Orthogroup	Prbf	Prav
OG0001120	Prbf.g_01100	Prav.g_00573
OG0001122	Prbf.g_01080	Prav.g_00905
OG0001123	Prbf.g_01074	Prav.g_00909
OG0001124	Prbf.g_01072	Prav.g_00911
OG0001125	Prbf.g_01070	Prav.g_00912
OG0001126	Prbf.g_01159	Prav.g_00922
OG0001127	Prbf.g_01160	Prav.g_00923
OG0001128	Prbf.g_01162	Prav.g_00925
OG0001129	Prbf.g_01163	Prav.g_00926
OG0001130	Prbf.g_01164	Prav.g_00927
OG0001131	Prbf.g_01705	Prav.g_00242
OG0001132	Prbf.g_00296	Prav.g_00252
OG0001133	Prbf.g_00094	Prav.g_00019
OG0001134	Prbf.g_00788	Prav.g_00033
OG0001135	Prbf.g_00785	Prav.g_00036
OG0001136	Prbf.g_00915	Prav.g_00062
OG0001137	Prbf.g_00927	Prav.g_00073
OG0001138	Prbf.g_00948	Prav.g_01855
OG0001139	Prbf.g_00950	Prav.g_01854
OG0001140	Prbf.g_00951	Prav.g_01853
OG0001141	Prbf.g_00952	Prav.g_01852
OG0001142	Prbf.g_00953	Prav.g_01851
OG0001143	Prbf.g_00960	Prav.g_01844
OG0001144	Prbf.g_00965	Prav.g_01839
OG0001145	Prbf.g_00034	Prav.g_01430
OG0001146	Prbf.g_00022	Prav.g_01442
OG0001147	Prbf.g_00002	Prav.g_01459
OG0001148	Prbf.g_00097	Prav.g_01475
OG0001149	Prbf.g_00098	Prav.g_01476
OG0001150	Prbf.g_00099	Prav.g_01477
OG0001151	Prbf.g_00110	Prav.g_01488
OG0001152	Prbf.g_00111	Prav.g_01489
OG0001153	Prbf.g_00189	Prav.g_01610
OG0001154	Prbf.g_00190	Prav.g_01611
OG0001155	Prbf.g_00207	Prav.g_01623
OG0001156	Prbf.g_00210	Prav.g_01626
OG0001157	Prbf.g_00211	Prav.g_01627
OG0001158	Prbf.g_00212	Prav.g_01628
OG0001159	Prbf.g_00213	Prav.g_01629
OG0001160	Prbf.g_00239	Prav.g_01653
OG0001161	Prbf.g_00750	Prav.g_01664
OG0001162	Prbf.g_00812	Prav.g_01675
OG0001163	Prbf.g_00702	Prav.g_01753
OG0001164	Prbf.g_00698	Prav.g_01757
OG0001165	Prbf.g_00695	Prav.g_01760
OG0001166	Prbf.g_00674	Prav.g_01780
OG0001167	Prbf.g_00657	Prav.g_01797
OG0001168	Prbf.g_00655	Prav.g_01799
OG0001169	Prbf.g_00653	Prav.g_01801
OG0001170	Prbf.g_00651	Prav.g_01803
OG0001171	Prbf.g_00641	Prav.g_01813
OG0001172	Prbf.g_00625	Prav.g_00271
OG0001173	Prbf.g_00624	Prav.g_00272
OG0001174	Prbf.g_00616	Prav.g_00280
OG0001175	Prbf.g_00615	Prav.g_00281
OG0001176	Prbf.g_00607	Prav.g_00288
OG0001177	Prbf.g_00605	Prav.g_00291
OG0001178	Prbf.g_00688	Prav.g_00296
OG0001179	Prbf.g_00575	Prav.g_00616
OG0001180	Prbf.g_00552	Prav.g_00638
OG0001181	Prbf.g_00548	Prav.g_00642
OG0001182	Prbf.g_00540	Prav.g_00649
OG0001183	Prbf.g_00535	Prav.g_00654
OG0001184	Prbf.g_00517	Prav.g_00670
OG0001185	Prbf.g_00501	Prav.g_00684
OG0001186	Prbf.g_00476	Prav.g_00707
OG0001187	Prbf.g_00473	Prav.g_00711
OG0001188	Prbf.g_00471	Prav.g_00713
OG0001189	Prbf.g_00455	Prav.g_00730
OG0001190	Prbf.g_00450	Prav.g_00734
OG0001191	Prbf.g_00440	Prav.g_00744
OG0001192	Prbf.g_00435	Prav.g_00749
OG0001193	Prbf.g_00423	Prav.g_00759
OG0001194	Prbf.g_00422	Prav.g_00760
OG0001195	Prbf.g_00421	Prav.g_00761
OG0001196	Prbf.g_00405	Prav.g_00774
OG0001197	Prbf.g_00403	Prav.g_00775
OG0001198	Prbf.g_00396	Prav.g_00783
OG0001199	Prbf.g_01401	Prav.g_00139
OG0001200	Prbf.g_01403	Prav.g_00141
OG0001201	Prbf.g_01436	Prav.g_00173
OG0001202	Prbf.g_01534	Prav.g_00839
OG0001203	Prbf.g_01576	Prav.g_00800
OG0001204	Prbf.g_01582	Prav.g_01890
OG0001205	Prbf.g_01729	Prav.g_01044
OG0001206	Prbf.g_01749	Prav.g_01060
OG0001207	Prbf.g_01760	Prav.g_01075
OG0001208	Prbf.g_01765	Prav.g_01080
OG0001209	Prbf.g_01816	Prav.g_01133
OG0001210	Prbf.g_01821	Prav.g_01138
OG0001211	Prbf.g_01831	Prav.g_01148
OG0001212	Prbf.g_01878	Prav.g_01192
OG0001213	Prbf.g_01913	Prav.g_01227
OG0001214	Prbf.g_00984	Prav.g_01235
OG0001215	Prbf.g_01272	Prav.g_01288
OG0001216	Prbf.g_01251	Prav.g_00308
OG0001217	Prbf.g_00280	Prav.g_00346
OG0001218	Prbf.g_00855	Prav.g_00355
OG0001219	Prbf.g_01146	Prav.g_00385
OG0001220	Prbf.g_01189	Prav.g_00448
OG0001221	Prbf.g_01309	Prav.g_00510
OG0001222	Prbf.g_01067	Prav.g_00548
OG0001223	Prbf.g_01099	Prav.g_00574
OG0001224	Prbf.g_01166	Prav.g_00929
OG0001225	Prbf.g_01168	Prav.g_00931
OG0001226	Prbf.g_01921	Prav.g_00236
OG0001227	Prbf.g_00870	Prav.g_00255
OG0001228	Prbf.g_00968	Prav.g_01836
OG0001229	Prbf.g_00856	Prav.g_01471
OG0001230	Prbf.g_00150	Prav.g_01570
OG0001231	Prbf.g_01706	Prav.g_01673
OG0001232	Prbf.g_00670	Prav.g_01784
OG0001233	Prbf.g_00650	Prav.g_01804
OG0001234	Prbf.g_00613	Prav.g_00283
OG0001235	Prbf.g_00609	Prav.g_00293
OG0001236	Prbf.g_00520	Prav.g_00667
OG0001237	Prbf.g_00516	Prav.g_00671
OG0001238	Prbf.g_00439	Prav.g_00745
OG0001239	Prbf.g_01398	Prav.g_00136
OG0001240	Prbf.g_01419	Prav.g_00158
OG0001241	Prbf.g_01429	Prav.g_00166
OG0001242	Prbf.g_01449	Prav.g_00184
OG0001243	Prbf.g_01456	Prav.g_00190
OG0001244	Prbf.g_01471	Prav.g_00206
OG0001245	Prbf.g_00879	Prav.g_00997
OG0001247	Prbf.g_01279	Prav.g_01281
OG0001248	Prbf.g_01277	Prav.g_01283
OG0001249	Prbf.g_01675	Prav.g_00373
OG0001250	Prbf.g_01202	Prav.g_00437
OG0001251	Prbf.g_00837	Prav.g_00484
OG0001252	Prbf.g_01161	Prav.g_00924
OG0001253	Prbf.g_01924	Prav.g_00256
OG0001254	Prbf.g_00786	Prav.g_00035
OG0001255	Prbf.g_00900	Prav.g_00049
OG0001256	Prbf.g_00246	Prav.g_01666
OG0001258	Prbf.g_00697	Prav.g_01758
OG0001259	Prbf.g_00652	Prav.g_01802
OG0001260	Prbf.g_00635	Prav.g_01819
OG0001261	Prbf.g_00567	Prav.g_00624
OG0001263	Prbf.g_01458	Prav.g_00193
OG0001265	Prbf.g_01448	Prav.g_00183
OG0001266	Prbf.g_01538	Prav.g_00835
OG0001267	Prbf.g_01620	Prav.g_01926
OG0001268	Prbf.g_01683	Prav.g_01985
OG0001269	Prbf.g_01190	Prav.g_00978
OG0001270	Prbf.g_01718	Prav.g_01033
OG0001271	Prbf.g_01755	Prav.g_01070
OG0001272	Prbf.g_01769	Prav.g_01084
OG0001273	Prbf.g_00978	Prav.g_01229
OG0001274	Prbf.g_01562	Prav.g_01308, Prav.g_01311
OG0001275	Prbf.g_01089	Prav.g_00584
OG0001276	Prbf.g_01075	Prav.g_00908
OG0001277	Prbf.g_00417	Prav.g_00244
OG0001278	Prbf.g_00972	Prav.g_01831
OG0001279	Prbf.g_00339	Prav.g_01392
OG0001280	Prbf.g_00027	Prav.g_01437
OG0001281	Prbf.g_00021	Prav.g_01443
OG0001282	Prbf.g_00096	Prav.g_01474
OG0001283	Prbf.g_00408	Prav.g_01493
OG0001284	Prbf.g_00232	Prav.g_01648
OG0001285	Prbf.g_00667	Prav.g_01787
OG0001286	Prbf.g_00554	Prav.g_00636
OG0001287	Prbf.g_00494	Prav.g_00691
OG0001288	Prbf.g_00483	Prav.g_00700
OG0001289	Prbf.g_01413	Prav.g_00152
OG0001290	Prbf.g_01428	Prav.g_00165
OG0001291	Prbf.g_01466	Prav.g_00200
OG0001292	Prbf.g_01587	Prav.g_01895
OG0001293	Prbf.g_01600	Prav.g_01908
OG0001295	Prbf.g_00824	Prav.g_01065
OG0001296	Prbf.g_01792	Prav.g_01107
OG0001297	Prbf.g_01797	Prav.g_01112
OG0001298	Prbf.g_01858	Prav.g_01174
OG0001299	Prbf.g_01015	Prav.g_01264
OG0001300	Prbf.g_01268	Prav.g_01291
OG0001301	Prbf.g_01263	Prav.g_01294
OG0001302	Prbf.g_01150	Prav.g_00383
OG0001303	Prbf.g_00731	Prav.g_00946
OG0001304	Prbf.g_01062	Prav.g_00918
OG0001305	Prbf.g_01174	Prav.g_00937
OG0001306	Prbf.g_00903	Prav.g_00051
OG0001307	Prbf.g_00070	Prav.g_01456
OG0001308	Prbf.g_00167	Prav.g_01588
OG0001309	Prbf.g_00274	Prav.g_01670
OG0001310	Prbf.g_00680	Prav.g_01773
OG0001311	Prbf.g_01073	Prav.g_00910
OG0001315	Prbf.g_00865	Prav.g_00126
OG0001316	Prbf.g_01470	Prav.g_00205
OG0001317	Prbf.g_01572	Prav.g_00804
OG0001318	Prbf.g_01596	Prav.g_01903
OG0001319	Prbf.g_01613	Prav.g_01919
OG0001320	Prbf.g_00765, Prbf.g_00732	Prav.g_00998
OG0001321	Prbf.g_01735	Prav.g_01050
OG0001322	Prbf.g_01736	Prav.g_01051
OG0001323	Prbf.g_01802	Prav.g_01117
OG0001324	Prbf.g_01267	Prav.g_01292
OG0001325	Prbf.g_01032	Prav.g_00311
OG0001327	Prbf.g_01332	Prav.g_00227
OG0001328	Prbf.g_00045	Prav.g_00254
OG0001329	Prbf.g_00734	Prav.g_00026
OG0001330	Prbf.g_00263	Prav.g_01408
OG0001331	Prbf.g_00101	Prav.g_01479
OG0001332	Prbf.g_00203	Prav.g_01621
OG0001333	Prbf.g_00656	Prav.g_01798
OG0001334	Prbf.g_00532	Prav.g_00657
OG0001335	Prbf.g_00531	Prav.g_00658
OG0001339	Prbf.g_01431	Prav.g_00168
OG0001340	Prbf.g_01671	Prav.g_01974
OG0001341	Prbf.g_00863	Prav.g_00344
OG0001342	Prbf.g_00711	Prav.g_00377
OG0001343	Prbf.g_00840	Prav.g_00481
OG0001344	Prbf.g_00922	Prav.g_00069
OG0001345	Prbf.g_00938	Prav.g_01862
OG0001346	Prbf.g_00025	Prav.g_01439
OG0001348	Prbf.g_00826	Prav.g_01693
OG0001349	Prbf.g_00119	Prav.g_01558
OG0001350	Prbf.g_01575	Prav.g_00801
OG0001352	Prbf.g_01283	Prav.g_01278
OG0001353	Prbf.g_01212	Prav.g_00429
OG0001354	Prbf.g_01107	Prav.g_00566
OG0001355	Prbf.g_01053	Prav.g_01704, Prav.g_00969
OG0001356	Prbf.g_00705	Prav.g_00957
OG0001359	Prbf.g_00839	Prav.g_00482
OG0001362	Prbf.g_00171	Prav.g_01592
OG0001363	Prbf.g_00173	Prav.g_01594
OG0001364	Prbf.g_00529	Prav.g_00660
OG0001365	Prbf.g_00446	Prav.g_00738
OG0001369	Prbf.g_01418	Prav.g_00157
OG0001371	Prbf.g_01284	Prav.g_01277
OG0001372	Prbf.g_01922	Prav.g_00354, Prav.g_01325
OG0001375	Prbf.g_00841	Prav.g_00480
OG0001379	Prbf.g_00032	Prav.g_01432
OG0001380	Prbf.g_00853, Prbf.g_00066	Prav.g_01461
OG0001381	Prbf.g_00893	Prav.g_01467
OG0001382	Prbf.g_00063	Prav.g_01686
OG0001397	Prbf.g_00172	Prav.g_01593
OG0001398	Prbf.g_00801	Prav.g_01700
OG0001401	Prbf.g_01207	Prav.g_01365
OG0001402	Prbf.g_01907	Prav.g_01328
OG0001403	Prbf.g_01353	Prav.g_00098
OG0001404	Prbf.g_01395	Prav.g_00133
OG0001407	Prbf.g_00059	Prav.g_00234
OG0001409	Prbf.g_00926	Prav.g_00072
OG0001410	Prbf.g_00069	Prav.g_01457
OG0001411	Prbf.g_01388	Prav.g_01507
OG0001414	Prbf.g_01567	Prav.g_00809
OG0001415	Prbf.g_01569	Prav.g_00807
OG0001418	Prbf.g_01278	Prav.g_01282
OG0001419	Prbf.g_00060	Prav.g_00235
OG0001421	Prbf.g_00247	Prav.g_01667
OG0001422	Prbf.g_00056	Prav.g_01691
OG0001424	Prbf.g_00299	Prav.g_00251, Prav.g_01877
OG0001425	Prbf.g_00436	Prav.g_00748
OG0001428	Prbf.g_01506	Prav.g_00866
OG0001429	Prbf.g_01145	Prav.g_00386
OG0001430	Prbf.g_00854	Prav.g_01403
OG0001431	Prbf.g_00872, Prbf.g_00816	Prav.g_01406
OG0001433	Prbf.g_00706	Prav.g_00958
OG0001434	Prbf.g_01300	Prav.g_00518
OG0001435	Prbf.g_01324	Prav.g_00495
OG0001437	Prbf.g_01568	Prav.g_00808
OG0001440	Prbf.g_00729, Prbf.g_00735	Prav.g_01022
OG0001443	Prbf.g_00857	Prav.g_01744
OG0001446	Prbf.g_00291	Prav.g_00144
OG0001448	Prbf.g_01739	Prav.g_00986
OG0001450	Prbf.g_01275	Prav.g_01285
OG0001451	Prbf.g_01178	Prav.g_00457
OG0001455	Prbf.g_00862	Prav.g_00021, Prav.g_01388
OG0001460	Prbf.g_00707	Prav.g_00959
OG0001463	Prbf.g_01627	Prav.g_01932
OG0001464	Prbf.g_01672	Prav.g_01975
OG0001465	Prbf.g_01256	Prav.g_01300
OG0001467	Prbf.g_00090	Prav.g_00374
OG0001468	Prbf.g_00849	Prav.g_00225
OG0001472	Prbf.g_01930	Prav.g_01669
OG0001481	Prbf.g_00046	Prav.g_00992
OG0001485	Prbf.g_00346	Prav.g_01705
OG0001486	Prbf.g_00916	Prav.g_00063
OG0001491	Prbf.g_01153	Prav.g_00381
OG0001500	Prbf.g_01602	Prav.g_01910
OG0001501	Prbf.g_01334	Prav.g_01313
OG0001503	Prbf.g_00285	Prav.g_00039
OG0001505	Prbf.g_00313	Prav.g_01548, Prav.g_01503
OG0001506	Prbf.g_00201	Prav.g_01619
OG0001521	Prbf.g_01155	Prav.g_00345
OG0001523	Prbf.g_00783	Prav.g_00037
OG0001524	Prbf.g_00782	Prav.g_00038
OG0001525	Prbf.g_00728	Prav.g_01678
OG0001526	Prbf.g_01383	Prav.g_01504
OG0001549	Prbf.g_01180	Prav.g_00455
OG0001550	Prbf.g_00281	Prav.g_00024
OG0001552	Prbf.g_00250	Prav.g_02005
OG0001565	Prbf.g_00364	Prav.g_01021
OG0001566	Prbf.g_01287	Prav.g_01274
OG0001569	Prbf.g_00375	Prav.g_00262
OG0001571	Prbf.g_00336	Prav.g_00017
OG0001581	Prbf.g_00007	Prav.g_00211
OG0001583	Prbf.g_01154	Prav.g_00380
OG0001587	Prbf.g_00633	Prav.g_00265
OG0001595	Prbf.g_01393	Prav.g_00132
OG0001596	Prbf.g_01402	Prav.g_00140
OG0001597	Prbf.g_00198	Prav.g_00981
OG0001598	Prbf.g_01265	Prav.g_01879, Prav.g_01383
OG0001599	Prbf.g_01747	Prav.g_01058
OG0001600	Prbf.g_01794	Prav.g_01109
OG0001601	Prbf.g_01289	Prav.g_01272
OG0001603	Prbf.g_01151	Prav.g_00382
OG0001604	Prbf.g_01312	Prav.g_00507
OG0001605	Prbf.g_00286	Prav.g_00901
OG0001606	Prbf.g_00276	Prav.g_00241
OG0001608	Prbf.g_01059	Prav.g_01464
OG0001609	Prbf.g_00199	Prav.g_01617
OG0001610	Prbf.g_00202	Prav.g_01620
OG0001611	Prbf.g_00772	Prav.g_01680
OG0001628	Prbf.g_01920	Prav.g_00357, Prav.g_01015
OG0001629	Prbf.g_00327	Prav.g_00358
OG0001630	Prbf.g_00832	Prav.g_00488
OG0001631	Prbf.g_00344	Prav.g_00231
OG0001648	Prbf.g_00757	Prav.g_00991
OG0001649	Prbf.g_00278	Prav.g_00232
OG0001650	Prbf.g_00819	Prav.g_01717
OG0001651	Prbf.g_00882	Prav.g_01679
OG0001662	Prbf.g_00799	Prav.g_00009
OG0001663	Prbf.g_00899	Prav.g_00048
OG0001664	Prbf.g_00795	Prav.g_01882
OG0001665	Prbf.g_00892	Prav.g_01886
OG0001668	Prbf.g_00769, Prbf.g_00739	Prav.g_01747
OG0001685	Prbf.g_01925	Prav.g_00459
OG0001686	Prbf.g_00878	Prav.g_00900
OG0001687	Prbf.g_01745	Prav.g_00223
OG0001689	Prbf.g_00485	Prav.g_00698
OG0001701	Prbf.g_01384	Prav.g_00267
OG0001705	Prbf.g_00631	Prav.g_01011
OG0001706	Prbf.g_00806	Prav.g_00891
OG0001707	Prbf.g_00871	Prav.g_00249
OG0001709	Prbf.g_00133	Prav.g_01559
OG0001710	Prbf.g_01938	Prav.g_00286
OG0001722	Prbf.g_00834	Prav.g_00486
OG0001780	Prbf.g_00124	Prav.g_01515
OG0001820	Prbf.g_00297	Prav.g_01381
OG0001834	Prbf.g_00121	Prav.g_01517
OG0001836	Prbf.g_00091	Prav.g_00950
OG0001842	Prbf.g_00294	Prav.g_00966
OG0001930	Prbf.g_00293	Prav.g_00967
OG0001931	Prbf.g_00292	Prav.g_00968
OG0001963	Prbf.g_00266	Prav.g_01742
OG0001988	Prbf.g_00050	Prav.g_00109
OG0002030	Prbf.g_00780	Prav.g_00941
OG0002034	Prbf.g_01916	Prav.g_01823
OG0002036	Prbf.g_00257	Prav.g_01724
OG0002096	Prbf.g_00310, Prbf.g_00130	Prav.g_01519
OG0002275	Prbf.g_00723	Prav.g_01743
OG0002293	Prbf.g_00333	Prav.g_01368
OG0002326	Prbf.g_00756	Prav.g_01389
OG0002346	Prbf.g_00891	Prav.g_01887
OG0002377	Prbf.g_00093	Prav.g_00949, Prav.g_01366
OG0002499	Prbf.g_00267	Prav.g_01725
OG0002556	Prbf.g_00004	Prav.g_01540
OG0002557	Prbf.g_00005	Prav.g_01539
OG0002558	Prbf.g_00006	Prav.g_01538
OG0002588	Prbf.g_00136	Prav.g_01543
OG0002702	Prbf.g_00721	Prav.g_01874
OG0002786	Prbf.g_00370	Prav.g_01215
OG0002903	Prbf.g_00371	Prav.g_01216
OG0003084	Prbf.g_00703	Prav.g_01372
