Orthogroup	Prbf	Syaa
OG0001081	Prbf.g_01003	Syaa.g_01056
OG0001082	Prbf.g_01004	Syaa.g_01057
OG0001083	Prbf.g_01009	Syaa.g_01064
OG0001084	Prbf.g_01010	Syaa.g_01065
OG0001085	Prbf.g_01293	Syaa.g_01075
OG0001086	Prbf.g_01292	Syaa.g_01077
OG0001087	Prbf.g_01274	Syaa.g_00920
OG0001088	Prbf.g_01273	Syaa.g_00916
OG0001089	Prbf.g_01262	Syaa.g_00890
OG0001090	Prbf.g_01252	Syaa.g_01237
OG0001091	Prbf.g_01030	Syaa.g_01239
OG0001092	Prbf.g_01031	Syaa.g_01242
OG0001093	Prbf.g_01036	Syaa.g_01248
OG0001094	Prbf.g_01029	Syaa.g_01148
OG0001095	Prbf.g_01232	Syaa.g_01185
OG0001096	Prbf.g_01218	Syaa.g_01200
OG0001097	Prbf.g_01198	Syaa.g_00828
OG0001098	Prbf.g_01179	Syaa.g_01441
OG0001099	Prbf.g_00833	Syaa.g_02400
OG0001100	Prbf.g_01329	Syaa.g_01086
OG0001101	Prbf.g_01326	Syaa.g_01088
OG0001102	Prbf.g_01323	Syaa.g_01091
OG0001103	Prbf.g_01321	Syaa.g_01093
OG0001104	Prbf.g_01298	Syaa.g_01133
OG0001105	Prbf.g_01294	Syaa.g_01137
OG0001106	Prbf.g_01126	Syaa.g_01372
OG0001107	Prbf.g_01119	Syaa.g_01359
OG0001108	Prbf.g_01115	Syaa.g_01350
OG0001109	Prbf.g_01114	Syaa.g_01349
OG0001110	Prbf.g_01112	Syaa.g_01347
OG0001111	Prbf.g_01111	Syaa.g_01345
OG0001112	Prbf.g_01110	Syaa.g_01343
OG0001113	Prbf.g_01109	Syaa.g_01342
OG0001114	Prbf.g_01108	Syaa.g_01341
OG0001115	Prbf.g_01106	Syaa.g_01337
OG0001116	Prbf.g_01105	Syaa.g_01335
OG0001117	Prbf.g_01104	Syaa.g_01334
OG0001118	Prbf.g_01103	Syaa.g_01333
OG0001119	Prbf.g_01102	Syaa.g_01331
OG0001120	Prbf.g_01100	Syaa.g_01328
OG0001122	Prbf.g_01080	Syaa.g_01301
OG0001123	Prbf.g_01074	Syaa.g_01294
OG0001124	Prbf.g_01072	Syaa.g_01292
OG0001125	Prbf.g_01070	Syaa.g_01290
OG0001126	Prbf.g_01159	Syaa.g_00864
OG0001127	Prbf.g_01160	Syaa.g_00865
OG0001128	Prbf.g_01162	Syaa.g_00868
OG0001129	Prbf.g_01163	Syaa.g_00870
OG0001130	Prbf.g_01164	Syaa.g_00871
OG0001131	Prbf.g_01705	Syaa.g_01108
OG0001132	Prbf.g_00296	Syaa.g_01468
OG0001133	Prbf.g_00094	Syaa.g_01656
OG0001134	Prbf.g_00788	Syaa.g_01028
OG0001136	Prbf.g_00915	Syaa.g_00767
OG0001137	Prbf.g_00927	Syaa.g_00786
OG0001138	Prbf.g_00948	Syaa.g_01002
OG0001139	Prbf.g_00950	Syaa.g_01000
OG0001140	Prbf.g_00951	Syaa.g_00999
OG0001141	Prbf.g_00952	Syaa.g_00998
OG0001142	Prbf.g_00953	Syaa.g_00997
OG0001143	Prbf.g_00960	Syaa.g_00987
OG0001144	Prbf.g_00965	Syaa.g_00978
OG0001145	Prbf.g_00034	Syaa.g_00748
OG0001146	Prbf.g_00022	Syaa.g_00729
OG0001147	Prbf.g_00002	Syaa.g_01837
OG0001148	Prbf.g_00097	Syaa.g_02061
OG0001149	Prbf.g_00098	Syaa.g_02062
OG0001150	Prbf.g_00099	Syaa.g_02063
OG0001151	Prbf.g_00110	Syaa.g_02076
OG0001152	Prbf.g_00111	Syaa.g_02077
OG0001153	Prbf.g_00189	Syaa.g_01811
OG0001154	Prbf.g_00190	Syaa.g_01812
OG0001156	Prbf.g_00210	Syaa.g_00623
OG0001157	Prbf.g_00211	Syaa.g_00622
OG0001158	Prbf.g_00212	Syaa.g_00619
OG0001159	Prbf.g_00213	Syaa.g_00618
OG0001160	Prbf.g_00239	Syaa.g_00574
OG0001161	Prbf.g_00750	Syaa.g_02620
OG0001162	Prbf.g_00812	Syaa.g_01203
OG0001163	Prbf.g_00702	Syaa.g_00566
OG0001164	Prbf.g_00698	Syaa.g_00560
OG0001165	Prbf.g_00695	Syaa.g_00555
OG0001166	Prbf.g_00674	Syaa.g_00527
OG0001167	Prbf.g_00657	Syaa.g_00673
OG0001168	Prbf.g_00655	Syaa.g_00672
OG0001169	Prbf.g_00653	Syaa.g_00670
OG0001170	Prbf.g_00651	Syaa.g_00668
OG0001171	Prbf.g_00641	Syaa.g_00655
OG0001172	Prbf.g_00625	Syaa.g_02347
OG0001173	Prbf.g_00624	Syaa.g_02346
OG0001174	Prbf.g_00616	Syaa.g_02338
OG0001175	Prbf.g_00615	Syaa.g_02337
OG0001176	Prbf.g_00607	Syaa.g_02314
OG0001177	Prbf.g_00605	Syaa.g_02316
OG0001178	Prbf.g_00688	Syaa.g_00546
OG0001179	Prbf.g_00575	Syaa.g_02268
OG0001180	Prbf.g_00552	Syaa.g_02243
OG0001181	Prbf.g_00548	Syaa.g_02239
OG0001182	Prbf.g_00540	Syaa.g_02230
OG0001183	Prbf.g_00535	Syaa.g_02224
OG0001184	Prbf.g_00517	Syaa.g_00151
OG0001186	Prbf.g_00476	Syaa.g_00081
OG0001187	Prbf.g_00473	Syaa.g_00082
OG0001188	Prbf.g_00471	Syaa.g_00075
OG0001189	Prbf.g_00455	Syaa.g_00057
OG0001190	Prbf.g_00450	Syaa.g_02592
OG0001191	Prbf.g_00440	Syaa.g_02605
OG0001192	Prbf.g_00435	Syaa.g_02612
OG0001193	Prbf.g_00423	Syaa.g_02658
OG0001194	Prbf.g_00422	Syaa.g_02660
OG0001195	Prbf.g_00421	Syaa.g_02661
OG0001196	Prbf.g_00405	Syaa.g_02741
OG0001197	Prbf.g_00403	Syaa.g_02743
OG0001198	Prbf.g_00396	Syaa.g_02755
OG0001199	Prbf.g_01401	Syaa.g_00347
OG0001200	Prbf.g_01403	Syaa.g_00345
OG0001201	Prbf.g_01436	Syaa.g_02381
OG0001202	Prbf.g_01534	Syaa.g_02528
OG0001203	Prbf.g_01576	Syaa.g_02106
OG0001204	Prbf.g_01582	Syaa.g_00316
OG0001205	Prbf.g_01729	Syaa.g_00713
OG0001206	Prbf.g_01749	Syaa.g_01855
OG0001207	Prbf.g_01760	Syaa.g_02058
OG0001208	Prbf.g_01765	Syaa.g_02049
OG0001209	Prbf.g_01816	Syaa.g_01977
OG0001210	Prbf.g_01821	Syaa.g_01967
OG0001211	Prbf.g_01831	Syaa.g_01950
OG0001212	Prbf.g_01878	Syaa.g_01892
OG0001213	Prbf.g_01913	Syaa.g_01646
OG0001214	Prbf.g_00984	Syaa.g_01631
OG0001215	Prbf.g_01272	Syaa.g_00914
OG0001216	Prbf.g_01251	Syaa.g_01238
OG0001217	Prbf.g_00280	Syaa.g_01559
OG0001218	Prbf.g_00855	Syaa.g_01820
OG0001219	Prbf.g_01146	Syaa.g_01404
OG0001220	Prbf.g_01189	Syaa.g_00812
OG0001221	Prbf.g_01309	Syaa.g_01111
OG0001222	Prbf.g_01067	Syaa.g_01371
OG0001223	Prbf.g_01099	Syaa.g_01326
OG0001224	Prbf.g_01166	Syaa.g_00874
OG0001225	Prbf.g_01168	Syaa.g_00876
OG0001226	Prbf.g_01921	Syaa.g_01579
OG0001227	Prbf.g_00870	Syaa.g_02622
OG0001228	Prbf.g_00968	Syaa.g_00695
OG0001229	Prbf.g_00856	Syaa.g_00899
OG0001230	Prbf.g_00150	Syaa.g_01764
OG0001231	Prbf.g_01706	Syaa.g_00017
OG0001232	Prbf.g_00670	Syaa.g_00508
OG0001233	Prbf.g_00650	Syaa.g_00667
OG0001234	Prbf.g_00613	Syaa.g_02333
OG0001235	Prbf.g_00609	Syaa.g_02323
OG0001236	Prbf.g_00520	Syaa.g_00154
OG0001238	Prbf.g_00439	Syaa.g_02607
OG0001239	Prbf.g_01398	Syaa.g_00350
OG0001240	Prbf.g_01419	Syaa.g_02364
OG0001241	Prbf.g_01429	Syaa.g_02374
OG0001242	Prbf.g_01449	Syaa.g_02407
OG0001243	Prbf.g_01456	Syaa.g_02415
OG0001244	Prbf.g_01471	Syaa.g_02445
OG0001245	Prbf.g_00879	Syaa.g_01492
OG0001247	Prbf.g_01279	Syaa.g_01207
OG0001248	Prbf.g_01277	Syaa.g_01204
OG0001250	Prbf.g_01202	Syaa.g_00832
OG0001251	Prbf.g_00837	Syaa.g_02667
OG0001252	Prbf.g_01161	Syaa.g_00867
OG0001253	Prbf.g_01924	Syaa.g_01467
OG0001254	Prbf.g_00786	Syaa.g_01029
OG0001255	Prbf.g_00900	Syaa.g_01696
OG0001256	Prbf.g_00246	Syaa.g_00567
OG0001258	Prbf.g_00697	Syaa.g_00557
OG0001259	Prbf.g_00652	Syaa.g_00669
OG0001260	Prbf.g_00635	Syaa.g_00642
OG0001261	Prbf.g_00567	Syaa.g_02259
OG0001263	Prbf.g_01458	Syaa.g_02418
OG0001265	Prbf.g_01448	Syaa.g_02405
OG0001266	Prbf.g_01538	Syaa.g_02532
OG0001267	Prbf.g_01620	Syaa.g_00262
OG0001268	Prbf.g_01683	Syaa.g_02176
OG0001269	Prbf.g_01190	Syaa.g_01499
OG0001270	Prbf.g_01718	Syaa.g_00701
OG0001271	Prbf.g_01755	Syaa.g_01845
OG0001272	Prbf.g_01769	Syaa.g_02045
OG0001273	Prbf.g_00978	Syaa.g_01639
OG0001274	Prbf.g_01562	Syaa.g_02563
OG0001275	Prbf.g_01089	Syaa.g_01311
OG0001276	Prbf.g_01075	Syaa.g_01295
OG0001277	Prbf.g_00417	Syaa.g_02724
OG0001278	Prbf.g_00972	Syaa.g_00966
OG0001279	Prbf.g_00339	Syaa.g_01749
OG0001280	Prbf.g_00027	Syaa.g_00738
OG0001281	Prbf.g_00021	Syaa.g_00728
OG0001282	Prbf.g_00096	Syaa.g_02060
OG0001283	Prbf.g_00408	Syaa.g_02734
OG0001284	Prbf.g_00232	Syaa.g_00583
OG0001286	Prbf.g_00554	Syaa.g_02245
OG0001287	Prbf.g_00494	Syaa.g_00121
OG0001289	Prbf.g_01413	Syaa.g_00327
OG0001290	Prbf.g_01428	Syaa.g_02373
OG0001291	Prbf.g_01466	Syaa.g_02428
OG0001292	Prbf.g_01587	Syaa.g_00310
OG0001293	Prbf.g_01600	Syaa.g_00288
OG0001295	Prbf.g_00824	Syaa.g_01964
OG0001296	Prbf.g_01792	Syaa.g_02017
OG0001297	Prbf.g_01797	Syaa.g_02013
OG0001298	Prbf.g_01858	Syaa.g_01913
OG0001299	Prbf.g_01015	Syaa.g_01070
OG0001300	Prbf.g_01268	Syaa.g_00905
OG0001301	Prbf.g_01263	Syaa.g_00891
OG0001302	Prbf.g_01150	Syaa.g_01600
OG0001303	Prbf.g_00731	Syaa.g_01402
OG0001304	Prbf.g_01062	Syaa.g_01281
OG0001305	Prbf.g_01174	Syaa.g_00885
OG0001306	Prbf.g_00903	Syaa.g_00753
OG0001309	Prbf.g_00274	Syaa.g_02005
OG0001310	Prbf.g_00680	Syaa.g_00535
OG0001311	Prbf.g_01073	Syaa.g_01293
OG0001312	Prbf.g_01137	Syaa.g_01391
OG0001314	Prbf.g_00372	Syaa.g_01225
OG0001315	Prbf.g_00865	Syaa.g_02226
OG0001316	Prbf.g_01470	Syaa.g_02434
OG0001317	Prbf.g_01572	Syaa.g_02112
OG0001318	Prbf.g_01596	Syaa.g_00296
OG0001319	Prbf.g_01613	Syaa.g_00273
OG0001321	Prbf.g_01735	Syaa.g_00719
OG0001322	Prbf.g_01736	Syaa.g_00720
OG0001323	Prbf.g_01802	Syaa.g_02002
OG0001324	Prbf.g_01267	Syaa.g_00904
OG0001325	Prbf.g_01032	Syaa.g_01243
OG0001327	Prbf.g_01332	Syaa.g_01083
OG0001328	Prbf.g_00045	Syaa.g_01104
OG0001330	Prbf.g_00263	Syaa.g_00746
OG0001331	Prbf.g_00101	Syaa.g_02065
OG0001334	Prbf.g_00532	Syaa.g_02216
OG0001335	Prbf.g_00531	Syaa.g_02215
OG0001337	Prbf.g_01670	Syaa.g_02219, Syaa.g_02200
OG0001338	Prbf.g_01673	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Prbf.g_01431	Syaa.g_02376
OG0001340	Prbf.g_01671	Syaa.g_02199
OG0001341	Prbf.g_00863	Syaa.g_00897
OG0001343	Prbf.g_00840	Syaa.g_02664
OG0001344	Prbf.g_00922	Syaa.g_00775
OG0001345	Prbf.g_00938	Syaa.g_00803
OG0001346	Prbf.g_00025	Syaa.g_00734
OG0001348	Prbf.g_00826	Syaa.g_00847
OG0001349	Prbf.g_00119	Syaa.g_00437
OG0001350	Prbf.g_01575	Syaa.g_02107
OG0001351	Prbf.g_01741	Syaa.g_01863
OG0001352	Prbf.g_01283	Syaa.g_01987
OG0001353	Prbf.g_01212	Syaa.g_00841
OG0001354	Prbf.g_01107	Syaa.g_01338
OG0001355	Prbf.g_01053	Syaa.g_01524
OG0001356	Prbf.g_00705	Syaa.g_00848
OG0001357	Prbf.g_00052	Syaa.g_02307
OG0001359	Prbf.g_00839	Syaa.g_02663
OG0001362	Prbf.g_00171	Syaa.g_01789
OG0001363	Prbf.g_00173	Syaa.g_01791
OG0001364	Prbf.g_00529	Syaa.g_00171
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Syaa.g_00317
OG0001369	Prbf.g_01418	Syaa.g_02363
OG0001370	Prbf.g_01746	Syaa.g_02140, Syaa.g_01218
OG0001375	Prbf.g_00841	Syaa.g_02665
OG0001379	Prbf.g_00032	Syaa.g_00744
OG0001382	Prbf.g_00063	Syaa.g_01866
OG0001394	Prbf.g_01305	Syaa.g_01118
OG0001398	Prbf.g_00801	Syaa.g_01424
OG0001401	Prbf.g_01207	Syaa.g_00837
OG0001402	Prbf.g_01907	Syaa.g_01658
OG0001404	Prbf.g_01395	Syaa.g_00355
OG0001407	Prbf.g_00059	Syaa.g_01986
OG0001411	Prbf.g_01388	Syaa.g_00457
OG0001419	Prbf.g_00060	Syaa.g_01985
OG0001421	Prbf.g_00247	Syaa.g_01583, Syaa.g_01469
OG0001422	Prbf.g_00056	Syaa.g_00743
OG0001423	Prbf.g_00361	Syaa.g_00365
OG0001428	Prbf.g_01506	Syaa.g_02481
OG0001430	Prbf.g_00854	Syaa.g_02584
OG0001433	Prbf.g_00706	Syaa.g_00849
OG0001434	Prbf.g_01300	Syaa.g_01123
OG0001435	Prbf.g_01324	Syaa.g_01090
OG0001443	Prbf.g_00857	Syaa.g_02617
OG0001448	Prbf.g_01739	Syaa.g_00423
OG0001460	Prbf.g_00707	Syaa.g_00850
OG0001461	Prbf.g_01379	Syaa.g_02328
OG0001465	Prbf.g_01256	Syaa.g_01211
OG0001467	Prbf.g_00090	Syaa.g_01601
OG0001468	Prbf.g_00849	Syaa.g_01597
OG0001477	Prbf.g_00316	Syaa.g_00893
OG0001486	Prbf.g_00916	Syaa.g_00768
OG0001487	Prbf.g_00197	Syaa.g_01819
OG0001488	Prbf.g_00931	Syaa.g_00791
OG0001489	Prbf.g_00543	Syaa.g_02234
OG0001496	Prbf.g_00318	Syaa.g_00895
OG0001497	Prbf.g_00317	Syaa.g_00894
OG0001498	Prbf.g_01702	Syaa.g_02148
OG0001505	Prbf.g_00313	Syaa.g_00495
OG0001510	Prbf.g_00490, Prbf.g_00489	Syaa.g_00116
OG0001511	Prbf.g_01440	Syaa.g_02389
OG0001512	Prbf.g_00861	Syaa.g_02105
OG0001514	Prbf.g_00319	Syaa.g_00896
OG0001515	Prbf.g_01270	Syaa.g_00909
OG0001516	Prbf.g_01012	Syaa.g_01067
OG0001517	Prbf.g_01679	Syaa.g_02181
OG0001518	Prbf.g_00437	Syaa.g_02609
OG0001519	Prbf.g_00432	Syaa.g_02619
OG0001523	Prbf.g_00783	Syaa.g_02713
OG0001524	Prbf.g_00782	Syaa.g_02714
OG0001527	Prbf.g_01844	Syaa.g_01936
OG0001529	Prbf.g_01363	Syaa.g_00050
OG0001530	Prbf.g_01439	Syaa.g_02387
OG0001531	Prbf.g_01577	Syaa.g_02104
OG0001532	Prbf.g_00949	Syaa.g_01001
OG0001534	Prbf.g_01061	Syaa.g_01280
OG0001535	Prbf.g_01077	Syaa.g_01297
OG0001536	Prbf.g_01121	Syaa.g_01362
OG0001537	Prbf.g_01308	Syaa.g_01112
OG0001538	Prbf.g_01240	Syaa.g_01159
OG0001539	Prbf.g_01330	Syaa.g_01085
OG0001540	Prbf.g_01460	Syaa.g_02420
OG0001541	Prbf.g_01514	Syaa.g_02490
OG0001542	Prbf.g_01520	Syaa.g_02499
OG0001543	Prbf.g_00040	Syaa.g_02547
OG0001544	Prbf.g_00433	Syaa.g_02618
OG0001545	Prbf.g_00418	Syaa.g_02723
OG0001549	Prbf.g_01180	Syaa.g_00806
OG0001552	Prbf.g_00250	Syaa.g_01229
OG0001557	Prbf.g_01304	Syaa.g_01119
OG0001559	Prbf.g_01438	Syaa.g_02386
OG0001560	Prbf.g_01427	Syaa.g_02372
OG0001561	Prbf.g_01071	Syaa.g_01291
OG0001562	Prbf.g_01084	Syaa.g_01305
OG0001563	Prbf.g_00559	Syaa.g_02250
OG0001564	Prbf.g_01382	Syaa.g_02683
OG0001572	Prbf.g_00338	Syaa.g_01180
OG0001574	Prbf.g_01842	Syaa.g_01938
OG0001575	Prbf.g_01847	Syaa.g_01933
OG0001577	Prbf.g_00913	Syaa.g_00765
OG0001579	Prbf.g_01668	Syaa.g_02207
OG0001580	Prbf.g_01370	Syaa.g_02580
OG0001588	Prbf.g_01709	Syaa.g_00168
OG0001589	Prbf.g_00648	Syaa.g_00664
OG0001591	Prbf.g_01291	Syaa.g_01078
OG0001592	Prbf.g_01369	Syaa.g_02581
OG0001607	Prbf.g_00348	Syaa.g_01519
OG0001614	Prbf.g_00502	Syaa.g_00130
OG0001616	Prbf.g_00941	Syaa.g_01024
OG0001617	Prbf.g_01266	Syaa.g_00901
OG0001619	Prbf.g_01128	Syaa.g_01374
OG0001620	Prbf.g_01687	Syaa.g_02169
OG0001621	Prbf.g_01592	Syaa.g_00300
OG0001622	Prbf.g_00409	Syaa.g_02733
OG0001636	Prbf.g_01357	Syaa.g_00043
OG0001638	Prbf.g_00682	Syaa.g_00538
OG0001639	Prbf.g_00206	Syaa.g_00626
OG0001640	Prbf.g_01158	Syaa.g_00862
OG0001641	Prbf.g_01096	Syaa.g_01321
OG0001642	Prbf.g_01191	Syaa.g_00814
OG0001643	Prbf.g_00987	Syaa.g_01628
OG0001644	Prbf.g_01042	Syaa.g_01263
OG0001654	Prbf.g_00204	Syaa.g_00628
OG0001656	Prbf.g_01667	Syaa.g_02209
OG0001657	Prbf.g_01489	Syaa.g_02464
OG0001658	Prbf.g_01365	Syaa.g_02591
OG0001659	Prbf.g_00821	Syaa.g_01006
OG0001678	Prbf.g_00626	Syaa.g_02348
OG0001691	Prbf.g_01156	Syaa.g_01665
OG0001693	Prbf.g_00749	Syaa.g_00880
OG0001709	Prbf.g_00133	Syaa.g_00453
OG0001717	Prbf.g_00323	Syaa.g_02476
OG0001733	Prbf.g_00709	Syaa.g_01080
OG0001747	Prbf.g_01710	Syaa.g_02442
OG0001769	Prbf.g_00866	Syaa.g_01614
OG0001770	Prbf.g_00778	Syaa.g_00115
OG0001771	Prbf.g_00766	Syaa.g_01514
OG0001807	Prbf.g_01381	Syaa.g_00176
OG0001842	Prbf.g_00294	Syaa.g_00634
OG0001916	Prbf.g_01779	Syaa.g_02034
OG0001917	Prbf.g_01076	Syaa.g_01296
OG0001930	Prbf.g_00293	Syaa.g_00633
OG0001931	Prbf.g_00292	Syaa.g_00632
OG0001965	Prbf.g_00759	Syaa.g_01602
OG0001996	Prbf.g_01351	Syaa.g_00036
OG0002019	Prbf.g_00818	Syaa.g_01419
OG0002096	Prbf.g_00310, Prbf.g_00130	Syaa.g_00492
OG0002106	Prbf.g_00054	Syaa.g_02085
OG0002344	Prbf.g_01697	Syaa.g_02159, Syaa.g_02396
