Orthogroup	Prbf	Syad
OG0001120	Prbf.g_01100	Syad.g_01717
OG0001122	Prbf.g_01080	Syad.g_01689
OG0001123	Prbf.g_01074	Syad.g_01682
OG0001124	Prbf.g_01072	Syad.g_01680
OG0001125	Prbf.g_01070	Syad.g_01678
OG0001126	Prbf.g_01159	Syad.g_01276
OG0001127	Prbf.g_01160	Syad.g_01277
OG0001128	Prbf.g_01162	Syad.g_01280
OG0001129	Prbf.g_01163	Syad.g_01282
OG0001130	Prbf.g_01164	Syad.g_01283
OG0001131	Prbf.g_01705	Syad.g_01953
OG0001132	Prbf.g_00296	Syad.g_02038
OG0001133	Prbf.g_00094	Syad.g_02172
OG0001134	Prbf.g_00788	Syad.g_01527
OG0001136	Prbf.g_00915	Syad.g_01150
OG0001137	Prbf.g_00927	Syad.g_01169
OG0001138	Prbf.g_00948	Syad.g_01493
OG0001139	Prbf.g_00950	Syad.g_01491
OG0001140	Prbf.g_00951	Syad.g_01490
OG0001141	Prbf.g_00952	Syad.g_01489
OG0001142	Prbf.g_00953	Syad.g_01488
OG0001143	Prbf.g_00960	Syad.g_01473
OG0001144	Prbf.g_00965	Syad.g_01457
OG0001145	Prbf.g_00034	Syad.g_01112
OG0001146	Prbf.g_00022	Syad.g_02412
OG0001147	Prbf.g_00002	Syad.g_02349
OG0001148	Prbf.g_00097	Syad.g_00889
OG0001149	Prbf.g_00098	Syad.g_00888
OG0001150	Prbf.g_00099	Syad.g_00887
OG0001151	Prbf.g_00110	Syad.g_00875
OG0001152	Prbf.g_00111	Syad.g_00872
OG0001153	Prbf.g_00189	Syad.g_02318
OG0001154	Prbf.g_00190	Syad.g_02319
OG0001155	Prbf.g_00207	Syad.g_02540
OG0001156	Prbf.g_00210	Syad.g_02543
OG0001157	Prbf.g_00211	Syad.g_02544
OG0001158	Prbf.g_00212	Syad.g_02546
OG0001159	Prbf.g_00213	Syad.g_02547
OG0001160	Prbf.g_00239	Syad.g_02595
OG0001161	Prbf.g_00750	Syad.g_00026
OG0001162	Prbf.g_00812	Syad.g_01844
OG0001163	Prbf.g_00702	Syad.g_02610
OG0001164	Prbf.g_00698	Syad.g_02616
OG0001165	Prbf.g_00695	Syad.g_02621
OG0001166	Prbf.g_00674	Syad.g_02647
OG0001167	Prbf.g_00657	Syad.g_02486
OG0001168	Prbf.g_00655	Syad.g_02488
OG0001169	Prbf.g_00653	Syad.g_02490
OG0001170	Prbf.g_00651	Syad.g_02492
OG0001171	Prbf.g_00641	Syad.g_02503
OG0001172	Prbf.g_00625	Syad.g_00594
OG0001173	Prbf.g_00624	Syad.g_00595
OG0001174	Prbf.g_00616	Syad.g_00603
OG0001175	Prbf.g_00615	Syad.g_00604
OG0001176	Prbf.g_00607	Syad.g_00644
OG0001177	Prbf.g_00605	Syad.g_00641
OG0001178	Prbf.g_00688	Syad.g_02629
OG0001179	Prbf.g_00575	Syad.g_00675
OG0001180	Prbf.g_00552	Syad.g_00700
OG0001181	Prbf.g_00548	Syad.g_00704
OG0001182	Prbf.g_00540	Syad.g_00712
OG0001183	Prbf.g_00535	Syad.g_00717
OG0001184	Prbf.g_00517	Syad.g_00378
OG0001185	Prbf.g_00501	Syad.g_00354
OG0001186	Prbf.g_00476	Syad.g_00247
OG0001187	Prbf.g_00473	Syad.g_00245
OG0001188	Prbf.g_00471	Syad.g_00238
OG0001189	Prbf.g_00455	Syad.g_00217
OG0001190	Prbf.g_00450	Syad.g_03034
OG0001192	Prbf.g_00435	Syad.g_00013
OG0001193	Prbf.g_00423	Syad.g_00072
OG0001194	Prbf.g_00422	Syad.g_00075
OG0001195	Prbf.g_00421	Syad.g_00076
OG0001196	Prbf.g_00405	Syad.g_00144
OG0001197	Prbf.g_00403	Syad.g_00146
OG0001198	Prbf.g_00396	Syad.g_00159
OG0001199	Prbf.g_01401	Syad.g_02735
OG0001200	Prbf.g_01403	Syad.g_02737
OG0001201	Prbf.g_01436	Syad.g_02802
OG0001202	Prbf.g_01534	Syad.g_02945
OG0001203	Prbf.g_01576	Syad.g_00821
OG0001204	Prbf.g_01582	Syad.g_00577
OG0001205	Prbf.g_01729	Syad.g_02440
OG0001206	Prbf.g_01749	Syad.g_02385
OG0001207	Prbf.g_01760	Syad.g_00893
OG0001208	Prbf.g_01765	Syad.g_00906
OG0001209	Prbf.g_01816	Syad.g_00980
OG0001210	Prbf.g_01821	Syad.g_00993
OG0001212	Prbf.g_01878	Syad.g_01082
OG0001213	Prbf.g_01913	Syad.g_02163
OG0001214	Prbf.g_00984	Syad.g_02150
OG0001215	Prbf.g_01272	Syad.g_01366
OG0001216	Prbf.g_01251	Syad.g_01816
OG0001218	Prbf.g_00855	Syad.g_02328
OG0001219	Prbf.g_01146	Syad.g_01653
OG0001220	Prbf.g_01189	Syad.g_01195
OG0001221	Prbf.g_01309	Syad.g_01950
OG0001222	Prbf.g_01067	Syad.g_01770
OG0001223	Prbf.g_01099	Syad.g_01715
OG0001224	Prbf.g_01166	Syad.g_01286
OG0001225	Prbf.g_01168	Syad.g_01288
OG0001226	Prbf.g_01921	Syad.g_02100
OG0001227	Prbf.g_00870	Syad.g_00029
OG0001228	Prbf.g_00968	Syad.g_02460
OG0001229	Prbf.g_00856	Syad.g_01314
OG0001231	Prbf.g_01706	Syad.g_00179
OG0001232	Prbf.g_00670	Syad.g_02658
OG0001233	Prbf.g_00650	Syad.g_02493
OG0001234	Prbf.g_00613	Syad.g_00608
OG0001235	Prbf.g_00609	Syad.g_00633
OG0001236	Prbf.g_00520	Syad.g_00412
OG0001237	Prbf.g_00516	Syad.g_00376
OG0001238	Prbf.g_00439	Syad.g_00007
OG0001239	Prbf.g_01398	Syad.g_02732
OG0001240	Prbf.g_01419	Syad.g_02785
OG0001241	Prbf.g_01429	Syad.g_02795
OG0001242	Prbf.g_01449	Syad.g_02827
OG0001243	Prbf.g_01456	Syad.g_02841
OG0001244	Prbf.g_01471	Syad.g_02873
OG0001245	Prbf.g_00879	Syad.g_02223
OG0001247	Prbf.g_01279	Syad.g_01837
OG0001248	Prbf.g_01277	Syad.g_01843
OG0001249	Prbf.g_01675	Syad.g_00756
OG0001250	Prbf.g_01202	Syad.g_01227
OG0001251	Prbf.g_00837	Syad.g_00083
OG0001252	Prbf.g_01161	Syad.g_01279
OG0001253	Prbf.g_01924	Syad.g_02037
OG0001254	Prbf.g_00786	Syad.g_01528
OG0001255	Prbf.g_00900	Syad.g_02224
OG0001256	Prbf.g_00246	Syad.g_02609
OG0001258	Prbf.g_00697	Syad.g_02619
OG0001260	Prbf.g_00635	Syad.g_02514
OG0001261	Prbf.g_00567	Syad.g_00684
OG0001263	Prbf.g_01458	Syad.g_02844
OG0001265	Prbf.g_01448	Syad.g_02825
OG0001266	Prbf.g_01538	Syad.g_02949
OG0001267	Prbf.g_01620	Syad.g_00523
OG0001268	Prbf.g_01683	Syad.g_00767
OG0001270	Prbf.g_01718	Syad.g_02453
OG0001271	Prbf.g_01755	Syad.g_02356
OG0001272	Prbf.g_01769	Syad.g_00910
OG0001273	Prbf.g_00978	Syad.g_02157
OG0001274	Prbf.g_01562	Syad.g_02988
OG0001275	Prbf.g_01089	Syad.g_01699
OG0001276	Prbf.g_01075	Syad.g_01683
OG0001277	Prbf.g_00417	Syad.g_00127
OG0001278	Prbf.g_00972	Syad.g_01445
OG0001279	Prbf.g_00339	Syad.g_02248
OG0001280	Prbf.g_00027	Syad.g_02402
OG0001281	Prbf.g_00021	Syad.g_02413
OG0001282	Prbf.g_00096	Syad.g_00890
OG0001283	Prbf.g_00408	Syad.g_00138
OG0001284	Prbf.g_00232	Syad.g_02585
OG0001285	Prbf.g_00667	Syad.g_02043
OG0001286	Prbf.g_00554	Syad.g_00698
OG0001287	Prbf.g_00494	Syad.g_00346
OG0001288	Prbf.g_00483	Syad.g_00326
OG0001289	Prbf.g_01413	Syad.g_02767
OG0001290	Prbf.g_01428	Syad.g_02794
OG0001291	Prbf.g_01466	Syad.g_02854
OG0001292	Prbf.g_01587	Syad.g_00572
OG0001293	Prbf.g_01600	Syad.g_00549
OG0001295	Prbf.g_00824	Syad.g_00997
OG0001296	Prbf.g_01792	Syad.g_00939
OG0001297	Prbf.g_01797	Syad.g_00943
OG0001298	Prbf.g_01858	Syad.g_01055
OG0001299	Prbf.g_01015	Syad.g_01591
OG0001300	Prbf.g_01268	Syad.g_01339
OG0001301	Prbf.g_01263	Syad.g_01303
OG0001302	Prbf.g_01150	Syad.g_02123
OG0001303	Prbf.g_00731	Syad.g_01655
OG0001304	Prbf.g_01062	Syad.g_01669
OG0001305	Prbf.g_01174	Syad.g_01296
OG0001306	Prbf.g_00903	Syad.g_01119
OG0001307	Prbf.g_00070	Syad.g_00626
OG0001309	Prbf.g_00274	Syad.g_00950
OG0001310	Prbf.g_00680	Syad.g_02638
OG0001311	Prbf.g_01073	Syad.g_01681
OG0001312	Prbf.g_01137	Syad.g_01788
OG0001314	Prbf.g_00372	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Prbf.g_00865	Syad.g_00715
OG0001316	Prbf.g_01470	Syad.g_02861
OG0001317	Prbf.g_01572	Syad.g_00814
OG0001318	Prbf.g_01596	Syad.g_00557
OG0001321	Prbf.g_01735	Syad.g_02423
OG0001322	Prbf.g_01736	Syad.g_02422
OG0001323	Prbf.g_01802	Syad.g_00953
OG0001324	Prbf.g_01267	Syad.g_01338
OG0001325	Prbf.g_01032	Syad.g_01811
OG0001327	Prbf.g_01332	Syad.g_01605
OG0001328	Prbf.g_00045	Syad.g_01638
OG0001329	Prbf.g_00734	Syad.g_00866
OG0001330	Prbf.g_00263	Syad.g_02395
OG0001332	Prbf.g_00203	Syad.g_02535
OG0001333	Prbf.g_00656	Syad.g_02487
OG0001334	Prbf.g_00532	Syad.g_00725
OG0001335	Prbf.g_00531	Syad.g_00726
OG0001337	Prbf.g_01670	Syad.g_00750, Syad.g_00741
OG0001338	Prbf.g_01673	Syad.g_00735, Syad.g_00722, Syad.g_00745
OG0001339	Prbf.g_01431	Syad.g_02797
OG0001340	Prbf.g_01671	Syad.g_00742
OG0001341	Prbf.g_00863	Syad.g_01312
OG0001343	Prbf.g_00840	Syad.g_00079
OG0001344	Prbf.g_00922	Syad.g_01157
OG0001345	Prbf.g_00938	Syad.g_01188
OG0001346	Prbf.g_00025	Syad.g_02406
OG0001348	Prbf.g_00826	Syad.g_01250
OG0001349	Prbf.g_00119	Syad.g_02663
OG0001350	Prbf.g_01575	Syad.g_00820
OG0001352	Prbf.g_01283	Syad.g_00969
OG0001353	Prbf.g_01212	Syad.g_01244
OG0001354	Prbf.g_01107	Syad.g_01728
OG0001355	Prbf.g_01053	Syad.g_02116
OG0001356	Prbf.g_00705	Syad.g_01251
OG0001359	Prbf.g_00839	Syad.g_00078
OG0001362	Prbf.g_00171	Syad.g_02294
OG0001363	Prbf.g_00173	Syad.g_02296
OG0001364	Prbf.g_00529	Syad.g_00431
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Syad.g_00578
OG0001369	Prbf.g_01418	Syad.g_02784
OG0001370	Prbf.g_01746	Syad.g_02045, Syad.g_02124
OG0001375	Prbf.g_00841	Syad.g_00080
OG0001379	Prbf.g_00032	Syad.g_02397
OG0001381	Prbf.g_00893	Syad.g_01266, Syad.g_00614
OG0001394	Prbf.g_01305	Syad.g_01920
OG0001397	Prbf.g_00172	Syad.g_02295
OG0001398	Prbf.g_00801	Syad.g_01977
OG0001401	Prbf.g_01207	Syad.g_01233
OG0001402	Prbf.g_01907	Syad.g_02174
OG0001403	Prbf.g_01353	Syad.g_00197
OG0001404	Prbf.g_01395	Syad.g_02727
OG0001407	Prbf.g_00059	Syad.g_00970
OG0001410	Prbf.g_00069	Syad.g_00627
OG0001411	Prbf.g_01388	Syad.g_00372
OG0001414	Prbf.g_01567	Syad.g_00615
OG0001419	Prbf.g_00060	Syad.g_00971
OG0001421	Prbf.g_00247	Syad.g_02105, Syad.g_02039
OG0001423	Prbf.g_00361	Syad.g_02707, Syad.g_02708
OG0001425	Prbf.g_00436	Syad.g_00012
OG0001428	Prbf.g_01506	Syad.g_02906
OG0001429	Prbf.g_01145	Syad.g_01656
OG0001430	Prbf.g_00854	Syad.g_03026
OG0001431	Prbf.g_00872, Prbf.g_00816	Syad.g_00393
OG0001433	Prbf.g_00706	Syad.g_01253, Syad.g_01252
OG0001434	Prbf.g_01300	Syad.g_01916
OG0001435	Prbf.g_01324	Syad.g_01612
OG0001443	Prbf.g_00857	Syad.g_00023
OG0001448	Prbf.g_01739	Syad.g_02723
OG0001460	Prbf.g_00707	Syad.g_01254
OG0001461	Prbf.g_01379	Syad.g_02162
OG0001463	Prbf.g_01627	Syad.g_01264
OG0001464	Prbf.g_01672	Syad.g_00743
OG0001465	Prbf.g_01256	Syad.g_01830
OG0001477	Prbf.g_00316	Syad.g_01307
OG0001487	Prbf.g_00197	Syad.g_02327
OG0001488	Prbf.g_00931	Syad.g_01175
OG0001489	Prbf.g_00543	Syad.g_00709
OG0001496	Prbf.g_00318	Syad.g_01309
OG0001497	Prbf.g_00317	Syad.g_01308
OG0001498	Prbf.g_01702	Syad.g_00786
OG0001505	Prbf.g_00313	Syad.g_00259
OG0001510	Prbf.g_00490, Prbf.g_00489	Syad.g_00342
OG0001511	Prbf.g_01440	Syad.g_02810
OG0001512	Prbf.g_00861	Syad.g_00822
OG0001513	Prbf.g_00761	Syad.g_00646
OG0001514	Prbf.g_00319	Syad.g_01310
OG0001515	Prbf.g_01270	Syad.g_01343
OG0001516	Prbf.g_01012	Syad.g_01588
OG0001517	Prbf.g_01679	Syad.g_00762
OG0001518	Prbf.g_00437	Syad.g_00009
OG0001519	Prbf.g_00432	Syad.g_00025
OG0001522	Prbf.g_01211	Syad.g_01243
OG0001525	Prbf.g_00728	Syad.g_00036
OG0001527	Prbf.g_01844	Syad.g_01030
OG0001529	Prbf.g_01363	Syad.g_00210
OG0001530	Prbf.g_01439	Syad.g_02808
OG0001531	Prbf.g_01577	Syad.g_00823
OG0001532	Prbf.g_00949	Syad.g_01492
OG0001534	Prbf.g_01061	Syad.g_01668
OG0001535	Prbf.g_01077	Syad.g_01685
OG0001536	Prbf.g_01121	Syad.g_01762
OG0001537	Prbf.g_01308	Syad.g_01949
OG0001538	Prbf.g_01240	Syad.g_01884
OG0001539	Prbf.g_01330	Syad.g_01607
OG0001540	Prbf.g_01460	Syad.g_02846
OG0001541	Prbf.g_01514	Syad.g_02915
OG0001542	Prbf.g_01520	Syad.g_02924
OG0001543	Prbf.g_00040	Syad.g_02969
OG0001544	Prbf.g_00433	Syad.g_00024
OG0001545	Prbf.g_00418	Syad.g_00126
OG0001559	Prbf.g_01438	Syad.g_02807
OG0001560	Prbf.g_01427	Syad.g_02793
OG0001561	Prbf.g_01071	Syad.g_01679
OG0001562	Prbf.g_01084	Syad.g_01693
OG0001563	Prbf.g_00559	Syad.g_00693
OG0001564	Prbf.g_01382	Syad.g_01539
OG0001574	Prbf.g_01842	Syad.g_01028
OG0001575	Prbf.g_01847	Syad.g_01033
OG0001576	Prbf.g_00012	Syad.g_01103
OG0001577	Prbf.g_00913	Syad.g_01148
OG0001579	Prbf.g_01668	Syad.g_00732
OG0001580	Prbf.g_01370	Syad.g_03020
OG0001588	Prbf.g_01709	Syad.g_00428
OG0001589	Prbf.g_00648	Syad.g_02495
OG0001591	Prbf.g_01291	Syad.g_01599
OG0001592	Prbf.g_01369	Syad.g_03021
OG0001614	Prbf.g_00502	Syad.g_00356
OG0001616	Prbf.g_00941	Syad.g_01515
OG0001617	Prbf.g_01266	Syad.g_01335
OG0001619	Prbf.g_01128	Syad.g_01773
OG0001620	Prbf.g_01687	Syad.g_00774
OG0001621	Prbf.g_01592	Syad.g_00562
OG0001622	Prbf.g_00409	Syad.g_00137
OG0001636	Prbf.g_01357	Syad.g_00203
OG0001638	Prbf.g_00682	Syad.g_02636
OG0001639	Prbf.g_00206	Syad.g_02539
OG0001640	Prbf.g_01158	Syad.g_01274
OG0001641	Prbf.g_01096	Syad.g_01711
OG0001642	Prbf.g_01191	Syad.g_01197
OG0001643	Prbf.g_00987	Syad.g_02147
OG0001644	Prbf.g_01042	Syad.g_01799
OG0001654	Prbf.g_00204	Syad.g_02537
OG0001656	Prbf.g_01667	Syad.g_00731
OG0001657	Prbf.g_01489	Syad.g_02889
OG0001658	Prbf.g_01365	Syad.g_03033
OG0001659	Prbf.g_00821	Syad.g_01507
OG0001676	Prbf.g_01669	Syad.g_00734
OG0001678	Prbf.g_00626	Syad.g_00593
OG0001679	Prbf.g_01674	Syad.g_01038, Syad.g_01037
OG0001691	Prbf.g_01156	Syad.g_02182
OG0001693	Prbf.g_00749	Syad.g_01291
OG0001717	Prbf.g_00323	Syad.g_02901
OG0001733	Prbf.g_00709	Syad.g_01602
OG0001747	Prbf.g_01710	Syad.g_02871
OG0001758	Prbf.g_00715	Syad.g_01546
OG0001769	Prbf.g_00866	Syad.g_02133
OG0001771	Prbf.g_00766	Syad.g_02075
OG0001780	Prbf.g_00124	Syad.g_00288
OG0001795	Prbf.g_00726, Prbf.g_00851	Syad.g_00817
OG0001807	Prbf.g_01381	Syad.g_00435
OG0001842	Prbf.g_00294	Syad.g_02522
OG0001875	Prbf.g_00716	Syad.g_01547
OG0001876	Prbf.g_00717	Syad.g_01548
OG0001916	Prbf.g_01779	Syad.g_00921
OG0001917	Prbf.g_01076	Syad.g_01684
OG0001923	Prbf.g_00132	Syad.g_00251, Syad.g_00317
OG0001930	Prbf.g_00293	Syad.g_02523
OG0001931	Prbf.g_00292	Syad.g_02524
OG0001965	Prbf.g_00759	Syad.g_02126
OG0002019	Prbf.g_00818	Syad.g_01962
OG0002106	Prbf.g_00054	Syad.g_01217
OG0002321	Prbf.g_00125	Syad.g_00278
OG0002397	Prbf.g_01086	Syad.g_02009
OG0002421	Prbf.g_00126	Syad.g_00276
OG0002480	Prbf.g_00122	Syad.g_00290
OG0002487	Prbf.g_00043	Syad.g_00850
OG0002663	Prbf.g_00714	Syad.g_00962
OG0002772	Prbf.g_00086	Syad.g_00287
OG0002773	Prbf.g_00081	Syad.g_00275
OG0002774	Prbf.g_00082	Syad.g_00274
OG0002775	Prbf.g_00079	Syad.g_00273
OG0003013	Prbf.g_00084	Syad.g_00280
