Orthogroup	Prbf	Syai
OG0001123	Prbf.g_01074	Syai.g_01430
OG0001124	Prbf.g_01072	Syai.g_01428
OG0001125	Prbf.g_01070	Syai.g_01426
OG0001126	Prbf.g_01159	Syai.g_02021
OG0001127	Prbf.g_01160	Syai.g_02020
OG0001128	Prbf.g_01162	Syai.g_02017
OG0001129	Prbf.g_01163	Syai.g_02015
OG0001130	Prbf.g_01164	Syai.g_02014
OG0001131	Prbf.g_01705	Syai.g_01281
OG0001132	Prbf.g_00296	Syai.g_01620
OG0001133	Prbf.g_00094	Syai.g_01072
OG0001134	Prbf.g_00788	Syai.g_01745
OG0001136	Prbf.g_00915	Syai.g_02146
OG0001137	Prbf.g_00927	Syai.g_02126
OG0001138	Prbf.g_00948	Syai.g_01763
OG0001139	Prbf.g_00950	Syai.g_01765
OG0001140	Prbf.g_00951	Syai.g_01766
OG0001141	Prbf.g_00952	Syai.g_01767
OG0001142	Prbf.g_00953	Syai.g_01768
OG0001143	Prbf.g_00960	Syai.g_01778
OG0001144	Prbf.g_00965	Syai.g_01788
OG0001145	Prbf.g_00034	Syai.g_02165
OG0001146	Prbf.g_00022	Syai.g_02185
OG0001147	Prbf.g_00002	Syai.g_00869
OG0001148	Prbf.g_00097	Syai.g_00626
OG0001149	Prbf.g_00098	Syai.g_00625
OG0001150	Prbf.g_00099	Syai.g_00624
OG0001151	Prbf.g_00110	Syai.g_00611
OG0001152	Prbf.g_00111	Syai.g_00610
OG0001153	Prbf.g_00189	Syai.g_00903
OG0001154	Prbf.g_00190	Syai.g_00901
OG0001155	Prbf.g_00207	Syai.g_02298
OG0001156	Prbf.g_00210	Syai.g_02301
OG0001157	Prbf.g_00211	Syai.g_02302
OG0001158	Prbf.g_00212	Syai.g_02303
OG0001159	Prbf.g_00213	Syai.g_02304
OG0001160	Prbf.g_00239	Syai.g_02355
OG0001161	Prbf.g_00750	Syai.g_02803
OG0001162	Prbf.g_00812	Syai.g_01374
OG0001163	Prbf.g_00702	Syai.g_02363
OG0001164	Prbf.g_00698	Syai.g_02369
OG0001165	Prbf.g_00695	Syai.g_02374
OG0001166	Prbf.g_00674	Syai.g_02400
OG0001167	Prbf.g_00657	Syai.g_02254
OG0001168	Prbf.g_00655	Syai.g_02256
OG0001169	Prbf.g_00653	Syai.g_02258
OG0001170	Prbf.g_00651	Syai.g_02260
OG0001171	Prbf.g_00641	Syai.g_02270
OG0001172	Prbf.g_00625	Syai.g_00323
OG0001173	Prbf.g_00624	Syai.g_00324
OG0001174	Prbf.g_00616	Syai.g_00332
OG0001175	Prbf.g_00615	Syai.g_00333
OG0001176	Prbf.g_00607	Syai.g_00352
OG0001177	Prbf.g_00605	Syai.g_00350
OG0001178	Prbf.g_00688	Syai.g_02383
OG0001179	Prbf.g_00575	Syai.g_00385
OG0001180	Prbf.g_00552	Syai.g_00410
OG0001181	Prbf.g_00548	Syai.g_00414
OG0001182	Prbf.g_00540	Syai.g_00423
OG0001183	Prbf.g_00535	Syai.g_00429
OG0001184	Prbf.g_00517	Syai.g_00156
OG0001185	Prbf.g_00501	Syai.g_00117
OG0001186	Prbf.g_00476	Syai.g_00084
OG0001187	Prbf.g_00473	Syai.g_00081
OG0001188	Prbf.g_00471	Syai.g_00078
OG0001189	Prbf.g_00455	Syai.g_00061
OG0001190	Prbf.g_00450	Syai.g_02776
OG0001191	Prbf.g_00440	Syai.g_02788
OG0001192	Prbf.g_00435	Syai.g_02793
OG0001193	Prbf.g_00423	Syai.g_02835
OG0001194	Prbf.g_00422	Syai.g_02838
OG0001195	Prbf.g_00421	Syai.g_02839
OG0001196	Prbf.g_00405	Syai.g_02913
OG0001197	Prbf.g_00403	Syai.g_02915
OG0001198	Prbf.g_00396	Syai.g_02930
OG0001199	Prbf.g_01401	Syai.g_02480
OG0001200	Prbf.g_01403	Syai.g_02482
OG0001202	Prbf.g_01534	Syai.g_02674
OG0001203	Prbf.g_01576	Syai.g_00540
OG0001204	Prbf.g_01582	Syai.g_00312
OG0001205	Prbf.g_01729	Syai.g_02212
OG0001206	Prbf.g_01749	Syai.g_00853
OG0001207	Prbf.g_01760	Syai.g_00629
OG0001208	Prbf.g_01765	Syai.g_00640
OG0001209	Prbf.g_01816	Syai.g_00711
OG0001210	Prbf.g_01821	Syai.g_00720
OG0001211	Prbf.g_01831	Syai.g_00735
OG0001212	Prbf.g_01878	Syai.g_00799
OG0001213	Prbf.g_01913	Syai.g_01082
OG0001214	Prbf.g_00984	Syai.g_01106
OG0001215	Prbf.g_01272	Syai.g_01958
OG0001216	Prbf.g_01251	Syai.g_01388
OG0001217	Prbf.g_00280	Syai.g_01185
OG0001218	Prbf.g_00855	Syai.g_00893
OG0001219	Prbf.g_01146	Syai.g_01561
OG0001220	Prbf.g_01189	Syai.g_02087
OG0001221	Prbf.g_01309	Syai.g_01284
OG0001222	Prbf.g_01067	Syai.g_01516
OG0001223	Prbf.g_01099	Syai.g_01463
OG0001224	Prbf.g_01166	Syai.g_02011
OG0001225	Prbf.g_01168	Syai.g_02009
OG0001226	Prbf.g_01921	Syai.g_01154
OG0001227	Prbf.g_00870	Syai.g_02806
OG0001228	Prbf.g_00968	Syai.g_02218
OG0001229	Prbf.g_00856	Syai.g_01986
OG0001230	Prbf.g_00150	Syai.g_00964
OG0001231	Prbf.g_01706	Syai.g_00017
OG0001232	Prbf.g_00670	Syai.g_02410
OG0001233	Prbf.g_00650	Syai.g_02261
OG0001234	Prbf.g_00613	Syai.g_00337
OG0001235	Prbf.g_00609	Syai.g_00343
OG0001236	Prbf.g_00520	Syai.g_00159
OG0001237	Prbf.g_00516	Syai.g_00137
OG0001238	Prbf.g_00439	Syai.g_02789
OG0001239	Prbf.g_01398	Syai.g_02477
OG0001240	Prbf.g_01419	Syai.g_02527
OG0001241	Prbf.g_01429	Syai.g_02537
OG0001242	Prbf.g_01449	Syai.g_02566
OG0001243	Prbf.g_01456	Syai.g_02573
OG0001244	Prbf.g_01471	Syai.g_02605
OG0001245	Prbf.g_00879	Syai.g_02091
OG0001247	Prbf.g_01279	Syai.g_01380
OG0001248	Prbf.g_01277	Syai.g_01377
OG0001249	Prbf.g_01675	Syai.g_00464
OG0001250	Prbf.g_01202	Syai.g_02053
OG0001251	Prbf.g_00837	Syai.g_02845
OG0001252	Prbf.g_01161	Syai.g_02018
OG0001254	Prbf.g_00786	Syai.g_01744
OG0001255	Prbf.g_00900	Syai.g_01915
OG0001256	Prbf.g_00246	Syai.g_02362
OG0001258	Prbf.g_00697	Syai.g_02372
OG0001259	Prbf.g_00652	Syai.g_02259
OG0001260	Prbf.g_00635	Syai.g_02281
OG0001261	Prbf.g_00567	Syai.g_00394
OG0001263	Prbf.g_01458	Syai.g_02576
OG0001265	Prbf.g_01448	Syai.g_02563
OG0001266	Prbf.g_01538	Syai.g_02679
OG0001267	Prbf.g_01620	Syai.g_00259
OG0001268	Prbf.g_01683	Syai.g_00492
OG0001269	Prbf.g_01190	Syai.g_01699
OG0001270	Prbf.g_01718	Syai.g_02231
OG0001271	Prbf.g_01755	Syai.g_00862
OG0001272	Prbf.g_01769	Syai.g_00644
OG0001273	Prbf.g_00978	Syai.g_01099
OG0001274	Prbf.g_01562	Syai.g_02706
OG0001275	Prbf.g_01089	Syai.g_01447
OG0001276	Prbf.g_01075	Syai.g_01431
OG0001277	Prbf.g_00417	Syai.g_02899
OG0001278	Prbf.g_00972	Syai.g_01799
OG0001279	Prbf.g_00339	Syai.g_00991
OG0001280	Prbf.g_00027	Syai.g_02176
OG0001281	Prbf.g_00021	Syai.g_02186
OG0001282	Prbf.g_00096	Syai.g_00627
OG0001283	Prbf.g_00408	Syai.g_02908
OG0001284	Prbf.g_00232	Syai.g_02338
OG0001285	Prbf.g_00667	Syai.g_02866
OG0001286	Prbf.g_00554	Syai.g_00408
OG0001287	Prbf.g_00494	Syai.g_00109
OG0001289	Prbf.g_01413	Syai.g_02504
OG0001290	Prbf.g_01428	Syai.g_02536
OG0001291	Prbf.g_01466	Syai.g_02587
OG0001292	Prbf.g_01587	Syai.g_00306
OG0001293	Prbf.g_01600	Syai.g_00285
OG0001295	Prbf.g_00824	Syai.g_00722
OG0001296	Prbf.g_01792	Syai.g_00672
OG0001297	Prbf.g_01797	Syai.g_00676
OG0001298	Prbf.g_01858	Syai.g_00773
OG0001299	Prbf.g_01015	Syai.g_01236
OG0001300	Prbf.g_01268	Syai.g_01982
OG0001301	Prbf.g_01263	Syai.g_01995
OG0001302	Prbf.g_01150	Syai.g_01142
OG0001303	Prbf.g_00731	Syai.g_01559
OG0001304	Prbf.g_01062	Syai.g_01418
OG0001305	Prbf.g_01174	Syai.g_02001
OG0001306	Prbf.g_00903	Syai.g_02160
OG0001307	Prbf.g_00070	Syai.g_01717
OG0001308	Prbf.g_00167	Syai.g_00943
OG0001309	Prbf.g_00274	Syai.g_00682
OG0001311	Prbf.g_01073	Syai.g_01429
OG0001312	Prbf.g_01137	Syai.g_01549
OG0001314	Prbf.g_00372	Syai.g_01341, Syai.g_01810
OG0001315	Prbf.g_00865	Syai.g_00427
OG0001316	Prbf.g_01470	Syai.g_02593
OG0001317	Prbf.g_01572	Syai.g_00534
OG0001318	Prbf.g_01596	Syai.g_00293
OG0001319	Prbf.g_01613	Syai.g_00270
OG0001321	Prbf.g_01735	Syai.g_02195
OG0001322	Prbf.g_01736	Syai.g_02194
OG0001323	Prbf.g_01802	Syai.g_00685
OG0001324	Prbf.g_01267	Syai.g_01983
OG0001325	Prbf.g_01032	Syai.g_01392
OG0001327	Prbf.g_01332	Syai.g_01250
OG0001328	Prbf.g_00045	Syai.g_01278
OG0001330	Prbf.g_00263	Syai.g_02167
OG0001331	Prbf.g_00101	Syai.g_00622
OG0001332	Prbf.g_00203	Syai.g_02293
OG0001333	Prbf.g_00656	Syai.g_02255
OG0001334	Prbf.g_00532	Syai.g_00438
OG0001335	Prbf.g_00531	Syai.g_00439
OG0001337	Prbf.g_01670	Syai.g_00434, Syai.g_00452
OG0001338	Prbf.g_01673	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001339	Prbf.g_01431	Syai.g_02539
OG0001340	Prbf.g_01671	Syai.g_00453
OG0001343	Prbf.g_00840	Syai.g_02842
OG0001344	Prbf.g_00922	Syai.g_02139
OG0001345	Prbf.g_00938	Syai.g_02110
OG0001346	Prbf.g_00025	Syai.g_02180
OG0001348	Prbf.g_00826	Syai.g_02033
OG0001349	Prbf.g_00119	Syai.g_02417
OG0001350	Prbf.g_01575	Syai.g_00539
OG0001351	Prbf.g_01741	Syai.g_00843
OG0001352	Prbf.g_01283	Syai.g_00700
OG0001353	Prbf.g_01212	Syai.g_02042
OG0001354	Prbf.g_01107	Syai.g_01477
OG0001355	Prbf.g_01053	Syai.g_01698
OG0001356	Prbf.g_00705	Syai.g_02032
OG0001357	Prbf.g_00052	Syai.g_00918, Syai.g_01612
OG0001359	Prbf.g_00839	Syai.g_02841
OG0001362	Prbf.g_00171	Syai.g_00938
OG0001363	Prbf.g_00173	Syai.g_00936
OG0001364	Prbf.g_00529	Syai.g_00173
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Syai.g_00313
OG0001370	Prbf.g_01746	Syai.g_02317
OG0001375	Prbf.g_00841	Syai.g_02843
OG0001379	Prbf.g_00032	Syai.g_02169
OG0001380	Prbf.g_00853, Prbf.g_00066	Syai.g_01168
OG0001381	Prbf.g_00893	Syai.g_02819, Syai.g_01723
OG0001394	Prbf.g_01305	Syai.g_01290
OG0001397	Prbf.g_00172	Syai.g_00937
OG0001398	Prbf.g_00801	Syai.g_01587
OG0001401	Prbf.g_01207	Syai.g_02046, Syai.g_02047
OG0001402	Prbf.g_01907	Syai.g_01070
OG0001404	Prbf.g_01395	Syai.g_02473
OG0001407	Prbf.g_00059	Syai.g_00701
OG0001414	Prbf.g_01567	Syai.g_01722
OG0001419	Prbf.g_00060	Syai.g_00702
OG0001421	Prbf.g_00247	Syai.g_01621
OG0001422	Prbf.g_00056	Syai.g_02171
OG0001423	Prbf.g_00361	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prbf.g_00436	Syai.g_02792
OG0001428	Prbf.g_01506	Syai.g_02637
OG0001430	Prbf.g_00854	Syai.g_02768
OG0001433	Prbf.g_00706	Syai.g_02031
OG0001435	Prbf.g_01324	Syai.g_01256
OG0001443	Prbf.g_00857	Syai.g_02800
OG0001446	Prbf.g_00291	Syai.g_00832
OG0001448	Prbf.g_01739	Syai.g_02808
OG0001460	Prbf.g_00707	Syai.g_02030
OG0001461	Prbf.g_01379	Syai.g_01730
OG0001465	Prbf.g_01256	Syai.g_01384
OG0001467	Prbf.g_00090	Syai.g_01141
OG0001468	Prbf.g_00849	Syai.g_01144
OG0001472	Prbf.g_01930	Syai.g_01931
OG0001476	Prbf.g_00925	Syai.g_02131
OG0001477	Prbf.g_00316	Syai.g_01992
OG0001484	Prbf.g_00262	Syai.g_02864
OG0001487	Prbf.g_00197	Syai.g_00894
OG0001488	Prbf.g_00931	Syai.g_02121
OG0001489	Prbf.g_00543	Syai.g_00419
OG0001496	Prbf.g_00318	Syai.g_01990
OG0001497	Prbf.g_00317	Syai.g_01991
OG0001498	Prbf.g_01702	Syai.g_00518
OG0001510	Prbf.g_00490, Prbf.g_00489	Syai.g_00105
OG0001511	Prbf.g_01440	Syai.g_02549
OG0001512	Prbf.g_00861	Syai.g_00541
OG0001514	Prbf.g_00319	Syai.g_01989
OG0001515	Prbf.g_01270	Syai.g_01978
OG0001516	Prbf.g_01012	Syai.g_01233
OG0001517	Prbf.g_01679	Syai.g_00487
OG0001518	Prbf.g_00437	Syai.g_02791
OG0001519	Prbf.g_00432	Syai.g_02802
OG0001527	Prbf.g_01844	Syai.g_00749
OG0001529	Prbf.g_01363	Syai.g_00054
OG0001530	Prbf.g_01439	Syai.g_02547
OG0001531	Prbf.g_01577	Syai.g_00542
OG0001532	Prbf.g_00949	Syai.g_01764
OG0001534	Prbf.g_01061	Syai.g_01417
OG0001535	Prbf.g_01077	Syai.g_01433
OG0001536	Prbf.g_01121	Syai.g_01508
OG0001537	Prbf.g_01308	Syai.g_01285
OG0001538	Prbf.g_01240	Syai.g_01326
OG0001539	Prbf.g_01330	Syai.g_01252
OG0001540	Prbf.g_01460	Syai.g_02578
OG0001541	Prbf.g_01514	Syai.g_02646
OG0001542	Prbf.g_01520	Syai.g_02655
OG0001543	Prbf.g_00040	Syai.g_02692
OG0001544	Prbf.g_00433	Syai.g_02801
OG0001545	Prbf.g_00418	Syai.g_02898
OG0001549	Prbf.g_01180	Syai.g_02106
OG0001552	Prbf.g_00250	Syai.g_01018
OG0001557	Prbf.g_01304	Syai.g_01291
OG0001559	Prbf.g_01438	Syai.g_02546
OG0001560	Prbf.g_01427	Syai.g_02535
OG0001561	Prbf.g_01071	Syai.g_01427
OG0001562	Prbf.g_01084	Syai.g_01441
OG0001563	Prbf.g_00559	Syai.g_00403
OG0001564	Prbf.g_01382	Syai.g_02869
OG0001572	Prbf.g_00338	Syai.g_00564
OG0001574	Prbf.g_01842	Syai.g_00747
OG0001575	Prbf.g_01847	Syai.g_00752
OG0001576	Prbf.g_00012	Syai.g_00817
OG0001577	Prbf.g_00913	Syai.g_02148
OG0001579	Prbf.g_01668	Syai.g_00447
OG0001580	Prbf.g_01370	Syai.g_02758
OG0001588	Prbf.g_01709	Syai.g_00170
OG0001589	Prbf.g_00648	Syai.g_02263
OG0001591	Prbf.g_01291	Syai.g_01244
OG0001592	Prbf.g_01369	Syai.g_02760
OG0001614	Prbf.g_00502	Syai.g_00119
OG0001616	Prbf.g_00941	Syai.g_01751
OG0001617	Prbf.g_01266	Syai.g_01985
OG0001619	Prbf.g_01128	Syai.g_01519
OG0001620	Prbf.g_01687	Syai.g_00499
OG0001621	Prbf.g_01592	Syai.g_00297
OG0001622	Prbf.g_00409	Syai.g_02907
OG0001638	Prbf.g_00682	Syai.g_02390
OG0001639	Prbf.g_00206	Syai.g_02297
OG0001640	Prbf.g_01158	Syai.g_02022
OG0001641	Prbf.g_01096	Syai.g_01457
OG0001642	Prbf.g_01191	Syai.g_02085
OG0001643	Prbf.g_00987	Syai.g_01109
OG0001644	Prbf.g_01042	Syai.g_01406
OG0001654	Prbf.g_00204	Syai.g_02295
OG0001656	Prbf.g_01667	Syai.g_00445
OG0001657	Prbf.g_01489	Syai.g_02619
OG0001658	Prbf.g_01365	Syai.g_02775
OG0001659	Prbf.g_00821	Syai.g_01759
OG0001676	Prbf.g_01669	Syai.g_00444
OG0001678	Prbf.g_00626	Syai.g_00322
OG0001679	Prbf.g_01674	Syai.g_00756
OG0001691	Prbf.g_01156	Syai.g_01064
OG0001717	Prbf.g_00323	Syai.g_02632
OG0001733	Prbf.g_00709	Syai.g_01247
OG0001747	Prbf.g_01710	Syai.g_02600
OG0001758	Prbf.g_00715	Syai.g_01708
OG0001769	Prbf.g_00866	Syai.g_01123
OG0001771	Prbf.g_00766	Syai.g_01697
OG0001807	Prbf.g_01381	Syai.g_00177
OG0001842	Prbf.g_00294	Syai.g_02289
OG0001875	Prbf.g_00716	Syai.g_01707
OG0001876	Prbf.g_00717	Syai.g_01706
OG0001916	Prbf.g_01779	Syai.g_00655
OG0001917	Prbf.g_01076	Syai.g_01432
OG0001930	Prbf.g_00293	Syai.g_02290
OG0001931	Prbf.g_00292	Syai.g_02291
OG0001965	Prbf.g_00759	Syai.g_01131
OG0001996	Prbf.g_01351	Syai.g_00036
OG0002106	Prbf.g_00054	Syai.g_00555
OG0002177	Prbf.g_01918	Syai.g_01182
OG0002293	Prbf.g_00333	Syai.g_00879
OG0002348	Prbf.g_00827	Syai.g_01637
OG0002384	Prbf.g_00722	Syai.g_00598
OG0002389	Prbf.g_00539	Syai.g_00424
OG0002436	Prbf.g_00763	Syai.g_00606
OG0002487	Prbf.g_00043	Syai.g_01842
OG0002518	Prbf.g_01937	Syai.g_01532, Syai.g_01662
OG0002663	Prbf.g_00714	Syai.g_02098
OG0002927	Prbf.g_01149	Syai.g_00581
