Orthogroup	Prbf	Syag
OG0001128	Prbf.g_01162	Syag.g_00961
OG0001129	Prbf.g_01163	Syag.g_00963
OG0001130	Prbf.g_01164	Syag.g_00964
OG0001131	Prbf.g_01705	Syag.g_00624
OG0001132	Prbf.g_00296	Syag.g_00096
OG0001133	Prbf.g_00094	Syag.g_00380
OG0001134	Prbf.g_00788	Syag.g_02164
OG0001135	Prbf.g_00785	Syag.g_00147
OG0001136	Prbf.g_00915	Syag.g_01144
OG0001137	Prbf.g_00927	Syag.g_01123
OG0001138	Prbf.g_00948	Syag.g_01090
OG0001139	Prbf.g_00950	Syag.g_01088
OG0001140	Prbf.g_00951	Syag.g_01087
OG0001141	Prbf.g_00952	Syag.g_01086
OG0001142	Prbf.g_00953	Syag.g_01085
OG0001143	Prbf.g_00960	Syag.g_01077
OG0001144	Prbf.g_00965	Syag.g_01064
OG0001145	Prbf.g_00034	Syag.g_01169
OG0001146	Prbf.g_00022	Syag.g_01218
OG0001147	Prbf.g_00002	Syag.g_01360
OG0001148	Prbf.g_00097	Syag.g_01539
OG0001149	Prbf.g_00098	Syag.g_01540
OG0001150	Prbf.g_00099	Syag.g_01541
OG0001151	Prbf.g_00110	Syag.g_01554
OG0001152	Prbf.g_00111	Syag.g_01555
OG0001153	Prbf.g_00189	Syag.g_01375
OG0001154	Prbf.g_00190	Syag.g_01374
OG0001155	Prbf.g_00207	Syag.g_01616
OG0001156	Prbf.g_00210	Syag.g_01619
OG0001157	Prbf.g_00211	Syag.g_01620
OG0001158	Prbf.g_00212	Syag.g_01621
OG0001159	Prbf.g_00213	Syag.g_01622, Syag.g_01625
OG0001160	Prbf.g_00239	Syag.g_01666
OG0001161	Prbf.g_00750	Syag.g_02163
OG0001162	Prbf.g_00812	Syag.g_01238
OG0001163	Prbf.g_00702	Syag.g_01674
OG0001164	Prbf.g_00698	Syag.g_01680
OG0001165	Prbf.g_00695	Syag.g_01685
OG0001166	Prbf.g_00674	Syag.g_01715
OG0001167	Prbf.g_00657	Syag.g_02383
OG0001168	Prbf.g_00655	Syag.g_01740
OG0001169	Prbf.g_00653	Syag.g_01742
OG0001170	Prbf.g_00651	Syag.g_01744
OG0001171	Prbf.g_00641	Syag.g_01755
OG0001172	Prbf.g_00625	Syag.g_02693
OG0001173	Prbf.g_00624	Syag.g_02694
OG0001174	Prbf.g_00616	Syag.g_02703
OG0001175	Prbf.g_00615	Syag.g_02704
OG0001176	Prbf.g_00607	Syag.g_02723
OG0001177	Prbf.g_00605	Syag.g_02720
OG0001178	Prbf.g_00688	Syag.g_01694
OG0001179	Prbf.g_00575	Syag.g_02754
OG0001180	Prbf.g_00552	Syag.g_02780
OG0001181	Prbf.g_00548	Syag.g_02784
OG0001182	Prbf.g_00540	Syag.g_02793
OG0001183	Prbf.g_00535	Syag.g_02798
OG0001184	Prbf.g_00517	Syag.g_02428
OG0001185	Prbf.g_00501	Syag.g_02399
OG0001186	Prbf.g_00476	Syag.g_02364
OG0001187	Prbf.g_00473	Syag.g_02361
OG0001188	Prbf.g_00471	Syag.g_02359
OG0001189	Prbf.g_00455	Syag.g_02334
OG0001190	Prbf.g_00450	Syag.g_02126
OG0001191	Prbf.g_00440	Syag.g_02142
OG0001192	Prbf.g_00435	Syag.g_02149
OG0001193	Prbf.g_00423	Syag.g_02182
OG0001194	Prbf.g_00422	Syag.g_02185
OG0001195	Prbf.g_00421	Syag.g_02186
OG0001196	Prbf.g_00405	Syag.g_02254
OG0001197	Prbf.g_00403	Syag.g_02256
OG0001198	Prbf.g_00396	Syag.g_02269
OG0001199	Prbf.g_01401	Syag.g_01825
OG0001200	Prbf.g_01403	Syag.g_01827
OG0001201	Prbf.g_01436	Syag.g_01886
OG0001202	Prbf.g_01534	Syag.g_02032
OG0001203	Prbf.g_01576	Syag.g_01783
OG0001204	Prbf.g_01582	Syag.g_02673
OG0001206	Prbf.g_01749	Syag.g_01328
OG0001207	Prbf.g_01760	Syag.g_01536
OG0001208	Prbf.g_01765	Syag.g_01526
OG0001209	Prbf.g_01816	Syag.g_01451
OG0001210	Prbf.g_01821	Syag.g_01442
OG0001211	Prbf.g_01831	Syag.g_00272
OG0001212	Prbf.g_01878	Syag.g_00334
OG0001213	Prbf.g_01913	Syag.g_00394
OG0001214	Prbf.g_00984	Syag.g_00412
OG0001215	Prbf.g_01272	Syag.g_01014
OG0001216	Prbf.g_01251	Syag.g_00920
OG0001217	Prbf.g_00280	Syag.g_00151
OG0001218	Prbf.g_00855	Syag.g_01364
OG0001219	Prbf.g_01146	Syag.g_00767
OG0001220	Prbf.g_01189	Syag.g_00743
OG0001221	Prbf.g_01309	Syag.g_00628
OG0001222	Prbf.g_01067	Syag.g_00797
OG0001223	Prbf.g_01099	Syag.g_00843
OG0001224	Prbf.g_01166	Syag.g_00969
OG0001225	Prbf.g_01168	Syag.g_00971
OG0001226	Prbf.g_01921	Syag.g_01835
OG0001227	Prbf.g_00870	Syag.g_01240
OG0001228	Prbf.g_00968	Syag.g_00709
OG0001229	Prbf.g_00856	Syag.g_00997
OG0001230	Prbf.g_00150	Syag.g_01430
OG0001231	Prbf.g_01706	Syag.g_02289
OG0001232	Prbf.g_00670	Syag.g_01724
OG0001233	Prbf.g_00650	Syag.g_01745
OG0001234	Prbf.g_00613	Syag.g_02708
OG0001235	Prbf.g_00609	Syag.g_02715
OG0001236	Prbf.g_00520	Syag.g_02432
OG0001237	Prbf.g_00516	Syag.g_02426
OG0001238	Prbf.g_00439	Syag.g_02144
OG0001239	Prbf.g_01398	Syag.g_01822
OG0001240	Prbf.g_01419	Syag.g_01869
OG0001241	Prbf.g_01429	Syag.g_01879
OG0001243	Prbf.g_01456	Syag.g_01920
OG0001244	Prbf.g_01471	Syag.g_01948
OG0001245	Prbf.g_00879	Syag.g_00213
OG0001247	Prbf.g_01279	Syag.g_00710
OG0001248	Prbf.g_01277	Syag.g_00175
OG0001249	Prbf.g_01675	Syag.g_02837
OG0001250	Prbf.g_01202	Syag.g_00725
OG0001251	Prbf.g_00837	Syag.g_00472
OG0001252	Prbf.g_01161	Syag.g_00960
OG0001253	Prbf.g_01924	Syag.g_00094
OG0001254	Prbf.g_00786	Syag.g_02165
OG0001255	Prbf.g_00900	Syag.g_00440
OG0001256	Prbf.g_00246	Syag.g_01673
OG0001258	Prbf.g_00697	Syag.g_01683
OG0001259	Prbf.g_00652	Syag.g_01743
OG0001260	Prbf.g_00635	Syag.g_01763
OG0001261	Prbf.g_00567	Syag.g_02763
OG0001263	Prbf.g_01458	Syag.g_01923
OG0001265	Prbf.g_01448	Syag.g_01910
OG0001266	Prbf.g_01538	Syag.g_02036
OG0001267	Prbf.g_01620	Syag.g_02598
OG0001268	Prbf.g_01683	Syag.g_02850
OG0001269	Prbf.g_01190	Syag.g_00480
OG0001270	Prbf.g_01718	Syag.g_00030
OG0001271	Prbf.g_01755	Syag.g_01353
OG0001272	Prbf.g_01769	Syag.g_01522
OG0001273	Prbf.g_00978	Syag.g_00405
OG0001274	Prbf.g_01562	Syag.g_02076
OG0001275	Prbf.g_01089	Syag.g_00857
OG0001276	Prbf.g_01075	Syag.g_00874
OG0001278	Prbf.g_00972	Syag.g_01054
OG0001279	Prbf.g_00339	Syag.g_00490
OG0001280	Prbf.g_00027	Syag.g_01189
OG0001281	Prbf.g_00021	Syag.g_01219
OG0001282	Prbf.g_00096	Syag.g_01538
OG0001283	Prbf.g_00408	Syag.g_02248
OG0001284	Prbf.g_00232	Syag.g_01656
OG0001285	Prbf.g_00667	Syag.g_00142, Syag.g_02205
OG0001286	Prbf.g_00554	Syag.g_02778
OG0001287	Prbf.g_00494	Syag.g_02391
OG0001288	Prbf.g_00483	Syag.g_02373
OG0001289	Prbf.g_01413	Syag.g_01850
OG0001290	Prbf.g_01428	Syag.g_01878
OG0001291	Prbf.g_01466	Syag.g_01933
OG0001292	Prbf.g_01587	Syag.g_02667
OG0001293	Prbf.g_01600	Syag.g_02625
OG0001295	Prbf.g_00824	Syag.g_00968
OG0001296	Prbf.g_01792	Syag.g_01492
OG0001297	Prbf.g_01797	Syag.g_01488
OG0001298	Prbf.g_01858	Syag.g_00309
OG0001299	Prbf.g_01015	Syag.g_00582
OG0001300	Prbf.g_01268	Syag.g_01003
OG0001301	Prbf.g_01263	Syag.g_00987
OG0001302	Prbf.g_01150	Syag.g_00442
OG0001303	Prbf.g_00731	Syag.g_00769
OG0001304	Prbf.g_01062	Syag.g_00890
OG0001305	Prbf.g_01174	Syag.g_00981
OG0001306	Prbf.g_00903	Syag.g_01160
OG0001307	Prbf.g_00070	Syag.g_00577
OG0001308	Prbf.g_00167	Syag.g_01406
OG0001309	Prbf.g_00274	Syag.g_01482
OG0001311	Prbf.g_01073	Syag.g_00876
OG0001312	Prbf.g_01137	Syag.g_00779
OG0001314	Prbf.g_00372	Syag.g_00118
OG0001315	Prbf.g_00865	Syag.g_02796
OG0001316	Prbf.g_01470	Syag.g_01940
OG0001317	Prbf.g_01572	Syag.g_01787
OG0001318	Prbf.g_01596	Syag.g_02633
OG0001319	Prbf.g_01613	Syag.g_02609
OG0001321	Prbf.g_01735	Syag.g_00050
OG0001322	Prbf.g_01736	Syag.g_00051
OG0001323	Prbf.g_01802	Syag.g_01479
OG0001324	Prbf.g_01267	Syag.g_01002
OG0001325	Prbf.g_01032	Syag.g_00916
OG0001328	Prbf.g_00045	Syag.g_00620
OG0001329	Prbf.g_00734	Syag.g_00498
OG0001330	Prbf.g_00263	Syag.g_01181
OG0001331	Prbf.g_00101	Syag.g_01543
OG0001332	Prbf.g_00203	Syag.g_01611
OG0001333	Prbf.g_00656	Syag.g_01739
OG0001334	Prbf.g_00532	Syag.g_02807
OG0001335	Prbf.g_00531	Syag.g_02808
OG0001337	Prbf.g_01670	Syag.g_02804, Syag.g_02824
OG0001338	Prbf.g_01673	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827
OG0001339	Prbf.g_01431	Syag.g_01881
OG0001341	Prbf.g_00863	Syag.g_00233
OG0001343	Prbf.g_00840	Syag.g_00562
OG0001344	Prbf.g_00922	Syag.g_01136
OG0001345	Prbf.g_00938	Syag.g_01108
OG0001346	Prbf.g_00025	Syag.g_01193
OG0001348	Prbf.g_00826	Syag.g_00941
OG0001349	Prbf.g_00119	Syag.g_02479
OG0001351	Prbf.g_01741	Syag.g_00055
OG0001352	Prbf.g_01283	Syag.g_01459
OG0001353	Prbf.g_01212	Syag.g_00716
OG0001354	Prbf.g_01107	Syag.g_00830
OG0001356	Prbf.g_00705	Syag.g_00942
OG0001359	Prbf.g_00839	Syag.g_00561
OG0001364	Prbf.g_00529	Syag.g_02448
OG0001365	Prbf.g_00446	Syag.g_02131
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Syag.g_02674
OG0001369	Prbf.g_01418	Syag.g_01868
OG0001370	Prbf.g_01746	Syag.g_01395, Syag.g_01660
OG0001375	Prbf.g_00841	Syag.g_00563
OG0001379	Prbf.g_00032	Syag.g_01183
OG0001380	Prbf.g_00853, Prbf.g_00066	Syag.g_00252
OG0001394	Prbf.g_01305	Syag.g_00635
OG0001398	Prbf.g_00801	Syag.g_00751
OG0001401	Prbf.g_01207	Syag.g_00720
OG0001402	Prbf.g_01907	Syag.g_00379
OG0001403	Prbf.g_01353	Syag.g_02308
OG0001404	Prbf.g_01395	Syag.g_01818
OG0001409	Prbf.g_00926	Syag.g_01125
OG0001410	Prbf.g_00069	Syag.g_00576
OG0001411	Prbf.g_01388	Syag.g_02424
OG0001419	Prbf.g_00060	Syag.g_01466
OG0001425	Prbf.g_00436	Syag.g_02148
OG0001428	Prbf.g_01506	Syag.g_01981
OG0001429	Prbf.g_01145	Syag.g_00770
OG0001433	Prbf.g_00706	Syag.g_00943
OG0001435	Prbf.g_01324	Syag.g_00605
OG0001443	Prbf.g_00857	Syag.g_02157
OG0001448	Prbf.g_01739	Syag.g_01350
OG0001460	Prbf.g_00707	Syag.g_00944
OG0001461	Prbf.g_01379	Syag.g_00521
OG0001465	Prbf.g_01256	Syag.g_00940
OG0001467	Prbf.g_00090	Syag.g_01322
OG0001472	Prbf.g_01930	Syag.g_00104
OG0001477	Prbf.g_00316	Syag.g_00990
OG0001484	Prbf.g_00262	Syag.g_02203
OG0001486	Prbf.g_00916	Syag.g_01143
OG0001487	Prbf.g_00197	Syag.g_01365
OG0001488	Prbf.g_00931	Syag.g_01119
OG0001489	Prbf.g_00543	Syag.g_02789
OG0001496	Prbf.g_00318	Syag.g_00993
OG0001497	Prbf.g_00317	Syag.g_00991
OG0001498	Prbf.g_01702	Syag.g_00006
OG0001510	Prbf.g_00490, Prbf.g_00489	Syag.g_02386
OG0001511	Prbf.g_01440	Syag.g_01893
OG0001512	Prbf.g_00861	Syag.g_01781
OG0001514	Prbf.g_00319	Syag.g_00994
OG0001515	Prbf.g_01270	Syag.g_01007
OG0001516	Prbf.g_01012	Syag.g_00579
OG0001517	Prbf.g_01679	Syag.g_02844
OG0001518	Prbf.g_00437	Syag.g_02146
OG0001519	Prbf.g_00432	Syag.g_02161
OG0001525	Prbf.g_00728	Syag.g_00464
OG0001527	Prbf.g_01844	Syag.g_00287
OG0001529	Prbf.g_01363	Syag.g_02327
OG0001530	Prbf.g_01439	Syag.g_01891
OG0001531	Prbf.g_01577	Syag.g_01780
OG0001532	Prbf.g_00949	Syag.g_01089
OG0001534	Prbf.g_01061	Syag.g_00891
OG0001535	Prbf.g_01077	Syag.g_00871
OG0001536	Prbf.g_01121	Syag.g_00805
OG0001537	Prbf.g_01308	Syag.g_00629
OG0001538	Prbf.g_01240	Syag.g_00672
OG0001539	Prbf.g_01330	Syag.g_00601
OG0001540	Prbf.g_01460	Syag.g_01925
OG0001541	Prbf.g_01514	Syag.g_01990
OG0001542	Prbf.g_01520	Syag.g_01999
OG0001543	Prbf.g_00040	Syag.g_02058
OG0001544	Prbf.g_00433	Syag.g_02158
OG0001545	Prbf.g_00418	Syag.g_02238
OG0001557	Prbf.g_01304	Syag.g_00636
OG0001559	Prbf.g_01438	Syag.g_01890
OG0001560	Prbf.g_01427	Syag.g_01877
OG0001561	Prbf.g_01071	Syag.g_00878
OG0001562	Prbf.g_01084	Syag.g_00863
OG0001563	Prbf.g_00559	Syag.g_02772
OG0001564	Prbf.g_01382	Syag.g_02208
OG0001565	Prbf.g_00364	Syag.g_00449
OG0001572	Prbf.g_00338	Syag.g_00086
OG0001574	Prbf.g_01842	Syag.g_00285
OG0001575	Prbf.g_01847	Syag.g_00290
OG0001576	Prbf.g_00012	Syag.g_01233
OG0001577	Prbf.g_00913	Syag.g_01146
OG0001579	Prbf.g_01668	Syag.g_02813, Syag.g_02817
OG0001580	Prbf.g_01370	Syag.g_02112
OG0001588	Prbf.g_01709	Syag.g_02446
OG0001589	Prbf.g_00648	Syag.g_01748
OG0001591	Prbf.g_01291	Syag.g_00595
OG0001592	Prbf.g_01369	Syag.g_02113
OG0001614	Prbf.g_00502	Syag.g_02401
OG0001616	Prbf.g_00941	Syag.g_01102
OG0001617	Prbf.g_01266	Syag.g_00998
OG0001619	Prbf.g_01128	Syag.g_00794
OG0001620	Prbf.g_01687	Syag.g_02857
OG0001621	Prbf.g_01592	Syag.g_02637
OG0001622	Prbf.g_00409	Syag.g_02247
OG0001636	Prbf.g_01357	Syag.g_02314
OG0001638	Prbf.g_00682	Syag.g_01700
OG0001639	Prbf.g_00206	Syag.g_01615
OG0001640	Prbf.g_01158	Syag.g_00955
OG0001641	Prbf.g_01096	Syag.g_00847
OG0001642	Prbf.g_01191	Syag.g_00742
OG0001643	Prbf.g_00987	Syag.g_00415
OG0001644	Prbf.g_01042	Syag.g_00902
OG0001654	Prbf.g_00204	Syag.g_01613
OG0001656	Prbf.g_01667	Syag.g_02816
OG0001657	Prbf.g_01489	Syag.g_01962
OG0001658	Prbf.g_01365	Syag.g_02125
OG0001659	Prbf.g_00821	Syag.g_01093
OG0001676	Prbf.g_01669	Syag.g_02815
OG0001678	Prbf.g_00626	Syag.g_02692
OG0001691	Prbf.g_01156	Syag.g_00486
OG0001693	Prbf.g_00749	Syag.g_00976
OG0001709	Prbf.g_00133	Syag.g_02478
OG0001717	Prbf.g_00323	Syag.g_01976
OG0001733	Prbf.g_00709	Syag.g_00597
OG0001747	Prbf.g_01710	Syag.g_01945
OG0001758	Prbf.g_00715	Syag.g_00524
OG0001770	Prbf.g_00778	Syag.g_00523
OG0001771	Prbf.g_00766	Syag.g_00180
OG0001807	Prbf.g_01381	Syag.g_02452
OG0001875	Prbf.g_00716	Syag.g_00525
OG0001876	Prbf.g_00717	Syag.g_00526
OG0001916	Prbf.g_01779	Syag.g_01510
OG0001917	Prbf.g_01076	Syag.g_00873
OG0001965	Prbf.g_00759	Syag.g_01457
OG0001996	Prbf.g_01351	Syag.g_02306
OG0002003	Prbf.g_00288	Syag.g_01009
OG0002019	Prbf.g_00818	Syag.g_02511
OG0002106	Prbf.g_00054	Syag.g_01417
OG0002122	Prbf.g_00289	Syag.g_01010
OG0002177	Prbf.g_01918	Syag.g_01022
OG0002246	Prbf.g_00745	Syag.g_00015
OG0002344	Prbf.g_01697	Syag.g_01900, Syag.g_02869
OG0002348	Prbf.g_00827	Syag.g_00117
OG0002433	Prbf.g_00802	Syag.g_00123
OG0002835	Prbf.g_00742	Syag.g_00135, Syag.g_00247
