Orthogroup	Prbf	Prai
OG0001119	Prbf.g_01102	Prai.g_00974
OG0001120	Prbf.g_01100	Prai.g_00972
OG0001122	Prbf.g_01080	Prai.g_00945
OG0001124	Prbf.g_01072	Prai.g_00940
OG0001125	Prbf.g_01070	Prai.g_00939
OG0001126	Prbf.g_01159	Prai.g_00929
OG0001127	Prbf.g_01160	Prai.g_00928
OG0001128	Prbf.g_01162	Prai.g_00926
OG0001129	Prbf.g_01163	Prai.g_00925
OG0001130	Prbf.g_01164	Prai.g_00924
OG0001131	Prbf.g_01705	Prai.g_01088
OG0001132	Prbf.g_00296	Prai.g_01098
OG0001133	Prbf.g_00094	Prai.g_01130
OG0001134	Prbf.g_00788	Prai.g_01143
OG0001135	Prbf.g_00785	Prai.g_01146
OG0001137	Prbf.g_00927	Prai.g_01179
OG0001138	Prbf.g_00948	Prai.g_01198
OG0001139	Prbf.g_00950	Prai.g_01200
OG0001140	Prbf.g_00951	Prai.g_01201
OG0001141	Prbf.g_00952	Prai.g_01202
OG0001142	Prbf.g_00953	Prai.g_01203
OG0001143	Prbf.g_00960	Prai.g_01210
OG0001144	Prbf.g_00965	Prai.g_01215
OG0001145	Prbf.g_00034	Prai.g_01326
OG0001146	Prbf.g_00022	Prai.g_01339
OG0001147	Prbf.g_00002	Prai.g_01357
OG0001148	Prbf.g_00097	Prai.g_01372
OG0001149	Prbf.g_00098	Prai.g_01373
OG0001150	Prbf.g_00099	Prai.g_01374
OG0001151	Prbf.g_00110	Prai.g_01385
OG0001152	Prbf.g_00111	Prai.g_01386
OG0001153	Prbf.g_00189	Prai.g_01494
OG0001154	Prbf.g_00190	Prai.g_01495
OG0001155	Prbf.g_00207	Prai.g_01507
OG0001156	Prbf.g_00210	Prai.g_01510
OG0001157	Prbf.g_00211	Prai.g_01511
OG0001158	Prbf.g_00212	Prai.g_01512
OG0001159	Prbf.g_00213	Prai.g_01513
OG0001160	Prbf.g_00239	Prai.g_01537
OG0001161	Prbf.g_00750	Prai.g_01550
OG0001162	Prbf.g_00812	Prai.g_01563
OG0001163	Prbf.g_00702	Prai.g_01630
OG0001164	Prbf.g_00698	Prai.g_01634
OG0001165	Prbf.g_00695	Prai.g_01637
OG0001166	Prbf.g_00674	Prai.g_01657
OG0001167	Prbf.g_00657	Prai.g_01674
OG0001168	Prbf.g_00655	Prai.g_01676
OG0001169	Prbf.g_00653	Prai.g_01678
OG0001170	Prbf.g_00651	Prai.g_01680
OG0001171	Prbf.g_00641	Prai.g_01689
OG0001172	Prbf.g_00625	Prai.g_01704
OG0001173	Prbf.g_00624	Prai.g_01705
OG0001174	Prbf.g_00616	Prai.g_01713
OG0001175	Prbf.g_00615	Prai.g_01714
OG0001176	Prbf.g_00607	Prai.g_01721
OG0001177	Prbf.g_00605	Prai.g_01724
OG0001178	Prbf.g_00688	Prai.g_01729
OG0001179	Prbf.g_00575	Prai.g_01761
OG0001180	Prbf.g_00552	Prai.g_01788
OG0001181	Prbf.g_00548	Prai.g_01792
OG0001182	Prbf.g_00540	Prai.g_01799
OG0001183	Prbf.g_00535	Prai.g_01803
OG0001184	Prbf.g_00517	Prai.g_01819
OG0001185	Prbf.g_00501	Prai.g_01833
OG0001186	Prbf.g_00476	Prai.g_01856
OG0001187	Prbf.g_00473	Prai.g_01862
OG0001188	Prbf.g_00471	Prai.g_01864
OG0001189	Prbf.g_00455	Prai.g_01881
OG0001190	Prbf.g_00450	Prai.g_01885
OG0001191	Prbf.g_00440	Prai.g_01895
OG0001192	Prbf.g_00435	Prai.g_01899
OG0001193	Prbf.g_00423	Prai.g_01909
OG0001194	Prbf.g_00422	Prai.g_01910
OG0001195	Prbf.g_00421	Prai.g_01911
OG0001196	Prbf.g_00405	Prai.g_01924
OG0001197	Prbf.g_00403	Prai.g_01925
OG0001198	Prbf.g_00396	Prai.g_01933
OG0001199	Prbf.g_01401	Prai.g_00074
OG0001200	Prbf.g_01403	Prai.g_00076
OG0001201	Prbf.g_01436	Prai.g_00108
OG0001202	Prbf.g_01534	Prai.g_00210
OG0001203	Prbf.g_01576	Prai.g_00249
OG0001204	Prbf.g_01582	Prai.g_00256
OG0001205	Prbf.g_01729	Prai.g_00476
OG0001206	Prbf.g_01749	Prai.g_00493
OG0001207	Prbf.g_01760	Prai.g_00507
OG0001208	Prbf.g_01765	Prai.g_00512
OG0001209	Prbf.g_01816	Prai.g_00563
OG0001210	Prbf.g_01821	Prai.g_00568
OG0001211	Prbf.g_01831	Prai.g_00578
OG0001212	Prbf.g_01878	Prai.g_00624
OG0001213	Prbf.g_01913	Prai.g_00658
OG0001214	Prbf.g_00984	Prai.g_00666
OG0001215	Prbf.g_01272	Prai.g_00719
OG0001216	Prbf.g_01251	Prai.g_00750
OG0001217	Prbf.g_00280	Prai.g_00894
OG0001218	Prbf.g_00855	Prai.g_00887
OG0001219	Prbf.g_01146	Prai.g_00858
OG0001220	Prbf.g_01189	Prai.g_00795
OG0001221	Prbf.g_01309	Prai.g_01035
OG0001222	Prbf.g_01067	Prai.g_00997
OG0001223	Prbf.g_01099	Prai.g_00971
OG0001224	Prbf.g_01166	Prai.g_00922
OG0001225	Prbf.g_01168	Prai.g_00920
OG0001226	Prbf.g_01921	Prai.g_01083
OG0001227	Prbf.g_00870	Prai.g_01101
OG0001228	Prbf.g_00968	Prai.g_01218
OG0001229	Prbf.g_00856	Prai.g_01368
OG0001230	Prbf.g_00150	Prai.g_01455
OG0001231	Prbf.g_01706	Prai.g_01560
OG0001232	Prbf.g_00670	Prai.g_01661
OG0001233	Prbf.g_00650	Prai.g_01681
OG0001234	Prbf.g_00613	Prai.g_01716
OG0001235	Prbf.g_00609	Prai.g_01726
OG0001236	Prbf.g_00520	Prai.g_01816
OG0001237	Prbf.g_00516	Prai.g_01820
OG0001238	Prbf.g_00439	Prai.g_01896
OG0001239	Prbf.g_01398	Prai.g_00071
OG0001240	Prbf.g_01419	Prai.g_00093
OG0001241	Prbf.g_01429	Prai.g_00101
OG0001242	Prbf.g_01449	Prai.g_00119
OG0001243	Prbf.g_01456	Prai.g_00125
OG0001244	Prbf.g_01471	Prai.g_00141
OG0001245	Prbf.g_00879	Prai.g_00392
OG0001247	Prbf.g_01279	Prai.g_00712
OG0001248	Prbf.g_01277	Prai.g_00714
OG0001249	Prbf.g_01675	Prai.g_00869
OG0001250	Prbf.g_01202	Prai.g_00806
OG0001252	Prbf.g_01161	Prai.g_00927
OG0001253	Prbf.g_01924	Prai.g_01102
OG0001254	Prbf.g_00786	Prai.g_01145
OG0001255	Prbf.g_00900	Prai.g_01156
OG0001256	Prbf.g_00246	Prai.g_01553
OG0001258	Prbf.g_00697	Prai.g_01635
OG0001259	Prbf.g_00652	Prai.g_01679
OG0001260	Prbf.g_00635	Prai.g_01695
OG0001261	Prbf.g_00567	Prai.g_01769
OG0001263	Prbf.g_01458	Prai.g_00128
OG0001265	Prbf.g_01448	Prai.g_00118
OG0001266	Prbf.g_01538	Prai.g_00214
OG0001267	Prbf.g_01620	Prai.g_00293
OG0001268	Prbf.g_01683	Prai.g_00352
OG0001269	Prbf.g_01190	Prai.g_00372
OG0001270	Prbf.g_01718	Prai.g_00465
OG0001271	Prbf.g_01755	Prai.g_00502
OG0001272	Prbf.g_01769	Prai.g_00516
OG0001273	Prbf.g_00978	Prai.g_00660
OG0001275	Prbf.g_01089	Prai.g_00961
OG0001276	Prbf.g_01075	Prai.g_00942
OG0001277	Prbf.g_00417	Prai.g_01090
OG0001278	Prbf.g_00972	Prai.g_01223
OG0001279	Prbf.g_00339	Prai.g_01583
OG0001280	Prbf.g_00027	Prai.g_01334
OG0001281	Prbf.g_00021	Prai.g_01340
OG0001282	Prbf.g_00096	Prai.g_01371
OG0001284	Prbf.g_00232	Prai.g_01532
OG0001285	Prbf.g_00667	Prai.g_01664
OG0001286	Prbf.g_00554	Prai.g_01786
OG0001287	Prbf.g_00494	Prai.g_01840
OG0001288	Prbf.g_00483	Prai.g_01849
OG0001289	Prbf.g_01413	Prai.g_00087
OG0001290	Prbf.g_01428	Prai.g_00100
OG0001291	Prbf.g_01466	Prai.g_00135
OG0001292	Prbf.g_01587	Prai.g_00261
OG0001293	Prbf.g_01600	Prai.g_00274
OG0001295	Prbf.g_00824	Prai.g_00498
OG0001296	Prbf.g_01792	Prai.g_00539
OG0001298	Prbf.g_01858	Prai.g_00605
OG0001299	Prbf.g_01015	Prai.g_00695
OG0001300	Prbf.g_01268	Prai.g_00722
OG0001301	Prbf.g_01263	Prai.g_00725
OG0001302	Prbf.g_01150	Prai.g_00860
OG0001304	Prbf.g_01062	Prai.g_00933
OG0001305	Prbf.g_01174	Prai.g_00914
OG0001306	Prbf.g_00903	Prai.g_01158
OG0001307	Prbf.g_00070	Prai.g_01354
OG0001308	Prbf.g_00167	Prai.g_01473
OG0001309	Prbf.g_00274	Prai.g_01557
OG0001310	Prbf.g_00680	Prai.g_01650
OG0001312	Prbf.g_01137	Prai.g_01008
OG0001314	Prbf.g_00372	Prai.g_00439
OG0001315	Prbf.g_00865	Prai.g_00061
OG0001316	Prbf.g_01470	Prai.g_00140
OG0001317	Prbf.g_01572	Prai.g_00245
OG0001318	Prbf.g_01596	Prai.g_00269
OG0001320	Prbf.g_00765, Prbf.g_00732	Prai.g_01259
OG0001321	Prbf.g_01735	Prai.g_00482
OG0001322	Prbf.g_01736	Prai.g_00483
OG0001323	Prbf.g_01802	Prai.g_00548
OG0001324	Prbf.g_01267	Prai.g_00723
OG0001325	Prbf.g_01032	Prai.g_00753
OG0001327	Prbf.g_01332	Prai.g_01075
OG0001328	Prbf.g_00045	Prai.g_01100
OG0001330	Prbf.g_00263	Prai.g_01309
OG0001331	Prbf.g_00101	Prai.g_01376
OG0001332	Prbf.g_00203	Prai.g_01504
OG0001333	Prbf.g_00656	Prai.g_01675
OG0001334	Prbf.g_00532	Prai.g_01806
OG0001335	Prbf.g_00531	Prai.g_01807
OG0001339	Prbf.g_01431	Prai.g_00103
OG0001340	Prbf.g_01671	Prai.g_00341
OG0001341	Prbf.g_00863	Prai.g_00897
OG0001343	Prbf.g_00840	Prai.g_01062
OG0001344	Prbf.g_00922	Prai.g_01175
OG0001345	Prbf.g_00938	Prai.g_01190
OG0001346	Prbf.g_00025	Prai.g_01336
OG0001348	Prbf.g_00826	Prai.g_01587
OG0001349	Prbf.g_00119	Prai.g_01407
OG0001350	Prbf.g_01575	Prai.g_00248
OG0001351	Prbf.g_01741	Prai.g_00485
OG0001352	Prbf.g_01283	Prai.g_00709
OG0001353	Prbf.g_01212	Prai.g_00815
OG0001355	Prbf.g_01053	Prai.g_01272
OG0001359	Prbf.g_00839	Prai.g_01061
OG0001362	Prbf.g_00171	Prai.g_01477
OG0001363	Prbf.g_00173	Prai.g_01479
OG0001364	Prbf.g_00529	Prai.g_01809
OG0001365	Prbf.g_00446	Prai.g_01889
OG0001369	Prbf.g_01418	Prai.g_00092
OG0001371	Prbf.g_01284	Prai.g_00708
OG0001372	Prbf.g_01922	Prai.g_00909
OG0001375	Prbf.g_00841	Prai.g_01063
OG0001381	Prbf.g_00893	Prai.g_01364
OG0001382	Prbf.g_00063	Prai.g_01575
OG0001394	Prbf.g_01305	Prai.g_01031
OG0001397	Prbf.g_00172	Prai.g_01478
OG0001398	Prbf.g_00801	Prai.g_01601
OG0001403	Prbf.g_01353	Prai.g_00030
OG0001404	Prbf.g_01395	Prai.g_00068
OG0001407	Prbf.g_00059	Prai.g_01081
OG0001409	Prbf.g_00926	Prai.g_01178
OG0001410	Prbf.g_00069	Prai.g_01355
OG0001411	Prbf.g_01388	Prai.g_01422, Prai.g_01391
OG0001414	Prbf.g_01567	Prai.g_00240
OG0001415	Prbf.g_01569	Prai.g_00242
OG0001418	Prbf.g_01278	Prai.g_00713
OG0001419	Prbf.g_00060	Prai.g_01082
OG0001421	Prbf.g_00247	Prai.g_01554
OG0001422	Prbf.g_00056	Prai.g_01585
OG0001424	Prbf.g_00299	Prai.g_01097, Prai.g_01059
OG0001428	Prbf.g_01506	Prai.g_00183
OG0001430	Prbf.g_00854	Prai.g_01271
OG0001437	Prbf.g_01568	Prai.g_00241
OG0001440	Prbf.g_00729, Prbf.g_00735	Prai.g_00448
OG0001443	Prbf.g_00857	Prai.g_01602
OG0001446	Prbf.g_00291	Prai.g_00079
OG0001448	Prbf.g_01739	Prai.g_00380
OG0001450	Prbf.g_01275	Prai.g_00716
OG0001451	Prbf.g_01178	Prai.g_00786
OG0001455	Prbf.g_00862	Prai.g_01132
OG0001463	Prbf.g_01627	Prai.g_00299
OG0001464	Prbf.g_01672	Prai.g_00342
OG0001465	Prbf.g_01256	Prai.g_00731
OG0001467	Prbf.g_00090	Prai.g_00868
OG0001468	Prbf.g_00849	Prai.g_01073
OG0001472	Prbf.g_01930	Prai.g_01556
OG0001477	Prbf.g_00316	Prai.g_01254
OG0001481	Prbf.g_00046	Prai.g_00386
OG0001483	Prbf.g_00777	Prai.g_01613
OG0001484	Prbf.g_00262	Prai.g_00893
OG0001485	Prbf.g_00346	Prai.g_01270
OG0001486	Prbf.g_00916	Prai.g_01169
OG0001491	Prbf.g_01153	Prai.g_00862
OG0001496	Prbf.g_00318	Prai.g_01252
OG0001497	Prbf.g_00317	Prai.g_01253
OG0001500	Prbf.g_01602	Prai.g_00276
OG0001501	Prbf.g_01334	Prai.g_00733
OG0001503	Prbf.g_00285	Prai.g_01151
OG0001505	Prbf.g_00313	Prai.g_01394
OG0001506	Prbf.g_00201	Prai.g_01502
OG0001514	Prbf.g_00319	Prai.g_01251
OG0001521	Prbf.g_01155	Prai.g_00896
OG0001522	Prbf.g_01211	Prai.g_00814
OG0001523	Prbf.g_00783	Prai.g_01147
OG0001524	Prbf.g_00782	Prai.g_01148
OG0001526	Prbf.g_01383	Prai.g_01699
OG0001527	Prbf.g_01844	Prai.g_00591
OG0001532	Prbf.g_00949	Prai.g_01199
OG0001549	Prbf.g_01180	Prai.g_00788
OG0001550	Prbf.g_00281	Prai.g_01134
OG0001552	Prbf.g_00250	Prai.g_01237
OG0001562	Prbf.g_01084	Prai.g_00949
OG0001565	Prbf.g_00364	Prai.g_00447
OG0001566	Prbf.g_01287	Prai.g_00705
OG0001569	Prbf.g_00375	Prai.g_01108
OG0001571	Prbf.g_00336	Prai.g_01128
OG0001581	Prbf.g_00007	Prai.g_00155
OG0001583	Prbf.g_01154	Prai.g_00863
OG0001584	Prbf.g_01025	Prai.g_01016
OG0001587	Prbf.g_00633	Prai.g_01697
OG0001588	Prbf.g_01709	Prai.g_00778
OG0001595	Prbf.g_01393	Prai.g_00067
OG0001596	Prbf.g_01402	Prai.g_00075
OG0001597	Prbf.g_00198	Prai.g_00376
OG0001598	Prbf.g_01265	Prai.g_01267
OG0001599	Prbf.g_01747	Prai.g_00491
OG0001600	Prbf.g_01794	Prai.g_00541
OG0001601	Prbf.g_01289	Prai.g_00703
OG0001603	Prbf.g_01151	Prai.g_00861
OG0001604	Prbf.g_01312	Prai.g_01038
OG0001605	Prbf.g_00286	Prai.g_00950
OG0001606	Prbf.g_00276	Prai.g_00738
OG0001607	Prbf.g_00348	Prai.g_01149
OG0001608	Prbf.g_01059	Prai.g_01361
OG0001609	Prbf.g_00199	Prai.g_01501
OG0001610	Prbf.g_00202	Prai.g_01503
OG0001611	Prbf.g_00772	Prai.g_01566
OG0001626	Prbf.g_00353	Prai.g_01577, Prai.g_00898
OG0001628	Prbf.g_01920	Prai.g_01293
OG0001629	Prbf.g_00327	Prai.g_00886
OG0001630	Prbf.g_00832	Prai.g_01056
OG0001631	Prbf.g_00344	Prai.g_01078
OG0001648	Prbf.g_00757	Prai.g_00385
OG0001649	Prbf.g_00278	Prai.g_01079
OG0001650	Prbf.g_00819	Prai.g_00746
OG0001651	Prbf.g_00882	Prai.g_01565
OG0001661	Prbf.g_00357	Prai.g_01621
OG0001662	Prbf.g_00799	Prai.g_01118
OG0001663	Prbf.g_00899	Prai.g_01155
OG0001664	Prbf.g_00795	Prai.g_01295
OG0001665	Prbf.g_00892	Prai.g_01298
OG0001669	Prbf.g_00008, Prbf.g_00751	Prai.g_00043
OG0001684	Prbf.g_01871	Prai.g_01275, Prai.g_00617
OG0001685	Prbf.g_01925	Prai.g_00785
OG0001686	Prbf.g_00878	Prai.g_00951
OG0001687	Prbf.g_01745	Prai.g_01072
OG0001689	Prbf.g_00485	Prai.g_01847
OG0001699	Prbf.g_00789	Prai.g_01618
OG0001701	Prbf.g_01384	Prai.g_01700
OG0001705	Prbf.g_00631	Prai.g_00414
OG0001707	Prbf.g_00871	Prai.g_01095
OG0001710	Prbf.g_01938	Prai.g_01719
OG0001725	Prbf.g_00810	Prai.g_00401
OG0001746	Prbf.g_00807	Prai.g_01260
OG0001820	Prbf.g_00297	Prai.g_01306
OG0001922	Prbf.g_00139	Prai.g_01350
OG0001988	Prbf.g_00050	Prai.g_00371
OG0002019	Prbf.g_00818	Prai.g_01304
OG0002034	Prbf.g_01916	Prai.g_01231
OG0002098	Prbf.g_00078	Prai.g_01430
OG0002106	Prbf.g_00054	Prai.g_00396
OG0002326	Prbf.g_00756	Prai.g_01150
OG0002583	Prbf.g_00268	Prai.g_01322
OG0003221	Prbf.g_00076	Prai.g_00042
