Orthogroup	Prbf	Syal
OG0001125	Prbf.g_01070	Syal.g_01909
OG0001126	Prbf.g_01159	Syal.g_01837
OG0001127	Prbf.g_01160	Syal.g_01836
OG0001128	Prbf.g_01162	Syal.g_01833
OG0001129	Prbf.g_01163	Syal.g_01831
OG0001130	Prbf.g_01164	Syal.g_01830
OG0001131	Prbf.g_01705	Syal.g_02260
OG0001132	Prbf.g_00296	Syal.g_02553
OG0001133	Prbf.g_00094	Syal.g_02710
OG0001134	Prbf.g_00788	Syal.g_02506
OG0001136	Prbf.g_00915	Syal.g_01650
OG0001137	Prbf.g_00927	Syal.g_01673
OG0001138	Prbf.g_00948	Syal.g_01709
OG0001139	Prbf.g_00950	Syal.g_01711
OG0001140	Prbf.g_00951	Syal.g_01712
OG0001141	Prbf.g_00952	Syal.g_01713
OG0001142	Prbf.g_00953	Syal.g_01714
OG0001143	Prbf.g_00960	Syal.g_01722
OG0001144	Prbf.g_00965	Syal.g_01736
OG0001145	Prbf.g_00034	Syal.g_01614
OG0001146	Prbf.g_00022	Syal.g_01593
OG0001147	Prbf.g_00002	Syal.g_00458
OG0001148	Prbf.g_00097	Syal.g_02886
OG0001149	Prbf.g_00098	Syal.g_02885
OG0001150	Prbf.g_00099	Syal.g_02884
OG0001151	Prbf.g_00110	Syal.g_02872
OG0001152	Prbf.g_00111	Syal.g_02871
OG0001153	Prbf.g_00189	Syal.g_00421
OG0001154	Prbf.g_00190	Syal.g_00422
OG0001155	Prbf.g_00207	Syal.g_02969
OG0001156	Prbf.g_00210	Syal.g_02972
OG0001157	Prbf.g_00211	Syal.g_02973
OG0001158	Prbf.g_00212	Syal.g_02974
OG0001159	Prbf.g_00213	Syal.g_02975
OG0001160	Prbf.g_00239	Syal.g_00564
OG0001161	Prbf.g_00750	Syal.g_01104
OG0001162	Prbf.g_00812	Syal.g_01577
OG0001163	Prbf.g_00702	Syal.g_00573
OG0001164	Prbf.g_00698	Syal.g_00579
OG0001165	Prbf.g_00695	Syal.g_00584
OG0001166	Prbf.g_00674	Syal.g_00613
OG0001167	Prbf.g_00657	Syal.g_00638
OG0001168	Prbf.g_00655	Syal.g_00640
OG0001169	Prbf.g_00653	Syal.g_00642
OG0001170	Prbf.g_00651	Syal.g_00644
OG0001172	Prbf.g_00625	Syal.g_00198
OG0001173	Prbf.g_00624	Syal.g_00199
OG0001174	Prbf.g_00616	Syal.g_00207
OG0001175	Prbf.g_00615	Syal.g_00208
OG0001176	Prbf.g_00607	Syal.g_00226
OG0001177	Prbf.g_00605	Syal.g_00224
OG0001178	Prbf.g_00688	Syal.g_00592
OG0001179	Prbf.g_00575	Syal.g_00256
OG0001180	Prbf.g_00552	Syal.g_00282
OG0001182	Prbf.g_00540	Syal.g_00295
OG0001183	Prbf.g_00535	Syal.g_00302
OG0001184	Prbf.g_00517	Syal.g_01359
OG0001185	Prbf.g_00501	Syal.g_01453
OG0001186	Prbf.g_00476	Syal.g_00179
OG0001187	Prbf.g_00473	Syal.g_00175
OG0001188	Prbf.g_00471	Syal.g_00172
OG0001189	Prbf.g_00455	Syal.g_00152
OG0001190	Prbf.g_00450	Syal.g_01067
OG0001191	Prbf.g_00440	Syal.g_01083
OG0001192	Prbf.g_00435	Syal.g_01090
OG0001193	Prbf.g_00423	Syal.g_01128
OG0001194	Prbf.g_00422	Syal.g_01130
OG0001195	Prbf.g_00421	Syal.g_01131
OG0001196	Prbf.g_00405	Syal.g_00078
OG0001197	Prbf.g_00403	Syal.g_00080
OG0001198	Prbf.g_00396	Syal.g_00093
OG0001199	Prbf.g_01401	Syal.g_00757
OG0001200	Prbf.g_01403	Syal.g_00759
OG0001201	Prbf.g_01436	Syal.g_00821
OG0001202	Prbf.g_01534	Syal.g_00956
OG0001203	Prbf.g_01576	Syal.g_00683
OG0001204	Prbf.g_01582	Syal.g_01201
OG0001205	Prbf.g_01729	Syal.g_00515
OG0001206	Prbf.g_01749	Syal.g_00490
OG0001207	Prbf.g_01760	Syal.g_02889
OG0001208	Prbf.g_01765	Syal.g_02899
OG0001209	Prbf.g_01816	Syal.g_02835
OG0001210	Prbf.g_01821	Syal.g_02827
OG0001211	Prbf.g_01831	Syal.g_02811
OG0001212	Prbf.g_01878	Syal.g_02754
OG0001213	Prbf.g_01913	Syal.g_02701
OG0001214	Prbf.g_00984	Syal.g_02634
OG0001215	Prbf.g_01272	Syal.g_01786
OG0001216	Prbf.g_01251	Syal.g_01861
OG0001217	Prbf.g_00280	Syal.g_02067
OG0001218	Prbf.g_00855	Syal.g_00429
OG0001219	Prbf.g_01146	Syal.g_02036
OG0001220	Prbf.g_01189	Syal.g_02494
OG0001221	Prbf.g_01309	Syal.g_02258
OG0001222	Prbf.g_01067	Syal.g_02006
OG0001223	Prbf.g_01099	Syal.g_01960
OG0001224	Prbf.g_01166	Syal.g_01827
OG0001225	Prbf.g_01168	Syal.g_01825
OG0001226	Prbf.g_01921	Syal.g_00767
OG0001227	Prbf.g_00870	Syal.g_01575
OG0001228	Prbf.g_00968	Syal.g_02451
OG0001229	Prbf.g_00856	Syal.g_01801
OG0001230	Prbf.g_00150	Syal.g_00029
OG0001231	Prbf.g_01706	Syal.g_00114
OG0001232	Prbf.g_00670	Syal.g_00622
OG0001233	Prbf.g_00650	Syal.g_00645
OG0001234	Prbf.g_00613	Syal.g_00212
OG0001236	Prbf.g_00520	Syal.g_01352
OG0001237	Prbf.g_00516	Syal.g_01362
OG0001238	Prbf.g_00439	Syal.g_01085
OG0001239	Prbf.g_01398	Syal.g_00754
OG0001240	Prbf.g_01419	Syal.g_00804
OG0001241	Prbf.g_01429	Syal.g_00814
OG0001242	Prbf.g_01449	Syal.g_00844
OG0001243	Prbf.g_01456	Syal.g_00852
OG0001244	Prbf.g_01471	Syal.g_00882
OG0001245	Prbf.g_00879	Syal.g_02522
OG0001247	Prbf.g_01279	Syal.g_01126
OG0001248	Prbf.g_01277	Syal.g_01778
OG0001249	Prbf.g_01675	Syal.g_00337
OG0001250	Prbf.g_01202	Syal.g_02469
OG0001251	Prbf.g_00837	Syal.g_02576
OG0001252	Prbf.g_01161	Syal.g_01834
OG0001253	Prbf.g_01924	Syal.g_02521
OG0001254	Prbf.g_00786	Syal.g_02507
OG0001255	Prbf.g_00900	Syal.g_02609
OG0001256	Prbf.g_00246	Syal.g_00571
OG0001258	Prbf.g_00697	Syal.g_00582
OG0001259	Prbf.g_00652	Syal.g_00643
OG0001260	Prbf.g_00635	Syal.g_00665
OG0001261	Prbf.g_00567	Syal.g_00265
OG0001263	Prbf.g_01458	Syal.g_00856
OG0001265	Prbf.g_01448	Syal.g_00842
OG0001266	Prbf.g_01538	Syal.g_00960
OG0001267	Prbf.g_01620	Syal.g_01263
OG0001268	Prbf.g_01683	Syal.g_00353
OG0001269	Prbf.g_01190	Syal.g_02567
OG0001270	Prbf.g_01718	Syal.g_00528
OG0001271	Prbf.g_01755	Syal.g_00466
OG0001272	Prbf.g_01769	Syal.g_02903
OG0001273	Prbf.g_00978	Syal.g_02641
OG0001274	Prbf.g_01562	Syal.g_01007
OG0001275	Prbf.g_01089	Syal.g_01932
OG0001276	Prbf.g_01075	Syal.g_01914
OG0001277	Prbf.g_00417	Syal.g_02963
OG0001278	Prbf.g_00972	Syal.g_01766
OG0001279	Prbf.g_00339	Syal.g_02565
OG0001280	Prbf.g_00027	Syal.g_01604
OG0001281	Prbf.g_00021	Syal.g_01592
OG0001282	Prbf.g_00096	Syal.g_02887
OG0001283	Prbf.g_00408	Syal.g_01179
OG0001284	Prbf.g_00232	Syal.g_03007
OG0001285	Prbf.g_00667	Syal.g_00625
OG0001286	Prbf.g_00554	Syal.g_00280
OG0001287	Prbf.g_00494	Syal.g_01461
OG0001288	Prbf.g_00483	Syal.g_01513
OG0001289	Prbf.g_01413	Syal.g_00781
OG0001290	Prbf.g_01428	Syal.g_00813
OG0001291	Prbf.g_01466	Syal.g_00866
OG0001292	Prbf.g_01587	Syal.g_01206
OG0001293	Prbf.g_01600	Syal.g_01236
OG0001295	Prbf.g_00824	Syal.g_01828
OG0001296	Prbf.g_01792	Syal.g_02933
OG0001298	Prbf.g_01858	Syal.g_02777
OG0001299	Prbf.g_01015	Syal.g_02200
OG0001300	Prbf.g_01268	Syal.g_01795
OG0001301	Prbf.g_01263	Syal.g_01941, Syal.g_01810
OG0001302	Prbf.g_01150	Syal.g_02607
OG0001303	Prbf.g_00731	Syal.g_02033
OG0001304	Prbf.g_01062	Syal.g_01899
OG0001305	Prbf.g_01174	Syal.g_01817
OG0001306	Prbf.g_00903	Syal.g_01626
OG0001307	Prbf.g_00070	Syal.g_02195
OG0001308	Prbf.g_00167	Syal.g_00392
OG0001309	Prbf.g_00274	Syal.g_02943
OG0001310	Prbf.g_00680	Syal.g_00605
OG0001311	Prbf.g_01073	Syal.g_01912
OG0001312	Prbf.g_01137	Syal.g_02024
OG0001315	Prbf.g_00865	Syal.g_00300
OG0001316	Prbf.g_01470	Syal.g_00872
OG0001317	Prbf.g_01572	Syal.g_00687
OG0001318	Prbf.g_01596	Syal.g_01228
OG0001319	Prbf.g_01613	Syal.g_01252
OG0001321	Prbf.g_01735	Syal.g_00508
OG0001322	Prbf.g_01736	Syal.g_00507
OG0001323	Prbf.g_01802	Syal.g_02946
OG0001324	Prbf.g_01267	Syal.g_01796
OG0001325	Prbf.g_01032	Syal.g_01865
OG0001327	Prbf.g_01332	Syal.g_02296
OG0001328	Prbf.g_00045	Syal.g_02266
OG0001329	Prbf.g_00734	Syal.g_01188
OG0001330	Prbf.g_00263	Syal.g_01611
OG0001332	Prbf.g_00203	Syal.g_02965
OG0001333	Prbf.g_00656	Syal.g_00639
OG0001334	Prbf.g_00532	Syal.g_00311
OG0001335	Prbf.g_00531	Syal.g_00312
OG0001337	Prbf.g_01670	Syal.g_00308, Syal.g_00327
OG0001338	Prbf.g_01673	Syal.g_02003, Syal.g_00330
OG0001339	Prbf.g_01431	Syal.g_00816
OG0001340	Prbf.g_01671	Syal.g_00328
OG0001341	Prbf.g_00863	Syal.g_02538
OG0001343	Prbf.g_00840	Syal.g_01190
OG0001344	Prbf.g_00922	Syal.g_01658
OG0001345	Prbf.g_00938	Syal.g_01694
OG0001346	Prbf.g_00025	Syal.g_01600
OG0001348	Prbf.g_00826	Syal.g_01849
OG0001349	Prbf.g_00119	Syal.g_01426
OG0001351	Prbf.g_01741	Syal.g_00501
OG0001353	Prbf.g_01212	Syal.g_02457
OG0001354	Prbf.g_01107	Syal.g_01973
OG0001359	Prbf.g_00839	Syal.g_01189
OG0001362	Prbf.g_00171	Syal.g_00397
OG0001363	Prbf.g_00173	Syal.g_00399
OG0001364	Prbf.g_00529	Syal.g_01342
OG0001365	Prbf.g_00446	Syal.g_01072
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Syal.g_01200
OG0001369	Prbf.g_01418	Syal.g_00803
OG0001375	Prbf.g_00841	Syal.g_01191
OG0001379	Prbf.g_00032	Syal.g_01609
OG0001382	Prbf.g_00063	Syal.g_00220
OG0001394	Prbf.g_01305	Syal.g_02250
OG0001397	Prbf.g_00172	Syal.g_00398
OG0001398	Prbf.g_00801	Syal.g_00774
OG0001401	Prbf.g_01207	Syal.g_02463
OG0001402	Prbf.g_01907	Syal.g_02711
OG0001404	Prbf.g_01395	Syal.g_00750
OG0001407	Prbf.g_00059	Syal.g_01774
OG0001409	Prbf.g_00926	Syal.g_01671
OG0001410	Prbf.g_00069	Syal.g_02194
OG0001411	Prbf.g_01388	Syal.g_01399
OG0001419	Prbf.g_00060	Syal.g_01775
OG0001423	Prbf.g_00361	Syal.g_00726
OG0001425	Prbf.g_00436	Syal.g_01089
OG0001428	Prbf.g_01506	Syal.g_00915
OG0001430	Prbf.g_00854	Syal.g_01055
OG0001433	Prbf.g_00706	Syal.g_02212
OG0001434	Prbf.g_01300	Syal.g_02245
OG0001435	Prbf.g_01324	Syal.g_02290
OG0001443	Prbf.g_00857	Syal.g_01101
OG0001448	Prbf.g_01739	Syal.g_02552
OG0001460	Prbf.g_00707	Syal.g_02211
OG0001461	Prbf.g_01379	Syal.g_02091
OG0001476	Prbf.g_00925	Syal.g_01667
OG0001477	Prbf.g_00316	Syal.g_01807
OG0001481	Prbf.g_00046	Syal.g_00504
OG0001486	Prbf.g_00916	Syal.g_01651
OG0001488	Prbf.g_00931	Syal.g_01677
OG0001489	Prbf.g_00543	Syal.g_00291
OG0001496	Prbf.g_00318	Syal.g_01804
OG0001497	Prbf.g_00317	Syal.g_01806
OG0001498	Prbf.g_01702	Syal.g_00554
OG0001505	Prbf.g_00313	Syal.g_01370, Syal.g_01371
OG0001510	Prbf.g_00490, Prbf.g_00489	Syal.g_01489
OG0001511	Prbf.g_01440	Syal.g_00829
OG0001512	Prbf.g_00861	Syal.g_00682
OG0001513	Prbf.g_00761	Syal.g_00298
OG0001514	Prbf.g_00319	Syal.g_01803
OG0001515	Prbf.g_01270	Syal.g_01791
OG0001516	Prbf.g_01012	Syal.g_02197
OG0001517	Prbf.g_01679	Syal.g_00348
OG0001518	Prbf.g_00437	Syal.g_01087
OG0001519	Prbf.g_00432	Syal.g_01103
OG0001525	Prbf.g_00728	Syal.g_02585
OG0001527	Prbf.g_01844	Syal.g_02796
OG0001529	Prbf.g_01363	Syal.g_00145
OG0001530	Prbf.g_01439	Syal.g_00827
OG0001531	Prbf.g_01577	Syal.g_00681
OG0001532	Prbf.g_00949	Syal.g_01710
OG0001534	Prbf.g_01061	Syal.g_01898
OG0001535	Prbf.g_01077	Syal.g_01917
OG0001536	Prbf.g_01121	Syal.g_01996
OG0001537	Prbf.g_01308	Syal.g_02257
OG0001538	Prbf.g_01240	Syal.g_01870
OG0001539	Prbf.g_01330	Syal.g_02294
OG0001540	Prbf.g_01460	Syal.g_00858
OG0001541	Prbf.g_01514	Syal.g_00924
OG0001542	Prbf.g_01520	Syal.g_00935
OG0001543	Prbf.g_00040	Syal.g_00988
OG0001544	Prbf.g_00433	Syal.g_01102
OG0001545	Prbf.g_00418	Syal.g_01170
OG0001557	Prbf.g_01304	Syal.g_02249
OG0001559	Prbf.g_01438	Syal.g_00826
OG0001560	Prbf.g_01427	Syal.g_00812
OG0001561	Prbf.g_01071	Syal.g_01910
OG0001562	Prbf.g_01084	Syal.g_01926
OG0001563	Prbf.g_00559	Syal.g_00274
OG0001565	Prbf.g_00364	Syal.g_02600
OG0001572	Prbf.g_00338	Syal.g_03017
OG0001574	Prbf.g_01842	Syal.g_02798
OG0001575	Prbf.g_01847	Syal.g_02793
OG0001576	Prbf.g_00012	Syal.g_01582
OG0001577	Prbf.g_00913	Syal.g_01648
OG0001579	Prbf.g_01668	Syal.g_00318
OG0001580	Prbf.g_01370	Syal.g_01052
OG0001589	Prbf.g_00648	Syal.g_00647
OG0001591	Prbf.g_01291	Syal.g_02209
OG0001592	Prbf.g_01369	Syal.g_01053
OG0001614	Prbf.g_00502	Syal.g_01451
OG0001616	Prbf.g_00941	Syal.g_01699
OG0001617	Prbf.g_01266	Syal.g_01800
OG0001619	Prbf.g_01128	Syal.g_02009
OG0001620	Prbf.g_01687	Syal.g_00360
OG0001621	Prbf.g_01592	Syal.g_01224
OG0001622	Prbf.g_00409	Syal.g_01178
OG0001636	Prbf.g_01357	Syal.g_00137
OG0001638	Prbf.g_00682	Syal.g_00599
OG0001639	Prbf.g_00206	Syal.g_02968
OG0001640	Prbf.g_01158	Syal.g_01839
OG0001641	Prbf.g_01096	Syal.g_01955
OG0001643	Prbf.g_00987	Syal.g_02631
OG0001644	Prbf.g_01042	Syal.g_02426
OG0001654	Prbf.g_00204	Syal.g_02966
OG0001656	Prbf.g_01667	Syal.g_00317
OG0001657	Prbf.g_01489	Syal.g_00897
OG0001658	Prbf.g_01365	Syal.g_01066
OG0001659	Prbf.g_00821	Syal.g_01706
OG0001676	Prbf.g_01669	Syal.g_00320
OG0001678	Prbf.g_00626	Syal.g_00197
OG0001679	Prbf.g_01674	Syal.g_02034, Syal.g_00794
OG0001693	Prbf.g_00749	Syal.g_01822
OG0001717	Prbf.g_00323	Syal.g_00910
OG0001722	Prbf.g_00834	Syal.g_00730
OG0001733	Prbf.g_00709	Syal.g_02213
OG0001770	Prbf.g_00778	Syal.g_02501
OG0001807	Prbf.g_01381	Syal.g_01337
OG0001965	Prbf.g_00759	Syal.g_02842
OG0002003	Prbf.g_00288	Syal.g_01790
OG0002019	Prbf.g_00818	Syal.g_01425
OG0002098	Prbf.g_00078	Syal.g_01386
OG0002122	Prbf.g_00289	Syal.g_01789
OG0002177	Prbf.g_01918	Syal.g_02864
OG0002246	Prbf.g_00745	Syal.g_00542
OG0002340	Prbf.g_01544	Syal.g_00973
OG0002433	Prbf.g_00802	Syal.g_00969
OG0002518	Prbf.g_01937	Syal.g_02172, Syal.g_00737
