Orthogroup	Prbn	Prbh
OG0001069	Prbn.g_01784	Prbh.g_01743
OG0001070	Prbn.g_01786	Prbh.g_01741
OG0001071	Prbn.g_01787	Prbh.g_01740
OG0001072	Prbn.g_01788	Prbh.g_01739
OG0001073	Prbn.g_01789	Prbh.g_01738
OG0001074	Prbn.g_01790	Prbh.g_01737
OG0001075	Prbn.g_01792	Prbh.g_01735
OG0001076	Prbn.g_01794	Prbh.g_01733
OG0001077	Prbn.g_01795	Prbh.g_01732
OG0001078	Prbn.g_01796	Prbh.g_01731
OG0001079	Prbn.g_01797	Prbh.g_01730
OG0001080	Prbn.g_01798	Prbh.g_01729
OG0001081	Prbn.g_01799	Prbh.g_01728
OG0001082	Prbn.g_01800	Prbh.g_01727
OG0001083	Prbn.g_01801	Prbh.g_01726
OG0001084	Prbn.g_01802	Prbh.g_01725
OG0001085	Prbn.g_01803	Prbh.g_01724
OG0001086	Prbn.g_01809	Prbh.g_01719
OG0001087	Prbn.g_01811	Prbh.g_01717
OG0001088	Prbn.g_01812	Prbh.g_01716
OG0001089	Prbn.g_01815	Prbh.g_01713
OG0001090	Prbn.g_01816	Prbh.g_01712
OG0001091	Prbn.g_01817	Prbh.g_01711
OG0001092	Prbn.g_01818	Prbh.g_01710
OG0001093	Prbn.g_01819	Prbh.g_01709
OG0001094	Prbn.g_01820	Prbh.g_01708
OG0001095	Prbn.g_01821	Prbh.g_01707
OG0001096	Prbn.g_01822	Prbh.g_01706
OG0001097	Prbn.g_01823	Prbh.g_01705
OG0001098	Prbn.g_01824	Prbh.g_01704
OG0001099	Prbn.g_01825	Prbh.g_01703
OG0001100	Prbn.g_01826	Prbh.g_01702
OG0001101	Prbn.g_01827	Prbh.g_01701
OG0001102	Prbn.g_01831	Prbh.g_01697
OG0001103	Prbn.g_01832	Prbh.g_01696
OG0001104	Prbn.g_01835	Prbh.g_01692
OG0001105	Prbn.g_01834	Prbh.g_01694
OG0001106	Prbn.g_01830	Prbh.g_01698
OG0001107	Prbn.g_01829	Prbh.g_01699
OG0001108	Prbn.g_01828	Prbh.g_01700
OG0001109	Prbn.g_01838	Prbh.g_01687
OG0001110	Prbn.g_01840	Prbh.g_01685
OG0001111	Prbn.g_01841	Prbh.g_01684
OG0001112	Prbn.g_01842	Prbh.g_01683
OG0001113	Prbn.g_01843	Prbh.g_01682
OG0001114	Prbn.g_01844	Prbh.g_01681
OG0001115	Prbn.g_01845	Prbh.g_01680
OG0001116	Prbn.g_01846	Prbh.g_01679
OG0001117	Prbn.g_01847	Prbh.g_01678
OG0001118	Prbn.g_01848	Prbh.g_01677
OG0001119	Prbn.g_01849	Prbh.g_01676
OG0001120	Prbn.g_01850	Prbh.g_01675
OG0001121	Prbn.g_01851	Prbh.g_01674
OG0001122	Prbn.g_01852	Prbh.g_01673
OG0001123	Prbn.g_01853	Prbh.g_01672
OG0001124	Prbn.g_01854	Prbh.g_01671
OG0001125	Prbn.g_01855	Prbh.g_01670
OG0001126	Prbn.g_01856	Prbh.g_01669
OG0001127	Prbn.g_01857	Prbh.g_01668
OG0001128	Prbn.g_01858	Prbh.g_01667
OG0001129	Prbn.g_01859	Prbh.g_01666
OG0001130	Prbn.g_01860	Prbh.g_01665
OG0001131	Prbn.g_01861	Prbh.g_01664
OG0001132	Prbn.g_01862	Prbh.g_01663
OG0001133	Prbn.g_01863	Prbh.g_01662
OG0001134	Prbn.g_01864	Prbh.g_01661
OG0001135	Prbn.g_01865	Prbh.g_01660
OG0001136	Prbn.g_01866	Prbh.g_01659
OG0001137	Prbn.g_01867	Prbh.g_01658
OG0001138	Prbn.g_01868	Prbh.g_01657
OG0001139	Prbn.g_01869	Prbh.g_01656
OG0001140	Prbn.g_01870	Prbh.g_01655
OG0001141	Prbn.g_01872	Prbh.g_01653
OG0001142	Prbn.g_01873	Prbh.g_01652
OG0001143	Prbn.g_01874	Prbh.g_01651
OG0001144	Prbn.g_01876	Prbh.g_01649
OG0001145	Prbn.g_01878	Prbh.g_01647
OG0001146	Prbn.g_01879	Prbh.g_01646
OG0001147	Prbn.g_01882	Prbh.g_01643
OG0001148	Prbn.g_01883	Prbh.g_01642
OG0001149	Prbn.g_01884	Prbh.g_01641
OG0001150	Prbn.g_01887	Prbh.g_01638
OG0001151	Prbn.g_01888	Prbh.g_01637
OG0001152	Prbn.g_01889	Prbh.g_01636
OG0001153	Prbn.g_01890	Prbh.g_01635
OG0001154	Prbn.g_01891	Prbh.g_01634
OG0001155	Prbn.g_01892	Prbh.g_01633
OG0001156	Prbn.g_01893	Prbh.g_01632
OG0001157	Prbn.g_01895	Prbh.g_01630
OG0001158	Prbn.g_01897	Prbh.g_01628
OG0001159	Prbn.g_01898	Prbh.g_01627
OG0001160	Prbn.g_01899	Prbh.g_01626
OG0001161	Prbn.g_01903	Prbh.g_01621
OG0001162	Prbn.g_01904	Prbh.g_01620
OG0001163	Prbn.g_01905	Prbh.g_01619
OG0001164	Prbn.g_01906	Prbh.g_01618
OG0001165	Prbn.g_01907	Prbh.g_01617
OG0001166	Prbn.g_01908	Prbh.g_01616
OG0001167	Prbn.g_01909	Prbh.g_01615
OG0001168	Prbn.g_01911	Prbh.g_01613
OG0001169	Prbn.g_01912	Prbh.g_01612
OG0001170	Prbn.g_01916	Prbh.g_01608
OG0001171	Prbn.g_01917	Prbh.g_01607
OG0001172	Prbn.g_01918	Prbh.g_01606
OG0001173	Prbn.g_01920	Prbh.g_01604
OG0001174	Prbn.g_01017	Prbh.g_01602
OG0001175	Prbn.g_01015	Prbh.g_01600
OG0001176	Prbn.g_01013	Prbh.g_01598
OG0001177	Prbn.g_01011	Prbh.g_01596
OG0001178	Prbn.g_01010	Prbh.g_01595
OG0001179	Prbn.g_01009	Prbh.g_01594
OG0001180	Prbn.g_01008	Prbh.g_01593
OG0001181	Prbn.g_01007	Prbh.g_01592
OG0001182	Prbn.g_01006	Prbh.g_01591
OG0001183	Prbn.g_01005	Prbh.g_01590
OG0001184	Prbn.g_01004	Prbh.g_01589
OG0001185	Prbn.g_01003	Prbh.g_01588
OG0001186	Prbn.g_01001	Prbh.g_01586
OG0001187	Prbn.g_01000	Prbh.g_01585
OG0001188	Prbn.g_00999	Prbh.g_01584
OG0001189	Prbn.g_00998	Prbh.g_01583
OG0001190	Prbn.g_00997	Prbh.g_01582
OG0001191	Prbn.g_00995	Prbh.g_01580
OG0001192	Prbn.g_00993	Prbh.g_01578
OG0001193	Prbn.g_00992	Prbh.g_01577
OG0001194	Prbn.g_00991	Prbh.g_01576
OG0001195	Prbn.g_00989	Prbh.g_01574
OG0001196	Prbn.g_00987	Prbh.g_01572
OG0001197	Prbn.g_00984	Prbh.g_01569
OG0001198	Prbn.g_00983	Prbh.g_01568
OG0001199	Prbn.g_00982	Prbh.g_01567
OG0001200	Prbn.g_00981	Prbh.g_01566
OG0001201	Prbn.g_00980	Prbh.g_01565
OG0001202	Prbn.g_00979	Prbh.g_01564
OG0001203	Prbn.g_00977	Prbh.g_01562
OG0001204	Prbn.g_00975	Prbh.g_01560
OG0001205	Prbn.g_00974	Prbh.g_01559
OG0001206	Prbn.g_00973	Prbh.g_01558
OG0001207	Prbn.g_00972	Prbh.g_01557
OG0001208	Prbn.g_00971	Prbh.g_01556
OG0001209	Prbn.g_00970	Prbh.g_01555
OG0001210	Prbn.g_00969	Prbh.g_01554
OG0001211	Prbn.g_00968	Prbh.g_01553
OG0001212	Prbn.g_00967	Prbh.g_01552
OG0001213	Prbn.g_00966	Prbh.g_01551
OG0001214	Prbn.g_00965	Prbh.g_01550
OG0001215	Prbn.g_00964	Prbh.g_01549
OG0001216	Prbn.g_00963	Prbh.g_01548
OG0001217	Prbn.g_00962	Prbh.g_01547
OG0001218	Prbn.g_00961	Prbh.g_01546
OG0001219	Prbn.g_00960	Prbh.g_01545
OG0001220	Prbn.g_00959	Prbh.g_01544
OG0001221	Prbn.g_00958	Prbh.g_01543
OG0001222	Prbn.g_00957	Prbh.g_01541
OG0001223	Prbn.g_00955	Prbh.g_01539
OG0001224	Prbn.g_00953	Prbh.g_01537
OG0001225	Prbn.g_00951	Prbh.g_01535
OG0001226	Prbn.g_00950	Prbh.g_01534
OG0001227	Prbn.g_00949	Prbh.g_01533
OG0001228	Prbn.g_00948	Prbh.g_01532
OG0001229	Prbn.g_00947	Prbh.g_01531
OG0001230	Prbn.g_00946	Prbh.g_01530
OG0001231	Prbn.g_00945	Prbh.g_01529
OG0001232	Prbn.g_00943	Prbh.g_01527
OG0001233	Prbn.g_00942	Prbh.g_01526
OG0001234	Prbn.g_00941	Prbh.g_01525
OG0001235	Prbn.g_00940	Prbh.g_01524
OG0001236	Prbn.g_00939	Prbh.g_01523
OG0001237	Prbn.g_00936	Prbh.g_01520
OG0001238	Prbn.g_00935	Prbh.g_01519
OG0001239	Prbn.g_00931	Prbh.g_01514
OG0001240	Prbn.g_00930	Prbh.g_01513
OG0001241	Prbn.g_00929	Prbh.g_01512
OG0001242	Prbn.g_00927	Prbh.g_01510
OG0001243	Prbn.g_00926	Prbh.g_01509
OG0001244	Prbn.g_00925	Prbh.g_01508
OG0001245	Prbn.g_00924	Prbh.g_01507
OG0001246	Prbn.g_00923	Prbh.g_01506
OG0001247	Prbn.g_00922	Prbh.g_01505
OG0001248	Prbn.g_00921	Prbh.g_01504
OG0001249	Prbn.g_00920	Prbh.g_01503
OG0001250	Prbn.g_00917	Prbh.g_01501
OG0001251	Prbn.g_00916	Prbh.g_01500
OG0001252	Prbn.g_00915	Prbh.g_01499
OG0001253	Prbn.g_00914	Prbh.g_01498
OG0001254	Prbn.g_00912	Prbh.g_01496
OG0001255	Prbn.g_00911	Prbh.g_01495
OG0001256	Prbn.g_00908	Prbh.g_01490
OG0001257	Prbn.g_00907	Prbh.g_01489
OG0001258	Prbn.g_00906	Prbh.g_01488
OG0001259	Prbn.g_00291	Prbh.g_01485
OG0001260	Prbn.g_00292	Prbh.g_01484
OG0001261	Prbn.g_00293	Prbh.g_01483
OG0001262	Prbn.g_00294	Prbh.g_01482
OG0001263	Prbn.g_00295	Prbh.g_01481
OG0001264	Prbn.g_00296	Prbh.g_01480
OG0001265	Prbn.g_00297	Prbh.g_01479
OG0001266	Prbn.g_00298	Prbh.g_01478
OG0001267	Prbn.g_00299	Prbh.g_01477
OG0001268	Prbn.g_00300	Prbh.g_01476
OG0001269	Prbn.g_01329	Prbh.g_00691
OG0001270	Prbn.g_01279	Prbh.g_00643
OG0001271	Prbn.g_01264	Prbh.g_00632
OG0001272	Prbn.g_00048	Prbh.g_00498
OG0001273	Prbn.g_00104	Prbh.g_00440
OG0001274	Prbn.g_00632	Prbh.g_00349
OG0001275	Prbn.g_00616	Prbh.g_00333
OG0001276	Prbn.g_00525	Prbh.g_00240
OG0001277	Prbn.g_01456	Prbh.g_01046
OG0001278	Prbn.g_01493	Prbh.g_01006
OG0001279	Prbn.g_01622	Prbh.g_00877
OG0001280	Prbn.g_01375	Prbh.g_01124
OG0001281	Prbn.g_00476	Prbh.g_01444
OG0001282	Prbn.g_01103	Prbh.g_01357
OG0001283	Prbn.g_01139	Prbh.g_01889
OG0001284	Prbn.g_00823	Prbh.g_00808
OG0001285	Prbn.g_01171	Prbh.g_01300
OG0001286	Prbn.g_01186	Prbh.g_01286
OG0001287	Prbn.g_00717	Prbh.g_00722
OG0001288	Prbn.g_00255	Prbh.g_00143
OG0001289	Prbn.g_00268	Prbh.g_00155
OG0001290	Prbn.g_00467	Prbh.g_00802
OG0001291	Prbn.g_00865	Prbh.g_00205
OG0001292	Prbn.g_00134	Prbh.g_01824
OG0001294	Prbn.g_01354	Prbh.g_01146
OG0001295	Prbn.g_01704	Prbh.g_01815
OG0001296	Prbn.g_01736	Prbh.g_01790
OG0001297	Prbn.g_01740	Prbh.g_01787
OG0001298	Prbn.g_01743	Prbh.g_01784
OG0001299	Prbn.g_01814	Prbh.g_01714
OG0001300	Prbn.g_01750	Prbh.g_01777
OG0001301	Prbn.g_01016	Prbh.g_01601
OG0001302	Prbn.g_00985	Prbh.g_01570
OG0001303	Prbn.g_00956	Prbh.g_01540
OG0001305	Prbn.g_00133	Prbh.g_01898
OG0001306	Prbn.g_00676	Prbh.g_00395
OG0001307	Prbn.g_00751	Prbh.g_00750
OG0001308	Prbn.g_00706	Prbh.g_00711
OG0001309	Prbn.g_00703	Prbh.g_00708
OG0001311	Prbn.g_01328	Prbh.g_00690
OG0001312	Prbn.g_01298	Prbh.g_00662
OG0001313	Prbn.g_01291	Prbh.g_00655
OG0001314	Prbn.g_00354	Prbh.g_00583
OG0001315	Prbn.g_00306	Prbh.g_00536
OG0001316	Prbn.g_00018	Prbh.g_00527
OG0001317	Prbn.g_01104	Prbh.g_01356
OG0001319	Prbn.g_01126	Prbh.g_01339
OG0001320	Prbn.g_01462	Prbh.g_01040
OG0001321	Prbn.g_01467	Prbh.g_01035
OG0001324	Prbn.g_00813	Prbh.g_00792
OG0001326	Prbn.g_00395	Prbh.g_01249
OG0001327	Prbn.g_01214	Prbh.g_01937
OG0001328	Prbn.g_00691	Prbh.g_00410
OG0001331	Prbn.g_01919	Prbh.g_01605
OG0001332	Prbn.g_01276	Prbh.g_00640
OG0001333	Prbn.g_00312	Prbh.g_00542
OG0001335	Prbn.g_01633	Prbh.g_00867
OG0001336	Prbn.g_01937	Prbh.g_00850
OG0001337	Prbn.g_00774	Prbh.g_00769
OG0001338	Prbn.g_00876	Prbh.g_00201
OG0001339	Prbn.g_01079	Prbh.g_01378
OG0001340	Prbn.g_00909	Prbh.g_01492
OG0001341	Prbn.g_00893	Prbh.g_00188
OG0001342	Prbn.g_01686	Prbh.g_01891
OG0001342	Prbn.g_01718	Prbh.g_01798
OG0001343	Prbn.g_01741	Prbh.g_01786
OG0001344	Prbn.g_01793	Prbh.g_01734
OG0001345	Prbn.g_01885	Prbh.g_01640
OG0001346	Prbn.g_00994	Prbh.g_01579
OG0001348	Prbn.g_01289	Prbh.g_00653
OG0001349	Prbn.g_01299	Prbh.g_00663
OG0001350	Prbn.g_01065	Prbh.g_01389
OG0001351	Prbn.g_00350	Prbh.g_00579
OG0001352	Prbn.g_00014	Prbh.g_00531
OG0001353	Prbn.g_00027	Prbh.g_00518
OG0001354	Prbn.g_00047	Prbh.g_00499
OG0001355	Prbn.g_00110	Prbh.g_00433
OG0001357	Prbn.g_00679	Prbh.g_00398
OG0001358	Prbn.g_00642	Prbh.g_00359
OG0001359	Prbn.g_00628	Prbh.g_00345
OG0001360	Prbn.g_00605	Prbh.g_00321
OG0001361	Prbn.g_00600	Prbh.g_00316
OG0001362	Prbn.g_00539	Prbh.g_00252
OG0001363	Prbn.g_00326	Prbh.g_00556
OG0001364	Prbn.g_01455	Prbh.g_01047
OG0001365	Prbn.g_01503	Prbh.g_00995
OG0001366	Prbn.g_01932	Prbh.g_00855
OG0001367	Prbn.g_01390	Prbh.g_01112
OG0001368	Prbn.g_01376	Prbh.g_01123
OG0001369	Prbn.g_01655	Prbh.g_01863
OG0001370	Prbn.g_01656	Prbh.g_01862
OG0001371	Prbn.g_00416	Prbh.g_01228
OG0001372	Prbn.g_00810	Prbh.g_01396
OG0001373	Prbn.g_00287	Prbh.g_00175
OG0001374	Prbn.g_00721	Prbh.g_00726
OG0001375	Prbn.g_01783	Prbh.g_01744
OG0001377	Prbn.g_00986	Prbh.g_01571
OG0001378	Prbn.g_01374	Prbh.g_01125
OG0001379	Prbn.g_00711	Prbh.g_00716
OG0001380	Prbn.g_00709	Prbh.g_00714
OG0001381	Prbn.g_01334	Prbh.g_00696
OG0001382	Prbn.g_01281	Prbh.g_00645
OG0001383	Prbn.g_00316	Prbh.g_00546
OG0001384	Prbn.g_00023	Prbh.g_00522
OG0001385	Prbn.g_00040	Prbh.g_00506
OG0001386	Prbn.g_00253	Prbh.g_00140
OG0001388	Prbn.g_01566	Prbh.g_00932
OG0001389	Prbn.g_00656	Prbh.g_00373
OG0001390	Prbn.g_00650	Prbh.g_00368
OG0001392	Prbn.g_00603	Prbh.g_00319
OG0001393	Prbn.g_00595	Prbh.g_00310
OG0001394	Prbn.g_00842	Prbh.g_01186
OG0001395	Prbn.g_01590	Prbh.g_00908
OG0001396	Prbn.g_01588	Prbh.g_00910
OG0001397	Prbn.g_01582	Prbh.g_00916
OG0001398	Prbn.g_00859	Prbh.g_01168
OG0001399	Prbn.g_01452	Prbh.g_01050
OG0001400	Prbn.g_01933	Prbh.g_00854
OG0001401	Prbn.g_01931	Prbh.g_00856
OG0001402	Prbn.g_01616	Prbh.g_00883
OG0001403	Prbn.g_01613	Prbh.g_00886
OG0001405	Prbn.g_01363	Prbh.g_01136
OG0001406	Prbn.g_01475	Prbh.g_01027
OG0001407	Prbn.g_01941	Prbh.g_00846
OG0001408	Prbn.g_01117	Prbh.g_01345
OG0001409	Prbn.g_01019	Prbh.g_00842
OG0001410	Prbn.g_01174	Prbh.g_01298
OG0001411	Prbn.g_00821	Prbh.g_00809
OG0001412	Prbn.g_01083	Prbh.g_01374
OG0001413	Prbn.g_01360	Prbh.g_01139
OG0001414	Prbn.g_01241	Prbh.g_00010
OG0001415	Prbn.g_00254	Prbh.g_00142
OG0001416	Prbn.g_00257	Prbh.g_00145
OG0001417	Prbn.g_00892	Prbh.g_00189
OG0001418	Prbn.g_01666	Prbh.g_01851
OG0001420	Prbn.g_00802	Prbh.g_01835
OG0001421	Prbn.g_01438	Prbh.g_01063
OG0001423	Prbn.g_01052	Prbh.g_00793
OG0001423	Prbn.g_00775	Prbh.g_01410, Prbh.g_00768
OG0001424	Prbn.g_01136	Prbh.g_01861
OG0001426	Prbn.g_01359	Prbh.g_01140
OG0001429	Prbn.g_00822	Prbh.g_00804
OG0001430	Prbn.g_01446	Prbh.g_01055
OG0001431	Prbn.g_01929	Prbh.g_00858
OG0001432	Prbn.g_01924	Prbh.g_00862
OG0001433	Prbn.g_00805	Prbh.g_00794
OG0001434	Prbn.g_00801	Prbh.g_01905
OG0001435	Prbn.g_00889	Prbh.g_00191
OG0001436	Prbn.g_01121	Prbh.g_01343
OG0001437	Prbn.g_00148	Prbh.g_01888
OG0001439	Prbn.g_00787	Prbh.g_01940
OG0001441	Prbn.g_01408	Prbh.g_01096
OG0001443	Prbn.g_01021	Prbh.g_00839
OG0001449	Prbn.g_01639	Prbh.g_01906
OG0001451	Prbn.g_01170	Prbh.g_01301
OG0001453	Prbn.g_01643	Prbh.g_01353
OG0001454	Prbn.g_01644	Prbh.g_00404
OG0001455	Prbn.g_01163	Prbh.g_01309
OG0001456	Prbn.g_01637	Prbh.g_01399
OG0001458	Prbn.g_00937	Prbh.g_01521
OG0001460	Prbn.g_00658	Prbh.g_00375
OG0001463	Prbn.g_00792	Prbh.g_00781
OG0001466	Prbn.g_01557	Prbh.g_00941
OG0001467	Prbn.g_01235	Prbh.g_00007
OG0001468	Prbn.g_01513	Prbh.g_00985
OG0001469	Prbn.g_00472	Prbh.g_01440
OG0001470	Prbn.g_01149	Prbh.g_01322
OG0001471	Prbn.g_00652	Prbh.g_00369
OG0001474	Prbn.g_01125	Prbh.g_01340
OG0001475	Prbn.g_00877	Prbh.g_00200
OG0001478	Prbn.g_01910	Prbh.g_01614
OG0001479	Prbn.g_01187	Prbh.g_01285
OG0001484	Prbn.g_00784	Prbh.g_01838
OG0001486	Prbn.g_01453	Prbh.g_01049
OG0001487	Prbn.g_00852	Prbh.g_01175
OG0001495	Prbn.g_01649	Prbh.g_00405
OG0001496	Prbn.g_01090	Prbh.g_01367
OG0001497	Prbn.g_00716	Prbh.g_00721
OG0001498	Prbn.g_01806	Prbh.g_01722
OG0001501	Prbn.g_00490	Prbh.g_01458
OG0001504	Prbn.g_01808	Prbh.g_01720
OG0001506	Prbn.g_00136	Prbh.g_01874
OG0001509	Prbn.g_01512	Prbh.g_00986
OG0001523	Prbn.g_01606	Prbh.g_00893
OG0001524	Prbn.g_00128	Prbh.g_00785
OG0001525	Prbn.g_01142	Prbh.g_01330
OG0001528	Prbn.g_00150	Prbh.g_00209
OG0001535	Prbn.g_00132	Prbh.g_00772
OG0001537	Prbn.g_00720	Prbh.g_00725
OG0001538	Prbn.g_01665	Prbh.g_01852
OG0001538	Prbn.g_01041	Prbh.g_00826
OG0001541	Prbn.g_01926	Prbh.g_00860
OG0001545	Prbn.g_01731	Prbh.g_01791
OG0001550	Prbn.g_01481	Prbh.g_01018
OG0001555	Prbn.g_01056	Prbh.g_00063
OG0001556	Prbn.g_00176	Prbh.g_00035
OG0001559	Prbn.g_00129	Prbh.g_01400
OG0001560	Prbn.g_01625	Prbh.g_00874
OG0001561	Prbn.g_01508	Prbh.g_00990
OG0001562	Prbn.g_01051	Prbh.g_00767
OG0001562	Prbn.g_00776	Prbh.g_00790
OG0001563	Prbn.g_01130	Prbh.g_01337
OG0001563	Prbn.g_00815	Prbh.g_00801
OG0001564	Prbn.g_01129	Prbh.g_01338
OG0001592	Prbn.g_00188	Prbh.g_00077
OG0001593	Prbn.g_00179	Prbh.g_00056
OG0001599	Prbn.g_00725	Prbh.g_01839
OG0001600	Prbn.g_01128	Prbh.g_01871
OG0001616	Prbn.g_01658	Prbh.g_01882
OG0001621	Prbn.g_00873	Prbh.g_00204
OG0001626	Prbn.g_00194	Prbh.g_00078
OG0001633	Prbn.g_00252	Prbh.g_00139
OG0001634	Prbn.g_00830	Prbh.g_01896
OG0001644	Prbn.g_00481	Prbh.g_01449
OG0001645	Prbn.g_00882	Prbh.g_00197
OG0001646	Prbn.g_00874	Prbh.g_00203
OG0001647	Prbn.g_00831	Prbh.g_01895
OG0001648	Prbn.g_00832	Prbh.g_01894
OG0001649	Prbn.g_00833	Prbh.g_01893
OG0001650	Prbn.g_00777	Prbh.g_00791, Prbh.g_01949
OG0001703	Prbn.g_01712, Prbn.g_01943	Prbh.g_00844
OG0001721	Prbn.g_00990	Prbh.g_01575
OG0001722	Prbn.g_01936	Prbh.g_00852
OG0001723	Prbn.g_01942	Prbh.g_00845
OG0001725	Prbn.g_00106	Prbh.g_00438
OG0001726	Prbn.g_00773, Prbn.g_00147	Prbh.g_00820
OG0001734	Prbn.g_01223	Prbh.g_01921
OG0001739	Prbn.g_01680	Prbh.g_01836
OG0001740	Prbn.g_01605	Prbh.g_00894
OG0001741	Prbn.g_00741	Prbh.g_00742
OG0001743	Prbn.g_01308	Prbh.g_00672
OG0001744	Prbn.g_01309	Prbh.g_00673
OG0001745	Prbn.g_01320	Prbh.g_00683
OG0001747	Prbn.g_01132	Prbh.g_01335
OG0001748	Prbn.g_00311	Prbh.g_00541
OG0001749	Prbn.g_01791	Prbh.g_01736
OG0001750	Prbn.g_01070	Prbh.g_01386
OG0001751	Prbn.g_01202	Prbh.g_01269
OG0001752	Prbn.g_00393	Prbh.g_01251
OG0001753	Prbn.g_01571	Prbh.g_00927
OG0001754	Prbn.g_01581	Prbh.g_00917
OG0001755	Prbn.g_01362	Prbh.g_01137
OG0001756	Prbn.g_01372	Prbh.g_01127
OG0001757	Prbn.g_01378	Prbh.g_01122
OG0001758	Prbn.g_01422	Prbh.g_01082
OG0001759	Prbn.g_01457	Prbh.g_01045
OG0001760	Prbn.g_01609	Prbh.g_00890
OG0001761	Prbn.g_01541	Prbh.g_00958
OG0001762	Prbn.g_00135	Prbh.g_01873
OG0001763	Prbn.g_01492	Prbh.g_01007
OG0001764	Prbn.g_01485	Prbh.g_01014
OG0001765	Prbn.g_01631	Prbh.g_00869
OG0001766	Prbn.g_01592	Prbh.g_00906
OG0001767	Prbn.g_00839	Prbh.g_01189
OG0001768	Prbn.g_01296	Prbh.g_00660
OG0001769	Prbn.g_00695	Prbh.g_00414
OG0001770	Prbn.g_00097	Prbh.g_00447
OG0001771	Prbn.g_00096	Prbh.g_00448
OG0001772	Prbn.g_00095	Prbh.g_00449
OG0001773	Prbn.g_00094	Prbh.g_00450
OG0001774	Prbn.g_00093	Prbh.g_00451
OG0001775	Prbn.g_01896	Prbh.g_01629
OG0001776	Prbn.g_01880	Prbh.g_01645
OG0001777	Prbn.g_01287	Prbh.g_00651
OG0001778	Prbn.g_00374	Prbh.g_00603
OG0001779	Prbn.g_00368	Prbh.g_00597
OG0001780	Prbn.g_01098	Prbh.g_01876
OG0001781	Prbn.g_00938	Prbh.g_01522
OG0001782	Prbn.g_00934	Prbh.g_01518
OG0001783	Prbn.g_00933	Prbh.g_01517
OG0001784	Prbn.g_01367	Prbh.g_01132
OG0001785	Prbn.g_00928	Prbh.g_01511
OG0001786	Prbn.g_00919	Prbh.g_01502
OG0001798	Prbn.g_00553	Prbh.g_00266
OG0001801	Prbn.g_00888	Prbh.g_00192
OG0001803	Prbn.g_00817	Prbh.g_00787
OG0001805	Prbn.g_01935	Prbh.g_00853
OG0001806	Prbn.g_01640	Prbh.g_00771
OG0001806	Prbn.g_00812	Prbh.g_00795
OG0001830	Prbn.g_01196	Prbh.g_01275
OG0001831	Prbn.g_00816	Prbh.g_00783
OG0001833	Prbn.g_00471	Prbh.g_01823
OG0001834	Prbn.g_01162	Prbh.g_01310
OG0001844	Prbn.g_01055	Prbh.g_00062
OG0001853	Prbn.g_01723	Prbh.g_01799
OG0001854	Prbn.g_01160, Prbn.g_00880	Prbh.g_01312
OG0001855	Prbn.g_01660	Prbh.g_01802
OG0001866	Prbn.g_00180	Prbh.g_00058
OG0001875	Prbn.g_01692	Prbh.g_01832
OG0001878	Prbn.g_00747	Prbh.g_00747
OG0001879	Prbn.g_01002	Prbh.g_01587
OG0001880	Prbn.g_00261	Prbh.g_00148
OG0001881	Prbn.g_00555	Prbh.g_00268
OG0001882	Prbn.g_00385	Prbh.g_01259
OG0001883	Prbn.g_00386	Prbh.g_01258
OG0001884	Prbn.g_01722	Prbh.g_01800
OG0001885	Prbn.g_01721	Prbh.g_01801
OG0001886	Prbn.g_01567	Prbh.g_00931
OG0001887	Prbn.g_01638	Prbh.g_01850
OG0001888	Prbn.g_01459	Prbh.g_01043
OG0001889	Prbn.g_01429	Prbh.g_01072
OG0001890	Prbn.g_00797	Prbh.g_00777
OG0001891	Prbn.g_00114	Prbh.g_00429
OG0001892	Prbn.g_00019	Prbh.g_00526
OG0001893	Prbn.g_00734	Prbh.g_00735
OG0001894	Prbn.g_00735	Prbh.g_00736
OG0001895	Prbn.g_00739	Prbh.g_00740
OG0001896	Prbn.g_00910	Prbh.g_01493
OG0001897	Prbn.g_01928	Prbh.g_00859
OG0001898	Prbn.g_01725	Prbh.g_01846
OG0001899	Prbn.g_01156	Prbh.g_01315
OG0001900	Prbn.g_00127	Prbh.g_01886
OG0001915	Prbn.g_01756	Prbh.g_01771
OG0001918	Prbn.g_00431	Prbh.g_01214
OG0001919	Prbn.g_00824	Prbh.g_00796
OG0001920	Prbn.g_01689	Prbh.g_00805
OG0001921	Prbn.g_00872	Prbh.g_00208
OG0001922	Prbn.g_00869	Prbh.g_00207
OG0001923	Prbn.g_00795	Prbh.g_01842
OG0001924	Prbn.g_01940	Prbh.g_00847
OG0001925	Prbn.g_00100	Prbh.g_00444
OG0001926	Prbn.g_00646	Prbh.g_00364
OG0001927	Prbn.g_00618	Prbh.g_00335
OG0001928	Prbn.g_01555	Prbh.g_00944
OG0001929	Prbn.g_01951	Prbh.g_01158
OG0001930	Prbn.g_00137	Prbh.g_01403
OG0001931	Prbn.g_01357	Prbh.g_01143
OG0001932	Prbn.g_00818	Prbh.g_00798
OG0001933	Prbn.g_01033	Prbh.g_00830
OG0001935	Prbn.g_00478	Prbh.g_01446
OG0001936	Prbn.g_00479	Prbh.g_01447
OG0001937	Prbn.g_00902	Prbh.g_00180
OG0001938	Prbn.g_01654	Prbh.g_01864
OG0001939	Prbn.g_01158	Prbh.g_01314
OG0001940	Prbn.g_01058	Prbh.g_00210
