Orthogroup	Prbn	Pras
OG0001119	Prbn.g_01849	Pras.g_00656
OG0001120	Prbn.g_01850	Pras.g_00657
OG0001121	Prbn.g_01851	Pras.g_00658
OG0001122	Prbn.g_01852	Pras.g_00659
OG0001123	Prbn.g_01853	Pras.g_00660
OG0001124	Prbn.g_01854	Pras.g_00661
OG0001125	Prbn.g_01855	Pras.g_00662
OG0001126	Prbn.g_01856	Pras.g_00663
OG0001127	Prbn.g_01857	Pras.g_00664
OG0001128	Prbn.g_01858	Pras.g_00665
OG0001129	Prbn.g_01859	Pras.g_00666
OG0001130	Prbn.g_01860	Pras.g_00667
OG0001131	Prbn.g_01861	Pras.g_00668
OG0001132	Prbn.g_01862	Pras.g_00669
OG0001133	Prbn.g_01863	Pras.g_00670
OG0001134	Prbn.g_01864	Pras.g_00671
OG0001135	Prbn.g_01865	Pras.g_00672
OG0001136	Prbn.g_01866	Pras.g_00673
OG0001137	Prbn.g_01867	Pras.g_00674
OG0001138	Prbn.g_01868	Pras.g_00675
OG0001139	Prbn.g_01869	Pras.g_00676
OG0001140	Prbn.g_01870	Pras.g_00677
OG0001141	Prbn.g_01872	Pras.g_00679
OG0001142	Prbn.g_01873	Pras.g_00680
OG0001143	Prbn.g_01874	Pras.g_00681
OG0001144	Prbn.g_01876	Pras.g_00683
OG0001145	Prbn.g_01878	Pras.g_00685
OG0001146	Prbn.g_01879	Pras.g_00686
OG0001147	Prbn.g_01882	Pras.g_00688
OG0001148	Prbn.g_01883	Pras.g_00689
OG0001149	Prbn.g_01884	Pras.g_00690
OG0001150	Prbn.g_01887	Pras.g_00693
OG0001151	Prbn.g_01888	Pras.g_00694
OG0001152	Prbn.g_01889	Pras.g_00695
OG0001153	Prbn.g_01890	Pras.g_00696
OG0001154	Prbn.g_01891	Pras.g_00697
OG0001155	Prbn.g_01892	Pras.g_00698
OG0001156	Prbn.g_01893	Pras.g_00699
OG0001157	Prbn.g_01895	Pras.g_00701
OG0001158	Prbn.g_01897	Pras.g_00702
OG0001159	Prbn.g_01898	Pras.g_00703
OG0001160	Prbn.g_01899	Pras.g_00704
OG0001161	Prbn.g_01903	Pras.g_00707
OG0001162	Prbn.g_01904	Pras.g_00708
OG0001163	Prbn.g_01905	Pras.g_00709
OG0001164	Prbn.g_01906	Pras.g_00710
OG0001165	Prbn.g_01907	Pras.g_00711
OG0001166	Prbn.g_01908	Pras.g_00712
OG0001167	Prbn.g_01909	Pras.g_00713
OG0001168	Prbn.g_01911	Pras.g_00715
OG0001169	Prbn.g_01912	Pras.g_00716
OG0001170	Prbn.g_01916	Pras.g_00718
OG0001171	Prbn.g_01917	Pras.g_00719
OG0001172	Prbn.g_01918	Pras.g_00720
OG0001173	Prbn.g_01920	Pras.g_00722
OG0001174	Prbn.g_01017	Pras.g_00724
OG0001175	Prbn.g_01015	Pras.g_00726
OG0001176	Prbn.g_01013	Pras.g_00727
OG0001177	Prbn.g_01011	Pras.g_00729
OG0001178	Prbn.g_01010	Pras.g_00730
OG0001179	Prbn.g_01009	Pras.g_00731
OG0001180	Prbn.g_01008	Pras.g_00732
OG0001181	Prbn.g_01007	Pras.g_00733
OG0001182	Prbn.g_01006	Pras.g_00734
OG0001183	Prbn.g_01005	Pras.g_00735
OG0001184	Prbn.g_01004	Pras.g_00736
OG0001185	Prbn.g_01003	Pras.g_00737
OG0001186	Prbn.g_01001	Pras.g_00738
OG0001187	Prbn.g_01000	Pras.g_00739
OG0001188	Prbn.g_00999	Pras.g_00740
OG0001189	Prbn.g_00998	Pras.g_00741
OG0001190	Prbn.g_00997	Pras.g_00742
OG0001191	Prbn.g_00995	Pras.g_00744
OG0001192	Prbn.g_00993	Pras.g_00746
OG0001193	Prbn.g_00992	Pras.g_00747
OG0001194	Prbn.g_00991	Pras.g_00748
OG0001195	Prbn.g_00989	Pras.g_00749
OG0001196	Prbn.g_00987	Pras.g_00751
OG0001197	Prbn.g_00984	Pras.g_00754
OG0001198	Prbn.g_00983	Pras.g_00755
OG0001199	Prbn.g_00982	Pras.g_00756
OG0001200	Prbn.g_00981	Pras.g_00757
OG0001201	Prbn.g_00980	Pras.g_00758
OG0001202	Prbn.g_00979	Pras.g_00759
OG0001203	Prbn.g_00977	Pras.g_00762
OG0001204	Prbn.g_00975	Pras.g_00765
OG0001205	Prbn.g_00974	Pras.g_00766
OG0001206	Prbn.g_00973	Pras.g_00768
OG0001207	Prbn.g_00972	Pras.g_00769
OG0001208	Prbn.g_00971	Pras.g_00770
OG0001209	Prbn.g_00970	Pras.g_00771
OG0001210	Prbn.g_00969	Pras.g_00772
OG0001211	Prbn.g_00968	Pras.g_00773
OG0001212	Prbn.g_00967	Pras.g_00774
OG0001213	Prbn.g_00966	Pras.g_00775
OG0001214	Prbn.g_00965	Pras.g_00776
OG0001215	Prbn.g_00964	Pras.g_00777
OG0001216	Prbn.g_00963	Pras.g_00778
OG0001217	Prbn.g_00962	Pras.g_00779
OG0001218	Prbn.g_00961	Pras.g_00780
OG0001219	Prbn.g_00960	Pras.g_00781
OG0001220	Prbn.g_00959	Pras.g_00782
OG0001221	Prbn.g_00958	Pras.g_00783
OG0001222	Prbn.g_00957	Pras.g_00785
OG0001223	Prbn.g_00955	Pras.g_00787
OG0001224	Prbn.g_00953	Pras.g_00788
OG0001225	Prbn.g_00951	Pras.g_00790
OG0001226	Prbn.g_00950	Pras.g_00791
OG0001227	Prbn.g_00949	Pras.g_00792
OG0001228	Prbn.g_00948	Pras.g_00793
OG0001229	Prbn.g_00947	Pras.g_00794
OG0001230	Prbn.g_00946	Pras.g_00795
OG0001231	Prbn.g_00945	Pras.g_00796
OG0001232	Prbn.g_00943	Pras.g_00798
OG0001233	Prbn.g_00942	Pras.g_00799
OG0001234	Prbn.g_00941	Pras.g_00800
OG0001235	Prbn.g_00940	Pras.g_00801
OG0001236	Prbn.g_00939	Pras.g_00802
OG0001237	Prbn.g_00936	Pras.g_00804
OG0001238	Prbn.g_00935	Pras.g_00805
OG0001239	Prbn.g_00931	Pras.g_00808
OG0001240	Prbn.g_00930	Pras.g_00809
OG0001241	Prbn.g_00929	Pras.g_00810
OG0001242	Prbn.g_00927	Pras.g_00812
OG0001243	Prbn.g_00926	Pras.g_00813
OG0001244	Prbn.g_00925	Pras.g_00814
OG0001245	Prbn.g_00924	Pras.g_00815
OG0001246	Prbn.g_00923	Pras.g_00816
OG0001247	Prbn.g_00922	Pras.g_00817
OG0001248	Prbn.g_00921	Pras.g_00818
OG0001249	Prbn.g_00920	Pras.g_00819
OG0001250	Prbn.g_00917	Pras.g_00820
OG0001251	Prbn.g_00916	Pras.g_00821
OG0001252	Prbn.g_00915	Pras.g_00822
OG0001253	Prbn.g_00914	Pras.g_00823
OG0001254	Prbn.g_00912	Pras.g_00825
OG0001255	Prbn.g_00911	Pras.g_00826
OG0001256	Prbn.g_00908	Pras.g_00828
OG0001257	Prbn.g_00907	Pras.g_00829
OG0001258	Prbn.g_00906	Pras.g_00830
OG0001259	Prbn.g_00291	Pras.g_00832
OG0001260	Prbn.g_00292	Pras.g_00834
OG0001261	Prbn.g_00293	Pras.g_00835
OG0001262	Prbn.g_00294	Pras.g_00836
OG0001263	Prbn.g_00295	Pras.g_00837
OG0001264	Prbn.g_00296	Pras.g_00838
OG0001265	Prbn.g_00297	Pras.g_00839
OG0001266	Prbn.g_00298	Pras.g_00840
OG0001267	Prbn.g_00299	Pras.g_00841
OG0001268	Prbn.g_00300	Pras.g_00842
OG0001269	Prbn.g_01329	Pras.g_00943
OG0001270	Prbn.g_01279	Pras.g_00989
OG0001271	Prbn.g_01264	Pras.g_01001
OG0001272	Prbn.g_00048	Pras.g_01133
OG0001273	Prbn.g_00104	Pras.g_01186
OG0001274	Prbn.g_00632	Pras.g_01360
OG0001275	Prbn.g_00616	Pras.g_01376
OG0001276	Prbn.g_00525	Pras.g_01466
OG0001277	Prbn.g_01456	Pras.g_01648
OG0001278	Prbn.g_01493	Pras.g_01751
OG0001279	Prbn.g_01622	Pras.g_01800
OG0001280	Prbn.g_01375	Pras.g_01910
OG0001281	Prbn.g_00476	Pras.g_01958
OG0001282	Prbn.g_01103	Pras.g_01975
OG0001283	Prbn.g_01139	Pras.g_01980
OG0001284	Prbn.g_00823	Pras.g_01990
OG0001285	Prbn.g_01171	Pras.g_00040
OG0001286	Prbn.g_01186	Pras.g_00053
OG0001288	Prbn.g_00255	Pras.g_00391
OG0001290	Prbn.g_00467	Pras.g_00446
OG0001291	Prbn.g_00865	Pras.g_00447
OG0001292	Prbn.g_00134	Pras.g_00452
OG0001293	Prbn.g_01114	Pras.g_00467
OG0001294	Prbn.g_01354	Pras.g_00144
OG0001295	Prbn.g_01704	Pras.g_00489
OG0001296	Prbn.g_01736	Pras.g_00542
OG0001297	Prbn.g_01740	Pras.g_00546
OG0001298	Prbn.g_01743	Pras.g_00549
OG0001299	Prbn.g_01814	Pras.g_00616
OG0001300	Prbn.g_01750	Pras.g_00641
OG0001301	Prbn.g_01016	Pras.g_00725
OG0001302	Prbn.g_00985	Pras.g_00753
OG0001303	Prbn.g_00956	Pras.g_00786
OG0001305	Prbn.g_00133	Pras.g_00530
OG0001306	Prbn.g_00676	Pras.g_01315
OG0001307	Prbn.g_00751	Pras.g_00872
OG0001309	Prbn.g_00703	Pras.g_00925
OG0001311	Prbn.g_01328	Pras.g_00944
OG0001312	Prbn.g_01298	Pras.g_00970
OG0001313	Prbn.g_01291	Pras.g_00976
OG0001314	Prbn.g_00354	Pras.g_01050
OG0001315	Prbn.g_00306	Pras.g_01095
OG0001316	Prbn.g_00018	Pras.g_01104
OG0001317	Prbn.g_01104	Pras.g_01226
OG0001318	Prbn.g_00428	Pras.g_01513
OG0001319	Prbn.g_01126	Pras.g_01657
OG0001320	Prbn.g_01462	Pras.g_01925
OG0001321	Prbn.g_01467	Pras.g_01930
OG0001322	Prbn.g_00918	Pras.g_01966
OG0001323	Prbn.g_00954	Pras.g_00003
OG0001324	Prbn.g_00813	Pras.g_00007
OG0001325	Prbn.g_01024	Pras.g_00014
OG0001326	Prbn.g_00395	Pras.g_00084
OG0001327	Prbn.g_01214	Pras.g_00234
OG0001328	Prbn.g_00691	Pras.g_00450
OG0001330	Prbn.g_01804	Pras.g_00608
OG0001331	Prbn.g_01919	Pras.g_00721
OG0001332	Prbn.g_01276	Pras.g_00992
OG0001333	Prbn.g_00312	Pras.g_01090
OG0001334	Prbn.g_00146	Pras.g_01345
OG0001335	Prbn.g_01633	Pras.g_01950
OG0001336	Prbn.g_01937	Pras.g_01969
OG0001337	Prbn.g_00774	Pras.g_01983
OG0001338	Prbn.g_00876	Pras.g_00177
OG0001340	Prbn.g_00909	Pras.g_00270
OG0001341	Prbn.g_00893	Pras.g_00443
OG0001342	Prbn.g_01686, Prbn.g_01718	Pras.g_00454
OG0001343	Prbn.g_01741	Pras.g_00547
OG0001344	Prbn.g_01793	Pras.g_00597
OG0001345	Prbn.g_01885	Pras.g_00691
OG0001346	Prbn.g_00994	Pras.g_00745
OG0001348	Prbn.g_01289	Pras.g_00979
OG0001349	Prbn.g_01299	Pras.g_00969
OG0001350	Prbn.g_01065	Pras.g_00995
OG0001351	Prbn.g_00350	Pras.g_01054
OG0001352	Prbn.g_00014	Pras.g_01100
OG0001353	Prbn.g_00027	Pras.g_01113
OG0001354	Prbn.g_00047	Pras.g_01132
OG0001355	Prbn.g_00110	Pras.g_01192
OG0001357	Prbn.g_00679	Pras.g_01312
OG0001358	Prbn.g_00642	Pras.g_01350
OG0001359	Prbn.g_00628	Pras.g_01364
OG0001360	Prbn.g_00605	Pras.g_01387
OG0001361	Prbn.g_00600	Pras.g_01392
OG0001362	Prbn.g_00539	Pras.g_01453
OG0001363	Prbn.g_00326	Pras.g_01579
OG0001364	Prbn.g_01455	Pras.g_00884, Pras.g_01685
OG0001365	Prbn.g_01503	Pras.g_01741
OG0001366	Prbn.g_01932	Pras.g_01786
OG0001367	Prbn.g_01390	Pras.g_01888
OG0001368	Prbn.g_01376	Pras.g_01909
OG0001369	Prbn.g_01655	Pras.g_00027
OG0001370	Prbn.g_01656	Pras.g_00028
OG0001371	Prbn.g_00416	Pras.g_00107
OG0001372	Prbn.g_00810	Pras.g_00152
OG0001373	Prbn.g_00287	Pras.g_00423
OG0001374	Prbn.g_00721	Pras.g_00482
OG0001375	Prbn.g_01783	Pras.g_00587
OG0001377	Prbn.g_00986	Pras.g_00752
OG0001378	Prbn.g_01374	Pras.g_01911
OG0001379	Prbn.g_00711	Pras.g_00919
OG0001380	Prbn.g_00709	Pras.g_00920
OG0001381	Prbn.g_01334	Pras.g_00938
OG0001382	Prbn.g_01281	Pras.g_00986
OG0001383	Prbn.g_00316	Pras.g_01086
OG0001384	Prbn.g_00023	Pras.g_01108
OG0001385	Prbn.g_00040	Pras.g_01124
OG0001386	Prbn.g_00253	Pras.g_01215
OG0001387	Prbn.g_00186	Pras.g_00277
OG0001387	Prbn.g_00184	Pras.g_00279
OG0001390	Prbn.g_00650	Pras.g_01338
OG0001392	Prbn.g_00603	Pras.g_01389
OG0001393	Prbn.g_00595	Pras.g_01397
OG0001394	Prbn.g_00842	Pras.g_01542
OG0001395	Prbn.g_01590	Pras.g_01550
OG0001396	Prbn.g_01588	Pras.g_01552
OG0001397	Prbn.g_01582	Pras.g_01558
OG0001398	Prbn.g_00859	Pras.g_01611
OG0001399	Prbn.g_01452	Pras.g_01687
OG0001400	Prbn.g_01933	Pras.g_01785
OG0001401	Prbn.g_01931	Pras.g_01787
OG0001402	Prbn.g_01616	Pras.g_01806
OG0001403	Prbn.g_01613	Pras.g_01809
OG0001404	Prbn.g_01707	Pras.g_01892
OG0001405	Prbn.g_01363	Pras.g_01919
OG0001406	Prbn.g_01475	Pras.g_01938
OG0001407	Prbn.g_01941	Pras.g_01948
OG0001408	Prbn.g_01117	Pras.g_01956
OG0001409	Prbn.g_01019	Pras.g_01963
OG0001410	Prbn.g_01174	Pras.g_00042
OG0001411	Prbn.g_00821	Pras.g_00180
OG0001412	Prbn.g_01083	Pras.g_00210
OG0001413	Prbn.g_01360	Pras.g_00241
OG0001414	Prbn.g_01241	Pras.g_00251
OG0001415	Prbn.g_00254	Pras.g_00390
OG0001416	Prbn.g_00257	Pras.g_00393
OG0001417	Prbn.g_00892	Pras.g_00444
OG0001418	Prbn.g_01666	Pras.g_00457
OG0001420	Prbn.g_00802	Pras.g_00166
OG0001424	Prbn.g_01136	Pras.g_00913
OG0001426	Prbn.g_01359	Pras.g_01217
OG0001428	Prbn.g_00796	Pras.g_01646
OG0001429	Prbn.g_00822	Pras.g_01660
OG0001430	Prbn.g_01446	Pras.g_01691
OG0001431	Prbn.g_01929	Pras.g_01789
OG0001433	Prbn.g_00805	Pras.g_01953
OG0001434	Prbn.g_00801	Pras.g_00029
OG0001435	Prbn.g_00889	Pras.g_00121
OG0001436	Prbn.g_01121	Pras.g_00462
OG0001439	Prbn.g_00787	Pras.g_01276, Pras.g_01277
OG0001440	Prbn.g_01681	Pras.g_01225
OG0001442	Prbn.g_01029	Pras.g_01902
OG0001443	Prbn.g_01021	Pras.g_01954
OG0001444	Prbn.g_01118	Pras.g_01957
OG0001445	Prbn.g_01153	Pras.g_00456
OG0001449	Prbn.g_01639	Pras.g_01993
OG0001451	Prbn.g_01170	Pras.g_00039
OG0001452	Prbn.g_01209	Pras.g_00075
OG0001453	Prbn.g_01643	Pras.g_00167
OG0001454	Prbn.g_01644	Pras.g_00169
OG0001455	Prbn.g_01163	Pras.g_00170
OG0001457	Prbn.g_00174	Pras.g_00292
OG0001460	Prbn.g_00658	Pras.g_01220
OG0001462	Prbn.g_01138	Pras.g_01244
OG0001463	Prbn.g_00792	Pras.g_00133
OG0001466	Prbn.g_01557	Pras.g_01578
OG0001469	Prbn.g_00472	Pras.g_01763
OG0001470	Prbn.g_01149	Pras.g_01901
OG0001471	Prbn.g_00652	Pras.g_01947
OG0001474	Prbn.g_01125	Pras.g_00172
OG0001475	Prbn.g_00877	Pras.g_00535
OG0001478	Prbn.g_01910	Pras.g_00714
OG0001479	Prbn.g_01187	Pras.g_00054
OG0001484	Prbn.g_00784	Pras.g_01295
OG0001486	Prbn.g_01453	Pras.g_01771
OG0001487	Prbn.g_00852	Pras.g_01832
OG0001495	Prbn.g_01649	Pras.g_00495, Pras.g_00510
OG0001498	Prbn.g_01806	Pras.g_00610
OG0001499	Prbn.g_00459	Pras.g_00631
OG0001503	Prbn.g_00382	Pras.g_01023
OG0001504	Prbn.g_01808	Pras.g_01255
OG0001506	Prbn.g_00136	Pras.g_00141
OG0001508	Prbn.g_01516	Pras.g_01730
OG0001509	Prbn.g_01512	Pras.g_01733
OG0001523	Prbn.g_01606	Pras.g_01816
OG0001527	Prbn.g_01710	Pras.g_00455
OG0001535	Prbn.g_00132	Pras.g_01241
OG0001537	Prbn.g_00720	Pras.g_00612
OG0001538	Prbn.g_01665, Prbn.g_01041	Pras.g_00536
OG0001541	Prbn.g_01926	Pras.g_01790
OG0001550	Prbn.g_01481	Pras.g_01759
OG0001555	Prbn.g_01056	Pras.g_00307, Pras.g_00298
OG0001559	Prbn.g_00129	Pras.g_00130
OG0001560	Prbn.g_01625	Pras.g_01797
OG0001570	Prbn.g_00651	Pras.g_01337
OG0001573	Prbn.g_01040	Pras.g_01642
OG0001588	Prbn.g_00811	Pras.g_00143
OG0001592	Prbn.g_00188	Pras.g_00293
OG0001616	Prbn.g_01658	Pras.g_00229
OG0001626	Prbn.g_00194	Pras.g_00225
OG0001627	Prbn.g_01108	Pras.g_00226
OG0001644	Prbn.g_00481	Pras.g_00115
OG0001650	Prbn.g_00777	Pras.g_01639
OG0001704	Prbn.g_00722	Pras.g_00320, Pras.g_00300
OG0001734	Prbn.g_01223	Pras.g_00284
OG0001740	Prbn.g_01605	Pras.g_01817
OG0001842	Prbn.g_00185	Pras.g_00278
OG0001875	Prbn.g_01692	Pras.g_00888
OG0001984	Prbn.g_00187	Pras.g_00276
OG0002018	Prbn.g_00183	Pras.g_00283
OG0002103	Prbn.g_01691	Pras.g_00887
OG0002121	Prbn.g_00175	Pras.g_00274
