Orthogroup	Prbn	Prbf
OG0001056	Prbn.g_01767	Prbf.g_00671
OG0001057	Prbn.g_01770	Prbf.g_00669
OG0001058	Prbn.g_01771	Prbf.g_00668
OG0001059	Prbn.g_01772	Prbf.g_00667
OG0001060	Prbn.g_01773	Prbf.g_00666
OG0001061	Prbn.g_01774	Prbf.g_00665
OG0001062	Prbn.g_01775	Prbf.g_00664
OG0001063	Prbn.g_01776	Prbf.g_00663
OG0001064	Prbn.g_01777	Prbf.g_00662
OG0001065	Prbn.g_01778	Prbf.g_00661
OG0001066	Prbn.g_01779	Prbf.g_00660
OG0001067	Prbn.g_01780	Prbf.g_00659
OG0001068	Prbn.g_01781	Prbf.g_00658
OG0001069	Prbn.g_01784	Prbf.g_00655
OG0001070	Prbn.g_01786	Prbf.g_00653
OG0001071	Prbn.g_01787	Prbf.g_00652
OG0001072	Prbn.g_01788	Prbf.g_00651
OG0001073	Prbn.g_01789	Prbf.g_00650
OG0001074	Prbn.g_01790	Prbf.g_00649
OG0001075	Prbn.g_01792	Prbf.g_00647
OG0001076	Prbn.g_01794	Prbf.g_00645
OG0001077	Prbn.g_01795	Prbf.g_00644
OG0001078	Prbn.g_01796	Prbf.g_00643
OG0001079	Prbn.g_01797	Prbf.g_00642
OG0001080	Prbn.g_01798	Prbf.g_00641
OG0001081	Prbn.g_01799	Prbf.g_00640
OG0001082	Prbn.g_01800	Prbf.g_00639
OG0001083	Prbn.g_01801	Prbf.g_00638
OG0001084	Prbn.g_01802	Prbf.g_00637
OG0001085	Prbn.g_01803	Prbf.g_00636
OG0001086	Prbn.g_01809	Prbf.g_00630
OG0001087	Prbn.g_01811	Prbf.g_00628
OG0001088	Prbn.g_01812	Prbf.g_00627
OG0001089	Prbn.g_01815	Prbf.g_00624
OG0001090	Prbn.g_01816	Prbf.g_00623
OG0001091	Prbn.g_01817	Prbf.g_00622
OG0001092	Prbn.g_01818	Prbf.g_00621
OG0001093	Prbn.g_01819	Prbf.g_00620
OG0001094	Prbn.g_01820	Prbf.g_00619
OG0001095	Prbn.g_01821	Prbf.g_00618
OG0001096	Prbn.g_01822	Prbf.g_00617
OG0001097	Prbn.g_01823	Prbf.g_00616
OG0001098	Prbn.g_01824	Prbf.g_00615
OG0001099	Prbn.g_01825	Prbf.g_00614
OG0001100	Prbn.g_01826	Prbf.g_00613
OG0001101	Prbn.g_01827	Prbf.g_00612
OG0001102	Prbn.g_01831	Prbf.g_00608
OG0001103	Prbn.g_01832	Prbf.g_00607
OG0001104	Prbn.g_01835	Prbf.g_00604
OG0001105	Prbn.g_01834	Prbf.g_00605
OG0001106	Prbn.g_01830	Prbf.g_00609
OG0001107	Prbn.g_01829	Prbf.g_00610
OG0001108	Prbn.g_01828	Prbf.g_00611
OG0001109	Prbn.g_01838	Prbf.g_00601
OG0001110	Prbn.g_01840	Prbf.g_00599
OG0001111	Prbn.g_01841	Prbf.g_00598
OG0001112	Prbn.g_01842	Prbf.g_00597
OG0001113	Prbn.g_01843	Prbf.g_00596
OG0001114	Prbn.g_01844	Prbf.g_00595
OG0001115	Prbn.g_01845	Prbf.g_00594
OG0001116	Prbn.g_01846	Prbf.g_00593
OG0001117	Prbn.g_01847	Prbf.g_00592
OG0001118	Prbn.g_01848	Prbf.g_00591
OG0001119	Prbn.g_01849	Prbf.g_00590
OG0001120	Prbn.g_01850	Prbf.g_00589
OG0001121	Prbn.g_01851	Prbf.g_00588
OG0001122	Prbn.g_01852	Prbf.g_00587
OG0001123	Prbn.g_01853	Prbf.g_00586
OG0001124	Prbn.g_01854	Prbf.g_00585
OG0001125	Prbn.g_01855	Prbf.g_00584
OG0001126	Prbn.g_01856	Prbf.g_00583
OG0001127	Prbn.g_01857	Prbf.g_00582
OG0001128	Prbn.g_01858	Prbf.g_00581
OG0001129	Prbn.g_01859	Prbf.g_00580
OG0001130	Prbn.g_01860	Prbf.g_00579
OG0001131	Prbn.g_01861	Prbf.g_00578
OG0001132	Prbn.g_01862	Prbf.g_00577
OG0001133	Prbn.g_01863	Prbf.g_00576
OG0001134	Prbn.g_01864	Prbf.g_00575
OG0001135	Prbn.g_01865	Prbf.g_00574
OG0001136	Prbn.g_01866	Prbf.g_00573
OG0001137	Prbn.g_01867	Prbf.g_00572
OG0001138	Prbn.g_01868	Prbf.g_00571
OG0001139	Prbn.g_01869	Prbf.g_00570
OG0001140	Prbn.g_01870	Prbf.g_00569
OG0001141	Prbn.g_01872	Prbf.g_00567
OG0001142	Prbn.g_01873	Prbf.g_00566
OG0001143	Prbn.g_01874	Prbf.g_00565
OG0001144	Prbn.g_01876	Prbf.g_00563
OG0001145	Prbn.g_01878	Prbf.g_00561
OG0001146	Prbn.g_01879	Prbf.g_00560
OG0001147	Prbn.g_01882	Prbf.g_00557
OG0001148	Prbn.g_01883	Prbf.g_00556
OG0001149	Prbn.g_01884	Prbf.g_00555
OG0001150	Prbn.g_01887	Prbf.g_00552
OG0001151	Prbn.g_01888	Prbf.g_00551
OG0001152	Prbn.g_01889	Prbf.g_00550
OG0001153	Prbn.g_01890	Prbf.g_00549
OG0001154	Prbn.g_01891	Prbf.g_00548
OG0001155	Prbn.g_01892	Prbf.g_00547
OG0001156	Prbn.g_01893	Prbf.g_00546
OG0001157	Prbn.g_01895	Prbf.g_00544
OG0001158	Prbn.g_01897	Prbf.g_00542
OG0001159	Prbn.g_01898	Prbf.g_00541
OG0001160	Prbn.g_01899	Prbf.g_00540
OG0001161	Prbn.g_01903	Prbf.g_00536
OG0001162	Prbn.g_01904	Prbf.g_00535
OG0001163	Prbn.g_01905	Prbf.g_00534
OG0001164	Prbn.g_01906	Prbf.g_00533
OG0001165	Prbn.g_01907	Prbf.g_00532
OG0001166	Prbn.g_01908	Prbf.g_00531
OG0001167	Prbn.g_01909	Prbf.g_00530
OG0001168	Prbn.g_01911	Prbf.g_00528
OG0001169	Prbn.g_01912	Prbf.g_00527
OG0001170	Prbn.g_01916	Prbf.g_00523
OG0001171	Prbn.g_01917	Prbf.g_00522
OG0001172	Prbn.g_01918	Prbf.g_00521
OG0001173	Prbn.g_01920	Prbf.g_00519
OG0001174	Prbn.g_01017	Prbf.g_00517
OG0001175	Prbn.g_01015	Prbf.g_00515
OG0001176	Prbn.g_01013	Prbf.g_00513
OG0001177	Prbn.g_01011	Prbf.g_00511
OG0001178	Prbn.g_01010	Prbf.g_00510
OG0001179	Prbn.g_01009	Prbf.g_00509
OG0001180	Prbn.g_01008	Prbf.g_00508
OG0001181	Prbn.g_01007	Prbf.g_00507
OG0001182	Prbn.g_01006	Prbf.g_00506
OG0001183	Prbn.g_01005	Prbf.g_00505
OG0001184	Prbn.g_01004	Prbf.g_00504
OG0001185	Prbn.g_01003	Prbf.g_00503
OG0001186	Prbn.g_01001	Prbf.g_00501
OG0001187	Prbn.g_01000	Prbf.g_00500
OG0001188	Prbn.g_00999	Prbf.g_00499
OG0001189	Prbn.g_00998	Prbf.g_00498
OG0001190	Prbn.g_00997	Prbf.g_00497
OG0001191	Prbn.g_00995	Prbf.g_00495
OG0001192	Prbn.g_00993	Prbf.g_00493
OG0001193	Prbn.g_00992	Prbf.g_00492
OG0001194	Prbn.g_00991	Prbf.g_00491
OG0001195	Prbn.g_00989	Prbf.g_00488
OG0001196	Prbn.g_00987	Prbf.g_00486
OG0001197	Prbn.g_00984	Prbf.g_00483
OG0001198	Prbn.g_00983	Prbf.g_00482
OG0001199	Prbn.g_00982	Prbf.g_00481
OG0001200	Prbn.g_00981	Prbf.g_00480
OG0001201	Prbn.g_00980	Prbf.g_00479
OG0001202	Prbn.g_00979	Prbf.g_00478
OG0001203	Prbn.g_00977	Prbf.g_00476
OG0001204	Prbn.g_00975	Prbf.g_00474
OG0001205	Prbn.g_00974	Prbf.g_00473
OG0001206	Prbn.g_00973	Prbf.g_00472
OG0001207	Prbn.g_00972	Prbf.g_00471
OG0001208	Prbn.g_00971	Prbf.g_00470
OG0001209	Prbn.g_00970	Prbf.g_00469
OG0001210	Prbn.g_00969	Prbf.g_00468
OG0001211	Prbn.g_00968	Prbf.g_00467
OG0001212	Prbn.g_00967	Prbf.g_00466
OG0001213	Prbn.g_00966	Prbf.g_00465
OG0001214	Prbn.g_00965	Prbf.g_00464
OG0001215	Prbn.g_00964	Prbf.g_00463
OG0001216	Prbn.g_00963	Prbf.g_00462
OG0001217	Prbn.g_00962	Prbf.g_00461
OG0001218	Prbn.g_00961	Prbf.g_00460
OG0001219	Prbn.g_00960	Prbf.g_00459
OG0001220	Prbn.g_00959	Prbf.g_00458
OG0001221	Prbn.g_00958	Prbf.g_00457
OG0001222	Prbn.g_00957	Prbf.g_00456
OG0001223	Prbn.g_00955	Prbf.g_00454
OG0001224	Prbn.g_00953	Prbf.g_00452
OG0001225	Prbn.g_00951	Prbf.g_00450
OG0001226	Prbn.g_00950	Prbf.g_00449
OG0001227	Prbn.g_00949	Prbf.g_00448
OG0001228	Prbn.g_00948	Prbf.g_00447
OG0001229	Prbn.g_00947	Prbf.g_00446
OG0001230	Prbn.g_00946	Prbf.g_00445
OG0001231	Prbn.g_00945	Prbf.g_00444
OG0001232	Prbn.g_00943	Prbf.g_00442
OG0001233	Prbn.g_00942	Prbf.g_00441
OG0001234	Prbn.g_00941	Prbf.g_00440
OG0001235	Prbn.g_00940	Prbf.g_00439
OG0001236	Prbn.g_00939	Prbf.g_00438
OG0001237	Prbn.g_00936	Prbf.g_00435
OG0001238	Prbn.g_00935	Prbf.g_00434
OG0001239	Prbn.g_00931	Prbf.g_00430
OG0001240	Prbn.g_00930	Prbf.g_00429
OG0001241	Prbn.g_00929	Prbf.g_00428
OG0001242	Prbn.g_00927	Prbf.g_00426
OG0001243	Prbn.g_00926	Prbf.g_00425
OG0001244	Prbn.g_00925	Prbf.g_00424
OG0001245	Prbn.g_00924	Prbf.g_00423
OG0001246	Prbn.g_00923	Prbf.g_00422
OG0001247	Prbn.g_00922	Prbf.g_00421
OG0001248	Prbn.g_00921	Prbf.g_00420
OG0001249	Prbn.g_00920	Prbf.g_00419
OG0001250	Prbn.g_00917	Prbf.g_00416
OG0001251	Prbn.g_00916	Prbf.g_00415
OG0001252	Prbn.g_00915	Prbf.g_00414
OG0001253	Prbn.g_00914	Prbf.g_00413
OG0001254	Prbn.g_00912	Prbf.g_00411
OG0001255	Prbn.g_00911	Prbf.g_00410
OG0001256	Prbn.g_00908	Prbf.g_00407
OG0001257	Prbn.g_00907	Prbf.g_00406
OG0001258	Prbn.g_00906	Prbf.g_00405
OG0001259	Prbn.g_00291	Prbf.g_00402
OG0001260	Prbn.g_00292	Prbf.g_00401
OG0001261	Prbn.g_00293	Prbf.g_00400
OG0001262	Prbn.g_00294	Prbf.g_00399
OG0001263	Prbn.g_00295	Prbf.g_00398
OG0001264	Prbn.g_00296	Prbf.g_00397
OG0001265	Prbn.g_00297	Prbf.g_00396
OG0001266	Prbn.g_00298	Prbf.g_00395
OG0001267	Prbn.g_00299	Prbf.g_00394
OG0001268	Prbn.g_00300	Prbf.g_00393
OG0001269	Prbn.g_01329	Prbf.g_01418
OG0001270	Prbn.g_01279	Prbf.g_01468
OG0001271	Prbn.g_01264	Prbf.g_01483
OG0001272	Prbn.g_00048	Prbf.g_01621
OG0001273	Prbn.g_00104	Prbf.g_01677
OG0001274	Prbn.g_00632	Prbf.g_01765
OG0001275	Prbn.g_00616	Prbf.g_01781
OG0001276	Prbn.g_00525	Prbf.g_01872
OG0001277	Prbn.g_01456	Prbf.g_01155
OG0001278	Prbn.g_01493	Prbf.g_01192
OG0001279	Prbn.g_01622	Prbf.g_01321
OG0001280	Prbn.g_01375	Prbf.g_01074
OG0001281	Prbn.g_00476	Prbf.g_01921
OG0001282	Prbn.g_01103	Prbf.g_00045
OG0001283	Prbn.g_01139	Prbf.g_00868
OG0001284	Prbn.g_00823	Prbf.g_00326
OG0001285	Prbn.g_01171	Prbf.g_00900
OG0001286	Prbn.g_01186	Prbf.g_00915
OG0001287	Prbn.g_00717	Prbf.g_01387
OG0001288	Prbn.g_00255	Prbf.g_00200
OG0001289	Prbn.g_00268	Prbf.g_00213
OG0001290	Prbn.g_00467	Prbf.g_01930
OG0001291	Prbn.g_00865	Prbf.g_00274
OG0001292	Prbn.g_00134	Prbf.g_00812
OG0001293	Prbn.g_01114	Prbf.g_00056
OG0001294	Prbn.g_01354	Prbf.g_01053
OG0001295	Prbn.g_01704	Prbf.g_00734
OG0001296	Prbn.g_01736	Prbf.g_00702
OG0001297	Prbn.g_01740	Prbf.g_00698
OG0001298	Prbn.g_01743	Prbf.g_00695
OG0001299	Prbn.g_01814	Prbf.g_00625
OG0001300	Prbn.g_01750	Prbf.g_00688
OG0001301	Prbn.g_01016	Prbf.g_00516
OG0001302	Prbn.g_00985	Prbf.g_00484
OG0001303	Prbn.g_00956	Prbf.g_00455
OG0001305	Prbn.g_00133	Prbf.g_00811
OG0001306	Prbn.g_00676	Prbf.g_01721
OG0001307	Prbn.g_00751	Prbf.g_01353
OG0001308	Prbn.g_00706	Prbf.g_01398
OG0001309	Prbn.g_00703	Prbf.g_01401
OG0001311	Prbn.g_01328	Prbf.g_01419
OG0001312	Prbn.g_01298	Prbf.g_01449
OG0001313	Prbn.g_01291	Prbf.g_01456
OG0001314	Prbn.g_00354	Prbf.g_01534
OG0001315	Prbn.g_00306	Prbf.g_01582
OG0001316	Prbn.g_00018	Prbf.g_01591
OG0001317	Prbn.g_01104	Prbf.g_00046
OG0001318	Prbn.g_00428	Prbf.g_00984
OG0001319	Prbn.g_01126	Prbf.g_00855
OG0001320	Prbn.g_01462	Prbf.g_01161
OG0001321	Prbn.g_01467	Prbf.g_01166
OG0001322	Prbn.g_00918	Prbf.g_00417
OG0001323	Prbn.g_00954	Prbf.g_00453
OG0001324	Prbn.g_00813	Prbf.g_00336
OG0001325	Prbn.g_01024	Prbf.g_00281
OG0001326	Prbn.g_00395	Prbf.g_00951
OG0001327	Prbn.g_01214	Prbf.g_00069
OG0001328	Prbn.g_00691	Prbf.g_01706
OG0001330	Prbn.g_01804	Prbf.g_00635
OG0001331	Prbn.g_01919	Prbf.g_00520
OG0001332	Prbn.g_01276	Prbf.g_01471
OG0001333	Prbn.g_00312	Prbf.g_01576
OG0001334	Prbn.g_00146	Prbf.g_00824
OG0001335	Prbn.g_01633	Prbf.g_01332
OG0001336	Prbn.g_01937	Prbf.g_00845
OG0001337	Prbn.g_00774	Prbf.g_00375
OG0001338	Prbn.g_00876	Prbf.g_00263
OG0001339	Prbn.g_01079	Prbf.g_00021
OG0001340	Prbn.g_00909	Prbf.g_00408
OG0001341	Prbn.g_00893	Prbf.g_00246
OG0001342	Prbn.g_01686	Prbf.g_00752
OG0001342	Prbn.g_01718	Prbf.g_00720
OG0001343	Prbn.g_01741	Prbf.g_00697
OG0001344	Prbn.g_01793	Prbf.g_00646
OG0001345	Prbn.g_01885	Prbf.g_00554
OG0001346	Prbn.g_00994	Prbf.g_00494
OG0001348	Prbn.g_01289	Prbf.g_01458
OG0001349	Prbn.g_01299	Prbf.g_01448
OG0001350	Prbn.g_01065	Prbf.g_00007
OG0001351	Prbn.g_00350	Prbf.g_01538
OG0001352	Prbn.g_00014	Prbf.g_01587
OG0001353	Prbn.g_00027	Prbf.g_01600
OG0001354	Prbn.g_00047	Prbf.g_01620
OG0001355	Prbn.g_00110	Prbf.g_01683
OG0001357	Prbn.g_00679	Prbf.g_01718
OG0001358	Prbn.g_00642	Prbf.g_01755
OG0001359	Prbn.g_00628	Prbf.g_01769
OG0001360	Prbn.g_00605	Prbf.g_01792
OG0001361	Prbn.g_00600	Prbf.g_01797
OG0001362	Prbn.g_00539	Prbf.g_01858
OG0001363	Prbn.g_00326	Prbf.g_01562
OG0001364	Prbn.g_01455	Prbf.g_01154
OG0001365	Prbn.g_01503	Prbf.g_01202
OG0001366	Prbn.g_01932	Prbf.g_00840
OG0001367	Prbn.g_01390	Prbf.g_01089
OG0001368	Prbn.g_01376	Prbf.g_01075
OG0001369	Prbn.g_01655	Prbf.g_00783
OG0001370	Prbn.g_01656	Prbf.g_00782
OG0001371	Prbn.g_00416	Prbf.g_00972
OG0001372	Prbn.g_00810	Prbf.g_00339
OG0001373	Prbn.g_00287	Prbf.g_00232
OG0001374	Prbn.g_00721	Prbf.g_01383
OG0001375	Prbn.g_01783	Prbf.g_00656
OG0001377	Prbn.g_00986	Prbf.g_00485
OG0001378	Prbn.g_01374	Prbf.g_01073
OG0001379	Prbn.g_00711	Prbf.g_01393
OG0001380	Prbn.g_00709	Prbf.g_01395
OG0001381	Prbn.g_01334	Prbf.g_01413
OG0001382	Prbn.g_01281	Prbf.g_01466
OG0001383	Prbn.g_00316	Prbf.g_01572
OG0001384	Prbn.g_00023	Prbf.g_01596
OG0001385	Prbn.g_00040	Prbf.g_01613
OG0001386	Prbn.g_00253	Prbf.g_00198
OG0001387	Prbn.g_00186	Prbf.g_00131
OG0001387	Prbn.g_00184	Prbf.g_00129
OG0001388	Prbn.g_01566	Prbf.g_01265
OG0001389	Prbn.g_00656	Prbf.g_01741
OG0001390	Prbn.g_00650	Prbf.g_01747
OG0001392	Prbn.g_00603	Prbf.g_01794
OG0001393	Prbn.g_00595	Prbf.g_01802
OG0001394	Prbn.g_00842	Prbf.g_01015
OG0001395	Prbn.g_01590	Prbf.g_01289
OG0001396	Prbn.g_01588	Prbf.g_01287
OG0001397	Prbn.g_01582	Prbf.g_01281
OG0001398	Prbn.g_00859	Prbf.g_01032
OG0001399	Prbn.g_01452	Prbf.g_01151
OG0001400	Prbn.g_01933	Prbf.g_00841
OG0001401	Prbn.g_01931	Prbf.g_00839
OG0001402	Prbn.g_01616	Prbf.g_01315
OG0001403	Prbn.g_01613	Prbf.g_01312
OG0001404	Prbn.g_01707	Prbf.g_00731
OG0001405	Prbn.g_01363	Prbf.g_01062
OG0001406	Prbn.g_01475	Prbf.g_01174
OG0001407	Prbn.g_01941	Prbf.g_00849
OG0001408	Prbn.g_01117	Prbf.g_00059
OG0001409	Prbn.g_01019	Prbf.g_00276
OG0001410	Prbn.g_01174	Prbf.g_00903
OG0001411	Prbn.g_00821	Prbf.g_00328
OG0001412	Prbn.g_01083	Prbf.g_00025
OG0001413	Prbn.g_01360	Prbf.g_01059
OG0001414	Prbn.g_01241	Prbf.g_00096
OG0001415	Prbn.g_00254	Prbf.g_00199
OG0001416	Prbn.g_00257	Prbf.g_00202
OG0001417	Prbn.g_00892	Prbf.g_00247
OG0001418	Prbn.g_01666	Prbf.g_00772
OG0001420	Prbn.g_00802	Prbf.g_00347
OG0001421	Prbn.g_01438	Prbf.g_01137
OG0001423	Prbn.g_01052	Prbf.g_00309
OG0001423	Prbn.g_00775	Prbf.g_00374
OG0001423	Prbn.g_01109	Prbf.g_00051
OG0001424	Prbn.g_01136	Prbf.g_00865
OG0001426	Prbn.g_01359	Prbf.g_01058
OG0001428	Prbn.g_00796	Prbf.g_00353
OG0001429	Prbn.g_00822	Prbf.g_00327
OG0001430	Prbn.g_01446	Prbf.g_01145
OG0001431	Prbn.g_01929	Prbf.g_00837
OG0001432	Prbn.g_01924	Prbf.g_00832
OG0001433	Prbn.g_00805	Prbf.g_00344
OG0001434	Prbn.g_00801	Prbf.g_00348
OG0001435	Prbn.g_00889	Prbf.g_00250
OG0001436	Prbn.g_01121	Prbf.g_00063
OG0001437	Prbn.g_00148	Prbf.g_00826
OG0001439	Prbn.g_00787	Prbf.g_00361
OG0001440	Prbn.g_01681	Prbf.g_00757
OG0001441	Prbn.g_01408	Prbf.g_01107
OG0001442	Prbn.g_01029	Prbf.g_00286
OG0001443	Prbn.g_01021	Prbf.g_00278
OG0001444	Prbn.g_01118	Prbf.g_00060
OG0001445	Prbn.g_01153	Prbf.g_00882
OG0001446	Prbn.g_01733	Prbf.g_00705
OG0001449	Prbn.g_01639	Prbf.g_00799
OG0001451	Prbn.g_01170	Prbf.g_00899
OG0001452	Prbn.g_01209	Prbf.g_00938
OG0001453	Prbn.g_01643	Prbf.g_00795
OG0001454	Prbn.g_01644	Prbf.g_00794
OG0001455	Prbn.g_01163	Prbf.g_00892
OG0001456	Prbn.g_01637	Prbf.g_00801
OG0001457	Prbn.g_00174	Prbf.g_00119
OG0001458	Prbn.g_00937	Prbf.g_00436
OG0001460	Prbn.g_00658	Prbf.g_01739
OG0001462	Prbn.g_01138	Prbf.g_00867
OG0001463	Prbn.g_00792	Prbf.g_00357
OG0001465	Prbn.g_00526	Prbf.g_01871
OG0001466	Prbn.g_01557	Prbf.g_01256
OG0001467	Prbn.g_01235	Prbf.g_00090
OG0001468	Prbn.g_01513	Prbf.g_01212
OG0001469	Prbn.g_00472	Prbf.g_01925
OG0001470	Prbn.g_01149	Prbf.g_00878
OG0001471	Prbn.g_00652	Prbf.g_01745
OG0001474	Prbn.g_01125	Prbf.g_00854
OG0001475	Prbn.g_00877	Prbf.g_00262
OG0001477	Prbn.g_01669	Prbf.g_00769
OG0001477	Prbn.g_01699	Prbf.g_00739
OG0001478	Prbn.g_01910	Prbf.g_00529
OG0001479	Prbn.g_01187	Prbf.g_00916
OG0001484	Prbn.g_00784	Prbf.g_00364
OG0001486	Prbn.g_01453	Prbf.g_01152
OG0001487	Prbn.g_00852	Prbf.g_01025
OG0001495	Prbn.g_01649	Prbf.g_00789
OG0001496	Prbn.g_01090	Prbf.g_00032
OG0001497	Prbn.g_00716	Prbf.g_01388
OG0001498	Prbn.g_01806	Prbf.g_00633
OG0001499	Prbn.g_00459	Prbf.g_01938
OG0001500	Prbn.g_01601	Prbf.g_01300
OG0001501	Prbn.g_00490	Prbf.g_01907
OG0001503	Prbn.g_00382	Prbf.g_01506
OG0001504	Prbn.g_01808	Prbf.g_00631
OG0001506	Prbn.g_00136	Prbf.g_00814
OG0001508	Prbn.g_01516	Prbf.g_01215
OG0001509	Prbn.g_01512	Prbf.g_01211
OG0001523	Prbn.g_01606	Prbf.g_01305
OG0001524	Prbn.g_00128	Prbf.g_00806
OG0001525	Prbn.g_01142	Prbf.g_00871
OG0001527	Prbn.g_01710	Prbf.g_00728
OG0001528	Prbn.g_00150	Prbf.g_00828
OG0001535	Prbn.g_00132	Prbf.g_00810
OG0001536	Prbn.g_01732	Prbf.g_00706
OG0001537	Prbn.g_00720	Prbf.g_01384
OG0001538	Prbn.g_01665	Prbf.g_00773
OG0001538	Prbn.g_01041	Prbf.g_00298
OG0001541	Prbn.g_01926	Prbf.g_00834
OG0001545	Prbn.g_01731	Prbf.g_00707
OG0001546	Prbn.g_00799	Prbf.g_00350
OG0001546	Prbn.g_00825	Prbf.g_00324
OG0001550	Prbn.g_01481	Prbf.g_01180
OG0001555	Prbn.g_01056	Prbf.g_00313
OG0001556	Prbn.g_00176	Prbf.g_00121
OG0001559	Prbn.g_00129	Prbf.g_00807
OG0001560	Prbn.g_01625	Prbf.g_01324
OG0001561	Prbn.g_01508	Prbf.g_01207
OG0001562	Prbn.g_01051	Prbf.g_00308
OG0001562	Prbn.g_00776	Prbf.g_00373
OG0001563	Prbn.g_01130	Prbf.g_00859
OG0001563	Prbn.g_00815	Prbf.g_00334
OG0001564	Prbn.g_01129	Prbf.g_00858
OG0001570	Prbn.g_00651	Prbf.g_01746
OG0001573	Prbn.g_01040	Prbf.g_00297
OG0001588	Prbn.g_00811	Prbf.g_00338
OG0001592	Prbn.g_00188	Prbf.g_00133
OG0001593	Prbn.g_00179	Prbf.g_00124
OG0001599	Prbn.g_00725	Prbf.g_01379
OG0001600	Prbn.g_01128	Prbf.g_00857
OG0001601	Prbn.g_01236	Prbf.g_00091
OG0001601	Prbn.g_01237	Prbf.g_00092
OG0001616	Prbn.g_01658	Prbf.g_00780
OG0001621	Prbn.g_00873	Prbf.g_00266
OG0001626	Prbn.g_00194	Prbf.g_00139
OG0001627	Prbn.g_01108	Prbf.g_00050
OG0001631	Prbn.g_01695	Prbf.g_00743
OG0001631	Prbn.g_01713	Prbf.g_00725
OG0001633	Prbn.g_00252	Prbf.g_00197
OG0001634	Prbn.g_00830	Prbf.g_00319
OG0001643	Prbn.g_01053	Prbf.g_00310
OG0001644	Prbn.g_00481	Prbf.g_01916
OG0001645	Prbn.g_00882	Prbf.g_00257
OG0001646	Prbn.g_00874	Prbf.g_00265
OG0001647	Prbn.g_00831	Prbf.g_00318
OG0001648	Prbn.g_00832	Prbf.g_00317
OG0001649	Prbn.g_00833	Prbf.g_00316
OG0001650	Prbn.g_00777	Prbf.g_00372
OG0001702	Prbn.g_00688	Prbf.g_01709
OG0001703	Prbn.g_01712	Prbf.g_00726
OG0001703	Prbn.g_01943	Prbf.g_00851
OG0001704	Prbn.g_00722	Prbf.g_01382
OG0001718	Prbn.g_01687	Prbf.g_00751
OG0001718	Prbn.g_01066	Prbf.g_00008
OG0001721	Prbn.g_00990	Prbf.g_00489
OG0001722	Prbn.g_01936	Prbf.g_00844
OG0001723	Prbn.g_01942	Prbf.g_00850
OG0001725	Prbn.g_00106	Prbf.g_01679
OG0001726	Prbn.g_00773	Prbf.g_00376
OG0001726	Prbn.g_00147	Prbf.g_00825
OG0001734	Prbn.g_01223	Prbf.g_00078
OG0001739	Prbn.g_01708	Prbf.g_00730
OG0001739	Prbn.g_01680	Prbf.g_00758
OG0001740	Prbn.g_01605	Prbf.g_01304
OG0001741	Prbn.g_00741	Prbf.g_01363
OG0001743	Prbn.g_01308	Prbf.g_01439
OG0001744	Prbn.g_01309	Prbf.g_01438
OG0001745	Prbn.g_01320	Prbf.g_01427
OG0001747	Prbn.g_01132	Prbf.g_00861
OG0001748	Prbn.g_00311	Prbf.g_01577
OG0001749	Prbn.g_01791	Prbf.g_00648
OG0001750	Prbn.g_01070	Prbf.g_00012
OG0001751	Prbn.g_01202	Prbf.g_00931
OG0001752	Prbn.g_00393	Prbf.g_00949
OG0001753	Prbn.g_01571	Prbf.g_01270
OG0001754	Prbn.g_01581	Prbf.g_01280
OG0001755	Prbn.g_01362	Prbf.g_01061
OG0001756	Prbn.g_01372	Prbf.g_01071
OG0001757	Prbn.g_01378	Prbf.g_01077
OG0001758	Prbn.g_01422	Prbf.g_01121
OG0001759	Prbn.g_01457	Prbf.g_01156
OG0001760	Prbn.g_01609	Prbf.g_01308
OG0001761	Prbn.g_01541	Prbf.g_01240
OG0001762	Prbn.g_00135	Prbf.g_00813
OG0001763	Prbn.g_01492	Prbf.g_01191
OG0001764	Prbn.g_01485	Prbf.g_01184
OG0001765	Prbn.g_01631	Prbf.g_01330
OG0001766	Prbn.g_01592	Prbf.g_01291
OG0001767	Prbn.g_00839	Prbf.g_01012
OG0001768	Prbn.g_01296	Prbf.g_01451
OG0001769	Prbn.g_00695	Prbf.g_01702
OG0001770	Prbn.g_00097	Prbf.g_01670
OG0001771	Prbn.g_00096	Prbf.g_01669
OG0001772	Prbn.g_00095	Prbf.g_01668
OG0001773	Prbn.g_00094	Prbf.g_01667
OG0001774	Prbn.g_00093	Prbf.g_01666
OG0001775	Prbn.g_01896	Prbf.g_00543
OG0001776	Prbn.g_01880	Prbf.g_00559
OG0001777	Prbn.g_01287	Prbf.g_01460
OG0001778	Prbn.g_00374	Prbf.g_01514
OG0001779	Prbn.g_00368	Prbf.g_01520
OG0001780	Prbn.g_01098	Prbf.g_00040
OG0001781	Prbn.g_00938	Prbf.g_00437
OG0001782	Prbn.g_00934	Prbf.g_00433
OG0001783	Prbn.g_00933	Prbf.g_00432
OG0001784	Prbn.g_01367	Prbf.g_01066
OG0001785	Prbn.g_00928	Prbf.g_00427
OG0001786	Prbn.g_00919	Prbf.g_00418
OG0001796	Prbn.g_00686	Prbf.g_01711
OG0001798	Prbn.g_00553	Prbf.g_01844
OG0001801	Prbn.g_00888	Prbf.g_00251
OG0001802	Prbn.g_01677	Prbf.g_00761
