Orthogroup	Pray	Prbi
OG0001103	Pray.g_01279	Prbi.g_01911
OG0001104	Pray.g_01280	Prbi.g_01912
OG0001105	Pray.g_01281	Prbi.g_01913
OG0001106	Pray.g_01282	Prbi.g_01914
OG0001107	Pray.g_01283	Prbi.g_01915
OG0001108	Pray.g_01284	Prbi.g_01916
OG0001109	Pray.g_01285	Prbi.g_01917
OG0001110	Pray.g_01286	Prbi.g_01918
OG0001111	Pray.g_01287	Prbi.g_01919
OG0001112	Pray.g_01288	Prbi.g_01920
OG0001113	Pray.g_01289	Prbi.g_01921
OG0001114	Pray.g_01290	Prbi.g_01922
OG0001115	Pray.g_01291	Prbi.g_01923
OG0001116	Pray.g_01292	Prbi.g_01924
OG0001117	Pray.g_01293	Prbi.g_01925
OG0001118	Pray.g_01294	Prbi.g_01926
OG0001119	Pray.g_01295	Prbi.g_01927
OG0001120	Pray.g_01296	Prbi.g_01928
OG0001121	Pray.g_01298	Prbi.g_01930
OG0001122	Pray.g_01299	Prbi.g_01931
OG0001123	Pray.g_01300	Prbi.g_01932
OG0001124	Pray.g_01302	Prbi.g_01934
OG0001125	Pray.g_01304	Prbi.g_01936
OG0001126	Pray.g_01305	Prbi.g_01937
OG0001127	Pray.g_01307	Prbi.g_01939
OG0001128	Pray.g_01308	Prbi.g_01940
OG0001129	Pray.g_01309	Prbi.g_01941
OG0001130	Pray.g_01312	Prbi.g_01944
OG0001131	Pray.g_01313	Prbi.g_01945
OG0001132	Pray.g_01314	Prbi.g_01946
OG0001133	Pray.g_01315	Prbi.g_01947
OG0001134	Pray.g_01316	Prbi.g_01948
OG0001135	Pray.g_01317	Prbi.g_01949
OG0001136	Pray.g_01318	Prbi.g_01950
OG0001137	Pray.g_01319	Prbi.g_01951
OG0001138	Pray.g_01320	Prbi.g_01952
OG0001139	Pray.g_01321	Prbi.g_01953
OG0001140	Pray.g_01322	Prbi.g_01954
OG0001141	Pray.g_01323	Prbi.g_01955
OG0001142	Pray.g_01327	Prbi.g_01958
OG0001143	Pray.g_01328	Prbi.g_01959
OG0001144	Pray.g_01329	Prbi.g_01960
OG0001145	Pray.g_01330	Prbi.g_01961
OG0001146	Pray.g_01331	Prbi.g_01962
OG0001147	Pray.g_01332	Prbi.g_01963
OG0001148	Pray.g_01333	Prbi.g_01964
OG0001149	Pray.g_01335	Prbi.g_01966
OG0001150	Pray.g_01336	Prbi.g_01967
OG0001151	Pray.g_01338	Prbi.g_01969
OG0001152	Pray.g_01339	Prbi.g_01970
OG0001153	Pray.g_01340	Prbi.g_01971
OG0001154	Pray.g_01342	Prbi.g_01973
OG0001155	Pray.g_01344	Prbi.g_01975
OG0001156	Pray.g_01346	Prbi.g_01977
OG0001157	Pray.g_01347	Prbi.g_01978
OG0001158	Pray.g_01349	Prbi.g_01980
OG0001159	Pray.g_01350	Prbi.g_01981
OG0001160	Pray.g_01351	Prbi.g_01982
OG0001161	Pray.g_01352	Prbi.g_01983
OG0001162	Pray.g_01353	Prbi.g_01984
OG0001163	Pray.g_01354	Prbi.g_01985
OG0001164	Pray.g_01355	Prbi.g_01986
OG0001165	Pray.g_01356	Prbi.g_01987
OG0001166	Pray.g_01357	Prbi.g_01988
OG0001167	Pray.g_01358	Prbi.g_01989
OG0001168	Pray.g_01359	Prbi.g_01990
OG0001169	Pray.g_01360	Prbi.g_01991
OG0001170	Pray.g_01362	Prbi.g_01992
OG0001171	Pray.g_01363	Prbi.g_01993
OG0001172	Pray.g_01365	Prbi.g_01995
OG0001173	Pray.g_01367	Prbi.g_01997
OG0001174	Pray.g_01368	Prbi.g_01998
OG0001175	Pray.g_01369	Prbi.g_01999
OG0001176	Pray.g_01370	Prbi.g_02000
OG0001177	Pray.g_01372	Prbi.g_02002
OG0001178	Pray.g_01375	Prbi.g_02005
OG0001179	Pray.g_01376	Prbi.g_02006
OG0001180	Pray.g_01377	Prbi.g_02007
OG0001181	Pray.g_01378	Prbi.g_02008
OG0001182	Pray.g_01379	Prbi.g_02009
OG0001183	Pray.g_01380	Prbi.g_02010
OG0001184	Pray.g_01382	Prbi.g_02012
OG0001185	Pray.g_01385	Prbi.g_02027
OG0001186	Pray.g_01386	Prbi.g_02028
OG0001187	Pray.g_01388	Prbi.g_02030
OG0001188	Pray.g_01389	Prbi.g_02031
OG0001189	Pray.g_01390	Prbi.g_02032
OG0001190	Pray.g_01391	Prbi.g_02033
OG0001191	Pray.g_01392	Prbi.g_02034
OG0001192	Pray.g_01393	Prbi.g_02035
OG0001193	Pray.g_01394	Prbi.g_02036
OG0001194	Pray.g_01395	Prbi.g_02037
OG0001195	Pray.g_01396	Prbi.g_02038
OG0001196	Pray.g_01397	Prbi.g_02039
OG0001197	Pray.g_01398	Prbi.g_02040
OG0001198	Pray.g_01399	Prbi.g_02041
OG0001199	Pray.g_01400	Prbi.g_02042
OG0001200	Pray.g_01401	Prbi.g_02043
OG0001201	Pray.g_01402	Prbi.g_02044
OG0001202	Pray.g_01403	Prbi.g_02045
OG0001203	Pray.g_01405	Prbi.g_02047
OG0001204	Pray.g_01407	Prbi.g_02049
OG0001205	Pray.g_01408	Prbi.g_02050
OG0001206	Pray.g_01409	Prbi.g_02051
OG0001207	Pray.g_01410	Prbi.g_02052
OG0001208	Pray.g_01411	Prbi.g_02053
OG0001209	Pray.g_01412	Prbi.g_02054
OG0001210	Pray.g_01413	Prbi.g_02055
OG0001211	Pray.g_01414	Prbi.g_02056
OG0001212	Pray.g_01415	Prbi.g_02057
OG0001213	Pray.g_01416	Prbi.g_02058
OG0001214	Pray.g_01418	Prbi.g_02060
OG0001215	Pray.g_01419	Prbi.g_02061
OG0001216	Pray.g_01420	Prbi.g_02062
OG0001217	Pray.g_01421	Prbi.g_02063
OG0001218	Pray.g_01422	Prbi.g_02064
OG0001219	Pray.g_01425	Prbi.g_02067
OG0001220	Pray.g_01426	Prbi.g_02068
OG0001221	Pray.g_01429	Prbi.g_02071
OG0001222	Pray.g_01430	Prbi.g_02072
OG0001223	Pray.g_01431	Prbi.g_02073
OG0001224	Pray.g_01432	Prbi.g_02074
OG0001225	Pray.g_01433	Prbi.g_02075
OG0001226	Pray.g_01434	Prbi.g_02076
OG0001227	Pray.g_01435	Prbi.g_02077
OG0001228	Pray.g_01436	Prbi.g_02078
OG0001229	Pray.g_01437	Prbi.g_02079
OG0001230	Pray.g_01438	Prbi.g_02080
OG0001231	Pray.g_01439	Prbi.g_02081
OG0001232	Pray.g_01440	Prbi.g_02082
OG0001233	Pray.g_01441	Prbi.g_02083
OG0001234	Pray.g_01442	Prbi.g_02084
OG0001235	Pray.g_01443	Prbi.g_02085
OG0001236	Pray.g_01445	Prbi.g_02087
OG0001237	Pray.g_01446	Prbi.g_02088
OG0001238	Pray.g_01448	Prbi.g_02090
OG0001239	Pray.g_01449	Prbi.g_02091
OG0001240	Pray.g_01450	Prbi.g_02092
OG0001241	Pray.g_01452	Prbi.g_02094
OG0001242	Pray.g_01453	Prbi.g_02095
OG0001243	Pray.g_01454	Prbi.g_02096
OG0001244	Pray.g_01455	Prbi.g_02097
OG0001245	Pray.g_01456	Prbi.g_02098
OG0001246	Pray.g_01457	Prbi.g_02099
OG0001247	Pray.g_01458	Prbi.g_02100
OG0001248	Pray.g_01459	Prbi.g_02101
OG0001249	Pray.g_01460	Prbi.g_02102
OG0001250	Pray.g_01461	Prbi.g_02103
OG0001251	Pray.g_00197	Prbi.g_00099
OG0001252	Pray.g_00151	Prbi.g_00146
OG0001253	Pray.g_00139	Prbi.g_00174
OG0001254	Pray.g_00760	Prbi.g_00305
OG0001255	Pray.g_00811	Prbi.g_00357
OG0001256	Pray.g_01897	Prbi.g_01361
OG0001257	Pray.g_00972	Prbi.g_00485
OG0001258	Pray.g_00989	Prbi.g_00501
OG0001259	Pray.g_01173	Prbi.g_00592
OG0001260	Pray.g_00292	Prbi.g_00791
OG0001261	Pray.g_00383	Prbi.g_00882
OG0001262	Pray.g_00399	Prbi.g_00898
OG0001263	Pray.g_00420	Prbi.g_00918
OG0001264	Pray.g_00451	Prbi.g_00950
OG0001265	Pray.g_00560	Prbi.g_01062
OG0001266	Pray.g_00608	Prbi.g_01111
OG0001267	Pray.g_00080	Prbi.g_01191
OG0001268	Pray.g_00067	Prbi.g_01204
OG0001269	Pray.g_01846	Prbi.g_01422
OG0001270	Pray.g_01682	Prbi.g_01630
OG0001271	Pray.g_01671	Prbi.g_01641
OG0001272	Pray.g_01629	Prbi.g_01683
OG0001273	Pray.g_01628	Prbi.g_01684
OG0001274	Pray.g_01623	Prbi.g_01689
OG0001275	Pray.g_01606	Prbi.g_01705
OG0001276	Pray.g_01596	Prbi.g_01724
OG0001277	Pray.g_01585	Prbi.g_01738
OG0001278	Pray.g_01567	Prbi.g_01779
OG0001279	Pray.g_01563	Prbi.g_01783
OG0001281	Pray.g_01237	Prbi.g_01851
OG0001282	Pray.g_01262	Prbi.g_01877
OG0001283	Pray.g_01345	Prbi.g_01976
OG0001284	Pray.g_01374	Prbi.g_02004
OG0001285	Pray.g_01406	Prbi.g_02048
OG0001286	Pray.g_01451	Prbi.g_02093
OG0001288	Pray.g_00927	Prbi.g_00438
OG0001290	Pray.g_01492	Prbi.g_00030
OG0001291	Pray.g_00218	Prbi.g_00078
OG0001292	Pray.g_00215	Prbi.g_00081
OG0001293	Pray.g_00213	Prbi.g_00083
OG0001294	Pray.g_00196	Prbi.g_00100
OG0001295	Pray.g_00170	Prbi.g_00127
OG0001296	Pray.g_00164	Prbi.g_00133
OG0001297	Pray.g_00680	Prbi.g_00223
OG0001298	Pray.g_00724	Prbi.g_00267
OG0001299	Pray.g_00733	Prbi.g_00276
OG0001300	Pray.g_00851	Prbi.g_00397
OG0001301	Pray.g_01126	Prbi.g_00640
OG0001302	Pray.g_00296	Prbi.g_00796
OG0001303	Pray.g_00300	Prbi.g_00800
OG0001304	Pray.g_00575	Prbi.g_01077
OG0001305	Pray.g_00580	Prbi.g_01082
OG0001306	Pray.g_00616	Prbi.g_01119
OG0001307	Pray.g_00625	Prbi.g_01129
OG0001308	Pray.g_00120	Prbi.g_01153
OG0001309	Pray.g_00118	Prbi.g_01155
OG0001310	Pray.g_00107	Prbi.g_01166
OG0001311	Pray.g_00035	Prbi.g_01235
OG0001312	Pray.g_01845	Prbi.g_01423
OG0001313	Pray.g_01625	Prbi.g_01687
OG0001314	Pray.g_01536	Prbi.g_01810
OG0001315	Pray.g_01502	Prbi.g_01844
OG0001316	Pray.g_01341	Prbi.g_01972
OG0001318	Pray.g_00148	Prbi.g_00149
OG0001319	Pray.g_00719	Prbi.g_00262
OG0001320	Pray.g_00957	Prbi.g_00469
OG0001321	Pray.g_00302	Prbi.g_00802
OG0001322	Pray.g_00329	Prbi.g_00828
OG0001323	Pray.g_00600	Prbi.g_01102
OG0001324	Pray.g_00633	Prbi.g_01137
OG0001325	Pray.g_00114	Prbi.g_01159
OG0001326	Pray.g_01898	Prbi.g_01360
OG0001327	Pray.g_01896	Prbi.g_01362
OG0001328	Pray.g_01865	Prbi.g_01396
OG0001329	Pray.g_01809	Prbi.g_01459
OG0001330	Pray.g_01632	Prbi.g_01680
OG0001331	Pray.g_01562	Prbi.g_01784
OG0001333	Pray.g_01310	Prbi.g_01942
OG0001334	Pray.g_01366	Prbi.g_01996
OG0001335	Pray.g_01404	Prbi.g_02046
OG0001336	Pray.g_00161	Prbi.g_00136
OG0001337	Pray.g_00171	Prbi.g_00126
OG0001338	Pray.g_00145	Prbi.g_00168
OG0001339	Pray.g_00684	Prbi.g_00227
OG0001340	Pray.g_00729	Prbi.g_00272
OG0001341	Pray.g_00741	Prbi.g_00285
OG0001342	Pray.g_00759	Prbi.g_00304
OG0001343	Pray.g_00817	Prbi.g_00363
OG0001344	Pray.g_00856	Prbi.g_00402
OG0001345	Pray.g_00924	Prbi.g_00435
OG0001346	Pray.g_00962	Prbi.g_00475
OG0001347	Pray.g_00976	Prbi.g_00489
OG0001348	Pray.g_00995	Prbi.g_00507
OG0001349	Pray.g_01000	Prbi.g_00512
OG0001350	Pray.g_01005	Prbi.g_00517
OG0001351	Pray.g_01185	Prbi.g_00579
OG0001352	Pray.g_01081	Prbi.g_00685
OG0001353	Pray.g_01060	Prbi.g_00707
OG0001354	Pray.g_00332	Prbi.g_00831
OG0001355	Pray.g_00389	Prbi.g_00888
OG0001356	Pray.g_00434	Prbi.g_00932
OG0001357	Pray.g_00539	Prbi.g_01037
OG0001358	Pray.g_00559	Prbi.g_01061
OG0001359	Pray.g_00093	Prbi.g_01178
OG0001360	Pray.g_00092	Prbi.g_01179
OG0001361	Pray.g_00013	Prbi.g_01257
OG0001362	Pray.g_01926	Prbi.g_01332
OG0001363	Pray.g_01785	Prbi.g_01490
OG0001364	Pray.g_01652	Prbi.g_01660
OG0001365	Pray.g_01232	Prbi.g_01278
OG0001366	Pray.g_01522	Prbi.g_01824
OG0001367	Pray.g_01251	Prbi.g_01866
OG0001368	Pray.g_01373	Prbi.g_02003
OG0001369	Pray.g_00561	Prbi.g_01063
OG0001371	Pray.g_00222	Prbi.g_00074
OG0001372	Pray.g_00221	Prbi.g_00075
OG0001373	Pray.g_00214	Prbi.g_00082
OG0001374	Pray.g_00202	Prbi.g_00094
OG0001375	Pray.g_00154	Prbi.g_00143
OG0001376	Pray.g_00715	Prbi.g_00258
OG0001377	Pray.g_00737	Prbi.g_00280
OG0001378	Pray.g_00752	Prbi.g_00296
OG0001379	Pray.g_00839	Prbi.g_00386
OG0001381	Pray.g_00944	Prbi.g_00455
OG0001382	Pray.g_00950	Prbi.g_00462
OG0001383	Pray.g_01002	Prbi.g_00514
OG0001384	Pray.g_01010	Prbi.g_00522
OG0001385	Pray.g_01097	Prbi.g_00669
OG0001386	Pray.g_01089	Prbi.g_00677
OG0001387	Pray.g_01087	Prbi.g_00679
OG0001388	Pray.g_01077	Prbi.g_00689
OG0001389	Pray.g_01035	Prbi.g_00750
OG0001390	Pray.g_00291	Prbi.g_00790
OG0001391	Pray.g_00334	Prbi.g_00833
OG0001392	Pray.g_00433	Prbi.g_00931
OG0001393	Pray.g_00435	Prbi.g_00933
OG0001394	Pray.g_00457	Prbi.g_00956
OG0001395	Pray.g_00460	Prbi.g_00959
OG0001396	Pray.g_00543	Prbi.g_01041
OG0001397	Pray.g_00569	Prbi.g_01071
OG0001398	Pray.g_00588	Prbi.g_01090
OG0001399	Pray.g_00598	Prbi.g_01100
OG0001400	Pray.g_00606	Prbi.g_01109
OG0001401	Pray.g_00613	Prbi.g_01116
OG0001402	Pray.g_00078	Prbi.g_01193
OG0001403	Pray.g_01869	Prbi.g_01392
OG0001404	Pray.g_01838	Prbi.g_01430
OG0001405	Pray.g_01828	Prbi.g_01440
OG0001406	Pray.g_01683	Prbi.g_01629
OG0001407	Pray.g_01680	Prbi.g_01632
OG0001408	Pray.g_01631	Prbi.g_01681
OG0001409	Pray.g_01617	Prbi.g_01693
OG0001411	Pray.g_01593	Prbi.g_01726
OG0001412	Pray.g_00492	Prbi.g_00990
OG0001413	Pray.g_00002	Prbi.g_01744
OG0001414	Pray.g_00227	Prbi.g_00068
OG0001415	Pray.g_00804	Prbi.g_00350
OG0001416	Pray.g_01012	Prbi.g_00524
OG0001417	Pray.g_01088	Prbi.g_00678
OG0001418	Pray.g_00303	Prbi.g_00803
OG0001419	Pray.g_00338	Prbi.g_00836
OG0001420	Pray.g_00437	Prbi.g_00935
OG0001421	Pray.g_00441	Prbi.g_00940
OG0001422	Pray.g_00603	Prbi.g_01105
OG0001423	Pray.g_00091	Prbi.g_01180
OG0001424	Pray.g_00248	Prbi.g_01271
OG0001425	Pray.g_01611	Prbi.g_01699
OG0001426	Pray.g_01447	Prbi.g_02089
OG0001427	Pray.g_00850	Prbi.g_00396
OG0001429	Pray.g_00521	Prbi.g_01019
OG0001430	Pray.g_00552	Prbi.g_01054
OG0001431	Pray.g_00604	Prbi.g_01107
OG0001432	Pray.g_00607	Prbi.g_01110
OG0001433	Pray.g_01923	Prbi.g_01335
OG0001435	Pray.g_01619	Prbi.g_01691
OG0001436	Pray.g_00312	Prbi.g_01301
OG0001438	Pray.g_01143	Prbi.g_00622
OG0001439	Pray.g_00380	Prbi.g_00879
OG0001440	Pray.g_00563	Prbi.g_01065
OG0001441	Pray.g_00127	Prbi.g_01147
OG0001442	Pray.g_00104	Prbi.g_01169
OG0001443	Pray.g_00081	Prbi.g_01190
OG0001444	Pray.g_00044	Prbi.g_01226
OG0001445	Pray.g_01937	Prbi.g_01317
OG0001446	Pray.g_01935	Prbi.g_01319
OG0001447	Pray.g_01934	Prbi.g_01320
OG0001449	Pray.g_01741	Prbi.g_01590
OG0001451	Pray.g_01751	Prbi.g_02024, Prbi.g_01567
OG0001452	Pray.g_01424	Prbi.g_02066
OG0001454	Pray.g_00844	Prbi.g_00391
OG0001457	Pray.g_01061	Prbi.g_00706
OG0001458	Pray.g_00290	Prbi.g_00789
OG0001459	Pray.g_00327	Prbi.g_00826
OG0001460	Pray.g_00411	Prbi.g_00910
OG0001461	Pray.g_00484	Prbi.g_00982
OG0001462	Pray.g_00551	Prbi.g_01053
OG0001463	Pray.g_00597	Prbi.g_01099
OG0001464	Pray.g_00602	Prbi.g_01104
OG0001465	Pray.g_01901	Prbi.g_01356
OG0001467	Pray.g_01725	Prbi.g_01586
OG0001468	Pray.g_01334	Prbi.g_01965
OG0001469	Pray.g_00066	Prbi.g_01205
OG0001470	Pray.g_00798	Prbi.g_00344
OG0001472	Pray.g_00410	Prbi.g_00909
OG0001474	Pray.g_00421	Prbi.g_00919
OG0001475	Pray.g_00593	Prbi.g_01095
OG0001476	Pray.g_00594	Prbi.g_01096
OG0001477	Pray.g_00595	Prbi.g_01097
OG0001478	Pray.g_00601	Prbi.g_01103
OG0001479	Pray.g_00628	Prbi.g_01132
OG0001480	Pray.g_00133	Prbi.g_01141
OG0001481	Pray.g_00047	Prbi.g_01223
OG0001483	Pray.g_01876	Prbi.g_01385
OG0001484	Pray.g_01784	Prbi.g_01491
OG0001485	Pray.g_01230	Prbi.g_01846
OG0001487	Pray.g_00307	Prbi.g_00808
OG0001488	Pray.g_00653	Prbi.g_00196
OG0001489	Pray.g_00853	Prbi.g_00399
OG0001490	Pray.g_00881	Prbi.g_00422
OG0001491	Pray.g_00324	Prbi.g_00823
OG0001492	Pray.g_00381	Prbi.g_00880
OG0001493	Pray.g_00422	Prbi.g_00920
OG0001494	Pray.g_00423	Prbi.g_00921
OG0001495	Pray.g_00424	Prbi.g_00922
OG0001496	Pray.g_00425	Prbi.g_00923
OG0001497	Pray.g_00426	Prbi.g_00924
OG0001498	Pray.g_00427	Prbi.g_00925
OG0001499	Pray.g_00428	Prbi.g_00926
OG0001500	Pray.g_00429	Prbi.g_00927
OG0001501	Pray.g_00430	Prbi.g_00928
OG0001502	Pray.g_00431	Prbi.g_00929
OG0001503	Pray.g_00432	Prbi.g_00930
OG0001506	Pray.g_00620	Prbi.g_01124
OG0001507	Pray.g_00082	Prbi.g_01189
OG0001509	Pray.g_01252	Prbi.g_01867
OG0001510	Pray.g_01326	Prbi.g_01957
OG0001513	Pray.g_00184	Prbi.g_00112
OG0001514	Pray.g_01889	Prbi.g_01372
OG0001515	Pray.g_00294	Prbi.g_00794
OG0001516	Pray.g_00533	Prbi.g_01031
OG0001517	Pray.g_00611	Prbi.g_01114
OG0001518	Pray.g_01579	Prbi.g_01548
OG0001519	Pray.g_00867	Prbi.g_00413
OG0001520	Pray.g_00311	Prbi.g_01302
OG0001521	Pray.g_01233	Prbi.g_01279
OG0001523	Pray.g_00228	Prbi.g_00067
OG0001524	Pray.g_00854	Prbi.g_00400
OG0001525	Pray.g_00949	Prbi.g_00460
OG0001527	Pray.g_00129	Prbi.g_01145
OG0001528	Pray.g_01925	Prbi.g_01333
OG0001529	Pray.g_01922	Prbi.g_01336
OG0001530	Pray.g_00310	Prbi.g_01303
OG0001532	Pray.g_01496	Prbi.g_00034
OG0001533	Pray.g_00882	Prbi.g_02019, Prbi.g_00423
OG0001534	Pray.g_01613	Prbi.g_01697
OG0001536	Pray.g_00131	Prbi.g_01143
OG0001537	Pray.g_01921	Prbi.g_01337
OG0001538	Pray.g_01899	Prbi.g_01359
OG0001539	Pray.g_01884	Prbi.g_01377
OG0001540	Pray.g_01883	Prbi.g_01378
OG0001541	Pray.g_01796	Prbi.g_01509
OG0001542	Pray.g_01615	Prbi.g_01695
OG0001543	Pray.g_01605	Prbi.g_01706
OG0001549	Pray.g_00163	Prbi.g_00134
OG0001550	Pray.g_00785	Prbi.g_00331
OG0001551	Pray.g_00809	Prbi.g_00355
OG0001552	Pray.g_00846	Prbi.g_00393
OG0001553	Pray.g_00869	Prbi.g_00414
OG0001554	Pray.g_00870	Prbi.g_00415
OG0001555	Pray.g_00947	Prbi.g_00458
OG0001556	Pray.g_00959	Prbi.g_00471
OG0001557	Pray.g_01086	Prbi.g_00680
OG0001559	Pray.g_00295	Prbi.g_00795
OG0001560	Pray.g_00316	Prbi.g_00815
OG0001561	Pray.g_00412	Prbi.g_00911
OG0001562	Pray.g_00550	Prbi.g_01052
OG0001563	Pray.g_00609	Prbi.g_01112
OG0001564	Pray.g_00610	Prbi.g_01113
OG0001565	Pray.g_00612	Prbi.g_01115
OG0001566	Pray.g_00615	Prbi.g_01118
OG0001567	Pray.g_00621	Prbi.g_01125
OG0001568	Pray.g_00134	Prbi.g_01140
OG0001569	Pray.g_00130	Prbi.g_01144
OG0001570	Pray.g_00124	Prbi.g_01150
OG0001571	Pray.g_00111	Prbi.g_01162
OG0001572	Pray.g_00101	Prbi.g_01170
OG0001573	Pray.g_00098	Prbi.g_01173
OG0001575	Pray.g_01904	Prbi.g_01353
OG0001576	Pray.g_01893	Prbi.g_01365
OG0001577	Pray.g_01832	Prbi.g_01436
OG0001578	Pray.g_01830	Prbi.g_01438
OG0001579	Pray.g_01742	Prbi.g_01498
OG0001580	Pray.g_01775	Prbi.g_01469
OG0001582	Pray.g_01639	Prbi.g_01673
OG0001583	Pray.g_01637	Prbi.g_01675
OG0001584	Pray.g_01636	Prbi.g_01676
OG0001585	Pray.g_01626	Prbi.g_01686
OG0001586	Pray.g_01383	Prbi.g_02013
OG0001591	Pray.g_00840	Prbi.g_00387
OG0001592	Pray.g_00880	Prbi.g_00421
OG0001594	Pray.g_00958	Prbi.g_00470
OG0001595	Pray.g_01057	Prbi.g_00710
OG0001596	Pray.g_00297	Prbi.g_00797
OG0001597	Pray.g_00414	Prbi.g_00913
OG0001598	Pray.g_00439	Prbi.g_00937
OG0001599	Pray.g_00088	Prbi.g_01183
OG0001600	Pray.g_00087	Prbi.g_01184
OG0001601	Pray.g_00086	Prbi.g_01185
OG0001602	Pray.g_00085	Prbi.g_01186
OG0001603	Pray.g_01584	Prbi.g_01739
OG0001604	Pray.g_01546	Prbi.g_01800
OG0001606	Pray.g_00818	Prbi.g_00364
OG0001609	Pray.g_00845	Prbi.g_00392
OG0001610	Pray.g_01062	Prbi.g_00705
OG0001611	Pray.g_00278	Prbi.g_00776
OG0001612	Pray.g_00325	Prbi.g_00824
OG0001613	Pray.g_00418	Prbi.g_00917
OG0001614	Pray.g_00537	Prbi.g_01035
OG0001615	Pray.g_01912	Prbi.g_01344
OG0001616	Pray.g_01907	Prbi.g_01349
OG0001617	Pray.g_01855	Prbi.g_01406
OG0001619	Pray.g_01840	Prbi.g_01428
OG0001621	Pray.g_00305	Prbi.g_00806
OG0001623	Pray.g_00815	Prbi.g_00361
OG0001624	Pray.g_00416	Prbi.g_00915
OG0001625	Pray.g_00545	Prbi.g_01047
OG0001626	Pray.g_01911	Prbi.g_01345
OG0001627	Pray.g_01852	Prbi.g_00153, Prbi.g_01409
OG0001628	Pray.g_01597	Prbi.g_01723
OG0001629	Pray.g_01851	Prbi.g_01410, Prbi.g_00152
OG0001631	Pray.g_00005	Prbi.g_01265
OG0001637	Pray.g_00285	Prbi.g_00783
OG0001638	Pray.g_00230	Prbi.g_02023
OG0001639	Pray.g_00179	Prbi.g_00117
OG0001640	Pray.g_00661	Prbi.g_00204
OG0001641	Pray.g_00841	Prbi.g_00388
OG0001642	Pray.g_00843	Prbi.g_00390
OG0001643	Pray.g_00876	Prbi.g_00417
OG0001644	Pray.g_00877	Prbi.g_00418
OG0001645	Pray.g_00879	Prbi.g_00420
OG0001646	Pray.g_00267	Prbi.g_01754
OG0001647	Pray.g_00956	Prbi.g_00468
OG0001648	Pray.g_01202	Prbi.g_00562
OG0001649	Pray.g_01196	Prbi.g_00568
OG0001650	Pray.g_01041	Prbi.g_00744
OG0001651	Pray.g_00287	Prbi.g_00785
OG0001652	Pray.g_00288	Prbi.g_00787
OG0001653	Pray.g_00317	Prbi.g_00816
OG0001654	Pray.g_00323	Prbi.g_00822
OG0001655	Pray.g_00331	Prbi.g_00830
OG0001656	Pray.g_00353	Prbi.g_00852
OG0001657	Pray.g_00405	Prbi.g_00904
OG0001658	Pray.g_00417	Prbi.g_00916
OG0001659	Pray.g_00464	Prbi.g_00963
OG0001660	Pray.g_00546	Prbi.g_01048
OG0001661	Pray.g_00549	Prbi.g_01051
OG0001662	Pray.g_00554	Prbi.g_01056
OG0001663	Pray.g_00571	Prbi.g_01073
OG0001664	Pray.g_00572	Prbi.g_01074
OG0001665	Pray.g_00592	Prbi.g_01094
OG0001666	Pray.g_00596	Prbi.g_01098
OG0001667	Pray.g_00599	Prbi.g_01101
OG0001668	Pray.g_00605	Prbi.g_01108
OG0001669	Pray.g_00617	Prbi.g_01120
OG0001670	Pray.g_00618	Prbi.g_01121
OG0001671	Pray.g_00624	Prbi.g_01128
OG0001672	Pray.g_00629	Prbi.g_01133
OG0001673	Pray.g_00630	Prbi.g_01134
OG0001674	Pray.g_00631	Prbi.g_01135
OG0001675	Pray.g_00113	Prbi.g_01160
OG0001676	Pray.g_00108	Prbi.g_01165
OG0001677	Pray.g_00089	Prbi.g_01182
OG0001678	Pray.g_00016	Prbi.g_01254
OG0001679	Pray.g_00008	Prbi.g_01262
OG0001680	Pray.g_01928	Prbi.g_01327
OG0001681	Pray.g_01892	Prbi.g_01366
OG0001682	Pray.g_01886	Prbi.g_01375
OG0001684	Pray.g_01640	Prbi.g_01672
OG0001685	Pray.g_01633	Prbi.g_01679
OG0001686	Pray.g_01630	Prbi.g_01682
OG0001687	Pray.g_01624	Prbi.g_01688
OG0001688	Pray.g_01621	Prbi.g_01690
OG0001689	Pray.g_01616	Prbi.g_01694
OG0001690	Pray.g_01614	Prbi.g_01696
OG0001691	Pray.g_01612	Prbi.g_01698
OG0001692	Pray.g_01554	Prbi.g_01792
OG0001693	Pray.g_01423	Prbi.g_02065
OG0001695	Pray.g_01795	Prbi.g_01472
OG0001698	Pray.g_00986	Prbi.g_00499
OG0001699	Pray.g_01056	Prbi.g_00711
OG0001700	Pray.g_00281	Prbi.g_00779
OG0001701	Pray.g_00283	Prbi.g_00781
OG0001702	Pray.g_00301	Prbi.g_00801
OG0001703	Pray.g_00318	Prbi.g_00817
OG0001704	Pray.g_00547	Prbi.g_01049
OG0001705	Pray.g_00121	Prbi.g_01152
OG0001706	Pray.g_00109	Prbi.g_01164
OG0001707	Pray.g_00084	Prbi.g_01187
OG0001708	Pray.g_01902	Prbi.g_01355
OG0001710	Pray.g_00548	Prbi.g_01050
OG0001713	Pray.g_01807	Prbi.g_01473
OG0001720	Pray.g_01767	Prbi.g_01485
OG0001722	Pray.g_00279	Prbi.g_00777
OG0001723	Pray.g_00286	Prbi.g_00784
OG0001725	Pray.g_00413	Prbi.g_00912
OG0001726	Pray.g_00125	Prbi.g_01149
OG0001727	Pray.g_01916	Prbi.g_01342
OG0001728	Pray.g_01885	Prbi.g_01376
OG0001731	Pray.g_01608	Prbi.g_01703
