Orthogroup	Pray	Praj
OG0001150	Pray.g_01336	Praj.g_01983
OG0001151	Pray.g_01338	Praj.g_01986
OG0001152	Pray.g_01339	Praj.g_01987
OG0001153	Pray.g_01340	Praj.g_01988
OG0001154	Pray.g_01342	Praj.g_01990
OG0001155	Pray.g_01344	Praj.g_01992
OG0001156	Pray.g_01346	Praj.g_01994
OG0001157	Pray.g_01347	Praj.g_01996
OG0001158	Pray.g_01349	Praj.g_01998
OG0001159	Pray.g_01350	Praj.g_01999
OG0001160	Pray.g_01351	Praj.g_02000
OG0001161	Pray.g_01352	Praj.g_02001
OG0001162	Pray.g_01353	Praj.g_02002
OG0001163	Pray.g_01354	Praj.g_02003
OG0001164	Pray.g_01355	Praj.g_02004
OG0001165	Pray.g_01356	Praj.g_02005
OG0001166	Pray.g_01357	Praj.g_02006
OG0001167	Pray.g_01358	Praj.g_02007
OG0001168	Pray.g_01359	Praj.g_02008
OG0001169	Pray.g_01360	Praj.g_02009
OG0001170	Pray.g_01362	Praj.g_02010
OG0001171	Pray.g_01363	Praj.g_02011
OG0001172	Pray.g_01365	Praj.g_02013
OG0001173	Pray.g_01367	Praj.g_02015
OG0001174	Pray.g_01368	Praj.g_02016
OG0001175	Pray.g_01369	Praj.g_02017
OG0001176	Pray.g_01370	Praj.g_02019
OG0001177	Pray.g_01372	Praj.g_02021
OG0001178	Pray.g_01375	Praj.g_02025
OG0001179	Pray.g_01376	Praj.g_02026
OG0001180	Pray.g_01377	Praj.g_02027
OG0001181	Pray.g_01378	Praj.g_02028
OG0001182	Pray.g_01379	Praj.g_02030
OG0001183	Pray.g_01380	Praj.g_02031
OG0001184	Pray.g_01382	Praj.g_02046
OG0001185	Pray.g_01385	Praj.g_02059
OG0001186	Pray.g_01386	Praj.g_02060
OG0001187	Pray.g_01388	Praj.g_02061
OG0001188	Pray.g_01389	Praj.g_02062
OG0001189	Pray.g_01390	Praj.g_02063
OG0001190	Pray.g_01391	Praj.g_02064
OG0001191	Pray.g_01392	Praj.g_02065
OG0001192	Pray.g_01393	Praj.g_02066
OG0001193	Pray.g_01394	Praj.g_02067
OG0001194	Pray.g_01395	Praj.g_02068
OG0001195	Pray.g_01396	Praj.g_02069
OG0001196	Pray.g_01397	Praj.g_02070
OG0001197	Pray.g_01398	Praj.g_02071
OG0001198	Pray.g_01399	Praj.g_02072
OG0001199	Pray.g_01400	Praj.g_02073
OG0001200	Pray.g_01401	Praj.g_02074
OG0001201	Pray.g_01402	Praj.g_02075
OG0001202	Pray.g_01403	Praj.g_02076
OG0001203	Pray.g_01405	Praj.g_02078
OG0001204	Pray.g_01407	Praj.g_02080
OG0001205	Pray.g_01408	Praj.g_02082
OG0001206	Pray.g_01409	Praj.g_02083
OG0001207	Pray.g_01410	Praj.g_02084
OG0001208	Pray.g_01411	Praj.g_02085
OG0001209	Pray.g_01412	Praj.g_02086
OG0001210	Pray.g_01413	Praj.g_02087
OG0001211	Pray.g_01414	Praj.g_02088
OG0001212	Pray.g_01415	Praj.g_02089
OG0001213	Pray.g_01416	Praj.g_02090
OG0001214	Pray.g_01418	Praj.g_02092
OG0001215	Pray.g_01419	Praj.g_02093
OG0001216	Pray.g_01420	Praj.g_02094
OG0001217	Pray.g_01421	Praj.g_02095
OG0001218	Pray.g_01422	Praj.g_02096
OG0001219	Pray.g_01425	Praj.g_02099
OG0001220	Pray.g_01426	Praj.g_02100
OG0001221	Pray.g_01429	Praj.g_02105
OG0001222	Pray.g_01430	Praj.g_02106
OG0001223	Pray.g_01431	Praj.g_02107
OG0001224	Pray.g_01432	Praj.g_02109
OG0001225	Pray.g_01433	Praj.g_02110
OG0001226	Pray.g_01434	Praj.g_02111
OG0001227	Pray.g_01435	Praj.g_02112
OG0001228	Pray.g_01436	Praj.g_02113
OG0001229	Pray.g_01437	Praj.g_02114
OG0001230	Pray.g_01438	Praj.g_02115
OG0001231	Pray.g_01439	Praj.g_02116
OG0001232	Pray.g_01440	Praj.g_02124
OG0001233	Pray.g_01441	Praj.g_02125
OG0001234	Pray.g_01442	Praj.g_02126
OG0001235	Pray.g_01443	Praj.g_02127
OG0001236	Pray.g_01445	Praj.g_02129
OG0001237	Pray.g_01446	Praj.g_02130
OG0001238	Pray.g_01448	Praj.g_02134
OG0001239	Pray.g_01449	Praj.g_02135
OG0001240	Pray.g_01450	Praj.g_02136
OG0001241	Pray.g_01452	Praj.g_02139
OG0001242	Pray.g_01453	Praj.g_02141
OG0001243	Pray.g_01454	Praj.g_02142
OG0001244	Pray.g_01455	Praj.g_02143
OG0001245	Pray.g_01456	Praj.g_02144
OG0001246	Pray.g_01457	Praj.g_02145
OG0001247	Pray.g_01458	Praj.g_02146
OG0001248	Pray.g_01459	Praj.g_02147
OG0001249	Pray.g_01460	Praj.g_02148
OG0001250	Pray.g_01461	Praj.g_02149
OG0001251	Pray.g_00197	Praj.g_00130
OG0001252	Pray.g_00151	Praj.g_00178
OG0001253	Pray.g_00139	Praj.g_00190
OG0001254	Pray.g_00760	Praj.g_00316
OG0001255	Pray.g_00811	Praj.g_00379
OG0001257	Pray.g_00972	Praj.g_00475
OG0001258	Pray.g_00989	Praj.g_00490
OG0001259	Pray.g_01173	Praj.g_00577
OG0001260	Pray.g_00292	Praj.g_00982, Praj.g_01392
OG0001261	Pray.g_00383	Praj.g_00805
OG0001262	Pray.g_00399	Praj.g_01326
OG0001263	Pray.g_00420	Praj.g_00864
OG0001264	Pray.g_00451	Praj.g_00886
OG0001265	Pray.g_00560	Praj.g_00997
OG0001267	Pray.g_00080	Praj.g_01477
OG0001268	Pray.g_00067	Praj.g_01463
OG0001269	Pray.g_01846	Praj.g_01547
OG0001270	Pray.g_01682	Praj.g_01673
OG0001271	Pray.g_01671	Praj.g_01685
OG0001272	Pray.g_01629	Praj.g_00851, Praj.g_01327
OG0001273	Pray.g_01628	Praj.g_00510
OG0001274	Pray.g_01623	Praj.g_01723
OG0001275	Pray.g_01606	Praj.g_01041
OG0001276	Pray.g_01596	Praj.g_01726
OG0001277	Pray.g_01585	Praj.g_01735, Praj.g_01844
OG0001278	Pray.g_01567	Praj.g_01761
OG0001279	Pray.g_01563	Praj.g_01765
OG0001280	Pray.g_01560	Praj.g_01767
OG0001281	Pray.g_01237	Praj.g_01872
OG0001282	Pray.g_01262	Praj.g_01236
OG0001283	Pray.g_01345	Praj.g_01993
OG0001284	Pray.g_01374	Praj.g_02024
OG0001285	Pray.g_01406	Praj.g_02079
OG0001286	Pray.g_01451	Praj.g_02138
OG0001288	Pray.g_00927	Praj.g_00431
OG0001290	Pray.g_01492	Praj.g_00030
OG0001291	Pray.g_00218	Praj.g_00109
OG0001292	Pray.g_00215	Praj.g_00112
OG0001293	Pray.g_00213	Praj.g_00114
OG0001294	Pray.g_00196	Praj.g_00131
OG0001295	Pray.g_00170	Praj.g_00159
OG0001296	Pray.g_00164	Praj.g_00166
OG0001297	Pray.g_00680	Praj.g_00239
OG0001298	Pray.g_00724	Praj.g_00284
OG0001299	Pray.g_00733	Praj.g_00291
OG0001300	Pray.g_00851	Praj.g_01031
OG0001301	Pray.g_01126	Praj.g_00625
OG0001302	Pray.g_00296	Praj.g_01745
OG0001303	Pray.g_00300	Praj.g_00740
OG0001304	Pray.g_00575	Praj.g_01015
OG0001305	Pray.g_00580	Praj.g_01020
OG0001306	Pray.g_00616	Praj.g_02123
OG0001307	Pray.g_00625	Praj.g_00895
OG0001308	Pray.g_00120	Praj.g_01025
OG0001309	Pray.g_00118	Praj.g_02081
OG0001310	Pray.g_00107	Praj.g_01205
OG0001311	Pray.g_00035	Praj.g_01429
OG0001312	Pray.g_01845	Praj.g_01548
OG0001313	Pray.g_01625	Praj.g_00744
OG0001314	Pray.g_01536	Praj.g_01789
OG0001315	Pray.g_01502	Praj.g_01824
OG0001316	Pray.g_01341	Praj.g_01989
OG0001318	Pray.g_00148	Praj.g_00182
OG0001319	Pray.g_00719	Praj.g_00278
OG0001320	Pray.g_00957	Praj.g_01485
OG0001322	Pray.g_00329	Praj.g_00733
OG0001323	Pray.g_00600	Praj.g_00876
OG0001324	Pray.g_00633	Praj.g_01378
OG0001325	Pray.g_00114	Praj.g_01277
OG0001326	Pray.g_01898	Praj.g_01165
OG0001327	Pray.g_01896	Praj.g_01521
OG0001328	Pray.g_01865	Praj.g_01533
OG0001329	Pray.g_01809	Praj.g_02132
OG0001330	Pray.g_01632	Praj.g_01719
OG0001333	Pray.g_01310	Praj.g_01956
OG0001334	Pray.g_01366	Praj.g_02014
OG0001335	Pray.g_01404	Praj.g_02077
OG0001336	Pray.g_00161	Praj.g_00169
OG0001338	Pray.g_00145	Praj.g_01059
OG0001344	Pray.g_00856	Praj.g_01497, Praj.g_01564
OG0001348	Pray.g_00995	Praj.g_00496
OG0001349	Pray.g_01000	Praj.g_00501
OG0001350	Pray.g_01005	Praj.g_00506
OG0001352	Pray.g_01081	Praj.g_00674
OG0001356	Pray.g_00434	Praj.g_00867
OG0001359	Pray.g_00093	Praj.g_01837
OG0001360	Pray.g_00092	Praj.g_01838
OG0001362	Pray.g_01926	Praj.g_01155
OG0001364	Pray.g_01652	Praj.g_01705
OG0001365	Pray.g_01232	Praj.g_00910
OG0001368	Pray.g_01373	Praj.g_02023
OG0001369	Pray.g_00561	Praj.g_00998
OG0001371	Pray.g_00222	Praj.g_00105
OG0001372	Pray.g_00221	Praj.g_00106
OG0001373	Pray.g_00214	Praj.g_00113
OG0001374	Pray.g_00202	Praj.g_00125
OG0001376	Pray.g_00715	Praj.g_00274
OG0001377	Pray.g_00737	Praj.g_00295
OG0001379	Pray.g_00839	Praj.g_01671
OG0001381	Pray.g_00944	Praj.g_00448
OG0001382	Pray.g_00950	Praj.g_00456
OG0001383	Pray.g_01002	Praj.g_00503
OG0001385	Pray.g_01097	Praj.g_00655
OG0001386	Pray.g_01089	Praj.g_00665
OG0001387	Pray.g_01087	Praj.g_00667
OG0001388	Pray.g_01077	Praj.g_00679
OG0001389	Pray.g_01035	Praj.g_00703
OG0001390	Pray.g_00291	Praj.g_00069
OG0001391	Pray.g_00334	Praj.g_00912
OG0001392	Pray.g_00433	Praj.g_00866
OG0001393	Pray.g_00435	Praj.g_00868
OG0001394	Pray.g_00457	Praj.g_00892
OG0001395	Pray.g_00460	Praj.g_00896
OG0001396	Pray.g_00543	Praj.g_01344
OG0001397	Pray.g_00569	Praj.g_01006
OG0001398	Pray.g_00588	Praj.g_00842
OG0001399	Pray.g_00598	Praj.g_00865
OG0001400	Pray.g_00606	Praj.g_00858
OG0001401	Pray.g_00613	Praj.g_01094
OG0001402	Pray.g_00078	Praj.g_01475
OG0001403	Pray.g_01869	Praj.g_01529
OG0001404	Pray.g_01838	Praj.g_01073
OG0001405	Pray.g_01828	Praj.g_01576
OG0001406	Pray.g_01683	Praj.g_01672
OG0001407	Pray.g_01680	Praj.g_01676
OG0001408	Pray.g_01631	Praj.g_01720
OG0001409	Pray.g_01617	Praj.g_01096
OG0001411	Pray.g_01593	Praj.g_01199
OG0001412	Pray.g_00492	Praj.g_00924
OG0001414	Pray.g_00227	Praj.g_01974
OG0001415	Pray.g_00804	Praj.g_00361
OG0001416	Pray.g_01012	Praj.g_00513
OG0001417	Pray.g_01088	Praj.g_00666
OG0001418	Pray.g_00303	Praj.g_01138
OG0001419	Pray.g_00338	Praj.g_00916
OG0001420	Pray.g_00437	Praj.g_01858
OG0001421	Pray.g_00441	Praj.g_00873
OG0001422	Pray.g_00603	Praj.g_00725
OG0001423	Pray.g_00091	Praj.g_01181
OG0001424	Pray.g_00248	Praj.g_01840
OG0001426	Pray.g_01447	Praj.g_02133
OG0001427	Pray.g_00850	Praj.g_01741
OG0001429	Pray.g_00521	Praj.g_00956
OG0001430	Pray.g_00552	Praj.g_01056
OG0001431	Pray.g_00604	Praj.g_00857
OG0001432	Pray.g_00607	Praj.g_00736
OG0001433	Pray.g_01923	Praj.g_01146
OG0001435	Pray.g_01619	Praj.g_01069
OG0001436	Pray.g_00312	Praj.g_01119
OG0001438	Pray.g_01143	Praj.g_00608
OG0001441	Pray.g_00127	Praj.g_01319
OG0001442	Pray.g_00104	Praj.g_01727
OG0001443	Pray.g_00081	Praj.g_01478
OG0001444	Pray.g_00044	Praj.g_01441
OG0001445	Pray.g_01937	Praj.g_01570
OG0001446	Pray.g_01935	Praj.g_01571
OG0001447	Pray.g_01934	Praj.g_01572
OG0001448	Pray.g_01599	Praj.g_00717
OG0001451	Pray.g_01751	Praj.g_01598
OG0001452	Pray.g_01424	Praj.g_02098
OG0001453	Pray.g_01588	Praj.g_01322
OG0001455	Pray.g_00905	Praj.g_01068
OG0001458	Pray.g_00290	Praj.g_01230
OG0001459	Pray.g_00327	Praj.g_00098
OG0001461	Pray.g_00484	Praj.g_00759
OG0001464	Pray.g_00602	Praj.g_01394, Praj.g_00977
OG0001465	Pray.g_01901	Praj.g_00856
OG0001467	Pray.g_01725	Praj.g_01629
OG0001472	Pray.g_00410	Praj.g_00837
OG0001473	Pray.g_00419	Praj.g_00911
OG0001474	Pray.g_00421	Praj.g_01846
OG0001475	Pray.g_00593	Praj.g_00853
OG0001476	Pray.g_00594	Praj.g_00854
OG0001477	Pray.g_00595	Praj.g_00855
OG0001478	Pray.g_00601	Praj.g_01600
OG0001479	Pray.g_00628	Praj.g_01439
OG0001480	Pray.g_00133	Praj.g_00428
OG0001482	Pray.g_01574	Praj.g_00453
OG0001486	Pray.g_00472	Praj.g_00908
OG0001487	Pray.g_00307	Praj.g_00612
OG0001491	Pray.g_00324	Praj.g_01061
OG0001492	Pray.g_00381	Praj.g_00803
OG0001493	Pray.g_00422	Praj.g_01847
OG0001494	Pray.g_00423	Praj.g_01848
OG0001495	Pray.g_00424	Praj.g_01849
OG0001496	Pray.g_00425	Praj.g_01850
OG0001497	Pray.g_00426	Praj.g_01851
OG0001498	Pray.g_00427	Praj.g_01852
OG0001499	Pray.g_00428	Praj.g_01853
OG0001500	Pray.g_00429	Praj.g_01854
OG0001501	Pray.g_00430	Praj.g_01855
OG0001502	Pray.g_00431	Praj.g_01856
OG0001503	Pray.g_00432	Praj.g_01857
OG0001507	Pray.g_00082	Praj.g_01479
OG0001508	Pray.g_01620	Praj.g_00060, Praj.g_01760
OG0001510	Pray.g_01326	Praj.g_01973
OG0001511	Pray.g_01569	Praj.g_01287
OG0001515	Pray.g_00294	Praj.g_01733, Praj.g_01295
OG0001516	Pray.g_00533	Praj.g_00967
OG0001517	Pray.g_00611	Praj.g_00082
OG0001518	Pray.g_01579	Praj.g_01256, Praj.g_01258, Praj.g_01252
OG0001520	Pray.g_00311	Praj.g_01118
OG0001523	Pray.g_00228	Praj.g_00093
OG0001524	Pray.g_00854	Praj.g_01207
OG0001527	Pray.g_00129	Praj.g_01270
OG0001528	Pray.g_01925	Praj.g_01738
OG0001529	Pray.g_01922	Praj.g_01260
OG0001530	Pray.g_00310	Praj.g_01117
OG0001533	Pray.g_00882	Praj.g_01208
OG0001535	Pray.g_00407	Praj.g_00834
OG0001536	Pray.g_00131	Praj.g_01052
OG0001538	Pray.g_01899	Praj.g_01544
OG0001539	Pray.g_01884	Praj.g_01219
OG0001541	Pray.g_01796	Praj.g_02050
OG0001543	Pray.g_01605	Praj.g_01215
OG0001549	Pray.g_00163	Praj.g_00167
OG0001550	Pray.g_00785	Praj.g_00342
OG0001552	Pray.g_00846	Praj.g_01173
OG0001553	Pray.g_00869	Praj.g_01225
OG0001554	Pray.g_00870	Praj.g_01034
OG0001555	Pray.g_00947	Praj.g_01044
OG0001556	Pray.g_00959	Praj.g_01496
OG0001557	Pray.g_01086	Praj.g_00668
OG0001559	Pray.g_00295	Praj.g_01150
OG0001560	Pray.g_00316	Praj.g_00983
OG0001561	Pray.g_00412	Praj.g_01299
OG0001562	Pray.g_00550	Praj.g_00729
OG0001563	Pray.g_00609	Praj.g_00092
OG0001564	Pray.g_00610	Praj.g_01028
OG0001565	Pray.g_00612	Praj.g_00737
OG0001566	Pray.g_00615	Praj.g_01043
OG0001567	Pray.g_00621	Praj.g_01237
OG0001568	Pray.g_00134	Praj.g_00081
OG0001569	Pray.g_00130	Praj.g_01137
OG0001570	Pray.g_00124	Praj.g_01142
OG0001571	Pray.g_00111	Praj.g_01172
OG0001572	Pray.g_00101	Praj.g_01216
OG0001573	Pray.g_00098	Praj.g_01058
OG0001575	Pray.g_01904	Praj.g_01296
OG0001576	Pray.g_01893	Praj.g_01164
OG0001577	Pray.g_01832	Praj.g_01866
OG0001578	Pray.g_01830	Praj.g_01574
OG0001582	Pray.g_01639	Praj.g_00988
OG0001583	Pray.g_01637	Praj.g_00745
OG0001584	Pray.g_01636	Praj.g_01498
OG0001585	Pray.g_01626	Praj.g_01724
OG0001586	Pray.g_01383	Praj.g_01560
OG0001591	Pray.g_00840	Praj.g_01095
OG0001594	Pray.g_00958	Praj.g_01494
OG0001595	Pray.g_01057	Praj.g_01241
OG0001597	Pray.g_00414	Praj.g_01350
OG0001599	Pray.g_00088	Praj.g_01843
OG0001600	Pray.g_00087	Praj.g_01503
OG0001601	Pray.g_00086	Praj.g_01502
OG0001602	Pray.g_00085	Praj.g_01501
OG0001603	Pray.g_01584	Praj.g_01140
OG0001604	Pray.g_01546	Praj.g_01349
OG0001606	Pray.g_00818	Praj.g_00385
OG0001609	Pray.g_00845	Praj.g_01740
OG0001612	Pray.g_00325	Praj.g_00741
OG0001615	Pray.g_01912	Praj.g_01123
OG0001616	Pray.g_01907	Praj.g_01330
OG0001618	Pray.g_01853	Praj.g_01169
OG0001626	Pray.g_01911	Praj.g_01124
OG0001646	Pray.g_00267	Praj.g_01125, Praj.g_01233
OG0001695	Pray.g_01795	Praj.g_02052
OG0001699	Pray.g_01056	Praj.g_01251
OG0001705	Pray.g_00121	Praj.g_01284
OG0001713	Pray.g_01807	Praj.g_02053
OG0001736	Pray.g_00468	Praj.g_00904
OG0001794	Pray.g_01590	Praj.g_01353
OG0001816	Pray.g_00591	Praj.g_00863
OG0001819	Pray.g_00896	Praj.g_01567
OG0001829	Pray.g_01594	Praj.g_01292
OG0001866	Pray.g_01924	Praj.g_01157
OG0001867	Pray.g_01913	Praj.g_01122
OG0001877	Pray.g_00873	Praj.g_01385
OG0002199	Pray.g_01582	Praj.g_01739
