Orthogroup	Pray	Prbd
OG0001106	Pray.g_01282	Prbd.g_01415
OG0001107	Pray.g_01283	Prbd.g_01414
OG0001108	Pray.g_01284	Prbd.g_01413
OG0001109	Pray.g_01285	Prbd.g_01412
OG0001110	Pray.g_01286	Prbd.g_01411
OG0001111	Pray.g_01287	Prbd.g_01410
OG0001112	Pray.g_01288	Prbd.g_01409
OG0001113	Pray.g_01289	Prbd.g_01408
OG0001114	Pray.g_01290	Prbd.g_01407
OG0001115	Pray.g_01291	Prbd.g_01406
OG0001116	Pray.g_01292	Prbd.g_01405
OG0001117	Pray.g_01293	Prbd.g_01404
OG0001118	Pray.g_01294	Prbd.g_01403
OG0001119	Pray.g_01295	Prbd.g_01402
OG0001120	Pray.g_01296	Prbd.g_01401
OG0001121	Pray.g_01298	Prbd.g_01399
OG0001122	Pray.g_01299	Prbd.g_01398
OG0001123	Pray.g_01300	Prbd.g_01397
OG0001124	Pray.g_01302	Prbd.g_01395
OG0001125	Pray.g_01304	Prbd.g_01393
OG0001126	Pray.g_01305	Prbd.g_01392
OG0001127	Pray.g_01307	Prbd.g_01390
OG0001128	Pray.g_01308	Prbd.g_01389
OG0001129	Pray.g_01309	Prbd.g_01388
OG0001130	Pray.g_01312	Prbd.g_01385
OG0001131	Pray.g_01313	Prbd.g_01384
OG0001132	Pray.g_01314	Prbd.g_01383
OG0001133	Pray.g_01315	Prbd.g_01382
OG0001134	Pray.g_01316	Prbd.g_01381
OG0001135	Pray.g_01317	Prbd.g_01380
OG0001136	Pray.g_01318	Prbd.g_01379
OG0001137	Pray.g_01319	Prbd.g_01378
OG0001138	Pray.g_01320	Prbd.g_01377
OG0001139	Pray.g_01321	Prbd.g_01376
OG0001140	Pray.g_01322	Prbd.g_01375
OG0001141	Pray.g_01323	Prbd.g_01374
OG0001142	Pray.g_01327	Prbd.g_01371
OG0001143	Pray.g_01328	Prbd.g_01370
OG0001144	Pray.g_01329	Prbd.g_01369
OG0001145	Pray.g_01330	Prbd.g_01368
OG0001146	Pray.g_01331	Prbd.g_01367
OG0001147	Pray.g_01332	Prbd.g_01366
OG0001148	Pray.g_01333	Prbd.g_01365
OG0001149	Pray.g_01335	Prbd.g_01363
OG0001150	Pray.g_01336	Prbd.g_01362
OG0001151	Pray.g_01338	Prbd.g_01360
OG0001152	Pray.g_01339	Prbd.g_01359
OG0001153	Pray.g_01340	Prbd.g_01358
OG0001154	Pray.g_01342	Prbd.g_01356
OG0001155	Pray.g_01344	Prbd.g_01354
OG0001156	Pray.g_01346	Prbd.g_01352
OG0001157	Pray.g_01347	Prbd.g_01351
OG0001158	Pray.g_01349	Prbd.g_01349
OG0001159	Pray.g_01350	Prbd.g_01348
OG0001160	Pray.g_01351	Prbd.g_01347
OG0001161	Pray.g_01352	Prbd.g_01346
OG0001162	Pray.g_01353	Prbd.g_01345
OG0001163	Pray.g_01354	Prbd.g_01344
OG0001164	Pray.g_01355	Prbd.g_01343
OG0001165	Pray.g_01356	Prbd.g_01342
OG0001166	Pray.g_01357	Prbd.g_01341
OG0001167	Pray.g_01358	Prbd.g_01340
OG0001168	Pray.g_01359	Prbd.g_01339
OG0001169	Pray.g_01360	Prbd.g_01338
OG0001170	Pray.g_01362	Prbd.g_01337
OG0001171	Pray.g_01363	Prbd.g_01336
OG0001172	Pray.g_01365	Prbd.g_01334
OG0001173	Pray.g_01367	Prbd.g_01332
OG0001174	Pray.g_01368	Prbd.g_01331
OG0001175	Pray.g_01369	Prbd.g_01330
OG0001176	Pray.g_01370	Prbd.g_01329
OG0001177	Pray.g_01372	Prbd.g_01327
OG0001178	Pray.g_01375	Prbd.g_01324
OG0001179	Pray.g_01376	Prbd.g_01323
OG0001180	Pray.g_01377	Prbd.g_01321
OG0001181	Pray.g_01378	Prbd.g_01320
OG0001182	Pray.g_01379	Prbd.g_01319
OG0001183	Pray.g_01380	Prbd.g_01318
OG0001184	Pray.g_01382	Prbd.g_01316
OG0001185	Pray.g_01385	Prbd.g_01312
OG0001186	Pray.g_01386	Prbd.g_01311
OG0001187	Pray.g_01388	Prbd.g_01310
OG0001188	Pray.g_01389	Prbd.g_01309
OG0001189	Pray.g_01390	Prbd.g_01308
OG0001190	Pray.g_01391	Prbd.g_01307
OG0001191	Pray.g_01392	Prbd.g_01306
OG0001192	Pray.g_01393	Prbd.g_01305
OG0001193	Pray.g_01394	Prbd.g_01304
OG0001194	Pray.g_01395	Prbd.g_01303
OG0001195	Pray.g_01396	Prbd.g_01302
OG0001196	Pray.g_01397	Prbd.g_01301
OG0001197	Pray.g_01398	Prbd.g_01300
OG0001198	Pray.g_01399	Prbd.g_01299
OG0001199	Pray.g_01400	Prbd.g_01298
OG0001200	Pray.g_01401	Prbd.g_01297
OG0001201	Pray.g_01402	Prbd.g_01296
OG0001202	Pray.g_01403	Prbd.g_01295
OG0001203	Pray.g_01405	Prbd.g_01293
OG0001204	Pray.g_01407	Prbd.g_01291
OG0001205	Pray.g_01408	Prbd.g_01290
OG0001206	Pray.g_01409	Prbd.g_01289
OG0001207	Pray.g_01410	Prbd.g_01288
OG0001208	Pray.g_01411	Prbd.g_01287
OG0001209	Pray.g_01412	Prbd.g_01286
OG0001210	Pray.g_01413	Prbd.g_01285
OG0001211	Pray.g_01414	Prbd.g_01284
OG0001212	Pray.g_01415	Prbd.g_01283
OG0001213	Pray.g_01416	Prbd.g_01282
OG0001214	Pray.g_01418	Prbd.g_01280
OG0001215	Pray.g_01419	Prbd.g_01279
OG0001216	Pray.g_01420	Prbd.g_01278
OG0001217	Pray.g_01421	Prbd.g_01277
OG0001218	Pray.g_01422	Prbd.g_01276
OG0001219	Pray.g_01425	Prbd.g_01274
OG0001220	Pray.g_01426	Prbd.g_01273
OG0001221	Pray.g_01429	Prbd.g_01270
OG0001222	Pray.g_01430	Prbd.g_01269
OG0001223	Pray.g_01431	Prbd.g_01268
OG0001224	Pray.g_01432	Prbd.g_01267
OG0001225	Pray.g_01433	Prbd.g_01266
OG0001226	Pray.g_01434	Prbd.g_01265
OG0001227	Pray.g_01435	Prbd.g_01264
OG0001228	Pray.g_01436	Prbd.g_01263
OG0001229	Pray.g_01437	Prbd.g_01262
OG0001230	Pray.g_01438	Prbd.g_01261
OG0001231	Pray.g_01439	Prbd.g_01260
OG0001232	Pray.g_01440	Prbd.g_01259
OG0001233	Pray.g_01441	Prbd.g_01258
OG0001234	Pray.g_01442	Prbd.g_01257
OG0001235	Pray.g_01443	Prbd.g_01256
OG0001236	Pray.g_01445	Prbd.g_01254
OG0001237	Pray.g_01446	Prbd.g_01253
OG0001238	Pray.g_01448	Prbd.g_01251
OG0001239	Pray.g_01449	Prbd.g_01250
OG0001240	Pray.g_01450	Prbd.g_01249
OG0001241	Pray.g_01452	Prbd.g_01247
OG0001242	Pray.g_01453	Prbd.g_01245
OG0001243	Pray.g_01454	Prbd.g_01244
OG0001244	Pray.g_01455	Prbd.g_01243
OG0001245	Pray.g_01456	Prbd.g_01242
OG0001246	Pray.g_01457	Prbd.g_01241
OG0001247	Pray.g_01458	Prbd.g_01240
OG0001248	Pray.g_01459	Prbd.g_01239
OG0001249	Pray.g_01460	Prbd.g_01238
OG0001250	Pray.g_01461	Prbd.g_01237
OG0001251	Pray.g_00197	Prbd.g_01152
OG0001252	Pray.g_00151	Prbd.g_01105
OG0001253	Pray.g_00139	Prbd.g_01090
OG0001254	Pray.g_00760	Prbd.g_00958
OG0001255	Pray.g_00811	Prbd.g_00906
OG0001256	Pray.g_01897	Prbd.g_01859
OG0001257	Pray.g_00972	Prbd.g_00760
OG0001258	Pray.g_00989	Prbd.g_00744
OG0001259	Pray.g_01173	Prbd.g_00654
OG0001260	Pray.g_00292	Prbd.g_00048
OG0001261	Pray.g_00383	Prbd.g_00137
OG0001262	Pray.g_00399	Prbd.g_00153
OG0001263	Pray.g_00420	Prbd.g_00174
OG0001264	Pray.g_00451	Prbd.g_00205
OG0001265	Pray.g_00560	Prbd.g_00316
OG0001266	Pray.g_00608	Prbd.g_00364
OG0001267	Pray.g_00080	Prbd.g_00452
OG0001268	Pray.g_00067	Prbd.g_00465
OG0001269	Pray.g_01846	Prbd.g_01781
OG0001270	Pray.g_01682	Prbd.g_01649
OG0001271	Pray.g_01671	Prbd.g_01638
OG0001272	Pray.g_01629	Prbd.g_01595
OG0001273	Pray.g_01628	Prbd.g_01594
OG0001274	Pray.g_01623	Prbd.g_01589
OG0001275	Pray.g_01606	Prbd.g_01572
OG0001277	Pray.g_01585	Prbd.g_01550
OG0001278	Pray.g_01567	Prbd.g_01533
OG0001279	Pray.g_01563	Prbd.g_01529
OG0001280	Pray.g_01560	Prbd.g_01526
OG0001281	Pray.g_01237	Prbd.g_01460
OG0001282	Pray.g_01262	Prbd.g_01435
OG0001283	Pray.g_01345	Prbd.g_01353
OG0001284	Pray.g_01374	Prbd.g_01325
OG0001285	Pray.g_01406	Prbd.g_01292
OG0001286	Pray.g_01451	Prbd.g_01248
OG0001288	Pray.g_00927	Prbd.g_00805
OG0001290	Pray.g_01492	Prbd.g_01207
OG0001291	Pray.g_00218	Prbd.g_01173
OG0001292	Pray.g_00215	Prbd.g_01170
OG0001293	Pray.g_00213	Prbd.g_01168
OG0001294	Pray.g_00196	Prbd.g_01151
OG0001295	Pray.g_00170	Prbd.g_01124
OG0001296	Pray.g_00164	Prbd.g_01118
OG0001297	Pray.g_00680	Prbd.g_01041
OG0001298	Pray.g_00724	Prbd.g_00996
OG0001299	Pray.g_00733	Prbd.g_00987
OG0001300	Pray.g_00851	Prbd.g_00865
OG0001301	Pray.g_01126	Prbd.g_00607
OG0001302	Pray.g_00296	Prbd.g_00052
OG0001303	Pray.g_00300	Prbd.g_00056
OG0001304	Pray.g_00575	Prbd.g_00331
OG0001305	Pray.g_00580	Prbd.g_00336
OG0001306	Pray.g_00616	Prbd.g_00372
OG0001307	Pray.g_00625	Prbd.g_00382
OG0001308	Pray.g_00120	Prbd.g_00406
OG0001309	Pray.g_00118	Prbd.g_00408
OG0001310	Pray.g_00107	Prbd.g_00418
OG0001311	Pray.g_00035	Prbd.g_00496
OG0001312	Pray.g_01845	Prbd.g_01780
OG0001313	Pray.g_01625	Prbd.g_01591
OG0001314	Pray.g_01536	Prbd.g_01502
OG0001315	Pray.g_01502	Prbd.g_01467
OG0001316	Pray.g_01341	Prbd.g_01357
OG0001318	Pray.g_00148	Prbd.g_01101
OG0001319	Pray.g_00719	Prbd.g_01001
OG0001320	Pray.g_00957	Prbd.g_00775
OG0001321	Pray.g_00302	Prbd.g_00058
OG0001322	Pray.g_00329	Prbd.g_00083
OG0001323	Pray.g_00600	Prbd.g_00356
OG0001324	Pray.g_00633	Prbd.g_00390
OG0001325	Pray.g_00114	Prbd.g_00412
OG0001326	Pray.g_01898	Prbd.g_01860
OG0001328	Pray.g_01865	Prbd.g_01796
OG0001329	Pray.g_01809	Prbd.g_01744
OG0001330	Pray.g_01632	Prbd.g_01598
OG0001331	Pray.g_01562	Prbd.g_01528
OG0001333	Pray.g_01310	Prbd.g_01387
OG0001334	Pray.g_01366	Prbd.g_01333
OG0001335	Pray.g_01404	Prbd.g_01294
OG0001336	Pray.g_00161	Prbd.g_01115
OG0001337	Pray.g_00171	Prbd.g_01125
OG0001338	Pray.g_00145	Prbd.g_01096
OG0001339	Pray.g_00684	Prbd.g_01037
OG0001340	Pray.g_00729	Prbd.g_00991
OG0001341	Pray.g_00741	Prbd.g_00978
OG0001342	Pray.g_00759	Prbd.g_00959
OG0001343	Pray.g_00817	Prbd.g_00900
OG0001344	Pray.g_00856	Prbd.g_00860
OG0001345	Pray.g_00924	Prbd.g_00808
OG0001346	Pray.g_00962	Prbd.g_00770
OG0001347	Pray.g_00976	Prbd.g_00756
OG0001348	Pray.g_00995	Prbd.g_00738
OG0001349	Pray.g_01000	Prbd.g_00733
OG0001350	Pray.g_01005	Prbd.g_00728
OG0001351	Pray.g_01185	Prbd.g_00666
OG0001352	Pray.g_01081	Prbd.g_00562
OG0001353	Pray.g_01060	Prbd.g_00541
OG0001354	Pray.g_00332	Prbd.g_00086
OG0001355	Pray.g_00389	Prbd.g_00143
OG0001356	Pray.g_00434	Prbd.g_00188
OG0001357	Pray.g_00539	Prbd.g_00292
OG0001358	Pray.g_00559	Prbd.g_00315
OG0001359	Pray.g_00093	Prbd.g_00431
OG0001360	Pray.g_00092	Prbd.g_00432
OG0001361	Pray.g_00013	Prbd.g_00518
OG0001362	Pray.g_01926	Prbd.g_01893
OG0001363	Pray.g_01785	Prbd.g_01735
OG0001364	Pray.g_01652	Prbd.g_01618
OG0001366	Pray.g_01522	Prbd.g_01488
OG0001367	Pray.g_01251	Prbd.g_01446
OG0001368	Pray.g_01373	Prbd.g_01326
OG0001369	Pray.g_00561	Prbd.g_00317
OG0001371	Pray.g_00222	Prbd.g_01177
OG0001372	Pray.g_00221	Prbd.g_01176
OG0001373	Pray.g_00214	Prbd.g_01169
OG0001374	Pray.g_00202	Prbd.g_01157
OG0001375	Pray.g_00154	Prbd.g_01108
OG0001376	Pray.g_00715	Prbd.g_01005
OG0001377	Pray.g_00737	Prbd.g_00983
OG0001378	Pray.g_00752	Prbd.g_00967
OG0001379	Pray.g_00839	Prbd.g_00877
OG0001381	Pray.g_00944	Prbd.g_00788
OG0001382	Pray.g_00950	Prbd.g_00782
OG0001383	Pray.g_01002	Prbd.g_00731
OG0001384	Pray.g_01010	Prbd.g_00723
OG0001385	Pray.g_01097	Prbd.g_00578
OG0001386	Pray.g_01089	Prbd.g_00570
OG0001387	Pray.g_01087	Prbd.g_00568
OG0001388	Pray.g_01077	Prbd.g_00558
OG0001389	Pray.g_01035	Prbd.g_00012
OG0001390	Pray.g_00291	Prbd.g_00047
OG0001391	Pray.g_00334	Prbd.g_00088
OG0001392	Pray.g_00433	Prbd.g_00187
OG0001393	Pray.g_00435	Prbd.g_00189
OG0001394	Pray.g_00457	Prbd.g_00211
OG0001395	Pray.g_00460	Prbd.g_00214
OG0001396	Pray.g_00543	Prbd.g_00296
OG0001397	Pray.g_00569	Prbd.g_00325
OG0001398	Pray.g_00588	Prbd.g_00344
OG0001399	Pray.g_00598	Prbd.g_00354
OG0001400	Pray.g_00606	Prbd.g_00362
OG0001401	Pray.g_00613	Prbd.g_00369
OG0001402	Pray.g_00078	Prbd.g_00454
OG0001403	Pray.g_01869	Prbd.g_01800
OG0001404	Pray.g_01838	Prbd.g_01773
OG0001405	Pray.g_01828	Prbd.g_01763
OG0001406	Pray.g_01683	Prbd.g_01650
OG0001407	Pray.g_01680	Prbd.g_01647
OG0001408	Pray.g_01631	Prbd.g_01597
OG0001409	Pray.g_01617	Prbd.g_01584
OG0001411	Pray.g_01593	Prbd.g_01900
OG0001412	Pray.g_00492	Prbd.g_00245
OG0001414	Pray.g_00227	Prbd.g_01182
OG0001415	Pray.g_00804	Prbd.g_00913
OG0001416	Pray.g_01012	Prbd.g_00721
OG0001417	Pray.g_01088	Prbd.g_00569
OG0001418	Pray.g_00303	Prbd.g_00059
OG0001419	Pray.g_00338	Prbd.g_00092
OG0001420	Pray.g_00437	Prbd.g_00191
OG0001421	Pray.g_00441	Prbd.g_00195
OG0001422	Pray.g_00603	Prbd.g_00359
OG0001423	Pray.g_00091	Prbd.g_00433
OG0001424	Pray.g_00248	Prbd.g_01922
OG0001425	Pray.g_01611	Prbd.g_01578
OG0001426	Pray.g_01447	Prbd.g_01252
OG0001427	Pray.g_00850	Prbd.g_00866
OG0001429	Pray.g_00521	Prbd.g_00274
OG0001430	Pray.g_00552	Prbd.g_00308
OG0001431	Pray.g_00604	Prbd.g_00360
OG0001432	Pray.g_00607	Prbd.g_00363
OG0001433	Pray.g_01923	Prbd.g_01890
OG0001435	Pray.g_01619	Prbd.g_01585
OG0001436	Pray.g_00312	Prbd.g_00830
OG0001438	Pray.g_01143	Prbd.g_00624
OG0001439	Pray.g_00380	Prbd.g_00134
OG0001440	Pray.g_00563	Prbd.g_00319
OG0001441	Pray.g_00127	Prbd.g_00400
OG0001442	Pray.g_00104	Prbd.g_00421
OG0001443	Pray.g_00081	Prbd.g_00451
OG0001444	Pray.g_00044	Prbd.g_00487
OG0001445	Pray.g_01937	Prbd.g_01866
OG0001446	Pray.g_01935	Prbd.g_01864
OG0001447	Pray.g_01934	Prbd.g_01863
OG0001448	Pray.g_01599	Prbd.g_01565
OG0001449	Pray.g_01741	Prbd.g_01719
OG0001451	Pray.g_01751	Prbd.g_00832
OG0001454	Pray.g_00844	Prbd.g_00872
OG0001457	Pray.g_01061	Prbd.g_00542
OG0001458	Pray.g_00290	Prbd.g_00046
OG0001459	Pray.g_00327	Prbd.g_00081
OG0001460	Pray.g_00411	Prbd.g_00165
OG0001461	Pray.g_00484	Prbd.g_00237
OG0001462	Pray.g_00551	Prbd.g_00307
OG0001463	Pray.g_00597	Prbd.g_00353
OG0001464	Pray.g_00602	Prbd.g_00358
OG0001467	Pray.g_01725	Prbd.g_01692
OG0001468	Pray.g_01334	Prbd.g_01364
OG0001469	Pray.g_00066	Prbd.g_00466
OG0001470	Pray.g_00798	Prbd.g_00919
OG0001472	Pray.g_00410	Prbd.g_00164
OG0001473	Pray.g_00419	Prbd.g_00173
OG0001474	Pray.g_00421	Prbd.g_00175
OG0001475	Pray.g_00593	Prbd.g_00349
OG0001476	Pray.g_00594	Prbd.g_00350
OG0001477	Pray.g_00595	Prbd.g_00351
OG0001478	Pray.g_00601	Prbd.g_00357
OG0001479	Pray.g_00628	Prbd.g_00385
OG0001480	Pray.g_00133	Prbd.g_00394
OG0001481	Pray.g_00047	Prbd.g_00484
OG0001482	Pray.g_01574	Prbd.g_01912
OG0001483	Pray.g_01876	Prbd.g_01807
OG0001484	Pray.g_01784	Prbd.g_01732
OG0001485	Pray.g_01230	Prbd.g_01465
OG0001486	Pray.g_00472	Prbd.g_00225
OG0001487	Pray.g_00307	Prbd.g_00063
OG0001488	Pray.g_00653	Prbd.g_01068
OG0001489	Pray.g_00853	Prbd.g_00863
OG0001490	Pray.g_00881	Prbd.g_00840
OG0001491	Pray.g_00324	Prbd.g_00078
OG0001492	Pray.g_00381	Prbd.g_00135
OG0001493	Pray.g_00422	Prbd.g_00176
OG0001494	Pray.g_00423	Prbd.g_00177
OG0001495	Pray.g_00424	Prbd.g_00178
OG0001496	Pray.g_00425	Prbd.g_00179
OG0001497	Pray.g_00426	Prbd.g_00180
OG0001498	Pray.g_00427	Prbd.g_00181
OG0001499	Pray.g_00428	Prbd.g_00182
OG0001500	Pray.g_00429	Prbd.g_00183
OG0001501	Pray.g_00430	Prbd.g_00184
OG0001502	Pray.g_00431	Prbd.g_00185
OG0001503	Pray.g_00432	Prbd.g_00186
OG0001506	Pray.g_00620	Prbd.g_00377
OG0001507	Pray.g_00082	Prbd.g_00450
OG0001508	Pray.g_01620	Prbd.g_01586
OG0001509	Pray.g_01252	Prbd.g_01445
OG0001510	Pray.g_01326	Prbd.g_01372
OG0001511	Pray.g_01569	Prbd.g_01540
OG0001513	Pray.g_00184	Prbd.g_01139
OG0001514	Pray.g_01889	Prbd.g_01834
OG0001515	Pray.g_00294	Prbd.g_00050
OG0001516	Pray.g_00533	Prbd.g_00286
OG0001517	Pray.g_00611	Prbd.g_00367
OG0001519	Pray.g_00867	Prbd.g_00850
OG0001520	Pray.g_00311	Prbd.g_00829
OG0001523	Pray.g_00228	Prbd.g_01183
OG0001524	Pray.g_00854	Prbd.g_00862
OG0001525	Pray.g_00949	Prbd.g_00783
OG0001527	Pray.g_00129	Prbd.g_00398
OG0001528	Pray.g_01925	Prbd.g_01892
OG0001529	Pray.g_01922	Prbd.g_01889
OG0001530	Pray.g_00310	Prbd.g_00828
OG0001532	Pray.g_01496	Prbd.g_01203
OG0001533	Pray.g_00882	Prbd.g_00839
OG0001534	Pray.g_01613	Prbd.g_01580
OG0001535	Pray.g_00407	Prbd.g_00161
OG0001536	Pray.g_00131	Prbd.g_00396
OG0001537	Pray.g_01921	Prbd.g_01888
OG0001538	Pray.g_01899	Prbd.g_01861
OG0001539	Pray.g_01884	Prbd.g_01829
OG0001540	Pray.g_01883	Prbd.g_01828
OG0001542	Pray.g_01615	Prbd.g_01582
OG0001543	Pray.g_01605	Prbd.g_01571
OG0001549	Pray.g_00163	Prbd.g_01117
OG0001550	Pray.g_00785	Prbd.g_00932
OG0001551	Pray.g_00809	Prbd.g_00908
OG0001552	Pray.g_00846	Prbd.g_00870
OG0001553	Pray.g_00869	Prbd.g_00848
OG0001554	Pray.g_00870	Prbd.g_00847
OG0001555	Pray.g_00947	Prbd.g_00785
OG0001556	Pray.g_00959	Prbd.g_00773
OG0001557	Pray.g_01086	Prbd.g_00567
OG0001559	Pray.g_00295	Prbd.g_00051
OG0001560	Pray.g_00316	Prbd.g_00070
OG0001561	Pray.g_00412	Prbd.g_00166
OG0001562	Pray.g_00550	Prbd.g_00306
OG0001563	Pray.g_00609	Prbd.g_00365
OG0001564	Pray.g_00610	Prbd.g_00366
OG0001565	Pray.g_00612	Prbd.g_00368
OG0001566	Pray.g_00615	Prbd.g_00371
OG0001567	Pray.g_00621	Prbd.g_00378
OG0001568	Pray.g_00134	Prbd.g_00393
OG0001569	Pray.g_00130	Prbd.g_00397
OG0001570	Pray.g_00124	Prbd.g_00403
OG0001571	Pray.g_00111	Prbd.g_00415
OG0001572	Pray.g_00101	Prbd.g_00423
OG0001573	Pray.g_00098	Prbd.g_00426
OG0001575	Pray.g_01904	Prbd.g_01869
OG0001576	Pray.g_01893	Prbd.g_01857
OG0001577	Pray.g_01832	Prbd.g_01767
OG0001578	Pray.g_01830	Prbd.g_01765
OG0001582	Pray.g_01639	Prbd.g_01605
OG0001583	Pray.g_01637	Prbd.g_01603
OG0001584	Pray.g_01636	Prbd.g_01602
OG0001585	Pray.g_01626	Prbd.g_01592
OG0001586	Pray.g_01383	Prbd.g_01315
OG0001589	Pray.g_00249	Prbd.g_01920
OG0001589	Pray.g_01055	Prbd.g_00002
OG0001591	Pray.g_00840	Prbd.g_00876
OG0001592	Pray.g_00880	Prbd.g_00841
OG0001594	Pray.g_00958	Prbd.g_00774
OG0001595	Pray.g_01057	Prbd.g_00538
OG0001596	Pray.g_00297	Prbd.g_00053
OG0001597	Pray.g_00414	Prbd.g_00168
OG0001598	Pray.g_00439	Prbd.g_00193
OG0001599	Pray.g_00088	Prbd.g_00444
OG0001600	Pray.g_00087	Prbd.g_00445
OG0001601	Pray.g_00086	Prbd.g_00446
OG0001602	Pray.g_00085	Prbd.g_00447
OG0001603	Pray.g_01584	Prbd.g_01549
OG0001604	Pray.g_01546	Prbd.g_01512
OG0001606	Pray.g_00818	Prbd.g_00899
OG0001609	Pray.g_00845	Prbd.g_00871
OG0001610	Pray.g_01062	Prbd.g_00543
OG0001611	Pray.g_00278	Prbd.g_00032
OG0001612	Pray.g_00325	Prbd.g_00079
OG0001613	Pray.g_00418	Prbd.g_00172
OG0001614	Pray.g_00537	Prbd.g_00290
OG0001615	Pray.g_01912	Prbd.g_01879
OG0001616	Pray.g_01907	Prbd.g_01874
OG0001618	Pray.g_01853	Prbd.g_01785
OG0001619	Pray.g_01840	Prbd.g_01775
OG0001623	Pray.g_00815	Prbd.g_00902
OG0001624	Pray.g_00416	Prbd.g_00170
OG0001625	Pray.g_00545	Prbd.g_00301
OG0001626	Pray.g_01911	Prbd.g_01878
OG0001628	Pray.g_01597	Prbd.g_01563
OG0001631	Pray.g_00005	Prbd.g_00526
OG0001637	Pray.g_00285	Prbd.g_00039
OG0001639	Pray.g_00179	Prbd.g_01134
OG0001640	Pray.g_00661	Prbd.g_01060
OG0001641	Pray.g_00841	Prbd.g_00875
OG0001642	Pray.g_00843	Prbd.g_00873
OG0001643	Pray.g_00876	Prbd.g_00845
OG0001644	Pray.g_00877	Prbd.g_00844
OG0001645	Pray.g_00879	Prbd.g_00842
OG0001647	Pray.g_00956	Prbd.g_00776
OG0001648	Pray.g_01202	Prbd.g_00683
OG0001649	Pray.g_01196	Prbd.g_00677
OG0001650	Pray.g_01041	Prbd.g_00006
OG0001651	Pray.g_00287	Prbd.g_00042
OG0001652	Pray.g_00288	Prbd.g_00044
OG0001653	Pray.g_00317	Prbd.g_00071
OG0001654	Pray.g_00323	Prbd.g_00077
OG0001655	Pray.g_00331	Prbd.g_00085
OG0001656	Pray.g_00353	Prbd.g_00107
OG0001657	Pray.g_00405	Prbd.g_00159
OG0001658	Pray.g_00417	Prbd.g_00171
OG0001659	Pray.g_00464	Prbd.g_00218
OG0001660	Pray.g_00546	Prbd.g_00302
OG0001661	Pray.g_00549	Prbd.g_00305
OG0001662	Pray.g_00554	Prbd.g_00310
OG0001663	Pray.g_00571	Prbd.g_00327
OG0001664	Pray.g_00572	Prbd.g_00328
OG0001665	Pray.g_00592	Prbd.g_00348
OG0001666	Pray.g_00596	Prbd.g_00352
OG0001667	Pray.g_00599	Prbd.g_00355
OG0001668	Pray.g_00605	Prbd.g_00361
OG0001669	Pray.g_00617	Prbd.g_00373
OG0001670	Pray.g_00618	Prbd.g_00374
OG0001671	Pray.g_00624	Prbd.g_00381
OG0001672	Pray.g_00629	Prbd.g_00386
OG0001673	Pray.g_00630	Prbd.g_00387
OG0001674	Pray.g_00631	Prbd.g_00388
OG0001675	Pray.g_00113	Prbd.g_00413
OG0001676	Pray.g_00108	Prbd.g_00417
OG0001677	Pray.g_00089	Prbd.g_00443
OG0001678	Pray.g_00016	Prbd.g_00515
OG0001679	Pray.g_00008	Prbd.g_00523
OG0001680	Pray.g_01928	Prbd.g_01897
OG0001681	Pray.g_01892	Prbd.g_01856
OG0001682	Pray.g_01886	Prbd.g_01831
OG0001684	Pray.g_01640	Prbd.g_01606
OG0001685	Pray.g_01633	Prbd.g_01599
OG0001686	Pray.g_01630	Prbd.g_01596
OG0001687	Pray.g_01624	Prbd.g_01590
OG0001688	Pray.g_01621	Prbd.g_01587
OG0001689	Pray.g_01616	Prbd.g_01583
OG0001690	Pray.g_01614	Prbd.g_01581
OG0001691	Pray.g_01612	Prbd.g_01579
OG0001692	Pray.g_01554	Prbd.g_01520
OG0001693	Pray.g_01423	Prbd.g_01275
OG0001698	Pray.g_00986	Prbd.g_00746
OG0001699	Pray.g_01056	Prbd.g_00537
OG0001700	Pray.g_00281	Prbd.g_00035
OG0001701	Pray.g_00283	Prbd.g_00037
OG0001702	Pray.g_00301	Prbd.g_00057
OG0001703	Pray.g_00318	Prbd.g_00072
OG0001704	Pray.g_00547	Prbd.g_00303
OG0001705	Pray.g_00121	Prbd.g_00405
OG0001706	Pray.g_00109	Prbd.g_00416
OG0001707	Pray.g_00084	Prbd.g_00448
OG0001708	Pray.g_01902	Prbd.g_01862
OG0001710	Pray.g_00548	Prbd.g_00304
OG0001722	Pray.g_00279	Prbd.g_00033
OG0001723	Pray.g_00286	Prbd.g_00040
OG0001724	Pray.g_00336	Prbd.g_00090
OG0001725	Pray.g_00413	Prbd.g_00167
OG0001726	Pray.g_00125	Prbd.g_00402
OG0001727	Pray.g_01916	Prbd.g_01883
OG0001728	Pray.g_01885	Prbd.g_01830
OG0001731	Pray.g_01608	Prbd.g_01574
OG0001732	Pray.g_01589	Prbd.g_01555
OG0001733	Pray.g_00865	Prbd.g_00851
OG0001734	Pray.g_01042	Prbd.g_00005
OG0001783	Pray.g_00242	Prbd.g_01197
OG0001784	Pray.g_01015	Prbd.g_00718
OG0001785	Pray.g_00298	Prbd.g_00054
OG0001786	Pray.g_00377	Prbd.g_00131
OG0001787	Pray.g_00105	Prbd.g_00420
OG0001788	Pray.g_01936	Prbd.g_01865
OG0001789	Pray.g_01910	Prbd.g_01877
OG0001790	Pray.g_01908	Prbd.g_01875
OG0001791	Pray.g_01906	Prbd.g_01873
OG0001794	Pray.g_01590	Prbd.g_01556
