Orthogroup	Syar	Syas
OG0001158	Syar.g_01183	Syas.g_01491
OG0001159	Syar.g_01182	Syas.g_01492
OG0001160	Syar.g_02908	Syas.g_02705
OG0001161	Syar.g_00382	Syas.g_02030
OG0001162	Syar.g_03081	Syas.g_02473
OG0001163	Syar.g_02917	Syas.g_02697
OG0001164	Syar.g_02922	Syas.g_02691
OG0001165	Syar.g_02927	Syas.g_02686
OG0001166	Syar.g_02959	Syas.g_02658
OG0001167	Syar.g_02982	Syas.g_01046
OG0001168	Syar.g_02983	Syas.g_02597
OG0001169	Syar.g_02985	Syas.g_02595
OG0001170	Syar.g_02987	Syas.g_02593
OG0001171	Syar.g_02999	Syas.g_02580
OG0001172	Syar.g_00143	Syas.g_01665
OG0001173	Syar.g_00142	Syas.g_01664
OG0001174	Syar.g_00134	Syas.g_01656
OG0001175	Syar.g_00133	Syas.g_01655
OG0001176	Syar.g_01025	Syas.g_01638
OG0001177	Syar.g_01023	Syas.g_01640
OG0001178	Syar.g_02943	Syas.g_02676
OG0001179	Syar.g_01055	Syas.g_01608
OG0001181	Syar.g_01082	Syas.g_01579
OG0001182	Syar.g_01090	Syas.g_01571
OG0001183	Syar.g_01096	Syas.g_01564
OG0001184	Syar.g_00653	Syas.g_02188
OG0001185	Syar.g_00614	Syas.g_02162
OG0001186	Syar.g_00562	Syas.g_02113
OG0001187	Syar.g_00548	Syas.g_02111
OG0001189	Syar.g_00525	Syas.g_02089
OG0001190	Syar.g_00330	Syas.g_01881
OG0001191	Syar.g_00349	Syas.g_01900
OG0001193	Syar.g_00711	Syas.g_01952
OG0001194	Syar.g_00622	Syas.g_01953
OG0001195	Syar.g_00623	Syas.g_01954
OG0001196	Syar.g_00453	Syas.g_02010
OG0001197	Syar.g_00455	Syas.g_02012
OG0001198	Syar.g_00467	Syas.g_02031
OG0001199	Syar.g_03045	Syas.g_02516
OG0001200	Syar.g_03047	Syas.g_02514
OG0001201	Syar.g_03120	Syas.g_02419
OG0001202	Syar.g_00991	Syas.g_02270
OG0001203	Syar.g_03021	Syas.g_02557
OG0001204	Syar.g_00154	Syas.g_01687
OG0001205	Syar.g_02869	Syas.g_02745
OG0001207	Syar.g_01462	Syas.g_01260
OG0001208	Syar.g_01471	Syas.g_01251
OG0001211	Syar.g_02323	Syas.g_00788
OG0001212	Syar.g_02027	Syas.g_00847
OG0001213	Syar.g_02239	Syas.g_00100
OG0001214	Syar.g_02420	Syas.g_00744
OG0001215	Syar.g_00965	Syas.g_02245
OG0001217	Syar.g_02852	Syas.g_01397, Syas.g_02493
OG0001218	Syar.g_01388	Syas.g_01309
OG0001219	Syar.g_02585	Syas.g_00399
OG0001222	Syar.g_02552	Syas.g_00448
OG0001223	Syar.g_02505	Syas.g_00541
OG0001224	Syar.g_01361	Syas.g_01015
OG0001225	Syar.g_01929	Syas.g_01017
OG0001226	Syar.g_03054	Syas.g_02506
OG0001227	Syar.g_02213	Syas.g_00824
OG0001230	Syar.g_02816	Syas.g_02806
OG0001231	Syar.g_00485	Syas.g_02050
OG0001232	Syar.g_02968	Syas.g_02649
OG0001233	Syar.g_02988	Syas.g_02592
OG0001235	Syar.g_01019	Syas.g_01646
OG0001236	Syar.g_00657	Syas.g_02191
OG0001237	Syar.g_00652	Syas.g_02187
OG0001238	Syar.g_00351	Syas.g_01901
OG0001239	Syar.g_03043	Syas.g_02519
OG0001240	Syar.g_03101	Syas.g_02435
OG0001241	Syar.g_03149, Syar.g_03112	Syas.g_02427
OG0001242	Syar.g_00043	Syas.g_02398
OG0001243	Syar.g_00051	Syas.g_02391
OG0001244	Syar.g_00075	Syas.g_02370
OG0001245	Syar.g_00999	Syas.g_00524
OG0001246	Syar.g_01910	Syas.g_01224
OG0001249	Syar.g_01113	Syas.g_01547
OG0001250	Syar.g_01819	Syas.g_00239
OG0001251	Syar.g_02575	Syas.g_00408
OG0001252	Syar.g_01372	Syas.g_00994
OG0001253	Syar.g_02015	Syas.g_00143
OG0001255	Syar.g_01746	Syas.g_00492
OG0001256	Syar.g_02915	Syas.g_02698
OG0001257	Syar.g_00807	Syas.g_01407
OG0001257	Syar.g_02269	Syas.g_00319
OG0001258	Syar.g_02925	Syas.g_02688
OG0001259	Syar.g_02986	Syas.g_02594
OG0001260	Syar.g_03007	Syas.g_02572
OG0001262	Syar.g_00527	Syas.g_02091
OG0001263	Syar.g_00054	Syas.g_02388
OG0001265	Syar.g_00041	Syas.g_02399
OG0001266	Syar.g_00987	Syas.g_02266
OG0001267	Syar.g_00225	Syas.g_01753
OG0001268	Syar.g_01124	Syas.g_01535
OG0001269	Syar.g_00688	Syas.g_00510
OG0001270	Syar.g_01175	Syas.g_01499
OG0001271	Syar.g_01270	Syas.g_01336
OG0001272	Syar.g_01475	Syas.g_01247
OG0001273	Syar.g_02413	Syas.g_00751
OG0001274	Syar.g_00929	Syas.g_01849
OG0001275	Syar.g_02490	Syas.g_00554
OG0001276	Syar.g_01797	Syas.g_00215
OG0001277	Syar.g_02250	Syas.g_00110
OG0001278	Syar.g_01720	Syas.g_01074
OG0001279	Syar.g_02841	Syas.g_02792
OG0001280	Syar.g_03317	Syas.g_01095
OG0001281	Syar.g_02783	Syas.g_02845
OG0001282	Syar.g_01460, Syar.g_01351	Syas.g_01262
OG0001284	Syar.g_02900	Syas.g_02713
OG0001286	Syar.g_01077	Syas.g_01585
OG0001287	Syar.g_00606	Syas.g_00136
OG0001288	Syar.g_00591	Syas.g_02144
OG0001289	Syar.g_03080	Syas.g_02474
OG0001290	Syar.g_03111	Syas.g_02428
OG0001291	Syar.g_00064	Syas.g_02378
OG0001292	Syar.g_00160	Syas.g_01693
OG0001293	Syar.g_00198	Syas.g_01720
OG0001294	Syar.g_01687	Syas.g_00692
OG0001295	Syar.g_00693	Syas.g_00770
OG0001296	Syar.g_01506	Syas.g_01217
OG0001297	Syar.g_01510	Syas.g_01213
OG0001298	Syar.g_02210	Syas.g_00829
OG0001299	Syar.g_01915	Syas.g_00700
OG0001303	Syar.g_02583	Syas.g_00400
OG0001304	Syar.g_01557	Syas.g_00199
OG0001305	Syar.g_01937	Syas.g_01027
OG0001306	Syar.g_01521	Syas.g_01202
OG0001307	Syar.g_02591	Syas.g_01923
OG0001308	Syar.g_02798	Syas.g_02830
OG0001309	Syar.g_00360	Syas.g_00003
OG0001310	Syar.g_02951	Syas.g_02666
OG0001311	Syar.g_01795	Syas.g_00213
OG0001312	Syar.g_02569	Syas.g_00414
OG0001315	Syar.g_01094	Syas.g_01566
OG0001317	Syar.g_03025	Syas.g_02553
OG0001318	Syar.g_00186	Syas.g_01706
OG0001319	Syar.g_00215	Syas.g_01736
OG0001325	Syar.g_01577	Syas.g_00179
OG0001326	Syar.g_00632	Syas.g_01960, Syas.g_01961
OG0001327	Syar.g_01674	Syas.g_00687
OG0001329	Syar.g_02337	Syas.g_00773
OG0001331	Syar.g_01455	Syas.g_01267
OG0001336	Syar.g_00448	Syas.g_02003
OG0001337	Syar.g_01112	Syas.g_01548
OG0001339	Syar.g_03114	Syas.g_02425
OG0001345	Syar.g_01958	Syas.g_01132
OG0001346	Syar.g_02778	Syas.g_02853
OG0001347	Syar.g_00565	Syas.g_01950
OG0001348	Syar.g_02259	Syas.g_00119
OG0001349	Syar.g_02764	Syas.g_02643
OG0001351	Syar.g_01420	Syas.g_01280
OG0001353	Syar.g_01809	Syas.g_00228
OG0001354	Syar.g_02520	Syas.g_00526
OG0001355	Syar.g_01912	Syas.g_01057
OG0001356	Syar.g_00176	Syas.g_00972
OG0001358	Syar.g_02262	Syas.g_00122
OG0001360	Syar.g_01961	Syas.g_01130
OG0001361	Syar.g_01955	Syas.g_01135
OG0001364	Syar.g_00284	Syas.g_02212
OG0001365	Syar.g_00335	Syas.g_01886
OG0001366	Syar.g_02962	Syas.g_02655
OG0001371	Syar.g_03059	Syas.g_02499
OG0001373	Syar.g_00631	Syas.g_01959
OG0001374	Syar.g_00642	Syas.g_01968
OG0001376	Syar.g_02600	Syas.g_00468
OG0001377	Syar.g_02599	Syas.g_00467
OG0001378	Syar.g_01174	Syas.g_01500
OG0001379	Syar.g_02772	Syas.g_02861
OG0001383	Syar.g_01880	Syas.g_00522
OG0001383	Syar.g_03016	Syas.g_02563
OG0001385	Syar.g_00628	Syas.g_01956
OG0001386	Syar.g_00629	Syas.g_01957
OG0001387	Syar.g_00630	Syas.g_01958
OG0001388	Syar.g_00635	Syas.g_01962
OG0001389	Syar.g_00636	Syas.g_01963
OG0001390	Syar.g_00637	Syas.g_01964
OG0001391	Syar.g_00638	Syas.g_01965
OG0001392	Syar.g_00640	Syas.g_01966
OG0001393	Syar.g_00641	Syas.g_01967
OG0001394	Syar.g_02608	Syas.g_00627
OG0001395	Syar.g_01561	Syas.g_00195
OG0001396	Syar.g_00566	Syas.g_01949
OG0001401	Syar.g_01813	Syas.g_00233
OG0001402	Syar.g_02252	Syas.g_00112
OG0001403	Syar.g_00504	Syas.g_02069
OG0001406	Syar.g_02601	Syas.g_00469
OG0001408	Syar.g_02042	Syas.g_00142
OG0001411	Syar.g_02360	Syas.g_01156
OG0001412	Syar.g_02400, Syar.g_00564	Syas.g_01951
OG0001413	Syar.g_02062, Syar.g_02063	Syas.g_01481
OG0001416	Syar.g_00433	Syas.g_01061
OG0001417	Syar.g_01885	Syas.g_00507
OG0001418	Syar.g_01546	Syas.g_01177
OG0001420	Syar.g_02680	Syas.g_00017
OG0001428	Syar.g_00108	Syas.g_02325
OG0001429	Syar.g_02582	Syas.g_00401
OG0001432	Syar.g_02064, Syar.g_02123	Syas.g_01484
OG0001433	Syar.g_00173	Syas.g_01398
OG0001435	Syar.g_01621	Syas.g_00678
OG0001438	Syar.g_00240	Syas.g_01767
OG0001439	Syar.g_00824	Syas.g_01809
OG0001441	Syar.g_02691	Syas.g_00008
OG0001443	Syar.g_00378	Syas.g_01910
OG0001444	Syar.g_03096	Syas.g_02439
OG0001444	Syar.g_03093	Syas.g_02442
OG0001447	Syar.g_00052	Syas.g_02390
OG0001449	Syar.g_01897	Syas.g_02567
OG0001450	Syar.g_00880	Syas.g_02208, Syas.g_00474
OG0001452	Syar.g_00167	Syas.g_01700
OG0001453	Syar.g_02498	Syas.g_00547
OG0001454	Syar.g_02065, Syar.g_02122	Syas.g_01483
OG0001456	Syar.g_00643	Syas.g_01969
OG0001457	Syar.g_00644	Syas.g_01970
OG0001458	Syar.g_00645	Syas.g_01971
OG0001459	Syar.g_00418, Syar.g_02047	Syas.g_02778
OG0001460	Syar.g_00172	Syas.g_01399
OG0001461	Syar.g_02478	Syas.g_00566
OG0001470	Syar.g_02358, Syar.g_02369	Syas.g_02115, Syas.g_02627
OG0001471	Syar.g_00830	Syas.g_01819
OG0001474	Syar.g_01125	Syas.g_01534
OG0001475	Syar.g_02370	Syas.g_02120
OG0001476	Syar.g_02128	Syas.g_00155
OG0001477	Syar.g_02277	Syas.g_00934
OG0001478	Syar.g_01259	Syas.g_01344
OG0001479	Syar.g_01122	Syas.g_01537
OG0001480	Syar.g_02013	Syas.g_00771
OG0001482	Syar.g_02511	Syas.g_00535
OG0001486	Syar.g_01537	Syas.g_01186
OG0001488	Syar.g_01948	Syas.g_01142
OG0001489	Syar.g_01087	Syas.g_01574
OG0001492	Syar.g_01717	Syas.g_01077
OG0001493	Syar.g_01725	Syas.g_01069
OG0001495	Syar.g_01022	Syas.g_01641
OG0001496	Syar.g_02279	Syas.g_00936
OG0001497	Syar.g_02278	Syas.g_00935
OG0001498	Syar.g_03286, Syar.g_01163	Syas.g_01511
OG0001502	Syar.g_01840	Syas.g_00290
OG0001504	Syar.g_02046	Syas.g_02777
OG0001505	Syar.g_02696	Syas.g_02135
OG0001507	Syar.g_03257, Syar.g_01540	Syas.g_01183
OG0001508	Syar.g_02372	Syas.g_02114
OG0001510	Syar.g_00601	Syas.g_02151
OG0001511	Syar.g_03129	Syas.g_02413
OG0001512	Syar.g_03020	Syas.g_02559
OG0001514	Syar.g_02280	Syas.g_00937
OG0001515	Syar.g_02594	Syas.g_00734
OG0001516	Syar.g_01918	Syas.g_00703
OG0001517	Syar.g_01119	Syas.g_01540
OG0001518	Syar.g_00353	Syas.g_01903
OG0001519	Syar.g_00380, Syar.g_00002	Syas.g_01912
OG0001520	Syar.g_02053	Syas.g_00828
OG0001527	Syar.g_02309	Syas.g_00803
OG0001528	Syar.g_02371	Syas.g_02116
OG0001529	Syar.g_00518	Syas.g_02082
OG0001530	Syar.g_03127	Syas.g_02415
OG0001531	Syar.g_03019	Syas.g_02560
OG0001532	Syar.g_01978	Syas.g_01113
OG0001533	Syar.g_01173	Syas.g_00476
OG0001534	Syar.g_01558	Syas.g_00198
OG0001535	Syar.g_01799	Syas.g_00218
OG0001536	Syar.g_02544	Syas.g_00456
OG0001537	Syar.g_02602	Syas.g_00651
OG0001538	Syar.g_02644	Syas.g_00591
OG0001539	Syar.g_01626	Syas.g_00683
OG0001540	Syar.g_00056	Syas.g_02386
OG0001541	Syar.g_00117	Syas.g_02316
OG0001542	Syar.g_00128	Syas.g_02294
OG0001543	Syar.g_00949	Syas.g_02230
OG0001544	Syar.g_00379	Syas.g_01911
OG0001545	Syar.g_00865	Syas.g_01982
OG0001546	Syar.g_02688	Syas.g_00011
OG0001547	Syar.g_01855	Syas.g_00300
OG0001549	Syar.g_02838	Syas.g_00482
OG0001554	Syar.g_00327	Syas.g_00153
OG0001555	Syar.g_01689	Syas.g_00654
OG0001556	Syar.g_00177	Syas.g_00976, Syas.g_01679
OG0001557	Syar.g_02609	Syas.g_00626
OG0001558	Syar.g_00488	Syas.g_02053
OG0001559	Syar.g_03126	Syas.g_02416
OG0001560	Syar.g_03110	Syas.g_02429
OG0001561	Syar.g_01792	Syas.g_00211
OG0001562	Syar.g_02484	Syas.g_00560
OG0001563	Syar.g_01072	Syas.g_01590
OG0001565	Syar.g_03069	Syas.g_00351
OG0001567	Syar.g_01847	Syas.g_00294
OG0001568	Syar.g_01866	Syas.g_00368
OG0001570	Syar.g_02858	Syas.g_00309
OG0001573	Syar.g_02700	Syas.g_02025
OG0001574	Syar.g_02311	Syas.g_00801
OG0001575	Syar.g_02306	Syas.g_00806
OG0001576	Syar.g_02794	Syas.g_02834
OG0001577	Syar.g_01534	Syas.g_01189
OG0001578	Syar.g_00863	Syas.g_01979
OG0001580	Syar.g_00895	Syas.g_01875
OG0001587	Syar.g_03010	Syas.g_02569
OG0001590	Syar.g_02412	Syas.g_00752
OG0001591	Syar.g_01685	Syas.g_00690
OG0001592	Syar.g_00310	Syas.g_01877
OG0001594	Syar.g_00848, Syar.g_00374	Syas.g_00074, Syas.g_00260
OG0001614	Syar.g_00617	Syas.g_02165
OG0001615	Syar.g_03185, Syar.g_02334	Syas.g_00778
OG0001616	Syar.g_01964	Syas.g_01127
OG0001617	Syar.g_01972	Syas.g_00076
OG0001619	Syar.g_02556	Syas.g_00445
OG0001620	Syar.g_01131	Syas.g_01528
OG0001621	Syar.g_00169	Syas.g_01702
OG0001622	Syar.g_00446	Syas.g_02002
OG0001623	Syar.g_01109	Syas.g_01550
OG0001623	Syar.g_01694	Syas.g_00977
OG0001623	Syar.g_01104	Syas.g_01554
OG0001624	Syar.g_01312, Syar.g_02156	Syas.g_01926
OG0001625	Syar.g_00192	Syas.g_01708
OG0001627	Syar.g_01215	Syas.g_01474
OG0001634	Syar.g_01691	Syas.g_00697
OG0001636	Syar.g_00510	Syas.g_02075
OG0001637	Syar.g_00971	Syas.g_02242
OG0001637	Syar.g_02007	Syas.g_02547
OG0001638	Syar.g_03132, Syar.g_02949	Syas.g_02670
OG0001639	Syar.g_01212	Syas.g_01477
OG0001640	Syar.g_01377	Syas.g_00989
OG0001641	Syar.g_02500	Syas.g_00545
OG0001643	Syar.g_02423	Syas.g_00741
OG0001644	Syar.g_01876	Syas.g_00921, Syas.g_00767
OG0001645	Syar.g_02340	Syas.g_00769
OG0001645	Syar.g_00803	Syas.g_01410
OG0001647	Syar.g_00217	Syas.g_01738
OG0001652	Syar.g_00486	Syas.g_02051
OG0001653	Syar.g_03099	Syas.g_02436
OG0001654	Syar.g_01214	Syas.g_01475
OG0001657	Syar.g_00089	Syas.g_02355
OG0001659	Syar.g_01973	Syas.g_01118
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syas.g_02409, Syas.g_02868
OG0001671	Syar.g_00943	Syas.g_01830
OG0001672	Syar.g_03053	Syas.g_02508
OG0001673	Syar.g_03028	Syas.g_02551
OG0001674	Syar.g_02089	Syas.g_01744, Syas.g_02533
OG0001674	Syar.g_00300, Syar.g_00299	Syas.g_01745
OG0001675	Syar.g_02486	Syas.g_00558
OG0001677	Syar.g_01097	Syas.g_01563
OG0001678	Syar.g_00144	Syas.g_01666
OG0001679	Syar.g_00032	Syas.g_02407
OG0001680	Syar.g_02953	Syas.g_02664
OG0001682	Syar.g_01573	Syas.g_00183
OG0001683	Syar.g_02716	Syas.g_02537
OG0001692	Syar.g_02812	Syas.g_02810
OG0001694	Syar.g_00227	Syas.g_01755
OG0001695	Syar.g_00864	Syas.g_01980
OG0001702	Syar.g_03087	Syas.g_02468
OG0001703	Syar.g_01463	Syas.g_01259
OG0001715	Syar.g_00804	Syas.g_01409
OG0001716	Syar.g_01642	Syas.g_00512
OG0001716	Syar.g_00805	Syas.g_01406
OG0001717	Syar.g_00103	Syas.g_02330
OG0001726	Syar.g_01863	Syas.g_00337
OG0001729	Syar.g_03015	Syas.g_02564
OG0001730	Syar.g_00837, Syar.g_00806	Syas.g_00954
OG0001731	Syar.g_02884	Syas.g_02729
OG0001732	Syar.g_00464	Syas.g_02021
OG0001732	Syar.g_01702	Syas.g_01088
OG0001733	Syar.g_00179	Syas.g_00974
OG0001735	Syar.g_02469	Syas.g_00711
OG0001737	Syar.g_00855	Syas.g_01777
OG0001738	Syar.g_00717	Syas.g_01792
OG0001739	Syar.g_00862	Syas.g_01978
OG0001741	Syar.g_01311, Syar.g_02155	Syas.g_01927
OG0001748	Syar.g_00941	Syas.g_01832
OG0001749	Syar.g_00264	Syas.g_02217
OG0001750	Syar.g_03097, Syar.g_01648	Syas.g_02438
OG0001751	Syar.g_03029	Syas.g_02550
OG0001752	Syar.g_03009	Syas.g_02570
OG0001753	Syar.g_00919, Syar.g_01879	Syas.g_00864
OG0001754	Syar.g_00973	Syas.g_02244
OG0001755	Syar.g_01515	Syas.g_01208
OG0001756	Syar.g_00840, Syar.g_01320	Syas.g_01905
OG0001756	Syar.g_00384	Syas.g_01914
OG0001761	Syar.g_01703, Syar.g_00182	Syas.g_01040
OG0001762	Syar.g_02493	Syas.g_00552
OG0001763	Syar.g_02506	Syas.g_00540
OG0001764	Syar.g_01870	Syas.g_00374
OG0001766	Syar.g_00902	Syas.g_01870
OG0001768	Syar.g_02918	Syas.g_02696
OG0001769	Syar.g_02437	Syas.g_00723
OG0001771	Syar.g_02677	Syas.g_00034
OG0001783	Syar.g_00611	Syas.g_02159
OG0001784	Syar.g_03090	Syas.g_02445
OG0001786	Syar.g_02903	Syas.g_02710
OG0001787	Syar.g_03272, Syar.g_01927	Syas.g_00060
OG0001788	Syar.g_02351	Syas.g_00064
OG0001789	Syar.g_02776	Syas.g_02855
OG0001790	Syar.g_01528	Syas.g_01195
OG0001792	Syar.g_01708	Syas.g_01083
OG0001794	Syar.g_03304	Syas.g_00201
OG0001796	Syar.g_01808	Syas.g_00227
OG0001797	Syar.g_00681	Syas.g_02249
OG0001798	Syar.g_02248	Syas.g_00108
OG0001799	Syar.g_02434	Syas.g_00726
OG0001800	Syar.g_02840	Syas.g_00955
OG0001801	Syar.g_02821	Syas.g_02801
OG0001803	Syar.g_02873	Syas.g_02741
OG0001804	Syar.g_01164	Syas.g_01510
OG0001805	Syar.g_00927	Syas.g_00304
OG0001806	Syar.g_00216	Syas.g_01737
OG0001808	Syar.g_00286	Syas.g_02210
OG0001809	Syar.g_02274	Syas.g_00685, Syas.g_00959
OG0001811	Syar.g_00125, Syar.g_02050	Syas.g_02297
OG0001812	Syar.g_00311	Syas.g_01878
OG0001813	Syar.g_00696	Syas.g_01936
OG0001814	Syar.g_00456	Syas.g_02013
OG0001815	Syar.g_00465	Syas.g_02022
OG0001816	Syar.g_01675	Syas.g_00688
OG0001818	Syar.g_02715	Syas.g_02536
OG0001837	Syar.g_00942	Syas.g_01831
OG0001838	Syar.g_00478	Syas.g_02042
OG0001839	Syar.g_00506	Syas.g_02071
OG0001840	Syar.g_00524	Syas.g_02088
OG0001841	Syar.g_00531	Syas.g_02095
OG0001842	Syar.g_02270	Syas.g_00658
OG0001843	Syar.g_00618	Syas.g_02166
OG0001844	Syar.g_00619	Syas.g_02167
OG0001845	Syar.g_00621	Syas.g_02169
OG0001846	Syar.g_00044	Syas.g_02397
OG0001848	Syar.g_00037	Syas.g_02402
OG0001849	Syar.g_03079	Syas.g_02475
OG0001850	Syar.g_03055	Syas.g_02505
OG0001851	Syar.g_03049	Syas.g_02512
OG0001852	Syar.g_03048	Syas.g_02513
OG0001853	Syar.g_03042	Syas.g_02520
OG0001854	Syar.g_03023	Syas.g_02555
OG0001855	Syar.g_00846	Syas.g_00081
OG0001855	Syar.g_00369	Syas.g_00256
OG0001855	Syar.g_00922	Syas.g_01747
OG0001856	Syar.g_02907	Syas.g_02706
OG0001857	Syar.g_02904	Syas.g_02709
OG0001858	Syar.g_02339	Syas.g_02734
OG0001859	Syar.g_01451	Syas.g_01271
OG0001860	Syar.g_01465	Syas.g_01257
OG0001861	Syar.g_01476	Syas.g_01246
OG0001862	Syar.g_01488	Syas.g_01233
OG0001863	Syar.g_01495	Syas.g_01229
OG0001864	Syar.g_02227	Syas.g_00092
OG0001866	Syar.g_02174	Syas.g_00862
OG0001867	Syar.g_02172	Syas.g_00866
OG0001868	Syar.g_02780	Syas.g_02851
OG0001869	Syar.g_01533	Syas.g_01190
OG0001870	Syar.g_01543	Syas.g_01180
OG0001871	Syar.g_01552	Syas.g_01173
OG0001872	Syar.g_01715	Syas.g_01078
OG0001873	Syar.g_01965	Syas.g_01126
OG0001874	Syar.g_01962	Syas.g_01129
OG0001877	Syar.g_02593	Syas.g_00735
OG0001878	Syar.g_02489	Syas.g_00555
OG0001879	Syar.g_02495	Syas.g_00550
OG0001880	Syar.g_02535	Syas.g_00465
OG0001881	Syar.g_03301, Syar.g_02536	Syas.g_00464
OG0001882	Syar.g_00678	Syas.g_02252
OG0001883	Syar.g_02561	Syas.g_00423
OG0001884	Syar.g_02571	Syas.g_00412
OG0001885	Syar.g_02587	Syas.g_00395
OG0001886	Syar.g_01871	Syas.g_00375
OG0001887	Syar.g_01971	Syas.g_00661, Syas.g_00664
OG0001888	Syar.g_02614	Syas.g_00622
OG0001889	Syar.g_02654	Syas.g_00581
OG0001890	Syar.g_01831	Syas.g_00283
OG0001891	Syar.g_01839	Syas.g_00289
OG0001892	Syar.g_03139, Syar.g_02837	Syas.g_00422
OG0001893	Syar.g_02247	Syas.g_00863, Syas.g_00107
OG0001894	Syar.g_02417	Syas.g_00747
OG0001895	Syar.g_02824	Syas.g_02798
OG0001896	Syar.g_01171	Syas.g_01502
OG0001897	Syar.g_01128	Syas.g_01531
OG0001898	Syar.g_01110	Syas.g_01549
OG0001899	Syar.g_01062	Syas.g_01601
OG0001900	Syar.g_00200	Syas.g_01722
OG0001901	Syar.g_00201	Syas.g_01723
OG0001902	Syar.g_00232	Syas.g_01759
OG0001903	Syar.g_00241	Syas.g_01768
OG0001904	Syar.g_00282	Syas.g_02214
OG0001905	Syar.g_00288	Syas.g_02198
OG0001906	Syar.g_00057	Syas.g_02385
OG0001908	Syar.g_00119	Syas.g_02314
OG0001909	Syar.g_01010	Syas.g_02289
OG0001910	Syar.g_00937	Syas.g_01836
OG0001912	Syar.g_00345	Syas.g_01895
OG0001913	Syar.g_00347	Syas.g_01898
OG0001914	Syar.g_02237	Syas.g_00098
OG0001915	Syar.g_00462	Syas.g_02019
OG0001917	Syar.g_01798	Syas.g_00216
OG0001918	Syar.g_00735	Syas.g_00759
OG0001924	Syar.g_02672	Syas.g_00040
OG0001925	Syar.g_02671	Syas.g_00041
OG0001926	Syar.g_02669	Syas.g_00042
OG0001927	Syar.g_02668	Syas.g_00043
OG0001929	Syar.g_00538	Syas.g_02102
OG0001930	Syar.g_02271	Syas.g_00657
OG0001931	Syar.g_02272	Syas.g_00656
OG0001932	Syar.g_00616	Syas.g_02164
OG0001933	Syar.g_03122	Syas.g_02418
OG0001934	Syar.g_03106	Syas.g_02430
OG0001935	Syar.g_03046	Syas.g_02515
OG0001936	Syar.g_02054	Syas.g_00945
OG0001937	Syar.g_02892	Syas.g_02721
OG0001938	Syar.g_01467	Syas.g_01255
OG0001939	Syar.g_00339	Syas.g_01526
OG0001940	Syar.g_02211	Syas.g_00826
OG0001941	Syar.g_02784	Syas.g_02844
OG0001942	Syar.g_01836	Syas.g_00175
OG0001943	Syar.g_01382	Syas.g_00388
OG0001944	Syar.g_02836	Syas.g_02794
OG0001946	Syar.g_02597	Syas.g_00928
OG0001947	Syar.g_01379	Syas.g_00172
OG0001948	Syar.g_02504	Syas.g_00542
OG0001949	Syar.g_02524	Syas.g_00502
OG0001950	Syar.g_02526	Syas.g_00499
OG0001951	Syar.g_02537	Syas.g_00463
OG0001952	Syar.g_00679	Syas.g_02251
OG0001953	Syar.g_00680	Syas.g_02250
OG0001954	Syar.g_02066	Syas.g_01433
OG0001955	Syar.g_00733	Syas.g_00480
OG0001957	Syar.g_02242	Syas.g_00102
OG0001958	Syar.g_02471	Syas.g_00709
OG0001960	Syar.g_01278	Syas.g_01313
OG0001961	Syar.g_01268	Syas.g_01338
OG0001964	Syar.g_00131	Syas.g_01653
OG0001966	Syar.g_00194	Syas.g_01710
OG0001967	Syar.g_00196	Syas.g_01712
OG0001968	Syar.g_00197	Syas.g_01713
OG0001969	Syar.g_00827	Syas.g_01818
OG0001970	Syar.g_00059	Syas.g_02383
OG0001971	Syar.g_01012	Syas.g_02291
OG0001972	Syar.g_00916	Syas.g_01853
OG0001973	Syar.g_00908	Syas.g_01864
OG0001975	Syar.g_02236	Syas.g_00097
OG0001976	Syar.g_02238	Syas.g_00099
OG0001977	Syar.g_00703	Syas.g_01942
OG0001979	Syar.g_00404	Syas.g_01412
OG0001980	Syar.g_01111	Syas.g_01045
OG0001993	Syar.g_02674	Syas.g_00038
OG0001994	Syar.g_02673	Syas.g_00039
OG0001995	Syar.g_02034	Syas.g_00916
OG0001996	Syar.g_00502	Syas.g_02067
OG0001997	Syar.g_03095	Syas.g_02440
OG0001998	Syar.g_03218, Syar.g_00016, Syar.g_01735	Syas.g_00371
OG0001999	Syar.g_02142, Syar.g_02981	Syas.g_02599
OG0002002	Syar.g_01714	Syas.g_01079
OG0002003	Syar.g_02127	Syas.g_00491
OG0002004	Syar.g_00361	Syas.g_01906
OG0002006	Syar.g_01380	Syas.g_00171
OG0002007	Syar.g_01994, Syar.g_01381	Syas.g_00988
OG0002009	Syar.g_02604	Syas.g_00631
OG0002010	Syar.g_01406	Syas.g_01293
OG0002013	Syar.g_03062	Syas.g_02488
OG0002015	Syar.g_00280	Syas.g_02219
OG0002016	Syar.g_00944	Syas.g_02222
OG0002017	Syar.g_00706	Syas.g_01946
OG0002019	Syar.g_00615	Syas.g_02163
OG0002020	Syar.g_00892	Syas.g_01987
OG0002021	Syar.g_00425	Syas.g_01989
OG0002022	Syar.g_00426	Syas.g_01990
OG0002023	Syar.g_00427	Syas.g_01991
OG0002024	Syar.g_00875, Syar.g_00004	Syas.g_01985
OG0002025	Syar.g_02744	Syas.g_02130
OG0002038	Syar.g_02839	Syas.g_02793
OG0002039	Syar.g_03221	Syas.g_01141
OG0002040	Syar.g_02140	Syas.g_01047
