Orthogroup	Syar	Syaa
OG0001107	Syar.g_02541	Syaa.g_01359
OG0001109	Syar.g_02529	Syaa.g_01349
OG0001110	Syar.g_02527	Syaa.g_01347
OG0001111	Syar.g_02525	Syaa.g_01345
OG0001112	Syar.g_02523	Syaa.g_01343
OG0001113	Syar.g_02522	Syaa.g_01342
OG0001114	Syar.g_02521	Syaa.g_01341
OG0001115	Syar.g_02519	Syaa.g_01337
OG0001116	Syar.g_02517	Syaa.g_01335
OG0001117	Syar.g_02516	Syaa.g_01334
OG0001118	Syar.g_02515	Syaa.g_01333
OG0001119	Syar.g_02513	Syaa.g_01331
OG0001120	Syar.g_02507	Syaa.g_01328
OG0001122	Syar.g_01803	Syaa.g_01301
OG0001123	Syar.g_01796	Syaa.g_01294
OG0001124	Syar.g_01793	Syaa.g_01292
OG0001125	Syar.g_01791	Syaa.g_01290
OG0001126	Syar.g_01375	Syaa.g_00864
OG0001127	Syar.g_01374	Syaa.g_00865
OG0001128	Syar.g_01371	Syaa.g_00868
OG0001129	Syar.g_01369	Syaa.g_00870
OG0001130	Syar.g_01368	Syaa.g_00871
OG0001131	Syar.g_02448	Syaa.g_01108
OG0001132	Syar.g_00684	Syaa.g_01468
OG0001133	Syar.g_02249	Syaa.g_01656
OG0001134	Syar.g_02235	Syaa.g_01028
OG0001135	Syar.g_02232	Syaa.g_01030
OG0001136	Syar.g_01536	Syaa.g_00767
OG0001137	Syar.g_01944	Syaa.g_00786
OG0001138	Syar.g_01977	Syaa.g_01002
OG0001139	Syar.g_01980	Syaa.g_01000
OG0001140	Syar.g_01981	Syaa.g_00999
OG0001141	Syar.g_01982	Syaa.g_00998
OG0001142	Syar.g_01983	Syaa.g_00997
OG0001143	Syar.g_01698	Syaa.g_00987
OG0001144	Syar.g_01707	Syaa.g_00978
OG0001145	Syar.g_02769	Syaa.g_00748
OG0001146	Syar.g_02782	Syaa.g_00729
OG0001147	Syar.g_01276	Syaa.g_01837
OG0001148	Syar.g_01459	Syaa.g_02061
OG0001149	Syar.g_01458	Syaa.g_02062
OG0001150	Syar.g_01457	Syaa.g_02063
OG0001151	Syar.g_01238	Syaa.g_02076
OG0001152	Syar.g_01237	Syaa.g_02077
OG0001153	Syar.g_01398	Syaa.g_01811
OG0001154	Syar.g_01397	Syaa.g_01812
OG0001156	Syar.g_01185	Syaa.g_00623
OG0001157	Syar.g_01184	Syaa.g_00622
OG0001158	Syar.g_01183	Syaa.g_00619
OG0001159	Syar.g_01182	Syaa.g_00618
OG0001160	Syar.g_02908	Syaa.g_00574
OG0001161	Syar.g_00382	Syaa.g_02620
OG0001162	Syar.g_03081	Syaa.g_01203
OG0001163	Syar.g_02917	Syaa.g_00566
OG0001164	Syar.g_02922	Syaa.g_00560
OG0001165	Syar.g_02927	Syaa.g_00555
OG0001166	Syar.g_02959	Syaa.g_00527
OG0001167	Syar.g_02982	Syaa.g_00673
OG0001168	Syar.g_02983	Syaa.g_00672
OG0001169	Syar.g_02985	Syaa.g_00670
OG0001170	Syar.g_02987	Syaa.g_00668
OG0001171	Syar.g_02999	Syaa.g_00655
OG0001172	Syar.g_00143	Syaa.g_02347
OG0001173	Syar.g_00142	Syaa.g_02346
OG0001174	Syar.g_00134	Syaa.g_02338
OG0001175	Syar.g_00133	Syaa.g_02337
OG0001176	Syar.g_01025	Syaa.g_02314
OG0001177	Syar.g_01023	Syaa.g_02316
OG0001178	Syar.g_02943	Syaa.g_00546
OG0001179	Syar.g_01055	Syaa.g_02268
OG0001181	Syar.g_01082	Syaa.g_02239
OG0001182	Syar.g_01090	Syaa.g_02230
OG0001183	Syar.g_01096	Syaa.g_02224
OG0001184	Syar.g_00653	Syaa.g_00151
OG0001186	Syar.g_00562	Syaa.g_00081
OG0001187	Syar.g_00548	Syaa.g_00082
OG0001188	Syar.g_00546	Syaa.g_00075
OG0001189	Syar.g_00525	Syaa.g_00057
OG0001190	Syar.g_00330	Syaa.g_02592
OG0001191	Syar.g_00349	Syaa.g_02605
OG0001192	Syar.g_00356	Syaa.g_02612
OG0001193	Syar.g_00711	Syaa.g_02658
OG0001194	Syar.g_00622	Syaa.g_02660
OG0001195	Syar.g_00623	Syaa.g_02661
OG0001196	Syar.g_00453	Syaa.g_02741
OG0001197	Syar.g_00455	Syaa.g_02743
OG0001198	Syar.g_00467	Syaa.g_02755
OG0001199	Syar.g_03045	Syaa.g_00347
OG0001200	Syar.g_03047	Syaa.g_00345
OG0001201	Syar.g_03120	Syaa.g_02381
OG0001202	Syar.g_00991	Syaa.g_02528
OG0001203	Syar.g_03021	Syaa.g_02106
OG0001204	Syar.g_00154	Syaa.g_00316
OG0001205	Syar.g_02869	Syaa.g_00713
OG0001207	Syar.g_01462	Syaa.g_02058
OG0001208	Syar.g_01471	Syaa.g_02049
OG0001211	Syar.g_02323	Syaa.g_01950
OG0001212	Syar.g_02027	Syaa.g_01892
OG0001213	Syar.g_02239	Syaa.g_01646
OG0001214	Syar.g_02420	Syaa.g_01631
OG0001215	Syar.g_00965	Syaa.g_00914
OG0001216	Syar.g_01909	Syaa.g_01238
OG0001217	Syar.g_02852	Syaa.g_01559
OG0001218	Syar.g_01388	Syaa.g_01820
OG0001219	Syar.g_02585	Syaa.g_01404
OG0001222	Syar.g_02552	Syaa.g_01371
OG0001223	Syar.g_02505	Syaa.g_01326
OG0001224	Syar.g_01361	Syaa.g_00874
OG0001225	Syar.g_01929	Syaa.g_00876
OG0001226	Syar.g_03054	Syaa.g_01579
OG0001227	Syar.g_02213	Syaa.g_02622
OG0001230	Syar.g_02816	Syaa.g_01764
OG0001231	Syar.g_00485	Syaa.g_00017
OG0001232	Syar.g_02968	Syaa.g_00508
OG0001233	Syar.g_02988	Syaa.g_00667
OG0001235	Syar.g_01019	Syaa.g_02323
OG0001236	Syar.g_00657	Syaa.g_00154
OG0001238	Syar.g_00351	Syaa.g_02607
OG0001239	Syar.g_03043	Syaa.g_00350
OG0001240	Syar.g_03101	Syaa.g_02364
OG0001241	Syar.g_03149	Syaa.g_02374
OG0001242	Syar.g_00043	Syaa.g_02407
OG0001243	Syar.g_00051	Syaa.g_02415
OG0001244	Syar.g_00075	Syaa.g_02445
OG0001245	Syar.g_00999	Syaa.g_01492
OG0001246	Syar.g_01910	Syaa.g_02023
OG0001247	Syar.g_02024	Syaa.g_01207
OG0001248	Syar.g_02059	Syaa.g_01204
OG0001250	Syar.g_03240	Syaa.g_00832
OG0001251	Syar.g_02575	Syaa.g_02667
OG0001252	Syar.g_01372	Syaa.g_00867
OG0001253	Syar.g_02015	Syaa.g_01467
OG0001254	Syar.g_02233	Syaa.g_01029
OG0001255	Syar.g_01746	Syaa.g_01696
OG0001256	Syar.g_02915	Syaa.g_00567
OG0001257	Syar.g_00807, Syar.g_02468, Syar.g_02269	Syaa.g_01418
OG0001258	Syar.g_02925	Syaa.g_00557
OG0001259	Syar.g_02986	Syaa.g_00669
OG0001260	Syar.g_03007	Syaa.g_00642
OG0001262	Syar.g_00527	Syaa.g_00059
OG0001263	Syar.g_00054	Syaa.g_02418
OG0001265	Syar.g_00041	Syaa.g_02405
OG0001266	Syar.g_00987	Syaa.g_02532
OG0001267	Syar.g_00225	Syaa.g_00262
OG0001268	Syar.g_01124	Syaa.g_02176
OG0001269	Syar.g_00688	Syaa.g_01499
OG0001270	Syar.g_01175	Syaa.g_00701
OG0001271	Syar.g_01270	Syaa.g_01845
OG0001272	Syar.g_01475	Syaa.g_02045
OG0001273	Syar.g_02413	Syaa.g_01639
OG0001274	Syar.g_00929	Syaa.g_02563
OG0001275	Syar.g_02490	Syaa.g_01311
OG0001276	Syar.g_01797	Syaa.g_01295
OG0001277	Syar.g_02250	Syaa.g_02724
OG0001278	Syar.g_01720	Syaa.g_00966
OG0001279	Syar.g_02841	Syaa.g_01749
OG0001280	Syar.g_03317	Syaa.g_00738
OG0001281	Syar.g_02783	Syaa.g_00728
OG0001282	Syar.g_01460, Syar.g_01351	Syaa.g_02060
OG0001283	Syar.g_00447	Syaa.g_02734
OG0001284	Syar.g_02900	Syaa.g_00583
OG0001286	Syar.g_01077	Syaa.g_02245
OG0001287	Syar.g_00606	Syaa.g_00121
OG0001289	Syar.g_03080	Syaa.g_00327
OG0001290	Syar.g_03111	Syaa.g_02373
OG0001291	Syar.g_00064	Syaa.g_02428
OG0001292	Syar.g_00160	Syaa.g_00310
OG0001293	Syar.g_00198	Syaa.g_00288
OG0001294	Syar.g_01687	Syaa.g_01076
OG0001295	Syar.g_00693	Syaa.g_01964
OG0001296	Syar.g_01506	Syaa.g_02017
OG0001297	Syar.g_01510	Syaa.g_02013
OG0001298	Syar.g_02210	Syaa.g_01913
OG0001299	Syar.g_01915	Syaa.g_01070
OG0001303	Syar.g_02583	Syaa.g_01402
OG0001304	Syar.g_01557	Syaa.g_01281
OG0001305	Syar.g_01937	Syaa.g_00885
OG0001306	Syar.g_01521	Syaa.g_00753
OG0001309	Syar.g_00360	Syaa.g_02005
OG0001310	Syar.g_02951	Syaa.g_00535
OG0001311	Syar.g_01795	Syaa.g_01293
OG0001312	Syar.g_02569	Syaa.g_01391
OG0001315	Syar.g_01094	Syaa.g_02226
OG0001317	Syar.g_03025	Syaa.g_02112
OG0001318	Syar.g_00186	Syaa.g_00296
OG0001319	Syar.g_00215	Syaa.g_00273
OG0001325	Syar.g_01577	Syaa.g_01243
OG0001326	Syar.g_00632	Syaa.g_00396, Syaa.g_02672
OG0001327	Syar.g_01674	Syaa.g_01083
OG0001331	Syar.g_01455	Syaa.g_02065
OG0001334	Syar.g_03166	Syaa.g_02216
OG0001336	Syar.g_00448	Syaa.g_02735
OG0001338	Syar.g_03232	Syaa.g_02206
OG0001339	Syar.g_03114	Syaa.g_02376
OG0001343	Syar.g_03210	Syaa.g_02664
OG0001345	Syar.g_01958	Syaa.g_00803
OG0001346	Syar.g_02778	Syaa.g_00734
OG0001347	Syar.g_00565	Syaa.g_00195
OG0001347	Syar.g_02401	Syaa.g_00445
OG0001348	Syar.g_02259	Syaa.g_00847
OG0001349	Syar.g_02764	Syaa.g_00437
OG0001351	Syar.g_01420	Syaa.g_01863
OG0001353	Syar.g_01809	Syaa.g_00841
OG0001354	Syar.g_02520	Syaa.g_01338
OG0001355	Syar.g_01912	Syaa.g_01524
OG0001356	Syar.g_00176	Syaa.g_00848
OG0001358	Syar.g_02262	Syaa.g_01663
OG0001359	Syar.g_03211	Syaa.g_02663
OG0001360	Syar.g_01961	Syaa.g_00805
OG0001361	Syar.g_01955	Syaa.g_00800
OG0001364	Syar.g_00284	Syaa.g_00171
OG0001366	Syar.g_02962	Syaa.g_00524
OG0001370	Syar.g_00013	Syaa.g_02680
OG0001373	Syar.g_00631	Syaa.g_02671
OG0001374	Syar.g_00642	Syaa.g_02679
OG0001376	Syar.g_02600	Syaa.g_02614
OG0001377	Syar.g_02599	Syaa.g_02613
OG0001378	Syar.g_01174	Syaa.g_00700
OG0001379	Syar.g_02772	Syaa.g_00744
OG0001382	Syar.g_02834, Syar.g_03204	Syaa.g_01866
OG0001383	Syar.g_03016	Syaa.g_02101
OG0001385	Syar.g_00628	Syaa.g_02668
OG0001386	Syar.g_00629	Syaa.g_02669
OG0001387	Syar.g_00630	Syaa.g_02670
OG0001388	Syar.g_00635	Syaa.g_02673
OG0001389	Syar.g_00636	Syaa.g_02674
OG0001390	Syar.g_00637	Syaa.g_02675
OG0001391	Syar.g_00638	Syaa.g_02676
OG0001392	Syar.g_00640	Syaa.g_02677
OG0001393	Syar.g_00641	Syaa.g_02678
OG0001394	Syar.g_02608	Syaa.g_01118
OG0001395	Syar.g_01561	Syaa.g_01267
OG0001396	Syar.g_02402	Syaa.g_00444
OG0001396	Syar.g_00566	Syaa.g_00196
OG0001401	Syar.g_01813	Syaa.g_00837
OG0001402	Syar.g_02252	Syaa.g_01658
OG0001406	Syar.g_02601	Syaa.g_02615
OG0001408	Syar.g_02042	Syaa.g_00953
OG0001411	Syar.g_02761, Syar.g_02360	Syaa.g_00457
OG0001412	Syar.g_02400	Syaa.g_00442
OG0001412	Syar.g_00564	Syaa.g_00194
OG0001413	Syar.g_02062, Syar.g_02063	Syaa.g_01590
OG0001416	Syar.g_00433	Syaa.g_00731
OG0001417	Syar.g_01885	Syaa.g_01339
OG0001420	Syar.g_02680	Syaa.g_01991
OG0001428	Syar.g_00108	Syaa.g_02481
OG0001430	Syar.g_03306	Syaa.g_02584
OG0001432	Syar.g_02064, Syar.g_02123	Syaa.g_00930
OG0001433	Syar.g_00173	Syaa.g_00849
OG0001434	Syar.g_02613	Syaa.g_01123
OG0001435	Syar.g_01621	Syaa.g_01090
OG0001438	Syar.g_00240	Syaa.g_00247
OG0001439	Syar.g_00824	Syaa.g_00221
OG0001441	Syar.g_02691	Syaa.g_02000
OG0001442	Syar.g_02622	Syaa.g_01138
OG0001443	Syar.g_00378	Syaa.g_02617
OG0001444	Syar.g_03096	Syaa.g_02357
OG0001447	Syar.g_00052	Syaa.g_02416
OG0001449	Syar.g_01897	Syaa.g_02098, Syaa.g_01042
OG0001452	Syar.g_00167	Syaa.g_00301
OG0001453	Syar.g_02498	Syaa.g_01319
OG0001454	Syar.g_02065, Syar.g_02122	Syaa.g_01580
OG0001456	Syar.g_00643	Syaa.g_02687
OG0001457	Syar.g_00644	Syaa.g_02688
OG0001458	Syar.g_00645	Syaa.g_02689
OG0001459	Syar.g_00418, Syar.g_02047	Syaa.g_01040
OG0001460	Syar.g_00172	Syaa.g_00850
OG0001461	Syar.g_02478	Syaa.g_02328
OG0001467	Syar.g_01745	Syaa.g_01601
OG0001470	Syar.g_02358, Syar.g_02369	Syaa.g_00693
OG0001471	Syar.g_00830	Syaa.g_00226
OG0001474	Syar.g_01125	Syaa.g_02175
OG0001475	Syar.g_02370	Syaa.g_00691
OG0001477	Syar.g_02277	Syaa.g_00893
OG0001479	Syar.g_01122	Syaa.g_02178
OG0001480	Syar.g_02013	Syaa.g_00810
OG0001482	Syar.g_02511	Syaa.g_01329
OG0001486	Syar.g_01537	Syaa.g_00768
OG0001487	Syar.g_01389	Syaa.g_01819
OG0001488	Syar.g_01948	Syaa.g_00791
OG0001489	Syar.g_01087	Syaa.g_02234
OG0001492	Syar.g_01717	Syaa.g_00969
OG0001493	Syar.g_01725	Syaa.g_00961
OG0001495	Syar.g_01022	Syaa.g_02317
OG0001496	Syar.g_02279	Syaa.g_00895
OG0001497	Syar.g_02278	Syaa.g_00894
OG0001498	Syar.g_03286	Syaa.g_02148
OG0001502	Syar.g_01840	Syaa.g_00819
OG0001504	Syar.g_02046	Syaa.g_01039
OG0001505	Syar.g_02696	Syaa.g_00495
OG0001507	Syar.g_03257, Syar.g_01540	Syaa.g_02137
OG0001508	Syar.g_02372	Syaa.g_00694
OG0001509	Syar.g_02405	Syaa.g_00440
OG0001509	Syar.g_00570	Syaa.g_00197
OG0001510	Syar.g_00601	Syaa.g_00116
OG0001511	Syar.g_03129	Syaa.g_02389
OG0001512	Syar.g_03020	Syaa.g_02105
OG0001513	Syar.g_00995	Syaa.g_00150
OG0001514	Syar.g_02280	Syaa.g_00896
OG0001515	Syar.g_02594	Syaa.g_00909
OG0001516	Syar.g_01918	Syaa.g_01067
OG0001517	Syar.g_01119	Syaa.g_02181
OG0001518	Syar.g_00353	Syaa.g_02609
OG0001519	Syar.g_00380, Syar.g_00002	Syaa.g_02619
OG0001520	Syar.g_02053	Syaa.g_01929
OG0001527	Syar.g_02309	Syaa.g_01936
OG0001528	Syar.g_02371	Syaa.g_00692
OG0001529	Syar.g_00518	Syaa.g_00050
OG0001530	Syar.g_03127	Syaa.g_02387
OG0001531	Syar.g_03019	Syaa.g_02104
OG0001532	Syar.g_01978	Syaa.g_01001
OG0001533	Syar.g_01173	Syaa.g_01857, Syaa.g_01868
OG0001534	Syar.g_01558	Syaa.g_01280
OG0001535	Syar.g_01799	Syaa.g_01297
OG0001536	Syar.g_02544	Syaa.g_01362
OG0001537	Syar.g_02602	Syaa.g_01112
OG0001538	Syar.g_02644	Syaa.g_01159
OG0001539	Syar.g_01626	Syaa.g_01085
OG0001540	Syar.g_00056	Syaa.g_02420
OG0001541	Syar.g_00117	Syaa.g_02490
OG0001542	Syar.g_00128	Syaa.g_02499
OG0001543	Syar.g_00949	Syaa.g_02547
OG0001544	Syar.g_00379, Syar.g_00001	Syaa.g_02618
OG0001545	Syar.g_00865	Syaa.g_02723
OG0001546	Syar.g_03276	Syaa.g_01997
OG0001547	Syar.g_01855	Syaa.g_01420
OG0001549	Syar.g_02838	Syaa.g_00806
OG0001554	Syar.g_00327	Syaa.g_02590
OG0001556	Syar.g_00177	Syaa.g_01008
OG0001557	Syar.g_02609	Syaa.g_01119
OG0001558	Syar.g_00488	Syaa.g_00022
OG0001559	Syar.g_03126	Syaa.g_02386
OG0001560	Syar.g_03110	Syaa.g_02372
OG0001561	Syar.g_01792	Syaa.g_01291
OG0001562	Syar.g_02484	Syaa.g_01305
OG0001563	Syar.g_01072	Syaa.g_02250
OG0001567	Syar.g_01847	Syaa.g_01421
OG0001568	Syar.g_01866	Syaa.g_01416
OG0001570	Syar.g_02858	Syaa.g_01693
OG0001573	Syar.g_02700	Syaa.g_01013
OG0001574	Syar.g_02311	Syaa.g_01938
OG0001575	Syar.g_02306	Syaa.g_01933
OG0001577	Syar.g_01534	Syaa.g_00765
OG0001578	Syar.g_00863	Syaa.g_00369
OG0001580	Syar.g_00895	Syaa.g_02580
OG0001590	Syar.g_02412	Syaa.g_01640
OG0001591	Syar.g_01685	Syaa.g_01078
OG0001592	Syar.g_00310	Syaa.g_02581
OG0001594	Syar.g_00848, Syar.g_00374	Syaa.g_01755
OG0001613	Syar.g_01093	Syaa.g_02227
OG0001614	Syar.g_00617	Syaa.g_00130
OG0001616	Syar.g_01964	Syaa.g_01024
OG0001617	Syar.g_01972	Syaa.g_00901
OG0001618	Syar.g_01298, Syar.g_01196, Syar.g_01571	Syaa.g_01254
OG0001619	Syar.g_02556	Syaa.g_01374
OG0001620	Syar.g_01131	Syaa.g_02169
OG0001621	Syar.g_00169	Syaa.g_00300
OG0001622	Syar.g_00446	Syaa.g_02733
OG0001623	Syar.g_01694, Syar.g_01104	Syaa.g_02194
OG0001624	Syar.g_02145	Syaa.g_01587
OG0001624	Syar.g_01312, Syar.g_02156	Syaa.g_02623
OG0001625	Syar.g_00192	Syaa.g_00294
OG0001627	Syar.g_01215	Syaa.g_00629
OG0001634	Syar.g_01691	Syaa.g_01073
OG0001636	Syar.g_00510	Syaa.g_00043
OG0001637	Syar.g_00971, Syar.g_02007	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Syar.g_03132	Syaa.g_00538
OG0001639	Syar.g_01212	Syaa.g_00626
OG0001640	Syar.g_01377	Syaa.g_00862
OG0001641	Syar.g_02500	Syaa.g_01321
OG0001642	Syar.g_01387	Syaa.g_00814
OG0001643	Syar.g_02423	Syaa.g_01628
OG0001644	Syar.g_01876	Syaa.g_01263
OG0001645	Syar.g_02340	Syaa.g_01965
OG0001645	Syar.g_00803	Syaa.g_01491, Syaa.g_00938
OG0001647	Syar.g_00217	Syaa.g_00271
OG0001652	Syar.g_00486	Syaa.g_00018
OG0001653	Syar.g_03099	Syaa.g_02360
OG0001654	Syar.g_01214	Syaa.g_00628
OG0001657	Syar.g_00089	Syaa.g_02464
OG0001658	Syar.g_00329	Syaa.g_02591
OG0001659	Syar.g_01973	Syaa.g_01006
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syaa.g_02158, Syaa.g_02395
OG0001671	Syar.g_00943	Syaa.g_02552
OG0001672	Syar.g_03053	Syaa.g_00339
OG0001673	Syar.g_03028	Syaa.g_02114
OG0001675	Syar.g_02486	Syaa.g_01307
OG0001677	Syar.g_01097	Syaa.g_02223, Syaa.g_01003
OG0001678	Syar.g_00144	Syaa.g_02348
OG0001680	Syar.g_02953	Syaa.g_00533
OG0001682	Syar.g_01573	Syaa.g_01581, Syaa.g_01247
OG0001692	Syar.g_02812	Syaa.g_01769
OG0001694	Syar.g_00227	Syaa.g_00260
OG0001695	Syar.g_00864	Syaa.g_02708
OG0001702	Syar.g_03087	Syaa.g_00322
OG0001703	Syar.g_01463	Syaa.g_02057
OG0001712	Syar.g_01846	Syaa.g_01487
OG0001713	Syar.g_02147	Syaa.g_00783
OG0001714	Syar.g_00576	Syaa.g_00084
OG0001715	Syar.g_00804	Syaa.g_01563
OG0001716	Syar.g_01642, Syar.g_00805	Syaa.g_00817
OG0001717	Syar.g_00103	Syaa.g_02476
OG0001729	Syar.g_03015	Syaa.g_02100
OG0001730	Syar.g_00837, Syar.g_00806	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syar.g_02884	Syaa.g_00599
OG0001732	Syar.g_00464, Syar.g_01702	Syaa.g_00984
OG0001733	Syar.g_00179	Syaa.g_01080
OG0001734	Syar.g_00188	Syaa.g_00816
OG0001735	Syar.g_02469	Syaa.g_01060
OG0001737	Syar.g_00855	Syaa.g_00241
OG0001738	Syar.g_00717	Syaa.g_00204
OG0001739	Syar.g_00862	Syaa.g_02706
OG0001741	Syar.g_01311, Syar.g_02155	Syaa.g_01565
OG0001749	Syar.g_00264	Syaa.g_00186
OG0001750	Syar.g_03097, Syar.g_01648	Syaa.g_02358
OG0001751	Syar.g_03029	Syaa.g_02115
OG0001752	Syar.g_03214, Syar.g_03009	Syaa.g_00639
OG0001753	Syar.g_00919, Syar.g_01879	Syaa.g_00646
OG0001754	Syar.g_00973	Syaa.g_00647
OG0001755	Syar.g_01515	Syaa.g_02006
OG0001761	Syar.g_01703, Syar.g_00182	Syaa.g_01679
OG0001762	Syar.g_02493	Syaa.g_01314
OG0001763	Syar.g_02506	Syaa.g_01327
OG0001764	Syar.g_01870	Syaa.g_01412
OG0001766	Syar.g_00902	Syaa.g_00230
OG0001767	Syar.g_02733	Syaa.g_00179
OG0001768	Syar.g_02918	Syaa.g_02505
OG0001769	Syar.g_02437	Syaa.g_01614
OG0001771	Syar.g_02677	Syaa.g_01514
OG0001783	Syar.g_00611	Syaa.g_00126
OG0001784	Syar.g_03090	Syaa.g_02354
OG0001786	Syar.g_02903	Syaa.g_00581
OG0001787	Syar.g_03272, Syar.g_01927	Syaa.g_01981
OG0001788	Syar.g_02351	Syaa.g_01978
OG0001789	Syar.g_02776	Syaa.g_00736
OG0001790	Syar.g_01528	Syaa.g_00760
OG0001792	Syar.g_01708	Syaa.g_00977
OG0001794	Syar.g_03304	Syaa.g_01283
OG0001796	Syar.g_01808	Syaa.g_01303
OG0001797	Syar.g_00681	Syaa.g_01382
OG0001798	Syar.g_02248	Syaa.g_01655
OG0001799	Syar.g_02434	Syaa.g_01617
OG0001800	Syar.g_02840	Syaa.g_01750
OG0001801	Syar.g_02821	Syaa.g_01759
OG0001803	Syar.g_02873	Syaa.g_00709
OG0001804	Syar.g_01164	Syaa.g_02147
OG0001805	Syar.g_00927	Syaa.g_00305
OG0001806	Syar.g_00216	Syaa.g_00272
OG0001808	Syar.g_00286, Syar.g_03226	Syaa.g_00163
OG0001810	Syar.g_00071	Syaa.g_02432
OG0001811	Syar.g_00125, Syar.g_02050	Syaa.g_02497
OG0001812	Syar.g_03308, Syar.g_00311	Syaa.g_02582
OG0001813	Syar.g_00696	Syaa.g_02646
OG0001814	Syar.g_00456	Syaa.g_02744
OG0001815	Syar.g_00465	Syaa.g_02753
OG0001816	Syar.g_01675	Syaa.g_01082
OG0001817	Syar.g_00012	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syar.g_00478	Syaa.g_00008
OG0001839	Syar.g_00506	Syaa.g_00039
OG0001840	Syar.g_00524	Syaa.g_00056
OG0001841	Syar.g_00531	Syaa.g_00063
OG0001842	Syar.g_02270	Syaa.g_00634
OG0001843	Syar.g_00618	Syaa.g_00131
OG0001844	Syar.g_00619	Syaa.g_00132
OG0001845	Syar.g_00621	Syaa.g_00133
OG0001846	Syar.g_00044	Syaa.g_02408
OG0001847	Syar.g_00042	Syaa.g_02406
OG0001848	Syar.g_00037	Syaa.g_02402
OG0001849	Syar.g_03079	Syaa.g_00328
OG0001850	Syar.g_03055	Syaa.g_00337
OG0001851	Syar.g_03049	Syaa.g_00343
OG0001852	Syar.g_03048	Syaa.g_00344
OG0001853	Syar.g_03042	Syaa.g_00351
OG0001854	Syar.g_03023	Syaa.g_02109
OG0001856	Syar.g_02907	Syaa.g_00575
OG0001857	Syar.g_02904	Syaa.g_00578
OG0001858	Syar.g_02339	Syaa.g_00606
OG0001859	Syar.g_01451	Syaa.g_02069
OG0001860	Syar.g_01465	Syaa.g_02055
OG0001861	Syar.g_01476	Syaa.g_02044
OG0001862	Syar.g_01488	Syaa.g_02033
OG0001863	Syar.g_01495	Syaa.g_02028
OG0001864	Syar.g_02227	Syaa.g_01969
OG0001865	Syar.g_02198	Syaa.g_01901
OG0001866	Syar.g_02174	Syaa.g_01878
OG0001867	Syar.g_02172	Syaa.g_01681
OG0001868	Syar.g_02780	Syaa.g_00732
OG0001869	Syar.g_01533	Syaa.g_00764
OG0001870	Syar.g_01543	Syaa.g_00773
OG0001871	Syar.g_01552	Syaa.g_00778
OG0001872	Syar.g_01715	Syaa.g_00970
OG0001873	Syar.g_01965	Syaa.g_01023
OG0001874	Syar.g_01962	Syaa.g_01026
OG0001877	Syar.g_02593	Syaa.g_00908
OG0001878	Syar.g_02489	Syaa.g_01310
OG0001879	Syar.g_02495	Syaa.g_01316
OG0001880	Syar.g_02535	Syaa.g_01352
OG0001881	Syar.g_03301, Syar.g_02536	Syaa.g_01354
OG0001882	Syar.g_00678	Syaa.g_01379
OG0001883	Syar.g_02561	Syaa.g_01384
OG0001884	Syar.g_02571	Syaa.g_01393
OG0001885	Syar.g_02587	Syaa.g_01407
OG0001886	Syar.g_01871	Syaa.g_01411
OG0001887	Syar.g_01971	Syaa.g_01103
OG0001888	Syar.g_02614	Syaa.g_01131
OG0001889	Syar.g_02654	Syaa.g_01186
OG0001890	Syar.g_01831	Syaa.g_00825
OG0001891	Syar.g_01839	Syaa.g_00821
OG0001892	Syar.g_02837	Syaa.g_00809
OG0001893	Syar.g_02247	Syaa.g_01654
OG0001894	Syar.g_02417	Syaa.g_01634, Syaa.g_01635
OG0001895	Syar.g_02824	Syaa.g_01756
OG0001896	Syar.g_01171	Syaa.g_00697
OG0001897	Syar.g_01128	Syaa.g_02172
OG0001898	Syar.g_01110	Syaa.g_02188
OG0001899	Syar.g_01062	Syaa.g_02261
OG0001900	Syar.g_00200	Syaa.g_00287
OG0001901	Syar.g_00201	Syaa.g_00286
OG0001902	Syar.g_00232	Syaa.g_00255
OG0001903	Syar.g_00241	Syaa.g_00246
OG0001904	Syar.g_00282	Syaa.g_00173
OG0001905	Syar.g_00288	Syaa.g_00161
OG0001906	Syar.g_00057	Syaa.g_02421
OG0001907	Syar.g_00072	Syaa.g_02441
OG0001908	Syar.g_00119	Syaa.g_02492
OG0001909	Syar.g_01010	Syaa.g_02503
OG0001910	Syar.g_00937	Syaa.g_02555
OG0001912	Syar.g_00345	Syaa.g_02602
OG0001913	Syar.g_00347	Syaa.g_02604
OG0001914	Syar.g_02237	Syaa.g_01033
OG0001915	Syar.g_00462	Syaa.g_02750
OG0001917	Syar.g_01798	Syaa.g_01296
OG0001918	Syar.g_00735	Syaa.g_01473, Syaa.g_02702
OG0001924	Syar.g_02672	Syaa.g_01671
OG0001925	Syar.g_02671	Syaa.g_01672
OG0001926	Syar.g_02669	Syaa.g_01673
OG0001927	Syar.g_02668	Syaa.g_01674
OG0001929	Syar.g_00538	Syaa.g_00070
OG0001930	Syar.g_02271	Syaa.g_00633
OG0001931	Syar.g_02272	Syaa.g_00632
OG0001933	Syar.g_03122	Syaa.g_02383
