Orthogroup	Syar	Syah
OG0001172	Syar.g_00143	Syah.g_00692
OG0001173	Syar.g_00142	Syah.g_00693
OG0001174	Syar.g_00134	Syah.g_00701
OG0001175	Syar.g_00133	Syah.g_00702
OG0001176	Syar.g_01025	Syah.g_00738
OG0001177	Syar.g_01023	Syah.g_00736
OG0001178	Syar.g_02943	Syah.g_02390
OG0001179	Syar.g_01055	Syah.g_00767
OG0001181	Syar.g_01082	Syah.g_00796
OG0001182	Syar.g_01090	Syah.g_00805
OG0001183	Syar.g_01096	Syah.g_00810
OG0001184	Syar.g_00653	Syah.g_00192
OG0001185	Syar.g_00614	Syah.g_00244
OG0001186	Syar.g_00562	Syah.g_00294
OG0001187	Syar.g_00548	Syah.g_00289
OG0001188	Syar.g_00546	Syah.g_00299
OG0001189	Syar.g_00525	Syah.g_00316
OG0001190	Syar.g_00330	Syah.g_00512
OG0001191	Syar.g_00349	Syah.g_00491
OG0001192	Syar.g_00356	Syah.g_00485
OG0001193	Syar.g_00711	Syah.g_00456
OG0001194	Syar.g_00622	Syah.g_00454
OG0001195	Syar.g_00623	Syah.g_00453
OG0001196	Syar.g_00453	Syah.g_00390
OG0001197	Syar.g_00455	Syah.g_00388
OG0001198	Syar.g_00467	Syah.g_00376
OG0001199	Syar.g_03045	Syah.g_02488
OG0001200	Syar.g_03047	Syah.g_02490
OG0001201	Syar.g_03120	Syah.g_02538
OG0001202	Syar.g_00991	Syah.g_00594
OG0001203	Syar.g_03021	Syah.g_00909
OG0001204	Syar.g_00154	Syah.g_00676
OG0001205	Syar.g_02869	Syah.g_02222
OG0001207	Syar.g_01462	Syah.g_00987
OG0001208	Syar.g_01471	Syah.g_00999
OG0001211	Syar.g_02323	Syah.g_01092
OG0001212	Syar.g_02027	Syah.g_01150
OG0001213	Syar.g_02239	Syah.g_01946
OG0001214	Syar.g_02420	Syah.g_01933
OG0001215	Syar.g_00965	Syah.g_01996
OG0001216	Syar.g_01909	Syah.g_01727
OG0001217	Syar.g_02852	Syah.g_01869
OG0001218	Syar.g_01388	Syah.g_01244
OG0001219	Syar.g_02585	Syah.g_01578
OG0001223	Syar.g_02505	Syah.g_01654
OG0001224	Syar.g_01361	Syah.g_02034
OG0001225	Syar.g_01929	Syah.g_02032
OG0001226	Syar.g_03054	Syah.g_01887
OG0001227	Syar.g_02213	Syah.g_00472
OG0001230	Syar.g_02816	Syah.g_01302
OG0001231	Syar.g_00485	Syah.g_00356
OG0001232	Syar.g_02968	Syah.g_02422
OG0001233	Syar.g_02988	Syah.g_02266
OG0001236	Syar.g_00657	Syah.g_00189
OG0001237	Syar.g_00652	Syah.g_00201
OG0001238	Syar.g_00351	Syah.g_00490
OG0001240	Syar.g_03101	Syah.g_02523
OG0001241	Syar.g_03149	Syah.g_02532
OG0001242	Syar.g_00043	Syah.g_00011
OG0001243	Syar.g_00051	Syah.g_00017
OG0001244	Syar.g_00075	Syah.g_00049
OG0001245	Syar.g_00999	Syah.g_01848
OG0001246	Syar.g_01910	Syah.g_01025
OG0001247	Syar.g_02024	Syah.g_01741
OG0001248	Syar.g_02059	Syah.g_01744
OG0001249	Syar.g_01113	Syah.g_00849
OG0001250	Syar.g_03240	Syah.g_02090
OG0001251	Syar.g_02575	Syah.g_00448
OG0001252	Syar.g_01372	Syah.g_02041
OG0001253	Syar.g_02015	Syah.g_01849
OG0001254	Syar.g_02233	Syah.g_01438
OG0001255	Syar.g_01746	Syah.g_00919
OG0001256	Syar.g_02915	Syah.g_02369
OG0001258	Syar.g_02925	Syah.g_02379
OG0001259	Syar.g_02986	Syah.g_02264
OG0001260	Syar.g_03007	Syah.g_02286
OG0001262	Syar.g_00527	Syah.g_00314
OG0001263	Syar.g_00054	Syah.g_00020
OG0001265	Syar.g_00041	Syah.g_00009
OG0001266	Syar.g_00987	Syah.g_00590
OG0001267	Syar.g_00225	Syah.g_00624
OG0001268	Syar.g_01124	Syah.g_00864
OG0001269	Syar.g_00688	Syah.g_00916
OG0001270	Syar.g_01175	Syah.g_02238
OG0001271	Syar.g_01270	Syah.g_01218
OG0001272	Syar.g_01475	Syah.g_01003
OG0001273	Syar.g_02413	Syah.g_01940
OG0001274	Syar.g_00929	Syah.g_00537
OG0001275	Syar.g_02490	Syah.g_01669
OG0001276	Syar.g_01797	Syah.g_01685
OG0001277	Syar.g_02250	Syah.g_00404
OG0001278	Syar.g_01720	Syah.g_01390
OG0001279	Syar.g_02841	Syah.g_01323
OG0001280	Syar.g_03317	Syah.g_02197
OG0001281	Syar.g_02783	Syah.g_02207
OG0001282	Syar.g_01460, Syar.g_01351	Syah.g_00985
OG0001283	Syar.g_00447	Syah.g_00395
OG0001284	Syar.g_02900	Syah.g_02348
OG0001286	Syar.g_01077	Syah.g_00790
OG0001287	Syar.g_00606	Syah.g_00252
OG0001288	Syar.g_00591	Syah.g_00266
OG0001289	Syar.g_03080	Syah.g_02508
OG0001291	Syar.g_00064	Syah.g_00032
OG0001292	Syar.g_00160	Syah.g_00671
OG0001293	Syar.g_00198	Syah.g_00650
OG0001294	Syar.g_01687	Syah.g_01507
OG0001295	Syar.g_00693	Syah.g_01076
OG0001296	Syar.g_01506	Syah.g_01030
OG0001297	Syar.g_01510	Syah.g_01034
OG0001298	Syar.g_02210	Syah.g_01128
OG0001299	Syar.g_01915	Syah.g_01501
OG0001303	Syar.g_02583	Syah.g_01580
OG0001304	Syar.g_01557	Syah.g_01698
OG0001305	Syar.g_01937	Syah.g_02024
OG0001306	Syar.g_01521	Syah.g_02179
OG0001307	Syar.g_02591	Syah.g_00724
OG0001309	Syar.g_00360	Syah.g_01040
OG0001310	Syar.g_02951	Syah.g_02402
OG0001311	Syar.g_01795	Syah.g_01687
OG0001312	Syar.g_02569	Syah.g_01590
OG0001313	Syar.g_01264	Syah.g_00564
OG0001315	Syar.g_01094	Syah.g_00808
OG0001317	Syar.g_03025	Syah.g_00905
OG0001318	Syar.g_00186	Syah.g_00658
OG0001319	Syar.g_00215	Syah.g_00635
OG0001325	Syar.g_01577	Syah.g_01723
OG0001326	Syar.g_00632	Syah.g_00443
OG0001327	Syar.g_01674	Syah.g_01519
OG0001329	Syar.g_02337	Syah.g_01906
OG0001334	Syar.g_03166	Syah.g_00818
OG0001336	Syar.g_00448	Syah.g_00394
OG0001338	Syar.g_03232	Syah.g_00829
OG0001343	Syar.g_03210	Syah.g_00450
OG0001345	Syar.g_01958	Syah.g_02124
OG0001346	Syar.g_02778	Syah.g_02200
OG0001348	Syar.g_02259	Syah.g_02073
OG0001349	Syar.g_02764	Syah.g_02427
OG0001353	Syar.g_01809	Syah.g_02079
OG0001354	Syar.g_02520	Syah.g_01641
OG0001355	Syar.g_01912	Syah.g_01077
OG0001358	Syar.g_02262	Syah.g_01963
OG0001359	Syar.g_03211	Syah.g_00451
OG0001360	Syar.g_01961	Syah.g_02122
OG0001361	Syar.g_01955	Syah.g_02127
OG0001364	Syar.g_00284	Syah.g_00174
OG0001366	Syar.g_02962	Syah.g_02413
OG0001370	Syar.g_00013	Syah.g_00429
OG0001373	Syar.g_00631	Syah.g_00444
OG0001374	Syar.g_00642	Syah.g_00436
OG0001376	Syar.g_02600	Syah.g_00483
OG0001377	Syar.g_02599	Syah.g_00484
OG0001378	Syar.g_01174	Syah.g_02239
OG0001379	Syar.g_02772	Syah.g_02192
OG0001382	Syar.g_03204	Syah.g_00258
OG0001385	Syar.g_00628	Syah.g_00447
OG0001386	Syar.g_00629	Syah.g_00446
OG0001387	Syar.g_00630	Syah.g_00445
OG0001388	Syar.g_00635	Syah.g_00442
OG0001389	Syar.g_00636	Syah.g_00441
OG0001390	Syar.g_00637	Syah.g_00440
OG0001391	Syar.g_00638	Syah.g_00439
OG0001392	Syar.g_00640	Syah.g_00438
OG0001393	Syar.g_00641	Syah.g_00437
OG0001394	Syar.g_02608	Syah.g_01810
OG0001395	Syar.g_01561	Syah.g_01705
OG0001396	Syar.g_00566	Syah.g_00149
OG0001401	Syar.g_01813	Syah.g_02084
OG0001402	Syar.g_02252	Syah.g_01958
OG0001403	Syar.g_00504	Syah.g_00341
OG0001406	Syar.g_02601	Syah.g_00482
OG0001408	Syar.g_02042	Syah.g_01378
OG0001412	Syar.g_00564	Syah.g_00151
OG0001413	Syar.g_02062, Syar.g_02063	Syah.g_01894
OG0001416	Syar.g_00433	Syah.g_02204
OG0001417	Syar.g_01885	Syah.g_01640
OG0001420	Syar.g_02680	Syah.g_01053
OG0001428	Syar.g_00108	Syah.g_00081
OG0001430	Syar.g_03306	Syah.g_00518
OG0001432	Syar.g_02064, Syar.g_02123	Syah.g_01348
OG0001433	Syar.g_00173	Syah.g_01513
OG0001434	Syar.g_02613	Syah.g_01805
OG0001435	Syar.g_01621	Syah.g_01525
OG0001436	Syar.g_03234	Syah.g_00169
OG0001438	Syar.g_00240	Syah.g_00102
OG0001439	Syar.g_00824	Syah.g_00128
OG0001442	Syar.g_02622	Syah.g_01795
OG0001443	Syar.g_00378	Syah.g_00478
OG0001444	Syar.g_03096	Syah.g_02519
OG0001447	Syar.g_00052	Syah.g_00018
OG0001449	Syar.g_01897	Syah.g_00679
OG0001452	Syar.g_00167	Syah.g_00663
OG0001454	Syar.g_02065, Syar.g_02122	Syah.g_01888
OG0001456	Syar.g_00643	Syah.g_00434
OG0001457	Syar.g_00644	Syah.g_00433
OG0001458	Syar.g_00645	Syah.g_00432
OG0001459	Syar.g_00418, Syar.g_02047	Syah.g_01456
OG0001460	Syar.g_00172	Syah.g_01512
OG0001461	Syar.g_02478	Syah.g_00711
OG0001462	Syar.g_00511	Syah.g_00335
OG0001470	Syar.g_02358, Syar.g_02369	Syah.g_02242
OG0001471	Syar.g_00830	Syah.g_00123
OG0001474	Syar.g_01125	Syah.g_00865
OG0001475	Syar.g_02370	Syah.g_02244
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syah.g_02145
OG0001477	Syar.g_02277	Syah.g_02015
OG0001478	Syar.g_03184	Syah.g_01211
OG0001479	Syar.g_01122	Syah.g_00862
OG0001480	Syar.g_02013	Syah.g_02114
OG0001482	Syar.g_02511	Syah.g_01650
OG0001487	Syar.g_01389	Syah.g_01245
OG0001488	Syar.g_01948	Syah.g_02136
OG0001489	Syar.g_01087	Syah.g_00801
OG0001492	Syar.g_01717	Syah.g_01393
OG0001493	Syar.g_01725	Syah.g_01385
OG0001495	Syar.g_01022	Syah.g_00735
OG0001496	Syar.g_02279	Syah.g_02013
OG0001497	Syar.g_02278	Syah.g_02014
OG0001498	Syar.g_03286	Syah.g_00889
OG0001502	Syar.g_01840	Syah.g_02109
OG0001504	Syar.g_02046	Syah.g_01455
OG0001507	Syar.g_03257	Syah.g_02464
OG0001508	Syar.g_02372	Syah.g_02241
OG0001509	Syar.g_00570	Syah.g_00148
OG0001510	Syar.g_00601	Syah.g_00256
OG0001511	Syar.g_03129	Syah.g_02546
OG0001512	Syar.g_03020	Syah.g_00910
OG0001513	Syar.g_00995	Syah.g_00200
OG0001514	Syar.g_02280	Syah.g_02012
OG0001515	Syar.g_02594	Syah.g_02001
OG0001516	Syar.g_01918	Syah.g_01498
OG0001517	Syar.g_01119	Syah.g_00859
OG0001518	Syar.g_00353	Syah.g_00488
OG0001519	Syar.g_00380, Syar.g_00002	Syah.g_00476
OG0001520	Syar.g_02053	Syah.g_01115
OG0001527	Syar.g_02309	Syah.g_01107
OG0001528	Syar.g_02371	Syah.g_02243
OG0001529	Syar.g_00518	Syah.g_00328
OG0001530	Syar.g_03127	Syah.g_02544
OG0001531	Syar.g_03019	Syah.g_00911
OG0001532	Syar.g_01978	Syah.g_01420
OG0001533	Syar.g_01173	Syah.g_01174
OG0001534	Syar.g_01558	Syah.g_01699
OG0001535	Syar.g_01799	Syah.g_01683
OG0001536	Syar.g_02544	Syah.g_01617
OG0001537	Syar.g_02602	Syah.g_01815
OG0001538	Syar.g_02644	Syah.g_01774
OG0001539	Syar.g_01626	Syah.g_01521
OG0001540	Syar.g_00056	Syah.g_00022
OG0001541	Syar.g_00117	Syah.g_00621
OG0001542	Syar.g_00128	Syah.g_00612
OG0001543	Syar.g_00949	Syah.g_00568
OG0001544	Syar.g_00379	Syah.g_00477
OG0001545	Syar.g_00865	Syah.g_00405
OG0001546	Syar.g_03276	Syah.g_01047
OG0001547	Syar.g_01855	Syah.g_01565
OG0001549	Syar.g_02838	Syah.g_02121
OG0001557	Syar.g_02609	Syah.g_01809
OG0001558	Syar.g_00488	Syah.g_00562
OG0001559	Syar.g_03126	Syah.g_02543
OG0001560	Syar.g_03110	Syah.g_02531
OG0001561	Syar.g_01792	Syah.g_01689
OG0001562	Syar.g_02484	Syah.g_01675
OG0001563	Syar.g_01072	Syah.g_00784
OG0001567	Syar.g_01847	Syah.g_01564
OG0001568	Syar.g_01866	Syah.g_01567
OG0001570	Syar.g_02858	Syah.g_01553
OG0001574	Syar.g_02311	Syah.g_01105
OG0001575	Syar.g_02306	Syah.g_01110
OG0001576	Syar.g_02794	Syah.g_01172
OG0001577	Syar.g_01534	Syah.g_02162
OG0001580	Syar.g_00895	Syah.g_00523, Syah.g_00522
OG0001590	Syar.g_02412	Syah.g_01941
OG0001591	Syar.g_01685	Syah.g_01509
OG0001592	Syar.g_00310	Syah.g_00521
OG0001594	Syar.g_03217	Syah.g_00501
OG0001594	Syar.g_00848, Syar.g_00374	Syah.g_01319
OG0001614	Syar.g_00617	Syah.g_00242
OG0001615	Syar.g_03185	Syah.g_02103
OG0001616	Syar.g_01964	Syah.g_01430
OG0001617	Syar.g_01972	Syah.g_02008
OG0001618	Syar.g_01298, Syar.g_01196, Syar.g_01571	Syah.g_01717
OG0001619	Syar.g_02556	Syah.g_01607
OG0001620	Syar.g_01131	Syah.g_00871
OG0001621	Syar.g_00169	Syah.g_00662
OG0001622	Syar.g_00446	Syah.g_00396
OG0001623	Syar.g_01694, Syar.g_01104	Syah.g_00842
OG0001624	Syar.g_01312, Syar.g_02156	Syah.g_00471
OG0001625	Syar.g_00192	Syah.g_00656
OG0001634	Syar.g_01691	Syah.g_01504
OG0001636	Syar.g_00510	Syah.g_00336
OG0001637	Syar.g_00971, Syar.g_02007	Syah.g_02280
OG0001638	Syar.g_03132	Syah.g_02399
OG0001639	Syar.g_01212	Syah.g_02312
OG0001640	Syar.g_01377	Syah.g_02060
OG0001641	Syar.g_02500	Syah.g_01660
OG0001643	Syar.g_02423	Syah.g_01930
OG0001644	Syar.g_01876	Syah.g_01709
OG0001645	Syar.g_00803	Syah.g_01568, Syah.g_02049
OG0001652	Syar.g_00486	Syah.g_00560
OG0001653	Syar.g_03099	Syah.g_02522
OG0001654	Syar.g_01214	Syah.g_02310
OG0001657	Syar.g_00089	Syah.g_00063
OG0001658	Syar.g_00329	Syah.g_00513
OG0001659	Syar.g_01973	Syah.g_01424
OG0001671	Syar.g_00943	Syah.g_00550
OG0001672	Syar.g_03053	Syah.g_02497, Syah.g_02496
OG0001673	Syar.g_03028	Syah.g_00903
OG0001675	Syar.g_02486	Syah.g_01673
OG0001677	Syar.g_01097	Syah.g_00811
OG0001678	Syar.g_00144	Syah.g_00691
OG0001679	Syar.g_00032	Syah.g_01114
OG0001680	Syar.g_02953	Syah.g_02404
OG0001682	Syar.g_01573	Syah.g_02306, Syah.g_01719
OG0001692	Syar.g_02812	Syah.g_01297
OG0001694	Syar.g_00227	Syah.g_00622
OG0001695	Syar.g_00864	Syah.g_00409
OG0001702	Syar.g_03087	Syah.g_02513
OG0001703	Syar.g_01463	Syah.g_00988
OG0001712	Syar.g_01846	Syah.g_01847
OG0001713	Syar.g_02147	Syah.g_02144
OG0001714	Syar.g_00576	Syah.g_00276
OG0001715	Syar.g_00804	Syah.g_01877
OG0001716	Syar.g_01642, Syar.g_00805	Syah.g_02110
OG0001717	Syar.g_00103	Syah.g_00076
OG0001729	Syar.g_03015	Syah.g_00914
OG0001730	Syar.g_00837, Syar.g_00806	Syah.g_00921
OG0001731	Syar.g_02884	Syah.g_02332
OG0001733	Syar.g_00179	Syah.g_01514
OG0001734	Syar.g_00188	Syah.g_02111
OG0001735	Syar.g_02469	Syah.g_01491
OG0001737	Syar.g_00855	Syah.g_00108
OG0001738	Syar.g_00717	Syah.g_00142
OG0001739	Syar.g_00862	Syah.g_00411
OG0001741	Syar.g_01311, Syar.g_02155	Syah.g_00938, Syah.g_02444, Syah.g_01867
OG0001748	Syar.g_00941	Syah.g_00554, Syah.g_00549
OG0001749	Syar.g_00264	Syah.g_00159
OG0001750	Syar.g_03097, Syar.g_01648	Syah.g_02520
OG0001751	Syar.g_03029	Syah.g_00902
OG0001752	Syar.g_03009	Syah.g_02289
OG0001754	Syar.g_00973	Syah.g_02282
OG0001755	Syar.g_01515	Syah.g_01039
OG0001756	Syar.g_00840, Syar.g_01320	Syah.g_00479
OG0001761	Syar.g_01703, Syar.g_00182	Syah.g_01971
OG0001762	Syar.g_02493	Syah.g_01666
OG0001763	Syar.g_02506	Syah.g_01653
OG0001764	Syar.g_01870	Syah.g_01571
OG0001766	Syar.g_00902	Syah.g_00119
OG0001767	Syar.g_02733	Syah.g_00167
OG0001768	Syar.g_02918	Syah.g_00606
OG0001769	Syar.g_02437	Syah.g_01915
OG0001771	Syar.g_02677	Syah.g_02078
OG0001783	Syar.g_00611	Syah.g_00247
OG0001784	Syar.g_03090	Syah.g_02515
OG0001786	Syar.g_02903	Syah.g_02350
OG0001787	Syar.g_01927	Syah.g_01063
OG0001788	Syar.g_02351	Syah.g_01066
OG0001789	Syar.g_02776	Syah.g_02198
OG0001790	Syar.g_01528	Syah.g_02171
OG0001792	Syar.g_01708	Syah.g_01398
OG0001794	Syar.g_03304	Syah.g_01696
OG0001796	Syar.g_01808	Syah.g_01677
OG0001797	Syar.g_00681	Syah.g_01598
OG0001798	Syar.g_02248	Syah.g_01956
OG0001799	Syar.g_02434	Syah.g_01919
OG0001800	Syar.g_02840	Syah.g_01322
OG0001801	Syar.g_02821	Syah.g_01314
OG0001803	Syar.g_02873	Syah.g_02226
OG0001804	Syar.g_01164	Syah.g_00890
OG0001805	Syar.g_00927	Syah.g_00667
OG0001806	Syar.g_00216	Syah.g_00634
OG0001808	Syar.g_03226	Syah.g_00180
OG0001809	Syar.g_02274	Syah.g_00035
OG0001810	Syar.g_00071	Syah.g_00037
OG0001811	Syar.g_00125, Syar.g_02050	Syah.g_00615
OG0001812	Syar.g_00311	Syah.g_00520
OG0001813	Syar.g_00696	Syah.g_00467
OG0001814	Syar.g_00456	Syah.g_00387
OG0001815	Syar.g_00465	Syah.g_00378
OG0001816	Syar.g_01675	Syah.g_01518
OG0001817	Syar.g_00012	Syah.g_00428
OG0001837	Syar.g_00942	Syah.g_00555
OG0001838	Syar.g_00478	Syah.g_00365
OG0001839	Syar.g_00506	Syah.g_00339
OG0001840	Syar.g_00524	Syah.g_00317
OG0001841	Syar.g_00531	Syah.g_00309
OG0001842	Syar.g_02270	Syah.g_02303
OG0001843	Syar.g_00618	Syah.g_00241
OG0001844	Syar.g_00619	Syah.g_00240
OG0001845	Syar.g_00621	Syah.g_00239
OG0001847	Syar.g_00042	Syah.g_00010
OG0001848	Syar.g_00037	Syah.g_00006
OG0001849	Syar.g_03079	Syah.g_02507
OG0001850	Syar.g_03055	Syah.g_02498
OG0001851	Syar.g_03049	Syah.g_02492
OG0001852	Syar.g_03048	Syah.g_02491
OG0001853	Syar.g_03042	Syah.g_02485
OG0001854	Syar.g_03023	Syah.g_00907
OG0001856	Syar.g_02907	Syah.g_02361
OG0001857	Syar.g_02904	Syah.g_02358
OG0001858	Syar.g_02339	Syah.g_02326
OG0001859	Syar.g_01451	Syah.g_00977
OG0001860	Syar.g_01465	Syah.g_00990
OG0001861	Syar.g_01476	Syah.g_01004
OG0001862	Syar.g_01488	Syah.g_01015
OG0001863	Syar.g_01495	Syah.g_01020
OG0001864	Syar.g_02227	Syah.g_01072
OG0001865	Syar.g_02198	Syah.g_01140
OG0001866	Syar.g_02174	Syah.g_01164
OG0001867	Syar.g_02172	Syah.g_01973
OG0001868	Syar.g_02780	Syah.g_02203
OG0001869	Syar.g_01533	Syah.g_02163
OG0001870	Syar.g_01543	Syah.g_02155
OG0001871	Syar.g_01552	Syah.g_02149
OG0001872	Syar.g_01715	Syah.g_01394
OG0001873	Syar.g_01965	Syah.g_01429
OG0001874	Syar.g_01962	Syah.g_01432
OG0001877	Syar.g_02593	Syah.g_02002
OG0001878	Syar.g_02489	Syah.g_01670
OG0001879	Syar.g_02495	Syah.g_01664
OG0001880	Syar.g_02535	Syah.g_01626
OG0001881	Syar.g_03301	Syah.g_01625
OG0001882	Syar.g_00678	Syah.g_01601
OG0001883	Syar.g_02561	Syah.g_01597
OG0001884	Syar.g_02571	Syah.g_01588
OG0001885	Syar.g_02587	Syah.g_01576
OG0001886	Syar.g_01871	Syah.g_01572
OG0001887	Syar.g_01971	Syah.g_01823
OG0001888	Syar.g_02614	Syah.g_01803
OG0001889	Syar.g_02654	Syah.g_01763
OG0001890	Syar.g_01831	Syah.g_02097
OG0001891	Syar.g_01839	Syah.g_02101
OG0001892	Syar.g_02837	Syah.g_02115
OG0001893	Syar.g_02247	Syah.g_01955
OG0001894	Syar.g_02417	Syah.g_01936
OG0001895	Syar.g_02824	Syah.g_01318
OG0001896	Syar.g_01171	Syah.g_02230
OG0001897	Syar.g_01128	Syah.g_00868
OG0001898	Syar.g_01110	Syah.g_00848
OG0001899	Syar.g_01062	Syah.g_00774
OG0001900	Syar.g_00200	Syah.g_00649
OG0001901	Syar.g_00201	Syah.g_00648
OG0001902	Syar.g_00232	Syah.g_00093
OG0001903	Syar.g_00241	Syah.g_00103
OG0001904	Syar.g_00282	Syah.g_00172
OG0001905	Syar.g_00288	Syah.g_00182
OG0001906	Syar.g_00057	Syah.g_00024
OG0001907	Syar.g_00072	Syah.g_00043
OG0001908	Syar.g_00119	Syah.g_00619
OG0001909	Syar.g_01010	Syah.g_00608
OG0001910	Syar.g_00937	Syah.g_00545
OG0001912	Syar.g_00345	Syah.g_00495
OG0001913	Syar.g_00347	Syah.g_00493
OG0001914	Syar.g_02237	Syah.g_01442
OG0001915	Syar.g_00462	Syah.g_00381
OG0001917	Syar.g_01798	Syah.g_01684
OG0001918	Syar.g_00735	Syah.g_01852, Syah.g_00416
OG0001929	Syar.g_00538	Syah.g_00302
OG0001930	Syar.g_02271	Syah.g_02304
OG0001931	Syar.g_02272	Syah.g_02305
OG0001932	Syar.g_00616	Syah.g_00243
OG0001933	Syar.g_03122	Syah.g_02540
OG0001934	Syar.g_03106	Syah.g_02527
OG0001935	Syar.g_03046	Syah.g_02489
OG0001936	Syar.g_02054	Syah.g_01889
OG0001937	Syar.g_02892	Syah.g_02340
OG0001938	Syar.g_01467	Syah.g_00992
OG0001939	Syar.g_00339	Syah.g_01998
OG0001940	Syar.g_02211	Syah.g_01127
OG0001941	Syar.g_02784	Syah.g_02208
OG0001943	Syar.g_01382	Syah.g_01844
OG0001944	Syar.g_02836	Syah.g_01560
OG0001946	Syar.g_02597	Syah.g_02003
OG0001948	Syar.g_02504	Syah.g_01655
OG0001949	Syar.g_02524	Syah.g_01635
OG0001950	Syar.g_02526	Syah.g_01633
OG0001951	Syar.g_02537	Syah.g_01624
OG0001952	Syar.g_00679	Syah.g_01600
OG0001953	Syar.g_00680	Syah.g_01599
OG0001954	Syar.g_02066	Syah.g_01545
OG0001957	Syar.g_02242	Syah.g_01950
OG0001958	Syar.g_02471	Syah.g_01493
OG0001960	Syar.g_01278	Syah.g_01235
OG0001961	Syar.g_01268	Syah.g_01216
OG0001964	Syar.g_00131	Syah.g_00704
OG0001966	Syar.g_00194	Syah.g_00654
OG0001967	Syar.g_00196	Syah.g_00652
OG0001968	Syar.g_00197	Syah.g_00651
OG0001969	Syar.g_00827	Syah.g_00125
OG0001970	Syar.g_00059	Syah.g_00026
OG0001971	Syar.g_01012	Syah.g_00610
OG0001972	Syar.g_00916	Syah.g_00533
OG0001974	Syar.g_00325	Syah.g_00515
OG0001975	Syar.g_02236	Syah.g_01441
OG0001976	Syar.g_02238	Syah.g_01443
OG0001978	Syar.g_02406, Syar.g_00571	Syah.g_00281
OG0001979	Syar.g_00404, Syar.g_01841	Syah.g_01999
OG0001980	Syar.g_01111	Syah.g_00844, Syah.g_01834
OG0001995	Syar.g_02034	Syah.g_01988
OG0001997	Syar.g_03095	Syah.g_02518
OG0001998	Syar.g_03218	Syah.g_00502
OG0001998	Syar.g_00016	Syah.g_01305
OG0002007	Syar.g_01994, Syar.g_01381	Syah.g_02062
OG0002008	Syar.g_02491	Syah.g_01668
OG0002009	Syar.g_02604	Syah.g_01813
OG0002010	Syar.g_01406	Syah.g_01261
OG0002011	Syar.g_00966	Syah.g_00896
OG0002013	Syar.g_03062	Syah.g_00886
OG0002015	Syar.g_00280	Syah.g_00163
OG0002016	Syar.g_00944	Syah.g_00551
OG0002017	Syar.g_00706	Syah.g_00458
OG0002020	Syar.g_00892	Syah.g_00413
OG0002021	Syar.g_00425	Syah.g_00415
OG0002022	Syar.g_00426	Syah.g_00417
OG0002023	Syar.g_00427	Syah.g_00418
OG0002024	Syar.g_00875	Syah.g_00426
OG0002038	Syar.g_02839	Syah.g_02148
OG0002039	Syar.g_03221	Syah.g_02135
OG0002040	Syar.g_02140	Syah.g_02134
OG0002041	Syar.g_02508	Syah.g_01651
OG0002042	Syar.g_02530	Syah.g_01629
OG0002043	Syar.g_02580	Syah.g_01581
OG0002045	Syar.g_01265	Syah.g_01213
OG0002047	Syar.g_01160	Syah.g_00885
OG0002049	Syar.g_01016	Syah.g_00730
OG0002053	Syar.g_01842	Syah.g_00474
OG0002054	Syar.g_00876	Syah.g_00427
OG0002055	Syar.g_00872	Syah.g_00423
OG0002056	Syar.g_00243, Syar.g_00242	Syah.g_00104
OG0002114	Syar.g_00920, Syar.g_01908	Syah.g_01310
OG0002116	Syar.g_02897	Syah.g_02345
OG0002119	Syar.g_00950	Syah.g_00569
OG0002120	Syar.g_01671	Syah.g_01543
OG0002121	Syar.g_01318	Syah.g_01460
OG0002123	Syar.g_01489, Syar.g_01579	Syah.g_01725
OG0002126	Syar.g_00271	Syah.g_00160
OG0002127	Syar.g_00073	Syah.g_00042
OG0002129	Syar.g_02862	Syah.g_01277
OG0002131	Syar.g_00424	Syah.g_00414
OG0002132	Syar.g_00866	Syah.g_00422
OG0002134	Syar.g_00257	Syah.g_00232
OG0002135	Syar.g_02966	Syah.g_02419
OG0002136	Syar.g_02965	Syah.g_02418
OG0002138	Syar.g_02036	Syah.g_01997
OG0002139	Syar.g_01729	Syah.g_01381
OG0002142	Syar.g_02820	Syah.g_01313
OG0002143	Syar.g_00969, Syar.g_00890	Syah.g_00893
OG0002144	Syar.g_01020	Syah.g_00733
OG0002162	Syar.g_03193	Syah.g_01121
OG0002163	Syar.g_00383	Syah.g_00480
OG0002169	Syar.g_01159	Syah.g_00884
OG0002171	Syar.g_00263	Syah.g_00156
OG0002172	Syar.g_00940	Syah.g_00548
OG0002179	Syar.g_00660	Syah.g_00185
OG0002180	Syar.g_00233	Syah.g_00094
OG0002181	Syar.g_00204	Syah.g_00646
OG0002182	Syar.g_02901	Syah.g_00664
OG0002183	Syar.g_03083, Syar.g_03082	Syah.g_02509
OG0002184	Syar.g_03078	Syah.g_02506
OG0002185	Syar.g_03056	Syah.g_02499
OG0002186	Syar.g_02964	Syah.g_02417
OG0002187	Syar.g_02963	Syah.g_02415
OG0002188	Syar.g_02924	Syah.g_02378
OG0002189	Syar.g_02923	Syah.g_02377
OG0002190	Syar.g_02883	Syah.g_02331
OG0002192	Syar.g_01950	Syah.g_02132
OG0002193	Syar.g_01384	Syah.g_01349
OG0002194	Syar.g_01726	Syah.g_01384
OG0002195	Syar.g_03152	Syah.g_01534
