Orthogroup	Syar	Syai
OG0001167	Syar.g_02982	Syai.g_02254
OG0001168	Syar.g_02983	Syai.g_02256
OG0001169	Syar.g_02985	Syai.g_02258
OG0001170	Syar.g_02987	Syai.g_02260
OG0001171	Syar.g_02999	Syai.g_02270
OG0001172	Syar.g_00143	Syai.g_00323
OG0001173	Syar.g_00142	Syai.g_00324
OG0001174	Syar.g_00134	Syai.g_00332
OG0001175	Syar.g_00133	Syai.g_00333
OG0001176	Syar.g_01025	Syai.g_00352
OG0001177	Syar.g_01023	Syai.g_00350
OG0001178	Syar.g_02943	Syai.g_02383
OG0001179	Syar.g_01055	Syai.g_00385
OG0001181	Syar.g_01082	Syai.g_00414
OG0001182	Syar.g_01090	Syai.g_00423
OG0001183	Syar.g_01096	Syai.g_00429
OG0001184	Syar.g_00653	Syai.g_00156
OG0001185	Syar.g_00614	Syai.g_00117
OG0001186	Syar.g_00562	Syai.g_00084
OG0001187	Syar.g_00548	Syai.g_00081
OG0001188	Syar.g_00546	Syai.g_00078
OG0001189	Syar.g_00525	Syai.g_00061
OG0001190	Syar.g_00330	Syai.g_02776
OG0001191	Syar.g_00349	Syai.g_02788
OG0001192	Syar.g_00356	Syai.g_02793
OG0001193	Syar.g_00711	Syai.g_02835
OG0001194	Syar.g_00622	Syai.g_02838
OG0001195	Syar.g_00623	Syai.g_02839
OG0001196	Syar.g_00453	Syai.g_02913
OG0001197	Syar.g_00455	Syai.g_02915
OG0001198	Syar.g_00467	Syai.g_02930
OG0001199	Syar.g_03045	Syai.g_02480
OG0001200	Syar.g_03047	Syai.g_02482
OG0001202	Syar.g_00991	Syai.g_02674
OG0001203	Syar.g_03021	Syai.g_00540
OG0001204	Syar.g_00154	Syai.g_00312
OG0001205	Syar.g_02869	Syai.g_02212
OG0001207	Syar.g_01462	Syai.g_00629
OG0001208	Syar.g_01471	Syai.g_00640
OG0001211	Syar.g_02323	Syai.g_00735
OG0001212	Syar.g_02027	Syai.g_00799
OG0001213	Syar.g_02239	Syai.g_01082
OG0001214	Syar.g_02420	Syai.g_01106
OG0001215	Syar.g_00965	Syai.g_01958
OG0001216	Syar.g_01909	Syai.g_01388
OG0001217	Syar.g_02852	Syai.g_01185
OG0001218	Syar.g_01388	Syai.g_00893
OG0001219	Syar.g_02585	Syai.g_01561
OG0001222	Syar.g_02552	Syai.g_01516
OG0001223	Syar.g_02505	Syai.g_01463
OG0001224	Syar.g_01361	Syai.g_02011
OG0001225	Syar.g_01929	Syai.g_02009
OG0001226	Syar.g_03054	Syai.g_01154
OG0001227	Syar.g_02213	Syai.g_02806
OG0001230	Syar.g_02816	Syai.g_00964
OG0001231	Syar.g_00485	Syai.g_00017
OG0001232	Syar.g_02968	Syai.g_02410
OG0001233	Syar.g_02988	Syai.g_02261
OG0001235	Syar.g_01019	Syai.g_00343
OG0001236	Syar.g_00657	Syai.g_00159
OG0001237	Syar.g_00652	Syai.g_00137
OG0001238	Syar.g_00351	Syai.g_02789
OG0001239	Syar.g_03043	Syai.g_02477
OG0001240	Syar.g_03101	Syai.g_02527
OG0001241	Syar.g_03149	Syai.g_02537
OG0001242	Syar.g_00043	Syai.g_02566
OG0001243	Syar.g_00051	Syai.g_02573
OG0001244	Syar.g_00075	Syai.g_02605
OG0001245	Syar.g_00999	Syai.g_02091
OG0001246	Syar.g_01910	Syai.g_00666
OG0001247	Syar.g_02024	Syai.g_01380
OG0001248	Syar.g_02059	Syai.g_01377
OG0001249	Syar.g_01113	Syai.g_00464
OG0001250	Syar.g_01819, Syar.g_03240	Syai.g_02053
OG0001251	Syar.g_02575	Syai.g_02845
OG0001252	Syar.g_01372	Syai.g_02018
OG0001254	Syar.g_02233	Syai.g_01744
OG0001255	Syar.g_01746	Syai.g_01915
OG0001256	Syar.g_02915	Syai.g_02362
OG0001257	Syar.g_00807, Syar.g_02468, Syar.g_02269	Syai.g_00848
OG0001258	Syar.g_02925	Syai.g_02372
OG0001259	Syar.g_02986	Syai.g_02259
OG0001260	Syar.g_03007	Syai.g_02281
OG0001262	Syar.g_00527	Syai.g_00063
OG0001263	Syar.g_00054	Syai.g_02576
OG0001265	Syar.g_00041	Syai.g_02563
OG0001266	Syar.g_00987	Syai.g_02679
OG0001267	Syar.g_00225	Syai.g_00259
OG0001268	Syar.g_01124	Syai.g_00492
OG0001269	Syar.g_00688	Syai.g_01699
OG0001270	Syar.g_01175	Syai.g_02231
OG0001271	Syar.g_01270	Syai.g_00862
OG0001272	Syar.g_01475	Syai.g_00644
OG0001273	Syar.g_02413	Syai.g_01099
OG0001274	Syar.g_00929	Syai.g_02706
OG0001275	Syar.g_02490	Syai.g_01447
OG0001276	Syar.g_01797	Syai.g_01431
OG0001277	Syar.g_02250	Syai.g_02899
OG0001278	Syar.g_01720	Syai.g_01799
OG0001279	Syar.g_02841	Syai.g_00991
OG0001280	Syar.g_03317	Syai.g_02176
OG0001281	Syar.g_02783	Syai.g_02186
OG0001282	Syar.g_01460, Syar.g_01351	Syai.g_00627
OG0001283	Syar.g_00447	Syai.g_02908
OG0001284	Syar.g_02900	Syai.g_02338
OG0001285	Syar.g_02972	Syai.g_02866
OG0001286	Syar.g_01077	Syai.g_00408
OG0001287	Syar.g_00606	Syai.g_00109
OG0001289	Syar.g_03080	Syai.g_02504
OG0001290	Syar.g_03111	Syai.g_02536
OG0001291	Syar.g_00064	Syai.g_02587
OG0001292	Syar.g_00160	Syai.g_00306
OG0001293	Syar.g_00198	Syai.g_00285
OG0001294	Syar.g_01687	Syai.g_01242
OG0001295	Syar.g_00693	Syai.g_00722
OG0001296	Syar.g_01506	Syai.g_00672
OG0001297	Syar.g_01510	Syai.g_00676
OG0001298	Syar.g_02210	Syai.g_00773
OG0001299	Syar.g_01915	Syai.g_01236
OG0001303	Syar.g_02583	Syai.g_01559
OG0001304	Syar.g_01557	Syai.g_01418
OG0001305	Syar.g_01937	Syai.g_02001
OG0001306	Syar.g_01521	Syai.g_02160
OG0001307	Syar.g_02591	Syai.g_01717
OG0001308	Syar.g_02798	Syai.g_00943
OG0001309	Syar.g_00360	Syai.g_00682
OG0001311	Syar.g_01795	Syai.g_01429
OG0001312	Syar.g_02569	Syai.g_01549
OG0001315	Syar.g_01094	Syai.g_00427
OG0001317	Syar.g_03025	Syai.g_00534
OG0001318	Syar.g_00186	Syai.g_00293
OG0001319	Syar.g_00215	Syai.g_00270
OG0001325	Syar.g_01577	Syai.g_01392
OG0001326	Syar.g_00632	Syai.g_02856
OG0001327	Syar.g_01674	Syai.g_01250
OG0001331	Syar.g_01455	Syai.g_00622
OG0001334	Syar.g_03166	Syai.g_00438
OG0001336	Syar.g_00448	Syai.g_02909
OG0001338	Syar.g_03232	Syai.g_00448
OG0001339	Syar.g_03114	Syai.g_02539
OG0001343	Syar.g_03210	Syai.g_02842
OG0001345	Syar.g_01958	Syai.g_02110
OG0001346	Syar.g_02778	Syai.g_02180
OG0001347	Syar.g_00565	Syai.g_02766
OG0001348	Syar.g_02259	Syai.g_02033
OG0001349	Syar.g_02764	Syai.g_02417
OG0001351	Syar.g_01420	Syai.g_00843
OG0001353	Syar.g_01809	Syai.g_02042
OG0001354	Syar.g_02520	Syai.g_01477
OG0001355	Syar.g_01912	Syai.g_01698
OG0001356	Syar.g_00176	Syai.g_02032
OG0001359	Syar.g_03211	Syai.g_02841
OG0001360	Syar.g_01961	Syai.g_02107
OG0001361	Syar.g_01955	Syai.g_02113
OG0001364	Syar.g_00284	Syai.g_00173
OG0001366	Syar.g_02962	Syai.g_02403
OG0001370	Syar.g_00013	Syai.g_02865
OG0001373	Syar.g_00631	Syai.g_02855
OG0001374	Syar.g_00642	Syai.g_02863
OG0001376	Syar.g_02600	Syai.g_02795
OG0001377	Syar.g_02599	Syai.g_02794
OG0001378	Syar.g_01174	Syai.g_02232
OG0001379	Syar.g_02772	Syai.g_02169
OG0001383	Syar.g_03016	Syai.g_02731
OG0001385	Syar.g_00628	Syai.g_02852
OG0001386	Syar.g_00629	Syai.g_02853
OG0001387	Syar.g_00630	Syai.g_02854
OG0001388	Syar.g_00635	Syai.g_02857
OG0001389	Syar.g_00636	Syai.g_02858
OG0001390	Syar.g_00637	Syai.g_02859
OG0001391	Syar.g_00638	Syai.g_02860
OG0001392	Syar.g_00640	Syai.g_02861
OG0001393	Syar.g_00641	Syai.g_02862
OG0001394	Syar.g_02608	Syai.g_01290
OG0001395	Syar.g_01561	Syai.g_01410
OG0001396	Syar.g_00566	Syai.g_02765
OG0001401	Syar.g_01813	Syai.g_02046, Syai.g_02047
OG0001402	Syar.g_02252	Syai.g_01070
OG0001406	Syar.g_02601	Syai.g_02796
OG0001408	Syar.g_02042	Syai.g_01831
OG0001412	Syar.g_00564	Syai.g_02767
OG0001413	Syar.g_02062, Syar.g_02063	Syai.g_01148
OG0001416	Syar.g_00433	Syai.g_02183
OG0001417	Syar.g_01885	Syai.g_01478
OG0001420	Syar.g_02680	Syai.g_00697
OG0001428	Syar.g_00108	Syai.g_02637
OG0001430	Syar.g_03306	Syai.g_02768
OG0001432	Syar.g_02064, Syar.g_02123	Syai.g_01943
OG0001433	Syar.g_00173	Syai.g_02031
OG0001435	Syar.g_01621	Syai.g_01256
OG0001436	Syar.g_03234	Syai.g_00178
OG0001438	Syar.g_00240	Syai.g_00244
OG0001439	Syar.g_00824	Syai.g_00219
OG0001441	Syar.g_02691	Syai.g_00687
OG0001442	Syar.g_02622	Syai.g_01305
OG0001443	Syar.g_00378	Syai.g_02800
OG0001444	Syar.g_03096	Syai.g_02521
OG0001447	Syar.g_00052	Syai.g_02574
OG0001449	Syar.g_01897	Syai.g_00315
OG0001452	Syar.g_00167	Syai.g_00298
OG0001453	Syar.g_02498	Syai.g_01455
OG0001454	Syar.g_02065, Syar.g_02122	Syai.g_01153
OG0001456	Syar.g_00643	Syai.g_02873
OG0001457	Syar.g_00644	Syai.g_02874
OG0001458	Syar.g_00645	Syai.g_02875
OG0001459	Syar.g_00418, Syar.g_02047	Syai.g_01712
OG0001460	Syar.g_00172	Syai.g_02030
OG0001461	Syar.g_02478	Syai.g_01730
OG0001462	Syar.g_00511	Syai.g_00045
OG0001467	Syar.g_01745	Syai.g_01141
OG0001470	Syar.g_02358, Syar.g_02369	Syai.g_02235
OG0001471	Syar.g_00830	Syai.g_00224
OG0001474	Syar.g_01125	Syai.g_00493
OG0001475	Syar.g_02370	Syai.g_02237
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syai.g_02131
OG0001477	Syar.g_02277	Syai.g_01992
OG0001479	Syar.g_01122	Syai.g_00490
OG0001480	Syar.g_02013	Syai.g_02088
OG0001482	Syar.g_02511	Syai.g_01468
OG0001487	Syar.g_01389	Syai.g_00894
OG0001488	Syar.g_01948	Syai.g_02121
OG0001489	Syar.g_01087	Syai.g_00419
OG0001492	Syar.g_01717	Syai.g_01796
OG0001493	Syar.g_01725	Syai.g_01820
OG0001495	Syar.g_01022	Syai.g_00349
OG0001496	Syar.g_02279	Syai.g_01990
OG0001497	Syar.g_02278	Syai.g_01991
OG0001498	Syar.g_03286	Syai.g_00518
OG0001502	Syar.g_01840	Syai.g_02079
OG0001504	Syar.g_02046	Syai.g_01713
OG0001507	Syar.g_03257, Syar.g_01540	Syai.g_01671
OG0001508	Syar.g_02372	Syai.g_02234
OG0001510	Syar.g_00601	Syai.g_00105
OG0001511	Syar.g_03129	Syai.g_02549
OG0001512	Syar.g_03020	Syai.g_00541
OG0001513	Syar.g_00995	Syai.g_00138
OG0001514	Syar.g_02280	Syai.g_01989
OG0001515	Syar.g_02594	Syai.g_01978
OG0001516	Syar.g_01918	Syai.g_01233
OG0001517	Syar.g_01119	Syai.g_00487
OG0001518	Syar.g_00353	Syai.g_02791
OG0001519	Syar.g_00380, Syar.g_00002	Syai.g_02802
OG0001520	Syar.g_02053	Syai.g_00757
OG0001527	Syar.g_02309	Syai.g_00749
OG0001528	Syar.g_02371	Syai.g_02236
OG0001529	Syar.g_00518	Syai.g_00054
OG0001530	Syar.g_03127	Syai.g_02547
OG0001531	Syar.g_03019	Syai.g_00542
OG0001532	Syar.g_01978	Syai.g_01764
OG0001533	Syar.g_01173	Syai.g_00849, Syai.g_00821
OG0001534	Syar.g_01558	Syai.g_01417
OG0001535	Syar.g_01799	Syai.g_01433
OG0001536	Syar.g_02544	Syai.g_01508
OG0001537	Syar.g_02602	Syai.g_01285
OG0001538	Syar.g_02644	Syai.g_01326
OG0001539	Syar.g_01626	Syai.g_01252
OG0001540	Syar.g_00056	Syai.g_02578
OG0001541	Syar.g_00117	Syai.g_02646
OG0001542	Syar.g_00128	Syai.g_02655
OG0001543	Syar.g_00949	Syai.g_02692
OG0001544	Syar.g_00379, Syar.g_00001	Syai.g_02801
OG0001545	Syar.g_00865	Syai.g_02898
OG0001546	Syar.g_03276	Syai.g_00690
OG0001547	Syar.g_01855	Syai.g_01580
OG0001549	Syar.g_02838	Syai.g_02106
OG0001554	Syar.g_00327	Syai.g_02774
OG0001555	Syar.g_01689	Syai.g_01645
OG0001556	Syar.g_00177	Syai.g_01757
OG0001557	Syar.g_02609	Syai.g_01291
OG0001558	Syar.g_00488	Syai.g_00020, Syai.g_00021
OG0001559	Syar.g_03126	Syai.g_02546
OG0001560	Syar.g_03110	Syai.g_02535
OG0001561	Syar.g_01792	Syai.g_01427
OG0001562	Syar.g_02484	Syai.g_01441
OG0001563	Syar.g_01072	Syai.g_00403
OG0001567	Syar.g_01847	Syai.g_01581
OG0001568	Syar.g_01866	Syai.g_01578
OG0001574	Syar.g_02311	Syai.g_00747
OG0001575	Syar.g_02306	Syai.g_00752
OG0001576	Syar.g_02794	Syai.g_00817
OG0001577	Syar.g_01534	Syai.g_02148
OG0001578	Syar.g_00863	Syai.g_01886
OG0001580	Syar.g_00895	Syai.g_02758
OG0001590	Syar.g_02412	Syai.g_01098
OG0001591	Syar.g_01685	Syai.g_01244
OG0001592	Syar.g_03309, Syar.g_00310	Syai.g_02760
OG0001594	Syar.g_03217	Syai.g_02783
OG0001594	Syar.g_00848, Syar.g_00374	Syai.g_00987
OG0001614	Syar.g_00617	Syai.g_00119
OG0001616	Syar.g_01964	Syai.g_01751
OG0001617	Syar.g_01972	Syai.g_01985
OG0001618	Syar.g_01298, Syar.g_01196, Syar.g_01571	Syai.g_01399
OG0001619	Syar.g_02556	Syai.g_01519
OG0001620	Syar.g_01131	Syai.g_00499
OG0001621	Syar.g_00169	Syai.g_00297
OG0001622	Syar.g_00446	Syai.g_02907
OG0001623	Syar.g_01694, Syar.g_01104	Syai.g_00457
OG0001624	Syar.g_02145	Syai.g_01930
OG0001624	Syar.g_01312, Syar.g_02156	Syai.g_02807
OG0001625	Syar.g_00192	Syai.g_00291
OG0001634	Syar.g_01691	Syai.g_01239
OG0001637	Syar.g_00971, Syar.g_02007	Syai.g_02274
OG0001638	Syar.g_03132	Syai.g_02390
OG0001639	Syar.g_01212	Syai.g_02297
OG0001640	Syar.g_01377	Syai.g_02022
OG0001641	Syar.g_02500	Syai.g_01457
OG0001642	Syar.g_01387	Syai.g_02085
OG0001643	Syar.g_02423	Syai.g_01109
OG0001644	Syar.g_01876	Syai.g_01406
OG0001645	Syar.g_00803	Syai.g_01682
OG0001647	Syar.g_00217	Syai.g_00268
OG0001652	Syar.g_00486	Syai.g_00018
OG0001653	Syar.g_03099	Syai.g_02524, Syai.g_02924
OG0001654	Syar.g_01214	Syai.g_02295
OG0001657	Syar.g_00089	Syai.g_02619
OG0001658	Syar.g_00329	Syai.g_02775
OG0001659	Syar.g_01973	Syai.g_01759
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syai.g_00509, Syai.g_02554
OG0001672	Syar.g_03053	Syai.g_02488, Syai.g_02489
OG0001673	Syar.g_03028	Syai.g_00532
OG0001675	Syar.g_02486	Syai.g_01443
OG0001677	Syar.g_01097	Syai.g_00430, Syai.g_01762
OG0001678	Syar.g_00144	Syai.g_00322
OG0001679	Syar.g_00032	Syai.g_00756
OG0001680	Syar.g_02953	Syai.g_02394
OG0001682	Syar.g_01573	Syai.g_01152, Syai.g_01396
OG0001692	Syar.g_02812	Syai.g_00959
OG0001694	Syar.g_00227	Syai.g_00257
OG0001695	Syar.g_00864	Syai.g_02894
OG0001702	Syar.g_03087	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syar.g_01463	Syai.g_00630
OG0001712	Syar.g_01846	Syai.g_01634
OG0001713	Syar.g_02147	Syai.g_02130
OG0001715	Syar.g_00804	Syai.g_01166
OG0001716	Syar.g_01642, Syar.g_00805	Syai.g_02081, Syai.g_02082
OG0001717	Syar.g_00103	Syai.g_02632
OG0001726	Syar.g_01863	Syai.g_01593, Syai.g_01594
OG0001729	Syar.g_03015	Syai.g_00545
OG0001730	Syar.g_00837, Syar.g_00806	Syai.g_00552
OG0001731	Syar.g_02884	Syai.g_02315
OG0001732	Syar.g_00464, Syar.g_01702	Syai.g_01781
OG0001733	Syar.g_00179	Syai.g_01247
OG0001735	Syar.g_02469	Syai.g_02925, Syai.g_01226
OG0001737	Syar.g_00855	Syai.g_00238
OG0001738	Syar.g_00717	Syai.g_00204
OG0001739	Syar.g_00862	Syai.g_02892
OG0001741	Syar.g_01311, Syar.g_02155	Syai.g_01677, Syai.g_01165
OG0001749	Syar.g_00264	Syai.g_00148, Syai.g_00188
OG0001750	Syar.g_03097, Syar.g_01648	Syai.g_02522
OG0001751	Syar.g_03029	Syai.g_00531, Syai.g_01577
OG0001752	Syar.g_03009	Syai.g_02283
OG0001753	Syar.g_00919, Syar.g_01879	Syai.g_02277
OG0001754	Syar.g_00973	Syai.g_02276
OG0001755	Syar.g_01515	Syai.g_00681
OG0001756	Syar.g_00840, Syar.g_01320	Syai.g_02799
OG0001761	Syar.g_01703, Syar.g_00182	Syai.g_01050
OG0001762	Syar.g_02493	Syai.g_01450
OG0001763	Syar.g_02506	Syai.g_01464, Syai.g_01465
OG0001764	Syar.g_01870	Syai.g_01572
OG0001766	Syar.g_00902	Syai.g_00228
OG0001767	Syar.g_02733	Syai.g_00180
OG0001768	Syar.g_02918	Syai.g_02661
OG0001769	Syar.g_02437	Syai.g_01123
OG0001771	Syar.g_02677	Syai.g_01697
OG0001783	Syar.g_00611	Syai.g_00114
OG0001784	Syar.g_03090	Syai.g_02513
OG0001786	Syar.g_02903	Syai.g_02340
OG0001787	Syar.g_03272, Syar.g_01927	Syai.g_00706
OG0001788	Syar.g_02351	Syai.g_00710, Syai.g_00709
OG0001789	Syar.g_02776	Syai.g_02178
OG0001790	Syar.g_01528	Syai.g_02153
OG0001792	Syar.g_01708	Syai.g_01789
OG0001794	Syar.g_03304	Syai.g_01420
OG0001796	Syar.g_01808	Syai.g_01439
OG0001797	Syar.g_00681	Syai.g_01541
OG0001798	Syar.g_02248	Syai.g_01073
OG0001799	Syar.g_02434	Syai.g_01120
OG0001800	Syar.g_02840	Syai.g_00990
OG0001801	Syar.g_02821	Syai.g_00982
OG0001803	Syar.g_02873	Syai.g_02216
OG0001804	Syar.g_01164	Syai.g_00519
OG0001805	Syar.g_00927	Syai.g_00302
OG0001806	Syar.g_00216	Syai.g_00269
OG0001808	Syar.g_00286, Syar.g_03226	Syai.g_00167
OG0001810	Syar.g_00071	Syai.g_02591
OG0001811	Syar.g_00125, Syar.g_02050	Syai.g_02652
OG0001812	Syar.g_00311	Syai.g_02761
OG0001813	Syar.g_00696	Syai.g_02824
OG0001814	Syar.g_00456	Syai.g_02917, Syai.g_02916
OG0001815	Syar.g_00465	Syai.g_02928
OG0001816	Syar.g_01675	Syai.g_01249
OG0001817	Syar.g_00012	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001838	Syar.g_00478	Syai.g_00008
OG0001839	Syar.g_00506	Syai.g_00039
OG0001840	Syar.g_00524	Syai.g_00060
OG0001841	Syar.g_00531	Syai.g_00068
OG0001842	Syar.g_02270	Syai.g_02289
OG0001843	Syar.g_00618	Syai.g_00120
OG0001844	Syar.g_00619	Syai.g_00121
OG0001845	Syar.g_00621	Syai.g_00122
OG0001846	Syar.g_00044	Syai.g_02567
OG0001847	Syar.g_00042	Syai.g_02564, Syai.g_02565
OG0001848	Syar.g_00037	Syai.g_02560
OG0001849	Syar.g_03079	Syai.g_02503
OG0001850	Syar.g_03055	Syai.g_02491
OG0001851	Syar.g_03049	Syai.g_02484
OG0001852	Syar.g_03048	Syai.g_02483
OG0001853	Syar.g_03042	Syai.g_02476
OG0001854	Syar.g_03023	Syai.g_00536
OG0001855	Syar.g_00846, Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922	Syai.g_00889
OG0001856	Syar.g_02907	Syai.g_02354
OG0001857	Syar.g_02904	Syai.g_02351
OG0001858	Syar.g_02339	Syai.g_02309
OG0001859	Syar.g_01451	Syai.g_00618
OG0001860	Syar.g_01465	Syai.g_00632
OG0001861	Syar.g_01476	Syai.g_00645
OG0001862	Syar.g_01488	Syai.g_00656
OG0001863	Syar.g_01495	Syai.g_00661
OG0001864	Syar.g_02227	Syai.g_00718
OG0001865	Syar.g_02198	Syai.g_00785
OG0001866	Syar.g_02174	Syai.g_00813
OG0001867	Syar.g_02172	Syai.g_01048
OG0001868	Syar.g_02780	Syai.g_02182
OG0001869	Syar.g_01533	Syai.g_02149
OG0001870	Syar.g_01543	Syai.g_02141
OG0001871	Syar.g_01552	Syai.g_02136
OG0001872	Syar.g_01715	Syai.g_01795
OG0001873	Syar.g_01965	Syai.g_01752
OG0001874	Syar.g_01962	Syai.g_01749
OG0001877	Syar.g_02593	Syai.g_01979
OG0001878	Syar.g_02489	Syai.g_01446
OG0001879	Syar.g_02495	Syai.g_01452
OG0001880	Syar.g_02535	Syai.g_01498
OG0001881	Syar.g_03301	Syai.g_01501
OG0001882	Syar.g_00678	Syai.g_01524
OG0001883	Syar.g_02561	Syai.g_01542
OG0001884	Syar.g_02571	Syai.g_01551
OG0001885	Syar.g_02587	Syai.g_01567
OG0001886	Syar.g_01871	Syai.g_01571
OG0001887	Syar.g_01971	Syai.g_01277
OG0001888	Syar.g_02614	Syai.g_01298
OG0001889	Syar.g_02654	Syai.g_01354
OG0001890	Syar.g_01831	Syai.g_02060
OG0001891	Syar.g_01839	Syai.g_02064
OG0001892	Syar.g_03139, Syar.g_02837	Syai.g_02089
OG0001893	Syar.g_02247	Syai.g_01074
OG0001894	Syar.g_02417	Syai.g_01103
OG0001895	Syar.g_02824	Syai.g_00986
OG0001896	Syar.g_01171	Syai.g_02222
OG0001897	Syar.g_01128	Syai.g_00496
OG0001898	Syar.g_01110	Syai.g_00463
OG0001899	Syar.g_01062	Syai.g_00392
OG0001900	Syar.g_00200	Syai.g_00284
OG0001901	Syar.g_00201	Syai.g_00283
OG0001902	Syar.g_00232	Syai.g_00252
OG0001903	Syar.g_00241	Syai.g_00243
OG0001904	Syar.g_00282	Syai.g_00175
OG0001905	Syar.g_00288	Syai.g_00165
OG0001906	Syar.g_00057	Syai.g_02579
OG0001907	Syar.g_00072	Syai.g_02597
OG0001908	Syar.g_00119	Syai.g_02648
OG0001909	Syar.g_01010	Syai.g_02659
OG0001910	Syar.g_00937	Syai.g_02698
OG0001912	Syar.g_00345	Syai.g_02785
OG0001913	Syar.g_00347	Syai.g_02787
OG0001914	Syar.g_02237	Syai.g_01739
OG0001915	Syar.g_00462	Syai.g_02922
OG0001917	Syar.g_01798	Syai.g_01432
OG0001918	Syar.g_00735	Syai.g_01623, Syai.g_02887
OG0001924	Syar.g_02672	Syai.g_01058
OG0001925	Syar.g_02671	Syai.g_01057
OG0001926	Syar.g_02669	Syai.g_01056
OG0001927	Syar.g_02668	Syai.g_01055
OG0001929	Syar.g_00538	Syai.g_00075
OG0001930	Syar.g_02271	Syai.g_02290
OG0001931	Syar.g_02272	Syai.g_02291
OG0001932	Syar.g_00616	Syai.g_00118
OG0001933	Syar.g_03122	Syai.g_02543
OG0001934	Syar.g_03106	Syai.g_02531
OG0001935	Syar.g_03046	Syai.g_02481
OG0001936	Syar.g_02054	Syai.g_01653
OG0001937	Syar.g_02892	Syai.g_02329
OG0001938	Syar.g_01467	Syai.g_00634
OG0001939	Syar.g_00339	Syai.g_01960
OG0001940	Syar.g_02211	Syai.g_00771
OG0001941	Syar.g_02784	Syai.g_02187
OG0001943	Syar.g_01382	Syai.g_01920
OG0001944	Syar.g_02836	Syai.g_01932
OG0001946	Syar.g_02597	Syai.g_01980
OG0001947	Syar.g_01379	Syai.g_02024
OG0001948	Syar.g_02504	Syai.g_01462
OG0001949	Syar.g_02524	Syai.g_01483
OG0001950	Syar.g_02526	Syai.g_01485
OG0001951	Syar.g_02537	Syai.g_01502
OG0001952	Syar.g_00679	Syai.g_01525
OG0001953	Syar.g_00680	Syai.g_01526
OG0001954	Syar.g_02066	Syai.g_01600
OG0001957	Syar.g_02242	Syai.g_01079
OG0001958	Syar.g_02471	Syai.g_01228
OG0001961	Syar.g_01268	Syai.g_00860
OG0001964	Syar.g_00131	Syai.g_00335
OG0001966	Syar.g_00194	Syai.g_00289
OG0001967	Syar.g_00196	Syai.g_00287
OG0001968	Syar.g_00197	Syai.g_00286
OG0001969	Syar.g_00827	Syai.g_00222
OG0001970	Syar.g_00059	Syai.g_02581
OG0001971	Syar.g_01012	Syai.g_02657
OG0001972	Syar.g_00916	Syai.g_02710
OG0001973	Syar.g_00899, Syar.g_00908	Syai.g_02753
OG0001974	Syar.g_00325	Syai.g_02772
OG0001975	Syar.g_02236	Syai.g_01740
OG0001976	Syar.g_02238	Syai.g_01738
OG0001979	Syar.g_00404, Syar.g_01841	Syai.g_01961
OG0001980	Syar.g_01111	Syai.g_00459
OG0001991	Syar.g_01636	Syai.g_01203
OG0001993	Syar.g_02674	Syai.g_01060
OG0001994	Syar.g_02673	Syai.g_01059
OG0001995	Syar.g_02034	Syai.g_01948
OG0001996	Syar.g_00502	Syai.g_00036
OG0001997	Syar.g_03095	Syai.g_02520
OG0001998	Syar.g_00016	Syai.g_00971
OG0002002	Syar.g_01714	Syai.g_01794
OG0002006	Syar.g_01380	Syai.g_02025
OG0002007	Syar.g_01994, Syar.g_01381	Syai.g_02026
OG0002008	Syar.g_02491	Syai.g_01448
OG0002009	Syar.g_02604	Syai.g_01287
OG0002010	Syar.g_01406	Syai.g_00912
OG0002011	Syar.g_00966	Syai.g_00525
OG0002013	Syar.g_03062	Syai.g_00515
OG0002015	Syar.g_00280	Syai.g_00183, Syai.g_00146
OG0002017	Syar.g_00706	Syai.g_02832
OG0002020	Syar.g_00892	Syai.g_02890
OG0002021	Syar.g_00425	Syai.g_02888
OG0002022	Syar.g_00426	Syai.g_02885
OG0002023	Syar.g_00427	Syai.g_02884
OG0002024	Syar.g_00875	Syai.g_02878
OG0002038	Syar.g_02839	Syai.g_02134
OG0002039	Syar.g_03221	Syai.g_02120
OG0002041	Syar.g_02508	Syai.g_01467
OG0002042	Syar.g_02530	Syai.g_01495
OG0002043	Syar.g_02580	Syai.g_01558
OG0002045	Syar.g_01265	Syai.g_00857
OG0002047	Syar.g_01160	Syai.g_00514
OG0002048	Syar.g_01092	Syai.g_00426
OG0002049	Syar.g_01016	Syai.g_00341
OG0002051	Syar.g_00116	Syai.g_02645
OG0002053	Syar.g_01842	Syai.g_02804
OG0002054	Syar.g_00876	Syai.g_02877
OG0002055	Syar.g_00872	Syai.g_02880
OG0002056	Syar.g_00243, Syar.g_00242	Syai.g_00242
OG0002107	Syar.g_00670	Syai.g_01173
OG0002113	Syar.g_00507	Syai.g_00040
OG0002114	Syar.g_00920, Syar.g_01908	Syai.g_00979, Syai.g_00968
OG0002116	Syar.g_02897	Syai.g_02334
OG0002119	Syar.g_00950	Syai.g_02691
