Orthogroup	Syar	Syap
OG0001373	Syar.g_00631	Syap.g_02647
OG0001374	Syar.g_00642	Syap.g_01829, Syap.g_01830
OG0001376	Syar.g_02600	Syap.g_01991
OG0001377	Syar.g_02599	Syap.g_01992
OG0001378	Syar.g_01174	Syap.g_02055
OG0001379	Syar.g_02772	Syap.g_01474
OG0001382	Syar.g_02834, Syar.g_03204	Syap.g_00677
OG0001383	Syar.g_01880	Syap.g_02665
OG0001385	Syar.g_00628	Syap.g_02650
OG0001386	Syar.g_00629	Syap.g_02649
OG0001387	Syar.g_00630	Syap.g_02648
OG0001388	Syar.g_00635	Syap.g_02645
OG0001389	Syar.g_00636	Syap.g_02644
OG0001390	Syar.g_00637	Syap.g_02643
OG0001391	Syar.g_00638	Syap.g_01833
OG0001392	Syar.g_00640	Syap.g_01832
OG0001393	Syar.g_00641	Syap.g_01831
OG0001394	Syar.g_02608	Syap.g_00159
OG0001395	Syar.g_01561	Syap.g_00531
OG0001396	Syar.g_00566	Syap.g_02537
OG0001401	Syar.g_01813	Syap.g_01844
OG0001406	Syar.g_02601	Syap.g_01989
OG0001408	Syar.g_02042	Syap.g_01862
OG0001411	Syar.g_02360	Syap.g_00853
OG0001412	Syar.g_02400, Syar.g_00564	Syap.g_02535
OG0001415	Syar.g_01553	Syap.g_00447
OG0001418	Syar.g_01546	Syap.g_00221
OG0001420	Syar.g_02680	Syap.g_02736
OG0001428	Syar.g_00108	Syap.g_01196
OG0001432	Syar.g_02064, Syar.g_02123	Syap.g_01967
OG0001433	Syar.g_00173	Syap.g_00790
OG0001434	Syar.g_02613	Syap.g_00167
OG0001435	Syar.g_01621	Syap.g_01259
OG0001436	Syar.g_02714	Syap.g_01703
OG0001436	Syar.g_03234	Syap.g_01711
OG0001437	Syar.g_01554	Syap.g_00448
OG0001438	Syar.g_00240	Syap.g_01346, Syap.g_01630
OG0001439	Syar.g_00824	Syap.g_01674
OG0001441	Syar.g_02691	Syap.g_02749
OG0001443	Syar.g_00378	Syap.g_01006
OG0001444	Syar.g_01649, Syar.g_03096, Syar.g_03093	Syap.g_00761
OG0001447	Syar.g_00052	Syap.g_02218
OG0001452	Syar.g_00167	Syap.g_01590
OG0001453	Syar.g_02498	Syap.g_02687
OG0001456	Syar.g_00643	Syap.g_01828
OG0001457	Syar.g_00644	Syap.g_01826
OG0001458	Syar.g_00645	Syap.g_01825
OG0001459	Syar.g_00418, Syar.g_02047	Syap.g_00351
OG0001460	Syar.g_00172	Syap.g_00789
OG0001461	Syar.g_02478	Syap.g_02707
OG0001470	Syar.g_02358, Syar.g_02369	Syap.g_01138, Syap.g_00709
OG0001474	Syar.g_01125	Syap.g_00562
OG0001475	Syar.g_02370	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syar.g_01259, Syar.g_03184	Syap.g_01790
OG0001479	Syar.g_01122	Syap.g_00565
OG0001487	Syar.g_01389	Syap.g_00699
OG0001488	Syar.g_01948	Syap.g_00209
OG0001489	Syar.g_01087	Syap.g_00603
OG0001492	Syar.g_01717	Syap.g_02441
OG0001493	Syar.g_01725	Syap.g_02433
OG0001495	Syar.g_01022	Syap.g_01921
OG0001498	Syar.g_03286, Syar.g_01163	Syap.g_02044, Syap.g_02043
OG0001502	Syar.g_01840	Syap.g_00833
OG0001504	Syar.g_02046	Syap.g_00350
OG0001507	Syar.g_03257, Syar.g_01540	Syap.g_00227
OG0001508	Syar.g_02372	Syap.g_01139, Syap.g_00808
OG0001510	Syar.g_00601	Syap.g_01117
OG0001511	Syar.g_03129	Syap.g_02629, Syap.g_02676
OG0001512	Syar.g_03020	Syap.g_01151, Syap.g_01152
OG0001515	Syar.g_02594	Syap.g_00906
OG0001516	Syar.g_01918	Syap.g_01964
OG0001517	Syar.g_01119	Syap.g_00568
OG0001518	Syar.g_00353	Syap.g_01026
OG0001519	Syar.g_00380, Syar.g_00002	Syap.g_02079
OG0001527	Syar.g_02309	Syap.g_00287, Syap.g_00292
OG0001528	Syar.g_02371	Syap.g_00806
OG0001529	Syar.g_00518	Syap.g_01809
OG0001530	Syar.g_03127	Syap.g_02627
OG0001531	Syar.g_03019	Syap.g_01150
OG0001533	Syar.g_01173	Syap.g_02326
OG0001534	Syar.g_01558	Syap.g_00534
OG0001535	Syar.g_01799	Syap.g_01875
OG0001536	Syar.g_02544	Syap.g_02018
OG0001537	Syar.g_02602	Syap.g_00153
OG0001538	Syar.g_02644	Syap.g_00199
OG0001539	Syar.g_01626	Syap.g_02370
OG0001540	Syar.g_00056	Syap.g_02214
OG0001541	Syar.g_00117	Syap.g_01187
OG0001542	Syar.g_00128	Syap.g_01177
OG0001543	Syar.g_00949	Syap.g_01417, Syap.g_01416
OG0001546	Syar.g_02688	Syap.g_02745
OG0001547	Syar.g_01855	Syap.g_00840, Syap.g_00839
OG0001556	Syar.g_00177	Syap.g_00796, Syap.g_00041, Syap.g_00411
OG0001557	Syar.g_02609	Syap.g_00162
OG0001558	Syar.g_00488	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syar.g_02484	Syap.g_02700
OG0001563	Syar.g_01072	Syap.g_00473
OG0001567	Syar.g_01847	Syap.g_00838
OG0001568	Syar.g_01866	Syap.g_00842
OG0001570	Syar.g_02858	Syap.g_00438
OG0001574	Syar.g_02311	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syar.g_01534	Syap.g_00232
OG0001578	Syar.g_00863	Syap.g_01818
OG0001580	Syar.g_00895	Syap.g_01340, Syap.g_01341
OG0001587	Syar.g_03010	Syap.g_02669
OG0001590	Syar.g_02412	Syap.g_00889
OG0001592	Syar.g_00310	Syap.g_01342
OG0001613	Syar.g_01093	Syap.g_00597
OG0001614	Syar.g_00617	Syap.g_01101
OG0001615	Syar.g_03185, Syar.g_02334	Syap.g_01937
OG0001616	Syar.g_01964	Syap.g_01884
OG0001618	Syar.g_01298, Syar.g_01196	Syap.g_02409
OG0001619	Syar.g_02556	Syap.g_01752
OG0001620	Syar.g_01131	Syap.g_00557
OG0001621	Syar.g_00169	Syap.g_01592
OG0001622	Syar.g_00446	Syap.g_02601
OG0001623	Syar.g_01109	Syap.g_00578
OG0001623	Syar.g_01104	Syap.g_00582, Syap.g_00585
OG0001624	Syar.g_01312, Syar.g_02156	Syap.g_02494
OG0001634	Syar.g_01691	Syap.g_01956
OG0001636	Syar.g_00510	Syap.g_01797
OG0001637	Syar.g_00971	Syap.g_01945
OG0001637	Syar.g_02007	Syap.g_01946
OG0001638	Syar.g_03132, Syar.g_02949	Syap.g_01778
OG0001639	Syar.g_01212	Syap.g_00751
OG0001641	Syar.g_02500	Syap.g_02685
OG0001642	Syar.g_01387	Syap.g_00530
OG0001643	Syar.g_02423	Syap.g_00902
OG0001644	Syar.g_01876	Syap.g_00346
OG0001645	Syar.g_00803	Syap.g_00668
OG0001647	Syar.g_00217	Syap.g_01370
OG0001652	Syar.g_00486	Syap.g_02634
OG0001654	Syar.g_01214	Syap.g_00753
OG0001657	Syar.g_00089	Syap.g_02175
OG0001658	Syar.g_00329	Syap.g_00131
OG0001659	Syar.g_01973	Syap.g_01892
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001669	Syar.g_00323	Syap.g_01283
OG0001672	Syar.g_03053	Syap.g_02554
OG0001673	Syar.g_03028	Syap.g_01163
OG0001675	Syar.g_02486	Syap.g_02698
OG0001677	Syar.g_01097	Syap.g_00592
OG0001678	Syar.g_00144	Syap.g_02678
OG0001679	Syar.g_00032	Syap.g_02521
OG0001680	Syar.g_02953	Syap.g_01772
OG0001682	Syar.g_01573	Syap.g_00516
OG0001683	Syar.g_02716	Syap.g_00702
OG0001692	Syar.g_02812	Syap.g_02120
OG0001694	Syar.g_00227	Syap.g_01358
OG0001713	Syar.g_02147	Syap.g_00349
OG0001714	Syar.g_00576	Syap.g_01040
OG0001715	Syar.g_00804	Syap.g_00665
OG0001717	Syar.g_00103	Syap.g_01200
OG0001729	Syar.g_03015	Syap.g_02666
OG0001730	Syar.g_00837, Syar.g_00806	Syap.g_00770
OG0001731	Syar.g_02884	Syap.g_00029
OG0001732	Syar.g_00464	Syap.g_02315
OG0001733	Syar.g_00179	Syap.g_00794
OG0001735	Syar.g_02469	Syap.g_00095
OG0001737	Syar.g_00855	Syap.g_01637
OG0001738	Syar.g_00717	Syap.g_01657
OG0001739	Syar.g_00862	Syap.g_01816
OG0001741	Syar.g_01311, Syar.g_02155	Syap.g_02493
OG0001745	Syar.g_02010	Syap.g_02401
OG0001748	Syar.g_00941	Syap.g_01911
OG0001749	Syar.g_00264	Syap.g_02067
OG0001750	Syar.g_03097, Syar.g_01648	Syap.g_00764
OG0001751	Syar.g_03029	Syap.g_01164
OG0001752	Syar.g_03009	Syap.g_02670
OG0001753	Syar.g_00919, Syar.g_01879	Syap.g_02534
OG0001754	Syar.g_00973	Syap.g_01948
OG0001755	Syar.g_01515	Syap.g_00250
OG0001762	Syar.g_02493	Syap.g_02692
OG0001764	Syar.g_01870	Syap.g_02336
OG0001766	Syar.g_00902	Syap.g_01328
OG0001767	Syar.g_02733	Syap.g_01036, Syap.g_00863
OG0001768	Syar.g_02918	Syap.g_00610
OG0001769	Syar.g_02437	Syap.g_00643
OG0001771	Syar.g_02677	Syap.g_00329
OG0001783	Syar.g_00611	Syap.g_01108, Syap.g_01471
OG0001786	Syar.g_02903	Syap.g_00311, Syap.g_01210
OG0001787	Syar.g_01927	Syap.g_01454
OG0001788	Syar.g_02351	Syap.g_01449
OG0001789	Syar.g_02776	Syap.g_01482, Syap.g_01481
OG0001790	Syar.g_01528	Syap.g_00238
OG0001796	Syar.g_01808	Syap.g_01850, Syap.g_01852
OG0001797	Syar.g_00681	Syap.g_00947
OG0001798	Syar.g_02248	Syap.g_01291
OG0001799	Syar.g_02434	Syap.g_00638
OG0001800	Syar.g_02840	Syap.g_00771
OG0001801	Syar.g_02821	Syap.g_02110
OG0001804	Syar.g_01164	Syap.g_02045, Syap.g_02046
OG0001806	Syar.g_00216	Syap.g_02337
OG0001808	Syar.g_00286	Syap.g_01055
OG0001809	Syar.g_02274	Syap.g_00322, Syap.g_01685
OG0001811	Syar.g_00125, Syar.g_02050	Syap.g_01180
OG0001812	Syar.g_00311	Syap.g_01343
OG0001813	Syar.g_00696	Syap.g_02086
OG0001814	Syar.g_00456	Syap.g_01166, Syap.g_00125
OG0001815	Syar.g_00465	Syap.g_01801
OG0001818	Syar.g_02715	Syap.g_00703
OG0001838	Syar.g_00478	Syap.g_00064, Syap.g_00537
OG0001839	Syar.g_00506	Syap.g_01794
OG0001840	Syar.g_00524	Syap.g_00978
OG0001841	Syar.g_00531	Syap.g_00987
OG0001842	Syar.g_02270	Syap.g_00147, Syap.g_00146
OG0001843	Syar.g_00618	Syap.g_01100
OG0001844	Syar.g_00619	Syap.g_01099
OG0001845	Syar.g_00621	Syap.g_01094
OG0001846	Syar.g_00044	Syap.g_02226
OG0001847	Syar.g_00042	Syap.g_02230
OG0001848	Syar.g_00037	Syap.g_02236
OG0001849	Syar.g_03079	Syap.g_02364
OG0001850	Syar.g_03055	Syap.g_02550
OG0001851	Syar.g_03049	Syap.g_01700
OG0001852	Syar.g_03048	Syap.g_01699
OG0001853	Syar.g_03042	Syap.g_01691
OG0001854	Syar.g_03023	Syap.g_01157
OG0001855	Syar.g_00846	Syap.g_01986
OG0001855	Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922	Syap.g_01462
OG0001856	Syar.g_02907	Syap.g_01216
OG0001857	Syar.g_02904	Syap.g_01212
OG0001858	Syar.g_02339	Syap.g_00025
OG0001859	Syar.g_01451	Syap.g_02516
OG0001860	Syar.g_01465	Syap.g_02262
OG0001861	Syar.g_01476	Syap.g_02248
OG0001862	Syar.g_01488	Syap.g_00276
OG0001863	Syar.g_01495	Syap.g_00272
OG0001864	Syar.g_02227	Syap.g_01974
OG0001865	Syar.g_02198	Syap.g_00651
OG0001866	Syar.g_02174	Syap.g_01522
OG0001867	Syar.g_02172	Syap.g_01524
OG0001868	Syar.g_02780	Syap.g_01495
OG0001869	Syar.g_01533	Syap.g_00233
OG0001870	Syar.g_01543	Syap.g_00224
OG0001871	Syar.g_01552	Syap.g_00217
OG0001872	Syar.g_01715	Syap.g_02442
OG0001873	Syar.g_01965	Syap.g_01885
OG0001874	Syar.g_01962	Syap.g_01882
OG0001877	Syar.g_02593	Syap.g_00905
OG0001878	Syar.g_02489	Syap.g_02695
OG0001879	Syar.g_02495	Syap.g_02690
OG0001883	Syar.g_02561	Syap.g_01741
OG0001884	Syar.g_02571	Syap.g_01733
OG0001885	Syar.g_02587	Syap.g_02792
OG0001886	Syar.g_01871	Syap.g_02335
OG0001887	Syar.g_01971	Syap.g_01245
OG0001888	Syar.g_02614	Syap.g_00168
OG0001889	Syar.g_02654	Syap.g_02724
OG0001890	Syar.g_01831	Syap.g_00825
OG0001891	Syar.g_01839	Syap.g_00832
OG0001893	Syar.g_02247	Syap.g_01290
OG0001894	Syar.g_02417	Syap.g_00893
OG0001895	Syar.g_02824	Syap.g_02658
OG0001896	Syar.g_01171	Syap.g_02053
OG0001897	Syar.g_01128	Syap.g_00559
OG0001898	Syar.g_01110	Syap.g_00577
OG0001899	Syar.g_01062	Syap.g_00484
OG0001900	Syar.g_00200	Syap.g_02355
OG0001901	Syar.g_00201	Syap.g_02354
OG0001902	Syar.g_00232	Syap.g_01354
OG0001903	Syar.g_00241	Syap.g_01631
OG0001904	Syar.g_00282	Syap.g_02063
OG0001905	Syar.g_00288	Syap.g_01060
OG0001906	Syar.g_00057	Syap.g_02213
OG0001908	Syar.g_00119	Syap.g_01185
OG0001909	Syar.g_01010	Syap.g_02279
OG0001910	Syar.g_00937	Syap.g_01907
OG0001912	Syar.g_00345	Syap.g_01042
OG0001913	Syar.g_00347	Syap.g_01032
OG0001915	Syar.g_00462	Syap.g_02313
OG0001924	Syar.g_02672	Syap.g_00381
OG0001925	Syar.g_02671	Syap.g_00382
OG0001926	Syar.g_02669	Syap.g_00383
OG0001927	Syar.g_02668	Syap.g_00384
OG0001929	Syar.g_00538	Syap.g_00994
OG0001930	Syar.g_02271	Syap.g_00148
OG0001931	Syar.g_02272	Syap.g_00149
OG0001932	Syar.g_00616	Syap.g_01102
OG0001935	Syar.g_03046	Syap.g_01697
OG0001937	Syar.g_02892	Syap.g_00037
OG0001938	Syar.g_01467	Syap.g_00731, Syap.g_02259
OG0001942	Syar.g_01836	Syap.g_00831
OG0001943	Syar.g_01382	Syap.g_00645
OG0001944	Syar.g_02836	Syap.g_02662
OG0001946	Syar.g_02597	Syap.g_01058
OG0001947	Syar.g_01379	Syap.g_01412
OG0001970	Syar.g_00059	Syap.g_02212
OG0001973	Syar.g_00899	Syap.g_01331
OG0001973	Syar.g_00908	Syap.g_01332
OG0001977	Syar.g_00703	Syap.g_02094
OG0001979	Syar.g_00404	Syap.g_00662
OG0001979	Syar.g_01841	Syap.g_00834
OG0001991	Syar.g_01636	Syap.g_00791
OG0001994	Syar.g_02673	Syap.g_00380
OG0001998	Syar.g_03218	Syap.g_00748
OG0001999	Syar.g_02142, Syar.g_02981	Syap.g_01375
OG0002002	Syar.g_01714	Syap.g_02443
OG0002006	Syar.g_01380	Syap.g_01384, Syap.g_01413
OG0002009	Syar.g_02604	Syap.g_00155
OG0002010	Syar.g_01406	Syap.g_00002
OG0002011	Syar.g_00966	Syap.g_02399
OG0002013	Syar.g_03062	Syap.g_02542
OG0002015	Syar.g_00280	Syap.g_02069
OG0002016	Syar.g_00944	Syap.g_00102
OG0002017	Syar.g_00706	Syap.g_02099
OG0002019	Syar.g_00615	Syap.g_01103
OG0002020	Syar.g_00892	Syap.g_02581
OG0002021	Syar.g_00425	Syap.g_02584
OG0002022	Syar.g_00426	Syap.g_02585
OG0002023	Syar.g_00427	Syap.g_02588
OG0002025	Syar.g_02744, Syar.g_00800	Syap.g_02468
OG0002039	Syar.g_03221	Syap.g_00208
OG0002046	Syar.g_01258	Syap.g_02164
OG0002047	Syar.g_01160	Syap.g_02039, Syap.g_02154
OG0002048	Syar.g_01092	Syap.g_00598
OG0002049	Syar.g_01016	Syap.g_01926
OG0002053	Syar.g_01842	Syap.g_00836, Syap.g_00835
OG0002056	Syar.g_00243, Syar.g_00242	Syap.g_01633, Syap.g_01632
OG0002107	Syar.g_00670	Syap.g_00420
OG0002110	Syar.g_00859	Syap.g_00363
OG0002113	Syar.g_00507	Syap.g_01795
OG0002114	Syar.g_00920, Syar.g_01908	Syap.g_01982
OG0002116	Syar.g_02897	Syap.g_00044
OG0002129	Syar.g_02862	Syap.g_02529
OG0002130	Syar.g_02775	Syap.g_01480
OG0002131	Syar.g_00424	Syap.g_02582
OG0002134	Syar.g_00257	Syap.g_01088, Syap.g_01087
OG0002135	Syar.g_02966	Syap.g_01395, Syap.g_01402
OG0002136	Syar.g_02965	Syap.g_01396, Syap.g_01403
OG0002137	Syar.g_00799	Syap.g_02467
OG0002139	Syar.g_01729	Syap.g_02429
OG0002142	Syar.g_02820	Syap.g_02112, Syap.g_02111
OG0002143	Syar.g_00969, Syar.g_00890	Syap.g_02578
OG0002144	Syar.g_01020	Syap.g_00772, Syap.g_00773
OG0002145	Syar.g_01441, Syar.g_00366	Syap.g_02737
OG0002145	Syar.g_01740	Syap.g_01981
OG0002160	Syar.g_03003	Syap.g_01501
OG0002161	Syar.g_00923	Syap.g_01463
OG0002167	Syar.g_01875	Syap.g_01318
OG0002168	Syar.g_01378	Syap.g_01411
OG0002169	Syar.g_01159	Syap.g_02038, Syap.g_02152
OG0002171	Syar.g_00263	Syap.g_02070
OG0002172	Syar.g_00940	Syap.g_01910
OG0002173	Syar.g_00952	Syap.g_01420
OG0002174	Syar.g_00707	Syap.g_02100
OG0002179	Syar.g_00660	Syap.g_01062
OG0002180	Syar.g_00233	Syap.g_01353
OG0002181	Syar.g_00204	Syap.g_02350
OG0002182	Syar.g_02901	Syap.g_00309
OG0002184	Syar.g_03078	Syap.g_02363
OG0002185	Syar.g_03056	Syap.g_02549
OG0002186	Syar.g_02964	Syap.g_01404
OG0002187	Syar.g_02963	Syap.g_01398
OG0002188	Syar.g_02924	Syap.g_00616
OG0002189	Syar.g_02923	Syap.g_00615
OG0002190	Syar.g_02883	Syap.g_00028
OG0002191	Syar.g_02078	Syap.g_02327, Syap.g_02329
OG0002192	Syar.g_01950	Syap.g_00207
OG0002194	Syar.g_01726	Syap.g_02432
OG0002195	Syar.g_01611	Syap.g_01249
OG0002196	Syar.g_02625	Syap.g_00179
OG0002197	Syar.g_02501	Syap.g_02684
OG0002199	Syar.g_02432	Syap.g_00637
OG0002200	Syar.g_02808	Syap.g_02466
OG0002201	Syar.g_02176	Syap.g_01520
OG0002202	Syar.g_02177	Syap.g_01519
OG0002203	Syar.g_02178	Syap.g_01518
OG0002204	Syar.g_02196	Syap.g_00440
OG0002205	Syar.g_02293	Syap.g_01315
OG0002206	Syar.g_02303	Syap.g_01301
OG0002207	Syar.g_02313	Syap.g_00297
OG0002208	Syar.g_01464	Syap.g_02263
OG0002209	Syar.g_01126	Syap.g_00561
OG0002210	Syar.g_01101	Syap.g_00588
OG0002211	Syar.g_01065	Syap.g_00480
OG0002212	Syar.g_00896	Syap.g_01338
OG0002214	Syar.g_00449	Syap.g_02604
OG0002225	Syar.g_00669	Syap.g_00419
OG0002227	Syar.g_00355	Syap.g_01023, Syap.g_01022
OG0002229	Syar.g_00550	Syap.g_00858, Syap.g_01002
OG0002235	Syar.g_02621	Syap.g_00176
OG0002236	Syar.g_00871	Syap.g_02346
OG0002238	Syar.g_00738	Syap.g_02235, Syap.g_02000
OG0002241	Syar.g_01257	Syap.g_02165
OG0002242	Syar.g_00279	Syap.g_02068
OG0002260	Syar.g_01730	Syap.g_02428
OG0002277	Syar.g_00541	Syap.g_00997
OG0002292	Syar.g_01001	Syap.g_02266
OG0002296	Syar.g_01411	Syap.g_02008
OG0002306	Syar.g_00699	Syap.g_02088
OG0002308	Syar.g_02935	Syap.g_00624
OG0002309	Syar.g_01814	Syap.g_01843
OG0002341	Syar.g_00900	Syap.g_01330
OG0002343	Syar.g_00158	Syap.g_01581
OG0002349	Syar.g_02990	Syap.g_01515
OG0002355	Syar.g_02830	Syap.g_02330
OG0002358	Syar.g_03073	Syap.g_02358
OG0002359	Syar.g_01404	Syap.g_00006
OG0002375	Syar.g_02713, Syar.g_02699, Syar.g_02697	Syap.g_00880
OG0002382	Syar.g_01478	Syap.g_02246
OG0002390	Syar.g_01008	Syap.g_02274
OG0002391	Syar.g_00047	Syap.g_02223
OG0002394	Syar.g_00901	Syap.g_01329
OG0002396	Syar.g_01039	Syap.g_00507
OG0002404	Syar.g_00162	Syap.g_01585
OG0002406	Syar.g_02853	Syap.g_00435
OG0002409	Syar.g_00702	Syap.g_02093
OG0002410	Syar.g_00441	Syap.g_02593
OG0002411	Syar.g_02480	Syap.g_02704
OG0002412	Syar.g_01319	Syap.g_01488, Syap.g_00686, Syap.g_02484, Syap.g_01719, Syap.g_01755, Syap.g_01756, Syap.g_00092, Syap.g_01718, Syap.g_01757, Syap.g_01869, Syap.g_00358, Syap.g_00312, Syap.g_01211
OG0002430	Syar.g_02681	Syap.g_00317
OG0002431	Syar.g_02682	Syap.g_02126
OG0002443	Syar.g_02022	Syap.g_01627
OG0002444	Syar.g_00152, Syar.g_00843	Syap.g_01983
OG0002466	Syar.g_03004	Syap.g_01500
OG0002473	Syar.g_00423	Syap.g_01118
OG0002474	Syar.g_01805	Syap.g_01855, Syap.g_02768
OG0002477	Syar.g_01302, Syar.g_00983, Syar.g_01342, Syar.g_01348, Syar.g_01427, Syar.g_00387, Syar.g_01307, Syar.g_01347, Syar.g_01446, Syar.g_01853, Syar.g_01996, Syar.g_01640, Syar.g_01426, Syar.g_01889	Syap.g_01678
OG0002495	Syar.g_02068	Syap.g_00398
OG0002506	Syar.g_01931	Syap.g_01555
OG0002519	Syar.g_01448	Syap.g_00778
OG0002525	Syar.g_02875	Syap.g_02158, Syap.g_01008
OG0002527	Syar.g_00731	Syap.g_02372
OG0002528	Syar.g_00729	Syap.g_02374
OG0002537	Syar.g_01005	Syap.g_02270
OG0002541	Syar.g_01100	Syap.g_00589
OG0002543	Syar.g_00348	Syap.g_01031
OG0002547	Syar.g_00682, Syar.g_01843	Syap.g_00837
OG0002549	Syar.g_01198, Syar.g_01262, Syar.g_01665, Syar.g_01896, Syar.g_01782	Syap.g_00314, Syap.g_00687, Syap.g_01870, Syap.g_00313, Syap.g_01720, Syap.g_00316, Syap.g_01754
OG0002573	Syar.g_00844	Syap.g_01984
OG0002592	Syar.g_00903	Syap.g_01327
OG0002598	Syar.g_02254	Syap.g_02388
OG0002601	Syar.g_00730	Syap.g_02373
OG0002612	Syar.g_02096	Syap.g_00353
OG0002614	Syar.g_00406	Syap.g_01487
OG0002615	Syar.g_02387	Syap.g_00714
OG0002615	Syar.g_02731	Syap.g_00695
OG0002615	Syar.g_02070	Syap.g_00713
OG0002616	Syar.g_00553, Syar.g_00882, Syar.g_01299, Syar.g_01634, Syar.g_01650, Syar.g_01826, Syar.g_02104, Syar.g_03088, Syar.g_01902, Syar.g_01901, Syar.g_00878, Syar.g_01639	Syap.g_01489
OG0002622	Syar.g_02533	Syap.g_01448
OG0002638	Syar.g_02342	Syap.g_00768, Syap.g_00769
OG0002668	Syar.g_00839, Syar.g_00841	Syap.g_01445
OG0002669	Syar.g_00710	Syap.g_02105, Syap.g_02106
OG0002670	Syar.g_01593, Syar.g_00785	Syap.g_02305
OG0002678	Syar.g_02004	Syap.g_00151
OG0002684	Syar.g_00381	Syap.g_02123
OG0002687	Syar.g_01251	Syap.g_02131
OG0002699	Syar.g_02732	Syap.g_01710
OG0002714	Syar.g_02057	Syap.g_01624
OG0002720	Syar.g_02605	Syap.g_00156
OG0002722	Syar.g_02708	Syap.g_01285
OG0002723	Syar.g_02763	Syap.g_01265
OG0002731	Syar.g_01559	Syap.g_00533
OG0002733	Syar.g_01291	Syap.g_01679
OG0002735	Syar.g_01681	Syap.g_00781
OG0002736	Syar.g_02722, Syar.g_02380	Syap.g_01708
OG0002743	Syar.g_01678	Syap.g_00782
OG0002753	Syar.g_02273	Syap.g_00775
OG0002755	Syar.g_00408, Syar.g_01442, Syar.g_01741	Syap.g_01980
OG0002760	Syar.g_02168	Syap.g_01472, Syap.g_01529
OG0002761	Syar.g_01363	Syap.g_00388
OG0002763	Syar.g_00184, Syar.g_02101	Syap.g_00366
OG0002764	Syar.g_02411	Syap.g_01993
OG0002765	Syar.g_02045	Syap.g_00352
OG0002766	Syar.g_02385, Syar.g_02730	Syap.g_00627
OG0002767	Syar.g_03172	Syap.g_02415
OG0002776	Syar.g_00867	Syap.g_02308
OG0002797	Syar.g_02933	Syap.g_01788
OG0002800	Syar.g_01750	Syap.g_00658
OG0002808	Syar.g_00512	Syap.g_01798
OG0002855	Syar.g_02577	Syap.g_00780
OG0002868	Syar.g_00740	Syap.g_01625
OG0002872	Syar.g_02916	Syap.g_02269
OG0002879	Syar.g_02758	Syap.g_02107
OG0002881	Syar.g_02084	Syap.g_02062
OG0002882	Syar.g_01322	Syap.g_02400
OG0002939	Syar.g_00898	Syap.g_00681, Syap.g_00436
OG0002940	Syar.g_02099	Syap.g_00368, Syap.g_00369
OG0002994	Syar.g_00802	Syap.g_00676
OG0002996	Syar.g_00961	Syap.g_00104
OG0002999	Syar.g_01966	Syap.g_01886
OG0003000	Syar.g_02864	Syap.g_02532
OG0003002	Syar.g_00790	Syap.g_02302
OG0003004	Syar.g_00787	Syap.g_00746, Syap.g_02485
OG0003006	Syar.g_02087	Syap.g_00692
OG0003007	Syar.g_02220	Syap.g_00777
OG0003010	Syar.g_02705	Syap.g_01271
OG0003033	Syar.g_02765	Syap.g_01263
OG0003041	Syar.g_02071	Syap.g_00334, Syap.g_00336
OG0003045	Syar.g_02005	Syap.g_00439, Syap.g_02626
OG0003091	Syar.g_02100	Syap.g_00367
OG0003102	Syar.g_02695	Syap.g_00884
OG0003127	Syar.g_02532	Syap.g_01447
OG0003134	Syar.g_03071	Syap.g_02357
OG0003135	Syar.g_01002	Syap.g_02267
OG0003141	Syar.g_00925	Syap.g_01453, Syap.g_01452
OG0003145	Syar.g_00893	Syap.g_02572, Syap.g_02571
OG0003146	Syar.g_00845	Syap.g_01985
OG0003149	Syar.g_00687	Syap.g_01943
OG0003150	Syar.g_00686	Syap.g_01944
OG0003154	Syar.g_00753, Syar.g_00756	Syap.g_02299, Syap.g_02303
OG0003159	Syar.g_02702	Syap.g_01270
OG0003222	Syar.g_02711	Syap.g_01282
OG0003260	Syar.g_02361	Syap.g_02297, Syap.g_02559
OG0003263	Syar.g_01252	Syap.g_02132
OG0003293	Syar.g_01567	Syap.g_00847
OG0003301	Syar.g_00289	Syap.g_00946, Syap.g_00945
OG0003303	Syar.g_00742	Syap.g_01950
OG0003305	Syar.g_01392	Syap.g_00018
OG0003310	Syar.g_00894	Syap.g_02573
OG0003316	Syar.g_00791	Syap.g_02301
OG0003318	Syar.g_02002	Syap.g_01951
OG0003319	Syar.g_02828	Syap.g_00214
OG0003321	Syar.g_01224	Syap.g_00944
OG0003322	Syar.g_01677	Syap.g_00783
OG0003323	Syar.g_01807	Syap.g_01851, Syap.g_01853
OG0003324	Syar.g_02290, Syar.g_00812	Syap.g_01317
OG0003325	Syar.g_01207, Syar.g_01208, Syar.g_03034	Syap.g_00819
OG0003329	Syar.g_00458	Syap.g_00123, Syap.g_02309
OG0003330	Syar.g_00884	Syap.g_01057
OG0003332	Syar.g_01529	Syap.g_00237
OG0003333	Syar.g_01385, Syar.g_01993, Syar.g_00768	Syap.g_00150
