Orthogroup	Syar	Syak
OG0001149	Syar.g_01458	Syak.g_02562
OG0001150	Syar.g_01457	Syak.g_02561
OG0001151	Syar.g_01238	Syak.g_02548
OG0001153	Syar.g_01398	Syak.g_01084
OG0001154	Syar.g_01397	Syak.g_01085
OG0001155	Syar.g_01211	Syak.g_02480
OG0001156	Syar.g_01185	Syak.g_02477
OG0001157	Syar.g_01184	Syak.g_02476
OG0001158	Syar.g_01183	Syak.g_02475
OG0001159	Syar.g_01182	Syak.g_02474
OG0001160	Syar.g_02908	Syak.g_02437
OG0001161	Syar.g_00382	Syak.g_01906
OG0001162	Syar.g_03081	Syak.g_00959
OG0001163	Syar.g_02917	Syak.g_02429
OG0001164	Syar.g_02922	Syak.g_02423
OG0001165	Syar.g_02927	Syak.g_02418
OG0001166	Syar.g_02959	Syak.g_02394
OG0001167	Syar.g_02982	Syak.g_02366
OG0001168	Syar.g_02983	Syak.g_02364
OG0001169	Syar.g_02985	Syak.g_02362
OG0001170	Syar.g_02987	Syak.g_02360
OG0001171	Syar.g_02999	Syak.g_02349
OG0001172	Syar.g_00143	Syak.g_01388
OG0001173	Syar.g_00142	Syak.g_01387
OG0001174	Syar.g_00134	Syak.g_01379
OG0001175	Syar.g_00133	Syak.g_01378
OG0001176	Syar.g_01025	Syak.g_01354
OG0001177	Syar.g_01023	Syak.g_01356
OG0001178	Syar.g_02943	Syak.g_02411
OG0001179	Syar.g_01055	Syak.g_01324
OG0001181	Syar.g_01082	Syak.g_01296
OG0001182	Syar.g_01090	Syak.g_01287
OG0001183	Syar.g_01096	Syak.g_01282
OG0001184	Syar.g_00653	Syak.g_01571
OG0001185	Syar.g_00614	Syak.g_01643
OG0001186	Syar.g_00562	Syak.g_01709
OG0001187	Syar.g_00548	Syak.g_01712
OG0001188	Syar.g_00546	Syak.g_01714
OG0001189	Syar.g_00525	Syak.g_01736
OG0001190	Syar.g_00330	Syak.g_01942
OG0001191	Syar.g_00349	Syak.g_01928
OG0001192	Syar.g_00356	Syak.g_01921
OG0001193	Syar.g_00711	Syak.g_01888
OG0001194	Syar.g_00622	Syak.g_01882
OG0001195	Syar.g_00623	Syak.g_01881
OG0001196	Syar.g_00453	Syak.g_01811
OG0001197	Syar.g_00455	Syak.g_01809
OG0001198	Syar.g_00467	Syak.g_01798
OG0001199	Syar.g_03045	Syak.g_02249
OG0001200	Syar.g_03047	Syak.g_02247
OG0001201	Syar.g_03120	Syak.g_02191
OG0001202	Syar.g_00991	Syak.g_02061
OG0001203	Syar.g_03021	Syak.g_02307
OG0001204	Syar.g_00154	Syak.g_01404
OG0001205	Syar.g_02869	Syak.g_01181
OG0001207	Syar.g_01462	Syak.g_02566
OG0001208	Syar.g_01471	Syak.g_02576
OG0001211	Syar.g_02323	Syak.g_02669
OG0001212	Syar.g_02027	Syak.g_02728
OG0001213	Syar.g_02239	Syak.g_00025
OG0001214	Syar.g_02420	Syak.g_00037
OG0001215	Syar.g_00965	Syak.g_00697
OG0001216	Syar.g_01909	Syak.g_00805
OG0001217	Syar.g_02852	Syak.g_00138
OG0001218	Syar.g_01388	Syak.g_01093
OG0001219	Syar.g_02585	Syak.g_00551
OG0001222	Syar.g_02552	Syak.g_00517
OG0001223	Syar.g_02505	Syak.g_00472
OG0001224	Syar.g_01361	Syak.g_00739
OG0001226	Syar.g_03054	Syak.g_02239
OG0001227	Syar.g_02213	Syak.g_00963
OG0001230	Syar.g_02816	Syak.g_01030
OG0001231	Syar.g_00485	Syak.g_01777
OG0001232	Syar.g_02968	Syak.g_02385
OG0001233	Syar.g_02988	Syak.g_02359
OG0001235	Syar.g_01019	Syak.g_01362
OG0001236	Syar.g_00657	Syak.g_01568
OG0001237	Syar.g_00652	Syak.g_01573
OG0001238	Syar.g_00351	Syak.g_01926
OG0001239	Syar.g_03043	Syak.g_02252
OG0001240	Syar.g_03101	Syak.g_02206
OG0001241	Syar.g_03149, Syar.g_03112	Syak.g_02197
OG0001242	Syar.g_00043	Syak.g_02168
OG0001243	Syar.g_00051	Syak.g_02160
OG0001244	Syar.g_00075	Syak.g_02132
OG0001245	Syar.g_00999	Syak.g_00248
OG0001246	Syar.g_01910	Syak.g_02604
OG0001247	Syar.g_02024	Syak.g_00618
OG0001248	Syar.g_02059	Syak.g_00147
OG0001249	Syar.g_01113	Syak.g_01251
OG0001250	Syar.g_01819, Syar.g_03240	Syak.g_00602
OG0001251	Syar.g_02575	Syak.g_01875
OG0001252	Syar.g_01372	Syak.g_00754
OG0001253	Syar.g_02015	Syak.g_00250
OG0001254	Syar.g_02233	Syak.g_00272
OG0001255	Syar.g_01746	Syak.g_00066
OG0001256	Syar.g_02915	Syak.g_02430
OG0001258	Syar.g_02925	Syak.g_02420
OG0001259	Syar.g_02986	Syak.g_02361
OG0001260	Syar.g_03007	Syak.g_02332
OG0001262	Syar.g_00527	Syak.g_01734
OG0001263	Syar.g_00054	Syak.g_02157
OG0001265	Syar.g_00041	Syak.g_02170
OG0001266	Syar.g_00987	Syak.g_02057
OG0001267	Syar.g_00225	Syak.g_01459
OG0001268	Syar.g_01124	Syak.g_01240
OG0001269	Syar.g_00688	Syak.g_02323
OG0001270	Syar.g_01175	Syak.g_01194
OG0001271	Syar.g_01270	Syak.g_01121
OG0001272	Syar.g_01475	Syak.g_02580
OG0001273	Syar.g_02413	Syak.g_00030
OG0001274	Syar.g_00929	Syak.g_01988
OG0001275	Syar.g_02490	Syak.g_00633
OG0001276	Syar.g_01797	Syak.g_00649
OG0001277	Syar.g_02250	Syak.g_01829
OG0001278	Syar.g_01720	Syak.g_00671
OG0001279	Syar.g_02841	Syak.g_00105
OG0001280	Syar.g_03317	Syak.g_00933
OG0001281	Syar.g_02783	Syak.g_00944
OG0001282	Syar.g_01460, Syar.g_01351	Syak.g_02564
OG0001283	Syar.g_00447	Syak.g_01818
OG0001284	Syar.g_02900	Syak.g_02446
OG0001285	Syar.g_02972	Syak.g_02381
OG0001286	Syar.g_01077	Syak.g_01301
OG0001287	Syar.g_00606	Syak.g_01652
OG0001288	Syar.g_00591	Syak.g_01686
OG0001289	Syar.g_03080	Syak.g_02222
OG0001290	Syar.g_03111	Syak.g_02198
OG0001291	Syar.g_00064	Syak.g_02147
OG0001292	Syar.g_00160	Syak.g_01410
OG0001293	Syar.g_00198	Syak.g_01432
OG0001294	Syar.g_01687	Syak.g_00355
OG0001295	Syar.g_00693	Syak.g_00740
OG0001296	Syar.g_01506	Syak.g_02610
OG0001297	Syar.g_01510	Syak.g_02614
OG0001298	Syar.g_02210	Syak.g_02703
OG0001299	Syar.g_01915	Syak.g_00349
OG0001303	Syar.g_02583	Syak.g_00548
OG0001304	Syar.g_01557	Syak.g_00664
OG0001305	Syar.g_01937	Syak.g_00728
OG0001306	Syar.g_01521	Syak.g_00915
OG0001307	Syar.g_02591	Syak.g_00344
OG0001308	Syar.g_02798	Syak.g_01054
OG0001309	Syar.g_00360	Syak.g_02620
OG0001311	Syar.g_01795	Syak.g_00651
OG0001312	Syar.g_02569	Syak.g_00537
OG0001313	Syar.g_01264	Syak.g_01140
OG0001315	Syar.g_01094	Syak.g_01284
OG0001317	Syar.g_03025	Syak.g_02302
OG0001318	Syar.g_00186	Syak.g_01424
OG0001319	Syar.g_00215	Syak.g_01448
OG0001325	Syar.g_01577	Syak.g_00800
OG0001326	Syar.g_00632	Syak.g_01154
OG0001327	Syar.g_01674	Syak.g_00362
OG0001329	Syar.g_02337	Syak.g_00280
OG0001331	Syar.g_01455	Syak.g_02559
OG0001334	Syar.g_03166	Syak.g_01274
OG0001336	Syar.g_00448	Syak.g_01817
OG0001337	Syar.g_01112	Syak.g_01253
OG0001338	Syar.g_03232	Syak.g_01258
OG0001343	Syar.g_03210	Syak.g_01877
OG0001345	Syar.g_01958	Syak.g_00856
OG0001346	Syar.g_02778	Syak.g_00937
OG0001347	Syar.g_00565	Syak.g_01885
OG0001347	Syar.g_02401	Syak.g_01622
OG0001348	Syar.g_02259	Syak.g_00774
OG0001351	Syar.g_01420	Syak.g_01164
OG0001353	Syar.g_01809	Syak.g_00612
OG0001354	Syar.g_02520	Syak.g_00485
OG0001355	Syar.g_01912	Syak.g_00144
OG0001356	Syar.g_00176	Syak.g_00773
OG0001358	Syar.g_02262	Syak.g_00007
OG0001359	Syar.g_03211	Syak.g_01878
OG0001360	Syar.g_01961	Syak.g_00854
OG0001361	Syar.g_01955	Syak.g_00859
OG0001364	Syar.g_00284	Syak.g_01552
OG0001365	Syar.g_00335	Syak.g_01937
OG0001366	Syar.g_02962	Syak.g_02391
OG0001373	Syar.g_00631	Syak.g_01871
OG0001374	Syar.g_00642	Syak.g_01863
OG0001376	Syar.g_02600	Syak.g_01916
OG0001377	Syar.g_02599	Syak.g_01917
OG0001378	Syar.g_01174	Syak.g_01196
OG0001379	Syar.g_02772	Syak.g_00927
OG0001382	Syar.g_02834, Syar.g_03204	Syak.g_01169
OG0001383	Syar.g_01880	Syak.g_02312
OG0001383	Syar.g_03016	Syak.g_00973
OG0001385	Syar.g_00628	Syak.g_01874
OG0001386	Syar.g_00629	Syak.g_01873
OG0001387	Syar.g_00630	Syak.g_01872
OG0001388	Syar.g_00635	Syak.g_01869
OG0001389	Syar.g_00636	Syak.g_01868
OG0001390	Syar.g_00637	Syak.g_01867
OG0001391	Syar.g_00638	Syak.g_01866
OG0001392	Syar.g_00640	Syak.g_01865
OG0001393	Syar.g_00641	Syak.g_01864
OG0001394	Syar.g_02608	Syak.g_00399
OG0001395	Syar.g_01561	Syak.g_00789
OG0001396	Syar.g_00566	Syak.g_01884
OG0001401	Syar.g_01813	Syak.g_00608
OG0001402	Syar.g_02252	Syak.g_00012
OG0001406	Syar.g_02601	Syak.g_01915
OG0001408	Syar.g_02042	Syak.g_00087
OG0001411	Syar.g_02761, Syar.g_02360	Syak.g_01581
OG0001412	Syar.g_02400	Syak.g_01621
OG0001413	Syar.g_02062, Syar.g_02063	Syak.g_00103
OG0001416	Syar.g_00433	Syak.g_00941
OG0001417	Syar.g_01885	Syak.g_00486
OG0001420	Syar.g_02680	Syak.g_00997, Syak.g_02635
OG0001429	Syar.g_02582	Syak.g_00547
OG0001430	Syar.g_03306	Syak.g_01949, Syak.g_00314
OG0001432	Syar.g_02064, Syar.g_02123	Syak.g_00095
OG0001433	Syar.g_00173	Syak.g_00771
OG0001434	Syar.g_02613	Syak.g_00404
OG0001435	Syar.g_01621	Syak.g_00369
OG0001436	Syar.g_03234	Syak.g_01547
OG0001438	Syar.g_00240	Syak.g_01475
OG0001439	Syar.g_00824	Syak.g_01506
OG0001442	Syar.g_02622	Syak.g_00415
OG0001443	Syar.g_00378	Syak.g_01909
OG0001444	Syar.g_03096	Syak.g_02212
OG0001444	Syar.g_03093	Syak.g_01678
OG0001447	Syar.g_00052	Syak.g_02159
OG0001449	Syar.g_01897	Syak.g_01401
OG0001452	Syar.g_00167	Syak.g_01419
OG0001453	Syar.g_02498	Syak.g_00465
OG0001454	Syar.g_02065, Syar.g_02122	Syak.g_00249
OG0001456	Syar.g_00643	Syak.g_01855
OG0001457	Syar.g_00644	Syak.g_01854
OG0001458	Syar.g_00645	Syak.g_01853
OG0001459	Syar.g_00418, Syar.g_02047	Syak.g_00311
OG0001460	Syar.g_00172	Syak.g_00770
OG0001461	Syar.g_02478	Syak.g_00276
OG0001462	Syar.g_00511	Syak.g_01750
OG0001467	Syar.g_01745	Syak.g_01022
OG0001470	Syar.g_02358, Syar.g_02369	Syak.g_01592
OG0001471	Syar.g_00830	Syak.g_01501
OG0001474	Syar.g_01125	Syak.g_01239
OG0001475	Syar.g_02370	Syak.g_01594
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syak.g_00882
OG0001477	Syar.g_02277	Syak.g_00718
OG0001478	Syar.g_01259	Syak.g_01139
OG0001478	Syar.g_03184	Syak.g_01131
OG0001479	Syar.g_01122	Syak.g_01242
OG0001480	Syar.g_02013	Syak.g_00084
OG0001482	Syar.g_02511	Syak.g_00476
OG0001486	Syar.g_01537	Syak.g_00900
OG0001488	Syar.g_03222, Syar.g_01948	Syak.g_00872
OG0001489	Syar.g_01087	Syak.g_01291, Syak.g_00278
OG0001492	Syar.g_01717	Syak.g_00668
OG0001493	Syar.g_01725	Syak.g_00676
OG0001495	Syar.g_01022	Syak.g_01357
OG0001496	Syar.g_02279	Syak.g_00715
OG0001497	Syar.g_02278	Syak.g_00717
OG0001498	Syar.g_03286	Syak.g_01214
OG0001502	Syar.g_01840	Syak.g_00586
OG0001504	Syar.g_02046	Syak.g_00310
OG0001508	Syar.g_02372	Syak.g_01591
OG0001509	Syar.g_00570	Syak.g_01706
OG0001510	Syar.g_00601	Syak.g_01662
OG0001511	Syar.g_03129	Syak.g_02183
OG0001512	Syar.g_03020	Syak.g_02308
OG0001513	Syar.g_00995	Syak.g_01572
OG0001514	Syar.g_02280	Syak.g_00714
OG0001515	Syar.g_03266, Syar.g_02594	Syak.g_00701
OG0001516	Syar.g_01918	Syak.g_00346
OG0001517	Syar.g_01119	Syak.g_01245
OG0001518	Syar.g_00353	Syak.g_01924
OG0001519	Syar.g_00380, Syar.g_00002	Syak.g_01907
OG0001520	Syar.g_02053	Syak.g_02689
OG0001525	Syar.g_01315	Syak.g_00091
OG0001527	Syar.g_02309	Syak.g_02682
OG0001528	Syar.g_02371	Syak.g_01593
OG0001529	Syar.g_00518	Syak.g_01743
OG0001530	Syar.g_03127	Syak.g_02185
OG0001531	Syar.g_03019	Syak.g_02309
OG0001532	Syar.g_01978	Syak.g_00838
OG0001533	Syar.g_01173	Syak.g_01155, Syak.g_01198
OG0001534	Syar.g_01558	Syak.g_00665
OG0001535	Syar.g_01799	Syak.g_00646
OG0001536	Syar.g_02544	Syak.g_00508
OG0001537	Syar.g_02602	Syak.g_00392
OG0001538	Syar.g_02644	Syak.g_00439
OG0001539	Syar.g_01626	Syak.g_00364
OG0001540	Syar.g_00056	Syak.g_02155
OG0001541	Syar.g_00117	Syak.g_02089
OG0001542	Syar.g_00128	Syak.g_02080
OG0001543	Syar.g_00949	Syak.g_02007
OG0001544	Syar.g_00379	Syak.g_01908
OG0001545	Syar.g_00865	Syak.g_01830
OG0001546	Syar.g_03276, Syar.g_02688	Syak.g_02627
OG0001547	Syar.g_01855	Syak.g_00564
OG0001549	Syar.g_02838	Syak.g_00577
OG0001554	Syar.g_00327	Syak.g_01945
OG0001556	Syar.g_00177	Syak.g_00845
OG0001557	Syar.g_02609	Syak.g_00400
OG0001558	Syar.g_00488	Syak.g_01774
OG0001559	Syar.g_03126	Syak.g_02186
OG0001560	Syar.g_03110	Syak.g_02199
OG0001561	Syar.g_01792	Syak.g_00653
OG0001562	Syar.g_02484	Syak.g_00639
OG0001563	Syar.g_01072	Syak.g_01306
OG0001565	Syar.g_03069	Syak.g_00083
OG0001567	Syar.g_01847	Syak.g_00565
OG0001568	Syar.g_01866	Syak.g_00562
OG0001570	Syar.g_02858	Syak.g_00574
OG0001574	Syar.g_02311	Syak.g_02680
OG0001576	Syar.g_02794	Syak.g_00955
OG0001577	Syar.g_01534	Syak.g_00903
OG0001578	Syar.g_00863	Syak.g_00229
OG0001580	Syar.g_00895	Syak.g_01953
OG0001590	Syar.g_02412	Syak.g_00029, Syak.g_00325
OG0001591	Syar.g_01685	Syak.g_00357
OG0001592	Syar.g_03309, Syar.g_00310	Syak.g_01952
OG0001594	Syar.g_03217	Syak.g_02033
OG0001594	Syar.g_00848, Syar.g_00374	Syak.g_01004
OG0001614	Syar.g_00617	Syak.g_01641
OG0001615	Syar.g_03185	Syak.g_00589
OG0001616	Syar.g_01964	Syak.g_00851
OG0001617	Syar.g_01972	Syak.g_00710
OG0001618	Syar.g_01298, Syar.g_01196, Syar.g_01571	Syak.g_00793
OG0001619	Syar.g_02556	Syak.g_00520
OG0001620	Syar.g_01131	Syak.g_01233
OG0001621	Syar.g_00169	Syak.g_01420
OG0001622	Syar.g_00446	Syak.g_01820
OG0001623	Syar.g_01694, Syar.g_01104	Syak.g_01257
OG0001624	Syar.g_02145	Syak.g_00226
OG0001624	Syar.g_01312, Syar.g_02156	Syak.g_00077
OG0001625	Syar.g_00192	Syak.g_01426
OG0001634	Syar.g_01691	Syak.g_00352
OG0001636	Syar.g_00510	Syak.g_01751
OG0001637	Syar.g_00971, Syar.g_02007	Syak.g_02340, Syak.g_02337
OG0001638	Syar.g_03132, Syar.g_02949	Syak.g_02404
OG0001639	Syar.g_01212	Syak.g_02481
OG0001640	Syar.g_01377	Syak.g_00759
OG0001641	Syar.g_02500	Syak.g_00467
OG0001642	Syar.g_01387	Syak.g_00581
OG0001643	Syar.g_02423	Syak.g_00040
OG0001644	Syar.g_01876	Syak.g_00783
OG0001645	Syar.g_02340	Syak.g_02655
OG0001645	Syar.g_00803	Syak.g_00575
OG0001647	Syar.g_00217	Syak.g_01450
OG0001652	Syar.g_00486	Syak.g_01776
OG0001653	Syar.g_03099	Syak.g_02209
OG0001654	Syar.g_01214	Syak.g_02483
OG0001657	Syar.g_00089	Syak.g_02117
OG0001658	Syar.g_00329	Syak.g_01943
OG0001659	Syar.g_01973	Syak.g_00842
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syak.g_01223, Syak.g_02179
OG0001671	Syar.g_00943	Syak.g_02002
OG0001672	Syar.g_03053	Syak.g_02241
OG0001673	Syar.g_03028	Syak.g_02299
OG0001675	Syar.g_02486	Syak.g_00637
OG0001677	Syar.g_01097	Syak.g_01281
OG0001678	Syar.g_00144	Syak.g_01389
OG0001679	Syar.g_00032	Syak.g_00549
OG0001680	Syar.g_02953	Syak.g_02400
OG0001682	Syar.g_01573	Syak.g_00287, Syak.g_00795
OG0001692	Syar.g_02812	Syak.g_01035
OG0001694	Syar.g_00227	Syak.g_01461
OG0001695	Syar.g_00864	Syak.g_01836
OG0001702	Syar.g_03087	Syak.g_02217
OG0001703	Syar.g_01463	Syak.g_02567
OG0001712	Syar.g_01846	Syak.g_00225
OG0001713	Syar.g_02147	Syak.g_00881
OG0001714	Syar.g_00576	Syak.g_01615
OG0001715	Syar.g_00804	Syak.g_00122
OG0001716	Syar.g_00805	Syak.g_02046, Syak.g_01670
OG0001717	Syar.g_00103	Syak.g_02104
OG0001726	Syar.g_01863	Syak.g_00572
OG0001729	Syar.g_03015	Syak.g_02314
OG0001730	Syar.g_00837, Syar.g_00806	Syak.g_02326
OG0001731	Syar.g_02884	Syak.g_02463
OG0001732	Syar.g_00464, Syar.g_01702	Syak.g_00822
OG0001733	Syar.g_00179	Syak.g_00359
OG0001734	Syar.g_00188	Syak.g_00583
OG0001735	Syar.g_02469	Syak.g_00331
OG0001737	Syar.g_00855	Syak.g_01481
OG0001738	Syar.g_00717	Syak.g_01523
OG0001739	Syar.g_00862	Syak.g_01838
OG0001741	Syar.g_01311, Syar.g_02155	Syak.g_00283
OG0001745	Syar.g_02010	Syak.g_00281
OG0001748	Syar.g_00941	Syak.g_02000
OG0001749	Syar.g_00264	Syak.g_01539
OG0001750	Syar.g_03097, Syar.g_01648	Syak.g_02211
OG0001751	Syar.g_03029	Syak.g_02298
OG0001752	Syar.g_03214, Syar.g_03009	Syak.g_02328
OG0001753	Syar.g_00919, Syar.g_01879	Syak.g_00888
OG0001754	Syar.g_00973	Syak.g_02335
OG0001755	Syar.g_01515	Syak.g_02619
OG0001756	Syar.g_00840, Syar.g_01320	Syak.g_01913, Syak.g_01919
OG0001756	Syar.g_00384	Syak.g_01910
OG0001761	Syar.g_01703, Syar.g_00182	Syak.g_02757
OG0001762	Syar.g_02493	Syak.g_00630
OG0001763	Syar.g_02506	Syak.g_00473
OG0001764	Syar.g_01870	Syak.g_00559
OG0001766	Syar.g_00902	Syak.g_01491
OG0001767	Syar.g_02733	Syak.g_01545
OG0001768	Syar.g_02918	Syak.g_02074
OG0001769	Syar.g_02437	Syak.g_00972
OG0001771	Syar.g_02677	Syak.g_00145
OG0001783	Syar.g_00611	Syak.g_01647
OG0001784	Syar.g_03090	Syak.g_02216
OG0001786	Syar.g_02903	Syak.g_02444
OG0001787	Syar.g_03272, Syar.g_01927	Syak.g_02639
OG0001788	Syar.g_02351	Syak.g_02642
OG0001789	Syar.g_02776	Syak.g_00935
OG0001790	Syar.g_01528, Syar.g_03295	Syak.g_00908
OG0001792	Syar.g_01708	Syak.g_00814
OG0001794	Syar.g_03304	Syak.g_00661
OG0001796	Syar.g_01808	Syak.g_00641
OG0001797	Syar.g_00681	Syak.g_00528
OG0001798	Syar.g_02248	Syak.g_00015
OG0001799	Syar.g_02434	Syak.g_00052
OG0001800	Syar.g_02840	Syak.g_00993, Syak.g_00992
OG0001801	Syar.g_02821	Syak.g_01024
OG0001803	Syar.g_02873	Syak.g_01185
OG0001804	Syar.g_01164	Syak.g_01213
OG0001805	Syar.g_00927	Syak.g_01415
OG0001806	Syar.g_00216	Syak.g_01449
OG0001808	Syar.g_00286, Syar.g_03226	Syak.g_01557
OG0001809	Syar.g_02274	Syak.g_02144
OG0001810	Syar.g_00071	Syak.g_02142
OG0001811	Syar.g_00125, Syar.g_02050	Syak.g_02082
OG0001812	Syar.g_00311	Syak.g_01951
OG0001813	Syar.g_00696	Syak.g_01901
OG0001814	Syar.g_00456	Syak.g_01808
OG0001815	Syar.g_00465	Syak.g_01800
OG0001816	Syar.g_01675	Syak.g_00361
OG0001837	Syar.g_00942	Syak.g_02001
OG0001838	Syar.g_00478	Syak.g_01786
OG0001839	Syar.g_00506	Syak.g_01755
OG0001840	Syar.g_00524	Syak.g_01737
OG0001841	Syar.g_00531	Syak.g_01730
OG0001843	Syar.g_00618	Syak.g_01640
OG0001844	Syar.g_00619	Syak.g_01639
OG0001845	Syar.g_00621	Syak.g_01638
OG0001846	Syar.g_00044	Syak.g_02167
OG0001847	Syar.g_00042	Syak.g_02169
OG0001848	Syar.g_00037	Syak.g_02173
OG0001849	Syar.g_03079	Syak.g_02223
OG0001850	Syar.g_03055	Syak.g_02238
OG0001851	Syar.g_03049	Syak.g_02245
OG0001852	Syar.g_03048	Syak.g_02246
OG0001853	Syar.g_03042	Syak.g_02253
OG0001854	Syar.g_03023	Syak.g_02304
OG0001855	Syar.g_00846, Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922	Syak.g_01013
OG0001856	Syar.g_02907	Syak.g_02438
OG0001857	Syar.g_02904	Syak.g_02441
OG0001858	Syar.g_02339	Syak.g_02468
OG0001859	Syar.g_01451	Syak.g_02555
OG0001860	Syar.g_01465	Syak.g_02569
OG0001861	Syar.g_01476	Syak.g_02581
OG0001862	Syar.g_01488	Syak.g_02593
OG0001863	Syar.g_01495	Syak.g_02599
OG0001864	Syar.g_02227	Syak.g_02652
OG0001865	Syar.g_02198	Syak.g_02716
OG0001866	Syar.g_02174	Syak.g_02743
OG0001867	Syar.g_02172	Syak.g_02755
OG0001868	Syar.g_02780	Syak.g_00940
OG0001869	Syar.g_01533	Syak.g_00904
OG0001870	Syar.g_01543	Syak.g_00895
OG0001871	Syar.g_01552	Syak.g_00890
OG0001872	Syar.g_01715	Syak.g_00809
OG0001873	Syar.g_01965	Syak.g_00850
OG0001874	Syar.g_01962	Syak.g_00853
OG0001877	Syar.g_02593	Syak.g_00702
OG0001878	Syar.g_02489	Syak.g_00634
OG0001879	Syar.g_02495	Syak.g_00627
OG0001880	Syar.g_03302, Syar.g_02535	Syak.g_00499
OG0001881	Syar.g_03301, Syar.g_02536	Syak.g_00500
OG0001882	Syar.g_00678, Syar.g_03147	Syak.g_00525
OG0001883	Syar.g_02561	Syak.g_00531
OG0001884	Syar.g_02571	Syak.g_00113
OG0001885	Syar.g_02587	Syak.g_00553
OG0001886	Syar.g_01871	Syak.g_00557
OG0001887	Syar.g_01971	Syak.g_00382
OG0001888	Syar.g_02614	Syak.g_00408
OG0001889	Syar.g_02654	Syak.g_00449
OG0001890	Syar.g_01831	Syak.g_00595
OG0001891	Syar.g_01839	Syak.g_00591
OG0001892	Syar.g_03139, Syar.g_02837	Syak.g_00082
OG0001893	Syar.g_02247	Syak.g_00016
OG0001894	Syar.g_02417	Syak.g_00034
OG0001895	Syar.g_02824	Syak.g_00998
OG0001896	Syar.g_01171	Syak.g_01200
OG0001897	Syar.g_01128	Syak.g_01236
OG0001898	Syar.g_01110	Syak.g_01252
OG0001899	Syar.g_01062	Syak.g_01317
OG0001900	Syar.g_00200	Syak.g_01434
OG0001901	Syar.g_00201	Syak.g_01435
OG0001902	Syar.g_00232	Syak.g_01466
OG0001903	Syar.g_00241	Syak.g_01476
OG0001904	Syar.g_00282	Syak.g_01550
OG0001905	Syar.g_00288	Syak.g_01559
OG0001906	Syar.g_00057	Syak.g_02154
OG0001907	Syar.g_00072	Syak.g_02136
OG0001908	Syar.g_00119	Syak.g_02087
OG0001909	Syar.g_01010	Syak.g_02076
OG0001910	Syar.g_00937	Syak.g_01996
OG0001912	Syar.g_00345	Syak.g_01932
OG0001913	Syar.g_00347	Syak.g_01930
OG0001914	Syar.g_02237	Syak.g_00270
OG0001915	Syar.g_00462	Syak.g_01803
OG0001917	Syar.g_01798	Syak.g_00648
OG0001918	Syar.g_00735	Syak.g_00869
OG0001924	Syar.g_02672	Syak.g_02769
OG0001925	Syar.g_02671	Syak.g_02768
OG0001926	Syar.g_02669	Syak.g_02767
OG0001927	Syar.g_02668	Syak.g_02766
OG0001929	Syar.g_00538	Syak.g_01723
OG0001932	Syar.g_00616	Syak.g_01642
OG0001933	Syar.g_03122	Syak.g_02189
OG0001934	Syar.g_03106	Syak.g_02202
OG0001935	Syar.g_03046	Syak.g_02248
OG0001936	Syar.g_02054	Syak.g_00289
OG0001937	Syar.g_02892	Syak.g_02455
OG0001938	Syar.g_01467	Syak.g_02571
OG0001939	Syar.g_00339	Syak.g_00067
OG0001940	Syar.g_02211	Syak.g_02702
OG0001941	Syar.g_02784	Syak.g_00945
OG0001942	Syar.g_01836	Syak.g_00916
OG0001943	Syar.g_01382	Syak.g_00879
OG0001944	Syar.g_02836	Syak.g_00573
OG0001946	Syar.g_02597	Syak.g_00703
OG0001947	Syar.g_01379	Syak.g_01494
OG0001948	Syar.g_02504	Syak.g_00471
OG0001949	Syar.g_02524	Syak.g_00490
OG0001950	Syar.g_02526	Syak.g_00492
OG0001951	Syar.g_02537	Syak.g_00501
OG0001952	Syar.g_00679	Syak.g_00526
OG0001953	Syar.g_00680	Syak.g_00527
OG0001954	Syar.g_02066	Syak.g_00137
OG0001957	Syar.g_02242	Syak.g_00022
OG0001958	Syar.g_02471	Syak.g_00333
OG0001961	Syar.g_01268	Syak.g_01124
OG0001964	Syar.g_00131	Syak.g_01376
OG0001966	Syar.g_00194	Syak.g_01428
OG0001967	Syar.g_00196	Syak.g_01430
OG0001968	Syar.g_00197	Syak.g_01431
OG0001969	Syar.g_00827	Syak.g_01503
OG0001970	Syar.g_00059	Syak.g_02152
OG0001971	Syar.g_01012	Syak.g_02078
OG0001972	Syar.g_00916	Syak.g_01984
OG0001973	Syar.g_00899, Syar.g_00908	Syak.g_01958
OG0001975	Syar.g_02236	Syak.g_00271
OG0001976	Syar.g_02238	Syak.g_00269
OG0001980	Syar.g_01111	Syak.g_01255
OG0001991	Syar.g_01636	Syak.g_00381
OG0001993	Syar.g_02674	Syak.g_02771
OG0001994	Syar.g_02673	Syak.g_02770
OG0001995	Syar.g_02034	Syak.g_00962
OG0001997	Syar.g_03095	Syak.g_02213
OG0001998	Syar.g_03218, Syar.g_00016, Syar.g_01735	Syak.g_01005
OG0001999	Syar.g_02142, Syar.g_02981	Syak.g_02368
OG0002002	Syar.g_01714	Syak.g_00810
OG0002003	Syar.g_02127	Syak.g_00700
OG0002004	Syar.g_00361	Syak.g_02417
OG0002006	Syar.g_01380	Syak.g_00762
