Orthogroup	Prad	Syao
OG0001172	Prad.g_00876	Syao.g_01914
OG0001173	Prad.g_00875	Syao.g_01915
OG0001174	Prad.g_00867	Syao.g_01923
OG0001175	Prad.g_00866	Syao.g_01924
OG0001176	Prad.g_00859	Syao.g_01799
OG0001177	Prad.g_00856	Syao.g_01802
OG0001178	Prad.g_00851	Syao.g_01541
OG0001179	Prad.g_00823	Syao.g_01768
OG0001180	Prad.g_00801	Syao.g_01833
OG0001181	Prad.g_00797	Syao.g_01829
OG0001182	Prad.g_00790	Syao.g_01820
OG0001183	Prad.g_00786	Syao.g_01851
OG0001184	Prad.g_00770	Syao.g_02264
OG0001185	Prad.g_01636	Syao.g_02147
OG0001186	Prad.g_01614	Syao.g_02173
OG0001187	Prad.g_01610	Syao.g_02171
OG0001188	Prad.g_01608	Syao.g_02169
OG0001189	Prad.g_01591	Syao.g_02215
OG0001190	Prad.g_01587	Syao.g_02436
OG0001191	Prad.g_01577	Syao.g_02449
OG0001192	Prad.g_01572	Syao.g_02367
OG0001193	Prad.g_01562	Syao.g_02284
OG0001194	Prad.g_01561	Syao.g_02285
OG0001195	Prad.g_01560	Syao.g_02286
OG0001196	Prad.g_01547	Syao.g_02341
OG0001197	Prad.g_01546	Syao.g_02343
OG0001198	Prad.g_01539	Syao.g_02158
OG0001199	Prad.g_01919	Syao.g_02623
OG0001200	Prad.g_01917	Syao.g_02625
OG0001201	Prad.g_01885	Syao.g_02601
OG0001202	Prad.g_01792	Syao.g_02461
OG0001203	Prad.g_01753	Syao.g_00296, Syao.g_01705
OG0001204	Prad.g_01748	Syao.g_02117
OG0001205	Prad.g_00062	Syao.g_01620
OG0001206	Prad.g_00044	Syao.g_02701, Syao.g_02702
OG0001207	Prad.g_00030	Syao.g_00035
OG0001208	Prad.g_00025	Syao.g_00026
OG0001209	Prad.g_00094	Syao.g_01415
OG0001210	Prad.g_01330	Syao.g_00882
OG0001211	Prad.g_01340	Syao.g_00861
OG0001212	Prad.g_01385	Syao.g_01001
OG0001213	Prad.g_01418	Syao.g_01322
OG0001214	Prad.g_01426	Syao.g_00896
OG0001215	Prad.g_01264	Syao.g_00700
OG0001216	Prad.g_01051	Syao.g_00492
OG0001218	Prad.g_01100	Syao.g_00092
OG0001219	Prad.g_01134	Syao.g_00651
OG0001220	Prad.g_00296	Syao.g_00393
OG0001221	Prad.g_00234	Syao.g_01657
OG0001222	Prad.g_00194	Syao.g_00687
OG0001223	Prad.g_00168	Syao.g_00820
OG0001224	Prad.g_01022	Syao.g_00427
OG0001226	Prad.g_00995	Syao.g_02633
OG0001227	Prad.g_00978	Syao.g_01047
OG0001228	Prad.g_01450	Syao.g_02256
OG0001229	Prad.g_00596	Syao.g_00220
OG0001230	Prad.g_00523	Syao.g_01503
OG0001231	Prad.g_00417	Syao.g_02254
OG0001232	Prad.g_00918	Syao.g_01664
OG0001233	Prad.g_00898	Syao.g_01643
OG0001234	Prad.g_00864	Syao.g_02035
OG0001235	Prad.g_00854	Syao.g_01863
OG0001236	Prad.g_00773	Syao.g_02261
OG0001237	Prad.g_00769	Syao.g_02265
OG0001238	Prad.g_01576	Syao.g_02451
OG0001239	Prad.g_01922	Syao.g_02620
OG0001240	Prad.g_01900	Syao.g_02669
OG0001242	Prad.g_01874	Syao.g_02576
OG0001243	Prad.g_01868	Syao.g_02584
OG0001244	Prad.g_01852	Syao.g_02477
OG0001245	Prad.g_00729	Syao.g_00362
OG0001247	Prad.g_01257	Syao.g_00390
OG0001249	Prad.g_01123	Syao.g_01882
OG0001250	Prad.g_00307	Syao.g_00556
OG0001251	Prad.g_00259	Syao.g_00641
OG0001252	Prad.g_01027	Syao.g_00507
OG0001253	Prad.g_00977	Syao.g_01220
OG0001254	Prad.g_01987	Syao.g_01426
OG0001255	Prad.g_01512	Syao.g_00920
OG0001256	Prad.g_00424	Syao.g_01572
OG0001257	Prad.g_00418	Syao.g_00414
OG0001258	Prad.g_00944	Syao.g_01561
OG0001259	Prad.g_00900	Syao.g_01645
OG0001260	Prad.g_00883	Syao.g_01623
OG0001261	Prad.g_00815	Syao.g_01814
OG0001262	Prad.g_01593	Syao.g_02213
OG0001263	Prad.g_01865	Syao.g_02541
OG0001265	Prad.g_01875	Syao.g_02574
OG0001266	Prad.g_01788	Syao.g_02465
OG0001267	Prad.g_01711	Syao.g_02063
OG0001268	Prad.g_01652	Syao.g_01871
OG0001270	Prad.g_00668	Syao.g_01733
OG0001271	Prad.g_00035	Syao.g_02685
OG0001272	Prad.g_00021	Syao.g_00120
OG0001274	Prad.g_01277	Syao.g_02401
OG0001275	Prad.g_00158	Syao.g_00806
OG0001276	Prad.g_00138	Syao.g_00450
OG0001277	Prad.g_00988	Syao.g_01334
OG0001278	Prad.g_01445	Syao.g_00265
OG0001279	Prad.g_01216	Syao.g_01528
OG0001281	Prad.g_00623	Syao.g_01454
OG0001282	Prad.g_00593	Syao.g_00037
OG0001283	Prad.g_00574	Syao.g_02335
OG0001284	Prad.g_00444	Syao.g_01587
OG0001285	Prad.g_00915	Syao.g_01010
OG0001286	Prad.g_00803	Syao.g_01835
OG0001288	Prad.g_01621	Syao.g_02187
OG0001289	Prad.g_01906	Syao.g_02649
OG0001291	Prad.g_01858	Syao.g_02551
OG0001292	Prad.g_01743	Syao.g_02111
OG0001293	Prad.g_01730	Syao.g_02091
OG0001294	Prad.g_00731	Syao.g_00948
OG0001295	Prad.g_00039	Syao.g_00878
OG0001296	Prad.g_00120	Syao.g_00163
OG0001297	Prad.g_00115	Syao.g_00159
OG0001298	Prad.g_01366	Syao.g_01043
OG0001299	Prad.g_01240	Syao.g_00942
OG0001302	Prad.g_01132	Syao.g_02711
OG0001303	Prad.g_00154	Syao.g_00649
OG0001304	Prad.g_01034	Syao.g_00466
OG0001305	Prad.g_01014	Syao.g_00382
OG0001306	Prad.g_01510	Syao.g_00141
OG0001308	Prad.g_00505	Syao.g_01500
OG0001310	Prad.g_00929	Syao.g_01681
OG0001312	Prad.g_00205	Syao.g_00635
OG0001313	Prad.g_01045	Syao.g_02692
OG0001315	Prad.g_01932	Syao.g_01853
OG0001317	Prad.g_01757	Syao.g_01701
OG0001318	Prad.g_01735	Syao.g_02099
OG0001319	Prad.g_01719	Syao.g_02075
OG0001323	Prad.g_00110	Syao.g_01392
OG0001325	Prad.g_01054	Syao.g_00487
OG0001326	Prad.g_00271	Syao.g_02293
OG0001327	Prad.g_01003	Syao.g_00953
OG0001328	Prad.g_00979	Syao.g_00198
OG0001329	Prad.g_00663	Syao.g_00876
OG0001330	Prad.g_00340	Syao.g_01444
OG0001331	Prad.g_00588	Syao.g_00042
OG0001332	Prad.g_00471	Syao.g_01244
OG0001333	Prad.g_00904	Syao.g_01649
OG0001335	Prad.g_00782	Syao.g_01913
OG0001336	Prad.g_01550	Syao.g_02336
OG0001340	Prad.g_01663	Syao.g_01892
OG0001341	Prad.g_01090	Syao.g_00602
OG0001343	Prad.g_00262	Syao.g_01235
OG0001345	Prad.g_01477	Syao.g_00179
OG0001347	Prad.g_01978	Syao.g_02725
OG0001351	Prad.g_00053	Syao.g_00060
OG0001353	Prad.g_01178	Syao.g_00439
OG0001358	Prad.g_01409	Syao.g_01343
OG0001359	Prad.g_00261	Syao.g_01234
OG0001360	Prad.g_00976	Syao.g_00177
OG0001361	Prad.g_01480	Syao.g_00182
OG0001364	Prad.g_00780	Syao.g_01969
OG0001365	Prad.g_01583	Syao.g_02441
OG0001369	Prad.g_01901	Syao.g_02668
OG0001371	Prad.g_01253	Syao.g_02638
OG0001372	Prad.g_01099	Syao.g_00368
OG0001373	Prad.g_00272	Syao.g_02291, Syao.g_02292
OG0001374	Prad.g_00264	Syao.g_02300
OG0001375	Prad.g_00263	Syao.g_01236
OG0001376	Prad.g_01009	Syao.g_00617
OG0001377	Prad.g_01008	Syao.g_00618
OG0001378	Prad.g_00634	Syao.g_01732
OG0001379	Prad.g_00364	Syao.g_01441
OG0001380	Prad.g_00606	Syao.g_00360
OG0001382	Prad.g_00403	Syao.g_00766
OG0001385	Prad.g_00275	Syao.g_02288
OG0001386	Prad.g_00274	Syao.g_02289
OG0001387	Prad.g_00273	Syao.g_02290
OG0001388	Prad.g_00270	Syao.g_02294
OG0001389	Prad.g_00269	Syao.g_02295
OG0001390	Prad.g_00268	Syao.g_02296
OG0001391	Prad.g_00267	Syao.g_02297
OG0001392	Prad.g_00266	Syao.g_02298
OG0001393	Prad.g_00265	Syao.g_02299
OG0001394	Prad.g_00230	Syao.g_00983
OG0001395	Prad.g_01032	Syao.g_00470
OG0001396	Prad.g_01977	Syao.g_02726
OG0001399	Prad.g_00862	Syao.g_01861
OG0001401	Prad.g_01046	Syao.g_00434
OG0001403	Prad.g_01956	Syao.g_02235
OG0001405	Prad.g_01665	Syao.g_01911
OG0001406	Prad.g_01010	Syao.g_00616
OG0001407	Prad.g_00997	Syao.g_00519
OG0001408	Prad.g_00992	Syao.g_01384
OG0001412	Prad.g_01979	Syao.g_02122
OG0001415	Prad.g_01760	Syao.g_00999
OG0001416	Prad.g_00048	Syao.g_01223
OG0001417	Prad.g_00037	Syao.g_00657
OG0001418	Prad.g_01258	Syao.g_00212
OG0001419	Prad.g_00996	Syao.g_00520
OG0001420	Prad.g_00643	Syao.g_01403
OG0001422	Prad.g_00397	Syao.g_00284
OG0001423	Prad.g_00546	Syao.g_00722
OG0001425	Prad.g_01573	Syao.g_02366
OG0001429	Prad.g_01135	Syao.g_00648
OG0001432	Prad.g_00431	Syao.g_01219
OG0001434	Prad.g_00225	Syao.g_00988
OG0001437	Prad.g_01761	Syao.g_00998
OG0001438	Prad.g_01698	Syao.g_02049
OG0001439	Prad.g_01684	Syao.g_02026
OG0001441	Prad.g_00108	Syao.g_01394
OG0001442	Prad.g_01081	Syao.g_00738
OG0001447	Prad.g_01867	Syao.g_02585
OG0001449	Prad.g_00702	Syao.g_01691
OG0001452	Prad.g_00257	Syao.g_02104
OG0001453	Prad.g_00164	Syao.g_00814
OG0001454	Prad.g_00983	Syao.g_01295
OG0001456	Prad.g_01519	Syao.g_00708
OG0001457	Prad.g_01518	Syao.g_00709
OG0001458	Prad.g_01517	Syao.g_00710
OG0001459	Prad.g_00323	Syao.g_00583
OG0001462	Prad.g_01952	Syao.g_02228
OG0001467	Prad.g_01124	Syao.g_01225
OG0001468	Prad.g_01005	Syao.g_00604
OG0001471	Prad.g_00428	Syao.g_02031
OG0001473	Prad.g_01613	Syao.g_00621
OG0001474	Prad.g_01651	Syao.g_01870
OG0001479	Prad.g_01654	Syao.g_01873
OG0001486	Prad.g_01498	Syao.g_00125
OG0001487	Prad.g_00573	Syao.g_00091
OG0001492	Prad.g_01448	Syao.g_00268
OG0001493	Prad.g_01440	Syao.g_00260
OG0001495	Prad.g_00857	Syao.g_01803
OG0001502	Prad.g_01115	Syao.g_00526
OG0001507	Prad.g_00368	Syao.g_00874
OG0001520	Prad.g_00710	Syao.g_01044
OG0001522	Prad.g_01179	Syao.g_00568
OG0001525	Prad.g_00412	Syao.g_00881
OG0001526	Prad.g_00376	Syao.g_02559
OG0001546	Prad.g_00105	Syao.g_01397
OG0001547	Prad.g_01117	Syao.g_00570
OG0001553	Prad.g_00518	Syao.g_01510
OG0001554	Prad.g_00422	Syao.g_00323
OG0001557	Prad.g_00229	Syao.g_00984
OG0001558	Prad.g_01042	Syao.g_02251
OG0001566	Prad.g_01250	Syao.g_01198
OG0001567	Prad.g_01116	Syao.g_00571
OG0001568	Prad.g_01118	Syao.g_00569
OG0001570	Prad.g_00646, Prad.g_01295	Syao.g_00286
OG0001572	Prad.g_00315	Syao.g_00721
OG0001584	Prad.g_00213	Syao.g_00746
OG0001587	Prad.g_00881	Syao.g_01693
OG0001588	Prad.g_01186	Syao.g_01998
OG0001605	Prad.g_00145	Syao.g_01284
OG0001613	Prad.g_00788	Syao.g_01854
OG0001625	Prad.g_01733	Syao.g_02097
OG0001627	Prad.g_01097	Syao.g_01698
OG0001647	Prad.g_01718	Syao.g_02073
OG0001652	Prad.g_01040	Syao.g_02253
OG0001671	Prad.g_01322	Syao.g_02387
OG0001701	Prad.g_00375	Syao.g_02561
OG0001712	Prad.g_00679	Syao.g_00712
OG0001748	Prad.g_01323	Syao.g_02389
OG0001775	Prad.g_00994	Syao.g_00655
OG0001837	Prad.g_01324	Syao.g_02388
OG0001924	Prad.g_01311	Syao.g_01347
OG0001925	Prad.g_01310	Syao.g_01348
OG0001926	Prad.g_01309	Syao.g_01349
OG0001927	Prad.g_01308	Syao.g_01350
OG0001993	Prad.g_01313	Syao.g_01345
OG0001994	Prad.g_01312	Syao.g_01346
OG0002364	Prad.g_01136	Syao.g_00647
OG0002629	Prad.g_01211, Prad.g_00953	Syao.g_01267
OG0002699	Prad.g_00551	Syao.g_02002
