Orthogroup	Prad	Syac
OG0001168	Prad.g_00903	Syac.g_00665
OG0001169	Prad.g_00901	Syac.g_00663
OG0001170	Prad.g_00899	Syac.g_00661
OG0001171	Prad.g_00889	Syac.g_00650
OG0001172	Prad.g_00876	Syac.g_02187
OG0001173	Prad.g_00875	Syac.g_02186
OG0001174	Prad.g_00867	Syac.g_02178
OG0001175	Prad.g_00866	Syac.g_02177
OG0001176	Prad.g_00859	Syac.g_02141
OG0001177	Prad.g_00856	Syac.g_02143
OG0001178	Prad.g_00851	Syac.g_00539
OG0001179	Prad.g_00823	Syac.g_02112
OG0001180	Prad.g_00801	Syac.g_02087
OG0001181	Prad.g_00797	Syac.g_02083
OG0001182	Prad.g_00790	Syac.g_02074
OG0001183	Prad.g_00786	Syac.g_02070
OG0001184	Prad.g_00770	Syac.g_00186
OG0001185	Prad.g_01636	Syac.g_00162
OG0001186	Prad.g_01614	Syac.g_00082
OG0001187	Prad.g_01610	Syac.g_00085
OG0001188	Prad.g_01608	Syac.g_00076
OG0001189	Prad.g_01591	Syac.g_00054
OG0001190	Prad.g_01587	Syac.g_02353
OG0001191	Prad.g_01577	Syac.g_02368
OG0001192	Prad.g_01572	Syac.g_02374
OG0001193	Prad.g_01562	Syac.g_02406
OG0001194	Prad.g_01561	Syac.g_02408
OG0001195	Prad.g_01560	Syac.g_02409
OG0001196	Prad.g_01547	Syac.g_02477
OG0001197	Prad.g_01546	Syac.g_02479
OG0001198	Prad.g_01539	Syac.g_02491
OG0001199	Prad.g_01919	Syac.g_00445
OG0001200	Prad.g_01917	Syac.g_00443
OG0001201	Prad.g_01885	Syac.g_00395
OG0001202	Prad.g_01792	Syac.g_02285
OG0001203	Prad.g_01753	Syac.g_01967
OG0001204	Prad.g_01748	Syac.g_02200
OG0001205	Prad.g_00062	Syac.g_00706
OG0001206	Prad.g_00044	Syac.g_01715
OG0001207	Prad.g_00030	Syac.g_01915
OG0001208	Prad.g_00025	Syac.g_01902
OG0001209	Prad.g_00094	Syac.g_01833
OG0001210	Prad.g_01330	Syac.g_01826
OG0001211	Prad.g_01340	Syac.g_01809
OG0001212	Prad.g_01385	Syac.g_01751
OG0001213	Prad.g_01418	Syac.g_00968
OG0001214	Prad.g_01426	Syac.g_00981
OG0001215	Prad.g_01264	Syac.g_00919
OG0001216	Prad.g_01051	Syac.g_01285
OG0001217	Prad.g_01092	Syac.g_01043
OG0001218	Prad.g_01100	Syac.g_01679
OG0001220	Prad.g_00296	Syac.g_00813
OG0001221	Prad.g_00234	Syac.g_01379
OG0001223	Prad.g_00168	Syac.g_01215
OG0001224	Prad.g_01022	Syac.g_00880
OG0001225	Prad.g_01020	Syac.g_00882
OG0001226	Prad.g_00995	Syac.g_01026
OG0001227	Prad.g_00978	Syac.g_02387
OG0001228	Prad.g_01450	Syac.g_00700
OG0001229	Prad.g_00596	Syac.g_00906
OG0001230	Prad.g_00523	Syac.g_01621
OG0001231	Prad.g_00417	Syac.g_00017
OG0001232	Prad.g_00918	Syac.g_00509
OG0001233	Prad.g_00898	Syac.g_00660
OG0001234	Prad.g_00864	Syac.g_02173
OG0001235	Prad.g_00854	Syac.g_02147
OG0001236	Prad.g_00773	Syac.g_00189
OG0001237	Prad.g_00769	Syac.g_00184
OG0001238	Prad.g_01576	Syac.g_02369
OG0001240	Prad.g_01900	Syac.g_00411
OG0001241	Prad.g_01892	Syac.g_00402
OG0001242	Prad.g_01874	Syac.g_00370
OG0001243	Prad.g_01868	Syac.g_00363
OG0001244	Prad.g_01852	Syac.g_00333
OG0001245	Prad.g_00729	Syac.g_01064
OG0001246	Prad.g_00125	Syac.g_01876
OG0001247	Prad.g_01257	Syac.g_01303
OG0001248	Prad.g_01259	Syac.g_01306
OG0001249	Prad.g_01123	Syac.g_02029
OG0001250	Prad.g_00307	Syac.g_00838
OG0001251	Prad.g_00259	Syac.g_02415
OG0001252	Prad.g_01027	Syac.g_00874
OG0001253	Prad.g_00977	Syac.g_01063
OG0001254	Prad.g_01987	Syac.g_01465
OG0001255	Prad.g_01512	Syac.g_01957
OG0001256	Prad.g_00424	Syac.g_00563
OG0001257	Prad.g_00418	Syac.g_01686
OG0001258	Prad.g_00944	Syac.g_00553
OG0001259	Prad.g_00900	Syac.g_00662
OG0001260	Prad.g_00883	Syac.g_00640
OG0001262	Prad.g_01593	Syac.g_00056
OG0001263	Prad.g_01865	Syac.g_00360
OG0001264	Prad.g_00073	Syac.g_01468
OG0001265	Prad.g_01875	Syac.g_00372
OG0001266	Prad.g_01788	Syac.g_02289
OG0001267	Prad.g_01711	Syac.g_02253
OG0001268	Prad.g_01652	Syac.g_02014
OG0001269	Prad.g_00752	Syac.g_01960
OG0001270	Prad.g_00668	Syac.g_00690
OG0001271	Prad.g_00035	Syac.g_01703
OG0001272	Prad.g_00021	Syac.g_01898
OG0001273	Prad.g_01420	Syac.g_00974
OG0001274	Prad.g_01277	Syac.g_02323
OG0001275	Prad.g_00158	Syac.g_01228
OG0001276	Prad.g_00138	Syac.g_01244
OG0001277	Prad.g_00988	Syac.g_02463
OG0001278	Prad.g_01445	Syac.g_01517
OG0001279	Prad.g_01216	Syac.g_01605
OG0001280	Prad.g_00629	Syac.g_00731
OG0001281	Prad.g_00623	Syac.g_00721
OG0001282	Prad.g_00593	Syac.g_01917
OG0001283	Prad.g_00574	Syac.g_02472
OG0001284	Prad.g_00444	Syac.g_00586
OG0001285	Prad.g_00915	Syac.g_01060
OG0001286	Prad.g_00803	Syac.g_02089
OG0001287	Prad.g_01629	Syac.g_00154
OG0001288	Prad.g_01621	Syac.g_00141
OG0001289	Prad.g_01906	Syac.g_00426
OG0001291	Prad.g_01858	Syac.g_00349
OG0001292	Prad.g_01743	Syac.g_02205
OG0001293	Prad.g_01730	Syac.g_02226
OG0001294	Prad.g_00731	Syac.g_01411
OG0001295	Prad.g_00039	Syac.g_01824
OG0001296	Prad.g_00120	Syac.g_01870
OG0001297	Prad.g_00115	Syac.g_01866
OG0001298	Prad.g_01366	Syac.g_01774
OG0001299	Prad.g_01240	Syac.g_01417
OG0001300	Prad.g_01267	Syac.g_00910
OG0001301	Prad.g_01270	Syac.g_00897
OG0001302	Prad.g_01132	Syac.g_01012
OG0001303	Prad.g_00154	Syac.g_01137
OG0001304	Prad.g_01034	Syac.g_01257
OG0001305	Prad.g_01014	Syac.g_00890
OG0001306	Prad.g_01510	Syac.g_00749
OG0001307	Prad.g_00611	Syac.g_02156
OG0001309	Prad.g_00420	Syac.g_01860
OG0001310	Prad.g_00929	Syac.g_00528
OG0001312	Prad.g_00205	Syac.g_01147
OG0001315	Prad.g_01932	Syac.g_02072
OG0001316	Prad.g_01853	Syac.g_00342
OG0001317	Prad.g_01757	Syac.g_01971
OG0001318	Prad.g_01735	Syac.g_02218
OG0001319	Prad.g_01719	Syac.g_02242
OG0001321	Prad.g_00056	Syac.g_00712
OG0001322	Prad.g_00055	Syac.g_00713
OG0001323	Prad.g_00110	Syac.g_01857
OG0001324	Prad.g_01268	Syac.g_00909
OG0001325	Prad.g_01054	Syac.g_01281
OG0001326	Prad.g_00271	Syac.g_02420
OG0001328	Prad.g_00979	Syac.g_01385
OG0001329	Prad.g_00663	Syac.g_01007
OG0001330	Prad.g_00340	Syac.g_00738
OG0001332	Prad.g_00471	Syac.g_00625
OG0001333	Prad.g_00904	Syac.g_00666
OG0001334	Prad.g_00783	Syac.g_02061
OG0001335	Prad.g_00782	Syac.g_02060
OG0001336	Prad.g_01550	Syac.g_02473
OG0001339	Prad.g_01890	Syac.g_00400
OG0001340	Prad.g_01663	Syac.g_02039
OG0001341	Prad.g_01090	Syac.g_00904
OG0001343	Prad.g_00262	Syac.g_02413
OG0001344	Prad.g_01492	Syac.g_00774
OG0001345	Prad.g_01477	Syac.g_00803
OG0001346	Prad.g_00627	Syac.g_00728
OG0001347	Prad.g_01978	Syac.g_00228, Syac.g_00123
OG0001348	Prad.g_00395	Syac.g_00857
OG0001352	Prad.g_01254	Syac.g_01842
OG0001353	Prad.g_01178	Syac.g_00850
OG0001355	Prad.g_00384	Syac.g_01823
OG0001358	Prad.g_01409	Syac.g_00952
OG0001359	Prad.g_00261	Syac.g_02412
OG0001360	Prad.g_00976	Syac.g_00805
OG0001361	Prad.g_01480	Syac.g_00800
OG0001362	Prad.g_00501	Syac.g_01649
OG0001363	Prad.g_00499	Syac.g_01651
OG0001364	Prad.g_00780	Syac.g_00204
OG0001370	Prad.g_00047	Syac.g_01294, Syac.g_02438
OG0001372	Prad.g_01099	Syac.g_01845
OG0001373	Prad.g_00272	Syac.g_02419
OG0001374	Prad.g_00264	Syac.g_02427
OG0001375	Prad.g_00263	Syac.g_02414
OG0001376	Prad.g_01009	Syac.g_02376
OG0001377	Prad.g_01008	Syac.g_02375
OG0001378	Prad.g_00634	Syac.g_00689
OG0001379	Prad.g_00364	Syac.g_00736
OG0001380	Prad.g_00606	Syac.g_01589
OG0001381	Prad.g_00600	Syac.g_02162
OG0001382	Prad.g_00403	Syac.g_00148
OG0001385	Prad.g_00275	Syac.g_02416
OG0001386	Prad.g_00274	Syac.g_02417
OG0001387	Prad.g_00273	Syac.g_02418
OG0001388	Prad.g_00270	Syac.g_02421
OG0001389	Prad.g_00269	Syac.g_02422
OG0001390	Prad.g_00268	Syac.g_02423
OG0001391	Prad.g_00267	Syac.g_02424
OG0001392	Prad.g_00266	Syac.g_02425
OG0001393	Prad.g_00265	Syac.g_02426
OG0001394	Prad.g_00230	Syac.g_01373
OG0001395	Prad.g_01032	Syac.g_01262
OG0001396	Prad.g_01977	Syac.g_00229
OG0001401	Prad.g_01046	Syac.g_00844, Syac.g_00845
OG0001403	Prad.g_01956	Syac.g_00033
OG0001404	Prad.g_01925	Syac.g_00451
OG0001405	Prad.g_01665	Syac.g_02058
OG0001406	Prad.g_01010	Syac.g_02377
OG0001407	Prad.g_00997	Syac.g_01841
OG0001408	Prad.g_00992	Syac.g_01530
OG0001410	Prad.g_00610	Syac.g_02155
OG0001412	Prad.g_01979	Syac.g_00122, Syac.g_00227
OG0001413	Prad.g_00429	Syac.g_01019
OG0001414	Prad.g_01762	Syac.g_02161
OG0001416	Prad.g_00048	Syac.g_00724
OG0001417	Prad.g_00037	Syac.g_01200
OG0001419	Prad.g_00996	Syac.g_01840
OG0001420	Prad.g_00643	Syac.g_01847
OG0001423	Prad.g_00546	Syac.g_00457
OG0001425	Prad.g_01573	Syac.g_02373
OG0001428	Prad.g_01819	Syac.g_00301
OG0001430	Prad.g_00334	Syac.g_02345
OG0001432	Prad.g_00431	Syac.g_01572
OG0001434	Prad.g_00225	Syac.g_01368
OG0001438	Prad.g_01698	Syac.g_00280
OG0001439	Prad.g_01684	Syac.g_00250
OG0001442	Prad.g_01081	Syac.g_01358
OG0001446	Prad.g_01914	Syac.g_01293
OG0001447	Prad.g_01867	Syac.g_00362
OG0001448	Prad.g_00743	Syac.g_01094
OG0001449	Prad.g_00702	Syac.g_02197
OG0001452	Prad.g_00257	Syac.g_02214
OG0001456	Prad.g_01519	Syac.g_02434
OG0001457	Prad.g_01518	Syac.g_02435
OG0001458	Prad.g_01517	Syac.g_02436
OG0001459	Prad.g_00323	Syac.g_01445
OG0001462	Prad.g_01952	Syac.g_00039
OG0001465	Prad.g_01276	Syac.g_01299
OG0001468	Prad.g_01005	Syac.g_01014
OG0001471	Prad.g_00428	Syac.g_00257
OG0001473	Prad.g_01613	Syac.g_01010
OG0001474	Prad.g_01651	Syac.g_02013
OG0001479	Prad.g_01654	Syac.g_02016
OG0001480	Prad.g_00741	Syac.g_00812
OG0001481	Prad.g_00736	Syac.g_01260
OG0001482	Prad.g_00050	Syac.g_01210
OG0001487	Prad.g_00573	Syac.g_01678
OG0001492	Prad.g_01448	Syac.g_01514
OG0001493	Prad.g_01440	Syac.g_01522
OG0001495	Prad.g_00857	Syac.g_02144
OG0001499	Prad.g_01933	Syac.g_01441
OG0001502	Prad.g_01115	Syac.g_00818
OG0001504	Prad.g_00324	Syac.g_01446
OG0001520	Prad.g_00710	Syac.g_01787
OG0001522	Prad.g_01179	Syac.g_00849
OG0001546	Prad.g_00105	Syac.g_01853
OG0001547	Prad.g_01117	Syac.g_01122
OG0001548	Prad.g_01121	Syac.g_01030
OG0001551	Prad.g_01520	Syac.g_00861
OG0001557	Prad.g_00229	Syac.g_01372
OG0001567	Prad.g_01116	Syac.g_01121
OG0001568	Prad.g_01118	Syac.g_01124
OG0001570	Prad.g_00646, Prad.g_01295	Syac.g_01108
OG0001572	Prad.g_00315	Syac.g_01584
OG0001585	Prad.g_00316	Syac.g_01072
OG0001588	Prad.g_01186	Syac.g_00200
OG0001602	Prad.g_01275	Syac.g_01300
OG0001625	Prad.g_01733	Syac.g_02220
OG0001647	Prad.g_01718	Syac.g_02244
OG0001667	Prad.g_00343	Syac.g_00472
OG0001712	Prad.g_00679	Syac.g_01065
OG0001718	Prad.g_00747	Syac.g_00465
OG0001747	Prad.g_00089	Syac.g_00337
OG0001835	Prad.g_01209	Syac.g_01587
OG0002063	Prad.g_00694	Syac.g_01533
OG0002112	Prad.g_00688	Syac.g_00266
OG0002157	Prad.g_00687	Syac.g_00265
OG0002158	Prad.g_00689	Syac.g_00267
OG0002276	Prad.g_00085	Syac.g_00459
OG0002560	Prad.g_00708	Syac.g_01542
OG0002562	Prad.g_00548	Syac.g_01592
OG0003181	Prad.g_01942	Syac.g_00335
