Orthogroup	Pram	Prbl
OG0001130	Pram.g_01776	Prbl.g_01134
OG0001131	Pram.g_01777	Prbl.g_01135
OG0001132	Pram.g_01778	Prbl.g_01136
OG0001133	Pram.g_01779	Prbl.g_01137
OG0001134	Pram.g_01780	Prbl.g_01138
OG0001135	Pram.g_01781	Prbl.g_01139
OG0001136	Pram.g_01782	Prbl.g_01140
OG0001137	Pram.g_01783	Prbl.g_01141
OG0001138	Pram.g_01784	Prbl.g_01142
OG0001139	Pram.g_01786	Prbl.g_01144
OG0001140	Pram.g_01787	Prbl.g_01146
OG0001141	Pram.g_01788	Prbl.g_01147
OG0001142	Pram.g_01793	Prbl.g_01174
OG0001143	Pram.g_01794	Prbl.g_01175
OG0001144	Pram.g_01795	Prbl.g_01177
OG0001145	Pram.g_01796	Prbl.g_01178
OG0001146	Pram.g_01797	Prbl.g_01179
OG0001147	Pram.g_01798	Prbl.g_01180
OG0001148	Pram.g_01799	Prbl.g_01181
OG0001149	Pram.g_01801	Prbl.g_00863
OG0001150	Pram.g_01802	Prbl.g_00859
OG0001151	Pram.g_01806	Prbl.g_00856
OG0001152	Pram.g_01807	Prbl.g_00855
OG0001153	Pram.g_01808	Prbl.g_00853
OG0001154	Pram.g_01810	Prbl.g_00851
OG0001155	Pram.g_01812	Prbl.g_00848
OG0001156	Pram.g_01814	Prbl.g_00844
OG0001157	Pram.g_01816	Prbl.g_00842
OG0001158	Pram.g_01818	Prbl.g_00840
OG0001159	Pram.g_01819	Prbl.g_00839
OG0001160	Pram.g_01820	Prbl.g_00838
OG0001161	Pram.g_01821	Prbl.g_01307
OG0001162	Pram.g_01822	Prbl.g_01306
OG0001163	Pram.g_01823	Prbl.g_01305
OG0001164	Pram.g_01824	Prbl.g_01304
OG0001165	Pram.g_01825	Prbl.g_01303
OG0001166	Pram.g_01826	Prbl.g_01302
OG0001167	Pram.g_01828	Prbl.g_01291
OG0001168	Pram.g_01829	Prbl.g_01290
OG0001169	Pram.g_01830	Prbl.g_01289
OG0001170	Pram.g_01831	Prbl.g_01287
OG0001171	Pram.g_01832	Prbl.g_01286
OG0001172	Pram.g_01834	Prbl.g_01284
OG0001173	Pram.g_01836	Prbl.g_02638
OG0001174	Pram.g_01837	Prbl.g_02637
OG0001175	Pram.g_01838	Prbl.g_02636
OG0001176	Pram.g_01840	Prbl.g_01235
OG0001177	Pram.g_01842	Prbl.g_02063
OG0001178	Pram.g_01845	Prbl.g_02059
OG0001179	Pram.g_01846	Prbl.g_02058
OG0001180	Pram.g_01847	Prbl.g_02057
OG0001181	Pram.g_01848	Prbl.g_02056
OG0001182	Pram.g_01849	Prbl.g_02055
OG0001183	Pram.g_01850	Prbl.g_02054
OG0001184	Pram.g_01852	Prbl.g_02026
OG0001185	Pram.g_01854	Prbl.g_02023
OG0001186	Pram.g_01855	Prbl.g_02022
OG0001187	Pram.g_01856	Prbl.g_02021
OG0001188	Pram.g_01857	Prbl.g_02018
OG0001189	Pram.g_01858	Prbl.g_02017
OG0001190	Pram.g_01859	Prbl.g_02016
OG0001191	Pram.g_01860	Prbl.g_02014
OG0001192	Pram.g_01861	Prbl.g_02012
OG0001193	Pram.g_01862	Prbl.g_02011
OG0001194	Pram.g_01863	Prbl.g_02009
OG0001195	Pram.g_01864	Prbl.g_02008
OG0001196	Pram.g_01865	Prbl.g_02007
OG0001197	Pram.g_01866	Prbl.g_02006
OG0001198	Pram.g_01867	Prbl.g_02005
OG0001199	Pram.g_01868	Prbl.g_02004
OG0001200	Pram.g_01869	Prbl.g_02002
OG0001201	Pram.g_01870	Prbl.g_02001
OG0001202	Pram.g_01871	Prbl.g_02000
OG0001203	Pram.g_01873	Prbl.g_01998
OG0001204	Pram.g_01875	Prbl.g_01994
OG0001205	Pram.g_01877	Prbl.g_01992
OG0001206	Pram.g_01878	Prbl.g_01991
OG0001207	Pram.g_01879	Prbl.g_02239
OG0001208	Pram.g_01880	Prbl.g_02238
OG0001209	Pram.g_01881	Prbl.g_02237
OG0001210	Pram.g_01882	Prbl.g_02236
OG0001211	Pram.g_01883	Prbl.g_02234
OG0001212	Pram.g_01884	Prbl.g_02233
OG0001213	Pram.g_01885	Prbl.g_02232
OG0001214	Pram.g_01887	Prbl.g_02230
OG0001215	Pram.g_01888	Prbl.g_02228
OG0001216	Pram.g_01889	Prbl.g_02226
OG0001217	Pram.g_01890	Prbl.g_02225
OG0001218	Pram.g_01891	Prbl.g_02224
OG0001219	Pram.g_01894	Prbl.g_02219
OG0001220	Pram.g_01895	Prbl.g_02214
OG0001221	Pram.g_01900	Prbl.g_02192
OG0001222	Pram.g_01901	Prbl.g_02189
OG0001223	Pram.g_01902	Prbl.g_02188
OG0001224	Pram.g_01904	Prbl.g_02186
OG0001225	Pram.g_01905	Prbl.g_02185
OG0001226	Pram.g_01906	Prbl.g_02182
OG0001227	Pram.g_01907	Prbl.g_02181
OG0001228	Pram.g_01908	Prbl.g_02175
OG0001229	Pram.g_01909	Prbl.g_02174
OG0001230	Pram.g_01910	Prbl.g_02173
OG0001231	Pram.g_01911	Prbl.g_02160
OG0001232	Pram.g_01913	Prbl.g_02151
OG0001233	Pram.g_01914	Prbl.g_02150
OG0001234	Pram.g_01915	Prbl.g_02149
OG0001235	Pram.g_01916	Prbl.g_02148
OG0001236	Pram.g_01918	Prbl.g_02146
OG0001237	Pram.g_01919	Prbl.g_02145
OG0001238	Pram.g_01924	Prbl.g_02141
OG0001239	Pram.g_01925	Prbl.g_02139
OG0001240	Pram.g_01926	Prbl.g_02138
OG0001241	Pram.g_01929	Prbl.g_02134
OG0001242	Pram.g_01930	Prbl.g_02132
OG0001243	Pram.g_01931	Prbl.g_02131
OG0001244	Pram.g_01932	Prbl.g_02129
OG0001245	Pram.g_01933	Prbl.g_02127
OG0001246	Pram.g_01934	Prbl.g_02125
OG0001247	Pram.g_01935	Prbl.g_02124
OG0001248	Pram.g_01936	Prbl.g_02123
OG0001249	Pram.g_01937	Prbl.g_02122
OG0001250	Pram.g_01938	Prbl.g_02121
OG0001251	Pram.g_00076	Prbl.g_00569
OG0001252	Pram.g_00124	Prbl.g_00812
OG0001253	Pram.g_00135	Prbl.g_00298
OG0001254	Pram.g_00269	Prbl.g_01452
OG0001255	Pram.g_00327	Prbl.g_01200
OG0001257	Pram.g_00418	Prbl.g_00513
OG0001258	Pram.g_00434	Prbl.g_00532
OG0001259	Pram.g_00527	Prbl.g_01776
OG0001261	Pram.g_00844	Prbl.g_01539
OG0001262	Pram.g_00862	Prbl.g_01562
OG0001264	Pram.g_00733	Prbl.g_02408
OG0001265	Pram.g_00981	Prbl.g_02536
OG0001266	Pram.g_00577	Prbl.g_01704
OG0001267	Pram.g_01157	Prbl.g_00036
OG0001268	Pram.g_01143	Prbl.g_02082
OG0001269	Pram.g_01477	Prbl.g_00723
OG0001270	Pram.g_01334	Prbl.g_01808
OG0001271	Pram.g_01322	Prbl.g_00449
OG0001272	Pram.g_00658	Prbl.g_01833
OG0001273	Pram.g_01272	Prbl.g_00787
OG0001274	Pram.g_01590	Prbl.g_00048
OG0001276	Pram.g_01003	Prbl.g_02379
OG0001278	Pram.g_01624	Prbl.g_00406
OG0001279	Pram.g_01627	Prbl.g_00401
OG0001280	Pram.g_01630	Prbl.g_00398
OG0001283	Pram.g_01813	Prbl.g_00845
OG0001284	Pram.g_01844	Prbl.g_02060
OG0001285	Pram.g_01874	Prbl.g_01996
OG0001286	Pram.g_01928	Prbl.g_02136
OG0001287	Pram.g_01516	Prbl.g_01026, Prbl.g_01386
OG0001288	Pram.g_00372	Prbl.g_00651
OG0001290	Pram.g_00017	Prbl.g_01976
OG0001291	Pram.g_00056	Prbl.g_00605
OG0001292	Pram.g_00059	Prbl.g_00602
OG0001293	Pram.g_00061	Prbl.g_00600
OG0001294	Pram.g_00077	Prbl.g_00568
OG0001295	Pram.g_00105	Prbl.g_01322
OG0001296	Pram.g_00112	Prbl.g_00828
OG0001297	Pram.g_00184	Prbl.g_00095
OG0001298	Pram.g_00231	Prbl.g_02667
OG0001299	Pram.g_00240	Prbl.g_01505
OG0001300	Pram.g_01213	Prbl.g_00627
OG0001303	Pram.g_01196	Prbl.g_00716
OG0001304	Pram.g_00897	Prbl.g_00936
OG0001305	Pram.g_00892	Prbl.g_00931
OG0001307	Pram.g_01214	Prbl.g_02390
OG0001308	Pram.g_01275	Prbl.g_01076
OG0001311	Pram.g_01106	Prbl.g_01115
OG0001312	Pram.g_01476	Prbl.g_00724
OG0001313	Pram.g_00357	Prbl.g_01957
OG0001314	Pram.g_01655	Prbl.g_00366
OG0001316	Pram.g_01809	Prbl.g_00852
OG0001319	Pram.g_00225	Prbl.g_00197
OG0001324	Pram.g_00625	Prbl.g_01813
OG0001326	Pram.g_00629	Prbl.g_02617
OG0001327	Pram.g_01276	Prbl.g_01712
OG0001328	Pram.g_01235	Prbl.g_01728
OG0001329	Pram.g_01922	Prbl.g_02143
OG0001331	Pram.g_01628	Prbl.g_00400
OG0001332	Pram.g_01680	Prbl.g_00339
OG0001333	Pram.g_01774	Prbl.g_01132
OG0001335	Pram.g_01872	Prbl.g_01999
OG0001336	Pram.g_00114	Prbl.g_00826
OG0001337	Pram.g_00104	Prbl.g_01324
OG0001339	Pram.g_00188	Prbl.g_00099
OG0001340	Pram.g_00236	Prbl.g_01512
OG0001341	Pram.g_00249	Prbl.g_01489
OG0001342	Pram.g_00268	Prbl.g_01453
OG0001343	Pram.g_00334	Prbl.g_01207
OG0001345	Pram.g_00369	Prbl.g_00654
OG0001346	Pram.g_00408	Prbl.g_01343
OG0001347	Pram.g_00422	Prbl.g_00517
OG0001348	Pram.g_00680	Prbl.g_00803
OG0001350	Pram.g_00451	Prbl.g_00793
OG0001351	Pram.g_00515	Prbl.g_01791
OG0001353	Pram.g_00211	Prbl.g_01263
OG0001355	Pram.g_00851	Prbl.g_01546
OG0001357	Pram.g_00969	Prbl.g_02518
OG0001358	Pram.g_00980	Prbl.g_02535
OG0001361	Pram.g_01085	Prbl.g_02592
OG0001362	Pram.g_01253	Prbl.g_00156
OG0001366	Pram.g_01670	Prbl.g_00349
OG0001368	Pram.g_01843	Prbl.g_02061
OG0001369	Pram.g_00982	Prbl.g_02537
OG0001375	Pram.g_00122	Prbl.g_00816
OG0001378	Pram.g_00261	Prbl.g_01463
OG0001380	Pram.g_00788	Prbl.g_02064
OG0001381	Pram.g_00394	Prbl.g_00624
OG0001384	Pram.g_00457	Prbl.g_00784
OG0001410	Pram.g_01526	Prbl.g_01243
OG0001412	Pram.g_00920	Prbl.g_02448
OG0001415	Pram.g_00314	Prbl.g_01182
OG0001416	Pram.g_00459	Prbl.g_00782
OG0001425	Pram.g_01200	Prbl.g_02571
OG0001426	Pram.g_01923	Prbl.g_02142
OG0001429	Pram.g_00953	Prbl.g_02494
OG0001438	Pram.g_00558	Prbl.g_01615
OG0001439	Pram.g_00841	Prbl.g_01537
OG0001442	Pram.g_01598	Prbl.g_01079
OG0001448	Pram.g_01256	Prbl.g_01692
OG0001451	Pram.g_00613	Prbl.g_00738, Prbl.g_02629
OG0001452	Pram.g_01893	Prbl.g_02222
OG0001455	Pram.g_00637	Prbl.g_01077, Prbl.g_01071
OG0001466	Pram.g_01277	Prbl.g_02573
OG0001470	Pram.g_00308	Prbl.g_00900
OG0001471	Pram.g_01576	Prbl.g_02291
OG0001472	Pram.g_00878	Prbl.g_01846
OG0001481	Pram.g_01121	Prbl.g_00182
OG0001483	Pram.g_01224	Prbl.g_01714
OG0001487	Pram.g_00563	Prbl.g_01620
OG0001489	Pram.g_01723	Prbl.g_01163
OG0001504	Pram.g_00749	Prbl.g_02366
OG0001512	Pram.g_00611	Prbl.g_01022, Prbl.g_00745
OG0001544	Pram.g_01257	Prbl.g_00681
OG0001545	Pram.g_00730	Prbl.g_02411
OG0001546	Pram.g_00846	Prbl.g_01541
OG0001547	Pram.g_00623, Pram.g_00646	Prbl.g_01684
OG0001548	Pram.g_01194, Pram.g_00657	Prbl.g_01337
OG0001587	Pram.g_01575	Prbl.g_00620
OG0001588	Pram.g_01543	Prbl.g_00408
OG0001605	Pram.g_01721	Prbl.g_00950
OG0001608	Pram.g_01273	Prbl.g_01167, Prbl.g_01168
OG0001621	Pram.g_01251	Prbl.g_01162
OG0001622	Pram.g_01518	Prbl.g_00012
OG0001632	Pram.g_01280	Prbl.g_00395
OG0001633	Pram.g_01274	Prbl.g_01531
OG0001634	Pram.g_01519	Prbl.g_00013
OG0001635	Pram.g_01520	Prbl.g_00016
OG0001636	Pram.g_01521	Prbl.g_00017
OG0001697	Pram.g_00700	Prbl.g_00047
OG0001714	Pram.g_01338	Prbl.g_00715
OG0001715	Pram.g_01839	Prbl.g_02635
OG0001716	Pram.g_01108	Prbl.g_01117
OG0001717	Pram.g_00708	Prbl.g_01089
OG0001718	Pram.g_00701	Prbl.g_01082
OG0001719	Pram.g_00329	Prbl.g_01202
OG0001737	Pram.g_00025	Prbl.g_01989
OG0001738	Pram.g_00096	Prbl.g_00544
OG0001739	Pram.g_00095	Prbl.g_00546
OG0001740	Pram.g_00094	Prbl.g_00547
OG0001741	Pram.g_00084	Prbl.g_00560
OG0001742	Pram.g_01192	Prbl.g_00195
OG0001743	Pram.g_00226	Prbl.g_00194
OG0001744	Pram.g_01678	Prbl.g_00341
OG0001745	Pram.g_00504	Prbl.g_01901
OG0001746	Pram.g_01243	Prbl.g_01737
OG0001747	Pram.g_01126	Prbl.g_02106
OG0001748	Pram.g_00783	Prbl.g_01865
OG0001749	Pram.g_00773	Prbl.g_01834
OG0001750	Pram.g_00994	Prbl.g_02545
OG0001751	Pram.g_00984	Prbl.g_02539
OG0001752	Pram.g_00979	Prbl.g_02533
OG0001753	Pram.g_00939	Prbl.g_02474
OG0001754	Pram.g_00902	Prbl.g_02422
OG0001755	Pram.g_00746	Prbl.g_02374
OG0001756	Pram.g_00814	Prbl.g_02330
OG0001757	Pram.g_01541	Prbl.g_01560
OG0001758	Pram.g_00863	Prbl.g_01563
OG0001759	Pram.g_00871	Prbl.g_01578
OG0001760	Pram.g_00725	Prbl.g_01587
OG0001761	Pram.g_00762	Prbl.g_01591
OG0001762	Pram.g_01046	Prbl.g_01402
OG0001763	Pram.g_00107	Prbl.g_01334
OG0001764	Pram.g_00353	Prbl.g_02675
OG0001765	Pram.g_00320	Prbl.g_01189
OG0001766	Pram.g_00319	Prbl.g_01188
OG0001767	Pram.g_00318	Prbl.g_01186
OG0001768	Pram.g_00317	Prbl.g_01185
OG0001769	Pram.g_00316	Prbl.g_01184
OG0001770	Pram.g_01785	Prbl.g_01143
OG0001771	Pram.g_01769	Prbl.g_00999
OG0001772	Pram.g_00116	Prbl.g_00824
OG0001773	Pram.g_00044	Prbl.g_00811
OG0001774	Pram.g_00164	Prbl.g_00267
OG0001775	Pram.g_00170	Prbl.g_00073
OG0001776	Pram.g_01538	Prbl.g_01241
OG0001777	Pram.g_01892	Prbl.g_02223
OG0001778	Pram.g_01896	Prbl.g_02213
OG0001779	Pram.g_01897	Prbl.g_02212
OG0001780	Pram.g_00989	Prbl.g_02211
OG0001781	Pram.g_01903	Prbl.g_02187
OG0001782	Pram.g_01912	Prbl.g_02153
OG0001795	Pram.g_00501	Prbl.g_01898
OG0001799	Pram.g_01285	Prbl.g_01093
OG0001801	Pram.g_01525	Prbl.g_01705
OG0001802	Pram.g_00643	Prbl.g_01868
OG0001822	Pram.g_01444	Prbl.g_01456
OG0001832	Pram.g_01132	Prbl.g_02095
OG0001872	Pram.g_01566	Prbl.g_00085
OG0001883	Pram.g_00020	Prbl.g_01982
OG0001884	Pram.g_01827	Prbl.g_01293
OG0001885	Pram.g_01329	Prbl.g_00455
OG0001886	Pram.g_00499	Prbl.g_01896
OG0001887	Pram.g_01116	Prbl.g_01380
OG0001891	Pram.g_00787	Prbl.g_00728
OG0001892	Pram.g_01564	Prbl.g_00407
OG0001893	Pram.g_00900	Prbl.g_00940
OG0001894	Pram.g_00929	Prbl.g_02464
OG0001895	Pram.g_00052	Prbl.g_02285
OG0001896	Pram.g_00633	Prbl.g_01593
OG0001897	Pram.g_00338	Prbl.g_01215
OG0001898	Pram.g_00241	Prbl.g_01500
OG0001899	Pram.g_00032	Prbl.g_02250
OG0001900	Pram.g_00031	Prbl.g_02249
OG0001901	Pram.g_00027	Prbl.g_02240
OG0001902	Pram.g_01921	Prbl.g_02144
OG0001915	Pram.g_01040	Prbl.g_01396
OG0001920	Pram.g_01643	Prbl.g_00379
OG0001921	Pram.g_01071	Prbl.g_01644
OG0001923	Pram.g_00661	Prbl.g_00682
OG0001925	Pram.g_01270	Prbl.g_00476
OG0001967	Pram.g_01268	Prbl.g_01939
OG0001970	Pram.g_00688	Prbl.g_01861
OG0001971	Pram.g_00687	Prbl.g_01860
OG0001972	Pram.g_00962	Prbl.g_02507
OG0001980	Pram.g_00668	Prbl.g_01015
OG0002028	Pram.g_01488	Prbl.g_02394
OG0002035	Pram.g_00600, Pram.g_00598	Prbl.g_01906
OG0002079	Pram.g_00360	Prbl.g_02242
OG0002146	Pram.g_01316	Prbl.g_00442
OG0002214	Pram.g_01492	Prbl.g_02047
OG0002295	Pram.g_01009	Prbl.g_02428
OG0002338	Pram.g_00601	Prbl.g_00538
OG0002421	Pram.g_00697	Prbl.g_01074
