Orthogroup	Pram	Prbd
OG0001125	Pram.g_01767	Prbd.g_01393
OG0001126	Pram.g_01768	Prbd.g_01392
OG0001127	Pram.g_01771	Prbd.g_01390
OG0001128	Pram.g_01772	Prbd.g_01389
OG0001129	Pram.g_01773	Prbd.g_01388
OG0001130	Pram.g_01776	Prbd.g_01385
OG0001131	Pram.g_01777	Prbd.g_01384
OG0001132	Pram.g_01778	Prbd.g_01383
OG0001133	Pram.g_01779	Prbd.g_01382
OG0001134	Pram.g_01780	Prbd.g_01381
OG0001135	Pram.g_01781	Prbd.g_01380
OG0001136	Pram.g_01782	Prbd.g_01379
OG0001137	Pram.g_01783	Prbd.g_01378
OG0001138	Pram.g_01784	Prbd.g_01377
OG0001139	Pram.g_01786	Prbd.g_01376
OG0001140	Pram.g_01787	Prbd.g_01375
OG0001141	Pram.g_01788	Prbd.g_01374
OG0001142	Pram.g_01793	Prbd.g_01371
OG0001143	Pram.g_01794	Prbd.g_01370
OG0001144	Pram.g_01795	Prbd.g_01369
OG0001145	Pram.g_01796	Prbd.g_01368
OG0001146	Pram.g_01797	Prbd.g_01367
OG0001147	Pram.g_01798	Prbd.g_01366
OG0001148	Pram.g_01799	Prbd.g_01365
OG0001149	Pram.g_01801	Prbd.g_01363
OG0001150	Pram.g_01802	Prbd.g_01362
OG0001151	Pram.g_01806	Prbd.g_01360
OG0001152	Pram.g_01807	Prbd.g_01359
OG0001153	Pram.g_01808	Prbd.g_01358
OG0001154	Pram.g_01810	Prbd.g_01356
OG0001155	Pram.g_01812	Prbd.g_01354
OG0001156	Pram.g_01814	Prbd.g_01352
OG0001157	Pram.g_01816	Prbd.g_01351
OG0001158	Pram.g_01818	Prbd.g_01349
OG0001159	Pram.g_01819	Prbd.g_01348
OG0001160	Pram.g_01820	Prbd.g_01347
OG0001161	Pram.g_01821	Prbd.g_01346
OG0001162	Pram.g_01822	Prbd.g_01345
OG0001163	Pram.g_01823	Prbd.g_01344
OG0001164	Pram.g_01824	Prbd.g_01343
OG0001165	Pram.g_01825	Prbd.g_01342
OG0001166	Pram.g_01826	Prbd.g_01341
OG0001167	Pram.g_01828	Prbd.g_01340
OG0001168	Pram.g_01829	Prbd.g_01339
OG0001169	Pram.g_01830	Prbd.g_01338
OG0001170	Pram.g_01831	Prbd.g_01337
OG0001171	Pram.g_01832	Prbd.g_01336
OG0001172	Pram.g_01834	Prbd.g_01334
OG0001173	Pram.g_01836	Prbd.g_01332
OG0001174	Pram.g_01837	Prbd.g_01331
OG0001175	Pram.g_01838	Prbd.g_01330
OG0001176	Pram.g_01840	Prbd.g_01329
OG0001177	Pram.g_01842	Prbd.g_01327
OG0001178	Pram.g_01845	Prbd.g_01324
OG0001179	Pram.g_01846	Prbd.g_01323
OG0001180	Pram.g_01847	Prbd.g_01321
OG0001181	Pram.g_01848	Prbd.g_01320
OG0001182	Pram.g_01849	Prbd.g_01319
OG0001183	Pram.g_01850	Prbd.g_01318
OG0001184	Pram.g_01852	Prbd.g_01316
OG0001185	Pram.g_01854	Prbd.g_01312
OG0001186	Pram.g_01855	Prbd.g_01311
OG0001187	Pram.g_01856	Prbd.g_01310
OG0001188	Pram.g_01857	Prbd.g_01309
OG0001189	Pram.g_01858	Prbd.g_01308
OG0001190	Pram.g_01859	Prbd.g_01307
OG0001191	Pram.g_01860	Prbd.g_01306
OG0001192	Pram.g_01861	Prbd.g_01305
OG0001193	Pram.g_01862	Prbd.g_01304
OG0001194	Pram.g_01863	Prbd.g_01303
OG0001195	Pram.g_01864	Prbd.g_01302
OG0001196	Pram.g_01865	Prbd.g_01301
OG0001197	Pram.g_01866	Prbd.g_01300
OG0001198	Pram.g_01867	Prbd.g_01299
OG0001199	Pram.g_01868	Prbd.g_01298
OG0001200	Pram.g_01869	Prbd.g_01297
OG0001201	Pram.g_01870	Prbd.g_01296
OG0001202	Pram.g_01871	Prbd.g_01295
OG0001203	Pram.g_01873	Prbd.g_01293
OG0001204	Pram.g_01875	Prbd.g_01291
OG0001205	Pram.g_01877	Prbd.g_01290
OG0001206	Pram.g_01878	Prbd.g_01289
OG0001207	Pram.g_01879	Prbd.g_01288
OG0001208	Pram.g_01880	Prbd.g_01287
OG0001209	Pram.g_01881	Prbd.g_01286
OG0001210	Pram.g_01882	Prbd.g_01285
OG0001211	Pram.g_01883	Prbd.g_01284
OG0001212	Pram.g_01884	Prbd.g_01283
OG0001213	Pram.g_01885	Prbd.g_01282
OG0001214	Pram.g_01887	Prbd.g_01280
OG0001215	Pram.g_01888	Prbd.g_01279
OG0001216	Pram.g_01889	Prbd.g_01278
OG0001217	Pram.g_01890	Prbd.g_01277
OG0001218	Pram.g_01891	Prbd.g_01276
OG0001219	Pram.g_01894	Prbd.g_01274
OG0001220	Pram.g_01895	Prbd.g_01273
OG0001221	Pram.g_01900	Prbd.g_01270
OG0001222	Pram.g_01901	Prbd.g_01269
OG0001223	Pram.g_01902	Prbd.g_01268
OG0001224	Pram.g_01904	Prbd.g_01267
OG0001225	Pram.g_01905	Prbd.g_01266
OG0001226	Pram.g_01906	Prbd.g_01265
OG0001227	Pram.g_01907	Prbd.g_01264
OG0001228	Pram.g_01908	Prbd.g_01263
OG0001229	Pram.g_01909	Prbd.g_01262
OG0001230	Pram.g_01910	Prbd.g_01261
OG0001231	Pram.g_01911	Prbd.g_01260
OG0001232	Pram.g_01913	Prbd.g_01259
OG0001233	Pram.g_01914	Prbd.g_01258
OG0001234	Pram.g_01915	Prbd.g_01257
OG0001235	Pram.g_01916	Prbd.g_01256
OG0001236	Pram.g_01918	Prbd.g_01254
OG0001237	Pram.g_01919	Prbd.g_01253
OG0001238	Pram.g_01924	Prbd.g_01251
OG0001239	Pram.g_01925	Prbd.g_01250
OG0001240	Pram.g_01926	Prbd.g_01249
OG0001241	Pram.g_01929	Prbd.g_01247
OG0001242	Pram.g_01930	Prbd.g_01245
OG0001243	Pram.g_01931	Prbd.g_01244
OG0001244	Pram.g_01932	Prbd.g_01243
OG0001245	Pram.g_01933	Prbd.g_01242
OG0001246	Pram.g_01934	Prbd.g_01241
OG0001247	Pram.g_01935	Prbd.g_01240
OG0001248	Pram.g_01936	Prbd.g_01239
OG0001249	Pram.g_01937	Prbd.g_01238
OG0001250	Pram.g_01938	Prbd.g_01237
OG0001252	Pram.g_00124	Prbd.g_01105
OG0001253	Pram.g_00135	Prbd.g_01090
OG0001254	Pram.g_00269	Prbd.g_00958
OG0001255	Pram.g_00327	Prbd.g_00906
OG0001257	Pram.g_00418	Prbd.g_00760
OG0001258	Pram.g_00434	Prbd.g_00744
OG0001259	Pram.g_00527	Prbd.g_00654
OG0001260	Pram.g_00903	Prbd.g_00048
OG0001261	Pram.g_00844	Prbd.g_00137
OG0001262	Pram.g_00862	Prbd.g_00153
OG0001263	Pram.g_01161	Prbd.g_00174
OG0001264	Pram.g_00733	Prbd.g_00205
OG0001265	Pram.g_00981	Prbd.g_00316
OG0001266	Pram.g_00577	Prbd.g_00364
OG0001267	Pram.g_01157	Prbd.g_00452
OG0001268	Pram.g_01143	Prbd.g_00465
OG0001269	Pram.g_01477	Prbd.g_01781
OG0001270	Pram.g_01334	Prbd.g_01649
OG0001271	Pram.g_01322	Prbd.g_01638
OG0001272	Pram.g_00658	Prbd.g_01595
OG0001273	Pram.g_01272	Prbd.g_01594
OG0001274	Pram.g_01590	Prbd.g_01589
OG0001277	Pram.g_01599	Prbd.g_01550
OG0001278	Pram.g_01624	Prbd.g_01533
OG0001279	Pram.g_01627	Prbd.g_01529
OG0001280	Pram.g_01630	Prbd.g_01526
OG0001281	Pram.g_01700	Prbd.g_01460
OG0001282	Pram.g_01637	Prbd.g_01435
OG0001283	Pram.g_01813	Prbd.g_01353
OG0001284	Pram.g_01844	Prbd.g_01325
OG0001285	Pram.g_01874	Prbd.g_01292
OG0001286	Pram.g_01928	Prbd.g_01248
OG0001288	Pram.g_00372	Prbd.g_00805
OG0001290	Pram.g_00017	Prbd.g_01207
OG0001291	Pram.g_00056	Prbd.g_01173
OG0001292	Pram.g_00059	Prbd.g_01170
OG0001293	Pram.g_00061	Prbd.g_01168
OG0001294	Pram.g_00077	Prbd.g_01151
OG0001295	Pram.g_00105	Prbd.g_01124
OG0001296	Pram.g_00112	Prbd.g_01118
OG0001297	Pram.g_00184	Prbd.g_01041
OG0001298	Pram.g_00231	Prbd.g_00996
OG0001299	Pram.g_00240	Prbd.g_00987
OG0001300	Pram.g_01213	Prbd.g_00865
OG0001302	Pram.g_01529	Prbd.g_00052
OG0001303	Pram.g_01196	Prbd.g_00056
OG0001304	Pram.g_00897	Prbd.g_00331
OG0001305	Pram.g_00892	Prbd.g_00336
OG0001307	Pram.g_01214	Prbd.g_00382
OG0001308	Pram.g_01275	Prbd.g_00406
OG0001311	Pram.g_01106	Prbd.g_00496
OG0001312	Pram.g_01476	Prbd.g_01780
OG0001313	Pram.g_00357	Prbd.g_01591
OG0001314	Pram.g_01655	Prbd.g_01502
OG0001316	Pram.g_01809	Prbd.g_01357
OG0001318	Pram.g_00127	Prbd.g_01101
OG0001319	Pram.g_00225	Prbd.g_01001
OG0001321	Pram.g_00576	Prbd.g_01923, Prbd.g_00058
OG0001322	Pram.g_01189	Prbd.g_00083
OG0001323	Pram.g_00723	Prbd.g_00356
OG0001324	Pram.g_00625	Prbd.g_00390
OG0001325	Pram.g_00648	Prbd.g_00412
OG0001326	Pram.g_00629	Prbd.g_01860
OG0001328	Pram.g_01235	Prbd.g_01796
OG0001329	Pram.g_01922	Prbd.g_01744
OG0001330	Pram.g_01289	Prbd.g_01598
OG0001331	Pram.g_01628	Prbd.g_01528
OG0001332	Pram.g_01680	Prbd.g_01478
OG0001333	Pram.g_01774	Prbd.g_01387
OG0001334	Pram.g_01835	Prbd.g_01333
OG0001335	Pram.g_01872	Prbd.g_01294
OG0001336	Pram.g_00114	Prbd.g_01115
OG0001337	Pram.g_00104	Prbd.g_01125
OG0001338	Pram.g_01246	Prbd.g_01096
OG0001339	Pram.g_00188	Prbd.g_01037
OG0001340	Pram.g_00236	Prbd.g_00991
OG0001341	Pram.g_00249	Prbd.g_00978
OG0001342	Pram.g_00268	Prbd.g_00959
OG0001343	Pram.g_00334	Prbd.g_00900
OG0001345	Pram.g_00369	Prbd.g_00808
OG0001346	Pram.g_00408	Prbd.g_00770
OG0001347	Pram.g_00422	Prbd.g_00756
OG0001348	Pram.g_00680	Prbd.g_00738
OG0001349	Pram.g_00446	Prbd.g_00733
OG0001350	Pram.g_00451	Prbd.g_00728
OG0001351	Pram.g_00515	Prbd.g_00666
OG0001352	Pram.g_00772	Prbd.g_00562
OG0001353	Pram.g_00211	Prbd.g_00541
OG0001354	Pram.g_00904	Prbd.g_00086
OG0001355	Pram.g_00851	Prbd.g_00143
OG0001356	Pram.g_00711	Prbd.g_00188
OG0001357	Pram.g_00969	Prbd.g_00292
OG0001358	Pram.g_00980	Prbd.g_00315
OG0001359	Pram.g_01551	Prbd.g_00431
OG0001360	Pram.g_01552	Prbd.g_00432
OG0001361	Pram.g_01085	Prbd.g_00518
OG0001362	Pram.g_01253	Prbd.g_01893
OG0001364	Pram.g_01302	Prbd.g_01618, Prbd.g_01619
OG0001366	Pram.g_01670	Prbd.g_01488
OG0001368	Pram.g_01843	Prbd.g_01326
OG0001369	Pram.g_00982	Prbd.g_00317
OG0001371	Pram.g_00051	Prbd.g_01177
OG0001372	Pram.g_00053	Prbd.g_01176
OG0001373	Pram.g_00060	Prbd.g_01169
OG0001374	Pram.g_00071	Prbd.g_01157
OG0001375	Pram.g_00122	Prbd.g_01108
OG0001376	Pram.g_00221	Prbd.g_01005
OG0001377	Pram.g_00245	Prbd.g_00983
OG0001378	Pram.g_00261	Prbd.g_00967
OG0001379	Pram.g_01337	Prbd.g_00877
OG0001380	Pram.g_00788	Prbd.g_00835
OG0001381	Pram.g_00394	Prbd.g_00788
OG0001382	Pram.g_00399	Prbd.g_00782
OG0001383	Pram.g_00448	Prbd.g_00731
OG0001384	Pram.g_00457	Prbd.g_00723
OG0001385	Pram.g_01043	Prbd.g_00578
OG0001386	Pram.g_00764	Prbd.g_00570
OG0001387	Pram.g_00766	Prbd.g_00568
OG0001388	Pram.g_00777	Prbd.g_00558
OG0001389	Pram.g_01025	Prbd.g_00012
OG0001390	Pram.g_01533	Prbd.g_00047
OG0001391	Pram.g_00907	Prbd.g_00088
OG0001392	Pram.g_00710	Prbd.g_00187
OG0001393	Pram.g_00712	Prbd.g_00189
OG0001394	Pram.g_00739	Prbd.g_00211
OG0001395	Pram.g_00742	Prbd.g_00214
OG0001397	Pram.g_00993	Prbd.g_00325
OG0001398	Pram.g_00884	Prbd.g_00344
OG0001399	Pram.g_00702	Prbd.g_00354
OG0001400	Pram.g_01202	Prbd.g_00362
OG0001401	Pram.g_00698	Prbd.g_00369
OG0001402	Pram.g_01155	Prbd.g_00454
OG0001403	Pram.g_01231	Prbd.g_01800
OG0001404	Pram.g_00996	Prbd.g_01773
OG0001405	Pram.g_01467	Prbd.g_01763
OG0001406	Pram.g_01335	Prbd.g_01650
OG0001407	Pram.g_01332	Prbd.g_01647
OG0001408	Pram.g_01288	Prbd.g_01597
OG0001409	Pram.g_01563	Prbd.g_01584
OG0001410	Pram.g_01526	Prbd.g_01570
OG0001411	Pram.g_01594	Prbd.g_01927
OG0001412	Pram.g_00920	Prbd.g_00245
OG0001414	Pram.g_01553	Prbd.g_01182
OG0001415	Pram.g_00314	Prbd.g_00913
OG0001416	Pram.g_00459	Prbd.g_00721
OG0001417	Pram.g_00765	Prbd.g_00569
OG0001418	Pram.g_00660	Prbd.g_00059
OG0001419	Pram.g_00912	Prbd.g_00092
OG0001420	Pram.g_00714	Prbd.g_00191
OG0001421	Pram.g_00718	Prbd.g_00195
OG0001422	Pram.g_00650	Prbd.g_00359
OG0001423	Pram.g_01509	Prbd.g_00433
OG0001424	Pram.g_01286	Prbd.g_01922
OG0001425	Pram.g_01200	Prbd.g_01578
OG0001426	Pram.g_01923	Prbd.g_01252
OG0001428	Pram.g_01408	Prbd.g_01731
OG0001429	Pram.g_00953	Prbd.g_00274
OG0001431	Pram.g_00695	Prbd.g_00360
OG0001438	Pram.g_00558	Prbd.g_00624
OG0001439	Pram.g_00841	Prbd.g_00134
OG0001440	Pram.g_00985	Prbd.g_00319
OG0001441	Pram.g_01508	Prbd.g_00400
OG0001442	Pram.g_01598	Prbd.g_00421
OG0001443	Pram.g_01158	Prbd.g_00451
OG0001445	Pram.g_01210	Prbd.g_01866
OG0001446	Pram.g_00363	Prbd.g_01864
OG0001447	Pram.g_01166	Prbd.g_01863
OG0001448	Pram.g_01256	Prbd.g_01565
OG0001449	Pram.g_01401	Prbd.g_01719
OG0001451	Pram.g_00613	Prbd.g_00832
OG0001454	Pram.g_00392	Prbd.g_00872
OG0001457	Pram.g_00797	Prbd.g_00542
OG0001459	Pram.g_01470	Prbd.g_00081
OG0001460	Pram.g_00581	Prbd.g_00165
OG0001461	Pram.g_01032	Prbd.g_00237
OG0001462	Pram.g_01179	Prbd.g_00307
OG0001463	Pram.g_00398	Prbd.g_00353
OG0001466	Pram.g_01277	Prbd.g_01837
OG0001468	Pram.g_01800	Prbd.g_01364
OG0001469	Pram.g_01142	Prbd.g_00466
OG0001470	Pram.g_00308	Prbd.g_00919
OG0001472	Pram.g_00878	Prbd.g_00164
OG0001473	Pram.g_00906	Prbd.g_00173
OG0001481	Pram.g_01121	Prbd.g_00484
OG0001482	Pram.g_00362	Prbd.g_01912
OG0001483	Pram.g_01224	Prbd.g_01807
OG0001484	Pram.g_00046	Prbd.g_01732
OG0001485	Pram.g_01692	Prbd.g_01465
OG0001487	Pram.g_00563	Prbd.g_00063
OG0001489	Pram.g_01723	Prbd.g_00863
OG0001490	Pram.g_01694	Prbd.g_00840
OG0001492	Pram.g_00842	Prbd.g_00135
OG0001504	Pram.g_00749	Prbd.g_00221
OG0001505	Pram.g_00641	Prbd.g_01901
OG0001506	Pram.g_01187	Prbd.g_00377
OG0001507	Pram.g_01159	Prbd.g_00450
OG0001510	Pram.g_01792	Prbd.g_01372
OG0001516	Pram.g_01487	Prbd.g_00286
OG0001519	Pram.g_00628	Prbd.g_00850
OG0001527	Pram.g_01515	Prbd.g_00398
OG0001530	Pram.g_01623	Prbd.g_00828
OG0001535	Pram.g_00875	Prbd.g_00161
OG0001538	Pram.g_00666	Prbd.g_01861
OG0001545	Pram.g_00730	Prbd.g_00202
OG0001587	Pram.g_01575	Prbd.g_00823
OG0001605	Pram.g_01721	Prbd.g_01441
OG0001616	Pram.g_01593	Prbd.g_01874
OG0001619	Pram.g_01205	Prbd.g_01775
OG0001631	Pram.g_00572	Prbd.g_00526
OG0001637	Pram.g_00622, Pram.g_00647	Prbd.g_00039
OG0001821	Pram.g_01609	Prbd.g_01838
OG0001827	Pram.g_00626	Prbd.g_01839
OG0001844	Pram.g_01419	Prbd.g_01741
OG0002028	Pram.g_01488	Prbd.g_01905
OG0002214	Pram.g_01492	Prbd.g_01709
OG0002361	Pram.g_01490	Prbd.g_01908
OG0002362	Pram.g_01491	Prbd.g_01907
OG0002506	Pram.g_00586	Prbd.g_00818
