Orthogroup	Pram	Prbe
OG0001113	Pram.g_01752	Prbe.g_00854
OG0001114	Pram.g_01753	Prbe.g_00853
OG0001115	Pram.g_01754	Prbe.g_00852
OG0001116	Pram.g_01755	Prbe.g_00851
OG0001117	Pram.g_01756	Prbe.g_00850
OG0001118	Pram.g_01757	Prbe.g_00849
OG0001119	Pram.g_01758	Prbe.g_00848
OG0001120	Pram.g_01759	Prbe.g_00847
OG0001121	Pram.g_01761	Prbe.g_00845
OG0001122	Pram.g_01762	Prbe.g_00844
OG0001123	Pram.g_01763	Prbe.g_00843
OG0001124	Pram.g_01765	Prbe.g_00841
OG0001125	Pram.g_01767	Prbe.g_00839
OG0001126	Pram.g_01768	Prbe.g_00838
OG0001127	Pram.g_01771	Prbe.g_00835
OG0001128	Pram.g_01772	Prbe.g_00834
OG0001129	Pram.g_01773	Prbe.g_00833
OG0001130	Pram.g_01776	Prbe.g_00830
OG0001131	Pram.g_01777	Prbe.g_00829
OG0001132	Pram.g_01778	Prbe.g_00828
OG0001133	Pram.g_01779	Prbe.g_00827
OG0001134	Pram.g_01780	Prbe.g_00826
OG0001135	Pram.g_01781	Prbe.g_00825
OG0001136	Pram.g_01782	Prbe.g_00824
OG0001137	Pram.g_01783	Prbe.g_00823
OG0001138	Pram.g_01784	Prbe.g_00822
OG0001139	Pram.g_01786	Prbe.g_00820
OG0001140	Pram.g_01787	Prbe.g_00819
OG0001141	Pram.g_01788	Prbe.g_00818
OG0001142	Pram.g_01793	Prbe.g_00814
OG0001143	Pram.g_01794	Prbe.g_00813
OG0001144	Pram.g_01795	Prbe.g_00812
OG0001145	Pram.g_01796	Prbe.g_00811
OG0001146	Pram.g_01797	Prbe.g_00810
OG0001147	Pram.g_01798	Prbe.g_00809
OG0001148	Pram.g_01799	Prbe.g_00808
OG0001149	Pram.g_01801	Prbe.g_00806
OG0001150	Pram.g_01802	Prbe.g_00805
OG0001151	Pram.g_01806	Prbe.g_00801
OG0001152	Pram.g_01807	Prbe.g_00800
OG0001153	Pram.g_01808	Prbe.g_00799
OG0001154	Pram.g_01810	Prbe.g_00797
OG0001155	Pram.g_01812	Prbe.g_00795
OG0001156	Pram.g_01814	Prbe.g_00793
OG0001157	Pram.g_01816	Prbe.g_00791
OG0001158	Pram.g_01818	Prbe.g_00789
OG0001159	Pram.g_01819	Prbe.g_00788
OG0001160	Pram.g_01820	Prbe.g_00787
OG0001161	Pram.g_01821	Prbe.g_00786
OG0001162	Pram.g_01822	Prbe.g_00785
OG0001163	Pram.g_01823	Prbe.g_00784
OG0001164	Pram.g_01824	Prbe.g_00783
OG0001165	Pram.g_01825	Prbe.g_00782
OG0001166	Pram.g_01826	Prbe.g_00781
OG0001167	Pram.g_01828	Prbe.g_00779
OG0001168	Pram.g_01829	Prbe.g_00778
OG0001169	Pram.g_01830	Prbe.g_00777
OG0001170	Pram.g_01831	Prbe.g_00776
OG0001171	Pram.g_01832	Prbe.g_00775
OG0001172	Pram.g_01834	Prbe.g_00773
OG0001173	Pram.g_01836	Prbe.g_00771
OG0001174	Pram.g_01837	Prbe.g_00770
OG0001175	Pram.g_01838	Prbe.g_00769
OG0001176	Pram.g_01840	Prbe.g_00767
OG0001177	Pram.g_01842	Prbe.g_00765
OG0001178	Pram.g_01845	Prbe.g_00762
OG0001179	Pram.g_01846	Prbe.g_00761
OG0001180	Pram.g_01847	Prbe.g_00760
OG0001181	Pram.g_01848	Prbe.g_00759
OG0001182	Pram.g_01849	Prbe.g_00758
OG0001183	Pram.g_01850	Prbe.g_00745
OG0001184	Pram.g_01852	Prbe.g_00747
OG0001185	Pram.g_01854	Prbe.g_00749
OG0001186	Pram.g_01855	Prbe.g_00750
OG0001187	Pram.g_01856	Prbe.g_00751
OG0001188	Pram.g_01857	Prbe.g_00752
OG0001189	Pram.g_01858	Prbe.g_00753
OG0001190	Pram.g_01859	Prbe.g_00754
OG0001191	Pram.g_01860	Prbe.g_00755
OG0001192	Pram.g_01861	Prbe.g_00756
OG0001193	Pram.g_01862	Prbe.g_01134
OG0001194	Pram.g_01863	Prbe.g_01135
OG0001195	Pram.g_01864	Prbe.g_01136
OG0001196	Pram.g_01865	Prbe.g_01137
OG0001197	Pram.g_01866	Prbe.g_01138
OG0001198	Pram.g_01867	Prbe.g_01139
OG0001199	Pram.g_01868	Prbe.g_01140
OG0001200	Pram.g_01869	Prbe.g_01141
OG0001201	Pram.g_01870	Prbe.g_01142
OG0001202	Pram.g_01871	Prbe.g_01143
OG0001203	Pram.g_01873	Prbe.g_01145
OG0001204	Pram.g_01875	Prbe.g_01147
OG0001205	Pram.g_01877	Prbe.g_01149
OG0001206	Pram.g_01878	Prbe.g_01150
OG0001207	Pram.g_01879	Prbe.g_01151
OG0001208	Pram.g_01880	Prbe.g_01152
OG0001209	Pram.g_01881	Prbe.g_01153
OG0001210	Pram.g_01882	Prbe.g_01154
OG0001211	Pram.g_01883	Prbe.g_01155
OG0001212	Pram.g_01884	Prbe.g_01156
OG0001213	Pram.g_01885	Prbe.g_01157
OG0001214	Pram.g_01887	Prbe.g_01159
OG0001215	Pram.g_01888	Prbe.g_01160
OG0001216	Pram.g_01889	Prbe.g_01161
OG0001217	Pram.g_01890	Prbe.g_01162
OG0001218	Pram.g_01891	Prbe.g_01163
OG0001219	Pram.g_01894	Prbe.g_01166
OG0001220	Pram.g_01895	Prbe.g_01167
OG0001221	Pram.g_01900	Prbe.g_01171
OG0001222	Pram.g_01901	Prbe.g_01172
OG0001223	Pram.g_01902	Prbe.g_01173
OG0001224	Pram.g_01904	Prbe.g_01175
OG0001225	Pram.g_01905	Prbe.g_01176
OG0001226	Pram.g_01906	Prbe.g_01177
OG0001227	Pram.g_01907	Prbe.g_01178
OG0001228	Pram.g_01908	Prbe.g_01179
OG0001229	Pram.g_01909	Prbe.g_01180
OG0001230	Pram.g_01910	Prbe.g_01181
OG0001231	Pram.g_01911	Prbe.g_01182
OG0001232	Pram.g_01913	Prbe.g_01185
OG0001233	Pram.g_01914	Prbe.g_01186
OG0001234	Pram.g_01915	Prbe.g_01187
OG0001235	Pram.g_01916	Prbe.g_01188
OG0001236	Pram.g_01918	Prbe.g_01190
OG0001237	Pram.g_01919	Prbe.g_01191
OG0001238	Pram.g_01924	Prbe.g_01194
OG0001239	Pram.g_01925	Prbe.g_01195
OG0001240	Pram.g_01926	Prbe.g_01196
OG0001241	Pram.g_01929	Prbe.g_01056
OG0001242	Pram.g_01930	Prbe.g_01057
OG0001243	Pram.g_01931	Prbe.g_01058
OG0001244	Pram.g_01932	Prbe.g_01059
OG0001245	Pram.g_01933	Prbe.g_01060
OG0001246	Pram.g_01934	Prbe.g_01061
OG0001247	Pram.g_01935	Prbe.g_01062
OG0001248	Pram.g_01936	Prbe.g_01063
OG0001249	Pram.g_01937	Prbe.g_01064
OG0001250	Pram.g_01938	Prbe.g_01065
OG0001251	Pram.g_00076	Prbe.g_01632
OG0001252	Pram.g_00124	Prbe.g_01682
OG0001253	Pram.g_00135	Prbe.g_01697
OG0001254	Pram.g_00269	Prbe.g_01835
OG0001255	Pram.g_00327	Prbe.g_01891
OG0001257	Pram.g_00418	Prbe.g_00651
OG0001258	Pram.g_00434	Prbe.g_00635
OG0001259	Pram.g_00527	Prbe.g_00544
OG0001260	Pram.g_00903	Prbe.g_01312
OG0001261	Pram.g_00844	Prbe.g_01258
OG0001262	Pram.g_00862	Prbe.g_01275
OG0001263	Pram.g_01161	Prbe.g_01570
OG0001264	Pram.g_00733	Prbe.g_00416
OG0001265	Pram.g_00981	Prbe.g_01393
OG0001266	Pram.g_00577	Prbe.g_00495
OG0001267	Pram.g_01157	Prbe.g_01567
OG0001268	Pram.g_01143	Prbe.g_01552
OG0001269	Pram.g_01477	Prbe.g_00398
OG0001270	Pram.g_01334	Prbe.g_00268
OG0001271	Pram.g_01322	Prbe.g_00255
OG0001272	Pram.g_00658	Prbe.g_00486
OG0001273	Pram.g_01272	Prbe.g_00194
OG0001274	Pram.g_01590	Prbe.g_00017
OG0001276	Pram.g_01003	Prbe.g_01414
OG0001277	Pram.g_01599	Prbe.g_01026
OG0001278	Pram.g_01624	Prbe.g_00994
OG0001279	Pram.g_01627	Prbe.g_00990
OG0001280	Pram.g_01630	Prbe.g_00987
OG0001281	Pram.g_01700	Prbe.g_01113
OG0001282	Pram.g_01637	Prbe.g_00980
OG0001283	Pram.g_01813	Prbe.g_00794
OG0001284	Pram.g_01844	Prbe.g_00763
OG0001285	Pram.g_01874	Prbe.g_01146
OG0001286	Pram.g_01928	Prbe.g_01198
OG0001287	Pram.g_01516	Prbe.g_00018
OG0001288	Pram.g_00372	Prbe.g_01935
OG0001290	Pram.g_00017	Prbe.g_00131
OG0001291	Pram.g_00056	Prbe.g_00176
OG0001292	Pram.g_00059	Prbe.g_00179
OG0001293	Pram.g_00061	Prbe.g_00181
OG0001294	Pram.g_00077	Prbe.g_01633
OG0001295	Pram.g_00105	Prbe.g_01663
OG0001296	Pram.g_00112	Prbe.g_01670
OG0001297	Pram.g_00184	Prbe.g_01748
OG0001298	Pram.g_00231	Prbe.g_01796
OG0001299	Pram.g_00240	Prbe.g_01805
OG0001300	Pram.g_01213	Prbe.g_00913
OG0001302	Pram.g_01529	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133
OG0001303	Pram.g_01196	Prbe.g_01612
OG0001304	Pram.g_00897	Prbe.g_01306
OG0001305	Pram.g_00892	Prbe.g_01301
OG0001307	Pram.g_01214	Prbe.g_00912
OG0001308	Pram.g_01275	Prbe.g_00204
OG0001311	Pram.g_01106	Prbe.g_01516
OG0001312	Pram.g_01476	Prbe.g_00399
OG0001313	Pram.g_00357	Prbe.g_01920
OG0001314	Pram.g_01655	Prbe.g_00962
OG0001316	Pram.g_01809	Prbe.g_00798
OG0001318	Pram.g_00127	Prbe.g_01685
OG0001319	Pram.g_00225	Prbe.g_01790
OG0001321	Pram.g_00576	Prbe.g_00496
OG0001322	Pram.g_01189	Prbe.g_01598
OG0001323	Pram.g_00723	Prbe.g_00405
OG0001324	Pram.g_00625	Prbe.g_00685
OG0001325	Pram.g_00648	Prbe.g_00724
OG0001326	Pram.g_00629	Prbe.g_00013
OG0001327	Pram.g_01276	Prbe.g_00205
OG0001328	Pram.g_01235	Prbe.g_00888
OG0001329	Pram.g_01922	Prbe.g_01193
OG0001330	Pram.g_01289	Prbe.g_00222
OG0001331	Pram.g_01628	Prbe.g_00989
OG0001332	Pram.g_01680	Prbe.g_00938
OG0001333	Pram.g_01774	Prbe.g_00832
OG0001334	Pram.g_01835	Prbe.g_00772
OG0001335	Pram.g_01872	Prbe.g_01144
OG0001336	Pram.g_00114	Prbe.g_01672
OG0001337	Pram.g_00104	Prbe.g_01662
OG0001338	Pram.g_01246	Prbe.g_00874
OG0001339	Pram.g_00188	Prbe.g_01752
OG0001340	Pram.g_00236	Prbe.g_01801
OG0001341	Pram.g_00249	Prbe.g_01814
OG0001342	Pram.g_00268	Prbe.g_01834
OG0001343	Pram.g_00334	Prbe.g_01897
OG0001345	Pram.g_00369	Prbe.g_01932
OG0001346	Pram.g_00408	Prbe.g_00661
OG0001347	Pram.g_00422	Prbe.g_00647
OG0001349	Pram.g_00446	Prbe.g_00624
OG0001350	Pram.g_00451	Prbe.g_00619
OG0001351	Pram.g_00515	Prbe.g_00558
OG0001352	Pram.g_00772	Prbe.g_00456
OG0001353	Pram.g_00211	Prbe.g_01776
OG0001354	Pram.g_00904	Prbe.g_01313
OG0001355	Pram.g_00851	Prbe.g_01265
OG0001356	Pram.g_00711	Prbe.g_00103
OG0001357	Pram.g_00969	Prbe.g_01378
OG0001358	Pram.g_00980	Prbe.g_01392
OG0001359	Pram.g_01551	Prbe.g_00046
OG0001360	Pram.g_01552	Prbe.g_00047
OG0001361	Pram.g_01085	Prbe.g_01495
OG0001362	Pram.g_01253	Prbe.g_00721
OG0001363	Pram.g_00045	Prbe.g_00165
OG0001364	Pram.g_01302	Prbe.g_00236
OG0001365	Pram.g_00041	Prbe.g_00161
OG0001366	Pram.g_01670	Prbe.g_00948
OG0001368	Pram.g_01843	Prbe.g_00764
OG0001369	Pram.g_00982	Prbe.g_01394
OG0001370	Pram.g_00610, Pram.g_00624, Pram.g_00649	Prbe.g_00686
OG0001371	Pram.g_00051	Prbe.g_00171
OG0001372	Pram.g_00053	Prbe.g_00173
OG0001373	Pram.g_00060	Prbe.g_00180
OG0001374	Pram.g_00071	Prbe.g_00191
OG0001375	Pram.g_00122	Prbe.g_01680
OG0001376	Pram.g_00221	Prbe.g_01786
OG0001377	Pram.g_00245	Prbe.g_01810
OG0001378	Pram.g_00261	Prbe.g_01827
OG0001379	Pram.g_01337	Prbe.g_00270
OG0001380	Pram.g_00788	Prbe.g_01202
OG0001381	Pram.g_00394	Prbe.g_00675
OG0001382	Pram.g_00399	Prbe.g_00669
OG0001383	Pram.g_00448	Prbe.g_00622
OG0001384	Pram.g_00457	Prbe.g_00614
OG0001385	Pram.g_01043	Prbe.g_01452
OG0001386	Pram.g_00764	Prbe.g_00448
OG0001387	Pram.g_00766	Prbe.g_00450
OG0001388	Pram.g_00777	Prbe.g_00461
OG0001389	Pram.g_01025	Prbe.g_01435
OG0001390	Pram.g_01533	Prbe.g_01604
OG0001391	Pram.g_00907	Prbe.g_01316
OG0001392	Pram.g_00710	Prbe.g_00102
OG0001393	Pram.g_00712	Prbe.g_00104
OG0001394	Pram.g_00739	Prbe.g_00422
OG0001395	Pram.g_00742	Prbe.g_00425
OG0001397	Pram.g_00993	Prbe.g_01405
OG0001398	Pram.g_00884	Prbe.g_01293
OG0001399	Pram.g_00702	Prbe.g_00094
OG0001400	Pram.g_01202	Prbe.g_01621
OG0001401	Pram.g_00698	Prbe.g_00051
OG0001402	Pram.g_01155	Prbe.g_01564
OG0001403	Pram.g_01231	Prbe.g_00892
OG0001404	Pram.g_00996	Prbe.g_01408
OG0001405	Pram.g_01467	Prbe.g_00372
OG0001406	Pram.g_01335	Prbe.g_00269
OG0001407	Pram.g_01332	Prbe.g_00266
OG0001408	Pram.g_01288	Prbe.g_00221
OG0001409	Pram.g_01563	Prbe.g_01123
OG0001410	Pram.g_01526	Prbe.g_00003
OG0001412	Pram.g_00920	Prbe.g_01330
OG0001414	Pram.g_01553	Prbe.g_01602
OG0001417	Pram.g_00765	Prbe.g_00449
OG0001418	Pram.g_00660	Prbe.g_00733
OG0001419	Pram.g_00912	Prbe.g_01322
OG0001420	Pram.g_00714	Prbe.g_00106
OG0001421	Pram.g_00718	Prbe.g_00111
OG0001422	Pram.g_00650	Prbe.g_00716
OG0001423	Pram.g_01509	Prbe.g_00712
OG0001424	Pram.g_01286	Prbe.g_00218
OG0001425	Pram.g_01200	Prbe.g_01617
OG0001429	Pram.g_00953	Prbe.g_01360
OG0001431	Pram.g_00695	Prbe.g_00053
OG0001439	Pram.g_00841	Prbe.g_01255
OG0001440	Pram.g_00985	Prbe.g_01397
OG0001443	Pram.g_01158	Prbe.g_01568
OG0001445	Pram.g_01210	Prbe.g_00033
OG0001446	Pram.g_00363	Prbe.g_00034
OG0001447	Pram.g_01166	Prbe.g_01575
OG0001448	Pram.g_01256	Prbe.g_00028
OG0001451	Pram.g_00613	Prbe.g_00698
OG0001452	Pram.g_01893	Prbe.g_01165
OG0001454	Pram.g_00392	Prbe.g_00677
OG0001455	Pram.g_00637	Prbe.g_00703
OG0001457	Pram.g_00797	Prbe.g_01211
OG0001459	Pram.g_01470	Prbe.g_00378
OG0001460	Pram.g_00581	Prbe.g_00491
OG0001461	Pram.g_01032	Prbe.g_01442
OG0001462	Pram.g_01179	Prbe.g_01589
OG0001463	Pram.g_00398	Prbe.g_00671
OG0001465	Pram.g_01197	Prbe.g_01613
OG0001466	Pram.g_01277	Prbe.g_00206
OG0001468	Pram.g_01800	Prbe.g_00807
OG0001469	Pram.g_01142	Prbe.g_01551
OG0001471	Pram.g_01576	Prbe.g_00695
OG0001473	Pram.g_00906	Prbe.g_01315
OG0001482	Pram.g_00362	Prbe.g_00040
OG0001483	Pram.g_01224	Prbe.g_00899
OG0001484	Pram.g_00046	Prbe.g_00166
OG0001485	Pram.g_01692	Prbe.g_00925
OG0001487	Pram.g_00563	Prbe.g_00509
OG0001489	Pram.g_01723	Prbe.g_01091
OG0001490	Pram.g_01694	Prbe.g_00923
OG0001492	Pram.g_00842	Prbe.g_01256
OG0001504	Pram.g_00749	Prbe.g_00432
OG0001505	Pram.g_00641	Prbe.g_00023
OG0001506	Pram.g_01187	Prbe.g_01596
OG0001519	Pram.g_00628	Prbe.g_00019
OG0001521	Pram.g_00042	Prbe.g_00162
OG0001522	Pram.g_01562	Prbe.g_01122
OG0001522	Pram.g_00682	Prbe.g_00073
OG0001526	Pram.g_00716	Prbe.g_00109
OG0001530	Pram.g_01623	Prbe.g_00999
OG0001535	Pram.g_00875	Prbe.g_01287
OG0001541	Pram.g_01414	Prbe.g_00088
OG0001544	Pram.g_01257	Prbe.g_00022
OG0001545	Pram.g_00730	Prbe.g_00413
OG0001546	Pram.g_00846	Prbe.g_01260
OG0001547	Pram.g_00623	Prbe.g_00083
OG0001547	Pram.g_00646	Prbe.g_00687
OG0001548	Pram.g_01194	Prbe.g_01608
OG0001548	Pram.g_00657	Prbe.g_00726
OG0001579	Pram.g_01400	Prbe.g_00335
OG0001580	Pram.g_01442	Prbe.g_00347
OG0001581	Pram.g_01421	Prbe.g_00344
OG0001587	Pram.g_01575	Prbe.g_00157
OG0001588	Pram.g_01543	Prbe.g_01610
OG0001608	Pram.g_01273	Prbe.g_00202
OG0001617	Pram.g_01399	Prbe.g_00329
OG0001622	Pram.g_01518	Prbe.g_00741
OG0001627	Pram.g_01532	Prbe.g_01115
OG0001631	Pram.g_00572	Prbe.g_00500
OG0001632	Pram.g_01280	Prbe.g_00211
OG0001633	Pram.g_01274	Prbe.g_00203
OG0001634	Pram.g_01519	Prbe.g_00742
OG0001635	Pram.g_01520	Prbe.g_00743
OG0001636	Pram.g_01521	Prbe.g_00744
OG0001637	Pram.g_00622, Pram.g_00647	Prbe.g_00688
OG0001697	Pram.g_00700	Prbe.g_01018, Prbe.g_00092
OG0001714	Pram.g_01338	Prbe.g_00271
OG0001715	Pram.g_01839	Prbe.g_00768
OG0001716	Pram.g_01108	Prbe.g_01518
OG0001717	Pram.g_00708	Prbe.g_00099
OG0001718	Pram.g_00701	Prbe.g_00093
OG0001719	Pram.g_00329	Prbe.g_01893
OG0001721	Pram.g_00676	Prbe.g_00684, Prbe.g_00004
OG0001735	Pram.g_01578	Prbe.g_01022, Prbe.g_01050
OG0001736	Pram.g_00750	Prbe.g_00433
OG0001737	Pram.g_00025	Prbe.g_00141
OG0001738	Pram.g_00096	Prbe.g_01654
OG0001739	Pram.g_00095	Prbe.g_01653
OG0001740	Pram.g_00094	Prbe.g_01652
OG0001741	Pram.g_00084	Prbe.g_01641
OG0001742	Pram.g_01192	Prbe.g_01606
OG0001743	Pram.g_00226	Prbe.g_01791
OG0001744	Pram.g_01678	Prbe.g_00940
OG0001745	Pram.g_00504	Prbe.g_00569
OG0001746	Pram.g_01243	Prbe.g_00879
OG0001747	Pram.g_01126	Prbe.g_01536
OG0001748	Pram.g_00783	Prbe.g_00467
OG0001749	Pram.g_00773	Prbe.g_00457
OG0001750	Pram.g_00994	Prbe.g_01406
OG0001751	Pram.g_00984	Prbe.g_01396
OG0001752	Pram.g_00979	Prbe.g_01390
OG0001753	Pram.g_00939	Prbe.g_01346
OG0001754	Pram.g_00902	Prbe.g_01311
OG0001755	Pram.g_00746	Prbe.g_00429
OG0001756	Pram.g_00814	Prbe.g_01227
OG0001757	Pram.g_01541	Prbe.g_00016
OG0001758	Pram.g_00863	Prbe.g_01276
OG0001759	Pram.g_00871	Prbe.g_01283
OG0001760	Pram.g_00725	Prbe.g_00407
OG0001761	Pram.g_00762	Prbe.g_00446
OG0001762	Pram.g_01046	Prbe.g_01455
OG0001763	Pram.g_00107	Prbe.g_01665
OG0001764	Pram.g_00353	Prbe.g_01916
OG0001765	Pram.g_00320	Prbe.g_01884
OG0001766	Pram.g_00319	Prbe.g_01883
OG0001767	Pram.g_00318	Prbe.g_01882
OG0001768	Pram.g_00317	Prbe.g_01881
OG0001769	Pram.g_00316	Prbe.g_01880
OG0001770	Pram.g_01785	Prbe.g_00821
OG0001771	Pram.g_01769	Prbe.g_00837
OG0001772	Pram.g_00116	Prbe.g_01674
OG0001773	Pram.g_00044	Prbe.g_00164
OG0001774	Pram.g_00164	Prbe.g_01728
OG0001775	Pram.g_00170	Prbe.g_01734
OG0001776	Pram.g_01538	Prbe.g_00907
OG0001777	Pram.g_01892	Prbe.g_01164
OG0001778	Pram.g_01896	Prbe.g_01168
OG0001779	Pram.g_01897	Prbe.g_01169
OG0001780	Pram.g_00989	Prbe.g_01401
OG0001781	Pram.g_01903	Prbe.g_01174
OG0001782	Pram.g_01912	Prbe.g_01183
OG0001795	Pram.g_00501	Prbe.g_00572
OG0001799	Pram.g_01285	Prbe.g_00217
OG0001801	Pram.g_01525	Prbe.g_01599
OG0001802	Pram.g_00643	Prbe.g_00728
OG0001805	Pram.g_00709	Prbe.g_00100
OG0001832	Pram.g_01132	Prbe.g_01542
OG0001834	Pram.g_00639	Prbe.g_00727
OG0001835	Pram.g_01591	Prbe.g_00490
OG0001836	Pram.g_01167	Prbe.g_01576
OG0001843	Pram.g_01415	Prbe.g_00087
OG0001844	Pram.g_01419	Prbe.g_00343
OG0001853	Pram.g_01615	Prbe.g_01007
OG0001857	Pram.g_01169	Prbe.g_01578, Prbe.g_00209
OG0001858	Pram.g_01612	Prbe.g_01117
OG0001869	Pram.g_01493	Prbe.g_00390
OG0001878	Pram.g_01582	Prbe.g_01038
OG0001883	Pram.g_00020	Prbe.g_00135
OG0001884	Pram.g_01827	Prbe.g_00780
OG0001885	Pram.g_01329	Prbe.g_00262
OG0001886	Pram.g_00499	Prbe.g_00574
OG0001887	Pram.g_01116	Prbe.g_01526
OG0001889	Pram.g_01614	Prbe.g_01008
OG0001890	Pram.g_01613	Prbe.g_01009
OG0001891	Pram.g_00787	Prbe.g_01201
OG0001892	Pram.g_01564	Prbe.g_00029
OG0001893	Pram.g_00900	Prbe.g_01309
OG0001894	Pram.g_00929	Prbe.g_01339
OG0001895	Pram.g_00052	Prbe.g_00172
OG0001896	Pram.g_00633	Prbe.g_00708
OG0001897	Pram.g_00338	Prbe.g_01901
OG0001898	Pram.g_00241	Prbe.g_01806
OG0001899	Pram.g_00032	Prbe.g_00148
OG0001900	Pram.g_00031	Prbe.g_00147
OG0001901	Pram.g_00027	Prbe.g_00143
OG0001902	Pram.g_01921	Prbe.g_01192
OG0001903	Pram.g_01568	Prbe.g_01005
OG0001904	Pram.g_01528	Prbe.g_00024
OG0001920	Pram.g_01643	Prbe.g_00974
OG0001921	Pram.g_01071	Prbe.g_01480
OG0001922	Pram.g_00652	Prbe.g_00735
OG0001923	Pram.g_00661	Prbe.g_01041
OG0001924	Pram.g_01269	Prbe.g_00201
OG0001925	Pram.g_01270	Prbe.g_00198
OG0001926	Pram.g_01572	Prbe.g_00706
OG0001927	Pram.g_00703	Prbe.g_00095
OG0001928	Pram.g_00323	Prbe.g_01887
OG0001929	Pram.g_00403	Prbe.g_00665
OG0001930	Pram.g_00432	Prbe.g_00637
OG0001931	Pram.g_00800	Prbe.g_01213
OG0001932	Pram.g_01015	Prbe.g_01425
OG0001933	Pram.g_01260	Prbe.g_00014
OG0001934	Pram.g_00715	Prbe.g_00107
OG0001935	Pram.g_01000	Prbe.g_01411
OG0001936	Pram.g_00664	Prbe.g_00734
OG0001937	Pram.g_00654	Prbe.g_00729
OG0001938	Pram.g_00686	Prbe.g_00065
OG0001939	Pram.g_00272	Prbe.g_01838
OG0001941	Pram.g_00575	Prbe.g_00497
OG0001942	Pram.g_00574	Prbe.g_00498
OG0001943	Pram.g_01172	Prbe.g_01582
OG0001944	Pram.g_01297	Prbe.g_00231
OG0001945	Pram.g_01550	Prbe.g_00045
OG0001946	Pram.g_01171	Prbe.g_01580
OG0001947	Pram.g_01267	Prbe.g_00090
OG0001948	Pram.g_01803	Prbe.g_00804
OG0001961	Pram.g_00692	Prbe.g_00058
OG0001967	Pram.g_01268	Prbe.g_00001
OG0001970	Pram.g_00688	Prbe.g_00063
OG0001971	Pram.g_00687	Prbe.g_00064
OG0001972	Pram.g_00962	Prbe.g_01371
OG0001974	Pram.g_01261	Prbe.g_00200
OG0001975	Pram.g_00997	Prbe.g_01409
OG0001976	Pram.g_01264	Prbe.g_00008
OG0001977	Pram.g_00767	Prbe.g_00451
OG0001978	Pram.g_01617	Prbe.g_01011
OG0001979	Pram.g_01619	Prbe.g_01010
OG0001980	Pram.g_00668	Prbe.g_01381
OG0002002	Pram.g_01699	Prbe.g_00918
OG0002003	Pram.g_01804	Prbe.g_00803
OG0002007	Pram.g_00967	Prbe.g_01376
OG0002010	Pram.g_00684	Prbe.g_00070
OG0002011	Pram.g_01211	Prbe.g_00914
OG0002012	Pram.g_01186	Prbe.g_01595
OG0002013	Pram.g_00798	Prbe.g_00020
OG0002014	Pram.g_01163	Prbe.g_01572
OG0002016	Pram.g_01195	Prbe.g_01609
OG0002017	Pram.g_01203	Prbe.g_01622
OG0002018	Pram.g_01209	Prbe.g_00032
OG0002048	Pram.g_01002	Prbe.g_01413
OG0002050	Pram.g_00705	Prbe.g_00097
OG0002083	Pram.g_00043	Prbe.g_00163
OG0002084	Pram.g_01951	Prbe.g_00011
OG0002085	Pram.g_00348	Prbe.g_01911
OG0002096	Pram.g_00324	Prbe.g_01888
OG0002097	Pram.g_00389	Prbe.g_01951
OG0002098	Pram.g_00678	Prbe.g_00737
OG0002099	Pram.g_00667	Prbe.g_00738
OG0002100	Pram.g_00694	Prbe.g_00054
OG0002101	Pram.g_00704	Prbe.g_00096
OG0002102	Pram.g_01037	Prbe.g_01447
OG0002103	Pram.g_01115	Prbe.g_01525
OG0002104	Pram.g_01173	Prbe.g_01583
OG0002105	Pram.g_01180	Prbe.g_01590
OG0002106	Pram.g_00673	Prbe.g_00213
OG0002107	Pram.g_01279	Prbe.g_00210
OG0002109	Pram.g_01527	Prbe.g_00002
OG0002110	Pram.g_01540	Prbe.g_00015
OG0002111	Pram.g_01581	Prbe.g_01039
OG0002112	Pram.g_01583	Prbe.g_01037
OG0002113	Pram.g_01584	Prbe.g_01036
OG0002114	Pram.g_01631	Prbe.g_00986
OG0002153	Pram.g_01789	Prbe.g_00817
OG0002159	Pram.g_00583	Prbe.g_00484
OG0002160	Pram.g_00651	Prbe.g_00723
OG0002161	Pram.g_00663	Prbe.g_00731
OG0002162	Pram.g_00665	Prbe.g_00732
OG0002163	Pram.g_00880	Prbe.g_00739
OG0002164	Pram.g_01567	Prbe.g_00089
OG0002165	Pram.g_00679	Prbe.g_00076
OG0002166	Pram.g_01204	Prbe.g_01625
OG0002167	Pram.g_01218	Prbe.g_00908
OG0002168	Pram.g_01530	Prbe.g_01116
OG0002169	Pram.g_01571	Prbe.g_01129
OG0002170	Pram.g_01791	Prbe.g_00815
OG0002218	Pram.g_00279	Prbe.g_01845
OG0002220	Pram.g_01610	Prbe.g_00691
OG0002221	Pram.g_00636	Prbe.g_00717
OG0002222	Pram.g_00691	Prbe.g_00059
OG0002224	Pram.g_00796	Prbe.g_01210
OG0002226	Pram.g_00910	Prbe.g_01320
OG0002227	Pram.g_00974	Prbe.g_01385
OG0002229	Pram.g_00998	Prbe.g_01410
OG0002230	Pram.g_01206	Prbe.g_01627
OG0002232	Pram.g_00634	Prbe.g_01047
OG0002233	Pram.g_01523	Prbe.g_01044
OG0002234	Pram.g_01592	Prbe.g_01006
OG0002327	Pram.g_00616	Prbe.g_01952
