Orthogroup	Pram	Praq
OG0001168	Pram.g_01829	Praq.g_00759
OG0001169	Pram.g_01830	Praq.g_00760
OG0001170	Pram.g_01831	Praq.g_00761
OG0001171	Pram.g_01832	Praq.g_00762
OG0001172	Pram.g_01834	Praq.g_00764
OG0001173	Pram.g_01836	Praq.g_00766
OG0001174	Pram.g_01837	Praq.g_00767
OG0001175	Pram.g_01838	Praq.g_00768
OG0001176	Pram.g_01840	Praq.g_00769
OG0001177	Pram.g_01842	Praq.g_00771
OG0001178	Pram.g_01845	Praq.g_00773
OG0001179	Pram.g_01846	Praq.g_00774
OG0001180	Pram.g_01847	Praq.g_00679
OG0001181	Pram.g_01848	Praq.g_00680
OG0001182	Pram.g_01849	Praq.g_00681
OG0001183	Pram.g_01850	Praq.g_00682
OG0001184	Pram.g_01852	Praq.g_00684
OG0001185	Pram.g_01854	Praq.g_00687
OG0001186	Pram.g_01855	Praq.g_00688
OG0001187	Pram.g_01856	Praq.g_00689
OG0001188	Pram.g_01857	Praq.g_00690
OG0001189	Pram.g_01858	Praq.g_00691
OG0001190	Pram.g_01859	Praq.g_00692
OG0001191	Pram.g_01860	Praq.g_00693
OG0001192	Pram.g_01861	Praq.g_00694
OG0001193	Pram.g_01862	Praq.g_00695
OG0001194	Pram.g_01863	Praq.g_00696
OG0001195	Pram.g_01864	Praq.g_00697
OG0001196	Pram.g_01865	Praq.g_00698
OG0001197	Pram.g_01866	Praq.g_00699
OG0001198	Pram.g_01867	Praq.g_00700
OG0001199	Pram.g_01868	Praq.g_00701
OG0001200	Pram.g_01869	Praq.g_00702
OG0001201	Pram.g_01870	Praq.g_00703
OG0001202	Pram.g_01871	Praq.g_00704
OG0001203	Pram.g_01873	Praq.g_00706
OG0001204	Pram.g_01875	Praq.g_00708
OG0001205	Pram.g_01877	Praq.g_00709
OG0001206	Pram.g_01878	Praq.g_00710
OG0001207	Pram.g_01879	Praq.g_00711
OG0001208	Pram.g_01880	Praq.g_00712
OG0001209	Pram.g_01881	Praq.g_00713
OG0001210	Pram.g_01882	Praq.g_00714
OG0001211	Pram.g_01883	Praq.g_00715
OG0001212	Pram.g_01884	Praq.g_00716
OG0001213	Pram.g_01885	Praq.g_00717
OG0001214	Pram.g_01887	Praq.g_00719
OG0001215	Pram.g_01888	Praq.g_00720
OG0001216	Pram.g_01889	Praq.g_00721
OG0001217	Pram.g_01890	Praq.g_00722
OG0001218	Pram.g_01891	Praq.g_00723
OG0001219	Pram.g_01894	Praq.g_00390
OG0001220	Pram.g_01895	Praq.g_00391
OG0001221	Pram.g_01900	Praq.g_00394
OG0001222	Pram.g_01901	Praq.g_00395
OG0001223	Pram.g_01902	Praq.g_00396
OG0001224	Pram.g_01904	Praq.g_00397
OG0001225	Pram.g_01905	Praq.g_00398
OG0001226	Pram.g_01906	Praq.g_00399
OG0001227	Pram.g_01907	Praq.g_00400
OG0001228	Pram.g_01908	Praq.g_00401
OG0001229	Pram.g_01909	Praq.g_00402
OG0001230	Pram.g_01910	Praq.g_00403
OG0001231	Pram.g_01911	Praq.g_00404
OG0001232	Pram.g_01913	Praq.g_00405
OG0001233	Pram.g_01914	Praq.g_00406
OG0001234	Pram.g_01915	Praq.g_00407
OG0001235	Pram.g_01916	Praq.g_00408
OG0001236	Pram.g_01918	Praq.g_00410
OG0001237	Pram.g_01919	Praq.g_00411
OG0001238	Pram.g_01924	Praq.g_00413
OG0001239	Pram.g_01925	Praq.g_00414
OG0001240	Pram.g_01926	Praq.g_00415
OG0001241	Pram.g_01929	Praq.g_00417
OG0001242	Pram.g_01930	Praq.g_00418
OG0001243	Pram.g_01931	Praq.g_00419
OG0001244	Pram.g_01932	Praq.g_00420
OG0001245	Pram.g_01933	Praq.g_00421
OG0001246	Pram.g_01934	Praq.g_00422
OG0001247	Pram.g_01935	Praq.g_00423
OG0001248	Pram.g_01936	Praq.g_00424
OG0001249	Pram.g_01937	Praq.g_00425
OG0001250	Pram.g_01938	Praq.g_00426
OG0001252	Pram.g_00124	Praq.g_01865
OG0001253	Pram.g_00135	Praq.g_01852
OG0001254	Pram.g_00269	Praq.g_01722
OG0001255	Pram.g_00327	Praq.g_01212
OG0001257	Pram.g_00418	Praq.g_00533
OG0001258	Pram.g_00434	Praq.g_01104
OG0001259	Pram.g_00527	Praq.g_01013
OG0001260	Pram.g_00903	Praq.g_00621
OG0001261	Pram.g_00844	Praq.g_01432
OG0001262	Pram.g_00862	Praq.g_01448
OG0001263	Pram.g_01161	Praq.g_01469
OG0001264	Pram.g_00733	Praq.g_01489
OG0001265	Pram.g_00981	Praq.g_01595
OG0001266	Pram.g_00577	Praq.g_01642
OG0001267	Pram.g_01157	Praq.g_01317
OG0001268	Pram.g_01143	Praq.g_01330
OG0001269	Pram.g_01477	Praq.g_00158
OG0001270	Pram.g_01334	Praq.g_00334
OG0001271	Pram.g_01322	Praq.g_00345
OG0001272	Pram.g_00658	Praq.g_00387
OG0001274	Pram.g_01590	Praq.g_00005
OG0001276	Pram.g_01003	Praq.g_00033, Praq.g_00044
OG0001277	Pram.g_01599	Praq.g_01955
OG0001280	Pram.g_01630	Praq.g_00498
OG0001281	Pram.g_01700	Praq.g_00948
OG0001282	Pram.g_01637	Praq.g_00923
OG0001283	Pram.g_01813	Praq.g_00745
OG0001284	Pram.g_01844	Praq.g_00772
OG0001285	Pram.g_01874	Praq.g_00707
OG0001286	Pram.g_01928	Praq.g_00416
OG0001287	Pram.g_01516	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001288	Pram.g_00372	Praq.g_01120
OG0001290	Pram.g_00017	Praq.g_01233
OG0001291	Pram.g_00056	Praq.g_01932
OG0001292	Pram.g_00059	Praq.g_01929
OG0001293	Pram.g_00061	Praq.g_01927
OG0001294	Pram.g_00077	Praq.g_01910
OG0001295	Pram.g_00105	Praq.g_01884
OG0001296	Pram.g_00112	Praq.g_01878
OG0001297	Pram.g_00184	Praq.g_01803
OG0001298	Pram.g_00231	Praq.g_01759
OG0001300	Pram.g_01213	Praq.g_01170
OG0001302	Pram.g_01529	Praq.g_00627
OG0001303	Pram.g_01196	Praq.g_00630
OG0001304	Pram.g_00897	Praq.g_01610
OG0001305	Pram.g_00892	Praq.g_01615
OG0001307	Pram.g_01214	Praq.g_01660
OG0001308	Pram.g_01275	Praq.g_01281
OG0001311	Pram.g_01106	Praq.g_01361
OG0001312	Pram.g_01476	Praq.g_00159
OG0001313	Pram.g_00357	Praq.g_00003
OG0001314	Pram.g_01655	Praq.g_00474
OG0001316	Pram.g_01809	Praq.g_00741
OG0001318	Pram.g_00127	Praq.g_01862
OG0001319	Pram.g_00225	Praq.g_01764
OG0001321	Pram.g_00576	Praq.g_00632
OG0001322	Pram.g_01189	Praq.g_00650
OG0001323	Pram.g_00723	Praq.g_01634
OG0001324	Pram.g_00625	Praq.g_01668
OG0001325	Pram.g_00648	Praq.g_01285
OG0001326	Pram.g_00629	Praq.g_00109
OG0001327	Pram.g_01276	Praq.g_00111
OG0001328	Pram.g_01235	Praq.g_00138
OG0001329	Pram.g_01922	Praq.g_00197
OG0001330	Pram.g_01289	Praq.g_00384
OG0001332	Pram.g_01680	Praq.g_00451
OG0001334	Pram.g_01835	Praq.g_00765
OG0001335	Pram.g_01872	Praq.g_00705
OG0001336	Pram.g_00114	Praq.g_01875
OG0001337	Pram.g_00104	Praq.g_01885
OG0001338	Pram.g_01246	Praq.g_01858
OG0001339	Pram.g_00188	Praq.g_01799
OG0001340	Pram.g_00236	Praq.g_01754
OG0001341	Pram.g_00249	Praq.g_01742
OG0001342	Pram.g_00268	Praq.g_01723
OG0001343	Pram.g_00334	Praq.g_01206
OG0001345	Pram.g_00369	Praq.g_01123
OG0001346	Pram.g_00408	Praq.g_00523
OG0001347	Pram.g_00422	Praq.g_00537
OG0001348	Pram.g_00680	Praq.g_01098
OG0001349	Pram.g_00446	Praq.g_01093
OG0001350	Pram.g_00451	Praq.g_01088
OG0001351	Pram.g_00515	Praq.g_01026
OG0001352	Pram.g_00772	Praq.g_00811
OG0001353	Pram.g_00211	Praq.g_00832
OG0001354	Pram.g_00904	Praq.g_00653, Praq.g_01244
OG0001355	Pram.g_00851	Praq.g_01438
OG0001356	Pram.g_00711	Praq.g_01471
OG0001357	Pram.g_00969	Praq.g_01575
OG0001358	Pram.g_00980	Praq.g_01594
OG0001359	Pram.g_01551	Praq.g_01304
OG0001360	Pram.g_01552	Praq.g_01305
OG0001361	Pram.g_01085	Praq.g_01383
OG0001364	Pram.g_01302	Praq.g_00364
OG0001365	Pram.g_00041	Praq.g_00953
OG0001366	Pram.g_01670	Praq.g_00460
OG0001369	Pram.g_00982	Praq.g_01596
OG0001371	Pram.g_00051	Praq.g_01936
OG0001372	Pram.g_00053	Praq.g_01935
OG0001373	Pram.g_00060	Praq.g_01928
OG0001374	Pram.g_00071	Praq.g_01916
OG0001375	Pram.g_00122	Praq.g_01868
OG0001376	Pram.g_00221	Praq.g_01768
OG0001377	Pram.g_00245	Praq.g_01747
OG0001378	Pram.g_00261	Praq.g_01731
OG0001379	Pram.g_01337	Praq.g_01182
OG0001381	Pram.g_00394	Praq.g_00503
OG0001382	Pram.g_00399	Praq.g_00510
OG0001383	Pram.g_00448	Praq.g_01091
OG0001384	Pram.g_00457	Praq.g_01083
OG0001385	Pram.g_01043	Praq.g_00795
OG0001386	Pram.g_00764	Praq.g_00803
OG0001387	Pram.g_00766	Praq.g_00805
OG0001388	Pram.g_00777	Praq.g_00815
OG0001389	Pram.g_01025	Praq.g_00588
OG0001390	Pram.g_01533	Praq.g_00620
OG0001391	Pram.g_00907	Praq.g_00655
OG0001392	Pram.g_00710	Praq.g_01470
OG0001393	Pram.g_00712	Praq.g_01472
OG0001394	Pram.g_00739	Praq.g_01495
OG0001395	Pram.g_00742	Praq.g_01498
OG0001397	Pram.g_00993	Praq.g_01604
OG0001398	Pram.g_00884	Praq.g_01623
OG0001399	Pram.g_00702	Praq.g_01632
OG0001400	Pram.g_01202	Praq.g_01640
OG0001401	Pram.g_00698	Praq.g_01648
OG0001402	Pram.g_01155	Praq.g_01319
OG0001403	Pram.g_01231	Praq.g_00134
OG0001404	Pram.g_00996	Praq.g_00166
OG0001405	Pram.g_01467	Praq.g_00178
OG0001406	Pram.g_01335	Praq.g_00333
OG0001407	Pram.g_01332	Praq.g_00336
OG0001408	Pram.g_01288	Praq.g_00385
OG0001409	Pram.g_01563	Praq.g_00010
OG0001410	Pram.g_01526	Praq.g_00023
OG0001412	Pram.g_00920	Praq.g_01529
OG0001413	Pram.g_01620	Praq.g_00058
OG0001414	Pram.g_01553	Praq.g_01942
OG0001415	Pram.g_00314	Praq.g_01676
OG0001416	Pram.g_00459	Praq.g_01081
OG0001417	Pram.g_00765	Praq.g_00804
OG0001418	Pram.g_00660	Praq.g_00633
OG0001419	Pram.g_00912	Praq.g_00659
OG0001420	Pram.g_00714	Praq.g_01474
OG0001421	Pram.g_00718	Praq.g_01479
OG0001422	Pram.g_00650	Praq.g_01637
OG0001423	Pram.g_01509	Praq.g_01306
OG0001424	Pram.g_01286	Praq.g_01395
OG0001425	Pram.g_01200	Praq.g_00016
OG0001426	Pram.g_01923	Praq.g_00412
OG0001431	Pram.g_00695	Praq.g_01638
OG0001438	Pram.g_00558	Praq.g_00982
OG0001440	Pram.g_00985	Praq.g_01598
OG0001441	Pram.g_01508	Praq.g_01277
OG0001442	Pram.g_01598	Praq.g_01294
OG0001443	Pram.g_01158	Praq.g_01316
OG0001445	Pram.g_01210	Praq.g_00101
OG0001446	Pram.g_00363	Praq.g_00103
OG0001447	Pram.g_01166	Praq.g_00104
OG0001449	Pram.g_01401	Praq.g_00221
OG0001451	Pram.g_00613	Praq.g_00859
OG0001452	Pram.g_01893	Praq.g_00389
OG0001454	Pram.g_00392	Praq.g_01177
OG0001457	Pram.g_00797	Praq.g_00831
OG0001459	Pram.g_01470	Praq.g_00648
OG0001460	Pram.g_00581	Praq.g_01461
OG0001461	Pram.g_01032	Praq.g_01521
OG0001462	Pram.g_01179	Praq.g_01586
OG0001463	Pram.g_00398	Praq.g_01631
OG0001465	Pram.g_01197	Praq.g_00106
OG0001468	Pram.g_01800	Praq.g_00734
OG0001469	Pram.g_01142	Praq.g_01331
OG0001470	Pram.g_00308	Praq.g_01682
OG0001471	Pram.g_01576	Praq.g_01130
OG0001472	Pram.g_00878	Praq.g_01460
OG0001473	Pram.g_00906	Praq.g_01468
OG0001481	Pram.g_01121	Praq.g_01349
OG0001482	Pram.g_00362	Praq.g_00566
OG0001484	Pram.g_00046	Praq.g_00219
OG0001485	Pram.g_01692	Praq.g_00955
OG0001489	Pram.g_01723	Praq.g_01168
OG0001490	Pram.g_01694	Praq.g_01142
OG0001492	Pram.g_00842	Praq.g_01430
OG0001505	Pram.g_00641	Praq.g_01404
OG0001506	Pram.g_01187	Praq.g_01655
OG0001507	Pram.g_01159	Praq.g_01315
OG0001510	Pram.g_01792	Praq.g_00726
OG0001516	Pram.g_01487	Praq.g_01569
OG0001519	Pram.g_00628	Praq.g_01156
OG0001521	Pram.g_00042	Praq.g_00952
OG0001526	Pram.g_00716	Praq.g_01477
OG0001538	Pram.g_00666	Praq.g_00108
OG0001544	Pram.g_01257	Praq.g_00074
OG0001545	Pram.g_00730	Praq.g_01486
OG0001579	Pram.g_01400	Praq.g_00220
OG0001580	Pram.g_01442	Praq.g_00224
OG0001581	Pram.g_01421	Praq.g_00228
OG0001616	Pram.g_01593	Praq.g_00095
OG0001617	Pram.g_01399	Praq.g_00148
OG0001619	Pram.g_01205	Praq.g_00164
OG0001620	Pram.g_01502	Praq.g_00252
OG0001621	Pram.g_01251	Praq.g_00636
OG0001712	Pram.g_01439	Praq.g_00227
OG0001712	Pram.g_01429	Praq.g_00243
OG0001797	Pram.g_01555	Praq.g_01945
OG0001822	Pram.g_01444	Praq.g_00222
OG0001823	Pram.g_01431	Praq.g_00234
OG0001871	Pram.g_01259	Praq.g_00064
OG0001872	Pram.g_01566	Praq.g_00027
OG0001878	Pram.g_01582	Praq.g_01248
OG0001959	Pram.g_01430	Praq.g_00235
OG0001961	Pram.g_00692	Praq.g_00151
OG0001965	Pram.g_01217	Praq.g_01946
OG0002028	Pram.g_01488	Praq.g_00855
OG0002057	Pram.g_01406	Praq.g_00254
OG0002061	Pram.g_01595	Praq.g_00073
OG0002065	Pram.g_01482	Praq.g_00572
OG0002189	Pram.g_01437	Praq.g_00229
OG0002190	Pram.g_01434	Praq.g_00233
OG0002256	Pram.g_01425	Praq.g_00226
OG0002257	Pram.g_01424	Praq.g_00232
OG0002259	Pram.g_01495	Praq.g_00240
OG0002359	Pram.g_01428	Praq.g_00244
OG0002361	Pram.g_01490	Praq.g_00854
OG0002362	Pram.g_01491	Praq.g_00853
OG0002364	Pram.g_00605	Praq.g_00043
OG0002367	Pram.g_00592	Praq.g_01403
OG0002536	Pram.g_01489	Praq.g_00856
