Orthogroup	Syaj	Prbm
OG0001071	Syaj.g_00232	Prbm.g_00618
OG0001072	Syaj.g_00236	Prbm.g_00619
OG0001073	Syaj.g_00254	Prbm.g_00634
OG0001074	Syaj.g_01327	Prbm.g_00646
OG0001075	Syaj.g_01325	Prbm.g_00647
OG0001076	Syaj.g_01305	Prbm.g_00654
OG0001077	Syaj.g_01294	Prbm.g_00659
OG0001078	Syaj.g_01282	Prbm.g_00667
OG0001079	Syaj.g_01269	Prbm.g_00678
OG0001080	Syaj.g_01135	Prbm.g_00684
OG0001081	Syaj.g_00699	Prbm.g_00686
OG0001082	Syaj.g_00700	Prbm.g_00687
OG0001083	Syaj.g_00709	Prbm.g_00692
OG0001084	Syaj.g_00711	Prbm.g_00693
OG0001085	Syaj.g_00721	Prbm.g_00703
OG0001086	Syaj.g_00723	Prbm.g_00704
OG0001087	Syaj.g_00498	Prbm.g_00725
OG0001088	Syaj.g_00494	Prbm.g_00726
OG0001089	Syaj.g_00439	Prbm.g_00734
OG0001090	Syaj.g_00959	Prbm.g_00743
OG0001091	Syaj.g_00957	Prbm.g_00745
OG0001092	Syaj.g_00954	Prbm.g_00746
OG0001093	Syaj.g_00948	Prbm.g_00751
OG0001094	Syaj.g_01032	Prbm.g_00808
OG0001095	Syaj.g_01008	Prbm.g_00827
OG0001096	Syaj.g_00988	Prbm.g_00842
OG0001097	Syaj.g_00371	Prbm.g_00860
OG0001098	Syaj.g_01132	Prbm.g_00877
OG0001099	Syaj.g_01906	Prbm.g_00914
OG0001100	Syaj.g_00732	Prbm.g_00921
OG0001101	Syaj.g_00734	Prbm.g_00923
OG0001102	Syaj.g_00737	Prbm.g_00926
OG0001103	Syaj.g_00740	Prbm.g_00928
OG0001104	Syaj.g_01050	Prbm.g_00794
OG0001105	Syaj.g_01046	Prbm.g_00798
OG0001106	Syaj.g_00912	Prbm.g_00976
OG0001107	Syaj.g_00900	Prbm.g_00986
OG0001108	Syaj.g_00870	Prbm.g_00990
OG0001109	Syaj.g_00868	Prbm.g_00991
OG0001110	Syaj.g_00866	Prbm.g_00993
OG0001111	Syaj.g_00864	Prbm.g_00994
OG0001112	Syaj.g_00862	Prbm.g_00995
OG0001113	Syaj.g_00861	Prbm.g_00996
OG0001114	Syaj.g_00860	Prbm.g_00997
OG0001115	Syaj.g_00856	Prbm.g_00999
OG0001116	Syaj.g_00854	Prbm.g_01000
OG0001117	Syaj.g_00853	Prbm.g_01001
OG0001118	Syaj.g_00852	Prbm.g_01002
OG0001119	Syaj.g_00850	Prbm.g_01003
OG0001120	Syaj.g_00846	Prbm.g_01004
OG0001121	Syaj.g_00630	Prbm.g_01648
OG0001122	Syaj.g_00817	Prbm.g_01033
OG0001123	Syaj.g_00810	Prbm.g_01037
OG0001124	Syaj.g_00808	Prbm.g_01039
OG0001125	Syaj.g_00806	Prbm.g_01041
OG0001126	Syaj.g_00413	Prbm.g_01052
OG0001127	Syaj.g_00414	Prbm.g_01053
OG0001128	Syaj.g_00417	Prbm.g_01056
OG0001129	Syaj.g_00419	Prbm.g_01057
OG0001130	Syaj.g_00420	Prbm.g_01058
OG0001131	Syaj.g_01070	Prbm.g_00894
OG0001132	Syaj.g_01166	Prbm.g_01103
OG0001133	Syaj.g_01302	Prbm.g_01079
OG0001134	Syaj.g_00645	Prbm.g_01910
OG0001135	Syaj.g_00647	Prbm.g_01913
OG0001136	Syaj.g_00300	Prbm.g_01552
OG0001137	Syaj.g_00318	Prbm.g_01539
OG0001138	Syaj.g_00620	Prbm.g_01518
OG0001139	Syaj.g_00618	Prbm.g_01516
OG0001140	Syaj.g_00617	Prbm.g_01515
OG0001141	Syaj.g_00616	Prbm.g_01514
OG0001142	Syaj.g_00615	Prbm.g_01513
OG0001143	Syaj.g_00602	Prbm.g_01506
OG0001144	Syaj.g_00588	Prbm.g_01501
OG0001145	Syaj.g_00276	Prbm.g_01603
OG0001146	Syaj.g_01518	Prbm.g_01615
OG0001147	Syaj.g_01438	Prbm.g_01634
OG0001148	Syaj.g_00057	Prbm.g_01662
OG0001149	Syaj.g_00056	Prbm.g_01663
OG0001150	Syaj.g_00055	Prbm.g_01664
OG0001151	Syaj.g_00043	Prbm.g_01675
OG0001152	Syaj.g_00040	Prbm.g_01676
OG0001153	Syaj.g_01425	Prbm.g_01740
OG0001154	Syaj.g_01426	Prbm.g_01741
OG0001155	Syaj.g_01637	Prbm.g_01757
OG0001156	Syaj.g_01640	Prbm.g_01760
OG0001157	Syaj.g_01641	Prbm.g_01761
OG0001158	Syaj.g_01643	Prbm.g_01762
OG0001159	Syaj.g_01644	Prbm.g_01763
OG0001160	Syaj.g_01697	Prbm.g_01789
OG0001161	Syaj.g_02148	Prbm.g_01586
OG0001162	Syaj.g_00979	Prbm.g_01801
OG0001163	Syaj.g_01705	Prbm.g_01833
OG0001164	Syaj.g_01711	Prbm.g_01837
OG0001165	Syaj.g_01716	Prbm.g_01840
OG0001166	Syaj.g_01746	Prbm.g_01858
OG0001167	Syaj.g_01592	Prbm.g_01876
OG0001168	Syaj.g_01594	Prbm.g_01877
OG0001169	Syaj.g_01596	Prbm.g_01879
OG0001170	Syaj.g_01597	Prbm.g_01881
OG0001171	Syaj.g_01607	Prbm.g_01891
OG0001172	Syaj.g_02641	Prbm.g_01952
OG0001173	Syaj.g_02642	Prbm.g_01953
OG0001174	Syaj.g_02650	Prbm.g_01961
OG0001175	Syaj.g_02651	Prbm.g_01962
OG0001176	Syaj.g_02688	Prbm.g_01974
OG0001177	Syaj.g_02685	Prbm.g_01972
OG0001178	Syaj.g_01726	Prbm.g_01345
OG0001179	Syaj.g_02719	Prbm.g_02016
OG0001180	Syaj.g_02744	Prbm.g_02039
OG0001181	Syaj.g_02748	Prbm.g_02043
OG0001182	Syaj.g_02757	Prbm.g_02052
OG0001183	Syaj.g_02762	Prbm.g_02058
OG0001184	Syaj.g_02449	Prbm.g_02074
OG0001185	Syaj.g_02423	Prbm.g_02089
OG0001186	Syaj.g_02339	Prbm.g_02140
OG0001187	Syaj.g_02369	Prbm.g_02145
OG0001188	Syaj.g_02336	Prbm.g_02147
OG0001189	Syaj.g_02318	Prbm.g_02164
OG0001190	Syaj.g_02111	Prbm.g_02169
OG0001191	Syaj.g_02128	Prbm.g_02179
OG0001192	Syaj.g_02138	Prbm.g_02184
OG0001193	Syaj.g_02178	Prbm.g_02197
OG0001194	Syaj.g_02180	Prbm.g_02198
OG0001195	Syaj.g_02181	Prbm.g_02199
OG0001196	Syaj.g_02244	Prbm.g_02219
OG0001197	Syaj.g_02246	Prbm.g_02221
OG0001198	Syaj.g_02259	Prbm.g_02230
OG0001199	Syaj.g_01825	Prbm.g_00131
OG0001200	Syaj.g_01827	Prbm.g_00133
OG0001201	Syaj.g_01888	Prbm.g_00165
OG0001202	Syaj.g_02032	Prbm.g_00259
OG0001203	Syaj.g_02877	Prbm.g_00298
OG0001204	Syaj.g_02621	Prbm.g_00304
OG0001205	Syaj.g_01545	Prbm.g_00455
OG0001206	Syaj.g_01484	Prbm.g_00491
OG0001207	Syaj.g_00061	Prbm.g_00502
OG0001208	Syaj.g_00074	Prbm.g_00508
OG0001209	Syaj.g_00147	Prbm.g_00568
OG0001210	Syaj.g_00158	Prbm.g_00573
OG0001211	Syaj.g_00184	Prbm.g_00583
OG0001212	Syaj.g_00246	Prbm.g_00626
OG0001214	Syaj.g_01281	Prbm.g_00668
OG0001215	Syaj.g_00492	Prbm.g_00727
OG0001216	Syaj.g_00958	Prbm.g_00744
OG0001218	Syaj.g_01434	Prbm.g_00785
OG0001219	Syaj.g_00782	Prbm.g_00957
OG0001220	Syaj.g_00345	Prbm.g_00867
OG0001221	Syaj.g_01067	Prbm.g_00941
OG0001222	Syaj.g_00911	Prbm.g_00889
OG0001223	Syaj.g_00844	Prbm.g_01005
OG0001224	Syaj.g_00423	Prbm.g_01060
OG0001225	Syaj.g_00425	Prbm.g_01062
OG0001227	Syaj.g_02152	Prbm.g_01085
OG0001228	Syaj.g_01565	Prbm.g_01498
OG0001229	Syaj.g_00451	Prbm.g_01176
OG0001231	Syaj.g_02279	Prbm.g_00789
OG0001232	Syaj.g_01757	Prbm.g_01862
OG0001233	Syaj.g_01598	Prbm.g_01882
OG0001234	Syaj.g_02655	Prbm.g_01964
OG0001235	Syaj.g_02679	Prbm.g_01968
OG0001236	Syaj.g_02453	Prbm.g_02071
OG0001237	Syaj.g_02447	Prbm.g_02075
OG0001239	Syaj.g_01822	Prbm.g_00128
OG0001240	Syaj.g_01871	Prbm.g_00150
OG0001242	Syaj.g_01913	Prbm.g_00178
OG0001243	Syaj.g_01926	Prbm.g_00185
OG0001244	Syaj.g_01960	Prbm.g_00201
OG0001246	Syaj.g_00100	Prbm.g_00538
OG0001247	Syaj.g_00973	Prbm.g_00719
OG0001248	Syaj.g_00978	Prbm.g_00722
OG0001251	Syaj.g_02187	Prbm.g_01937
OG0001252	Syaj.g_00416	Prbm.g_01055
OG0001253	Syaj.g_01165	Prbm.g_01806
OG0001254	Syaj.g_00646	Prbm.g_01912
OG0001256	Syaj.g_01704	Prbm.g_01797
OG0001257	Syaj.g_01342	Prbm.g_01802
OG0001258	Syaj.g_01714	Prbm.g_01838
OG0001260	Syaj.g_01617	Prbm.g_01897
OG0001261	Syaj.g_02728	Prbm.g_02024
OG0001262	Syaj.g_02320	Prbm.g_02162
OG0001263	Syaj.g_01929	Prbm.g_00188
OG0001273	Syaj.g_01288	Prbm.g_00662
OG0001277	Syaj.g_02227	Prbm.g_02207
OG0001279	Syaj.g_01356	Prbm.g_01171
OG0001280	Syaj.g_01508	Prbm.g_01610
OG0001282	Syaj.g_00058	Prbm.g_01661
OG0001283	Syaj.g_02238	Prbm.g_02215
OG0001284	Syaj.g_01688	Prbm.g_01783
OG0001285	Syaj.g_01170	Prbm.g_01865
OG0001286	Syaj.g_02742	Prbm.g_02037
OG0001287	Syaj.g_02415	Prbm.g_02096
OG0001288	Syaj.g_02394	Prbm.g_02106
OG0001289	Syaj.g_01845	Prbm.g_00144
OG0001290	Syaj.g_01880	Prbm.g_00158
OG0001294	Syaj.g_00722	Prbm.g_01584, Prbm.g_01649
OG0001295	Syaj.g_00161	Prbm.g_01574
OG0001296	Syaj.g_00106	Prbm.g_00543
OG0001297	Syaj.g_00110	Prbm.g_00548
OG0001299	Syaj.g_00716	Prbm.g_00698
OG0001300	Syaj.g_00479	Prbm.g_00731
OG0001301	Syaj.g_00440	Prbm.g_00733
OG0001302	Syaj.g_01251	Prbm.g_00955
OG0001303	Syaj.g_00784	Prbm.g_01273
OG0001304	Syaj.g_00795	Prbm.g_01046
OG0001305	Syaj.g_00433	Prbm.g_00884
OG0001306	Syaj.g_00285	Prbm.g_01564
OG0001307	Syaj.g_02672	Prbm.g_01594
OG0001309	Syaj.g_00116	Prbm.g_00552
OG0001310	Syaj.g_01735	Prbm.g_01852
OG0001311	Syaj.g_00809	Prbm.g_01038
OG0001312	Syaj.g_00931	Prbm.g_00966
OG0001314	Syaj.g_01258	Prbm.g_01169
OG0001315	Syaj.g_02760	Prbm.g_02056
OG0001316	Syaj.g_01946	Prbm.g_00199
OG0001317	Syaj.g_02857	Prbm.g_00294
OG0001321	Syaj.g_01528	Prbm.g_00461
OG0001322	Syaj.g_01527	Prbm.g_00462
OG0001324	Syaj.g_00478	Prbm.g_00732
OG0001325	Syaj.g_00953	Prbm.g_00747
OG0001326	Syaj.g_02196	Prbm.g_01929
OG0001327	Syaj.g_00729	Prbm.g_00918
OG0001328	Syaj.g_00764	Prbm.g_00937
OG0001329	Syaj.g_00028	Prbm.g_01805
OG0001330	Syaj.g_01501	Prbm.g_01604
OG0001332	Syaj.g_01631	Prbm.g_01755
OG0001334	Syaj.g_02770	Prbm.g_02061
OG0001335	Syaj.g_02771	Prbm.g_02062
OG0001336	Syaj.g_02239	Prbm.g_02216
OG0001337	Syaj.g_02795, Syaj.g_02786	Prbm.g_00387
OG0001339	Syaj.g_01883	Prbm.g_00161
OG0001340	Syaj.g_02787	Prbm.g_00388
OG0001341	Syaj.g_00449	Prbm.g_00091
OG0001343	Syaj.g_02184	Prbm.g_00909
OG0001344	Syaj.g_00307	Prbm.g_01544
OG0001345	Syaj.g_00337	Prbm.g_01528
OG0001346	Syaj.g_01512	Prbm.g_01612
OG0001347	Syaj.g_02497	Prbm.g_02118
OG0001348	Syaj.g_00393	Prbm.g_01122
OG0001350	Syaj.g_02876	Prbm.g_00297
OG0001351	Syaj.g_00272	Prbm.g_00481
OG0001352	Syaj.g_00136	Prbm.g_00714
OG0001354	Syaj.g_00857	Prbm.g_00998
OG0001355	Syaj.g_01244	Prbm.g_01804
OG0001357	Syaj.g_00629	Prbm.g_00463
OG0001359	Syaj.g_02183	Prbm.g_00910
OG0001360	Syaj.g_00340	Prbm.g_01526
OG0001362	Syaj.g_01396	Prbm.g_01724
OG0001363	Syaj.g_01398	Prbm.g_00487
OG0001366	Syaj.g_01749	Prbm.g_01684
OG0001368	Syaj.g_02622	Prbm.g_01187, Prbm.g_01168
OG0001369	Syaj.g_01870	Prbm.g_00149
OG0001370	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252	Prbm.g_01208
OG0001373	Syaj.g_02195	Prbm.g_01928
OG0001374	Syaj.g_02203	Prbm.g_01936
OG0001375	Syaj.g_02185	Prbm.g_00908
OG0001376	Syaj.g_02140	Prbm.g_00896
OG0001377	Syaj.g_02139	Prbm.g_00897
OG0001378	Syaj.g_01559	Prbm.g_00443
OG0001381	Syaj.g_00405, Syaj.g_02663	Prbm.g_01658
OG0001385	Syaj.g_02192	Prbm.g_01925
OG0001386	Syaj.g_02193	Prbm.g_01926
OG0001387	Syaj.g_02194	Prbm.g_01927
OG0001388	Syaj.g_02197	Prbm.g_01930
OG0001389	Syaj.g_02198	Prbm.g_01931
OG0001390	Syaj.g_02199	Prbm.g_01932
OG0001391	Syaj.g_02200	Prbm.g_01933
OG0001392	Syaj.g_02201	Prbm.g_01934
OG0001393	Syaj.g_02202	Prbm.g_01935
OG0001394	Syaj.g_01059	Prbm.g_00945
OG0001395	Syaj.g_00935	Prbm.g_01049
OG0001396	Syaj.g_02372, Syaj.g_02498	Prbm.g_02119
OG0001397	Syaj.g_01397	Prbm.g_01725
OG0001398	Syaj.g_01116	Prbm.g_00761
OG0001401	Syaj.g_00381	Prbm.g_01225, Prbm.g_00851
OG0001402	Syaj.g_01304	Prbm.g_00655
OG0001403	Syaj.g_02297	Prbm.g_00030
OG0001404	Syaj.g_01817	Prbm.g_00125
OG0001405	Syaj.g_02773	Prbm.g_00381
OG0001406	Syaj.g_02141	Prbm.g_00895
OG0001407	Syaj.g_00137	Prbm.g_00900
OG0001408	Syaj.g_00561	Prbm.g_00104
OG0001410	Syaj.g_02673	Prbm.g_01632
OG0001413	Syaj.g_01241	Prbm.g_00790
OG0001414	Syaj.g_02664	Prbm.g_00288
OG0001417	Syaj.g_00858	Prbm.g_01583
OG0001419	Syaj.g_00138	Prbm.g_00781
OG0001420	Syaj.g_00131	Prbm.g_01159
OG0001421	Syaj.g_01235, Syaj.g_01167	Prbm.g_01798
OG0001425	Syaj.g_02137	Prbm.g_02183
OG0001428	Syaj.g_01993	Prbm.g_00231
OG0001430	Syaj.g_02104	Prbm.g_00898
OG0001432	Syaj.g_00509	Prbm.g_01027
OG0001434	Syaj.g_01054	Prbm.g_00949
OG0001435	Syaj.g_00736	Prbm.g_00925
OG0001439	Syaj.g_02520	Prbm.g_00363
OG0001443	Syaj.g_02145	Prbm.g_01919
OG0001446	Syaj.g_00527	Prbm.g_00136
OG0001447	Syaj.g_01927	Prbm.g_00186
OG0001453	Syaj.g_00838	Prbm.g_01008
OG0001454	Syaj.g_01231	Prbm.g_01346
OG0001456	Syaj.g_02205	Prbm.g_01592
OG0001457	Syaj.g_02206	Prbm.g_01591
OG0001458	Syaj.g_02207	Prbm.g_01590
OG0001459	Syaj.g_00653	Prbm.g_01438
OG0001463	Syaj.g_00403	Prbm.g_00343
OG0001464	Syaj.g_02788	Prbm.g_00768
OG0001470	Syaj.g_01567	Prbm.g_02128
OG0001471	Syaj.g_02526	Prbm.g_01585
OG0001473	Syaj.g_01255	Prbm.g_01645
OG0001474	Syaj.g_02812	Prbm.g_00405
OG0001475	Syaj.g_01569	Prbm.g_02136
OG0001477	Syaj.g_00444	Prbm.g_01829
OG0001480	Syaj.g_00343	Prbm.g_01189
OG0001482	Syaj.g_00848	Prbm.g_01083
OG0001487	Syaj.g_01433	Prbm.g_01748
OG0001488	Syaj.g_00324	Prbm.g_01535
OG0001489	Syaj.g_02753	Prbm.g_02049
OG0001496	Syaj.g_00446	Prbm.g_01831
OG0001497	Syaj.g_00445	Prbm.g_01830
OG0001498	Syaj.g_02830	Prbm.g_00424
OG0001499	Syaj.g_01211	Prbm.g_00113
OG0001504	Syaj.g_00652	Prbm.g_01439
OG0001508	Syaj.g_01566	Prbm.g_02139
OG0001509	Syaj.g_02376, Syaj.g_02499	Prbm.g_02121
OG0001510	Syaj.g_02410	Prbm.g_02100
OG0001511	Syaj.g_01896	Prbm.g_00169
OG0001512	Syaj.g_02878	Prbm.g_01824
OG0001513	Syaj.g_02448, Syaj.g_02690	Prbm.g_00046
OG0001514	Syaj.g_00447	Prbm.g_01832
OG0001515	Syaj.g_00483	Prbm.g_00729
OG0001516	Syaj.g_00713	Prbm.g_00695
OG0001517	Syaj.g_02806	Prbm.g_00401
OG0001518	Syaj.g_02132	Prbm.g_02182
OG0001519	Syaj.g_02147	Prbm.g_02187
OG0001520	Syaj.g_00206	Prbm.g_00467
OG0001522	Syaj.g_00385	Prbm.g_00847
OG0001523	Syaj.g_00673	Prbm.g_01915
OG0001524	Syaj.g_00672	Prbm.g_01916
OG0001525	Syaj.g_02159	Prbm.g_00086
OG0001528	Syaj.g_01568	Prbm.g_02137
OG0001529	Syaj.g_02311	Prbm.g_00050
OG0001530	Syaj.g_01894	Prbm.g_00168
OG0001531	Syaj.g_02879	Prbm.g_00299
OG0001532	Syaj.g_00619	Prbm.g_01517
OG0001534	Syaj.g_00794	Prbm.g_01047
OG0001535	Syaj.g_00813	Prbm.g_01036
OG0001536	Syaj.g_00903	Prbm.g_00984
OG0001537	Syaj.g_01066	Prbm.g_00942
OG0001538	Syaj.g_01018	Prbm.g_00819
OG0001539	Syaj.g_00731	Prbm.g_00920
OG0001540	Syaj.g_01931	Prbm.g_00190
OG0001541	Syaj.g_02002	Prbm.g_00239
OG0001542	Syaj.g_02011	Prbm.g_00245
OG0001543	Syaj.g_02057	Prbm.g_00892
OG0001544	Syaj.g_02146	Prbm.g_02186
OG0001545	Syaj.g_02226	Prbm.g_02206
OG0001548	Syaj.g_01222	Prbm.g_01100
OG0001551	Syaj.g_00395	Prbm.g_01922
OG0001556	Syaj.g_00636	Prbm.g_01423
OG0001558	Syaj.g_02282	Prbm.g_01221
OG0001559	Syaj.g_01893	Prbm.g_00167
OG0001560	Syaj.g_01879	Prbm.g_00157
OG0001561	Syaj.g_00807	Prbm.g_01040
OG0001562	Syaj.g_00821	Prbm.g_01030
OG0001563	Syaj.g_02737	Prbm.g_02032
OG0001564	Syaj.g_00657	Prbm.g_02124
OG0001570	Syaj.g_01124	Prbm.g_01241, Prbm.g_01240
OG0001575	Syaj.g_00201	Prbm.g_00598
OG0001576	Syaj.g_00266	Prbm.g_01623
OG0001577	Syaj.g_00298	Prbm.g_01554
OG0001579	Syaj.g_02777	Prbm.g_00385
OG0001585	Syaj.g_01778	Prbm.g_01458
OG0001589	Syaj.g_01600	Prbm.g_01884
OG0001623	Syaj.g_02791	Prbm.g_00389
OG0001633	Syaj.g_01347	Prbm.g_01946
OG0001634	Syaj.g_00719	Prbm.g_00701
OG0001642	Syaj.g_00347	Prbm.g_01643
OG0001644	Syaj.g_00941	Prbm.g_00757
OG0001652	Syaj.g_02280	Prbm.g_01219
OG0001656	Syaj.g_02776	Prbm.g_00384
OG0001659	Syaj.g_00634	Prbm.g_01521
OG0001666	Syaj.g_00654	Prbm.g_01437
OG0001671	Syaj.g_02062	Prbm.g_01212
OG0001673	Syaj.g_02855	Prbm.g_00292
OG0001676	Syaj.g_02779	Prbm.g_00386
OG0001691	Syaj.g_01312	Prbm.g_01050
OG0001692	Syaj.g_01374	Prbm.g_01705
OG0001694	Syaj.g_02563	Prbm.g_00338
OG0001695	Syaj.g_02223	Prbm.g_02203
OG0001700	Syaj.g_01115	Prbm.g_01430
OG0001703	Syaj.g_00062	Prbm.g_00503
OG0001713	Syaj.g_00314	Prbm.g_01128
OG0001715	Syaj.g_01213	Prbm.g_01192
OG0001733	Syaj.g_00726	Prbm.g_01421
OG0001739	Syaj.g_02222	Prbm.g_02202
OG0001740	Syaj.g_02224	Prbm.g_02205
OG0001748	Syaj.g_02064	Prbm.g_01213
OG0001758	Syaj.g_00665	Prbm.g_01903
OG0001769	Syaj.g_01264	Prbm.g_01474
OG0001770	Syaj.g_02409	Prbm.g_01904
OG0001782	Syaj.g_02355	Prbm.g_00531
OG0001810	Syaj.g_01944	Prbm.g_00738
OG0001816	Syaj.g_00728	Prbm.g_00917
OG0001835	Syaj.g_01801	Prbm.g_01306
OG0001837	Syaj.g_02063	Prbm.g_01214
OG0001907	Syaj.g_01955	Prbm.g_00200
OG0001915	Syaj.g_02253	Prbm.g_02223
OG0001916	Syaj.g_00089	Prbm.g_00521
OG0001954	Syaj.g_01128	Prbm.g_01183
OG0001956	Syaj.g_02662	Prbm.g_00872
OG0001978	Syaj.g_02377	Prbm.g_01337, Prbm.g_01979
OG0001991	Syaj.g_00761, Syaj.g_00762	Prbm.g_01434
OG0002063	Syaj.g_00557	Prbm.g_01468
OG0002097	Syaj.g_02340	Prbm.g_02130
OG0002227	Syaj.g_02135, Syaj.g_02136	Prbm.g_01425
OG0002249	Syaj.g_00550	Prbm.g_01466
OG0002274	Syaj.g_02341	Prbm.g_02129
OG0002347	Syaj.g_01755	Prbm.g_01868
OG0002369	Syaj.g_02343	Prbm.g_02127
OG0002374	Syaj.g_00607	Prbm.g_01428, Prbm.g_01148
OG0002380	Syaj.g_01781	Prbm.g_01309
OG0002384	Syaj.g_01198	Prbm.g_01372
OG0002450	Syaj.g_02249	Prbm.g_02224
OG0002582	Syaj.g_02468	Prbm.g_02120
OG0002591	Syaj.g_01193	Prbm.g_01920
OG0003257	Syaj.g_02346	Prbm.g_02123
OG0004636	Syaj.g_02439	Prbm.g_01980
