Orthogroup	Syaj	Syah
OG0001111	Syaj.g_00864	Syah.g_01634
OG0001112	Syaj.g_00862	Syah.g_01636
OG0001113	Syaj.g_00861	Syah.g_01637
OG0001114	Syaj.g_00860	Syah.g_01638
OG0001115	Syaj.g_00856	Syah.g_01642
OG0001116	Syaj.g_00854	Syah.g_01644
OG0001117	Syaj.g_00853	Syah.g_01645
OG0001118	Syaj.g_00852	Syah.g_01646
OG0001119	Syaj.g_00850	Syah.g_01648
OG0001120	Syaj.g_00846	Syah.g_01652
OG0001121	Syaj.g_00630	Syah.g_00927, Syah.g_02183
OG0001122	Syaj.g_00817	Syah.g_01679
OG0001123	Syaj.g_00810	Syah.g_01686
OG0001124	Syaj.g_00808	Syah.g_01688
OG0001125	Syaj.g_00806	Syah.g_01690
OG0001126	Syaj.g_00413	Syah.g_02058
OG0001127	Syaj.g_00414	Syah.g_02057
OG0001128	Syaj.g_00417	Syah.g_02040
OG0001129	Syaj.g_00419	Syah.g_02038
OG0001130	Syaj.g_00420	Syah.g_02037
OG0001131	Syaj.g_01070	Syah.g_01819
OG0001132	Syaj.g_01166	Syah.g_01850
OG0001133	Syaj.g_01302	Syah.g_01957
OG0001134	Syaj.g_00645	Syah.g_01437
OG0001135	Syaj.g_00647	Syah.g_01439
OG0001136	Syaj.g_00300	Syah.g_02160
OG0001137	Syaj.g_00318	Syah.g_02141
OG0001138	Syaj.g_00620	Syah.g_01421
OG0001139	Syaj.g_00618	Syah.g_01419
OG0001140	Syaj.g_00617	Syah.g_01418
OG0001141	Syaj.g_00616	Syah.g_01417
OG0001142	Syaj.g_00615	Syah.g_01416
OG0001143	Syaj.g_00602	Syah.g_01408
OG0001144	Syaj.g_00588	Syah.g_01399
OG0001145	Syaj.g_00276	Syah.g_02188
OG0001146	Syaj.g_01518	Syah.g_02206
OG0001147	Syaj.g_01438	Syah.g_01234
OG0001148	Syaj.g_00057	Syah.g_00984
OG0001149	Syaj.g_00056	Syah.g_00983
OG0001150	Syaj.g_00055	Syah.g_00982
OG0001151	Syaj.g_00043	Syah.g_00970
OG0001152	Syaj.g_00040	Syah.g_00969
OG0001153	Syaj.g_01425	Syah.g_01253
OG0001154	Syaj.g_01426	Syah.g_01252
OG0001155	Syaj.g_01637	Syah.g_02313
OG0001156	Syaj.g_01640	Syah.g_02316
OG0001157	Syaj.g_01641	Syah.g_02317
OG0001158	Syaj.g_01643	Syah.g_02318
OG0001159	Syaj.g_01644	Syah.g_02319
OG0001161	Syaj.g_02148	Syah.g_00475
OG0001162	Syaj.g_00979	Syah.g_01745
OG0001163	Syaj.g_01705	Syah.g_02370
OG0001164	Syaj.g_01711	Syah.g_02376
OG0001165	Syaj.g_01716	Syah.g_02381
OG0001166	Syaj.g_01746	Syah.g_02410
OG0001167	Syaj.g_01592	Syah.g_02259
OG0001168	Syaj.g_01594	Syah.g_02261
OG0001169	Syaj.g_01596	Syah.g_02263
OG0001170	Syaj.g_01597	Syah.g_02265
OG0001171	Syaj.g_01607	Syah.g_02276
OG0001172	Syaj.g_02641	Syah.g_00692
OG0001173	Syaj.g_02642	Syah.g_00693
OG0001174	Syaj.g_02650	Syah.g_00701
OG0001175	Syaj.g_02651	Syah.g_00702
OG0001176	Syaj.g_02688	Syah.g_00738
OG0001177	Syaj.g_02685	Syah.g_00736
OG0001178	Syaj.g_01726	Syah.g_02390
OG0001179	Syaj.g_02719	Syah.g_00767
OG0001180	Syaj.g_02744	Syah.g_00792
OG0001181	Syaj.g_02748	Syah.g_00796
OG0001182	Syaj.g_02757	Syah.g_00805
OG0001183	Syaj.g_02762	Syah.g_00810
OG0001184	Syaj.g_02449	Syah.g_00192
OG0001185	Syaj.g_02423	Syah.g_00244
OG0001186	Syaj.g_02339	Syah.g_00294
OG0001187	Syaj.g_02369	Syah.g_00289
OG0001188	Syaj.g_02336	Syah.g_00299
OG0001189	Syaj.g_02318	Syah.g_00316
OG0001190	Syaj.g_02111	Syah.g_00512
OG0001191	Syaj.g_02128	Syah.g_00491
OG0001192	Syaj.g_02138	Syah.g_00485
OG0001193	Syaj.g_02178	Syah.g_00456
OG0001194	Syaj.g_02180	Syah.g_00454
OG0001195	Syaj.g_02181	Syah.g_00453
OG0001196	Syaj.g_02244	Syah.g_00390
OG0001197	Syaj.g_02246	Syah.g_00388
OG0001198	Syaj.g_02259	Syah.g_00376
OG0001199	Syaj.g_01825	Syah.g_02488
OG0001200	Syaj.g_01827	Syah.g_02490
OG0001201	Syaj.g_01888	Syah.g_02538
OG0001202	Syaj.g_02032	Syah.g_00594
OG0001203	Syaj.g_02877	Syah.g_00909
OG0001204	Syaj.g_02621	Syah.g_00676
OG0001205	Syaj.g_01545	Syah.g_02222
OG0001206	Syaj.g_01484	Syah.g_01208
OG0001207	Syaj.g_00061	Syah.g_00987
OG0001208	Syaj.g_00074	Syah.g_00999
OG0001209	Syaj.g_00147	Syah.g_01067
OG0001210	Syaj.g_00158	Syah.g_01074
OG0001211	Syaj.g_00184	Syah.g_01092
OG0001212	Syaj.g_00246	Syah.g_01150
OG0001214	Syaj.g_01281	Syah.g_01933
OG0001215	Syaj.g_00492	Syah.g_01996
OG0001216	Syaj.g_00958	Syah.g_01727
OG0001218	Syaj.g_01434	Syah.g_01244
OG0001219	Syaj.g_00782	Syah.g_01578
OG0001220	Syaj.g_00345	Syah.g_02113
OG0001221	Syaj.g_01067	Syah.g_01816
OG0001223	Syaj.g_00844	Syah.g_01654
OG0001224	Syaj.g_00423	Syah.g_02034
OG0001225	Syaj.g_00425	Syah.g_02032
OG0001227	Syaj.g_02152	Syah.g_00472
OG0001228	Syaj.g_01565	Syah.g_02228
OG0001229	Syaj.g_00451	Syah.g_02009
OG0001231	Syaj.g_02279	Syah.g_00356
OG0001232	Syaj.g_01757	Syah.g_02422
OG0001233	Syaj.g_01598	Syah.g_02266
OG0001234	Syaj.g_02655	Syah.g_00706
OG0001236	Syaj.g_02453	Syah.g_00189
OG0001237	Syaj.g_02447	Syah.g_00201
OG0001240	Syaj.g_01871	Syah.g_02523
OG0001242	Syaj.g_01913	Syah.g_00011
OG0001243	Syaj.g_01926	Syah.g_00017
OG0001244	Syaj.g_01960	Syah.g_00049
OG0001246	Syaj.g_00100	Syah.g_01025
OG0001247	Syaj.g_00973	Syah.g_01741
OG0001248	Syaj.g_00978	Syah.g_01744
OG0001250	Syaj.g_00375	Syah.g_02090
OG0001251	Syaj.g_02187	Syah.g_00448
OG0001252	Syaj.g_00416	Syah.g_02041
OG0001253	Syaj.g_01165	Syah.g_01849
OG0001254	Syaj.g_00646	Syah.g_01438
OG0001256	Syaj.g_01704	Syah.g_02369
OG0001257	Syaj.g_01342	Syah.g_01237
OG0001258	Syaj.g_01714	Syah.g_02379
OG0001260	Syaj.g_01617	Syah.g_02286
OG0001262	Syaj.g_02320	Syah.g_00314
OG0001263	Syaj.g_01929	Syah.g_00020
OG0001265	Syaj.g_01911	Syah.g_00009
OG0001266	Syaj.g_02036	Syah.g_00590
OG0001267	Syaj.g_02565	Syah.g_00624
OG0001268	Syaj.g_02811	Syah.g_00864
OG0001270	Syaj.g_01558	Syah.g_02238
OG0001271	Syaj.g_01447	Syah.g_01218
OG0001272	Syaj.g_00078	Syah.g_01003
OG0001273	Syaj.g_01288	Syah.g_01940
OG0001274	Syaj.g_02077	Syah.g_00537
OG0001275	Syaj.g_00827	Syah.g_01669
OG0001276	Syaj.g_00811	Syah.g_01685
OG0001277	Syaj.g_02227	Syah.g_00404
OG0001278	Syaj.g_00575	Syah.g_01390
OG0001279	Syaj.g_01356	Syah.g_01323
OG0001280	Syaj.g_01508	Syah.g_02197
OG0001281	Syaj.g_01519	Syah.g_02207
OG0001282	Syaj.g_00058	Syah.g_00985
OG0001283	Syaj.g_02238	Syah.g_00395
OG0001284	Syaj.g_01688	Syah.g_02348
OG0001286	Syaj.g_02742	Syah.g_00790
OG0001287	Syaj.g_02415	Syah.g_00252
OG0001288	Syaj.g_02394	Syah.g_00266
OG0001289	Syaj.g_01845	Syah.g_02508
OG0001291	Syaj.g_01939	Syah.g_00032
OG0001292	Syaj.g_02616	Syah.g_00671
OG0001293	Syaj.g_02594	Syah.g_00650
OG0001294	Syaj.g_00722	Syah.g_01507
OG0001295	Syaj.g_00161	Syah.g_01076
OG0001296	Syaj.g_00106	Syah.g_01030
OG0001297	Syaj.g_00110	Syah.g_01034
OG0001298	Syaj.g_00221	Syah.g_01128
OG0001299	Syaj.g_00716	Syah.g_01501
OG0001300	Syaj.g_00479	Syah.g_02005
OG0001301	Syaj.g_00440	Syah.g_02018
OG0001302	Syaj.g_01251	Syah.g_01901
OG0001303	Syaj.g_00784	Syah.g_01580
OG0001304	Syaj.g_00795	Syah.g_01698
OG0001305	Syaj.g_00433	Syah.g_02024
OG0001306	Syaj.g_00285	Syah.g_02179
OG0001307	Syaj.g_02672	Syah.g_00724
OG0001309	Syaj.g_00116	Syah.g_01040
OG0001310	Syaj.g_01735	Syah.g_02402
OG0001311	Syaj.g_00809	Syah.g_01687
OG0001312	Syaj.g_00931	Syah.g_01590
OG0001313	Syaj.g_01471, Syaj.g_01472	Syah.g_00564
OG0001314	Syaj.g_00524	Syah.g_02117
OG0001315	Syaj.g_02760	Syah.g_00808
OG0001316	Syaj.g_01946	Syah.g_00039
OG0001317	Syaj.g_02857	Syah.g_00905
OG0001319	Syaj.g_02576	Syah.g_00635
OG0001321	Syaj.g_01528	Syah.g_02216
OG0001322	Syaj.g_01527	Syah.g_02215
OG0001323	Syaj.g_00119	Syah.g_01043
OG0001324	Syaj.g_00478	Syah.g_02006
OG0001325	Syaj.g_00953	Syah.g_01723
OG0001326	Syaj.g_02196	Syah.g_00443
OG0001327	Syaj.g_00729	Syah.g_01519
OG0001328	Syaj.g_00764	Syah.g_01822
OG0001329	Syaj.g_00028	Syah.g_01906
OG0001330	Syaj.g_01501	Syah.g_02190
OG0001332	Syaj.g_01631	Syah.g_02308
OG0001333	Syaj.g_01593	Syah.g_02260
OG0001334	Syaj.g_02770	Syah.g_00818
OG0001335	Syaj.g_02771	Syah.g_00819
OG0001336	Syaj.g_02239	Syah.g_00394
OG0001337	Syaj.g_02795	Syah.g_00815
OG0001337	Syaj.g_02786	Syah.g_00837
OG0001338	Syaj.g_02780	Syah.g_00829
OG0001338	Syaj.g_02767	Syah.g_00856
OG0001338	Syaj.g_00584	Syah.g_02456
OG0001338	Syaj.g_02790	Syah.g_00841
OG0001340	Syaj.g_02787	Syah.g_00838
OG0001341	Syaj.g_00449	Syah.g_02011
OG0001343	Syaj.g_02184	Syah.g_00450
OG0001344	Syaj.g_00307	Syah.g_02153
OG0001345	Syaj.g_00337	Syah.g_02124
OG0001346	Syaj.g_01512	Syah.g_02200
OG0001347	Syaj.g_02374	Syah.g_00284
OG0001348	Syaj.g_00393	Syah.g_02073
OG0001349	Syaj.g_01763	Syah.g_02427
OG0001352	Syaj.g_00136	Syah.g_01058
OG0001353	Syaj.g_00386	Syah.g_02079
OG0001354	Syaj.g_00857	Syah.g_01641
OG0001355	Syaj.g_01244	Syah.g_01077
OG0001357	Syaj.g_00629	Syah.g_00935
OG0001358	Syaj.g_01309	Syah.g_01963
OG0001359	Syaj.g_02183	Syah.g_00451
OG0001360	Syaj.g_00340	Syah.g_02122
OG0001361	Syaj.g_00334	Syah.g_02127
OG0001362	Syaj.g_01396	Syah.g_01275
OG0001363	Syaj.g_01398	Syah.g_01273
OG0001364	Syaj.g_02473	Syah.g_00174
OG0001366	Syaj.g_01749	Syah.g_02413
OG0001368	Syaj.g_02622	Syah.g_00677
OG0001370	Syaj.g_01672	Syah.g_01732
OG0001370	Syaj.g_01252	Syah.g_00429
OG0001373	Syaj.g_02195	Syah.g_00444
OG0001374	Syaj.g_02203	Syah.g_00436
OG0001375	Syaj.g_02185	Syah.g_00449
OG0001376	Syaj.g_02140	Syah.g_00483
OG0001377	Syaj.g_02139	Syah.g_00484
OG0001378	Syaj.g_01559	Syah.g_02239
OG0001379	Syaj.g_01503	Syah.g_02192
OG0001381	Syaj.g_02663	Syah.g_00717
OG0001382	Syaj.g_00685	Syah.g_00258
OG0001385	Syaj.g_02192	Syah.g_00447
OG0001386	Syaj.g_02193	Syah.g_00446
OG0001387	Syaj.g_02194	Syah.g_00445
OG0001388	Syaj.g_02197	Syah.g_00442
OG0001389	Syaj.g_02198	Syah.g_00441
OG0001390	Syaj.g_02199	Syah.g_00440
OG0001391	Syaj.g_02200	Syah.g_00439
OG0001392	Syaj.g_02201	Syah.g_00438
OG0001393	Syaj.g_02202	Syah.g_00437
OG0001394	Syaj.g_01059	Syah.g_01810
OG0001395	Syaj.g_00935	Syah.g_01705
OG0001396	Syaj.g_02372	Syah.g_00286
OG0001396	Syaj.g_02498	Syah.g_00149
OG0001397	Syaj.g_01397	Syah.g_01274
OG0001398	Syaj.g_01116	Syah.g_01563
OG0001400	Syaj.g_00151	Syah.g_00045
OG0001401	Syaj.g_00381	Syah.g_02084
OG0001402	Syaj.g_01304	Syah.g_01958
OG0001403	Syaj.g_02297	Syah.g_00341
OG0001404	Syaj.g_01817	Syah.g_02482
OG0001405	Syaj.g_02773	Syah.g_00821
OG0001406	Syaj.g_02141	Syah.g_00482
OG0001407	Syaj.g_00137	Syah.g_01059
OG0001408	Syaj.g_00561	Syah.g_01378
OG0001410	Syaj.g_02673	Syah.g_00725
OG0001412	Syaj.g_02496	Syah.g_00151
OG0001413	Syaj.g_01241	Syah.g_01894
OG0001414	Syaj.g_02664	Syah.g_00718
OG0001416	Syaj.g_01516	Syah.g_02204
OG0001417	Syaj.g_00858	Syah.g_01640
OG0001419	Syaj.g_00138	Syah.g_01060
OG0001420	Syaj.g_00131	Syah.g_01053
OG0001421	Syaj.g_01235, Syaj.g_01167	Syah.g_01851
OG0001425	Syaj.g_02137	Syah.g_00486
OG0001426	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097	Syah.g_02449
OG0001428	Syaj.g_01993	Syah.g_00081
OG0001430	Syaj.g_02104	Syah.g_00518
OG0001432	Syaj.g_00509	Syah.g_01348
OG0001434	Syaj.g_01054	Syah.g_01805
OG0001435	Syaj.g_00736	Syah.g_01525
OG0001436	Syaj.g_02479	Syah.g_00168
OG0001436	Syaj.g_02478	Syah.g_00169
OG0001438	Syaj.g_02550	Syah.g_00102
OG0001439	Syaj.g_02520	Syah.g_00128
OG0001443	Syaj.g_02145	Syah.g_00478
OG0001444	Syaj.g_01865	Syah.g_02519
OG0001446	Syaj.g_00527	Syah.g_01731
OG0001447	Syaj.g_01927	Syah.g_00018
OG0001448	Syaj.g_01813	Syah.g_01540
OG0001449	Syaj.g_02625	Syah.g_00679
OG0001452	Syaj.g_02607	Syah.g_00663
OG0001454	Syaj.g_01231	Syah.g_01888
OG0001456	Syaj.g_02205	Syah.g_00434
OG0001457	Syaj.g_02206	Syah.g_00433
OG0001458	Syaj.g_02207	Syah.g_00432
OG0001459	Syaj.g_00653	Syah.g_01456
OG0001462	Syaj.g_02304	Syah.g_00335
OG0001465	Syaj.g_00968	Syah.g_01737
OG0001470	Syaj.g_01567	Syah.g_02242
OG0001471	Syaj.g_02526	Syah.g_00123
OG0001473	Syaj.g_01255	Syah.g_01903
OG0001474	Syaj.g_02812	Syah.g_00865
OG0001475	Syaj.g_01569	Syah.g_02244
OG0001477	Syaj.g_00444	Syah.g_02015
OG0001478	Syaj.g_01463, Syaj.g_01462	Syah.g_01211
OG0001479	Syaj.g_02809	Syah.g_00862
OG0001480	Syaj.g_00343	Syah.g_02114
OG0001482	Syaj.g_00848	Syah.g_01650
OG0001487	Syaj.g_01433	Syah.g_01245
OG0001488	Syaj.g_00324	Syah.g_02136
OG0001489	Syaj.g_02753	Syah.g_00801
OG0001492	Syaj.g_00578	Syah.g_01393
OG0001493	Syaj.g_00569	Syah.g_01385
OG0001494	Syaj.g_02353	Syah.g_00325
OG0001494	Syaj.g_01773	Syah.g_02438
OG0001496	Syaj.g_00446	Syah.g_02013
OG0001497	Syaj.g_00445	Syah.g_02014
OG0001498	Syaj.g_02830	Syah.g_00889
OG0001499	Syaj.g_01211	Syah.g_01463, Syah.g_01462
OG0001502	Syaj.g_00351	Syah.g_02109
OG0001504	Syaj.g_00652	Syah.g_01455
OG0001508	Syaj.g_01566	Syah.g_02241
OG0001509	Syaj.g_02376	Syah.g_00282
OG0001509	Syaj.g_02499	Syah.g_00148
OG0001510	Syaj.g_02410	Syah.g_00256
OG0001511	Syaj.g_01896	Syah.g_02546
OG0001512	Syaj.g_02878	Syah.g_00910
OG0001513	Syaj.g_02448	Syah.g_00200
OG0001514	Syaj.g_00447	Syah.g_02012
OG0001515	Syaj.g_00483	Syah.g_02001
OG0001516	Syaj.g_00713	Syah.g_01498
OG0001517	Syaj.g_02806	Syah.g_00859
OG0001518	Syaj.g_02132	Syah.g_00488
OG0001519	Syaj.g_02147	Syah.g_00476
OG0001520	Syaj.g_00206	Syah.g_01115
OG0001522	Syaj.g_00385	Syah.g_02080
OG0001527	Syaj.g_00198	Syah.g_01107
OG0001528	Syaj.g_01568	Syah.g_02243
OG0001529	Syaj.g_02311	Syah.g_00328
OG0001530	Syaj.g_01894	Syah.g_02544
OG0001531	Syaj.g_02879	Syah.g_00911
OG0001532	Syaj.g_00619	Syah.g_01420
OG0001534	Syaj.g_00794	Syah.g_01699
OG0001535	Syaj.g_00813	Syah.g_01683
OG0001536	Syaj.g_00903	Syah.g_01617
OG0001537	Syaj.g_01066	Syah.g_01815
OG0001538	Syaj.g_01018	Syah.g_01774
OG0001539	Syaj.g_00731	Syah.g_01521
OG0001540	Syaj.g_01931	Syah.g_00022
OG0001541	Syaj.g_02002	Syah.g_00621
OG0001542	Syaj.g_02011	Syah.g_00612
OG0001543	Syaj.g_02057	Syah.g_00568
OG0001544	Syaj.g_02146	Syah.g_00477
OG0001545	Syaj.g_02226	Syah.g_00405
OG0001546	Syaj.g_00124	Syah.g_01047
OG0001547	Syaj.g_01106	Syah.g_01565
OG0001548	Syaj.g_01222	Syah.g_01882
OG0001551	Syaj.g_00395	Syah.g_02068
OG0001557	Syaj.g_01058	Syah.g_01809
OG0001558	Syaj.g_02282	Syah.g_00562
OG0001559	Syaj.g_01893	Syah.g_02543
OG0001560	Syaj.g_01879	Syah.g_02531
OG0001561	Syaj.g_00807	Syah.g_01689
OG0001562	Syaj.g_00821	Syah.g_01675
OG0001563	Syaj.g_02737	Syah.g_00784
OG0001567	Syaj.g_01108	Syah.g_01564
OG0001568	Syaj.g_01104	Syah.g_01567
OG0001570	Syaj.g_01124	Syah.g_01553
OG0001572	Syaj.g_00522	Syah.g_01333
OG0001574	Syaj.g_00196	Syah.g_01105
OG0001575	Syaj.g_00201	Syah.g_01110
OG0001576	Syaj.g_00266	Syah.g_01172
OG0001577	Syaj.g_00298	Syah.g_02162
OG0001579	Syaj.g_02777	Syah.g_00824, Syah.g_00828
OG0001580	Syaj.g_02100	Syah.g_00523, Syah.g_00522
OG0001582	Syaj.g_01215	Syah.g_02442
OG0001585	Syaj.g_01778	Syah.g_01840
OG0001586	Syaj.g_01769	Syah.g_02434
OG0001588	Syaj.g_02467	Syah.g_00177
OG0001589	Syaj.g_01600	Syah.g_02269
OG0001590	Syaj.g_01289	Syah.g_01941
OG0001592	Syaj.g_02101	Syah.g_00521
OG0001593	Syaj.g_01083, Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024, Syaj.g_01099	Syah.g_01329
OG0001594	Syaj.g_02118	Syah.g_00501, Syah.g_00503
OG0001594	Syaj.g_00701, Syaj.g_01360	Syah.g_01319
OG0001602	Syaj.g_00969	Syah.g_01738
OG0001614	Syaj.g_02425	Syah.g_00242
OG0001615	Syaj.g_00354	Syah.g_02103
OG0001615	Syaj.g_00166	Syah.g_01081
OG0001616	Syaj.g_00642	Syah.g_01430
OG0001617	Syaj.g_00475	Syah.g_02008
OG0001618	Syaj.g_00947	Syah.g_01717
OG0001619	Syaj.g_00914	Syah.g_01607
OG0001620	Syaj.g_02818	Syah.g_00871
OG0001621	Syaj.g_02606	Syah.g_00662
OG0001622	Syaj.g_02237	Syah.g_00396
OG0001623	Syaj.g_02791	Syah.g_00842
OG0001624	Syaj.g_02153	Syah.g_00471
OG0001625	Syaj.g_02600	Syah.g_00656
OG0001633	Syaj.g_01347	Syah.g_01551
OG0001634	Syaj.g_00719	Syah.g_01504
OG0001635	Syaj.g_02390	Syah.g_00270
OG0001636	Syaj.g_02303	Syah.g_00336
OG0001637	Syaj.g_01611	Syah.g_02280
OG0001638	Syaj.g_01733	Syah.g_02399
OG0001639	Syaj.g_01636	Syah.g_02312
OG0001640	Syaj.g_00411	Syah.g_02060
OG0001641	Syaj.g_00840	Syah.g_01660
OG0001643	Syaj.g_01278	Syah.g_01930
OG0001644	Syaj.g_00941	Syah.g_01709
OG0001645	Syaj.g_01809	Syah.g_01568, Syah.g_02049
OG0001646	Syaj.g_00519	Syah.g_01360
OG0001652	Syaj.g_02280	Syah.g_00560
OG0001653	Syaj.g_01868	Syah.g_02522
OG0001654	Syaj.g_01634	Syah.g_02310
OG0001656	Syaj.g_02776	Syah.g_00827
OG0001657	Syaj.g_01976	Syah.g_00063
OG0001658	Syaj.g_02110	Syah.g_00513
OG0001659	Syaj.g_00634	Syah.g_01424
OG0001666	Syaj.g_00654	Syah.g_01450
OG0001671	Syaj.g_02062	Syah.g_00550
OG0001672	Syaj.g_01833	Syah.g_02497, Syah.g_02496
OG0001673	Syaj.g_02855	Syah.g_00903
OG0001675	Syaj.g_00823	Syah.g_01673
OG0001676	Syaj.g_02779	Syah.g_00826
OG0001677	Syaj.g_02763	Syah.g_00811
OG0001678	Syaj.g_02640	Syah.g_00691
OG0001679	Syaj.g_00205	Syah.g_01114
OG0001680	Syaj.g_00320	Syah.g_02139
OG0001681	Syaj.g_01086	Syah.g_02120, Syah.g_00957, Syah.g_01366
OG0001682	Syaj.g_01232	Syah.g_02306
OG0001682	Syaj.g_00949	Syah.g_01719
OG0001691	Syaj.g_01312	Syah.g_01965
OG0001692	Syaj.g_01374	Syah.g_01297
OG0001693	Syaj.g_00428	Syah.g_02029
OG0001694	Syaj.g_02563	Syah.g_00622
OG0001695	Syaj.g_02223	Syah.g_00409
OG0001702	Syaj.g_01851, Syaj.g_01857	Syah.g_02513
OG0001703	Syaj.g_00062	Syah.g_00988
OG0001713	Syaj.g_00314	Syah.g_02144
OG0001714	Syaj.g_02382	Syah.g_00276
OG0001714	Syaj.g_01775	Syah.g_02441
OG0001715	Syaj.g_01213	Syah.g_01877
OG0001716	Syaj.g_00350	Syah.g_02110
OG0001717	Syaj.g_01988	Syah.g_00076
OG0001728	Syaj.g_00244, Syaj.g_00011, Syaj.g_02518, Syaj.g_01164, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013	Syah.g_02475
OG0001729	Syaj.g_02885	Syah.g_00914
OG0001730	Syaj.g_02887	Syah.g_00921
OG0001731	Syaj.g_01663	Syah.g_02332
OG0001733	Syaj.g_00726	Syah.g_01514
OG0001734	Syaj.g_00349	Syah.g_02111
OG0001735	Syaj.g_00704	Syah.g_01491
OG0001736	Syaj.g_02493	Syah.g_00154
OG0001737	Syaj.g_02544	Syah.g_00108
OG0001738	Syaj.g_02505	Syah.g_00142
OG0001739	Syaj.g_02222	Syah.g_00411
OG0001740	Syaj.g_02224	Syah.g_00407
OG0001747	Syaj.g_01958	Syah.g_00044
OG0001748	Syaj.g_02064	Syah.g_00549
OG0001749	Syaj.g_02489	Syah.g_00159
OG0001750	Syaj.g_01866	Syah.g_02520
OG0001751	Syaj.g_02854	Syah.g_00902
OG0001752	Syaj.g_01621	Syah.g_02289
OG0001754	Syaj.g_01613	Syah.g_02282
OG0001755	Syaj.g_00115	Syah.g_01039
OG0001756	Syaj.g_02144	Syah.g_00479
OG0001758	Syaj.g_00665	Syah.g_01464
OG0001759	Syaj.g_00499	Syah.g_01167
OG0001760	Syaj.g_02049	Syah.g_01861
OG0001761	Syaj.g_01328	Syah.g_01971
OG0001762	Syaj.g_00833	Syah.g_01666
OG0001763	Syaj.g_00845	Syah.g_01653
OG0001764	Syaj.g_00767	Syah.g_01571
OG0001766	Syaj.g_02532	Syah.g_00119
OG0001767	Syaj.g_02480	Syah.g_00167
OG0001768	Syaj.g_02018	Syah.g_00606
OG0001769	Syaj.g_01264	Syah.g_01915
OG0001770	Syaj.g_02409	Syah.g_01448
OG0001771	Syaj.g_00669	Syah.g_02078
OG0001783	Syaj.g_02420	Syah.g_00247
OG0001784	Syaj.g_01859	Syah.g_02515
OG0001785	Syaj.g_01612	Syah.g_02281
OG0001786	Syaj.g_01690	Syah.g_02350
OG0001787	Syaj.g_00143	Syah.g_01063
OG0001788	Syaj.g_00146	Syah.g_01066
OG0001789	Syaj.g_01510	Syah.g_02198
OG0001790	Syaj.g_00292	Syah.g_02171
OG0001791	Syaj.g_00315	Syah.g_02143
OG0001791	Syaj.g_00936	Syah.g_01197
OG0001792	Syaj.g_00587	Syah.g_01398
OG0001794	Syaj.g_00797	Syah.g_01696
OG0001795	Syaj.g_02873	Syah.g_01461
OG0001796	Syaj.g_00819	Syah.g_01677
OG0001797	Syaj.g_00922	Syah.g_01598
OG0001798	Syaj.g_01301	Syah.g_01956
OG0001799	Syaj.g_01267	Syah.g_01919
OG0001800	Syaj.g_01357	Syah.g_01322
OG0001801	Syaj.g_00471, Syaj.g_01364	Syah.g_01314
OG0001803	Syaj.g_01549	Syah.g_02226
OG0001804	Syaj.g_02831	Syah.g_00890
OG0001805	Syaj.g_02611	Syah.g_00667
OG0001806	Syaj.g_02575	Syah.g_00634
OG0001807	Syaj.g_02477	Syah.g_00170
OG0001808	Syaj.g_02463	Syah.g_00180
OG0001809	Syaj.g_01942	Syah.g_00035
OG0001810	Syaj.g_01944	Syah.g_00037
OG0001811	Syaj.g_02009	Syah.g_00615
OG0001812	Syaj.g_02102	Syah.g_00520
OG0001813	Syaj.g_02164	Syah.g_00467
OG0001814	Syaj.g_02247	Syah.g_00387
OG0001815	Syaj.g_02257	Syah.g_00378
OG0001816	Syaj.g_00728	Syah.g_01518
OG0001817	Syaj.g_01219	Syah.g_00428
OG0001835	Syaj.g_01801	Syah.g_01363
OG0001837	Syaj.g_02063	Syah.g_00555
OG0001838	Syaj.g_02270	Syah.g_00365
OG0001839	Syaj.g_02299	Syah.g_00339
OG0001840	Syaj.g_02317	Syah.g_00317
OG0001841	Syaj.g_02325	Syah.g_00309
OG0001842	Syaj.g_01627	Syah.g_02303
OG0001843	Syaj.g_02426	Syah.g_00241
OG0001844	Syaj.g_02427	Syah.g_00240
OG0001845	Syaj.g_02428	Syah.g_00239
OG0001847	Syaj.g_01912	Syah.g_00010
OG0001848	Syaj.g_01908	Syah.g_00006
OG0001849	Syaj.g_01844	Syah.g_02507
OG0001850	Syaj.g_01834	Syah.g_02498
OG0001851	Syaj.g_01829	Syah.g_02492
OG0001852	Syaj.g_01828	Syah.g_02491
OG0001853	Syaj.g_01821	Syah.g_02485
OG0001854	Syaj.g_02874	Syah.g_00907
OG0001856	Syaj.g_01696	Syah.g_02361
OG0001857	Syaj.g_01693	Syah.g_02358
OG0001858	Syaj.g_01651	Syah.g_02326
OG0001859	Syaj.g_00050	Syah.g_00977
OG0001860	Syaj.g_00064	Syah.g_00990
OG0001861	Syaj.g_00079	Syah.g_01004
OG0001862	Syaj.g_00090	Syah.g_01015
OG0001863	Syaj.g_00095	Syah.g_01020
OG0001864	Syaj.g_00156	Syah.g_01072
OG0001865	Syaj.g_00233	Syah.g_01140
OG0001866	Syaj.g_00262	Syah.g_01164
OG0001867	Syaj.g_01332	Syah.g_01973
OG0001868	Syaj.g_01515	Syah.g_02203
OG0001869	Syaj.g_00297	Syah.g_02163
