Orthogroup	Syaj	Prba
OG0001112	Syaj.g_00862	Prba.g_01330
OG0001113	Syaj.g_00861	Prba.g_01329
OG0001114	Syaj.g_00860	Prba.g_01328
OG0001115	Syaj.g_00856	Prba.g_01326
OG0001116	Syaj.g_00854	Prba.g_01325
OG0001117	Syaj.g_00853	Prba.g_01324
OG0001118	Syaj.g_00852	Prba.g_01323
OG0001119	Syaj.g_00850	Prba.g_01322
OG0001120	Syaj.g_00846	Prba.g_01320
OG0001121	Syaj.g_00630	Prba.g_00099, Prba.g_01317
OG0001122	Syaj.g_00817	Prba.g_01292
OG0001123	Syaj.g_00810	Prba.g_01288
OG0001124	Syaj.g_00808	Prba.g_01286
OG0001125	Syaj.g_00806	Prba.g_01285
OG0001126	Syaj.g_00413	Prba.g_01275
OG0001127	Syaj.g_00414	Prba.g_01274
OG0001128	Syaj.g_00417	Prba.g_01272
OG0001129	Syaj.g_00419	Prba.g_01271
OG0001130	Syaj.g_00420	Prba.g_01270
OG0001131	Syaj.g_01070	Prba.g_01234
OG0001132	Syaj.g_01166	Prba.g_01225
OG0001133	Syaj.g_01302	Prba.g_00729
OG0001134	Syaj.g_00645	Prba.g_00097
OG0001135	Syaj.g_00647	Prba.g_00094
OG0001136	Syaj.g_00300	Prba.g_00067
OG0001137	Syaj.g_00318	Prba.g_00055
OG0001138	Syaj.g_00620	Prba.g_00037
OG0001139	Syaj.g_00618	Prba.g_00036
OG0001140	Syaj.g_00617	Prba.g_00035
OG0001141	Syaj.g_00616	Prba.g_00034
OG0001142	Syaj.g_00615	Prba.g_00033
OG0001143	Syaj.g_00602	Prba.g_00026
OG0001144	Syaj.g_00588	Prba.g_00021
OG0001145	Syaj.g_00276	Prba.g_01184
OG0001146	Syaj.g_01518	Prba.g_01196
OG0001147	Syaj.g_01438	Prba.g_00210
OG0001148	Syaj.g_00057	Prba.g_00194
OG0001149	Syaj.g_00056	Prba.g_00193
OG0001150	Syaj.g_00055	Prba.g_00192
OG0001151	Syaj.g_00043	Prba.g_00181
OG0001152	Syaj.g_00040	Prba.g_00180
OG0001153	Syaj.g_01425	Prba.g_00681
OG0001154	Syaj.g_01426	Prba.g_00680
OG0001155	Syaj.g_01637	Prba.g_00343
OG0001156	Syaj.g_01640	Prba.g_00340
OG0001157	Syaj.g_01641	Prba.g_00339
OG0001158	Syaj.g_01643	Prba.g_00338
OG0001159	Syaj.g_01644	Prba.g_00337
OG0001160	Syaj.g_01697	Prba.g_00313
OG0001161	Syaj.g_02148	Prba.g_00300
OG0001162	Syaj.g_00979	Prba.g_00289
OG0001163	Syaj.g_01705	Prba.g_00234
OG0001164	Syaj.g_01711	Prba.g_00230
OG0001165	Syaj.g_01716	Prba.g_00227
OG0001166	Syaj.g_01746	Prba.g_00601
OG0001167	Syaj.g_01592	Prba.g_00584
OG0001168	Syaj.g_01594	Prba.g_00582
OG0001169	Syaj.g_01596	Prba.g_00580
OG0001170	Syaj.g_01597	Prba.g_00578
OG0001171	Syaj.g_01607	Prba.g_00569
OG0001172	Syaj.g_02641	Prba.g_00360
OG0001173	Syaj.g_02642	Prba.g_00361
OG0001174	Syaj.g_02650	Prba.g_00369
OG0001175	Syaj.g_02651	Prba.g_00370
OG0001176	Syaj.g_02688	Prba.g_00377
OG0001177	Syaj.g_02685	Prba.g_00380
OG0001178	Syaj.g_01726	Prba.g_00385
OG0001179	Syaj.g_02719	Prba.g_00413
OG0001180	Syaj.g_02744	Prba.g_00435
OG0001181	Syaj.g_02748	Prba.g_01048
OG0001182	Syaj.g_02757	Prba.g_01055
OG0001183	Syaj.g_02762	Prba.g_01060
OG0001184	Syaj.g_02449	Prba.g_01076
OG0001185	Syaj.g_02423	Prba.g_00762
OG0001186	Syaj.g_02339	Prba.g_00786
OG0001187	Syaj.g_02369	Prba.g_00790
OG0001188	Syaj.g_02336	Prba.g_00793
OG0001189	Syaj.g_02318	Prba.g_00810
OG0001190	Syaj.g_02111	Prba.g_00814
OG0001191	Syaj.g_02128	Prba.g_00824
OG0001192	Syaj.g_02138	Prba.g_00829
OG0001193	Syaj.g_02178	Prba.g_00839
OG0001194	Syaj.g_02180	Prba.g_00840
OG0001195	Syaj.g_02181	Prba.g_00841
OG0001196	Syaj.g_02244	Prba.g_01782
OG0001197	Syaj.g_02246	Prba.g_01783
OG0001198	Syaj.g_02259	Prba.g_01790
OG0001199	Syaj.g_01825	Prba.g_01862
OG0001200	Syaj.g_01827	Prba.g_01864
OG0001201	Syaj.g_01888	Prba.g_01896
OG0001202	Syaj.g_02032	Prba.g_00655
OG0001203	Syaj.g_02877	Prba.g_00457
OG0001204	Syaj.g_02621	Prba.g_00462
OG0001205	Syaj.g_01545	Prba.g_01016
OG0001206	Syaj.g_01484	Prba.g_00999
OG0001207	Syaj.g_00061	Prba.g_00984
OG0001208	Syaj.g_00074	Prba.g_00979
OG0001209	Syaj.g_00147	Prba.g_00926
OG0001210	Syaj.g_00158	Prba.g_01775
OG0001211	Syaj.g_00184	Prba.g_01765
OG0001212	Syaj.g_00246	Prba.g_01721
OG0001214	Syaj.g_01281	Prba.g_01680
OG0001215	Syaj.g_00492	Prba.g_01627
OG0001216	Syaj.g_00958	Prba.g_01592
OG0001218	Syaj.g_01434	Prba.g_01547
OG0001219	Syaj.g_00782	Prba.g_01510
OG0001220	Syaj.g_00345	Prba.g_01447
OG0001221	Syaj.g_01067	Prba.g_01384
OG0001222	Syaj.g_00911	Prba.g_01345
OG0001223	Syaj.g_00844	Prba.g_01319
OG0001224	Syaj.g_00423	Prba.g_01268
OG0001225	Syaj.g_00425	Prba.g_01266
OG0001227	Syaj.g_02152	Prba.g_01222
OG0001228	Syaj.g_01565	Prba.g_00018
OG0001229	Syaj.g_00451	Prba.g_00198
OG0001231	Syaj.g_02279	Prba.g_00291
OG0001232	Syaj.g_01757	Prba.g_00597
OG0001233	Syaj.g_01598	Prba.g_00577
OG0001234	Syaj.g_02655	Prba.g_00372
OG0001235	Syaj.g_02679	Prba.g_00382
OG0001236	Syaj.g_02453	Prba.g_01073
OG0001237	Syaj.g_02447	Prba.g_01077
OG0001239	Syaj.g_01822	Prba.g_01859
OG0001240	Syaj.g_01871	Prba.g_01881
OG0001242	Syaj.g_01913	Prba.g_01907
OG0001243	Syaj.g_01926	Prba.g_01913
OG0001244	Syaj.g_01960	Prba.g_01929
OG0001246	Syaj.g_00100	Prba.g_00957
OG0001247	Syaj.g_00973	Prba.g_01634
OG0001248	Syaj.g_00978	Prba.g_01632
OG0001250	Syaj.g_00375	Prba.g_01458
OG0001251	Syaj.g_02187	Prba.g_01410
OG0001252	Syaj.g_00416	Prba.g_01273
OG0001253	Syaj.g_01165	Prba.g_01221
OG0001254	Syaj.g_00646	Prba.g_00095
OG0001256	Syaj.g_01704	Prba.g_00298
OG0001257	Syaj.g_01342	Prba.g_00292
OG0001258	Syaj.g_01714	Prba.g_00229
OG0001260	Syaj.g_01617	Prba.g_00563
OG0001261	Syaj.g_02728	Prba.g_00421
OG0001262	Syaj.g_02320	Prba.g_00808
OG0001263	Syaj.g_01929	Prba.g_01916
OG0001265	Syaj.g_01911	Prba.g_01906
OG0001266	Syaj.g_02036	Prba.g_00659
OG0001267	Syaj.g_02565	Prba.g_00497
OG0001268	Syaj.g_02811	Prba.g_00555
OG0001270	Syaj.g_01558	Prba.g_01027
OG0001271	Syaj.g_01447	Prba.g_00989
OG0001272	Syaj.g_00078	Prba.g_00975
OG0001273	Syaj.g_01288	Prba.g_01686
OG0001274	Syaj.g_02077	Prba.g_01614
OG0001275	Syaj.g_00827	Prba.g_01309
OG0001276	Syaj.g_00811	Prba.g_01289
OG0001277	Syaj.g_02227	Prba.g_01232
OG0001278	Syaj.g_00575	Prba.g_00013
OG0001279	Syaj.g_01356	Prba.g_01136
OG0001280	Syaj.g_01508	Prba.g_01191
OG0001281	Syaj.g_01519	Prba.g_01197
OG0001282	Syaj.g_00058	Prba.g_00195
OG0001283	Syaj.g_02238	Prba.g_00176
OG0001284	Syaj.g_01688	Prba.g_00318
OG0001285	Syaj.g_01170	Prba.g_00594
OG0001286	Syaj.g_02742	Prba.g_00433
OG0001287	Syaj.g_02415	Prba.g_00770
OG0001288	Syaj.g_02394	Prba.g_00779
OG0001289	Syaj.g_01845	Prba.g_01875
OG0001290	Syaj.g_01880	Prba.g_01888
OG0001291	Syaj.g_01939	Prba.g_01923
OG0001292	Syaj.g_02616	Prba.g_00467
OG0001293	Syaj.g_02594	Prba.g_00479
OG0001294	Syaj.g_00722	Prba.g_00872
OG0001295	Syaj.g_00161	Prba.g_00994
OG0001296	Syaj.g_00106	Prba.g_00952
OG0001297	Syaj.g_00110	Prba.g_00947
OG0001298	Syaj.g_00221	Prba.g_01739
OG0001299	Syaj.g_00716	Prba.g_01651
OG0001300	Syaj.g_00479	Prba.g_01624
OG0001301	Syaj.g_00440	Prba.g_01621
OG0001302	Syaj.g_01251	Prba.g_01512
OG0001303	Syaj.g_00784	Prba.g_01305
OG0001304	Syaj.g_00795	Prba.g_01279
OG0001305	Syaj.g_00433	Prba.g_01260
OG0001306	Syaj.g_00285	Prba.g_00078
OG0001307	Syaj.g_02672	Prba.g_00213
OG0001309	Syaj.g_00116	Prba.g_00294
OG0001310	Syaj.g_01735	Prba.g_00608
OG0001311	Syaj.g_00809	Prba.g_01287
OG0001312	Syaj.g_00931	Prba.g_01356
OG0001314	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258	Prba.g_01562
OG0001315	Syaj.g_02760	Prba.g_01850
OG0001316	Syaj.g_01946	Prba.g_01928
OG0001317	Syaj.g_02857	Prba.g_00453
OG0001319	Syaj.g_02576	Prba.g_00490
OG0001321	Syaj.g_01528	Prba.g_01010
OG0001322	Syaj.g_01527	Prba.g_01009
OG0001323	Syaj.g_00119	Prba.g_00942
OG0001324	Syaj.g_00478	Prba.g_01623
OG0001325	Syaj.g_00953	Prba.g_01589
OG0001326	Syaj.g_02196	Prba.g_01422
OG0001327	Syaj.g_00729	Prba.g_01248
OG0001328	Syaj.g_00764	Prba.g_01223
OG0001329	Syaj.g_00028	Prba.g_00104, Prba.g_00721
OG0001330	Syaj.g_01501	Prba.g_01166
OG0001332	Syaj.g_01631	Prba.g_00345
OG0001333	Syaj.g_01593	Prba.g_00583
OG0001334	Syaj.g_02770	Prba.g_01063
OG0001335	Syaj.g_02771	Prba.g_01064
OG0001336	Syaj.g_02239	Prba.g_01779
OG0001339	Syaj.g_01883	Prba.g_01891
OG0001340	Syaj.g_02787	Prba.g_00544
OG0001341	Syaj.g_00449	Prba.g_01556
OG0001343	Syaj.g_02184	Prba.g_01413
OG0001344	Syaj.g_00307	Prba.g_00059
OG0001345	Syaj.g_00337	Prba.g_00044
OG0001346	Syaj.g_01512	Prba.g_01193
OG0001351	Syaj.g_00272	Prba.g_01007
OG0001352	Syaj.g_00136	Prba.g_01637
OG0001353	Syaj.g_00386	Prba.g_01467
OG0001354	Syaj.g_00857	Prba.g_01327
OG0001355	Syaj.g_01244	Prba.g_00262
OG0001358	Syaj.g_01309	Prba.g_01697
OG0001359	Syaj.g_02183	Prba.g_01412
OG0001360	Syaj.g_00340	Prba.g_01220
OG0001361	Syaj.g_00334	Prba.g_00047
OG0001362	Syaj.g_01396	Prba.g_00699
OG0001363	Syaj.g_01398	Prba.g_00697
OG0001364	Syaj.g_02473	Prba.g_01066
OG0001369	Syaj.g_01870	Prba.g_01880
OG0001373	Syaj.g_02195	Prba.g_01423
OG0001374	Syaj.g_02203	Prba.g_01415
OG0001375	Syaj.g_02185	Prba.g_01414
OG0001376	Syaj.g_02140	Prba.g_01254
OG0001377	Syaj.g_02139	Prba.g_01253
OG0001378	Syaj.g_01559	Prba.g_00750
OG0001379	Syaj.g_01503	Prba.g_01186
OG0001381	Syaj.g_00405, Syaj.g_02663	Prba.g_00202
OG0001382	Syaj.g_00685	Prba.g_00277
OG0001385	Syaj.g_02192	Prba.g_01426
OG0001386	Syaj.g_02193	Prba.g_01425
OG0001387	Syaj.g_02194	Prba.g_01424
OG0001388	Syaj.g_02197	Prba.g_01421
OG0001389	Syaj.g_02198	Prba.g_01420
OG0001390	Syaj.g_02199	Prba.g_01419
OG0001391	Syaj.g_02200	Prba.g_01418
OG0001392	Syaj.g_02201	Prba.g_01417
OG0001393	Syaj.g_02202	Prba.g_01416
OG0001395	Syaj.g_00935	Prba.g_01277
OG0001397	Syaj.g_01397	Prba.g_00698
OG0001398	Syaj.g_01116	Prba.g_00265
OG0001402	Syaj.g_01304	Prba.g_01540
OG0001403	Syaj.g_02297	Prba.g_01823
OG0001404	Syaj.g_01817	Prba.g_01856
OG0001405	Syaj.g_02773	Prba.g_00542
OG0001406	Syaj.g_02141	Prba.g_01255
OG0001407	Syaj.g_00137	Prba.g_01242
OG0001408	Syaj.g_00561	Prba.g_01237
OG0001410	Syaj.g_02673	Prba.g_00212
OG0001413	Syaj.g_01241	Prba.g_00303
OG0001414	Syaj.g_02664	Prba.g_00448
OG0001416	Syaj.g_01516	Prba.g_01002
OG0001417	Syaj.g_00858	Prba.g_00992
OG0001419	Syaj.g_00138	Prba.g_01241
OG0001420	Syaj.g_00131	Prba.g_00741
OG0001421	Syaj.g_01235, Syaj.g_01167	Prba.g_00297
OG0001425	Syaj.g_02137	Prba.g_00828
OG0001428	Syaj.g_01993	Prba.g_00628
OG0001430	Syaj.g_02104	Prba.g_01161
OG0001432	Syaj.g_00509	Prba.g_00305
OG0001434	Syaj.g_01054	Prba.g_01376
OG0001439	Syaj.g_02520	Prba.g_00523
OG0001446	Syaj.g_00527	Prba.g_01867
OG0001447	Syaj.g_01927	Prba.g_01914
OG0001448	Syaj.g_01813	Prba.g_00860
OG0001449	Syaj.g_02625	Prba.g_00896
OG0001452	Syaj.g_02607	Prba.g_01408
OG0001453	Syaj.g_00838	Prba.g_01315
OG0001454	Syaj.g_01231	Prba.g_01227
OG0001456	Syaj.g_02205	Prba.g_00087
OG0001457	Syaj.g_02206	Prba.g_00086
OG0001458	Syaj.g_02207	Prba.g_00085
OG0001459	Syaj.g_00653	Prba.g_01150
OG0001462	Syaj.g_02304	Prba.g_01827
OG0001463	Syaj.g_00403	Prba.g_00503
OG0001464	Syaj.g_02788	Prba.g_00545
OG0001465	Syaj.g_00968	Prba.g_01615
OG0001471	Syaj.g_02526	Prba.g_00302
OG0001473	Syaj.g_01255	Prba.g_00787
OG0001474	Syaj.g_02812	Prba.g_00556
OG0001475	Syaj.g_01569	Prba.g_00162
OG0001479	Syaj.g_02809	Prba.g_00553
OG0001480	Syaj.g_00343	Prba.g_00862
OG0001482	Syaj.g_00848	Prba.g_01004
OG0001492	Syaj.g_00578	Prba.g_00016
OG0001493	Syaj.g_00569	Prba.g_00008
OG0001499	Syaj.g_01211	Prba.g_01849
OG0001502	Syaj.g_00351	Prba.g_01529
OG0001504	Syaj.g_00652	Prba.g_01151
OG0001508	Syaj.g_01566	Prba.g_00174
OG0001520	Syaj.g_00206	Prba.g_00888
OG0001522	Syaj.g_00385	Prba.g_01466
OG0001523	Syaj.g_00673	Prba.g_00093
OG0001524	Syaj.g_00672	Prba.g_00092
OG0001525	Syaj.g_02159	Prba.g_00286
OG0001546	Syaj.g_00124	Prba.g_00937
OG0001547	Syaj.g_01106	Prba.g_01527
OG0001548	Syaj.g_01222	Prba.g_01523
OG0001551	Syaj.g_00395	Prba.g_00088
OG0001554	Syaj.g_02109	Prba.g_00296
OG0001564	Syaj.g_00657	Prba.g_00133
OG0001567	Syaj.g_01108	Prba.g_01528
OG0001568	Syaj.g_01104	Prba.g_01526
OG0001570	Syaj.g_01124	Prba.g_00738
OG0001582	Syaj.g_01215	Prba.g_00993
OG0001585	Syaj.g_01778	Prba.g_01140
OG0001602	Syaj.g_00969	Prba.g_01616
OG0001627	Syaj.g_01633	Prba.g_01550
OG0001633	Syaj.g_01347	Prba.g_00199
OG0001635	Syaj.g_02390	Prba.g_00244
OG0001666	Syaj.g_00654	Prba.g_01149
OG0002063	Syaj.g_00557	Prba.g_00903
OG0002112	Syaj.g_02537	Prba.g_00908
OG0002157	Syaj.g_02536	Prba.g_00909
OG0002158	Syaj.g_02538	Prba.g_00907
OG0002249	Syaj.g_00550	Prba.g_01110
OG0002618	Syaj.g_00171	Prba.g_00904
OG0002627	Syaj.g_02354	Prba.g_00161
OG0003054	Syaj.g_01076	Prba.g_01092
OG0004271	Syaj.g_02465	Prba.g_00131
