Orthogroup	Syaj	Syag
OG0001114	Syaj.g_00860	Syag.g_00827
OG0001115	Syaj.g_00856	Syag.g_00831
OG0001116	Syaj.g_00854	Syag.g_00833
OG0001117	Syaj.g_00853	Syag.g_00834
OG0001118	Syaj.g_00852	Syag.g_00835
OG0001119	Syaj.g_00850	Syag.g_00837
OG0001120	Syaj.g_00846	Syag.g_00841
OG0001121	Syaj.g_00630	Syag.g_01584
OG0001122	Syaj.g_00817	Syag.g_00867
OG0001123	Syaj.g_00810	Syag.g_00875
OG0001124	Syaj.g_00808	Syag.g_00877
OG0001125	Syaj.g_00806	Syag.g_00879
OG0001126	Syaj.g_00413	Syag.g_00957
OG0001127	Syaj.g_00414	Syag.g_00958
OG0001128	Syaj.g_00417	Syag.g_00961
OG0001129	Syaj.g_00419	Syag.g_00963
OG0001130	Syaj.g_00420	Syag.g_00964
OG0001131	Syaj.g_01070	Syag.g_00624
OG0001132	Syaj.g_01166	Syag.g_00096
OG0001133	Syaj.g_01302	Syag.g_00380
OG0001134	Syaj.g_00645	Syag.g_02164
OG0001135	Syaj.g_00647	Syag.g_00147
OG0001136	Syaj.g_00300	Syag.g_01144
OG0001137	Syaj.g_00318	Syag.g_01123
OG0001138	Syaj.g_00620	Syag.g_01090
OG0001139	Syaj.g_00618	Syag.g_01088
OG0001140	Syaj.g_00617	Syag.g_01087
OG0001141	Syaj.g_00616	Syag.g_01086
OG0001142	Syaj.g_00615	Syag.g_01085
OG0001143	Syaj.g_00602	Syag.g_01077
OG0001144	Syaj.g_00588	Syag.g_01064
OG0001145	Syaj.g_00276	Syag.g_01169
OG0001146	Syaj.g_01518	Syag.g_01218
OG0001147	Syaj.g_01438	Syag.g_01360
OG0001148	Syaj.g_00057	Syag.g_01539
OG0001149	Syaj.g_00056	Syag.g_01540
OG0001150	Syaj.g_00055	Syag.g_01541
OG0001151	Syaj.g_00043	Syag.g_01554
OG0001152	Syaj.g_00040	Syag.g_01555
OG0001153	Syaj.g_01425	Syag.g_01375
OG0001154	Syaj.g_01426	Syag.g_01374
OG0001155	Syaj.g_01637	Syag.g_01616
OG0001156	Syaj.g_01640	Syag.g_01619
OG0001157	Syaj.g_01641	Syag.g_01620
OG0001158	Syaj.g_01643	Syag.g_01621
OG0001159	Syaj.g_01644	Syag.g_01622, Syag.g_01625
OG0001160	Syaj.g_01697	Syag.g_01666
OG0001161	Syaj.g_02148	Syag.g_02163
OG0001162	Syaj.g_00979	Syag.g_01238
OG0001163	Syaj.g_01705	Syag.g_01674
OG0001164	Syaj.g_01711	Syag.g_01680
OG0001165	Syaj.g_01716	Syag.g_01685
OG0001166	Syaj.g_01746	Syag.g_01715
OG0001167	Syaj.g_01592	Syag.g_02383
OG0001168	Syaj.g_01594	Syag.g_01740
OG0001169	Syaj.g_01596	Syag.g_01742
OG0001170	Syaj.g_01597	Syag.g_01744
OG0001171	Syaj.g_01607	Syag.g_01755
OG0001172	Syaj.g_02641	Syag.g_02693
OG0001173	Syaj.g_02642	Syag.g_02694
OG0001174	Syaj.g_02650	Syag.g_02703
OG0001175	Syaj.g_02651	Syag.g_02704
OG0001176	Syaj.g_02688	Syag.g_02723
OG0001177	Syaj.g_02685	Syag.g_02720
OG0001178	Syaj.g_01726	Syag.g_01694
OG0001179	Syaj.g_02719	Syag.g_02754
OG0001180	Syaj.g_02744	Syag.g_02780
OG0001181	Syaj.g_02748	Syag.g_02784
OG0001182	Syaj.g_02757	Syag.g_02793
OG0001183	Syaj.g_02762	Syag.g_02798
OG0001184	Syaj.g_02449	Syag.g_02428
OG0001185	Syaj.g_02423	Syag.g_02399
OG0001186	Syaj.g_02339	Syag.g_02364
OG0001187	Syaj.g_02369	Syag.g_02361
OG0001188	Syaj.g_02336	Syag.g_02359
OG0001189	Syaj.g_02318	Syag.g_02334
OG0001190	Syaj.g_02111	Syag.g_02126
OG0001191	Syaj.g_02128	Syag.g_02142
OG0001192	Syaj.g_02138	Syag.g_02149
OG0001193	Syaj.g_02178	Syag.g_02182
OG0001194	Syaj.g_02180	Syag.g_02185
OG0001195	Syaj.g_02181	Syag.g_02186
OG0001196	Syaj.g_02244	Syag.g_02254
OG0001197	Syaj.g_02246	Syag.g_02256
OG0001198	Syaj.g_02259	Syag.g_02269
OG0001199	Syaj.g_01825	Syag.g_01825
OG0001200	Syaj.g_01827	Syag.g_01827
OG0001201	Syaj.g_01888	Syag.g_01886
OG0001202	Syaj.g_02032	Syag.g_02032
OG0001203	Syaj.g_02877	Syag.g_01783
OG0001204	Syaj.g_02621	Syag.g_02673
OG0001206	Syaj.g_01484	Syag.g_01328
OG0001207	Syaj.g_00061	Syag.g_01536
OG0001208	Syaj.g_00074	Syag.g_01526
OG0001209	Syaj.g_00147	Syag.g_01451
OG0001210	Syaj.g_00158	Syag.g_01442
OG0001211	Syaj.g_00184	Syag.g_00272
OG0001212	Syaj.g_00246	Syag.g_00334
OG0001214	Syaj.g_01281	Syag.g_00412
OG0001215	Syaj.g_00492	Syag.g_01014
OG0001216	Syaj.g_00958	Syag.g_00920
OG0001218	Syaj.g_01434	Syag.g_01364
OG0001219	Syaj.g_00782	Syag.g_00767
OG0001220	Syaj.g_00345	Syag.g_00743
OG0001221	Syaj.g_01067	Syag.g_00628
OG0001222	Syaj.g_00911	Syag.g_00797
OG0001223	Syaj.g_00844	Syag.g_00843
OG0001224	Syaj.g_00423	Syag.g_00969
OG0001225	Syaj.g_00425	Syag.g_00971
OG0001227	Syaj.g_02152	Syag.g_01240
OG0001228	Syaj.g_01565	Syag.g_00709
OG0001229	Syaj.g_00451	Syag.g_00997
OG0001231	Syaj.g_02279	Syag.g_02289
OG0001232	Syaj.g_01757	Syag.g_01724
OG0001233	Syaj.g_01598	Syag.g_01745
OG0001234	Syaj.g_02655	Syag.g_02708
OG0001235	Syaj.g_02679	Syag.g_02715
OG0001236	Syaj.g_02453	Syag.g_02432
OG0001237	Syaj.g_02447	Syag.g_02426
OG0001239	Syaj.g_01822	Syag.g_01822
OG0001240	Syaj.g_01871	Syag.g_01869
OG0001243	Syaj.g_01926	Syag.g_01920
OG0001244	Syaj.g_01960	Syag.g_01948
OG0001246	Syaj.g_00100	Syag.g_01498
OG0001247	Syaj.g_00973	Syag.g_00710
OG0001248	Syaj.g_00978	Syag.g_00175
OG0001250	Syaj.g_00375	Syag.g_00725
OG0001251	Syaj.g_02187	Syag.g_00472
OG0001252	Syaj.g_00416	Syag.g_00960
OG0001253	Syaj.g_01165	Syag.g_00094
OG0001254	Syaj.g_00646	Syag.g_02165
OG0001256	Syaj.g_01704	Syag.g_01673
OG0001257	Syaj.g_01342	Syag.g_00217, Syag.g_00176
OG0001258	Syaj.g_01714	Syag.g_01683
OG0001260	Syaj.g_01617	Syag.g_01763
OG0001261	Syaj.g_02728	Syag.g_02763
OG0001262	Syaj.g_02320	Syag.g_02336
OG0001263	Syaj.g_01929	Syag.g_01923
OG0001265	Syaj.g_01911	Syag.g_01910
OG0001266	Syaj.g_02036	Syag.g_02036
OG0001267	Syaj.g_02565	Syag.g_02598
OG0001268	Syaj.g_02811	Syag.g_02850
OG0001270	Syaj.g_01558	Syag.g_00030
OG0001271	Syaj.g_01447	Syag.g_01353
OG0001272	Syaj.g_00078	Syag.g_01522
OG0001273	Syaj.g_01288	Syag.g_00405
OG0001274	Syaj.g_02077	Syag.g_02076
OG0001275	Syaj.g_00827	Syag.g_00857
OG0001276	Syaj.g_00811	Syag.g_00874
OG0001278	Syaj.g_00575	Syag.g_01054
OG0001279	Syaj.g_01356	Syag.g_00490
OG0001280	Syaj.g_01508	Syag.g_01189
OG0001281	Syaj.g_01519	Syag.g_01219
OG0001282	Syaj.g_00058	Syag.g_01538
OG0001283	Syaj.g_02238	Syag.g_02248
OG0001284	Syaj.g_01688	Syag.g_01656
OG0001285	Syaj.g_01170	Syag.g_00142, Syag.g_02205
OG0001286	Syaj.g_02742	Syag.g_02778
OG0001287	Syaj.g_02415	Syag.g_02391
OG0001288	Syaj.g_02394	Syag.g_02373
OG0001289	Syaj.g_01845	Syag.g_01850
OG0001290	Syaj.g_01880	Syag.g_01878
OG0001291	Syaj.g_01939	Syag.g_01933
OG0001292	Syaj.g_02616	Syag.g_02667
OG0001293	Syaj.g_02594	Syag.g_02625
OG0001294	Syaj.g_00722	Syag.g_00593
OG0001295	Syaj.g_00161	Syag.g_00968
OG0001296	Syaj.g_00106	Syag.g_01492
OG0001297	Syaj.g_00110	Syag.g_01488
OG0001298	Syaj.g_00221	Syag.g_00309
OG0001299	Syaj.g_00716	Syag.g_00582
OG0001300	Syaj.g_00479	Syag.g_01003
OG0001301	Syaj.g_00440	Syag.g_00987
OG0001302	Syaj.g_01251	Syag.g_00442
OG0001303	Syaj.g_00784	Syag.g_00769
OG0001304	Syaj.g_00795	Syag.g_00890
OG0001305	Syaj.g_00433	Syag.g_00981
OG0001306	Syaj.g_00285	Syag.g_01160
OG0001307	Syaj.g_02672	Syag.g_00577
OG0001309	Syaj.g_00116	Syag.g_01482
OG0001311	Syaj.g_00809	Syag.g_00876
OG0001312	Syaj.g_00931	Syag.g_00779
OG0001313	Syaj.g_01471	Syag.g_01336
OG0001313	Syaj.g_01472	Syag.g_01335
OG0001314	Syaj.g_00524	Syag.g_00118
OG0001315	Syaj.g_02760	Syag.g_02796
OG0001316	Syaj.g_01946	Syag.g_01940
OG0001317	Syaj.g_02857	Syag.g_01787
OG0001319	Syaj.g_02576	Syag.g_02609
OG0001321	Syaj.g_01528	Syag.g_00050
OG0001322	Syaj.g_01527	Syag.g_00051
OG0001323	Syaj.g_00119	Syag.g_01479
OG0001324	Syaj.g_00478	Syag.g_01002
OG0001325	Syaj.g_00953	Syag.g_00916
OG0001326	Syaj.g_02196	Syag.g_02190, Syag.g_02195
OG0001328	Syaj.g_00764	Syag.g_00620
OG0001329	Syaj.g_00028	Syag.g_00498
OG0001330	Syaj.g_01501	Syag.g_01181
OG0001332	Syaj.g_01631	Syag.g_01611
OG0001333	Syaj.g_01593	Syag.g_01739
OG0001334	Syaj.g_02770	Syag.g_02807
OG0001335	Syaj.g_02771	Syag.g_02808
OG0001336	Syaj.g_02239	Syag.g_02249
OG0001337	Syaj.g_02795	Syag.g_02804, Syag.g_02835
OG0001337	Syaj.g_02786	Syag.g_02824
OG0001338	Syaj.g_02780	Syag.g_02818
OG0001338	Syaj.g_02767	Syag.g_02831
OG0001338	Syaj.g_00584	Syag.g_01431
OG0001338	Syaj.g_02790	Syag.g_02827
OG0001339	Syaj.g_01883	Syag.g_01881
OG0001341	Syaj.g_00449	Syag.g_00233
OG0001343	Syaj.g_02184	Syag.g_00562
OG0001344	Syaj.g_00307	Syag.g_01136
OG0001345	Syaj.g_00337	Syag.g_01108
OG0001346	Syaj.g_01512	Syag.g_01193
OG0001347	Syaj.g_02497	Syag.g_02350
OG0001348	Syaj.g_00393	Syag.g_00941
OG0001351	Syaj.g_00272	Syag.g_00055
OG0001352	Syaj.g_00136	Syag.g_01459
OG0001353	Syaj.g_00386	Syag.g_00716
OG0001354	Syaj.g_00857	Syag.g_00830
OG0001358	Syaj.g_01309	Syag.g_00374
OG0001359	Syaj.g_02183	Syag.g_00561
OG0001360	Syaj.g_00340	Syag.g_01106
OG0001361	Syaj.g_00334	Syag.g_01111
OG0001364	Syaj.g_02473	Syag.g_02448
OG0001366	Syaj.g_01749	Syag.g_01718
OG0001368	Syaj.g_02622	Syag.g_02674
OG0001369	Syaj.g_01870	Syag.g_01868
OG0001370	Syaj.g_01171	Syag.g_01660, Syag.g_01395
OG0001370	Syaj.g_01252	Syag.g_02204
OG0001373	Syaj.g_02195	Syag.g_02194
OG0001374	Syaj.g_02203	Syag.g_02202
OG0001375	Syaj.g_02185	Syag.g_00563
OG0001376	Syaj.g_02140	Syag.g_02153
OG0001377	Syaj.g_02139	Syag.g_02152
OG0001378	Syaj.g_01559	Syag.g_00028
OG0001379	Syaj.g_01503	Syag.g_01183
OG0001383	Syaj.g_02884	Syag.g_01775
OG0001385	Syaj.g_02192	Syag.g_02191
OG0001386	Syaj.g_02193	Syag.g_02192
OG0001387	Syaj.g_02194	Syag.g_02193
OG0001388	Syaj.g_02197	Syag.g_02196
OG0001389	Syaj.g_02198	Syag.g_02197
OG0001390	Syaj.g_02199	Syag.g_02198
OG0001391	Syaj.g_02200	Syag.g_02199
OG0001392	Syaj.g_02201	Syag.g_02200
OG0001393	Syaj.g_02202	Syag.g_02201
OG0001394	Syaj.g_01059	Syag.g_00635
OG0001395	Syaj.g_00935	Syag.g_00898
OG0001396	Syaj.g_02498	Syag.g_02349
OG0001398	Syaj.g_01116	Syag.g_00751
OG0001401	Syaj.g_00381	Syag.g_00720
OG0001402	Syaj.g_01304	Syag.g_00379
OG0001403	Syaj.g_02297	Syag.g_02308
OG0001404	Syaj.g_01817	Syag.g_01818
OG0001405	Syaj.g_02773	Syag.g_02810
OG0001406	Syaj.g_02141	Syag.g_02154
OG0001408	Syaj.g_00561	Syag.g_00450
OG0001410	Syaj.g_02673	Syag.g_00576
OG0001412	Syaj.g_02496	Syag.g_02351
OG0001413	Syaj.g_01241	Syag.g_00224
OG0001416	Syaj.g_01516	Syag.g_01198
OG0001417	Syaj.g_00858	Syag.g_00829
OG0001419	Syaj.g_00138	Syag.g_01466
OG0001420	Syaj.g_00131	Syag.g_01465
OG0001425	Syaj.g_02137	Syag.g_02148
OG0001426	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097	Syag.g_00073, Syag.g_00197
OG0001428	Syaj.g_01993	Syag.g_01981
OG0001432	Syaj.g_00509	Syag.g_00448
OG0001435	Syaj.g_00736	Syag.g_00605
OG0001436	Syaj.g_02479	Syag.g_02454
OG0001436	Syaj.g_02478	Syag.g_02453
OG0001438	Syaj.g_02550	Syag.g_02583
OG0001439	Syaj.g_02520	Syag.g_02554
OG0001443	Syaj.g_02145	Syag.g_02157
OG0001444	Syaj.g_01865	Syag.g_01863
OG0001444	Syaj.g_02403	Syag.g_02380
OG0001447	Syaj.g_01927	Syag.g_01921
OG0001448	Syaj.g_01813	Syag.g_01350
OG0001449	Syaj.g_02625	Syag.g_02676
OG0001452	Syaj.g_02607	Syag.g_02638
OG0001453	Syaj.g_00838	Syag.g_00849
OG0001454	Syaj.g_01231	Syag.g_00204
OG0001456	Syaj.g_02205	Syag.g_02212
OG0001457	Syaj.g_02206	Syag.g_02213
OG0001458	Syaj.g_02207	Syag.g_02214
OG0001459	Syaj.g_00653	Syag.g_00535
OG0001462	Syaj.g_02304	Syag.g_02315
OG0001465	Syaj.g_00968	Syag.g_00940
OG0001470	Syaj.g_01567	Syag.g_02420
OG0001471	Syaj.g_02526	Syag.g_02563
OG0001473	Syaj.g_01255	Syag.g_00471
OG0001474	Syaj.g_02812	Syag.g_02851
OG0001475	Syaj.g_01569	Syag.g_02418
OG0001477	Syaj.g_00444	Syag.g_00990
OG0001478	Syaj.g_01470	Syag.g_01337
OG0001478	Syaj.g_01463, Syaj.g_01462	Syag.g_01344
OG0001479	Syaj.g_02809	Syag.g_02848
OG0001480	Syaj.g_00343	Syag.g_00451
OG0001482	Syaj.g_00848	Syag.g_00839
OG0001487	Syaj.g_01433	Syag.g_01365
OG0001488	Syaj.g_00324	Syag.g_01119
OG0001489	Syaj.g_02753	Syag.g_02789, Syag.g_00515
OG0001492	Syaj.g_00578	Syag.g_01057
OG0001493	Syaj.g_00569	Syag.g_01045
OG0001494	Syaj.g_02353	Syag.g_02489
OG0001496	Syaj.g_00446	Syag.g_00993
OG0001497	Syaj.g_00445	Syag.g_00991
OG0001498	Syaj.g_02830	Syag.g_00006
OG0001502	Syaj.g_00351	Syag.g_00739
OG0001504	Syaj.g_00652	Syag.g_00534
OG0001508	Syaj.g_01566	Syag.g_02421
OG0001510	Syaj.g_02410	Syag.g_02386
OG0001511	Syaj.g_01896	Syag.g_01893
OG0001512	Syaj.g_02878	Syag.g_01781
OG0001513	Syaj.g_02448	Syag.g_02427
OG0001514	Syaj.g_00447	Syag.g_00994
OG0001515	Syaj.g_00483	Syag.g_01007
OG0001516	Syaj.g_00713	Syag.g_00579
OG0001517	Syaj.g_02806	Syag.g_02844
OG0001518	Syaj.g_02132	Syag.g_02146
OG0001519	Syaj.g_02147	Syag.g_02161
OG0001520	Syaj.g_00206	Syag.g_00294
OG0001525	Syaj.g_02159	Syag.g_00464
OG0001527	Syaj.g_00198	Syag.g_00287
OG0001528	Syaj.g_01568	Syag.g_02419
OG0001529	Syaj.g_02311	Syag.g_02327
OG0001530	Syaj.g_01894	Syag.g_01891
OG0001531	Syaj.g_02879	Syag.g_01780
OG0001532	Syaj.g_00619	Syag.g_01089
OG0001533	Syaj.g_01487	Syag.g_01324
OG0001534	Syaj.g_00794	Syag.g_00891
OG0001535	Syaj.g_00813	Syag.g_00871
OG0001536	Syaj.g_00903	Syag.g_00805
OG0001537	Syaj.g_01066	Syag.g_00629
OG0001538	Syaj.g_01018	Syag.g_00672
OG0001539	Syaj.g_00731	Syag.g_00601
OG0001540	Syaj.g_01931	Syag.g_01925
OG0001541	Syaj.g_02002	Syag.g_01990
OG0001542	Syaj.g_02011	Syag.g_01999
OG0001543	Syaj.g_02057	Syag.g_02058
OG0001544	Syaj.g_02146	Syag.g_02158
OG0001545	Syaj.g_02226	Syag.g_02238
OG0001546	Syaj.g_00124	Syag.g_01473
OG0001547	Syaj.g_01106	Syag.g_00753
OG0001551	Syaj.g_00395	Syag.g_01019
OG0001554	Syaj.g_02109	Syag.g_02124
OG0001556	Syaj.g_00636	Syag.g_01096
OG0001557	Syaj.g_01058	Syag.g_00636
OG0001558	Syaj.g_02282	Syag.g_02292
OG0001559	Syaj.g_01893	Syag.g_01890
OG0001560	Syaj.g_01879	Syag.g_01877
OG0001561	Syaj.g_00807	Syag.g_00878
OG0001562	Syaj.g_00821	Syag.g_00863
OG0001563	Syaj.g_02737	Syag.g_02772
OG0001564	Syaj.g_00657	Syag.g_02208
OG0001567	Syaj.g_01108	Syag.g_00752
OG0001568	Syaj.g_01104	Syag.g_00754
OG0001572	Syaj.g_00522	Syag.g_00086
OG0001573	Syaj.g_02533	Syag.g_00546, Syag.g_02341
OG0001574	Syaj.g_00196	Syag.g_00285
OG0001575	Syaj.g_00201	Syag.g_00290
OG0001576	Syaj.g_00266	Syag.g_01233
OG0001577	Syaj.g_00298	Syag.g_01146
OG0001579	Syaj.g_02777	Syag.g_02813, Syag.g_02817
OG0001580	Syaj.g_02100	Syag.g_02112
OG0001582	Syaj.g_01215	Syag.g_00198
OG0001588	Syaj.g_02467	Syag.g_02446
OG0001589	Syaj.g_01600	Syag.g_01748
OG0001590	Syaj.g_01289	Syag.g_00404
OG0001592	Syaj.g_02101	Syag.g_02113
OG0001602	Syaj.g_00969	Syag.g_00939
OG0001614	Syaj.g_02425	Syag.g_02401
OG0001615	Syaj.g_00166	Syag.g_00256
OG0001616	Syaj.g_00642	Syag.g_01102
OG0001617	Syaj.g_00475	Syag.g_00998
OG0001618	Syaj.g_00947	Syag.g_00909
OG0001619	Syaj.g_00914	Syag.g_00794
OG0001620	Syaj.g_02818	Syag.g_02857
OG0001621	Syaj.g_02606	Syag.g_02637
OG0001622	Syaj.g_02237	Syag.g_02247
OG0001623	Syaj.g_02791	Syag.g_02828
OG0001624	Syaj.g_01239	Syag.g_00164
OG0001624	Syaj.g_02153	Syag.g_00443
OG0001625	Syaj.g_02600	Syag.g_02631
OG0001633	Syaj.g_01347	Syag.g_01608
OG0001634	Syaj.g_00719	Syag.g_00585
OG0001635	Syaj.g_02390	Syag.g_02369
OG0001636	Syaj.g_02303	Syag.g_02314
OG0001637	Syaj.g_01611	Syag.g_00020
OG0001638	Syaj.g_01733	Syag.g_01700
OG0001639	Syaj.g_01636	Syag.g_01615
OG0001640	Syaj.g_00411	Syag.g_00955
OG0001641	Syaj.g_00840	Syag.g_00847
OG0001642	Syaj.g_00347	Syag.g_00742
OG0001643	Syaj.g_01278	Syag.g_00415
OG0001644	Syaj.g_00941	Syag.g_00902
OG0001645	Syaj.g_01809	Syag.g_00559
OG0001646	Syaj.g_01804, Syaj.g_00519	Syag.g_00625
OG0001647	Syaj.g_02574	Syag.g_02607
OG0001652	Syaj.g_02280	Syag.g_02290
OG0001653	Syaj.g_01868	Syag.g_01866
OG0001654	Syaj.g_01634	Syag.g_01613
OG0001656	Syaj.g_02776	Syag.g_02816
OG0001657	Syaj.g_01976	Syag.g_01962
OG0001658	Syaj.g_02110	Syag.g_02125
OG0001659	Syaj.g_00634	Syag.g_01093
OG0001660	Syaj.g_01902	Syag.g_01899, Syag.g_02870
OG0001666	Syaj.g_00654	Syag.g_00218
OG0001671	Syaj.g_02062	Syag.g_02063
OG0001672	Syaj.g_01833	Syag.g_01833
OG0001673	Syaj.g_02855	Syag.g_01789
OG0001675	Syaj.g_00823	Syag.g_01692, Syag.g_00861
OG0001676	Syaj.g_02779	Syag.g_02815
OG0001677	Syaj.g_00624	Syag.g_02800
OG0001678	Syaj.g_02640	Syag.g_02692
OG0001681	Syaj.g_01086, Syaj.g_02893	Syag.g_00193
OG0001682	Syaj.g_01232, Syaj.g_00949	Syag.g_00911
OG0001691	Syaj.g_01312	Syag.g_00486
OG0001692	Syaj.g_01374	Syag.g_01426
OG0001693	Syaj.g_00428	Syag.g_00976
OG0001694	Syaj.g_02563	Syag.g_02596
OG0001695	Syaj.g_02223	Syag.g_02232
OG0001700	Syaj.g_01115	Syag.g_00537
OG0001702	Syaj.g_01851, Syaj.g_01857	Syag.g_01855
OG0001703	Syaj.g_00062	Syag.g_01535
OG0001713	Syaj.g_00314	Syag.g_01128
OG0001715	Syaj.g_01213	Syag.g_00114
OG0001717	Syaj.g_01988	Syag.g_01976
OG0001728	Syaj.g_00244, Syaj.g_00011, Syaj.g_02518, Syaj.g_01164, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013	Syag.g_00208
OG0001729	Syaj.g_02885	Syag.g_01774
OG0001730	Syaj.g_02887	Syag.g_01769
OG0001731	Syaj.g_01663	Syag.g_01640
OG0001732	Syaj.g_00595	Syag.g_01069
OG0001733	Syaj.g_00726	Syag.g_00597
OG0001734	Syaj.g_00349	Syag.g_00740
OG0001735	Syaj.g_00704	Syag.g_00555
OG0001736	Syaj.g_02493	Syag.g_02468
OG0001737	Syaj.g_02544	Syag.g_02577
OG0001738	Syaj.g_02505	Syag.g_02539
OG0001739	Syaj.g_02222	Syag.g_02230
OG0001740	Syaj.g_02224	Syag.g_02235
OG0001747	Syaj.g_01958	Syag.g_01945
OG0001748	Syaj.g_02064	Syag.g_02065
OG0001749	Syaj.g_02489	Syag.g_02461
OG0001750	Syaj.g_01866	Syag.g_01864
OG0001752	Syaj.g_01621	Syag.g_01766
OG0001753	Syaj.g_01614	Syag.g_01760
OG0001754	Syaj.g_01613	Syag.g_00022
OG0001755	Syaj.g_00115	Syag.g_01483
OG0001756	Syaj.g_02144	Syag.g_02151
OG0001758	Syaj.g_00665	Syag.g_00524
OG0001759	Syaj.g_00499	Syag.g_01250
OG0001761	Syaj.g_01328	Syag.g_00361
OG0001762	Syaj.g_00833	Syag.g_00854
OG0001763	Syaj.g_00845	Syag.g_00842
OG0001764	Syaj.g_00767	Syag.g_00758
OG0001765	Syaj.g_00030, Syaj.g_00664	Syag.g_00080
OG0001766	Syaj.g_02532	Syag.g_02567
OG0001767	Syaj.g_02480	Syag.g_02455
OG0001768	Syaj.g_02018	Syag.g_02008
OG0001770	Syaj.g_02409	Syag.g_00523
OG0001771	Syaj.g_00669	Syag.g_00180
OG0001783	Syaj.g_02420	Syag.g_02396
OG0001784	Syaj.g_01859	Syag.g_01860
OG0001786	Syaj.g_01690	Syag.g_01658
OG0001787	Syaj.g_00143	Syag.g_01455
OG0001788	Syaj.g_00146	Syag.g_01452
OG0001789	Syaj.g_01510	Syag.g_01191
OG0001790	Syaj.g_00292	Syag.g_01153
OG0001791	Syaj.g_00315, Syaj.g_00936	Syag.g_01127
OG0001792	Syaj.g_00587	Syag.g_01063
OG0001794	Syaj.g_00797	Syag.g_00887
OG0001796	Syaj.g_00819	Syag.g_00865
OG0001797	Syaj.g_00922	Syag.g_00786
OG0001798	Syaj.g_01301	Syag.g_00381
OG0001799	Syaj.g_01267	Syag.g_00430
OG0001800	Syaj.g_01357	Syag.g_01287
OG0001801	Syaj.g_00471, Syaj.g_01364	Syag.g_01440
OG0001803	Syaj.g_01549	Syag.g_00039
OG0001804	Syaj.g_02831	Syag.g_00007
OG0001805	Syaj.g_02611	Syag.g_02661
OG0001806	Syaj.g_02575	Syag.g_02608
OG0001807	Syaj.g_02477	Syag.g_02452
OG0001808	Syaj.g_02463	Syag.g_02441
OG0001809	Syaj.g_01942	Syag.g_01936
OG0001810	Syaj.g_01944	Syag.g_01938
OG0001811	Syaj.g_02009	Syag.g_01997
OG0001812	Syaj.g_02102	Syag.g_02114
OG0001813	Syaj.g_02164	Syag.g_02168
OG0001814	Syaj.g_02247	Syag.g_02257
OG0001815	Syaj.g_02257	Syag.g_02267
OG0001816	Syaj.g_00728	Syag.g_00599
OG0001835	Syaj.g_01801	Syag.g_01028
OG0001837	Syaj.g_02063	Syag.g_02064
OG0001838	Syaj.g_02270	Syag.g_02280
OG0001839	Syaj.g_02299	Syag.g_02310
OG0001840	Syaj.g_02317	Syag.g_02333
OG0001841	Syaj.g_02325	Syag.g_02342
OG0001843	Syaj.g_02426	Syag.g_02402
OG0001844	Syaj.g_02427	Syag.g_02403
OG0001845	Syaj.g_02428	Syag.g_02404
OG0001846	Syaj.g_01914	Syag.g_01913
OG0001847	Syaj.g_01912	Syag.g_01911
OG0001848	Syaj.g_01908	Syag.g_01907
OG0001849	Syaj.g_01844	Syag.g_01849
OG0001850	Syaj.g_01834	Syag.g_01836
OG0001851	Syaj.g_01829	Syag.g_01829
OG0001852	Syaj.g_01828	Syag.g_01828
OG0001853	Syaj.g_01821	Syag.g_01821
OG0001854	Syaj.g_02874	Syag.g_01785
OG0001856	Syaj.g_01696	Syag.g_01665
OG0001857	Syaj.g_01693	Syag.g_01662
OG0001858	Syaj.g_01651	Syag.g_01634
OG0001859	Syaj.g_00050	Syag.g_01547
OG0001860	Syaj.g_00064	Syag.g_01533
OG0001861	Syaj.g_00079	Syag.g_01521
OG0001862	Syaj.g_00090	Syag.g_01509
OG0001863	Syaj.g_00095	Syag.g_01503
OG0001864	Syaj.g_00156	Syag.g_01444
OG0001866	Syaj.g_00262	Syag.g_00349
OG0001867	Syaj.g_01332	Syag.g_00359
OG0001868	Syaj.g_01515	Syag.g_01197
OG0001869	Syaj.g_00297	Syag.g_01147
OG0001870	Syaj.g_00305	Syag.g_01138
OG0001871	Syaj.g_00310	Syag.g_01133
OG0001872	Syaj.g_00580	Syag.g_01058
OG0001873	Syaj.g_00641	Syag.g_01101
OG0001874	Syaj.g_00644	Syag.g_01104
OG0001877	Syaj.g_00482	Syag.g_01006
OG0001878	Syaj.g_00826	Syag.g_00858
OG0001879	Syaj.g_00835	Syag.g_00852
OG0001880	Syaj.g_00873	Syag.g_00815
OG0001881	Syaj.g_00895	Syag.g_00813
OG0001882	Syaj.g_00919	Syag.g_00789
OG0001883	Syaj.g_00925	Syag.g_00785
OG0001884	Syaj.g_00933	Syag.g_00483
OG0001885	Syaj.g_00772	Syag.g_00764
OG0001886	Syaj.g_00768	Syag.g_00760
OG0001887	Syaj.g_00763	Syag.g_00619
OG0001888	Syaj.g_01052	Syag.g_00640
OG0001889	Syaj.g_01007	Syag.g_00682
OG0001890	Syaj.g_00368	Syag.g_00732
OG0001891	Syaj.g_00356	Syag.g_00736
OG0001892	Syaj.g_00342	Syag.g_00447
OG0001893	Syaj.g_01300	Syag.g_00382
OG0001894	Syaj.g_01284	Syag.g_00409
