Orthogroup	Syaj	Praw
OG0001123	Syaj.g_00810	Praw.g_01491
OG0001124	Syaj.g_00808	Praw.g_01489
OG0001125	Syaj.g_00806	Praw.g_01488
OG0001126	Syaj.g_00413	Praw.g_01478
OG0001127	Syaj.g_00414	Praw.g_01477
OG0001128	Syaj.g_00417	Praw.g_01475
OG0001129	Syaj.g_00419	Praw.g_01474
OG0001130	Syaj.g_00420	Praw.g_01473
OG0001131	Syaj.g_01070	Praw.g_01437
OG0001132	Syaj.g_01166	Praw.g_01427
OG0001133	Syaj.g_01302	Praw.g_00187
OG0001134	Syaj.g_00645	Praw.g_00201
OG0001135	Syaj.g_00647	Praw.g_00204
OG0001136	Syaj.g_00300	Praw.g_00231
OG0001137	Syaj.g_00318	Praw.g_00242
OG0001138	Syaj.g_00620	Praw.g_00260
OG0001139	Syaj.g_00618	Praw.g_00261
OG0001140	Syaj.g_00617	Praw.g_00262
OG0001141	Syaj.g_00616	Praw.g_00263
OG0001142	Syaj.g_00615	Praw.g_00264
OG0001143	Syaj.g_00602	Praw.g_00271
OG0001144	Syaj.g_00588	Praw.g_00276
OG0001145	Syaj.g_00276	Praw.g_00971
OG0001146	Syaj.g_01518	Praw.g_00985
OG0001147	Syaj.g_01438	Praw.g_01001
OG0001148	Syaj.g_00057	Praw.g_01018
OG0001149	Syaj.g_00056	Praw.g_01019
OG0001150	Syaj.g_00055	Praw.g_01020
OG0001151	Syaj.g_00043	Praw.g_01031
OG0001152	Syaj.g_00040	Praw.g_01032
OG0001153	Syaj.g_01425	Praw.g_00368
OG0001154	Syaj.g_01426	Praw.g_00370
OG0001155	Syaj.g_01637	Praw.g_00382
OG0001156	Syaj.g_01640	Praw.g_00385
OG0001157	Syaj.g_01641	Praw.g_00386
OG0001158	Syaj.g_01643	Praw.g_00387
OG0001159	Syaj.g_01644	Praw.g_00388
OG0001160	Syaj.g_01697	Praw.g_00412
OG0001161	Syaj.g_02148	Praw.g_00423
OG0001162	Syaj.g_00979	Praw.g_00434
OG0001163	Syaj.g_01705	Praw.g_00507
OG0001164	Syaj.g_01711	Praw.g_00511
OG0001165	Syaj.g_01716	Praw.g_00514
OG0001166	Syaj.g_01746	Praw.g_00534
OG0001167	Syaj.g_01592	Praw.g_00551
OG0001168	Syaj.g_01594	Praw.g_00553
OG0001169	Syaj.g_01596	Praw.g_00555
OG0001170	Syaj.g_01597	Praw.g_00557
OG0001171	Syaj.g_01607	Praw.g_00567
OG0001172	Syaj.g_02641	Praw.g_01914
OG0001173	Syaj.g_02642	Praw.g_01913
OG0001174	Syaj.g_02650	Praw.g_01905
OG0001175	Syaj.g_02651	Praw.g_01904
OG0001176	Syaj.g_02688	Praw.g_01897
OG0001177	Syaj.g_02685	Praw.g_01895
OG0001178	Syaj.g_01726	Praw.g_01890
OG0001179	Syaj.g_02719	Praw.g_00112
OG0001180	Syaj.g_02744	Praw.g_00090
OG0001181	Syaj.g_02748	Praw.g_00086
OG0001182	Syaj.g_02757	Praw.g_00079
OG0001183	Syaj.g_02762	Praw.g_00075
OG0001184	Syaj.g_02449	Praw.g_00059
OG0001185	Syaj.g_02423	Praw.g_00045
OG0001186	Syaj.g_02339	Praw.g_00021
OG0001187	Syaj.g_02369	Praw.g_00017
OG0001188	Syaj.g_02336	Praw.g_00015
OG0001189	Syaj.g_02318	Praw.g_01191
OG0001190	Syaj.g_02111	Praw.g_01187
OG0001191	Syaj.g_02128	Praw.g_01177
OG0001192	Syaj.g_02138	Praw.g_01172
OG0001193	Syaj.g_02178	Praw.g_01162
OG0001194	Syaj.g_02180	Praw.g_01161
OG0001195	Syaj.g_02181	Praw.g_01160
OG0001196	Syaj.g_02244	Praw.g_01147
OG0001197	Syaj.g_02246	Praw.g_01146
OG0001198	Syaj.g_02259	Praw.g_01139
OG0001199	Syaj.g_01825	Praw.g_01360
OG0001200	Syaj.g_01827	Praw.g_01358
OG0001201	Syaj.g_01888	Praw.g_01327
OG0001202	Syaj.g_02032	Praw.g_01236
OG0001203	Syaj.g_02877	Praw.g_01197
OG0001204	Syaj.g_02621	Praw.g_00890
OG0001205	Syaj.g_01545	Praw.g_00702
OG0001206	Syaj.g_01484	Praw.g_00685
OG0001207	Syaj.g_00061	Praw.g_00670
OG0001209	Syaj.g_00147	Praw.g_00613
OG0001210	Syaj.g_00158	Praw.g_00608
OG0001211	Syaj.g_00184	Praw.g_00598
OG0001212	Syaj.g_00246	Praw.g_01942
OG0001214	Syaj.g_01281	Praw.g_01885
OG0001215	Syaj.g_00492	Praw.g_01832
OG0001216	Syaj.g_00958	Praw.g_01807
OG0001218	Syaj.g_01434	Praw.g_01751
OG0001219	Syaj.g_00782	Praw.g_01708
OG0001220	Syaj.g_00345	Praw.g_01647
OG0001221	Syaj.g_01067	Praw.g_01586
OG0001222	Syaj.g_00911	Praw.g_01547
OG0001223	Syaj.g_00844	Praw.g_01521
OG0001224	Syaj.g_00423	Praw.g_01471
OG0001225	Syaj.g_00425	Praw.g_01469
OG0001227	Syaj.g_02152	Praw.g_01424
OG0001228	Syaj.g_01565	Praw.g_00279
OG0001229	Syaj.g_00451	Praw.g_01014
OG0001231	Syaj.g_02279	Praw.g_00432
OG0001232	Syaj.g_01757	Praw.g_00538
OG0001233	Syaj.g_01598	Praw.g_00558
OG0001234	Syaj.g_02655	Praw.g_01902
OG0001235	Syaj.g_02679	Praw.g_01893
OG0001236	Syaj.g_02453	Praw.g_00062
OG0001237	Syaj.g_02447	Praw.g_00058
OG0001239	Syaj.g_01822	Praw.g_01363
OG0001242	Syaj.g_01913	Praw.g_01316
OG0001243	Syaj.g_01926	Praw.g_01310
OG0001244	Syaj.g_01960	Praw.g_01294
OG0001246	Syaj.g_00100	Praw.g_00644
OG0001247	Syaj.g_00973	Praw.g_01839
OG0001248	Syaj.g_00978	Praw.g_01837
OG0001250	Syaj.g_00375	Praw.g_01658
OG0001251	Syaj.g_02187	Praw.g_01610
OG0001252	Syaj.g_00416	Praw.g_01476
OG0001253	Syaj.g_01165	Praw.g_01423
OG0001254	Syaj.g_00646	Praw.g_00203
OG0001256	Syaj.g_01704	Praw.g_00425
OG0001257	Syaj.g_01342	Praw.g_00431
OG0001258	Syaj.g_01714	Praw.g_00512
OG0001260	Syaj.g_01617	Praw.g_00573
OG0001261	Syaj.g_02728	Praw.g_00104
OG0001262	Syaj.g_02320	Praw.g_01193
OG0001263	Syaj.g_01929	Praw.g_01307
OG0001265	Syaj.g_01911	Praw.g_01317
OG0001266	Syaj.g_02036	Praw.g_01232
OG0001267	Syaj.g_02565	Praw.g_00854
OG0001268	Syaj.g_02811	Praw.g_00791
OG0001270	Syaj.g_01558	Praw.g_00713
OG0001271	Syaj.g_01447	Praw.g_00675
OG0001272	Syaj.g_00078	Praw.g_00662
OG0001273	Syaj.g_01288	Praw.g_00167
OG0001274	Syaj.g_02077	Praw.g_01819
OG0001275	Syaj.g_00827	Praw.g_01511
OG0001276	Syaj.g_00811	Praw.g_01492
OG0001277	Syaj.g_02227	Praw.g_01435
OG0001278	Syaj.g_00575	Praw.g_00284
OG0001279	Syaj.g_01356	Praw.g_00930
OG0001280	Syaj.g_01508	Praw.g_00980
OG0001281	Syaj.g_01519	Praw.g_00986
OG0001282	Syaj.g_00058	Praw.g_01017
OG0001284	Syaj.g_01688	Praw.g_00407
OG0001285	Syaj.g_01170	Praw.g_00541
OG0001286	Syaj.g_02742	Praw.g_00092
OG0001287	Syaj.g_02415	Praw.g_00037
OG0001288	Syaj.g_02394	Praw.g_00028
OG0001289	Syaj.g_01845	Praw.g_01347
OG0001290	Syaj.g_01880	Praw.g_01335
OG0001291	Syaj.g_01939	Praw.g_01300
OG0001292	Syaj.g_02616	Praw.g_00885
OG0001293	Syaj.g_02594	Praw.g_00873
OG0001294	Syaj.g_00722	Praw.g_00755
OG0001295	Syaj.g_00161	Praw.g_00680
OG0001296	Syaj.g_00106	Praw.g_00639
OG0001297	Syaj.g_00110	Praw.g_00634
OG0001298	Syaj.g_00221	Praw.g_01924
OG0001299	Syaj.g_00716	Praw.g_01856
OG0001300	Syaj.g_00479	Praw.g_01829
OG0001301	Syaj.g_00440	Praw.g_01826
OG0001302	Syaj.g_01251	Praw.g_01710
OG0001303	Syaj.g_00784	Praw.g_01507
OG0001304	Syaj.g_00795	Praw.g_01482
OG0001305	Syaj.g_00433	Praw.g_01463
OG0001306	Syaj.g_00285	Praw.g_00220
OG0001307	Syaj.g_02672	Praw.g_00998
OG0001309	Syaj.g_00116	Praw.g_00429
OG0001310	Syaj.g_01735	Praw.g_00527
OG0001311	Syaj.g_00809	Praw.g_01490
OG0001312	Syaj.g_00931	Praw.g_01558
OG0001313	Syaj.g_01471, Syaj.g_01472	Praw.g_00921, Praw.g_00923, Praw.g_00315
OG0001314	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258	Praw.g_01768
OG0001315	Syaj.g_02760	Praw.g_01373
OG0001316	Syaj.g_01946	Praw.g_01295
OG0001317	Syaj.g_02857	Praw.g_01201
OG0001319	Syaj.g_02576	Praw.g_00862
OG0001321	Syaj.g_01528	Praw.g_00696
OG0001322	Syaj.g_01527	Praw.g_00695
OG0001323	Syaj.g_00119	Praw.g_00629
OG0001324	Syaj.g_00478	Praw.g_01828
OG0001325	Syaj.g_00953	Praw.g_01804
OG0001326	Syaj.g_02196	Praw.g_01622
OG0001327	Syaj.g_00729	Praw.g_01452
OG0001328	Syaj.g_00764	Praw.g_01425
OG0001329	Syaj.g_00028	Praw.g_00194
OG0001330	Syaj.g_01501	Praw.g_00953
OG0001332	Syaj.g_01631	Praw.g_00380
OG0001333	Syaj.g_01593	Praw.g_00552
OG0001334	Syaj.g_02770	Praw.g_00072
OG0001335	Syaj.g_02771	Praw.g_00071
OG0001336	Syaj.g_02239	Praw.g_01150
OG0001339	Syaj.g_01883	Praw.g_01332
OG0001340	Syaj.g_02787	Praw.g_00806
OG0001341	Syaj.g_00449	Praw.g_01761
OG0001343	Syaj.g_02184	Praw.g_01613
OG0001344	Syaj.g_00307	Praw.g_00238
OG0001345	Syaj.g_00337	Praw.g_00253
OG0001346	Syaj.g_01512	Praw.g_00982
OG0001347	Syaj.g_02374	Praw.g_00340
OG0001348	Syaj.g_00393	Praw.g_00453
OG0001351	Syaj.g_00272	Praw.g_00693
OG0001352	Syaj.g_00136	Praw.g_01842
OG0001353	Syaj.g_00386	Praw.g_01666
OG0001354	Syaj.g_00857	Praw.g_01529
OG0001355	Syaj.g_01244	Praw.g_00463
OG0001358	Syaj.g_01309	Praw.g_00156
OG0001359	Syaj.g_02183	Praw.g_01612
OG0001360	Syaj.g_00340	Praw.g_01422
OG0001361	Syaj.g_00334	Praw.g_00250
OG0001362	Syaj.g_01396	Praw.g_00351
OG0001363	Syaj.g_01398	Praw.g_00353
OG0001364	Syaj.g_02473	Praw.g_00069
OG0001369	Syaj.g_01870	Praw.g_01342
OG0001373	Syaj.g_02195	Praw.g_01623
OG0001374	Syaj.g_02203	Praw.g_01615
OG0001375	Syaj.g_02185	Praw.g_01614
OG0001376	Syaj.g_02140	Praw.g_01458
OG0001377	Syaj.g_02139	Praw.g_01457
OG0001378	Syaj.g_01559	Praw.g_00171
OG0001379	Syaj.g_01503	Praw.g_00975
OG0001381	Syaj.g_00405, Syaj.g_02663	Praw.g_01010
OG0001382	Syaj.g_00685	Praw.g_00445
OG0001385	Syaj.g_02192	Praw.g_01626
OG0001386	Syaj.g_02193	Praw.g_01625
OG0001387	Syaj.g_02194	Praw.g_01624
OG0001388	Syaj.g_02197	Praw.g_01621
OG0001389	Syaj.g_02198	Praw.g_01620
OG0001390	Syaj.g_02199	Praw.g_01619
OG0001391	Syaj.g_02200	Praw.g_01618
OG0001392	Syaj.g_02201	Praw.g_01617
OG0001393	Syaj.g_02202	Praw.g_01616
OG0001395	Syaj.g_00935	Praw.g_01480
OG0001396	Syaj.g_02372, Syaj.g_02498	Praw.g_00341
OG0001397	Syaj.g_01397	Praw.g_00352
OG0001398	Syaj.g_01116	Praw.g_00459
OG0001401	Syaj.g_00381	Praw.g_00908
OG0001402	Syaj.g_01304	Praw.g_01744
OG0001403	Syaj.g_02297	Praw.g_01398
OG0001404	Syaj.g_01817	Praw.g_01366
OG0001405	Syaj.g_02773	Praw.g_00808
OG0001406	Syaj.g_02141	Praw.g_01459
OG0001407	Syaj.g_00137	Praw.g_01445
OG0001408	Syaj.g_00561	Praw.g_01440
OG0001410	Syaj.g_02673	Praw.g_00999
OG0001413	Syaj.g_01241	Praw.g_00421
OG0001414	Syaj.g_02664	Praw.g_01206
OG0001416	Syaj.g_01516	Praw.g_00688
OG0001417	Syaj.g_00858	Praw.g_00678
OG0001419	Syaj.g_00138	Praw.g_01444
OG0001420	Syaj.g_00131	Praw.g_00179
OG0001421	Syaj.g_01235, Syaj.g_01167	Praw.g_00426
OG0001425	Syaj.g_02137	Praw.g_01173
OG0001428	Syaj.g_01993	Praw.g_01263
OG0001430	Syaj.g_02104	Praw.g_00948
OG0001432	Syaj.g_00509	Praw.g_00420
OG0001434	Syaj.g_01054	Praw.g_01578
OG0001438	Syaj.g_02550	Praw.g_00841
OG0001439	Syaj.g_02520	Praw.g_00827
OG0001443	Syaj.g_02145	Praw.g_00498
OG0001446	Syaj.g_00527	Praw.g_01355
OG0001447	Syaj.g_01927	Praw.g_01309
OG0001448	Syaj.g_01813	Praw.g_00765
OG0001449	Syaj.g_02625	Praw.g_00738
OG0001452	Syaj.g_02607	Praw.g_01609
OG0001453	Syaj.g_00838	Praw.g_01517
OG0001454	Syaj.g_01231	Praw.g_01429
OG0001456	Syaj.g_02205	Praw.g_00211
OG0001457	Syaj.g_02206	Praw.g_00212
OG0001458	Syaj.g_02207	Praw.g_00213
OG0001459	Syaj.g_00653	Praw.g_00939
OG0001462	Syaj.g_02304	Praw.g_01394
OG0001463	Syaj.g_00403	Praw.g_00848
OG0001464	Syaj.g_02788	Praw.g_00805
OG0001465	Syaj.g_00968	Praw.g_01820
OG0001471	Syaj.g_02526	Praw.g_00422
OG0001473	Syaj.g_01255	Praw.g_00020
OG0001477	Syaj.g_00444	Praw.g_00320
OG0001479	Syaj.g_02809	Praw.g_00793
OG0001480	Syaj.g_00343	Praw.g_00763
OG0001482	Syaj.g_00848	Praw.g_00690
OG0001492	Syaj.g_00578	Praw.g_00281
OG0001493	Syaj.g_00569	Praw.g_00289
OG0001494	Syaj.g_01773	Praw.g_01111
OG0001496	Syaj.g_00446	Praw.g_00318
OG0001497	Syaj.g_00445	Praw.g_00319
OG0001499	Syaj.g_01211	Praw.g_01374
OG0001502	Syaj.g_00351	Praw.g_01727
OG0001504	Syaj.g_00652	Praw.g_00940, Praw.g_00485
OG0001505	Syaj.g_02359	Praw.g_01044
OG0001514	Syaj.g_00447	Praw.g_00317
OG0001523	Syaj.g_00673	Praw.g_00205
OG0001524	Syaj.g_00672	Praw.g_00206
OG0001525	Syaj.g_02159	Praw.g_00436
OG0001546	Syaj.g_00124	Praw.g_00624
OG0001547	Syaj.g_01106	Praw.g_01725
OG0001548	Syaj.g_01222	Praw.g_01721
OG0001551	Syaj.g_00395	Praw.g_00210
OG0001554	Syaj.g_02109	Praw.g_00427
OG0001556	Syaj.g_00636	Praw.g_01742
OG0001558	Syaj.g_02282	Praw.g_00911
OG0001564	Syaj.g_00657	Praw.g_01062
OG0001567	Syaj.g_01108	Praw.g_01726
OG0001568	Syaj.g_01104	Praw.g_01724
OG0001582	Syaj.g_01215	Praw.g_00679
OG0001585	Syaj.g_01778	Praw.g_00934
OG0001586	Syaj.g_01769	Praw.g_01108
OG0001602	Syaj.g_00969	Praw.g_01821
OG0001627	Syaj.g_01633	Praw.g_01754
OG0001633	Syaj.g_01347	Praw.g_01013
OG0001635	Syaj.g_02390	Praw.g_00480
OG0001647	Syaj.g_02574	Praw.g_00861
OG0001652	Syaj.g_02280	Praw.g_00909
OG0001666	Syaj.g_00654	Praw.g_00938
OG0001671	Syaj.g_02062	Praw.g_00916
OG0001700	Syaj.g_01115	Praw.g_01737
OG0001782	Syaj.g_02355	Praw.g_00799
OG0001792	Syaj.g_00587	Praw.g_01068
OG0002227	Syaj.g_02135, Syaj.g_02136	Praw.g_01740
OG0002374	Syaj.g_00607	Praw.g_01733
OG0002590	Syaj.g_01260	Praw.g_00295, Praw.g_00892
OG0004113	Syaj.g_02400	Praw.g_01113
