Orthogroup	Syaj	Prai
OG0001126	Syaj.g_00413	Prai.g_00929
OG0001127	Syaj.g_00414	Prai.g_00928
OG0001128	Syaj.g_00417	Prai.g_00926
OG0001129	Syaj.g_00419	Prai.g_00925
OG0001130	Syaj.g_00420	Prai.g_00924
OG0001131	Syaj.g_01070	Prai.g_01088
OG0001132	Syaj.g_01166	Prai.g_01098
OG0001133	Syaj.g_01302	Prai.g_01130
OG0001134	Syaj.g_00645	Prai.g_01143
OG0001135	Syaj.g_00647	Prai.g_01146
OG0001137	Syaj.g_00318	Prai.g_01179
OG0001138	Syaj.g_00620	Prai.g_01198
OG0001139	Syaj.g_00618	Prai.g_01200
OG0001140	Syaj.g_00617	Prai.g_01201
OG0001141	Syaj.g_00616	Prai.g_01202
OG0001142	Syaj.g_00615	Prai.g_01203
OG0001143	Syaj.g_00602	Prai.g_01210
OG0001144	Syaj.g_00588	Prai.g_01215
OG0001145	Syaj.g_00276	Prai.g_01326
OG0001146	Syaj.g_01518	Prai.g_01339
OG0001147	Syaj.g_01438	Prai.g_01357
OG0001148	Syaj.g_00057	Prai.g_01372
OG0001149	Syaj.g_00056	Prai.g_01373
OG0001150	Syaj.g_00055	Prai.g_01374
OG0001151	Syaj.g_00043	Prai.g_01385
OG0001152	Syaj.g_00040	Prai.g_01386
OG0001153	Syaj.g_01425	Prai.g_01494
OG0001154	Syaj.g_01426	Prai.g_01495
OG0001155	Syaj.g_01637	Prai.g_01507
OG0001156	Syaj.g_01640	Prai.g_01510
OG0001157	Syaj.g_01641	Prai.g_01511
OG0001158	Syaj.g_01643	Prai.g_01512
OG0001159	Syaj.g_01644	Prai.g_01513
OG0001160	Syaj.g_01697	Prai.g_01537
OG0001161	Syaj.g_02148	Prai.g_01550
OG0001162	Syaj.g_00979	Prai.g_01563
OG0001163	Syaj.g_01705	Prai.g_01630
OG0001164	Syaj.g_01711	Prai.g_01634
OG0001165	Syaj.g_01716	Prai.g_01637
OG0001166	Syaj.g_01746	Prai.g_01657
OG0001167	Syaj.g_01592	Prai.g_01674
OG0001168	Syaj.g_01594	Prai.g_01676
OG0001169	Syaj.g_01596	Prai.g_01678
OG0001170	Syaj.g_01597	Prai.g_01680
OG0001171	Syaj.g_01607	Prai.g_01689
OG0001172	Syaj.g_02641	Prai.g_01704
OG0001173	Syaj.g_02642	Prai.g_01705
OG0001174	Syaj.g_02650	Prai.g_01713
OG0001175	Syaj.g_02651	Prai.g_01714
OG0001176	Syaj.g_02688	Prai.g_01721
OG0001177	Syaj.g_02685	Prai.g_01724
OG0001178	Syaj.g_01726	Prai.g_01729
OG0001179	Syaj.g_02719	Prai.g_01761
OG0001180	Syaj.g_02744	Prai.g_01788
OG0001181	Syaj.g_02748	Prai.g_01792
OG0001182	Syaj.g_02757	Prai.g_01799
OG0001183	Syaj.g_02762	Prai.g_01803
OG0001184	Syaj.g_02449	Prai.g_01819
OG0001185	Syaj.g_02423	Prai.g_01833
OG0001186	Syaj.g_02339	Prai.g_01856
OG0001187	Syaj.g_02369	Prai.g_01862
OG0001188	Syaj.g_02336	Prai.g_01864
OG0001189	Syaj.g_02318	Prai.g_01881
OG0001190	Syaj.g_02111	Prai.g_01885
OG0001191	Syaj.g_02128	Prai.g_01895
OG0001192	Syaj.g_02138	Prai.g_01899
OG0001193	Syaj.g_02178	Prai.g_01909
OG0001194	Syaj.g_02180	Prai.g_01910
OG0001195	Syaj.g_02181	Prai.g_01911
OG0001196	Syaj.g_02244	Prai.g_01924
OG0001197	Syaj.g_02246	Prai.g_01925
OG0001198	Syaj.g_02259	Prai.g_01933
OG0001199	Syaj.g_01825	Prai.g_00074
OG0001200	Syaj.g_01827	Prai.g_00076
OG0001201	Syaj.g_01888	Prai.g_00108
OG0001202	Syaj.g_02032	Prai.g_00210
OG0001203	Syaj.g_02877	Prai.g_00249
OG0001204	Syaj.g_02621	Prai.g_00256
OG0001205	Syaj.g_01545	Prai.g_00476
OG0001206	Syaj.g_01484	Prai.g_00493
OG0001207	Syaj.g_00061	Prai.g_00507
OG0001208	Syaj.g_00074	Prai.g_00512
OG0001209	Syaj.g_00147	Prai.g_00563
OG0001210	Syaj.g_00158	Prai.g_00568
OG0001211	Syaj.g_00184	Prai.g_00578
OG0001212	Syaj.g_00246	Prai.g_00624
OG0001214	Syaj.g_01281	Prai.g_00666
OG0001215	Syaj.g_00492	Prai.g_00719
OG0001216	Syaj.g_00958	Prai.g_00750
OG0001218	Syaj.g_01434	Prai.g_00887
OG0001219	Syaj.g_00782	Prai.g_00858
OG0001220	Syaj.g_00345	Prai.g_00795
OG0001221	Syaj.g_01067	Prai.g_01035
OG0001222	Syaj.g_00911	Prai.g_00997
OG0001223	Syaj.g_00844	Prai.g_00971
OG0001224	Syaj.g_00423	Prai.g_00922
OG0001225	Syaj.g_00425	Prai.g_00920
OG0001227	Syaj.g_02152	Prai.g_01101
OG0001228	Syaj.g_01565	Prai.g_01218
OG0001229	Syaj.g_00451	Prai.g_01368
OG0001231	Syaj.g_02279	Prai.g_01560
OG0001232	Syaj.g_01757	Prai.g_01661
OG0001233	Syaj.g_01598	Prai.g_01681
OG0001234	Syaj.g_02655	Prai.g_01716
OG0001235	Syaj.g_02679	Prai.g_01726
OG0001236	Syaj.g_02453	Prai.g_01816
OG0001237	Syaj.g_02447	Prai.g_01820
OG0001239	Syaj.g_01822	Prai.g_00071
OG0001240	Syaj.g_01871	Prai.g_00093
OG0001242	Syaj.g_01913	Prai.g_00119
OG0001243	Syaj.g_01926	Prai.g_00125
OG0001244	Syaj.g_01960	Prai.g_00141
OG0001246	Syaj.g_00100	Prai.g_00534
OG0001247	Syaj.g_00973	Prai.g_00712
OG0001248	Syaj.g_00978	Prai.g_00714
OG0001250	Syaj.g_00375	Prai.g_00806
OG0001252	Syaj.g_00416	Prai.g_00927
OG0001253	Syaj.g_01165	Prai.g_01102
OG0001254	Syaj.g_00646	Prai.g_01145
OG0001256	Syaj.g_01704	Prai.g_01553
OG0001257	Syaj.g_01342	Prai.g_01559
OG0001258	Syaj.g_01714	Prai.g_01635
OG0001260	Syaj.g_01617	Prai.g_01695
OG0001261	Syaj.g_02728	Prai.g_01769
OG0001262	Syaj.g_02320	Prai.g_01879
OG0001263	Syaj.g_01929	Prai.g_00128
OG0001265	Syaj.g_01911	Prai.g_00118
OG0001266	Syaj.g_02036	Prai.g_00214
OG0001267	Syaj.g_02565	Prai.g_00293
OG0001268	Syaj.g_02811	Prai.g_00352
OG0001270	Syaj.g_01558	Prai.g_00465
OG0001271	Syaj.g_01447	Prai.g_00502
OG0001272	Syaj.g_00078	Prai.g_00516
OG0001273	Syaj.g_01288	Prai.g_00660
OG0001275	Syaj.g_00827	Prai.g_00961
OG0001276	Syaj.g_00811	Prai.g_00942
OG0001277	Syaj.g_02227	Prai.g_01090
OG0001278	Syaj.g_00575	Prai.g_01223
OG0001279	Syaj.g_01356	Prai.g_01583
OG0001280	Syaj.g_01508	Prai.g_01334
OG0001281	Syaj.g_01519	Prai.g_01340
OG0001282	Syaj.g_00058	Prai.g_01371
OG0001284	Syaj.g_01688	Prai.g_01532
OG0001285	Syaj.g_01170	Prai.g_01664
OG0001286	Syaj.g_02742	Prai.g_01786
OG0001287	Syaj.g_02415	Prai.g_01840
OG0001288	Syaj.g_02394	Prai.g_01849
OG0001289	Syaj.g_01845	Prai.g_00087
OG0001290	Syaj.g_01880	Prai.g_00100
OG0001291	Syaj.g_01939	Prai.g_00135
OG0001292	Syaj.g_02616	Prai.g_00261
OG0001293	Syaj.g_02594	Prai.g_00274
OG0001294	Syaj.g_00722	Prai.g_00389
OG0001295	Syaj.g_00161	Prai.g_00498
OG0001296	Syaj.g_00106	Prai.g_00539
OG0001298	Syaj.g_00221	Prai.g_00605
OG0001299	Syaj.g_00716	Prai.g_00695
OG0001300	Syaj.g_00479	Prai.g_00722
OG0001301	Syaj.g_00440	Prai.g_00725
OG0001302	Syaj.g_01251	Prai.g_00860
OG0001304	Syaj.g_00795	Prai.g_00933
OG0001305	Syaj.g_00433	Prai.g_00914
OG0001306	Syaj.g_00285	Prai.g_01158
OG0001307	Syaj.g_02672	Prai.g_01354
OG0001309	Syaj.g_00116	Prai.g_01557
OG0001310	Syaj.g_01735	Prai.g_01650
OG0001312	Syaj.g_00931	Prai.g_01008
OG0001314	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258	Prai.g_00439
OG0001315	Syaj.g_02760	Prai.g_00061
OG0001316	Syaj.g_01946	Prai.g_00140
OG0001317	Syaj.g_02857	Prai.g_00245
OG0001321	Syaj.g_01528	Prai.g_00482
OG0001322	Syaj.g_01527	Prai.g_00483
OG0001323	Syaj.g_00119	Prai.g_00548
OG0001324	Syaj.g_00478	Prai.g_00723
OG0001325	Syaj.g_00953	Prai.g_00753
OG0001327	Syaj.g_00729	Prai.g_01075
OG0001328	Syaj.g_00764	Prai.g_01100
OG0001330	Syaj.g_01501	Prai.g_01309
OG0001332	Syaj.g_01631	Prai.g_01504
OG0001333	Syaj.g_01593	Prai.g_01675
OG0001334	Syaj.g_02770	Prai.g_01806
OG0001335	Syaj.g_02771	Prai.g_01807
OG0001336	Syaj.g_02239	Prai.g_01921
OG0001339	Syaj.g_01883	Prai.g_00103
OG0001340	Syaj.g_02787	Prai.g_00341
OG0001341	Syaj.g_00449	Prai.g_00897
OG0001343	Syaj.g_02184	Prai.g_01062
OG0001344	Syaj.g_00307	Prai.g_01175
OG0001345	Syaj.g_00337	Prai.g_01190
OG0001346	Syaj.g_01512	Prai.g_01336
OG0001348	Syaj.g_00393	Prai.g_01587
OG0001349	Syaj.g_01763	Prai.g_01407
OG0001351	Syaj.g_00272	Prai.g_00485
OG0001352	Syaj.g_00136	Prai.g_00709
OG0001353	Syaj.g_00386	Prai.g_00815
OG0001355	Syaj.g_01244	Prai.g_01272
OG0001358	Syaj.g_01309	Prai.g_00649
OG0001359	Syaj.g_02183	Prai.g_01061
OG0001360	Syaj.g_00340	Prai.g_01103
OG0001361	Syaj.g_00334	Prai.g_01187
OG0001362	Syaj.g_01396	Prai.g_01477
OG0001363	Syaj.g_01398	Prai.g_01479
OG0001364	Syaj.g_02473	Prai.g_01809
OG0001369	Syaj.g_01870	Prai.g_00092
OG0001375	Syaj.g_02185	Prai.g_01063
OG0001376	Syaj.g_02140	Prai.g_01069
OG0001377	Syaj.g_02139	Prai.g_01070
OG0001378	Syaj.g_01559	Prai.g_01112
OG0001381	Syaj.g_00405, Syaj.g_02663	Prai.g_01364
OG0001382	Syaj.g_00685	Prai.g_01575
OG0001394	Syaj.g_01059	Prai.g_01031
OG0001395	Syaj.g_00935	Prai.g_00931
OG0001397	Syaj.g_01397	Prai.g_01478
OG0001398	Syaj.g_01116	Prai.g_01601
OG0001403	Syaj.g_02297	Prai.g_00030
OG0001404	Syaj.g_01817	Prai.g_00068
OG0001405	Syaj.g_02773	Prai.g_00339
OG0001406	Syaj.g_02141	Prai.g_01068
OG0001407	Syaj.g_00137	Prai.g_01081
OG0001408	Syaj.g_00561	Prai.g_01086
OG0001410	Syaj.g_02673	Prai.g_01355
OG0001413	Syaj.g_01241	Prai.g_01547
OG0001414	Syaj.g_02664	Prai.g_00240
OG0001416	Syaj.g_01516	Prai.g_00490
OG0001417	Syaj.g_00858	Prai.g_00500
OG0001419	Syaj.g_00138	Prai.g_01082
OG0001420	Syaj.g_00131	Prai.g_01122
OG0001421	Syaj.g_01235, Syaj.g_01167	Prai.g_01554
OG0001428	Syaj.g_01993	Prai.g_00183
OG0001430	Syaj.g_02104	Prai.g_01271
OG0001432	Syaj.g_00509	Prai.g_01545
OG0001438	Syaj.g_02550	Prai.g_00306
OG0001439	Syaj.g_02520	Prai.g_00320
OG0001443	Syaj.g_02145	Prai.g_01602
OG0001446	Syaj.g_00527	Prai.g_00079
OG0001447	Syaj.g_01927	Prai.g_00126
OG0001448	Syaj.g_01813	Prai.g_00380
OG0001449	Syaj.g_02625	Prai.g_00413
OG0001452	Syaj.g_02607	Prai.g_01058
OG0001453	Syaj.g_00838	Prai.g_00967
OG0001454	Syaj.g_01231	Prai.g_01096
OG0001459	Syaj.g_00653	Prai.g_01552
OG0001462	Syaj.g_02304	Prai.g_00034
OG0001463	Syaj.g_00403	Prai.g_00299
OG0001464	Syaj.g_02788	Prai.g_00342
OG0001465	Syaj.g_00968	Prai.g_00731
OG0001470	Syaj.g_01567	Prai.g_01433
OG0001471	Syaj.g_02526	Prai.g_01548
OG0001473	Syaj.g_01255	Prai.g_01857
OG0001474	Syaj.g_02812	Prai.g_00353
OG0001475	Syaj.g_01569	Prai.g_00152
OG0001477	Syaj.g_00444	Prai.g_01254
OG0001480	Syaj.g_00343	Prai.g_00382
OG0001482	Syaj.g_00848	Prai.g_00488
OG0001492	Syaj.g_00578	Prai.g_01220
OG0001493	Syaj.g_00569	Prai.g_01228
OG0001496	Syaj.g_00446	Prai.g_01252
OG0001497	Syaj.g_00445	Prai.g_01253
OG0001499	Syaj.g_01211	Prai.g_00060
OG0001502	Syaj.g_00351	Prai.g_00877
OG0001505	Syaj.g_02359	Prai.g_01394
OG0001508	Syaj.g_01566	Prai.g_01432
OG0001514	Syaj.g_00447	Prai.g_01251
OG0001520	Syaj.g_00206	Prai.g_00406
OG0001522	Syaj.g_00385	Prai.g_00814
OG0001523	Syaj.g_00673	Prai.g_01147
OG0001524	Syaj.g_00672	Prai.g_01148
OG0001527	Syaj.g_00198	Prai.g_00591
OG0001532	Syaj.g_00619	Prai.g_01199
OG0001547	Syaj.g_01106	Prai.g_00875
OG0001548	Syaj.g_01222	Prai.g_00871
OG0001554	Syaj.g_02109	Prai.g_01555
OG0001562	Syaj.g_00821	Prai.g_00949
OG0001567	Syaj.g_01108	Prai.g_00876
OG0001568	Syaj.g_01104	Prai.g_00874
OG0001570	Syaj.g_01124	Prai.g_01255
OG0001582	Syaj.g_01215	Prai.g_00499
OG0001602	Syaj.g_00969	Prai.g_00730
OG0001625	Syaj.g_02600	Prai.g_00271
OG0001627	Syaj.g_01633	Prai.g_00889
OG0001633	Syaj.g_01347	Prai.g_01367
OG0001634	Syaj.g_00719	Prai.g_01582
OG0001647	Syaj.g_02574	Prai.g_00285
OG0001782	Syaj.g_02355	Prai.g_01732
OG0001924	Syaj.g_01318	Prai.g_01283
OG0001925	Syaj.g_01319	Prai.g_01284
OG0001926	Syaj.g_01320	Prai.g_01285
OG0001927	Syaj.g_01321	Prai.g_01286
OG0001993	Syaj.g_01316	Prai.g_01281
OG0001994	Syaj.g_01317	Prai.g_01282
OG0002019	Syaj.g_01105	Prai.g_01304
OG0002092	Syaj.g_01646	Prai.g_01240
OG0002097	Syaj.g_02340	Prai.g_00775
OG0002106	Syaj.g_00365	Prai.g_00396
OG0002112	Syaj.g_02537	Prai.g_00417
OG0002157	Syaj.g_02536	Prai.g_00418
OG0002158	Syaj.g_02538	Prai.g_00416
OG0002274	Syaj.g_02341	Prai.g_00776
OG0002369	Syaj.g_02343	Prai.g_00742
OG0002395	Syaj.g_02535, Syaj.g_02534	Prai.g_01628
OG0002396	Syaj.g_02703	Prai.g_01745
OG0002582	Syaj.g_02468	Prai.g_01319
OG0002618	Syaj.g_00171	Prai.g_01620
OG0002721	Syaj.g_00346	Prai.g_01320
