Orthogroup	Prao	Prbj
OG0001137	Prao.g_01081	Prbj.g_00832
OG0001138	Prao.g_01063	Prbj.g_00004
OG0001139	Prao.g_01062	Prbj.g_00006
OG0001140	Prao.g_01061	Prbj.g_00007
OG0001141	Prao.g_01060	Prbj.g_00008
OG0001142	Prao.g_01059	Prbj.g_00009
OG0001143	Prao.g_01052	Prbj.g_01907
OG0001144	Prao.g_01047	Prbj.g_02153
OG0001145	Prao.g_01284	Prbj.g_01717
OG0001146	Prao.g_01272	Prbj.g_01733
OG0001147	Prao.g_01253	Prbj.g_00121
OG0001148	Prao.g_01237	Prbj.g_01640
OG0001149	Prao.g_01236	Prbj.g_01641
OG0001150	Prao.g_01235	Prbj.g_01642
OG0001151	Prao.g_01224	Prbj.g_01654
OG0001152	Prao.g_01223	Prbj.g_01655
OG0001153	Prao.g_01428	Prbj.g_00651
OG0001154	Prao.g_01429	Prbj.g_00652
OG0001155	Prao.g_01441	Prbj.g_01686
OG0001156	Prao.g_01444	Prbj.g_01689
OG0001157	Prao.g_01445	Prbj.g_02538
OG0001158	Prao.g_01446	Prbj.g_01690
OG0001159	Prao.g_01447	Prbj.g_01691
OG0001160	Prao.g_01471	Prbj.g_00884
OG0001161	Prao.g_01484	Prbj.g_02535
OG0001162	Prao.g_01495	Prbj.g_00780
OG0001163	Prao.g_01544	Prbj.g_00870
OG0001164	Prao.g_01548	Prbj.g_00865
OG0001165	Prao.g_01551	Prbj.g_00862
OG0001166	Prao.g_01571	Prbj.g_00482
OG0001167	Prao.g_01588	Prbj.g_00461
OG0001168	Prao.g_01590	Prbj.g_00459
OG0001169	Prao.g_01592	Prbj.g_00457
OG0001170	Prao.g_01594	Prbj.g_00455
OG0001171	Prao.g_01603	Prbj.g_00445
OG0001172	Prao.g_01618	Prbj.g_02653
OG0001173	Prao.g_01619	Prbj.g_02652
OG0001174	Prao.g_01627	Prbj.g_02644
OG0001175	Prao.g_01628	Prbj.g_02643
OG0001176	Prao.g_01635	Prbj.g_01028
OG0001177	Prao.g_01638	Prbj.g_01030
OG0001178	Prao.g_01643	Prbj.g_00851
OG0001179	Prao.g_01671	Prbj.g_00999
OG0001180	Prao.g_01693	Prbj.g_00407
OG0001181	Prao.g_01697	Prbj.g_00403
OG0001182	Prao.g_01704	Prbj.g_00394
OG0001183	Prao.g_01708	Prbj.g_00367
OG0001184	Prao.g_01724	Prbj.g_01509
OG0001185	Prao.g_01738	Prbj.g_01592
OG0001186	Prao.g_01761	Prbj.g_01253
OG0001187	Prao.g_01765	Prbj.g_01249
OG0001188	Prao.g_01768	Prbj.g_01245
OG0001189	Prao.g_01785	Prbj.g_01223
OG0001190	Prao.g_01789	Prbj.g_01955
OG0001191	Prao.g_01799	Prbj.g_01968
OG0001192	Prao.g_01804	Prbj.g_01975
OG0001193	Prao.g_01814	Prbj.g_02013
OG0001194	Prao.g_01815	Prbj.g_02019
OG0001195	Prao.g_01816	Prbj.g_02020
OG0001196	Prao.g_01829	Prbj.g_02056
OG0001197	Prao.g_01830	Prbj.g_02058
OG0001198	Prao.g_01838	Prbj.g_02070
OG0001199	Prao.g_00213	Prbj.g_00570
OG0001200	Prao.g_00215	Prbj.g_00572
OG0001201	Prao.g_00246	Prbj.g_00621
OG0001202	Prao.g_00337	Prbj.g_01164
OG0001203	Prao.g_00376	Prbj.g_02610
OG0001204	Prao.g_00381	Prbj.g_01340
OG0001205	Prao.g_00549	Prbj.g_00110
OG0001206	Prao.g_00568	Prbj.g_00151
OG0001207	Prao.g_00583	Prbj.g_01638
OG0001208	Prao.g_00588	Prbj.g_01628
OG0001209	Prao.g_01856	Prbj.g_02130
OG0001210	Prao.g_01159	Prbj.g_02142
OG0001211	Prao.g_01169	Prbj.g_01864
OG0001212	Prao.g_00034	Prbj.g_01771
OG0001213	Prao.g_00068	Prbj.g_02565
OG0001214	Prao.g_00076	Prbj.g_02575
OG0001215	Prao.g_00128	Prbj.g_00932
OG0001216	Prao.g_00650	Prbj.g_02181
OG0001217	Prao.g_00687	Prbj.g_01884
OG0001218	Prao.g_00694	Prbj.g_00663
OG0001219	Prao.g_00729	Prbj.g_02311
OG0001220	Prao.g_00793	Prbj.g_02503
OG0001221	Prao.g_00856	Prbj.g_02364
OG0001222	Prao.g_00894	Prbj.g_01984
OG0001223	Prao.g_00920	Prbj.g_02243
OG0001224	Prao.g_00970	Prbj.g_01842
OG0001225	Prao.g_00972	Prbj.g_01840
OG0001226	Prao.g_01001	Prbj.g_00678
OG0001227	Prao.g_01019	Prbj.g_01669
OG0001228	Prao.g_01044	Prbj.g_02158
OG0001229	Prao.g_01241	Prbj.g_00873
OG0001230	Prao.g_01389	Prbj.g_01046
OG0001231	Prao.g_01493	Prbj.g_01184
OG0001232	Prao.g_01575	Prbj.g_00477
OG0001233	Prao.g_01595	Prbj.g_00454
OG0001234	Prao.g_01630	Prbj.g_02640
OG0001235	Prao.g_01640	Prbj.g_01033
OG0001236	Prao.g_01721	Prbj.g_01505
OG0001238	Prao.g_01800	Prbj.g_01969
OG0001239	Prao.g_00210	Prbj.g_00567
OG0001240	Prao.g_00232	Prbj.g_00604
OG0001241	Prao.g_00240	Prbj.g_00614
OG0001242	Prao.g_00258	Prbj.g_01560
OG0001243	Prao.g_00264	Prbj.g_01529
OG0001245	Prao.g_00514	Prbj.g_00689
OG0001246	Prao.g_00610	Prbj.g_02091
OG0001247	Prao.g_00121	Prbj.g_02453
OG0001248	Prao.g_00123	Prbj.g_00943
OG0001249	Prao.g_00718	Prbj.g_00347
OG0001250	Prao.g_00782	Prbj.g_02482
OG0001252	Prao.g_00965	Prbj.g_01847
OG0001253	Prao.g_01020	Prbj.g_00696
OG0001254	Prao.g_01120	Prbj.g_01991
OG0001255	Prao.g_01105	Prbj.g_00769
OG0001258	Prao.g_01549	Prbj.g_00864
OG0001259	Prao.g_01593	Prbj.g_00456
OG0001260	Prao.g_01609	Prbj.g_00426
OG0001261	Prao.g_01679	Prbj.g_00990
OG0001262	Prao.g_01783	Prbj.g_01226
OG0001263	Prao.g_00267	Prbj.g_01531
OG0001265	Prao.g_00257	Prbj.g_01558
OG0001266	Prao.g_00341	Prbj.g_01168
OG0001267	Prao.g_00417	Prbj.g_01405
OG0001268	Prao.g_00475	Prbj.g_00335
OG0001269	Prao.g_00493	Prbj.g_02500
OG0001270	Prao.g_00538	Prbj.g_00098
OG0001271	Prao.g_00578	Prbj.g_00131
OG0001272	Prao.g_00592	Prbj.g_01624
OG0001273	Prao.g_00070	Prbj.g_02568
OG0001274	Prao.g_00141	Prbj.g_00269
OG0001275	Prao.g_00930	Prbj.g_02227
OG0001276	Prao.g_00949	Prbj.g_02210
OG0001277	Prao.g_01009	Prbj.g_02042
OG0001278	Prao.g_01039	Prbj.g_02165
OG0001280	Prao.g_01277	Prbj.g_01725
OG0001281	Prao.g_01271	Prbj.g_01734
OG0001283	Prao.g_01216	Prbj.g_02051
OG0001285	Prao.g_01578	Prbj.g_00473
OG0001286	Prao.g_01691	Prbj.g_00409
OG0001288	Prao.g_01754	Prbj.g_01286
OG0001290	Prao.g_00239	Prbj.g_00613
OG0001292	Prao.g_00386	Prbj.g_01346
OG0001293	Prao.g_00399	Prbj.g_01369
OG0001294	Prao.g_00512	Prbj.g_00826
OG0001295	Prao.g_00573	Prbj.g_02145
OG0001297	Prao.g_00620	Prbj.g_02100
OG0001298	Prao.g_01869	Prbj.g_01797
OG0001300	Prao.g_00131	Prbj.g_00947
OG0001301	Prao.g_00134	Prbj.g_00755
OG0001302	Prao.g_00727	Prbj.g_01337
OG0001307	Prao.g_01256	Prbj.g_00670
OG0001308	Prao.g_01407	Prbj.g_01074
OG0001309	Prao.g_01490	Prbj.g_02106
OG0001310	Prao.g_01564	Prbj.g_00488
OG0001311	Prao.g_00951	Prbj.g_02208
OG0001312	Prao.g_00883	Prbj.g_02298
OG0001313	Prao.g_00641	Prbj.g_00142, Prbj.g_00143
OG0001316	Prao.g_00278	Prbj.g_01548
OG0001319	Prao.g_00410	Prbj.g_01395
OG0001321	Prao.g_00555	Prbj.g_00119
OG0001322	Prao.g_00556	Prbj.g_00120
OG0001323	Prao.g_00625	Prbj.g_02109
OG0001324	Prao.g_00132	Prbj.g_00948
OG0001326	Prao.g_00817	Prbj.g_02026
OG0001328	Prao.g_01018	Prbj.g_02357
OG0001329	Prao.g_01129	Prbj.g_00043
OG0001330	Prao.g_01306	Prbj.g_01718
OG0001331	Prao.g_01233	Prbj.g_01644
OG0001332	Prao.g_01439	Prbj.g_01674
OG0001333	Prao.g_01589	Prbj.g_00460
OG0001334	Prao.g_01711	Prbj.g_00363
OG0001335	Prao.g_01712	Prbj.g_00362
OG0001336	Prao.g_01826	Prbj.g_02052
OG0001339	Prao.g_00242	Prbj.g_00616
OG0001340	Prao.g_00464	Prbj.g_00352
OG0001341	Prao.g_00685	Prbj.g_02463
OG0001344	Prao.g_01085	Prbj.g_00845
OG0001347	Prao.g_01189	Prbj.g_01278, Prbj.g_00979
OG0001351	Prao.g_00558	Prbj.g_01893
OG0001352	Prao.g_00118	Prbj.g_00760
OG0001353	Prao.g_00773	Prbj.g_02473
OG0001354	Prao.g_00912	Prbj.g_02252
OG0001355	Prao.g_01521	Prbj.g_02368
OG0001358	Prao.g_00059	Prbj.g_02549
OG0001360	Prao.g_01021	Prbj.g_00018
OG0001361	Prao.g_01073	Prbj.g_00309
OG0001362	Prao.g_01411	Prbj.g_01078
OG0001363	Prao.g_01413	Prbj.g_01080
OG0001365	Prao.g_01793	Prbj.g_01960
OG0001369	Prao.g_00231	Prbj.g_00603
OG0001371	Prao.g_00117	Prbj.g_00184
OG0001372	Prao.g_00693	Prbj.g_01324
OG0001373	Prao.g_00816	Prbj.g_02025
OG0001374	Prao.g_00824	Prbj.g_02033
OG0001376	Prao.g_00987	Prbj.g_01978
OG0001377	Prao.g_00988	Prbj.g_01977
OG0001378	Prao.g_01157	Prbj.g_00091
OG0001379	Prao.g_01282	Prbj.g_01720
OG0001380	Prao.g_01251	Prbj.g_02508
OG0001381	Prao.g_01245	Prbj.g_02689
OG0001382	Prao.g_01505	Prbj.g_02174
OG0001385	Prao.g_00813	Prbj.g_02022
OG0001386	Prao.g_00814	Prbj.g_02023
OG0001387	Prao.g_00815	Prbj.g_02024
OG0001388	Prao.g_00818	Prbj.g_02027
OG0001389	Prao.g_00819	Prbj.g_02028
OG0001390	Prao.g_00820	Prbj.g_02029
OG0001391	Prao.g_00821	Prbj.g_02030
OG0001392	Prao.g_00822	Prbj.g_02031
OG0001393	Prao.g_00823	Prbj.g_02032
OG0001395	Prao.g_00961	Prbj.g_02197
OG0001396	Prao.g_01188	Prbj.g_01277
OG0001397	Prao.g_01412	Prbj.g_01079
OG0001399	Prao.g_01632	Prbj.g_00377, Prbj.g_00390
OG0001401	Prao.g_00642	Prbj.g_02477
OG0001402	Prao.g_00702	Prbj.g_02554
OG0001405	Prao.g_00462	Prbj.g_00360
OG0001406	Prao.g_00986	Prbj.g_01979
OG0001409	Prao.g_01082	Prbj.g_00834
OG0001410	Prao.g_01255	Prbj.g_00671
OG0001412	Prao.g_01190	Prbj.g_00978
OG0001414	Prao.g_00367	Prbj.g_00181
OG0001415	Prao.g_00369	Prbj.g_01776
OG0001416	Prao.g_00565	Prbj.g_01731
OG0001418	Prao.g_00122	Prbj.g_02636
OG0001422	Prao.g_01511	Prbj.g_00158
OG0001423	Prao.g_01368	Prbj.g_02711, Prbj.g_01102
OG0001425	Prao.g_01803	Prbj.g_01972
OG0001431	Prao.g_01308	Prbj.g_00731
OG0001437	Prao.g_00368	Prbj.g_01775
OG0001438	Prao.g_00430	Prbj.g_01420
OG0001441	Prao.g_00627	Prbj.g_02111
OG0001442	Prao.g_00678	Prbj.g_02389
OG0001446	Prao.g_00218	Prbj.g_00047
OG0001449	Prao.g_00527	Prbj.g_01327
OG0001450	Prao.g_00125	Prbj.g_00921
OG0001451	Prao.g_00802	Prbj.g_02199
OG0001455	Prao.g_01135	Prbj.g_00227
OG0001462	Prao.g_00180	Prbj.g_01210
OG0001463	Prao.g_00423	Prbj.g_01413
OG0001464	Prao.g_00465	Prbj.g_00351
OG0001472	Prao.g_01489	Prbj.g_00907
OG0001477	Prao.g_00006	Prbj.g_00750
OG0001479	Prao.g_00473	Prbj.g_00337
OG0001481	Prao.g_00508	Prbj.g_01896
OG0001484	Prao.g_01298	Prbj.g_02172
OG0001485	Prao.g_01522	Prbj.g_01678
OG0001491	Prao.g_00725	Prbj.g_00023
OG0001495	Prao.g_01637	Prbj.g_01031
OG0001496	Prao.g_00008	Prbj.g_00746
OG0001497	Prao.g_00007	Prbj.g_00749
OG0001500	Prao.g_00401	Prbj.g_00180
OG0001501	Prao.g_00143	Prbj.g_00168
OG0001503	Prao.g_01115	Prbj.g_01336
OG0001506	Prao.g_01437	Prbj.g_00036
OG0001514	Prao.g_00009	Prbj.g_00745
OG0001550	Prao.g_01132	Prbj.g_00688
OG0001553	Prao.g_01394	Prbj.g_01053
OG0001555	Prao.g_01501	Prbj.g_01316
OG0001558	Prao.g_00638	Prbj.g_01187
OG0001569	Prao.g_01026	Prbj.g_02632
OG0001605	Prao.g_00942	Prbj.g_00038
OG0001627	Prao.g_00691	Prbj.g_01682
OG0001641	Prao.g_01200	Prbj.g_02238
OG0001652	Prao.g_00636	Prbj.g_01185
OG0001670	Prao.g_01526	Prbj.g_00736
OG0001671	Prao.g_00151	Prbj.g_00254
OG0001696	Prao.g_00803	Prbj.g_00920
OG0001698	Prao.g_00994	Prbj.g_00764
OG0001748	Prao.g_00152	Prbj.g_00256
OG0001837	Prao.g_00153	Prbj.g_00255
OG0001992	Prao.g_00700	Prbj.g_00379
OG0002424	Prao.g_01517	Prbj.g_01154
