Orthogroup	Prao	Syam
OG0001178	Prao.g_01643	Syam.g_01995
OG0001179	Prao.g_01671	Syam.g_00351
OG0001180	Prao.g_01693	Syam.g_00378
OG0001181	Prao.g_01697	Syam.g_00382
OG0001182	Prao.g_01704	Syam.g_00391
OG0001183	Prao.g_01708	Syam.g_00396
OG0001184	Prao.g_01724	Syam.g_00143
OG0001185	Prao.g_01738	Syam.g_00121
OG0001186	Prao.g_01761	Syam.g_00076
OG0001187	Prao.g_01765	Syam.g_00073
OG0001188	Prao.g_01768	Syam.g_00070
OG0001189	Prao.g_01785	Syam.g_00054
OG0001190	Prao.g_01789	Syam.g_02313
OG0001191	Prao.g_01799	Syam.g_02324
OG0001192	Prao.g_01804	Syam.g_02330
OG0001193	Prao.g_01814	Syam.g_02355
OG0001194	Prao.g_01815	Syam.g_02357
OG0001195	Prao.g_01816	Syam.g_02358
OG0001196	Prao.g_01829	Syam.g_02429
OG0001197	Prao.g_01830	Syam.g_02431
OG0001198	Prao.g_01838	Syam.g_02443
OG0001199	Prao.g_00213	Syam.g_02068
OG0001200	Prao.g_00215	Syam.g_02070
OG0001201	Prao.g_00246	Syam.g_02122
OG0001202	Prao.g_00337	Syam.g_02255
OG0001203	Prao.g_00376	Syam.g_00511
OG0001204	Prao.g_00381	Syam.g_00282
OG0001205	Prao.g_00549	Syam.g_01852
OG0001206	Prao.g_00568	Syam.g_01680
OG0001208	Prao.g_00588	Syam.g_00585
OG0001209	Prao.g_01856	Syam.g_00654
OG0001210	Prao.g_01159	Syam.g_00663
OG0001211	Prao.g_01169	Syam.g_00678
OG0001212	Prao.g_00034	Syam.g_01717
OG0001213	Prao.g_00068	Syam.g_01479
OG0001214	Prao.g_00076	Syam.g_01466
OG0001215	Prao.g_00128	Syam.g_00808
OG0001216	Prao.g_00650	Syam.g_01245
OG0001217	Prao.g_00687	Syam.g_01403
OG0001218	Prao.g_00694	Syam.g_01662
OG0001219	Prao.g_00729	Syam.g_01080
OG0001220	Prao.g_00793	Syam.g_01754
OG0001221	Prao.g_00856	Syam.g_01334
OG0001222	Prao.g_00894	Syam.g_01111
OG0001224	Prao.g_00970	Syam.g_00770
OG0001225	Prao.g_00972	Syam.g_00772
OG0001226	Prao.g_01001	Syam.g_01425
OG0001227	Prao.g_01019	Syam.g_02340
OG0001228	Prao.g_01044	Syam.g_01858
OG0001229	Prao.g_01241	Syam.g_00796
OG0001230	Prao.g_01389	Syam.g_01603
OG0001231	Prao.g_01493	Syam.g_00017
OG0001232	Prao.g_01575	Syam.g_02022
OG0001233	Prao.g_01595	Syam.g_01895
OG0001234	Prao.g_01630	Syam.g_00306
OG0001235	Prao.g_01640	Syam.g_00313
OG0001236	Prao.g_01721	Syam.g_00146
OG0001238	Prao.g_01800	Syam.g_02326
OG0001239	Prao.g_00210	Syam.g_02065
OG0001240	Prao.g_00232	Syam.g_02105
OG0001241	Prao.g_00240	Syam.g_02115
OG0001242	Prao.g_00258	Syam.g_02145
OG0001244	Prao.g_00279	Syam.g_02188
OG0001245	Prao.g_00514	Syam.g_01057
OG0001246	Prao.g_00610	Syam.g_00611
OG0001247	Prao.g_00121	Syam.g_01253
OG0001248	Prao.g_00123	Syam.g_01256
OG0001249	Prao.g_00718	Syam.g_00436
OG0001250	Prao.g_00782	Syam.g_00731
OG0001251	Prao.g_00830	Syam.g_02365
OG0001252	Prao.g_00965	Syam.g_00763
OG0001253	Prao.g_01020	Syam.g_01021
OG0001254	Prao.g_01120	Syam.g_00916
OG0001255	Prao.g_01105	Syam.g_01056
OG0001256	Prao.g_01486	Syam.g_01976
OG0001257	Prao.g_01492	Syam.g_01683
OG0001258	Prao.g_01549	Syam.g_01986
OG0001259	Prao.g_01593	Syam.g_01893
OG0001260	Prao.g_01609	Syam.g_01912
OG0001261	Prao.g_01679	Syam.g_00360
OG0001262	Prao.g_01783	Syam.g_00056
OG0001263	Prao.g_00267	Syam.g_02159
OG0001265	Prao.g_00257	Syam.g_02143
OG0001266	Prao.g_00341	Syam.g_02259
OG0001267	Prao.g_00417	Syam.g_00230
OG0001268	Prao.g_00475	Syam.g_00463
OG0001269	Prao.g_00493	Syam.g_00956
OG0001270	Prao.g_00538	Syam.g_01871
OG0001271	Prao.g_00578	Syam.g_01671
OG0001272	Prao.g_00592	Syam.g_00589
OG0001273	Prao.g_00070	Syam.g_01472
OG0001274	Prao.g_00141	Syam.g_02285
OG0001275	Prao.g_00930	Syam.g_01174
OG0001276	Prao.g_00949	Syam.g_01190
OG0001277	Prao.g_01009	Syam.g_02415
OG0001278	Prao.g_01039	Syam.g_00862
OG0001280	Prao.g_01277	Syam.g_01827
OG0001281	Prao.g_01271	Syam.g_01837
OG0001282	Prao.g_01238	Syam.g_00574
OG0001283	Prao.g_01216	Syam.g_02424
OG0001284	Prao.g_01466	Syam.g_01960
OG0001285	Prao.g_01578	Syam.g_02380
OG0001286	Prao.g_01691	Syam.g_00376
OG0001287	Prao.g_01745	Syam.g_00113
OG0001288	Prao.g_01754	Syam.g_00102
OG0001289	Prao.g_00226	Syam.g_02089
OG0001290	Prao.g_00239	Syam.g_02114
OG0001292	Prao.g_00386	Syam.g_00276
OG0001293	Prao.g_00399	Syam.g_00256
OG0001294	Prao.g_00512	Syam.g_01365
OG0001295	Prao.g_00573	Syam.g_00665
OG0001296	Prao.g_00615	Syam.g_00617
OG0001297	Prao.g_00620	Syam.g_00621
OG0001298	Prao.g_01869	Syam.g_01738
OG0001299	Prao.g_00105	Syam.g_01371
OG0001300	Prao.g_00131	Syam.g_00800
OG0001301	Prao.g_00134	Syam.g_00786
OG0001302	Prao.g_00727	Syam.g_01437
OG0001304	Prao.g_00959	Syam.g_01204
OG0001305	Prao.g_00978	Syam.g_00780
OG0001306	Prao.g_01103	Syam.g_01811
OG0001307	Prao.g_01256	Syam.g_00945
OG0001308	Prao.g_01407	Syam.g_01623
OG0001309	Prao.g_01490	Syam.g_00628
OG0001311	Prao.g_00951	Syam.g_01192
OG0001312	Prao.g_00883	Syam.g_01092
OG0001315	Prao.g_00200	Syam.g_00394
OG0001316	Prao.g_00278	Syam.g_02176
OG0001317	Prao.g_00372	Syam.g_00505
OG0001319	Prao.g_00410	Syam.g_00241
OG0001321	Prao.g_00555	Syam.g_01846
OG0001322	Prao.g_00556	Syam.g_01845
OG0001323	Prao.g_00625	Syam.g_00631
OG0001324	Prao.g_00132	Syam.g_00799
OG0001325	Prao.g_00653	Syam.g_01241
OG0001326	Prao.g_00817	Syam.g_02370
OG0001327	Prao.g_00993	Syam.g_01359
OG0001328	Prao.g_01018	Syam.g_01340
OG0001330	Prao.g_01306	Syam.g_01819
OG0001331	Prao.g_01233	Syam.g_00569
OG0001332	Prao.g_01439	Syam.g_01919
OG0001333	Prao.g_01589	Syam.g_01889
OG0001334	Prao.g_01711	Syam.g_00405
OG0001335	Prao.g_01712	Syam.g_00406
OG0001336	Prao.g_01826	Syam.g_02425
OG0001339	Prao.g_00242	Syam.g_02117
OG0001340	Prao.g_00464	Syam.g_00425
OG0001341	Prao.g_00685	Syam.g_00795
OG0001343	Prao.g_00826, Prao.g_00827	Syam.g_02361
OG0001344	Prao.g_01085	Syam.g_01790
OG0001345	Prao.g_01070	Syam.g_01764
OG0001346	Prao.g_01275	Syam.g_01831
OG0001347	Prao.g_01189	Syam.g_00081
OG0001350	Prao.g_01537	Syam.g_00510
OG0001351	Prao.g_00558	Syam.g_01695
OG0001352	Prao.g_00118	Syam.g_00644
OG0001353	Prao.g_00773	Syam.g_00742
OG0001354	Prao.g_00912	Syam.g_01145
OG0001355	Prao.g_01521	Syam.g_00957
OG0001358	Prao.g_00059	Syam.g_01495
OG0001359	Prao.g_00828	Syam.g_02360
OG0001360	Prao.g_01021	Syam.g_01762
OG0001361	Prao.g_01073	Syam.g_01767
OG0001362	Prao.g_01411	Syam.g_01628
OG0001363	Prao.g_01413	Syam.g_01630
OG0001364	Prao.g_01714	Syam.g_00158
OG0001372	Prao.g_00693	Syam.g_00450, Syam.g_00984
OG0001373	Prao.g_00816	Syam.g_02369
OG0001374	Prao.g_00824	Syam.g_02377
OG0001375	Prao.g_00825	Syam.g_02362
OG0001376	Prao.g_00987	Syam.g_02332
OG0001377	Prao.g_00988	Syam.g_02331
OG0001378	Prao.g_01157	Syam.g_01872
OG0001379	Prao.g_01282	Syam.g_01821
OG0001380	Prao.g_01251	Syam.g_01409
OG0001381	Prao.g_01245	Syam.g_00939
OG0001382	Prao.g_01505	Syam.g_01557
OG0001385	Prao.g_00813	Syam.g_02366
OG0001386	Prao.g_00814	Syam.g_02367
OG0001387	Prao.g_00815	Syam.g_02368
OG0001388	Prao.g_00818	Syam.g_02371
OG0001389	Prao.g_00819	Syam.g_02372
OG0001390	Prao.g_00820	Syam.g_02373
OG0001391	Prao.g_00821	Syam.g_02374
OG0001392	Prao.g_00822	Syam.g_02375
OG0001393	Prao.g_00823	Syam.g_02376
OG0001395	Prao.g_00961	Syam.g_01225
OG0001396	Prao.g_01188	Syam.g_00080
OG0001397	Prao.g_01412	Syam.g_01629
OG0001401	Prao.g_00642	Syam.g_00738, Syam.g_00737
OG0001402	Prao.g_00702	Syam.g_01490
OG0001404	Prao.g_00207	Syam.g_02061
OG0001405	Prao.g_00462	Syam.g_00408
OG0001406	Prao.g_00986	Syam.g_02333
OG0001407	Prao.g_00999	Syam.g_00645
OG0001408	Prao.g_01005	Syam.g_00848
OG0001413	Prao.g_01481	Syam.g_01430
OG0001414	Prao.g_00367	Syam.g_00940
OG0001416	Prao.g_00565	Syam.g_01834
OG0001417	Prao.g_00575	Syam.g_01144
OG0001419	Prao.g_01000	Syam.g_00646
OG0001420	Prao.g_01148	Syam.g_00642
OG0001421	Prao.g_01487	Syam.g_01019
OG0001422	Prao.g_01511	Syam.g_01822
OG0001423	Prao.g_01368	Syam.g_00534, Syam.g_00553, Syam.g_00548
OG0001425	Prao.g_01803	Syam.g_02329
OG0001428	Prao.g_00310	Syam.g_02220
OG0001429	Prao.g_00730	Syam.g_01083
OG0001430	Prao.g_01312	Syam.g_02305
OG0001432	Prao.g_01479	Syam.g_00822
OG0001438	Prao.g_00430	Syam.g_00215
OG0001439	Prao.g_00443	Syam.g_00190
OG0001441	Prao.g_00627	Syam.g_00633
OG0001442	Prao.g_00678	Syam.g_01306
OG0001447	Prao.g_00265	Syam.g_02152
OG0001448	Prao.g_00502	Syam.g_02342
OG0001449	Prao.g_00527	Syam.g_00285
OG0001452	Prao.g_00832	Syam.g_00268
OG0001453	Prao.g_00924	Syam.g_01166
OG0001454	Prao.g_01014	Syam.g_01426
OG0001456	Prao.g_01112	Syam.g_02387
OG0001457	Prao.g_01111	Syam.g_02388
OG0001458	Prao.g_01110	Syam.g_02389
OG0001459	Prao.g_01323	Syam.g_00949
OG0001462	Prao.g_00180	Syam.g_00041
OG0001465	Prao.g_00140	Syam.g_01250
OG0001467	Prao.g_00719	Syam.g_01438
OG0001468	Prao.g_00991	Syam.g_01435
OG0001471	Prao.g_01482	Syam.g_00195
OG0001472	Prao.g_01489	Syam.g_00833
OG0001473	Prao.g_01762	Syam.g_01440
OG0001477	Prao.g_00006	Syam.g_00789
OG0001479	Prao.g_00473	Syam.g_00461
OG0001480	Prao.g_00504	Syam.g_01755
OG0001482	Prao.g_00561	Syam.g_01154
OG0001484	Prao.g_01298	Syam.g_02378
OG0001492	Prao.g_01042	Syam.g_00865
OG0001493	Prao.g_01034	Syam.g_00857
OG0001495	Prao.g_01637	Syam.g_00318
OG0001496	Prao.g_00008	Syam.g_00791
OG0001497	Prao.g_00007	Syam.g_00790
OG0001499	Prao.g_00199	Syam.g_02154, Syam.g_01397
OG0001502	Prao.g_00710	Syam.g_00705
OG0001504	Prao.g_01322	Syam.g_00948
OG0001507	Prao.g_01532	Syam.g_00975
OG0001514	Prao.g_00009	Syam.g_00792
OG0001520	Prao.g_00522	Syam.g_01752
OG0001526	Prao.g_01613	Syam.g_02183
OG0001546	Prao.g_00630	Syam.g_00636
OG0001547	Prao.g_00712	Syam.g_01059
OG0001548	Prao.g_00716	Syam.g_01420
OG0001549	Prao.g_00800	Syam.g_01761
OG0001551	Prao.g_01113	Syam.g_00755
OG0001554	Prao.g_01488	Syam.g_02311
OG0001558	Prao.g_00638	Syam.g_00019
OG0001564	Prao.g_01209	Syam.g_02383
OG0001567	Prao.g_00711	Syam.g_01058
OG0001568	Prao.g_00713	Syam.g_01061
OG0001582	Prao.g_00574	Syam.g_01128
OG0001585	Prao.g_01329	Syam.g_01008
OG0001602	Prao.g_00139	Syam.g_01251
OG0001625	Prao.g_00396	Syam.g_00262
OG0001627	Prao.g_00691	Syam.g_01921
OG0001633	Prao.g_01242	Syam.g_01586
OG0001641	Prao.g_01200	Syam.g_01164
OG0001647	Prao.g_00411	Syam.g_00239
OG0001652	Prao.g_00636	Syam.g_00018
OG0001667	Prao.g_01303	Syam.g_00840
OG0001669	Prao.g_00184	Syam.g_00088
OG0001718	Prao.g_00498	Syam.g_01501
OG0001758	Prao.g_01541	Syam.g_00551
OG0001875	Prao.g_01542	Syam.g_00550
OG0001876	Prao.g_01543	Syam.g_00549
OG0001928	Prao.g_01376	Syam.g_01544
OG0001991	Prao.g_00562	Syam.g_01389
OG0002295	Prao.g_01372	Syam.g_01579, Syam.g_01578
OG0002416	Prao.g_01028	Syam.g_01407
OG0005646	Prao.g_00011	Syam.g_02042
