Orthogroup	Prao	Prbk
OG0001138	Prao.g_01063	Prbk.g_00137
OG0001139	Prao.g_01062	Prbk.g_00135
OG0001140	Prao.g_01061	Prbk.g_00134
OG0001141	Prao.g_01060	Prbk.g_00133
OG0001142	Prao.g_01059	Prbk.g_00132
OG0001143	Prao.g_01052	Prbk.g_01504
OG0001144	Prao.g_01047	Prbk.g_00188
OG0001145	Prao.g_01284	Prbk.g_01194
OG0001146	Prao.g_01272	Prbk.g_01178
OG0001147	Prao.g_01253	Prbk.g_02120
OG0001148	Prao.g_01237	Prbk.g_02051
OG0001149	Prao.g_01236	Prbk.g_02050
OG0001150	Prao.g_01235	Prbk.g_02049
OG0001151	Prao.g_01224	Prbk.g_02037
OG0001152	Prao.g_01223	Prbk.g_02036
OG0001153	Prao.g_01428	Prbk.g_01217
OG0001154	Prao.g_01429	Prbk.g_01216
OG0001155	Prao.g_01441	Prbk.g_02004
OG0001156	Prao.g_01444	Prbk.g_02001
OG0001157	Prao.g_01445	Prbk.g_02596
OG0001158	Prao.g_01446	Prbk.g_02000
OG0001159	Prao.g_01447	Prbk.g_01999
OG0001160	Prao.g_01471	Prbk.g_00934
OG0001161	Prao.g_01484	Prbk.g_02593
OG0001162	Prao.g_01495	Prbk.g_01788
OG0001163	Prao.g_01544	Prbk.g_00920
OG0001164	Prao.g_01548	Prbk.g_00915
OG0001165	Prao.g_01551	Prbk.g_00912
OG0001166	Prao.g_01571	Prbk.g_01438
OG0001167	Prao.g_01588	Prbk.g_01417
OG0001168	Prao.g_01590	Prbk.g_01415
OG0001169	Prao.g_01592	Prbk.g_01413
OG0001170	Prao.g_01594	Prbk.g_01411
OG0001171	Prao.g_01603	Prbk.g_01401
OG0001172	Prao.g_01618	Prbk.g_01908
OG0001173	Prao.g_01619	Prbk.g_01909
OG0001174	Prao.g_01627	Prbk.g_01917
OG0001175	Prao.g_01628	Prbk.g_01918
OG0001176	Prao.g_01635	Prbk.g_00991
OG0001177	Prao.g_01638	Prbk.g_00993
OG0001178	Prao.g_01643	Prbk.g_00901
OG0001179	Prao.g_01671	Prbk.g_00962
OG0001180	Prao.g_01693	Prbk.g_00804
OG0001181	Prao.g_01697	Prbk.g_00808
OG0001182	Prao.g_01704	Prbk.g_00817
OG0001183	Prao.g_01708	Prbk.g_00845
OG0001184	Prao.g_01724	Prbk.g_00521
OG0001185	Prao.g_01738	Prbk.g_00231
OG0001186	Prao.g_01761	Prbk.g_01568
OG0001187	Prao.g_01765	Prbk.g_01572
OG0001188	Prao.g_01768	Prbk.g_01576
OG0001189	Prao.g_01785	Prbk.g_01598
OG0001190	Prao.g_01789	Prbk.g_02160
OG0001191	Prao.g_01799	Prbk.g_02173
OG0001192	Prao.g_01804	Prbk.g_02180
OG0001193	Prao.g_01814	Prbk.g_02218
OG0001194	Prao.g_01815	Prbk.g_02224
OG0001195	Prao.g_01816	Prbk.g_02225
OG0001196	Prao.g_01829	Prbk.g_02261
OG0001197	Prao.g_01830	Prbk.g_02263
OG0001198	Prao.g_01838	Prbk.g_02275
OG0001199	Prao.g_00213	Prbk.g_01314
OG0001200	Prao.g_00215	Prbk.g_01312
OG0001201	Prao.g_00246	Prbk.g_00010
OG0001202	Prao.g_00337	Prbk.g_01254
OG0001203	Prao.g_00376	Prbk.g_01519
OG0001204	Prao.g_00381	Prbk.g_01013
OG0001205	Prao.g_00549	Prbk.g_00318
OG0001206	Prao.g_00568	Prbk.g_02089
OG0001207	Prao.g_00583	Prbk.g_02053
OG0001208	Prao.g_00588	Prbk.g_02063
OG0001209	Prao.g_01856	Prbk.g_01083
OG0001210	Prao.g_01159	Prbk.g_01095
OG0001211	Prao.g_01169	Prbk.g_01892
OG0001212	Prao.g_00034	Prbk.g_01140
OG0001213	Prao.g_00068	Prbk.g_02623
OG0001214	Prao.g_00076	Prbk.g_02633
OG0001215	Prao.g_00128	Prbk.g_01816
OG0001216	Prao.g_00650	Prbk.g_00616
OG0001217	Prao.g_00687	Prbk.g_01872
OG0001218	Prao.g_00694	Prbk.g_01205
OG0001219	Prao.g_00729	Prbk.g_02367
OG0001220	Prao.g_00793	Prbk.g_02559
OG0001221	Prao.g_00856	Prbk.g_02420
OG0001222	Prao.g_00894	Prbk.g_02189
OG0001223	Prao.g_00920	Prbk.g_02299
OG0001224	Prao.g_00970	Prbk.g_00060
OG0001225	Prao.g_00972	Prbk.g_00058
OG0001226	Prao.g_01001	Prbk.g_01682
OG0001227	Prao.g_01019	Prbk.g_02022
OG0001228	Prao.g_01044	Prbk.g_00183
OG0001229	Prao.g_01241	Prbk.g_00923
OG0001230	Prao.g_01389	Prbk.g_00249
OG0001231	Prao.g_01493	Prbk.g_01637
OG0001232	Prao.g_01575	Prbk.g_01433
OG0001233	Prao.g_01595	Prbk.g_01410
OG0001234	Prao.g_01630	Prbk.g_01921
OG0001235	Prao.g_01640	Prbk.g_00996
OG0001236	Prao.g_01721	Prbk.g_00517
OG0001238	Prao.g_01800	Prbk.g_02174
OG0001239	Prao.g_00210	Prbk.g_01317
OG0001240	Prao.g_00232	Prbk.g_00027
OG0001241	Prao.g_00240	Prbk.g_00017
OG0001242	Prao.g_00258	Prbk.g_00200
OG0001243	Prao.g_00264	Prbk.g_00541
OG0001245	Prao.g_00514	Prbk.g_01693
OG0001246	Prao.g_00610	Prbk.g_01044
OG0001247	Prao.g_00121	Prbk.g_02509
OG0001248	Prao.g_00123	Prbk.g_01805
OG0001249	Prao.g_00718	Prbk.g_00865
OG0001250	Prao.g_00782	Prbk.g_02538
OG0001252	Prao.g_00965	Prbk.g_00065
OG0001253	Prao.g_01020	Prbk.g_01700
OG0001254	Prao.g_01120	Prbk.g_02196
OG0001255	Prao.g_01105	Prbk.g_01776
OG0001258	Prao.g_01549	Prbk.g_00914
OG0001259	Prao.g_01593	Prbk.g_01412
OG0001260	Prao.g_01609	Prbk.g_01382
OG0001261	Prao.g_01679	Prbk.g_00953
OG0001262	Prao.g_01783	Prbk.g_01595
OG0001263	Prao.g_00267	Prbk.g_00543
OG0001265	Prao.g_00257	Prbk.g_00198
OG0001266	Prao.g_00341	Prbk.g_01250
OG0001267	Prao.g_00417	Prbk.g_00417
OG0001268	Prao.g_00475	Prbk.g_00877
OG0001269	Prao.g_00493	Prbk.g_02556
OG0001270	Prao.g_00538	Prbk.g_00330
OG0001271	Prao.g_00578	Prbk.g_02110
OG0001272	Prao.g_00592	Prbk.g_02067
OG0001273	Prao.g_00070	Prbk.g_02626
OG0001274	Prao.g_00141	Prbk.g_00651
OG0001275	Prao.g_00930	Prbk.g_00570
OG0001276	Prao.g_00949	Prbk.g_00587
OG0001277	Prao.g_01009	Prbk.g_02247
OG0001278	Prao.g_01039	Prbk.g_00176
OG0001280	Prao.g_01277	Prbk.g_01186
OG0001281	Prao.g_01271	Prbk.g_01177
OG0001283	Prao.g_01216	Prbk.g_02256
OG0001285	Prao.g_01578	Prbk.g_01429
OG0001286	Prao.g_01691	Prbk.g_00802
OG0001288	Prao.g_01754	Prbk.g_01534
OG0001290	Prao.g_00239	Prbk.g_00018
OG0001292	Prao.g_00386	Prbk.g_01007
OG0001293	Prao.g_00399	Prbk.g_00381
OG0001294	Prao.g_00512	Prbk.g_00707
OG0001295	Prao.g_00573	Prbk.g_01098
OG0001297	Prao.g_00620	Prbk.g_01053
OG0001298	Prao.g_01869	Prbk.g_01114
OG0001300	Prao.g_00131	Prbk.g_01801
OG0001301	Prao.g_00134	Prbk.g_01761
OG0001302	Prao.g_00727	Prbk.g_01455
OG0001307	Prao.g_01256	Prbk.g_01198
OG0001308	Prao.g_01407	Prbk.g_00277
OG0001309	Prao.g_01490	Prbk.g_01059
OG0001310	Prao.g_01564	Prbk.g_01444
OG0001311	Prao.g_00951	Prbk.g_00589
OG0001312	Prao.g_00883	Prbk.g_02354
OG0001313	Prao.g_00641	Prbk.g_02099, Prbk.g_02097
OG0001316	Prao.g_00278	Prbk.g_00560
OG0001319	Prao.g_00410	Prbk.g_00407
OG0001321	Prao.g_00555	Prbk.g_00309
OG0001322	Prao.g_00556	Prbk.g_00308
OG0001323	Prao.g_00625	Prbk.g_01062
OG0001324	Prao.g_00132	Prbk.g_01800
OG0001326	Prao.g_00817	Prbk.g_02231
OG0001328	Prao.g_01018	Prbk.g_02413
OG0001329	Prao.g_01129	Prbk.g_01661
OG0001330	Prao.g_01306	Prbk.g_01193
OG0001331	Prao.g_01233	Prbk.g_02047
OG0001332	Prao.g_01439	Prbk.g_02016
OG0001333	Prao.g_01589	Prbk.g_01416
OG0001334	Prao.g_01711	Prbk.g_00849
OG0001335	Prao.g_01712	Prbk.g_00850
OG0001336	Prao.g_01826	Prbk.g_02257
OG0001339	Prao.g_00242	Prbk.g_00015
OG0001340	Prao.g_00464	Prbk.g_00860
OG0001341	Prao.g_00685	Prbk.g_02519
OG0001344	Prao.g_01085	Prbk.g_00142
OG0001347	Prao.g_01189	Prbk.g_01542, Prbk.g_00942
OG0001351	Prao.g_00558	Prbk.g_00300
OG0001352	Prao.g_00118	Prbk.g_01767
OG0001353	Prao.g_00773	Prbk.g_02529
OG0001354	Prao.g_00912	Prbk.g_02308
OG0001355	Prao.g_01521	Prbk.g_02424
OG0001358	Prao.g_00059	Prbk.g_02607
OG0001360	Prao.g_01021	Prbk.g_00123
OG0001361	Prao.g_01073	Prbk.g_00102
OG0001362	Prao.g_01411	Prbk.g_00281
OG0001363	Prao.g_01413	Prbk.g_00283
OG0001365	Prao.g_01793	Prbk.g_02165
OG0001369	Prao.g_00231	Prbk.g_00028
OG0001371	Prao.g_00117	Prbk.g_01361
OG0001372	Prao.g_00693	Prbk.g_01468
OG0001373	Prao.g_00816	Prbk.g_02230
OG0001374	Prao.g_00824	Prbk.g_02238
OG0001376	Prao.g_00987	Prbk.g_02183
OG0001377	Prao.g_00988	Prbk.g_02182
OG0001378	Prao.g_01157	Prbk.g_00337
OG0001379	Prao.g_01282	Prbk.g_01191
OG0001380	Prao.g_01251	Prbk.g_02564
OG0001381	Prao.g_01245	Prbk.g_00629
OG0001382	Prao.g_01505	Prbk.g_00623
OG0001385	Prao.g_00813	Prbk.g_02227
OG0001386	Prao.g_00814	Prbk.g_02228
OG0001387	Prao.g_00815	Prbk.g_02229
OG0001388	Prao.g_00818	Prbk.g_02232
OG0001389	Prao.g_00819	Prbk.g_02233
OG0001390	Prao.g_00820	Prbk.g_02234
OG0001391	Prao.g_00821	Prbk.g_02235
OG0001392	Prao.g_00822	Prbk.g_02236
OG0001393	Prao.g_00823	Prbk.g_02237
OG0001395	Prao.g_00961	Prbk.g_00600
OG0001396	Prao.g_01188	Prbk.g_01543
OG0001397	Prao.g_01412	Prbk.g_00282
OG0001399	Prao.g_01632	Prbk.g_00834, Prbk.g_00821
OG0001401	Prao.g_00642	Prbk.g_02533
OG0001402	Prao.g_00702	Prbk.g_02612
OG0001405	Prao.g_00462	Prbk.g_00852
OG0001406	Prao.g_00986	Prbk.g_02184
OG0001409	Prao.g_01082	Prbk.g_00153
OG0001410	Prao.g_01255	Prbk.g_01197
OG0001412	Prao.g_01190	Prbk.g_00941
OG0001414	Prao.g_00367	Prbk.g_01364
OG0001415	Prao.g_00369	Prbk.g_01135
OG0001416	Prao.g_00565	Prbk.g_01180
OG0001418	Prao.g_00122	Prbk.g_01925
OG0001422	Prao.g_01511	Prbk.g_02082
OG0001423	Prao.g_01368	Prbk.g_02679, Prbk.g_01945
OG0001425	Prao.g_01803	Prbk.g_02177
OG0001431	Prao.g_01308	Prbk.g_01737
OG0001437	Prao.g_00368	Prbk.g_01136
OG0001438	Prao.g_00430	Prbk.g_00432
OG0001441	Prao.g_00627	Prbk.g_01064
OG0001442	Prao.g_00678	Prbk.g_02445
OG0001446	Prao.g_00218	Prbk.g_01665
OG0001449	Prao.g_00527	Prbk.g_01465
OG0001450	Prao.g_00125	Prbk.g_01827
OG0001451	Prao.g_00802	Prbk.g_00598
OG0001455	Prao.g_01135	Prbk.g_00694
OG0001462	Prao.g_00180	Prbk.g_01611
OG0001463	Prao.g_00423	Prbk.g_00425
OG0001464	Prao.g_00465	Prbk.g_00861
OG0001472	Prao.g_01489	Prbk.g_01841
OG0001477	Prao.g_00006	Prbk.g_01756
OG0001479	Prao.g_00473	Prbk.g_00875
OG0001481	Prao.g_00508	Prbk.g_00303
OG0001484	Prao.g_01298	Prbk.g_00625
OG0001485	Prao.g_01522	Prbk.g_02012
OG0001491	Prao.g_00725	Prbk.g_01642
OG0001495	Prao.g_01637	Prbk.g_00994
OG0001496	Prao.g_00008	Prbk.g_01752
OG0001497	Prao.g_00007	Prbk.g_01755
OG0001500	Prao.g_00401	Prbk.g_01365
OG0001501	Prao.g_00143	Prbk.g_00169
OG0001503	Prao.g_01115	Prbk.g_01456
OG0001506	Prao.g_01437	Prbk.g_01654
OG0001514	Prao.g_00009	Prbk.g_01751
OG0001550	Prao.g_01132	Prbk.g_01692
OG0001553	Prao.g_01394	Prbk.g_00256
OG0001555	Prao.g_01501	Prbk.g_01476
OG0001558	Prao.g_00638	Prbk.g_01634
OG0001569	Prao.g_01026	Prbk.g_02659
OG0001605	Prao.g_00942	Prbk.g_01656
OG0001627	Prao.g_00691	Prbk.g_02008
OG0001641	Prao.g_01200	Prbk.g_02294
OG0001652	Prao.g_00636	Prbk.g_01636
OG0001670	Prao.g_01526	Prbk.g_01742
OG0001671	Prao.g_00151	Prbk.g_00666
OG0001696	Prao.g_00803	Prbk.g_01828
OG0001698	Prao.g_00994	Prbk.g_01771
OG0001748	Prao.g_00152	Prbk.g_00664
OG0001837	Prao.g_00153	Prbk.g_00665
OG0001992	Prao.g_00700	Prbk.g_00832
OG0002424	Prao.g_01517	Prbk.g_01264
