Orthogroup	Prao	Pras
OG0001145	Prao.g_01284	Pras.g_00200
OG0001146	Prao.g_01272	Pras.g_00213
OG0001147	Prao.g_01253	Pras.g_00236
OG0001148	Prao.g_01237	Pras.g_00252
OG0001149	Prao.g_01236	Pras.g_00253
OG0001150	Prao.g_01235	Pras.g_00254
OG0001151	Prao.g_01224	Pras.g_00265
OG0001152	Prao.g_01223	Pras.g_00266
OG0001153	Prao.g_01428	Pras.g_00382
OG0001154	Prao.g_01429	Pras.g_00384
OG0001155	Prao.g_01441	Pras.g_00396, Pras.g_00397
OG0001156	Prao.g_01444	Pras.g_00400
OG0001157	Prao.g_01445	Pras.g_00401
OG0001158	Prao.g_01446	Pras.g_00402
OG0001160	Prao.g_01471	Pras.g_00428
OG0001161	Prao.g_01484	Pras.g_00441
OG0001162	Prao.g_01495	Pras.g_00452
OG0001163	Prao.g_01544	Pras.g_00542
OG0001164	Prao.g_01548	Pras.g_00546
OG0001165	Prao.g_01551	Pras.g_00549
OG0001166	Prao.g_01571	Pras.g_00569
OG0001167	Prao.g_01588	Pras.g_00586
OG0001168	Prao.g_01590	Pras.g_00588
OG0001169	Prao.g_01592	Pras.g_00590
OG0001170	Prao.g_01594	Pras.g_00592
OG0001171	Prao.g_01603	Pras.g_00602
OG0001172	Prao.g_01618	Pras.g_00616
OG0001173	Prao.g_01619	Pras.g_00617
OG0001174	Prao.g_01627	Pras.g_00625
OG0001175	Prao.g_01628	Pras.g_00626
OG0001176	Prao.g_01635	Pras.g_00633
OG0001177	Prao.g_01638	Pras.g_00636
OG0001178	Prao.g_01643	Pras.g_00641
OG0001179	Prao.g_01671	Pras.g_00671
OG0001180	Prao.g_01693	Pras.g_00693
OG0001181	Prao.g_01697	Pras.g_00697
OG0001182	Prao.g_01704	Pras.g_00704
OG0001183	Prao.g_01708	Pras.g_00708
OG0001184	Prao.g_01724	Pras.g_00724
OG0001185	Prao.g_01738	Pras.g_00738
OG0001186	Prao.g_01761	Pras.g_00762
OG0001187	Prao.g_01765	Pras.g_00766
OG0001188	Prao.g_01768	Pras.g_00769
OG0001189	Prao.g_01785	Pras.g_00786
OG0001190	Prao.g_01789	Pras.g_00790
OG0001191	Prao.g_01799	Pras.g_00800
OG0001192	Prao.g_01804	Pras.g_00804
OG0001193	Prao.g_01814	Pras.g_00815
OG0001194	Prao.g_01815	Pras.g_00816
OG0001195	Prao.g_01816	Pras.g_00817
OG0001196	Prao.g_01829	Pras.g_00830
OG0001197	Prao.g_01830	Pras.g_00831
OG0001198	Prao.g_01838	Pras.g_00839
OG0001199	Prao.g_00213	Pras.g_00925
OG0001200	Prao.g_00215	Pras.g_00927
OG0001201	Prao.g_00246	Pras.g_00959
OG0001202	Prao.g_00337	Pras.g_01050
OG0001203	Prao.g_00376	Pras.g_01090
OG0001204	Prao.g_00381	Pras.g_01095
OG0001205	Prao.g_00549	Pras.g_01323
OG0001206	Prao.g_00568	Pras.g_01340
OG0001207	Prao.g_00583	Pras.g_01355
OG0001208	Prao.g_00588	Pras.g_01360
OG0001209	Prao.g_01856	Pras.g_01412
OG0001210	Prao.g_01159	Pras.g_01417
OG0001211	Prao.g_01169	Pras.g_01427
OG0001212	Prao.g_00034	Pras.g_01472
OG0001213	Prao.g_00068	Pras.g_01505
OG0001214	Prao.g_00076	Pras.g_01513
OG0001215	Prao.g_00128	Pras.g_01566
OG0001216	Prao.g_00650	Pras.g_01608
OG0001217	Prao.g_00687	Pras.g_01649
OG0001218	Prao.g_00694	Pras.g_01657
OG0001219	Prao.g_00729	Pras.g_01690
OG0001220	Prao.g_00793	Pras.g_01752
OG0001221	Prao.g_00856	Pras.g_01812
OG0001222	Prao.g_00894	Pras.g_01851
OG0001223	Prao.g_00920	Pras.g_01877
OG0001224	Prao.g_00970	Pras.g_01930
OG0001225	Prao.g_00972	Pras.g_01932
OG0001226	Prao.g_01001	Pras.g_01958
OG0001227	Prao.g_01019	Pras.g_01976
OG0001228	Prao.g_01044	Pras.g_00102
OG0001229	Prao.g_01241	Pras.g_00248
OG0001230	Prao.g_01389	Pras.g_00342
OG0001231	Prao.g_01493	Pras.g_00450
OG0001232	Prao.g_01575	Pras.g_00573
OG0001233	Prao.g_01595	Pras.g_00593
OG0001234	Prao.g_01630	Pras.g_00628
OG0001235	Prao.g_01640	Pras.g_00638
OG0001236	Prao.g_01721	Pras.g_00721
OG0001238	Prao.g_01800	Pras.g_00801
OG0001240	Prao.g_00232	Pras.g_00944
OG0001241	Prao.g_00240	Pras.g_00952
OG0001242	Prao.g_00258	Pras.g_00970
OG0001243	Prao.g_00264	Pras.g_00976
OG0001244	Prao.g_00279	Pras.g_00992
OG0001245	Prao.g_00514	Pras.g_01233
OG0001246	Prao.g_00610	Pras.g_01382
OG0001247	Prao.g_00121	Pras.g_01559
OG0001248	Prao.g_00123	Pras.g_01561
OG0001249	Prao.g_00718	Pras.g_01679
OG0001250	Prao.g_00782	Pras.g_01741
OG0001251	Prao.g_00830	Pras.g_01789
OG0001252	Prao.g_00965	Pras.g_01925
OG0001253	Prao.g_01020	Pras.g_01977
OG0001254	Prao.g_01120	Pras.g_00025
OG0001255	Prao.g_01105	Pras.g_00040
OG0001256	Prao.g_01486	Pras.g_00443
OG0001257	Prao.g_01492	Pras.g_00449
OG0001258	Prao.g_01549	Pras.g_00547
OG0001259	Prao.g_01593	Pras.g_00591
OG0001260	Prao.g_01609	Pras.g_00608
OG0001261	Prao.g_01679	Pras.g_00679
OG0001262	Prao.g_01783	Pras.g_00784
OG0001263	Prao.g_00267	Pras.g_00979
OG0001264	Prao.g_00015	Pras.g_00119
OG0001265	Prao.g_00257	Pras.g_00969
OG0001266	Prao.g_00341	Pras.g_01054
OG0001267	Prao.g_00417	Pras.g_01132
OG0001268	Prao.g_00475	Pras.g_01192
OG0001269	Prao.g_00493	Pras.g_01212
OG0001270	Prao.g_00538	Pras.g_01312
OG0001271	Prao.g_00578	Pras.g_01350
OG0001272	Prao.g_00592	Pras.g_01364
OG0001273	Prao.g_00070	Pras.g_01507
OG0001274	Prao.g_00141	Pras.g_01579
OG0001275	Prao.g_00930	Pras.g_01888
OG0001276	Prao.g_00949	Pras.g_01909
OG0001277	Prao.g_01009	Pras.g_01966
OG0001278	Prao.g_01039	Pras.g_00107
OG0001280	Prao.g_01277	Pras.g_00208
OG0001282	Prao.g_01238	Pras.g_00251
OG0001283	Prao.g_01216	Pras.g_00270
OG0001284	Prao.g_01466	Pras.g_00423
OG0001285	Prao.g_01578	Pras.g_00576
OG0001286	Prao.g_01691	Pras.g_00691
OG0001287	Prao.g_01745	Pras.g_00745
OG0001288	Prao.g_01754	Pras.g_00754
OG0001289	Prao.g_00226	Pras.g_00938
OG0001290	Prao.g_00239	Pras.g_00951
OG0001292	Prao.g_00386	Pras.g_01100
OG0001293	Prao.g_00399	Pras.g_01113
OG0001294	Prao.g_00512	Pras.g_01231
OG0001295	Prao.g_00573	Pras.g_01345
OG0001296	Prao.g_00615	Pras.g_01387
OG0001297	Prao.g_00620	Pras.g_01392
OG0001298	Prao.g_01869	Pras.g_01453
OG0001299	Prao.g_00105	Pras.g_01542
OG0001300	Prao.g_00131	Pras.g_01569
OG0001301	Prao.g_00134	Pras.g_01572
OG0001302	Prao.g_00727	Pras.g_01688
OG0001304	Prao.g_00959	Pras.g_01919
OG0001305	Prao.g_00978	Pras.g_01938
OG0001306	Prao.g_01103	Pras.g_00042
OG0001307	Prao.g_01256	Pras.g_00233
OG0001308	Prao.g_01407	Pras.g_00360
OG0001309	Prao.g_01490	Pras.g_00447
OG0001310	Prao.g_01564	Pras.g_00562
OG0001311	Prao.g_00951	Pras.g_01911
OG0001315	Prao.g_00200	Pras.g_00913
OG0001316	Prao.g_00278	Pras.g_00991
OG0001317	Prao.g_00372	Pras.g_01086
OG0001318	Prao.g_00394	Pras.g_01108
OG0001319	Prao.g_00410	Pras.g_01124
OG0001320	Prao.g_00515	Pras.g_01235
OG0001321	Prao.g_00555	Pras.g_01329
OG0001322	Prao.g_00556	Pras.g_01330
OG0001323	Prao.g_00625	Pras.g_01397
OG0001324	Prao.g_00132	Pras.g_01570
OG0001325	Prao.g_00653	Pras.g_01611
OG0001326	Prao.g_00817	Pras.g_01777
OG0001327	Prao.g_00993	Pras.g_01950
OG0001328	Prao.g_01018	Pras.g_01975
OG0001329	Prao.g_01129	Pras.g_00017
OG0001330	Prao.g_01306	Pras.g_00177
OG0001331	Prao.g_01233	Pras.g_00256
OG0001332	Prao.g_01439	Pras.g_00394
OG0001333	Prao.g_01589	Pras.g_00587
OG0001334	Prao.g_01711	Pras.g_00711
OG0001335	Prao.g_01712	Pras.g_00712
OG0001336	Prao.g_01826	Pras.g_00827
OG0001339	Prao.g_00242	Pras.g_00954
OG0001340	Prao.g_00464	Pras.g_01180
OG0001341	Prao.g_00685	Pras.g_01647
OG0001342	Prao.g_00722	Pras.g_01683
OG0001343	Prao.g_00826, Prao.g_00827	Pras.g_01786
OG0001344	Prao.g_01085	Pras.g_00060
OG0001345	Prao.g_01070	Pras.g_00075
OG0001346	Prao.g_01275	Pras.g_00210
OG0001350	Prao.g_00375	Pras.g_01089
OG0001352	Prao.g_00118	Pras.g_01556
OG0001358	Prao.g_00059	Pras.g_01496
OG0001359	Prao.g_00828	Pras.g_01787
OG0001360	Prao.g_01021	Pras.g_01978
OG0001361	Prao.g_01073	Pras.g_00072
OG0001362	Prao.g_01411	Pras.g_00364
OG0001363	Prao.g_01413	Pras.g_00366
OG0001364	Prao.g_01714	Pras.g_00714
OG0001365	Prao.g_01793	Pras.g_00794
OG0001369	Prao.g_00231	Pras.g_00943
OG0001371	Prao.g_00117	Pras.g_01555
OG0001372	Prao.g_00693	Pras.g_01656
OG0001373	Prao.g_00816	Pras.g_01776
OG0001374	Prao.g_00824	Pras.g_01784
OG0001375	Prao.g_00825	Pras.g_01785
OG0001376	Prao.g_00987	Pras.g_01944
OG0001377	Prao.g_00988	Pras.g_01945
OG0001378	Prao.g_01157	Pras.g_01987
OG0001380	Prao.g_01251	Pras.g_00238
OG0001381	Prao.g_01245	Pras.g_00244
OG0001382	Prao.g_01505	Pras.g_00462
OG0001384	Prao.g_00675	Pras.g_01634
OG0001384	Prao.g_01483	Pras.g_00440
OG0001385	Prao.g_00813	Pras.g_01773
OG0001386	Prao.g_00814	Pras.g_01774
OG0001387	Prao.g_00815	Pras.g_01775
OG0001388	Prao.g_00818	Pras.g_01778
OG0001389	Prao.g_00819	Pras.g_01779
OG0001390	Prao.g_00820	Pras.g_01780
OG0001391	Prao.g_00821	Pras.g_01781
OG0001392	Prao.g_00822	Pras.g_01782
OG0001393	Prao.g_00823	Pras.g_01783
OG0001395	Prao.g_00961	Pras.g_01921
OG0001397	Prao.g_01412	Pras.g_00365
OG0001399	Prao.g_01632	Pras.g_00630
OG0001404	Prao.g_00207	Pras.g_00920
OG0001405	Prao.g_00462	Pras.g_01178
OG0001406	Prao.g_00986	Pras.g_01943
OG0001407	Prao.g_00999	Pras.g_01956
OG0001409	Prao.g_01082	Pras.g_00063
OG0001410	Prao.g_01255	Pras.g_00234
OG0001413	Prao.g_01481	Pras.g_00438
OG0001414	Prao.g_00367	Pras.g_01081
OG0001415	Prao.g_00369	Pras.g_01083
OG0001416	Prao.g_00565	Pras.g_01336
OG0001417	Prao.g_00575	Pras.g_01347
OG0001418	Prao.g_00122	Pras.g_01560
OG0001419	Prao.g_01000	Pras.g_01957
OG0001420	Prao.g_01148	Pras.g_01996
OG0001421	Prao.g_01487	Pras.g_00444
OG0001422	Prao.g_01511	Pras.g_00467
OG0001423	Prao.g_01368	Pras.g_01277, Pras.g_01276
OG0001428	Prao.g_00310	Pras.g_01023
OG0001429	Prao.g_00730	Pras.g_01691
OG0001430	Prao.g_01312	Pras.g_00172
OG0001431	Prao.g_01308	Pras.g_00175
OG0001432	Prao.g_01479	Pras.g_00436
OG0001437	Prao.g_00368	Pras.g_01082
OG0001439	Prao.g_00443	Pras.g_01159
OG0001440	Prao.g_00532	Pras.g_01296
OG0001441	Prao.g_00627	Pras.g_01399
OG0001442	Prao.g_00678	Pras.g_01637
OG0001446	Prao.g_00218	Pras.g_00930
OG0001447	Prao.g_00265	Pras.g_00977
OG0001448	Prao.g_00502	Pras.g_01220
OG0001449	Prao.g_00527	Pras.g_01254, Pras.g_01253
OG0001450	Prao.g_00125	Pras.g_01563
OG0001451	Prao.g_00802	Pras.g_01761
OG0001453	Prao.g_00924	Pras.g_01882
OG0001454	Prao.g_01014	Pras.g_01971
OG0001455	Prao.g_01135	Pras.g_00011
OG0001456	Prao.g_01112	Pras.g_00033
OG0001457	Prao.g_01111	Pras.g_00034
OG0001458	Prao.g_01110	Pras.g_00035
OG0001462	Prao.g_00180	Pras.g_00876
OG0001463	Prao.g_00423	Pras.g_01138
OG0001464	Prao.g_00465	Pras.g_01181
OG0001465	Prao.g_00140	Pras.g_01578
OG0001466	Prao.g_00677	Pras.g_01636
OG0001466	Prao.g_01340	Pras.g_00529
OG0001468	Prao.g_00991	Pras.g_01948
OG0001471	Prao.g_01482	Pras.g_00439
OG0001472	Prao.g_01489	Pras.g_00446
OG0001473	Prao.g_01762	Pras.g_00763
OG0001479	Prao.g_00473	Pras.g_01190
OG0001480	Prao.g_00504	Pras.g_01222
OG0001481	Prao.g_00508	Pras.g_01226
OG0001482	Prao.g_00561	Pras.g_01334
OG0001484	Prao.g_01298	Pras.g_00535
OG0001485	Prao.g_01522	Pras.g_00477
OG0001486	Prao.g_01091	Pras.g_00054
OG0001490	Prao.g_00185	Pras.g_00892
OG0001491	Prao.g_00725	Pras.g_01686
OG0001492	Prao.g_01042	Pras.g_00104
OG0001493	Prao.g_01034	Pras.g_00112
OG0001495	Prao.g_01637	Pras.g_00635
OG0001499	Prao.g_00199	Pras.g_00912
OG0001500	Prao.g_00401	Pras.g_01115
OG0001501	Prao.g_00143	Pras.g_01581
OG0001502	Prao.g_00710	Pras.g_01671
OG0001503	Prao.g_01115	Pras.g_00030
OG0001505	Prao.g_01205	Pras.g_00307, Pras.g_00298
OG0001506	Prao.g_01437	Pras.g_00392
OG0001507	Prao.g_01532	Pras.g_00491
OG0001520	Prao.g_00522	Pras.g_01246
OG0001521	Prao.g_00686	Pras.g_01648
OG0001522	Prao.g_00774	Pras.g_01733
OG0001523	Prao.g_01118	Pras.g_00027
OG0001524	Prao.g_01117	Pras.g_00028
OG0001547	Prao.g_00712	Pras.g_01673
OG0001548	Prao.g_00716	Pras.g_01677
OG0001549	Prao.g_00800	Pras.g_01759
OG0001550	Prao.g_01132	Pras.g_00014
OG0001551	Prao.g_01113	Pras.g_00032
OG0001552	Prao.g_00016	Pras.g_00121
OG0001553	Prao.g_01394	Pras.g_00347
OG0001554	Prao.g_01488	Pras.g_00445
OG0001555	Prao.g_01501	Pras.g_00459
OG0001564	Prao.g_01209	Pras.g_00320
OG0001566	Prao.g_00115	Pras.g_01552
OG0001567	Prao.g_00711	Pras.g_01672
OG0001568	Prao.g_00713	Pras.g_01674
OG0001569	Prao.g_01026	Pras.g_01983
OG0001571	Prao.g_01139	Pras.g_00007
OG0001581	Prao.g_00282	Pras.g_00995
OG0001582	Prao.g_00574	Pras.g_01346
OG0001583	Prao.g_00724	Pras.g_01685
OG0001584	Prao.g_00875	Pras.g_01832
OG0001585	Prao.g_01329	Pras.g_00155
OG0001587	Prao.g_01611	Pras.g_00610
OG0001595	Prao.g_00206	Pras.g_00919
OG0001596	Prao.g_00214	Pras.g_00926
OG0001597	Prao.g_00497	Pras.g_01215
OG0001599	Prao.g_00566	Pras.g_01338
OG0001600	Prao.g_00617	Pras.g_01389
OG0001601	Prao.g_00113	Pras.g_01550
OG0001602	Prao.g_00139	Pras.g_01577
OG0001603	Prao.g_00726	Pras.g_01687
OG0001604	Prao.g_00853	Pras.g_01809
OG0001605	Prao.g_00942	Pras.g_01902
OG0001606	Prao.g_01336	Pras.g_01963
OG0001607	Prao.g_01116	Pras.g_00029
OG0001608	Prao.g_01248	Pras.g_00241
OG0001609	Prao.g_01435	Pras.g_00390
OG0001610	Prao.g_01438	Pras.g_00393
OG0001611	Prao.g_01499	Pras.g_00457
OG0001612	Prao.g_00004	Pras.g_00478
OG0001613	Prao.g_01706	Pras.g_00706
OG0001625	Prao.g_00396	Pras.g_01110
OG0001626	Prao.g_00684	Pras.g_01646
OG0001627	Prao.g_00691	Pras.g_01654
OG0001628	Prao.g_00696	Pras.g_01659
OG0001629	Prao.g_00697	Pras.g_01660
OG0001631	Prao.g_00996	Pras.g_01953
OG0001632	Prao.g_01330	Pras.g_00154
OG0001633	Prao.g_01242	Pras.g_00247
OG0001647	Prao.g_00411	Pras.g_01125
OG0001648	Prao.g_00507	Pras.g_01225
OG0001649	Prao.g_00997	Pras.g_01954
OG0001651	Prao.g_01498	Pras.g_00456
OG0001662	Prao.g_01151	Pras.g_01993
OG0001663	Prao.g_01106	Pras.g_00039
OG0001664	Prao.g_01350	Pras.g_00167
OG0001665	Prao.g_01347	Pras.g_00170
OG0001667	Prao.g_01303	Pras.g_00180
OG0001685	Prao.g_00804	Pras.g_01763
OG0001686	Prao.g_00941	Pras.g_01901
OG0001687	Prao.g_00990	Pras.g_01947
OG0001688	Prao.g_00995	Pras.g_01952
OG0001689	Prao.g_01752	Pras.g_00752
OG0001696	Prao.g_00803	Pras.g_01762
OG0001697	Prao.g_00811	Pras.g_01771
OG0001698	Prao.g_00994	Pras.g_01951
OG0001701	Prao.g_01614	Pras.g_00612
OG0001705	Prao.g_00528	Pras.g_01255
OG0001708	Prao.g_01107	Pras.g_00038
OG0001709	Prao.g_01196	Pras.g_00293
OG0001710	Prao.g_01633	Pras.g_00631
OG0001718	Prao.g_00498	Pras.g_01216
OG0001719	Prao.g_00520	Pras.g_01243
OG0001720	Prao.g_01295	Pras.g_00183
OG0001721	Prao.g_00688	Pras.g_01651
OG0001722	Prao.g_00833	Pras.g_01790
OG0001723	Prao.g_01334	Pras.g_00135
OG0001742	Prao.g_00511	Pras.g_01229
OG0001743	Prao.g_01153	Pras.g_01991
OG0001744	Prao.g_01290	Pras.g_00188
OG0001745	Prao.g_01478	Pras.g_00435
OG0001775	Prao.g_01002	Pras.g_01959
OG0001776	Prao.g_01155	Pras.g_01989
OG0001778	Prao.g_01309	Pras.g_00174
OG0001779	Prao.g_01289	Pras.g_00189
OG0001781	Prao.g_01512	Pras.g_00468
OG0001819	Prao.g_00521	Pras.g_01244
OG0001821	Prao.g_00689	Pras.g_01652
OG0001822	Prao.g_00708	Pras.g_01669
OG0001823	Prao.g_00805	Pras.g_01764
OG0001824	Prao.g_00940	Pras.g_01900
OG0001825	Prao.g_01004	Pras.g_01960
OG0001826	Prao.g_01006	Pras.g_01962
OG0001827	Prao.g_01008	Pras.g_01965
OG0001828	Prao.g_01158	Pras.g_01986
OG0001829	Prao.g_01154	Pras.g_01990
OG0001830	Prao.g_01136	Pras.g_00010
OG0001831	Prao.g_01123	Pras.g_00022
OG0001832	Prao.g_01315	Pras.g_00164
OG0001833	Prao.g_01240	Pras.g_00249
OG0001919	Prao.g_00524	Pras.g_01251
OG0001920	Prao.g_00144	Pras.g_01582
OG0001921	Prao.g_00806	Pras.g_01766
OG0001959	Prao.g_01345	Pras.g_00228
OG0001982	Prao.g_00503	Pras.g_01221
OG0001983	Prao.g_00674	Pras.g_01632
OG0001984	Prao.g_00717	Pras.g_01678
OG0001985	Prao.g_00810	Pras.g_01770
OG0001986	Prao.g_00928	Pras.g_01886
OG0001989	Prao.g_01250	Pras.g_00239
OG0001992	Prao.g_00700	Pras.g_01663
OG0002026	Prao.g_00523	Pras.g_01250
OG0002027	Prao.g_00808	Pras.g_01768
OG0002028	Prao.g_00935	Pras.g_01895
OG0002031	Prao.g_01520	Pras.g_00476
OG0002032	Prao.g_01802	Pras.g_00803
OG0002034	Prao.g_01031	Pras.g_00115
OG0002057	Prao.g_00248	Pras.g_00961
OG0002058	Prao.g_00318	Pras.g_01031
OG0002059	Prao.g_00499	Pras.g_01217
OG0002060	Prao.g_00501	Pras.g_01219
OG0002061	Prao.g_00526	Pras.g_01252
OG0002064	Prao.g_00572	Pras.g_01344
OG0002065	Prao.g_01178	Pras.g_01436
OG0002066	Prao.g_01184	Pras.g_01442
OG0002067	Prao.g_00647	Pras.g_01605
OG0002068	Prao.g_00681	Pras.g_01643
OG0002069	Prao.g_00682	Pras.g_01644
OG0002070	Prao.g_00709	Pras.g_01670
OG0002071	Prao.g_00715	Pras.g_01676
OG0002072	Prao.g_00723	Pras.g_01684
OG0002073	Prao.g_00746	Pras.g_01706
OG0002074	Prao.g_00798	Pras.g_01757
OG0002075	Prao.g_00809	Pras.g_01769
OG0002076	Prao.g_00857	Pras.g_01813
OG0002077	Prao.g_00936	Pras.g_01896
OG0002078	Prao.g_00939	Pras.g_01899
OG0002079	Prao.g_00944	Pras.g_01904
OG0002080	Prao.g_00962	Pras.g_01922
OG0002081	Prao.g_00989	Pras.g_01946
OG0002082	Prao.g_00998	Pras.g_01955
OG0002083	Prao.g_01010	Pras.g_01967
OG0002084	Prao.g_01011	Pras.g_01968
OG0002085	Prao.g_01017	Pras.g_01974
OG0002086	Prao.g_01022	Pras.g_01979
OG0002087	Prao.g_01023	Pras.g_01980
OG0002088	Prao.g_01024	Pras.g_01981
OG0002089	Prao.g_01138	Pras.g_00008
OG0002090	Prao.g_01133	Pras.g_00013
OG0002091	Prao.g_01114	Pras.g_00031
OG0002093	Prao.g_00981	Pras.g_00149
OG0002094	Prao.g_01302	Pras.g_00181
OG0002095	Prao.g_01292	Pras.g_00186
OG0002098	Prao.g_01357	Pras.g_00287
OG0002099	Prao.g_01485	Pras.g_00442
OG0002100	Prao.g_01494	Pras.g_00451
OG0002101	Prao.g_01497	Pras.g_00454
OG0002102	Prao.g_01500	Pras.g_00458
OG0002103	Prao.g_01502	Pras.g_00460
OG0002104	Prao.g_01504	Pras.g_00461
OG0002105	Prao.g_01557	Pras.g_00555
OG0002146	Prao.g_00602	Pras.g_01374
OG0002147	Prao.g_00145	Pras.g_01583
OG0002148	Prao.g_00676	Pras.g_01635
OG0002149	Prao.g_00695	Pras.g_01658
OG0002150	Prao.g_00937	Pras.g_01897
OG0002151	Prao.g_01134	Pras.g_00012
OG0002152	Prao.g_01313	Pras.g_00171
OG0002153	Prao.g_00938	Pras.g_01898
OG0002217	Prao.g_00728	Pras.g_01689
OG0002219	Prao.g_01149	Pras.g_01995
OG0002220	Prao.g_01341	Pras.g_00524
OG0002221	Prao.g_01291	Pras.g_00187
OG0002222	Prao.g_01509	Pras.g_00465
OG0002223	Prao.g_01525	Pras.g_00484
OG0002224	Prao.g_00519	Pras.g_01240
OG0002226	Prao.g_00149	Pras.g_01604
OG0002262	Prao.g_00187	Pras.g_00894
OG0002263	Prao.g_00692	Pras.g_01655
OG0002264	Prao.g_00770	Pras.g_01730
OG0002265	Prao.g_01130	Pras.g_00016
OG0002266	Prao.g_01349	Pras.g_00168
OG0002267	Prao.g_01321	Pras.g_00158
OG0002268	Prao.g_01319	Pras.g_00160
OG0002269	Prao.g_01318	Pras.g_00161
OG0002272	Prao.g_01127	Pras.g_00018
OG0002311	Prao.g_00530	Pras.g_01274
OG0002312	Prao.g_00698	Pras.g_01661
OG0002313	Prao.g_00714	Pras.g_01675
OG0002314	Prao.g_00807	Pras.g_01767
OG0002318	Prao.g_01144	Pras.g_00002
OG0002319	Prao.g_01338	Pras.g_01262
OG0002320	Prao.g_01310	Pras.g_01593
OG0002322	Prao.g_01496	Pras.g_00453
OG0002324	Prao.g_01530	Pras.g_00488
OG0002325	Prao.g_01300	Pras.g_00533
OG0002367	Prao.g_01314	Pras.g_00165
OG0002368	Prao.g_01288	Pras.g_00190
OG0002371	Prao.g_01480	Pras.g_00437
OG0002378	Prao.g_01125	Pras.g_00020
OG0002413	Prao.g_01141	Pras.g_00005
OG0002414	Prao.g_01140	Pras.g_00006
OG0002415	Prao.g_01131	Pras.g_00015
OG0002419	Prao.g_01320	Pras.g_00159
OG0002420	Prao.g_01299	Pras.g_00534
OG0002479	Prao.g_01343	Pras.g_00146
OG0002552	Prao.g_00201	Pras.g_00914
OG0002561	Prao.g_01344	Pras.g_00907
OG0002562	Prao.g_01365	Pras.g_01597
OG0002617	Prao.g_00495	Pras.g_01214
OG0002619	Prao.g_00934	Pras.g_01893
OG0002626	Prao.g_01540	Pras.g_00537
OG0002693	Prao.g_00010	Pras.g_00909
OG0002768	Prao.g_00707	Pras.g_01668
OG0002889	Prao.g_01766	Pras.g_00767
OG0002915	Prao.g_01370	Pras.g_01592
OG0003011	Prao.g_01208	Pras.g_00316
OG0003016	Prao.g_00531	Pras.g_01275
OG0003032	Prao.g_01516	Pras.g_00487
OG0003164	Prao.g_01524	Pras.g_00479
OG0003225	Prao.g_01832	Pras.g_00833
OG0004262	Prao.g_01366	Pras.g_01598
