Orthogroup	Pral	Syai
OG0001167	Pral.g_00143	Syai.g_02254
OG0001168	Pral.g_00145	Syai.g_02256
OG0001169	Pral.g_00147	Syai.g_02258
OG0001170	Pral.g_00149	Syai.g_02260
OG0001171	Pral.g_00160	Syai.g_02270
OG0001172	Pral.g_00175	Syai.g_00323
OG0001173	Pral.g_00176	Syai.g_00324
OG0001174	Pral.g_00184	Syai.g_00332
OG0001175	Pral.g_00185	Syai.g_00333
OG0001176	Pral.g_00194	Syai.g_00352
OG0001177	Pral.g_00196	Syai.g_00350
OG0001178	Pral.g_00112	Syai.g_02383
OG0001179	Pral.g_00226	Syai.g_00385
OG0001180	Pral.g_00249	Syai.g_00410
OG0001181	Pral.g_00253	Syai.g_00414
OG0001182	Pral.g_00261	Syai.g_00423
OG0001183	Pral.g_00267	Syai.g_00429
OG0001184	Pral.g_00284	Syai.g_00156
OG0001185	Pral.g_00300	Syai.g_00117
OG0001186	Pral.g_00324	Syai.g_00084
OG0001187	Pral.g_00327	Syai.g_00081
OG0001188	Pral.g_00329	Syai.g_00078
OG0001189	Pral.g_00346	Syai.g_00061
OG0001190	Pral.g_00351	Syai.g_02776
OG0001191	Pral.g_00361	Syai.g_02788
OG0001192	Pral.g_00366	Syai.g_02793
OG0001193	Pral.g_00380	Syai.g_02835
OG0001194	Pral.g_00381	Syai.g_02838
OG0001195	Pral.g_00382	Syai.g_02839
OG0001196	Pral.g_00398	Syai.g_02913
OG0001197	Pral.g_00400	Syai.g_02915
OG0001198	Pral.g_00407	Syai.g_02930
OG0001200	Pral.g_00971	Syai.g_02482
OG0001203	Pral.g_00802	Syai.g_00540
OG0001205	Pral.g_00648	Syai.g_02212
OG0001206	Pral.g_00626	Syai.g_00853
OG0001207	Pral.g_00615	Syai.g_00629
OG0001208	Pral.g_00609	Syai.g_00640
OG0001209	Pral.g_00555	Syai.g_00711
OG0001210	Pral.g_00550	Syai.g_00720
OG0001211	Pral.g_00540	Syai.g_00735
OG0001212	Pral.g_00493	Syai.g_00799
OG0001213	Pral.g_00458	Syai.g_01082
OG0001214	Pral.g_01438	Syai.g_01106
OG0001215	Pral.g_01751	Syai.g_01958
OG0001216	Pral.g_01727	Syai.g_01388
OG0001217	Pral.g_00023	Syai.g_01185
OG0001218	Pral.g_01308	Syai.g_00893
OG0001219	Pral.g_01660	Syai.g_01561
OG0001220	Pral.g_01542	Syai.g_02087
OG0001221	Pral.g_01788	Syai.g_01284
OG0001222	Pral.g_01605	Syai.g_01516
OG0001223	Pral.g_01610	Syai.g_01463
OG0001224	Pral.g_01565	Syai.g_02011
OG0001225	Pral.g_01563	Syai.g_02009
OG0001226	Pral.g_01320, Pral.g_00967	Syai.g_01154
OG0001227	Pral.g_01327	Syai.g_02806
OG0001228	Pral.g_01421	Syai.g_02218
OG0001229	Pral.g_01299	Syai.g_01986
OG0001230	Pral.g_01174	Syai.g_00964
OG0001232	Pral.g_00130	Syai.g_02410
OG0001233	Pral.g_00150	Syai.g_02261
OG0001234	Pral.g_00188	Syai.g_00337
OG0001235	Pral.g_00192	Syai.g_00343
OG0001236	Pral.g_00281	Syai.g_00159
OG0001237	Pral.g_00285	Syai.g_00137
OG0001238	Pral.g_00362	Syai.g_02789
OG0001239	Pral.g_00976	Syai.g_02477
OG0001240	Pral.g_00954	Syai.g_02527
OG0001241	Pral.g_00945	Syai.g_02537
OG0001242	Pral.g_00926	Syai.g_02566
OG0001243	Pral.g_00919	Syai.g_02573
OG0001244	Pral.g_00904	Syai.g_02605
OG0001245	Pral.g_01840	Syai.g_02091
OG0001246	Pral.g_00016, Pral.g_00586	Syai.g_00666
OG0001247	Pral.g_01758	Syai.g_01380
OG0001248	Pral.g_01756	Syai.g_01377
OG0001249	Pral.g_00701	Syai.g_00464
OG0001250	Pral.g_01529	Syai.g_02053
OG0001251	Pral.g_01819	Syai.g_02845
OG0001254	Pral.g_00076	Syai.g_01744
OG0001256	Pral.g_01069	Syai.g_02362
OG0001258	Pral.g_00103	Syai.g_02372
OG0001259	Pral.g_00148	Syai.g_02259
OG0001260	Pral.g_00166	Syai.g_02281
OG0001261	Pral.g_00234	Syai.g_00394
OG0001262	Pral.g_00344	Syai.g_00063
OG0001263	Pral.g_00917	Syai.g_02576
OG0001265	Pral.g_00927	Syai.g_02563
OG0001266	Pral.g_00841	Syai.g_02679
OG0001267	Pral.g_00759	Syai.g_00259
OG0001268	Pral.g_00693	Syai.g_00492
OG0001269	Pral.g_01541	Syai.g_01699
OG0001270	Pral.g_00660	Syai.g_02231
OG0001271	Pral.g_00620	Syai.g_00862
OG0001272	Pral.g_00605	Syai.g_00644
OG0001273	Pral.g_01432	Syai.g_01099
OG0001274	Pral.g_00818	Syai.g_02706
OG0001275	Pral.g_01585	Syai.g_01447
OG0001276	Pral.g_01597	Syai.g_01431
OG0001277	Pral.g_01703	Syai.g_02899
OG0001278	Pral.g_01425	Syai.g_01799
OG0001279	Pral.g_00024	Syai.g_00991
OG0001280	Pral.g_01282	Syai.g_02176
OG0001281	Pral.g_01276	Syai.g_02186
OG0001282	Pral.g_01221	Syai.g_00627
OG0001283	Pral.g_00394	Syai.g_02908
OG0001284	Pral.g_01082	Syai.g_02338
OG0001285	Pral.g_00133	Syai.g_02866
OG0001286	Pral.g_00247	Syai.g_00408
OG0001287	Pral.g_00307	Syai.g_00109
OG0001289	Pral.g_00960	Syai.g_02504
OG0001290	Pral.g_00946	Syai.g_02536
OG0001291	Pral.g_00909	Syai.g_02587
OG0001292	Pral.g_00791	Syai.g_00306
OG0001293	Pral.g_00778	Syai.g_00285
OG0001294	Pral.g_00025	Syai.g_01242
OG0001296	Pral.g_00581	Syai.g_00672
OG0001297	Pral.g_00576	Syai.g_00676
OG0001298	Pral.g_00511	Syai.g_00773
OG0001299	Pral.g_01468	Syai.g_01236
OG0001300	Pral.g_01747	Syai.g_01982
OG0001301	Pral.g_01742	Syai.g_01995
OG0001302	Pral.g_01663	Syai.g_01142
OG0001304	Pral.g_01577	Syai.g_01418
OG0001305	Pral.g_01557	Syai.g_02001
OG0001306	Pral.g_01352	Syai.g_02160
OG0001307	Pral.g_01238	Syai.g_01717
OG0001308	Pral.g_01151	Syai.g_00943
OG0001309	Pral.g_00572	Syai.g_00682
OG0001311	Pral.g_01599	Syai.g_01429
OG0001312	Pral.g_01651	Syai.g_01549
OG0001315	Pral.g_01326	Syai.g_00427
OG0001316	Pral.g_00905	Syai.g_02593
OG0001317	Pral.g_00806	Syai.g_00534
OG0001318	Pral.g_00782	Syai.g_00293
OG0001319	Pral.g_00766	Syai.g_00270
OG0001321	Pral.g_00642	Syai.g_02195
OG0001322	Pral.g_00641	Syai.g_02194
OG0001323	Pral.g_00570	Syai.g_00685
OG0001324	Pral.g_01746	Syai.g_01983
OG0001325	Pral.g_01724	Syai.g_01392
OG0001327	Pral.g_01810	Syai.g_01250
OG0001330	Pral.g_01047	Syai.g_02167
OG0001331	Pral.g_01216	Syai.g_00622
OG0001332	Pral.g_01112	Syai.g_02293
OG0001333	Pral.g_00144	Syai.g_02255
OG0001334	Pral.g_00270	Syai.g_00438
OG0001335	Pral.g_00271	Syai.g_00439
OG0001336	Pral.g_00395	Syai.g_02909
OG0001337	Pral.g_00707	Syai.g_00434, Syai.g_00452
OG0001338	Pral.g_00704	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001339	Pral.g_00943	Syai.g_02539
OG0001340	Pral.g_00706	Syai.g_00453
OG0001343	Pral.g_01822	Syai.g_02842
OG0001344	Pral.g_01371	Syai.g_02139
OG0001345	Pral.g_01389	Syai.g_02110
OG0001346	Pral.g_01280	Syai.g_02180
OG0001348	Pral.g_01303	Syai.g_02033
OG0001350	Pral.g_00803	Syai.g_00539
OG0001351	Pral.g_00634	Syai.g_00843
OG0001352	Pral.g_01762	Syai.g_00700
OG0001353	Pral.g_01520	Syai.g_02042
OG0001354	Pral.g_01617	Syai.g_01477
OG0001355	Pral.g_01040	Syai.g_01698
OG0001359	Pral.g_01821	Syai.g_02841
OG0001361	Pral.g_01386	Syai.g_02113
OG0001362	Pral.g_01147	Syai.g_00938
OG0001363	Pral.g_01145	Syai.g_00936
OG0001364	Pral.g_00273	Syai.g_00173
OG0001368	Pral.g_01899, Pral.g_01702	Syai.g_00313
OG0001375	Pral.g_01823	Syai.g_02843
OG0001379	Pral.g_01287	Syai.g_02169
OG0001380	Pral.g_01345	Syai.g_01168
OG0001381	Pral.g_01343	Syai.g_02819, Syai.g_01723
OG0001394	Pral.g_01784	Syai.g_01290
OG0001397	Pral.g_01146	Syai.g_00937
OG0001398	Pral.g_01710	Syai.g_01587
OG0001401	Pral.g_01672	Syai.g_02046, Syai.g_02047
OG0001402	Pral.g_00463	Syai.g_01070
OG0001404	Pral.g_00979	Syai.g_02473
OG0001405	Pral.g_00713	Syai.g_00441
OG0001407	Pral.g_00051	Syai.g_00701
OG0001414	Pral.g_00812	Syai.g_01722
OG0001419	Pral.g_00052	Syai.g_00702
OG0001421	Pral.g_01068	Syai.g_01621
OG0001425	Pral.g_00365	Syai.g_02792
OG0001430	Pral.g_01309	Syai.g_02768
OG0001435	Pral.g_01803	Syai.g_01256
OG0001438	Pral.g_00745	Syai.g_00244
OG0001441	Pral.g_00568	Syai.g_00687
OG0001443	Pral.g_01300	Syai.g_02800
OG0001446	Pral.g_00048	Syai.g_00832
OG0001448	Pral.g_01851	Syai.g_02808
OG0001452	Pral.g_01817	Syai.g_00298
OG0001453	Pral.g_00989	Syai.g_01455
OG0001461	Pral.g_00457	Syai.g_01730
OG0001465	Pral.g_01735	Syai.g_01384
OG0001467	Pral.g_01223	Syai.g_01141
OG0001468	Pral.g_01834	Syai.g_01144
OG0001476	Pral.g_01374	Syai.g_02131
OG0001484	Pral.g_01053	Syai.g_02864
OG0001487	Pral.g_01120	Syai.g_00894
OG0001489	Pral.g_00258	Syai.g_00419
OG0001495	Pral.g_00197	Syai.g_00349
OG0001498	Pral.g_00675	Syai.g_00518
OG0001499	Pral.g_01846	Syai.g_00831, Syai.g_01189
OG0001510	Pral.g_00311	Syai.g_00105
OG0001511	Pral.g_00935	Syai.g_02549
OG0001512	Pral.g_01297	Syai.g_00541
OG0001515	Pral.g_01749	Syai.g_01978
OG0001516	Pral.g_01465	Syai.g_01233
OG0001517	Pral.g_00697	Syai.g_00487
OG0001518	Pral.g_00364	Syai.g_02791
OG0001519	Pral.g_00369	Syai.g_02802
OG0001527	Pral.g_00526	Syai.g_00749
OG0001529	Pral.g_01004	Syai.g_00054
OG0001530	Pral.g_00936	Syai.g_02547
OG0001531	Pral.g_00801	Syai.g_00542
OG0001532	Pral.g_01402	Syai.g_01764
OG0001534	Pral.g_01576	Syai.g_01417
OG0001535	Pral.g_01596	Syai.g_01433
OG0001536	Pral.g_01631	Syai.g_01508
OG0001537	Pral.g_01787	Syai.g_01285
OG0001538	Pral.g_01493	Syai.g_01326
OG0001539	Pral.g_01808	Syai.g_01252
OG0001540	Pral.g_00915	Syai.g_02578
OG0001541	Pral.g_00864	Syai.g_02646
OG0001542	Pral.g_00858	Syai.g_02655
OG0001543	Pral.g_01305	Syai.g_02692
OG0001544	Pral.g_00368	Syai.g_02801
OG0001545	Pral.g_00385	Syai.g_02898
OG0001548	Pral.g_01858	Syai.g_01157
OG0001552	Pral.g_01067	Syai.g_01018
OG0001557	Pral.g_01783	Syai.g_01291
OG0001558	Pral.g_00667	Syai.g_00020, Syai.g_00021
OG0001559	Pral.g_00937	Syai.g_02546
OG0001560	Pral.g_00947	Syai.g_02535
OG0001561	Pral.g_01601	Syai.g_01427
OG0001562	Pral.g_01589	Syai.g_01441
OG0001563	Pral.g_00242	Syai.g_00403
OG0001574	Pral.g_00528	Syai.g_00747
OG0001575	Pral.g_00523	Syai.g_00752
OG0001576	Pral.g_01268	Syai.g_00817
OG0001577	Pral.g_01362	Syai.g_02148
OG0001579	Pral.g_00709	Syai.g_00447
OG0001580	Pral.g_00997	Syai.g_02758
OG0001588	Pral.g_01229	Syai.g_00170
OG0001589	Pral.g_00153	Syai.g_02263
OG0001591	Pral.g_01770	Syai.g_01244
OG0001592	Pral.g_00998	Syai.g_02760
OG0001602	Pral.g_01736	Syai.g_01383
OG0001614	Pral.g_00299	Syai.g_00119
OG0001616	Pral.g_01392	Syai.g_01751
OG0001617	Pral.g_01745	Syai.g_01985
OG0001619	Pral.g_01641	Syai.g_01519
OG0001620	Pral.g_00689	Syai.g_00499
OG0001621	Pral.g_00786	Syai.g_00297
OG0001622	Pral.g_00393	Syai.g_02907
OG0001638	Pral.g_00118	Syai.g_02390
OG0001639	Pral.g_01109	Syai.g_02297
OG0001640	Pral.g_01572	Syai.g_02022
OG0001642	Pral.g_01540	Syai.g_02085
OG0001644	Pral.g_01714	Syai.g_01406
OG0001652	Pral.g_01678	Syai.g_00018
OG0001654	Pral.g_01111	Syai.g_02295
OG0001655	Pral.g_01302	Syai.g_02094, Syai.g_01926
OG0001656	Pral.g_00710	Syai.g_00445
OG0001657	Pral.g_00889	Syai.g_02619
OG0001658	Pral.g_01002	Syai.g_02775
OG0001659	Pral.g_00433	Syai.g_01759
OG0001673	Pral.g_00808	Syai.g_00532
OG0001676	Pral.g_00708	Syai.g_00444
OG0001678	Pral.g_00174	Syai.g_00322
OG0001679	Pral.g_00703	Syai.g_00756
OG0001691	Pral.g_01574	Syai.g_01064
OG0001692	Pral.g_01170	Syai.g_00959
OG0001694	Pral.g_00757	Syai.g_00257
OG0001703	Pral.g_00614	Syai.g_00630
OG0001713	Pral.g_01375	Syai.g_02130
OG0001717	Pral.g_00876	Syai.g_02632
OG0001729	Pral.g_00798	Syai.g_00545
OG0001731	Pral.g_01096	Syai.g_02315
OG0001737	Pral.g_01686	Syai.g_00238
OG0001761	Pral.g_00473	Syai.g_01050
OG0001803	Pral.g_00652	Syai.g_02216
OG0001810	Pral.g_01688	Syai.g_02591
OG0001813	Pral.g_00372	Syai.g_02824
OG0001816	Pral.g_01811	Syai.g_01249
OG0001907	Pral.g_01056	Syai.g_02597
OG0001916	Pral.g_00594	Syai.g_00655
OG0001936	Pral.g_00069	Syai.g_01653
OG0001974	Pral.g_00014	Syai.g_02772
OG0002111	Pral.g_01869	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002154	Pral.g_01224	Syai.g_02598
OG0002177	Pral.g_00453	Syai.g_01182
OG0002237	Pral.g_01431	Syai.g_01097
OG0002247	Pral.g_00517	Syai.g_00761
OG0002285	Pral.g_01648	Syai.g_01546
OG0002293	Pral.g_01734	Syai.g_00879
OG0002348	Pral.g_00033	Syai.g_01637
OG0002436	Pral.g_00071	Syai.g_00606
OG0002579	Pral.g_01225	Syai.g_02599
OG0002927	Pral.g_01662	Syai.g_00581
