Orthogroup	Pral	Syar
OG0001143	Pral.g_01412	Syar.g_01698
OG0001144	Pral.g_01417	Syar.g_01707
OG0001145	Pral.g_01289	Syar.g_02769
OG0001146	Pral.g_01277	Syar.g_02782
OG0001147	Pral.g_01235	Syar.g_01276
OG0001148	Pral.g_01220	Syar.g_01459
OG0001149	Pral.g_01219	Syar.g_01458
OG0001150	Pral.g_01218	Syar.g_01457
OG0001151	Pral.g_01207	Syar.g_01238
OG0001152	Pral.g_01206	Syar.g_01237
OG0001153	Pral.g_01128	Syar.g_01398
OG0001154	Pral.g_01127	Syar.g_01397
OG0001155	Pral.g_01108	Syar.g_01211
OG0001156	Pral.g_01105	Syar.g_01185
OG0001157	Pral.g_01104	Syar.g_01184
OG0001158	Pral.g_01103	Syar.g_01183
OG0001159	Pral.g_01102	Syar.g_01182
OG0001160	Pral.g_01076	Syar.g_02908
OG0001161	Pral.g_00045	Syar.g_00382
OG0001163	Pral.g_00098	Syar.g_02917
OG0001164	Pral.g_00102	Syar.g_02922
OG0001165	Pral.g_00105	Syar.g_02927
OG0001166	Pral.g_00126	Syar.g_02959
OG0001167	Pral.g_00143	Syar.g_02982
OG0001168	Pral.g_00145	Syar.g_02983
OG0001169	Pral.g_00147	Syar.g_02985
OG0001170	Pral.g_00149	Syar.g_02987
OG0001171	Pral.g_00160	Syar.g_02999
OG0001172	Pral.g_00175	Syar.g_00143
OG0001173	Pral.g_00176	Syar.g_00142
OG0001174	Pral.g_00184	Syar.g_00134
OG0001175	Pral.g_00185	Syar.g_00133
OG0001176	Pral.g_00194	Syar.g_01025
OG0001177	Pral.g_00196	Syar.g_01023
OG0001178	Pral.g_00112	Syar.g_02943
OG0001179	Pral.g_00226	Syar.g_01055
OG0001181	Pral.g_00253	Syar.g_01082
OG0001182	Pral.g_00261	Syar.g_01090
OG0001183	Pral.g_00267	Syar.g_01096
OG0001184	Pral.g_00284	Syar.g_00653
OG0001185	Pral.g_00300	Syar.g_00614
OG0001186	Pral.g_00324	Syar.g_00562
OG0001187	Pral.g_00327	Syar.g_00548
OG0001188	Pral.g_00329	Syar.g_00546
OG0001189	Pral.g_00346	Syar.g_00525
OG0001190	Pral.g_00351	Syar.g_00330
OG0001191	Pral.g_00361	Syar.g_00349
OG0001192	Pral.g_00366	Syar.g_00356
OG0001193	Pral.g_00380	Syar.g_00711
OG0001194	Pral.g_00381	Syar.g_00622
OG0001195	Pral.g_00382	Syar.g_00623
OG0001196	Pral.g_00398	Syar.g_00453
OG0001197	Pral.g_00400	Syar.g_00455
OG0001198	Pral.g_00407	Syar.g_00467
OG0001200	Pral.g_00971	Syar.g_03047
OG0001201	Pral.g_00939	Syar.g_03120
OG0001203	Pral.g_00802	Syar.g_03021
OG0001205	Pral.g_00648	Syar.g_02869
OG0001207	Pral.g_00615	Syar.g_01462
OG0001208	Pral.g_00609	Syar.g_01471
OG0001211	Pral.g_00540	Syar.g_02323
OG0001212	Pral.g_00493	Syar.g_02027
OG0001213	Pral.g_00458	Syar.g_02239
OG0001214	Pral.g_01438	Syar.g_02420
OG0001215	Pral.g_01751	Syar.g_00965
OG0001216	Pral.g_01727	Syar.g_01909
OG0001217	Pral.g_00023	Syar.g_02852
OG0001218	Pral.g_01308	Syar.g_01388
OG0001219	Pral.g_01660	Syar.g_02585
OG0001222	Pral.g_01605	Syar.g_02552
OG0001223	Pral.g_01610	Syar.g_02505
OG0001224	Pral.g_01565	Syar.g_01361
OG0001225	Pral.g_01563	Syar.g_01929
OG0001226	Pral.g_01320, Pral.g_00967	Syar.g_03054
OG0001227	Pral.g_01327	Syar.g_02213
OG0001230	Pral.g_01174	Syar.g_02816
OG0001232	Pral.g_00130	Syar.g_02968
OG0001233	Pral.g_00150	Syar.g_02988
OG0001235	Pral.g_00192	Syar.g_01019
OG0001236	Pral.g_00281	Syar.g_00657
OG0001237	Pral.g_00285	Syar.g_00652
OG0001238	Pral.g_00362	Syar.g_00351
OG0001239	Pral.g_00976	Syar.g_03043
OG0001240	Pral.g_00954	Syar.g_03101
OG0001241	Pral.g_00945	Syar.g_03149, Syar.g_03112
OG0001242	Pral.g_00926	Syar.g_00043
OG0001243	Pral.g_00919	Syar.g_00051
OG0001244	Pral.g_00904	Syar.g_00075
OG0001245	Pral.g_01840	Syar.g_00999
OG0001246	Pral.g_00016, Pral.g_00586	Syar.g_01910
OG0001247	Pral.g_01758	Syar.g_02024
OG0001248	Pral.g_01756	Syar.g_02059
OG0001249	Pral.g_00701	Syar.g_01113
OG0001250	Pral.g_01529	Syar.g_01819, Syar.g_03240
OG0001251	Pral.g_01819	Syar.g_02575
OG0001253	Pral.g_01032	Syar.g_02015
OG0001254	Pral.g_00076	Syar.g_02233
OG0001256	Pral.g_01069	Syar.g_02915
OG0001258	Pral.g_00103	Syar.g_02925
OG0001259	Pral.g_00148	Syar.g_02986
OG0001260	Pral.g_00166	Syar.g_03007
OG0001262	Pral.g_00344	Syar.g_00527
OG0001263	Pral.g_00917	Syar.g_00054
OG0001265	Pral.g_00927	Syar.g_00041
OG0001266	Pral.g_00841	Syar.g_00987
OG0001267	Pral.g_00759	Syar.g_00225
OG0001268	Pral.g_00693	Syar.g_01124
OG0001269	Pral.g_01541	Syar.g_00688
OG0001270	Pral.g_00660	Syar.g_01175
OG0001271	Pral.g_00620	Syar.g_01270
OG0001272	Pral.g_00605	Syar.g_01475
OG0001273	Pral.g_01432	Syar.g_02413
OG0001274	Pral.g_00818	Syar.g_00929
OG0001275	Pral.g_01585	Syar.g_02490
OG0001276	Pral.g_01597	Syar.g_01797
OG0001277	Pral.g_01703	Syar.g_02250
OG0001278	Pral.g_01425	Syar.g_01720
OG0001279	Pral.g_00024	Syar.g_02841
OG0001280	Pral.g_01282	Syar.g_03317
OG0001281	Pral.g_01276	Syar.g_02783
OG0001282	Pral.g_01221	Syar.g_01460, Syar.g_01351
OG0001283	Pral.g_00394	Syar.g_00447
OG0001284	Pral.g_01082	Syar.g_02900
OG0001285	Pral.g_00133	Syar.g_02972
OG0001286	Pral.g_00247	Syar.g_01077
OG0001287	Pral.g_00307	Syar.g_00606
OG0001288	Pral.g_00317	Syar.g_00591
OG0001289	Pral.g_00960	Syar.g_03080
OG0001290	Pral.g_00946	Syar.g_03111
OG0001291	Pral.g_00909	Syar.g_00064
OG0001292	Pral.g_00791	Syar.g_00160
OG0001293	Pral.g_00778	Syar.g_00198
OG0001294	Pral.g_00025	Syar.g_01687
OG0001296	Pral.g_00581	Syar.g_01506
OG0001297	Pral.g_00576	Syar.g_01510
OG0001298	Pral.g_00511	Syar.g_02210
OG0001299	Pral.g_01468	Syar.g_01915
OG0001304	Pral.g_01577	Syar.g_01557
OG0001305	Pral.g_01557	Syar.g_01937
OG0001306	Pral.g_01352	Syar.g_01521
OG0001307	Pral.g_01238	Syar.g_02591
OG0001308	Pral.g_01151	Syar.g_02798
OG0001309	Pral.g_00572	Syar.g_00360
OG0001310	Pral.g_00120	Syar.g_02951
OG0001311	Pral.g_01599	Syar.g_01795
OG0001312	Pral.g_01651	Syar.g_02569
OG0001313	Pral.g_01673	Syar.g_01264
OG0001315	Pral.g_01326	Syar.g_01094
OG0001317	Pral.g_00806	Syar.g_03025
OG0001318	Pral.g_00782	Syar.g_00186
OG0001319	Pral.g_00766	Syar.g_00215
OG0001325	Pral.g_01724	Syar.g_01577
OG0001327	Pral.g_01810	Syar.g_01674
OG0001331	Pral.g_01216	Syar.g_01455
OG0001334	Pral.g_00270	Syar.g_03166
OG0001336	Pral.g_00395	Syar.g_00448
OG0001337	Pral.g_00707	Syar.g_01112
OG0001338	Pral.g_00704	Syar.g_03232
OG0001339	Pral.g_00943	Syar.g_03114
OG0001343	Pral.g_01822	Syar.g_03210
OG0001345	Pral.g_01389	Syar.g_01958
OG0001346	Pral.g_01280	Syar.g_02778
OG0001348	Pral.g_01303	Syar.g_02259
OG0001351	Pral.g_00634	Syar.g_01420
OG0001353	Pral.g_01520	Syar.g_01809
OG0001354	Pral.g_01617	Syar.g_02520
OG0001355	Pral.g_01040	Syar.g_01912
OG0001358	Pral.g_00467	Syar.g_02262
OG0001359	Pral.g_01821	Syar.g_03211
OG0001361	Pral.g_01386	Syar.g_01955
OG0001364	Pral.g_00273	Syar.g_00284
OG0001365	Pral.g_00355	Syar.g_00335
OG0001371	Pral.g_01763	Syar.g_03059
OG0001379	Pral.g_01287	Syar.g_02772
OG0001394	Pral.g_01784	Syar.g_02608
OG0001401	Pral.g_01672	Syar.g_01813
OG0001402	Pral.g_00463	Syar.g_02252
OG0001403	Pral.g_01013	Syar.g_00504
OG0001415	Pral.g_00810	Syar.g_01553
OG0001418	Pral.g_01757	Syar.g_01546
OG0001429	Pral.g_01659	Syar.g_02582
OG0001430	Pral.g_01309	Syar.g_03306
OG0001434	Pral.g_01779	Syar.g_02613
OG0001435	Pral.g_01803	Syar.g_01621
OG0001437	Pral.g_00811	Syar.g_01554
OG0001438	Pral.g_00745	Syar.g_00240
OG0001441	Pral.g_00568	Syar.g_02691
OG0001443	Pral.g_01300	Syar.g_00378
OG0001450	Pral.g_01754	Syar.g_00880
OG0001452	Pral.g_01817	Syar.g_00167
OG0001453	Pral.g_00989	Syar.g_02498
OG0001461	Pral.g_00457	Syar.g_02478
OG0001467	Pral.g_01223	Syar.g_01745
OG0001476	Pral.g_01374	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001486	Pral.g_01365	Syar.g_01537
OG0001487	Pral.g_01120	Syar.g_01389
OG0001489	Pral.g_00258	Syar.g_01087
OG0001495	Pral.g_00197	Syar.g_01022
OG0001498	Pral.g_00675	Syar.g_03286, Syar.g_01163
OG0001510	Pral.g_00311	Syar.g_00601
OG0001511	Pral.g_00935	Syar.g_03129
OG0001512	Pral.g_01297	Syar.g_03020
OG0001515	Pral.g_01749	Syar.g_03266, Syar.g_02594
OG0001516	Pral.g_01465	Syar.g_01918
OG0001517	Pral.g_00697	Syar.g_01119
OG0001518	Pral.g_00364	Syar.g_00353
OG0001519	Pral.g_00369	Syar.g_00380, Syar.g_00002
OG0001527	Pral.g_00526	Syar.g_02309
OG0001529	Pral.g_01004	Syar.g_00518
OG0001530	Pral.g_00936	Syar.g_03127
OG0001531	Pral.g_00801	Syar.g_03019
OG0001532	Pral.g_01402	Syar.g_01978
OG0001534	Pral.g_01576	Syar.g_01558
OG0001535	Pral.g_01596	Syar.g_01799
OG0001536	Pral.g_01631	Syar.g_02544
OG0001537	Pral.g_01787	Syar.g_02602
OG0001538	Pral.g_01493	Syar.g_02644
OG0001539	Pral.g_01808	Syar.g_01626
OG0001540	Pral.g_00915	Syar.g_00056
OG0001541	Pral.g_00864	Syar.g_00117
OG0001542	Pral.g_00858	Syar.g_00128
OG0001543	Pral.g_01305	Syar.g_00949
OG0001544	Pral.g_00368	Syar.g_00379, Syar.g_00001
OG0001545	Pral.g_00385	Syar.g_00865
OG0001557	Pral.g_01783	Syar.g_02609
OG0001558	Pral.g_00667	Syar.g_00488
OG0001559	Pral.g_00937	Syar.g_03126
OG0001560	Pral.g_00947	Syar.g_03110
OG0001561	Pral.g_01601	Syar.g_01792
OG0001562	Pral.g_01589	Syar.g_02484
OG0001563	Pral.g_00242	Syar.g_01072
OG0001565	Pral.g_01872	Syar.g_03069
OG0001574	Pral.g_00528	Syar.g_02311
OG0001575	Pral.g_00523	Syar.g_02306
OG0001576	Pral.g_01268	Syar.g_02794
OG0001577	Pral.g_01362	Syar.g_01534
OG0001580	Pral.g_00997	Syar.g_00895
OG0001587	Pral.g_00168	Syar.g_03010
OG0001591	Pral.g_01770	Syar.g_01685
OG0001592	Pral.g_00998	Syar.g_03309, Syar.g_00310
OG0001613	Pral.g_00265	Syar.g_01093
OG0001614	Pral.g_00299	Syar.g_00617
OG0001616	Pral.g_01392	Syar.g_01964
OG0001617	Pral.g_01745	Syar.g_01972
OG0001619	Pral.g_01641	Syar.g_02556
OG0001620	Pral.g_00689	Syar.g_01131
OG0001621	Pral.g_00786	Syar.g_00169
OG0001622	Pral.g_00393	Syar.g_00446
OG0001636	Pral.g_01010	Syar.g_00510
OG0001638	Pral.g_00118	Syar.g_03132, Syar.g_02949
OG0001639	Pral.g_01109	Syar.g_01212
OG0001640	Pral.g_01572	Syar.g_01377
OG0001642	Pral.g_01540	Syar.g_01387
OG0001644	Pral.g_01714	Syar.g_01876
OG0001652	Pral.g_01678	Syar.g_00486
OG0001654	Pral.g_01111	Syar.g_01214
OG0001657	Pral.g_00889	Syar.g_00089
OG0001658	Pral.g_01002	Syar.g_00329
OG0001659	Pral.g_00433	Syar.g_01973
OG0001661	Pral.g_01865	Syar.g_00911
OG0001671	Pral.g_01685	Syar.g_00943, Syar.g_03173
OG0001673	Pral.g_00808	Syar.g_03028
OG0001678	Pral.g_00174	Syar.g_00144
OG0001679	Pral.g_00703	Syar.g_00032
OG0001692	Pral.g_01170	Syar.g_02812
OG0001694	Pral.g_00757	Syar.g_00227
OG0001703	Pral.g_00614	Syar.g_01463
OG0001713	Pral.g_01375	Syar.g_02147
OG0001717	Pral.g_00876	Syar.g_00103
OG0001729	Pral.g_00798	Syar.g_03015
OG0001731	Pral.g_01096	Syar.g_02884
OG0001737	Pral.g_01686	Syar.g_00855
OG0001748	Pral.g_01684	Syar.g_00941
OG0001761	Pral.g_00473	Syar.g_01703, Syar.g_00182
OG0001803	Pral.g_00652	Syar.g_02873
OG0001810	Pral.g_01688	Syar.g_00071
OG0001813	Pral.g_00372	Syar.g_00696
OG0001816	Pral.g_01811	Syar.g_01675
OG0001837	Pral.g_01683	Syar.g_00942
OG0001907	Pral.g_01056	Syar.g_00072
OG0001936	Pral.g_00069	Syar.g_02054
OG0001955	Pral.g_01307	Syar.g_00733
OG0001974	Pral.g_00014	Syar.g_00325
OG0001977	Pral.g_00376	Syar.g_00703
OG0002154	Pral.g_01224	Syar.g_00251
OG0002348	Pral.g_00033	Syar.g_00309
OG0002349	Pral.g_00152	Syar.g_02990
OG0002445	Pral.g_01242	Syar.g_01281
OG0002589	Pral.g_01877	Syar.g_00750, Syar.g_00758
OG0002700	Pral.g_01319	Syar.g_01979
OG0003806	Pral.g_01679	Syar.g_00019
