Orthogroup	Prap	Prat
OG0001152	Prap.g_00075	Prat.g_01307
OG0001153	Prap.g_00153	Prat.g_01387
OG0001154	Prap.g_00154	Prat.g_01388
OG0001155	Prap.g_00171	Prat.g_01407
OG0001156	Prap.g_00174	Prat.g_01410
OG0001157	Prap.g_00175	Prat.g_01411
OG0001158	Prap.g_00176	Prat.g_01412
OG0001159	Prap.g_00177	Prat.g_01413
OG0001160	Prap.g_00203	Prat.g_01439
OG0001161	Prap.g_01836	Prat.g_01502
OG0001162	Prap.g_01907	Prat.g_01500
OG0001163	Prap.g_01788	Prat.g_01583
OG0001164	Prap.g_01784	Prat.g_01587
OG0001165	Prap.g_01781	Prat.g_01590
OG0001166	Prap.g_01760	Prat.g_01610
OG0001167	Prap.g_01742	Prat.g_01628
OG0001168	Prap.g_01740	Prat.g_01630
OG0001169	Prap.g_01738	Prat.g_01632
OG0001170	Prap.g_01736	Prat.g_01634
OG0001171	Prap.g_01726	Prat.g_01645
OG0001172	Prap.g_01710	Prat.g_01660
OG0001173	Prap.g_01709	Prat.g_01661
OG0001174	Prap.g_01701	Prat.g_01669
OG0001175	Prap.g_01700	Prat.g_01670
OG0001176	Prap.g_01692	Prat.g_01678
OG0001177	Prap.g_01690	Prat.g_01680
OG0001178	Prap.g_01774	Prat.g_01597
OG0001179	Prap.g_01660	Prat.g_01710
OG0001180	Prap.g_01636	Prat.g_01732
OG0001181	Prap.g_01632	Prat.g_01736
OG0001182	Prap.g_01624	Prat.g_01745
OG0001183	Prap.g_01619	Prat.g_01749
OG0001184	Prap.g_01601	Prat.g_01766
OG0001185	Prap.g_01585	Prat.g_01783
OG0001186	Prap.g_01561	Prat.g_01807
OG0001187	Prap.g_01558	Prat.g_01810
OG0001188	Prap.g_01556	Prat.g_01812
OG0001189	Prap.g_01540	Prat.g_01829
OG0001190	Prap.g_01535	Prat.g_01834
OG0001191	Prap.g_01525	Prat.g_01844
OG0001192	Prap.g_01520	Prat.g_01849
OG0001193	Prap.g_01508	Prat.g_01863
OG0001194	Prap.g_01507	Prat.g_01864
OG0001195	Prap.g_01506	Prat.g_01865
OG0001196	Prap.g_01490	Prat.g_01881
OG0001197	Prap.g_01488	Prat.g_01883
OG0001198	Prap.g_01868	Prat.g_01890
OG0001201	Prap.g_01068	Prat.g_00105
OG0001202	Prap.g_00970	Prat.g_00201
OG0001203	Prap.g_01474	Prat.g_00243
OG0001205	Prap.g_01321	Prat.g_00406
OG0001206	Prap.g_01301	Prat.g_00425
OG0001207	Prap.g_01290	Prat.g_00436
OG0001208	Prap.g_01285	Prat.g_00442
OG0001209	Prap.g_01234	Prat.g_00497
OG0001210	Prap.g_01229	Prat.g_00501
OG0001211	Prap.g_01219	Prat.g_00511
OG0001212	Prap.g_01172	Prat.g_00558
OG0001213	Prap.g_01137	Prat.g_00593
OG0001214	Prap.g_00390	Prat.g_01088
OG0001215	Prap.g_00810	Prat.g_00764
OG0001216	Prap.g_00789	Prat.g_00790
OG0001217	Prap.g_00036	Prat.g_01486
OG0001218	Prap.g_00519	Prat.g_01217
OG0001219	Prap.g_00685	Prat.g_00863
OG0001220	Prap.g_00727	Prat.g_00984
OG0001221	Prap.g_00847	Prat.g_00728
OG0001222	Prap.g_00307	Prat.g_00944
OG0001223	Prap.g_00275	Prat.g_00914
OG0001224	Prap.g_00704	Prat.g_00961
OG0001225	Prap.g_00706	Prat.g_00963
OG0001226	Prap.g_01129	Prat.g_00078
OG0001227	Prap.g_00504	Prat.g_01197
OG0001228	Prap.g_00406	Prat.g_01106
OG0001229	Prap.g_00518	Prat.g_01228
OG0001230	Prap.g_00114	Prat.g_01343
OG0001233	Prap.g_01735	Prat.g_01635
OG0001234	Prap.g_01698	Prat.g_01672
OG0001235	Prap.g_01694	Prat.g_01676
OG0001236	Prap.g_01604	Prat.g_01763
OG0001237	Prap.g_01600	Prat.g_01767
OG0001238	Prap.g_01524	Prat.g_01845
OG0001239	Prap.g_00879	Prat.g_00068
OG0001240	Prap.g_01085	Prat.g_00090
OG0001241	Prap.g_01075	Prat.g_00099
OG0001243	Prap.g_01048	Prat.g_00125
OG0001244	Prap.g_01033	Prat.g_00140
OG0001245	Prap.g_00495	Prat.g_00671
OG0001247	Prap.g_00817	Prat.g_00757
OG0001248	Prap.g_00815	Prat.g_00759
OG0001249	Prap.g_01375	Prat.g_00345
OG0001250	Prap.g_00740	Prat.g_00997
OG0001251	Prap.g_00659	Prat.g_00695
OG0001253	Prap.g_01126	Prat.g_01480
OG0001254	Prap.g_01881	Prat.g_01559
OG0001255	Prap.g_00474	Prat.g_01172
OG0001256	Prap.g_00210	Prat.g_01446
OG0001258	Prap.g_01783	Prat.g_01588
OG0001259	Prap.g_01737	Prat.g_01633
OG0001260	Prap.g_01720	Prat.g_01651
OG0001261	Prap.g_01652	Prat.g_01717
OG0001263	Prap.g_01046	Prat.g_00127
OG0001265	Prap.g_01056	Prat.g_00117
OG0001266	Prap.g_00966	Prat.g_00205
OG0001267	Prap.g_01430	Prat.g_00287
OG0001268	Prap.g_01367	Prat.g_00353
OG0001269	Prap.g_00728	Prat.g_00985
OG0001270	Prap.g_01332	Prat.g_00394
OG0001271	Prap.g_01295	Prat.g_00431
OG0001272	Prap.g_01281	Prat.g_00446
OG0001273	Prap.g_00396	Prat.g_01095
OG0001274	Prap.g_00942	Prat.g_00228
OG0001275	Prap.g_00285	Prat.g_00922
OG0001276	Prap.g_00299	Prat.g_00936
OG0001277	Prap.g_01502	Prat.g_00817
OG0001278	Prap.g_00402	Prat.g_01102
OG0001279	Prap.g_00610	Prat.g_00828
OG0001280	Prap.g_00560	Prat.g_01248
OG0001281	Prap.g_00566	Prat.g_01254
OG0001282	Prap.g_00060	Prat.g_01292
OG0001283	Prap.g_01493	Prat.g_01877
OG0001284	Prap.g_00196	Prat.g_01433
OG0001285	Prap.g_01752	Prat.g_01617
OG0001286	Prap.g_01638	Prat.g_01730
OG0001287	Prap.g_01578	Prat.g_01790
OG0001288	Prap.g_01568	Prat.g_01800
OG0001289	Prap.g_01091	Prat.g_00085
OG0001290	Prap.g_01076	Prat.g_00098
OG0001291	Prap.g_01038	Prat.g_00135
OG0001292	Prap.g_01463	Prat.g_00254
OG0001293	Prap.g_01450	Prat.g_00268
OG0001295	Prap.g_01919	Prat.g_01215
OG0001296	Prap.g_01258	Prat.g_00472
OG0001297	Prap.g_01253	Prat.g_00477
OG0001298	Prap.g_01192	Prat.g_00541
OG0001299	Prap.g_00359	Prat.g_01057
OG0001300	Prap.g_00806	Prat.g_00768
OG0001301	Prap.g_00801	Prat.g_00773
OG0001302	Prap.g_00688	Prat.g_00859
OG0001303	Prap.g_01817	Prat.g_01550
OG0001304	Prap.g_00312	Prat.g_00949
OG0001305	Prap.g_00712	Prat.g_00969
OG0001306	Prap.g_00471	Prat.g_01170
OG0001307	Prap.g_01927	Prat.g_01283
OG0001308	Prap.g_00131	Prat.g_01363
OG0001309	Prap.g_00238	Prat.g_00481
OG0001310	Prap.g_01766	Prat.g_01604
OG0001311	Prap.g_00301	Prat.g_00938
OG0001312	Prap.g_00676	Prat.g_00872
OG0001316	Prap.g_01034	Prat.g_00139
OG0001317	Prap.g_01478	Prat.g_00239
OG0001318	Prap.g_01454	Prat.g_00263
OG0001319	Prap.g_01437	Prat.g_00280
OG0001320	Prap.g_01851, Prap.g_01818	Prat.g_01580
OG0001321	Prap.g_01315	Prat.g_00413
OG0001322	Prap.g_01314	Prat.g_00414
OG0001324	Prap.g_00805	Prat.g_00769
OG0001325	Prap.g_00342	Prat.g_00793
OG0001327	Prap.g_00870	Prat.g_00704
OG0001329	Prap.g_01820	Prat.g_01542
OG0001330	Prap.g_00227	Prat.g_01468
OG0001331	Prap.g_00065	Prat.g_01297
OG0001332	Prap.g_00167	Prat.g_01403
OG0001333	Prap.g_01741	Prat.g_01629
OG0001334	Prap.g_01616	Prat.g_01752
OG0001335	Prap.g_01615	Prat.g_01753
OG0001337	Prap.g_01380	Prat.g_00339
OG0001338	Prap.g_01377	Prat.g_00342
OG0001339	Prap.g_01073	Prat.g_00101
OG0001340	Prap.g_01379	Prat.g_00340
OG0001341	Prap.g_00511	Prat.g_01225
OG0001343	Prap.g_00662	Prat.g_00692
OG0001344	Prap.g_00452	Prat.g_01152
OG0001346	Prap.g_00562	Prat.g_01250
OG0001348	Prap.g_01921	Prat.g_00827
OG0001350	Prap.g_01475	Prat.g_00242
OG0001351	Prap.g_01309	Prat.g_00416
OG0001352	Prap.g_00821	Prat.g_00753
OG0001353	Prap.g_00750	Prat.g_01005
OG0001354	Prap.g_00267	Prat.g_00906
OG0001359	Prap.g_00661	Prat.g_00693
OG0001362	Prap.g_00135	Prat.g_01367
OG0001363	Prap.g_00137	Prat.g_01369
OG0001364	Prap.g_01613	Prat.g_01755
OG0001365	Prap.g_01531	Prat.g_01838
OG0001368	Prap.g_00007, Prap.g_00646	Prat.g_00818
OG0001369	Prap.g_01086	Prat.g_01269
OG0001370	Prap.g_01304	Prat.g_00422
OG0001371	Prap.g_00822	Prat.g_00752
OG0001372	Prap.g_01128	Prat.g_01503
OG0001375	Prap.g_00663	Prat.g_00691
OG0001379	Prap.g_00555	Prat.g_01243
OG0001380	Prap.g_00521	Prat.g_01178
OG0001381	Prap.g_00481	Prat.g_01181
OG0001394	Prap.g_00843	Prat.g_00732
OG0001397	Prap.g_00136	Prat.g_01368
OG0001398	Prap.g_01896	Prat.g_00810
OG0001401	Prap.g_00745	Prat.g_00850
OG0001402	Prap.g_01143	Prat.g_00588
OG0001403	Prap.g_00924	Prat.g_00032
OG0001404	Prap.g_00882	Prat.g_00065
OG0001407	Prap.g_00528	Prat.g_01521
OG0001409	Prap.g_00448	Prat.g_01148
OG0001410	Prap.g_01926	Prat.g_01284
OG0001414	Prap.g_01483	Prat.g_00233
OG0001415	Prap.g_01481	Prat.g_00235
OG0001418	Prap.g_00816	Prat.g_00758
OG0001419	Prap.g_00527	Prat.g_01522
OG0001421	Prap.g_00211	Prat.g_01447
OG0001422	Prap.g_00531	Prat.g_00660
OG0001424	Prap.g_00017	Prat.g_00657
OG0001425	Prap.g_01521	Prat.g_01848
OG0001428	Prap.g_00998	Prat.g_00173
OG0001429	Prap.g_00684	Prat.g_00864
OG0001430	Prap.g_00520	Prat.g_01216
OG0001431	Prap.g_01911	Prat.g_01489
OG0001434	Prap.g_00838	Prat.g_00737
OG0001435	Prap.g_00862	Prat.g_00711
OG0001437	Prap.g_01482	Prat.g_00234
OG0001440	Prap.g_01815	Prat.g_00613
OG0001440	Prap.g_01821	Prat.g_01552
OG0001443	Prap.g_00517	Prat.g_01227
OG0001446	Prap.g_00025	Prat.g_01504
OG0001448	Prap.g_01311	Prat.g_00658
OG0001450	Prap.g_00813	Prat.g_00761
OG0001451	Prap.g_00716	Prat.g_00973
OG0001455	Prap.g_00512	Prat.g_01463, Prat.g_00666
OG0001461	Prap.g_00898	Prat.g_00378
OG0001463	Prap.g_01423	Prat.g_00294
OG0001464	Prap.g_01378	Prat.g_00341
OG0001465	Prap.g_00794	Prat.g_00779
OG0001467	Prap.g_01947	Prat.g_01290
OG0001468	Prap.g_00671	Prat.g_00679
OG0001477	Prap.g_00587	Prat.g_01514, Prat.g_01515
OG0001481	Prap.g_00541	Prat.g_00375
OG0001484	Prap.g_00226	Prat.g_00635
OG0001485	Prap.g_00618	Prat.g_01539
OG0001487	Prap.g_00161	Prat.g_01395
OG0001488	Prap.g_00443	Prat.g_01143
OG0001489	Prap.g_01627	Prat.g_01741
OG0001491	Prap.g_00691	Prat.g_00856
OG0001496	Prap.g_00589	Prat.g_01512
OG0001497	Prap.g_00588	Prat.g_01513
OG0001498	Prap.g_01348	Prat.g_00371
OG0001500	Prap.g_01448	Prat.g_00270
OG0001501	Prap.g_00872	Prat.g_00826
OG0001503	Prap.g_00031	Prat.g_01175
OG0001506	Prap.g_00165	Prat.g_01399
OG0001510	Prap.g_01574	Prat.g_01794
OG0001511	Prap.g_01064	Prat.g_00109
OG0001512	Prap.g_00513	Prat.g_01231
OG0001514	Prap.g_00590	Prat.g_01511
OG0001515	Prap.g_00808	Prat.g_00766
OG0001516	Prap.g_00362	Prat.g_01060
OG0001517	Prap.g_01371	Prat.g_01328, Prat.g_00349
OG0001518	Prap.g_01522	Prat.g_01847
OG0001519	Prap.g_01517	Prat.g_01852
OG0001521	Prap.g_00693	Prat.g_00831
OG0001523	Prap.g_01878	Prat.g_01555
OG0001524	Prap.g_01877	Prat.g_01554
OG0001526	Prap.g_00894	Prat.g_01460
OG0001527	Prap.g_01206	Prat.g_00526
OG0001529	Prap.g_00914	Prat.g_00043
OG0001530	Prap.g_01065	Prat.g_00108
OG0001531	Prap.g_01473	Prat.g_00244
OG0001532	Prap.g_00425	Prat.g_01125
OG0001534	Prap.g_00313	Prat.g_00950
OG0001535	Prap.g_00297	Prat.g_00935
OG0001536	Prap.g_00253	Prat.g_00892
OG0001537	Prap.g_00846	Prat.g_00729
OG0001538	Prap.g_00778	Prat.g_01032
OG0001539	Prap.g_00868	Prat.g_00706
OG0001540	Prap.g_01044	Prat.g_00129
OG0001541	Prap.g_00990	Prat.g_00181
OG0001542	Prap.g_00984	Prat.g_00187
OG0001543	Prap.g_00547	Prat.g_01221
OG0001544	Prap.g_01518	Prat.g_01851
OG0001545	Prap.g_01503	Prat.g_01868
OG0001549	Prap.g_00718	Prat.g_00975
OG0001552	Prap.g_00214	Prat.g_01449
OG0001557	Prap.g_00842	Prat.g_00733
OG0001559	Prap.g_01066	Prat.g_00107
OG0001560	Prap.g_01077	Prat.g_00097
OG0001561	Prap.g_00303	Prat.g_00940
OG0001562	Prap.g_00290	Prat.g_00927
OG0001563	Prap.g_01643	Prat.g_01725
OG0001566	Prap.g_00825	Prat.g_00750
OG0001571	Prap.g_00607	Prat.g_01234, Prat.g_01492
OG0001574	Prap.g_01208	Prat.g_00524
OG0001575	Prap.g_01203	Prat.g_00529
OG0001576	Prap.g_00575	Prat.g_01262
OG0001577	Prap.g_00461	Prat.g_01160
OG0001579	Prap.g_01382	Prat.g_00337
OG0001580	Prap.g_00907	Prat.g_00050
OG0001581	Prap.g_00580	Prat.g_00379, Prat.g_00385
OG0001583	Prap.g_00692	Prat.g_00855
OG0001584	Prap.g_00349	Prat.g_01047
OG0001589	Prap.g_01733	Prat.g_01638
OG0001591	Prap.g_00829	Prat.g_00746
OG0001592	Prap.g_00908	Prat.g_00049
OG0001595	Prap.g_00884	Prat.g_00063
OG0001596	Prap.g_00875	Prat.g_00072
OG0001597	Prap.g_00162	Prat.g_01396
OG0001598	Prap.g_00803	Prat.g_00771
OG0001599	Prap.g_01303	Prat.g_00423
OG0001600	Prap.g_01256	Prat.g_00474
OG0001601	Prap.g_00827	Prat.g_00748
OG0001603	Prap.g_00689	Prat.g_00858
OG0001604	Prap.g_00850	Prat.g_00724
OG0001606	Prap.g_00040	Prat.g_00655
OG0001607	Prap.g_00620	Prat.g_00624
OG0001608	Prap.g_00315	Prat.g_00825
OG0001609	Prap.g_00163	Prat.g_01397
OG0001610	Prap.g_00166	Prat.g_01402
OG0001611	Prap.g_01858	Prat.g_00646
OG0001614	Prap.g_01586	Prat.g_01782
OG0001616	Prap.g_00433	Prat.g_01133
OG0001617	Prap.g_00804	Prat.g_00770
OG0001619	Prap.g_00246	Prat.g_00882
OG0001620	Prap.g_01363	Prat.g_00357
OG0001621	Prap.g_01458	Prat.g_00259
OG0001622	Prap.g_01494	Prat.g_01876
OG0001628	Prap.g_01130	Prat.g_00600
OG0001629	Prap.g_00598	Prat.g_01524
OG0001630	Prap.g_00654	Prat.g_00700
OG0001631	Prap.g_00616	Prat.g_01226
OG0001636	Prap.g_00920	Prat.g_00035
OG0001639	Prap.g_00170	Prat.g_01406
OG0001640	Prap.g_00696	Prat.g_00954
OG0001642	Prap.g_00729	Prat.g_00986
OG0001643	Prap.g_00387	Prat.g_01085
OG0001644	Prap.g_00332	Prat.g_00806
OG0001650	Prap.g_01819	Prat.g_01579
OG0001651	Prap.g_00492	Prat.g_00649
OG0001654	Prap.g_00168	Prat.g_01404
OG0001656	Prap.g_01383	Prat.g_00336
OG0001657	Prap.g_01015	Prat.g_00155
OG0001658	Prap.g_00912	Prat.g_00045
OG0001661	Prap.g_00629	Prat.g_01505
OG0001662	Prap.g_01894	Prat.g_01523
OG0001663	Prap.g_00475	Prat.g_01173
OG0001664	Prap.g_01890	Prat.g_00381
OG0001665	Prap.g_00482	Prat.g_01195
OG0001669	Prap.g_00579, Prap.g_01837	Prat.g_00041
OG0001676	Prap.g_01381	Prat.g_00338
OG0001678	Prap.g_01711	Prat.g_01659
OG0001679	Prap.g_01376	Prat.g_00343
OG0001685	Prap.g_01125	Prat.g_00833
OG0001686	Prap.g_00496	Prat.g_01194
OG0001687	Prap.g_01305	Prat.g_00420
OG0001689	Prap.g_01570	Prat.g_01798
OG0001691	Prap.g_00694	Prat.g_00952
OG0001693	Prap.g_01835	Prat.g_00625
OG0001697	Prap.g_00690	Prat.g_00857
OG0001699	Prap.g_01884	Prat.g_01237
OG0001706	Prap.g_01901	Prat.g_00460
OG0001707	Prap.g_00503	Prat.g_01198
OG0001717	Prap.g_00594	Prat.g_00168
OG0001722	Prap.g_00656	Prat.g_00698
OG0001727	Prap.g_01859	Prat.g_00656
OG0001746	Prap.g_01902	Prat.g_01517
OG0001757	Prap.g_00595, Prap.g_00622	Prat.g_00630
OG0001769	Prap.g_00508	Prat.g_01222
OG0001770	Prap.g_01864	Prat.g_01553
OG0001771	Prap.g_01852	Prat.g_01576
OG0001795	Prap.g_01812, Prap.g_00673	Prat.g_00675
OG0001916	Prap.g_01271	Prat.g_00457
OG0001955	Prap.g_01908	Prat.g_01218
OG0001956	Prap.g_00722	Prat.g_00979
OG0001963	Prap.g_00230	Prat.g_01466
OG0001977	Prap.g_01512	Prat.g_01859
OG0001996	Prap.g_00926	Prat.g_00030
OG0002034	Prap.g_01134	Prat.g_00596
OG0002036	Prap.g_00221	Prat.g_01467
OG0002052	Prap.g_00308	Prat.g_00945
OG0002096	Prap.g_00006, Prap.g_00094	Prat.g_00782
OG0002164	Prap.g_00666	Prat.g_00687
OG0002165	Prap.g_00672	Prat.g_01581, Prat.g_00677
OG0002176	Prap.g_00648, Prap.g_01920	Prat.g_00651
OG0002177	Prap.g_01132	Prat.g_00598
OG0002228	Prap.g_01844	Prat.g_01551, Prat.g_01564
OG0002228	Prap.g_01816	Prat.g_01535
OG0002232	Prap.g_00818	Prat.g_00756
OG0002240	Prap.g_01053	Prat.g_00120
OG0002246	Prap.g_01831	Prat.g_01537
OG0002275	Prap.g_01809	Prat.g_00608
OG0002282	Prap.g_00215	Prat.g_01450
OG0002283	Prap.g_00506	Prat.g_01207
OG0002284	Prap.g_00603	Prat.g_00638
OG0002293	Prap.g_00604	Prat.g_00780
OG0002294	Prap.g_00665	Prat.g_00689
OG0002345	Prap.g_01124	Prat.g_01501
OG0002346	Prap.g_00483	Prat.g_01196
OG0002348	Prap.g_01922	Prat.g_01518
OG0002379	Prap.g_01832	Prat.g_01536
OG0002383	Prap.g_00016	Prat.g_00623
OG0002397	Prap.g_00288	Prat.g_00853
OG0002398	Prap.g_00223, Prap.g_00485	Prat.g_01183
OG0002439	Prap.g_01895	Prat.g_01220
OG0002442	Prap.g_00624	Prat.g_00628
OG0002453	Prap.g_01799	Prat.g_01506, Prat.g_01562
OG0002455	Prap.g_01900	Prat.g_01206
OG0002456	Prap.g_01610	Prat.g_01758
OG0002499	Prap.g_00231	Prat.g_00650
OG0002500	Prap.g_00234	Prat.g_00664
OG0002501	Prap.g_00626	Prat.g_01209
OG0002502	Prap.g_00670	Prat.g_00681
OG0002503	Prap.g_01299	Prat.g_00427
OG0002504	Prap.g_00792	Prat.g_00787
OG0002505	Prap.g_01910	Prat.g_01490
OG0002508	Prap.g_00597	Prat.g_00642
OG0002509	Prap.g_00602	Prat.g_01526
OG0002510	Prap.g_00026	Prat.g_00819
OG0002511	Prap.g_01426	Prat.g_00673
OG0002512	Prap.g_01131	Prat.g_00599
OG0002513	Prap.g_00489	Prat.g_01186
OG0002514	Prap.g_00201	Prat.g_01438
OG0002515	Prap.g_01879	Prat.g_01556
OG0002516	Prap.g_00487	Prat.g_01185
OG0002517	Prap.g_00001	Prat.g_01481
OG0002556	Prap.g_00583	Prat.g_00786
OG0002557	Prap.g_00582	Prat.g_00785
OG0002558	Prap.g_00581	Prat.g_00784
OG0002588	Prap.g_00100	Prat.g_01276
OG0002646	Prap.g_01609	Prat.g_01331
OG0002654	Prap.g_00507	Prat.g_00661
OG0002655	Prap.g_00523	Prat.g_01223
OG0002659	Prap.g_00674	Prat.g_00674
OG0002661	Prap.g_00529	Prat.g_01464
OG0002662	Prap.g_01891	Prat.g_00382
OG0002728	Prap.g_00668	Prat.g_00683
OG0002729	Prap.g_00222	Prat.g_00670
OG0002806	Prap.g_00631	Prat.g_01233
OG0002811	Prap.g_00009	Prat.g_00633
OG0002819	Prap.g_01850	Prat.g_01540
OG0002823	Prap.g_01313	Prat.g_01465
OG0002824	Prap.g_00593	Prat.g_01232
OG0002826	Prap.g_00354	Prat.g_01052
OG0002827	Prap.g_00432	Prat.g_01132
OG0002828	Prap.g_00490	Prat.g_01488
OG0002829	Prap.g_00497	Prat.g_00645
OG0002830	Prap.g_00219	Prat.g_01453
OG0002831	Prap.g_00233	Prat.g_01493
OG0002834	Prap.g_01830	Prat.g_01538
OG0002836	Prap.g_01780	Prat.g_01591
OG0002920	Prap.g_00608	Prat.g_00636
OG0002921	Prap.g_00600	Prat.g_00641
OG0002924	Prap.g_00002	Prat.g_01229
OG0002927	Prap.g_00687	Prat.g_00860
OG0002928	Prap.g_00546	Prat.g_01483
OG0003070	Prap.g_01484	Prat.g_00232
OG0003075	Prap.g_00664	Prat.g_00690
OG0003240	Prap.g_00526	Prat.g_00820
OG0003242	Prap.g_01892	Prat.g_01494
