Orthogroup	Prap	Syaa
OG0001125	Prap.g_00304	Syaa.g_01290
OG0001126	Prap.g_00697	Syaa.g_00864
OG0001127	Prap.g_00698	Syaa.g_00865
OG0001128	Prap.g_00700	Syaa.g_00868
OG0001129	Prap.g_00701	Syaa.g_00870
OG0001130	Prap.g_00702	Syaa.g_00871
OG0001131	Prap.g_01345	Syaa.g_01108
OG0001132	Prap.g_00020	Syaa.g_01468
OG0001133	Prap.g_00058	Syaa.g_01656
OG0001134	Prap.g_01883	Syaa.g_01028
OG0001136	Prap.g_00459	Syaa.g_00767
OG0001137	Prap.g_00447	Syaa.g_00786
OG0001138	Prap.g_00426	Syaa.g_01002
OG0001139	Prap.g_00424	Syaa.g_01000
OG0001140	Prap.g_00423	Syaa.g_00999
OG0001141	Prap.g_00422	Syaa.g_00998
OG0001142	Prap.g_00421	Syaa.g_00997
OG0001143	Prap.g_00414	Syaa.g_00987
OG0001144	Prap.g_00409	Syaa.g_00978
OG0001145	Prap.g_00553	Syaa.g_00748
OG0001146	Prap.g_00565	Syaa.g_00729
OG0001147	Prap.g_00585	Syaa.g_01837
OG0001148	Prap.g_00061	Syaa.g_02061
OG0001149	Prap.g_00062	Syaa.g_02062
OG0001150	Prap.g_00063	Syaa.g_02063
OG0001151	Prap.g_00074	Syaa.g_02076
OG0001152	Prap.g_00075	Syaa.g_02077
OG0001153	Prap.g_00153	Syaa.g_01811
OG0001154	Prap.g_00154	Syaa.g_01812
OG0001156	Prap.g_00174	Syaa.g_00623
OG0001157	Prap.g_00175	Syaa.g_00622
OG0001158	Prap.g_00176	Syaa.g_00619
OG0001159	Prap.g_00177	Syaa.g_00618
OG0001160	Prap.g_00203	Syaa.g_00574
OG0001161	Prap.g_01836	Syaa.g_02620
OG0001162	Prap.g_01907	Syaa.g_01203
OG0001163	Prap.g_01788	Syaa.g_00566
OG0001164	Prap.g_01784	Syaa.g_00560
OG0001165	Prap.g_01781	Syaa.g_00555
OG0001166	Prap.g_01760	Syaa.g_00527
OG0001167	Prap.g_01742	Syaa.g_00673
OG0001168	Prap.g_01740	Syaa.g_00672
OG0001169	Prap.g_01738	Syaa.g_00670
OG0001170	Prap.g_01736	Syaa.g_00668
OG0001171	Prap.g_01726	Syaa.g_00655
OG0001172	Prap.g_01710	Syaa.g_02347
OG0001173	Prap.g_01709	Syaa.g_02346
OG0001174	Prap.g_01701	Syaa.g_02338
OG0001175	Prap.g_01700	Syaa.g_02337
OG0001176	Prap.g_01692	Syaa.g_02314
OG0001177	Prap.g_01690	Syaa.g_02316
OG0001178	Prap.g_01774	Syaa.g_00546
OG0001179	Prap.g_01660	Syaa.g_02268
OG0001180	Prap.g_01636	Syaa.g_02243
OG0001181	Prap.g_01632	Syaa.g_02239
OG0001182	Prap.g_01624	Syaa.g_02230
OG0001183	Prap.g_01619	Syaa.g_02224
OG0001184	Prap.g_01601	Syaa.g_00151
OG0001186	Prap.g_01561	Syaa.g_00081
OG0001187	Prap.g_01558	Syaa.g_00082
OG0001188	Prap.g_01556	Syaa.g_00075
OG0001189	Prap.g_01540	Syaa.g_00057
OG0001190	Prap.g_01535	Syaa.g_02592
OG0001191	Prap.g_01525	Syaa.g_02605
OG0001192	Prap.g_01520	Syaa.g_02612
OG0001193	Prap.g_01508	Syaa.g_02658
OG0001194	Prap.g_01507	Syaa.g_02660
OG0001195	Prap.g_01506	Syaa.g_02661
OG0001196	Prap.g_01490	Syaa.g_02741
OG0001197	Prap.g_01488	Syaa.g_02743
OG0001198	Prap.g_01868	Syaa.g_02755
OG0001199	Prap.g_00876	Syaa.g_00347
OG0001201	Prap.g_01068	Syaa.g_02381
OG0001202	Prap.g_00970	Syaa.g_02528
OG0001203	Prap.g_01474	Syaa.g_02106
OG0001204	Prap.g_01468	Syaa.g_00316
OG0001205	Prap.g_01321	Syaa.g_00713
OG0001206	Prap.g_01301	Syaa.g_01855
OG0001207	Prap.g_01290	Syaa.g_02058
OG0001208	Prap.g_01285	Syaa.g_02049
OG0001209	Prap.g_01234	Syaa.g_01977
OG0001210	Prap.g_01229	Syaa.g_01967
OG0001211	Prap.g_01219	Syaa.g_01950
OG0001212	Prap.g_01172	Syaa.g_01892
OG0001213	Prap.g_01137	Syaa.g_01646
OG0001214	Prap.g_00390	Syaa.g_01631
OG0001215	Prap.g_00810	Syaa.g_00914
OG0001216	Prap.g_00789	Syaa.g_01238
OG0001217	Prap.g_00036	Syaa.g_01559
OG0001218	Prap.g_00519	Syaa.g_01820
OG0001219	Prap.g_00685	Syaa.g_01404
OG0001220	Prap.g_00727	Syaa.g_00812
OG0001221	Prap.g_00847	Syaa.g_01111
OG0001222	Prap.g_00307	Syaa.g_01371
OG0001223	Prap.g_00275	Syaa.g_01326
OG0001224	Prap.g_00704	Syaa.g_00874
OG0001225	Prap.g_00706	Syaa.g_00876
OG0001226	Prap.g_01129	Syaa.g_01579
OG0001227	Prap.g_00504	Syaa.g_02622
OG0001228	Prap.g_00406	Syaa.g_00695
OG0001229	Prap.g_00518	Syaa.g_00899
OG0001230	Prap.g_00114	Syaa.g_01764
OG0001231	Prap.g_01344	Syaa.g_00017
OG0001233	Prap.g_01735	Syaa.g_00667
OG0001234	Prap.g_01698	Syaa.g_02333
OG0001235	Prap.g_01694	Syaa.g_02323
OG0001236	Prap.g_01604	Syaa.g_00154
OG0001238	Prap.g_01524	Syaa.g_02607
OG0001239	Prap.g_00879	Syaa.g_00350
OG0001240	Prap.g_01085	Syaa.g_02364
OG0001241	Prap.g_01075	Syaa.g_02374
OG0001242	Prap.g_01055	Syaa.g_02407
OG0001243	Prap.g_01048	Syaa.g_02415
OG0001244	Prap.g_01033	Syaa.g_02445
OG0001245	Prap.g_00495	Syaa.g_01492
OG0001247	Prap.g_00817	Syaa.g_01207
OG0001248	Prap.g_00815	Syaa.g_01204
OG0001250	Prap.g_00740	Syaa.g_00832
OG0001251	Prap.g_00659	Syaa.g_02667
OG0001252	Prap.g_00699	Syaa.g_00867
OG0001253	Prap.g_01126	Syaa.g_01467
OG0001254	Prap.g_01881	Syaa.g_01029
OG0001255	Prap.g_00474	Syaa.g_01696
OG0001256	Prap.g_00210	Syaa.g_00567
OG0001258	Prap.g_01783	Syaa.g_00557
OG0001259	Prap.g_01737	Syaa.g_00669
OG0001260	Prap.g_01720	Syaa.g_00642
OG0001261	Prap.g_01652	Syaa.g_02259
OG0001263	Prap.g_01046	Syaa.g_02418
OG0001265	Prap.g_01056	Syaa.g_02405
OG0001266	Prap.g_00966	Syaa.g_02532
OG0001267	Prap.g_01430	Syaa.g_00262
OG0001268	Prap.g_01367	Syaa.g_02176
OG0001269	Prap.g_00728	Syaa.g_01499
OG0001270	Prap.g_01332	Syaa.g_00701
OG0001271	Prap.g_01295	Syaa.g_01845
OG0001272	Prap.g_01281	Syaa.g_02045
OG0001273	Prap.g_00396	Syaa.g_01639
OG0001274	Prap.g_00942	Syaa.g_02563
OG0001275	Prap.g_00285	Syaa.g_01311
OG0001276	Prap.g_00299	Syaa.g_01295
OG0001277	Prap.g_01502	Syaa.g_02724
OG0001278	Prap.g_00402	Syaa.g_00966
OG0001279	Prap.g_00610	Syaa.g_01749
OG0001280	Prap.g_00560	Syaa.g_00738
OG0001281	Prap.g_00566	Syaa.g_00728
OG0001282	Prap.g_00060	Syaa.g_02060
OG0001283	Prap.g_01493	Syaa.g_02734
OG0001284	Prap.g_00196	Syaa.g_00583
OG0001286	Prap.g_01638	Syaa.g_02245
OG0001287	Prap.g_01578	Syaa.g_00121
OG0001289	Prap.g_01091	Syaa.g_00327
OG0001290	Prap.g_01076	Syaa.g_02373
OG0001291	Prap.g_01038	Syaa.g_02428
OG0001292	Prap.g_01463	Syaa.g_00310
OG0001293	Prap.g_01450	Syaa.g_00288
OG0001295	Prap.g_01919	Syaa.g_01964
OG0001296	Prap.g_01258	Syaa.g_02017
OG0001297	Prap.g_01253	Syaa.g_02013
OG0001298	Prap.g_01192	Syaa.g_01913
OG0001299	Prap.g_00359	Syaa.g_01070
OG0001300	Prap.g_00806	Syaa.g_00905
OG0001301	Prap.g_00801	Syaa.g_00891
OG0001302	Prap.g_00688	Syaa.g_01600
OG0001303	Prap.g_01817	Syaa.g_01402
OG0001304	Prap.g_00312	Syaa.g_01281
OG0001305	Prap.g_00712	Syaa.g_00885
OG0001306	Prap.g_00471	Syaa.g_00753
OG0001309	Prap.g_00238	Syaa.g_02005
OG0001310	Prap.g_01766	Syaa.g_00535
OG0001311	Prap.g_00301	Syaa.g_01293
OG0001312	Prap.g_00676	Syaa.g_01391
OG0001314	Prap.g_00644	Syaa.g_01225
OG0001315	Prap.g_00509	Syaa.g_02226
OG0001316	Prap.g_01034	Syaa.g_02434
OG0001317	Prap.g_01478	Syaa.g_02112
OG0001318	Prap.g_01454	Syaa.g_00296
OG0001319	Prap.g_01437	Syaa.g_00273
OG0001321	Prap.g_01315	Syaa.g_00719
OG0001322	Prap.g_01314	Syaa.g_00720
OG0001323	Prap.g_01248	Syaa.g_02002
OG0001324	Prap.g_00805	Syaa.g_00904
OG0001325	Prap.g_00342	Syaa.g_01243
OG0001327	Prap.g_00870	Syaa.g_01083
OG0001328	Prap.g_00542	Syaa.g_01104
OG0001330	Prap.g_00227	Syaa.g_00746
OG0001331	Prap.g_00065	Syaa.g_02065
OG0001334	Prap.g_01616	Syaa.g_02216
OG0001335	Prap.g_01615	Syaa.g_02215
OG0001337	Prap.g_01380	Syaa.g_02219, Syaa.g_02200
OG0001338	Prap.g_01377	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Prap.g_01073	Syaa.g_02376
OG0001340	Prap.g_01379	Syaa.g_02199
OG0001341	Prap.g_00511	Syaa.g_00897
OG0001343	Prap.g_00662	Syaa.g_02664
OG0001344	Prap.g_00452	Syaa.g_00775
OG0001345	Prap.g_00436	Syaa.g_00803
OG0001346	Prap.g_00562	Syaa.g_00734
OG0001348	Prap.g_01921	Syaa.g_00847
OG0001349	Prap.g_00083	Syaa.g_00437
OG0001350	Prap.g_01475	Syaa.g_02107
OG0001351	Prap.g_01309	Syaa.g_01863
OG0001352	Prap.g_00821	Syaa.g_01987
OG0001353	Prap.g_00750	Syaa.g_00841
OG0001354	Prap.g_00267	Syaa.g_01338
OG0001355	Prap.g_00321	Syaa.g_01524
OG0001356	Prap.g_01791	Syaa.g_00848
OG0001357	Prap.g_00535	Syaa.g_02307
OG0001359	Prap.g_00661	Syaa.g_02663
OG0001362	Prap.g_00135	Syaa.g_01789
OG0001363	Prap.g_00137	Syaa.g_01791
OG0001364	Prap.g_01613	Syaa.g_00171
OG0001368	Prap.g_00536, Prap.g_00007, Prap.g_00646	Syaa.g_00317
OG0001369	Prap.g_01086	Syaa.g_02363
OG0001370	Prap.g_01304	Syaa.g_02140, Syaa.g_01218
OG0001375	Prap.g_00663	Syaa.g_02665
OG0001379	Prap.g_00555	Syaa.g_00744
OG0001382	Prap.g_00524	Syaa.g_01866
OG0001394	Prap.g_00843	Syaa.g_01118
OG0001398	Prap.g_01896	Syaa.g_01424
OG0001401	Prap.g_00745	Syaa.g_00837
OG0001402	Prap.g_01143	Syaa.g_01658
OG0001404	Prap.g_00882	Syaa.g_00355
OG0001407	Prap.g_00528	Syaa.g_01986
OG0001411	Prap.g_00889	Syaa.g_00457
OG0001419	Prap.g_00527	Syaa.g_01985
OG0001421	Prap.g_00211	Syaa.g_01583, Syaa.g_01469
OG0001422	Prap.g_00531	Syaa.g_00743
OG0001423	Prap.g_00633	Syaa.g_00365
OG0001428	Prap.g_00998	Syaa.g_02481
OG0001430	Prap.g_00520	Syaa.g_02584
OG0001433	Prap.g_01792	Syaa.g_00849
OG0001434	Prap.g_00838	Syaa.g_01123
OG0001435	Prap.g_00862	Syaa.g_01090
OG0001443	Prap.g_00517	Syaa.g_02617
OG0001448	Prap.g_01311	Syaa.g_00423
OG0001460	Prap.g_01793	Syaa.g_00850
OG0001461	Prap.g_00898	Syaa.g_02328
OG0001465	Prap.g_00794	Syaa.g_01211
OG0001467	Prap.g_01947	Syaa.g_01601
OG0001468	Prap.g_00671	Syaa.g_01597
OG0001477	Prap.g_00587	Syaa.g_00893
OG0001486	Prap.g_00458	Syaa.g_00768
OG0001487	Prap.g_00161	Syaa.g_01819
OG0001488	Prap.g_00443	Syaa.g_00791
OG0001489	Prap.g_01627	Syaa.g_02234
OG0001496	Prap.g_00589	Syaa.g_00895
OG0001497	Prap.g_00588	Syaa.g_00894
OG0001498	Prap.g_01348	Syaa.g_02148
OG0001505	Prap.g_00003	Syaa.g_00495
OG0001510	Prap.g_01574	Syaa.g_00116
OG0001511	Prap.g_01064	Syaa.g_02389
OG0001512	Prap.g_00513	Syaa.g_02105
OG0001514	Prap.g_00590	Syaa.g_00896
OG0001515	Prap.g_00808	Syaa.g_00909
OG0001516	Prap.g_00362	Syaa.g_01067
OG0001517	Prap.g_01371	Syaa.g_02181
OG0001518	Prap.g_01522	Syaa.g_02609
OG0001519	Prap.g_01517	Syaa.g_02619
OG0001523	Prap.g_01878	Syaa.g_02713
OG0001524	Prap.g_01877	Syaa.g_02714
OG0001527	Prap.g_01206	Syaa.g_01936
OG0001529	Prap.g_00914	Syaa.g_00050
OG0001530	Prap.g_01065	Syaa.g_02387
OG0001531	Prap.g_01473	Syaa.g_02104
OG0001532	Prap.g_00425	Syaa.g_01001
OG0001534	Prap.g_00313	Syaa.g_01280
OG0001535	Prap.g_00297	Syaa.g_01297
OG0001536	Prap.g_00253	Syaa.g_01362
OG0001537	Prap.g_00846	Syaa.g_01112
OG0001538	Prap.g_00778	Syaa.g_01159
OG0001539	Prap.g_00868	Syaa.g_01085
OG0001540	Prap.g_01044	Syaa.g_02420
OG0001541	Prap.g_00990	Syaa.g_02490
OG0001542	Prap.g_00984	Syaa.g_02499
OG0001543	Prap.g_00547	Syaa.g_02547
OG0001544	Prap.g_01518	Syaa.g_02618
OG0001545	Prap.g_01503	Syaa.g_02723
OG0001549	Prap.g_00718	Syaa.g_00806
OG0001552	Prap.g_00214	Syaa.g_01229
OG0001557	Prap.g_00842	Syaa.g_01119
OG0001559	Prap.g_01066	Syaa.g_02386
OG0001560	Prap.g_01077	Syaa.g_02372
OG0001561	Prap.g_00303	Syaa.g_01291
OG0001562	Prap.g_00290	Syaa.g_01305
OG0001563	Prap.g_01643	Syaa.g_02250
OG0001564	Prap.g_00895	Syaa.g_02683
OG0001572	Prap.g_00609	Syaa.g_01180
OG0001574	Prap.g_01208	Syaa.g_01938
OG0001575	Prap.g_01203	Syaa.g_01933
OG0001577	Prap.g_00461	Syaa.g_00765
OG0001579	Prap.g_01382	Syaa.g_02207
OG0001580	Prap.g_00907	Syaa.g_02580
OG0001588	Prap.g_01341	Syaa.g_00168
OG0001589	Prap.g_01733	Syaa.g_00664
OG0001591	Prap.g_00829	Syaa.g_01078
OG0001592	Prap.g_00908	Syaa.g_02581
OG0001607	Prap.g_00620	Syaa.g_01519
OG0001614	Prap.g_01586	Syaa.g_00130
OG0001616	Prap.g_00433	Syaa.g_01024
OG0001617	Prap.g_00804	Syaa.g_00901
OG0001619	Prap.g_00246	Syaa.g_01374
OG0001620	Prap.g_01363	Syaa.g_02169
OG0001621	Prap.g_01458	Syaa.g_00300
OG0001622	Prap.g_01494	Syaa.g_02733
OG0001636	Prap.g_00920	Syaa.g_00043
OG0001638	Prap.g_01768	Syaa.g_00538
OG0001639	Prap.g_00170	Syaa.g_00626
OG0001640	Prap.g_00696	Syaa.g_00862
OG0001641	Prap.g_00278	Syaa.g_01321
OG0001642	Prap.g_00729	Syaa.g_00814
OG0001643	Prap.g_00387	Syaa.g_01628
OG0001644	Prap.g_00332	Syaa.g_01263
OG0001654	Prap.g_00168	Syaa.g_00628
OG0001656	Prap.g_01383	Syaa.g_02209
OG0001657	Prap.g_01015	Syaa.g_02464
OG0001658	Prap.g_00912	Syaa.g_02591
OG0001659	Prap.g_01916	Syaa.g_01006
OG0001678	Prap.g_01711	Syaa.g_02348
OG0001691	Prap.g_00694	Syaa.g_01665
OG0001693	Prap.g_01835	Syaa.g_00880
OG0001709	Prap.g_00097	Syaa.g_00453
OG0001717	Prap.g_00594	Syaa.g_02476
OG0001733	Prap.g_01795	Syaa.g_01080
OG0001747	Prap.g_01340	Syaa.g_02442
OG0001769	Prap.g_00508	Syaa.g_01614
OG0001770	Prap.g_01864	Syaa.g_00115
OG0001771	Prap.g_01852	Syaa.g_01514
OG0001807	Prap.g_00896	Syaa.g_00176
OG0001842	Prap.g_00022	Syaa.g_00634
OG0001916	Prap.g_01271	Syaa.g_02034
OG0001917	Prap.g_00298	Syaa.g_01296
OG0001930	Prap.g_00023	Syaa.g_00633
OG0001931	Prap.g_00024	Syaa.g_00632
OG0001965	Prap.g_01845	Syaa.g_01602
OG0001996	Prap.g_00926	Syaa.g_00036
OG0002019	Prap.g_01913	Syaa.g_01419
OG0002096	Prap.g_00006, Prap.g_00094	Syaa.g_00492
OG0002106	Prap.g_00533	Syaa.g_02085
OG0002344	Prap.g_01353	Syaa.g_02159, Syaa.g_02396
