Orthogroup	Praj	Prbn
OG0001104	Praj.g_01889	Prbn.g_01835
OG0001105	Praj.g_01891	Prbn.g_01834
OG0001106	Praj.g_01888	Prbn.g_01830
OG0001107	Praj.g_01887	Prbn.g_01829
OG0001108	Praj.g_01886	Prbn.g_01828
OG0001109	Praj.g_01909	Prbn.g_01838
OG0001110	Praj.g_01911	Prbn.g_01840
OG0001111	Praj.g_01912	Prbn.g_01841
OG0001112	Praj.g_01913	Prbn.g_01842
OG0001113	Praj.g_01914	Prbn.g_01843
OG0001114	Praj.g_01915	Prbn.g_01844
OG0001115	Praj.g_01916	Prbn.g_01845
OG0001116	Praj.g_01917	Prbn.g_01846
OG0001117	Praj.g_01918	Prbn.g_01847
OG0001118	Praj.g_01919	Prbn.g_01848
OG0001119	Praj.g_01920	Prbn.g_01849
OG0001120	Praj.g_01921	Prbn.g_01850
OG0001121	Praj.g_01922	Prbn.g_01851
OG0001122	Praj.g_01923	Prbn.g_01852
OG0001123	Praj.g_01924	Prbn.g_01853
OG0001124	Praj.g_01925	Prbn.g_01854
OG0001125	Praj.g_01926	Prbn.g_01855
OG0001126	Praj.g_01927	Prbn.g_01856
OG0001127	Praj.g_01928	Prbn.g_01857
OG0001128	Praj.g_01929	Prbn.g_01858
OG0001129	Praj.g_01930	Prbn.g_01859
OG0001130	Praj.g_01931	Prbn.g_01860
OG0001131	Praj.g_01932	Prbn.g_01861
OG0001132	Praj.g_01933	Prbn.g_01862
OG0001133	Praj.g_01934	Prbn.g_01863
OG0001134	Praj.g_01935	Prbn.g_01864
OG0001135	Praj.g_01936	Prbn.g_01865
OG0001136	Praj.g_01937	Prbn.g_01866
OG0001137	Praj.g_01938	Prbn.g_01867
OG0001138	Praj.g_01939	Prbn.g_01868
OG0001139	Praj.g_01940	Prbn.g_01869
OG0001140	Praj.g_01941	Prbn.g_01870
OG0001141	Praj.g_01943	Prbn.g_01872
OG0001142	Praj.g_01944	Prbn.g_01873
OG0001143	Praj.g_01945	Prbn.g_01874
OG0001144	Praj.g_01947	Prbn.g_01876
OG0001145	Praj.g_01949	Prbn.g_01878
OG0001146	Praj.g_01950	Prbn.g_01879
OG0001147	Praj.g_01953	Prbn.g_01882
OG0001148	Praj.g_01954	Prbn.g_01883
OG0001149	Praj.g_01955	Prbn.g_01884
OG0001150	Praj.g_01958	Prbn.g_01887
OG0001151	Praj.g_01959	Prbn.g_01888
OG0001152	Praj.g_01960	Prbn.g_01889
OG0001153	Praj.g_01961	Prbn.g_01890
OG0001154	Praj.g_01962	Prbn.g_01891
OG0001155	Praj.g_01963	Prbn.g_01892
OG0001156	Praj.g_01964	Prbn.g_01893
OG0001157	Praj.g_01966	Prbn.g_01895
OG0001158	Praj.g_01968	Prbn.g_01897
OG0001159	Praj.g_01969	Prbn.g_01898
OG0001160	Praj.g_01970	Prbn.g_01899
OG0001161	Praj.g_01975	Prbn.g_01903
OG0001162	Praj.g_01976	Prbn.g_01904
OG0001163	Praj.g_01977	Prbn.g_01905
OG0001164	Praj.g_01978	Prbn.g_01906
OG0001165	Praj.g_01979	Prbn.g_01907
OG0001166	Praj.g_01980	Prbn.g_01908
OG0001167	Praj.g_01981	Prbn.g_01909
OG0001168	Praj.g_01982	Prbn.g_01911
OG0001169	Praj.g_01983	Prbn.g_01912
OG0001170	Praj.g_01986	Prbn.g_01916
OG0001171	Praj.g_01987	Prbn.g_01917
OG0001172	Praj.g_01988	Prbn.g_01918
OG0001173	Praj.g_01990	Prbn.g_01920
OG0001174	Praj.g_01992	Prbn.g_01017
OG0001175	Praj.g_01994	Prbn.g_01015
OG0001176	Praj.g_01996	Prbn.g_01013
OG0001177	Praj.g_01998	Prbn.g_01011
OG0001178	Praj.g_01999	Prbn.g_01010
OG0001179	Praj.g_02000	Prbn.g_01009
OG0001180	Praj.g_02001	Prbn.g_01008
OG0001181	Praj.g_02002	Prbn.g_01007
OG0001182	Praj.g_02003	Prbn.g_01006
OG0001183	Praj.g_02004	Prbn.g_01005
OG0001184	Praj.g_02005	Prbn.g_01004
OG0001185	Praj.g_02006	Prbn.g_01003
OG0001186	Praj.g_02007	Prbn.g_01001
OG0001187	Praj.g_02008	Prbn.g_01000
OG0001188	Praj.g_02009	Prbn.g_00999
OG0001189	Praj.g_02010	Prbn.g_00998
OG0001190	Praj.g_02011	Prbn.g_00997
OG0001191	Praj.g_02013	Prbn.g_00995
OG0001192	Praj.g_02015	Prbn.g_00993
OG0001193	Praj.g_02016	Prbn.g_00992
OG0001194	Praj.g_02017	Prbn.g_00991
OG0001195	Praj.g_02019	Prbn.g_00989
OG0001196	Praj.g_02021	Prbn.g_00987
OG0001197	Praj.g_02025	Prbn.g_00984
OG0001198	Praj.g_02026	Prbn.g_00983
OG0001199	Praj.g_02027	Prbn.g_00982
OG0001200	Praj.g_02028	Prbn.g_00981
OG0001201	Praj.g_02030	Prbn.g_00980
OG0001202	Praj.g_02031	Prbn.g_00979
OG0001203	Praj.g_02046	Prbn.g_00977
OG0001204	Praj.g_02059	Prbn.g_00975
OG0001205	Praj.g_02060	Prbn.g_00974
OG0001206	Praj.g_02061	Prbn.g_00973
OG0001207	Praj.g_02062	Prbn.g_00972
OG0001208	Praj.g_02063	Prbn.g_00971
OG0001209	Praj.g_02064	Prbn.g_00970
OG0001210	Praj.g_02065	Prbn.g_00969
OG0001211	Praj.g_02066	Prbn.g_00968
OG0001212	Praj.g_02067	Prbn.g_00967
OG0001213	Praj.g_02068	Prbn.g_00966
OG0001214	Praj.g_02069	Prbn.g_00965
OG0001215	Praj.g_02070	Prbn.g_00964
OG0001216	Praj.g_02071	Prbn.g_00963
OG0001217	Praj.g_02072	Prbn.g_00962
OG0001218	Praj.g_02073	Prbn.g_00961
OG0001219	Praj.g_02074	Prbn.g_00960
OG0001220	Praj.g_02075	Prbn.g_00959
OG0001221	Praj.g_02076	Prbn.g_00958
OG0001222	Praj.g_02078	Prbn.g_00957
OG0001223	Praj.g_02080	Prbn.g_00955
OG0001224	Praj.g_02082	Prbn.g_00953
OG0001225	Praj.g_02084	Prbn.g_00951
OG0001226	Praj.g_02085	Prbn.g_00950
OG0001227	Praj.g_02086	Prbn.g_00949
OG0001228	Praj.g_02087	Prbn.g_00948
OG0001229	Praj.g_02088	Prbn.g_00947
OG0001230	Praj.g_02089	Prbn.g_00946
OG0001231	Praj.g_02090	Prbn.g_00945
OG0001232	Praj.g_02092	Prbn.g_00943
OG0001233	Praj.g_02093	Prbn.g_00942
OG0001234	Praj.g_02094	Prbn.g_00941
OG0001235	Praj.g_02095	Prbn.g_00940
OG0001236	Praj.g_02096	Prbn.g_00939
OG0001237	Praj.g_02099	Prbn.g_00936
OG0001238	Praj.g_02100	Prbn.g_00935
OG0001239	Praj.g_02105	Prbn.g_00931
OG0001240	Praj.g_02106	Prbn.g_00930
OG0001241	Praj.g_02107	Prbn.g_00929
OG0001242	Praj.g_02109	Prbn.g_00927
OG0001243	Praj.g_02110	Prbn.g_00926
OG0001244	Praj.g_02111	Prbn.g_00925
OG0001245	Praj.g_02112	Prbn.g_00924
OG0001246	Praj.g_02113	Prbn.g_00923
OG0001247	Praj.g_02114	Prbn.g_00922
OG0001248	Praj.g_02115	Prbn.g_00921
OG0001249	Praj.g_02116	Prbn.g_00920
OG0001250	Praj.g_02124	Prbn.g_00917
OG0001251	Praj.g_02125	Prbn.g_00916
OG0001252	Praj.g_02126	Prbn.g_00915
OG0001253	Praj.g_02127	Prbn.g_00914
OG0001254	Praj.g_02129	Prbn.g_00912
OG0001255	Praj.g_02130	Prbn.g_00911
OG0001256	Praj.g_02134	Prbn.g_00908
OG0001257	Praj.g_02135	Prbn.g_00907
OG0001258	Praj.g_02136	Prbn.g_00906
OG0001259	Praj.g_02139	Prbn.g_00291
OG0001260	Praj.g_02141	Prbn.g_00292
OG0001261	Praj.g_02142	Prbn.g_00293
OG0001262	Praj.g_02143	Prbn.g_00294
OG0001263	Praj.g_02144	Prbn.g_00295
OG0001264	Praj.g_02145	Prbn.g_00296
OG0001265	Praj.g_02146	Prbn.g_00297
OG0001266	Praj.g_02147	Prbn.g_00298
OG0001267	Praj.g_02148	Prbn.g_00299
OG0001268	Praj.g_02149	Prbn.g_00300
OG0001269	Praj.g_00130	Prbn.g_01329
OG0001270	Praj.g_00178	Prbn.g_01279
OG0001271	Praj.g_00190	Prbn.g_01264
OG0001272	Praj.g_00316	Prbn.g_00048
OG0001273	Praj.g_00379	Prbn.g_00104
OG0001274	Praj.g_00475	Prbn.g_00632
OG0001275	Praj.g_00490	Prbn.g_00616
OG0001276	Praj.g_00577	Prbn.g_00525
OG0001277	Praj.g_00982, Praj.g_01392	Prbn.g_01456
OG0001278	Praj.g_01326	Prbn.g_01493
OG0001279	Praj.g_00886	Prbn.g_01622
OG0001280	Praj.g_00997	Prbn.g_01375
OG0001282	Praj.g_00895	Prbn.g_01103
OG0001283	Praj.g_01342	Prbn.g_01139
OG0001284	Praj.g_01098	Prbn.g_00823
OG0001285	Praj.g_01477	Prbn.g_01171
OG0001286	Praj.g_01463	Prbn.g_01186
OG0001288	Praj.g_01673	Prbn.g_00255
OG0001289	Praj.g_01685	Prbn.g_00268
OG0001290	Praj.g_00851, Praj.g_01327	Prbn.g_00467
OG0001291	Praj.g_00510	Prbn.g_00865
OG0001292	Praj.g_01723	Prbn.g_00134
OG0001293	Praj.g_01041	Prbn.g_01114
OG0001294	Praj.g_01726	Prbn.g_01354
OG0001295	Praj.g_01735, Praj.g_01844	Prbn.g_01704
OG0001296	Praj.g_01761	Prbn.g_01736
OG0001297	Praj.g_01765	Prbn.g_01740
OG0001298	Praj.g_01767	Prbn.g_01743
OG0001299	Praj.g_01872	Prbn.g_01814
OG0001300	Praj.g_01236	Prbn.g_01750
OG0001301	Praj.g_01993	Prbn.g_01016
OG0001302	Praj.g_02024	Prbn.g_00985
OG0001303	Praj.g_02079	Prbn.g_00956
OG0001305	Praj.g_01139	Prbn.g_00133
OG0001306	Praj.g_00431	Prbn.g_00676
OG0001307	Praj.g_00030	Prbn.g_00751
OG0001308	Praj.g_00109	Prbn.g_00706
OG0001309	Praj.g_00112	Prbn.g_00703
OG0001311	Praj.g_00131	Prbn.g_01328
OG0001312	Praj.g_00159	Prbn.g_01298
OG0001313	Praj.g_00166	Prbn.g_01291
OG0001314	Praj.g_00239	Prbn.g_00354
OG0001315	Praj.g_00284	Prbn.g_00306
OG0001316	Praj.g_00291	Prbn.g_00018
OG0001317	Praj.g_01031	Prbn.g_01104
OG0001318	Praj.g_00625	Prbn.g_00428
OG0001319	Praj.g_00740	Prbn.g_01126
OG0001320	Praj.g_01015	Prbn.g_01462
OG0001321	Praj.g_01020	Prbn.g_01467
OG0001322	Praj.g_02123	Prbn.g_00918
OG0001323	Praj.g_02081	Prbn.g_00954
OG0001324	Praj.g_01277	Prbn.g_00813
OG0001325	Praj.g_01205	Prbn.g_01024
OG0001326	Praj.g_01429	Prbn.g_00395
OG0001327	Praj.g_01548	Prbn.g_01214
OG0001328	Praj.g_00744	Prbn.g_00691
OG0001330	Praj.g_01824	Prbn.g_01804
OG0001331	Praj.g_01989	Prbn.g_01919
OG0001332	Praj.g_00182	Prbn.g_01276
OG0001333	Praj.g_00278	Prbn.g_00312
OG0001334	Praj.g_01485	Prbn.g_00146
OG0001335	Praj.g_00876	Prbn.g_01633
OG0001336	Praj.g_00099	Prbn.g_01937
OG0001337	Praj.g_01378	Prbn.g_00774
OG0001338	Praj.g_01521	Prbn.g_00876
OG0001339	Praj.g_01533	Prbn.g_01079
OG0001340	Praj.g_02132	Prbn.g_00909
OG0001341	Praj.g_01719	Prbn.g_00893
OG0001344	Praj.g_01813	Prbn.g_01793
OG0001345	Praj.g_01956	Prbn.g_01885
OG0001346	Praj.g_02014	Prbn.g_00994
OG0001348	Praj.g_00169	Prbn.g_01289
OG0001350	Praj.g_01059	Prbn.g_01065
OG0001360	Praj.g_00501	Prbn.g_00605
OG0001361	Praj.g_00506	Prbn.g_00600
OG0001366	Praj.g_00867	Prbn.g_01932
OG0001369	Praj.g_01837	Prbn.g_01655
OG0001370	Praj.g_01838	Prbn.g_01656
OG0001372	Praj.g_01155	Prbn.g_00810
OG0001373	Praj.g_01705	Prbn.g_00287
OG0001374	Praj.g_00910	Prbn.g_00721
OG0001377	Praj.g_02023	Prbn.g_00986
OG0001378	Praj.g_00998	Prbn.g_01374
OG0001379	Praj.g_00105	Prbn.g_00711
OG0001380	Praj.g_00106	Prbn.g_00709
OG0001381	Praj.g_00125	Prbn.g_01334
OG0001383	Praj.g_00274	Prbn.g_00316
OG0001384	Praj.g_00295	Prbn.g_00023
OG0001386	Praj.g_01671	Prbn.g_00253
OG0001388	Praj.g_01027	Prbn.g_01566
OG0001389	Praj.g_00448	Prbn.g_00656
OG0001390	Praj.g_00456	Prbn.g_00650
OG0001392	Praj.g_00503	Prbn.g_00603
OG0001394	Praj.g_00655	Prbn.g_00842
OG0001395	Praj.g_00665	Prbn.g_01590
OG0001396	Praj.g_00667	Prbn.g_01588
OG0001397	Praj.g_00674	Prbn.g_01582
OG0001398	Praj.g_00703	Prbn.g_00859
OG0001399	Praj.g_00912	Prbn.g_01452
OG0001400	Praj.g_00866	Prbn.g_01933
OG0001401	Praj.g_00868	Prbn.g_01931
OG0001402	Praj.g_00892	Prbn.g_01616
OG0001403	Praj.g_00896	Prbn.g_01613
OG0001404	Praj.g_01344	Prbn.g_01707
OG0001405	Praj.g_01006	Prbn.g_01363
OG0001406	Praj.g_00842	Prbn.g_01475
OG0001407	Praj.g_00865	Prbn.g_01941
OG0001408	Praj.g_00858	Prbn.g_01117
OG0001409	Praj.g_01094	Prbn.g_01019
OG0001410	Praj.g_01475	Prbn.g_01174
OG0001411	Praj.g_01164	Prbn.g_00821
OG0001412	Praj.g_01529	Prbn.g_01083
OG0001413	Praj.g_01073	Prbn.g_01360
OG0001414	Praj.g_01576	Prbn.g_01241
OG0001415	Praj.g_01672	Prbn.g_00254
OG0001416	Praj.g_01676	Prbn.g_00257
OG0001417	Praj.g_01720	Prbn.g_00892
OG0001418	Praj.g_01096	Prbn.g_01666
OG0001421	Praj.g_00924	Prbn.g_01438
OG0001423	Praj.g_01152, Praj.g_01171	Prbn.g_01052, Prbn.g_00775, Prbn.g_01109
OG0001424	Praj.g_01974	Prbn.g_01136
OG0001426	Praj.g_00089	Prbn.g_01359
OG0001428	Praj.g_01230	Prbn.g_00796
OG0001429	Praj.g_01138	Prbn.g_00822
OG0001430	Praj.g_00916	Prbn.g_01446
OG0001431	Praj.g_01858	Prbn.g_01929
OG0001432	Praj.g_00873	Prbn.g_01924
OG0001433	Praj.g_00725	Prbn.g_00805
OG0001434	Praj.g_01181	Prbn.g_00801
OG0001435	Praj.g_01840	Prbn.g_00889
OG0001437	Praj.g_01082	Prbn.g_00148
OG0001439	Praj.g_01598	Prbn.g_00787
OG0001440	Praj.g_01741	Prbn.g_01681
OG0001441	Praj.g_00956	Prbn.g_01408
OG0001442	Praj.g_01056	Prbn.g_01029
OG0001443	Praj.g_00857	Prbn.g_01021
OG0001444	Praj.g_00736	Prbn.g_01118
OG0001445	Praj.g_01069	Prbn.g_01153
OG0001446	Praj.g_01119	Prbn.g_01733
OG0001449	Praj.g_01319	Prbn.g_01639
OG0001451	Praj.g_01478	Prbn.g_01170
OG0001452	Praj.g_01441	Prbn.g_01209
OG0001453	Praj.g_01570	Prbn.g_01643
OG0001454	Praj.g_01571	Prbn.g_01644
OG0001455	Praj.g_01572	Prbn.g_01163
OG0001456	Praj.g_00717	Prbn.g_01637
OG0001458	Praj.g_02098	Prbn.g_00937
OG0001459	Praj.g_01322	Prbn.g_00790
OG0001462	Praj.g_01034	Prbn.g_01138
OG0001463	Praj.g_01068	Prbn.g_00792
OG0001465	Praj.g_00374	Prbn.g_00526
OG0001467	Praj.g_00098	Prbn.g_01235
OG0001474	Praj.g_00856	Prbn.g_01125
OG0001475	Praj.g_01206	Prbn.g_00877
OG0001477	Praj.g_01500	Prbn.g_01669
OG0001477	Praj.g_01831	Prbn.g_01699
OG0001486	Praj.g_00911	Prbn.g_01453
OG0001487	Praj.g_00759	Prbn.g_00852
OG0001495	Praj.g_00453	Prbn.g_01649
OG0001500	Praj.g_00908	Prbn.g_01601
OG0001501	Praj.g_00612	Prbn.g_00490
OG0001509	Praj.g_00803	Prbn.g_01512
OG0001523	Praj.g_00903	Prbn.g_01606
OG0001524	Praj.g_01238	Prbn.g_00128
OG0001527	Praj.g_00060, Praj.g_01760	Prbn.g_01710
OG0001528	Praj.g_01839	Prbn.g_00150
OG0001536	Praj.g_01118	Prbn.g_01732
OG0001538	Praj.g_01293	Prbn.g_01665, Prbn.g_01041
OG0001541	Praj.g_00871	Prbn.g_01926
OG0001545	Praj.g_01117	Prbn.g_01731
OG0001546	Praj.g_01135	Prbn.g_00799, Prbn.g_00825
OG0001550	Praj.g_00834	Prbn.g_01481
OG0001555	Praj.g_02050	Prbn.g_01056
OG0001559	Praj.g_01168	Prbn.g_00129
OG0001560	Praj.g_00883	Prbn.g_01625
OG0001561	Praj.g_00807	Prbn.g_01508
OG0001562	Praj.g_01250	Prbn.g_01051, Prbn.g_00776
OG0001563	Praj.g_01972	Prbn.g_01130, Prbn.g_00815
OG0001564	Praj.g_00073, Praj.g_01200, Praj.g_01131, Praj.g_01750, Praj.g_01556	Prbn.g_01129
OG0001570	Praj.g_01193	Prbn.g_00651
OG0001573	Praj.g_01178	Prbn.g_01040
OG0001599	Praj.g_01381	Prbn.g_00725
OG0001600	Praj.g_01841	Prbn.g_01128
OG0001621	Praj.g_01895	Prbn.g_00873
OG0001627	Praj.g_01169	Prbn.g_01108
OG0001633	Praj.g_01670	Prbn.g_00252
OG0001634	Praj.g_01367	Prbn.g_00830
OG0001645	Praj.g_01211	Prbn.g_00882
OG0001646	Praj.g_01859	Prbn.g_00874
OG0001647	Praj.g_01368	Prbn.g_00831
OG0001648	Praj.g_01369	Prbn.g_00832
OG0001649	Praj.g_01370	Prbn.g_00833
OG0001721	Praj.g_02018	Prbn.g_00990
OG0001722	Praj.g_01039	Prbn.g_01936
OG0001723	Praj.g_00096	Prbn.g_01942
OG0001725	Praj.g_00381	Prbn.g_00106
OG0001726	Praj.g_01161	Prbn.g_00773, Prbn.g_00147
OG0001740	Praj.g_00904	Prbn.g_01605
OG0001741	Praj.g_00045	Prbn.g_00741
OG0001743	Praj.g_00149	Prbn.g_01308
OG0001744	Praj.g_00148	Prbn.g_01309
OG0001745	Praj.g_00138	Prbn.g_01320
OG0001747	Praj.g_01746	Prbn.g_01132
OG0001748	Praj.g_00279	Prbn.g_00311
OG0001749	Praj.g_01811	Prbn.g_01791
OG0001750	Praj.g_01541	Prbn.g_01070
OG0001751	Praj.g_01448	Prbn.g_01202
OG0001752	Praj.g_01431	Prbn.g_00393
OG0001753	Praj.g_00685	Prbn.g_01571
OG0001754	Praj.g_00675	Prbn.g_01581
OG0001755	Praj.g_01007	Prbn.g_01362
OG0001756	Praj.g_01000	Prbn.g_01372
OG0001757	Praj.g_00996	Prbn.g_01378
OG0001758	Praj.g_00942	Prbn.g_01422
OG0001759	Praj.g_01010	Prbn.g_01457
OG0001760	Praj.g_00900	Prbn.g_01609
OG0001761	Praj.g_00774	Prbn.g_01541
OG0001762	Praj.g_00077	Prbn.g_00135
OG0001763	Praj.g_01558	Prbn.g_01492
OG0001764	Praj.g_00830	Prbn.g_01485
OG0001765	Praj.g_00878	Prbn.g_01631
OG0001766	Praj.g_00662	Prbn.g_01592
OG0001767	Praj.g_00652	Prbn.g_00839
OG0001768	Praj.g_00161	Prbn.g_01296
OG0001769	Praj.g_00404	Prbn.g_00695
OG0001770	Praj.g_00367	Prbn.g_00097
OG0001771	Praj.g_00366	Prbn.g_00096
OG0001772	Praj.g_00365	Prbn.g_00095
OG0001773	Praj.g_00364	Prbn.g_00094
OG0001774	Praj.g_00363	Prbn.g_00093
OG0001775	Praj.g_01967	Prbn.g_01896
OG0001776	Praj.g_01951	Prbn.g_01880
OG0001777	Praj.g_00171	Prbn.g_01287
OG0001778	Praj.g_00219	Prbn.g_00374
OG0001779	Praj.g_00225	Prbn.g_00368
OG0001780	Praj.g_00850	Prbn.g_01098
OG0001781	Praj.g_02097	Prbn.g_00938
OG0001782	Praj.g_02101	Prbn.g_00934
OG0001783	Praj.g_02102	Prbn.g_00933
OG0001784	Praj.g_00848	Prbn.g_01367
OG0001785	Praj.g_02108	Prbn.g_00928
OG0001786	Praj.g_02122	Prbn.g_00919
OG0001801	Praj.g_00860	Prbn.g_00888
OG0001802	Praj.g_00041	Prbn.g_01677
OG0001803	Praj.g_01513	Prbn.g_00817
OG0001804	Praj.g_00990	Prbn.g_01385
OG0001805	Praj.g_01029, Praj.g_00088	Prbn.g_01935
OG0001829	Praj.g_01465	Prbn.g_01184
OG0001830	Praj.g_01454	Prbn.g_01196
OG0001831	Praj.g_01033	Prbn.g_00816
OG0001833	Praj.g_01364, Praj.g_01254	Prbn.g_00471
OG0001834	Praj.g_01569	Prbn.g_01162
OG0001852	Praj.g_01338	Prbn.g_01043
OG0001897	Praj.g_00870	Prbn.g_01928
OG0001898	Praj.g_01209	Prbn.g_01725
OG0001899	Praj.g_01491	Prbn.g_01156
OG0001900	Praj.g_01743	Prbn.g_00127
OG0001919	Praj.g_01143	Prbn.g_00824
OG0001923	Praj.g_00083	Prbn.g_00795
OG0001924	Praj.g_00090	Prbn.g_01940
OG0001925	Praj.g_00369	Prbn.g_00100
OG0001926	Praj.g_00460	Prbn.g_00646
OG0001927	Praj.g_00488	Prbn.g_00618
OG0001928	Praj.g_00697	Prbn.g_01555
OG0001929	Praj.g_00713	Prbn.g_01951
OG0001930	Praj.g_00838	Prbn.g_00137
OG0001931	Praj.g_01026	Prbn.g_01357
OG0001932	Praj.g_01234	Prbn.g_00818
OG0001933	Praj.g_01240	Prbn.g_01033
OG0001935	Praj.g_01399	Prbn.g_00478
OG0001936	Praj.g_01400	Prbn.g_00479
OG0001937	Praj.g_01710	Prbn.g_00902
OG0001938	Praj.g_01836	Prbn.g_01654
OG0001939	Praj.g_01864	Prbn.g_01158
OG0001940	Praj.g_01896	Prbn.g_01058
OG0001941	Praj.g_01984	Prbn.g_01913
OG0001961	Praj.g_01559	Prbn.g_01648
OG0001966	Praj.g_01262	Prbn.g_01716
OG0001974	Praj.g_01261	Prbn.g_00051
OG0001975	Praj.g_01435	Prbn.g_00143
OG0001976	Praj.g_01566	Prbn.g_01587
OG0001977	Praj.g_01862	Prbn.g_01720
OG0002003	Praj.g_01050	Prbn.g_01122
OG0002004	Praj.g_01060	Prbn.g_01038
OG0002005	Praj.g_01097	Prbn.g_01105
OG0002006	Praj.g_01232	Prbn.g_00131
OG0002007	Praj.g_01483	Prbn.g_01166
OG0002008	Praj.g_01742	Prbn.g_01944
OG0002042	Praj.g_00070	Prbn.g_01702
OG0002043	Praj.g_01315	Prbn.g_01355
OG0002045	Praj.g_01387	Prbn.g_01137
OG0002069	Praj.g_01107	Prbn.g_01729
OG0002082	Praj.g_00398	Prbn.g_00700
OG0002083	Praj.g_01087	Prbn.g_00868
OG0002084	Praj.g_01153	Prbn.g_01050
OG0002085	Praj.g_01224	Prbn.g_00800
OG0002086	Praj.g_01297	Prbn.g_00791
OG0002087	Praj.g_01317	Prbn.g_01728
OG0002088	Praj.g_01481	Prbn.g_01169
OG0002089	Praj.g_01512	Prbn.g_01674
OG0002090	Praj.g_01863	Prbn.g_01668
OG0002144	Praj.g_01194	Prbn.g_00804
