Orthogroup	Praj	Pral
OG0001150	Praj.g_01958	Pral.g_00249
OG0001151	Praj.g_01959	Pral.g_00250
OG0001152	Praj.g_01960	Pral.g_00251
OG0001153	Praj.g_01961	Pral.g_00252
OG0001154	Praj.g_01962	Pral.g_00253
OG0001155	Praj.g_01963	Pral.g_00254
OG0001156	Praj.g_01964	Pral.g_00255
OG0001157	Praj.g_01966	Pral.g_00257
OG0001158	Praj.g_01968	Pral.g_00259
OG0001159	Praj.g_01969	Pral.g_00260
OG0001160	Praj.g_01970	Pral.g_00261
OG0001161	Praj.g_01975	Pral.g_00266
OG0001162	Praj.g_01976	Pral.g_00267
OG0001163	Praj.g_01977	Pral.g_00268
OG0001164	Praj.g_01978	Pral.g_00269
OG0001165	Praj.g_01979	Pral.g_00270
OG0001166	Praj.g_01980	Pral.g_00271
OG0001167	Praj.g_01981	Pral.g_00272
OG0001168	Praj.g_01982	Pral.g_00274
OG0001169	Praj.g_01983	Pral.g_00275
OG0001170	Praj.g_01986	Pral.g_00278
OG0001171	Praj.g_01987	Pral.g_00279
OG0001172	Praj.g_01988	Pral.g_00280
OG0001173	Praj.g_01990	Pral.g_00282
OG0001174	Praj.g_01992	Pral.g_00284
OG0001175	Praj.g_01994	Pral.g_00286
OG0001176	Praj.g_01996	Pral.g_00288
OG0001177	Praj.g_01998	Pral.g_00290
OG0001178	Praj.g_01999	Pral.g_00291
OG0001179	Praj.g_02000	Pral.g_00292
OG0001180	Praj.g_02001	Pral.g_00293
OG0001181	Praj.g_02002	Pral.g_00294
OG0001182	Praj.g_02003	Pral.g_00295
OG0001183	Praj.g_02004	Pral.g_00296
OG0001184	Praj.g_02005	Pral.g_00297
OG0001185	Praj.g_02006	Pral.g_00298
OG0001186	Praj.g_02007	Pral.g_00300
OG0001187	Praj.g_02008	Pral.g_00301
OG0001188	Praj.g_02009	Pral.g_00302
OG0001189	Praj.g_02010	Pral.g_00303
OG0001190	Praj.g_02011	Pral.g_00304
OG0001191	Praj.g_02013	Pral.g_00306
OG0001192	Praj.g_02015	Pral.g_00308
OG0001193	Praj.g_02016	Pral.g_00309
OG0001194	Praj.g_02017	Pral.g_00310
OG0001195	Praj.g_02019	Pral.g_00312
OG0001196	Praj.g_02021	Pral.g_00314
OG0001197	Praj.g_02025	Pral.g_00317
OG0001198	Praj.g_02026	Pral.g_00318
OG0001199	Praj.g_02027	Pral.g_00319
OG0001200	Praj.g_02028	Pral.g_00320
OG0001201	Praj.g_02030	Pral.g_00321
OG0001202	Praj.g_02031	Pral.g_00322
OG0001203	Praj.g_02046	Pral.g_00324
OG0001204	Praj.g_02059	Pral.g_00326
OG0001205	Praj.g_02060	Pral.g_00327
OG0001206	Praj.g_02061	Pral.g_00328
OG0001207	Praj.g_02062	Pral.g_00329
OG0001208	Praj.g_02063	Pral.g_00330
OG0001209	Praj.g_02064	Pral.g_00331
OG0001210	Praj.g_02065	Pral.g_00332
OG0001211	Praj.g_02066	Pral.g_00333
OG0001212	Praj.g_02067	Pral.g_00334
OG0001213	Praj.g_02068	Pral.g_00335
OG0001214	Praj.g_02069	Pral.g_00336
OG0001215	Praj.g_02070	Pral.g_00337
OG0001216	Praj.g_02071	Pral.g_00338
OG0001217	Praj.g_02072	Pral.g_00339
OG0001218	Praj.g_02073	Pral.g_00340
OG0001219	Praj.g_02074	Pral.g_00341
OG0001220	Praj.g_02075	Pral.g_00342
OG0001221	Praj.g_02076	Pral.g_00343
OG0001222	Praj.g_02078	Pral.g_00345
OG0001223	Praj.g_02080	Pral.g_00347
OG0001224	Praj.g_02082	Pral.g_00349
OG0001225	Praj.g_02084	Pral.g_00351
OG0001226	Praj.g_02085	Pral.g_00352
OG0001227	Praj.g_02086	Pral.g_00353
OG0001228	Praj.g_02087	Pral.g_00354
OG0001229	Praj.g_02088	Pral.g_00355
OG0001230	Praj.g_02089	Pral.g_00356
OG0001231	Praj.g_02090	Pral.g_00357
OG0001232	Praj.g_02092	Pral.g_00359
OG0001233	Praj.g_02093	Pral.g_00360
OG0001234	Praj.g_02094	Pral.g_00361
OG0001235	Praj.g_02095	Pral.g_00362
OG0001236	Praj.g_02096	Pral.g_00363
OG0001237	Praj.g_02099	Pral.g_00366
OG0001238	Praj.g_02100	Pral.g_00367
OG0001239	Praj.g_02105	Pral.g_00373
OG0001240	Praj.g_02106	Pral.g_00374
OG0001241	Praj.g_02107	Pral.g_00375
OG0001242	Praj.g_02109	Pral.g_00377
OG0001243	Praj.g_02110	Pral.g_00378
OG0001244	Praj.g_02111	Pral.g_00379
OG0001245	Praj.g_02112	Pral.g_00380
OG0001246	Praj.g_02113	Pral.g_00381
OG0001247	Praj.g_02114	Pral.g_00382
OG0001248	Praj.g_02115	Pral.g_00383
OG0001249	Praj.g_02116	Pral.g_00384
OG0001250	Praj.g_02124	Pral.g_00386
OG0001251	Praj.g_02125	Pral.g_00387
OG0001252	Praj.g_02126	Pral.g_00388
OG0001253	Praj.g_02127	Pral.g_00389
OG0001254	Praj.g_02129	Pral.g_00391
OG0001255	Praj.g_02130	Pral.g_00392
OG0001256	Praj.g_02134	Pral.g_00396
OG0001257	Praj.g_02135	Pral.g_00397
OG0001258	Praj.g_02136	Pral.g_00398
OG0001259	Praj.g_02139	Pral.g_00401
OG0001260	Praj.g_02141	Pral.g_00402
OG0001261	Praj.g_02142	Pral.g_00403
OG0001262	Praj.g_02143	Pral.g_00404
OG0001263	Praj.g_02144	Pral.g_00405
OG0001264	Praj.g_02145	Pral.g_00406
OG0001265	Praj.g_02146	Pral.g_00407
OG0001266	Praj.g_02147	Pral.g_00408
OG0001267	Praj.g_02148	Pral.g_00409
OG0001268	Praj.g_02149	Pral.g_00410
OG0001269	Praj.g_00130	Pral.g_00955
OG0001270	Praj.g_00178	Pral.g_00907
OG0001271	Praj.g_00190	Pral.g_00895
OG0001272	Praj.g_00316	Pral.g_00758
OG0001273	Praj.g_00379	Pral.g_00699
OG0001274	Praj.g_00475	Pral.g_00609
OG0001276	Praj.g_00577	Pral.g_00499
OG0001277	Praj.g_00982, Praj.g_01392	Pral.g_01689
OG0001278	Praj.g_01326	Pral.g_01539
OG0001279	Praj.g_00886	Pral.g_01800
OG0001280	Praj.g_00997	Pral.g_01598
OG0001282	Praj.g_00895	Pral.g_01856
OG0001283	Praj.g_01342	Pral.g_01317
OG0001284	Praj.g_01137, Praj.g_01098	Pral.g_01732
OG0001286	Praj.g_01463	Pral.g_01364
OG0001288	Praj.g_01673	Pral.g_01116
OG0001289	Praj.g_01685	Pral.g_01102
OG0001291	Praj.g_00510	Pral.g_00572
OG0001294	Praj.g_01726	Pral.g_01040
OG0001296	Praj.g_01761	Pral.g_00098
OG0001297	Praj.g_01765	Pral.g_00102
OG0001298	Praj.g_01767	Pral.g_00105
OG0001299	Praj.g_01872	Pral.g_00175
OG0001300	Praj.g_01236	Pral.g_00112
OG0001301	Praj.g_01993	Pral.g_00285
OG0001302	Praj.g_02024	Pral.g_00316
OG0001303	Praj.g_02079	Pral.g_00346
OG0001304	Praj.g_02138	Pral.g_00400
OG0001305	Praj.g_01139	Pral.g_01891
OG0001306	Praj.g_00431	Pral.g_00657
OG0001307	Praj.g_00030	Pral.g_01013
OG0001308	Praj.g_00109	Pral.g_00976
OG0001310	Praj.g_00114	Pral.g_00971
OG0001311	Praj.g_00131	Pral.g_00954
OG0001312	Praj.g_00159	Pral.g_00926
OG0001313	Praj.g_00166	Pral.g_00919
OG0001316	Praj.g_00291	Pral.g_00787
OG0001317	Praj.g_01031	Pral.g_00671
OG0001318	Praj.g_00625	Pral.g_01438
OG0001319	Praj.g_00740	Pral.g_01308
OG0001321	Praj.g_01020	Pral.g_01565
OG0001322	Praj.g_02123	Pral.g_01703
OG0001323	Praj.g_02081	Pral.g_00348
OG0001324	Praj.g_01277	Pral.g_00034
OG0001325	Praj.g_01205	Pral.g_01701
OG0001327	Praj.g_01548	Pral.g_01237
OG0001329	Praj.g_01789	Pral.g_00130
OG0001330	Praj.g_01824	Pral.g_00166
OG0001331	Praj.g_01989	Pral.g_00281
OG0001332	Praj.g_00182	Pral.g_00904
OG0001333	Praj.g_00278	Pral.g_00802
OG0001335	Praj.g_00876	Pral.g_01810
OG0001336	Praj.g_00099	Pral.g_01829
OG0001338	Praj.g_01521	Pral.g_01047
OG0001339	Praj.g_01533	Pral.g_01276
OG0001340	Praj.g_02132	Pral.g_00394
OG0001341	Praj.g_01719	Pral.g_01069
OG0001344	Praj.g_01813	Pral.g_00155
OG0001345	Praj.g_01956	Pral.g_00247
OG0001346	Praj.g_02014	Pral.g_00307
OG0001347	Praj.g_02077	Pral.g_00344
OG0001348	Praj.g_00169	Pral.g_00917
OG0001350	Praj.g_01059	Pral.g_00670
OG0001356	Praj.g_01497, Praj.g_01564	Pral.g_00025
OG0001360	Praj.g_00501	Pral.g_00581
OG0001361	Praj.g_00506	Pral.g_00576
OG0001366	Praj.g_00867	Pral.g_01822
OG0001369	Praj.g_01837	Pral.g_00073
OG0001370	Praj.g_01838	Pral.g_00072
OG0001372	Praj.g_01155	Pral.g_00024
OG0001373	Praj.g_01705	Pral.g_01082
OG0001374	Praj.g_00910	Pral.g_01055
OG0001377	Praj.g_02023	Pral.g_00315
OG0001378	Praj.g_00998	Pral.g_01599
OG0001379	Praj.g_00105	Pral.g_00981
OG0001380	Praj.g_00106	Pral.g_00979
OG0001381	Praj.g_00125	Pral.g_00960
OG0001383	Praj.g_00274	Pral.g_00806
OG0001384	Praj.g_00295	Pral.g_00782
OG0001386	Praj.g_01671	Pral.g_01119
OG0001388	Praj.g_01027	Pral.g_01744
OG0001389	Praj.g_00448	Pral.g_00634
OG0001390	Praj.g_00456	Pral.g_00628
OG0001391	Praj.g_00496	Pral.g_00586
OG0001392	Praj.g_00503	Pral.g_00579
OG0001394	Praj.g_00655	Pral.g_01468
OG0001395	Praj.g_00665	Pral.g_01768
OG0001396	Praj.g_00667	Pral.g_01767
OG0001397	Praj.g_00674	Pral.g_01760
OG0001398	Praj.g_00703	Pral.g_01724
OG0001399	Praj.g_00912	Pral.g_01664
OG0001400	Praj.g_00866	Pral.g_01823
OG0001401	Praj.g_00868	Pral.g_01821
OG0001402	Praj.g_00892	Pral.g_01794
OG0001403	Praj.g_00896	Pral.g_01791
OG0001405	Praj.g_01006	Pral.g_01577
OG0001406	Praj.g_00842	Pral.g_01557
OG0001407	Praj.g_00865	Pral.g_01834
OG0001408	Praj.g_00858	Pral.g_00051
OG0001409	Praj.g_01094	Pral.g_01855
OG0001410	Praj.g_01475	Pral.g_01352
OG0001411	Praj.g_01164	Pral.g_01903
OG0001412	Praj.g_01529	Pral.g_01280
OG0001413	Praj.g_01073	Pral.g_01693
OG0001414	Praj.g_01576	Pral.g_01221
OG0001415	Praj.g_01672	Pral.g_01117
OG0001416	Praj.g_01676	Pral.g_01113
OG0001417	Praj.g_01720	Pral.g_01068
OG0001418	Praj.g_01096	Pral.g_01862
OG0001419	Praj.g_00412	Pral.g_00063
OG0001421	Praj.g_00924	Pral.g_01651
OG0001423	Praj.g_01152, Praj.g_01171	Pral.g_01702
OG0001424	Praj.g_01974	Pral.g_01326
OG0001425	Praj.g_00361	Pral.g_00713
OG0001426	Praj.g_00089	Pral.g_01695
OG0001427	Praj.g_00513	Pral.g_00568
OG0001430	Praj.g_00916	Pral.g_01659
OG0001431	Praj.g_01858	Pral.g_01819
OG0001432	Praj.g_00873	Pral.g_01814
OG0001434	Praj.g_01181	Pral.g_01892
OG0001435	Praj.g_01840	Pral.g_01067
OG0001437	Praj.g_01082	Pral.g_01303
OG0001438	Praj.g_02133	Pral.g_00395
OG0001440	Praj.g_01741	Pral.g_01294, Pral.g_00087
OG0001441	Praj.g_00956	Pral.g_01617
OG0001442	Praj.g_01056	Pral.g_01844
OG0001444	Praj.g_00736	Pral.g_00052
OG0001445	Praj.g_01069	Pral.g_01863
OG0001448	Praj.g_00608	Pral.g_00467
OG0001449	Praj.g_01319	Pral.g_00426
OG0001451	Praj.g_01478	Pral.g_01349
OG0001452	Praj.g_01441	Pral.g_01389
OG0001453	Praj.g_01570	Pral.g_00054
OG0001454	Praj.g_01571	Pral.g_00053
OG0001455	Praj.g_01572	Pral.g_01329
OG0001456	Praj.g_00717	Pral.g_01710
OG0001458	Praj.g_02098	Pral.g_00365
OG0001459	Praj.g_01322	Pral.g_00070
OG0001461	Praj.g_01207, Praj.g_01747	Pral.g_01880
OG0001463	Praj.g_01068	Pral.g_01865
OG0001464	Praj.g_00550	Pral.g_00531
OG0001465	Praj.g_00374	Pral.g_00500
OG0001467	Praj.g_00098	Pral.g_01223
OG0001472	Praj.g_01394, Praj.g_00977	Pral.g_00428
OG0001473	Praj.g_01090, Praj.g_01046	Pral.g_01850
OG0001474	Praj.g_00856	Pral.g_01309
OG0001475	Praj.g_01206	Pral.g_01053
OG0001476	Praj.g_01629	Pral.g_01168
OG0001487	Praj.g_00759	Pral.g_01478
OG0001500	Praj.g_00908	Pral.g_01779
OG0001501	Praj.g_00612	Pral.g_00463
OG0001507	Praj.g_01061	Pral.g_01858
OG0001509	Praj.g_00803	Pral.g_01521
OG0001523	Praj.g_00903	Pral.g_01784
OG0001524	Praj.g_01238	Pral.g_00425
OG0001526	Praj.g_01479	Pral.g_01348
OG0001529	Praj.g_01973	Pral.g_00265
OG0001531	Praj.g_00967	Pral.g_00989
OG0001538	Praj.g_01293	Pral.g_01854
OG0001539	Praj.g_00093	Pral.g_01846
OG0001541	Praj.g_00871	Pral.g_01816
OG0001542	Praj.g_01270	Pral.g_00047
OG0001544	Praj.g_02045	Pral.g_01234
OG0001546	Praj.g_01135	Pral.g_01900
OG0001552	Praj.g_01544	Pral.g_01866
OG0001555	Praj.g_02050	Pral.g_00638
OG0001559	Praj.g_01168	Pral.g_00434
OG0001560	Praj.g_00883	Pral.g_01803
OG0001561	Praj.g_00807	Pral.g_01672
OG0001562	Praj.g_01250	Pral.g_00423
OG0001563	Praj.g_01972	Pral.g_00030
OG0001572	Praj.g_00668	Pral.g_01766
OG0001599	Praj.g_01381	Pral.g_00457
OG0001600	Praj.g_01841	Pral.g_01300
OG0001619	Praj.g_01890	Pral.g_00197
OG0001621	Praj.g_01895	Pral.g_01049
OG0001627	Praj.g_01169	Pral.g_00011
OG0001633	Praj.g_01670	Pral.g_01120
OG0001645	Praj.g_01211	Pral.g_01048
OG0001646	Praj.g_01859	Pral.g_01667
OG0001711	Praj.g_00863	Pral.g_01831
OG0001721	Praj.g_02018	Pral.g_00311
OG0001722	Praj.g_01039	Pral.g_01310, Pral.g_01827
OG0001723	Praj.g_00096	Pral.g_01835
OG0001725	Praj.g_00381	Pral.g_00697
OG0001726	Praj.g_01161	Pral.g_01857
OG0001740	Praj.g_00904	Pral.g_01783
OG0001741	Praj.g_00045	Pral.g_01004
OG0001743	Praj.g_00149	Pral.g_00936
OG0001744	Praj.g_00148	Pral.g_00937
OG0001745	Praj.g_00138	Pral.g_00947
OG0001747	Praj.g_01746	Pral.g_01297
OG0001748	Praj.g_00279	Pral.g_00801
OG0001749	Praj.g_01811	Pral.g_00153
OG0001750	Praj.g_01541	Pral.g_01268
OG0001751	Praj.g_01448	Pral.g_01381
OG0001752	Praj.g_01431	Pral.g_01402
OG0001753	Praj.g_00685	Pral.g_01749
OG0001754	Praj.g_00675	Pral.g_01759
OG0001755	Praj.g_01007	Pral.g_01576
OG0001756	Praj.g_01000	Pral.g_01601
OG0001757	Praj.g_00996	Pral.g_01596
OG0001758	Praj.g_00942	Pral.g_01631
OG0001759	Praj.g_01010	Pral.g_01574
OG0001760	Praj.g_00900	Pral.g_01787
OG0001761	Praj.g_00774	Pral.g_01493
OG0001762	Praj.g_00077	Pral.g_01307
OG0001763	Praj.g_01558	Pral.g_01540
OG0001764	Praj.g_00830	Pral.g_01547
OG0001765	Praj.g_00878	Pral.g_01808
OG0001766	Praj.g_00662	Pral.g_01770
OG0001767	Praj.g_00652	Pral.g_01465
OG0001768	Praj.g_00161	Pral.g_00924
OG0001769	Praj.g_00404	Pral.g_00675
OG0001770	Praj.g_00367	Pral.g_00707
OG0001771	Praj.g_00366	Pral.g_00708
OG0001772	Praj.g_00365	Pral.g_00709
OG0001773	Praj.g_00364	Pral.g_00710
OG0001774	Praj.g_00363	Pral.g_00711
OG0001775	Praj.g_01967	Pral.g_00258
OG0001776	Praj.g_01951	Pral.g_00242
OG0001777	Praj.g_00171	Pral.g_00915
OG0001778	Praj.g_00219	Pral.g_00864
OG0001779	Praj.g_00225	Pral.g_00858
OG0001780	Praj.g_00850	Pral.g_01305
OG0001781	Praj.g_02097	Pral.g_00364
OG0001782	Praj.g_02101	Pral.g_00368
OG0001783	Praj.g_02102	Pral.g_00369
OG0001784	Praj.g_00848	Pral.g_01606
OG0001785	Praj.g_02108	Pral.g_00376
OG0001786	Praj.g_02122	Pral.g_00385
OG0001788	Praj.g_01233	Pral.g_01882
OG0001800	Praj.g_01179	Pral.g_01295
OG0001801	Praj.g_00860	Pral.g_01066
OG0001803	Praj.g_01513	Pral.g_00442
OG0001804	Praj.g_00990	Pral.g_01589
OG0001805	Praj.g_01029, Praj.g_00088	Pral.g_01825
OG0001829	Praj.g_01465	Pral.g_01362
OG0001830	Praj.g_01454	Pral.g_01374
OG0001831	Praj.g_01033	Pral.g_01734
OG0001832	Praj.g_01093, Praj.g_01221, Praj.g_00078	Pral.g_01876
OG0001833	Praj.g_01364, Praj.g_01254	Pral.g_00036
OG0001834	Praj.g_01569	Pral.g_01328
OG0001871	Praj.g_01074	Pral.g_01842
OG0001897	Praj.g_00870	Pral.g_01818
OG0001898	Praj.g_01209	Pral.g_00079
OG0001899	Praj.g_01491	Pral.g_01338
OG0001900	Praj.g_01743	Pral.g_00041, Pral.g_01318
OG0001916	Praj.g_01486	Pral.g_01839
OG0001919	Praj.g_01143	Pral.g_00424
OG0001923	Praj.g_00083	Pral.g_01315
OG0001924	Praj.g_00090	Pral.g_01833
OG0001925	Praj.g_00369	Pral.g_00704
OG0001926	Praj.g_00460	Pral.g_00624
OG0001927	Praj.g_00488	Pral.g_00594
OG0001928	Praj.g_00697	Pral.g_01730
OG0001929	Praj.g_00713	Pral.g_01714
OG0001930	Praj.g_00838	Pral.g_00026
OG0001931	Praj.g_01026	Pral.g_01848
OG0001932	Praj.g_01234	Pral.g_00086
OG0001933	Praj.g_01240	Pral.g_01700
OG0001935	Praj.g_01399	Pral.g_00452
OG0001936	Praj.g_01400	Pral.g_00453
OG0001937	Praj.g_01710	Pral.g_01077
OG0001938	Praj.g_01836	Pral.g_00074
OG0001939	Praj.g_01864	Pral.g_01339
OG0001940	Praj.g_01896	Pral.g_01031
OG0001941	Praj.g_01984	Pral.g_00276
OG0001961	Praj.g_01559	Pral.g_00016
OG0001962	Praj.g_01088	Pral.g_01375
OG0001974	Praj.g_01261	Pral.g_01838
OG0001975	Praj.g_01435	Pral.g_00433
OG0001976	Praj.g_01566	Pral.g_01765
OG0001977	Praj.g_01862	Pral.g_00084
OG0002003	Praj.g_01050	Pral.g_00432
OG0002008	Praj.g_01742	Pral.g_01837
OG0002032	Praj.g_00272	Pral.g_00808
OG0002033	Praj.g_00470	Pral.g_00614
OG0002037	Praj.g_00317	Pral.g_00757
OG0002038	Praj.g_00694	Pral.g_01688
OG0002039	Praj.g_00181	Pral.g_01056
OG0002089	Praj.g_01512	Pral.g_01293
OG0002204	Praj.g_01235	Pral.g_00439
OG0002294	Praj.g_00875	Pral.g_01811
OG0002299	Praj.g_00726	Pral.g_01864
OG0002301	Praj.g_01163	Pral.g_00029
OG0002401	Praj.g_00783	Pral.g_01054
OG0002403	Praj.g_00987	Pral.g_01901
OG0002404	Praj.g_01047	Pral.g_01694
OG0002977	Praj.g_01174	Pral.g_00437
OG0002980	Praj.g_01345	Pral.g_00096
OG0003219	Praj.g_01048	Pral.g_00058
