Orthogroup	Praj	Prah
OG0001156	Praj.g_01964	Prah.g_01982
OG0001157	Praj.g_01966	Prah.g_01980
OG0001158	Praj.g_01968	Prah.g_01978
OG0001159	Praj.g_01969	Prah.g_01977
OG0001160	Praj.g_01970	Prah.g_01976
OG0001161	Praj.g_01975	Prah.g_01966
OG0001162	Praj.g_01976	Prah.g_01965
OG0001163	Praj.g_01977	Prah.g_01963
OG0001164	Praj.g_01978	Prah.g_01962
OG0001165	Praj.g_01979	Prah.g_01961
OG0001166	Praj.g_01980	Prah.g_01960
OG0001167	Praj.g_01981	Prah.g_01958
OG0001168	Praj.g_01982	Prah.g_02224
OG0001169	Praj.g_01983	Prah.g_02227
OG0001170	Praj.g_01986	Prah.g_02231
OG0001171	Praj.g_01987	Prah.g_02232
OG0001172	Praj.g_01988	Prah.g_02234
OG0001173	Praj.g_01990	Prah.g_02236
OG0001174	Praj.g_01992	Prah.g_02239
OG0001175	Praj.g_01994	Prah.g_02241
OG0001176	Praj.g_01996	Prah.g_02243
OG0001177	Praj.g_01998	Prah.g_02245
OG0001178	Praj.g_01999	Prah.g_02246
OG0001179	Praj.g_02000	Prah.g_02247
OG0001180	Praj.g_02001	Prah.g_00168
OG0001181	Praj.g_02002	Prah.g_00167
OG0001182	Praj.g_02003	Prah.g_00166
OG0001183	Praj.g_02004	Prah.g_00165
OG0001184	Praj.g_02005	Prah.g_00164
OG0001185	Praj.g_02006	Prah.g_00163
OG0001186	Praj.g_02007	Prah.g_00156
OG0001187	Praj.g_02008	Prah.g_00155
OG0001188	Praj.g_02009	Prah.g_00154
OG0001189	Praj.g_02010	Prah.g_00152
OG0001190	Praj.g_02011	Prah.g_00151
OG0001191	Praj.g_02013	Prah.g_00149
OG0001192	Praj.g_02015	Prah.g_00146
OG0001193	Praj.g_02016	Prah.g_00145
OG0001194	Praj.g_02017	Prah.g_00144
OG0001195	Praj.g_02019	Prah.g_00136
OG0001196	Praj.g_02021	Prah.g_00134
OG0001197	Praj.g_02025	Prah.g_00130
OG0001198	Praj.g_02026	Prah.g_00129
OG0001199	Praj.g_02027	Prah.g_00128
OG0001200	Praj.g_02028	Prah.g_00127
OG0001201	Praj.g_02030	Prah.g_00126
OG0001202	Praj.g_02031	Prah.g_00125
OG0001203	Praj.g_02046	Prah.g_00088
OG0001204	Praj.g_02059	Prah.g_00086
OG0001205	Praj.g_02060	Prah.g_00085
OG0001206	Praj.g_02061	Prah.g_00084
OG0001207	Praj.g_02062	Prah.g_00080
OG0001208	Praj.g_02063	Prah.g_00079
OG0001209	Praj.g_02064	Prah.g_00078
OG0001210	Praj.g_02065	Prah.g_00076
OG0001211	Praj.g_02066	Prah.g_00074
OG0001212	Praj.g_02067	Prah.g_00073
OG0001213	Praj.g_02068	Prah.g_00071
OG0001214	Praj.g_02069	Prah.g_00070
OG0001215	Praj.g_02070	Prah.g_00068
OG0001216	Praj.g_02071	Prah.g_00067
OG0001217	Praj.g_02072	Prah.g_00066
OG0001218	Praj.g_02073	Prah.g_00065
OG0001219	Praj.g_02074	Prah.g_00063
OG0001220	Praj.g_02075	Prah.g_00062
OG0001221	Praj.g_02076	Prah.g_00061
OG0001222	Praj.g_02078	Prah.g_00059
OG0001223	Praj.g_02080	Prah.g_00055
OG0001224	Praj.g_02082	Prah.g_00053
OG0001225	Praj.g_02084	Prah.g_02490
OG0001226	Praj.g_02085	Prah.g_02491
OG0001227	Praj.g_02086	Prah.g_02492
OG0001228	Praj.g_02087	Prah.g_02493
OG0001229	Praj.g_02088	Prah.g_02495
OG0001230	Praj.g_02089	Prah.g_02496
OG0001231	Praj.g_02090	Prah.g_02497
OG0001232	Praj.g_02092	Prah.g_02499
OG0001233	Praj.g_02093	Prah.g_02501
OG0001234	Praj.g_02094	Prah.g_02503
OG0001235	Praj.g_02095	Prah.g_02504
OG0001236	Praj.g_02096	Prah.g_02505
OG0001237	Praj.g_02099	Prah.g_02508
OG0001238	Praj.g_02100	Prah.g_02513
OG0001239	Praj.g_02105	Prah.g_02536
OG0001240	Praj.g_02106	Prah.g_02540
OG0001241	Praj.g_02107	Prah.g_02541
OG0001242	Praj.g_02109	Prah.g_02543
OG0001243	Praj.g_02110	Prah.g_02544
OG0001244	Praj.g_02111	Prah.g_02547
OG0001245	Praj.g_02112	Prah.g_02548
OG0001246	Praj.g_02113	Prah.g_02550
OG0001247	Praj.g_02114	Prah.g_02551
OG0001248	Praj.g_02115	Prah.g_02552
OG0001249	Praj.g_02116	Prah.g_02565
OG0001250	Praj.g_02124	Prah.g_02574
OG0001251	Praj.g_02125	Prah.g_02575
OG0001252	Praj.g_02126	Prah.g_02576
OG0001253	Praj.g_02127	Prah.g_02577
OG0001254	Praj.g_02129	Prah.g_02579
OG0001255	Praj.g_02130	Prah.g_02580
OG0001256	Praj.g_02134	Prah.g_02584
OG0001257	Praj.g_02135	Prah.g_02586
OG0001258	Praj.g_02136	Prah.g_02587
OG0001259	Praj.g_02139	Prah.g_02591
OG0001260	Praj.g_02141	Prah.g_02593
OG0001261	Praj.g_02142	Prah.g_02594
OG0001262	Praj.g_02143	Prah.g_02596
OG0001263	Praj.g_02144	Prah.g_02598
OG0001264	Praj.g_02145	Prah.g_02600
OG0001265	Praj.g_02146	Prah.g_02601
OG0001266	Praj.g_02147	Prah.g_02602
OG0001267	Praj.g_02148	Prah.g_02603
OG0001268	Praj.g_02149	Prah.g_02604
OG0001269	Praj.g_00130	Prah.g_01880
OG0001271	Praj.g_00190	Prah.g_02287
OG0001272	Praj.g_00316	Prah.g_02135
OG0001273	Praj.g_00379	Prah.g_01941
OG0001274	Praj.g_00475	Prah.g_01564
OG0001275	Praj.g_00490	Prah.g_01545
OG0001276	Praj.g_00577	Prah.g_01418
OG0001278	Praj.g_01326	Prah.g_00581
OG0001279	Praj.g_00886	Prah.g_00734
OG0001280	Praj.g_00997	Prah.g_00856
OG0001282	Praj.g_00895	Prah.g_00722
OG0001285	Praj.g_01477	Prah.g_01037
OG0001286	Praj.g_01463	Prah.g_01324
OG0001288	Praj.g_01673	Prah.g_01203
OG0001289	Praj.g_01685	Prah.g_01622
OG0001291	Praj.g_00510	Prah.g_01521
OG0001292	Praj.g_01723	Prah.g_01050
OG0001293	Praj.g_01041	Prah.g_00282
OG0001294	Praj.g_01726	Prah.g_00710
OG0001296	Praj.g_01761	Prah.g_01665
OG0001297	Praj.g_01765	Prah.g_01670
OG0001298	Praj.g_01767	Prah.g_01673
OG0001299	Praj.g_01872	Prah.g_02068
OG0001300	Praj.g_01236	Prah.g_01682
OG0001301	Praj.g_01993	Prah.g_02240
OG0001302	Praj.g_02024	Prah.g_00131
OG0001303	Praj.g_02079	Prah.g_00057
OG0001304	Praj.g_02138	Prah.g_02589
OG0001305	Praj.g_01139	Prah.g_01100
OG0001306	Praj.g_00431	Prah.g_00231
OG0001307	Praj.g_00030	Prah.g_00037
OG0001308	Praj.g_00109	Prah.g_01841
OG0001309	Praj.g_00112	Prah.g_01844
OG0001310	Praj.g_00114	Prah.g_01846
OG0001311	Praj.g_00131	Prah.g_01881
OG0001312	Praj.g_00159	Prah.g_00185
OG0001313	Praj.g_00166	Prah.g_02251
OG0001314	Praj.g_00239	Prah.g_02359
OG0001315	Praj.g_00284	Prah.g_02077
OG0001316	Praj.g_00291	Prah.g_01868, Prah.g_02090
OG0001318	Praj.g_00625	Prah.g_00499
OG0001319	Praj.g_00740	Prah.g_00356
OG0001320	Praj.g_01015	Prah.g_00906
OG0001321	Praj.g_01020	Prah.g_00911
OG0001322	Praj.g_02123	Prah.g_02573
OG0001323	Praj.g_02081	Prah.g_00054
OG0001325	Praj.g_01205	Prah.g_01182
OG0001326	Praj.g_01429	Prah.g_01250
OG0001327	Praj.g_01548	Prah.g_00325
OG0001328	Praj.g_00744	Prah.g_00018
OG0001329	Praj.g_01789	Prah.g_01704
OG0001330	Praj.g_01824	Prah.g_01761
OG0001331	Praj.g_01989	Prah.g_02235
OG0001332	Praj.g_00182	Prah.g_02279
OG0001334	Praj.g_01485	Prah.g_01481
OG0001335	Praj.g_00876	Prah.g_00555
OG0001336	Praj.g_00099	Prah.g_01120
OG0001338	Praj.g_01521	Prah.g_01354
OG0001339	Praj.g_01533	Prah.g_01370
OG0001340	Praj.g_02132	Prah.g_02582
OG0001341	Praj.g_01719	Prah.g_01658
OG0001344	Praj.g_01813	Prah.g_01737
OG0001345	Praj.g_01956	Prah.g_01990
OG0001346	Praj.g_02014	Prah.g_00148
OG0001347	Praj.g_02077	Prah.g_00060
OG0001348	Praj.g_00169	Prah.g_02253
OG0001356	Praj.g_01497, Praj.g_01564	Prah.g_00443
OG0001360	Praj.g_00501	Prah.g_01531
OG0001361	Praj.g_00506	Prah.g_01527
OG0001372	Praj.g_01155	Prah.g_00431
OG0001377	Praj.g_02023	Prah.g_00132
OG0001378	Praj.g_00998	Prah.g_00857
OG0001388	Praj.g_01027	Prah.g_01342
OG0001389	Praj.g_00448	Prah.g_00256
OG0001391	Praj.g_00496	Prah.g_01537
OG0001404	Praj.g_01344	Prah.g_00756
OG0001421	Praj.g_00924	Prah.g_00766
OG0001425	Praj.g_00361	Prah.g_01957
OG0001427	Praj.g_00513	Prah.g_01516
OG0001437	Praj.g_01082	Prah.g_02412
OG0001438	Praj.g_02133	Prah.g_02583
OG0001439	Praj.g_01598	Prah.g_01078, Prah.g_01074
OG0001441	Praj.g_00956	Prah.g_00813
OG0001446	Praj.g_01119	Prah.g_02519, Prah.g_01163
OG0001448	Praj.g_00608	Prah.g_00527
OG0001450	Praj.g_01727	Prah.g_01213
OG0001456	Praj.g_00717	Prah.g_01180
OG0001458	Praj.g_02098	Prah.g_02507
OG0001459	Praj.g_01322	Prah.g_01003
OG0001463	Praj.g_01068	Prah.g_01208
OG0001465	Praj.g_00374	Prah.g_01419
OG0001475	Praj.g_01206	Prah.g_00892
OG0001476	Praj.g_01629	Prah.g_00411
OG0001485	Praj.g_00837	Prah.g_00964
OG0001488	Praj.g_00853	Prah.g_02512
OG0001489	Praj.g_00854	Prah.g_02511
OG0001490	Praj.g_00855	Prah.g_02510
OG0001491	Praj.g_01600	Prah.g_01034
OG0001492	Praj.g_01439	Prah.g_01240
OG0001493	Praj.g_00428	Prah.g_00223
OG0001500	Praj.g_00908	Prah.g_00696
OG0001501	Praj.g_00612	Prah.g_00522
OG0001505	Praj.g_01612	Prah.g_00691
OG0001511	Praj.g_01846	Prah.g_02553
OG0001512	Praj.g_01847	Prah.g_02554
OG0001513	Praj.g_01848	Prah.g_02555
OG0001514	Praj.g_01849	Prah.g_02556
OG0001515	Praj.g_01850	Prah.g_02557
OG0001516	Praj.g_01851	Prah.g_02558
OG0001517	Praj.g_01852	Prah.g_02559
OG0001518	Praj.g_01853	Prah.g_02560
OG0001519	Praj.g_01854	Prah.g_02561
OG0001520	Praj.g_01855	Prah.g_02562
OG0001521	Praj.g_01856	Prah.g_02563
OG0001522	Praj.g_01857	Prah.g_02564
OG0001523	Praj.g_00903	Prah.g_00700
OG0001527	Praj.g_00060, Praj.g_01760	Prah.g_01202
OG0001528	Praj.g_01839	Prah.g_01804
OG0001536	Praj.g_01118	Prah.g_01162
OG0001545	Praj.g_01117	Prah.g_01161
OG0001546	Praj.g_01135	Prah.g_01198
OG0001555	Praj.g_02050	Prah.g_00100
OG0001559	Praj.g_01168	Prah.g_00213
OG0001560	Praj.g_00883	Prah.g_00737
OG0001561	Praj.g_00807	Prah.g_00602
OG0001562	Praj.g_01250	Prah.g_01174
OG0001563	Praj.g_01972	Prah.g_00317
OG0001570	Praj.g_01193	Prah.g_00617
OG0001599	Praj.g_01381	Prah.g_00260
OG0001600	Praj.g_01841	Prah.g_01664
OG0001619	Praj.g_01890	Prah.g_02045
OG0001621	Praj.g_01895	Prah.g_01969
OG0001630	Praj.g_02052	Prah.g_00121
OG0001633	Praj.g_01670	Prah.g_00357
OG0001634	Praj.g_01367	Prah.g_01826, Prah.g_01015
OG0001645	Praj.g_01211	Prah.g_01675
OG0001646	Praj.g_01859	Prah.g_01117, Prah.g_01108, Prah.g_01112
OG0001647	Praj.g_01368	Prah.g_01016
OG0001648	Praj.g_01369	Prah.g_01019
OG0001649	Praj.g_01370	Prah.g_01020
OG0001691	Praj.g_02039	Prah.g_00082
OG0001716	Praj.g_01108	Prah.g_01569, Prah.g_01156
OG0001719	Praj.g_02056	Prah.g_00120
OG0001720	Praj.g_02053	Prah.g_00118
OG0001721	Praj.g_02018	Prah.g_00143
OG0001722	Praj.g_01039	Prah.g_01219
OG0001723	Praj.g_00096	Prah.g_01216
OG0001725	Praj.g_00381	Prah.g_01939
OG0001733	Praj.g_02057	Prah.g_00119
OG0001741	Praj.g_00045	Prah.g_00050
OG0001743	Praj.g_00149	Prah.g_01903
OG0001744	Praj.g_00148	Prah.g_01902
OG0001745	Praj.g_00138	Prah.g_01889
OG0001746	Praj.g_01198, Praj.g_01191	Prah.g_00540, Prah.g_01795, Prah.g_01794
OG0001747	Praj.g_01746	Prah.g_01775
OG0001748	Praj.g_00279	Prah.g_01774
OG0001749	Praj.g_01811	Prah.g_01735
OG0001750	Praj.g_01541	Prah.g_01379
OG0001751	Praj.g_01448	Prah.g_01301
OG0001752	Praj.g_01431	Prah.g_01252
OG0001753	Praj.g_00685	Prah.g_00978
OG0001754	Praj.g_00675	Prah.g_00952
OG0001755	Praj.g_01007	Prah.g_00865
OG0001756	Praj.g_01000	Prah.g_00859
OG0001757	Praj.g_00996	Prah.g_00853
OG0001758	Praj.g_00942	Prah.g_00792
OG0001759	Praj.g_01010	Prah.g_00742
OG0001760	Praj.g_00900	Prah.g_00707
OG0001761	Praj.g_00774	Prah.g_00662
OG0001762	Praj.g_00077	Prah.g_00583
OG0001763	Praj.g_01558	Prah.g_00580
OG0001764	Praj.g_00830	Prah.g_00565
OG0001765	Praj.g_00878	Prah.g_00559
OG0001766	Praj.g_00662	Prah.g_00552
OG0001767	Praj.g_00652	Prah.g_00453
OG0001768	Praj.g_00161	Prah.g_00320
OG0001769	Praj.g_00404	Prah.g_00206
OG0001770	Praj.g_00367	Prah.g_01950
OG0001771	Praj.g_00366	Prah.g_01951
OG0001772	Praj.g_00365	Prah.g_01953
OG0001773	Praj.g_00364	Prah.g_01954
OG0001774	Praj.g_00363	Prah.g_01955
OG0001775	Praj.g_01967	Prah.g_01979
OG0001776	Praj.g_01951	Prah.g_01996
OG0001777	Praj.g_00171	Prah.g_02255
OG0001778	Praj.g_00219	Prah.g_02318
OG0001779	Praj.g_00225	Prah.g_02335
OG0001780	Praj.g_00850	Prah.g_02414
OG0001781	Praj.g_02097	Prah.g_02506
OG0001782	Praj.g_02101	Prah.g_02514
OG0001783	Praj.g_02102	Prah.g_02515
OG0001784	Praj.g_00848	Prah.g_02516
OG0001785	Praj.g_02108	Prah.g_02542
OG0001786	Praj.g_02122	Prah.g_02572
OG0001795	Praj.g_02040	Prah.g_00099, Prah.g_00081
OG0001800	Praj.g_01179	Prah.g_00992
OG0001802	Praj.g_00041	Prah.g_00243, Prah.g_01194
OG0001804	Praj.g_00990	Prah.g_00845
OG0001820	Praj.g_01906	Prah.g_00345
OG0001829	Praj.g_01465	Prah.g_01326
OG0001832	Praj.g_01093, Praj.g_01221, Praj.g_00078	Prah.g_00350
OG0001852	Praj.g_01338	Prah.g_01287
OG0001908	Praj.g_01109	Prah.g_01157, Prah.g_01158
OG0001910	Praj.g_00658	Prah.g_00447
OG0001950	Praj.g_01373	Prah.g_01021
OG0002000	Praj.g_02118	Prah.g_02568
OG0002001	Praj.g_02121	Prah.g_02571
OG0002032	Praj.g_00272	Prah.g_01783
OG0002033	Praj.g_00470	Prah.g_01574
OG0002037	Praj.g_00317	Prah.g_02136
OG0002038	Praj.g_00694	Prah.g_02267
OG0002039	Praj.g_00181	Prah.g_02272
OG0002072	Praj.g_01627	Prah.g_00413
OG0002135	Praj.g_02033	Prah.g_00113
OG0002136	Praj.g_02032	Prah.g_00114
OG0002138	Praj.g_01177	Prah.g_01165
OG0002142	Praj.g_02120	Prah.g_02570
OG0002191	Praj.g_01167	Prah.g_00626
OG0002194	Praj.g_00355	Prah.g_02185
OG0002201	Praj.g_02140	Prah.g_01199
OG0002271	Praj.g_01362	Prah.g_00939, Prah.g_01150
OG0002290	Praj.g_02119	Prah.g_02569
OG0002294	Praj.g_00875	Prah.g_00554
OG0002390	Praj.g_02117	Prah.g_02566
OG0002395	Praj.g_01748	Prah.g_00347
OG0003134	Praj.g_01903	Prah.g_00333
