Orthogroup	Praj	Prbc
OG0001070	Praj.g_01806	Prbc.g_00870
OG0001071	Praj.g_01807	Prbc.g_00871
OG0001072	Praj.g_01808	Prbc.g_00872
OG0001073	Praj.g_01809	Prbc.g_00873
OG0001074	Praj.g_01810	Prbc.g_00874
OG0001075	Praj.g_01812	Prbc.g_00876
OG0001076	Praj.g_01814	Prbc.g_00878
OG0001077	Praj.g_01815	Prbc.g_00879
OG0001078	Praj.g_01816	Prbc.g_00880
OG0001079	Praj.g_01817	Prbc.g_00881
OG0001080	Praj.g_01818	Prbc.g_00882
OG0001081	Praj.g_01819	Prbc.g_00883
OG0001082	Praj.g_01820	Prbc.g_00884
OG0001083	Praj.g_01821	Prbc.g_00885
OG0001084	Praj.g_01822	Prbc.g_00886
OG0001085	Praj.g_01823	Prbc.g_00887
OG0001086	Praj.g_01868	Prbc.g_00933
OG0001087	Praj.g_01870	Prbc.g_00935
OG0001088	Praj.g_01871	Prbc.g_00936
OG0001089	Praj.g_01873	Prbc.g_00938
OG0001090	Praj.g_01874	Prbc.g_00939
OG0001091	Praj.g_01875	Prbc.g_00940
OG0001092	Praj.g_01876	Prbc.g_00941
OG0001093	Praj.g_01877	Prbc.g_00942
OG0001094	Praj.g_01878	Prbc.g_00943
OG0001095	Praj.g_01879	Prbc.g_00944
OG0001096	Praj.g_01880	Prbc.g_00945
OG0001097	Praj.g_01881	Prbc.g_00946
OG0001098	Praj.g_01882	Prbc.g_00947
OG0001099	Praj.g_01883	Prbc.g_00948
OG0001100	Praj.g_01884	Prbc.g_00949
OG0001101	Praj.g_01885	Prbc.g_00950
OG0001102	Praj.g_01894	Prbc.g_00960
OG0001103	Praj.g_01893	Prbc.g_00959
OG0001104	Praj.g_01889	Prbc.g_00955
OG0001105	Praj.g_01891	Prbc.g_00957
OG0001106	Praj.g_01888	Prbc.g_00953
OG0001107	Praj.g_01887	Prbc.g_00952
OG0001108	Praj.g_01886	Prbc.g_00951
OG0001109	Praj.g_01909	Prbc.g_00327
OG0001110	Praj.g_01911	Prbc.g_00325
OG0001111	Praj.g_01912	Prbc.g_00324
OG0001112	Praj.g_01913	Prbc.g_00323
OG0001113	Praj.g_01914	Prbc.g_00322
OG0001114	Praj.g_01915	Prbc.g_00321
OG0001115	Praj.g_01916	Prbc.g_00320
OG0001116	Praj.g_01917	Prbc.g_00319
OG0001117	Praj.g_01918	Prbc.g_00318
OG0001118	Praj.g_01919	Prbc.g_00317
OG0001119	Praj.g_01920	Prbc.g_00316
OG0001120	Praj.g_01921	Prbc.g_00315
OG0001121	Praj.g_01922	Prbc.g_00314
OG0001122	Praj.g_01923	Prbc.g_00313
OG0001123	Praj.g_01924	Prbc.g_00312
OG0001124	Praj.g_01925	Prbc.g_00311
OG0001125	Praj.g_01926	Prbc.g_00310
OG0001126	Praj.g_01927	Prbc.g_00309
OG0001127	Praj.g_01928	Prbc.g_00308
OG0001128	Praj.g_01929	Prbc.g_00307
OG0001129	Praj.g_01930	Prbc.g_00306
OG0001130	Praj.g_01931	Prbc.g_00305
OG0001131	Praj.g_01932	Prbc.g_00304
OG0001132	Praj.g_01933	Prbc.g_00303
OG0001133	Praj.g_01934	Prbc.g_00302
OG0001134	Praj.g_01935	Prbc.g_00301
OG0001135	Praj.g_01936	Prbc.g_00300
OG0001136	Praj.g_01937	Prbc.g_00299
OG0001137	Praj.g_01938	Prbc.g_00298
OG0001138	Praj.g_01939	Prbc.g_00297
OG0001139	Praj.g_01940	Prbc.g_00296
OG0001140	Praj.g_01941	Prbc.g_00295
OG0001141	Praj.g_01943	Prbc.g_00293
OG0001142	Praj.g_01944	Prbc.g_00292
OG0001143	Praj.g_01945	Prbc.g_00291
OG0001144	Praj.g_01947	Prbc.g_00289
OG0001145	Praj.g_01949	Prbc.g_00287
OG0001146	Praj.g_01950	Prbc.g_00286
OG0001147	Praj.g_01953	Prbc.g_00283
OG0001148	Praj.g_01954	Prbc.g_00282
OG0001149	Praj.g_01955	Prbc.g_00281
OG0001150	Praj.g_01958	Prbc.g_00278
OG0001151	Praj.g_01959	Prbc.g_00277
OG0001152	Praj.g_01960	Prbc.g_00276
OG0001153	Praj.g_01961	Prbc.g_00275
OG0001154	Praj.g_01962	Prbc.g_00274
OG0001155	Praj.g_01963	Prbc.g_00273
OG0001156	Praj.g_01964	Prbc.g_00272
OG0001157	Praj.g_01966	Prbc.g_00270
OG0001158	Praj.g_01968	Prbc.g_00268
OG0001159	Praj.g_01969	Prbc.g_00267
OG0001160	Praj.g_01970	Prbc.g_00266
OG0001161	Praj.g_01975	Prbc.g_00248
OG0001162	Praj.g_01976	Prbc.g_00247
OG0001163	Praj.g_01977	Prbc.g_00246
OG0001164	Praj.g_01978	Prbc.g_00245
OG0001165	Praj.g_01979	Prbc.g_00244
OG0001166	Praj.g_01980	Prbc.g_00243
OG0001167	Praj.g_01981	Prbc.g_00242
OG0001168	Praj.g_01982	Prbc.g_00241
OG0001169	Praj.g_01983	Prbc.g_00240
OG0001170	Praj.g_01986	Prbc.g_00237
OG0001171	Praj.g_01987	Prbc.g_00236
OG0001172	Praj.g_01988	Prbc.g_00235
OG0001173	Praj.g_01990	Prbc.g_00233
OG0001174	Praj.g_01992	Prbc.g_00231
OG0001175	Praj.g_01994	Prbc.g_00229
OG0001176	Praj.g_01996	Prbc.g_00227
OG0001177	Praj.g_01998	Prbc.g_00225
OG0001178	Praj.g_01999	Prbc.g_00224
OG0001179	Praj.g_02000	Prbc.g_00223
OG0001180	Praj.g_02001	Prbc.g_00222
OG0001181	Praj.g_02002	Prbc.g_00221
OG0001182	Praj.g_02003	Prbc.g_00220
OG0001183	Praj.g_02004	Prbc.g_00219
OG0001184	Praj.g_02005	Prbc.g_00218
OG0001185	Praj.g_02006	Prbc.g_00217
OG0001186	Praj.g_02007	Prbc.g_00216
OG0001187	Praj.g_02008	Prbc.g_00215
OG0001188	Praj.g_02009	Prbc.g_00214
OG0001189	Praj.g_02010	Prbc.g_00213
OG0001190	Praj.g_02011	Prbc.g_00212
OG0001191	Praj.g_02013	Prbc.g_00210
OG0001192	Praj.g_02015	Prbc.g_00208
OG0001193	Praj.g_02016	Prbc.g_00207
OG0001194	Praj.g_02017	Prbc.g_00206
OG0001195	Praj.g_02019	Prbc.g_00204
OG0001196	Praj.g_02021	Prbc.g_00202
OG0001197	Praj.g_02025	Prbc.g_00198
OG0001198	Praj.g_02026	Prbc.g_00197
OG0001199	Praj.g_02027	Prbc.g_00196
OG0001200	Praj.g_02028	Prbc.g_00195
OG0001201	Praj.g_02030	Prbc.g_00194
OG0001202	Praj.g_02031	Prbc.g_00193
OG0001203	Praj.g_02046	Prbc.g_00189
OG0001204	Praj.g_02059	Prbc.g_00965
OG0001205	Praj.g_02060	Prbc.g_00966
OG0001206	Praj.g_02061	Prbc.g_00967
OG0001207	Praj.g_02062	Prbc.g_00968
OG0001208	Praj.g_02063	Prbc.g_00969
OG0001209	Praj.g_02064	Prbc.g_00970
OG0001210	Praj.g_02065	Prbc.g_00971
OG0001211	Praj.g_02066	Prbc.g_00972
OG0001212	Praj.g_02067	Prbc.g_00973
OG0001213	Praj.g_02068	Prbc.g_00974
OG0001214	Praj.g_02069	Prbc.g_00975
OG0001215	Praj.g_02070	Prbc.g_00976
OG0001216	Praj.g_02071	Prbc.g_00977
OG0001217	Praj.g_02072	Prbc.g_00978
OG0001218	Praj.g_02073	Prbc.g_00979
OG0001219	Praj.g_02074	Prbc.g_00980
OG0001220	Praj.g_02075	Prbc.g_00981
OG0001221	Praj.g_02076	Prbc.g_00982
OG0001222	Praj.g_02078	Prbc.g_00984
OG0001223	Praj.g_02080	Prbc.g_00986
OG0001224	Praj.g_02082	Prbc.g_00988
OG0001225	Praj.g_02084	Prbc.g_00990
OG0001226	Praj.g_02085	Prbc.g_00991
OG0001227	Praj.g_02086	Prbc.g_00992
OG0001228	Praj.g_02087	Prbc.g_00993
OG0001229	Praj.g_02088	Prbc.g_00994
OG0001230	Praj.g_02089	Prbc.g_00995
OG0001231	Praj.g_02090	Prbc.g_00996
OG0001232	Praj.g_02092	Prbc.g_00998
OG0001233	Praj.g_02093	Prbc.g_00999
OG0001234	Praj.g_02094	Prbc.g_01000
OG0001235	Praj.g_02095	Prbc.g_01001
OG0001236	Praj.g_02096	Prbc.g_01002
OG0001237	Praj.g_02099	Prbc.g_01005
OG0001238	Praj.g_02100	Prbc.g_01006
OG0001239	Praj.g_02105	Prbc.g_01011
OG0001240	Praj.g_02106	Prbc.g_01012
OG0001241	Praj.g_02107	Prbc.g_01013
OG0001242	Praj.g_02109	Prbc.g_01015
OG0001243	Praj.g_02110	Prbc.g_01016
OG0001244	Praj.g_02111	Prbc.g_01017
OG0001245	Praj.g_02112	Prbc.g_01018
OG0001246	Praj.g_02113	Prbc.g_01019
OG0001247	Praj.g_02114	Prbc.g_01020
OG0001248	Praj.g_02115	Prbc.g_01021
OG0001249	Praj.g_02116	Prbc.g_01022
OG0001250	Praj.g_02124	Prbc.g_01043
OG0001251	Praj.g_02125	Prbc.g_01044
OG0001252	Praj.g_02126	Prbc.g_01045
OG0001253	Praj.g_02127	Prbc.g_01046
OG0001254	Praj.g_02129	Prbc.g_01048
OG0001255	Praj.g_02130	Prbc.g_01049
OG0001256	Praj.g_02134	Prbc.g_01052
OG0001257	Praj.g_02135	Prbc.g_01053
OG0001258	Praj.g_02136	Prbc.g_01054
OG0001259	Praj.g_02139	Prbc.g_01057
OG0001260	Praj.g_02141	Prbc.g_01060
OG0001261	Praj.g_02142	Prbc.g_01061
OG0001262	Praj.g_02143	Prbc.g_01062
OG0001263	Praj.g_02144	Prbc.g_01063
OG0001264	Praj.g_02145	Prbc.g_01065
OG0001265	Praj.g_02146	Prbc.g_01066
OG0001266	Praj.g_02147	Prbc.g_01067
OG0001267	Praj.g_02148	Prbc.g_01068
OG0001268	Praj.g_02149	Prbc.g_01069
OG0001269	Praj.g_00130	Prbc.g_00481
OG0001270	Praj.g_00178	Prbc.g_00433
OG0001271	Praj.g_00190	Prbc.g_00421
OG0001272	Praj.g_00316	Prbc.g_01173
OG0001273	Praj.g_00379	Prbc.g_01245
OG0001274	Praj.g_00475	Prbc.g_01542
OG0001275	Praj.g_00490	Prbc.g_01557
OG0001276	Praj.g_00577	Prbc.g_01666
OG0001277	Praj.g_00982	Prbc.g_02071
OG0001277	Praj.g_01392	Prbc.g_01377
OG0001278	Praj.g_01326	Prbc.g_00068
OG0001279	Praj.g_00886	Prbc.g_01976
OG0001280	Praj.g_00997	Prbc.g_02086
OG0001282	Praj.g_00895	Prbc.g_01985
OG0001283	Praj.g_01342	Prbc.g_00090
OG0001284	Praj.g_01137	Prbc.g_00114
OG0001284	Praj.g_01098	Prbc.g_00611
OG0001285	Praj.g_01477	Prbc.g_01463
OG0001286	Praj.g_01463	Prbc.g_01449
OG0001288	Praj.g_01673	Prbc.g_00750
OG0001289	Praj.g_01685	Prbc.g_00762
OG0001290	Praj.g_00851	Prbc.g_01940
OG0001290	Praj.g_01327	Prbc.g_00069
OG0001291	Praj.g_00510	Prbc.g_01598
OG0001292	Praj.g_01723	Prbc.g_00799
OG0001293	Praj.g_01041	Prbc.g_02129
OG0001294	Praj.g_01726	Prbc.g_00802
OG0001295	Praj.g_01735	Prbc.g_00811
OG0001295	Praj.g_01844	Prbc.g_00909
OG0001296	Praj.g_01761	Prbc.g_00825
OG0001297	Praj.g_01765	Prbc.g_00829
OG0001298	Praj.g_01767	Prbc.g_00831
OG0001299	Praj.g_01872	Prbc.g_00937
OG0001300	Praj.g_01236	Prbc.g_01309
OG0001301	Praj.g_01993	Prbc.g_00230
OG0001302	Praj.g_02024	Prbc.g_00199
OG0001303	Praj.g_02079	Prbc.g_00985
OG0001304	Praj.g_02138	Prbc.g_01056
OG0001305	Praj.g_01139	Prbc.g_00116
OG0001306	Praj.g_00431	Prbc.g_01498
OG0001307	Praj.g_00030	Prbc.g_01100
OG0001308	Praj.g_00109	Prbc.g_00502
OG0001309	Praj.g_00112	Prbc.g_00499
OG0001310	Praj.g_00114	Prbc.g_00497
OG0001311	Praj.g_00131	Prbc.g_00480
OG0001312	Praj.g_00159	Prbc.g_00452
OG0001313	Praj.g_00166	Prbc.g_00445
OG0001314	Praj.g_00239	Prbc.g_00372
OG0001315	Praj.g_00284	Prbc.g_01141
OG0001316	Praj.g_00291	Prbc.g_01148
OG0001317	Praj.g_01031	Prbc.g_02120
OG0001318	Praj.g_00625	Prbc.g_01714
OG0001319	Praj.g_00740	Prbc.g_01829
OG0001320	Praj.g_01015	Prbc.g_02104
OG0001321	Praj.g_01020	Prbc.g_02109
OG0001322	Praj.g_02123	Prbc.g_01042
OG0001323	Praj.g_02081	Prbc.g_00987
OG0001324	Praj.g_01277	Prbc.g_01348, Prbc.g_02182
OG0001325	Praj.g_01205	Prbc.g_01277
OG0001326	Praj.g_01429	Prbc.g_01413
OG0001327	Praj.g_01548	Prbc.g_00587
OG0001328	Praj.g_00744	Prbc.g_01833
OG0001329	Praj.g_01789	Prbc.g_00853
OG0001330	Praj.g_01824	Prbc.g_00888
OG0001331	Praj.g_01989	Prbc.g_00234
OG0001332	Praj.g_00182	Prbc.g_00429
OG0001333	Praj.g_00278	Prbc.g_00332
OG0001334	Praj.g_01485	Prbc.g_01471
OG0001335	Praj.g_00876	Prbc.g_01966
OG0001336	Praj.g_00099	Prbc.g_00513
OG0001337	Praj.g_01378	Prbc.g_00041
OG0001338	Praj.g_01521	Prbc.g_00559
OG0001340	Praj.g_02132	Prbc.g_01050
OG0001341	Praj.g_01719	Prbc.g_00795
OG0001344	Praj.g_01813	Prbc.g_00877
OG0001345	Praj.g_01956	Prbc.g_00280
OG0001346	Praj.g_02014	Prbc.g_00209
OG0001347	Praj.g_02077	Prbc.g_00983
OG0001348	Praj.g_00169	Prbc.g_00442
OG0001350	Praj.g_01059	Prbc.g_02147
OG0001356	Praj.g_01497	Prbc.g_01483
OG0001356	Praj.g_01564	Prbc.g_00646
OG0001360	Praj.g_00501	Prbc.g_01589
OG0001361	Praj.g_00506	Prbc.g_01594
OG0001366	Praj.g_00867	Prbc.g_01957
OG0001369	Praj.g_01837	Prbc.g_00901
OG0001370	Praj.g_01838	Prbc.g_00902
OG0001372	Praj.g_01155	Prbc.g_00133
OG0001373	Praj.g_01705	Prbc.g_00781
OG0001374	Praj.g_00910	Prbc.g_02000
OG0001377	Praj.g_02023	Prbc.g_00200
OG0001378	Praj.g_00998	Prbc.g_02087
OG0001379	Praj.g_00105	Prbc.g_00506
OG0001380	Praj.g_00106	Prbc.g_00505
OG0001381	Praj.g_00125	Prbc.g_00486
OG0001383	Praj.g_00274	Prbc.g_00336
OG0001384	Praj.g_00295	Prbc.g_01152
OG0001386	Praj.g_01671	Prbc.g_00748
OG0001388	Praj.g_01027	Prbc.g_02116
OG0001389	Praj.g_00448	Prbc.g_01515
OG0001390	Praj.g_00456	Prbc.g_01523
OG0001391	Praj.g_00496	Prbc.g_01584
OG0001392	Praj.g_00503	Prbc.g_01591
OG0001394	Praj.g_00655	Prbc.g_01744
OG0001395	Praj.g_00665	Prbc.g_01754
OG0001396	Praj.g_00667	Prbc.g_01756
OG0001397	Praj.g_00674	Prbc.g_01763
OG0001398	Praj.g_00703	Prbc.g_01792
OG0001399	Praj.g_00912	Prbc.g_02002
OG0001400	Praj.g_00866	Prbc.g_01955
OG0001401	Praj.g_00868	Prbc.g_01958
OG0001402	Praj.g_00892	Prbc.g_01982
OG0001403	Praj.g_00896	Prbc.g_01986
OG0001404	Praj.g_01344	Prbc.g_00092
OG0001405	Praj.g_01006	Prbc.g_02095
OG0001406	Praj.g_00842	Prbc.g_01931
OG0001407	Praj.g_00865	Prbc.g_01954
OG0001408	Praj.g_00858	Prbc.g_01947
OG0001409	Praj.g_01094	Prbc.g_00615
OG0001410	Praj.g_01475	Prbc.g_01461
OG0001411	Praj.g_01164	Prbc.g_00142
OG0001412	Praj.g_01529	Prbc.g_00567
OG0001413	Praj.g_01073	Prbc.g_02160
OG0001414	Praj.g_01576	Prbc.g_00658
OG0001415	Praj.g_01672	Prbc.g_00749
OG0001416	Praj.g_01676	Prbc.g_00753
OG0001417	Praj.g_01720	Prbc.g_00796
OG0001418	Praj.g_01096	Prbc.g_00613
OG0001419	Praj.g_00412	Prbc.g_02194
OG0001419	Praj.g_01199	Prbc.g_00176
OG0001420	Praj.g_01158	Prbc.g_00136
OG0001421	Praj.g_00924	Prbc.g_02014
OG0001423	Praj.g_01152	Prbc.g_00130
OG0001423	Praj.g_01171	Prbc.g_00149
OG0001424	Praj.g_01974	Prbc.g_00249
OG0001425	Praj.g_00361	Prbc.g_01218
OG0001426	Praj.g_00089	Prbc.g_00523
OG0001427	Praj.g_00513	Prbc.g_01601
OG0001428	Praj.g_01230	Prbc.g_01302
OG0001429	Praj.g_01138	Prbc.g_00115
OG0001430	Praj.g_00916	Prbc.g_02006
OG0001431	Praj.g_01858	Prbc.g_00923
OG0001432	Praj.g_00873	Prbc.g_01963
OG0001433	Praj.g_00725	Prbc.g_01814
OG0001434	Praj.g_01181	Prbc.g_00158
OG0001435	Praj.g_01840	Prbc.g_00904
OG0001437	Praj.g_01082	Prbc.g_02169
OG0001438	Praj.g_02133	Prbc.g_01051
OG0001440	Praj.g_01741	Prbc.g_00816
OG0001441	Praj.g_00956	Prbc.g_02046
OG0001442	Praj.g_01056	Prbc.g_02144
OG0001443	Praj.g_00857	Prbc.g_01946
OG0001444	Praj.g_00736	Prbc.g_01825
OG0001445	Praj.g_01069	Prbc.g_02157
OG0001446	Praj.g_01119	Prbc.g_00603
OG0001448	Praj.g_00608	Prbc.g_01697
OG0001449	Praj.g_01319	Prbc.g_00063
OG0001450	Praj.g_01727	Prbc.g_00803
OG0001451	Praj.g_01478	Prbc.g_01464
OG0001452	Praj.g_01441	Prbc.g_01425
OG0001453	Praj.g_01570	Prbc.g_00652
OG0001454	Praj.g_01571	Prbc.g_00653
OG0001455	Praj.g_01572	Prbc.g_00654
OG0001456	Praj.g_00717	Prbc.g_01806
OG0001458	Praj.g_02098	Prbc.g_01004
OG0001459	Praj.g_01322	Prbc.g_00052
OG0001461	Praj.g_01207	Prbc.g_01279
OG0001461	Praj.g_01747	Prbc.g_00821
OG0001462	Praj.g_01034	Prbc.g_02123
OG0001463	Praj.g_01068	Prbc.g_02156
OG0001464	Praj.g_00550	Prbc.g_01639
OG0001465	Praj.g_00374	Prbc.g_01231
OG0001467	Praj.g_00098	Prbc.g_00514
OG0001472	Praj.g_01394	Prbc.g_01379
OG0001472	Praj.g_00977	Prbc.g_02066
OG0001473	Praj.g_01090	Prbc.g_02178
OG0001473	Praj.g_01046	Prbc.g_02134
OG0001474	Praj.g_00856	Prbc.g_01945
OG0001475	Praj.g_01206	Prbc.g_01278
OG0001476	Praj.g_01629	Prbc.g_00706
OG0001477	Praj.g_01500	Prbc.g_01486
OG0001477	Praj.g_01831	Prbc.g_00895
OG0001485	Praj.g_00837	Prbc.g_01925
OG0001486	Praj.g_00911	Prbc.g_02001
OG0001487	Praj.g_00759	Prbc.g_01848
OG0001488	Praj.g_00853	Prbc.g_01942
OG0001489	Praj.g_00854	Prbc.g_01943
OG0001490	Praj.g_00855	Prbc.g_01944
OG0001491	Praj.g_01600	Prbc.g_00678
OG0001492	Praj.g_01439	Prbc.g_01423
OG0001493	Praj.g_00428	Prbc.g_01495
OG0001495	Praj.g_00453	Prbc.g_01520
OG0001500	Praj.g_00908	Prbc.g_01998
OG0001501	Praj.g_00612	Prbc.g_01701
OG0001505	Praj.g_01612	Prbc.g_00689
OG0001507	Praj.g_01061	Prbc.g_02149
OG0001509	Praj.g_00803	Prbc.g_01892
OG0001510	Praj.g_01397	Prbc.g_01382
OG0001510	Praj.g_01299	Prbc.g_00624
OG0001511	Praj.g_01846	Prbc.g_00911
OG0001512	Praj.g_01847	Prbc.g_00912
OG0001513	Praj.g_01848	Prbc.g_00913
OG0001514	Praj.g_01849	Prbc.g_00914
OG0001515	Praj.g_01850	Prbc.g_00915
OG0001516	Praj.g_01851	Prbc.g_00916
OG0001517	Praj.g_01852	Prbc.g_00917
OG0001518	Praj.g_01853	Prbc.g_00918
OG0001519	Praj.g_01854	Prbc.g_00919
OG0001520	Praj.g_01855	Prbc.g_00920
OG0001521	Praj.g_01856	Prbc.g_00921
OG0001522	Praj.g_01857	Prbc.g_00922
OG0001523	Praj.g_00903	Prbc.g_01993
OG0001524	Praj.g_01238	Prbc.g_00527, Prbc.g_01311
OG0001526	Praj.g_01479	Prbc.g_01465
OG0001528	Praj.g_01839	Prbc.g_00903
OG0001529	Praj.g_01973	Prbc.g_00250
OG0001530	Praj.g_01374	Prbc.g_00027
OG0001531	Praj.g_00967	Prbc.g_02056
OG0001533	Praj.g_00082	Prbc.g_02187
OG0001536	Praj.g_01118	Prbc.g_00602
OG0001538	Praj.g_01293	Prbc.g_00630
OG0001539	Praj.g_00093	Prbc.g_00519
OG0001541	Praj.g_00871	Prbc.g_01961
OG0001542	Praj.g_01270	Prbc.g_01342
OG0001544	Praj.g_02045	Prbc.g_00077
OG0001545	Praj.g_01117	Prbc.g_00601
OG0001546	Praj.g_01135	Prbc.g_00112
OG0001548	Praj.g_01208	Prbc.g_01280
OG0001550	Praj.g_00834	Prbc.g_01922
OG0001551	Praj.g_01052	Prbc.g_02140
OG0001552	Praj.g_01544	Prbc.g_00581
OG0001553	Praj.g_01219	Prbc.g_01291
OG0001554	Praj.g_01186	Prbc.g_00163
OG0001558	Praj.g_01215	Prbc.g_01287
OG0001559	Praj.g_01168	Prbc.g_00146
OG0001560	Praj.g_00883	Prbc.g_01973
OG0001561	Praj.g_00807	Prbc.g_01896
OG0001562	Praj.g_01250	Prbc.g_01324
OG0001563	Praj.g_01972	Prbc.g_00251
OG0001564	Praj.g_00073	Prbc.g_00543
OG0001564	Praj.g_01200	Prbc.g_00177
OG0001564	Praj.g_01750	Prbc.g_00824
OG0001564	Praj.g_01556	Prbc.g_00595
OG0001565	Praj.g_00167	Prbc.g_00444
OG0001566	Praj.g_00342	Prbc.g_01199
OG0001567	Praj.g_01173	Prbc.g_00151
OG0001568	Praj.g_01225	Prbc.g_01297
OG0001569	Praj.g_01044	Prbc.g_02132
OG0001570	Praj.g_01193	Prbc.g_00170
OG0001571	Praj.g_01496	Prbc.g_01482
OG0001572	Praj.g_00668	Prbc.g_01757
OG0001573	Praj.g_01178	Prbc.g_00155
OG0001574	Praj.g_01150	Prbc.g_00128
OG0001575	Praj.g_00983	Prbc.g_02072
OG0001576	Praj.g_00741	Prbc.g_01830
OG0001577	Praj.g_00729	Prbc.g_01818
OG0001578	Praj.g_00092	Prbc.g_00520
OG0001579	Praj.g_01028	Prbc.g_02117
OG0001580	Praj.g_00737	Prbc.g_01826
OG0001581	Praj.g_01043	Prbc.g_02131
OG0001582	Praj.g_01237	Prbc.g_01310
OG0001583	Praj.g_00081	Prbc.g_02186
OG0001584	Praj.g_01142	Prbc.g_00119
OG0001585	Praj.g_01172	Prbc.g_00150
OG0001586	Praj.g_01216	Prbc.g_01288
OG0001587	Praj.g_01058	Prbc.g_02146
OG0001589	Praj.g_01296	Prbc.g_00627
OG0001590	Praj.g_01866	Prbc.g_00931
OG0001591	Praj.g_01574	Prbc.g_00656
OG0001594	Praj.g_00988	Prbc.g_02076
OG0001595	Praj.g_00745	Prbc.g_01834
OG0001596	Praj.g_01498	Prbc.g_01484
OG0001597	Praj.g_01724	Prbc.g_00800
OG0001598	Praj.g_01560	Prbc.g_00642
OG0001599	Praj.g_01381	Prbc.g_00014
OG0001600	Praj.g_01841	Prbc.g_00905
OG0001604	Praj.g_01095	Prbc.g_00614
OG0001606	Praj.g_01494	Prbc.g_01480
OG0001607	Praj.g_01241	Prbc.g_01314
OG0001608	Praj.g_01295	Prbc.g_00526
OG0001609	Praj.g_01350	Prbc.g_00099
OG0001611	Praj.g_01843	Prbc.g_00908
OG0001612	Praj.g_01503	Prbc.g_01489
OG0001613	Praj.g_01502	Prbc.g_01488
OG0001614	Praj.g_01501	Prbc.g_01487
OG0001617	Praj.g_01140	Prbc.g_00117
OG0001618	Praj.g_01349	Prbc.g_00098
OG0001619	Praj.g_01890	Prbc.g_00956
OG0001620	Praj.g_00385	Prbc.g_01251
OG0001621	Praj.g_01895	Prbc.g_00961
OG0001622	Praj.g_01740	Prbc.g_00815
OG0001625	Praj.g_01330	Prbc.g_00049
OG0001627	Praj.g_01169	Prbc.g_00147
OG0001630	Praj.g_02052	Prbc.g_00185
OG0001633	Praj.g_01670	Prbc.g_00747
OG0001634	Praj.g_01367	Prbc.g_00007
OG0001645	Praj.g_01211	Prbc.g_01283
OG0001646	Praj.g_01859	Prbc.g_00924
OG0001647	Praj.g_01368	Prbc.g_00008
OG0001648	Praj.g_01369	Prbc.g_00009
OG0001649	Praj.g_01370	Prbc.g_00010
OG0001691	Praj.g_02039	Prbc.g_00181
OG0001698	Praj.g_01252	Prbc.g_01326
OG0001706	Praj.g_01251	Prbc.g_01325
OG0001711	Praj.g_00863	Prbc.g_01952
OG0001712	Praj.g_01284	Prbc.g_00639
OG0001719	Praj.g_02056	Prbc.g_00186
OG0001720	Praj.g_02053	Prbc.g_00188
OG0001721	Praj.g_02018	Prbc.g_00205
OG0001722	Praj.g_01039	Prbc.g_02127
OG0001723	Praj.g_00096	Prbc.g_00516
OG0001725	Praj.g_00381	Prbc.g_01247
OG0001726	Praj.g_01161	Prbc.g_00139
OG0001733	Praj.g_02057	Prbc.g_00187
OG0001740	Praj.g_00904	Prbc.g_01994
OG0001741	Praj.g_00045	Prbc.g_01119
OG0001743	Praj.g_00149	Prbc.g_00462
OG0001744	Praj.g_00148	Prbc.g_00463
OG0001745	Praj.g_00138	Prbc.g_00473
OG0001746	Praj.g_01198	Prbc.g_00175
OG0001746	Praj.g_01191	Prbc.g_00168
OG0001747	Praj.g_01746	Prbc.g_00820
OG0001748	Praj.g_00279	Prbc.g_00331
OG0001749	Praj.g_01811	Prbc.g_00875
OG0001750	Praj.g_01541	Prbc.g_00578
OG0001751	Praj.g_01448	Prbc.g_01432
OG0001752	Praj.g_01431	Prbc.g_01415
OG0001753	Praj.g_00685	Prbc.g_01774
OG0001754	Praj.g_00675	Prbc.g_01764
OG0001755	Praj.g_01007	Prbc.g_02096
OG0001756	Praj.g_01000	Prbc.g_02089
OG0001757	Praj.g_00996	Prbc.g_02084
OG0001758	Praj.g_00942	Prbc.g_02032
OG0001759	Praj.g_01010	Prbc.g_02099
OG0001760	Praj.g_00900	Prbc.g_01990
OG0001761	Praj.g_00774	Prbc.g_01863
OG0001762	Praj.g_00077	Prbc.g_00547
OG0001763	Praj.g_01558	Prbc.g_00597
OG0001764	Praj.g_00830	Prbc.g_01918
OG0001765	Praj.g_00878	Prbc.g_01968
OG0001766	Praj.g_00662	Prbc.g_01751
OG0001767	Praj.g_00652	Prbc.g_01741
OG0001768	Praj.g_00161	Prbc.g_00450
OG0001769	Praj.g_00404	Prbc.g_01269
OG0001770	Praj.g_00367	Prbc.g_01224
OG0001771	Praj.g_00366	Prbc.g_01223
OG0001772	Praj.g_00365	Prbc.g_01222
OG0001773	Praj.g_00364	Prbc.g_01221
OG0001774	Praj.g_00363	Prbc.g_01220
OG0001775	Praj.g_01967	Prbc.g_00269
OG0001776	Praj.g_01951	Prbc.g_00285
OG0001777	Praj.g_00171	Prbc.g_00440
OG0001778	Praj.g_00219	Prbc.g_00392
OG0001779	Praj.g_00225	Prbc.g_00386
OG0001780	Praj.g_00850	Prbc.g_01939
OG0001781	Praj.g_02097	Prbc.g_01003
OG0001782	Praj.g_02101	Prbc.g_01007
OG0001783	Praj.g_02102	Prbc.g_01008
OG0001784	Praj.g_00848	Prbc.g_01937
