Orthogroup	Prbe	Prav
OG0001119	Prbe.g_01365	Prav.g_00571
OG0001120	Prbe.g_01367	Prav.g_00573
OG0001122	Prbe.g_01387	Prav.g_00905
OG0001123	Prbe.g_01393	Prav.g_00909
OG0001124	Prbe.g_01395	Prav.g_00911
OG0001125	Prbe.g_01397	Prav.g_00912
OG0001126	Prbe.g_01308	Prav.g_00922
OG0001127	Prbe.g_01307	Prav.g_00923
OG0001128	Prbe.g_01305	Prav.g_00925
OG0001129	Prbe.g_01304	Prav.g_00926
OG0001130	Prbe.g_01303	Prav.g_00927
OG0001131	Prbe.g_01919	Prav.g_00242
OG0001132	Prbe.g_00071	Prav.g_00252
OG0001133	Prbe.g_00374	Prav.g_00019
OG0001134	Prbe.g_00041	Prav.g_00033
OG0001135	Prbe.g_00044	Prav.g_00036
OG0001136	Prbe.g_01552	Prav.g_00062
OG0001137	Prbe.g_01540	Prav.g_00073
OG0001138	Prbe.g_01519	Prav.g_01855
OG0001139	Prbe.g_01517	Prav.g_01854
OG0001140	Prbe.g_01516	Prav.g_01853
OG0001141	Prbe.g_01515	Prav.g_01852
OG0001142	Prbe.g_01514	Prav.g_01851
OG0001143	Prbe.g_01507	Prav.g_01844
OG0001144	Prbe.g_01502	Prav.g_01839
OG0001145	Prbe.g_00901	Prav.g_01430
OG0001146	Prbe.g_00889	Prav.g_01442
OG0001147	Prbe.g_00869	Prav.g_01459
OG0001148	Prbe.g_00371	Prav.g_01475
OG0001149	Prbe.g_00370	Prav.g_01476
OG0001150	Prbe.g_00369	Prav.g_01477
OG0001151	Prbe.g_00358	Prav.g_01488
OG0001152	Prbe.g_00357	Prav.g_01489
OG0001153	Prbe.g_00279	Prav.g_01610
OG0001154	Prbe.g_00278	Prav.g_01611
OG0001155	Prbe.g_00261	Prav.g_01623
OG0001156	Prbe.g_00258	Prav.g_01626
OG0001157	Prbe.g_00257	Prav.g_01627
OG0001158	Prbe.g_00256	Prav.g_01628
OG0001159	Prbe.g_00255	Prav.g_01629
OG0001160	Prbe.g_00229	Prav.g_01653
OG0001161	Prbe.g_01042	Prav.g_01664
OG0001162	Prbe.g_00017	Prav.g_01675
OG0001163	Prbe.g_00994	Prav.g_01753
OG0001164	Prbe.g_00990	Prav.g_01757
OG0001165	Prbe.g_00987	Prav.g_01760
OG0001166	Prbe.g_00966	Prav.g_01780
OG0001167	Prbe.g_00949	Prav.g_01797
OG0001168	Prbe.g_00947	Prav.g_01799
OG0001169	Prbe.g_00945	Prav.g_01801
OG0001170	Prbe.g_00943	Prav.g_01803
OG0001171	Prbe.g_00933	Prav.g_01813
OG0001172	Prbe.g_01113	Prav.g_00271
OG0001173	Prbe.g_01112	Prav.g_00272
OG0001174	Prbe.g_01104	Prav.g_00280
OG0001175	Prbe.g_01103	Prav.g_00281
OG0001176	Prbe.g_01095	Prav.g_00288
OG0001177	Prbe.g_01093	Prav.g_00291
OG0001178	Prbe.g_00980	Prav.g_00296
OG0001179	Prbe.g_00853	Prav.g_00616
OG0001180	Prbe.g_00830	Prav.g_00638
OG0001181	Prbe.g_00826	Prav.g_00642
OG0001182	Prbe.g_00818	Prav.g_00649
OG0001183	Prbe.g_00813	Prav.g_00654
OG0001184	Prbe.g_00795	Prav.g_00670
OG0001185	Prbe.g_00779	Prav.g_00684
OG0001186	Prbe.g_00747	Prav.g_00707
OG0001187	Prbe.g_00750	Prav.g_00711
OG0001188	Prbe.g_00752	Prav.g_00713
OG0001189	Prbe.g_01146	Prav.g_00730
OG0001190	Prbe.g_01151	Prav.g_00734
OG0001191	Prbe.g_01161	Prav.g_00744
OG0001192	Prbe.g_01166	Prav.g_00749
OG0001193	Prbe.g_01178	Prav.g_00759
OG0001194	Prbe.g_01179	Prav.g_00760
OG0001195	Prbe.g_01180	Prav.g_00761
OG0001196	Prbe.g_01196	Prav.g_00774
OG0001197	Prbe.g_01198	Prav.g_00775
OG0001198	Prbe.g_01062	Prav.g_00783
OG0001199	Prbe.g_00179	Prav.g_00139
OG0001200	Prbe.g_00181	Prav.g_00141
OG0001201	Prbe.g_01650	Prav.g_00173
OG0001202	Prbe.g_01748	Prav.g_00839
OG0001203	Prbe.g_01790	Prav.g_00800
OG0001204	Prbe.g_01796	Prav.g_01890
OG0001205	Prbe.g_01943	Prav.g_01044
OG0001206	Prbe.g_00667	Prav.g_01060
OG0001207	Prbe.g_00656	Prav.g_01075
OG0001208	Prbe.g_00651	Prav.g_01080
OG0001209	Prbe.g_00600	Prav.g_01133
OG0001210	Prbe.g_00595	Prav.g_01138
OG0001211	Prbe.g_00585	Prav.g_01148
OG0001212	Prbe.g_00538	Prav.g_01192
OG0001213	Prbe.g_00503	Prav.g_01227
OG0001214	Prbe.g_01483	Prav.g_01235
OG0001215	Prbe.g_00465	Prav.g_01288
OG0001216	Prbe.g_01216	Prav.g_00308
OG0001217	Prbe.g_00055	Prav.g_00346
OG0001218	Prbe.g_01612	Prav.g_00355
OG0001219	Prbe.g_01321	Prav.g_00385
OG0001220	Prbe.g_01278	Prav.g_00448
OG0001221	Prbe.g_00428	Prav.g_00510
OG0001222	Prbe.g_01400	Prav.g_00548
OG0001223	Prbe.g_01368	Prav.g_00574
OG0001224	Prbe.g_01301	Prav.g_00929
OG0001225	Prbe.g_01299	Prav.g_00931
OG0001226	Prbe.g_00495	Prav.g_00236
OG0001227	Prbe.g_01597	Prav.g_00255
OG0001228	Prbe.g_01499	Prav.g_01836
OG0001229	Prbe.g_01611	Prav.g_01471
OG0001230	Prbe.g_00318	Prav.g_01570
OG0001231	Prbe.g_01920	Prav.g_01673
OG0001232	Prbe.g_00962	Prav.g_01784
OG0001233	Prbe.g_00942	Prav.g_01804
OG0001234	Prbe.g_01101	Prav.g_00283
OG0001235	Prbe.g_01097	Prav.g_00293
OG0001236	Prbe.g_00798	Prav.g_00667
OG0001237	Prbe.g_00794	Prav.g_00671
OG0001238	Prbe.g_01162	Prav.g_00745
OG0001239	Prbe.g_00176	Prav.g_00136
OG0001240	Prbe.g_01633	Prav.g_00158
OG0001241	Prbe.g_01643	Prav.g_00166
OG0001242	Prbe.g_01663	Prav.g_00184
OG0001243	Prbe.g_01670	Prav.g_00190
OG0001244	Prbe.g_01685	Prav.g_00206
OG0001245	Prbe.g_01588	Prav.g_00997
OG0001247	Prbe.g_00458	Prav.g_01281
OG0001248	Prbe.g_00460	Prav.g_01283
OG0001249	Prbe.g_01889	Prav.g_00373
OG0001250	Prbe.g_01265	Prav.g_00437
OG0001251	Prbe.g_00106	Prav.g_00484
OG0001252	Prbe.g_01306	Prav.g_00924
OG0001253	Prbe.g_00492	Prav.g_00256
OG0001254	Prbe.g_00043	Prav.g_00035
OG0001255	Prbe.g_01567	Prav.g_00049
OG0001256	Prbe.g_00222	Prav.g_01666
OG0001258	Prbe.g_00989	Prav.g_01758
OG0001259	Prbe.g_00944	Prav.g_01802
OG0001260	Prbe.g_00927	Prav.g_01819
OG0001261	Prbe.g_00845	Prav.g_00624
OG0001262	Prbe.g_01144	Prav.g_00728
OG0001263	Prbe.g_01672	Prav.g_00193
OG0001265	Prbe.g_01662	Prav.g_00183
OG0001266	Prbe.g_01752	Prav.g_00835
OG0001267	Prbe.g_01834	Prav.g_01926
OG0001268	Prbe.g_01897	Prav.g_01985
OG0001269	Prbe.g_01277	Prav.g_00978
OG0001270	Prbe.g_01932	Prav.g_01033
OG0001271	Prbe.g_00661	Prav.g_01070
OG0001272	Prbe.g_00647	Prav.g_01084
OG0001273	Prbe.g_01489	Prav.g_01229
OG0001274	Prbe.g_01776	Prav.g_01308, Prav.g_01311
OG0001275	Prbe.g_01378	Prav.g_00584
OG0001276	Prbe.g_01392	Prav.g_00908
OG0001277	Prbe.g_01184	Prav.g_00244
OG0001278	Prbe.g_01495	Prav.g_01831
OG0001279	Prbe.g_00721	Prav.g_01392
OG0001280	Prbe.g_00894	Prav.g_01437
OG0001281	Prbe.g_00888	Prav.g_01443
OG0001282	Prbe.g_00372	Prav.g_01474
OG0001283	Prbe.g_01193	Prav.g_01493
OG0001284	Prbe.g_00236	Prav.g_01648
OG0001285	Prbe.g_00959	Prav.g_01787
OG0001286	Prbe.g_00832	Prav.g_00636
OG0001287	Prbe.g_00772	Prav.g_00691
OG0001288	Prbe.g_00762	Prav.g_00700
OG0001289	Prbe.g_00191	Prav.g_00152
OG0001290	Prbe.g_01642	Prav.g_00165
OG0001291	Prbe.g_01680	Prav.g_00200
OG0001292	Prbe.g_01801	Prav.g_01895
OG0001293	Prbe.g_01814	Prav.g_01908
OG0001295	Prbe.g_00005	Prav.g_01065
OG0001296	Prbe.g_00624	Prav.g_01107
OG0001297	Prbe.g_00619	Prav.g_01112
OG0001298	Prbe.g_00558	Prav.g_01174
OG0001299	Prbe.g_01452	Prav.g_01264
OG0001300	Prbe.g_01199	Prav.g_01291
OG0001301	Prbe.g_01204	Prav.g_01294
OG0001302	Prbe.g_01317	Prav.g_00383
OG0001303	Prbe.g_01023	Prav.g_00946
OG0001304	Prbe.g_01405	Prav.g_00918
OG0001305	Prbe.g_01293	Prav.g_00937
OG0001306	Prbe.g_01564	Prav.g_00051
OG0001307	Prbe.g_00398	Prav.g_01456
OG0001308	Prbe.g_00301	Prav.g_01588
OG0001309	Prbe.g_00194	Prav.g_01670
OG0001310	Prbe.g_00972	Prav.g_01773
OG0001311	Prbe.g_01394	Prav.g_00910
OG0001315	Prbe.g_01602	Prav.g_00126
OG0001316	Prbe.g_01684	Prav.g_00205
OG0001317	Prbe.g_01786	Prav.g_00804
OG0001318	Prbe.g_01810	Prav.g_01903
OG0001319	Prbe.g_01827	Prav.g_01919
OG0001320	Prbe.g_01130, Prbe.g_01024	Prav.g_00998
OG0001321	Prbe.g_01949	Prav.g_01050
OG0001322	Prbe.g_01950	Prav.g_01051
OG0001323	Prbe.g_00614	Prav.g_01117
OG0001324	Prbe.g_01200	Prav.g_01292
OG0001325	Prbe.g_01435	Prav.g_00311
OG0001327	Prbe.g_00405	Prav.g_00227
OG0001328	Prbe.g_00912	Prav.g_00254
OG0001329	Prbe.g_01026	Prav.g_00026
OG0001330	Prbe.g_00205	Prav.g_01408
OG0001331	Prbe.g_00367	Prav.g_01479
OG0001332	Prbe.g_00265	Prav.g_01621
OG0001333	Prbe.g_00948	Prav.g_01798
OG0001334	Prbe.g_00810	Prav.g_00657
OG0001335	Prbe.g_00809	Prav.g_00658
OG0001339	Prbe.g_01645	Prav.g_00168
OG0001340	Prbe.g_01885	Prav.g_01974
OG0001341	Prbe.g_01604	Prav.g_00344
OG0001342	Prbe.g_01003	Prav.g_00377
OG0001343	Prbe.g_00103	Prav.g_00481
OG0001344	Prbe.g_01545	Prav.g_00069
OG0001345	Prbe.g_01529	Prav.g_01862
OG0001346	Prbe.g_00892	Prav.g_01439
OG0001348	Prbe.g_00003	Prav.g_01693
OG0001349	Prbe.g_00349	Prav.g_01558
OG0001350	Prbe.g_01789	Prav.g_00801
OG0001352	Prbe.g_00454	Prav.g_01278
OG0001353	Prbe.g_01255	Prav.g_00429
OG0001354	Prbe.g_01360	Prav.g_00566
OG0001355	Prbe.g_01414	Prav.g_01704, Prav.g_00969
OG0001356	Prbe.g_00997	Prav.g_00957
OG0001359	Prbe.g_00104	Prav.g_00482
OG0001362	Prbe.g_00297	Prav.g_01592
OG0001363	Prbe.g_00295	Prav.g_01594
OG0001364	Prbe.g_00807	Prav.g_00660
OG0001365	Prbe.g_01155	Prav.g_00738
OG0001369	Prbe.g_01632	Prav.g_00157
OG0001371	Prbe.g_00453	Prav.g_01277
OG0001372	Prbe.g_00494	Prav.g_00354, Prav.g_01325
OG0001375	Prbe.g_00102	Prav.g_00480
OG0001379	Prbe.g_00899	Prav.g_01432
OG0001380	Prbe.g_01614	Prav.g_01461
OG0001381	Prbe.g_01574	Prav.g_01467
OG0001382	Prbe.g_01617	Prav.g_01686
OG0001397	Prbe.g_00296	Prav.g_01593
OG0001398	Prbe.g_00028	Prav.g_01700
OG0001401	Prbe.g_01260	Prav.g_01365
OG0001402	Prbe.g_00509	Prav.g_01328
OG0001403	Prbe.g_00131	Prav.g_00098
OG0001404	Prbe.g_00173	Prav.g_00133
OG0001407	Prbe.g_01621	Prav.g_00234
OG0001409	Prbe.g_01541	Prav.g_00072
OG0001410	Prbe.g_00399	Prav.g_01457
OG0001411	Prbe.g_00166	Prav.g_01507
OG0001414	Prbe.g_01781	Prav.g_00809
OG0001415	Prbe.g_01783	Prav.g_00807
OG0001418	Prbe.g_00459	Prav.g_01282
OG0001419	Prbe.g_01620	Prav.g_00235
OG0001421	Prbe.g_00221	Prav.g_01667
OG0001422	Prbe.g_01624	Prav.g_01691
OG0001424	Prbe.g_00074	Prav.g_00251, Prav.g_01877
OG0001425	Prbe.g_01165	Prav.g_00748
OG0001428	Prbe.g_01720	Prav.g_00866
OG0001429	Prbe.g_01322	Prav.g_00386
OG0001430	Prbe.g_01613	Prav.g_01403
OG0001431	Prbe.g_01595, Prbe.g_00013	Prav.g_01406
OG0001433	Prbe.g_00998	Prav.g_00958
OG0001434	Prbe.g_00437	Prav.g_00518
OG0001435	Prbe.g_00413	Prav.g_00495
OG0001437	Prbe.g_01782	Prav.g_00808
OG0001440	Prbe.g_01021, Prbe.g_01027	Prav.g_01022
OG0001443	Prbe.g_01610	Prav.g_01744
OG0001446	Prbe.g_00066	Prav.g_00144
OG0001448	Prbe.g_00677	Prav.g_00986
OG0001450	Prbe.g_00462	Prav.g_01285
OG0001451	Prbe.g_01289	Prav.g_00457
OG0001455	Prbe.g_01605	Prav.g_00021, Prav.g_01388
OG0001460	Prbe.g_00999	Prav.g_00959
OG0001463	Prbe.g_01841	Prav.g_01932
OG0001464	Prbe.g_01886	Prav.g_01975
OG0001465	Prbe.g_01211	Prav.g_01300
OG0001467	Prbe.g_00378	Prav.g_00374
OG0001468	Prbe.g_00094	Prav.g_00225
OG0001472	Prbe.g_00486	Prav.g_01669
OG0001481	Prbe.g_00913	Prav.g_00992
OG0001485	Prbe.g_00714	Prav.g_01705
OG0001486	Prbe.g_01551	Prav.g_00063
OG0001491	Prbe.g_01314	Prav.g_00381
OG0001500	Prbe.g_01816	Prav.g_01910
OG0001501	Prbe.g_00403	Prav.g_01313
OG0001503	Prbe.g_00060	Prav.g_00039
OG0001505	Prbe.g_00088	Prav.g_01548, Prav.g_01503
OG0001506	Prbe.g_00267	Prav.g_01619
OG0001521	Prbe.g_01312	Prav.g_00345
OG0001523	Prbe.g_00046	Prav.g_00037
OG0001524	Prbe.g_00047	Prav.g_00038
OG0001525	Prbe.g_01020	Prav.g_01678
OG0001526	Prbe.g_00161	Prav.g_01504
OG0001549	Prbe.g_01287	Prav.g_00455
OG0001550	Prbe.g_00056	Prav.g_00024
OG0001552	Prbe.g_00218	Prav.g_02005
OG0001565	Prbe.g_00695	Prav.g_01021
OG0001566	Prbe.g_00450	Prav.g_01274
OG0001569	Prbe.g_00685	Prav.g_00262
OG0001571	Prbe.g_00724	Prav.g_00017
OG0001581	Prbe.g_00874	Prav.g_00211
OG0001583	Prbe.g_01313	Prav.g_00380
OG0001587	Prbe.g_00925	Prav.g_00265
OG0001595	Prbe.g_00171	Prav.g_00132
OG0001596	Prbe.g_00180	Prav.g_00140
OG0001597	Prbe.g_00270	Prav.g_00981
OG0001598	Prbe.g_01202	Prav.g_01879, Prav.g_01383
OG0001599	Prbe.g_00669	Prav.g_01058
OG0001600	Prbe.g_00622	Prav.g_01109
OG0001601	Prbe.g_00448	Prav.g_01272
OG0001603	Prbe.g_01316	Prav.g_00382
OG0001604	Prbe.g_00425	Prav.g_00507
OG0001605	Prbe.g_00061	Prav.g_00901
OG0001606	Prbe.g_00051	Prav.g_00241
OG0001608	Prbe.g_01408	Prav.g_01464
OG0001609	Prbe.g_00269	Prav.g_01617
OG0001610	Prbe.g_00266	Prav.g_01620
OG0001611	Prbe.g_01123	Prav.g_01680
OG0001628	Prbe.g_00496	Prav.g_00357, Prav.g_01015
OG0001629	Prbe.g_00733	Prav.g_00358
OG0001630	Prbe.g_00111	Prav.g_00488
OG0001631	Prbe.g_00716	Prav.g_00231
OG0001648	Prbe.g_01049	Prav.g_00991
OG0001649	Prbe.g_00053	Prav.g_00232
OG0001650	Prbe.g_00010	Prav.g_01717
OG0001651	Prbe.g_01585	Prav.g_01679
OG0001663	Prbe.g_01568	Prav.g_00048
OG0001664	Prbe.g_00033	Prav.g_01882
OG0001665	Prbe.g_01575	Prav.g_01886
OG0001668	Prbe.g_01126, Prbe.g_01031	Prav.g_01747
OG0001670	Prbe.g_00701	Prav.g_01710
OG0001685	Prbe.g_00491	Prav.g_00459
OG0001686	Prbe.g_01589	Prav.g_00900
OG0001687	Prbe.g_00671	Prav.g_00223
OG0001689	Prbe.g_00764	Prav.g_00698
OG0001701	Prbe.g_00162	Prav.g_00267
OG0001705	Prbe.g_00923	Prav.g_01011
OG0001706	Prbe.g_00023	Prav.g_00891
OG0001707	Prbe.g_01596	Prav.g_00249
OG0001709	Prbe.g_00335	Prav.g_01559
OG0001710	Prbe.g_00478	Prav.g_00286
OG0001722	Prbe.g_00109	Prav.g_00486
OG0001780	Prbe.g_00344	Prav.g_01515
OG0001820	Prbe.g_00072	Prav.g_01381
OG0001834	Prbe.g_00347	Prav.g_01517
OG0001836	Prbe.g_00377	Prav.g_00950
OG0001842	Prbe.g_00069	Prav.g_00966
OG0001930	Prbe.g_00068	Prav.g_00967
OG0001931	Prbe.g_00067	Prav.g_00968
OG0001963	Prbe.g_00202	Prav.g_01742
OG0001988	Prbe.g_00917	Prav.g_00109
OG0002030	Prbe.g_01115	Prav.g_00941
OG0002034	Prbe.g_00500	Prav.g_01823
OG0002036	Prbe.g_00211	Prav.g_01724
OG0002096	Prbe.g_00085, Prbe.g_00338	Prav.g_01519
OG0002275	Prbe.g_01015	Prav.g_01743
OG0002293	Prbe.g_00727	Prav.g_01368
OG0002326	Prbe.g_01048	Prav.g_01389
OG0002346	Prbe.g_01576	Prav.g_01887
OG0002377	Prbe.g_00375	Prav.g_00949, Prav.g_01366
OG0002499	Prbe.g_00201	Prav.g_01725
OG0002556	Prbe.g_00871	Prav.g_01540
OG0002557	Prbe.g_00872	Prav.g_01539
OG0002558	Prbe.g_00873	Prav.g_01538
OG0002588	Prbe.g_00332	Prav.g_01543
OG0002702	Prbe.g_01013	Prav.g_01874
OG0002786	Prbe.g_00690	Prav.g_01215
OG0002903	Prbe.g_00689	Prav.g_01216
OG0003084	Prbe.g_00995	Prav.g_01372
