Orthogroup	Prbe	Praz
OG0001120	Prbe.g_01367	Praz.g_01333
OG0001122	Prbe.g_01387	Praz.g_01305
OG0001123	Prbe.g_01393	Praz.g_01301
OG0001124	Prbe.g_01395	Praz.g_01299
OG0001125	Prbe.g_01397	Praz.g_01298
OG0001126	Prbe.g_01308	Praz.g_01287
OG0001127	Prbe.g_01307	Praz.g_01286
OG0001128	Prbe.g_01305	Praz.g_01284
OG0001129	Prbe.g_01304	Praz.g_01283
OG0001130	Prbe.g_01303	Praz.g_01282
OG0001131	Prbe.g_01919	Praz.g_00096
OG0001132	Prbe.g_00071	Praz.g_00105
OG0001133	Prbe.g_00374	Praz.g_00040
OG0001134	Prbe.g_00041	Praz.g_00025
OG0001135	Prbe.g_00044	Praz.g_00022
OG0001136	Prbe.g_01552	Praz.g_00758
OG0001137	Prbe.g_01540	Praz.g_00746
OG0001138	Prbe.g_01519	Praz.g_00728
OG0001139	Prbe.g_01517	Praz.g_00727
OG0001140	Prbe.g_01516	Praz.g_00726
OG0001141	Prbe.g_01515	Praz.g_00725
OG0001142	Prbe.g_01514	Praz.g_00724
OG0001143	Prbe.g_01507	Praz.g_00717
OG0001144	Prbe.g_01502	Praz.g_00712
OG0001145	Prbe.g_00901	Praz.g_01188
OG0001146	Prbe.g_00889	Praz.g_01176
OG0001147	Prbe.g_00869	Praz.g_01153
OG0001148	Prbe.g_00371	Praz.g_01137
OG0001149	Prbe.g_00370	Praz.g_01136
OG0001150	Prbe.g_00369	Praz.g_01135
OG0001151	Prbe.g_00358	Praz.g_01124
OG0001152	Prbe.g_00357	Praz.g_01123
OG0001153	Prbe.g_00279	Praz.g_01009
OG0001154	Prbe.g_00278	Praz.g_01008
OG0001155	Prbe.g_00261	Praz.g_00996
OG0001156	Prbe.g_00258	Praz.g_00993
OG0001157	Prbe.g_00257	Praz.g_00992
OG0001158	Prbe.g_00256	Praz.g_00991
OG0001159	Prbe.g_00255	Praz.g_00990
OG0001160	Prbe.g_00229	Praz.g_00966
OG0001161	Prbe.g_01042	Praz.g_00953
OG0001162	Prbe.g_00017	Praz.g_00942
OG0001163	Prbe.g_00994	Praz.g_00885
OG0001164	Prbe.g_00990	Praz.g_00881
OG0001165	Prbe.g_00987	Praz.g_00878
OG0001166	Prbe.g_00966	Praz.g_00858
OG0001167	Prbe.g_00949	Praz.g_00841
OG0001168	Prbe.g_00947	Praz.g_00839
OG0001169	Prbe.g_00945	Praz.g_00837
OG0001170	Prbe.g_00943	Praz.g_00835
OG0001171	Prbe.g_00933	Praz.g_00826
OG0001172	Prbe.g_01113	Praz.g_00332
OG0001173	Prbe.g_01112	Praz.g_00331
OG0001174	Prbe.g_01104	Praz.g_00323
OG0001175	Prbe.g_01103	Praz.g_00322
OG0001176	Prbe.g_01095	Praz.g_00315
OG0001177	Prbe.g_01093	Praz.g_00312
OG0001178	Prbe.g_00980	Praz.g_00307
OG0001179	Prbe.g_00853	Praz.g_00279
OG0001180	Prbe.g_00830	Praz.g_00257
OG0001181	Prbe.g_00826	Praz.g_00253
OG0001182	Prbe.g_00818	Praz.g_00246
OG0001183	Prbe.g_00813	Praz.g_00241
OG0001184	Prbe.g_00795	Praz.g_00225
OG0001185	Prbe.g_00779	Praz.g_00211
OG0001186	Prbe.g_00747	Praz.g_00187
OG0001187	Prbe.g_00750	Praz.g_00183
OG0001188	Prbe.g_00752	Praz.g_00180
OG0001189	Prbe.g_01146	Praz.g_00163
OG0001190	Prbe.g_01151	Praz.g_00159
OG0001191	Prbe.g_01161	Praz.g_00149
OG0001192	Prbe.g_01166	Praz.g_00144
OG0001193	Prbe.g_01178	Praz.g_00134
OG0001194	Prbe.g_01179	Praz.g_00133
OG0001195	Prbe.g_01180	Praz.g_00132
OG0001196	Prbe.g_01196	Praz.g_00119
OG0001197	Prbe.g_01198	Praz.g_00118
OG0001198	Prbe.g_01062	Praz.g_00362
OG0001199	Prbe.g_00179	Praz.g_00434
OG0001200	Prbe.g_00181	Praz.g_00436
OG0001201	Prbe.g_01650	Praz.g_00468
OG0001202	Prbe.g_01748	Praz.g_00559
OG0001203	Prbe.g_01790	Praz.g_00598
OG0001204	Prbe.g_01796	Praz.g_00603
OG0001205	Prbe.g_01943	Praz.g_01883
OG0001206	Prbe.g_00667	Praz.g_01866
OG0001207	Prbe.g_00656	Praz.g_01851
OG0001208	Prbe.g_00651	Praz.g_01846
OG0001209	Prbe.g_00600	Praz.g_01793
OG0001210	Prbe.g_00595	Praz.g_01788
OG0001211	Prbe.g_00585	Praz.g_01778
OG0001212	Prbe.g_00538	Praz.g_01734
OG0001213	Prbe.g_00503	Praz.g_01701
OG0001214	Prbe.g_01483	Praz.g_01693
OG0001215	Prbe.g_00465	Praz.g_01640
OG0001216	Prbe.g_01216	Praz.g_01605
OG0001217	Prbe.g_00055	Praz.g_01567
OG0001218	Prbe.g_01612	Praz.g_01560
OG0001219	Prbe.g_01321	Praz.g_01523
OG0001220	Prbe.g_01278	Praz.g_01460
OG0001221	Prbe.g_00428	Praz.g_01397
OG0001222	Prbe.g_01400	Praz.g_01358
OG0001223	Prbe.g_01368	Praz.g_01332
OG0001224	Prbe.g_01301	Praz.g_01280
OG0001225	Prbe.g_01299	Praz.g_00064
OG0001226	Prbe.g_00495	Praz.g_00090
OG0001227	Prbe.g_01597	Praz.g_00108
OG0001228	Prbe.g_01499	Praz.g_00709
OG0001229	Prbe.g_01611	Praz.g_01141
OG0001230	Prbe.g_00318	Praz.g_01049
OG0001231	Prbe.g_01920	Praz.g_00944
OG0001232	Prbe.g_00962	Praz.g_00854
OG0001233	Prbe.g_00942	Praz.g_00834
OG0001234	Prbe.g_01101	Praz.g_00320
OG0001235	Prbe.g_01097	Praz.g_00310
OG0001236	Prbe.g_00798	Praz.g_00228
OG0001237	Prbe.g_00794	Praz.g_00224
OG0001238	Prbe.g_01162	Praz.g_00148
OG0001239	Prbe.g_00176	Praz.g_00431
OG0001240	Prbe.g_01633	Praz.g_00453
OG0001241	Prbe.g_01643	Praz.g_00461
OG0001242	Prbe.g_01663	Praz.g_00479
OG0001243	Prbe.g_01670	Praz.g_00485
OG0001244	Prbe.g_01685	Praz.g_00501
OG0001245	Prbe.g_01588	Praz.g_00794
OG0001247	Prbe.g_00458	Praz.g_01647
OG0001248	Prbe.g_00460	Praz.g_01645
OG0001249	Prbe.g_01889	Praz.g_01534
OG0001250	Prbe.g_01265	Praz.g_01471
OG0001251	Prbe.g_00106	Praz.g_01423
OG0001252	Prbe.g_01306	Praz.g_01285
OG0001253	Prbe.g_00492	Praz.g_00109
OG0001254	Prbe.g_00043	Praz.g_00023
OG0001255	Prbe.g_01567	Praz.g_00008
OG0001256	Prbe.g_00222	Praz.g_00951
OG0001258	Prbe.g_00989	Praz.g_00880
OG0001259	Prbe.g_00944	Praz.g_00836
OG0001260	Prbe.g_00927	Praz.g_00820
OG0001261	Prbe.g_00845	Praz.g_00271
OG0001262	Prbe.g_01144	Praz.g_00165
OG0001263	Prbe.g_01672	Praz.g_00488
OG0001265	Prbe.g_01662	Praz.g_00478
OG0001266	Prbe.g_01752	Praz.g_00563
OG0001267	Prbe.g_01834	Praz.g_00638
OG0001268	Prbe.g_01897	Praz.g_00341
OG0001269	Prbe.g_01277	Praz.g_00815
OG0001270	Prbe.g_01932	Praz.g_01894
OG0001271	Prbe.g_00661	Praz.g_01856
OG0001272	Prbe.g_00647	Praz.g_01842
OG0001273	Prbe.g_01489	Praz.g_01699
OG0001274	Prbe.g_01776	Praz.g_01627
OG0001275	Prbe.g_01378	Praz.g_01322
OG0001276	Prbe.g_01392	Praz.g_01302
OG0001277	Prbe.g_01184	Praz.g_00098
OG0001278	Prbe.g_01495	Praz.g_00704
OG0001279	Prbe.g_00721	Praz.g_01236
OG0001280	Prbe.g_00894	Praz.g_01181
OG0001281	Prbe.g_00888	Praz.g_01175
OG0001282	Prbe.g_00372	Praz.g_01138
OG0001283	Prbe.g_01193	Praz.g_01119
OG0001284	Prbe.g_00236	Praz.g_00971
OG0001285	Prbe.g_00959	Praz.g_00851
OG0001286	Prbe.g_00832	Praz.g_00259
OG0001287	Prbe.g_00772	Praz.g_00203
OG0001288	Prbe.g_00762	Praz.g_00194
OG0001289	Prbe.g_00191	Praz.g_00447
OG0001290	Prbe.g_01642	Praz.g_00460
OG0001291	Prbe.g_01680	Praz.g_00495
OG0001292	Prbe.g_01801	Praz.g_00608
OG0001293	Prbe.g_01814	Praz.g_00620
OG0001295	Prbe.g_00005	Praz.g_01861
OG0001296	Prbe.g_00624	Praz.g_01819
OG0001297	Prbe.g_00619	Praz.g_01814
OG0001298	Prbe.g_00558	Praz.g_01752
OG0001299	Prbe.g_01452	Praz.g_01664
OG0001300	Prbe.g_01199	Praz.g_01637
OG0001301	Prbe.g_01204	Praz.g_01634
OG0001302	Prbe.g_01317	Praz.g_01525
OG0001303	Prbe.g_01023	Praz.g_01318
OG0001304	Prbe.g_01405	Praz.g_01291
OG0001305	Prbe.g_01293	Praz.g_00070
OG0001306	Prbe.g_01564	Praz.g_00006
OG0001307	Prbe.g_00398	Praz.g_01156
OG0001308	Prbe.g_00301	Praz.g_01031
OG0001309	Prbe.g_00194	Praz.g_00947
OG0001310	Prbe.g_00972	Praz.g_00865
OG0001311	Prbe.g_01394	Praz.g_01300
OG0001312	Prbe.g_01330	Praz.g_01369
OG0001314	Prbe.g_00688	Praz.g_01575
OG0001315	Prbe.g_01602	Praz.g_00422
OG0001316	Prbe.g_01684	Praz.g_00500
OG0001317	Prbe.g_01786	Praz.g_00594
OG0001318	Prbe.g_01810	Praz.g_00616
OG0001319	Prbe.g_01827	Praz.g_00631
OG0001320	Prbe.g_01130, Prbe.g_01024	Praz.g_00792
OG0001321	Prbe.g_01949	Praz.g_01877
OG0001322	Prbe.g_01950	Praz.g_01876
OG0001323	Prbe.g_00614	Praz.g_01809
OG0001324	Prbe.g_01200	Praz.g_01636
OG0001325	Prbe.g_01435	Praz.g_01602
OG0001327	Prbe.g_00405	Praz.g_00082
OG0001328	Prbe.g_00912	Praz.g_00107
OG0001329	Prbe.g_01026	Praz.g_00032
OG0001330	Prbe.g_00205	Praz.g_01206
OG0001331	Prbe.g_00367	Praz.g_01133
OG0001332	Prbe.g_00265	Praz.g_00998
OG0001333	Prbe.g_00948	Praz.g_00840
OG0001334	Prbe.g_00810	Praz.g_00238
OG0001335	Prbe.g_00809	Praz.g_00237
OG0001339	Prbe.g_01645	Praz.g_00463
OG0001340	Prbe.g_01885	Praz.g_00685
OG0001341	Prbe.g_01604	Praz.g_01569
OG0001342	Prbe.g_01003	Praz.g_01530
OG0001343	Prbe.g_00103	Praz.g_01426
OG0001344	Prbe.g_01545	Praz.g_00750
OG0001345	Prbe.g_01529	Praz.g_00735
OG0001346	Prbe.g_00892	Praz.g_01179
OG0001349	Prbe.g_00349	Praz.g_01060
OG0001350	Prbe.g_01789	Praz.g_00597
OG0001351	Prbe.g_00675	Praz.g_01874
OG0001352	Prbe.g_00454	Praz.g_01650
OG0001353	Prbe.g_01255	Praz.g_01480
OG0001354	Prbe.g_01360	Praz.g_01340
OG0001355	Prbe.g_01414	Praz.g_00914
OG0001356	Prbe.g_00997	Praz.g_01548
OG0001359	Prbe.g_00104	Praz.g_01425
OG0001362	Prbe.g_00297	Praz.g_01027
OG0001363	Prbe.g_00295	Praz.g_01025
OG0001364	Prbe.g_00807	Praz.g_00235
OG0001365	Prbe.g_01155	Praz.g_00155
OG0001369	Prbe.g_01632	Praz.g_00452
OG0001371	Prbe.g_00453	Praz.g_01651
OG0001372	Prbe.g_00494	Praz.g_01561
OG0001375	Prbe.g_00102	Praz.g_01427
OG0001379	Prbe.g_00899	Praz.g_01186
OG0001380	Prbe.g_01614	Praz.g_01151
OG0001381	Prbe.g_01574	Praz.g_01145
OG0001382	Prbe.g_01617	Praz.g_00930
OG0001397	Prbe.g_00296	Praz.g_01026
OG0001398	Prbe.g_00028	Praz.g_00917
OG0001402	Prbe.g_00509	Praz.g_01553
OG0001403	Prbe.g_00131	Praz.g_00395
OG0001404	Prbe.g_00173	Praz.g_00428
OG0001407	Prbe.g_01621	Praz.g_00088
OG0001409	Prbe.g_01541	Praz.g_00747
OG0001410	Prbe.g_00399	Praz.g_01155
OG0001411	Prbe.g_00166	Praz.g_01094
OG0001414	Prbe.g_01781	Praz.g_00589
OG0001415	Prbe.g_01783	Praz.g_00591
OG0001418	Prbe.g_00459	Praz.g_01646
OG0001419	Prbe.g_01620	Praz.g_00089
OG0001421	Prbe.g_00221	Praz.g_00950
OG0001422	Prbe.g_01624	Praz.g_00925, Praz.g_00924
OG0001424	Prbe.g_00074	Praz.g_00104, Praz.g_01422
OG0001425	Prbe.g_01165	Praz.g_00145
OG0001428	Prbe.g_01720	Praz.g_00532
OG0001429	Prbe.g_01322	Praz.g_01522
OG0001430	Prbe.g_01613	Praz.g_01211
OG0001431	Prbe.g_01595, Prbe.g_00013	Praz.g_01208
OG0001433	Prbe.g_00998	Praz.g_01549
OG0001434	Prbe.g_00437	Praz.g_01389
OG0001437	Prbe.g_01782	Praz.g_00590
OG0001440	Prbe.g_01021, Prbe.g_01027	Praz.g_01908
OG0001446	Prbe.g_00066	Praz.g_00439
OG0001448	Prbe.g_00677	Praz.g_00808
OG0001450	Prbe.g_00462	Praz.g_01643
OG0001451	Prbe.g_01289	Praz.g_01451
OG0001455	Prbe.g_01605	Praz.g_00038
OG0001460	Prbe.g_00999	Praz.g_01550
OG0001463	Prbe.g_01841	Praz.g_00644
OG0001464	Prbe.g_01886	Praz.g_00686
OG0001465	Prbe.g_01211	Praz.g_01628
OG0001467	Prbe.g_00378	Praz.g_01533
OG0001468	Prbe.g_00094	Praz.g_00080
OG0001472	Prbe.g_00486	Praz.g_00948
OG0001481	Prbe.g_00913	Praz.g_00801
OG0001483	Prbe.g_01118	Praz.g_00893
OG0001485	Prbe.g_00714	Praz.g_00913
OG0001486	Prbe.g_01551	Praz.g_00757
OG0001491	Prbe.g_01314	Praz.g_01527
OG0001500	Prbe.g_01816	Praz.g_00622
OG0001501	Prbe.g_00403	Praz.g_01625
OG0001503	Prbe.g_00060	Praz.g_00018
OG0001505	Prbe.g_00088	Praz.g_01106
OG0001506	Prbe.g_00267	Praz.g_01000
OG0001521	Prbe.g_01312	Praz.g_01568
OG0001522	Prbe.g_01256	Praz.g_01479
OG0001523	Prbe.g_00046	Praz.g_00021
OG0001524	Prbe.g_00047	Praz.g_00020
OG0001525	Prbe.g_01020	Praz.g_00939
OG0001526	Prbe.g_00161	Praz.g_00337
OG0001549	Prbe.g_01287	Praz.g_01453
OG0001550	Prbe.g_00056	Praz.g_00035
OG0001552	Prbe.g_00218	Praz.g_01938
OG0001564	Prbe.g_00160	Praz.g_01077
OG0001565	Prbe.g_00695	Praz.g_01909
OG0001566	Prbe.g_00450	Praz.g_01654
OG0001569	Prbe.g_00685	Praz.g_00115
OG0001571	Prbe.g_00724	Praz.g_00042
OG0001581	Prbe.g_00874	Praz.g_00504
OG0001583	Prbe.g_01313	Praz.g_01528
OG0001584	Prbe.g_01442	Praz.g_01377
OG0001587	Prbe.g_00925	Praz.g_00339
OG0001595	Prbe.g_00171	Praz.g_00427
OG0001596	Prbe.g_00180	Praz.g_00435
OG0001597	Prbe.g_00270	Praz.g_00813
OG0001599	Prbe.g_00669	Praz.g_01868
OG0001600	Prbe.g_00622	Praz.g_01817
OG0001601	Prbe.g_00448	Praz.g_01656
OG0001603	Prbe.g_01316	Praz.g_01526
OG0001604	Prbe.g_00425	Praz.g_01400
OG0001605	Prbe.g_00061	Praz.g_01309
OG0001606	Prbe.g_00051	Praz.g_00095
OG0001607	Prbe.g_00712	Praz.g_00019
OG0001608	Prbe.g_01408	Praz.g_01148
OG0001609	Prbe.g_00269	Praz.g_01002
OG0001610	Prbe.g_00266	Praz.g_00999
OG0001611	Prbe.g_01123	Praz.g_00936
OG0001626	Prbe.g_00707	Praz.g_01570
OG0001628	Prbe.g_00496	Praz.g_01558
OG0001629	Prbe.g_00733	Praz.g_01557
OG0001630	Prbe.g_00111	Praz.g_01419
OG0001631	Prbe.g_00716	Praz.g_00085
OG0001648	Prbe.g_01049	Praz.g_00802
OG0001649	Prbe.g_00053	Praz.g_00086
OG0001651	Prbe.g_01585	Praz.g_00938
OG0001661	Prbe.g_00703	Praz.g_01913
OG0001663	Prbe.g_01568	Praz.g_00009
OG0001664	Prbe.g_00033	Praz.g_01248
OG0001665	Prbe.g_01575	Praz.g_01245
OG0001670	Prbe.g_00701	Praz.g_00906
OG0001685	Prbe.g_00491	Praz.g_01449
OG0001686	Prbe.g_01589	Praz.g_01310
OG0001687	Prbe.g_00671	Praz.g_00079
OG0001689	Prbe.g_00764	Praz.g_00196
OG0001697	Prbe.g_01315	Praz.g_01441
OG0001699	Prbe.g_00040	Praz.g_00892
OG0001701	Prbe.g_00162	Praz.g_00336
OG0001705	Prbe.g_00923	Praz.g_00771
OG0001707	Prbe.g_01596	Praz.g_00102
OG0001709	Prbe.g_00335	Praz.g_01061
OG0001710	Prbe.g_00478	Praz.g_00317
OG0001725	Prbe.g_00019	Praz.g_00785
OG0001780	Prbe.g_00344	Praz.g_01082
OG0001834	Prbe.g_00347	Praz.g_01085
OG0001922	Prbe.g_00329	Praz.g_01165
OG0001988	Prbe.g_00917	Praz.g_01163
OG0002030	Prbe.g_01115	Praz.g_01162
OG0002034	Prbe.g_00500	Praz.g_00696
OG0002098	Prbe.g_00390	Praz.g_01090
OG0002321	Prbe.g_00343	Praz.g_01084
OG0002588	Prbe.g_00332	Praz.g_01063
