Orthogroup	Prbe	Syaa
OG0001081	Prbe.g_01464	Syaa.g_01056
OG0001082	Prbe.g_01463	Syaa.g_01057
OG0001083	Prbe.g_01458	Syaa.g_01064
OG0001084	Prbe.g_01457	Syaa.g_01065
OG0001085	Prbe.g_00444	Syaa.g_01075
OG0001086	Prbe.g_00445	Syaa.g_01077
OG0001087	Prbe.g_00463	Syaa.g_00920
OG0001088	Prbe.g_00464	Syaa.g_00916
OG0001089	Prbe.g_01205	Syaa.g_00890
OG0001090	Prbe.g_01215	Syaa.g_01237
OG0001091	Prbe.g_01437	Syaa.g_01239
OG0001092	Prbe.g_01436	Syaa.g_01242
OG0001093	Prbe.g_01431	Syaa.g_01248
OG0001094	Prbe.g_01438	Syaa.g_01148
OG0001095	Prbe.g_01235	Syaa.g_01185
OG0001096	Prbe.g_01249	Syaa.g_01200
OG0001097	Prbe.g_01269	Syaa.g_00828
OG0001098	Prbe.g_01288	Syaa.g_01441
OG0001099	Prbe.g_00110	Syaa.g_02400
OG0001100	Prbe.g_00408	Syaa.g_01086
OG0001101	Prbe.g_00411	Syaa.g_01088
OG0001102	Prbe.g_00414	Syaa.g_01091
OG0001103	Prbe.g_00416	Syaa.g_01093
OG0001104	Prbe.g_00439	Syaa.g_01133
OG0001105	Prbe.g_00443	Syaa.g_01137
OG0001106	Prbe.g_01341	Syaa.g_01372
OG0001107	Prbe.g_01348	Syaa.g_01359
OG0001108	Prbe.g_01352	Syaa.g_01350
OG0001109	Prbe.g_01353	Syaa.g_01349
OG0001110	Prbe.g_01355	Syaa.g_01347
OG0001111	Prbe.g_01356	Syaa.g_01345
OG0001112	Prbe.g_01357	Syaa.g_01343
OG0001113	Prbe.g_01358	Syaa.g_01342
OG0001114	Prbe.g_01359	Syaa.g_01341
OG0001115	Prbe.g_01361	Syaa.g_01337
OG0001116	Prbe.g_01362	Syaa.g_01335
OG0001117	Prbe.g_01363	Syaa.g_01334
OG0001118	Prbe.g_01364	Syaa.g_01333
OG0001119	Prbe.g_01365	Syaa.g_01331
OG0001120	Prbe.g_01367	Syaa.g_01328
OG0001122	Prbe.g_01387	Syaa.g_01301
OG0001123	Prbe.g_01393	Syaa.g_01294
OG0001124	Prbe.g_01395	Syaa.g_01292
OG0001125	Prbe.g_01397	Syaa.g_01290
OG0001126	Prbe.g_01308	Syaa.g_00864
OG0001127	Prbe.g_01307	Syaa.g_00865
OG0001128	Prbe.g_01305	Syaa.g_00868
OG0001129	Prbe.g_01304	Syaa.g_00870
OG0001130	Prbe.g_01303	Syaa.g_00871
OG0001131	Prbe.g_01919	Syaa.g_01108
OG0001132	Prbe.g_00071	Syaa.g_01468
OG0001133	Prbe.g_00374	Syaa.g_01656
OG0001134	Prbe.g_00041	Syaa.g_01028
OG0001136	Prbe.g_01552	Syaa.g_00767
OG0001137	Prbe.g_01540	Syaa.g_00786
OG0001138	Prbe.g_01519	Syaa.g_01002
OG0001139	Prbe.g_01517	Syaa.g_01000
OG0001140	Prbe.g_01516	Syaa.g_00999
OG0001141	Prbe.g_01515	Syaa.g_00998
OG0001142	Prbe.g_01514	Syaa.g_00997
OG0001143	Prbe.g_01507	Syaa.g_00987
OG0001144	Prbe.g_01502	Syaa.g_00978
OG0001145	Prbe.g_00901	Syaa.g_00748
OG0001146	Prbe.g_00889	Syaa.g_00729
OG0001147	Prbe.g_00869	Syaa.g_01837
OG0001148	Prbe.g_00371	Syaa.g_02061
OG0001149	Prbe.g_00370	Syaa.g_02062
OG0001150	Prbe.g_00369	Syaa.g_02063
OG0001151	Prbe.g_00358	Syaa.g_02076
OG0001152	Prbe.g_00357	Syaa.g_02077
OG0001153	Prbe.g_00279	Syaa.g_01811
OG0001154	Prbe.g_00278	Syaa.g_01812
OG0001156	Prbe.g_00258	Syaa.g_00623
OG0001157	Prbe.g_00257	Syaa.g_00622
OG0001158	Prbe.g_00256	Syaa.g_00619
OG0001159	Prbe.g_00255	Syaa.g_00618
OG0001160	Prbe.g_00229	Syaa.g_00574
OG0001161	Prbe.g_01042	Syaa.g_02620
OG0001162	Prbe.g_00017	Syaa.g_01203
OG0001163	Prbe.g_00994	Syaa.g_00566
OG0001164	Prbe.g_00990	Syaa.g_00560
OG0001165	Prbe.g_00987	Syaa.g_00555
OG0001166	Prbe.g_00966	Syaa.g_00527
OG0001167	Prbe.g_00949	Syaa.g_00673
OG0001168	Prbe.g_00947	Syaa.g_00672
OG0001169	Prbe.g_00945	Syaa.g_00670
OG0001170	Prbe.g_00943	Syaa.g_00668
OG0001171	Prbe.g_00933	Syaa.g_00655
OG0001172	Prbe.g_01113	Syaa.g_02347
OG0001173	Prbe.g_01112	Syaa.g_02346
OG0001174	Prbe.g_01104	Syaa.g_02338
OG0001175	Prbe.g_01103	Syaa.g_02337
OG0001176	Prbe.g_01095	Syaa.g_02314
OG0001177	Prbe.g_01093	Syaa.g_02316
OG0001178	Prbe.g_00980	Syaa.g_00546
OG0001179	Prbe.g_00853	Syaa.g_02268
OG0001180	Prbe.g_00830	Syaa.g_02243
OG0001181	Prbe.g_00826	Syaa.g_02239
OG0001182	Prbe.g_00818	Syaa.g_02230
OG0001183	Prbe.g_00813	Syaa.g_02224
OG0001184	Prbe.g_00795	Syaa.g_00151
OG0001186	Prbe.g_00747	Syaa.g_00081
OG0001187	Prbe.g_00750	Syaa.g_00082
OG0001188	Prbe.g_00752	Syaa.g_00075
OG0001189	Prbe.g_01146	Syaa.g_00057
OG0001190	Prbe.g_01151	Syaa.g_02592
OG0001191	Prbe.g_01161	Syaa.g_02605
OG0001192	Prbe.g_01166	Syaa.g_02612
OG0001193	Prbe.g_01178	Syaa.g_02658
OG0001194	Prbe.g_01179	Syaa.g_02660
OG0001195	Prbe.g_01180	Syaa.g_02661
OG0001196	Prbe.g_01196	Syaa.g_02741
OG0001197	Prbe.g_01198	Syaa.g_02743
OG0001198	Prbe.g_01062	Syaa.g_02755
OG0001199	Prbe.g_00179	Syaa.g_00347
OG0001200	Prbe.g_00181	Syaa.g_00345
OG0001201	Prbe.g_01650	Syaa.g_02381
OG0001202	Prbe.g_01748	Syaa.g_02528
OG0001203	Prbe.g_01790	Syaa.g_02106
OG0001204	Prbe.g_01796	Syaa.g_00316
OG0001205	Prbe.g_01943	Syaa.g_00713
OG0001206	Prbe.g_00667	Syaa.g_01855
OG0001207	Prbe.g_00656	Syaa.g_02058
OG0001208	Prbe.g_00651	Syaa.g_02049
OG0001209	Prbe.g_00600	Syaa.g_01977
OG0001210	Prbe.g_00595	Syaa.g_01967
OG0001211	Prbe.g_00585	Syaa.g_01950
OG0001212	Prbe.g_00538	Syaa.g_01892
OG0001213	Prbe.g_00503	Syaa.g_01646
OG0001214	Prbe.g_01483	Syaa.g_01631
OG0001215	Prbe.g_00465	Syaa.g_00914
OG0001216	Prbe.g_01216	Syaa.g_01238
OG0001217	Prbe.g_00055	Syaa.g_01559
OG0001218	Prbe.g_01612	Syaa.g_01820
OG0001219	Prbe.g_01321	Syaa.g_01404
OG0001220	Prbe.g_01278	Syaa.g_00812
OG0001221	Prbe.g_00428	Syaa.g_01111
OG0001222	Prbe.g_01400	Syaa.g_01371
OG0001223	Prbe.g_01368	Syaa.g_01326
OG0001224	Prbe.g_01301	Syaa.g_00874
OG0001225	Prbe.g_01299	Syaa.g_00876
OG0001226	Prbe.g_00495	Syaa.g_01579
OG0001227	Prbe.g_01597	Syaa.g_02622
OG0001228	Prbe.g_01499	Syaa.g_00695
OG0001229	Prbe.g_01611	Syaa.g_00899
OG0001230	Prbe.g_00318	Syaa.g_01764
OG0001231	Prbe.g_01920	Syaa.g_00017
OG0001232	Prbe.g_00962	Syaa.g_00508
OG0001233	Prbe.g_00942	Syaa.g_00667
OG0001234	Prbe.g_01101	Syaa.g_02333
OG0001235	Prbe.g_01097	Syaa.g_02323
OG0001236	Prbe.g_00798	Syaa.g_00154
OG0001238	Prbe.g_01162	Syaa.g_02607
OG0001239	Prbe.g_00176	Syaa.g_00350
OG0001240	Prbe.g_01633	Syaa.g_02364
OG0001241	Prbe.g_01643	Syaa.g_02374
OG0001242	Prbe.g_01663	Syaa.g_02407
OG0001243	Prbe.g_01670	Syaa.g_02415
OG0001244	Prbe.g_01685	Syaa.g_02445
OG0001245	Prbe.g_01588	Syaa.g_01492
OG0001247	Prbe.g_00458	Syaa.g_01207
OG0001248	Prbe.g_00460	Syaa.g_01204
OG0001250	Prbe.g_01265	Syaa.g_00832
OG0001251	Prbe.g_00106	Syaa.g_02667
OG0001252	Prbe.g_01306	Syaa.g_00867
OG0001253	Prbe.g_00492	Syaa.g_01467
OG0001254	Prbe.g_00043	Syaa.g_01029
OG0001255	Prbe.g_01567	Syaa.g_01696
OG0001256	Prbe.g_00222	Syaa.g_00567
OG0001258	Prbe.g_00989	Syaa.g_00557
OG0001259	Prbe.g_00944	Syaa.g_00669
OG0001260	Prbe.g_00927	Syaa.g_00642
OG0001261	Prbe.g_00845	Syaa.g_02259
OG0001262	Prbe.g_01144	Syaa.g_00059
OG0001263	Prbe.g_01672	Syaa.g_02418
OG0001265	Prbe.g_01662	Syaa.g_02405
OG0001266	Prbe.g_01752	Syaa.g_02532
OG0001267	Prbe.g_01834	Syaa.g_00262
OG0001268	Prbe.g_01897	Syaa.g_02176
OG0001269	Prbe.g_01277	Syaa.g_01499
OG0001270	Prbe.g_01932	Syaa.g_00701
OG0001271	Prbe.g_00661	Syaa.g_01845
OG0001272	Prbe.g_00647	Syaa.g_02045
OG0001273	Prbe.g_01489	Syaa.g_01639
OG0001274	Prbe.g_01776	Syaa.g_02563
OG0001275	Prbe.g_01378	Syaa.g_01311
OG0001276	Prbe.g_01392	Syaa.g_01295
OG0001277	Prbe.g_01184	Syaa.g_02724
OG0001278	Prbe.g_01495	Syaa.g_00966
OG0001279	Prbe.g_00721	Syaa.g_01749
OG0001280	Prbe.g_00894	Syaa.g_00738
OG0001281	Prbe.g_00888	Syaa.g_00728
OG0001282	Prbe.g_00372	Syaa.g_02060
OG0001283	Prbe.g_01193	Syaa.g_02734
OG0001284	Prbe.g_00236	Syaa.g_00583
OG0001286	Prbe.g_00832	Syaa.g_02245
OG0001287	Prbe.g_00772	Syaa.g_00121
OG0001289	Prbe.g_00191	Syaa.g_00327
OG0001290	Prbe.g_01642	Syaa.g_02373
OG0001291	Prbe.g_01680	Syaa.g_02428
OG0001292	Prbe.g_01801	Syaa.g_00310
OG0001293	Prbe.g_01814	Syaa.g_00288
OG0001295	Prbe.g_00005	Syaa.g_01964
OG0001296	Prbe.g_00624	Syaa.g_02017
OG0001297	Prbe.g_00619	Syaa.g_02013
OG0001298	Prbe.g_00558	Syaa.g_01913
OG0001299	Prbe.g_01452	Syaa.g_01070
OG0001300	Prbe.g_01199	Syaa.g_00905
OG0001301	Prbe.g_01204	Syaa.g_00891
OG0001302	Prbe.g_01317	Syaa.g_01600
OG0001303	Prbe.g_01023	Syaa.g_01402
OG0001304	Prbe.g_01405	Syaa.g_01281
OG0001305	Prbe.g_01293	Syaa.g_00885
OG0001306	Prbe.g_01564	Syaa.g_00753
OG0001309	Prbe.g_00194	Syaa.g_02005
OG0001310	Prbe.g_00972	Syaa.g_00535
OG0001311	Prbe.g_01394	Syaa.g_01293
OG0001312	Prbe.g_01330	Syaa.g_01391
OG0001314	Prbe.g_00688	Syaa.g_01225
OG0001315	Prbe.g_01602	Syaa.g_02226
OG0001316	Prbe.g_01684	Syaa.g_02434
OG0001317	Prbe.g_01786	Syaa.g_02112
OG0001318	Prbe.g_01810	Syaa.g_00296
OG0001319	Prbe.g_01827	Syaa.g_00273
OG0001321	Prbe.g_01949	Syaa.g_00719
OG0001322	Prbe.g_01950	Syaa.g_00720
OG0001323	Prbe.g_00614	Syaa.g_02002
OG0001324	Prbe.g_01200	Syaa.g_00904
OG0001325	Prbe.g_01435	Syaa.g_01243
OG0001327	Prbe.g_00405	Syaa.g_01083
OG0001328	Prbe.g_00912	Syaa.g_01104
OG0001330	Prbe.g_00205	Syaa.g_00746
OG0001331	Prbe.g_00367	Syaa.g_02065
OG0001334	Prbe.g_00810	Syaa.g_02216
OG0001335	Prbe.g_00809	Syaa.g_02215
OG0001337	Prbe.g_01884	Syaa.g_02219, Syaa.g_02200
OG0001338	Prbe.g_01887	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Prbe.g_01645	Syaa.g_02376
OG0001340	Prbe.g_01885	Syaa.g_02199
OG0001341	Prbe.g_01604	Syaa.g_00897
OG0001343	Prbe.g_00103	Syaa.g_02664
OG0001344	Prbe.g_01545	Syaa.g_00775
OG0001345	Prbe.g_01529	Syaa.g_00803
OG0001346	Prbe.g_00892	Syaa.g_00734
OG0001348	Prbe.g_00003	Syaa.g_00847
OG0001349	Prbe.g_00349	Syaa.g_00437
OG0001350	Prbe.g_01789	Syaa.g_02107
OG0001351	Prbe.g_00675	Syaa.g_01863
OG0001352	Prbe.g_00454	Syaa.g_01987
OG0001353	Prbe.g_01255	Syaa.g_00841
OG0001354	Prbe.g_01360	Syaa.g_01338
OG0001355	Prbe.g_01414	Syaa.g_01524
OG0001356	Prbe.g_00997	Syaa.g_00848
OG0001357	Prbe.g_01628	Syaa.g_02307
OG0001359	Prbe.g_00104	Syaa.g_02663
OG0001362	Prbe.g_00297	Syaa.g_01789
OG0001363	Prbe.g_00295	Syaa.g_01791
OG0001364	Prbe.g_00807	Syaa.g_00171
OG0001368	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686	Syaa.g_00317
OG0001369	Prbe.g_01632	Syaa.g_02363
OG0001370	Prbe.g_00670	Syaa.g_02140, Syaa.g_01218
OG0001375	Prbe.g_00102	Syaa.g_02665
OG0001379	Prbe.g_00899	Syaa.g_00744
OG0001382	Prbe.g_01617	Syaa.g_01866
OG0001394	Prbe.g_00432	Syaa.g_01118
OG0001398	Prbe.g_00028	Syaa.g_01424
OG0001401	Prbe.g_01260	Syaa.g_00837
OG0001402	Prbe.g_00509	Syaa.g_01658
OG0001404	Prbe.g_00173	Syaa.g_00355
OG0001407	Prbe.g_01621	Syaa.g_01986
OG0001411	Prbe.g_00166	Syaa.g_00457
OG0001419	Prbe.g_01620	Syaa.g_01985
OG0001421	Prbe.g_00221	Syaa.g_01583, Syaa.g_01469
OG0001422	Prbe.g_01624	Syaa.g_00743
OG0001423	Prbe.g_00698	Syaa.g_00365
OG0001428	Prbe.g_01720	Syaa.g_02481
OG0001430	Prbe.g_01613	Syaa.g_02584
OG0001433	Prbe.g_00998	Syaa.g_00849
OG0001434	Prbe.g_00437	Syaa.g_01123
OG0001435	Prbe.g_00413	Syaa.g_01090
OG0001443	Prbe.g_01610	Syaa.g_02617
OG0001448	Prbe.g_00677	Syaa.g_00423
OG0001460	Prbe.g_00999	Syaa.g_00850
OG0001461	Prbe.g_00157	Syaa.g_02328
OG0001465	Prbe.g_01211	Syaa.g_01211
OG0001467	Prbe.g_00378	Syaa.g_01601
OG0001468	Prbe.g_00094	Syaa.g_01597
OG0001477	Prbe.g_00744	Syaa.g_00893
OG0001486	Prbe.g_01551	Syaa.g_00768
OG0001487	Prbe.g_00271	Syaa.g_01819
OG0001488	Prbe.g_01536	Syaa.g_00791
OG0001489	Prbe.g_00821	Syaa.g_02234
OG0001496	Prbe.g_00742	Syaa.g_00895
OG0001497	Prbe.g_00743	Syaa.g_00894
OG0001498	Prbe.g_01916	Syaa.g_02148
OG0001505	Prbe.g_00088	Syaa.g_00495
OG0001510	Prbe.g_00768	Syaa.g_00116
OG0001511	Prbe.g_01654	Syaa.g_02389
OG0001512	Prbe.g_01606	Syaa.g_02105
OG0001514	Prbe.g_00741	Syaa.g_00896
OG0001515	Prbe.g_00467	Syaa.g_00909
OG0001516	Prbe.g_01455	Syaa.g_01067
OG0001517	Prbe.g_01893	Syaa.g_02181
OG0001518	Prbe.g_01164	Syaa.g_02609
OG0001519	Prbe.g_01169	Syaa.g_02619
OG0001523	Prbe.g_00046	Syaa.g_02713
OG0001524	Prbe.g_00047	Syaa.g_02714
OG0001527	Prbe.g_00572	Syaa.g_01936
OG0001529	Prbe.g_00141	Syaa.g_00050
OG0001530	Prbe.g_01653	Syaa.g_02387
OG0001531	Prbe.g_01791	Syaa.g_02104
OG0001532	Prbe.g_01518	Syaa.g_01001
OG0001534	Prbe.g_01406	Syaa.g_01280
OG0001535	Prbe.g_01390	Syaa.g_01297
OG0001536	Prbe.g_01346	Syaa.g_01362
OG0001537	Prbe.g_00429	Syaa.g_01112
OG0001538	Prbe.g_01227	Syaa.g_01159
OG0001539	Prbe.g_00407	Syaa.g_01085
OG0001540	Prbe.g_01674	Syaa.g_02420
OG0001541	Prbe.g_01728	Syaa.g_02490
OG0001542	Prbe.g_01734	Syaa.g_02499
OG0001543	Prbe.g_00907	Syaa.g_02547
OG0001544	Prbe.g_01168	Syaa.g_02618
OG0001545	Prbe.g_01183	Syaa.g_02723
OG0001549	Prbe.g_01287	Syaa.g_00806
OG0001552	Prbe.g_00218	Syaa.g_01229
OG0001557	Prbe.g_00433	Syaa.g_01119
OG0001559	Prbe.g_01652	Syaa.g_02386
OG0001560	Prbe.g_01641	Syaa.g_02372
OG0001561	Prbe.g_01396	Syaa.g_01291
OG0001562	Prbe.g_01383	Syaa.g_01305
OG0001563	Prbe.g_00837	Syaa.g_02250
OG0001564	Prbe.g_00160	Syaa.g_02683
OG0001572	Prbe.g_00722	Syaa.g_01180
OG0001574	Prbe.g_00574	Syaa.g_01938
OG0001575	Prbe.g_00569	Syaa.g_01933
OG0001577	Prbe.g_01554	Syaa.g_00765
OG0001579	Prbe.g_01882	Syaa.g_02207
OG0001580	Prbe.g_00148	Syaa.g_02580
OG0001588	Prbe.g_01923	Syaa.g_00168
OG0001589	Prbe.g_00940	Syaa.g_00664
OG0001591	Prbe.g_00446	Syaa.g_01078
OG0001592	Prbe.g_00147	Syaa.g_02581
OG0001607	Prbe.g_00712	Syaa.g_01519
OG0001614	Prbe.g_00780	Syaa.g_00130
OG0001616	Prbe.g_01526	Syaa.g_01024
OG0001617	Prbe.g_01201	Syaa.g_00901
OG0001619	Prbe.g_01339	Syaa.g_01374
OG0001620	Prbe.g_01901	Syaa.g_02169
OG0001621	Prbe.g_01806	Syaa.g_00300
OG0001622	Prbe.g_01192	Syaa.g_02733
OG0001636	Prbe.g_00135	Syaa.g_00043
OG0001638	Prbe.g_00974	Syaa.g_00538
OG0001639	Prbe.g_00262	Syaa.g_00626
OG0001640	Prbe.g_01309	Syaa.g_00862
OG0001641	Prbe.g_01371	Syaa.g_01321
OG0001642	Prbe.g_01276	Syaa.g_00814
OG0001643	Prbe.g_01480	Syaa.g_01628
OG0001644	Prbe.g_01425	Syaa.g_01263
OG0001654	Prbe.g_00264	Syaa.g_00628
OG0001656	Prbe.g_01881	Syaa.g_02209
OG0001657	Prbe.g_01703	Syaa.g_02464
OG0001658	Prbe.g_00143	Syaa.g_02591
OG0001659	Prbe.g_00008	Syaa.g_01006
OG0001678	Prbe.g_00918	Syaa.g_02348
OG0001691	Prbe.g_01311	Syaa.g_01665
OG0001693	Prbe.g_01041	Syaa.g_00880
OG0001709	Prbe.g_00335	Syaa.g_00453
OG0001717	Prbe.g_00737	Syaa.g_02476
OG0001733	Prbe.g_01001	Syaa.g_01080
OG0001747	Prbe.g_01924	Syaa.g_02442
OG0001769	Prbe.g_01601	Syaa.g_01614
OG0001770	Prbe.g_01117	Syaa.g_00115
OG0001771	Prbe.g_01129	Syaa.g_01514
OG0001807	Prbe.g_00159	Syaa.g_00176
OG0001842	Prbe.g_00069	Syaa.g_00634
OG0001916	Prbe.g_00637	Syaa.g_02034
OG0001917	Prbe.g_01391	Syaa.g_01296
OG0001930	Prbe.g_00068	Syaa.g_00633
OG0001931	Prbe.g_00067	Syaa.g_00632
OG0001965	Prbe.g_01051	Syaa.g_01602
OG0001996	Prbe.g_00129	Syaa.g_00036
OG0002019	Prbe.g_00011	Syaa.g_01419
OG0002096	Prbe.g_00085, Prbe.g_00338	Syaa.g_00492
OG0002106	Prbe.g_01626	Syaa.g_02085
OG0002344	Prbe.g_01911	Syaa.g_02159, Syaa.g_02396
