Orthogroup	Prbe	Prbh
OG0001056	Prbe.g_00599	Prbh.g_00293
OG0001057	Prbe.g_00594	Prbh.g_00289
OG0001058	Prbe.g_00586	Prbh.g_00281
OG0001059	Prbe.g_00582	Prbh.g_00277
OG0001060	Prbe.g_00576	Prbh.g_00270
OG0001061	Prbe.g_00561	Prbh.g_00255
OG0001062	Prbe.g_00559	Prbh.g_00253
OG0001063	Prbe.g_00557	Prbh.g_00251
OG0001064	Prbe.g_00556	Prbh.g_00250
OG0001065	Prbe.g_00555	Prbh.g_00249
OG0001066	Prbe.g_00554	Prbh.g_00248
OG0001067	Prbe.g_00553	Prbh.g_00247
OG0001068	Prbe.g_00552	Prbh.g_00246
OG0001069	Prbe.g_00551	Prbh.g_00245
OG0001070	Prbe.g_00547	Prbh.g_00243
OG0001071	Prbe.g_00546	Prbh.g_00242
OG0001072	Prbe.g_00544	Prbh.g_00240
OG0001073	Prbe.g_00530	Prbh.g_00226
OG0001074	Prbe.g_00518	Prbh.g_00214
OG0001075	Prbe.g_00517	Prbh.g_00213
OG0001076	Prbe.g_00510	Prbh.g_01459
OG0001077	Prbe.g_00504	Prbh.g_01453
OG0001078	Prbe.g_01484	Prbh.g_01217
OG0001079	Prbe.g_01472	Prbh.g_01206
OG0001080	Prbe.g_01466	Prbh.g_01200
OG0001081	Prbe.g_01464	Prbh.g_01198
OG0001082	Prbe.g_01463	Prbh.g_01197
OG0001083	Prbe.g_01458	Prbh.g_01192
OG0001084	Prbe.g_01457	Prbh.g_01191
OG0001085	Prbe.g_00444	Prbh.g_00904
OG0001086	Prbe.g_00445	Prbh.g_00905
OG0001087	Prbe.g_00463	Prbh.g_00923
OG0001088	Prbe.g_00464	Prbh.g_00924
OG0001089	Prbe.g_01205	Prbh.g_00935
OG0001090	Prbe.g_01215	Prbh.g_00946
OG0001091	Prbe.g_01437	Prbh.g_01170
OG0001092	Prbe.g_01436	Prbh.g_01169
OG0001093	Prbe.g_01431	Prbh.g_01164
OG0001094	Prbe.g_01438	Prbh.g_01171
OG0001095	Prbe.g_01235	Prbh.g_00966
OG0001096	Prbe.g_01249	Prbh.g_00980
OG0001097	Prbe.g_01269	Prbh.g_00999
OG0001098	Prbe.g_01288	Prbh.g_01019
OG0001099	Prbe.g_00110	Prbh.g_00861
OG0001100	Prbe.g_00408	Prbh.g_00870
OG0001101	Prbe.g_00411	Prbh.g_00872
OG0001102	Prbe.g_00414	Prbh.g_00875
OG0001103	Prbe.g_00416	Prbh.g_00877
OG0001104	Prbe.g_00439	Prbh.g_00899
OG0001105	Prbe.g_00443	Prbh.g_00903
OG0001106	Prbe.g_01341	Prbh.g_01074
OG0001107	Prbe.g_01348	Prbh.g_01084
OG0001108	Prbe.g_01352	Prbh.g_01088
OG0001109	Prbe.g_01353	Prbh.g_01089
OG0001110	Prbe.g_01355	Prbh.g_01091
OG0001111	Prbe.g_01356	Prbh.g_01092
OG0001112	Prbe.g_01357	Prbh.g_01093
OG0001113	Prbe.g_01358	Prbh.g_01094
OG0001114	Prbe.g_01359	Prbh.g_01095
OG0001115	Prbe.g_01361	Prbh.g_01097
OG0001116	Prbe.g_01362	Prbh.g_01098
OG0001117	Prbe.g_01363	Prbh.g_01099
OG0001118	Prbe.g_01364	Prbh.g_01100
OG0001119	Prbe.g_01365	Prbh.g_01101
OG0001120	Prbe.g_01367	Prbh.g_01102
OG0001122	Prbe.g_01387	Prbh.g_01119
OG0001123	Prbe.g_01393	Prbh.g_01124
OG0001124	Prbe.g_01395	Prbh.g_01126
OG0001125	Prbe.g_01397	Prbh.g_01128
OG0001126	Prbe.g_01308	Prbh.g_01042
OG0001127	Prbe.g_01307	Prbh.g_01041
OG0001128	Prbe.g_01305	Prbh.g_01039
OG0001129	Prbe.g_01304	Prbh.g_01038
OG0001130	Prbe.g_01303	Prbh.g_01037
OG0001131	Prbe.g_01919	Prbh.g_00411
OG0001132	Prbe.g_00071	Prbh.g_00827
OG0001133	Prbe.g_00374	Prbh.g_00008
OG0001134	Prbe.g_00041	Prbh.g_01868
OG0001135	Prbe.g_00044	Prbh.g_01865
OG0001136	Prbe.g_01552	Prbh.g_01286
OG0001137	Prbe.g_01540	Prbh.g_01273
OG0001138	Prbe.g_01519	Prbh.g_01252
OG0001139	Prbe.g_01517	Prbh.g_01250
OG0001140	Prbe.g_01516	Prbh.g_01249
OG0001141	Prbe.g_01515	Prbh.g_01248
OG0001142	Prbe.g_01514	Prbh.g_01247
OG0001143	Prbe.g_01507	Prbh.g_01240
OG0001144	Prbe.g_01502	Prbh.g_01235
OG0001145	Prbe.g_00901	Prbh.g_01365
OG0001146	Prbe.g_00889	Prbh.g_01377
OG0001147	Prbe.g_00869	Prbh.g_00002
OG0001148	Prbe.g_00371	Prbh.g_00011
OG0001149	Prbe.g_00370	Prbh.g_00012
OG0001150	Prbe.g_00369	Prbh.g_00013
OG0001151	Prbe.g_00358	Prbh.g_00025
OG0001152	Prbe.g_00357	Prbh.g_00026
OG0001153	Prbe.g_00279	Prbh.g_00131
OG0001154	Prbe.g_00278	Prbh.g_00132
OG0001155	Prbe.g_00261	Prbh.g_00149
OG0001156	Prbe.g_00258	Prbh.g_00152
OG0001157	Prbe.g_00257	Prbh.g_00153
OG0001158	Prbe.g_00256	Prbh.g_00154
OG0001159	Prbe.g_00255	Prbh.g_00155
OG0001160	Prbe.g_00229	Prbh.g_00181
OG0001161	Prbe.g_01042	Prbh.g_01837
OG0001162	Prbe.g_00017	Prbh.g_01824
OG0001163	Prbe.g_00994	Prbh.g_01790
OG0001164	Prbe.g_00990	Prbh.g_01787
OG0001165	Prbe.g_00987	Prbh.g_01784
OG0001166	Prbe.g_00966	Prbh.g_01763
OG0001167	Prbe.g_00949	Prbh.g_01745
OG0001168	Prbe.g_00947	Prbh.g_01743
OG0001169	Prbe.g_00945	Prbh.g_01741
OG0001170	Prbe.g_00943	Prbh.g_01739
OG0001171	Prbe.g_00933	Prbh.g_01729
OG0001172	Prbe.g_01113	Prbh.g_01714
OG0001173	Prbe.g_01112	Prbh.g_01713
OG0001174	Prbe.g_01104	Prbh.g_01705
OG0001175	Prbe.g_01103	Prbh.g_01704
OG0001176	Prbe.g_01095	Prbh.g_01696
OG0001177	Prbe.g_01093	Prbh.g_01694
OG0001178	Prbe.g_00980	Prbh.g_01777
OG0001179	Prbe.g_00853	Prbh.g_01661
OG0001180	Prbe.g_00830	Prbh.g_01638
OG0001181	Prbe.g_00826	Prbh.g_01634
OG0001182	Prbe.g_00818	Prbh.g_01626
OG0001183	Prbe.g_00813	Prbh.g_01620
OG0001184	Prbe.g_00795	Prbh.g_01602
OG0001185	Prbe.g_00779	Prbh.g_01586
OG0001186	Prbe.g_00747	Prbh.g_01562
OG0001187	Prbe.g_00750	Prbh.g_01559
OG0001188	Prbe.g_00752	Prbh.g_01557
OG0001189	Prbe.g_01146	Prbh.g_01540
OG0001190	Prbe.g_01151	Prbh.g_01535
OG0001191	Prbe.g_01161	Prbh.g_01525
OG0001192	Prbe.g_01166	Prbh.g_01520
OG0001193	Prbe.g_01178	Prbh.g_01507
OG0001194	Prbe.g_01179	Prbh.g_01506
OG0001195	Prbe.g_01180	Prbh.g_01505
OG0001196	Prbe.g_01196	Prbh.g_01488
OG0001197	Prbe.g_01198	Prbh.g_01486
OG0001198	Prbe.g_01062	Prbh.g_01479
OG0001199	Prbe.g_00179	Prbh.g_00708
OG0001200	Prbe.g_00181	Prbh.g_00706
OG0001201	Prbe.g_01650	Prbh.g_00675
OG0001202	Prbe.g_01748	Prbh.g_00583
OG0001203	Prbe.g_01790	Prbh.g_00542
OG0001204	Prbe.g_01796	Prbh.g_00536
OG0001205	Prbe.g_01943	Prbh.g_00387
OG0001206	Prbe.g_00667	Prbh.g_00366
OG0001207	Prbe.g_00656	Prbh.g_00354
OG0001208	Prbe.g_00651	Prbh.g_00349
OG0001209	Prbe.g_00600	Prbh.g_00294
OG0001210	Prbe.g_00595	Prbh.g_00290
OG0001211	Prbe.g_00585	Prbh.g_00280
OG0001212	Prbe.g_00538	Prbh.g_00234
OG0001213	Prbe.g_00503	Prbh.g_01452
OG0001215	Prbe.g_00465	Prbh.g_00925
OG0001216	Prbe.g_01216	Prbh.g_00947
OG0001217	Prbe.g_00055	Prbh.g_01875
OG0001218	Prbe.g_01612	Prbh.g_01339
OG0001219	Prbe.g_01321	Prbh.g_01054
OG0001220	Prbe.g_01278	Prbh.g_01009
OG0001221	Prbe.g_00428	Prbh.g_00889
OG0001222	Prbe.g_01400	Prbh.g_01131
OG0001223	Prbe.g_01368	Prbh.g_01103
OG0001224	Prbe.g_01301	Prbh.g_01035
OG0001225	Prbe.g_01299	Prbh.g_01033
OG0001226	Prbe.g_00495	Prbh.g_01444
OG0001227	Prbe.g_01597	Prbh.g_01331
OG0001228	Prbe.g_01499	Prbh.g_01232
OG0001229	Prbe.g_01611	Prbh.g_01872
OG0001230	Prbe.g_00318	Prbh.g_00089
OG0001231	Prbe.g_01920	Prbh.g_00410
OG0001232	Prbe.g_00962	Prbh.g_01759
OG0001233	Prbe.g_00942	Prbh.g_01738
OG0001234	Prbe.g_01101	Prbh.g_01702
OG0001235	Prbe.g_01097	Prbh.g_01698
OG0001236	Prbe.g_00798	Prbh.g_01605
OG0001237	Prbe.g_00794	Prbh.g_01601
OG0001238	Prbe.g_01162	Prbh.g_01524
OG0001239	Prbe.g_00176	Prbh.g_00711
OG0001240	Prbe.g_01633	Prbh.g_00690
OG0001241	Prbe.g_01643	Prbh.g_00681
OG0001242	Prbe.g_01663	Prbh.g_00662
OG0001243	Prbe.g_01670	Prbh.g_00655
OG0001244	Prbe.g_01685	Prbh.g_00640
OG0001245	Prbe.g_01588	Prbh.g_01320
OG0001247	Prbe.g_00458	Prbh.g_00918
OG0001248	Prbe.g_00460	Prbh.g_00920
OG0001249	Prbe.g_01889	Prbh.g_00442
OG0001250	Prbe.g_01265	Prbh.g_00995
OG0001251	Prbe.g_00106	Prbh.g_00858
OG0001252	Prbe.g_01306	Prbh.g_01040
OG0001253	Prbe.g_00492	Prbh.g_01442
OG0001254	Prbe.g_00043	Prbh.g_01866
OG0001255	Prbe.g_01567	Prbh.g_01300
OG0001256	Prbe.g_00222	Prbh.g_00188
OG0001258	Prbe.g_00989	Prbh.g_01786
OG0001259	Prbe.g_00944	Prbh.g_01740
OG0001261	Prbe.g_00845	Prbh.g_01653
OG0001262	Prbe.g_01144	Prbh.g_01542
OG0001263	Prbe.g_01672	Prbh.g_00653
OG0001265	Prbe.g_01662	Prbh.g_00663
OG0001266	Prbe.g_01752	Prbh.g_00579
OG0001267	Prbe.g_01834	Prbh.g_00499
OG0001268	Prbe.g_01897	Prbh.g_00433
OG0001269	Prbe.g_01277	Prbh.g_01008
OG0001270	Prbe.g_01932	Prbh.g_00398
OG0001271	Prbe.g_00661	Prbh.g_00359
OG0001272	Prbe.g_00647	Prbh.g_00345
OG0001273	Prbe.g_01489	Prbh.g_01222
OG0001274	Prbe.g_01776	Prbh.g_00556
OG0001275	Prbe.g_01378	Prbh.g_01112
OG0001276	Prbe.g_01392	Prbh.g_01123
OG0001278	Prbe.g_01495	Prbh.g_01228
OG0001279	Prbe.g_00721	Prbh.g_01396
OG0001280	Prbe.g_00894	Prbh.g_01372
OG0001281	Prbe.g_00888	Prbh.g_01378
OG0001282	Prbe.g_00372	Prbh.g_00010
OG0001283	Prbe.g_01193	Prbh.g_01492
OG0001284	Prbe.g_00236	Prbh.g_00175
OG0001285	Prbe.g_00959	Prbh.g_01756
OG0001286	Prbe.g_00832	Prbh.g_01640
OG0001287	Prbe.g_00772	Prbh.g_01579
OG0001288	Prbe.g_00762	Prbh.g_01569
OG0001289	Prbe.g_00191	Prbh.g_00696
OG0001290	Prbe.g_01642	Prbh.g_00682
OG0001291	Prbe.g_01680	Prbh.g_00645
OG0001292	Prbe.g_01801	Prbh.g_00531
OG0001293	Prbe.g_01814	Prbh.g_00518
OG0001296	Prbe.g_00624	Prbh.g_00321
OG0001297	Prbe.g_00619	Prbh.g_00316
OG0001298	Prbe.g_00558	Prbh.g_00252
OG0001299	Prbe.g_01452	Prbh.g_01186
OG0001300	Prbe.g_01199	Prbh.g_00929
OG0001301	Prbe.g_01204	Prbh.g_00934
OG0001302	Prbe.g_01317	Prbh.g_01051
OG0001304	Prbe.g_01405	Prbh.g_01136
OG0001305	Prbe.g_01293	Prbh.g_01027
OG0001306	Prbe.g_01564	Prbh.g_01298
OG0001307	Prbe.g_00398	Prbh.g_01936
OG0001308	Prbe.g_00301	Prbh.g_00109
OG0001309	Prbe.g_00194	Prbh.g_00205
OG0001310	Prbe.g_00972	Prbh.g_01769
OG0001311	Prbe.g_01394	Prbh.g_01125
OG0001312	Prbe.g_01330	Prbh.g_01063
OG0001314	Prbe.g_00688	Prbh.g_01949, Prbh.g_00791
OG0001315	Prbe.g_01602	Prbh.g_01861
OG0001316	Prbe.g_01684	Prbh.g_00641
OG0001317	Prbe.g_01786	Prbh.g_00546
OG0001318	Prbe.g_01810	Prbh.g_00522
OG0001319	Prbe.g_01827	Prbh.g_00506
OG0001320	Prbe.g_01130, Prbe.g_01024	Prbh.g_00806
OG0001321	Prbe.g_01949	Prbh.g_00381
OG0001322	Prbe.g_01950	Prbh.g_00380
OG0001323	Prbe.g_00614	Prbh.g_00310
OG0001324	Prbe.g_01200	Prbh.g_00930
OG0001325	Prbe.g_01435	Prbh.g_01168
OG0001327	Prbe.g_00405	Prbh.g_00867
OG0001328	Prbe.g_00912	Prbh.g_01357
OG0001329	Prbe.g_01026	Prbh.g_01816
OG0001330	Prbe.g_00205	Prbh.g_00201
OG0001331	Prbe.g_00367	Prbh.g_00015
OG0001332	Prbe.g_00265	Prbh.g_00146
OG0001333	Prbe.g_00948	Prbh.g_01744
OG0001334	Prbe.g_00810	Prbh.g_01617
OG0001335	Prbe.g_00809	Prbh.g_01616
OG0001337	Prbe.g_01884	Prbh.g_00447
OG0001338	Prbe.g_01887	Prbh.g_00444
OG0001339	Prbe.g_01645	Prbh.g_00679
OG0001340	Prbe.g_01885	Prbh.g_00446
OG0001341	Prbe.g_01604	Prbh.g_01881
OG0001342	Prbe.g_01003	Prbh.g_00788
OG0001343	Prbe.g_00103	Prbh.g_00855
OG0001344	Prbe.g_01545	Prbh.g_01278
OG0001346	Prbe.g_00892	Prbh.g_01374
OG0001348	Prbe.g_00003	Prbh.g_01888
OG0001349	Prbe.g_00349	Prbh.g_00076
OG0001350	Prbe.g_01789	Prbh.g_00543
OG0001351	Prbe.g_00675	Prbh.g_00373
OG0001352	Prbe.g_00454	Prbh.g_00914
OG0001353	Prbe.g_01255	Prbh.g_00985
OG0001354	Prbe.g_01360	Prbh.g_01096
OG0001355	Prbe.g_01414	Prbh.g_01146
OG0001357	Prbe.g_01628	Prbh.g_01350
OG0001359	Prbe.g_00104	Prbh.g_00856
OG0001362	Prbe.g_00297	Prbh.g_00113
OG0001363	Prbe.g_00295	Prbh.g_00115
OG0001364	Prbe.g_00807	Prbh.g_01614
OG0001365	Prbe.g_01155	Prbh.g_01531
OG0001368	Prbe.g_00084	Prbh.g_00793
OG0001368	Prbe.g_00686	Prbh.g_01410, Prbh.g_00768
OG0001369	Prbe.g_01632	Prbh.g_00691
OG0001371	Prbe.g_00453	Prbh.g_00913
OG0001372	Prbe.g_00494	Prbh.g_01897
OG0001375	Prbe.g_00102	Prbh.g_00854
OG0001379	Prbe.g_00899	Prbh.g_01367
OG0001380	Prbe.g_01614	Prbh.g_01341
OG0001381	Prbe.g_01574	Prbh.g_01308
OG0001382	Prbe.g_01617	Prbh.g_01343
OG0001394	Prbe.g_00432	Prbh.g_00893
OG0001397	Prbe.g_00296	Prbh.g_00114
OG0001398	Prbe.g_00028	Prbh.g_01399
OG0001401	Prbe.g_01260	Prbh.g_00990
OG0001402	Prbe.g_00509	Prbh.g_01458
OG0001403	Prbe.g_00131	Prbh.g_00750
OG0001404	Prbe.g_00173	Prbh.g_00714
OG0001407	Prbe.g_01621	Prbh.g_01345
OG0001409	Prbe.g_01541	Prbh.g_01274
OG0001410	Prbe.g_00399	Prbh.g_01937
OG0001411	Prbe.g_00166	Prbh.g_00055, Prbh.g_00721
OG0001414	Prbe.g_01781	Prbh.g_00551
OG0001415	Prbe.g_01783	Prbh.g_00549
OG0001418	Prbe.g_00459	Prbh.g_00919
OG0001421	Prbe.g_00221	Prbh.g_00189
OG0001423	Prbe.g_00698	Prbh.g_01940
OG0001424	Prbe.g_00074	Prbh.g_00825
OG0001425	Prbe.g_01165	Prbh.g_01521
OG0001429	Prbe.g_01322	Prbh.g_01055
OG0001430	Prbe.g_01613	Prbh.g_01340
OG0001431	Prbe.g_01595	Prbh.g_01329
OG0001431	Prbe.g_00013	Prbh.g_00773
OG0001435	Prbe.g_00413	Prbh.g_00874
OG0001437	Prbe.g_01782	Prbh.g_00550
OG0001440	Prbe.g_01021	Prbh.g_01827
OG0001443	Prbe.g_01610	Prbh.g_01871
OG0001446	Prbe.g_00066	Prbh.g_01878
OG0001448	Prbe.g_00677	Prbh.g_00375
OG0001450	Prbe.g_00462	Prbh.g_00922
OG0001451	Prbe.g_01289	Prbh.g_01020
OG0001455	Prbe.g_01605	Prbh.g_01334
OG0001460	Prbe.g_00999	Prbh.g_01791
OG0001461	Prbe.g_00157	Prbh.g_01839
OG0001463	Prbe.g_01841	Prbh.g_00492
OG0001464	Prbe.g_01886	Prbh.g_00445
OG0001465	Prbe.g_01211	Prbh.g_00941
OG0001467	Prbe.g_00378	Prbh.g_00007
OG0001468	Prbe.g_00094	Prbh.g_00846
OG0001472	Prbe.g_00486	Prbh.g_00802
OG0001476	Prbe.g_01542	Prbh.g_01275
OG0001477	Prbe.g_00744	Prbh.g_01893
OG0001481	Prbe.g_00913	Prbh.g_01356
OG0001483	Prbe.g_01118	Prbh.g_01904
OG0001484	Prbe.g_00206	Prbh.g_00200
OG0001485	Prbe.g_00714	Prbh.g_01860
OG0001486	Prbe.g_01551	Prbh.g_01285
OG0001487	Prbe.g_00271	Prbh.g_00139
OG0001488	Prbe.g_01536	Prbh.g_01269
OG0001489	Prbe.g_00821	Prbh.g_01629
OG0001491	Prbe.g_01314	Prbh.g_01048
OG0001496	Prbe.g_00742	Prbh.g_01895
OG0001497	Prbe.g_00743	Prbh.g_01894
OG0001498	Prbe.g_01916	Prbh.g_00414
OG0001500	Prbe.g_01816	Prbh.g_00516
OG0001501	Prbe.g_00403	Prbh.g_00864
OG0001503	Prbe.g_00060	Prbh.g_00834
OG0001505	Prbe.g_00088	Prbh.g_00063
OG0001506	Prbe.g_00267	Prbh.g_00144
OG0001510	Prbe.g_00768	Prbh.g_01575
OG0001511	Prbe.g_01654	Prbh.g_00671
OG0001512	Prbe.g_01606	Prbh.g_01335
OG0001514	Prbe.g_00741	Prbh.g_01896
OG0001515	Prbe.g_00467	Prbh.g_00927
OG0001516	Prbe.g_01455	Prbh.g_01189
OG0001517	Prbe.g_01893	Prbh.g_00438
OG0001518	Prbe.g_01164	Prbh.g_01522
OG0001519	Prbe.g_01169	Prbh.g_01517
OG0001521	Prbe.g_01312	Prbh.g_01046
OG0001522	Prbe.g_01256	Prbh.g_00986
OG0001523	Prbe.g_00046	Prbh.g_01863
OG0001524	Prbe.g_00047	Prbh.g_01862
OG0001526	Prbe.g_00161	Prbh.g_00726
OG0001527	Prbe.g_00572	Prbh.g_00266
OG0001529	Prbe.g_00141	Prbh.g_00742
OG0001530	Prbe.g_01653	Prbh.g_00672
OG0001531	Prbe.g_01791	Prbh.g_00541
OG0001532	Prbe.g_01518	Prbh.g_01251
OG0001534	Prbe.g_01406	Prbh.g_01137
OG0001535	Prbe.g_01390	Prbh.g_01122
OG0001536	Prbe.g_01346	Prbh.g_01082
OG0001537	Prbe.g_00429	Prbh.g_00890
OG0001538	Prbe.g_01227	Prbh.g_00958
OG0001539	Prbe.g_00407	Prbh.g_00869
OG0001540	Prbe.g_01674	Prbh.g_00651
OG0001541	Prbe.g_01728	Prbh.g_00603
OG0001542	Prbe.g_01734	Prbh.g_00597
OG0001543	Prbe.g_00907	Prbh.g_01876
OG0001544	Prbe.g_01168	Prbh.g_01518
OG0001545	Prbe.g_01183	Prbh.g_01502
OG0001549	Prbe.g_01287	Prbh.g_01018
OG0001552	Prbe.g_00218	Prbh.g_00191
OG0001557	Prbe.g_00433	Prbh.g_00894
OG0001559	Prbe.g_01652	Prbh.g_00673
OG0001560	Prbe.g_01641	Prbh.g_00683
OG0001561	Prbe.g_01396	Prbh.g_01127
OG0001563	Prbe.g_00837	Prbh.g_01645
OG0001565	Prbe.g_00695	Prbh.g_01838
OG0001566	Prbe.g_00450	Prbh.g_00910
OG0001569	Prbe.g_00685	Prbh.g_00769
OG0001571	Prbe.g_00724	Prbh.g_00792
OG0001574	Prbe.g_00574	Prbh.g_00268
OG0001575	Prbe.g_00569	Prbh.g_00263
OG0001576	Prbe.g_00879	Prbh.g_01386
OG0001579	Prbe.g_01882	Prbh.g_00449
OG0001580	Prbe.g_00148	Prbh.g_00735
OG0001581	Prbe.g_00874	Prbh.g_01389
OG0001583	Prbe.g_01313	Prbh.g_01047
OG0001584	Prbe.g_01442	Prbh.g_01175
OG0001587	Prbe.g_00925	Prbh.g_01722
OG0001589	Prbe.g_00940	Prbh.g_01736
OG0001591	Prbe.g_00446	Prbh.g_00906
OG0001592	Prbe.g_00147	Prbh.g_00736
OG0001595	Prbe.g_00171	Prbh.g_00716
OG0001596	Prbe.g_00180	Prbh.g_00707
OG0001597	Prbe.g_00270	Prbh.g_00140
OG0001598	Prbe.g_01202	Prbh.g_00932
OG0001599	Prbe.g_00669	Prbh.g_00368
OG0001600	Prbe.g_00622	Prbh.g_00319
OG0001601	Prbe.g_00448	Prbh.g_00908
OG0001603	Prbe.g_01316	Prbh.g_01050
OG0001604	Prbe.g_00425	Prbh.g_00886
OG0001606	Prbe.g_00051	Prbh.g_00842
OG0001607	Prbe.g_00712	Prbh.g_01905
OG0001608	Prbe.g_01408	Prbh.g_01139
OG0001609	Prbe.g_00269	Prbh.g_00142
OG0001610	Prbe.g_00266	Prbh.g_00145
OG0001611	Prbe.g_01123	Prbh.g_01851
OG0001614	Prbe.g_00780	Prbh.g_01587
OG0001616	Prbe.g_01526	Prbh.g_01259
OG0001617	Prbe.g_01201	Prbh.g_00931
OG0001619	Prbe.g_01339	Prbh.g_01072
OG0001620	Prbe.g_01901	Prbh.g_00429
OG0001621	Prbe.g_01806	Prbh.g_00526
OG0001622	Prbe.g_01192	Prbh.g_01493
OG0001629	Prbe.g_00733	Prbh.g_00804
OG0001630	Prbe.g_00111	Prbh.g_00862
OG0001631	Prbe.g_00716	Prbh.g_00794
OG0001636	Prbe.g_00135	Prbh.g_00747
OG0001638	Prbe.g_00974	Prbh.g_01771
OG0001639	Prbe.g_00262	Prbh.g_00148
OG0001640	Prbe.g_01309	Prbh.g_01043
OG0001641	Prbe.g_01371	Prbh.g_01105
OG0001642	Prbe.g_01276	Prbh.g_01007
OG0001643	Prbe.g_01480	Prbh.g_01214
OG0001644	Prbe.g_01425	Prbh.g_01158
OG0001649	Prbe.g_00053	Prbh.g_00839
OG0001656	Prbe.g_01881	Prbh.g_00450
OG0001658	Prbe.g_00143	Prbh.g_00740
OG0001659	Prbe.g_00008	Prbh.g_01407
OG0001661	Prbe.g_00703	Prbh.g_00781
OG0001663	Prbe.g_01568	Prbh.g_01301
OG0001664	Prbe.g_00033	Prbh.g_01353
OG0001665	Prbe.g_01575	Prbh.g_01309
OG0001676	Prbe.g_01883	Prbh.g_00448
OG0001678	Prbe.g_00918	Prbh.g_01715
OG0001679	Prbe.g_01888	Prbh.g_00443
OG0001685	Prbe.g_00491	Prbh.g_01440
OG0001686	Prbe.g_01589	Prbh.g_01322
OG0001687	Prbe.g_00671	Prbh.g_00369
OG0001689	Prbe.g_00764	Prbh.g_01571
OG0001691	Prbe.g_01311	Prbh.g_01045
OG0001693	Prbe.g_01041	Prbh.g_00805
OG0001697	Prbe.g_01315	Prbh.g_01049
OG0001699	Prbe.g_00040	Prbh.g_00405
OG0001701	Prbe.g_00162	Prbh.g_00725
OG0001705	Prbe.g_00923	Prbh.g_01720
OG0001706	Prbe.g_00023	Prbh.g_00785
OG0001707	Prbe.g_01596	Prbh.g_01330
OG0001709	Prbe.g_00335	Prbh.g_00077
OG0001717	Prbe.g_00737	Prbh.g_00822
OG0001722	Prbe.g_00109	Prbh.g_00860
OG0001725	Prbe.g_00019	Prbh.g_00772
OG0001727	Prbe.g_01122	Prbh.g_01852
OG0001746	Prbe.g_00022	Prbh.g_01400
OG0001758	Prbe.g_01007	Prbh.g_01799
OG0001770	Prbe.g_01117	Prbh.g_01802
OG0001771	Prbe.g_01129	Prbh.g_01843
OG0001780	Prbe.g_00344	Prbh.g_00056
OG0001793	Prbe.g_00687	Prbh.g_00790
OG0001793	Prbe.g_00083	Prbh.g_00767
OG0001795	Prbe.g_01018, Prbe.g_00092	Prbh.g_00844
OG0001802	Prbe.g_01608	Prbh.g_01337
OG0001802	Prbe.g_00726	Prbh.g_00801
OG0001834	Prbe.g_00347	Prbh.g_00035
OG0001875	Prbe.g_01008	Prbh.g_01800
OG0001876	Prbe.g_01009	Prbh.g_01801
OG0001916	Prbe.g_00637	Prbh.g_00335
OG0001922	Prbe.g_00329	Prbh.g_00078
OG0001955	Prbe.g_00016	Prbh.g_01873
OG0001956	Prbe.g_01283	Prbh.g_01014
OG0001963	Prbe.g_00202	Prbh.g_00204
OG0001977	Prbe.g_01174	Prbh.g_01511
OG0002003	Prbe.g_00063	Prbh.g_00832
OG0002019	Prbe.g_00011	Prbh.g_01950
OG0002030	Prbe.g_01115	Prbh.g_01882
OG0002034	Prbe.g_00500	Prbh.g_01449
OG0002036	Prbe.g_00211	Prbh.g_00197
OG0002052	Prbe.g_01401	Prbh.g_01132
OG0002098	Prbe.g_00390	Prbh.g_01921
OG0002109	Prbe.g_00058	Prbh.g_00836
OG0002122	Prbe.g_00064	Prbh.g_00831
OG0002164	Prbe.g_00099	Prbh.g_00852
OG0002165	Prbe.g_00093	Prbh.g_00845
OG0002176	Prbe.g_00684, Prbe.g_00004	Prbh.g_00820
OG0002177	Prbe.g_00498	Prbh.g_01447
OG0002228	Prbe.g_01022	Prbh.g_01836
OG0002232	Prbe.g_00457	Prbh.g_00917
OG0002240	Prbe.g_01665	Prbh.g_00660
OG0002246	Prbe.g_01037	Prbh.g_01831
OG0002282	Prbe.g_00217	Prbh.g_00192
OG0002283	Prbe.g_01599	Prbh.g_01889
OG0002284	Prbe.g_00728	Prbh.g_00787
OG0002293	Prbe.g_00727	Prbh.g_00783
OG0002294	Prbe.g_00100	Prbh.g_00853
OG0002321	Prbe.g_00343	Prbh.g_00058
OG0002344	Prbe.g_01911	Prbh.g_00419
OG0002345	Prbe.g_00490	Prbh.g_01823
OG0002346	Prbe.g_01576	Prbh.g_01310
OG0002348	Prbe.g_00002	Prbh.g_01887
OG0002379	Prbe.g_01038	Prbh.g_01832
OG0002389	Prbe.g_00817	Prbh.g_01625
OG0002397	Prbe.g_01381	Prbh.g_00812
OG0002398	Prbe.g_00209, Prbe.g_01578	Prbh.g_01312
OG0002439	Prbe.g_00029	Prbh.g_01850
OG0002442	Prbe.g_00708	Prbh.g_00777
OG0002453	Prbe.g_01005	Prbh.g_01846
OG0002455	Prbe.g_00024	Prbh.g_01886
OG0002456	Prbe.g_00804	Prbh.g_01611
OG0002497	Prbe.g_00735	Prbh.g_00796
OG0002499	Prbe.g_00201	Prbh.g_00208
OG0002500	Prbe.g_00198	Prbh.g_00207
OG0002501	Prbe.g_00706	Prbh.g_01842
OG0002502	Prbe.g_00095	Prbh.g_00847
OG0002503	Prbe.g_00665	Prbh.g_00364
