Orthogroup	Prae	Prbh
OG0001122	Prae.g_01012	Prbh.g_01119
OG0001123	Prae.g_01016	Prbh.g_01124
OG0001124	Prae.g_01018	Prbh.g_01126
OG0001125	Prae.g_01019	Prbh.g_01128
OG0001126	Prae.g_01029	Prbh.g_01042
OG0001127	Prae.g_01030	Prbh.g_01041
OG0001128	Prae.g_01032	Prbh.g_01039
OG0001129	Prae.g_01033	Prbh.g_01038
OG0001130	Prae.g_01034	Prbh.g_01037
OG0001131	Prae.g_01072	Prbh.g_00411
OG0001132	Prae.g_01081	Prbh.g_00827
OG0001133	Prae.g_01115	Prbh.g_00008
OG0001134	Prae.g_01130	Prbh.g_01868
OG0001135	Prae.g_01133	Prbh.g_01865
OG0001136	Prae.g_01160	Prbh.g_01286
OG0001137	Prae.g_01171	Prbh.g_01273
OG0001138	Prae.g_01189	Prbh.g_01252
OG0001139	Prae.g_01190	Prbh.g_01250
OG0001140	Prae.g_01191	Prbh.g_01249
OG0001141	Prae.g_01192	Prbh.g_01248
OG0001142	Prae.g_01193	Prbh.g_01247
OG0001143	Prae.g_01200	Prbh.g_01240
OG0001144	Prae.g_01205	Prbh.g_01235
OG0001145	Prae.g_01320	Prbh.g_01365
OG0001146	Prae.g_01333	Prbh.g_01377
OG0001147	Prae.g_01354	Prbh.g_00002
OG0001148	Prae.g_01370	Prbh.g_00011
OG0001149	Prae.g_01371	Prbh.g_00012
OG0001150	Prae.g_01372	Prbh.g_00013
OG0001151	Prae.g_01383	Prbh.g_00025
OG0001152	Prae.g_01384	Prbh.g_00026
OG0001153	Prae.g_01491	Prbh.g_00131
OG0001154	Prae.g_01492	Prbh.g_00132
OG0001155	Prae.g_01504	Prbh.g_00149
OG0001156	Prae.g_01507	Prbh.g_00152
OG0001157	Prae.g_01508	Prbh.g_00153
OG0001158	Prae.g_01509	Prbh.g_00154
OG0001159	Prae.g_01510	Prbh.g_00155
OG0001160	Prae.g_01534	Prbh.g_00181
OG0001161	Prae.g_01547	Prbh.g_01837
OG0001162	Prae.g_01558	Prbh.g_01824
OG0001163	Prae.g_01615	Prbh.g_01790
OG0001164	Prae.g_01619	Prbh.g_01787
OG0001165	Prae.g_01622	Prbh.g_01784
OG0001166	Prae.g_01642	Prbh.g_01763
OG0001167	Prae.g_01659	Prbh.g_01745
OG0001168	Prae.g_01661	Prbh.g_01743
OG0001169	Prae.g_01663	Prbh.g_01741
OG0001170	Prae.g_01665	Prbh.g_01739
OG0001171	Prae.g_01674	Prbh.g_01729
OG0001172	Prae.g_01689	Prbh.g_01714
OG0001173	Prae.g_01690	Prbh.g_01713
OG0001174	Prae.g_01698	Prbh.g_01705
OG0001175	Prae.g_01699	Prbh.g_01704
OG0001176	Prae.g_01706	Prbh.g_01696
OG0001177	Prae.g_01709	Prbh.g_01694
OG0001178	Prae.g_01714	Prbh.g_01777
OG0001179	Prae.g_01742	Prbh.g_01661
OG0001180	Prae.g_01765	Prbh.g_01638
OG0001181	Prae.g_01769	Prbh.g_01634
OG0001182	Prae.g_01776	Prbh.g_01626
OG0001183	Prae.g_01780	Prbh.g_01620
OG0001184	Prae.g_01796	Prbh.g_01602
OG0001185	Prae.g_01810	Prbh.g_01586
OG0001186	Prae.g_01833	Prbh.g_01562
OG0001187	Prae.g_01837	Prbh.g_01559
OG0001188	Prae.g_01839	Prbh.g_01557
OG0001189	Prae.g_01856	Prbh.g_01540
OG0001190	Prae.g_01860	Prbh.g_01535
OG0001191	Prae.g_01870	Prbh.g_01525
OG0001192	Prae.g_01875	Prbh.g_01520
OG0001193	Prae.g_01885	Prbh.g_01507
OG0001194	Prae.g_01886	Prbh.g_01506
OG0001195	Prae.g_01887	Prbh.g_01505
OG0001196	Prae.g_01900	Prbh.g_01488
OG0001197	Prae.g_01901	Prbh.g_01486
OG0001198	Prae.g_01908	Prbh.g_01479
OG0001199	Prae.g_00074	Prbh.g_00708
OG0001200	Prae.g_00076	Prbh.g_00706
OG0001201	Prae.g_00107	Prbh.g_00675
OG0001202	Prae.g_00202	Prbh.g_00583
OG0001203	Prae.g_00241	Prbh.g_00542
OG0001204	Prae.g_00246	Prbh.g_00536
OG0001205	Prae.g_00419	Prbh.g_00387
OG0001206	Prae.g_00436	Prbh.g_00366
OG0001207	Prae.g_00451	Prbh.g_00354
OG0001208	Prae.g_00456	Prbh.g_00349
OG0001209	Prae.g_00510	Prbh.g_00294
OG0001210	Prae.g_00515	Prbh.g_00290
OG0001211	Prae.g_00525	Prbh.g_00280
OG0001212	Prae.g_00570	Prbh.g_00234
OG0001213	Prae.g_00603	Prbh.g_01452
OG0001215	Prae.g_00664	Prbh.g_00925
OG0001216	Prae.g_00713	Prbh.g_00947
OG0001217	Prae.g_00752	Prbh.g_01875
OG0001218	Prae.g_00759	Prbh.g_01339
OG0001219	Prae.g_00794	Prbh.g_01054
OG0001220	Prae.g_00857	Prbh.g_01009
OG0001221	Prae.g_00919	Prbh.g_00889
OG0001222	Prae.g_00956	Prbh.g_01131
OG0001223	Prae.g_00982	Prbh.g_01103
OG0001224	Prae.g_01036	Prbh.g_01035
OG0001225	Prae.g_01038	Prbh.g_01033
OG0001226	Prae.g_01066	Prbh.g_01444
OG0001227	Prae.g_01084	Prbh.g_01331
OG0001228	Prae.g_01208	Prbh.g_01232
OG0001229	Prae.g_01366	Prbh.g_01872
OG0001230	Prae.g_01451	Prbh.g_00089
OG0001231	Prae.g_01556	Prbh.g_00410
OG0001232	Prae.g_01646	Prbh.g_01759
OG0001233	Prae.g_01666	Prbh.g_01738
OG0001234	Prae.g_01701	Prbh.g_01702
OG0001235	Prae.g_01711	Prbh.g_01698
OG0001236	Prae.g_01793	Prbh.g_01605
OG0001237	Prae.g_01797	Prbh.g_01601
OG0001238	Prae.g_01871	Prbh.g_01524
OG0001239	Prae.g_00071	Prbh.g_00711
OG0001240	Prae.g_00093	Prbh.g_00690
OG0001241	Prae.g_00101	Prbh.g_00681
OG0001242	Prae.g_00119	Prbh.g_00662
OG0001243	Prae.g_00125	Prbh.g_00655
OG0001244	Prae.g_00141	Prbh.g_00640
OG0001245	Prae.g_00380	Prbh.g_01320
OG0001246	Prae.g_00478	Prbh.g_00824
OG0001247	Prae.g_00657	Prbh.g_00918
OG0001248	Prae.g_00659	Prbh.g_00920
OG0001249	Prae.g_00784	Prbh.g_00442
OG0001250	Prae.g_00846	Prbh.g_00995
OG0001251	Prae.g_00893	Prbh.g_00858
OG0001252	Prae.g_01031	Prbh.g_01040
OG0001253	Prae.g_01085	Prbh.g_01442
OG0001254	Prae.g_01132	Prbh.g_01866
OG0001255	Prae.g_01147	Prbh.g_01300
OG0001256	Prae.g_01549	Prbh.g_00188
OG0001258	Prae.g_01620	Prbh.g_01786
OG0001259	Prae.g_01664	Prbh.g_01740
OG0001261	Prae.g_01750	Prbh.g_01653
OG0001262	Prae.g_01854	Prbh.g_01542
OG0001263	Prae.g_00128	Prbh.g_00653
OG0001265	Prae.g_00118	Prbh.g_00663
OG0001266	Prae.g_00206	Prbh.g_00579
OG0001267	Prae.g_00281	Prbh.g_00499
OG0001268	Prae.g_00339	Prbh.g_00433
OG0001269	Prae.g_00358	Prbh.g_01008
OG0001270	Prae.g_00408	Prbh.g_00398
OG0001271	Prae.g_00446	Prbh.g_00359
OG0001272	Prae.g_00460	Prbh.g_00345
OG0001273	Prae.g_00605	Prbh.g_01222
OG0001274	Prae.g_00677	Prbh.g_00556
OG0001275	Prae.g_00992	Prbh.g_01112
OG0001276	Prae.g_01015	Prbh.g_01123
OG0001278	Prae.g_01213	Prbh.g_01228
OG0001279	Prae.g_01265	Prbh.g_01396
OG0001280	Prae.g_01328	Prbh.g_01372
OG0001281	Prae.g_01334	Prbh.g_01378
OG0001282	Prae.g_01369	Prbh.g_00010
OG0001283	Prae.g_01388	Prbh.g_01492
OG0001284	Prae.g_01529	Prbh.g_00175
OG0001285	Prae.g_01649	Prbh.g_01756
OG0001286	Prae.g_01762	Prbh.g_01640
OG0001287	Prae.g_01817	Prbh.g_01579
OG0001288	Prae.g_01826	Prbh.g_01569
OG0001289	Prae.g_00087	Prbh.g_00696
OG0001290	Prae.g_00100	Prbh.g_00682
OG0001291	Prae.g_00135	Prbh.g_00645
OG0001292	Prae.g_00251	Prbh.g_00531
OG0001293	Prae.g_00264	Prbh.g_00518
OG0001296	Prae.g_00483	Prbh.g_00321
OG0001297	Prae.g_00488	Prbh.g_00316
OG0001298	Prae.g_00551	Prbh.g_00252
OG0001299	Prae.g_00640	Prbh.g_01186
OG0001300	Prae.g_00667	Prbh.g_00929
OG0001301	Prae.g_00670	Prbh.g_00934
OG0001302	Prae.g_00793	Prbh.g_01051
OG0001304	Prae.g_01025	Prbh.g_01136
OG0001305	Prae.g_01044	Prbh.g_01027
OG0001306	Prae.g_01149	Prbh.g_01298
OG0001307	Prae.g_01351	Prbh.g_01936
OG0001308	Prae.g_01469	Prbh.g_00109
OG0001309	Prae.g_01553	Prbh.g_00205
OG0001310	Prae.g_01635	Prbh.g_01769
OG0001311	Prae.g_01017	Prbh.g_01125
OG0001315	Prae.g_00061	Prbh.g_01861
OG0001316	Prae.g_00140	Prbh.g_00641
OG0001317	Prae.g_00237	Prbh.g_00546
OG0001318	Prae.g_00259	Prbh.g_00522
OG0001319	Prae.g_00275	Prbh.g_00506
OG0001320	Prae.g_00381	Prbh.g_01945, Prbh.g_00806, Prbh.g_01817
OG0001321	Prae.g_00425	Prbh.g_00381
OG0001322	Prae.g_00426	Prbh.g_00380
OG0001323	Prae.g_00493	Prbh.g_00310
OG0001324	Prae.g_00668	Prbh.g_00930
OG0001325	Prae.g_00716	Prbh.g_01168
OG0001327	Prae.g_01057	Prbh.g_00867
OG0001328	Prae.g_01083	Prbh.g_01357
OG0001329	Prae.g_01122	Prbh.g_01816
OG0001330	Prae.g_01292	Prbh.g_00201
OG0001331	Prae.g_01374	Prbh.g_00015
OG0001332	Prae.g_01502	Prbh.g_00146
OG0001333	Prae.g_01660	Prbh.g_01744
OG0001334	Prae.g_01783	Prbh.g_01617
OG0001335	Prae.g_01784	Prbh.g_01616
OG0001336	Prae.g_01897	Prbh.g_01491
OG0001339	Prae.g_00103	Prbh.g_00679
OG0001340	Prae.g_00329	Prbh.g_00446
OG0001341	Prae.g_00750	Prbh.g_01881
OG0001342	Prae.g_00788	Prbh.g_00788
OG0001343	Prae.g_00890	Prbh.g_00855
OG0001344	Prae.g_01167	Prbh.g_01278
OG0001346	Prae.g_01330	Prbh.g_01374
OG0001348	Prae.g_01578	Prbh.g_01888
OG0001350	Prae.g_00240	Prbh.g_00543
OG0001351	Prae.g_00428	Prbh.g_00373
OG0001352	Prae.g_00654	Prbh.g_00914
OG0001353	Prae.g_00838	Prbh.g_00985
OG0001354	Prae.g_00974	Prbh.g_01096
OG0001358	Prae.g_00594	Prbh.g_01463
OG0001359	Prae.g_00891	Prbh.g_00856
OG0001361	Prae.g_01179	Prbh.g_01264
OG0001362	Prae.g_01473	Prbh.g_00113
OG0001363	Prae.g_01475	Prbh.g_00115
OG0001364	Prae.g_01786	Prbh.g_01614
OG0001365	Prae.g_01864	Prbh.g_01531
OG0001369	Prae.g_00092	Prbh.g_00691
OG0001371	Prae.g_00653	Prbh.g_00913
OG0001372	Prae.g_00758	Prbh.g_01897
OG0001375	Prae.g_00889	Prbh.g_00854
OG0001379	Prae.g_01323	Prbh.g_01367
OG0001380	Prae.g_01356	Prbh.g_01341
OG0001381	Prae.g_01362	Prbh.g_01308
OG0001382	Prae.g_01570	Prbh.g_01343
OG0001397	Prae.g_01474	Prbh.g_00114
OG0001398	Prae.g_01583	Prbh.g_01399
OG0001401	Prae.g_00687	Prbh.g_00990
OG0001402	Prae.g_00767	Prbh.g_01458
OG0001403	Prae.g_00030	Prbh.g_00750
OG0001404	Prae.g_00068	Prbh.g_00714
OG0001405	Prae.g_00327	Prbh.g_00453
OG0001407	Prae.g_01064	Prbh.g_01345
OG0001409	Prae.g_01170	Prbh.g_01274
OG0001410	Prae.g_01352	Prbh.g_01937
OG0001411	Prae.g_01439	Prbh.g_00055
OG0001414	Prae.g_00232	Prbh.g_00551
OG0001415	Prae.g_00234	Prbh.g_00549
OG0001418	Prae.g_00658	Prbh.g_00919
OG0001421	Prae.g_01550	Prbh.g_00189
OG0001424	Prae.g_00894	Prbh.g_00825
OG0001425	Prae.g_01874	Prbh.g_01521
OG0001429	Prae.g_00795	Prbh.g_01055
OG0001430	Prae.g_01287	Prbh.g_01340
OG0001431	Prae.g_01290	Prbh.g_01329, Prbh.g_00773
OG0001437	Prae.g_00233	Prbh.g_00550
OG0001440	Prae.g_00402	Prbh.g_01827
OG0001441	Prae.g_00495	Prbh.g_00308
OG0001446	Prae.g_00079	Prbh.g_01878
OG0001448	Prae.g_00366	Prbh.g_00375
OG0001450	Prae.g_00661	Prbh.g_00922
OG0001451	Prae.g_00866	Prbh.g_01020
OG0001453	Prae.g_00986	Prbh.g_01927
OG0001455	Prae.g_01322	Prbh.g_01334
OG0001460	Prae.g_01233	Prbh.g_01791
OG0001461	Prae.g_01228	Prbh.g_01839
OG0001463	Prae.g_00287	Prbh.g_00492
OG0001464	Prae.g_00330	Prbh.g_00445
OG0001465	Prae.g_00676	Prbh.g_00941
OG0001466	Prae.g_00740	Prbh.g_00775
OG0001467	Prae.g_00785	Prbh.g_00007
OG0001468	Prae.g_01054	Prbh.g_00846
OG0001472	Prae.g_01552	Prbh.g_00802
OG0001481	Prae.g_00373	Prbh.g_01356
OG0001484	Prae.g_01299	Prbh.g_00200
OG0001485	Prae.g_01588	Prbh.g_01860
OG0001486	Prae.g_01161	Prbh.g_01285
OG0001490	Prae.g_00041	Prbh.g_01826
OG0001491	Prae.g_00791	Prbh.g_01048
OG0001494	Prae.g_01399	Prbh.g_00068
OG0001495	Prae.g_01708	Prbh.g_01693
OG0001500	Prae.g_00266	Prbh.g_00516
OG0001501	Prae.g_00679	Prbh.g_00864
OG0001503	Prae.g_01137	Prbh.g_00834
OG0001505	Prae.g_01421	Prbh.g_00063
OG0001506	Prae.g_01500	Prbh.g_00144
OG0001521	Prae.g_00751	Prbh.g_01046
OG0001523	Prae.g_01134	Prbh.g_01863
OG0001524	Prae.g_01135	Prbh.g_01862
OG0001526	Prae.g_01684, Prae.g_01425	Prbh.g_00726
OG0001549	Prae.g_00864	Prbh.g_01018
OG0001552	Prae.g_01225	Prbh.g_00191
OG0001566	Prae.g_00650	Prbh.g_00910
OG0001569	Prae.g_01091	Prbh.g_00769
OG0001571	Prae.g_01113	Prbh.g_00792
OG0001581	Prae.g_00147	Prbh.g_01389
OG0001583	Prae.g_00790	Prbh.g_01047
OG0001586	Prae.g_01404, Prae.g_01412	Prbh.g_01913
OG0001587	Prae.g_01682	Prbh.g_01722
OG0001595	Prae.g_00067	Prbh.g_00716
OG0001596	Prae.g_00075	Prbh.g_00707
OG0001597	Prae.g_00361	Prbh.g_00140
OG0001598	Prae.g_00399	Prbh.g_00932
OG0001599	Prae.g_00434	Prbh.g_00368
OG0001600	Prae.g_00485	Prbh.g_00319
OG0001601	Prae.g_00648	Prbh.g_00908
OG0001603	Prae.g_00792	Prbh.g_01050
OG0001604	Prae.g_00916	Prbh.g_00886
OG0001606	Prae.g_01071	Prbh.g_00842
OG0001607	Prae.g_01136	Prbh.g_01905
OG0001608	Prae.g_01359	Prbh.g_01139
OG0001609	Prae.g_01498	Prbh.g_00142
OG0001610	Prae.g_01501	Prbh.g_00145
OG0001611	Prae.g_01564	Prbh.g_01851
OG0001612	Prae.g_01590	Prbh.g_01820
OG0001613	Prae.g_01778	Prbh.g_01622
OG0001629	Prae.g_00762	Prbh.g_00804
OG0001630	Prae.g_00898	Prbh.g_00862
OG0001631	Prae.g_01060	Prbh.g_00794
OG0001649	Prae.g_01062	Prbh.g_00839
OG0001662	Prae.g_01101	Prbh.g_01906
OG0001663	Prae.g_01146	Prbh.g_01301
OG0001685	Prae.g_00868	Prbh.g_01440
OG0001686	Prae.g_01007	Prbh.g_01322
OG0001687	Prae.g_01053	Prbh.g_00369
OG0001689	Prae.g_01824	Prbh.g_01571
OG0001696	Prae.g_00867	Prbh.g_01021
OG0001701	Prae.g_01685	Prbh.g_00725
OG0001705	Prae.g_00395	Prbh.g_01720
OG0001706	Prae.g_00999	Prbh.g_00785
OG0001707	Prae.g_01078	Prbh.g_01330
OG0001708	Prae.g_01145	Prbh.g_01302
OG0001722	Prae.g_00896	Prbh.g_00860
OG0001743	Prae.g_01099	Prbh.g_01899
OG0001778	Prae.g_01289	Prbh.g_00810
OG0001987	Prae.g_01243	Prbh.g_01821
OG0001989	Prae.g_01357	Prbh.g_01348
OG0001992	Prae.g_00765	Prbh.g_01394
OG0002030	Prae.g_01347	Prbh.g_01882
OG0002420	Prae.g_01298	Prbh.g_01805
OG0002425	Prae.g_01403	Prbh.g_00071
OG0003167	Prae.g_01258	Prbh.g_00004
