Orthogroup	Prae	Syad
OG0001175	Prae.g_01699	Syad.g_00604
OG0001176	Prae.g_01706	Syad.g_00644
OG0001177	Prae.g_01709	Syad.g_00641
OG0001178	Prae.g_01714	Syad.g_02629
OG0001179	Prae.g_01742	Syad.g_00675
OG0001180	Prae.g_01765	Syad.g_00700
OG0001181	Prae.g_01769	Syad.g_00704
OG0001182	Prae.g_01776	Syad.g_00712
OG0001183	Prae.g_01780	Syad.g_00717
OG0001184	Prae.g_01796	Syad.g_00378
OG0001185	Prae.g_01810	Syad.g_00354
OG0001186	Prae.g_01833	Syad.g_00247
OG0001187	Prae.g_01837	Syad.g_00245
OG0001188	Prae.g_01839	Syad.g_00238
OG0001189	Prae.g_01856	Syad.g_00217
OG0001190	Prae.g_01860	Syad.g_03034
OG0001192	Prae.g_01875	Syad.g_00013
OG0001193	Prae.g_01885	Syad.g_00072
OG0001194	Prae.g_01886	Syad.g_00075
OG0001195	Prae.g_01887	Syad.g_00076
OG0001196	Prae.g_01900	Syad.g_00144
OG0001197	Prae.g_01901	Syad.g_00146
OG0001198	Prae.g_01908	Syad.g_00159
OG0001199	Prae.g_00074	Syad.g_02735
OG0001200	Prae.g_00076	Syad.g_02737
OG0001201	Prae.g_00107	Syad.g_02802
OG0001202	Prae.g_00202	Syad.g_02945
OG0001203	Prae.g_00241	Syad.g_00821
OG0001204	Prae.g_00246	Syad.g_00577
OG0001205	Prae.g_00419	Syad.g_02440
OG0001206	Prae.g_00436	Syad.g_02385
OG0001207	Prae.g_00451	Syad.g_00893
OG0001208	Prae.g_00456	Syad.g_00906
OG0001209	Prae.g_00510	Syad.g_00980
OG0001210	Prae.g_00515	Syad.g_00993
OG0001212	Prae.g_00570	Syad.g_01082
OG0001213	Prae.g_00603	Syad.g_02163
OG0001214	Prae.g_00611	Syad.g_02150
OG0001215	Prae.g_00664	Syad.g_01366
OG0001216	Prae.g_00713	Syad.g_01816
OG0001218	Prae.g_00759	Syad.g_02328
OG0001219	Prae.g_00794	Syad.g_01653
OG0001220	Prae.g_00857	Syad.g_01195
OG0001221	Prae.g_00919	Syad.g_01950
OG0001222	Prae.g_00956	Syad.g_01770
OG0001223	Prae.g_00982	Syad.g_01715
OG0001224	Prae.g_01036	Syad.g_01286
OG0001225	Prae.g_01038	Syad.g_01288
OG0001226	Prae.g_01066	Syad.g_02100
OG0001227	Prae.g_01084	Syad.g_00029
OG0001228	Prae.g_01208	Syad.g_02460
OG0001229	Prae.g_01366	Syad.g_01314
OG0001231	Prae.g_01556	Syad.g_00179
OG0001232	Prae.g_01646	Syad.g_02658
OG0001233	Prae.g_01666	Syad.g_02493
OG0001234	Prae.g_01701	Syad.g_00608
OG0001235	Prae.g_01711	Syad.g_00633
OG0001236	Prae.g_01793	Syad.g_00412
OG0001237	Prae.g_01797	Syad.g_00376
OG0001238	Prae.g_01871	Syad.g_00007
OG0001239	Prae.g_00071	Syad.g_02732
OG0001240	Prae.g_00093	Syad.g_02785
OG0001241	Prae.g_00101	Syad.g_02795
OG0001242	Prae.g_00119	Syad.g_02827
OG0001243	Prae.g_00125	Syad.g_02841
OG0001244	Prae.g_00141	Syad.g_02873
OG0001245	Prae.g_00380	Syad.g_02223
OG0001246	Prae.g_00478	Syad.g_00933
OG0001247	Prae.g_00657	Syad.g_01837
OG0001248	Prae.g_00659	Syad.g_01843
OG0001249	Prae.g_00784	Syad.g_00756
OG0001250	Prae.g_00846	Syad.g_01227
OG0001251	Prae.g_00893	Syad.g_00083
OG0001252	Prae.g_01031	Syad.g_01279
OG0001253	Prae.g_01085	Syad.g_02037
OG0001254	Prae.g_01132	Syad.g_01528
OG0001255	Prae.g_01147	Syad.g_02224
OG0001256	Prae.g_01549	Syad.g_02609
OG0001257	Prae.g_01555	Syad.g_02210
OG0001258	Prae.g_01620	Syad.g_02619
OG0001260	Prae.g_01680	Syad.g_02514
OG0001261	Prae.g_01750	Syad.g_00684
OG0001262	Prae.g_01854	Syad.g_00219
OG0001263	Prae.g_00128	Syad.g_02844
OG0001265	Prae.g_00118	Syad.g_02825
OG0001266	Prae.g_00206	Syad.g_02949
OG0001267	Prae.g_00281	Syad.g_00523
OG0001268	Prae.g_00339	Syad.g_00767
OG0001270	Prae.g_00408	Syad.g_02453
OG0001271	Prae.g_00446	Syad.g_02356
OG0001272	Prae.g_00460	Syad.g_00910
OG0001273	Prae.g_00605	Syad.g_02157
OG0001274	Prae.g_00677	Syad.g_02988
OG0001275	Prae.g_00992	Syad.g_01699
OG0001276	Prae.g_01015	Syad.g_01683
OG0001277	Prae.g_01074	Syad.g_00127
OG0001278	Prae.g_01213	Syad.g_01445
OG0001279	Prae.g_01265	Syad.g_02248
OG0001280	Prae.g_01328	Syad.g_02402
OG0001281	Prae.g_01334	Syad.g_02413
OG0001282	Prae.g_01369	Syad.g_00890
OG0001283	Prae.g_01388	Syad.g_00138
OG0001284	Prae.g_01529	Syad.g_02585
OG0001285	Prae.g_01649	Syad.g_02043
OG0001286	Prae.g_01762	Syad.g_00698
OG0001287	Prae.g_01817	Syad.g_00346
OG0001288	Prae.g_01826	Syad.g_00326
OG0001289	Prae.g_00087	Syad.g_02767
OG0001290	Prae.g_00100	Syad.g_02794
OG0001291	Prae.g_00135	Syad.g_02854
OG0001292	Prae.g_00251	Syad.g_00572
OG0001293	Prae.g_00264	Syad.g_00549
OG0001294	Prae.g_00378	Syad.g_01597
OG0001295	Prae.g_00441	Syad.g_00997
OG0001296	Prae.g_00483	Syad.g_00939
OG0001297	Prae.g_00488	Syad.g_00943
OG0001298	Prae.g_00551	Syad.g_01055
OG0001299	Prae.g_00640	Syad.g_01591
OG0001300	Prae.g_00667	Syad.g_01339
OG0001301	Prae.g_00670	Syad.g_01303
OG0001302	Prae.g_00793	Syad.g_02123
OG0001303	Prae.g_00996	Syad.g_01655
OG0001304	Prae.g_01025	Syad.g_01669
OG0001305	Prae.g_01044	Syad.g_01296
OG0001306	Prae.g_01149	Syad.g_01119
OG0001307	Prae.g_01351	Syad.g_00626
OG0001309	Prae.g_01553	Syad.g_00950
OG0001310	Prae.g_01635	Syad.g_02638
OG0001311	Prae.g_01017	Syad.g_01681
OG0001313	Prae.g_00700, Prae.g_00703, Prae.g_00708	Syad.g_02372, Syad.g_02373
OG0001315	Prae.g_00061	Syad.g_00715
OG0001316	Prae.g_00140	Syad.g_02861
OG0001317	Prae.g_00237	Syad.g_00814
OG0001318	Prae.g_00259	Syad.g_00557
OG0001321	Prae.g_00425	Syad.g_02423
OG0001322	Prae.g_00426	Syad.g_02422
OG0001323	Prae.g_00493	Syad.g_00953
OG0001324	Prae.g_00668	Syad.g_01338
OG0001325	Prae.g_00716	Syad.g_01811
OG0001326	Prae.g_00881	Syad.g_00092
OG0001327	Prae.g_01057	Syad.g_01605
OG0001328	Prae.g_01083	Syad.g_01638
OG0001329	Prae.g_01122	Syad.g_00866
OG0001330	Prae.g_01292	Syad.g_02395
OG0001332	Prae.g_01502	Syad.g_02535
OG0001333	Prae.g_01660	Syad.g_02487
OG0001334	Prae.g_01783	Syad.g_00725
OG0001335	Prae.g_01784	Syad.g_00726
OG0001336	Prae.g_01897	Syad.g_00139
OG0001339	Prae.g_00103	Syad.g_02797
OG0001340	Prae.g_00329	Syad.g_00742
OG0001341	Prae.g_00750	Syad.g_01312
OG0001343	Prae.g_00890	Syad.g_00079
OG0001344	Prae.g_01167	Syad.g_01157
OG0001345	Prae.g_01182	Syad.g_01188
OG0001346	Prae.g_01330	Syad.g_02406
OG0001348	Prae.g_01578	Syad.g_01250
OG0001352	Prae.g_00654	Syad.g_00969
OG0001353	Prae.g_00838	Syad.g_01244
OG0001354	Prae.g_00974	Syad.g_01728
OG0001356	Prae.g_01231	Syad.g_01251
OG0001358	Prae.g_00594	Syad.g_02179
OG0001359	Prae.g_00891	Syad.g_00078
OG0001360	Prae.g_01086	Syad.g_01191
OG0001361	Prae.g_01179	Syad.g_01185
OG0001362	Prae.g_01473	Syad.g_02294
OG0001363	Prae.g_01475	Syad.g_02296
OG0001364	Prae.g_01786	Syad.g_00431
OG0001369	Prae.g_00092	Syad.g_02784
OG0001373	Prae.g_00880	Syad.g_00091
OG0001374	Prae.g_00888	Syad.g_00099
OG0001375	Prae.g_00889	Syad.g_00080
OG0001376	Prae.g_01050	Syad.g_00015
OG0001377	Prae.g_01051	Syad.g_00014
OG0001378	Prae.g_01095	Syad.g_02454
OG0001379	Prae.g_01323	Syad.g_02397
OG0001381	Prae.g_01362	Syad.g_01266, Syad.g_00614
OG0001385	Prae.g_00877	Syad.g_00088
OG0001386	Prae.g_00878	Syad.g_00089
OG0001387	Prae.g_00879	Syad.g_00090
OG0001388	Prae.g_00882	Syad.g_00093
OG0001389	Prae.g_00883	Syad.g_00094
OG0001390	Prae.g_00884	Syad.g_00095
OG0001391	Prae.g_00885	Syad.g_00096
OG0001392	Prae.g_00886	Syad.g_00097
OG0001393	Prae.g_00887	Syad.g_00098
OG0001395	Prae.g_01027	Syad.g_01792
OG0001397	Prae.g_01474	Syad.g_02295
OG0001398	Prae.g_01583	Syad.g_01977
OG0001399	Prae.g_01703	Syad.g_02336
OG0001401	Prae.g_00687	Syad.g_01233
OG0001402	Prae.g_00767	Syad.g_02174
OG0001403	Prae.g_00030	Syad.g_00197
OG0001404	Prae.g_00068	Syad.g_02727
OG0001405	Prae.g_00327	Syad.g_00728
OG0001407	Prae.g_01064	Syad.g_00970
OG0001408	Prae.g_01069	Syad.g_01431
OG0001410	Prae.g_01352	Syad.g_00627
OG0001411	Prae.g_01439	Syad.g_00372
OG0001413	Prae.g_01544	Syad.g_02113
OG0001414	Prae.g_00232	Syad.g_00615
OG0001416	Prae.g_00433	Syad.g_02410
OG0001417	Prae.g_00443	Syad.g_01729
OG0001419	Prae.g_01065	Syad.g_00971
OG0001420	Prae.g_01104	Syad.g_00963
OG0001421	Prae.g_01550	Syad.g_02105, Syad.g_02039
OG0001425	Prae.g_01874	Syad.g_00012
OG0001428	Prae.g_00175	Syad.g_02906
OG0001429	Prae.g_00795	Syad.g_01656
OG0001430	Prae.g_01287	Syad.g_03026
OG0001431	Prae.g_01290	Syad.g_00393
OG0001432	Prae.g_01542	Syad.g_01382
OG0001433	Prae.g_01232	Syad.g_01253, Syad.g_01252
OG0001436	Prae.g_01418	Syad.g_00437, Syad.g_00436
OG0001438	Prae.g_00294	Syad.g_00507
OG0001439	Prae.g_00308	Syad.g_00476
OG0001442	Prae.g_00741	Syad.g_01906
OG0001447	Prae.g_00126	Syad.g_02842
OG0001448	Prae.g_00366	Syad.g_02723
OG0001449	Prae.g_00394	Syad.g_00583
OG0001452	Prae.g_00895	Syad.g_00563
OG0001453	Prae.g_00986	Syad.g_01709
OG0001454	Prae.g_01079	Syad.g_02101
OG0001456	Prae.g_01140	Syad.g_00101
OG0001457	Prae.g_01141	Syad.g_00102
OG0001458	Prae.g_01142	Syad.g_00103
OG0001459	Prae.g_01277	Syad.g_01550
OG0001460	Prae.g_01233	Syad.g_01254
OG0001461	Prae.g_01228	Syad.g_02162
OG0001462	Prae.g_00034	Syad.g_00204
OG0001463	Prae.g_00287	Syad.g_01264
OG0001464	Prae.g_00330	Syad.g_00743
OG0001465	Prae.g_00676	Syad.g_01830
OG0001471	Prae.g_01545	Syad.g_00484
OG0001473	Prae.g_01834	Syad.g_02127
OG0001474	Prae.g_00340	Syad.g_00768
OG0001480	Prae.g_00368	Syad.g_01194
OG0001482	Prae.g_00431	Syad.g_01719
OG0001492	Prae.g_01210	Syad.g_01448
OG0001493	Prae.g_01218	Syad.g_01439
OG0001494	Prae.g_01399	Syad.g_00267
OG0001499	Prae.g_00060	Syad.g_02081
OG0001502	Prae.g_00776	Syad.g_01202
OG0001504	Prae.g_01278	Syad.g_01535
OG0001505	Prae.g_01421	Syad.g_00259
OG0001520	Prae.g_00389	Syad.g_01039
OG0001525	Prae.g_01561	Syad.g_00036
OG0001547	Prae.g_00778	Syad.g_01963
OG0001548	Prae.g_00782	Syad.g_02092
OG0001551	Prae.g_01139	Syad.g_01256
OG0001554	Prae.g_01551	Syad.g_03031
OG0001555	Prae.g_01566	Syad.g_01923
OG0001556	Prae.g_01237	Syad.g_01509
OG0001558	Prae.g_00690	Syad.g_00182
OG0001567	Prae.g_00777	Syad.g_01965
OG0001568	Prae.g_00779	Syad.g_01961
OG0001570	Prae.g_01106	Syad.g_01985
OG0001582	Prae.g_00442	Syad.g_02086
OG0001585	Prae.g_01269	Syad.g_02678
OG0001602	Prae.g_00675	Syad.g_01831
OG0001625	Prae.g_00261	Syad.g_00555
OG0001635	Prae.g_01601	Syad.g_00322
OG0001652	Prae.g_00688	Syad.g_00180
OG0001666	Prae.g_01276	Syad.g_01536
OG0001671	Prae.g_00695	Syad.g_02974
OG0001700	Prae.g_01234	Syad.g_01976
OG0001995	Prae.g_01259	Syad.g_01377
OG0002380	Prae.g_00397	Syad.g_02681
OG0002487	Prae.g_01603	Syad.g_00850
OG0002488	Prae.g_01435	Syad.g_00430
OG0002787	Prae.g_01301	Syad.g_02064
OG0002788	Prae.g_01302	Syad.g_02063
OG0002789	Prae.g_01303	Syad.g_02062
OG0002790	Prae.g_01304	Syad.g_02061
OG0002791	Prae.g_01305	Syad.g_02060
OG0002792	Prae.g_01306	Syad.g_02059
OG0002793	Prae.g_01307	Syad.g_02058
OG0003614	Prae.g_00056	Syad.g_01577
