Orthogroup	Prae	Syaj
OG0001128	Prae.g_01032	Syaj.g_00417
OG0001129	Prae.g_01033	Syaj.g_00419
OG0001130	Prae.g_01034	Syaj.g_00420
OG0001131	Prae.g_01072	Syaj.g_01070
OG0001132	Prae.g_01081	Syaj.g_01166
OG0001133	Prae.g_01115	Syaj.g_01302
OG0001134	Prae.g_01130	Syaj.g_00645
OG0001136	Prae.g_01160	Syaj.g_00300
OG0001137	Prae.g_01171	Syaj.g_00318
OG0001138	Prae.g_01189	Syaj.g_00620
OG0001139	Prae.g_01190	Syaj.g_00618
OG0001140	Prae.g_01191	Syaj.g_00617
OG0001141	Prae.g_01192	Syaj.g_00616
OG0001142	Prae.g_01193	Syaj.g_00615
OG0001143	Prae.g_01200	Syaj.g_00602
OG0001144	Prae.g_01205	Syaj.g_00588
OG0001145	Prae.g_01320	Syaj.g_00276
OG0001146	Prae.g_01333	Syaj.g_01518
OG0001147	Prae.g_01354	Syaj.g_01438
OG0001148	Prae.g_01370	Syaj.g_00057
OG0001149	Prae.g_01371	Syaj.g_00056
OG0001150	Prae.g_01372	Syaj.g_00055
OG0001151	Prae.g_01383	Syaj.g_00043
OG0001152	Prae.g_01384	Syaj.g_00040
OG0001153	Prae.g_01491	Syaj.g_01425
OG0001154	Prae.g_01492	Syaj.g_01426
OG0001155	Prae.g_01504	Syaj.g_01637
OG0001156	Prae.g_01507	Syaj.g_01640
OG0001157	Prae.g_01508	Syaj.g_01641
OG0001158	Prae.g_01509	Syaj.g_01643
OG0001159	Prae.g_01510	Syaj.g_01644
OG0001160	Prae.g_01534	Syaj.g_01697
OG0001161	Prae.g_01547	Syaj.g_02148
OG0001162	Prae.g_01558	Syaj.g_00979
OG0001163	Prae.g_01615	Syaj.g_01705
OG0001164	Prae.g_01619	Syaj.g_01711
OG0001165	Prae.g_01622	Syaj.g_01716
OG0001166	Prae.g_01642	Syaj.g_01746
OG0001167	Prae.g_01659	Syaj.g_01592
OG0001168	Prae.g_01661	Syaj.g_01594
OG0001169	Prae.g_01663	Syaj.g_01596
OG0001170	Prae.g_01665	Syaj.g_01597
OG0001171	Prae.g_01674	Syaj.g_01607
OG0001172	Prae.g_01689	Syaj.g_02641
OG0001173	Prae.g_01690	Syaj.g_02642
OG0001174	Prae.g_01698	Syaj.g_02650
OG0001175	Prae.g_01699	Syaj.g_02651
OG0001176	Prae.g_01706	Syaj.g_02688
OG0001177	Prae.g_01709	Syaj.g_02685
OG0001178	Prae.g_01714	Syaj.g_01726
OG0001179	Prae.g_01742	Syaj.g_02719
OG0001180	Prae.g_01765	Syaj.g_02744
OG0001181	Prae.g_01769	Syaj.g_02748
OG0001182	Prae.g_01776	Syaj.g_02757
OG0001183	Prae.g_01780	Syaj.g_02762
OG0001184	Prae.g_01796	Syaj.g_02449
OG0001185	Prae.g_01810	Syaj.g_02423
OG0001186	Prae.g_01833	Syaj.g_02339
OG0001187	Prae.g_01837	Syaj.g_02369
OG0001188	Prae.g_01839	Syaj.g_02336
OG0001189	Prae.g_01856	Syaj.g_02318
OG0001190	Prae.g_01860	Syaj.g_02111
OG0001191	Prae.g_01870	Syaj.g_02128
OG0001192	Prae.g_01875	Syaj.g_02138
OG0001193	Prae.g_01885	Syaj.g_02178
OG0001194	Prae.g_01886	Syaj.g_02180
OG0001195	Prae.g_01887	Syaj.g_02181
OG0001196	Prae.g_01900	Syaj.g_02244
OG0001197	Prae.g_01901	Syaj.g_02246
OG0001198	Prae.g_01908	Syaj.g_02259
OG0001199	Prae.g_00074	Syaj.g_01825
OG0001200	Prae.g_00076	Syaj.g_01827
OG0001201	Prae.g_00107	Syaj.g_01888
OG0001202	Prae.g_00202	Syaj.g_02032
OG0001203	Prae.g_00241	Syaj.g_02877
OG0001204	Prae.g_00246	Syaj.g_02621
OG0001205	Prae.g_00419	Syaj.g_01545
OG0001206	Prae.g_00436	Syaj.g_01484
OG0001207	Prae.g_00451	Syaj.g_00061
OG0001208	Prae.g_00456	Syaj.g_00074
OG0001209	Prae.g_00510	Syaj.g_00147
OG0001210	Prae.g_00515	Syaj.g_00158
OG0001211	Prae.g_00525	Syaj.g_00184
OG0001212	Prae.g_00570	Syaj.g_00246
OG0001214	Prae.g_00611	Syaj.g_01281
OG0001215	Prae.g_00664	Syaj.g_00492
OG0001216	Prae.g_00713	Syaj.g_00958
OG0001218	Prae.g_00759	Syaj.g_01434
OG0001219	Prae.g_00794	Syaj.g_00782
OG0001220	Prae.g_00857	Syaj.g_00345
OG0001221	Prae.g_00919	Syaj.g_01067
OG0001222	Prae.g_00956	Syaj.g_00911
OG0001223	Prae.g_00982	Syaj.g_00844
OG0001224	Prae.g_01036	Syaj.g_00423
OG0001225	Prae.g_01038	Syaj.g_00425
OG0001227	Prae.g_01084	Syaj.g_02152
OG0001228	Prae.g_01208	Syaj.g_01565
OG0001229	Prae.g_01366	Syaj.g_00451
OG0001231	Prae.g_01556	Syaj.g_02279
OG0001232	Prae.g_01646	Syaj.g_01757
OG0001233	Prae.g_01666	Syaj.g_01598
OG0001234	Prae.g_01701	Syaj.g_02655
OG0001235	Prae.g_01711	Syaj.g_02679
OG0001236	Prae.g_01793	Syaj.g_02453
OG0001237	Prae.g_01797	Syaj.g_02447
OG0001239	Prae.g_00071	Syaj.g_01822
OG0001240	Prae.g_00093	Syaj.g_01871
OG0001242	Prae.g_00119	Syaj.g_01913
OG0001243	Prae.g_00125	Syaj.g_01926
OG0001244	Prae.g_00141	Syaj.g_01960
OG0001246	Prae.g_00478	Syaj.g_00100
OG0001247	Prae.g_00657	Syaj.g_00973
OG0001248	Prae.g_00659	Syaj.g_00978
OG0001250	Prae.g_00846	Syaj.g_00375
OG0001251	Prae.g_00893	Syaj.g_02187
OG0001252	Prae.g_01031	Syaj.g_00416
OG0001253	Prae.g_01085	Syaj.g_01165
OG0001254	Prae.g_01132	Syaj.g_00646
OG0001256	Prae.g_01549	Syaj.g_01704
OG0001257	Prae.g_01555	Syaj.g_01342
OG0001258	Prae.g_01620	Syaj.g_01714
OG0001260	Prae.g_01680	Syaj.g_01617
OG0001261	Prae.g_01750	Syaj.g_02728
OG0001262	Prae.g_01854	Syaj.g_02320
OG0001263	Prae.g_00128	Syaj.g_01929
OG0001265	Prae.g_00118	Syaj.g_01911
OG0001266	Prae.g_00206	Syaj.g_02036
OG0001267	Prae.g_00281	Syaj.g_02565
OG0001268	Prae.g_00339	Syaj.g_02811
OG0001270	Prae.g_00408	Syaj.g_01558
OG0001271	Prae.g_00446	Syaj.g_01447
OG0001272	Prae.g_00460	Syaj.g_00078
OG0001273	Prae.g_00605	Syaj.g_01288
OG0001274	Prae.g_00677	Syaj.g_02077
OG0001275	Prae.g_00992	Syaj.g_00827
OG0001276	Prae.g_01015	Syaj.g_00811
OG0001277	Prae.g_01074	Syaj.g_02227
OG0001278	Prae.g_01213	Syaj.g_00575
OG0001279	Prae.g_01265	Syaj.g_01356
OG0001280	Prae.g_01328	Syaj.g_01508
OG0001281	Prae.g_01334	Syaj.g_01519
OG0001282	Prae.g_01369	Syaj.g_00058
OG0001283	Prae.g_01388	Syaj.g_02238
OG0001284	Prae.g_01529	Syaj.g_01688
OG0001285	Prae.g_01649	Syaj.g_01170
OG0001286	Prae.g_01762	Syaj.g_02742
OG0001287	Prae.g_01817	Syaj.g_02415
OG0001288	Prae.g_01826	Syaj.g_02394
OG0001289	Prae.g_00087	Syaj.g_01845
OG0001290	Prae.g_00100	Syaj.g_01880
OG0001291	Prae.g_00135	Syaj.g_01939
OG0001292	Prae.g_00251	Syaj.g_02616
OG0001293	Prae.g_00264	Syaj.g_02594
OG0001294	Prae.g_00378	Syaj.g_00722
OG0001295	Prae.g_00441	Syaj.g_00161
OG0001296	Prae.g_00483	Syaj.g_00106
OG0001297	Prae.g_00488	Syaj.g_00110
OG0001298	Prae.g_00551	Syaj.g_00221
OG0001299	Prae.g_00640	Syaj.g_00716
OG0001300	Prae.g_00667	Syaj.g_00479
OG0001301	Prae.g_00670	Syaj.g_00440
OG0001302	Prae.g_00793	Syaj.g_01251
OG0001303	Prae.g_00996	Syaj.g_00784
OG0001304	Prae.g_01025	Syaj.g_00795
OG0001305	Prae.g_01044	Syaj.g_00433
OG0001306	Prae.g_01149	Syaj.g_00285
OG0001307	Prae.g_01351	Syaj.g_02672
OG0001309	Prae.g_01553	Syaj.g_00116
OG0001310	Prae.g_01635	Syaj.g_01735
OG0001311	Prae.g_01017	Syaj.g_00809
OG0001313	Prae.g_00700, Prae.g_00703, Prae.g_00708	Syaj.g_01471, Syaj.g_01472
OG0001315	Prae.g_00061	Syaj.g_02760
OG0001316	Prae.g_00140	Syaj.g_01946
OG0001317	Prae.g_00237	Syaj.g_02857
OG0001319	Prae.g_00275	Syaj.g_02576
OG0001321	Prae.g_00425	Syaj.g_01528
OG0001322	Prae.g_00426	Syaj.g_01527
OG0001323	Prae.g_00493	Syaj.g_00119
OG0001324	Prae.g_00668	Syaj.g_00478
OG0001325	Prae.g_00716	Syaj.g_00953
OG0001326	Prae.g_00881	Syaj.g_02196
OG0001327	Prae.g_01057	Syaj.g_00729
OG0001328	Prae.g_01083	Syaj.g_00764
OG0001329	Prae.g_01122	Syaj.g_00028
OG0001330	Prae.g_01292	Syaj.g_01501
OG0001332	Prae.g_01502	Syaj.g_01631
OG0001333	Prae.g_01660	Syaj.g_01593
OG0001334	Prae.g_01783	Syaj.g_02770
OG0001335	Prae.g_01784	Syaj.g_02771
OG0001336	Prae.g_01897	Syaj.g_02239
OG0001339	Prae.g_00103	Syaj.g_01883
OG0001340	Prae.g_00329	Syaj.g_02787
OG0001341	Prae.g_00750	Syaj.g_00449
OG0001343	Prae.g_00890	Syaj.g_02184
OG0001344	Prae.g_01167	Syaj.g_00307
OG0001345	Prae.g_01182	Syaj.g_00337
OG0001346	Prae.g_01330	Syaj.g_01512
OG0001348	Prae.g_01578	Syaj.g_00393
OG0001351	Prae.g_00428	Syaj.g_00272
OG0001352	Prae.g_00654	Syaj.g_00136
OG0001353	Prae.g_00838	Syaj.g_00386
OG0001354	Prae.g_00974	Syaj.g_00857
OG0001358	Prae.g_00594	Syaj.g_01309
OG0001359	Prae.g_00891	Syaj.g_02183
OG0001360	Prae.g_01086	Syaj.g_00340
OG0001361	Prae.g_01179	Syaj.g_00334
OG0001362	Prae.g_01473	Syaj.g_01396
OG0001363	Prae.g_01475	Syaj.g_01398
OG0001364	Prae.g_01786	Syaj.g_02473
OG0001369	Prae.g_00092	Syaj.g_01870
OG0001373	Prae.g_00880	Syaj.g_02195
OG0001374	Prae.g_00888	Syaj.g_02203
OG0001375	Prae.g_00889	Syaj.g_02185
OG0001376	Prae.g_01050	Syaj.g_02140
OG0001377	Prae.g_01051	Syaj.g_02139
OG0001378	Prae.g_01095	Syaj.g_01559
OG0001379	Prae.g_01323	Syaj.g_01503
OG0001381	Prae.g_01362	Syaj.g_00405, Syaj.g_02663
OG0001382	Prae.g_01570	Syaj.g_00685
OG0001385	Prae.g_00877	Syaj.g_02192
OG0001386	Prae.g_00878	Syaj.g_02193
OG0001387	Prae.g_00879	Syaj.g_02194
OG0001388	Prae.g_00882	Syaj.g_02197
OG0001389	Prae.g_00883	Syaj.g_02198
OG0001390	Prae.g_00884	Syaj.g_02199
OG0001391	Prae.g_00885	Syaj.g_02200
OG0001392	Prae.g_00886	Syaj.g_02201
OG0001393	Prae.g_00887	Syaj.g_02202
OG0001395	Prae.g_01027	Syaj.g_00935
OG0001397	Prae.g_01474	Syaj.g_01397
OG0001398	Prae.g_01583	Syaj.g_01116
OG0001401	Prae.g_00687	Syaj.g_00381
OG0001402	Prae.g_00767	Syaj.g_01304
OG0001403	Prae.g_00030	Syaj.g_02297
OG0001404	Prae.g_00068	Syaj.g_01817
OG0001405	Prae.g_00327	Syaj.g_02773
OG0001406	Prae.g_01049	Syaj.g_02141
OG0001407	Prae.g_01064	Syaj.g_00137
OG0001408	Prae.g_01069	Syaj.g_00561
OG0001410	Prae.g_01352	Syaj.g_02673
OG0001413	Prae.g_01544	Syaj.g_01241
OG0001414	Prae.g_00232	Syaj.g_02664
OG0001416	Prae.g_00433	Syaj.g_01516
OG0001417	Prae.g_00443	Syaj.g_00858
OG0001419	Prae.g_01065	Syaj.g_00138
OG0001420	Prae.g_01104	Syaj.g_00131
OG0001421	Prae.g_01550	Syaj.g_01235, Syaj.g_01167
OG0001425	Prae.g_01874	Syaj.g_02137
OG0001428	Prae.g_00175	Syaj.g_01993
OG0001430	Prae.g_01287	Syaj.g_02104
OG0001432	Prae.g_01542	Syaj.g_00509
OG0001436	Prae.g_01418	Syaj.g_02479, Syaj.g_02478
OG0001438	Prae.g_00294	Syaj.g_02550
OG0001439	Prae.g_00308	Syaj.g_02520
OG0001446	Prae.g_00079	Syaj.g_00527
OG0001447	Prae.g_00126	Syaj.g_01927
OG0001448	Prae.g_00366	Syaj.g_01813
OG0001449	Prae.g_00394	Syaj.g_02625
OG0001452	Prae.g_00895	Syaj.g_02607
OG0001453	Prae.g_00986	Syaj.g_00838
OG0001454	Prae.g_01079	Syaj.g_01231
OG0001456	Prae.g_01140	Syaj.g_02205
OG0001457	Prae.g_01141	Syaj.g_02206
OG0001458	Prae.g_01142	Syaj.g_02207
OG0001459	Prae.g_01277	Syaj.g_00653
OG0001462	Prae.g_00034	Syaj.g_02304
OG0001463	Prae.g_00287	Syaj.g_00403
OG0001464	Prae.g_00330	Syaj.g_02788
OG0001465	Prae.g_00676	Syaj.g_00968
OG0001471	Prae.g_01545	Syaj.g_02526
OG0001473	Prae.g_01834	Syaj.g_01255
OG0001474	Prae.g_00340	Syaj.g_02812
OG0001480	Prae.g_00368	Syaj.g_00343
OG0001482	Prae.g_00431	Syaj.g_00848
OG0001492	Prae.g_01210	Syaj.g_00578
OG0001493	Prae.g_01218	Syaj.g_00569
OG0001494	Prae.g_01399	Syaj.g_02353
OG0001499	Prae.g_00060	Syaj.g_01211
OG0001502	Prae.g_00776	Syaj.g_00351
OG0001504	Prae.g_01278	Syaj.g_00652
OG0001505	Prae.g_01421	Syaj.g_02359
OG0001520	Prae.g_00389	Syaj.g_00206
OG0001523	Prae.g_01134	Syaj.g_00673
OG0001524	Prae.g_01135	Syaj.g_00672
OG0001525	Prae.g_01561	Syaj.g_02159
OG0001546	Prae.g_00498	Syaj.g_00124
OG0001547	Prae.g_00778	Syaj.g_01106
OG0001548	Prae.g_00782	Syaj.g_01222
OG0001551	Prae.g_01139	Syaj.g_00395
OG0001554	Prae.g_01551	Syaj.g_02109
OG0001556	Prae.g_01237	Syaj.g_00636
OG0001558	Prae.g_00690	Syaj.g_02282
OG0001567	Prae.g_00777	Syaj.g_01108
OG0001568	Prae.g_00779	Syaj.g_01104
OG0001570	Prae.g_01106	Syaj.g_01124
OG0001582	Prae.g_00442	Syaj.g_01215
OG0001585	Prae.g_01269	Syaj.g_01778
OG0001602	Prae.g_00675	Syaj.g_00969
OG0001625	Prae.g_00261	Syaj.g_02600
OG0001627	Prae.g_00756	Syaj.g_01633
OG0001633	Prae.g_01365	Syaj.g_01347
OG0001635	Prae.g_01601	Syaj.g_02390
OG0001652	Prae.g_00688	Syaj.g_02280
OG0001666	Prae.g_01276	Syaj.g_00654
OG0001671	Prae.g_00695	Syaj.g_02062
OG0001700	Prae.g_01234	Syaj.g_01115
OG0001991	Prae.g_01254	Syaj.g_00761, Syaj.g_00762
OG0001995	Prae.g_01259	Syaj.g_00503
OG0002374	Prae.g_01230	Syaj.g_00607
OG0002380	Prae.g_00397	Syaj.g_01781
OG0002487	Prae.g_01603	Syaj.g_01800
OG0002488	Prae.g_01435	Syaj.g_02472
OG0002490	Prae.g_01424	Syaj.g_02350
OG0002787	Prae.g_01301	Syaj.g_01190
OG0002788	Prae.g_01302	Syaj.g_01189
OG0002789	Prae.g_01303	Syaj.g_01188
OG0002790	Prae.g_01304	Syaj.g_01187
OG0002791	Prae.g_01305	Syaj.g_01186
OG0002792	Prae.g_01306	Syaj.g_01185
OG0002793	Prae.g_01307	Syaj.g_01184
OG0003614	Prae.g_00056	Syaj.g_00708
