Orthogroup	Prae	Praf
OG0001172	Prae.g_01689	Praf.g_02197
OG0001173	Prae.g_01690	Praf.g_02196
OG0001174	Prae.g_01698	Praf.g_02188
OG0001175	Prae.g_01699	Praf.g_02187
OG0001176	Prae.g_01706	Praf.g_02171
OG0001177	Prae.g_01709	Praf.g_02173
OG0001178	Prae.g_01714	Praf.g_00474
OG0001179	Prae.g_01742	Praf.g_02137
OG0001180	Prae.g_01765	Praf.g_02109
OG0001181	Prae.g_01769	Praf.g_02105
OG0001182	Prae.g_01776	Praf.g_02096
OG0001183	Prae.g_01780	Praf.g_02081
OG0001184	Prae.g_01796	Praf.g_02391
OG0001185	Prae.g_01810	Praf.g_00184
OG0001186	Prae.g_01833	Praf.g_00091
OG0001187	Prae.g_01837	Praf.g_00088
OG0001188	Prae.g_01839	Praf.g_00083
OG0001189	Prae.g_01856	Praf.g_00058
OG0001190	Prae.g_01860	Praf.g_02656
OG0001191	Prae.g_01870	Praf.g_02669
OG0001192	Prae.g_01875	Praf.g_02674
OG0001193	Prae.g_01885	Praf.g_02724
OG0001194	Prae.g_01886	Praf.g_02728
OG0001195	Prae.g_01887	Praf.g_02729
OG0001196	Prae.g_01900	Praf.g_02766
OG0001197	Prae.g_01901	Praf.g_02768
OG0001198	Prae.g_01908	Praf.g_02780
OG0001199	Prae.g_00074	Praf.g_00315
OG0001200	Prae.g_00076	Praf.g_00313
OG0001201	Prae.g_00107	Praf.g_00243
OG0001203	Prae.g_00241	Praf.g_00387
OG0001204	Prae.g_00246	Praf.g_02206
OG0001205	Prae.g_00419	Praf.g_01979
OG0001206	Prae.g_00436	Praf.g_01941
OG0001207	Prae.g_00451	Praf.g_00586
OG0001208	Prae.g_00456	Praf.g_00597
OG0001209	Prae.g_00510	Praf.g_00663
OG0001210	Prae.g_00515	Praf.g_00673
OG0001211	Prae.g_00525	Praf.g_00690
OG0001212	Prae.g_00570	Praf.g_00750
OG0001213	Prae.g_00603	Praf.g_01684
OG0001214	Prae.g_00611	Praf.g_01694
OG0001215	Prae.g_00664	Praf.g_01220
OG0001216	Prae.g_00713	Praf.g_01304
OG0001217	Prae.g_00752	Praf.g_00710
OG0001218	Prae.g_00759	Praf.g_01853
OG0001219	Prae.g_00794	Praf.g_01432
OG0001220	Prae.g_00857	Praf.g_01619
OG0001221	Prae.g_00919	Praf.g_01480
OG0001222	Prae.g_00956	Praf.g_02684
OG0001223	Prae.g_00982	Praf.g_01364
OG0001224	Prae.g_01036	Praf.g_01278
OG0001225	Prae.g_01038	Praf.g_01276
OG0001226	Prae.g_01066	Praf.g_00991
OG0001227	Prae.g_01084	Praf.g_00558
OG0001228	Prae.g_01208	Praf.g_00899
OG0001229	Prae.g_01366	Praf.g_00494
OG0001230	Prae.g_01451	Praf.g_01784
OG0001231	Prae.g_01556	Praf.g_00017
OG0001232	Prae.g_01646	Praf.g_00454
OG0001233	Prae.g_01666	Praf.g_00430
OG0001234	Prae.g_01701	Praf.g_02184
OG0001235	Prae.g_01711	Praf.g_02176
OG0001236	Prae.g_01793	Praf.g_02387
OG0001237	Prae.g_01797	Praf.g_02392
OG0001238	Prae.g_01871	Praf.g_02670
OG0001239	Prae.g_00071	Praf.g_00318
OG0001240	Prae.g_00093	Praf.g_00260
OG0001241	Prae.g_00101	Praf.g_00250
OG0001243	Prae.g_00125	Praf.g_02402
OG0001244	Prae.g_00141	Praf.g_02429
OG0001245	Prae.g_00380	Praf.g_01003
OG0001246	Prae.g_00478	Praf.g_00624
OG0001247	Prae.g_00657	Praf.g_01572
OG0001248	Prae.g_00659	Praf.g_01210
OG0001249	Prae.g_00784	Praf.g_02063
OG0001250	Prae.g_00846	Praf.g_01598
OG0001252	Prae.g_01031	Praf.g_01284
OG0001253	Prae.g_01085	Praf.g_01008
OG0001254	Prae.g_01132	Praf.g_02691
OG0001255	Prae.g_01147	Praf.g_01134
OG0001256	Prae.g_01549	Praf.g_00497
OG0001258	Prae.g_01620	Praf.g_00486
OG0001259	Prae.g_01664	Praf.g_00432
OG0001260	Prae.g_01680	Praf.g_00403
OG0001261	Prae.g_01750	Praf.g_02128
OG0001262	Prae.g_01854	Praf.g_00061
OG0001263	Prae.g_00128	Praf.g_02404
OG0001264	Prae.g_00039, Prae.g_00040	Praf.g_01757
OG0001265	Prae.g_00118	Praf.g_00217
OG0001266	Prae.g_00206	Praf.g_02522
OG0001267	Prae.g_00281	Praf.g_02279
OG0001268	Prae.g_00339	Praf.g_02048
OG0001269	Prae.g_00358	Praf.g_01616
OG0001270	Prae.g_00408	Praf.g_01991
OG0001271	Prae.g_00446	Praf.g_01910
OG0001272	Prae.g_00460	Praf.g_00601
OG0001273	Prae.g_00605	Praf.g_01687
OG0001274	Prae.g_00677	Praf.g_02550
OG0001275	Prae.g_00992	Praf.g_01351
OG0001276	Prae.g_01015	Praf.g_01334
OG0001277	Prae.g_01074	Praf.g_02752
OG0001278	Prae.g_01213	Praf.g_00893
OG0001279	Prae.g_01265	Praf.g_01769
OG0001280	Prae.g_01328	Praf.g_00798
OG0001281	Prae.g_01334	Praf.g_00789
OG0001283	Prae.g_01388	Praf.g_02762
OG0001285	Prae.g_01649	Praf.g_00450
OG0001286	Prae.g_01762	Praf.g_02111
OG0001287	Prae.g_01817	Praf.g_00176
OG0001288	Prae.g_01826	Praf.g_00158
OG0001290	Prae.g_00100	Praf.g_00251
OG0001291	Prae.g_00135	Praf.g_02414
OG0001292	Prae.g_00251	Praf.g_02211
OG0001293	Prae.g_00264	Praf.g_02252
OG0001294	Prae.g_00378	Praf.g_01750
OG0001295	Prae.g_00441	Praf.g_00676
OG0001298	Prae.g_00551	Praf.g_00722
OG0001300	Prae.g_00667	Praf.g_01206
OG0001301	Prae.g_00670	Praf.g_01122
OG0001302	Prae.g_00793	Praf.g_00360
OG0001303	Prae.g_00996	Praf.g_01431
OG0001307	Prae.g_01351	Praf.g_01893
OG0001308	Prae.g_01469	Praf.g_01808
OG0001309	Prae.g_01553	Praf.g_00639
OG0001310	Prae.g_01635	Praf.g_00465
OG0001311	Prae.g_01017	Praf.g_01332
OG0001313	Prae.g_00700, Prae.g_00703, Prae.g_00708	Praf.g_01931, Praf.g_01933
OG0001316	Prae.g_00140	Praf.g_02421
OG0001319	Prae.g_00275	Praf.g_02269
OG0001321	Prae.g_00425	Praf.g_01961
OG0001322	Prae.g_00426	Praf.g_01960
OG0001323	Prae.g_00493	Praf.g_00642
OG0001324	Prae.g_00668	Praf.g_01205
OG0001326	Prae.g_00881	Praf.g_02735
OG0001327	Prae.g_01057	Praf.g_01640
OG0001328	Prae.g_01083	Praf.g_01473
OG0001329	Prae.g_01122	Praf.g_00960
OG0001330	Prae.g_01292	Praf.g_00805
OG0001331	Prae.g_01374	Praf.g_00578
OG0001332	Prae.g_01502	Praf.g_00554
OG0001333	Prae.g_01660	Praf.g_00436
OG0001334	Prae.g_01783	Praf.g_02077
OG0001335	Prae.g_01784	Praf.g_02076
OG0001336	Prae.g_01897	Praf.g_02763
OG0001339	Prae.g_00103	Praf.g_00248
OG0001340	Prae.g_00329	Praf.g_02066
OG0001341	Prae.g_00750	Praf.g_01580
OG0001344	Prae.g_01167	Praf.g_00859
OG0001348	Prae.g_01578	Praf.g_02569
OG0001350	Prae.g_00240	Praf.g_00386
OG0001351	Prae.g_00428	Praf.g_01958
OG0001352	Prae.g_00654	Praf.g_01127
OG0001353	Prae.g_00838	Praf.g_01589, Praf.g_01588
OG0001354	Prae.g_00974	Praf.g_01375
OG0001356	Prae.g_01231	Praf.g_02686
OG0001358	Prae.g_00594	Praf.g_01665
OG0001360	Prae.g_01086	Praf.g_00936
OG0001361	Prae.g_01179	Praf.g_00883
OG0001362	Prae.g_01473	Praf.g_01818
OG0001363	Prae.g_01475	Praf.g_01820
OG0001365	Prae.g_01864	Praf.g_02661
OG0001369	Prae.g_00092	Praf.g_00261
OG0001371	Prae.g_00653	Praf.g_00371
OG0001372	Prae.g_00758	Praf.g_00348
OG0001373	Prae.g_00880	Praf.g_02734
OG0001374	Prae.g_00888	Praf.g_02742
OG0001376	Prae.g_01050	Praf.g_02677
OG0001377	Prae.g_01051	Praf.g_02676
OG0001378	Prae.g_01095	Praf.g_01997
OG0001379	Prae.g_01323	Praf.g_00803
OG0001380	Prae.g_01356	Praf.g_01623
OG0001381	Prae.g_01362	Praf.g_01294
OG0001382	Prae.g_01570	Praf.g_01298
OG0001385	Prae.g_00877	Praf.g_02731
OG0001386	Prae.g_00878	Praf.g_02732
OG0001387	Prae.g_00879	Praf.g_02733
OG0001388	Prae.g_00882	Praf.g_02736
OG0001389	Prae.g_00883	Praf.g_02737
OG0001390	Prae.g_00884	Praf.g_02738
OG0001391	Prae.g_00885	Praf.g_02739
OG0001392	Prae.g_00886	Praf.g_02740
OG0001393	Prae.g_00887	Praf.g_02741
OG0001395	Prae.g_01027	Praf.g_01321
OG0001397	Prae.g_01474	Praf.g_01819
OG0001398	Prae.g_01583	Praf.g_01004
OG0001399	Prae.g_01703	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869
OG0001401	Prae.g_00687	Praf.g_01593
OG0001402	Prae.g_00767	Praf.g_01670
OG0001403	Prae.g_00030	Praf.g_00036
OG0001405	Prae.g_00327	Praf.g_02074
OG0001406	Prae.g_01049	Praf.g_02678
OG0001409	Prae.g_01170	Praf.g_00870
OG0001410	Prae.g_01352	Praf.g_01894
OG0001414	Prae.g_00232	Praf.g_00374
OG0001415	Prae.g_00234	Praf.g_00744
OG0001416	Prae.g_00433	Praf.g_00792
OG0001418	Prae.g_00658	Praf.g_02180
OG0001422	Prae.g_01576	Praf.g_01950
OG0001425	Prae.g_01874	Praf.g_02673
OG0001431	Prae.g_01290	Praf.g_01082
OG0001433	Prae.g_01232	Praf.g_01027
OG0001436	Prae.g_01418	Praf.g_02363, Praf.g_02364
OG0001437	Prae.g_00233	Praf.g_00745
OG0001438	Prae.g_00294	Praf.g_02294
OG0001441	Prae.g_00495	Praf.g_00644
OG0001442	Prae.g_00741	Praf.g_01504
OG0001446	Prae.g_00079	Praf.g_00962
OG0001449	Prae.g_00394	Praf.g_00353
OG0001450	Prae.g_00661	Praf.g_01230
OG0001451	Prae.g_00866	Praf.g_01323
OG0001452	Prae.g_00895	Praf.g_00953
OG0001455	Prae.g_01322	Praf.g_02587
OG0001460	Prae.g_01233	Praf.g_01028
OG0001461	Prae.g_01228	Praf.g_01953
OG0001462	Prae.g_00034	Praf.g_00043
OG0001463	Prae.g_00287	Praf.g_02287
OG0001464	Prae.g_00330	Praf.g_02065
OG0001472	Prae.g_01552	Praf.g_01248
OG0001484	Prae.g_01299	Praf.g_01297
OG0001485	Prae.g_01588	Praf.g_00549
OG0001491	Prae.g_00791	Praf.g_00941
OG0001494	Prae.g_01399	Praf.g_00110
OG0001495	Prae.g_01708	Praf.g_02174
OG0001500	Prae.g_00266	Praf.g_00375
OG0001501	Prae.g_00679	Praf.g_00817
OG0001503	Prae.g_01137	Praf.g_00359
OG0001506	Prae.g_01500	Praf.g_00956
OG0001523	Prae.g_01134	Praf.g_01037
OG0001524	Prae.g_01135	Praf.g_01038
OG0001525	Prae.g_01561	Praf.g_00977
OG0001550	Prae.g_01119	Praf.g_02648, Praf.g_01002
OG0001553	Prae.g_01456	Praf.g_01791
OG0001555	Prae.g_01566	Praf.g_00345
OG0001556	Prae.g_01237	Praf.g_01032
OG0001558	Prae.g_00690	Praf.g_00020
OG0001569	Prae.g_01091	Praf.g_00969
OG0001585	Prae.g_01269	Praf.g_01193
OG0001586	Prae.g_01404	Praf.g_00115
OG0001598	Prae.g_00399	Praf.g_00819
OG0001627	Prae.g_00756	Praf.g_00545
OG0001635	Prae.g_01601	Praf.g_00968
OG0001652	Prae.g_00688	Praf.g_00018
OG0001671	Prae.g_00695	Praf.g_02564
OG0001684	Prae.g_00563	Praf.g_00737
OG0001696	Prae.g_00867	Praf.g_01231
OG0001698	Prae.g_01058	Praf.g_01130
OG0001700	Prae.g_01234	Praf.g_01043
OG0001991	Prae.g_01254	Praf.g_01051
OG0001992	Prae.g_00765	Praf.g_02092
OG0001995	Prae.g_01259	Praf.g_00667
OG0002425	Prae.g_01403	Praf.g_00114
OG0002426	Prae.g_01437	Praf.g_00279
OG0002490	Prae.g_01424	Praf.g_01858, Praf.g_00108
OG0002695	Prae.g_01405	Praf.g_00116
OG0002702	Prae.g_01260	Praf.g_01202
OG0002794	Prae.g_01398	Praf.g_00109
OG0003018	Prae.g_01248	Praf.g_01048
OG0003373	Prae.g_01246	Praf.g_01050
OG0003664	Prae.g_01247	Praf.g_01049
OG0003666	Prae.g_01252	Praf.g_01045
OG0004054	Prae.g_01251	Praf.g_01046
OG0004055	Prae.g_01400	Praf.g_00111
OG0004056	Prae.g_01423	Praf.g_01860
