Orthogroup	Syaa	Praf
OG0001115	Syaa.g_01337	Praf.g_01374
OG0001116	Syaa.g_01335	Praf.g_01372
OG0001117	Syaa.g_01334	Praf.g_01371
OG0001118	Syaa.g_01333	Praf.g_01370
OG0001119	Syaa.g_01331	Praf.g_01369
OG0001120	Syaa.g_01328	Praf.g_01366
OG0001122	Syaa.g_01301	Praf.g_01340
OG0001123	Syaa.g_01294	Praf.g_01333
OG0001124	Syaa.g_01292	Praf.g_01331
OG0001125	Syaa.g_01290	Praf.g_01329
OG0001126	Syaa.g_00864	Praf.g_01287
OG0001127	Syaa.g_00865	Praf.g_01286
OG0001128	Syaa.g_00868	Praf.g_01283
OG0001129	Syaa.g_00870	Praf.g_01281
OG0001130	Syaa.g_00871	Praf.g_01280
OG0001131	Syaa.g_01108	Praf.g_01296
OG0001132	Syaa.g_01468	Praf.g_01652
OG0001133	Syaa.g_01656	Praf.g_01671
OG0001134	Syaa.g_01028	Praf.g_02690
OG0001135	Syaa.g_01030	Praf.g_02692
OG0001136	Syaa.g_00767	Praf.g_00852
OG0001137	Syaa.g_00786	Praf.g_00872
OG0001138	Syaa.g_01002	Praf.g_00923
OG0001139	Syaa.g_01000	Praf.g_00925
OG0001140	Syaa.g_00999	Praf.g_00926
OG0001141	Syaa.g_00998	Praf.g_00927
OG0001142	Syaa.g_00997	Praf.g_00928
OG0001143	Syaa.g_00987	Praf.g_00912
OG0001144	Syaa.g_00978	Praf.g_00904
OG0001145	Syaa.g_00748	Praf.g_00806
OG0001146	Syaa.g_00729	Praf.g_00790
OG0001147	Syaa.g_01837	Praf.g_01897
OG0001148	Syaa.g_02061	Praf.g_00582
OG0001149	Syaa.g_02062	Praf.g_00581
OG0001150	Syaa.g_02063	Praf.g_00580
OG0001151	Syaa.g_02076	Praf.g_00568
OG0001152	Syaa.g_02077	Praf.g_00567
OG0001153	Syaa.g_01811	Praf.g_01842
OG0001154	Syaa.g_01812	Praf.g_01843
OG0001156	Syaa.g_00623	Praf.g_00537
OG0001157	Syaa.g_00622	Praf.g_01653
OG0001158	Syaa.g_00619	Praf.g_00536
OG0001159	Syaa.g_00618	Praf.g_00535
OG0001160	Syaa.g_00574	Praf.g_00504
OG0001161	Syaa.g_02620	Praf.g_01650
OG0001162	Syaa.g_01203	Praf.g_01145
OG0001163	Syaa.g_00566	Praf.g_00492
OG0001164	Syaa.g_00560	Praf.g_00487
OG0001165	Syaa.g_00555	Praf.g_00484
OG0001166	Syaa.g_00527	Praf.g_00459
OG0001167	Syaa.g_00673	Praf.g_00437
OG0001168	Syaa.g_00672	Praf.g_00435
OG0001169	Syaa.g_00670	Praf.g_00433
OG0001170	Syaa.g_00668	Praf.g_00431
OG0001171	Syaa.g_00655	Praf.g_00421
OG0001172	Syaa.g_02347	Praf.g_02197
OG0001173	Syaa.g_02346	Praf.g_02196
OG0001174	Syaa.g_02338	Praf.g_02188
OG0001175	Syaa.g_02337	Praf.g_02187
OG0001176	Syaa.g_02314	Praf.g_02171
OG0001177	Syaa.g_02316	Praf.g_02173
OG0001178	Syaa.g_00546	Praf.g_00474
OG0001179	Syaa.g_02268	Praf.g_02137
OG0001180	Syaa.g_02243	Praf.g_02109
OG0001181	Syaa.g_02239	Praf.g_02105
OG0001182	Syaa.g_02230	Praf.g_02096
OG0001183	Syaa.g_02224	Praf.g_02081
OG0001184	Syaa.g_00151	Praf.g_02391
OG0001186	Syaa.g_00081	Praf.g_00091
OG0001187	Syaa.g_00082	Praf.g_00088
OG0001188	Syaa.g_00075	Praf.g_00083
OG0001189	Syaa.g_00057	Praf.g_00058
OG0001190	Syaa.g_02592	Praf.g_02656
OG0001191	Syaa.g_02605	Praf.g_02669
OG0001192	Syaa.g_02612	Praf.g_02674
OG0001193	Syaa.g_02658	Praf.g_02724
OG0001194	Syaa.g_02660	Praf.g_02728
OG0001195	Syaa.g_02661	Praf.g_02729
OG0001196	Syaa.g_02741	Praf.g_02766
OG0001197	Syaa.g_02743	Praf.g_02768
OG0001198	Syaa.g_02755	Praf.g_02780
OG0001199	Syaa.g_00347	Praf.g_00315
OG0001200	Syaa.g_00345	Praf.g_00313
OG0001201	Syaa.g_02381	Praf.g_00243
OG0001203	Syaa.g_02106	Praf.g_00387
OG0001204	Syaa.g_00316	Praf.g_02206
OG0001205	Syaa.g_00713	Praf.g_01979
OG0001206	Syaa.g_01855	Praf.g_01941
OG0001207	Syaa.g_02058	Praf.g_00586
OG0001208	Syaa.g_02049	Praf.g_00597
OG0001209	Syaa.g_01977	Praf.g_00663
OG0001210	Syaa.g_01967	Praf.g_00673
OG0001211	Syaa.g_01950	Praf.g_00690
OG0001212	Syaa.g_01892	Praf.g_00750
OG0001213	Syaa.g_01646	Praf.g_01684
OG0001214	Syaa.g_01631	Praf.g_01694
OG0001215	Syaa.g_00914	Praf.g_01220
OG0001216	Syaa.g_01238	Praf.g_01304
OG0001217	Syaa.g_01559	Praf.g_00710
OG0001218	Syaa.g_01820	Praf.g_01853
OG0001219	Syaa.g_01404	Praf.g_01432
OG0001220	Syaa.g_00812	Praf.g_01619
OG0001221	Syaa.g_01111	Praf.g_01480
OG0001222	Syaa.g_01371	Praf.g_02684
OG0001223	Syaa.g_01326	Praf.g_01364
OG0001224	Syaa.g_00874	Praf.g_01278
OG0001225	Syaa.g_00876	Praf.g_01276
OG0001226	Syaa.g_01579	Praf.g_00991
OG0001227	Syaa.g_02622	Praf.g_00558
OG0001228	Syaa.g_00695	Praf.g_00899
OG0001229	Syaa.g_00899	Praf.g_00494
OG0001230	Syaa.g_01764	Praf.g_01784
OG0001231	Syaa.g_00017	Praf.g_00017
OG0001232	Syaa.g_00508	Praf.g_00454
OG0001233	Syaa.g_00667	Praf.g_00430
OG0001234	Syaa.g_02333	Praf.g_02184
OG0001235	Syaa.g_02323	Praf.g_02176
OG0001236	Syaa.g_00154	Praf.g_02387
OG0001238	Syaa.g_02607	Praf.g_02670
OG0001239	Syaa.g_00350	Praf.g_00318
OG0001240	Syaa.g_02364	Praf.g_00260
OG0001241	Syaa.g_02374	Praf.g_00250
OG0001243	Syaa.g_02415	Praf.g_02402
OG0001244	Syaa.g_02445	Praf.g_02429
OG0001245	Syaa.g_01492	Praf.g_01003
OG0001246	Syaa.g_02023	Praf.g_00624
OG0001247	Syaa.g_01207	Praf.g_01572
OG0001248	Syaa.g_01204	Praf.g_01210
OG0001250	Syaa.g_00832	Praf.g_01598
OG0001252	Syaa.g_00867	Praf.g_01284
OG0001253	Syaa.g_01467	Praf.g_01008
OG0001254	Syaa.g_01029	Praf.g_02691
OG0001255	Syaa.g_01696	Praf.g_01134
OG0001256	Syaa.g_00567	Praf.g_00497
OG0001258	Syaa.g_00557	Praf.g_00486
OG0001259	Syaa.g_00669	Praf.g_00432
OG0001260	Syaa.g_00642	Praf.g_00403
OG0001261	Syaa.g_02259	Praf.g_02128
OG0001262	Syaa.g_00059	Praf.g_00061
OG0001263	Syaa.g_02418	Praf.g_02404
OG0001265	Syaa.g_02405	Praf.g_00217
OG0001266	Syaa.g_02532	Praf.g_02522
OG0001267	Syaa.g_00262	Praf.g_02279
OG0001268	Syaa.g_02176	Praf.g_02048
OG0001269	Syaa.g_01499	Praf.g_01616
OG0001270	Syaa.g_00701	Praf.g_01991
OG0001271	Syaa.g_01845	Praf.g_01910
OG0001272	Syaa.g_02045	Praf.g_00601
OG0001273	Syaa.g_01639	Praf.g_01687
OG0001274	Syaa.g_02563	Praf.g_02550
OG0001275	Syaa.g_01311	Praf.g_01351
OG0001276	Syaa.g_01295	Praf.g_01334
OG0001277	Syaa.g_02724	Praf.g_02752
OG0001278	Syaa.g_00966	Praf.g_00893
OG0001279	Syaa.g_01749	Praf.g_01769
OG0001280	Syaa.g_00738	Praf.g_00798
OG0001281	Syaa.g_00728	Praf.g_00789
OG0001283	Syaa.g_02734	Praf.g_02762
OG0001286	Syaa.g_02245	Praf.g_02111
OG0001287	Syaa.g_00121	Praf.g_00176
OG0001290	Syaa.g_02373	Praf.g_00251
OG0001291	Syaa.g_02428	Praf.g_02414
OG0001292	Syaa.g_00310	Praf.g_02211
OG0001293	Syaa.g_00288	Praf.g_02252
OG0001294	Syaa.g_01076	Praf.g_01750
OG0001295	Syaa.g_01964	Praf.g_00676
OG0001298	Syaa.g_01913	Praf.g_00722
OG0001300	Syaa.g_00905	Praf.g_01206
OG0001301	Syaa.g_00891	Praf.g_01122
OG0001302	Syaa.g_01600	Praf.g_00360
OG0001303	Syaa.g_01402	Praf.g_01431
OG0001309	Syaa.g_02005	Praf.g_00639
OG0001310	Syaa.g_00535	Praf.g_00465
OG0001311	Syaa.g_01293	Praf.g_01332
OG0001312	Syaa.g_01391	Praf.g_01421
OG0001316	Syaa.g_02434	Praf.g_02421
OG0001319	Syaa.g_00273	Praf.g_02269
OG0001321	Syaa.g_00719	Praf.g_01961
OG0001322	Syaa.g_00720	Praf.g_01960
OG0001323	Syaa.g_02002	Praf.g_00642
OG0001324	Syaa.g_00904	Praf.g_01205
OG0001326	Syaa.g_00396, Syaa.g_02672	Praf.g_02735
OG0001327	Syaa.g_01083	Praf.g_01640
OG0001328	Syaa.g_01104	Praf.g_01473
OG0001330	Syaa.g_00746	Praf.g_00805
OG0001331	Syaa.g_02065	Praf.g_00578
OG0001334	Syaa.g_02216	Praf.g_02077
OG0001335	Syaa.g_02215	Praf.g_02076
OG0001336	Syaa.g_02735	Praf.g_02763
OG0001337	Syaa.g_02219, Syaa.g_02200	Praf.g_02067
OG0001339	Syaa.g_02376	Praf.g_00248
OG0001340	Syaa.g_02199	Praf.g_02066
OG0001341	Syaa.g_00897	Praf.g_01580
OG0001344	Syaa.g_00775	Praf.g_00859
OG0001347	Syaa.g_00195	Praf.g_00085
OG0001348	Syaa.g_00847	Praf.g_02569
OG0001350	Syaa.g_02107	Praf.g_00386
OG0001351	Syaa.g_01863	Praf.g_01958
OG0001352	Syaa.g_01987	Praf.g_01127
OG0001353	Syaa.g_00841	Praf.g_01589, Praf.g_01588
OG0001354	Syaa.g_01338	Praf.g_01375
OG0001355	Syaa.g_01524	Praf.g_01484
OG0001356	Syaa.g_00848	Praf.g_01026
OG0001357	Syaa.g_02307	Praf.g_02005, Praf.g_01014
OG0001358	Syaa.g_01663	Praf.g_01665
OG0001360	Syaa.g_00805	Praf.g_00936
OG0001361	Syaa.g_00800	Praf.g_00883
OG0001362	Syaa.g_01789	Praf.g_01818
OG0001363	Syaa.g_01791	Praf.g_01820
OG0001366	Syaa.g_00524	Praf.g_00456
OG0001366	Syaa.g_01369	Praf.g_01900, Praf.g_00292, Praf.g_00278
OG0001369	Syaa.g_02363	Praf.g_00261
OG0001370	Syaa.g_01218, Syaa.g_02140, Syaa.g_02680	Praf.g_01578
OG0001373	Syaa.g_02671	Praf.g_02734
OG0001374	Syaa.g_02679	Praf.g_02742
OG0001376	Syaa.g_02614	Praf.g_02677
OG0001377	Syaa.g_02613	Praf.g_02676
OG0001378	Syaa.g_00700	Praf.g_01997
OG0001379	Syaa.g_00744	Praf.g_00803
OG0001382	Syaa.g_01866	Praf.g_01298
OG0001383	Syaa.g_02101	Praf.g_00394
OG0001385	Syaa.g_02668	Praf.g_02731
OG0001386	Syaa.g_02669	Praf.g_02732
OG0001387	Syaa.g_02670	Praf.g_02733
OG0001388	Syaa.g_02673	Praf.g_02736
OG0001389	Syaa.g_02674	Praf.g_02737
OG0001390	Syaa.g_02675	Praf.g_02738
OG0001391	Syaa.g_02676	Praf.g_02739
OG0001392	Syaa.g_02677	Praf.g_02740
OG0001393	Syaa.g_02678	Praf.g_02741
OG0001394	Syaa.g_01118	Praf.g_01496
OG0001395	Syaa.g_01267	Praf.g_01321
OG0001396	Syaa.g_00196	Praf.g_00084
OG0001398	Syaa.g_01424	Praf.g_01004
OG0001401	Syaa.g_00837	Praf.g_01593
OG0001402	Syaa.g_01658	Praf.g_01670
OG0001405	Syaa.g_02213	Praf.g_02074
OG0001406	Syaa.g_02615	Praf.g_02678
OG0001412	Syaa.g_00442	Praf.g_00131
OG0001416	Syaa.g_00731	Praf.g_00792
OG0001422	Syaa.g_00743	Praf.g_01950
OG0001423	Syaa.g_00365	Praf.g_00331
OG0001433	Syaa.g_00849	Praf.g_01027
OG0001434	Syaa.g_01123	Praf.g_01500
OG0001435	Syaa.g_01090	Praf.g_01457
OG0001438	Syaa.g_00247	Praf.g_02294
OG0001441	Syaa.g_02000	Praf.g_00644
OG0001442	Syaa.g_01138	Praf.g_01504
OG0001443	Syaa.g_02617	Praf.g_00493
OG0001444	Syaa.g_02357	Praf.g_00266
OG0001449	Syaa.g_02098, Syaa.g_01042	Praf.g_00353
OG0001452	Syaa.g_00301	Praf.g_00953
OG0001460	Syaa.g_00850	Praf.g_01028
OG0001461	Syaa.g_02328	Praf.g_01953
OG0001470	Syaa.g_00693	Praf.g_00094
OG0001475	Syaa.g_00691	Praf.g_00118
OG0001477	Syaa.g_00893	Praf.g_01119
OG0001479	Syaa.g_02178	Praf.g_02050
OG0001487	Syaa.g_01819	Praf.g_01852
OG0001488	Syaa.g_00791	Praf.g_00876
OG0001489	Syaa.g_02234	Praf.g_02100
OG0001494	Syaa.g_00483	Praf.g_00110
OG0001495	Syaa.g_02317	Praf.g_02174
OG0001496	Syaa.g_00895	Praf.g_01115
OG0001497	Syaa.g_00894	Praf.g_01118
OG0001498	Syaa.g_02148	Praf.g_02014
OG0001508	Syaa.g_00694	Praf.g_00093
OG0001509	Syaa.g_00085	Praf.g_00126
OG0001509	Syaa.g_00197	Praf.g_00127
OG0001510	Syaa.g_00116	Praf.g_00172
OG0001511	Syaa.g_02389	Praf.g_00232
OG0001512	Syaa.g_02105	Praf.g_00389
OG0001513	Syaa.g_00150	Praf.g_01976
OG0001514	Syaa.g_00896	Praf.g_01114
OG0001515	Syaa.g_00909	Praf.g_01214
OG0001516	Syaa.g_01067	Praf.g_01740
OG0001517	Syaa.g_02181	Praf.g_02053
OG0001518	Syaa.g_02609	Praf.g_02672
OG0001519	Syaa.g_02619	Praf.g_02682
OG0001523	Syaa.g_02713	Praf.g_01037
OG0001524	Syaa.g_02714	Praf.g_01038
OG0001527	Syaa.g_01936	Praf.g_00704
OG0001528	Syaa.g_00692	Praf.g_00096
OG0001529	Syaa.g_00050	Praf.g_00051
OG0001530	Syaa.g_02387	Praf.g_00238
OG0001531	Syaa.g_02104	Praf.g_00390
OG0001532	Syaa.g_01001	Praf.g_00924
OG0001533	Syaa.g_01857	Praf.g_00996
OG0001533	Syaa.g_01868	Praf.g_01998
OG0001534	Syaa.g_01280	Praf.g_01324
OG0001535	Syaa.g_01297	Praf.g_01336
OG0001536	Syaa.g_01362	Praf.g_01396
OG0001537	Syaa.g_01112	Praf.g_01488
OG0001538	Syaa.g_01159	Praf.g_01535
OG0001539	Syaa.g_01085	Praf.g_01637
OG0001540	Syaa.g_02420	Praf.g_02406
OG0001541	Syaa.g_02490	Praf.g_02478
OG0001542	Syaa.g_02499	Praf.g_02496
OG0001543	Syaa.g_02547	Praf.g_02571
OG0001544	Syaa.g_02618	Praf.g_02681
OG0001545	Syaa.g_02723	Praf.g_02751
OG0001556	Syaa.g_01008	Praf.g_01032
OG0001558	Syaa.g_00022	Praf.g_00020
OG0001559	Syaa.g_02386	Praf.g_00239
OG0001560	Syaa.g_02372	Praf.g_00252
OG0001561	Syaa.g_01291	Praf.g_01330
OG0001562	Syaa.g_01305	Praf.g_01344
OG0001563	Syaa.g_02250	Praf.g_02120
OG0001572	Syaa.g_01180	Praf.g_01094
OG0001573	Syaa.g_02519	Praf.g_01514
OG0001573	Syaa.g_01013	Praf.g_01943, Praf.g_00438, Praf.g_01171
OG0001574	Syaa.g_01938	Praf.g_00702
OG0001575	Syaa.g_01933	Praf.g_00707
OG0001577	Syaa.g_00765	Praf.g_00835
OG0001578	Syaa.g_01036	Praf.g_01053
OG0001579	Syaa.g_02207	Praf.g_02070
OG0001580	Syaa.g_02580	Praf.g_02612
OG0001586	Syaa.g_00479	Praf.g_00115
OG0001588	Syaa.g_00168	Praf.g_02371
OG0001589	Syaa.g_00664	Praf.g_00428
OG0001590	Syaa.g_01640	Praf.g_01617
OG0001591	Syaa.g_01078	Praf.g_01642
OG0001592	Syaa.g_02581	Praf.g_02613
OG0001614	Syaa.g_00130	Praf.g_00186
OG0001615	Syaa.g_01958	Praf.g_00682
OG0001616	Syaa.g_01024	Praf.g_00915
OG0001617	Syaa.g_00901	Praf.g_01199
OG0001618	Syaa.g_01254	Praf.g_01312
OG0001619	Syaa.g_01374	Praf.g_01406
OG0001620	Syaa.g_02169	Praf.g_02040
OG0001621	Syaa.g_00300	Praf.g_02241
OG0001622	Syaa.g_02733	Praf.g_02761
OG0001627	Syaa.g_00629	Praf.g_00545
OG0001634	Syaa.g_01073	Praf.g_01746
OG0001635	Syaa.g_00094	Praf.g_00968
OG0001636	Syaa.g_00043	Praf.g_00042
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Praf.g_00413
OG0001638	Syaa.g_00538	Praf.g_00467
OG0001639	Syaa.g_00626	Praf.g_00541
OG0001640	Syaa.g_00862	Praf.g_01288
OG0001641	Syaa.g_01321	Praf.g_01361
OG0001642	Syaa.g_00814	Praf.g_01615
OG0001643	Syaa.g_01628	Praf.g_01697
OG0001652	Syaa.g_00018	Praf.g_00018
OG0001653	Syaa.g_02360	Praf.g_00263
OG0001654	Syaa.g_00628	Praf.g_00543
OG0001655	Syaa.g_01223, Syaa.g_01723	Praf.g_02006, Praf.g_02586
OG0001656	Syaa.g_02209	Praf.g_02071
OG0001657	Syaa.g_02464	Praf.g_02443
OG0001658	Syaa.g_02591	Praf.g_02655
OG0001671	Syaa.g_02552	Praf.g_02564
OG0001672	Syaa.g_00339	Praf.g_00307
OG0001673	Syaa.g_02114	Praf.g_00377
OG0001675	Syaa.g_01307	Praf.g_01347, Praf.g_01345
OG0001677	Syaa.g_02223, Syaa.g_01003	Praf.g_02080
OG0001678	Syaa.g_02348	Praf.g_02198
OG0001691	Syaa.g_01665	Praf.g_01446
OG0001692	Syaa.g_01769	Praf.g_01789
OG0001693	Syaa.g_00880	Praf.g_02009
OG0001694	Syaa.g_00260	Praf.g_02281
OG0001695	Syaa.g_02708	Praf.g_02747
OG0001700	Syaa.g_01423	Praf.g_01043
OG0001702	Syaa.g_00322	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syaa.g_02057	Praf.g_00587
OG0001712	Syaa.g_01487	Praf.g_01581
OG0001714	Syaa.g_00084	Praf.g_00135
OG0001715	Syaa.g_01563	Praf.g_01024
OG0001716	Syaa.g_00817	Praf.g_01611
OG0001729	Syaa.g_02100	Praf.g_00395
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Praf.g_00397
OG0001731	Syaa.g_00599	Praf.g_00527
OG0001732	Syaa.g_00984	Praf.g_00909
OG0001733	Syaa.g_01080	Praf.g_01029
OG0001734	Syaa.g_00816	Praf.g_01613
OG0001735	Syaa.g_01060	Praf.g_01732
OG0001736	Syaa.g_00191	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348
OG0001737	Syaa.g_00241	Praf.g_02299
OG0001738	Syaa.g_00204	Praf.g_02334
OG0001739	Syaa.g_02706	Praf.g_02744
OG0001740	Syaa.g_02720	Praf.g_02750
OG0001747	Syaa.g_02442	Praf.g_02425
OG0001749	Syaa.g_00186	Praf.g_02353
OG0001750	Syaa.g_02358	Praf.g_00265
OG0001751	Syaa.g_02115	Praf.g_00376
OG0001752	Syaa.g_00639	Praf.g_00401
OG0001753	Syaa.g_00646	Praf.g_00407
OG0001754	Syaa.g_00647	Praf.g_00410
OG0001755	Syaa.g_02006	Praf.g_00638
OG0001759	Syaa.g_01505	Praf.g_01169
OG0001761	Syaa.g_01679	Praf.g_01255
OG0001762	Syaa.g_01314	Praf.g_01354
OG0001763	Syaa.g_01327	Praf.g_01365
OG0001764	Syaa.g_01412	Praf.g_01439
OG0001765	Syaa.g_01041	Praf.g_01647
OG0001766	Syaa.g_00230	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syaa.g_00179	Praf.g_02362
OG0001768	Syaa.g_02505	Praf.g_02503
OG0001783	Syaa.g_00126	Praf.g_00181
OG0001784	Syaa.g_02354	Praf.g_00277, Praf.g_00270
OG0001785	Syaa.g_00648	Praf.g_00411
OG0001786	Syaa.g_00581	Praf.g_00510
OG0001787	Syaa.g_01981	Praf.g_00659
OG0001788	Syaa.g_01978	Praf.g_00662
OG0001789	Syaa.g_00736	Praf.g_00797
OG0001790	Syaa.g_00760	Praf.g_00828
OG0001792	Syaa.g_00977	Praf.g_00903
OG0001794	Syaa.g_01283	Praf.g_01071
OG0001796	Syaa.g_01303	Praf.g_01342
OG0001797	Syaa.g_01382	Praf.g_01413
OG0001798	Syaa.g_01655	Praf.g_01672
OG0001799	Syaa.g_01617	Praf.g_01715
OG0001800	Syaa.g_01750	Praf.g_01771
OG0001801	Syaa.g_01759	Praf.g_01780
OG0001803	Syaa.g_00709	Praf.g_01983
OG0001804	Syaa.g_02147	Praf.g_02013
OG0001805	Syaa.g_00305	Praf.g_02216
OG0001806	Syaa.g_00272	Praf.g_02270
OG0001807	Syaa.g_00176	Praf.g_02365
OG0001808	Syaa.g_00163	Praf.g_02374
OG0001810	Syaa.g_02432	Praf.g_02419
OG0001811	Syaa.g_02497	Praf.g_02493
OG0001812	Syaa.g_02582	Praf.g_02614
OG0001813	Syaa.g_02646	Praf.g_02701
OG0001814	Syaa.g_02744	Praf.g_02769
OG0001815	Syaa.g_02753	Praf.g_02778
OG0001838	Syaa.g_00008	Praf.g_00008
OG0001839	Syaa.g_00039	Praf.g_00038
OG0001840	Syaa.g_00056	Praf.g_00057
OG0001841	Syaa.g_00063	Praf.g_00065
OG0001842	Syaa.g_00634	Praf.g_00168
OG0001843	Syaa.g_00131	Praf.g_00187
OG0001844	Syaa.g_00132	Praf.g_00188
OG0001845	Syaa.g_00133	Praf.g_00190
OG0001846	Syaa.g_02408	Praf.g_00215
OG0001847	Syaa.g_02406	Praf.g_00216
OG0001848	Syaa.g_02402	Praf.g_00220
OG0001849	Syaa.g_00328	Praf.g_00298
OG0001850	Syaa.g_00337	Praf.g_00305
OG0001851	Syaa.g_00343	Praf.g_00311
OG0001852	Syaa.g_00344	Praf.g_00312
OG0001853	Syaa.g_00351	Praf.g_00319
OG0001854	Syaa.g_02109	Praf.g_00380
OG0001856	Syaa.g_00575	Praf.g_00506
OG0001857	Syaa.g_00578	Praf.g_00509
OG0001858	Syaa.g_00606	Praf.g_00531
OG0001859	Syaa.g_02069	Praf.g_00574
OG0001860	Syaa.g_02055	Praf.g_00588
OG0001861	Syaa.g_02044	Praf.g_00602
OG0001862	Syaa.g_02033	Praf.g_00613
OG0001863	Syaa.g_02028	Praf.g_00618
OG0001864	Syaa.g_01969	Praf.g_00671
OG0001865	Syaa.g_01901	Praf.g_00736
OG0001866	Syaa.g_01878	Praf.g_00762
OG0001867	Syaa.g_01681	Praf.g_00772
OG0001868	Syaa.g_00732	Praf.g_00793
OG0001869	Syaa.g_00764	Praf.g_00834
OG0001870	Syaa.g_00773	Praf.g_00857
OG0001871	Syaa.g_00778	Praf.g_00862
OG0001872	Syaa.g_00970	Praf.g_00896
OG0001873	Syaa.g_01023	Praf.g_00916
OG0001874	Syaa.g_01026	Praf.g_00935
OG0001877	Syaa.g_00908	Praf.g_01213
OG0001878	Syaa.g_01310	Praf.g_01350
OG0001879	Syaa.g_01316	Praf.g_01357
OG0001880	Syaa.g_01352	Praf.g_01389
OG0001881	Syaa.g_01354	Praf.g_01390
OG0001882	Syaa.g_01379	Praf.g_01410
OG0001883	Syaa.g_01384	Praf.g_01414
OG0001884	Syaa.g_01393	Praf.g_01423
OG0001885	Syaa.g_01407	Praf.g_01434
OG0001886	Syaa.g_01411	Praf.g_01438
OG0001887	Syaa.g_01103	Praf.g_01472
OG0001888	Syaa.g_01131	Praf.g_01513
OG0001889	Syaa.g_01186	Praf.g_01544
OG0001890	Syaa.g_00825	Praf.g_01605
OG0001891	Syaa.g_00821	Praf.g_01609
OG0001892	Syaa.g_00809	Praf.g_01621
OG0001893	Syaa.g_01654	Praf.g_01673
OG0001894	Syaa.g_01634, Syaa.g_01635	Praf.g_01691
OG0001895	Syaa.g_01756	Praf.g_01774
OG0001896	Syaa.g_00697	Praf.g_02000
OG0001897	Syaa.g_02172	Praf.g_02046
OG0001898	Syaa.g_02188	Praf.g_02064
OG0001899	Syaa.g_02261	Praf.g_02130
OG0001900	Syaa.g_00287	Praf.g_02253
OG0001901	Syaa.g_00286	Praf.g_02254
OG0001902	Syaa.g_00255	Praf.g_02286
OG0001903	Syaa.g_00246	Praf.g_02295
OG0001904	Syaa.g_00173	Praf.g_02367
OG0001905	Syaa.g_00161	Praf.g_02376
OG0001906	Syaa.g_02421	Praf.g_02407
OG0001907	Syaa.g_02441	Praf.g_02423
OG0001908	Syaa.g_02492	Praf.g_02479
OG0001909	Syaa.g_02503	Praf.g_02501
OG0001910	Syaa.g_02555	Praf.g_02558
OG0001912	Syaa.g_02602	Praf.g_02666
OG0001913	Syaa.g_02604	Praf.g_02668
OG0001914	Syaa.g_01033	Praf.g_02695
OG0001928	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644, Syaa.g_01727	Praf.g_01813
OG0001929	Syaa.g_00070	Praf.g_00073
OG0001930	Syaa.g_00633	Praf.g_00169
OG0001931	Syaa.g_00632	Praf.g_00170
OG0001933	Syaa.g_02383	Praf.g_00241
OG0001934	Syaa.g_02368	Praf.g_00256
OG0001935	Syaa.g_00346	Praf.g_00314
OG0001936	Syaa.g_01533	Praf.g_00347
OG0001937	Syaa.g_00591	Praf.g_00519
OG0001939	Syaa.g_00912	Praf.g_00680
OG0001940	Syaa.g_01914	Praf.g_00721
OG0001941	Syaa.g_00727	Praf.g_00788
OG0001943	Syaa.g_01465	Praf.g_00868
OG0001944	Syaa.g_01433	Praf.g_00967
OG0001946	Syaa.g_00907	Praf.g_01208
OG0001947	Syaa.g_00859	Praf.g_01290
OG0001948	Syaa.g_01325	Praf.g_01363
OG0001949	Syaa.g_01344	Praf.g_01379
OG0001950	Syaa.g_01346	Praf.g_01381
OG0001951	Syaa.g_01355	Praf.g_01391
OG0001952	Syaa.g_01380	Praf.g_01411
OG0001953	Syaa.g_01381	Praf.g_01412
OG0001954	Syaa.g_01438	Praf.g_01571
OG0001957	Syaa.g_01649	Praf.g_01679
OG0001958	Syaa.g_01062	Praf.g_01735
OG0001959	Syaa.g_01047	Praf.g_01873
OG0001960	Syaa.g_01836, Syaa.g_01834, Syaa.g_01835	Praf.g_01885
OG0001961	Syaa.g_01847	Praf.g_01912
OG0001964	Syaa.g_02335	Praf.g_02186
OG0001965	Syaa.g_01602	Praf.g_02240
OG0001966	Syaa.g_00292	Praf.g_02248
OG0001967	Syaa.g_00290	Praf.g_02250
OG0001968	Syaa.g_00289	Praf.g_02251
OG0001969	Syaa.g_00224	Praf.g_02317
OG0001970	Syaa.g_02423	Praf.g_02409
OG0001971	Syaa.g_02501	Praf.g_02499
OG0001972	Syaa.g_02567	Praf.g_02546
OG0001974	Syaa.g_02587	Praf.g_02653
OG0001975	Syaa.g_01032	Praf.g_02694
OG0001976	Syaa.g_01034	Praf.g_02696
OG0001991	Syaa.g_01102	Praf.g_01051
OG0001995	Syaa.g_00925	Praf.g_00667
OG0001996	Syaa.g_00036	Praf.g_00034
OG0001997	Syaa.g_02356	Praf.g_00267
OG0001999	Syaa.g_00675	Praf.g_00439
OG0002000	Syaa.g_02004	Praf.g_00640
OG0002002	Syaa.g_00971	Praf.g_00897
OG0002005	Syaa.g_01873	Praf.g_01233
