Orthogroup	Syaa	Pras
OG0001115	Syaa.g_01337	Pras.g_01870
OG0001116	Syaa.g_01335	Pras.g_01871
OG0001117	Syaa.g_01334	Pras.g_01872
OG0001118	Syaa.g_01333	Pras.g_01873
OG0001119	Syaa.g_01331	Pras.g_01874
OG0001120	Syaa.g_01328	Pras.g_01876
OG0001121	Syaa.g_01125	Pras.g_00021, Pras.g_01880
OG0001122	Syaa.g_01301	Pras.g_01906
OG0001123	Syaa.g_01294	Pras.g_01910
OG0001124	Syaa.g_01292	Pras.g_01912
OG0001125	Syaa.g_01290	Pras.g_01913
OG0001126	Syaa.g_00864	Pras.g_01923
OG0001127	Syaa.g_00865	Pras.g_01924
OG0001128	Syaa.g_00868	Pras.g_01926
OG0001129	Syaa.g_00870	Pras.g_01927
OG0001130	Syaa.g_00871	Pras.g_01928
OG0001131	Syaa.g_01108	Pras.g_01964
OG0001132	Syaa.g_01468	Pras.g_01973
OG0001133	Syaa.g_01656	Pras.g_00009
OG0001134	Syaa.g_01028	Pras.g_00023
OG0001135	Syaa.g_01030	Pras.g_00026
OG0001136	Syaa.g_00767	Pras.g_00053
OG0001137	Syaa.g_00786	Pras.g_00064
OG0001138	Syaa.g_01002	Pras.g_00082
OG0001139	Syaa.g_01000	Pras.g_00083
OG0001140	Syaa.g_00999	Pras.g_00084
OG0001141	Syaa.g_00998	Pras.g_00085
OG0001142	Syaa.g_00997	Pras.g_00086
OG0001143	Syaa.g_00987	Pras.g_00093
OG0001144	Syaa.g_00978	Pras.g_00099
OG0001145	Syaa.g_00748	Pras.g_00200
OG0001146	Syaa.g_00729	Pras.g_00213
OG0001147	Syaa.g_01837	Pras.g_00236
OG0001148	Syaa.g_02061	Pras.g_00252
OG0001149	Syaa.g_02062	Pras.g_00253
OG0001150	Syaa.g_02063	Pras.g_00254
OG0001151	Syaa.g_02076	Pras.g_00265
OG0001152	Syaa.g_02077	Pras.g_00266
OG0001153	Syaa.g_01811	Pras.g_00382
OG0001154	Syaa.g_01812	Pras.g_00384
OG0001156	Syaa.g_00623	Pras.g_00400
OG0001157	Syaa.g_00622	Pras.g_00401
OG0001158	Syaa.g_00619	Pras.g_00402
OG0001160	Syaa.g_00574	Pras.g_00428
OG0001161	Syaa.g_02620	Pras.g_00441
OG0001162	Syaa.g_01203	Pras.g_00452
OG0001163	Syaa.g_00566	Pras.g_00542
OG0001164	Syaa.g_00560	Pras.g_00546
OG0001165	Syaa.g_00555	Pras.g_00549
OG0001166	Syaa.g_00527	Pras.g_00569
OG0001167	Syaa.g_00673	Pras.g_00586
OG0001168	Syaa.g_00672	Pras.g_00588
OG0001169	Syaa.g_00670	Pras.g_00590
OG0001170	Syaa.g_00668	Pras.g_00592
OG0001171	Syaa.g_00655	Pras.g_00602
OG0001172	Syaa.g_02347	Pras.g_00616
OG0001173	Syaa.g_02346	Pras.g_00617
OG0001174	Syaa.g_02338	Pras.g_00625
OG0001175	Syaa.g_02337	Pras.g_00626
OG0001176	Syaa.g_02314	Pras.g_00633
OG0001177	Syaa.g_02316	Pras.g_00636
OG0001178	Syaa.g_00546	Pras.g_00641
OG0001179	Syaa.g_02268	Pras.g_00671
OG0001180	Syaa.g_02243	Pras.g_00693
OG0001181	Syaa.g_02239	Pras.g_00697
OG0001182	Syaa.g_02230	Pras.g_00704
OG0001183	Syaa.g_02224	Pras.g_00708
OG0001184	Syaa.g_00151	Pras.g_00724
OG0001186	Syaa.g_00081	Pras.g_00762
OG0001187	Syaa.g_00082	Pras.g_00766
OG0001188	Syaa.g_00075	Pras.g_00769
OG0001189	Syaa.g_00057	Pras.g_00786
OG0001190	Syaa.g_02592	Pras.g_00790
OG0001191	Syaa.g_02605	Pras.g_00800
OG0001192	Syaa.g_02612	Pras.g_00804
OG0001193	Syaa.g_02658	Pras.g_00815
OG0001194	Syaa.g_02660	Pras.g_00816
OG0001195	Syaa.g_02661	Pras.g_00817
OG0001196	Syaa.g_02741	Pras.g_00830
OG0001197	Syaa.g_02743	Pras.g_00831
OG0001198	Syaa.g_02755	Pras.g_00839
OG0001199	Syaa.g_00347	Pras.g_00925
OG0001200	Syaa.g_00345	Pras.g_00927
OG0001201	Syaa.g_02381	Pras.g_00959
OG0001202	Syaa.g_02528	Pras.g_01050
OG0001203	Syaa.g_02106	Pras.g_01090
OG0001204	Syaa.g_00316	Pras.g_01095
OG0001205	Syaa.g_00713	Pras.g_01323
OG0001206	Syaa.g_01855	Pras.g_01340
OG0001207	Syaa.g_02058	Pras.g_01355
OG0001208	Syaa.g_02049	Pras.g_01360
OG0001209	Syaa.g_01977	Pras.g_01412
OG0001210	Syaa.g_01967	Pras.g_01417
OG0001211	Syaa.g_01950	Pras.g_01427
OG0001212	Syaa.g_01892	Pras.g_01472
OG0001213	Syaa.g_01646	Pras.g_01505
OG0001214	Syaa.g_01631	Pras.g_01513
OG0001215	Syaa.g_00914	Pras.g_01566
OG0001216	Syaa.g_01238	Pras.g_01608
OG0001217	Syaa.g_01559	Pras.g_01649
OG0001218	Syaa.g_01820	Pras.g_01657
OG0001219	Syaa.g_01404	Pras.g_01690
OG0001220	Syaa.g_00812	Pras.g_01752
OG0001221	Syaa.g_01111	Pras.g_01812
OG0001222	Syaa.g_01371	Pras.g_01851
OG0001223	Syaa.g_01326	Pras.g_01877
OG0001224	Syaa.g_00874	Pras.g_01930
OG0001225	Syaa.g_00876	Pras.g_01932
OG0001226	Syaa.g_01579	Pras.g_01958
OG0001227	Syaa.g_02622	Pras.g_01976
OG0001228	Syaa.g_00695	Pras.g_00102
OG0001229	Syaa.g_00899	Pras.g_00248
OG0001230	Syaa.g_01764	Pras.g_00342
OG0001231	Syaa.g_00017	Pras.g_00450
OG0001232	Syaa.g_00508	Pras.g_00573
OG0001233	Syaa.g_00667	Pras.g_00593
OG0001234	Syaa.g_02333	Pras.g_00628
OG0001235	Syaa.g_02323	Pras.g_00638
OG0001236	Syaa.g_00154	Pras.g_00721
OG0001238	Syaa.g_02607	Pras.g_00801
OG0001240	Syaa.g_02364	Pras.g_00944
OG0001241	Syaa.g_02374	Pras.g_00952
OG0001242	Syaa.g_02407	Pras.g_00970
OG0001243	Syaa.g_02415	Pras.g_00976
OG0001244	Syaa.g_02445	Pras.g_00992
OG0001245	Syaa.g_01492	Pras.g_01233
OG0001246	Syaa.g_02023	Pras.g_01382
OG0001247	Syaa.g_01207	Pras.g_01559
OG0001248	Syaa.g_01204	Pras.g_01561
OG0001250	Syaa.g_00832	Pras.g_01741
OG0001251	Syaa.g_02667	Pras.g_01789
OG0001252	Syaa.g_00867	Pras.g_01925
OG0001253	Syaa.g_01467	Pras.g_01977
OG0001254	Syaa.g_01029	Pras.g_00025
OG0001255	Syaa.g_01696	Pras.g_00040
OG0001256	Syaa.g_00567	Pras.g_00443
OG0001257	Syaa.g_01418, Syaa.g_00405	Pras.g_00449
OG0001258	Syaa.g_00557	Pras.g_00547
OG0001259	Syaa.g_00669	Pras.g_00591
OG0001260	Syaa.g_00642	Pras.g_00608
OG0001261	Syaa.g_02259	Pras.g_00679
OG0001262	Syaa.g_00059	Pras.g_00784
OG0001263	Syaa.g_02418	Pras.g_00979
OG0001265	Syaa.g_02405	Pras.g_00969
OG0001266	Syaa.g_02532	Pras.g_01054
OG0001267	Syaa.g_00262	Pras.g_01132
OG0001268	Syaa.g_02176	Pras.g_01192
OG0001269	Syaa.g_01499	Pras.g_01212
OG0001270	Syaa.g_00701	Pras.g_01312
OG0001271	Syaa.g_01845	Pras.g_01350
OG0001272	Syaa.g_02045	Pras.g_01364
OG0001273	Syaa.g_01639	Pras.g_01507
OG0001274	Syaa.g_02563	Pras.g_01579
OG0001275	Syaa.g_01311	Pras.g_01888
OG0001276	Syaa.g_01295	Pras.g_01909
OG0001277	Syaa.g_02724	Pras.g_01966
OG0001278	Syaa.g_00966	Pras.g_00107
OG0001279	Syaa.g_01749	Pras.g_00152
OG0001280	Syaa.g_00738	Pras.g_00208
OG0001282	Syaa.g_02060	Pras.g_00251
OG0001283	Syaa.g_02734	Pras.g_00270
OG0001284	Syaa.g_00583	Pras.g_00423
OG0001286	Syaa.g_02245	Pras.g_00691
OG0001287	Syaa.g_00121	Pras.g_00745
OG0001289	Syaa.g_00327	Pras.g_00938
OG0001290	Syaa.g_02373	Pras.g_00951
OG0001291	Syaa.g_02428	Pras.g_00986
OG0001292	Syaa.g_00310	Pras.g_01100
OG0001293	Syaa.g_00288	Pras.g_01113
OG0001294	Syaa.g_01076	Pras.g_01231
OG0001295	Syaa.g_01964	Pras.g_01345
OG0001296	Syaa.g_02017	Pras.g_01387
OG0001297	Syaa.g_02013	Pras.g_01392
OG0001298	Syaa.g_01913	Pras.g_01453
OG0001299	Syaa.g_01070	Pras.g_01542
OG0001300	Syaa.g_00905	Pras.g_01569
OG0001301	Syaa.g_00891	Pras.g_01572
OG0001302	Syaa.g_01600	Pras.g_01688
OG0001303	Syaa.g_01402	Pras.g_01892
OG0001304	Syaa.g_01281	Pras.g_01919
OG0001305	Syaa.g_00885	Pras.g_01938
OG0001306	Syaa.g_00753	Pras.g_00042
OG0001309	Syaa.g_02005	Pras.g_00447
OG0001310	Syaa.g_00535	Pras.g_00562
OG0001311	Syaa.g_01293	Pras.g_01911
OG0001314	Syaa.g_01225	Pras.g_01639
OG0001315	Syaa.g_02226	Pras.g_00913
OG0001316	Syaa.g_02434	Pras.g_00991
OG0001317	Syaa.g_02112	Pras.g_01086
OG0001318	Syaa.g_00296	Pras.g_01108
OG0001319	Syaa.g_00273	Pras.g_01124
OG0001321	Syaa.g_00719	Pras.g_01329
OG0001322	Syaa.g_00720	Pras.g_01330
OG0001323	Syaa.g_02002	Pras.g_01397
OG0001324	Syaa.g_00904	Pras.g_01570
OG0001325	Syaa.g_01243	Pras.g_01611
OG0001326	Syaa.g_00396, Syaa.g_02672	Pras.g_01777
OG0001327	Syaa.g_01083	Pras.g_01950
OG0001328	Syaa.g_01104	Pras.g_01975
OG0001330	Syaa.g_00746	Pras.g_00177
OG0001331	Syaa.g_02065	Pras.g_00256
OG0001334	Syaa.g_02216	Pras.g_00711
OG0001335	Syaa.g_02215	Pras.g_00712
OG0001336	Syaa.g_02735	Pras.g_00827
OG0001339	Syaa.g_02376	Pras.g_00954
OG0001340	Syaa.g_02199	Pras.g_01180
OG0001341	Syaa.g_00897	Pras.g_01647
OG0001343	Syaa.g_02664	Pras.g_01786
OG0001344	Syaa.g_00775	Pras.g_00060
OG0001345	Syaa.g_00803	Pras.g_00075
OG0001346	Syaa.g_00734	Pras.g_00210
OG0001349	Syaa.g_00454	Pras.g_00292
OG0001352	Syaa.g_01987	Pras.g_01556
OG0001355	Syaa.g_01524	Pras.g_00144
OG0001358	Syaa.g_01663	Pras.g_01496
OG0001359	Syaa.g_02663	Pras.g_01787
OG0001360	Syaa.g_00805	Pras.g_01978
OG0001361	Syaa.g_00800	Pras.g_00072
OG0001362	Syaa.g_01789	Pras.g_00364
OG0001363	Syaa.g_01791	Pras.g_00366
OG0001364	Syaa.g_00171	Pras.g_00714
OG0001369	Syaa.g_02363	Pras.g_00943
OG0001370	Syaa.g_01218, Syaa.g_02140, Syaa.g_02680	Pras.g_01337
OG0001373	Syaa.g_02671	Pras.g_01776
OG0001374	Syaa.g_02679	Pras.g_01784
OG0001375	Syaa.g_02665	Pras.g_01785
OG0001376	Syaa.g_02614	Pras.g_01944
OG0001377	Syaa.g_02613	Pras.g_01945
OG0001378	Syaa.g_00700	Pras.g_01987
OG0001382	Syaa.g_01866	Pras.g_00462
OG0001385	Syaa.g_02668	Pras.g_01773
OG0001386	Syaa.g_02669	Pras.g_01774
OG0001387	Syaa.g_02670	Pras.g_01775
OG0001388	Syaa.g_02673	Pras.g_01778
OG0001389	Syaa.g_02674	Pras.g_01779
OG0001390	Syaa.g_02675	Pras.g_01780
OG0001391	Syaa.g_02676	Pras.g_01781
OG0001392	Syaa.g_02677	Pras.g_01782
OG0001393	Syaa.g_02678	Pras.g_01783
OG0001394	Syaa.g_01118	Pras.g_01816
OG0001395	Syaa.g_01267	Pras.g_01921
OG0001404	Syaa.g_00355	Pras.g_00920
OG0001405	Syaa.g_02213	Pras.g_01178
OG0001406	Syaa.g_02615	Pras.g_01943
OG0001407	Syaa.g_01986	Pras.g_01956
OG0001408	Syaa.g_00953	Pras.g_01961
OG0001413	Syaa.g_01590	Pras.g_00438
OG0001416	Syaa.g_00731	Pras.g_01336
OG0001417	Syaa.g_01339	Pras.g_01347
OG0001419	Syaa.g_01985	Pras.g_01957
OG0001420	Syaa.g_01991	Pras.g_01996
OG0001421	Syaa.g_01583, Syaa.g_01469	Pras.g_00444
OG0001422	Syaa.g_00743	Pras.g_00467
OG0001423	Syaa.g_00365	Pras.g_01277, Pras.g_01276
OG0001428	Syaa.g_02481	Pras.g_01023
OG0001430	Syaa.g_02584	Pras.g_00172
OG0001432	Syaa.g_00930	Pras.g_00436
OG0001435	Syaa.g_01090	Pras.g_01797
OG0001439	Syaa.g_00221	Pras.g_01159
OG0001441	Syaa.g_02000	Pras.g_01399
OG0001442	Syaa.g_01138	Pras.g_01637
OG0001447	Syaa.g_02416	Pras.g_00977
OG0001448	Syaa.g_00423	Pras.g_01220
OG0001449	Syaa.g_02098, Syaa.g_01042	Pras.g_01254, Pras.g_01253
OG0001453	Syaa.g_01319	Pras.g_01882
OG0001454	Syaa.g_01580	Pras.g_01971
OG0001456	Syaa.g_02687	Pras.g_00033
OG0001457	Syaa.g_02688	Pras.g_00034
OG0001458	Syaa.g_02689	Pras.g_00035
OG0001465	Syaa.g_01211	Pras.g_01578
OG0001468	Syaa.g_01597	Pras.g_01948
OG0001471	Syaa.g_00226	Pras.g_00439
OG0001473	Syaa.g_01603	Pras.g_00763
OG0001474	Syaa.g_02175	Pras.g_01193
OG0001475	Syaa.g_00691	Pras.g_00306
OG0001479	Syaa.g_02178	Pras.g_01190
OG0001480	Syaa.g_00810	Pras.g_01222
OG0001482	Syaa.g_01329	Pras.g_01334
OG0001486	Syaa.g_00768	Pras.g_00054
OG0001492	Syaa.g_00969	Pras.g_00104
OG0001493	Syaa.g_00961	Pras.g_00112
OG0001495	Syaa.g_02317	Pras.g_00635
OG0001499	Syaa.g_01698	Pras.g_00912
OG0001502	Syaa.g_00819	Pras.g_01671
OG0001507	Syaa.g_02137	Pras.g_00491
OG0001520	Syaa.g_01929	Pras.g_01246
OG0001523	Syaa.g_02713	Pras.g_00027
OG0001524	Syaa.g_02714	Pras.g_00028
OG0001547	Syaa.g_01420	Pras.g_01673
OG0001548	Syaa.g_01573	Pras.g_01677
OG0001549	Syaa.g_00806	Pras.g_01759
OG0001551	Syaa.g_00853	Pras.g_00032
OG0001552	Syaa.g_01229	Pras.g_00121
OG0001554	Syaa.g_02590	Pras.g_00445
OG0001557	Syaa.g_01119	Pras.g_01817
OG0001564	Syaa.g_02683	Pras.g_00320, Pras.g_00300
OG0001567	Syaa.g_01421	Pras.g_01672
OG0001568	Syaa.g_01416	Pras.g_01674
OG0001572	Syaa.g_01180	Pras.g_00143
OG0001582	Syaa.g_01746	Pras.g_01346
OG0001586	Syaa.g_00479	Pras.g_00313
OG0001602	Syaa.g_01210	Pras.g_01577
OG0001607	Syaa.g_01519	Pras.g_00029
OG0001613	Syaa.g_02227	Pras.g_00706
OG0001625	Syaa.g_00294	Pras.g_01110
OG0001627	Syaa.g_00629	Pras.g_01654
OG0001633	Syaa.g_00855	Pras.g_00247
OG0001647	Syaa.g_00271	Pras.g_01125
OG0001667	Syaa.g_01129	Pras.g_00180
OG0001709	Syaa.g_00453	Pras.g_00293
OG0001712	Syaa.g_01487	Pras.g_01267
OG0001713	Syaa.g_00783	Pras.g_00908
OG0001718	Syaa.g_00941	Pras.g_01216
OG0001755	Syaa.g_02006	Pras.g_00305
OG0001924	Syaa.g_01671	Pras.g_00517
OG0001925	Syaa.g_01672	Pras.g_00518
OG0001926	Syaa.g_01673	Pras.g_00519
OG0001927	Syaa.g_01674	Pras.g_00520
OG0001959	Syaa.g_01047	Pras.g_00228
OG0001993	Syaa.g_01669	Pras.g_00515
OG0001994	Syaa.g_01670	Pras.g_00516
OG0002015	Syaa.g_00182	Pras.g_00315
OG0002063	Syaa.g_00949	Pras.g_00499
OG0002096	Syaa.g_00492	Pras.g_00278
OG0002108	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398	Pras.g_01600
OG0002112	Syaa.g_00234, Syaa.g_00233	Pras.g_01258
OG0002157	Syaa.g_00232	Pras.g_01259
OG0002158	Syaa.g_00235	Pras.g_01257
OG0002244	Syaa.g_02136	Pras.g_00490
OG0002562	Syaa.g_00378, Syaa.g_01741, Syaa.g_01270, Syaa.g_02631	Pras.g_01597
OG0002785	Syaa.g_01235	Pras.g_01591
OG0003026	Syaa.g_00490	Pras.g_00308
OG0003635	Syaa.g_01734	Pras.g_01601
