Orthogroup	Syaa	Prav
OG0001118	Syaa.g_01333	Prav.g_00570
OG0001119	Syaa.g_01331	Prav.g_00571
OG0001120	Syaa.g_01328	Prav.g_00573
OG0001121	Syaa.g_01125	Prav.g_00031, Prav.g_00576
OG0001122	Syaa.g_01301	Prav.g_00905
OG0001123	Syaa.g_01294	Prav.g_00909
OG0001124	Syaa.g_01292	Prav.g_00911
OG0001125	Syaa.g_01290	Prav.g_00912
OG0001126	Syaa.g_00864	Prav.g_00922
OG0001127	Syaa.g_00865	Prav.g_00923
OG0001128	Syaa.g_00868	Prav.g_00925
OG0001129	Syaa.g_00870	Prav.g_00926
OG0001130	Syaa.g_00871	Prav.g_00927
OG0001131	Syaa.g_01108	Prav.g_00242
OG0001132	Syaa.g_01468	Prav.g_00252
OG0001133	Syaa.g_01656	Prav.g_00019
OG0001134	Syaa.g_01028	Prav.g_00033
OG0001135	Syaa.g_01030	Prav.g_00036
OG0001136	Syaa.g_00767	Prav.g_00062
OG0001137	Syaa.g_00786	Prav.g_00073
OG0001138	Syaa.g_01002	Prav.g_01855
OG0001139	Syaa.g_01000	Prav.g_01854
OG0001140	Syaa.g_00999	Prav.g_01853
OG0001141	Syaa.g_00998	Prav.g_01852
OG0001142	Syaa.g_00997	Prav.g_01851
OG0001143	Syaa.g_00987	Prav.g_01844
OG0001144	Syaa.g_00978	Prav.g_01839
OG0001145	Syaa.g_00748	Prav.g_01430
OG0001146	Syaa.g_00729	Prav.g_01442
OG0001147	Syaa.g_01837	Prav.g_01459
OG0001148	Syaa.g_02061	Prav.g_01475
OG0001149	Syaa.g_02062	Prav.g_01476
OG0001150	Syaa.g_02063	Prav.g_01477
OG0001151	Syaa.g_02076	Prav.g_01488
OG0001152	Syaa.g_02077	Prav.g_01489
OG0001153	Syaa.g_01811	Prav.g_01610
OG0001154	Syaa.g_01812	Prav.g_01611
OG0001156	Syaa.g_00623	Prav.g_01626
OG0001157	Syaa.g_00622	Prav.g_01627
OG0001158	Syaa.g_00619	Prav.g_01628
OG0001159	Syaa.g_00618	Prav.g_01629
OG0001160	Syaa.g_00574	Prav.g_01653
OG0001161	Syaa.g_02620	Prav.g_01664
OG0001162	Syaa.g_01203	Prav.g_01675
OG0001163	Syaa.g_00566	Prav.g_01753
OG0001164	Syaa.g_00560	Prav.g_01757
OG0001165	Syaa.g_00555	Prav.g_01760
OG0001166	Syaa.g_00527	Prav.g_01780
OG0001167	Syaa.g_00673	Prav.g_01797
OG0001168	Syaa.g_00672	Prav.g_01799
OG0001169	Syaa.g_00670	Prav.g_01801
OG0001170	Syaa.g_00668	Prav.g_01803
OG0001171	Syaa.g_00655	Prav.g_01813
OG0001172	Syaa.g_02347	Prav.g_00271
OG0001173	Syaa.g_02346	Prav.g_00272
OG0001174	Syaa.g_02338	Prav.g_00280
OG0001175	Syaa.g_02337	Prav.g_00281
OG0001176	Syaa.g_02314	Prav.g_00288
OG0001177	Syaa.g_02316	Prav.g_00291
OG0001178	Syaa.g_00546	Prav.g_00296
OG0001179	Syaa.g_02268	Prav.g_00616
OG0001180	Syaa.g_02243	Prav.g_00638
OG0001181	Syaa.g_02239	Prav.g_00642
OG0001182	Syaa.g_02230	Prav.g_00649
OG0001183	Syaa.g_02224	Prav.g_00654
OG0001184	Syaa.g_00151	Prav.g_00670
OG0001186	Syaa.g_00081	Prav.g_00707
OG0001187	Syaa.g_00082	Prav.g_00711
OG0001188	Syaa.g_00075	Prav.g_00713
OG0001189	Syaa.g_00057	Prav.g_00730
OG0001190	Syaa.g_02592	Prav.g_00734
OG0001191	Syaa.g_02605	Prav.g_00744
OG0001192	Syaa.g_02612	Prav.g_00749
OG0001193	Syaa.g_02658	Prav.g_00759
OG0001194	Syaa.g_02660	Prav.g_00760
OG0001195	Syaa.g_02661	Prav.g_00761
OG0001196	Syaa.g_02741	Prav.g_00774
OG0001197	Syaa.g_02743	Prav.g_00775
OG0001198	Syaa.g_02755	Prav.g_00783
OG0001199	Syaa.g_00347	Prav.g_00139
OG0001200	Syaa.g_00345	Prav.g_00141
OG0001201	Syaa.g_02381	Prav.g_00173
OG0001202	Syaa.g_02528	Prav.g_00839
OG0001203	Syaa.g_02106	Prav.g_00800
OG0001204	Syaa.g_00316	Prav.g_01890
OG0001205	Syaa.g_00713	Prav.g_01044
OG0001206	Syaa.g_01855	Prav.g_01060
OG0001207	Syaa.g_02058	Prav.g_01075
OG0001208	Syaa.g_02049	Prav.g_01080
OG0001209	Syaa.g_01977	Prav.g_01133
OG0001210	Syaa.g_01967	Prav.g_01138
OG0001211	Syaa.g_01950	Prav.g_01148
OG0001212	Syaa.g_01892	Prav.g_01192
OG0001213	Syaa.g_01646	Prav.g_01227
OG0001214	Syaa.g_01631	Prav.g_01235
OG0001215	Syaa.g_00914	Prav.g_01288
OG0001216	Syaa.g_01238	Prav.g_00308
OG0001217	Syaa.g_01559	Prav.g_00346
OG0001218	Syaa.g_01820	Prav.g_00355
OG0001219	Syaa.g_01404	Prav.g_00385
OG0001220	Syaa.g_00812	Prav.g_00448
OG0001221	Syaa.g_01111	Prav.g_00510
OG0001222	Syaa.g_01371	Prav.g_00548
OG0001223	Syaa.g_01326	Prav.g_00574
OG0001224	Syaa.g_00874	Prav.g_00929
OG0001225	Syaa.g_00876	Prav.g_00931
OG0001226	Syaa.g_01579	Prav.g_00236
OG0001227	Syaa.g_02622	Prav.g_00255
OG0001228	Syaa.g_00695	Prav.g_01836
OG0001229	Syaa.g_00899	Prav.g_01471
OG0001230	Syaa.g_01764	Prav.g_01570
OG0001231	Syaa.g_00017	Prav.g_01673
OG0001232	Syaa.g_00508	Prav.g_01784
OG0001233	Syaa.g_00667	Prav.g_01804
OG0001234	Syaa.g_02333	Prav.g_00283
OG0001235	Syaa.g_02323	Prav.g_00293
OG0001236	Syaa.g_00154	Prav.g_00667
OG0001238	Syaa.g_02607	Prav.g_00745
OG0001239	Syaa.g_00350	Prav.g_00136
OG0001240	Syaa.g_02364	Prav.g_00158
OG0001241	Syaa.g_02374	Prav.g_00166
OG0001242	Syaa.g_02407	Prav.g_00184
OG0001243	Syaa.g_02415	Prav.g_00190
OG0001244	Syaa.g_02445	Prav.g_00206
OG0001245	Syaa.g_01492	Prav.g_00997
OG0001246	Syaa.g_02023	Prav.g_01102
OG0001247	Syaa.g_01207	Prav.g_01281
OG0001248	Syaa.g_01204	Prav.g_01283
OG0001250	Syaa.g_00832	Prav.g_00437
OG0001251	Syaa.g_02667	Prav.g_00484
OG0001252	Syaa.g_00867	Prav.g_00924
OG0001253	Syaa.g_01467	Prav.g_00256
OG0001254	Syaa.g_01029	Prav.g_00035
OG0001255	Syaa.g_01696	Prav.g_00049
OG0001256	Syaa.g_00567	Prav.g_01666
OG0001257	Syaa.g_01418, Syaa.g_00405	Prav.g_01672
OG0001258	Syaa.g_00557	Prav.g_01758
OG0001259	Syaa.g_00669	Prav.g_01802
OG0001260	Syaa.g_00642	Prav.g_01819
OG0001261	Syaa.g_02259	Prav.g_00624
OG0001262	Syaa.g_00059	Prav.g_00728
OG0001263	Syaa.g_02418	Prav.g_00193
OG0001265	Syaa.g_02405	Prav.g_00183
OG0001266	Syaa.g_02532	Prav.g_00835
OG0001267	Syaa.g_00262	Prav.g_01926
OG0001268	Syaa.g_02176	Prav.g_01985
OG0001269	Syaa.g_01499	Prav.g_00978
OG0001270	Syaa.g_00701	Prav.g_01033
OG0001271	Syaa.g_01845	Prav.g_01070
OG0001272	Syaa.g_02045	Prav.g_01084
OG0001273	Syaa.g_01639	Prav.g_01229
OG0001274	Syaa.g_02563	Prav.g_01308, Prav.g_01311
OG0001275	Syaa.g_01311	Prav.g_00584
OG0001276	Syaa.g_01295	Prav.g_00908
OG0001277	Syaa.g_02724	Prav.g_00244
OG0001278	Syaa.g_00966	Prav.g_01831
OG0001279	Syaa.g_01749	Prav.g_01392
OG0001280	Syaa.g_00738	Prav.g_01437
OG0001281	Syaa.g_00728	Prav.g_01443
OG0001282	Syaa.g_02060	Prav.g_01474
OG0001283	Syaa.g_02734	Prav.g_01493
OG0001284	Syaa.g_00583	Prav.g_01648
OG0001286	Syaa.g_02245	Prav.g_00636
OG0001287	Syaa.g_00121	Prav.g_00691
OG0001289	Syaa.g_00327	Prav.g_00152
OG0001290	Syaa.g_02373	Prav.g_00165
OG0001291	Syaa.g_02428	Prav.g_00200
OG0001292	Syaa.g_00310	Prav.g_01895
OG0001293	Syaa.g_00288	Prav.g_01908
OG0001294	Syaa.g_01076	Prav.g_00995
OG0001295	Syaa.g_01964	Prav.g_01065
OG0001296	Syaa.g_02017	Prav.g_01107
OG0001297	Syaa.g_02013	Prav.g_01112
OG0001298	Syaa.g_01913	Prav.g_01174
OG0001299	Syaa.g_01070	Prav.g_01264
OG0001300	Syaa.g_00905	Prav.g_01291
OG0001301	Syaa.g_00891	Prav.g_01294
OG0001302	Syaa.g_01600	Prav.g_00383
OG0001303	Syaa.g_01402	Prav.g_00946
OG0001304	Syaa.g_01281	Prav.g_00918
OG0001305	Syaa.g_00885	Prav.g_00937
OG0001306	Syaa.g_00753	Prav.g_00051
OG0001309	Syaa.g_02005	Prav.g_01670
OG0001310	Syaa.g_00535	Prav.g_01773
OG0001311	Syaa.g_01293	Prav.g_00910
OG0001315	Syaa.g_02226	Prav.g_00126
OG0001316	Syaa.g_02434	Prav.g_00205
OG0001317	Syaa.g_02112	Prav.g_00804
OG0001318	Syaa.g_00296	Prav.g_01903
OG0001319	Syaa.g_00273	Prav.g_01919
OG0001321	Syaa.g_00719	Prav.g_01050
OG0001322	Syaa.g_00720	Prav.g_01051
OG0001323	Syaa.g_02002	Prav.g_01117
OG0001324	Syaa.g_00904	Prav.g_01292
OG0001325	Syaa.g_01243	Prav.g_00311
OG0001326	Syaa.g_00396, Syaa.g_02672	Prav.g_00472
OG0001327	Syaa.g_01083	Prav.g_00227
OG0001328	Syaa.g_01104	Prav.g_00254
OG0001330	Syaa.g_00746	Prav.g_01408
OG0001331	Syaa.g_02065	Prav.g_01479
OG0001334	Syaa.g_02216	Prav.g_00657
OG0001335	Syaa.g_02215	Prav.g_00658
OG0001336	Syaa.g_02735	Prav.g_00771
OG0001339	Syaa.g_02376	Prav.g_00168
OG0001340	Syaa.g_02199	Prav.g_01974
OG0001341	Syaa.g_00897	Prav.g_00344
OG0001343	Syaa.g_02664	Prav.g_00481
OG0001344	Syaa.g_00775	Prav.g_00069
OG0001345	Syaa.g_00803	Prav.g_01862
OG0001346	Syaa.g_00734	Prav.g_01439
OG0001347	Syaa.g_00445, Syaa.g_01019	Prav.g_00299
OG0001348	Syaa.g_00847	Prav.g_01693
OG0001349	Syaa.g_00454	Prav.g_01558
OG0001352	Syaa.g_01987	Prav.g_01278
OG0001353	Syaa.g_00841	Prav.g_00429
OG0001354	Syaa.g_01338	Prav.g_00566
OG0001355	Syaa.g_01524	Prav.g_01704, Prav.g_00969
OG0001356	Syaa.g_00848	Prav.g_00957
OG0001358	Syaa.g_01663	Prav.g_01218
OG0001359	Syaa.g_02663	Prav.g_00482
OG0001360	Syaa.g_00805	Prav.g_00257
OG0001361	Syaa.g_00800	Prav.g_01865
OG0001362	Syaa.g_01789	Prav.g_01592
OG0001363	Syaa.g_01791	Prav.g_01594
OG0001364	Syaa.g_00171	Prav.g_00660
OG0001369	Syaa.g_02363	Prav.g_00157
OG0001373	Syaa.g_02671	Prav.g_00471
OG0001374	Syaa.g_02679	Prav.g_00479
OG0001375	Syaa.g_02665	Prav.g_00480
OG0001376	Syaa.g_02614	Prav.g_00220
OG0001377	Syaa.g_02613	Prav.g_00221
OG0001378	Syaa.g_00700	Prav.g_00003
OG0001379	Syaa.g_00744	Prav.g_01432
OG0001382	Syaa.g_01866	Prav.g_01686
OG0001385	Syaa.g_02668	Prav.g_00468
OG0001386	Syaa.g_02669	Prav.g_00469
OG0001387	Syaa.g_02670	Prav.g_00470
OG0001388	Syaa.g_02673	Prav.g_00473
OG0001389	Syaa.g_02674	Prav.g_00474
OG0001390	Syaa.g_02675	Prav.g_00475
OG0001391	Syaa.g_02676	Prav.g_00476
OG0001392	Syaa.g_02677	Prav.g_00477
OG0001393	Syaa.g_02678	Prav.g_00478
OG0001395	Syaa.g_01267	Prav.g_00920
OG0001396	Syaa.g_00444, Syaa.g_00196, Syaa.g_01018	Prav.g_00300
OG0001398	Syaa.g_01424	Prav.g_01700
OG0001401	Syaa.g_00837	Prav.g_01365
OG0001402	Syaa.g_01658	Prav.g_01328
OG0001404	Syaa.g_00355	Prav.g_00133
OG0001405	Syaa.g_02213	Prav.g_01972
OG0001406	Syaa.g_02615	Prav.g_00219
OG0001407	Syaa.g_01986	Prav.g_00234
OG0001408	Syaa.g_00953	Prav.g_00239
OG0001412	Syaa.g_00442	Prav.g_00298
OG0001413	Syaa.g_01590	Prav.g_01662
OG0001416	Syaa.g_00731	Prav.g_01057
OG0001417	Syaa.g_01339	Prav.g_01067
OG0001419	Syaa.g_01985	Prav.g_00235
OG0001420	Syaa.g_01991	Prav.g_00012
OG0001421	Syaa.g_01583, Syaa.g_01469	Prav.g_01667
OG0001422	Syaa.g_00743	Prav.g_01691
OG0001428	Syaa.g_02481	Prav.g_00866
OG0001430	Syaa.g_02584	Prav.g_01403
OG0001432	Syaa.g_00930	Prav.g_01661
OG0001433	Syaa.g_00849	Prav.g_00958
OG0001434	Syaa.g_01123	Prav.g_00518
OG0001435	Syaa.g_01090	Prav.g_00495
OG0001438	Syaa.g_00247	Prav.g_01939
OG0001439	Syaa.g_00221	Prav.g_01953
OG0001441	Syaa.g_02000	Prav.g_01119
OG0001442	Syaa.g_01138	Prav.g_00337
OG0001443	Syaa.g_02617	Prav.g_01744
OG0001447	Syaa.g_02416	Prav.g_00191
OG0001448	Syaa.g_00423	Prav.g_00986
OG0001449	Syaa.g_02098, Syaa.g_01042	Prav.g_01010
OG0001452	Syaa.g_00301	Prav.g_00485
OG0001453	Syaa.g_01319	Prav.g_00578
OG0001454	Syaa.g_01580	Prav.g_00250
OG0001456	Syaa.g_02687	Prav.g_00042
OG0001457	Syaa.g_02688	Prav.g_00043
OG0001458	Syaa.g_02689	Prav.g_00044
OG0001459	Syaa.g_01040	Prav.g_01377
OG0001460	Syaa.g_00850	Prav.g_00959
OG0001465	Syaa.g_01211	Prav.g_01300
OG0001467	Syaa.g_01601	Prav.g_00374
OG0001468	Syaa.g_01597	Prav.g_00225
OG0001470	Syaa.g_00693	Prav.g_01509
OG0001471	Syaa.g_00226	Prav.g_01663
OG0001473	Syaa.g_01603	Prav.g_00708
OG0001474	Syaa.g_02175	Prav.g_01986
OG0001475	Syaa.g_00691	Prav.g_01511
OG0001479	Syaa.g_02178	Prav.g_01983
OG0001480	Syaa.g_00810	Prav.g_00988
OG0001482	Syaa.g_01329	Prav.g_01055
OG0001486	Syaa.g_00768	Prav.g_00063
OG0001492	Syaa.g_00969	Prav.g_01834
OG0001493	Syaa.g_00961	Prav.g_01826
OG0001494	Syaa.g_00483	Prav.g_01553
OG0001495	Syaa.g_02317	Prav.g_00290
OG0001499	Syaa.g_01698	Prav.g_00125
OG0001504	Syaa.g_01039	Prav.g_01378
OG0001507	Syaa.g_02137	Prav.g_01722
OG0001508	Syaa.g_00694	Prav.g_01508
OG0001523	Syaa.g_02713	Prav.g_00037
OG0001524	Syaa.g_02714	Prav.g_00038
OG0001528	Syaa.g_00692	Prav.g_01510
OG0001546	Syaa.g_01997	Prav.g_01122
OG0001548	Syaa.g_01573	Prav.g_00371
OG0001549	Syaa.g_00806	Prav.g_00455
OG0001551	Syaa.g_00853	Prav.g_00041
OG0001552	Syaa.g_01229	Prav.g_02005
OG0001554	Syaa.g_02590	Prav.g_01668
OG0001556	Syaa.g_01008	Prav.g_00963
OG0001558	Syaa.g_00022	Prav.g_01353
OG0001582	Syaa.g_01746	Prav.g_01066
OG0001586	Syaa.g_00479	Prav.g_01523
OG0001602	Syaa.g_01210	Prav.g_01299
OG0001613	Syaa.g_02227	Prav.g_00652
OG0001625	Syaa.g_00294	Prav.g_01905
OG0001627	Syaa.g_00629	Prav.g_00351
OG0001633	Syaa.g_00855	Prav.g_01470
OG0001652	Syaa.g_00018	Prav.g_01351
OG0001666	Syaa.g_01506, Syaa.g_00399	Prav.g_01376
OG0001667	Syaa.g_01129	Prav.g_01411
OG0001671	Syaa.g_02552	Prav.g_01358
OG0001700	Syaa.g_01423	Prav.g_00960
OG0001709	Syaa.g_00453	Prav.g_01559
OG0001718	Syaa.g_00941	Prav.g_00982
OG0001737	Syaa.g_00241	Prav.g_01364
OG0001749	Syaa.g_00186, Syaa.g_00459	Prav.g_01554
OG0001842	Syaa.g_00634	Prav.g_00966
OG0001930	Syaa.g_00633	Prav.g_00967
OG0001931	Syaa.g_00632	Prav.g_00968
OG0001991	Syaa.g_01102	Prav.g_01343
OG0002015	Syaa.g_00182	Prav.g_01525
OG0002096	Syaa.g_00492	Prav.g_01519
OG0002108	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398	Prav.g_01322
OG0002244	Syaa.g_02136	Prav.g_01721
OG0002295	Syaa.g_00385	Prav.g_01304
OG0002374	Syaa.g_00991	Prav.g_00956
OG0002664	Syaa.g_02638, Syaa.g_01733, Syaa.g_00947	Prav.g_01345
OG0002665	Syaa.g_01461, Syaa.g_01183	Prav.g_01310
OG0002708	Syaa.g_02639, Syaa.g_00948, Syaa.g_00386	Prav.g_01303
OG0002785	Syaa.g_01235	Prav.g_01319
OG0002936	Syaa.g_01177	Prav.g_01306
OG0003034	Syaa.g_00460	Prav.g_01521
OG0003246	Syaa.g_02520, Syaa.g_02088	Prav.g_00301
