Orthogroup	Syaa	Praw
OG0001120	Syaa.g_01328	Praw.g_01522
OG0001121	Syaa.g_01125	Praw.g_00199, Praw.g_01519
OG0001122	Syaa.g_01301	Praw.g_01495
OG0001123	Syaa.g_01294	Praw.g_01491
OG0001124	Syaa.g_01292	Praw.g_01489
OG0001125	Syaa.g_01290	Praw.g_01488
OG0001126	Syaa.g_00864	Praw.g_01478
OG0001127	Syaa.g_00865	Praw.g_01477
OG0001128	Syaa.g_00868	Praw.g_01475
OG0001129	Syaa.g_00870	Praw.g_01474
OG0001130	Syaa.g_00871	Praw.g_01473
OG0001131	Syaa.g_01108	Praw.g_01437
OG0001132	Syaa.g_01468	Praw.g_01427
OG0001133	Syaa.g_01656	Praw.g_00187
OG0001134	Syaa.g_01028	Praw.g_00201
OG0001135	Syaa.g_01030	Praw.g_00204
OG0001136	Syaa.g_00767	Praw.g_00231
OG0001137	Syaa.g_00786	Praw.g_00242
OG0001138	Syaa.g_01002	Praw.g_00260
OG0001139	Syaa.g_01000	Praw.g_00261
OG0001140	Syaa.g_00999	Praw.g_00262
OG0001141	Syaa.g_00998	Praw.g_00263
OG0001142	Syaa.g_00997	Praw.g_00264
OG0001143	Syaa.g_00987	Praw.g_00271
OG0001144	Syaa.g_00978	Praw.g_00276
OG0001145	Syaa.g_00748	Praw.g_00971
OG0001146	Syaa.g_00729	Praw.g_00985
OG0001147	Syaa.g_01837	Praw.g_01001
OG0001148	Syaa.g_02061	Praw.g_01018
OG0001149	Syaa.g_02062	Praw.g_01019
OG0001150	Syaa.g_02063	Praw.g_01020
OG0001151	Syaa.g_02076	Praw.g_01031
OG0001152	Syaa.g_02077	Praw.g_01032
OG0001153	Syaa.g_01811	Praw.g_00368
OG0001154	Syaa.g_01812	Praw.g_00370
OG0001156	Syaa.g_00623	Praw.g_00385
OG0001157	Syaa.g_00622	Praw.g_00386
OG0001158	Syaa.g_00619	Praw.g_00387
OG0001159	Syaa.g_00618	Praw.g_00388
OG0001160	Syaa.g_00574	Praw.g_00412
OG0001161	Syaa.g_02620	Praw.g_00423
OG0001162	Syaa.g_01203	Praw.g_00434
OG0001163	Syaa.g_00566	Praw.g_00507
OG0001164	Syaa.g_00560	Praw.g_00511
OG0001165	Syaa.g_00555	Praw.g_00514
OG0001166	Syaa.g_00527	Praw.g_00534
OG0001167	Syaa.g_00673	Praw.g_00551
OG0001168	Syaa.g_00672	Praw.g_00553
OG0001169	Syaa.g_00670	Praw.g_00555
OG0001170	Syaa.g_00668	Praw.g_00557
OG0001171	Syaa.g_00655	Praw.g_00567
OG0001172	Syaa.g_02347	Praw.g_01914
OG0001173	Syaa.g_02346	Praw.g_01913
OG0001174	Syaa.g_02338	Praw.g_01905
OG0001175	Syaa.g_02337	Praw.g_01904
OG0001176	Syaa.g_02314	Praw.g_01897
OG0001177	Syaa.g_02316	Praw.g_01895
OG0001178	Syaa.g_00546	Praw.g_01890
OG0001179	Syaa.g_02268	Praw.g_00112
OG0001180	Syaa.g_02243	Praw.g_00090
OG0001181	Syaa.g_02239	Praw.g_00086
OG0001182	Syaa.g_02230	Praw.g_00079
OG0001183	Syaa.g_02224	Praw.g_00075
OG0001184	Syaa.g_00151	Praw.g_00059
OG0001186	Syaa.g_00081	Praw.g_00021
OG0001187	Syaa.g_00082	Praw.g_00017
OG0001188	Syaa.g_00075	Praw.g_00015
OG0001189	Syaa.g_00057	Praw.g_01191
OG0001190	Syaa.g_02592	Praw.g_01187
OG0001191	Syaa.g_02605	Praw.g_01177
OG0001192	Syaa.g_02612	Praw.g_01172
OG0001193	Syaa.g_02658	Praw.g_01162
OG0001194	Syaa.g_02660	Praw.g_01161
OG0001195	Syaa.g_02661	Praw.g_01160
OG0001196	Syaa.g_02741	Praw.g_01147
OG0001197	Syaa.g_02743	Praw.g_01146
OG0001198	Syaa.g_02755	Praw.g_01139
OG0001199	Syaa.g_00347	Praw.g_01360
OG0001200	Syaa.g_00345	Praw.g_01358
OG0001201	Syaa.g_02381	Praw.g_01327
OG0001202	Syaa.g_02528	Praw.g_01236
OG0001203	Syaa.g_02106	Praw.g_01197
OG0001204	Syaa.g_00316	Praw.g_00890
OG0001205	Syaa.g_00713	Praw.g_00702
OG0001206	Syaa.g_01855	Praw.g_00685
OG0001207	Syaa.g_02058	Praw.g_00670
OG0001209	Syaa.g_01977	Praw.g_00613
OG0001210	Syaa.g_01967	Praw.g_00608
OG0001211	Syaa.g_01950	Praw.g_00598
OG0001212	Syaa.g_01892	Praw.g_01942
OG0001213	Syaa.g_01646	Praw.g_00165
OG0001214	Syaa.g_01631	Praw.g_01885
OG0001215	Syaa.g_00914	Praw.g_01832
OG0001216	Syaa.g_01238	Praw.g_01807
OG0001217	Syaa.g_01559	Praw.g_01759
OG0001218	Syaa.g_01820	Praw.g_01751
OG0001219	Syaa.g_01404	Praw.g_01708
OG0001220	Syaa.g_00812	Praw.g_01647
OG0001221	Syaa.g_01111	Praw.g_01586
OG0001222	Syaa.g_01371	Praw.g_01547
OG0001223	Syaa.g_01326	Praw.g_01521
OG0001224	Syaa.g_00874	Praw.g_01471
OG0001225	Syaa.g_00876	Praw.g_01469
OG0001226	Syaa.g_01579	Praw.g_01443
OG0001227	Syaa.g_02622	Praw.g_01424
OG0001228	Syaa.g_00695	Praw.g_00279
OG0001229	Syaa.g_00899	Praw.g_01014
OG0001230	Syaa.g_01764	Praw.g_01091
OG0001231	Syaa.g_00017	Praw.g_00432
OG0001232	Syaa.g_00508	Praw.g_00538
OG0001233	Syaa.g_00667	Praw.g_00558
OG0001234	Syaa.g_02333	Praw.g_01902
OG0001235	Syaa.g_02323	Praw.g_01893
OG0001236	Syaa.g_00154	Praw.g_00062
OG0001238	Syaa.g_02607	Praw.g_01176
OG0001239	Syaa.g_00350	Praw.g_01363
OG0001241	Syaa.g_02374	Praw.g_01334
OG0001242	Syaa.g_02407	Praw.g_01316
OG0001243	Syaa.g_02415	Praw.g_01310
OG0001244	Syaa.g_02445	Praw.g_01294
OG0001245	Syaa.g_01492	Praw.g_00753
OG0001246	Syaa.g_02023	Praw.g_00644
OG0001247	Syaa.g_01207	Praw.g_01839
OG0001248	Syaa.g_01204	Praw.g_01837
OG0001250	Syaa.g_00832	Praw.g_01658
OG0001251	Syaa.g_02667	Praw.g_01610
OG0001252	Syaa.g_00867	Praw.g_01476
OG0001253	Syaa.g_01467	Praw.g_01423
OG0001254	Syaa.g_01029	Praw.g_00203
OG0001255	Syaa.g_01696	Praw.g_00218
OG0001256	Syaa.g_00567	Praw.g_00425
OG0001257	Syaa.g_01418, Syaa.g_00405	Praw.g_00431
OG0001258	Syaa.g_00557	Praw.g_00512
OG0001259	Syaa.g_00669	Praw.g_00556
OG0001260	Syaa.g_00642	Praw.g_00573
OG0001261	Syaa.g_02259	Praw.g_00104
OG0001262	Syaa.g_00059	Praw.g_01193
OG0001263	Syaa.g_02418	Praw.g_01307
OG0001265	Syaa.g_02405	Praw.g_01317
OG0001266	Syaa.g_02532	Praw.g_01232
OG0001267	Syaa.g_00262	Praw.g_00854
OG0001268	Syaa.g_02176	Praw.g_00791
OG0001269	Syaa.g_01499	Praw.g_00773
OG0001270	Syaa.g_00701	Praw.g_00713
OG0001271	Syaa.g_01845	Praw.g_00675
OG0001272	Syaa.g_02045	Praw.g_00662
OG0001273	Syaa.g_01639	Praw.g_00167
OG0001274	Syaa.g_02563	Praw.g_01819
OG0001275	Syaa.g_01311	Praw.g_01511
OG0001276	Syaa.g_01295	Praw.g_01492
OG0001277	Syaa.g_02724	Praw.g_01435
OG0001278	Syaa.g_00966	Praw.g_00284
OG0001279	Syaa.g_01749	Praw.g_00930
OG0001280	Syaa.g_00738	Praw.g_00980
OG0001281	Syaa.g_00728	Praw.g_00986
OG0001282	Syaa.g_02060	Praw.g_01017
OG0001284	Syaa.g_00583	Praw.g_00407
OG0001286	Syaa.g_02245	Praw.g_00092
OG0001287	Syaa.g_00121	Praw.g_00037
OG0001289	Syaa.g_00327	Praw.g_01347
OG0001290	Syaa.g_02373	Praw.g_01335
OG0001291	Syaa.g_02428	Praw.g_01300
OG0001292	Syaa.g_00310	Praw.g_00885
OG0001293	Syaa.g_00288	Praw.g_00873
OG0001294	Syaa.g_01076	Praw.g_00755
OG0001295	Syaa.g_01964	Praw.g_00680
OG0001296	Syaa.g_02017	Praw.g_00639
OG0001297	Syaa.g_02013	Praw.g_00634
OG0001298	Syaa.g_01913	Praw.g_01924
OG0001299	Syaa.g_01070	Praw.g_01856
OG0001300	Syaa.g_00905	Praw.g_01829
OG0001301	Syaa.g_00891	Praw.g_01826
OG0001302	Syaa.g_01600	Praw.g_01710
OG0001303	Syaa.g_01402	Praw.g_01507
OG0001304	Syaa.g_01281	Praw.g_01482
OG0001305	Syaa.g_00885	Praw.g_01463
OG0001306	Syaa.g_00753	Praw.g_00220
OG0001309	Syaa.g_02005	Praw.g_00429
OG0001310	Syaa.g_00535	Praw.g_00527
OG0001311	Syaa.g_01293	Praw.g_01490
OG0001312	Syaa.g_01391	Praw.g_01558
OG0001314	Syaa.g_01225	Praw.g_01768
OG0001315	Syaa.g_02226	Praw.g_01373
OG0001316	Syaa.g_02434	Praw.g_01295
OG0001317	Syaa.g_02112	Praw.g_01201
OG0001318	Syaa.g_00296	Praw.g_00877
OG0001319	Syaa.g_00273	Praw.g_00862
OG0001321	Syaa.g_00719	Praw.g_00696
OG0001322	Syaa.g_00720	Praw.g_00695
OG0001323	Syaa.g_02002	Praw.g_00629
OG0001324	Syaa.g_00904	Praw.g_01828
OG0001325	Syaa.g_01243	Praw.g_01804
OG0001326	Syaa.g_00396, Syaa.g_02672	Praw.g_01622
OG0001327	Syaa.g_01083	Praw.g_01452
OG0001328	Syaa.g_01104	Praw.g_01425
OG0001330	Syaa.g_00746	Praw.g_00953
OG0001331	Syaa.g_02065	Praw.g_01022
OG0001334	Syaa.g_02216	Praw.g_00072
OG0001335	Syaa.g_02215	Praw.g_00071
OG0001336	Syaa.g_02735	Praw.g_01150
OG0001339	Syaa.g_02376	Praw.g_01332
OG0001340	Syaa.g_02199	Praw.g_00806
OG0001341	Syaa.g_00897	Praw.g_01761
OG0001343	Syaa.g_02664	Praw.g_01613
OG0001344	Syaa.g_00775	Praw.g_00238
OG0001345	Syaa.g_00803	Praw.g_00253
OG0001346	Syaa.g_00734	Praw.g_00982
OG0001347	Syaa.g_00445, Syaa.g_01019	Praw.g_00340
OG0001348	Syaa.g_00847	Praw.g_00453
OG0001349	Syaa.g_00454	Praw.g_01082
OG0001351	Syaa.g_01863	Praw.g_00693
OG0001352	Syaa.g_01987	Praw.g_01842
OG0001353	Syaa.g_00841	Praw.g_01666
OG0001354	Syaa.g_01338	Praw.g_01529
OG0001355	Syaa.g_01524	Praw.g_00463
OG0001356	Syaa.g_00848	Praw.g_01734
OG0001358	Syaa.g_01663	Praw.g_00156
OG0001359	Syaa.g_02663	Praw.g_01612
OG0001360	Syaa.g_00805	Praw.g_01422
OG0001361	Syaa.g_00800	Praw.g_00250
OG0001362	Syaa.g_01789	Praw.g_00351
OG0001363	Syaa.g_01791	Praw.g_00353
OG0001364	Syaa.g_00171	Praw.g_00069
OG0001369	Syaa.g_02363	Praw.g_01342
OG0001373	Syaa.g_02671	Praw.g_01623
OG0001374	Syaa.g_02679	Praw.g_01615
OG0001375	Syaa.g_02665	Praw.g_01614
OG0001376	Syaa.g_02614	Praw.g_01458
OG0001377	Syaa.g_02613	Praw.g_01457
OG0001378	Syaa.g_00700	Praw.g_00171
OG0001379	Syaa.g_00744	Praw.g_00975
OG0001382	Syaa.g_01866	Praw.g_00445
OG0001385	Syaa.g_02668	Praw.g_01626
OG0001386	Syaa.g_02669	Praw.g_01625
OG0001387	Syaa.g_02670	Praw.g_01624
OG0001388	Syaa.g_02673	Praw.g_01621
OG0001389	Syaa.g_02674	Praw.g_01620
OG0001390	Syaa.g_02675	Praw.g_01619
OG0001391	Syaa.g_02676	Praw.g_01618
OG0001392	Syaa.g_02677	Praw.g_01617
OG0001393	Syaa.g_02678	Praw.g_01616
OG0001395	Syaa.g_01267	Praw.g_01480
OG0001396	Syaa.g_00444, Syaa.g_00196, Syaa.g_01018	Praw.g_00341
OG0001398	Syaa.g_01424	Praw.g_00459
OG0001401	Syaa.g_00837	Praw.g_00908
OG0001402	Syaa.g_01658	Praw.g_01744
OG0001404	Syaa.g_00355	Praw.g_01366
OG0001405	Syaa.g_02213	Praw.g_00808
OG0001406	Syaa.g_02615	Praw.g_01459
OG0001407	Syaa.g_01986	Praw.g_01445
OG0001408	Syaa.g_00953	Praw.g_01440
OG0001413	Syaa.g_01590	Praw.g_00421
OG0001416	Syaa.g_00731	Praw.g_00688
OG0001417	Syaa.g_01339	Praw.g_00678
OG0001419	Syaa.g_01985	Praw.g_01444
OG0001420	Syaa.g_01991	Praw.g_00179
OG0001421	Syaa.g_01583, Syaa.g_01469	Praw.g_00426
OG0001422	Syaa.g_00743	Praw.g_00451
OG0001428	Syaa.g_02481	Praw.g_01263
OG0001430	Syaa.g_02584	Praw.g_00948
OG0001432	Syaa.g_00930	Praw.g_00420
OG0001433	Syaa.g_00849	Praw.g_01735
OG0001434	Syaa.g_01123	Praw.g_01578
OG0001438	Syaa.g_00247	Praw.g_00841
OG0001439	Syaa.g_00221	Praw.g_00827
OG0001441	Syaa.g_02000	Praw.g_00627
OG0001442	Syaa.g_01138	Praw.g_01770
OG0001443	Syaa.g_02617	Praw.g_00498
OG0001447	Syaa.g_02416	Praw.g_01309
OG0001448	Syaa.g_00423	Praw.g_00765
OG0001449	Syaa.g_02098, Syaa.g_01042	Praw.g_00738
OG0001452	Syaa.g_00301	Praw.g_01609
OG0001453	Syaa.g_01319	Praw.g_01517
OG0001454	Syaa.g_01580	Praw.g_01429
OG0001456	Syaa.g_02687	Praw.g_00211
OG0001457	Syaa.g_02688	Praw.g_00212
OG0001458	Syaa.g_02689	Praw.g_00213
OG0001459	Syaa.g_01040	Praw.g_00939
OG0001460	Syaa.g_00850	Praw.g_01736
OG0001465	Syaa.g_01211	Praw.g_01820
OG0001467	Syaa.g_01601	Praw.g_01718
OG0001468	Syaa.g_01597	Praw.g_01454
OG0001471	Syaa.g_00226	Praw.g_00422
OG0001473	Syaa.g_01603	Praw.g_00020
OG0001477	Syaa.g_00893	Praw.g_00320
OG0001479	Syaa.g_02178	Praw.g_00793
OG0001480	Syaa.g_00810	Praw.g_00763
OG0001482	Syaa.g_01329	Praw.g_00690
OG0001486	Syaa.g_00768	Praw.g_00232
OG0001492	Syaa.g_00969	Praw.g_00281
OG0001493	Syaa.g_00961	Praw.g_00289
OG0001494	Syaa.g_00427	Praw.g_01111
OG0001496	Syaa.g_00895	Praw.g_00318
OG0001497	Syaa.g_00894	Praw.g_00319
OG0001499	Syaa.g_01698	Praw.g_01374
OG0001502	Syaa.g_00819	Praw.g_01727
OG0001504	Syaa.g_01039	Praw.g_00940, Praw.g_00485
OG0001507	Syaa.g_02137	Praw.g_00478
OG0001514	Syaa.g_00896	Praw.g_00317
OG0001523	Syaa.g_02713	Praw.g_00205
OG0001524	Syaa.g_02714	Praw.g_00206
OG0001546	Syaa.g_01997	Praw.g_00624
OG0001547	Syaa.g_01420	Praw.g_01725
OG0001548	Syaa.g_01573	Praw.g_01721
OG0001549	Syaa.g_00806	Praw.g_01640
OG0001551	Syaa.g_00853	Praw.g_00210
OG0001552	Syaa.g_01229	Praw.g_00906
OG0001554	Syaa.g_02590	Praw.g_00427
OG0001556	Syaa.g_01008	Praw.g_01742
OG0001558	Syaa.g_00022	Praw.g_00911
OG0001564	Syaa.g_02683	Praw.g_01062
OG0001567	Syaa.g_01421	Praw.g_01726
OG0001568	Syaa.g_01416	Praw.g_01724
OG0001582	Syaa.g_01746	Praw.g_00679
OG0001586	Syaa.g_00479, Syaa.g_00431	Praw.g_01108
OG0001602	Syaa.g_01210	Praw.g_01821
OG0001607	Syaa.g_01519	Praw.g_00207
OG0001613	Syaa.g_02227	Praw.g_00077
OG0001627	Syaa.g_00629	Praw.g_01754
OG0001633	Syaa.g_00855	Praw.g_01013
OG0001635	Syaa.g_00094	Praw.g_00480
OG0001647	Syaa.g_00271	Praw.g_00861
OG0001652	Syaa.g_00018	Praw.g_00909
OG0001666	Syaa.g_01506, Syaa.g_00399	Praw.g_00938
OG0001667	Syaa.g_01129	Praw.g_00956
OG0001671	Syaa.g_02552	Praw.g_00916
OG0001700	Syaa.g_01423	Praw.g_01737
OG0001709	Syaa.g_00453	Praw.g_01102
OG0001718	Syaa.g_00941	Praw.g_00769
OG0001792	Syaa.g_00977	Praw.g_01068
OG0001959	Syaa.g_01047	Praw.g_00924
OG0002227	Syaa.g_02611	Praw.g_01740
OG0002244	Syaa.g_02136	Praw.g_00477
OG0002374	Syaa.g_00991	Praw.g_01733
OG0002425	Syaa.g_00466	Praw.g_01105
