Orthogroup	Syaa	Syae
OG0001098	Syaa.g_01441	Syae.g_00269
OG0001099	Syaa.g_02400	Syae.g_01380
OG0001100	Syaa.g_01086	Syae.g_00583
OG0001101	Syaa.g_01088	Syae.g_00581
OG0001102	Syaa.g_01091	Syae.g_00578
OG0001103	Syaa.g_01093	Syae.g_00576
OG0001104	Syaa.g_01133	Syae.g_00544
OG0001105	Syaa.g_01137	Syae.g_00540
OG0001106	Syaa.g_01372	Syae.g_00346
OG0001107	Syaa.g_01359	Syae.g_00358
OG0001108	Syaa.g_01350	Syae.g_00366
OG0001109	Syaa.g_01349	Syae.g_00368
OG0001110	Syaa.g_01347	Syae.g_00370
OG0001111	Syaa.g_01345	Syae.g_00372
OG0001112	Syaa.g_01343	Syae.g_00374
OG0001113	Syaa.g_01342	Syae.g_00375
OG0001114	Syaa.g_01341	Syae.g_00376
OG0001115	Syaa.g_01337	Syae.g_00380
OG0001116	Syaa.g_01335	Syae.g_00382
OG0001117	Syaa.g_01334	Syae.g_00383
OG0001118	Syaa.g_01333	Syae.g_00384
OG0001119	Syaa.g_01331	Syae.g_00386
OG0001120	Syaa.g_01328	Syae.g_00390
OG0001121	Syaa.g_01125	Syae.g_00133
OG0001122	Syaa.g_01301	Syae.g_00417
OG0001123	Syaa.g_01294	Syae.g_00424
OG0001124	Syaa.g_01292	Syae.g_00426
OG0001125	Syaa.g_01290	Syae.g_00428
OG0001126	Syaa.g_00864	Syae.g_00807
OG0001127	Syaa.g_00865	Syae.g_00806
OG0001128	Syaa.g_00868	Syae.g_00803
OG0001129	Syaa.g_00870	Syae.g_00801
OG0001130	Syaa.g_00871	Syae.g_00800
OG0001131	Syaa.g_01108	Syae.g_00562
OG0001132	Syaa.g_01468	Syae.g_00242
OG0001133	Syaa.g_01656	Syae.g_00053
OG0001134	Syaa.g_01028	Syae.g_00638
OG0001135	Syaa.g_01030	Syae.g_00636
OG0001136	Syaa.g_00767	Syae.g_00923
OG0001137	Syaa.g_00786	Syae.g_00903
OG0001138	Syaa.g_01002	Syae.g_00654
OG0001139	Syaa.g_01000	Syae.g_00656
OG0001140	Syaa.g_00999	Syae.g_00657
OG0001141	Syaa.g_00998	Syae.g_00658
OG0001142	Syaa.g_00997	Syae.g_00660
OG0001143	Syaa.g_00987	Syae.g_00673
OG0001144	Syaa.g_00978	Syae.g_00684
OG0001145	Syaa.g_00748	Syae.g_00948
OG0001146	Syaa.g_00729	Syae.g_00968
OG0001147	Syaa.g_01837	Syae.g_02536
OG0001148	Syaa.g_02061	Syae.g_02297
OG0001149	Syaa.g_02062	Syae.g_02296
OG0001150	Syaa.g_02063	Syae.g_02295
OG0001151	Syaa.g_02076	Syae.g_02282
OG0001152	Syaa.g_02077	Syae.g_02281
OG0001153	Syaa.g_01811	Syae.g_02613
OG0001156	Syaa.g_00623	Syae.g_01093
OG0001157	Syaa.g_00622	Syae.g_01094
OG0001158	Syaa.g_00619	Syae.g_01100
OG0001159	Syaa.g_00618	Syae.g_01103
OG0001160	Syaa.g_00574	Syae.g_01142
OG0001161	Syaa.g_02620	Syae.g_01597
OG0001162	Syaa.g_01203	Syae.g_00487
OG0001163	Syaa.g_00566	Syae.g_01150
OG0001164	Syaa.g_00560	Syae.g_01156
OG0001165	Syaa.g_00555	Syae.g_01161
OG0001166	Syaa.g_00527	Syae.g_01186
OG0001167	Syaa.g_00673	Syae.g_01031
OG0001168	Syaa.g_00672	Syae.g_01033
OG0001169	Syaa.g_00670	Syae.g_01035
OG0001170	Syaa.g_00668	Syae.g_01037
OG0001171	Syaa.g_00655	Syae.g_01047
OG0001172	Syaa.g_02347	Syae.g_02036
OG0001173	Syaa.g_02346	Syae.g_02037
OG0001174	Syaa.g_02338	Syae.g_02045
OG0001175	Syaa.g_02337	Syae.g_02046
OG0001176	Syaa.g_02314	Syae.g_02076
OG0001177	Syaa.g_02316	Syae.g_02073
OG0001178	Syaa.g_00546	Syae.g_01168
OG0001179	Syaa.g_02268	Syae.g_02106
OG0001180	Syaa.g_02243	Syae.g_02130
OG0001181	Syaa.g_02239	Syae.g_02134
OG0001182	Syaa.g_02230	Syae.g_02143
OG0001183	Syaa.g_02224	Syae.g_02147
OG0001184	Syaa.g_00151	Syae.g_01862
OG0001188	Syaa.g_00075	Syae.g_01783
OG0001189	Syaa.g_00057	Syae.g_01767
OG0001190	Syaa.g_02592	Syae.g_01567
OG0001191	Syaa.g_02605	Syae.g_01580
OG0001192	Syaa.g_02612	Syae.g_01587
OG0001193	Syaa.g_02658	Syae.g_01617
OG0001194	Syaa.g_02660	Syae.g_01625
OG0001195	Syaa.g_02661	Syae.g_01626
OG0001196	Syaa.g_02741	Syae.g_01695
OG0001197	Syaa.g_02743	Syae.g_01697
OG0001198	Syaa.g_02755	Syae.g_01709
OG0001199	Syaa.g_00347	Syae.g_01291
OG0001200	Syaa.g_00345	Syae.g_01293
OG0001201	Syaa.g_02381	Syae.g_01364
OG0001202	Syaa.g_02528	Syae.g_01494
OG0001203	Syaa.g_02106	Syae.g_02240
OG0001204	Syaa.g_00316	Syae.g_02022
OG0001205	Syaa.g_00713	Syae.g_00984
OG0001206	Syaa.g_01855	Syae.g_02502
OG0001207	Syaa.g_02058	Syae.g_02300
OG0001208	Syaa.g_02049	Syae.g_02311
OG0001209	Syaa.g_01977	Syae.g_02377
OG0001210	Syaa.g_01967	Syae.g_02387
OG0001211	Syaa.g_01950	Syae.g_02403
OG0001212	Syaa.g_01892	Syae.g_02460
OG0001213	Syaa.g_01646	Syae.g_00062
OG0001214	Syaa.g_01631	Syae.g_00076
OG0001215	Syaa.g_00914	Syae.g_00757
OG0001216	Syaa.g_01238	Syae.g_00470
OG0001217	Syaa.g_01559	Syae.g_00151
OG0001218	Syaa.g_01820	Syae.g_02605
OG0001219	Syaa.g_01404	Syae.g_00312
OG0001220	Syaa.g_00812	Syae.g_00880
OG0001221	Syaa.g_01111	Syae.g_00559
OG0001222	Syaa.g_01371	Syae.g_00347
OG0001223	Syaa.g_01326	Syae.g_00392
OG0001224	Syaa.g_00874	Syae.g_00797
OG0001225	Syaa.g_00876	Syae.g_00795
OG0001226	Syaa.g_01579	Syae.g_00135
OG0001227	Syaa.g_02622	Syae.g_01600
OG0001228	Syaa.g_00695	Syae.g_01004
OG0001229	Syaa.g_00899	Syae.g_00771
OG0001230	Syaa.g_01764	Syae.g_02662
OG0001231	Syaa.g_00017	Syae.g_01729
OG0001232	Syaa.g_00508	Syae.g_01197
OG0001233	Syaa.g_00667	Syae.g_01038
OG0001234	Syaa.g_02333	Syae.g_02050
OG0001235	Syaa.g_02323	Syae.g_02066
OG0001236	Syaa.g_00154	Syae.g_01867
OG0001238	Syaa.g_02607	Syae.g_01582
OG0001239	Syaa.g_00350	Syae.g_01288
OG0001240	Syaa.g_02364	Syae.g_01347
OG0001241	Syaa.g_02374	Syae.g_01357
OG0001242	Syaa.g_02407	Syae.g_01387
OG0001243	Syaa.g_02415	Syae.g_01395
OG0001244	Syaa.g_02445	Syae.g_01425
OG0001245	Syaa.g_01492	Syae.g_00149
OG0001246	Syaa.g_02023	Syae.g_02337
OG0001247	Syaa.g_01207	Syae.g_00482
OG0001248	Syaa.g_01204	Syae.g_00485
OG0001250	Syaa.g_00832	Syae.g_00841
OG0001251	Syaa.g_02667	Syae.g_01632
OG0001252	Syaa.g_00867	Syae.g_00804
OG0001253	Syaa.g_01467	Syae.g_00243
OG0001254	Syaa.g_01029	Syae.g_00637
OG0001255	Syaa.g_01696	Syae.g_00667
OG0001256	Syaa.g_00567	Syae.g_01149
OG0001257	Syaa.g_01418	Syae.g_00295
OG0001258	Syaa.g_00557	Syae.g_01159
OG0001259	Syaa.g_00669	Syae.g_01036
OG0001260	Syaa.g_00642	Syae.g_01058
OG0001261	Syaa.g_02259	Syae.g_02115
OG0001262	Syaa.g_00059	Syae.g_01769
OG0001263	Syaa.g_02418	Syae.g_01399
OG0001265	Syaa.g_02405	Syae.g_01385
OG0001266	Syaa.g_02532	Syae.g_01498
OG0001267	Syaa.g_00262	Syae.g_01969
OG0001268	Syaa.g_02176	Syae.g_02198
OG0001269	Syaa.g_01499	Syae.g_00225
OG0001270	Syaa.g_00701	Syae.g_00997
OG0001271	Syaa.g_01845	Syae.g_02527
OG0001272	Syaa.g_02045	Syae.g_02315
OG0001273	Syaa.g_01639	Syae.g_00069
OG0001274	Syaa.g_02563	Syae.g_01535
OG0001275	Syaa.g_01311	Syae.g_00407
OG0001276	Syaa.g_01295	Syae.g_00423
OG0001277	Syaa.g_02724	Syae.g_01677
OG0001278	Syaa.g_00966	Syae.g_00697
OG0001279	Syaa.g_01749	Syae.g_00007
OG0001280	Syaa.g_00738	Syae.g_00958
OG0001281	Syaa.g_00728	Syae.g_00969
OG0001282	Syaa.g_02060	Syae.g_02298
OG0001283	Syaa.g_02734	Syae.g_01688
OG0001284	Syaa.g_00583	Syae.g_01132
OG0001287	Syaa.g_00121	Syae.g_01827
OG0001289	Syaa.g_00327	Syae.g_01330
OG0001290	Syaa.g_02373	Syae.g_01356
OG0001291	Syaa.g_02428	Syae.g_01409
OG0001292	Syaa.g_00310	Syae.g_02017
OG0001293	Syaa.g_00288	Syae.g_01996
OG0001294	Syaa.g_01076	Syae.g_00593
OG0001295	Syaa.g_01964	Syae.g_02389
OG0001296	Syaa.g_02017	Syae.g_02343
OG0001297	Syaa.g_02013	Syae.g_02347
OG0001298	Syaa.g_01913	Syae.g_02439
OG0001299	Syaa.g_01070	Syae.g_00599
OG0001300	Syaa.g_00905	Syae.g_00766
OG0001301	Syaa.g_00891	Syae.g_00780
OG0001302	Syaa.g_01600	Syae.g_00110
OG0001303	Syaa.g_01402	Syae.g_00314
OG0001304	Syaa.g_01281	Syae.g_00436
OG0001305	Syaa.g_00885	Syae.g_00786
OG0001306	Syaa.g_00753	Syae.g_00943
OG0001310	Syaa.g_00535	Syae.g_01178
OG0001311	Syaa.g_01293	Syae.g_00425
OG0001312	Syaa.g_01391	Syae.g_00326
OG0001315	Syaa.g_02226	Syae.g_02145
OG0001316	Syaa.g_02434	Syae.g_01415
OG0001317	Syaa.g_02112	Syae.g_02235
OG0001318	Syaa.g_00296	Syae.g_02004
OG0001319	Syaa.g_00273	Syae.g_01980
OG0001321	Syaa.g_00719	Syae.g_00978
OG0001322	Syaa.g_00720	Syae.g_00977
OG0001323	Syaa.g_02002	Syae.g_02355
OG0001324	Syaa.g_00904	Syae.g_00767
OG0001325	Syaa.g_01243	Syae.g_00465
OG0001326	Syaa.g_00396, Syaa.g_02672	Syae.g_01641
OG0001327	Syaa.g_01083	Syae.g_00586
OG0001328	Syaa.g_01104	Syae.g_00565
OG0001330	Syaa.g_00746	Syae.g_00950
OG0001331	Syaa.g_02065	Syae.g_02293
OG0001334	Syaa.g_02216	Syae.g_02156
OG0001335	Syaa.g_02215	Syae.g_02157
OG0001336	Syaa.g_02735	Syae.g_01689
OG0001337	Syaa.g_02219	Syae.g_02153
OG0001337	Syaa.g_02200	Syae.g_02175
OG0001338	Syaa.g_02184	Syae.g_02162
OG0001338	Syaa.g_02195	Syae.g_02178
OG0001339	Syaa.g_02376	Syae.g_01359
OG0001340	Syaa.g_02199	Syae.g_02176
OG0001341	Syaa.g_00897	Syae.g_00737
OG0001343	Syaa.g_02664	Syae.g_01629
OG0001344	Syaa.g_00775	Syae.g_00916
OG0001345	Syaa.g_00803	Syae.g_00886
OG0001346	Syaa.g_00734	Syae.g_00962
OG0001347	Syaa.g_00195	Syae.g_01907
OG0001347	Syaa.g_00445	Syae.g_01237
OG0001348	Syaa.g_00847	Syae.g_00821
OG0001349	Syaa.g_00437	Syae.g_01245
OG0001350	Syaa.g_02107	Syae.g_02239
OG0001351	Syaa.g_01863	Syae.g_02492
OG0001352	Syaa.g_01987	Syae.g_00666
OG0001353	Syaa.g_00841	Syae.g_00831
OG0001354	Syaa.g_01338	Syae.g_00379
OG0001355	Syaa.g_01524	Syae.g_00120
OG0001356	Syaa.g_00848	Syae.g_00820
OG0001358	Syaa.g_01663	Syae.g_00046
OG0001359	Syaa.g_02663	Syae.g_01628
OG0001360	Syaa.g_00805	Syae.g_00883
OG0001361	Syaa.g_00800	Syae.g_00889
OG0001362	Syaa.g_01789	Syae.g_02637
OG0001363	Syaa.g_01791	Syae.g_02635
OG0001364	Syaa.g_00171	Syae.g_01883
OG0001366	Syaa.g_00524	Syae.g_01189
OG0001368	Syaa.g_00317	Syae.g_02023
OG0001369	Syaa.g_02363	Syae.g_01346
OG0001370	Syaa.g_02140	Syae.g_01270
OG0001370	Syaa.g_02680	Syae.g_00109
OG0001373	Syaa.g_02671	Syae.g_01640
OG0001374	Syaa.g_02679	Syae.g_01648
OG0001375	Syaa.g_02665	Syae.g_01630
OG0001376	Syaa.g_02614	Syae.g_01589
OG0001377	Syaa.g_02613	Syae.g_01588
OG0001378	Syaa.g_00700	Syae.g_00998
OG0001379	Syaa.g_00744	Syae.g_00952
OG0001382	Syaa.g_01866	Syae.g_02490
OG0001383	Syaa.g_02101	Syae.g_02246
OG0001385	Syaa.g_02668	Syae.g_01637
OG0001386	Syaa.g_02669	Syae.g_01638
OG0001387	Syaa.g_02670	Syae.g_01639
OG0001388	Syaa.g_02673	Syae.g_01642
OG0001389	Syaa.g_02674	Syae.g_01643
OG0001390	Syaa.g_02675	Syae.g_01644
OG0001391	Syaa.g_02676	Syae.g_01645
OG0001392	Syaa.g_02677	Syae.g_01646
OG0001393	Syaa.g_02678	Syae.g_01647
OG0001394	Syaa.g_01118	Syae.g_00553
OG0001395	Syaa.g_01267	Syae.g_00446
OG0001396	Syaa.g_00444	Syae.g_01238
OG0001396	Syaa.g_00196	Syae.g_01908
OG0001398	Syaa.g_01424	Syae.g_00289
OG0001401	Syaa.g_00837	Syae.g_00835
OG0001402	Syaa.g_01658	Syae.g_00051
OG0001404	Syaa.g_00355	Syae.g_01283
OG0001405	Syaa.g_02213	Syae.g_02159
OG0001406	Syaa.g_02615	Syae.g_01590
OG0001407	Syaa.g_01986	Syae.g_02368
OG0001408	Syaa.g_00953	Syae.g_00712
OG0001412	Syaa.g_00442	Syae.g_01240
OG0001412	Syaa.g_00194	Syae.g_01906
OG0001413	Syaa.g_01590	Syae.g_00123
OG0001416	Syaa.g_00731	Syae.g_00966
OG0001417	Syaa.g_01339	Syae.g_00378
OG0001419	Syaa.g_01985	Syae.g_02369
OG0001420	Syaa.g_01991	Syae.g_02365
OG0001421	Syaa.g_01469	Syae.g_00241
OG0001422	Syaa.g_00743	Syae.g_00953
OG0001426	Syaa.g_00419, Syaa.g_02303	Syae.g_01277
OG0001428	Syaa.g_02481	Syae.g_01456
OG0001430	Syaa.g_02584	Syae.g_01560
OG0001432	Syaa.g_00930	Syae.g_00742
OG0001433	Syaa.g_00849	Syae.g_00819
OG0001434	Syaa.g_01123	Syae.g_00548
OG0001435	Syaa.g_01090	Syae.g_00579
OG0001438	Syaa.g_00247	Syae.g_01954
OG0001439	Syaa.g_00221	Syae.g_01929
OG0001442	Syaa.g_01138	Syae.g_00538
OG0001443	Syaa.g_02617	Syae.g_01594
OG0001444	Syaa.g_02357	Syae.g_01342
OG0001447	Syaa.g_02416	Syae.g_01396
OG0001449	Syaa.g_02098, Syaa.g_01042	Syae.g_02253
OG0001452	Syaa.g_00301	Syae.g_02009
OG0001453	Syaa.g_01319	Syae.g_00399
OG0001454	Syaa.g_01580	Syae.g_00131
OG0001456	Syaa.g_02687	Syae.g_01650
OG0001457	Syaa.g_02688	Syae.g_01651
OG0001458	Syaa.g_02689	Syae.g_01652
OG0001459	Syaa.g_01040	Syae.g_00621
OG0001460	Syaa.g_00850	Syae.g_00818
OG0001461	Syaa.g_02328	Syae.g_00063
OG0001465	Syaa.g_01211	Syae.g_00475
OG0001468	Syaa.g_01597	Syae.g_00113
OG0001470	Syaa.g_00693	Syae.g_01006
OG0001471	Syaa.g_00226	Syae.g_01934
OG0001473	Syaa.g_01603	Syae.g_00107
OG0001474	Syaa.g_02175	Syae.g_02199
OG0001475	Syaa.g_00691	Syae.g_01008
OG0001477	Syaa.g_00893	Syae.g_00776
OG0001479	Syaa.g_02178	Syae.g_02196
OG0001482	Syaa.g_01329	Syae.g_00388
OG0001487	Syaa.g_01819	Syae.g_02606
OG0001488	Syaa.g_00791	Syae.g_00898
OG0001489	Syaa.g_02234	Syae.g_02139
OG0001492	Syaa.g_00969	Syae.g_00694
OG0001493	Syaa.g_00961	Syae.g_00702
OG0001494	Syaa.g_00427	Syae.g_01255
OG0001495	Syaa.g_02317	Syae.g_02072
OG0001496	Syaa.g_00895	Syae.g_00774
OG0001497	Syaa.g_00894	Syae.g_00775
OG0001498	Syaa.g_02148	Syae.g_02220
OG0001499	Syaa.g_01698	Syae.g_00216
OG0001502	Syaa.g_00819	Syae.g_00874
OG0001504	Syaa.g_01039	Syae.g_00622
OG0001505	Syaa.g_00495	Syae.g_01204
OG0001507	Syaa.g_02137	Syae.g_00192
OG0001508	Syaa.g_00694	Syae.g_01005
OG0001509	Syaa.g_00085	Syae.g_01796
OG0001509	Syaa.g_00440	Syae.g_01242
OG0001509	Syaa.g_00197	Syae.g_01909
OG0001510	Syaa.g_00116	Syae.g_01823
OG0001511	Syaa.g_02389	Syae.g_01372
OG0001512	Syaa.g_02105	Syae.g_02241
OG0001513	Syaa.g_00150	Syae.g_01861
OG0001514	Syaa.g_00896	Syae.g_00773
OG0001515	Syaa.g_00909	Syae.g_00762
OG0001516	Syaa.g_01067	Syae.g_00602
OG0001517	Syaa.g_02181	Syae.g_02193
OG0001518	Syaa.g_02609	Syae.g_01584
OG0001519	Syaa.g_02619	Syae.g_01596
OG0001520	Syaa.g_01929	Syae.g_02425
OG0001527	Syaa.g_01936	Syae.g_02417
OG0001528	Syaa.g_00692	Syae.g_01007
OG0001529	Syaa.g_00050	Syae.g_01760
OG0001530	Syaa.g_02387	Syae.g_01370
OG0001531	Syaa.g_02104	Syae.g_02242
OG0001532	Syaa.g_01001	Syae.g_00655
OG0001533	Syaa.g_01857	Syae.g_02499
OG0001534	Syaa.g_01280	Syae.g_00437
OG0001535	Syaa.g_01297	Syae.g_00421
OG0001536	Syaa.g_01362	Syae.g_00355
OG0001537	Syaa.g_01112	Syae.g_00558
OG0001538	Syaa.g_01159	Syae.g_00516
OG0001539	Syaa.g_01085	Syae.g_00584
OG0001540	Syaa.g_02420	Syae.g_01401
OG0001541	Syaa.g_02490	Syae.g_01465
OG0001542	Syaa.g_02499	Syae.g_01474
OG0001543	Syaa.g_02547	Syae.g_01516
OG0001544	Syaa.g_02618	Syae.g_01595
OG0001545	Syaa.g_02723	Syae.g_01676
OG0001546	Syaa.g_01997	Syae.g_02359
OG0001547	Syaa.g_01420	Syae.g_00293
OG0001548	Syaa.g_01573	Syae.g_00142
OG0001549	Syaa.g_00806	Syae.g_00882
OG0001551	Syaa.g_00853	Syae.g_00815
OG0001554	Syaa.g_02590	Syae.g_01565
OG0001556	Syaa.g_01008	Syae.g_00648
OG0001557	Syaa.g_01119	Syae.g_00552
OG0001558	Syaa.g_00022	Syae.g_01732
OG0001559	Syaa.g_02386	Syae.g_01369
OG0001560	Syaa.g_02372	Syae.g_01355
OG0001561	Syaa.g_01291	Syae.g_00427
OG0001562	Syaa.g_01305	Syae.g_00413
OG0001563	Syaa.g_02250	Syae.g_02124
OG0001564	Syaa.g_02683	Syae.g_02485
OG0001567	Syaa.g_01421	Syae.g_00291
OG0001568	Syaa.g_01416	Syae.g_00297
OG0001570	Syaa.g_01693	Syae.g_00278
OG0001572	Syaa.g_01180	Syae.g_00134
OG0001574	Syaa.g_01938	Syae.g_02415
OG0001575	Syaa.g_01933	Syae.g_02420
OG0001577	Syaa.g_00765	Syae.g_00925
OG0001578	Syaa.g_01036	Syae.g_00625
OG0001579	Syaa.g_02207	Syae.g_02165
OG0001580	Syaa.g_02580	Syae.g_01556
OG0001582	Syaa.g_01746	Syae.g_00443
OG0001586	Syaa.g_00479	Syae.g_01215
OG0001586	Syaa.g_00431	Syae.g_01251
OG0001588	Syaa.g_00168	Syae.g_01880
OG0001589	Syaa.g_00664	Syae.g_01040
OG0001590	Syaa.g_01640	Syae.g_00068
OG0001592	Syaa.g_02581	Syae.g_01557
OG0001594	Syaa.g_01755	Syae.g_02685, Syae.g_02067, Syae.g_01107, Syae.g_01546
OG0001602	Syaa.g_01210	Syae.g_00476
OG0001614	Syaa.g_00130	Syae.g_01837
OG0001615	Syaa.g_01958	Syae.g_02393
OG0001616	Syaa.g_01024	Syae.g_00642
OG0001617	Syaa.g_00901	Syae.g_00769
OG0001618	Syaa.g_01254	Syae.g_00459
OG0001619	Syaa.g_01374	Syae.g_00344
OG0001620	Syaa.g_02169	Syae.g_02205
OG0001621	Syaa.g_00300	Syae.g_02008
OG0001622	Syaa.g_02733	Syae.g_01687
OG0001623	Syaa.g_02194	Syae.g_02179
OG0001624	Syaa.g_01587	Syae.g_00124
OG0001624	Syaa.g_02623	Syae.g_01601
OG0001625	Syaa.g_00294	Syae.g_02002
OG0001627	Syaa.g_00629	Syae.g_01079
OG0001634	Syaa.g_01073	Syae.g_00596
OG0001635	Syaa.g_00094	Syae.g_01811
OG0001636	Syaa.g_00043	Syae.g_01753
OG0001637	Syaa.g_00650, Syaa.g_00649	Syae.g_01051
OG0001638	Syaa.g_00538	Syae.g_01175
OG0001639	Syaa.g_00626	Syae.g_01082
OG0001640	Syaa.g_00862	Syae.g_00809
OG0001641	Syaa.g_01321	Syae.g_00397
OG0001642	Syaa.g_00814	Syae.g_00878
OG0001643	Syaa.g_01628	Syae.g_00079
OG0001644	Syaa.g_01263	Syae.g_00452
OG0001645	Syaa.g_01491	Syae.g_00665
OG0001646	Syaa.g_02625	Syae.g_00248
OG0001646	Syaa.g_01520	Syae.g_00170
OG0001647	Syaa.g_00271	Syae.g_01978
OG0001652	Syaa.g_00018	Syae.g_01730
OG0001653	Syaa.g_02360	Syae.g_01345
OG0001654	Syaa.g_00628	Syae.g_01080
OG0001655	Syaa.g_01723	Syae.g_00125
OG0001656	Syaa.g_02209	Syae.g_02164
OG0001657	Syaa.g_02464	Syae.g_01439
OG0001658	Syaa.g_02591	Syae.g_01566
OG0001659	Syaa.g_01006	Syae.g_00650
OG0001660	Syaa.g_02158	Syae.g_01376
OG0001660	Syaa.g_02158	Syae.g_02215
OG0001660	Syaa.g_02395	Syae.g_01376
OG0001660	Syaa.g_02395	Syae.g_02215
OG0001666	Syaa.g_01506	Syae.g_00214
OG0001667	Syaa.g_01129	Syae.g_00731
OG0001671	Syaa.g_02552	Syae.g_01521
OG0001672	Syaa.g_00339	Syae.g_01318
OG0001673	Syaa.g_02114	Syae.g_02233
OG0001675	Syaa.g_01307	Syae.g_00411
OG0001677	Syaa.g_02223	Syae.g_02148
OG0001677	Syaa.g_01003	Syae.g_00653
OG0001678	Syaa.g_02348	Syae.g_02035
OG0001680	Syaa.g_00788	Syae.g_00901
OG0001680	Syaa.g_00533	Syae.g_01180
OG0001681	Syaa.g_00384, Syaa.g_00412	Syae.g_00860
OG0001682	Syaa.g_01581	Syae.g_00130
OG0001682	Syaa.g_01247	Syae.g_00461
OG0001691	Syaa.g_01665	Syae.g_00044
OG0001692	Syaa.g_01769	Syae.g_02657
OG0001693	Syaa.g_00880	Syae.g_00792
OG0001694	Syaa.g_00260	Syae.g_01967
OG0001695	Syaa.g_02708	Syae.g_01670
OG0001700	Syaa.g_01423	Syae.g_00290
OG0001702	Syaa.g_00322	Syae.g_01335
OG0001703	Syaa.g_02057	Syae.g_02301
OG0001712	Syaa.g_01487	Syae.g_00150
OG0001713	Syaa.g_00783	Syae.g_00907
OG0001714	Syaa.g_00084	Syae.g_01803
OG0001714	Syaa.g_00425	Syae.g_01257
OG0001715	Syaa.g_01563	Syae.g_00148
OG0001716	Syaa.g_00817	Syae.g_00875
OG0001717	Syaa.g_02476	Syae.g_01451
OG0001729	Syaa.g_02100	Syae.g_02247
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syae.g_02260
OG0001731	Syaa.g_00599	Syae.g_01117
OG0001732	Syaa.g_00984	Syae.g_00678
OG0001733	Syaa.g_01080	Syae.g_00589
OG0001734	Syaa.g_00816	Syae.g_00876
OG0001735	Syaa.g_01060	Syae.g_00611
OG0001736	Syaa.g_00191	Syae.g_01903
OG0001737	Syaa.g_00241	Syae.g_01948
OG0001738	Syaa.g_00204	Syae.g_01915
OG0001739	Syaa.g_02706	Syae.g_01668
OG0001740	Syaa.g_02720	Syae.g_01673
OG0001741	Syaa.g_01565	Syae.g_00250
OG0001747	Syaa.g_02442	Syae.g_01422
OG0001749	Syaa.g_00186	Syae.g_01899
OG0001750	Syaa.g_02358	Syae.g_01343
OG0001751	Syaa.g_02115	Syae.g_02232
OG0001752	Syaa.g_00639	Syae.g_01060
OG0001753	Syaa.g_00646	Syae.g_01054
OG0001754	Syaa.g_00647	Syae.g_01053
OG0001755	Syaa.g_02006	Syae.g_02352
OG0001759	Syaa.g_01505	Syae.g_00217
OG0001760	Syaa.g_01500	Syae.g_00223
OG0001761	Syaa.g_01679	Syae.g_00026
OG0001762	Syaa.g_01314	Syae.g_00404
OG0001763	Syaa.g_01327	Syae.g_00391
OG0001764	Syaa.g_01412	Syae.g_00301
OG0001765	Syaa.g_01041	Syae.g_00725
OG0001766	Syaa.g_00230	Syae.g_01938
OG0001767	Syaa.g_00179	Syae.g_01890
OG0001768	Syaa.g_02505	Syae.g_01482
OG0001769	Syaa.g_01614	Syae.g_00093
OG0001770	Syaa.g_00115	Syae.g_00617
OG0001771	Syaa.g_01514	Syae.g_00183
OG0001783	Syaa.g_00126	Syae.g_01832
OG0001784	Syaa.g_02354	Syae.g_01338
OG0001785	Syaa.g_00648	Syae.g_01052
OG0001786	Syaa.g_00581	Syae.g_01134
OG0001787	Syaa.g_01981	Syae.g_02373
OG0001788	Syaa.g_01978	Syae.g_02376
OG0001789	Syaa.g_00736	Syae.g_00960
OG0001790	Syaa.g_00760	Syae.g_00936
OG0001792	Syaa.g_00977	Syae.g_00685
OG0001794	Syaa.g_01283	Syae.g_00434
OG0001796	Syaa.g_01303	Syae.g_00415
OG0001797	Syaa.g_01382	Syae.g_00335
OG0001798	Syaa.g_01655	Syae.g_00054
OG0001799	Syaa.g_01617	Syae.g_00090
OG0001800	Syaa.g_01750	Syae.g_00006
OG0001801	Syaa.g_01759	Syae.g_02679
OG0001803	Syaa.g_00709	Syae.g_00988
OG0001804	Syaa.g_02147	Syae.g_02221
OG0001805	Syaa.g_00305	Syae.g_02013
OG0001806	Syaa.g_00272	Syae.g_01979
OG0001807	Syaa.g_00176	Syae.g_01887
OG0001808	Syaa.g_00163	Syae.g_01877
OG0001810	Syaa.g_02432	Syae.g_01413
OG0001811	Syaa.g_02497	Syae.g_01472
OG0001812	Syaa.g_02582	Syae.g_01558
OG0001813	Syaa.g_02646	Syae.g_01605
OG0001814	Syaa.g_02744	Syae.g_01698
OG0001815	Syaa.g_02753	Syae.g_01707
OG0001816	Syaa.g_01082	Syae.g_00587
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syae.g_00162
OG0001838	Syaa.g_00008	Syae.g_01720
OG0001839	Syaa.g_00039	Syae.g_01749
OG0001840	Syaa.g_00056	Syae.g_01766
OG0001841	Syaa.g_00063	Syae.g_01773
OG0001842	Syaa.g_00634	Syae.g_01072
OG0001843	Syaa.g_00131	Syae.g_01838
OG0001844	Syaa.g_00132	Syae.g_01839
OG0001845	Syaa.g_00133	Syae.g_01840
OG0001846	Syaa.g_02408	Syae.g_01388
OG0001847	Syaa.g_02406	Syae.g_01386
OG0001848	Syaa.g_02402	Syae.g_01382
OG0001849	Syaa.g_00328	Syae.g_01329
