Orthogroup	Syaa	Prbc
OG0001070	Syaa.g_01903	Prbc.g_01664
OG0001071	Syaa.g_01902	Prbc.g_01665
OG0001072	Syaa.g_01898	Prbc.g_01666
OG0001073	Syaa.g_01884	Prbc.g_01680
OG0001074	Syaa.g_01678	Prbc.g_01692
OG0001075	Syaa.g_01676	Prbc.g_01693
OG0001076	Syaa.g_01659	Prbc.g_01700
OG0001077	Syaa.g_01647	Prbc.g_01705
OG0001078	Syaa.g_01632	Prbc.g_01713
OG0001079	Syaa.g_01619	Prbc.g_01724
OG0001080	Syaa.g_01443	Prbc.g_01730
OG0001081	Syaa.g_01056	Prbc.g_01732
OG0001082	Syaa.g_01057	Prbc.g_01733
OG0001083	Syaa.g_01064	Prbc.g_01738
OG0001084	Syaa.g_01065	Prbc.g_01739
OG0001085	Syaa.g_01075	Prbc.g_01749
OG0001086	Syaa.g_01077	Prbc.g_01750
OG0001087	Syaa.g_00920	Prbc.g_01770
OG0001088	Syaa.g_00916	Prbc.g_01771
OG0001089	Syaa.g_00890	Prbc.g_01779
OG0001090	Syaa.g_01237	Prbc.g_01788
OG0001091	Syaa.g_01239	Prbc.g_01790
OG0001092	Syaa.g_01242	Prbc.g_01791
OG0001093	Syaa.g_01248	Prbc.g_01796
OG0001094	Syaa.g_01148	Prbc.g_01852
OG0001095	Syaa.g_01185	Prbc.g_01871
OG0001096	Syaa.g_01200	Prbc.g_01886
OG0001097	Syaa.g_00828	Prbc.g_01906
OG0001098	Syaa.g_01441	Prbc.g_01923
OG0001099	Syaa.g_02400	Prbc.g_01962
OG0001100	Syaa.g_01086	Prbc.g_01969
OG0001101	Syaa.g_01088	Prbc.g_01971
OG0001102	Syaa.g_01091	Prbc.g_01974
OG0001103	Syaa.g_01093	Prbc.g_01976
OG0001104	Syaa.g_01133	Prbc.g_01838
OG0001105	Syaa.g_01137	Prbc.g_01842
OG0001106	Syaa.g_01372	Prbc.g_02024
OG0001107	Syaa.g_01359	Prbc.g_02034
OG0001108	Syaa.g_01350	Prbc.g_02038
OG0001109	Syaa.g_01349	Prbc.g_02039
OG0001110	Syaa.g_01347	Prbc.g_02041
OG0001111	Syaa.g_01345	Prbc.g_02042
OG0001112	Syaa.g_01343	Prbc.g_02043
OG0001113	Syaa.g_01342	Prbc.g_02044
OG0001114	Syaa.g_01341	Prbc.g_02045
OG0001115	Syaa.g_01337	Prbc.g_02047
OG0001116	Syaa.g_01335	Prbc.g_02048
OG0001117	Syaa.g_01334	Prbc.g_02049
OG0001118	Syaa.g_01333	Prbc.g_02050
OG0001119	Syaa.g_01331	Prbc.g_02051
OG0001120	Syaa.g_01328	Prbc.g_02052
OG0001121	Syaa.g_01125	Prbc.g_00645
OG0001122	Syaa.g_01301	Prbc.g_02081
OG0001123	Syaa.g_01294	Prbc.g_02086
OG0001124	Syaa.g_01292	Prbc.g_02088
OG0001125	Syaa.g_01290	Prbc.g_02090
OG0001126	Syaa.g_00864	Prbc.g_02101
OG0001127	Syaa.g_00865	Prbc.g_02102
OG0001128	Syaa.g_00868	Prbc.g_02105
OG0001129	Syaa.g_00870	Prbc.g_02106
OG0001130	Syaa.g_00871	Prbc.g_02107
OG0001131	Syaa.g_01108	Prbc.g_01941
OG0001132	Syaa.g_01468	Prbc.g_02152
OG0001133	Syaa.g_01656	Prbc.g_02128
OG0001134	Syaa.g_01028	Prbc.g_00896
OG0001135	Syaa.g_01030	Prbc.g_00899
OG0001136	Syaa.g_00767	Prbc.g_01449
OG0001137	Syaa.g_00786	Prbc.g_01436
OG0001138	Syaa.g_01002	Prbc.g_01416
OG0001139	Syaa.g_01000	Prbc.g_01414
OG0001140	Syaa.g_00999	Prbc.g_01413
OG0001141	Syaa.g_00998	Prbc.g_01412
OG0001142	Syaa.g_00997	Prbc.g_01411
OG0001143	Syaa.g_00987	Prbc.g_01404
OG0001144	Syaa.g_00978	Prbc.g_01399
OG0001145	Syaa.g_00748	Prbc.g_00558
OG0001146	Syaa.g_00729	Prbc.g_00570
OG0001147	Syaa.g_01837	Prbc.g_00589
OG0001148	Syaa.g_02061	Prbc.g_00659
OG0001149	Syaa.g_02062	Prbc.g_00660
OG0001150	Syaa.g_02063	Prbc.g_00661
OG0001151	Syaa.g_02076	Prbc.g_00672
OG0001152	Syaa.g_02077	Prbc.g_00673
OG0001153	Syaa.g_01811	Prbc.g_00739
OG0001154	Syaa.g_01812	Prbc.g_00740
OG0001156	Syaa.g_00623	Prbc.g_00759
OG0001157	Syaa.g_00622	Prbc.g_00760
OG0001158	Syaa.g_00619	Prbc.g_00761
OG0001159	Syaa.g_00618	Prbc.g_00762
OG0001160	Syaa.g_00574	Prbc.g_00787
OG0001161	Syaa.g_02620	Prbc.g_01485
OG0001162	Syaa.g_01203	Prbc.g_00799
OG0001163	Syaa.g_00566	Prbc.g_00825
OG0001164	Syaa.g_00560	Prbc.g_00829
OG0001165	Syaa.g_00555	Prbc.g_00831
OG0001166	Syaa.g_00527	Prbc.g_00849
OG0001167	Syaa.g_00673	Prbc.g_00867
OG0001168	Syaa.g_00672	Prbc.g_00868
OG0001169	Syaa.g_00670	Prbc.g_00870
OG0001170	Syaa.g_00668	Prbc.g_00872
OG0001171	Syaa.g_00655	Prbc.g_00882
OG0001172	Syaa.g_02347	Prbc.g_00937
OG0001173	Syaa.g_02346	Prbc.g_00938
OG0001174	Syaa.g_02338	Prbc.g_00946
OG0001175	Syaa.g_02337	Prbc.g_00947
OG0001176	Syaa.g_02314	Prbc.g_00959
OG0001177	Syaa.g_02316	Prbc.g_00957
OG0001178	Syaa.g_00546	Prbc.g_01309
OG0001179	Syaa.g_02268	Prbc.g_00301
OG0001180	Syaa.g_02243	Prbc.g_00278
OG0001181	Syaa.g_02239	Prbc.g_00274
OG0001182	Syaa.g_02230	Prbc.g_00266
OG0001183	Syaa.g_02224	Prbc.g_00247
OG0001184	Syaa.g_00151	Prbc.g_00231
OG0001186	Syaa.g_00081	Prbc.g_00189
OG0001187	Syaa.g_00082	Prbc.g_00966
OG0001188	Syaa.g_00075	Prbc.g_00968
OG0001189	Syaa.g_00057	Prbc.g_00985
OG0001190	Syaa.g_02592	Prbc.g_00990
OG0001191	Syaa.g_02605	Prbc.g_01000
OG0001192	Syaa.g_02612	Prbc.g_01005
OG0001193	Syaa.g_02658	Prbc.g_01018
OG0001194	Syaa.g_02660	Prbc.g_01019
OG0001195	Syaa.g_02661	Prbc.g_01020
OG0001196	Syaa.g_02741	Prbc.g_01054
OG0001197	Syaa.g_02743	Prbc.g_01056
OG0001198	Syaa.g_02755	Prbc.g_01066
OG0001199	Syaa.g_00347	Prbc.g_00499
OG0001200	Syaa.g_00345	Prbc.g_00497
OG0001201	Syaa.g_02381	Prbc.g_00465
OG0001202	Syaa.g_02528	Prbc.g_00372
OG0001203	Syaa.g_02106	Prbc.g_00332
OG0001204	Syaa.g_00316	Prbc.g_01141
OG0001205	Syaa.g_00713	Prbc.g_01506
OG0001206	Syaa.g_01855	Prbc.g_01525
OG0001207	Syaa.g_02058	Prbc.g_01536
OG0001208	Syaa.g_02049	Prbc.g_01542
OG0001209	Syaa.g_01977	Prbc.g_01614
OG0001210	Syaa.g_01967	Prbc.g_01619
OG0001211	Syaa.g_01950	Prbc.g_01630
OG0001212	Syaa.g_01892	Prbc.g_01672
OG0001213	Syaa.g_01646	Prbc.g_01706
OG0001214	Syaa.g_01631	Prbc.g_01714
OG0001215	Syaa.g_00914	Prbc.g_01772
OG0001216	Syaa.g_01238	Prbc.g_01789
OG0001217	Syaa.g_01559	Prbc.g_00521
OG0001218	Syaa.g_01820	Prbc.g_01829
OG0001219	Syaa.g_01404	Prbc.g_02005
OG0001220	Syaa.g_00812	Prbc.g_01913
OG0001221	Syaa.g_01111	Prbc.g_01989
OG0001222	Syaa.g_01371	Prbc.g_01936
OG0001223	Syaa.g_01326	Prbc.g_02053
OG0001224	Syaa.g_00874	Prbc.g_02109
OG0001225	Syaa.g_00876	Prbc.g_02111
OG0001226	Syaa.g_01579	Prbc.g_00930
OG0001227	Syaa.g_02622	Prbc.g_02133
OG0001228	Syaa.g_00695	Prbc.g_01396
OG0001229	Syaa.g_00899	Prbc.g_00138
OG0001230	Syaa.g_01764	Prbc.g_00700
OG0001231	Syaa.g_00017	Prbc.g_01833
OG0001232	Syaa.g_00508	Prbc.g_00853
OG0001233	Syaa.g_00667	Prbc.g_00873
OG0001234	Syaa.g_02333	Prbc.g_00949
OG0001235	Syaa.g_02323	Prbc.g_00953
OG0001236	Syaa.g_00154	Prbc.g_00234
OG0001238	Syaa.g_02607	Prbc.g_01001
OG0001239	Syaa.g_00350	Prbc.g_00502
OG0001240	Syaa.g_02364	Prbc.g_00480
OG0001241	Syaa.g_02374	Prbc.g_00471
OG0001242	Syaa.g_02407	Prbc.g_00452
OG0001243	Syaa.g_02415	Prbc.g_00445
OG0001244	Syaa.g_02445	Prbc.g_00429
OG0001245	Syaa.g_01492	Prbc.g_01317
OG0001246	Syaa.g_02023	Prbc.g_01584
OG0001247	Syaa.g_01207	Prbc.g_01765
OG0001248	Syaa.g_01204	Prbc.g_01767
OG0001251	Syaa.g_02667	Prbc.g_00923
OG0001252	Syaa.g_00867	Prbc.g_02104
OG0001253	Syaa.g_01467	Prbc.g_00804
OG0001254	Syaa.g_01029	Prbc.g_00898
OG0001255	Syaa.g_01696	Prbc.g_01463
OG0001256	Syaa.g_00567	Prbc.g_00795
OG0001257	Syaa.g_01418, Syaa.g_00405	Prbc.g_00800
OG0001259	Syaa.g_00669	Prbc.g_00871
OG0001260	Syaa.g_00642	Prbc.g_00888
OG0001261	Syaa.g_02259	Prbc.g_00293
OG0001262	Syaa.g_00059	Prbc.g_00983
OG0001263	Syaa.g_02418	Prbc.g_00442
OG0001269	Syaa.g_01499	Prbc.g_01912
OG0001273	Syaa.g_01639	Prbc.g_01708
OG0001277	Syaa.g_02724	Prbc.g_01042
OG0001279	Syaa.g_01749	Prbc.g_00133
OG0001280	Syaa.g_00738	Prbc.g_00565
OG0001282	Syaa.g_02060	Prbc.g_00658
OG0001283	Syaa.g_02734	Prbc.g_01050
OG0001284	Syaa.g_00583	Prbc.g_00781
OG0001286	Syaa.g_02245	Prbc.g_00280
OG0001287	Syaa.g_00121	Prbc.g_00209
OG0001289	Syaa.g_00327	Prbc.g_00486
OG0001290	Syaa.g_02373	Prbc.g_00472
OG0001294	Syaa.g_01076	Prbc.g_01483, Prbc.g_00646
OG0001295	Syaa.g_01964	Prbc.g_01471
OG0001296	Syaa.g_02017	Prbc.g_01589
OG0001297	Syaa.g_02013	Prbc.g_01594
OG0001299	Syaa.g_01070	Prbc.g_01744
OG0001300	Syaa.g_00905	Prbc.g_01776
OG0001301	Syaa.g_00891	Prbc.g_01778
OG0001302	Syaa.g_01600	Prbc.g_02003
OG0001303	Syaa.g_01402	Prbc.g_00092
OG0001304	Syaa.g_01281	Prbc.g_02095
OG0001305	Syaa.g_00885	Prbc.g_01931
OG0001306	Syaa.g_00753	Prbc.g_01461
OG0001309	Syaa.g_02005	Prbc.g_01598
OG0001310	Syaa.g_00535	Prbc.g_00843
OG0001311	Syaa.g_01293	Prbc.g_02087
OG0001312	Syaa.g_01391	Prbc.g_02014
OG0001314	Syaa.g_01225	Prbc.g_01137
OG0001315	Syaa.g_02226	Prbc.g_00249
OG0001316	Syaa.g_02434	Prbc.g_00431
OG0001317	Syaa.g_02112	Prbc.g_00336
OG0001318	Syaa.g_00296	Prbc.g_01152
OG0001321	Syaa.g_00719	Prbc.g_01512
OG0001322	Syaa.g_00720	Prbc.g_01513
OG0001324	Syaa.g_00904	Prbc.g_01777
OG0001325	Syaa.g_01243	Prbc.g_01792
OG0001326	Syaa.g_00396, Syaa.g_02672	Prbc.g_00915
OG0001327	Syaa.g_01083	Prbc.g_01966
OG0001328	Syaa.g_01104	Prbc.g_01985
OG0001330	Syaa.g_00746	Prbc.g_00559
OG0001331	Syaa.g_02065	Prbc.g_00663
OG0001334	Syaa.g_02216	Prbc.g_00244
OG0001335	Syaa.g_02215	Prbc.g_00243
OG0001336	Syaa.g_02735	Prbc.g_01051
OG0001337	Syaa.g_02219, Syaa.g_02200	Prbc.g_01224
OG0001339	Syaa.g_02376	Prbc.g_00469
OG0001340	Syaa.g_02199	Prbc.g_01225
OG0001341	Syaa.g_00897	Prbc.g_00539
OG0001343	Syaa.g_02664	Prbc.g_01956, Prbc.g_01957
OG0001344	Syaa.g_00775	Prbc.g_01441
OG0001345	Syaa.g_00803	Prbc.g_01425
OG0001346	Syaa.g_00734	Prbc.g_00567
OG0001347	Syaa.g_00195, Syaa.g_00445, Syaa.g_01019	Prbc.g_00181
OG0001348	Syaa.g_00847	Prbc.g_02169
OG0001350	Syaa.g_02107	Prbc.g_00333
OG0001351	Syaa.g_01863	Prbc.g_01515
OG0001352	Syaa.g_01987	Prbc.g_01761
OG0001354	Syaa.g_01338	Prbc.g_02046
OG0001355	Syaa.g_01524	Prbc.g_00802
OG0001356	Syaa.g_00848	Prbc.g_00603
OG0001357	Syaa.g_02307	Prbc.g_01294
OG0001358	Syaa.g_01663	Prbc.g_01697
OG0001359	Syaa.g_02663	Prbc.g_01958
OG0001360	Syaa.g_00805	Prbc.g_01423
OG0001362	Syaa.g_01789	Prbc.g_00723
OG0001363	Syaa.g_01791	Prbc.g_01521
OG0001366	Syaa.g_01369	Prbc.g_00647, Prbc.g_01109, Prbc.g_01237
OG0001368	Syaa.g_00317	Prbc.g_00149, Prbc.g_00130
OG0001369	Syaa.g_02363	Prbc.g_00481
OG0001370	Syaa.g_01218, Syaa.g_02140, Syaa.g_02680	Prbc.g_00170
OG0001373	Syaa.g_02671	Prbc.g_00914
OG0001374	Syaa.g_02679	Prbc.g_00922
OG0001375	Syaa.g_02665	Prbc.g_01955
OG0001376	Syaa.g_02614	Prbc.g_01943
OG0001377	Syaa.g_02613	Prbc.g_01944
OG0001378	Syaa.g_00700	Prbc.g_01495
OG0001385	Syaa.g_02668	Prbc.g_00911
OG0001386	Syaa.g_02669	Prbc.g_00912
OG0001387	Syaa.g_02670	Prbc.g_00913
OG0001388	Syaa.g_02673	Prbc.g_00916
OG0001389	Syaa.g_02674	Prbc.g_00917
OG0001390	Syaa.g_02675	Prbc.g_00918
OG0001391	Syaa.g_02676	Prbc.g_00919
OG0001392	Syaa.g_02677	Prbc.g_00920
OG0001393	Syaa.g_02678	Prbc.g_00921
OG0001394	Syaa.g_01118	Prbc.g_01993
OG0001395	Syaa.g_01267	Prbc.g_02098
OG0001396	Syaa.g_00196	Prbc.g_00180
OG0001398	Syaa.g_01424	Prbc.g_01806
OG0001401	Syaa.g_00837	Prbc.g_01896
OG0001402	Syaa.g_01658	Prbc.g_01701
OG0001404	Syaa.g_00355	Prbc.g_00505
OG0001405	Syaa.g_02213	Prbc.g_01218
OG0001406	Syaa.g_02615	Prbc.g_01942
OG0001407	Syaa.g_01986	Prbc.g_01947
OG0001408	Syaa.g_00953	Prbc.g_02187
OG0001413	Syaa.g_01590	Prbc.g_01834
OG0001417	Syaa.g_01339	Prbc.g_01482
OG0001419	Syaa.g_01985	Prbc.g_01825
OG0001420	Syaa.g_01991	Prbc.g_00119
OG0001421	Syaa.g_01583, Syaa.g_01469	Prbc.g_00796
OG0001422	Syaa.g_00743	Prbc.g_02129
OG0001430	Syaa.g_02584	Prbc.g_01945
OG0001432	Syaa.g_00930	Prbc.g_02076
OG0001433	Syaa.g_00849	Prbc.g_00602
OG0001434	Syaa.g_01123	Prbc.g_01998
OG0001435	Syaa.g_01090	Prbc.g_01973
OG0001439	Syaa.g_00221	Prbc.g_01199
OG0001441	Syaa.g_02000	Prbc.g_01601
OG0001442	Syaa.g_01138	Prbc.g_00689
OG0001443	Syaa.g_02617	Prbc.g_00905
OG0001447	Syaa.g_02416	Prbc.g_00444
OG0001453	Syaa.g_01319	Prbc.g_02056
OG0001454	Syaa.g_01580	Prbc.g_01310
OG0001456	Syaa.g_02687	Prbc.g_01489
OG0001457	Syaa.g_02688	Prbc.g_01488
OG0001458	Syaa.g_02689	Prbc.g_01487
OG0001460	Syaa.g_00850	Prbc.g_00601
OG0001461	Syaa.g_02328	Prbc.g_00014
OG0001467	Syaa.g_01601	Prbc.g_00514
OG0001468	Syaa.g_01597	Prbc.g_01954
OG0001470	Syaa.g_00693	Prbc.g_00187
OG0001471	Syaa.g_00226	Prbc.g_01484
OG0001473	Syaa.g_01603	Prbc.g_00642
OG0001474	Syaa.g_02175	Prbc.g_01251
OG0001475	Syaa.g_00691	Prbc.g_00185
OG0001477	Syaa.g_00893	Prbc.g_00010
OG0001480	Syaa.g_00810	Prbc.g_00151
OG0001482	Syaa.g_01329	Prbc.g_02132
OG0001486	Syaa.g_00768	Prbc.g_01448
OG0001487	Syaa.g_01819	Prbc.g_00747
OG0001488	Syaa.g_00791	Prbc.g_01432
OG0001489	Syaa.g_02234	Prbc.g_00269
OG0001495	Syaa.g_02317	Prbc.g_00956
OG0001496	Syaa.g_00895	Prbc.g_00008
OG0001497	Syaa.g_00894	Prbc.g_00009
OG0001498	Syaa.g_02148	Prbc.g_01269
OG0001499	Syaa.g_01698	Prbc.g_00519
OG0001507	Syaa.g_02137	Prbc.g_00117
OG0001508	Syaa.g_00694	Prbc.g_00188
OG0001510	Syaa.g_00116	Prbc.g_00205
OG0001511	Syaa.g_02389	Prbc.g_00461
OG0001512	Syaa.g_02105	Prbc.g_00820
OG0001513	Syaa.g_00150	Prbc.g_01112
OG0001514	Syaa.g_00896	Prbc.g_00007
OG0001515	Syaa.g_00909	Prbc.g_01774
OG0001516	Syaa.g_01067	Prbc.g_01741
OG0001517	Syaa.g_02181	Prbc.g_01247
OG0001518	Syaa.g_02609	Prbc.g_01003
OG0001519	Syaa.g_02619	Prbc.g_01008
OG0001523	Syaa.g_02713	Prbc.g_00901
OG0001524	Syaa.g_02714	Prbc.g_00902
OG0001528	Syaa.g_00692	Prbc.g_00186
OG0001529	Syaa.g_00050	Prbc.g_01119
OG0001530	Syaa.g_02387	Prbc.g_00462
OG0001531	Syaa.g_02104	Prbc.g_00331
OG0001532	Syaa.g_01001	Prbc.g_01415
OG0001534	Syaa.g_01280	Prbc.g_02096
OG0001535	Syaa.g_01297	Prbc.g_02084
OG0001536	Syaa.g_01362	Prbc.g_02032
OG0001537	Syaa.g_01112	Prbc.g_01990
OG0001538	Syaa.g_01159	Prbc.g_01863
OG0001539	Syaa.g_01085	Prbc.g_01968
OG0001540	Syaa.g_02420	Prbc.g_00440
OG0001541	Syaa.g_02490	Prbc.g_00392
OG0001542	Syaa.g_02499	Prbc.g_00386
OG0001543	Syaa.g_02547	Prbc.g_01939
OG0001544	Syaa.g_02618	Prbc.g_01007
OG0001545	Syaa.g_02723	Prbc.g_01041
OG0001548	Syaa.g_01573	Prbc.g_02149
OG0001549	Syaa.g_00806	Prbc.g_01922
OG0001551	Syaa.g_00853	Prbc.g_00908
OG0001552	Syaa.g_01229	Prbc.g_00904
OG0001557	Syaa.g_01119	Prbc.g_01994
OG0001559	Syaa.g_02386	Prbc.g_00463
OG0001560	Syaa.g_02372	Prbc.g_00473
OG0001561	Syaa.g_01291	Prbc.g_02089
OG0001562	Syaa.g_01305	Prbc.g_02078
OG0001563	Syaa.g_02250	Prbc.g_00285
OG0001570	Syaa.g_01693	Prbc.g_00639
OG0001572	Syaa.g_01180	Prbc.g_00019, Prbc.g_00096
OG0001575	Syaa.g_01933	Prbc.g_01645
OG0001577	Syaa.g_00765	Prbc.g_01451
OG0001578	Syaa.g_00369, Syaa.g_01036, Syaa.g_01576	Prbc.g_00003
OG0001579	Syaa.g_02207	Prbc.g_01222
OG0001582	Syaa.g_01746	Prbc.g_01480
OG0001589	Syaa.g_00664	Prbc.g_00875
OG0001591	Syaa.g_01078	Prbc.g_01751
OG0001607	Syaa.g_01519	Prbc.g_00158
OG0001613	Syaa.g_02227	Prbc.g_00250
OG0001623	Syaa.g_02194	Prbc.g_01226
OG0001633	Syaa.g_00855	Prbc.g_00931
OG0001634	Syaa.g_01073	Prbc.g_01747
OG0001635	Syaa.g_00094	Prbc.g_01559
OG0001642	Syaa.g_00814	Prbc.g_00597
OG0001644	Syaa.g_01263	Prbc.g_01802
OG0001656	Syaa.g_02209	Prbc.g_01221
OG0001659	Syaa.g_01006	Prbc.g_01419
OG0001667	Syaa.g_01129	Prbc.g_00142
OG0001673	Syaa.g_02114	Prbc.g_00338
OG0001691	Syaa.g_01665	Prbc.g_02099
OG0001692	Syaa.g_01769	Prbc.g_00704
OG0001694	Syaa.g_00260	Prbc.g_01174
OG0001695	Syaa.g_02708	Prbc.g_01024
OG0001703	Syaa.g_02057	Prbc.g_01537
OG0001713	Syaa.g_00783	Prbc.g_02175
OG0001715	Syaa.g_01563	Prbc.g_00154
OG0001718	Syaa.g_00941	Prbc.g_00614
OG0001738	Syaa.g_00204	Prbc.g_01212
OG0001739	Syaa.g_02706	Prbc.g_01023
OG0001740	Syaa.g_02720	Prbc.g_01026
OG0001769	Syaa.g_01614	Prbc.g_01372
OG0001770	Syaa.g_00115	Prbc.g_00021, Prbc.g_01364
OG0001810	Syaa.g_02432	Prbc.g_01783
OG0001816	Syaa.g_01082	Prbc.g_01965
OG0001907	Syaa.g_02441	Prbc.g_00430
OG0001915	Syaa.g_02750	Prbc.g_01058
OG0001916	Syaa.g_02034	Prbc.g_01555
OG0001917	Syaa.g_01296	Prbc.g_02085
OG0001954	Syaa.g_01438	Prbc.g_00145
OG0001974	Syaa.g_02587	Prbc.g_00534
OG0001990	Syaa.g_02721	Prbc.g_00535
OG0002020	Syaa.g_02704	Prbc.g_01028
OG0002021	Syaa.g_02703	Prbc.g_01030
OG0002022	Syaa.g_02700	Prbc.g_01031
OG0002023	Syaa.g_02699	Prbc.g_01032
OG0002024	Syaa.g_02692	Prbc.g_01034
OG0002054	Syaa.g_02691	Prbc.g_01035
OG0002055	Syaa.g_02695	Prbc.g_01040
OG0002132	Syaa.g_02696	Prbc.g_01033
OG0002133	Syaa.g_02694, Syaa.g_02693	Prbc.g_01039
OG0002178	Syaa.g_02697	Prbc.g_01038
OG0002347	Syaa.g_00512	Prbc.g_00859
OG0002374	Syaa.g_00991	Prbc.g_00600
OG0002381	Syaa.g_02454	Prbc.g_00590
OG0002506	Syaa.g_00878	Prbc.g_00179, Prbc.g_01950
OG0002507	Syaa.g_00939	Prbc.g_00091, Prbc.g_02069
OG0002585	Syaa.g_02154, Syaa.g_02391	Prbc.g_01266
OG0002591	Syaa.g_01536	Prbc.g_00906
OG0002665	Syaa.g_01461, Syaa.g_01183	Prbc.g_00080, Prbc.g_00083, Prbc.g_00081, Prbc.g_00084, Prbc.g_01558, Prbc.g_01578
OG0002808	Syaa.g_00044	Prbc.g_01103
OG0002841	Syaa.g_01457	Prbc.g_01368
OG0003246	Syaa.g_02520, Syaa.g_02088	Prbc.g_00109
OG0003820	Syaa.g_00808	Prbc.g_02192
OG0005698	Syaa.g_01926	Prbc.g_01576
