Orthogroup	Syaa	Syal
OG0001110	Syaa.g_01347	Syal.g_01981
OG0001111	Syaa.g_01345	Syal.g_01979
OG0001112	Syaa.g_01343	Syal.g_01977
OG0001113	Syaa.g_01342	Syal.g_02244
OG0001114	Syaa.g_01341	Syal.g_01976
OG0001115	Syaa.g_01337	Syal.g_01972
OG0001116	Syaa.g_01335	Syal.g_01970
OG0001117	Syaa.g_01334	Syal.g_01969
OG0001118	Syaa.g_01333	Syal.g_01968
OG0001119	Syaa.g_01331	Syal.g_01966
OG0001120	Syaa.g_01328	Syal.g_01962
OG0001121	Syaa.g_01125	Syal.g_02960
OG0001122	Syaa.g_01301	Syal.g_01921
OG0001123	Syaa.g_01294	Syal.g_01913
OG0001124	Syaa.g_01292	Syal.g_01911
OG0001125	Syaa.g_01290	Syal.g_01909
OG0001126	Syaa.g_00864	Syal.g_01837
OG0001127	Syaa.g_00865	Syal.g_01836
OG0001128	Syaa.g_00868	Syal.g_01833
OG0001129	Syaa.g_00870	Syal.g_01831
OG0001130	Syaa.g_00871	Syal.g_01830
OG0001131	Syaa.g_01108	Syal.g_02260
OG0001132	Syaa.g_01468	Syal.g_02553
OG0001133	Syaa.g_01656	Syal.g_02710
OG0001134	Syaa.g_01028	Syal.g_02506
OG0001135	Syaa.g_01030	Syal.g_02505
OG0001136	Syaa.g_00767	Syal.g_01650
OG0001137	Syaa.g_00786	Syal.g_01673
OG0001138	Syaa.g_01002	Syal.g_01709
OG0001139	Syaa.g_01000	Syal.g_01711
OG0001140	Syaa.g_00999	Syal.g_01712
OG0001141	Syaa.g_00998	Syal.g_01713
OG0001142	Syaa.g_00997	Syal.g_01714
OG0001143	Syaa.g_00987	Syal.g_01722
OG0001144	Syaa.g_00978	Syal.g_01736
OG0001145	Syaa.g_00748	Syal.g_01614
OG0001146	Syaa.g_00729	Syal.g_01593
OG0001147	Syaa.g_01837	Syal.g_00458
OG0001148	Syaa.g_02061	Syal.g_02886
OG0001149	Syaa.g_02062	Syal.g_02885
OG0001150	Syaa.g_02063	Syal.g_02884
OG0001151	Syaa.g_02076	Syal.g_02872
OG0001152	Syaa.g_02077	Syal.g_02871
OG0001153	Syaa.g_01811	Syal.g_00421
OG0001154	Syaa.g_01812	Syal.g_00422
OG0001156	Syaa.g_00623	Syal.g_02972
OG0001157	Syaa.g_00622	Syal.g_02973
OG0001158	Syaa.g_00619	Syal.g_02974
OG0001159	Syaa.g_00618	Syal.g_02975
OG0001160	Syaa.g_00574	Syal.g_00564
OG0001161	Syaa.g_02620	Syal.g_01104
OG0001162	Syaa.g_01203	Syal.g_01577
OG0001163	Syaa.g_00566	Syal.g_00573
OG0001164	Syaa.g_00560	Syal.g_00579
OG0001165	Syaa.g_00555	Syal.g_00584
OG0001166	Syaa.g_00527	Syal.g_00613
OG0001167	Syaa.g_00673	Syal.g_00638
OG0001168	Syaa.g_00672	Syal.g_00640
OG0001169	Syaa.g_00670	Syal.g_00642
OG0001170	Syaa.g_00668	Syal.g_00644
OG0001172	Syaa.g_02347	Syal.g_00198
OG0001173	Syaa.g_02346	Syal.g_00199
OG0001174	Syaa.g_02338	Syal.g_00207
OG0001175	Syaa.g_02337	Syal.g_00208
OG0001176	Syaa.g_02314	Syal.g_00226
OG0001177	Syaa.g_02316	Syal.g_00224
OG0001178	Syaa.g_00546	Syal.g_00592
OG0001179	Syaa.g_02268	Syal.g_00256
OG0001180	Syaa.g_02243	Syal.g_00282
OG0001182	Syaa.g_02230	Syal.g_00295
OG0001183	Syaa.g_02224	Syal.g_00302
OG0001184	Syaa.g_00151	Syal.g_01359
OG0001186	Syaa.g_00081	Syal.g_00179
OG0001187	Syaa.g_00082	Syal.g_00175
OG0001188	Syaa.g_00075	Syal.g_00172
OG0001189	Syaa.g_00057	Syal.g_00152
OG0001190	Syaa.g_02592	Syal.g_01067
OG0001191	Syaa.g_02605	Syal.g_01083
OG0001192	Syaa.g_02612	Syal.g_01090
OG0001193	Syaa.g_02658	Syal.g_01128
OG0001194	Syaa.g_02660	Syal.g_01130
OG0001195	Syaa.g_02661	Syal.g_01131
OG0001196	Syaa.g_02741	Syal.g_00078
OG0001197	Syaa.g_02743	Syal.g_00080
OG0001198	Syaa.g_02755	Syal.g_00093
OG0001199	Syaa.g_00347	Syal.g_00757
OG0001200	Syaa.g_00345	Syal.g_00759
OG0001201	Syaa.g_02381	Syal.g_00821
OG0001202	Syaa.g_02528	Syal.g_00956
OG0001203	Syaa.g_02106	Syal.g_00683
OG0001204	Syaa.g_00316	Syal.g_01201
OG0001205	Syaa.g_00713	Syal.g_00515
OG0001206	Syaa.g_01855	Syal.g_00490
OG0001207	Syaa.g_02058	Syal.g_02889
OG0001208	Syaa.g_02049	Syal.g_02899
OG0001209	Syaa.g_01977	Syal.g_02835
OG0001210	Syaa.g_01967	Syal.g_02827
OG0001211	Syaa.g_01950	Syal.g_02811
OG0001212	Syaa.g_01892	Syal.g_02754
OG0001213	Syaa.g_01646	Syal.g_02701
OG0001214	Syaa.g_01631	Syal.g_02634
OG0001215	Syaa.g_00914	Syal.g_01786
OG0001216	Syaa.g_01238	Syal.g_01861
OG0001217	Syaa.g_01559	Syal.g_02067
OG0001218	Syaa.g_01820	Syal.g_00429
OG0001219	Syaa.g_01404	Syal.g_02036
OG0001220	Syaa.g_00812	Syal.g_02494
OG0001221	Syaa.g_01111	Syal.g_02258
OG0001222	Syaa.g_01371	Syal.g_02006
OG0001223	Syaa.g_01326	Syal.g_01960
OG0001224	Syaa.g_00874	Syal.g_01827
OG0001225	Syaa.g_00876	Syal.g_01825
OG0001226	Syaa.g_01579	Syal.g_00767
OG0001227	Syaa.g_02622	Syal.g_01575
OG0001228	Syaa.g_00695	Syal.g_02451
OG0001229	Syaa.g_00899	Syal.g_01801
OG0001230	Syaa.g_01764	Syal.g_00029
OG0001231	Syaa.g_00017	Syal.g_00114
OG0001232	Syaa.g_00508	Syal.g_00622
OG0001233	Syaa.g_00667	Syal.g_00645
OG0001234	Syaa.g_02333	Syal.g_00212
OG0001236	Syaa.g_00154	Syal.g_01352
OG0001238	Syaa.g_02607	Syal.g_01085
OG0001239	Syaa.g_00350	Syal.g_00754
OG0001240	Syaa.g_02364	Syal.g_00804
OG0001241	Syaa.g_02374	Syal.g_00814
OG0001242	Syaa.g_02407	Syal.g_00844
OG0001243	Syaa.g_02415	Syal.g_00852
OG0001244	Syaa.g_02445	Syal.g_00882
OG0001245	Syaa.g_01492	Syal.g_02522
OG0001246	Syaa.g_02023	Syal.g_02927
OG0001247	Syaa.g_01207	Syal.g_01126
OG0001248	Syaa.g_01204	Syal.g_01778
OG0001250	Syaa.g_00832	Syal.g_02469
OG0001251	Syaa.g_02667	Syal.g_02576
OG0001252	Syaa.g_00867	Syal.g_01834
OG0001253	Syaa.g_01467	Syal.g_02521
OG0001254	Syaa.g_01029	Syal.g_02507
OG0001255	Syaa.g_01696	Syal.g_02609
OG0001256	Syaa.g_00567	Syal.g_00571
OG0001257	Syaa.g_00405	Syal.g_02262
OG0001258	Syaa.g_00557	Syal.g_00582
OG0001259	Syaa.g_00669	Syal.g_00643
OG0001260	Syaa.g_00642	Syal.g_00665
OG0001261	Syaa.g_02259	Syal.g_00265
OG0001262	Syaa.g_00059	Syal.g_00154
OG0001263	Syaa.g_02418	Syal.g_00856
OG0001265	Syaa.g_02405	Syal.g_00842
OG0001266	Syaa.g_02532	Syal.g_00960
OG0001267	Syaa.g_00262	Syal.g_01263
OG0001268	Syaa.g_02176	Syal.g_00353
OG0001269	Syaa.g_01499	Syal.g_02567
OG0001270	Syaa.g_00701	Syal.g_00528
OG0001271	Syaa.g_01845	Syal.g_00466
OG0001272	Syaa.g_02045	Syal.g_02903
OG0001273	Syaa.g_01639	Syal.g_02641
OG0001274	Syaa.g_02563	Syal.g_01007
OG0001275	Syaa.g_01311	Syal.g_01932
OG0001276	Syaa.g_01295	Syal.g_01914
OG0001277	Syaa.g_02724	Syal.g_02963
OG0001278	Syaa.g_00966	Syal.g_01766
OG0001279	Syaa.g_01749	Syal.g_02565
OG0001280	Syaa.g_00738	Syal.g_01604
OG0001281	Syaa.g_00728	Syal.g_01592
OG0001282	Syaa.g_02060	Syal.g_02887
OG0001283	Syaa.g_02734	Syal.g_01179
OG0001284	Syaa.g_00583	Syal.g_03007
OG0001286	Syaa.g_02245	Syal.g_00280
OG0001287	Syaa.g_00121	Syal.g_01461
OG0001289	Syaa.g_00327	Syal.g_00781
OG0001290	Syaa.g_02373	Syal.g_00813
OG0001291	Syaa.g_02428	Syal.g_00866
OG0001292	Syaa.g_00310	Syal.g_01206
OG0001293	Syaa.g_00288	Syal.g_01236
OG0001294	Syaa.g_01076	Syal.g_02207
OG0001295	Syaa.g_01964	Syal.g_01828
OG0001296	Syaa.g_02017	Syal.g_02933
OG0001298	Syaa.g_01913	Syal.g_02777
OG0001299	Syaa.g_01070	Syal.g_02200
OG0001300	Syaa.g_00905	Syal.g_01795
OG0001301	Syaa.g_00891	Syal.g_01941, Syal.g_01810
OG0001302	Syaa.g_01600	Syal.g_02607
OG0001303	Syaa.g_01402	Syal.g_02033
OG0001304	Syaa.g_01281	Syal.g_01899
OG0001305	Syaa.g_00885	Syal.g_01817
OG0001306	Syaa.g_00753	Syal.g_01626
OG0001309	Syaa.g_02005	Syal.g_02943
OG0001310	Syaa.g_00535	Syal.g_00605
OG0001311	Syaa.g_01293	Syal.g_01912
OG0001312	Syaa.g_01391	Syal.g_02024
OG0001315	Syaa.g_02226	Syal.g_00300
OG0001316	Syaa.g_02434	Syal.g_00872
OG0001317	Syaa.g_02112	Syal.g_00687
OG0001318	Syaa.g_00296	Syal.g_01228
OG0001319	Syaa.g_00273	Syal.g_01252
OG0001321	Syaa.g_00719	Syal.g_00508
OG0001322	Syaa.g_00720	Syal.g_00507
OG0001323	Syaa.g_02002	Syal.g_02946
OG0001324	Syaa.g_00904	Syal.g_01796
OG0001325	Syaa.g_01243	Syal.g_01865
OG0001326	Syaa.g_00396, Syaa.g_02672	Syal.g_02405, Syal.g_01138
OG0001327	Syaa.g_01083	Syal.g_02296
OG0001328	Syaa.g_01104	Syal.g_02266
OG0001330	Syaa.g_00746	Syal.g_01611
OG0001334	Syaa.g_02216	Syal.g_00311
OG0001335	Syaa.g_02215	Syal.g_00312
OG0001336	Syaa.g_02735	Syal.g_01180
OG0001337	Syaa.g_02219	Syal.g_00308
OG0001337	Syaa.g_02200	Syal.g_00327
OG0001338	Syaa.g_02206, Syaa.g_02184	Syal.g_02003
OG0001338	Syaa.g_02195	Syal.g_00330
OG0001339	Syaa.g_02376	Syal.g_00816
OG0001340	Syaa.g_02199	Syal.g_00328
OG0001341	Syaa.g_00897	Syal.g_02538
OG0001343	Syaa.g_02664	Syal.g_01190
OG0001344	Syaa.g_00775	Syal.g_01658
OG0001345	Syaa.g_00803	Syal.g_01694
OG0001346	Syaa.g_00734	Syal.g_01600
OG0001347	Syaa.g_00195	Syal.g_01531
OG0001348	Syaa.g_00847	Syal.g_01849
OG0001349	Syaa.g_00437	Syal.g_01426
OG0001351	Syaa.g_01863	Syal.g_00501
OG0001353	Syaa.g_00841	Syal.g_02457
OG0001354	Syaa.g_01338	Syal.g_01973
OG0001357	Syaa.g_02307	Syal.g_00433, Syal.g_02584
OG0001358	Syaa.g_01663	Syal.g_02715
OG0001359	Syaa.g_02663	Syal.g_01189
OG0001360	Syaa.g_00805	Syal.g_01696
OG0001361	Syaa.g_00800	Syal.g_01691
OG0001362	Syaa.g_01789	Syal.g_00397
OG0001363	Syaa.g_01791	Syal.g_00399
OG0001364	Syaa.g_00171	Syal.g_01342
OG0001366	Syaa.g_00524	Syal.g_00616
OG0001368	Syaa.g_00317	Syal.g_01200
OG0001369	Syaa.g_02363	Syal.g_00803
OG0001373	Syaa.g_02671	Syal.g_01137
OG0001374	Syaa.g_02679	Syal.g_01145
OG0001375	Syaa.g_02665	Syal.g_01191
OG0001376	Syaa.g_02614	Syal.g_01095
OG0001377	Syaa.g_02613	Syal.g_01094
OG0001378	Syaa.g_00700	Syal.g_00529
OG0001379	Syaa.g_00744	Syal.g_01609
OG0001382	Syaa.g_01866	Syal.g_00220
OG0001383	Syaa.g_02101	Syal.g_00677
OG0001385	Syaa.g_02668	Syal.g_01134
OG0001386	Syaa.g_02669	Syal.g_01135
OG0001387	Syaa.g_02670	Syal.g_01136
OG0001388	Syaa.g_02673	Syal.g_01139
OG0001389	Syaa.g_02674	Syal.g_01140
OG0001390	Syaa.g_02675	Syal.g_01141
OG0001391	Syaa.g_02676	Syal.g_01142
OG0001392	Syaa.g_02677	Syal.g_01143
OG0001393	Syaa.g_02678	Syal.g_01144
OG0001394	Syaa.g_01118	Syal.g_02250
OG0001395	Syaa.g_01267	Syal.g_00001, Syal.g_02432
OG0001396	Syaa.g_00196	Syal.g_01532
OG0001398	Syaa.g_01424	Syal.g_00774
OG0001401	Syaa.g_00837	Syal.g_02463
OG0001402	Syaa.g_01658	Syal.g_02711
OG0001404	Syaa.g_00355	Syal.g_00750
OG0001405	Syaa.g_02213	Syal.g_00314
OG0001406	Syaa.g_02615	Syal.g_01096
OG0001407	Syaa.g_01986	Syal.g_01774
OG0001408	Syaa.g_00953	Syal.g_02589
OG0001411	Syaa.g_00457	Syal.g_01399
OG0001412	Syaa.g_00194	Syal.g_01530
OG0001416	Syaa.g_00731	Syal.g_01595
OG0001417	Syaa.g_01339	Syal.g_01974
OG0001419	Syaa.g_01985	Syal.g_01775
OG0001420	Syaa.g_01991	Syal.g_02955
OG0001426	Syaa.g_00419, Syaa.g_02303	Syal.g_00694
OG0001426	Syaa.g_01744	Syal.g_00731
OG0001428	Syaa.g_02481	Syal.g_00915
OG0001430	Syaa.g_02584	Syal.g_01055
OG0001432	Syaa.g_00930	Syal.g_02578
OG0001433	Syaa.g_00849	Syal.g_02212
OG0001434	Syaa.g_01123	Syal.g_02245
OG0001435	Syaa.g_01090	Syal.g_02290
OG0001438	Syaa.g_00247	Syal.g_01278
OG0001439	Syaa.g_00221	Syal.g_01306
OG0001442	Syaa.g_01138	Syal.g_02234
OG0001443	Syaa.g_02617	Syal.g_01101
OG0001444	Syaa.g_02357	Syal.g_00798
OG0001447	Syaa.g_02416	Syal.g_00853
OG0001448	Syaa.g_00423	Syal.g_02552
OG0001449	Syaa.g_02098, Syaa.g_01042	Syal.g_01198
OG0001452	Syaa.g_00301	Syal.g_01223
OG0001454	Syaa.g_01580	Syal.g_02566
OG0001456	Syaa.g_02687	Syal.g_01146
OG0001457	Syaa.g_02688	Syal.g_01147
OG0001458	Syaa.g_02689	Syal.g_01148
OG0001459	Syaa.g_01040	Syal.g_01493, Syal.g_02104
OG0001460	Syaa.g_00850	Syal.g_02211
OG0001461	Syaa.g_02328	Syal.g_02091
OG0001470	Syaa.g_00693	Syal.g_00181
OG0001471	Syaa.g_00226	Syal.g_01301
OG0001473	Syaa.g_01603	Syal.g_02571
OG0001474	Syaa.g_02175	Syal.g_00354
OG0001475	Syaa.g_00691	Syal.g_00184
OG0001477	Syaa.g_00893	Syal.g_01807
OG0001479	Syaa.g_02178	Syal.g_00351
OG0001480	Syaa.g_00810	Syal.g_02599
OG0001482	Syaa.g_01329	Syal.g_01964
OG0001486	Syaa.g_00768	Syal.g_01651
OG0001488	Syaa.g_00791	Syal.g_01677
OG0001489	Syaa.g_02234	Syal.g_00291
OG0001492	Syaa.g_00969	Syal.g_01769
OG0001493	Syaa.g_00961	Syal.g_01760
OG0001495	Syaa.g_02317	Syal.g_00223
OG0001496	Syaa.g_00895	Syal.g_01804
OG0001497	Syaa.g_00894	Syal.g_01806
OG0001498	Syaa.g_02148	Syal.g_00554
OG0001499	Syaa.g_01698	Syal.g_00086
OG0001502	Syaa.g_00819	Syal.g_02489
OG0001504	Syaa.g_01039	Syal.g_02103, Syal.g_01492
OG0001505	Syaa.g_00495	Syal.g_01370, Syal.g_01371
OG0001507	Syaa.g_02137	Syal.g_02094
OG0001508	Syaa.g_00694	Syal.g_00180
OG0001509	Syaa.g_00085	Syal.g_00189
OG0001509	Syaa.g_00197	Syal.g_00190
OG0001510	Syaa.g_00116	Syal.g_01489
OG0001511	Syaa.g_02389	Syal.g_00829
OG0001512	Syaa.g_02105	Syal.g_00682
OG0001513	Syaa.g_00150	Syal.g_01361
OG0001514	Syaa.g_00896	Syal.g_01803
OG0001515	Syaa.g_00909	Syal.g_01791
OG0001516	Syaa.g_01067	Syal.g_02197
OG0001517	Syaa.g_02181	Syal.g_00348
OG0001518	Syaa.g_02609	Syal.g_02309, Syal.g_01087
OG0001519	Syaa.g_02619	Syal.g_01103
OG0001520	Syaa.g_01929	Syal.g_02790
OG0001527	Syaa.g_01936	Syal.g_02796
OG0001528	Syaa.g_00692	Syal.g_00182
OG0001529	Syaa.g_00050	Syal.g_00145
OG0001530	Syaa.g_02387	Syal.g_00827
OG0001531	Syaa.g_02104	Syal.g_00681
OG0001532	Syaa.g_01001	Syal.g_01710
OG0001533	Syaa.g_01857	Syal.g_00494
OG0001533	Syaa.g_01868	Syal.g_00533
OG0001534	Syaa.g_01280	Syal.g_01898
OG0001535	Syaa.g_01297	Syal.g_01917
OG0001536	Syaa.g_01362	Syal.g_01996
OG0001537	Syaa.g_01112	Syal.g_02257
OG0001538	Syaa.g_01159	Syal.g_01870
OG0001539	Syaa.g_01085	Syal.g_02294
OG0001540	Syaa.g_02420	Syal.g_00858
OG0001541	Syaa.g_02490	Syal.g_00924
OG0001542	Syaa.g_02499	Syal.g_00935
OG0001543	Syaa.g_02547	Syal.g_00988
OG0001544	Syaa.g_02618	Syal.g_01102
OG0001545	Syaa.g_02723	Syal.g_01170
OG0001546	Syaa.g_01997	Syal.g_02950
OG0001547	Syaa.g_01420	Syal.g_02050
OG0001551	Syaa.g_00853	Syal.g_01781
OG0001554	Syaa.g_02590	Syal.g_01065
OG0001557	Syaa.g_01119	Syal.g_02249
OG0001558	Syaa.g_00022	Syal.g_00117
OG0001559	Syaa.g_02386	Syal.g_00826
OG0001560	Syaa.g_02372	Syal.g_00812
OG0001561	Syaa.g_01291	Syal.g_01910
OG0001562	Syaa.g_01305	Syal.g_01926
OG0001563	Syaa.g_02250	Syal.g_00274
OG0001567	Syaa.g_01421	Syal.g_02051
OG0001568	Syaa.g_01416	Syal.g_02049
OG0001570	Syaa.g_01693	Syal.g_02053
OG0001572	Syaa.g_01180	Syal.g_03017
OG0001574	Syaa.g_01938	Syal.g_02798
OG0001575	Syaa.g_01933	Syal.g_02793
OG0001577	Syaa.g_00765	Syal.g_01648
OG0001579	Syaa.g_02207	Syal.g_00318
OG0001580	Syaa.g_02580	Syal.g_01052
OG0001582	Syaa.g_01746	Syal.g_02644
OG0001589	Syaa.g_00664	Syal.g_00647
OG0001590	Syaa.g_01640	Syal.g_02642
OG0001591	Syaa.g_01078	Syal.g_02209
OG0001592	Syaa.g_02581	Syal.g_01053
OG0001593	Syaa.g_00942, Syaa.g_01127	Syal.g_02118
OG0001594	Syaa.g_01755	Syal.g_00056, Syal.g_00057
OG0001614	Syaa.g_00130	Syal.g_01451
OG0001615	Syaa.g_01958	Syal.g_02820
OG0001616	Syaa.g_01024	Syal.g_01699
OG0001617	Syaa.g_00901	Syal.g_01800
OG0001618	Syaa.g_01254	Syal.g_02420
OG0001619	Syaa.g_01374	Syal.g_02009
OG0001620	Syaa.g_02169	Syal.g_00360
OG0001621	Syaa.g_00300	Syal.g_01224
OG0001622	Syaa.g_02733	Syal.g_01178
OG0001623	Syaa.g_02194	Syal.g_00331
OG0001624	Syaa.g_01587	Syal.g_02962
OG0001624	Syaa.g_02623	Syal.g_02606
OG0001625	Syaa.g_00294	Syal.g_01230
OG0001634	Syaa.g_01073	Syal.g_02203
OG0001635	Syaa.g_00094	Syal.g_01517
OG0001636	Syaa.g_00043	Syal.g_00137
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syal.g_00659
OG0001638	Syaa.g_00538	Syal.g_00599
OG0001639	Syaa.g_00626	Syal.g_02968
OG0001640	Syaa.g_00862	Syal.g_01839
OG0001641	Syaa.g_01321	Syal.g_01955
OG0001643	Syaa.g_01628	Syal.g_02631
OG0001644	Syaa.g_01263	Syal.g_02426
OG0001645	Syaa.g_01965	Syal.g_02826
OG0001647	Syaa.g_00271	Syal.g_01254
OG0001652	Syaa.g_00018	Syal.g_00115
OG0001653	Syaa.g_02360	Syal.g_00801
OG0001654	Syaa.g_00628	Syal.g_02966
OG0001655	Syaa.g_01223	Syal.g_02854
OG0001655	Syaa.g_01723	Syal.g_00703
OG0001656	Syaa.g_02209	Syal.g_00317
OG0001657	Syaa.g_02464	Syal.g_00897
OG0001658	Syaa.g_02591	Syal.g_01066
OG0001659	Syaa.g_01006	Syal.g_01706
OG0001666	Syaa.g_01506	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001667	Syaa.g_01129	Syal.g_02863
OG0001671	Syaa.g_02552	Syal.g_00993
OG0001672	Syaa.g_00339	Syal.g_00765
OG0001673	Syaa.g_02114	Syal.g_00689
OG0001675	Syaa.g_01307	Syal.g_01928
OG0001677	Syaa.g_02223, Syaa.g_01003	Syal.g_00303
OG0001678	Syaa.g_02348	Syal.g_00197
OG0001680	Syaa.g_00533	Syal.g_00607
OG0001682	Syaa.g_01581	Syal.g_02407
OG0001692	Syaa.g_01769	Syal.g_00024
OG0001693	Syaa.g_00880	Syal.g_01822
OG0001694	Syaa.g_00260	Syal.g_01265
OG0001695	Syaa.g_02708	Syal.g_01165
OG0001702	Syaa.g_00322	Syal.g_00786
OG0001703	Syaa.g_02057	Syal.g_02890
OG0001712	Syaa.g_01487	Syal.g_02524
OG0001713	Syaa.g_00783	Syal.g_01668
OG0001714	Syaa.g_00084	Syal.g_01529
OG0001715	Syaa.g_01563	Syal.g_02550
OG0001716	Syaa.g_00817	Syal.g_02491, Syal.g_01503
OG0001717	Syaa.g_02476	Syal.g_00910
OG0001729	Syaa.g_02100	Syal.g_00676
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syal.g_00672
OG0001731	Syaa.g_00599	Syal.g_02986
OG0001732	Syaa.g_00984	Syal.g_01730
OG0001733	Syaa.g_01080	Syal.g_02213
OG0001734	Syaa.g_00816	Syal.g_02492
OG0001735	Syaa.g_01060	Syal.g_02179
OG0001737	Syaa.g_00241	Syal.g_01284
OG0001738	Syaa.g_00204	Syal.g_01320
OG0001739	Syaa.g_02706	Syal.g_01163
OG0001740	Syaa.g_02720	Syal.g_01167
OG0001741	Syaa.g_01565	Syal.g_00708, Syal.g_02278
OG0001750	Syaa.g_02358	Syal.g_00799
OG0001751	Syaa.g_02115	Syal.g_00690
OG0001752	Syaa.g_00639	Syal.g_00669
OG0001753	Syaa.g_00646	Syal.g_00662
OG0001754	Syaa.g_00647	Syal.g_00661
OG0001755	Syaa.g_02006	Syal.g_02942
OG0001759	Syaa.g_01505	Syal.g_02141
OG0001760	Syaa.g_01500	Syal.g_02096
OG0001761	Syaa.g_01679	Syal.g_02727
OG0001762	Syaa.g_01314	Syal.g_01947
OG0001763	Syaa.g_01327	Syal.g_01961
OG0001764	Syaa.g_01412	Syal.g_02046
OG0001765	Syaa.g_01041	Syal.g_02105
OG0001766	Syaa.g_00230	Syal.g_01296
OG0001767	Syaa.g_00179	Syal.g_01334
OG0001768	Syaa.g_02505	Syal.g_00941
OG0001770	Syaa.g_00115	Syal.g_02501
OG0001783	Syaa.g_00126	Syal.g_01456
OG0001784	Syaa.g_02354	Syal.g_00795
OG0001785	Syaa.g_00648	Syal.g_00660
OG0001786	Syaa.g_00581	Syal.g_03009
OG0001787	Syaa.g_01981	Syal.g_02839
OG0001788	Syaa.g_01978	Syal.g_02836
OG0001789	Syaa.g_00736	Syal.g_01602
OG0001790	Syaa.g_00760	Syal.g_01633
OG0001792	Syaa.g_00977	Syal.g_01737
OG0001794	Syaa.g_01283	Syal.g_01902, Syal.g_01901
OG0001796	Syaa.g_01303	Syal.g_01923
OG0001797	Syaa.g_01382	Syal.g_02017
OG0001798	Syaa.g_01655	Syal.g_02709
OG0001799	Syaa.g_01617	Syal.g_02336, Syal.g_02616
OG0001800	Syaa.g_01750	Syal.g_01539
OG0001801	Syaa.g_01759	Syal.g_00038
OG0001803	Syaa.g_00709	Syal.g_00519
OG0001804	Syaa.g_02147	Syal.g_00553
OG0001805	Syaa.g_00305	Syal.g_01211
OG0001806	Syaa.g_00272	Syal.g_01253
OG0001807	Syaa.g_00176	Syal.g_01337
OG0001808	Syaa.g_00163	Syal.g_01344
OG0001810	Syaa.g_02432	Syal.g_00878
OG0001811	Syaa.g_02497	Syal.g_00933
OG0001812	Syaa.g_02582	Syal.g_01054
OG0001813	Syaa.g_02646	Syal.g_01117
OG0001814	Syaa.g_02744	Syal.g_00081
OG0001815	Syaa.g_02753	Syal.g_00091
OG0001816	Syaa.g_01082	Syal.g_02297
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syal.g_02537
OG0001838	Syaa.g_00008	Syal.g_00105
OG0001839	Syaa.g_00039	Syal.g_00133
OG0001840	Syaa.g_00056	Syal.g_00151
OG0001841	Syaa.g_00063	Syal.g_00158
OG0001843	Syaa.g_00131	Syal.g_01450
OG0001844	Syaa.g_00132	Syal.g_01449
OG0001845	Syaa.g_00133	Syal.g_01448
OG0001846	Syaa.g_02408	Syal.g_00845
OG0001847	Syaa.g_02406	Syal.g_00843
OG0001848	Syaa.g_02402	Syal.g_00839
OG0001849	Syaa.g_00328	Syal.g_00780
OG0001850	Syaa.g_00337	Syal.g_00768
OG0001851	Syaa.g_00343	Syal.g_00761
OG0001852	Syaa.g_00344	Syal.g_00760
OG0001853	Syaa.g_00351	Syal.g_00753
OG0001854	Syaa.g_02109	Syal.g_00685
OG0001856	Syaa.g_00575	Syal.g_00563
OG0001857	Syaa.g_00578	Syal.g_00560
OG0001858	Syaa.g_00606	Syal.g_02981
OG0001859	Syaa.g_02069	Syal.g_02879
OG0001860	Syaa.g_02055	Syal.g_02892
OG0001861	Syaa.g_02044	Syal.g_02904
OG0001862	Syaa.g_02033	Syal.g_02916
OG0001863	Syaa.g_02028	Syal.g_02922
OG0001864	Syaa.g_01969	Syal.g_02829
OG0001865	Syaa.g_01901	Syal.g_02562
OG0001866	Syaa.g_01878	Syal.g_02740
OG0001867	Syaa.g_01681	Syal.g_02729
OG0001868	Syaa.g_00732	Syal.g_01596
OG0001869	Syaa.g_00764	Syal.g_01647
OG0001870	Syaa.g_00773	Syal.g_01656
OG0001871	Syaa.g_00778	Syal.g_01661
OG0001872	Syaa.g_00970	Syal.g_01742
OG0001873	Syaa.g_01023	Syal.g_01700
OG0001874	Syaa.g_01026	Syal.g_01697
OG0001877	Syaa.g_00908	Syal.g_01792
OG0001878	Syaa.g_01310	Syal.g_01931
OG0001879	Syaa.g_01316	Syal.g_01950
OG0001880	Syaa.g_01352	Syal.g_01987
OG0001881	Syaa.g_01354	Syal.g_01988
OG0001882	Syaa.g_01379	Syal.g_02014
OG0001883	Syaa.g_01384	Syal.g_02018
OG0001884	Syaa.g_01393	Syal.g_02564
OG0001885	Syaa.g_01407	Syal.g_02041
OG0001886	Syaa.g_01411	Syal.g_02045
OG0001887	Syaa.g_01103	Syal.g_02267
OG0001888	Syaa.g_01131	Syal.g_02243
OG0001889	Syaa.g_01186	Syal.g_01880
OG0001890	Syaa.g_00825	Syal.g_02476
OG0001891	Syaa.g_00821	Syal.g_02480
OG0001892	Syaa.g_00809	Syal.g_02601
OG0001893	Syaa.g_01654	Syal.g_02708
OG0001894	Syaa.g_01634, Syaa.g_01635	Syal.g_02637
OG0001895	Syaa.g_01756	Syal.g_00063
OG0001896	Syaa.g_00697	Syal.g_00535
