Orthogroup	Syaa	Syaq
OG0001076	Syaa.g_01659	Syaq.g_02060
OG0001077	Syaa.g_01647	Syaq.g_02071
OG0001078	Syaa.g_01632	Syaq.g_02083
OG0001079	Syaa.g_01619	Syaq.g_02100
OG0001080	Syaa.g_01443	Syaq.g_02161
OG0001081	Syaa.g_01056	Syaq.g_02232
OG0001082	Syaa.g_01057	Syaq.g_02233
OG0001083	Syaa.g_01064	Syaq.g_02240
OG0001084	Syaa.g_01065	Syaq.g_02241
OG0001085	Syaa.g_01075	Syaq.g_02251
OG0001086	Syaa.g_01077	Syaq.g_02253
OG0001087	Syaa.g_00920	Syaq.g_02574
OG0001088	Syaa.g_00916	Syaq.g_02576
OG0001089	Syaa.g_00890	Syaq.g_02604
OG0001090	Syaa.g_01237	Syaq.g_00024
OG0001091	Syaa.g_01239	Syaq.g_00027
OG0001092	Syaa.g_01242	Syaq.g_00029
OG0001093	Syaa.g_01248	Syaq.g_00035
OG0001094	Syaa.g_01148	Syaq.g_02334
OG0001095	Syaa.g_01185	Syaq.g_02354
OG0001096	Syaa.g_01200	Syaq.g_02370
OG0001097	Syaa.g_00828	Syaq.g_02393
OG0001098	Syaa.g_01441	Syaq.g_02415
OG0001099	Syaa.g_02400	Syaq.g_01471
OG0001100	Syaa.g_01086	Syaq.g_02262
OG0001101	Syaa.g_01088	Syaq.g_02263
OG0001102	Syaa.g_01091	Syaq.g_02266
OG0001103	Syaa.g_01093	Syaq.g_02268
OG0001104	Syaa.g_01133	Syaq.g_02316
OG0001105	Syaa.g_01137	Syaq.g_02320
OG0001106	Syaa.g_01372	Syaq.g_02471
OG0001108	Syaa.g_01350	Syaq.g_02491
OG0001109	Syaa.g_01349	Syaq.g_02493
OG0001110	Syaa.g_01347	Syaq.g_02495
OG0001111	Syaa.g_01345	Syaq.g_02497
OG0001112	Syaa.g_01343	Syaq.g_02499
OG0001113	Syaa.g_01342	Syaq.g_02539
OG0001114	Syaa.g_01341	Syaq.g_02500
OG0001115	Syaa.g_01337	Syaq.g_02504
OG0001116	Syaa.g_01335	Syaq.g_02506
OG0001117	Syaa.g_01334	Syaq.g_02507
OG0001118	Syaa.g_01333	Syaq.g_02508
OG0001119	Syaa.g_01331	Syaq.g_02510
OG0001120	Syaa.g_01328	Syaq.g_02514
OG0001121	Syaa.g_01125	Syaq.g_01919
OG0001122	Syaa.g_01301	Syaq.g_00069
OG0001123	Syaa.g_01294	Syaq.g_00061
OG0001124	Syaa.g_01292	Syaq.g_00060
OG0001125	Syaa.g_01290	Syaq.g_00058
OG0001126	Syaa.g_00864	Syaq.g_02693
OG0001127	Syaa.g_00865	Syaq.g_02692
OG0001128	Syaa.g_00868	Syaq.g_02689
OG0001129	Syaa.g_00870	Syaq.g_02687
OG0001130	Syaa.g_00871	Syaq.g_02686
OG0001131	Syaa.g_01108	Syaq.g_02284
OG0001132	Syaa.g_01468	Syaq.g_01872
OG0001133	Syaa.g_01656	Syaq.g_02063
OG0001134	Syaa.g_01028	Syaq.g_02213
OG0001135	Syaa.g_01030	Syaq.g_02212
OG0001136	Syaa.g_00767	Syaq.g_00252
OG0001137	Syaa.g_00786	Syaq.g_00228
OG0001138	Syaa.g_01002	Syaq.g_00196
OG0001139	Syaa.g_01000	Syaq.g_00194
OG0001140	Syaa.g_00999	Syaq.g_00193
OG0001141	Syaa.g_00998	Syaq.g_00192
OG0001142	Syaa.g_00997	Syaq.g_00191
OG0001143	Syaa.g_00987	Syaq.g_00182
OG0001144	Syaa.g_00978	Syaq.g_00166
OG0001145	Syaa.g_00748	Syaq.g_00284
OG0001146	Syaa.g_00729	Syaq.g_00305
OG0001147	Syaa.g_01837	Syaq.g_00438
OG0001148	Syaa.g_02061	Syaq.g_01761
OG0001149	Syaa.g_02062	Syaq.g_01760
OG0001150	Syaa.g_02063	Syaq.g_01759
OG0001151	Syaa.g_02076	Syaq.g_01746
OG0001152	Syaa.g_02077	Syaq.g_01745
OG0001153	Syaa.g_01811	Syaq.g_00413
OG0001154	Syaa.g_01812	Syaq.g_00414
OG0001156	Syaa.g_00623	Syaq.g_01729
OG0001157	Syaa.g_00622	Syaq.g_01728
OG0001158	Syaa.g_00619	Syaq.g_01727
OG0001159	Syaa.g_00618	Syaq.g_01726
OG0001160	Syaa.g_00574	Syaq.g_01693
OG0001161	Syaa.g_02620	Syaq.g_01233
OG0001162	Syaa.g_01203	Syaq.g_00331
OG0001163	Syaa.g_00566	Syaq.g_01685
OG0001164	Syaa.g_00560	Syaq.g_01679
OG0001165	Syaa.g_00555	Syaq.g_01674
OG0001166	Syaa.g_00527	Syaq.g_01652
OG0001167	Syaa.g_00673	Syaq.g_01039
OG0001169	Syaa.g_00670	Syaq.g_01620
OG0001170	Syaa.g_00668	Syaq.g_01618
OG0001171	Syaa.g_00655	Syaq.g_01607
OG0001172	Syaa.g_02347	Syaq.g_00690
OG0001173	Syaa.g_02346	Syaq.g_00689
OG0001174	Syaa.g_02338	Syaq.g_00681
OG0001175	Syaa.g_02337	Syaq.g_00680
OG0001176	Syaa.g_02314	Syaq.g_00656
OG0001177	Syaa.g_02316	Syaq.g_00658
OG0001178	Syaa.g_00546	Syaq.g_01667
OG0001179	Syaa.g_02268	Syaq.g_00626
OG0001180	Syaa.g_02243	Syaq.g_00600
OG0001181	Syaa.g_02239	Syaq.g_00596
OG0001182	Syaa.g_02230	Syaq.g_00587
OG0001183	Syaa.g_02224	Syaq.g_00579
OG0001184	Syaa.g_00151	Syaq.g_00995
OG0001186	Syaa.g_00081	Syaq.g_01058
OG0001187	Syaa.g_00082	Syaq.g_01061
OG0001188	Syaa.g_00075	Syaq.g_01065
OG0001189	Syaa.g_00057	Syaq.g_01095
OG0001190	Syaa.g_02592	Syaq.g_01264
OG0001191	Syaa.g_02605	Syaq.g_01248
OG0001192	Syaa.g_02612	Syaq.g_01242
OG0001193	Syaa.g_02658	Syaq.g_01217
OG0001194	Syaa.g_02660	Syaq.g_01214
OG0001195	Syaa.g_02661	Syaq.g_01213
OG0001196	Syaa.g_02741	Syaq.g_01169
OG0001197	Syaa.g_02743	Syaq.g_01167
OG0001198	Syaa.g_02755	Syaq.g_01153
OG0001199	Syaa.g_00347	Syaq.g_01553
OG0001200	Syaa.g_00345	Syaq.g_01551
OG0001201	Syaa.g_02381	Syaq.g_01486
OG0001202	Syaa.g_02528	Syaq.g_01358
OG0001203	Syaa.g_02106	Syaq.g_01581
OG0001204	Syaa.g_00316	Syaq.g_00709
OG0001205	Syaa.g_00713	Syaq.g_00491
OG0001206	Syaa.g_01855	Syaq.g_00468
OG0001207	Syaa.g_02058	Syaq.g_01764
OG0001208	Syaa.g_02049	Syaq.g_01774
OG0001209	Syaa.g_01977	Syaq.g_01841
OG0001210	Syaa.g_01967	Syaq.g_01852
OG0001211	Syaa.g_01950	Syaq.g_01932
OG0001212	Syaa.g_01892	Syaq.g_01990
OG0001213	Syaa.g_01646	Syaq.g_02072
OG0001214	Syaa.g_01631	Syaq.g_02084
OG0001215	Syaa.g_00914	Syaq.g_02580
OG0001216	Syaa.g_01238	Syaq.g_00026
OG0001217	Syaa.g_01559	Syaq.g_01885
OG0001218	Syaa.g_01820	Syaq.g_00423
OG0001219	Syaa.g_01404	Syaq.g_02434
OG0001220	Syaa.g_00812	Syaq.g_02412
OG0001221	Syaa.g_01111	Syaq.g_02300
OG0001222	Syaa.g_01371	Syaq.g_02472
OG0001223	Syaa.g_01326	Syaq.g_02516
OG0001224	Syaa.g_00874	Syaq.g_02683
OG0001225	Syaa.g_00876	Syaq.g_02681
OG0001226	Syaa.g_01579	Syaq.g_01543
OG0001227	Syaa.g_02622	Syaq.g_00333
OG0001230	Syaa.g_01764	Syaq.g_00361
OG0001231	Syaa.g_00017	Syaq.g_01133
OG0001232	Syaa.g_00508	Syaq.g_01643
OG0001233	Syaa.g_00667	Syaq.g_01617
OG0001234	Syaa.g_02333	Syaq.g_00676
OG0001235	Syaa.g_02323	Syaq.g_00665
OG0001236	Syaa.g_00154	Syaq.g_00990
OG0001238	Syaa.g_02607	Syaq.g_01246
OG0001239	Syaa.g_00350	Syaq.g_01556
OG0001240	Syaa.g_02364	Syaq.g_01502
OG0001241	Syaa.g_02374	Syaq.g_01492
OG0001243	Syaa.g_02415	Syaq.g_01457
OG0001244	Syaa.g_02445	Syaq.g_01430
OG0001245	Syaa.g_01492	Syaq.g_01916
OG0001246	Syaa.g_02023	Syaq.g_01802
OG0001248	Syaa.g_01204	Syaq.g_01891
OG0001250	Syaa.g_00832	Syaq.g_02389
OG0001251	Syaa.g_02667	Syaq.g_02135
OG0001252	Syaa.g_00867	Syaq.g_02690
OG0001253	Syaa.g_01467	Syaq.g_01918
OG0001254	Syaa.g_01029	Syaq.g_02214
OG0001255	Syaa.g_01696	Syaq.g_02111
OG0001256	Syaa.g_00567	Syaq.g_01686
OG0001258	Syaa.g_00557	Syaq.g_01676
OG0001259	Syaa.g_00669	Syaq.g_01619
OG0001260	Syaa.g_00642	Syaq.g_01595
OG0001261	Syaa.g_02259	Syaq.g_00617
OG0001262	Syaa.g_00059	Syaq.g_01093
OG0001263	Syaa.g_02418	Syaq.g_01454
OG0001265	Syaa.g_02405	Syaq.g_01466
OG0001266	Syaa.g_02532	Syaq.g_01354
OG0001267	Syaa.g_00262	Syaq.g_00763
OG0001268	Syaa.g_02176	Syaq.g_00553
OG0001269	Syaa.g_01499	Syaq.g_01866
OG0001270	Syaa.g_00701	Syaq.g_00504
OG0001271	Syaa.g_01845	Syaq.g_00445
OG0001272	Syaa.g_02045	Syaq.g_01778
OG0001273	Syaa.g_01639	Syaq.g_02077
OG0001274	Syaa.g_02563	Syaq.g_01303
OG0001275	Syaa.g_01311	Syaq.g_02531
OG0001276	Syaa.g_01295	Syaq.g_00062
OG0001278	Syaa.g_00966	Syaq.g_00155
OG0001279	Syaa.g_01749	Syaq.g_01867
OG0001280	Syaa.g_00738	Syaq.g_00294
OG0001281	Syaa.g_00728	Syaq.g_00306
OG0001282	Syaa.g_02060	Syaq.g_01762
OG0001283	Syaa.g_02734	Syaq.g_01175
OG0001284	Syaa.g_00583	Syaq.g_01700
OG0001286	Syaa.g_02245	Syaq.g_00602
OG0001287	Syaa.g_00121	Syaq.g_01030
OG0001289	Syaa.g_00327	Syaq.g_01528
OG0001290	Syaa.g_02373	Syaq.g_01493
OG0001291	Syaa.g_02428	Syaq.g_01444
OG0001293	Syaa.g_00288	Syaq.g_00736
OG0001294	Syaa.g_01076	Syaq.g_02252
OG0001296	Syaa.g_02017	Syaq.g_01808
OG0001297	Syaa.g_02013	Syaq.g_01812
OG0001298	Syaa.g_01913	Syaq.g_01967
OG0001299	Syaa.g_01070	Syaq.g_02246
OG0001300	Syaa.g_00905	Syaq.g_02589
OG0001301	Syaa.g_00891	Syaq.g_02602
OG0001302	Syaa.g_01600	Syaq.g_02115
OG0001303	Syaa.g_01402	Syaq.g_02437
OG0001304	Syaa.g_01281	Syaq.g_00049
OG0001305	Syaa.g_00885	Syaq.g_02673
OG0001306	Syaa.g_00753	Syaq.g_00267
OG0001312	Syaa.g_01391	Syaq.g_02449
OG0001315	Syaa.g_02226	Syaq.g_00581
OG0001316	Syaa.g_02434	Syaq.g_01437
OG0001317	Syaa.g_02112	Syaq.g_01576
OG0001318	Syaa.g_00296	Syaq.g_00728
OG0001319	Syaa.g_00273	Syaq.g_00751
OG0001321	Syaa.g_00719	Syaq.g_00483
OG0001322	Syaa.g_00720	Syaq.g_00482
OG0001323	Syaa.g_02002	Syaq.g_01820
OG0001324	Syaa.g_00904	Syaq.g_02590
OG0001325	Syaa.g_01243	Syaq.g_00030
OG0001326	Syaa.g_00396, Syaa.g_02672	Syaq.g_01205
OG0001327	Syaa.g_01083	Syaq.g_02259
OG0001328	Syaa.g_01104	Syaq.g_02280
OG0001330	Syaa.g_00746	Syaq.g_00287
OG0001331	Syaa.g_02065	Syaq.g_01757
OG0001336	Syaa.g_02735	Syaq.g_01174
OG0001337	Syaa.g_02219	Syaq.g_00564
OG0001343	Syaa.g_02664	Syaq.g_00700
OG0001345	Syaa.g_00803	Syaq.g_00213
OG0001346	Syaa.g_00734	Syaq.g_00298
OG0001347	Syaa.g_00195	Syaq.g_01063
OG0001348	Syaa.g_00847	Syaq.g_02703
OG0001349	Syaa.g_00454	Syaq.g_00942
OG0001350	Syaa.g_02107	Syaq.g_01580
OG0001351	Syaa.g_01863	Syaq.g_00476
OG0001352	Syaa.g_01987	Syaq.g_01904
OG0001353	Syaa.g_00841	Syaq.g_02379
OG0001354	Syaa.g_01338	Syaq.g_02503
OG0001355	Syaa.g_01524	Syaq.g_00797
OG0001356	Syaa.g_00848	Syaq.g_00127
OG0001357	Syaa.g_02307	Syaq.g_00825, Syaq.g_02130
OG0001358	Syaa.g_01663	Syaq.g_02056
OG0001359	Syaa.g_02663	Syaq.g_00699
OG0001360	Syaa.g_00805	Syaq.g_00211
OG0001361	Syaa.g_00800	Syaq.g_00216
OG0001364	Syaa.g_00171	Syaq.g_00972
OG0001366	Syaa.g_00524	Syaq.g_01649
OG0001368	Syaa.g_00317	Syaq.g_00708
OG0001369	Syaa.g_02363	Syaq.g_01503
OG0001373	Syaa.g_02671	Syaq.g_01206
OG0001374	Syaa.g_02679	Syaq.g_01198
OG0001375	Syaa.g_02665	Syaq.g_00701
OG0001378	Syaa.g_00700	Syaq.g_00506
OG0001379	Syaa.g_00744	Syaq.g_00289
OG0001382	Syaa.g_01866	Syaq.g_00662
OG0001383	Syaa.g_02101	Syaq.g_01588
OG0001385	Syaa.g_02668	Syaq.g_01209
OG0001386	Syaa.g_02669	Syaq.g_01208
OG0001387	Syaa.g_02670	Syaq.g_01207
OG0001388	Syaa.g_02673	Syaq.g_01204
OG0001389	Syaa.g_02674	Syaq.g_01203
OG0001390	Syaa.g_02675	Syaq.g_01202
OG0001391	Syaa.g_02676	Syaq.g_01201
OG0001392	Syaa.g_02677	Syaq.g_01200
OG0001393	Syaa.g_02678	Syaq.g_01199
OG0001394	Syaa.g_01118	Syaq.g_02307
OG0001395	Syaa.g_01267	Syaq.g_00045
OG0001396	Syaa.g_00196	Syaq.g_01064
OG0001401	Syaa.g_00837	Syaq.g_02383
OG0001402	Syaa.g_01658	Syaq.g_02061
OG0001408	Syaa.g_00953	Syaq.g_02125
OG0001412	Syaa.g_00194	Syaq.g_01062
OG0001413	Syaa.g_01590	Syaq.g_02051
OG0001416	Syaa.g_00731	Syaq.g_00303
OG0001417	Syaa.g_01339	Syaq.g_02502
OG0001420	Syaa.g_01991	Syaq.g_01833
OG0001428	Syaa.g_02481	Syaq.g_01396
OG0001430	Syaa.g_02584	Syaq.g_01271
OG0001432	Syaa.g_00930	Syaq.g_01862
OG0001433	Syaa.g_00849	Syaq.g_00128
OG0001434	Syaa.g_01123	Syaq.g_02312
OG0001435	Syaa.g_01090	Syaq.g_02265
OG0001438	Syaa.g_00247	Syaq.g_00778
OG0001439	Syaa.g_00221	Syaq.g_00863
OG0001441	Syaa.g_02000	Syaq.g_01822
OG0001442	Syaa.g_01138	Syaq.g_02322
OG0001443	Syaa.g_02617	Syaq.g_01236
OG0001444	Syaa.g_02357	Syaq.g_01508
OG0001447	Syaa.g_02416	Syaq.g_01456
OG0001448	Syaa.g_00423	Syaq.g_01873
OG0001449	Syaa.g_02098, Syaa.g_01042	Syaq.g_00698
OG0001452	Syaa.g_00301	Syaq.g_00723
OG0001453	Syaa.g_01319	Syaq.g_02522
OG0001454	Syaa.g_01580	Syaq.g_01917
OG0001456	Syaa.g_02687	Syaq.g_01196
OG0001457	Syaa.g_02688	Syaq.g_01195
OG0001458	Syaa.g_02689	Syaq.g_01194
OG0001460	Syaa.g_00850	Syaq.g_00129
OG0001461	Syaa.g_02328	Syaq.g_02163
OG0001465	Syaa.g_01211	Syaq.g_02704
OG0001467	Syaa.g_01601	Syaq.g_00354
OG0001470	Syaa.g_00693	Syaq.g_00903
OG0001471	Syaa.g_00226	Syaq.g_00859
OG0001473	Syaa.g_01603	Syaq.g_02134
OG0001474	Syaa.g_02175	Syaq.g_00552
OG0001475	Syaa.g_00691	Syaq.g_00905
OG0001477	Syaa.g_00893	Syaq.g_02599
OG0001479	Syaa.g_02178	Syaq.g_00555
OG0001480	Syaa.g_00810	Syaq.g_02121
OG0001482	Syaa.g_01329	Syaq.g_02512
OG0001486	Syaa.g_00768	Syaq.g_00251
OG0001487	Syaa.g_01819	Syaq.g_00422
OG0001488	Syaa.g_00791	Syaq.g_00224
OG0001489	Syaa.g_02234	Syaq.g_00591, Syaq.g_02565
OG0001492	Syaa.g_00969	Syaq.g_00158
OG0001493	Syaa.g_00961	Syaq.g_00150
OG0001494	Syaa.g_00483	Syaq.g_00931
OG0001495	Syaa.g_02317	Syaq.g_00659
OG0001496	Syaa.g_00895	Syaq.g_02596
OG0001497	Syaa.g_00894	Syaq.g_02598
OG0001498	Syaa.g_02148	Syaq.g_00528
OG0001502	Syaa.g_00819	Syaq.g_02407
OG0001505	Syaa.g_00495	Syaq.g_00906
OG0001508	Syaa.g_00694	Syaq.g_00902
OG0001510	Syaa.g_00116	Syaq.g_01034
OG0001511	Syaa.g_02389	Syaq.g_01478
OG0001512	Syaa.g_02105	Syaq.g_01583
OG0001513	Syaa.g_00150	Syaq.g_00998
OG0001514	Syaa.g_00896	Syaq.g_02595
OG0001515	Syaa.g_00909	Syaq.g_02585
OG0001516	Syaa.g_01067	Syaq.g_02243
OG0001517	Syaa.g_02181	Syaq.g_00558
OG0001518	Syaa.g_02609	Syaq.g_01244
OG0001519	Syaa.g_02619	Syaq.g_01234
OG0001520	Syaa.g_01929	Syaq.g_01953
OG0001527	Syaa.g_01936	Syaq.g_01946
OG0001528	Syaa.g_00692	Syaq.g_00904
OG0001529	Syaa.g_00050	Syaq.g_01102
OG0001530	Syaa.g_02387	Syaq.g_01480
OG0001531	Syaa.g_02104	Syaq.g_01584
OG0001532	Syaa.g_01001	Syaq.g_00195
OG0001533	Syaa.g_01857	Syaq.g_00470
OG0001533	Syaa.g_01868	Syaq.g_00508
OG0001534	Syaa.g_01280	Syaq.g_00048
OG0001535	Syaa.g_01297	Syaq.g_00065
OG0001536	Syaa.g_01362	Syaq.g_02480
OG0001537	Syaa.g_01112	Syaq.g_02301
OG0001538	Syaa.g_01159	Syaq.g_02345
OG0001539	Syaa.g_01085	Syaq.g_02261
OG0001540	Syaa.g_02420	Syaq.g_01452
OG0001541	Syaa.g_02490	Syaq.g_01387
OG0001542	Syaa.g_02499	Syaq.g_01379
OG0001544	Syaa.g_02618	Syaq.g_01235
OG0001545	Syaa.g_02723	Syaq.g_01185
OG0001546	Syaa.g_01997	Syaq.g_01825
OG0001547	Syaa.g_01420	Syaq.g_02422
OG0001549	Syaa.g_00806	Syaq.g_02416
OG0001551	Syaa.g_00853	Syaq.g_02572
OG0001554	Syaa.g_02590	Syaq.g_01266
OG0001556	Syaa.g_01008	Syaq.g_00202, Syaq.g_02654
OG0001557	Syaa.g_01119	Syaq.g_02308
OG0001558	Syaa.g_00022	Syaq.g_01130
OG0001559	Syaa.g_02386	Syaq.g_01481
OG0001560	Syaa.g_02372	Syaq.g_01494
OG0001561	Syaa.g_01291	Syaq.g_00059
OG0001562	Syaa.g_01305	Syaq.g_00073
OG0001563	Syaa.g_02250	Syaq.g_00608
OG0001564	Syaa.g_02683	Syaq.g_02158
OG0001567	Syaa.g_01421	Syaq.g_02421
OG0001568	Syaa.g_01416	Syaq.g_02424
OG0001570	Syaa.g_01693	Syaq.g_02417
OG0001573	Syaa.g_00198	Syaq.g_02189
OG0001573	Syaa.g_02519	Syaq.g_01216, Syaq.g_00355
OG0001574	Syaa.g_01938	Syaq.g_01944
OG0001575	Syaa.g_01933	Syaq.g_01949
OG0001577	Syaa.g_00765	Syaq.g_00254
OG0001580	Syaa.g_02580	Syaq.g_01275
OG0001588	Syaa.g_00168	Syaq.g_00974
OG0001590	Syaa.g_01640	Syaq.g_02076
OG0001591	Syaa.g_01078	Syaq.g_02254
OG0001592	Syaa.g_02581	Syaq.g_01274
OG0001602	Syaa.g_01210	Syaq.g_02705
OG0001613	Syaa.g_02227	Syaq.g_00582
OG0001614	Syaa.g_00130	Syaq.g_01020
OG0001615	Syaa.g_01958	Syaq.g_01923
OG0001616	Syaa.g_01024	Syaq.g_00208
OG0001617	Syaa.g_00901	Syaq.g_02593
OG0001618	Syaa.g_01254	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786
OG0001619	Syaa.g_01374	Syaq.g_02469
OG0001620	Syaa.g_02169	Syaq.g_00546
OG0001621	Syaa.g_00300	Syaq.g_00724
OG0001622	Syaa.g_02733	Syaq.g_01176
OG0001623	Syaa.g_02194	Syaq.g_00571
OG0001624	Syaa.g_02623	Syaq.g_02116
OG0001625	Syaa.g_00294	Syaq.g_00730
OG0001627	Syaa.g_00629	Syaq.g_01735
OG0001634	Syaa.g_01073	Syaq.g_02249
OG0001636	Syaa.g_00043	Syaq.g_01109
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syaq.g_01603
OG0001638	Syaa.g_00538	Syaq.g_01660
OG0001639	Syaa.g_00626	Syaq.g_01738
OG0001640	Syaa.g_00862	Syaq.g_02695
OG0001641	Syaa.g_01321	Syaq.g_02520
OG0001642	Syaa.g_00814	Syaq.g_02411
OG0001643	Syaa.g_01628	Syaq.g_02087
OG0001645	Syaa.g_01965	Syaq.g_01853
OG0001646	Syaa.g_01561	Syaq.g_01883
OG0001647	Syaa.g_00271	Syaq.g_00753
OG0001652	Syaa.g_00018	Syaq.g_01132
OG0001653	Syaa.g_02360	Syaq.g_01505
OG0001654	Syaa.g_00628	Syaq.g_01736
OG0001657	Syaa.g_02464	Syaq.g_01413
OG0001658	Syaa.g_02591	Syaq.g_01265
OG0001659	Syaa.g_01006	Syaq.g_00199
OG0001666	Syaa.g_01506, Syaa.g_00399	Syaq.g_02653
OG0001671	Syaa.g_02552	Syaq.g_01316
OG0001672	Syaa.g_00339	Syaq.g_01545
OG0001673	Syaa.g_02114	Syaq.g_01569
OG0001675	Syaa.g_01307	Syaq.g_02535
OG0001677	Syaa.g_01003	Syaq.g_00578
OG0001678	Syaa.g_02348	Syaq.g_00691
OG0001682	Syaa.g_01581, Syaa.g_01247	Syaq.g_00034
OG0001692	Syaa.g_01769	Syaq.g_00366
OG0001693	Syaa.g_00880	Syaq.g_02678
OG0001694	Syaa.g_00260	Syaq.g_00765
OG0001695	Syaa.g_02708	Syaq.g_01191
OG0001700	Syaa.g_01423	Syaq.g_02420
OG0001702	Syaa.g_00322	Syaq.g_01523
OG0001703	Syaa.g_02057	Syaq.g_01765
OG0001709	Syaa.g_00453	Syaq.g_00943
OG0001713	Syaa.g_00783	Syaq.g_00232
OG0001715	Syaa.g_01563	Syaq.g_01875
OG0001716	Syaa.g_00817	Syaq.g_02409, Syaq.g_01334
OG0001729	Syaa.g_02100	Syaq.g_01589
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syaq.g_01591
OG0001731	Syaa.g_00599	Syaq.g_01717
OG0001732	Syaa.g_00984	Syaq.g_00173
OG0001733	Syaa.g_01080	Syaq.g_02256
OG0001734	Syaa.g_00816	Syaq.g_02661
OG0001735	Syaa.g_01060	Syaq.g_02236
OG0001736	Syaa.g_00191	Syaq.g_00952
OG0001737	Syaa.g_00241	Syaq.g_00843
OG0001738	Syaa.g_00204	Syaq.g_00879
OG0001739	Syaa.g_02706	Syaq.g_01192
OG0001740	Syaa.g_02720	Syaq.g_01188
OG0001747	Syaa.g_02442	Syaq.g_01432
OG0001749	Syaa.g_00186	Syaq.g_00959
OG0001750	Syaa.g_02358	Syaq.g_01507
OG0001751	Syaa.g_02115	Syaq.g_01568
OG0001752	Syaa.g_00639	Syaq.g_01593
OG0001753	Syaa.g_00646	Syaq.g_00080, Syaq.g_00238
OG0001754	Syaa.g_00647	Syaq.g_01598
OG0001755	Syaa.g_02006	Syaq.g_01817
OG0001760	Syaa.g_01500	Syaq.g_01336
OG0001761	Syaa.g_01679	Syaq.g_02021
OG0001762	Syaa.g_01314	Syaq.g_02528
OG0001763	Syaa.g_01327	Syaq.g_02515
OG0001764	Syaa.g_01412	Syaq.g_02427
OG0001765	Syaa.g_01041	Syaq.g_02655
OG0001766	Syaa.g_00230	Syaq.g_00854
OG0001767	Syaa.g_00179	Syaq.g_00965
OG0001768	Syaa.g_02505	Syaq.g_01373
OG0001770	Syaa.g_00115	Syaq.g_02165
OG0001783	Syaa.g_00126	Syaq.g_01025
OG0001784	Syaa.g_02354	Syaq.g_01512
OG0001785	Syaa.g_00648	Syaq.g_01602
OG0001786	Syaa.g_00581	Syaq.g_01698
OG0001787	Syaa.g_01981	Syaq.g_01837
OG0001788	Syaa.g_01978	Syaq.g_01840
OG0001789	Syaa.g_00736	Syaq.g_00296
OG0001790	Syaa.g_00760	Syaq.g_00260
OG0001792	Syaa.g_00977	Syaq.g_00165
OG0001794	Syaa.g_01283	Syaq.g_00051
OG0001796	Syaa.g_01303	Syaq.g_00071
OG0001797	Syaa.g_01382	Syaq.g_02461
OG0001798	Syaa.g_01655	Syaq.g_02064
OG0001799	Syaa.g_01617	Syaq.g_02103
OG0001800	Syaa.g_01750	Syaq.g_00346
OG0001801	Syaa.g_01759	Syaq.g_00356
OG0001803	Syaa.g_00709	Syaq.g_00495
OG0001804	Syaa.g_02147	Syaq.g_00527
OG0001805	Syaa.g_00305	Syaq.g_00719
OG0001806	Syaa.g_00272	Syaq.g_00752
OG0001807	Syaa.g_00176	Syaq.g_00968
OG0001808	Syaa.g_00163	Syaq.g_00979
OG0001810	Syaa.g_02432	Syaq.g_01439
OG0001811	Syaa.g_02497	Syaq.g_01381
OG0001812	Syaa.g_02582	Syaq.g_01273
OG0001813	Syaa.g_02646	Syaq.g_01230
OG0001814	Syaa.g_02744	Syaq.g_01166
OG0001815	Syaa.g_02753	Syaq.g_01155
OG0001816	Syaa.g_01082	Syaq.g_02258
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syaq.g_00076
OG0001838	Syaa.g_00008	Syaq.g_01142
OG0001839	Syaa.g_00039	Syaq.g_01113
OG0001840	Syaa.g_00056	Syaq.g_01096
OG0001841	Syaa.g_00063	Syaq.g_01087
OG0001843	Syaa.g_00131	Syaq.g_01019
OG0001844	Syaa.g_00132	Syaq.g_01018
OG0001845	Syaa.g_00133	Syaq.g_01017
OG0001846	Syaa.g_02408	Syaq.g_01464
OG0001847	Syaa.g_02406	Syaq.g_01465
OG0001848	Syaa.g_02402	Syaq.g_01469
OG0001849	Syaa.g_00328	Syaq.g_01529
OG0001850	Syaa.g_00337	Syaq.g_01542
OG0001851	Syaa.g_00343	Syaq.g_01549
OG0001852	Syaa.g_00344	Syaq.g_01550
OG0001853	Syaa.g_00351	Syaq.g_01557
OG0001854	Syaa.g_02109	Syaq.g_01578
OG0001856	Syaa.g_00575	Syaq.g_01694
OG0001857	Syaa.g_00578	Syaq.g_01697
OG0001858	Syaa.g_00606	Syaq.g_01722
OG0001859	Syaa.g_02069	Syaq.g_01753
OG0001860	Syaa.g_02055	Syaq.g_01767
OG0001861	Syaa.g_02044	Syaq.g_01779
OG0001862	Syaa.g_02033	Syaq.g_01791
OG0001863	Syaa.g_02028	Syaq.g_01797
OG0001864	Syaa.g_01969	Syaq.g_01850
OG0001865	Syaa.g_01901	Syaq.g_01980
OG0001866	Syaa.g_01878	Syaq.g_02004
OG0001867	Syaa.g_01681	Syaq.g_02019
OG0001868	Syaa.g_00732	Syaq.g_00302
OG0001869	Syaa.g_00764	Syaq.g_00255
OG0001870	Syaa.g_00773	Syaq.g_00246
OG0001871	Syaa.g_00778	Syaq.g_00240
