Orthogroup	Syaa	Syas
OG0001145	Syaa.g_00748	Syas.g_02867
OG0001146	Syaa.g_00729	Syas.g_02846
OG0001147	Syaa.g_01837	Syas.g_01329
OG0001148	Syaa.g_02061	Syas.g_01263
OG0001149	Syaa.g_02062	Syas.g_01264
OG0001150	Syaa.g_02063	Syas.g_01265
OG0001151	Syaa.g_02076	Syas.g_01366
OG0001152	Syaa.g_02077	Syas.g_01367
OG0001153	Syaa.g_01811	Syas.g_01301
OG0001154	Syaa.g_01812	Syas.g_01302
OG0001156	Syaa.g_00623	Syas.g_01489
OG0001157	Syaa.g_00622	Syas.g_01490
OG0001158	Syaa.g_00619	Syas.g_01491
OG0001159	Syaa.g_00618	Syas.g_01492
OG0001160	Syaa.g_00574	Syas.g_02705
OG0001161	Syaa.g_02620	Syas.g_02030
OG0001162	Syaa.g_01203	Syas.g_02473
OG0001163	Syaa.g_00566	Syas.g_02697
OG0001164	Syaa.g_00560	Syas.g_02691
OG0001165	Syaa.g_00555	Syas.g_02686
OG0001166	Syaa.g_00527	Syas.g_02658
OG0001167	Syaa.g_00673	Syas.g_01046
OG0001168	Syaa.g_00672	Syas.g_02597
OG0001169	Syaa.g_00670	Syas.g_02595
OG0001170	Syaa.g_00668	Syas.g_02593
OG0001171	Syaa.g_00655	Syas.g_02580
OG0001172	Syaa.g_02347	Syas.g_01665
OG0001173	Syaa.g_02346	Syas.g_01664
OG0001174	Syaa.g_02338	Syas.g_01656
OG0001175	Syaa.g_02337	Syas.g_01655
OG0001176	Syaa.g_02314	Syas.g_01638
OG0001177	Syaa.g_02316	Syas.g_01640
OG0001178	Syaa.g_00546	Syas.g_02676
OG0001179	Syaa.g_02268	Syas.g_01608
OG0001180	Syaa.g_02243	Syas.g_01583
OG0001181	Syaa.g_02239	Syas.g_01579
OG0001182	Syaa.g_02230	Syas.g_01571
OG0001183	Syaa.g_02224	Syas.g_01564
OG0001184	Syaa.g_00151	Syas.g_02188
OG0001186	Syaa.g_00081	Syas.g_02113
OG0001187	Syaa.g_00082	Syas.g_02111
OG0001189	Syaa.g_00057	Syas.g_02089
OG0001190	Syaa.g_02592	Syas.g_01881
OG0001191	Syaa.g_02605	Syas.g_01900
OG0001193	Syaa.g_02658	Syas.g_01952
OG0001194	Syaa.g_02660	Syas.g_01953
OG0001195	Syaa.g_02661	Syas.g_01954
OG0001196	Syaa.g_02741	Syas.g_02010
OG0001197	Syaa.g_02743	Syas.g_02012
OG0001198	Syaa.g_02755	Syas.g_02031
OG0001199	Syaa.g_00347	Syas.g_02516
OG0001200	Syaa.g_00345	Syas.g_02514
OG0001201	Syaa.g_02381	Syas.g_02419
OG0001202	Syaa.g_02528	Syas.g_02270
OG0001203	Syaa.g_02106	Syas.g_02557
OG0001204	Syaa.g_00316	Syas.g_01687
OG0001205	Syaa.g_00713	Syas.g_02745
OG0001207	Syaa.g_02058	Syas.g_01260
OG0001208	Syaa.g_02049	Syas.g_01251
OG0001209	Syaa.g_01977	Syas.g_00065
OG0001210	Syaa.g_01967	Syas.g_00761
OG0001211	Syaa.g_01950	Syas.g_00788
OG0001212	Syaa.g_01892	Syas.g_00847
OG0001213	Syaa.g_01646	Syas.g_00100
OG0001214	Syaa.g_01631	Syas.g_00744
OG0001215	Syaa.g_00914	Syas.g_02245
OG0001217	Syaa.g_01559	Syas.g_02493
OG0001218	Syaa.g_01820	Syas.g_01309
OG0001219	Syaa.g_01404	Syas.g_00399
OG0001220	Syaa.g_00812	Syas.g_02447
OG0001221	Syaa.g_01111	Syas.g_02669
OG0001222	Syaa.g_01371	Syas.g_00448
OG0001223	Syaa.g_01326	Syas.g_00541
OG0001224	Syaa.g_00874	Syas.g_01015
OG0001225	Syaa.g_00876	Syas.g_01017
OG0001226	Syaa.g_01579	Syas.g_02506
OG0001227	Syaa.g_02622	Syas.g_00824
OG0001228	Syaa.g_00695	Syas.g_02195
OG0001229	Syaa.g_00899	Syas.g_00285
OG0001230	Syaa.g_01764	Syas.g_02806
OG0001231	Syaa.g_00017	Syas.g_02050
OG0001232	Syaa.g_00508	Syas.g_02649
OG0001233	Syaa.g_00667	Syas.g_02592
OG0001234	Syaa.g_02333	Syas.g_01310
OG0001235	Syaa.g_02323	Syas.g_01646
OG0001236	Syaa.g_00154	Syas.g_02191
OG0001238	Syaa.g_02607	Syas.g_01901
OG0001239	Syaa.g_00350	Syas.g_02519
OG0001240	Syaa.g_02364	Syas.g_02435
OG0001241	Syaa.g_02374	Syas.g_02427
OG0001242	Syaa.g_02407	Syas.g_02398
OG0001243	Syaa.g_02415	Syas.g_02391
OG0001244	Syaa.g_02445	Syas.g_02370
OG0001245	Syaa.g_01492	Syas.g_00524
OG0001246	Syaa.g_02023	Syas.g_01829, Syas.g_01224
OG0001251	Syaa.g_02667	Syas.g_00516, Syas.g_00408
OG0001252	Syaa.g_00867	Syas.g_00994
OG0001253	Syaa.g_01467	Syas.g_00143
OG0001255	Syaa.g_01696	Syas.g_00492
OG0001256	Syaa.g_00567	Syas.g_02698
OG0001257	Syaa.g_01418	Syas.g_01407, Syas.g_00319, Syas.g_01448
OG0001258	Syaa.g_00557	Syas.g_02688
OG0001259	Syaa.g_00669	Syas.g_02594
OG0001260	Syaa.g_00642	Syas.g_02572
OG0001261	Syaa.g_02259	Syas.g_01599
OG0001262	Syaa.g_00059	Syas.g_02091
OG0001263	Syaa.g_02418	Syas.g_02388
OG0001265	Syaa.g_02405	Syas.g_02399
OG0001266	Syaa.g_02532	Syas.g_02266
OG0001267	Syaa.g_00262	Syas.g_01753
OG0001268	Syaa.g_02176	Syas.g_01535
OG0001269	Syaa.g_01499	Syas.g_00510
OG0001270	Syaa.g_00701	Syas.g_01499
OG0001271	Syaa.g_01845	Syas.g_01336
OG0001272	Syaa.g_02045	Syas.g_01247
OG0001273	Syaa.g_01639	Syas.g_00751
OG0001274	Syaa.g_02563	Syas.g_01849
OG0001275	Syaa.g_01311	Syas.g_00554
OG0001276	Syaa.g_01295	Syas.g_00215
OG0001277	Syaa.g_02724	Syas.g_00110
OG0001278	Syaa.g_00966	Syas.g_01074
OG0001279	Syaa.g_01749	Syas.g_02792
OG0001280	Syaa.g_00738	Syas.g_01095
OG0001281	Syaa.g_00728	Syas.g_02845
OG0001282	Syaa.g_02060	Syas.g_01262
OG0001284	Syaa.g_00583	Syas.g_02713
OG0001286	Syaa.g_02245	Syas.g_01585
OG0001287	Syaa.g_00121	Syas.g_00136
OG0001289	Syaa.g_00327	Syas.g_02474
OG0001290	Syaa.g_02373	Syas.g_02428
OG0001291	Syaa.g_02428	Syas.g_02378
OG0001292	Syaa.g_00310	Syas.g_01693
OG0001293	Syaa.g_00288	Syas.g_01720
OG0001294	Syaa.g_01076	Syas.g_00692
OG0001295	Syaa.g_01964	Syas.g_00770
OG0001296	Syaa.g_02017	Syas.g_01217
OG0001297	Syaa.g_02013	Syas.g_01213
OG0001298	Syaa.g_01913	Syas.g_00829
OG0001299	Syaa.g_01070	Syas.g_00700
OG0001303	Syaa.g_01402	Syas.g_00400
OG0001304	Syaa.g_01281	Syas.g_00199
OG0001305	Syaa.g_00885	Syas.g_01027
OG0001306	Syaa.g_00753	Syas.g_01202
OG0001309	Syaa.g_02005	Syas.g_00003
OG0001310	Syaa.g_00535	Syas.g_02666
OG0001311	Syaa.g_01293	Syas.g_00213
OG0001312	Syaa.g_01391	Syas.g_00414
OG0001315	Syaa.g_02226	Syas.g_01566
OG0001317	Syaa.g_02112	Syas.g_02553
OG0001318	Syaa.g_00296	Syas.g_01706
OG0001319	Syaa.g_00273	Syas.g_01736
OG0001323	Syaa.g_02002	Syas.g_00006
OG0001325	Syaa.g_01243	Syas.g_00179
OG0001326	Syaa.g_00396, Syaa.g_02672	Syas.g_01960, Syas.g_01961
OG0001327	Syaa.g_01083	Syas.g_00687
OG0001330	Syaa.g_00746	Syas.g_02865
OG0001331	Syaa.g_02065	Syas.g_01267
OG0001336	Syaa.g_02735	Syas.g_02003
OG0001339	Syaa.g_02376	Syas.g_02425
OG0001345	Syaa.g_00803	Syas.g_01132
OG0001346	Syaa.g_00734	Syas.g_02853
OG0001347	Syaa.g_00195	Syas.g_01950
OG0001348	Syaa.g_00847	Syas.g_00119
OG0001349	Syaa.g_00437	Syas.g_02643
OG0001351	Syaa.g_01863	Syas.g_01280
OG0001353	Syaa.g_00841	Syas.g_00228
OG0001354	Syaa.g_01338	Syas.g_00526
OG0001355	Syaa.g_01524	Syas.g_01057
OG0001356	Syaa.g_00848	Syas.g_00972
OG0001357	Syaa.g_02307	Syas.g_00764
OG0001358	Syaa.g_01663	Syas.g_00122
OG0001360	Syaa.g_00805	Syas.g_01130
OG0001361	Syaa.g_00800	Syas.g_01135
OG0001364	Syaa.g_00171	Syas.g_02212
OG0001366	Syaa.g_00524	Syas.g_02655
OG0001373	Syaa.g_02671	Syas.g_01959
OG0001374	Syaa.g_02679	Syas.g_01968
OG0001376	Syaa.g_02614	Syas.g_00468
OG0001377	Syaa.g_02613	Syas.g_00467
OG0001378	Syaa.g_00700	Syas.g_01500
OG0001379	Syaa.g_00744	Syas.g_02861
OG0001385	Syaa.g_02668	Syas.g_01956
OG0001386	Syaa.g_02669	Syas.g_01957
OG0001387	Syaa.g_02670	Syas.g_01958
OG0001388	Syaa.g_02673	Syas.g_01962
OG0001389	Syaa.g_02674	Syas.g_01963
OG0001390	Syaa.g_02675	Syas.g_01964
OG0001391	Syaa.g_02676	Syas.g_01965
OG0001392	Syaa.g_02677	Syas.g_01966
OG0001393	Syaa.g_02678	Syas.g_01967
OG0001394	Syaa.g_01118	Syas.g_00627
OG0001395	Syaa.g_01267	Syas.g_00195
OG0001396	Syaa.g_00196	Syas.g_01949
OG0001398	Syaa.g_01424	Syas.g_02481
OG0001401	Syaa.g_00837	Syas.g_00233
OG0001402	Syaa.g_01658	Syas.g_00112
OG0001406	Syaa.g_02615	Syas.g_00469
OG0001408	Syaa.g_00953	Syas.g_00142
OG0001411	Syaa.g_00457	Syas.g_01156
OG0001412	Syaa.g_00442, Syaa.g_01020, Syaa.g_00194	Syas.g_01951
OG0001413	Syaa.g_01590	Syas.g_01481
OG0001416	Syaa.g_00731	Syas.g_01061
OG0001417	Syaa.g_01339	Syas.g_00507
OG0001420	Syaa.g_01991	Syas.g_00017
OG0001423	Syaa.g_00365	Syas.g_02532
OG0001428	Syaa.g_02481	Syas.g_02325
OG0001432	Syaa.g_00930	Syas.g_01484
OG0001433	Syaa.g_00849	Syas.g_01398
OG0001435	Syaa.g_01090	Syas.g_00678
OG0001438	Syaa.g_00247	Syas.g_01767
OG0001439	Syaa.g_00221	Syas.g_01809
OG0001441	Syaa.g_02000	Syas.g_00008
OG0001443	Syaa.g_02617	Syas.g_01910
OG0001444	Syaa.g_02357	Syas.g_02439
OG0001447	Syaa.g_02416	Syas.g_02390
OG0001449	Syaa.g_02098, Syaa.g_01042	Syas.g_02567
OG0001452	Syaa.g_00301	Syas.g_01700
OG0001453	Syaa.g_01319	Syas.g_00547
OG0001454	Syaa.g_01580	Syas.g_01483
OG0001456	Syaa.g_02687	Syas.g_01969
OG0001457	Syaa.g_02688	Syas.g_01970
OG0001458	Syaa.g_02689	Syas.g_01971
OG0001459	Syaa.g_01040	Syas.g_02778
OG0001460	Syaa.g_00850	Syas.g_01399
OG0001461	Syaa.g_02328	Syas.g_00566
OG0001470	Syaa.g_00693	Syas.g_02115, Syas.g_02627
OG0001471	Syaa.g_00226	Syas.g_01819
OG0001473	Syaa.g_01603	Syas.g_00323
OG0001474	Syaa.g_02175	Syas.g_01534
OG0001475	Syaa.g_00691	Syas.g_02120
OG0001477	Syaa.g_00893	Syas.g_00934
OG0001479	Syaa.g_02178	Syas.g_01537
OG0001480	Syaa.g_00810	Syas.g_00771
OG0001482	Syaa.g_01329	Syas.g_00535
OG0001486	Syaa.g_00768	Syas.g_01186
OG0001488	Syaa.g_00791	Syas.g_01142
OG0001489	Syaa.g_02234	Syas.g_01574
OG0001492	Syaa.g_00969	Syas.g_01077
OG0001493	Syaa.g_00961	Syas.g_01069
OG0001494	Syaa.g_00427	Syas.g_02633
OG0001495	Syaa.g_02317	Syas.g_01641
OG0001496	Syaa.g_00895	Syas.g_00936
OG0001497	Syaa.g_00894	Syas.g_00935
OG0001498	Syaa.g_02148	Syas.g_01511
OG0001502	Syaa.g_00819	Syas.g_00290
OG0001504	Syaa.g_01039	Syas.g_02777
OG0001505	Syaa.g_00495	Syas.g_02135
OG0001507	Syaa.g_02137	Syas.g_01183
OG0001508	Syaa.g_00694	Syas.g_02114
OG0001510	Syaa.g_00116	Syas.g_02151
OG0001511	Syaa.g_02389	Syas.g_02413
OG0001512	Syaa.g_02105	Syas.g_02559
OG0001514	Syaa.g_00896	Syas.g_00937
OG0001515	Syaa.g_00909	Syas.g_00734
OG0001516	Syaa.g_01067	Syas.g_00703
OG0001517	Syaa.g_02181	Syas.g_01540
OG0001518	Syaa.g_02609	Syas.g_01903
OG0001519	Syaa.g_02619	Syas.g_01912
OG0001520	Syaa.g_01929	Syas.g_00828
OG0001527	Syaa.g_01936	Syas.g_00803
OG0001528	Syaa.g_00692	Syas.g_02116
OG0001529	Syaa.g_00050	Syas.g_02082
OG0001530	Syaa.g_02387	Syas.g_02415
OG0001531	Syaa.g_02104	Syas.g_02560
OG0001532	Syaa.g_01001	Syas.g_01113
OG0001533	Syaa.g_01857	Syas.g_00476
OG0001534	Syaa.g_01280	Syas.g_00198
OG0001535	Syaa.g_01297	Syas.g_00218
OG0001536	Syaa.g_01362	Syas.g_00456
OG0001537	Syaa.g_01112	Syas.g_00651
OG0001538	Syaa.g_01159	Syas.g_00591
OG0001539	Syaa.g_01085	Syas.g_00683
OG0001540	Syaa.g_02420	Syas.g_02386
OG0001541	Syaa.g_02490	Syas.g_02316
OG0001542	Syaa.g_02499	Syas.g_02294
OG0001543	Syaa.g_02547	Syas.g_02230
OG0001544	Syaa.g_02618	Syas.g_01911
OG0001545	Syaa.g_02723	Syas.g_01982
OG0001547	Syaa.g_01420	Syas.g_00300
OG0001549	Syaa.g_00806	Syas.g_00482
OG0001554	Syaa.g_02590	Syas.g_00153
OG0001556	Syaa.g_01008	Syas.g_00976, Syas.g_01679
OG0001557	Syaa.g_01119	Syas.g_00626
OG0001558	Syaa.g_00022	Syas.g_02053
OG0001559	Syaa.g_02386	Syas.g_02416
OG0001560	Syaa.g_02372	Syas.g_02429
OG0001561	Syaa.g_01291	Syas.g_00211
OG0001562	Syaa.g_01305	Syas.g_00560
OG0001563	Syaa.g_02250	Syas.g_01590
OG0001564	Syaa.g_02683	Syas.g_01034
OG0001567	Syaa.g_01421	Syas.g_00294
OG0001568	Syaa.g_01416	Syas.g_00368
OG0001570	Syaa.g_01693	Syas.g_00309
OG0001573	Syaa.g_00198, Syaa.g_02519, Syaa.g_01013	Syas.g_02025
OG0001574	Syaa.g_01938	Syas.g_00801
OG0001575	Syaa.g_01933	Syas.g_00806
OG0001577	Syaa.g_00765	Syas.g_01189
OG0001578	Syaa.g_00369	Syas.g_01979
OG0001580	Syaa.g_02580	Syas.g_01875
OG0001586	Syaa.g_00431	Syas.g_02637
OG0001589	Syaa.g_00664	Syas.g_02589
OG0001590	Syaa.g_01640	Syas.g_00752
OG0001591	Syaa.g_01078	Syas.g_00690
OG0001592	Syaa.g_02581	Syas.g_01877
OG0001594	Syaa.g_01755	Syas.g_00074, Syas.g_00260
OG0001614	Syaa.g_00130	Syas.g_02165
OG0001616	Syaa.g_01024	Syas.g_01127
OG0001617	Syaa.g_00901	Syas.g_00076
OG0001618	Syaa.g_01254	Syas.g_00185
OG0001619	Syaa.g_01374	Syas.g_00445
OG0001620	Syaa.g_02169	Syas.g_01528
OG0001621	Syaa.g_00300	Syas.g_01702
OG0001622	Syaa.g_02733	Syas.g_02002
OG0001623	Syaa.g_02194	Syas.g_00977, Syas.g_01554
OG0001624	Syaa.g_02623	Syas.g_01926
OG0001625	Syaa.g_00294	Syas.g_01708
OG0001627	Syaa.g_00629	Syas.g_01474
OG0001634	Syaa.g_01073	Syas.g_00697
OG0001635	Syaa.g_00094	Syas.g_02140
OG0001636	Syaa.g_00043	Syas.g_02075
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syas.g_02242, Syas.g_02547
OG0001638	Syaa.g_00538	Syas.g_02670
OG0001639	Syaa.g_00626	Syas.g_01477
OG0001640	Syaa.g_00862	Syas.g_00989
OG0001641	Syaa.g_01321	Syas.g_00545
OG0001643	Syaa.g_01628	Syas.g_00741
OG0001644	Syaa.g_01263	Syas.g_00921, Syas.g_00767
OG0001645	Syaa.g_01965	Syas.g_00769
OG0001645	Syaa.g_01491, Syaa.g_00938	Syas.g_01410
OG0001647	Syaa.g_00271	Syas.g_01738
OG0001652	Syaa.g_00018	Syas.g_02051
OG0001653	Syaa.g_02360	Syas.g_02436
OG0001654	Syaa.g_00628	Syas.g_01475
OG0001655	Syaa.g_01723	Syas.g_01854
OG0001657	Syaa.g_02464	Syas.g_02355
OG0001659	Syaa.g_01006	Syas.g_01118
OG0001660	Syaa.g_02158, Syaa.g_02395	Syas.g_02409, Syas.g_02868
OG0001666	Syaa.g_01506, Syaa.g_00399	Syas.g_02785
OG0001671	Syaa.g_02552	Syas.g_01830
OG0001672	Syaa.g_00339	Syas.g_02508
OG0001673	Syaa.g_02114	Syas.g_02551
OG0001675	Syaa.g_01307	Syas.g_00558
OG0001677	Syaa.g_02223, Syaa.g_01003	Syas.g_01563
OG0001678	Syaa.g_02348	Syas.g_01666
OG0001680	Syaa.g_00533	Syas.g_02664
OG0001682	Syaa.g_01581, Syaa.g_01247	Syas.g_00183
OG0001692	Syaa.g_01769	Syas.g_02810
OG0001693	Syaa.g_00880	Syas.g_01022
OG0001694	Syaa.g_00260	Syas.g_01755
OG0001695	Syaa.g_02708	Syas.g_01980
OG0001700	Syaa.g_01423	Syas.g_01390, Syas.g_01391
OG0001702	Syaa.g_00322	Syas.g_02468, Syas.g_02448
OG0001703	Syaa.g_02057	Syas.g_01259
OG0001714	Syaa.g_00425	Syas.g_02632
OG0001715	Syaa.g_01563	Syas.g_01409
OG0001716	Syaa.g_00817	Syas.g_00512, Syas.g_01406
OG0001717	Syaa.g_02476	Syas.g_02330
OG0001729	Syaa.g_02100	Syas.g_02564
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syas.g_00954
OG0001731	Syaa.g_00599	Syas.g_02729
OG0001732	Syaa.g_00984	Syas.g_02021, Syas.g_01088
OG0001733	Syaa.g_01080	Syas.g_00974
OG0001735	Syaa.g_01060	Syas.g_00711
OG0001736	Syaa.g_00191	Syas.g_00737
OG0001737	Syaa.g_00241	Syas.g_01777
OG0001738	Syaa.g_00204	Syas.g_01792
OG0001739	Syaa.g_02706	Syas.g_01978
OG0001741	Syaa.g_01565	Syas.g_01927
OG0001749	Syaa.g_00186, Syaa.g_00459	Syas.g_02217
OG0001750	Syaa.g_02358	Syas.g_02438
OG0001751	Syaa.g_02115	Syas.g_02550
OG0001752	Syaa.g_00639	Syas.g_02570
OG0001753	Syaa.g_00646	Syas.g_00864
OG0001754	Syaa.g_00647	Syas.g_02545, Syas.g_02244
OG0001755	Syaa.g_02006	Syas.g_01208
OG0001761	Syaa.g_01679	Syas.g_01040
OG0001762	Syaa.g_01314	Syas.g_00552
OG0001763	Syaa.g_01327	Syas.g_00540
OG0001764	Syaa.g_01412	Syas.g_00374
OG0001765	Syaa.g_01041	Syas.g_00314
OG0001766	Syaa.g_00230	Syas.g_01870
OG0001768	Syaa.g_02505	Syas.g_02696
OG0001769	Syaa.g_01614	Syas.g_00723
OG0001771	Syaa.g_01514	Syas.g_00034
OG0001783	Syaa.g_00126	Syas.g_02159
OG0001784	Syaa.g_02354	Syas.g_02445
OG0001786	Syaa.g_00581	Syas.g_02710
OG0001787	Syaa.g_01981	Syas.g_00060
OG0001788	Syaa.g_01978	Syas.g_00064
OG0001789	Syaa.g_00736	Syas.g_02855
OG0001790	Syaa.g_00760	Syas.g_01195
OG0001792	Syaa.g_00977	Syas.g_01083
OG0001794	Syaa.g_01283	Syas.g_00201
OG0001796	Syaa.g_01303	Syas.g_00227
OG0001797	Syaa.g_01382	Syas.g_02249
OG0001798	Syaa.g_01655	Syas.g_00108
OG0001799	Syaa.g_01617	Syas.g_00726
OG0001800	Syaa.g_01750	Syas.g_00955
OG0001801	Syaa.g_01759	Syas.g_02801
OG0001803	Syaa.g_00709	Syas.g_02741
OG0001804	Syaa.g_02147	Syas.g_01510
OG0001805	Syaa.g_00305	Syas.g_00304
OG0001806	Syaa.g_00272	Syas.g_01737
OG0001808	Syaa.g_00163	Syas.g_02210
OG0001811	Syaa.g_02497	Syas.g_02297
OG0001812	Syaa.g_02582	Syas.g_01878
OG0001813	Syaa.g_02646	Syas.g_01936
OG0001814	Syaa.g_02744	Syas.g_02013
OG0001815	Syaa.g_02753	Syas.g_02022
OG0001816	Syaa.g_01082	Syas.g_00688
OG0001838	Syaa.g_00008	Syas.g_02042
OG0001839	Syaa.g_00039	Syas.g_02071
OG0001840	Syaa.g_00056	Syas.g_02088
OG0001841	Syaa.g_00063	Syas.g_02095
OG0001842	Syaa.g_00634	Syas.g_00658
OG0001843	Syaa.g_00131	Syas.g_02166
OG0001844	Syaa.g_00132	Syas.g_02167
OG0001845	Syaa.g_00133	Syas.g_02169
OG0001846	Syaa.g_02408	Syas.g_02397
OG0001848	Syaa.g_02402	Syas.g_02402
OG0001849	Syaa.g_00328	Syas.g_02475
OG0001850	Syaa.g_00337	Syas.g_02505
OG0001851	Syaa.g_00343	Syas.g_02512
OG0001852	Syaa.g_00344	Syas.g_02513
OG0001853	Syaa.g_00351	Syas.g_02520
OG0001854	Syaa.g_02109	Syas.g_02555
OG0001856	Syaa.g_00575	Syas.g_02706
OG0001857	Syaa.g_00578	Syas.g_02709
OG0001858	Syaa.g_00606	Syas.g_02734
OG0001859	Syaa.g_02069	Syas.g_01271
OG0001860	Syaa.g_02055	Syas.g_01257
OG0001861	Syaa.g_02044	Syas.g_01246
OG0001862	Syaa.g_02033	Syas.g_01233
OG0001863	Syaa.g_02028	Syas.g_01229
OG0001864	Syaa.g_01969	Syas.g_00092
OG0001866	Syaa.g_01878	Syas.g_00862
OG0001867	Syaa.g_01681	Syas.g_00866
OG0001868	Syaa.g_00732	Syas.g_02851
OG0001869	Syaa.g_00764	Syas.g_01190
OG0001870	Syaa.g_00773	Syas.g_01180
OG0001871	Syaa.g_00778	Syas.g_01173
OG0001872	Syaa.g_00970	Syas.g_01078
OG0001873	Syaa.g_01023	Syas.g_01126
OG0001874	Syaa.g_01026	Syas.g_01129
OG0001877	Syaa.g_00908	Syas.g_00735
OG0001878	Syaa.g_01310	Syas.g_00555
OG0001879	Syaa.g_01316	Syas.g_00550
OG0001880	Syaa.g_01352	Syas.g_00465
OG0001881	Syaa.g_01354	Syas.g_00464
OG0001882	Syaa.g_01379	Syas.g_02252
OG0001883	Syaa.g_01384	Syas.g_00423
OG0001884	Syaa.g_01393	Syas.g_00412
OG0001885	Syaa.g_01407	Syas.g_00395
OG0001886	Syaa.g_01411	Syas.g_00375
OG0001887	Syaa.g_01103	Syas.g_00661, Syas.g_00664
OG0001888	Syaa.g_01131	Syas.g_00622
OG0001889	Syaa.g_01186	Syas.g_00581
OG0001890	Syaa.g_00825	Syas.g_00283
OG0001891	Syaa.g_00821	Syas.g_00289
OG0001892	Syaa.g_00809	Syas.g_00422
OG0001893	Syaa.g_01654	Syas.g_00863, Syas.g_00107
OG0001894	Syaa.g_01634, Syaa.g_01635	Syas.g_00747
OG0001895	Syaa.g_01756	Syas.g_02798
OG0001896	Syaa.g_00697	Syas.g_01502
OG0001897	Syaa.g_02172	Syas.g_01531
OG0001898	Syaa.g_02188	Syas.g_01549
OG0001899	Syaa.g_02261	Syas.g_01601
OG0001900	Syaa.g_00287	Syas.g_01722
OG0001901	Syaa.g_00286	Syas.g_01723
OG0001902	Syaa.g_00255	Syas.g_01759
OG0001903	Syaa.g_00246	Syas.g_01768
OG0001904	Syaa.g_00173	Syas.g_02214
OG0001905	Syaa.g_00161	Syas.g_02198
OG0001906	Syaa.g_02421	Syas.g_02385
OG0001908	Syaa.g_02492	Syas.g_02314
OG0001909	Syaa.g_02503	Syas.g_02289
OG0001910	Syaa.g_02555	Syas.g_01836
OG0001912	Syaa.g_02602	Syas.g_01895
OG0001913	Syaa.g_02604	Syas.g_01898
OG0001914	Syaa.g_01033	Syas.g_00098
OG0001915	Syaa.g_02750	Syas.g_02019
OG0001917	Syaa.g_01296	Syas.g_00216
OG0001918	Syaa.g_01473, Syaa.g_02702	Syas.g_00759
OG0001924	Syaa.g_01671	Syas.g_00040
OG0001925	Syaa.g_01672	Syas.g_00041
OG0001926	Syaa.g_01673	Syas.g_00042
OG0001927	Syaa.g_01674	Syas.g_00043
OG0001928	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644, Syaa.g_01727	Syas.g_02787
OG0001929	Syaa.g_00070	Syas.g_02102
OG0001930	Syaa.g_00633	Syas.g_00657
OG0001931	Syaa.g_00632	Syas.g_00656
OG0001933	Syaa.g_02383	Syas.g_02418
OG0001934	Syaa.g_02368	Syas.g_02430
OG0001935	Syaa.g_00346	Syas.g_02515
OG0001936	Syaa.g_01533	Syas.g_00945
OG0001937	Syaa.g_00591	Syas.g_02721
OG0001939	Syaa.g_00912	Syas.g_01526
OG0001940	Syaa.g_01914	Syas.g_00826
OG0001941	Syaa.g_00727	Syas.g_02844
OG0001943	Syaa.g_01465	Syas.g_00388
OG0001944	Syaa.g_01433	Syas.g_02794
OG0001946	Syaa.g_00907	Syas.g_00928
OG0001947	Syaa.g_00859	Syas.g_00172
OG0001948	Syaa.g_01325	Syas.g_00542
OG0001949	Syaa.g_01344	Syas.g_00502
OG0001950	Syaa.g_01346	Syas.g_00499
OG0001951	Syaa.g_01355	Syas.g_00463
OG0001952	Syaa.g_01380	Syas.g_02251
OG0001953	Syaa.g_01381	Syas.g_02250
OG0001954	Syaa.g_01438	Syas.g_01433
OG0001957	Syaa.g_01649	Syas.g_00102
OG0001958	Syaa.g_01062	Syas.g_00709
OG0001959	Syaa.g_01047	Syas.g_01814
OG0001960	Syaa.g_01836	Syas.g_01327
OG0001960	Syaa.g_01834	Syas.g_01313
OG0001961	Syaa.g_01847	Syas.g_01338
OG0001964	Syaa.g_02335	Syas.g_01653
OG0001966	Syaa.g_00292	Syas.g_01710
OG0001967	Syaa.g_00290	Syas.g_01712
OG0001968	Syaa.g_00289	Syas.g_01713
OG0001969	Syaa.g_00224	Syas.g_01818
OG0001970	Syaa.g_02423	Syas.g_02383
OG0001971	Syaa.g_02501	Syas.g_02291
OG0001972	Syaa.g_02567	Syas.g_01853
OG0001975	Syaa.g_01032	Syas.g_00097
OG0001976	Syaa.g_01034	Syas.g_00099
OG0001979	Syaa.g_00911	Syas.g_01412
OG0001980	Syaa.g_02192	Syas.g_01045
OG0001990	Syaa.g_02721	Syas.g_01973
OG0001993	Syaa.g_01669	Syas.g_00038
OG0001994	Syaa.g_01670	Syas.g_00039
OG0001995	Syaa.g_00925	Syas.g_00916
OG0001996	Syaa.g_00036	Syas.g_02067
OG0001997	Syaa.g_02356	Syas.g_02440
OG0001999	Syaa.g_00675	Syas.g_02599
OG0002000	Syaa.g_02004	Syas.g_00004
OG0002002	Syaa.g_00971	Syas.g_01079
OG0002005	Syaa.g_01873	Syas.g_00080, Syas.g_00036, Syas.g_00926
OG0002006	Syaa.g_00858	Syas.g_00171
OG0002007	Syaa.g_00857	Syas.g_00988
OG0002009	Syaa.g_01114	Syas.g_00631
OG0002010	Syaa.g_01804	Syas.g_01293
OG0002013	Syaa.g_02151	Syas.g_02488
