Orthogroup	Prar	Prbc
OG0001107	Prar.g_01831	Prbc.g_02034
OG0001108	Prar.g_01835	Prbc.g_02038
OG0001109	Prar.g_01836	Prbc.g_02039
OG0001110	Prar.g_01838	Prbc.g_02041
OG0001111	Prar.g_01839	Prbc.g_02042
OG0001112	Prar.g_01840	Prbc.g_02043
OG0001113	Prar.g_01841	Prbc.g_02044
OG0001114	Prar.g_01842	Prbc.g_02045
OG0001115	Prar.g_01844	Prbc.g_02047
OG0001116	Prar.g_01845	Prbc.g_02048
OG0001117	Prar.g_01846	Prbc.g_02049
OG0001118	Prar.g_01847	Prbc.g_02050
OG0001119	Prar.g_01848	Prbc.g_02051
OG0001120	Prar.g_01850	Prbc.g_02052
OG0001121	Prar.g_01298	Prbc.g_00645
OG0001122	Prar.g_01876	Prbc.g_02081
OG0001123	Prar.g_01880	Prbc.g_02086
OG0001124	Prar.g_01882	Prbc.g_02088
OG0001125	Prar.g_01883	Prbc.g_02090
OG0001126	Prar.g_01893	Prbc.g_02101
OG0001127	Prar.g_01894	Prbc.g_02102
OG0001128	Prar.g_01896	Prbc.g_02105
OG0001129	Prar.g_01897	Prbc.g_02106
OG0001130	Prar.g_01898	Prbc.g_02107
OG0001131	Prar.g_01935	Prbc.g_01941
OG0001132	Prar.g_01944	Prbc.g_02152
OG0001133	Prar.g_01309	Prbc.g_02128
OG0001134	Prar.g_01296	Prbc.g_00896
OG0001135	Prar.g_01293	Prbc.g_00899
OG0001136	Prar.g_01266	Prbc.g_01449
OG0001137	Prar.g_01255	Prbc.g_01436
OG0001138	Prar.g_01237	Prbc.g_01416
OG0001139	Prar.g_01236	Prbc.g_01414
OG0001140	Prar.g_01235	Prbc.g_01413
OG0001141	Prar.g_01234	Prbc.g_01412
OG0001142	Prar.g_01233	Prbc.g_01411
OG0001143	Prar.g_01226	Prbc.g_01404
OG0001144	Prar.g_01221	Prbc.g_01399
OG0001145	Prar.g_00963	Prbc.g_00558
OG0001146	Prar.g_00951	Prbc.g_00570
OG0001147	Prar.g_00925	Prbc.g_00589
OG0001148	Prar.g_00909	Prbc.g_00659
OG0001149	Prar.g_00908	Prbc.g_00660
OG0001150	Prar.g_00907	Prbc.g_00661
OG0001151	Prar.g_00896	Prbc.g_00672
OG0001152	Prar.g_00895	Prbc.g_00673
OG0001153	Prar.g_00815	Prbc.g_00739
OG0001154	Prar.g_00814	Prbc.g_00740
OG0001155	Prar.g_00802	Prbc.g_00756
OG0001156	Prar.g_00799	Prbc.g_00759
OG0001157	Prar.g_00798	Prbc.g_00760
OG0001158	Prar.g_00797	Prbc.g_00761
OG0001159	Prar.g_00796	Prbc.g_00762
OG0001160	Prar.g_00772	Prbc.g_00787
OG0001161	Prar.g_00760	Prbc.g_01485
OG0001162	Prar.g_00749	Prbc.g_00799
OG0001163	Prar.g_01151	Prbc.g_00825
OG0001164	Prar.g_01147	Prbc.g_00829
OG0001165	Prar.g_01144	Prbc.g_00831
OG0001166	Prar.g_01124	Prbc.g_00849
OG0001167	Prar.g_01959	Prbc.g_00867
OG0001168	Prar.g_01957	Prbc.g_00868
OG0001169	Prar.g_00596	Prbc.g_00870
OG0001170	Prar.g_00598	Prbc.g_00872
OG0001171	Prar.g_00607	Prbc.g_00882
OG0001172	Prar.g_01111	Prbc.g_00937
OG0001173	Prar.g_01110	Prbc.g_00938
OG0001174	Prar.g_01102	Prbc.g_00946
OG0001175	Prar.g_01101	Prbc.g_00947
OG0001176	Prar.g_01094	Prbc.g_00959
OG0001177	Prar.g_01091	Prbc.g_00957
OG0001178	Prar.g_01086	Prbc.g_01309
OG0001179	Prar.g_01043	Prbc.g_00301
OG0001180	Prar.g_01022	Prbc.g_00278
OG0001181	Prar.g_01018	Prbc.g_00274
OG0001182	Prar.g_01011	Prbc.g_00266
OG0001183	Prar.g_00618	Prbc.g_00247
OG0001184	Prar.g_00634	Prbc.g_00231
OG0001185	Prar.g_00648	Prbc.g_00216
OG0001186	Prar.g_00670	Prbc.g_00189
OG0001187	Prar.g_00674	Prbc.g_00966
OG0001188	Prar.g_00676	Prbc.g_00968
OG0001189	Prar.g_00693	Prbc.g_00985
OG0001190	Prar.g_00697	Prbc.g_00990
OG0001191	Prar.g_00707	Prbc.g_01000
OG0001192	Prar.g_00074	Prbc.g_01005
OG0001193	Prar.g_00064	Prbc.g_01018
OG0001194	Prar.g_00063	Prbc.g_01019
OG0001195	Prar.g_00062	Prbc.g_01020
OG0001196	Prar.g_00049	Prbc.g_01054
OG0001197	Prar.g_00048	Prbc.g_01056
OG0001198	Prar.g_00041	Prbc.g_01066
OG0001199	Prar.g_00254	Prbc.g_00499
OG0001200	Prar.g_00252	Prbc.g_00497
OG0001201	Prar.g_00220	Prbc.g_00465
OG0001202	Prar.g_00128	Prbc.g_00372
OG0001203	Prar.g_00089	Prbc.g_00332
OG0001204	Prar.g_00084	Prbc.g_01141
OG0001205	Prar.g_00493	Prbc.g_01506
OG0001206	Prar.g_00511	Prbc.g_01525
OG0001207	Prar.g_00527	Prbc.g_01536
OG0001208	Prar.g_00532	Prbc.g_01542
OG0001209	Prar.g_01365	Prbc.g_01614
OG0001210	Prar.g_01370	Prbc.g_01619
OG0001211	Prar.g_01380	Prbc.g_01630
OG0001212	Prar.g_01426	Prbc.g_01672
OG0001213	Prar.g_01459	Prbc.g_01706
OG0001214	Prar.g_01467	Prbc.g_01714
OG0001215	Prar.g_01520	Prbc.g_01772
OG0001216	Prar.g_01601	Prbc.g_01789
OG0001217	Prar.g_01638	Prbc.g_00521
OG0001219	Prar.g_01672	Prbc.g_02005
OG0001220	Prar.g_01735	Prbc.g_01913
OG0001221	Prar.g_01787	Prbc.g_01989
OG0001222	Prar.g_01825	Prbc.g_01936
OG0001223	Prar.g_01851	Prbc.g_02053
OG0001224	Prar.g_01900	Prbc.g_02109
OG0001225	Prar.g_01902	Prbc.g_02111
OG0001226	Prar.g_01928	Prbc.g_00930
OG0001227	Prar.g_01947	Prbc.g_02133
OG0001228	Prar.g_01218	Prbc.g_01396
OG0001229	Prar.g_00913	Prbc.g_00138
OG0001230	Prar.g_00347	Prbc.g_00700
OG0001231	Prar.g_00751	Prbc.g_01833
OG0001232	Prar.g_01120	Prbc.g_00853
OG0001233	Prar.g_00599	Prbc.g_00873
OG0001234	Prar.g_01099	Prbc.g_00949
OG0001235	Prar.g_01089	Prbc.g_00953
OG0001236	Prar.g_00631	Prbc.g_00234
OG0001237	Prar.g_00635	Prbc.g_00230
OG0001238	Prar.g_00708	Prbc.g_01001
OG0001239	Prar.g_00547	Prbc.g_00502
OG0001240	Prar.g_00235	Prbc.g_00480
OG0001241	Prar.g_00227	Prbc.g_00471
OG0001242	Prar.g_00209	Prbc.g_00452
OG0001243	Prar.g_00203	Prbc.g_00445
OG0001244	Prar.g_00187	Prbc.g_00429
OG0001245	Prar.g_00441	Prbc.g_01317
OG0001246	Prar.g_01335	Prbc.g_01584
OG0001247	Prar.g_01513	Prbc.g_01765
OG0001248	Prar.g_01515	Prbc.g_01767
OG0001249	Prar.g_01661	Prbc.g_01230
OG0001251	Prar.g_01760	Prbc.g_00923
OG0001252	Prar.g_01895	Prbc.g_02104
OG0001253	Prar.g_01948	Prbc.g_00804
OG0001254	Prar.g_01294	Prbc.g_00898
OG0001255	Prar.g_01279	Prbc.g_01463
OG0001256	Prar.g_00758	Prbc.g_00795
OG0001257	Prar.g_00752	Prbc.g_00800
OG0001259	Prar.g_00597	Prbc.g_00871
OG0001260	Prar.g_00613	Prbc.g_00888
OG0001261	Prar.g_01035	Prbc.g_00293
OG0001262	Prar.g_00691	Prbc.g_00983
OG0001263	Prar.g_00200	Prbc.g_00442
OG0001269	Prar.g_00419	Prbc.g_01912
OG0001273	Prar.g_01461	Prbc.g_01708
OG0001277	Prar.g_01937	Prbc.g_01042
OG0001280	Prar.g_00956	Prbc.g_00565
OG0001282	Prar.g_00910	Prbc.g_00658
OG0001283	Prar.g_00891	Prbc.g_01050
OG0001284	Prar.g_00777	Prbc.g_00781
OG0001285	Prar.g_01966	Prbc.g_00856
OG0001287	Prar.g_00655	Prbc.g_00209
OG0001288	Prar.g_00663	Prbc.g_00198
OG0001289	Prar.g_00241	Prbc.g_00486
OG0001290	Prar.g_00228	Prbc.g_00472
OG0001294	Prar.g_00439	Prbc.g_01483, Prbc.g_00646
OG0001295	Prar.g_00516	Prbc.g_01471
OG0001296	Prar.g_01340	Prbc.g_01589
OG0001299	Prar.g_01496	Prbc.g_01744
OG0001300	Prar.g_01523	Prbc.g_01776
OG0001301	Prar.g_01526	Prbc.g_01778
OG0001302	Prar.g_01670	Prbc.g_02003
OG0001303	Prar.g_01864	Prbc.g_00092
OG0001304	Prar.g_01889	Prbc.g_02095
OG0001305	Prar.g_01908	Prbc.g_01931
OG0001306	Prar.g_01277	Prbc.g_01461
OG0001307	Prar.g_00928	Prbc.g_00586
OG0001308	Prar.g_00837	Prbc.g_00719
OG0001309	Prar.g_00754	Prbc.g_01598
OG0001310	Prar.g_01131	Prbc.g_00843
OG0001311	Prar.g_01881	Prbc.g_02087
OG0001312	Prar.g_01814	Prbc.g_02014
OG0001315	Prar.g_00556	Prbc.g_00249
OG0001316	Prar.g_00188	Prbc.g_00431
OG0001317	Prar.g_00093	Prbc.g_00336
OG0001318	Prar.g_00331	Prbc.g_01152
OG0001320	Prar.g_00443	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125
OG0001321	Prar.g_00499	Prbc.g_01512
OG0001322	Prar.g_00500	Prbc.g_01513
OG0001324	Prar.g_01524	Prbc.g_01777
OG0001325	Prar.g_01604	Prbc.g_01792
OG0001326	Prar.g_01547	Prbc.g_00915
OG0001327	Prar.g_01920	Prbc.g_01966
OG0001328	Prar.g_01946	Prbc.g_01985
OG0001329	Prar.g_01302	Prbc.g_00803
OG0001330	Prar.g_00977	Prbc.g_00559
OG0001331	Prar.g_00905	Prbc.g_00663
OG0001332	Prar.g_00804	Prbc.g_00754
OG0001334	Prar.g_00621	Prbc.g_00244
OG0001335	Prar.g_00622	Prbc.g_00243
OG0001336	Prar.g_00052	Prbc.g_01051
OG0001339	Prar.g_00225	Prbc.g_00469
OG0001340	Prar.g_00259	Prbc.g_01225
OG0001341	Prar.g_01636	Prbc.g_00539
OG0001342	Prar.g_01665	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064, Prbc.g_00543, Prbc.g_00059, Prbc.g_02139
OG0001343	Prar.g_01757	Prbc.g_01956, Prbc.g_01957
OG0001344	Prar.g_01259	Prbc.g_01441
OG0001345	Prar.g_01244	Prbc.g_01425
OG0001346	Prar.g_00954	Prbc.g_00567
OG0001348	Prar.g_00732	Prbc.g_02169
OG0001350	Prar.g_00090	Prbc.g_00333
OG0001351	Prar.g_00502	Prbc.g_01515
OG0001352	Prar.g_01510	Prbc.g_01761
OG0001355	Prar.g_00722, Prar.g_01158	Prbc.g_00802
OG0001356	Prar.g_01181	Prbc.g_00603
OG0001358	Prar.g_01450	Prbc.g_01697
OG0001359	Prar.g_01758	Prbc.g_01958
OG0001360	Prar.g_01949	Prbc.g_01423
OG0001362	Prar.g_00833	Prbc.g_00723
OG0001363	Prar.g_00831	Prbc.g_01521
OG0001365	Prar.g_00701	Prbc.g_00994
OG0001369	Prar.g_00236	Prbc.g_00481
OG0001370	Prar.g_00508	Prbc.g_00170
OG0001371	Prar.g_01509	Prbc.g_01760
OG0001373	Prar.g_01548	Prbc.g_00914
OG0001374	Prar.g_01540	Prbc.g_00922
OG0001375	Prar.g_01756	Prbc.g_01955
OG0001376	Prar.g_01914	Prbc.g_01943
OG0001377	Prar.g_01915	Prbc.g_01944
OG0001378	Prar.g_01325	Prbc.g_01495
OG0001380	Prar.g_00923	Prbc.g_01470
OG0001381	Prar.g_00917	Prbc.g_00655
OG0001384	Prar.g_01626, Prar.g_00761	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045
OG0001385	Prar.g_01551	Prbc.g_00911
OG0001386	Prar.g_01550	Prbc.g_00912
OG0001387	Prar.g_01549	Prbc.g_00913
OG0001388	Prar.g_01546	Prbc.g_00916
OG0001389	Prar.g_01545	Prbc.g_00917
OG0001390	Prar.g_01544	Prbc.g_00918
OG0001391	Prar.g_01543	Prbc.g_00919
OG0001392	Prar.g_01542	Prbc.g_00920
OG0001393	Prar.g_01541	Prbc.g_00921
OG0001395	Prar.g_01891	Prbc.g_02098
OG0001397	Prar.g_00832	Prbc.g_00724
OG0001399	Prar.g_01097	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001403	Prar.g_00008	Prbc.g_01100
OG0001404	Prar.g_00550	Prbc.g_00505
OG0001405	Prar.g_00261	Prbc.g_01218
OG0001406	Prar.g_01913	Prbc.g_01942
OG0001407	Prar.g_01926	Prbc.g_01947
OG0001408	Prar.g_01932, Prar.g_01931	Prbc.g_02187
OG0001409	Prar.g_01256	Prbc.g_01437
OG0001410	Prar.g_00927	Prbc.g_00587
OG0001413	Prar.g_00763	Prbc.g_01834
OG0001414	Prar.g_00098	Prbc.g_00342
OG0001415	Prar.g_00096	Prbc.g_00340
OG0001417	Prar.g_00518, Prar.g_00519	Prbc.g_01482
OG0001418	Prar.g_01514	Prbc.g_01766
OG0001419	Prar.g_01927	Prbc.g_01825
OG0001420	Prar.g_01316	Prbc.g_00119
OG0001421	Prar.g_00757	Prbc.g_00796
OG0001422	Prar.g_00734	Prbc.g_02129
OG0001424	Prar.g_01761	Prbc.g_01380
OG0001429	Prar.g_01673	Prbc.g_02006
OG0001430	Prar.g_00982	Prbc.g_01945
OG0001431	Prar.g_00979	Prbc.g_00143
OG0001432	Prar.g_00764	Prbc.g_02076
OG0001433	Prar.g_01180	Prbc.g_00602
OG0001435	Prar.g_01772	Prbc.g_01973
OG0001437	Prar.g_00097	Prbc.g_00341
OG0001439	Prar.g_00280	Prbc.g_01199
OG0001440	Prar.g_00476	Prbc.g_01315
OG0001441	Prar.g_01351	Prbc.g_01601
OG0001442	Prar.g_01629	Prbc.g_00689
OG0001446	Prar.g_00249	Prbc.g_00494
OG0001447	Prar.g_00202	Prbc.g_00444
OG0001450	Prar.g_01517	Prbc.g_01769
OG0001451	Prar.g_01745	Prbc.g_01924
OG0001453	Prar.g_01854	Prbc.g_02056
OG0001454	Prar.g_01942	Prbc.g_01310
OG0001455	Prar.g_01307	Prbc.g_01117
OG0001456	Prar.g_01286	Prbc.g_01489
OG0001457	Prar.g_01285	Prbc.g_01488
OG0001458	Prar.g_01284	Prbc.g_01487
OG0001463	Prar.g_00301	Prbc.g_01179
OG0001464	Prar.g_00258	Prbc.g_01813
OG0001466	Prar.g_01628, Prar.g_01004, Prar.g_01562, Prar.g_01558	Prbc.g_00148
OG0001467	Prar.g_01662	Prbc.g_00514
OG0001468	Prar.g_01918	Prbc.g_01954
OG0001470	Prar.g_00889	Prbc.g_00187
OG0001471	Prar.g_00762	Prbc.g_01484
OG0001472	Prar.g_00755	Prbc.g_01940, Prbc.g_00069
OG0001473	Prar.g_00671	Prbc.g_00642
OG0001474	Prar.g_00400	Prbc.g_01251
OG0001475	Prar.g_00887	Prbc.g_00185
OG0001480	Prar.g_00429	Prbc.g_00151
OG0001481	Prar.g_00434	Prbc.g_02120
OG0001482	Prar.g_00505	Prbc.g_02132
OG0001483	Prar.g_00712	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166
OG0001485	Prar.g_01166	Prbc.g_00144
OG0001486	Prar.g_01265	Prbc.g_01448
OG0001491	Prar.g_01668	Prbc.g_01999
OG0001499	Prar.g_00557	Prbc.g_00519
OG0001500	Prar.g_00324	Prbc.g_01157
OG0001501	Prar.g_01535	Prbc.g_01290
OG0001503	Prar.g_01289	Prbc.g_02170
OG0001506	Prar.g_00806	Prbc.g_00751
OG0001507	Prar.g_00714	Prbc.g_00117
OG0001508	Prar.g_00890	Prbc.g_00188
OG0001521	Prar.g_01637	Prbc.g_02071, Prbc.g_01377
OG0001522	Prar.g_01716	Prbc.g_01892
OG0001523	Prar.g_01292	Prbc.g_00901
OG0001524	Prar.g_01291	Prbc.g_00902
OG0001526	Prar.g_01116	Prbc.g_02000
OG0001528	Prar.g_00888	Prbc.g_00186
OG0001548	Prar.g_01659	Prbc.g_02149
OG0001550	Prar.g_01304	Prbc.g_01277
OG0001551	Prar.g_01287	Prbc.g_00908
OG0001552	Prar.g_01201	Prbc.g_00904
OG0001553	Prar.g_00342	Prbc.g_00706
OG0001555	Prar.g_00742	Prbc.g_01362, Prbc.g_00822
OG0001566	Prar.g_01506	Prbc.g_01756
OG0001569	Prar.g_01954	Prbc.g_00041
OG0001571	Prar.g_01311	Prbc.g_01348, Prbc.g_02182
OG0001572	Prar.g_01192	Prbc.g_00019, Prbc.g_00096
OG0001581	Prar.g_00183	Prbc.g_02147
OG0001582	Prar.g_00517	Prbc.g_01480
OG0001584	Prar.g_01806	Prbc.g_01848
OG0001585	Prar.g_00998	Prbc.g_01334
OG0001595	Prar.g_00551	Prbc.g_00506
OG0001596	Prar.g_00253	Prbc.g_00498
OG0001597	Prar.g_00422	Prbc.g_00748
OG0001599	Prar.g_00509	Prbc.g_01523
OG0001600	Prar.g_01342	Prbc.g_01591
OG0001601	Prar.g_01504	Prbc.g_01754
OG0001603	Prar.g_01669	Prbc.g_02002
OG0001604	Prar.g_01784	Prbc.g_01986
OG0001605	Prar.g_01872	Prbc.g_02144
OG0001606	Prar.g_01934	Prbc.g_00615
OG0001607	Prar.g_01290	Prbc.g_00158
OG0001608	Prar.g_00920	Prbc.g_02160
OG0001609	Prar.g_00808	Prbc.g_00749
OG0001610	Prar.g_00805	Prbc.g_00753
OG0001611	Prar.g_00744	Prbc.g_00613
OG0001613	Prar.g_00616	Prbc.g_00250
OG0001626	Prar.g_01635	Prbc.g_01302
OG0001629	Prar.g_01647	Prbc.g_00115
OG0001630	Prar.g_01765	Prbc.g_01963
OG0001631	Prar.g_01923	Prbc.g_01814
OG0001632	Prar.g_01000	Prbc.g_00123
OG0001633	Prar.g_00914	Prbc.g_00931
OG0001648	Prar.g_00433	Prbc.g_00816
OG0001649	Prar.g_01924	Prbc.g_01946
OG0001650	Prar.g_00934	Prbc.g_00040, Prbc.g_01300
OG0001651	Prar.g_00746	Prbc.g_02157
OG0001662	Prar.g_01319	Prbc.g_00063
OG0001663	Prar.g_01280	Prbc.g_01464
OG0001664	Prar.g_00987	Prbc.g_00652
OG0001665	Prar.g_00984	Prbc.g_00654
OG0001667	Prar.g_00975	Prbc.g_00142
OG0001670	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718	Prbc.g_00052
OG0001684	Prar.g_01418	Prbc.g_01231
OG0001688	Prar.g_01922	Prbc.g_02066, Prbc.g_01379
OG0001696	Prar.g_01746	Prbc.g_01925
OG0001697	Prar.g_01754	Prbc.g_02001
OG0001698	Prar.g_01921	Prbc.g_00678
OG0001699	Prar.g_01582, Prar.g_00711	Prbc.g_01520
OG0001704	Prar.g_00562, Prar.g_00566	Prbc.g_01131
OG0001704	Prar.g_01198	Prbc.g_01369
OG0001706	Prar.g_01196	Prbc.g_00527, Prbc.g_01311
OG0001708	Prar.g_01281	Prbc.g_01465
OG0001710	Prar.g_01096	Prbc.g_01135
OG0001713	Prar.g_00560	Prbc.g_02175
OG0001718	Prar.g_00423	Prbc.g_00614
OG0001719	Prar.g_00451	Prbc.g_01297, Prbc.g_00032
OG0001721	Prar.g_01641	Prbc.g_00809
OG0001722	Prar.g_01763	Prbc.g_01961
OG0001723	Prar.g_01001	Prbc.g_00813
OG0001725	Prar.g_00449	Prbc.g_00078
OG0001742	Prar.g_00437	Prbc.g_01279
OG0001743	Prar.g_01321	Prbc.g_01342
OG0001744	Prar.g_00968	Prbc.g_01291
OG0001746	Prar.g_01188	Prbc.g_00146
OG0001772	Prar.g_01552	Prbc.g_01280
OG0001774	Prar.g_01507	Prbc.g_01757
OG0001775	Prar.g_01929	Prbc.g_00520
OG0001776	Prar.g_01323	Prbc.g_02140
OG0001778	Prar.g_00980	Prbc.g_00581
OG0001779	Prar.g_00967	Prbc.g_00163
OG0001781	Prar.g_00733	Prbc.g_01287
OG0001819	Prar.g_00452	Prbc.g_02123
OG0001821	Prar.g_01642	Prbc.g_00128
OG0001822	Prar.g_01655	Prbc.g_02072
OG0001823	Prar.g_01748	Prbc.g_00624
OG0001824	Prar.g_01870	Prbc.g_01818
OG0001825	Prar.g_01930	Prbc.g_02117
OG0001826	Prar.g_01933	Prbc.g_01826
OG0001827	Prar.g_01936	Prbc.g_02131
OG0001828	Prar.g_01326	Prbc.g_02186
OG0001829	Prar.g_01322	Prbc.g_00114
OG0001830	Prar.g_01308	Prbc.g_00150
OG0001831	Prar.g_01297	Prbc.g_02146
OG0001832	Prar.g_00990	Prbc.g_00627
OG0001833	Prar.g_00912	Prbc.g_00656
OG0001920	Prar.g_01536	Prbc.g_01314
OG0001921	Prar.g_01750	Prbc.g_00099
OG0001982	Prar.g_00428	Prbc.g_00815
OG0001984	Prar.g_01660	Prbc.g_01830
OG0001987	Prar.g_00993	Prbc.g_00049
OG0002031	Prar.g_00723	Prbc.g_02197
OG0002033	Prar.g_00931, Prar.g_00614, Prar.g_01072	Prbc.g_00531
OG0002273	Prar.g_00559	Prbc.g_00156
OG0002275	Prar.g_01152	Prbc.g_01361
OG0002319	Prar.g_00467	Prbc.g_00649
OG0002327	Prar.g_00721	Prbc.g_00631
OG0002423	Prar.g_01178	Prbc.g_01340
OG0002427	Prar.g_01177	Prbc.g_02161
OG0002428	Prar.g_00456	Prbc.g_01371
OG0002688	Prar.g_01974	Prbc.g_00620
OG0002698	Prar.g_01578	Prbc.g_00805
OG0002779	Prar.g_00961	Prbc.g_00167
