Orthogroup	Species	Prbb	Orthologs
OG0000561	Prbf	Prbb.g_00612	Prbf.g_01894
OG0000561	Prbn	Prbb.g_00612	Prbn.g_00503
OG0000561	Prbe	Prbb.g_00612	Prbe.g_00522
OG0000561	Prak	Prbb.g_00612	Prak.g_00573
OG0000561	Prap	Prbb.g_00612	Prap.g_01156
OG0000561	Prbg	Prbb.g_00612	Prbg.g_00331
OG0000561	Prbh	Prbb.g_00612	Prbh.g_00218
OG0000561	Pram	Prbb.g_00612	Pram.g_00549
OG0000561	Prat	Prbb.g_00612	Prat.g_00574
OG0000561	Pral	Prbb.g_00612	Pral.g_00477
OG0000561	Praf	Prbb.g_00612	Praf.g_00768
OG0000561	Prbl	Prbb.g_00612	Prbl.g_01747
OG0000561	Prbk	Prbb.g_00612	Prbk.g_01158
OG0000561	Prbj	Prbb.g_00612	Prbj.g_01753
OG0000561	Prah	Prbb.g_00612	Prah.g_01389
OG0000561	Prbm	Prbb.g_00612	Prbm.g_00642
OG0000561	Prbc	Prbb.g_00612	Prbc.g_01688
OG0000561	Praj	Prbb.g_00612	Praj.g_00599
OG0000562	Praq	Prbb.g_00613	Praq.g_00990
OG0000562	Prac	Prbb.g_00613	Prac.g_00759
OG0000562	Prar	Prbb.g_00613	Prar.g_01442
OG0000562	Prav	Prbb.g_00613	Prav.g_01208
OG0000562	Prao	Prbb.g_00613	Prao.g_00050
OG0000562	Praz	Prbb.g_00613	Praz.g_01718
OG0000562	Prba	Prbb.g_00613	Prba.g_01705
OG0000562	Pray	Prbb.g_00613	Pray.g_01151
OG0000562	Prbi	Prbb.g_00613	Prbi.g_00614
OG0000562	Prax	Prbb.g_00613	Prax.g_00071
OG0000562	Prbd	Prbb.g_00613	Prbd.g_00632
OG0000562	Praa	Prbb.g_00613	Praa.g_00612
OG0000562	Prau	Prbb.g_00613	Prau.g_00650
OG0000562	Pras	Prbb.g_00613	Pras.g_01488
OG0000562	Prae	Prbb.g_00613	Prae.g_00586
OG0000562	Prag	Prbb.g_00613	Prag.g_00590
OG0000562	Praw	Prbb.g_00613	Praw.g_00148
OG0000562	Prad	Prbb.g_00613	Prad.g_01401
OG0000562	Prab	Prbb.g_00613	Prab.g_00616
OG0000562	Pran	Prbb.g_00613	Pran.g_01566
OG0000562	Prai	Prbb.g_00613	Prai.g_00640
OG0000562	Pral	Prbb.g_00613	Pral.g_00476
OG0000562	Prat	Prbb.g_00613	Prat.g_00575
OG0000562	Prbk	Prbb.g_00613	Prbk.g_01159
OG0000562	Prbj	Prbb.g_00613	Prbj.g_01752
OG0000562	Prbl	Prbb.g_00613	Prbl.g_01746
OG0000562	Prah	Prbb.g_00613	Prah.g_01388
OG0000562	Praf	Prbb.g_00613	Praf.g_00769
OG0000562	Prbf	Prbb.g_00613	Prbf.g_01895
OG0000562	Prbn	Prbb.g_00613	Prbn.g_00502
OG0000562	Prak	Prbb.g_00613	Prak.g_00574
OG0000562	Prbg	Prbb.g_00613	Prbg.g_00332
OG0000562	Prap	Prbb.g_00613	Prap.g_01155
OG0000562	Prbe	Prbb.g_00613	Prbe.g_00521
OG0000562	Pram	Prbb.g_00613	Pram.g_00550
OG0000562	Prbh	Prbb.g_00613	Prbh.g_00217
OG0000562	Prbm	Prbb.g_00613	Prbm.g_00643
OG0000562	Praj	Prbb.g_00613	Praj.g_00600
OG0000562	Prbc	Prbb.g_00613	Prbc.g_01689
OG0000563	Prad	Prbb.g_00614	Prad.g_01402
OG0000563	Prar	Prbb.g_00614	Prar.g_01443
OG0000563	Prac	Prbb.g_00614	Prac.g_00758
OG0000563	Praq	Prbb.g_00614	Praq.g_00989
OG0000563	Prav	Prbb.g_00614	Prav.g_01209
OG0000563	Praa	Prbb.g_00614	Praa.g_00613
OG0000563	Prax	Prbb.g_00614	Prax.g_00072
OG0000563	Prbi	Prbb.g_00614	Prbi.g_00615
OG0000563	Prbd	Prbb.g_00614	Prbd.g_00631
OG0000563	Pras	Prbb.g_00614	Pras.g_01489
OG0000563	Prau	Prbb.g_00614	Prau.g_00651
OG0000563	Prba	Prbb.g_00614	Prba.g_01704
OG0000563	Pray	Prbb.g_00614	Pray.g_01150
OG0000563	Praz	Prbb.g_00614	Praz.g_01717
OG0000563	Prag	Prbb.g_00614	Prag.g_00591
OG0000563	Praw	Prbb.g_00614	Praw.g_00149
OG0000563	Prae	Prbb.g_00614	Prae.g_00587
OG0000563	Prao	Prbb.g_00614	Prao.g_00051
OG0000563	Prai	Prbb.g_00614	Prai.g_00641
OG0000563	Pran	Prbb.g_00614	Pran.g_01565
OG0000563	Prab	Prbb.g_00614	Prab.g_00617
OG0000563	Prbj	Prbb.g_00614	Prbj.g_01750
OG0000563	Prbl	Prbb.g_00614	Prbl.g_01744
OG0000563	Prbk	Prbb.g_00614	Prbk.g_01161
OG0000563	Prah	Prbb.g_00614	Prah.g_01387
OG0000563	Praf	Prbb.g_00614	Praf.g_00771
OG0000563	Prat	Prbb.g_00614	Prat.g_00576
OG0000563	Pral	Prbb.g_00614	Pral.g_00475
OG0000563	Prbe	Prbb.g_00614	Prbe.g_00520
OG0000563	Prbf	Prbb.g_00614	Prbf.g_01896
OG0000563	Prap	Prbb.g_00614	Prap.g_01154
OG0000563	Prbn	Prbb.g_00614	Prbn.g_00501
OG0000563	Prak	Prbb.g_00614	Prak.g_00575
OG0000563	Prbg	Prbb.g_00614	Prbg.g_00333
OG0000563	Pram	Prbb.g_00614	Pram.g_00551
OG0000563	Prbh	Prbb.g_00614	Prbh.g_00216
OG0000563	Praj	Prbb.g_00614	Praj.g_00601
OG0000563	Prbc	Prbb.g_00614	Prbc.g_01690
OG0000563	Prbm	Prbb.g_00614	Prbm.g_00644
OG0000564	Prao	Prbb.g_00615	Prao.g_00052
OG0000564	Pray	Prbb.g_00615	Pray.g_01149
OG0000564	Prba	Prbb.g_00615	Prba.g_01703
OG0000564	Praz	Prbb.g_00615	Praz.g_01716
OG0000564	Praa	Prbb.g_00615	Praa.g_00614
OG0000564	Prac	Prbb.g_00615	Prac.g_00757
OG0000564	Praq	Prbb.g_00615	Praq.g_00988
OG0000564	Prar	Prbb.g_00615	Prar.g_01444
OG0000564	Prav	Prbb.g_00615	Prav.g_01210
OG0000564	Praw	Prbb.g_00615	Praw.g_00150
OG0000564	Prag	Prbb.g_00615	Prag.g_00592
OG0000564	Prad	Prbb.g_00615	Prad.g_01403
OG0000564	Prbd	Prbb.g_00615	Prbd.g_00630
OG0000564	Prbi	Prbb.g_00615	Prbi.g_00616
OG0000564	Prax	Prbb.g_00615	Prax.g_00073
OG0000564	Prae	Prbb.g_00615	Prae.g_00588
OG0000564	Prau	Prbb.g_00615	Prau.g_00652
OG0000564	Pras	Prbb.g_00615	Pras.g_01490
OG0000564	Pran	Prbb.g_00615	Pran.g_01564
OG0000564	Prab	Prbb.g_00615	Prab.g_00618
OG0000564	Prai	Prbb.g_00615	Prai.g_00642
OG0000564	Prah	Prbb.g_00615	Prah.g_01385
OG0000564	Prbj	Prbb.g_00615	Prbj.g_01748
OG0000564	Prbk	Prbb.g_00615	Prbk.g_01163
OG0000564	Prbl	Prbb.g_00615	Prbl.g_01742
OG0000564	Praf	Prbb.g_00615	Praf.g_00773
OG0000564	Prak	Prbb.g_00615	Prak.g_00576
OG0000564	Prbg	Prbb.g_00615	Prbg.g_00334
OG0000564	Prbe	Prbb.g_00615	Prbe.g_00519
OG0000564	Prbn	Prbb.g_00615	Prbn.g_00500
OG0000564	Prbf	Prbb.g_00615	Prbf.g_01897
OG0000564	Prap	Prbb.g_00615	Prap.g_01153
OG0000564	Pram	Prbb.g_00615	Pram.g_00552
OG0000564	Prbh	Prbb.g_00615	Prbh.g_00215
OG0000564	Prat	Prbb.g_00615	Prat.g_00577
OG0000564	Pral	Prbb.g_00615	Pral.g_00474
OG0000564	Prbm	Prbb.g_00615	Prbm.g_00645
OG0000564	Prbc	Prbb.g_00615	Prbc.g_01691
OG0000564	Praj	Prbb.g_00615	Praj.g_00602
OG0000565	Praw	Prbb.g_00616	Praw.g_00151
OG0000565	Prag	Prbb.g_00616	Prag.g_00593
OG0000565	Prae	Prbb.g_00616	Prae.g_00589
OG0000565	Pras	Prbb.g_00616	Pras.g_01491
OG0000565	Prau	Prbb.g_00616	Prau.g_00653
OG0000565	Prax	Prbb.g_00616	Prax.g_00074
OG0000565	Prbd	Prbb.g_00616	Prbd.g_00629
OG0000565	Praa	Prbb.g_00616	Praa.g_00615
OG0000565	Praz	Prbb.g_00616	Praz.g_01715
OG0000565	Pray	Prbb.g_00616	Pray.g_01148
OG0000565	Prba	Prbb.g_00616	Prba.g_01702
OG0000565	Prav	Prbb.g_00616	Prav.g_01211
OG0000565	Prbi	Prbb.g_00616	Prbi.g_00617
OG0000565	Prar	Prbb.g_00616	Prar.g_01445
OG0000565	Praq	Prbb.g_00616	Praq.g_00987
OG0000565	Prac	Prbb.g_00616	Prac.g_00756
OG0000565	Prad	Prbb.g_00616	Prad.g_01404
OG0000565	Prao	Prbb.g_00616	Prao.g_00053
OG0000565	Pran	Prbb.g_00616	Pran.g_01563
OG0000565	Prab	Prbb.g_00616	Prab.g_00619
OG0000565	Prai	Prbb.g_00616	Prai.g_00643
OG0000565	Prbk	Prbb.g_00616	Prbk.g_02602
OG0000565	Prbj	Prbb.g_00616	Prbj.g_02544
OG0000565	Prbl	Prbb.g_00616	Prbl.g_01610
OG0000565	Praf	Prbb.g_00616	Praf.g_01659
OG0000565	Prah	Prbb.g_00616	Prah.g_00532
OG0000565	Pral	Prbb.g_00616	Pral.g_00472
OG0000565	Prat	Prbb.g_00616	Prat.g_00579
OG0000565	Prbe	Prbb.g_00616	Prbe.g_00518
OG0000565	Prbf	Prbb.g_00616	Prbf.g_01898
OG0000565	Prap	Prbb.g_00616	Prap.g_01152
OG0000565	Prbg	Prbb.g_00616	Prbg.g_00335
OG0000565	Prbn	Prbb.g_00616	Prbn.g_00499
OG0000565	Prak	Prbb.g_00616	Prak.g_00577
OG0000565	Pram	Prbb.g_00616	Pram.g_00553
OG0000565	Prbh	Prbb.g_00616	Prbh.g_00214
OG0000565	Prbm	Prbb.g_00616	Prbm.g_00646
OG0000565	Prbc	Prbb.g_00616	Prbc.g_01692
OG0000565	Praj	Prbb.g_00616	Praj.g_00603
OG0000566	Prad	Prbb.g_00617	Prad.g_01405
OG0000566	Prae	Prbb.g_00617	Prae.g_00590
OG0000566	Praa	Prbb.g_00617	Praa.g_00616
OG0000566	Pras	Prbb.g_00617	Pras.g_01492
OG0000566	Prau	Prbb.g_00617	Prau.g_00654
OG0000566	Prbd	Prbb.g_00617	Prbd.g_00628
OG0000566	Prax	Prbb.g_00617	Prax.g_00075
OG0000566	Prbi	Prbb.g_00617	Prbi.g_00618
OG0000566	Prav	Prbb.g_00617	Prav.g_01212
OG0000566	Praq	Prbb.g_00617	Praq.g_00986
OG0000566	Prac	Prbb.g_00617	Prac.g_00755
OG0000566	Prar	Prbb.g_00617	Prar.g_01446
OG0000566	Praz	Prbb.g_00617	Praz.g_01714
OG0000566	Prba	Prbb.g_00617	Prba.g_01701
OG0000566	Pray	Prbb.g_00617	Pray.g_01147
OG0000566	Prao	Prbb.g_00617	Prao.g_00054
OG0000566	Praw	Prbb.g_00617	Praw.g_00152
OG0000566	Prag	Prbb.g_00617	Prag.g_00594
OG0000566	Prai	Prbb.g_00617	Prai.g_00644
OG0000566	Pran	Prbb.g_00617	Pran.g_01562
OG0000566	Prab	Prbb.g_00617	Prab.g_00620
OG0000566	Prap	Prbb.g_00617	Prap.g_01151
OG0000566	Prbe	Prbb.g_00617	Prbe.g_00517
OG0000566	Prbf	Prbb.g_00617	Prbf.g_01899
OG0000566	Prbg	Prbb.g_00617	Prbg.g_00336
OG0000566	Prbn	Prbb.g_00617	Prbn.g_00498
OG0000566	Prak	Prbb.g_00617	Prak.g_00578
OG0000566	Prbh	Prbb.g_00617	Prbh.g_00213
OG0000566	Pram	Prbb.g_00617	Pram.g_00554
OG0000566	Prah	Prbb.g_00617	Prah.g_00531
OG0000566	Praf	Prbb.g_00617	Praf.g_01661
OG0000566	Prbk	Prbb.g_00617	Prbk.g_02603
OG0000566	Prbl	Prbb.g_00617	Prbl.g_01611
OG0000566	Prbj	Prbb.g_00617	Prbj.g_02545
OG0000566	Prat	Prbb.g_00617	Prat.g_00580
OG0000566	Pral	Prbb.g_00617	Pral.g_00471
OG0000566	Prbm	Prbb.g_00617	Prbm.g_00647
OG0000566	Praj	Prbb.g_00617	Praj.g_00604
OG0000566	Prbc	Prbb.g_00617	Prbc.g_01693
OG0000567	Prbd	Prbb.g_00618	Prbd.g_00627
OG0000567	Prax	Prbb.g_00618	Prax.g_00076
OG0000567	Prbi	Prbb.g_00618	Prbi.g_00619
OG0000567	Praa	Prbb.g_00618	Praa.g_00617
OG0000567	Prae	Prbb.g_00618	Prae.g_00591
OG0000567	Praz	Prbb.g_00618	Praz.g_01713
OG0000567	Pray	Prbb.g_00618	Pray.g_01146
OG0000567	Prba	Prbb.g_00618	Prba.g_01700
OG0000567	Prar	Prbb.g_00618	Prar.g_01447
OG0000567	Prac	Prbb.g_00618	Prac.g_00754
OG0000567	Praq	Prbb.g_00618	Praq.g_00985
OG0000567	Prau	Prbb.g_00618	Prau.g_00655
OG0000567	Pras	Prbb.g_00618	Pras.g_01493
OG0000567	Prao	Prbb.g_00618	Prao.g_00055
OG0000567	Prav	Prbb.g_00618	Prav.g_01213
OG0000567	Prad	Prbb.g_00618	Prad.g_01406
OG0000567	Prag	Prbb.g_00618	Prag.g_00595
OG0000567	Praw	Prbb.g_00618	Praw.g_00153
OG0000567	Prab	Prbb.g_00618	Prab.g_00621
OG0000567	Pran	Prbb.g_00618	Pran.g_01561
OG0000567	Prai	Prbb.g_00618	Prai.g_00645
OG0000567	Prbf	Prbb.g_00618	Prbf.g_01900
OG0000567	Prap	Prbb.g_00618	Prap.g_01150
OG0000567	Prbg	Prbb.g_00618	Prbg.g_00337
OG0000567	Prbn	Prbb.g_00618	Prbn.g_00497
OG0000567	Prak	Prbb.g_00618	Prak.g_00579
OG0000567	Prbe	Prbb.g_00618	Prbe.g_00516
OG0000567	Prbh	Prbb.g_00618	Prbh.g_00212
OG0000567	Pram	Prbb.g_00618	Pram.g_00555
OG0000567	Pral	Prbb.g_00618	Pral.g_00470
OG0000567	Prat	Prbb.g_00618	Prat.g_00581
OG0000567	Prah	Prbb.g_00618	Prah.g_00530
OG0000567	Praf	Prbb.g_00618	Praf.g_01662
OG0000567	Prbl	Prbb.g_00618	Prbl.g_01612
OG0000567	Prbj	Prbb.g_00618	Prbj.g_02546
OG0000567	Prbk	Prbb.g_00618	Prbk.g_02604
OG0000567	Prbm	Prbb.g_00618	Prbm.g_00648
OG0000567	Praj	Prbb.g_00618	Praj.g_00605
OG0000567	Prbc	Prbb.g_00618	Prbc.g_01694
OG0000568	Prau	Prbb.g_00619	Prau.g_00656
OG0000568	Pras	Prbb.g_00619	Pras.g_01494
OG0000568	Prbd	Prbb.g_00619	Prbd.g_00626
OG0000568	Praa	Prbb.g_00619	Praa.g_00618
OG0000568	Prax	Prbb.g_00619	Prax.g_00077
OG0000568	Prbi	Prbb.g_00619	Prbi.g_00620
OG0000568	Prav	Prbb.g_00619	Prav.g_01214
OG0000568	Praz	Prbb.g_00619	Praz.g_01712
OG0000568	Pray	Prbb.g_00619	Pray.g_01145
OG0000568	Prba	Prbb.g_00619	Prba.g_01699
OG0000568	Prar	Prbb.g_00619	Prar.g_01448
OG0000568	Praq	Prbb.g_00619	Praq.g_00984
OG0000568	Prac	Prbb.g_00619	Prac.g_00753
OG0000568	Prae	Prbb.g_00619	Prae.g_00592
OG0000568	Prag	Prbb.g_00619	Prag.g_00596
OG0000568	Praw	Prbb.g_00619	Praw.g_00154
OG0000568	Prad	Prbb.g_00619	Prad.g_01407
OG0000568	Prao	Prbb.g_00619	Prao.g_00056
OG0000568	Prai	Prbb.g_00619	Prai.g_00646
OG0000568	Prab	Prbb.g_00619	Prab.g_00622
OG0000568	Pran	Prbb.g_00619	Pran.g_01560
OG0000568	Prap	Prbb.g_00619	Prap.g_01149
OG0000568	Prbn	Prbb.g_00619	Prbn.g_00496
OG0000568	Prbg	Prbb.g_00619	Prbg.g_00338
OG0000568	Prbe	Prbb.g_00619	Prbe.g_00515
OG0000568	Prak	Prbb.g_00619	Prak.g_00580
OG0000568	Prbf	Prbb.g_00619	Prbf.g_01901
OG0000568	Prbh	Prbb.g_00619	Prbh.g_01465
OG0000568	Pram	Prbb.g_00619	Pram.g_00556
OG0000568	Prat	Prbb.g_00619	Prat.g_00582
OG0000568	Pral	Prbb.g_00619	Pral.g_00469
OG0000568	Prah	Prbb.g_00619	Prah.g_00529
OG0000568	Praf	Prbb.g_00619	Praf.g_01663
OG0000568	Prbj	Prbb.g_00619	Prbj.g_02547
OG0000568	Prbk	Prbb.g_00619	Prbk.g_02605
OG0000568	Prbl	Prbb.g_00619	Prbl.g_01613
OG0000568	Prbm	Prbb.g_00619	Prbm.g_00649
OG0000568	Praj	Prbb.g_00619	Praj.g_00606
OG0000568	Prbc	Prbb.g_00619	Prbc.g_01695
OG0000569	Prad	Prbb.g_00622	Prad.g_01410
OG0000569	Prae	Prbb.g_00622	Prae.g_00595
OG0000569	Praa	Prbb.g_00622	Praa.g_00621
OG0000569	Prbd	Prbb.g_00622	Prbd.g_00623
OG0000569	Prau	Prbb.g_00622	Prau.g_00661
OG0000569	Pras	Prbb.g_00622	Pras.g_01497
OG0000569	Praz	Prbb.g_00622	Praz.g_01709
OG0000569	Pray	Prbb.g_00622	Pray.g_01142
OG0000569	Prba	Prbb.g_00622	Prba.g_01696
OG0000569	Prax	Prbb.g_00622	Prax.g_00080
OG0000569	Prbi	Prbb.g_00622	Prbi.g_00623
OG0000569	Prar	Prbb.g_00622	Prar.g_01451
OG0000569	Prac	Prbb.g_00622	Prac.g_00750
OG0000569	Praq	Prbb.g_00622	Praq.g_00981
OG0000569	Prav	Prbb.g_00622	Prav.g_01219
OG0000569	Prao	Prbb.g_00622	Prao.g_00060
OG0000569	Praw	Prbb.g_00622	Praw.g_00157
OG0000569	Prag	Prbb.g_00622	Prag.g_00599
OG0000569	Prai	Prbb.g_00622	Prai.g_00650
OG0000569	Prab	Prbb.g_00622	Prab.g_00625
OG0000569	Pran	Prbb.g_00622	Pran.g_01557
OG0000569	Pral	Prbb.g_00622	Pral.g_00466
OG0000569	Prat	Prbb.g_00622	Prat.g_00584
OG0000569	Prbf	Prbb.g_00622	Prbf.g_01903
OG0000569	Prbn	Prbb.g_00622	Prbn.g_00494
OG0000569	Prap	Prbb.g_00622	Prap.g_01147
OG0000569	Prbg	Prbb.g_00622	Prbg.g_00340
OG0000569	Prak	Prbb.g_00622	Prak.g_00582
OG0000569	Prbe	Prbb.g_00622	Prbe.g_00513
OG0000569	Pram	Prbb.g_00622	Pram.g_00559
OG0000569	Prbh	Prbb.g_00622	Prbh.g_01462
OG0000569	Praf	Prbb.g_00622	Praf.g_01666
OG0000569	Prah	Prbb.g_00622	Prah.g_00526
OG0000569	Prbj	Prbb.g_00622	Prbj.g_02550
OG0000569	Prbl	Prbb.g_00622	Prbl.g_01616
OG0000569	Prbk	Prbb.g_00622	Prbk.g_02608
OG0000569	Prbm	Prbb.g_00622	Prbm.g_00652
OG0000569	Prbc	Prbb.g_00622	Prbc.g_01698
OG0000569	Praj	Prbb.g_00622	Praj.g_00609
OG0000570	Prao	Prbb.g_00623	Prao.g_00061
OG0000570	Prac	Prbb.g_00623	Prac.g_00749
OG0000570	Prar	Prbb.g_00623	Prar.g_01452
OG0000570	Praq	Prbb.g_00623	Praq.g_00980
OG0000570	Prag	Prbb.g_00623	Prag.g_00600
OG0000570	Praw	Prbb.g_00623	Praw.g_00158
OG0000570	Prav	Prbb.g_00623	Prav.g_01220
OG0000570	Prad	Prbb.g_00623	Prad.g_01411
OG0000570	Prae	Prbb.g_00623	Prae.g_00596
OG0000570	Pras	Prbb.g_00623	Pras.g_01498
OG0000570	Prau	Prbb.g_00623	Prau.g_00662
OG0000570	Prba	Prbb.g_00623	Prba.g_01695
OG0000570	Pray	Prbb.g_00623	Pray.g_01141
OG0000570	Praz	Prbb.g_00623	Praz.g_01708
OG0000570	Prbd	Prbb.g_00623	Prbd.g_00622
OG0000570	Praa	Prbb.g_00623	Praa.g_00622
OG0000570	Prax	Prbb.g_00623	Prax.g_00081
OG0000570	Prbi	Prbb.g_00623	Prbi.g_00624
OG0000570	Prab	Prbb.g_00623	Prab.g_00626
OG0000570	Pran	Prbb.g_00623	Pran.g_01556
OG0000570	Prai	Prbb.g_00623	Prai.g_00651
OG0000570	Prat	Prbb.g_00623	Prat.g_00585
OG0000570	Pral	Prbb.g_00623	Pral.g_00465
OG0000570	Prbn	Prbb.g_00623	Prbn.g_00493
OG0000570	Prap	Prbb.g_00623	Prap.g_01146
OG0000570	Prbf	Prbb.g_00623	Prbf.g_01904
OG0000570	Prbe	Prbb.g_00623	Prbe.g_00512
OG0000570	Prak	Prbb.g_00623	Prak.g_00583
OG0000570	Prbg	Prbb.g_00623	Prbg.g_00341
OG0000570	Pram	Prbb.g_00623	Pram.g_00560
OG0000570	Prbh	Prbb.g_00623	Prbh.g_01461
OG0000570	Prbl	Prbb.g_00623	Prbl.g_01617
OG0000570	Prbk	Prbb.g_00623	Prbk.g_02609
OG0000570	Prbj	Prbb.g_00623	Prbj.g_02551
OG0000570	Praf	Prbb.g_00623	Praf.g_01667
OG0000570	Prah	Prbb.g_00623	Prah.g_00525
OG0000570	Prbc	Prbb.g_00623	Prbc.g_01699
OG0000570	Prbm	Prbb.g_00623	Prbm.g_00653
OG0000570	Praj	Prbb.g_00623	Praj.g_00610
OG0000571	Prac	Prbb.g_00624	Prac.g_00747
OG0000571	Praq	Prbb.g_00624	Praq.g_00978
OG0000571	Prar	Prbb.g_00624	Prar.g_01454
OG0000571	Praa	Prbb.g_00624	Praa.g_00624
OG0000571	Prau	Prbb.g_00624	Prau.g_00664
OG0000571	Prax	Prbb.g_00624	Prax.g_00083
OG0000571	Pras	Prbb.g_00624	Pras.g_01500
OG0000571	Prbd	Prbb.g_00624	Prbd.g_00620
OG0000571	Praz	Prbb.g_00624	Praz.g_01706
OG0000571	Prba	Prbb.g_00624	Prba.g_01693
OG0000571	Pray	Prbb.g_00624	Pray.g_01139
OG0000571	Prag	Prbb.g_00624	Prag.g_00602
OG0000571	Praw	Prbb.g_00624	Praw.g_00160
OG0000571	Prav	Prbb.g_00624	Prav.g_01222
OG0000571	Prad	Prbb.g_00624	Prad.g_01413
OG0000571	Prae	Prbb.g_00624	Prae.g_00598
OG0000571	Prbi	Prbb.g_00624	Prbi.g_00626
OG0000571	Prao	Prbb.g_00624	Prao.g_00063
OG0000571	Prai	Prbb.g_00624	Prai.g_00653
OG0000571	Prab	Prbb.g_00624	Prab.g_00629
OG0000571	Pran	Prbb.g_00624	Pran.g_01554
OG0000571	Prat	Prbb.g_00624	Prat.g_00587
OG0000571	Pral	Prbb.g_00624	Pral.g_00464
OG0000571	Prbg	Prbb.g_00624	Prbg.g_00343
OG0000571	Prak	Prbb.g_00624	Prak.g_00585
OG0000571	Prbf	Prbb.g_00624	Prbf.g_01906
OG0000571	Prbn	Prbb.g_00624	Prbn.g_00491
OG0000571	Prap	Prbb.g_00624	Prap.g_01144
OG0000571	Prbe	Prbb.g_00624	Prbe.g_00510
OG0000571	Pram	Prbb.g_00624	Pram.g_00562
OG0000571	Prbh	Prbb.g_00624	Prbh.g_01459
OG0000571	Prbl	Prbb.g_00624	Prbl.g_01619
OG0000571	Prah	Prbb.g_00624	Prah.g_00523
OG0000571	Praf	Prbb.g_00624	Praf.g_01669
OG0000571	Prbj	Prbb.g_00624	Prbj.g_02553
OG0000571	Prbk	Prbb.g_00624	Prbk.g_02611
OG0000571	Prbm	Prbb.g_00624	Prbm.g_00654
OG0000571	Prbc	Prbb.g_00624	Prbc.g_01700
OG0000571	Praj	Prbb.g_00624	Praj.g_00611
OG0000572	Prae	Prbb.g_00626	Prae.g_00599
OG0000572	Prbi	Prbb.g_00626	Prbi.g_00627
OG0000572	Prau	Prbb.g_00626	Prau.g_00665
OG0000572	Pras	Prbb.g_00626	Pras.g_01501
OG0000572	Praa	Prbb.g_00626	Praa.g_00625
OG0000572	Prax	Prbb.g_00626	Prax.g_00084
OG0000572	Prbd	Prbb.g_00626	Prbd.g_00619
OG0000572	Prad	Prbb.g_00626	Prad.g_01414
OG0000572	Praz	Prbb.g_00626	Praz.g_01705
OG0000572	Prba	Prbb.g_00626	Prba.g_01692
OG0000572	Pray	Prbb.g_00626	Pray.g_01138
OG0000572	Prag	Prbb.g_00626	Prag.g_00603
OG0000572	Praw	Prbb.g_00626	Praw.g_00161
OG0000572	Prav	Prbb.g_00626	Prav.g_01223
OG0000572	Prac	Prbb.g_00626	Prac.g_00746
OG0000572	Prar	Prbb.g_00626	Prar.g_01455
OG0000572	Praq	Prbb.g_00626	Praq.g_00977
OG0000572	Prao	Prbb.g_00626	Prao.g_00064
OG0000572	Prai	Prbb.g_00626	Prai.g_00654
OG0000572	Prab	Prbb.g_00626	Prab.g_00630
OG0000572	Pran	Prbb.g_00626	Pran.g_01553
OG0000572	Pram	Prbb.g_00626	Pram.g_00564
OG0000572	Prbh	Prbb.g_00626	Prbh.g_01457
OG0000572	Prbf	Prbb.g_00626	Prbf.g_01908
OG0000572	Prbe	Prbb.g_00626	Prbe.g_00508
OG0000572	Prbn	Prbb.g_00626	Prbn.g_00489
OG0000572	Prap	Prbb.g_00626	Prap.g_01142
OG0000572	Prbg	Prbb.g_00626	Prbg.g_00345
OG0000572	Prak	Prbb.g_00626	Prak.g_00587
OG0000572	Prat	Prbb.g_00626	Prat.g_00589
OG0000572	Pral	Prbb.g_00626	Pral.g_00462
OG0000572	Prah	Prbb.g_00626	Prah.g_00518
OG0000572	Prbk	Prbb.g_00626	Prbk.g_02616
OG0000572	Prbl	Prbb.g_00626	Prbl.g_01624
OG0000572	Prbj	Prbb.g_00626	Prbj.g_02558
OG0000572	Praf	Prbb.g_00626	Praf.g_01674
OG0000572	Prbm	Prbb.g_00626	Prbm.g_00656
OG0000572	Praj	Prbb.g_00626	Praj.g_00613
OG0000572	Prbc	Prbb.g_00626	Prbc.g_01702
OG0000573	Prad	Prbb.g_00627	Prad.g_01415
OG0000573	Prbd	Prbb.g_00627	Prbd.g_00618
OG0000573	Prax	Prbb.g_00627	Prax.g_00085
OG0000573	Prau	Prbb.g_00627	Prau.g_00666
OG0000573	Praa	Prbb.g_00627	Praa.g_00626
OG0000573	Pray	Prbb.g_00627	Pray.g_01137
OG0000573	Praz	Prbb.g_00627	Praz.g_01704
OG0000573	Prba	Prbb.g_00627	Prba.g_01691
OG0000573	Pras	Prbb.g_00627	Pras.g_01502
OG0000573	Prav	Prbb.g_00627	Prav.g_01224
OG0000573	Prae	Prbb.g_00627	Prae.g_00600
OG0000573	Prag	Prbb.g_00627	Prag.g_00604
OG0000573	Praw	Prbb.g_00627	Praw.g_00162
OG0000573	Prao	Prbb.g_00627	Prao.g_00065
OG0000573	Praq	Prbb.g_00627	Praq.g_00976
OG0000573	Prar	Prbb.g_00627	Prar.g_01456
OG0000573	Prac	Prbb.g_00627	Prac.g_00745
OG0000573	Prbi	Prbb.g_00627	Prbi.g_00628
OG0000573	Pran	Prbb.g_00627	Pran.g_01552
OG0000573	Prab	Prbb.g_00627	Prab.g_00631
OG0000573	Prai	Prbb.g_00627	Prai.g_00655
OG0000573	Prbf	Prbb.g_00627	Prbf.g_01909
OG0000573	Prak	Prbb.g_00627	Prak.g_00588
OG0000573	Prbg	Prbb.g_00627	Prbg.g_00346
