Orthogroup	Species	Prbn	Orthologs
OG0000939	Prbg	Prbn.g_00158	Prbg.g_00537
OG0000939	Prbf	Prbn.g_00158	Prbf.g_00103
OG0000939	Prak	Prbn.g_00158	Prak.g_01337
OG0000939	Prap	Prbn.g_00158	Prap.g_00067
OG0000939	Prbe	Prbn.g_00158	Prbe.g_00365
OG0000940	Prac	Prbn.g_00159	Prac.g_00226
OG0000940	Praq	Prbn.g_00159	Praq.g_00186
OG0000940	Prar	Prbn.g_00159	Prar.g_00902
OG0000940	Prav	Prbn.g_00159	Prav.g_01482
OG0000940	Prag	Prbn.g_00159	Prag.g_01398
OG0000940	Praw	Prbn.g_00159	Praw.g_01025
OG0000940	Prbd	Prbn.g_00159	Prbd.g_01755
OG0000940	Prad	Prbn.g_00159	Prad.g_00585
OG0000940	Prao	Prbn.g_00159	Prao.g_01230
OG0000940	Praa	Prbn.g_00159	Praa.g_01375
OG0000940	Prau	Prbn.g_00159	Prau.g_01418
OG0000940	Pras	Prbn.g_00159	Pras.g_00259
OG0000940	Prba	Prbn.g_00159	Prba.g_00187
OG0000940	Praz	Prbn.g_00159	Praz.g_01130
OG0000940	Pray	Prbn.g_00159	Pray.g_01820
OG0000940	Prae	Prbn.g_00159	Prae.g_01377
OG0000940	Prax	Prbn.g_00159	Prax.g_01854
OG0000940	Prbi	Prbn.g_00159	Prbi.g_01448
OG0000940	Pran	Prbn.g_00159	Pran.g_00832
OG0000940	Prab	Prbn.g_00159	Prab.g_01369
OG0000940	Prai	Prbn.g_00159	Prai.g_01379
OG0000940	Prbl	Prbn.g_00159	Prbl.g_00494
OG0000940	Prbk	Prbn.g_00159	Prbk.g_02044
OG0000940	Prbj	Prbn.g_00159	Prbj.g_01647
OG0000940	Praf	Prbn.g_00159	Praf.g_00575
OG0000940	Prah	Prbn.g_00159	Prah.g_01584
OG0000940	Prbb	Prbn.g_00159	Prbb.g_01648
OG0000940	Prbc	Prbn.g_00159	Prbc.g_00666
OG0000940	Prbm	Prbn.g_00159	Prbm.g_01669
OG0000940	Praj	Prbn.g_00159	Praj.g_01584
OG0000940	Pral	Prbn.g_00159	Pral.g_01213
OG0000940	Prat	Prbn.g_00159	Prat.g_01300
OG0000940	Pram	Prbn.g_00159	Pram.g_01458
OG0000940	Prbh	Prbn.g_00159	Prbh.g_00019
OG0000940	Prak	Prbn.g_00159	Prak.g_01338
OG0000940	Prbe	Prbn.g_00159	Prbe.g_00364
OG0000940	Prbg	Prbn.g_00159	Prbg.g_00538
OG0000940	Prap	Prbn.g_00159	Prap.g_00068
OG0000940	Prbf	Prbn.g_00159	Prbf.g_00104
OG0000941	Prav	Prbn.g_00160	Prav.g_01483
OG0000941	Prao	Prbn.g_00160	Prao.g_01229
OG0000941	Praw	Prbn.g_00160	Praw.g_01026
OG0000941	Prag	Prbn.g_00160	Prag.g_01399
OG0000941	Prad	Prbn.g_00160	Prad.g_00584
OG0000941	Prau	Prbn.g_00160	Prau.g_01419
OG0000941	Pras	Prbn.g_00160	Pras.g_00260
OG0000941	Praz	Prbn.g_00160	Praz.g_01129
OG0000941	Pray	Prbn.g_00160	Pray.g_01819
OG0000941	Prba	Prbn.g_00160	Prba.g_00186
OG0000941	Praa	Prbn.g_00160	Praa.g_01376
OG0000941	Prae	Prbn.g_00160	Prae.g_01378
OG0000941	Prax	Prbn.g_00160	Prax.g_01853
OG0000941	Prbd	Prbn.g_00160	Prbd.g_01754
OG0000941	Praq	Prbn.g_00160	Praq.g_00187
OG0000941	Prar	Prbn.g_00160	Prar.g_00901
OG0000941	Prac	Prbn.g_00160	Prac.g_00227
OG0000941	Prbi	Prbn.g_00160	Prbi.g_01449
OG0000941	Pran	Prbn.g_00160	Pran.g_00831
OG0000941	Prab	Prbn.g_00160	Prab.g_01370
OG0000941	Prai	Prbn.g_00160	Prai.g_01380
OG0000941	Prbk	Prbn.g_00160	Prbk.g_02042
OG0000941	Prbj	Prbn.g_00160	Prbj.g_01649
OG0000941	Prbl	Prbn.g_00160	Prbl.g_00492
OG0000941	Praf	Prbn.g_00160	Praf.g_00573
OG0000941	Prah	Prbn.g_00160	Prah.g_01586
OG0000941	Prbm	Prbn.g_00160	Prbm.g_01670
OG0000941	Praj	Prbn.g_00160	Praj.g_01585
OG0000941	Prbb	Prbn.g_00160	Prbb.g_01649
OG0000941	Prbc	Prbn.g_00160	Prbc.g_00667
OG0000941	Pral	Prbn.g_00160	Pral.g_01212
OG0000941	Prat	Prbn.g_00160	Prat.g_01301
OG0000941	Prbh	Prbn.g_00160	Prbh.g_00020
OG0000941	Pram	Prbn.g_00160	Pram.g_01457
OG0000941	Prbf	Prbn.g_00160	Prbf.g_00105
OG0000941	Prbe	Prbn.g_00160	Prbe.g_00363
OG0000941	Prbg	Prbn.g_00160	Prbg.g_00539
OG0000941	Prak	Prbn.g_00160	Prak.g_01339
OG0000941	Prap	Prbn.g_00160	Prap.g_00069
OG0000942	Prao	Prbn.g_00161	Prao.g_01228
OG0000942	Prav	Prbn.g_00161	Prav.g_01484
OG0000942	Prbd	Prbn.g_00161	Prbd.g_01753
OG0000942	Prbi	Prbn.g_00161	Prbi.g_01450
OG0000942	Pray	Prbn.g_00161	Pray.g_01818
OG0000942	Prba	Prbn.g_00161	Prba.g_00185
OG0000942	Praz	Prbn.g_00161	Praz.g_01128
OG0000942	Pras	Prbn.g_00161	Pras.g_00261
OG0000942	Prau	Prbn.g_00161	Prau.g_01420
OG0000942	Praa	Prbn.g_00161	Praa.g_01377
OG0000942	Prae	Prbn.g_00161	Prae.g_01379
OG0000942	Prad	Prbn.g_00161	Prad.g_00583
OG0000942	Praq	Prbn.g_00161	Praq.g_00188
OG0000942	Prar	Prbn.g_00161	Prar.g_00900
OG0000942	Prac	Prbn.g_00161	Prac.g_00228
OG0000942	Prax	Prbn.g_00161	Prax.g_01852
OG0000942	Praw	Prbn.g_00161	Praw.g_01027
OG0000942	Prag	Prbn.g_00161	Prag.g_01400
OG0000942	Prab	Prbn.g_00161	Prab.g_01371
OG0000942	Pran	Prbn.g_00161	Pran.g_00830
OG0000942	Prai	Prbn.g_00161	Prai.g_01381
OG0000942	Praf	Prbn.g_00161	Praf.g_00572
OG0000942	Prah	Prbn.g_00161	Prah.g_01587
OG0000942	Prbl	Prbn.g_00161	Prbl.g_00491
OG0000942	Prbk	Prbn.g_00161	Prbk.g_02041
OG0000942	Prbj	Prbn.g_00161	Prbj.g_01650
OG0000942	Praj	Prbn.g_00161	Praj.g_01586
OG0000942	Prbb	Prbn.g_00161	Prbb.g_01650
OG0000942	Prbm	Prbn.g_00161	Prbm.g_01671
OG0000942	Prbc	Prbn.g_00161	Prbc.g_00668
OG0000942	Prat	Prbn.g_00161	Prat.g_01302
OG0000942	Pral	Prbn.g_00161	Pral.g_01211
OG0000942	Prbh	Prbn.g_00161	Prbh.g_00021
OG0000942	Pram	Prbn.g_00161	Pram.g_01456
OG0000942	Prap	Prbn.g_00161	Prap.g_00070
OG0000942	Prbf	Prbn.g_00161	Prbf.g_00106
OG0000942	Prbg	Prbn.g_00161	Prbg.g_00540
OG0000942	Prbe	Prbn.g_00161	Prbe.g_00362
OG0000942	Prak	Prbn.g_00161	Prak.g_01340
OG0000943	Pras	Prbn.g_00162	Pras.g_00262
OG0000943	Prau	Prbn.g_00162	Prau.g_01421
OG0000943	Praz	Prbn.g_00162	Praz.g_01127
OG0000943	Prba	Prbn.g_00162	Prba.g_00184
OG0000943	Pray	Prbn.g_00162	Pray.g_01817
OG0000943	Prae	Prbn.g_00162	Prae.g_01380
OG0000943	Praa	Prbn.g_00162	Praa.g_01378
OG0000943	Prbi	Prbn.g_00162	Prbi.g_01451
OG0000943	Prad	Prbn.g_00162	Prad.g_00582
OG0000943	Prax	Prbn.g_00162	Prax.g_01851
OG0000943	Prav	Prbn.g_00162	Prav.g_01485
OG0000943	Praw	Prbn.g_00162	Praw.g_01028
OG0000943	Prag	Prbn.g_00162	Prag.g_01401
OG0000943	Prar	Prbn.g_00162	Prar.g_00899
OG0000943	Prac	Prbn.g_00162	Prac.g_00229
OG0000943	Praq	Prbn.g_00162	Praq.g_00189
OG0000943	Prbd	Prbn.g_00162	Prbd.g_01752
OG0000943	Prao	Prbn.g_00162	Prao.g_01227
OG0000943	Prab	Prbn.g_00162	Prab.g_01372
OG0000943	Pran	Prbn.g_00162	Pran.g_00829
OG0000943	Prai	Prbn.g_00162	Prai.g_01382
OG0000943	Prbc	Prbn.g_00162	Prbc.g_00669
OG0000943	Prbm	Prbn.g_00162	Prbm.g_01672
OG0000943	Praj	Prbn.g_00162	Praj.g_01587
OG0000943	Prbb	Prbn.g_00162	Prbb.g_01651
OG0000943	Prah	Prbn.g_00162	Prah.g_01588
OG0000943	Prbj	Prbn.g_00162	Prbj.g_01651
OG0000943	Prbl	Prbn.g_00162	Prbl.g_00490
OG0000943	Prbk	Prbn.g_00162	Prbk.g_02040
OG0000943	Praf	Prbn.g_00162	Praf.g_00571
OG0000943	Prat	Prbn.g_00162	Prat.g_01303
OG0000943	Pral	Prbn.g_00162	Pral.g_01210
OG0000943	Pram	Prbn.g_00162	Pram.g_01455
OG0000943	Prbh	Prbn.g_00162	Prbh.g_00022
OG0000943	Prbf	Prbn.g_00162	Prbf.g_00107
OG0000943	Prak	Prbn.g_00162	Prak.g_01341
OG0000943	Prbe	Prbn.g_00162	Prbe.g_00361
OG0000943	Prbg	Prbn.g_00162	Prbg.g_00541
OG0000943	Prap	Prbn.g_00162	Prap.g_00071
OG0000944	Prax	Prbn.g_00163	Prax.g_01850
OG0000944	Praa	Prbn.g_00163	Praa.g_01379
OG0000944	Praz	Prbn.g_00163	Praz.g_01126
OG0000944	Pray	Prbn.g_00163	Pray.g_01816
OG0000944	Prba	Prbn.g_00163	Prba.g_00183
OG0000944	Prav	Prbn.g_00163	Prav.g_01486
OG0000944	Prai	Prbn.g_00163	Prai.g_01383
OG0000944	Prab	Prbn.g_00163	Prab.g_01373
OG0000944	Pran	Prbn.g_00163	Pran.g_00828
OG0000944	Prad	Prbn.g_00163	Prad.g_00581
OG0000944	Prau	Prbn.g_00163	Prau.g_01422
OG0000944	Prbd	Prbn.g_00163	Prbd.g_01751
OG0000944	Prae	Prbn.g_00163	Prae.g_01381
OG0000944	Prar	Prbn.g_00163	Prar.g_00898
OG0000944	Prac	Prbn.g_00163	Prac.g_00230
OG0000944	Praq	Prbn.g_00163	Praq.g_00190
OG0000944	Pras	Prbn.g_00163	Pras.g_00263
OG0000944	Prbi	Prbn.g_00163	Prbi.g_01452
OG0000944	Prao	Prbn.g_00163	Prao.g_01226
OG0000944	Praw	Prbn.g_00163	Praw.g_01029
OG0000944	Prag	Prbn.g_00163	Prag.g_01402
OG0000944	Prbc	Prbn.g_00163	Prbc.g_00670
OG0000944	Prbb	Prbn.g_00163	Prbb.g_01652
OG0000944	Praj	Prbn.g_00163	Praj.g_01588
OG0000944	Prbm	Prbn.g_00163	Prbm.g_01673
OG0000944	Prbk	Prbn.g_00163	Prbk.g_02039
OG0000944	Prbj	Prbn.g_00163	Prbj.g_01652
OG0000944	Prbl	Prbn.g_00163	Prbl.g_00489
OG0000944	Praf	Prbn.g_00163	Praf.g_00570
OG0000944	Prah	Prbn.g_00163	Prah.g_01589
OG0000944	Pram	Prbn.g_00163	Pram.g_01454
OG0000944	Prbh	Prbn.g_00163	Prbh.g_00023
OG0000944	Prat	Prbn.g_00163	Prat.g_01304
OG0000944	Pral	Prbn.g_00163	Pral.g_01209
OG0000944	Prak	Prbn.g_00163	Prak.g_01342
OG0000944	Prbf	Prbn.g_00163	Prbf.g_00108
OG0000944	Prbg	Prbn.g_00163	Prbg.g_00542
OG0000944	Prap	Prbn.g_00163	Prap.g_00072
OG0000944	Prbe	Prbn.g_00163	Prbe.g_00360
OG0000945	Praq	Prbn.g_00164	Praq.g_00191
OG0000945	Prar	Prbn.g_00164	Prar.g_00897
OG0000945	Prac	Prbn.g_00164	Prac.g_00231
OG0000945	Prax	Prbn.g_00164	Prax.g_01849
OG0000945	Prav	Prbn.g_00164	Prav.g_01487
OG0000945	Prag	Prbn.g_00164	Prag.g_01403
OG0000945	Praw	Prbn.g_00164	Praw.g_01030
OG0000945	Pras	Prbn.g_00164	Pras.g_00264
OG0000945	Prae	Prbn.g_00164	Prae.g_01382
OG0000945	Prbd	Prbn.g_00164	Prbd.g_01750
OG0000945	Prbi	Prbn.g_00164	Prbi.g_01453
OG0000945	Praa	Prbn.g_00164	Praa.g_01380
OG0000945	Pray	Prbn.g_00164	Pray.g_01815
OG0000945	Prba	Prbn.g_00164	Prba.g_00182
OG0000945	Praz	Prbn.g_00164	Praz.g_01125
OG0000945	Prau	Prbn.g_00164	Prau.g_01423
OG0000945	Prad	Prbn.g_00164	Prad.g_00580
OG0000945	Pran	Prbn.g_00164	Pran.g_00827
OG0000945	Prab	Prbn.g_00164	Prab.g_01374
OG0000945	Prai	Prbn.g_00164	Prai.g_01384
OG0000945	Prao	Prbn.g_00164	Prao.g_01225
OG0000945	Prbj	Prbn.g_00164	Prbj.g_01653
OG0000945	Prbk	Prbn.g_00164	Prbk.g_02038
OG0000945	Prbl	Prbn.g_00164	Prbl.g_00488
OG0000945	Praf	Prbn.g_00164	Praf.g_00569
OG0000945	Prah	Prbn.g_00164	Prah.g_01590
OG0000945	Prbc	Prbn.g_00164	Prbc.g_00671
OG0000945	Praj	Prbn.g_00164	Praj.g_01589
OG0000945	Prbb	Prbn.g_00164	Prbb.g_01653
OG0000945	Prbm	Prbn.g_00164	Prbm.g_01674
OG0000945	Pral	Prbn.g_00164	Pral.g_01208
OG0000945	Prat	Prbn.g_00164	Prat.g_01305
OG0000945	Pram	Prbn.g_00164	Pram.g_01453
OG0000945	Prbh	Prbn.g_00164	Prbh.g_00024
OG0000945	Prbe	Prbn.g_00164	Prbe.g_00359
OG0000945	Prak	Prbn.g_00164	Prak.g_01343
OG0000945	Prbg	Prbn.g_00164	Prbg.g_00543
OG0000945	Prbf	Prbn.g_00164	Prbf.g_00109
OG0000945	Prap	Prbn.g_00164	Prap.g_00073
OG0000946	Prad	Prbn.g_00165	Prad.g_00579
OG0000946	Prab	Prbn.g_00165	Prab.g_01375
OG0000946	Pran	Prbn.g_00165	Pran.g_00826
OG0000946	Prau	Prbn.g_00165	Prau.g_01424
OG0000946	Praa	Prbn.g_00165	Praa.g_01381
OG0000946	Pras	Prbn.g_00165	Pras.g_00265
OG0000946	Prbd	Prbn.g_00165	Prbd.g_01749
OG0000946	Prax	Prbn.g_00165	Prax.g_01848
OG0000946	Praq	Prbn.g_00165	Praq.g_00192
OG0000946	Prar	Prbn.g_00165	Prar.g_00896
OG0000946	Prac	Prbn.g_00165	Prac.g_00232
OG0000946	Prai	Prbn.g_00165	Prai.g_01385
OG0000946	Prae	Prbn.g_00165	Prae.g_01383
OG0000946	Praw	Prbn.g_00165	Praw.g_01031
OG0000946	Prag	Prbn.g_00165	Prag.g_01404
OG0000946	Prav	Prbn.g_00165	Prav.g_01488
OG0000946	Prbi	Prbn.g_00165	Prbi.g_01454
OG0000946	Prao	Prbn.g_00165	Prao.g_01224
OG0000946	Pray	Prbn.g_00165	Pray.g_01814
OG0000946	Praz	Prbn.g_00165	Praz.g_01124
OG0000946	Prba	Prbn.g_00165	Prba.g_00181
OG0000946	Prbb	Prbn.g_00165	Prbb.g_01654
OG0000946	Praj	Prbn.g_00165	Praj.g_01590
OG0000946	Prbc	Prbn.g_00165	Prbc.g_00672
OG0000946	Prbm	Prbn.g_00165	Prbm.g_01675
OG0000946	Pral	Prbn.g_00165	Pral.g_01207
OG0000946	Prat	Prbn.g_00165	Prat.g_01306
OG0000946	Prbj	Prbn.g_00165	Prbj.g_01654
OG0000946	Prbl	Prbn.g_00165	Prbl.g_00487
OG0000946	Prbk	Prbn.g_00165	Prbk.g_02037
OG0000946	Praf	Prbn.g_00165	Praf.g_00568
OG0000946	Prah	Prbn.g_00165	Prah.g_01591
OG0000946	Pram	Prbn.g_00165	Pram.g_01452
OG0000946	Prbh	Prbn.g_00165	Prbh.g_00025
OG0000946	Prbg	Prbn.g_00165	Prbg.g_00544
OG0000946	Prap	Prbn.g_00165	Prap.g_00074
OG0000946	Prbf	Prbn.g_00165	Prbf.g_00110
OG0000946	Prak	Prbn.g_00165	Prak.g_01344
OG0000946	Prbe	Prbn.g_00165	Prbe.g_00358
OG0000947	Pran	Prbn.g_00166	Pran.g_00825
OG0000947	Prab	Prbn.g_00166	Prab.g_01376
OG0000947	Prad	Prbn.g_00166	Prad.g_00578
OG0000947	Prae	Prbn.g_00166	Prae.g_01384
OG0000947	Praq	Prbn.g_00166	Praq.g_00193
OG0000947	Prar	Prbn.g_00166	Prar.g_00895
OG0000947	Prac	Prbn.g_00166	Prac.g_00233
OG0000947	Prax	Prbn.g_00166	Prax.g_01847
OG0000947	Prai	Prbn.g_00166	Prai.g_01386
OG0000947	Prba	Prbn.g_00166	Prba.g_00180
OG0000947	Pray	Prbn.g_00166	Pray.g_01813
OG0000947	Praz	Prbn.g_00166	Praz.g_01123
OG0000947	Pras	Prbn.g_00166	Pras.g_00266
OG0000947	Praa	Prbn.g_00166	Praa.g_01382
OG0000947	Prau	Prbn.g_00166	Prau.g_01425
OG0000947	Prbd	Prbn.g_00166	Prbd.g_01748
OG0000947	Prbi	Prbn.g_00166	Prbi.g_01455
OG0000947	Praw	Prbn.g_00166	Praw.g_01032
OG0000947	Prag	Prbn.g_00166	Prag.g_01405
OG0000947	Prav	Prbn.g_00166	Prav.g_01489
OG0000947	Prao	Prbn.g_00166	Prao.g_01223
OG0000947	Prbb	Prbn.g_00166	Prbb.g_01655
OG0000947	Praj	Prbn.g_00166	Praj.g_01591
OG0000947	Prbc	Prbn.g_00166	Prbc.g_00673
OG0000947	Prbm	Prbn.g_00166	Prbm.g_01676
OG0000947	Pral	Prbn.g_00166	Pral.g_01206
OG0000947	Prat	Prbn.g_00166	Prat.g_01307
OG0000947	Prbk	Prbn.g_00166	Prbk.g_02036
OG0000947	Prbl	Prbn.g_00166	Prbl.g_00486
OG0000947	Prbj	Prbn.g_00166	Prbj.g_01655
OG0000947	Praf	Prbn.g_00166	Praf.g_00567
OG0000947	Prah	Prbn.g_00166	Prah.g_01592
OG0000947	Prbh	Prbn.g_00166	Prbh.g_00026
OG0000947	Pram	Prbn.g_00166	Pram.g_01451
OG0000947	Prak	Prbn.g_00166	Prak.g_01345
OG0000947	Prbe	Prbn.g_00166	Prbe.g_00357
OG0000947	Prap	Prbn.g_00166	Prap.g_00075
OG0000947	Prbf	Prbn.g_00166	Prbf.g_00111
OG0000947	Prbg	Prbn.g_00166	Prbg.g_00545
OG0000948	Prac	Prbn.g_00167	Prac.g_00234
OG0000948	Praq	Prbn.g_00167	Praq.g_00194
OG0000948	Prar	Prbn.g_00167	Prar.g_00894
OG0000948	Prax	Prbn.g_00167	Prax.g_01846
OG0000948	Prad	Prbn.g_00167	Prad.g_00577
OG0000948	Prai	Prbn.g_00167	Prai.g_01387
OG0000948	Pray	Prbn.g_00167	Pray.g_01812
OG0000948	Prba	Prbn.g_00167	Prba.g_00179
OG0000948	Praz	Prbn.g_00167	Praz.g_01122
OG0000948	Prae	Prbn.g_00167	Prae.g_01385
OG0000948	Prag	Prbn.g_00167	Prag.g_01406
OG0000948	Praw	Prbn.g_00167	Praw.g_01033
OG0000948	Prav	Prbn.g_00167	Prav.g_01490
OG0000948	Prbi	Prbn.g_00167	Prbi.g_01456
OG0000948	Prbd	Prbn.g_00167	Prbd.g_01747
OG0000948	Praa	Prbn.g_00167	Praa.g_01383
OG0000948	Pras	Prbn.g_00167	Pras.g_00267
OG0000948	Prau	Prbn.g_00167	Prau.g_01426
OG0000948	Pran	Prbn.g_00167	Pran.g_00824
OG0000948	Prab	Prbn.g_00167	Prab.g_01377
OG0000948	Prao	Prbn.g_00167	Prao.g_01222
OG0000948	Praj	Prbn.g_00167	Praj.g_01592
OG0000948	Prbc	Prbn.g_00167	Prbc.g_00674
OG0000948	Prbb	Prbn.g_00167	Prbb.g_01656
OG0000948	Prbm	Prbn.g_00167	Prbm.g_01677
OG0000948	Prbk	Prbn.g_00167	Prbk.g_02035
OG0000948	Prbl	Prbn.g_00167	Prbl.g_00485
OG0000948	Prbj	Prbn.g_00167	Prbj.g_01656
OG0000948	Prah	Prbn.g_00167	Prah.g_01593
OG0000948	Praf	Prbn.g_00167	Praf.g_00566
OG0000948	Pral	Prbn.g_00167	Pral.g_01205
OG0000948	Prat	Prbn.g_00167	Prat.g_01308
OG0000948	Prbh	Prbn.g_00167	Prbh.g_00027
OG0000948	Pram	Prbn.g_00167	Pram.g_01450
OG0000948	Prap	Prbn.g_00167	Prap.g_00076
OG0000948	Prbe	Prbn.g_00167	Prbe.g_00356
OG0000948	Prbg	Prbn.g_00167	Prbg.g_00546
OG0000948	Prak	Prbn.g_00167	Prak.g_01346
OG0000948	Prbf	Prbn.g_00167	Prbf.g_00112
OG0000949	Prae	Prbn.g_00168	Prae.g_01386
OG0000949	Prad	Prbn.g_00168	Prad.g_00576
OG0000949	Prac	Prbn.g_00168	Prac.g_00235
OG0000949	Praq	Prbn.g_00168	Praq.g_00195
OG0000949	Prar	Prbn.g_00168	Prar.g_00893
OG0000949	Prax	Prbn.g_00168	Prax.g_01845
OG0000949	Prai	Prbn.g_00168	Prai.g_01388
OG0000949	Prav	Prbn.g_00168	Prav.g_01491
OG0000949	Praw	Prbn.g_00168	Praw.g_01034
OG0000949	Prag	Prbn.g_00168	Prag.g_01407
OG0000949	Prbi	Prbn.g_00168	Prbi.g_01457
OG0000949	Prbd	Prbn.g_00168	Prbd.g_01746
OG0000949	Praa	Prbn.g_00168	Praa.g_01384
OG0000949	Pras	Prbn.g_00168	Pras.g_00268
OG0000949	Prau	Prbn.g_00168	Prau.g_01427
OG0000949	Pray	Prbn.g_00168	Pray.g_01811
OG0000949	Praz	Prbn.g_00168	Praz.g_01121
OG0000949	Prba	Prbn.g_00168	Prba.g_00178
OG0000949	Pran	Prbn.g_00168	Pran.g_00823
OG0000949	Prab	Prbn.g_00168	Prab.g_01378
OG0000949	Prao	Prbn.g_00168	Prao.g_01221
OG0000949	Prbm	Prbn.g_00168	Prbm.g_01678
OG0000949	Prbb	Prbn.g_00168	Prbb.g_01657
OG0000949	Praj	Prbn.g_00168	Praj.g_01593
OG0000949	Prbc	Prbn.g_00168	Prbc.g_00675
OG0000949	Prbj	Prbn.g_00168	Prbj.g_01657
OG0000949	Prbk	Prbn.g_00168	Prbk.g_02034
OG0000949	Prbl	Prbn.g_00168	Prbl.g_00484
OG0000949	Prah	Prbn.g_00168	Prah.g_01594
OG0000949	Praf	Prbn.g_00168	Praf.g_00565
OG0000949	Pral	Prbn.g_00168	Pral.g_01204
OG0000949	Prat	Prbn.g_00168	Prat.g_01309
OG0000949	Pram	Prbn.g_00168	Pram.g_01449
OG0000949	Prbh	Prbn.g_00168	Prbh.g_00028
OG0000949	Prak	Prbn.g_00168	Prak.g_01347
OG0000949	Prap	Prbn.g_00168	Prap.g_00077
OG0000949	Prbe	Prbn.g_00168	Prbe.g_00355
OG0000949	Prbf	Prbn.g_00168	Prbf.g_00113
OG0000949	Prbg	Prbn.g_00168	Prbg.g_00547
OG0000950	Prao	Prbn.g_01014	Prao.g_01220
OG0000950	Pran	Prbn.g_01014	Pran.g_00822
OG0000950	Prab	Prbn.g_01014	Prab.g_01379
OG0000950	Prbd	Prbn.g_01014	Prbd.g_01736
OG0000950	Prar	Prbn.g_01014	Prar.g_00375
OG0000950	Prac	Prbn.g_01014	Prac.g_00447
OG0000950	Praq	Prbn.g_01014	Praq.g_00258
OG0000950	Prax	Prbn.g_01014	Prax.g_01780
OG0000950	Prae	Prbn.g_01014	Prae.g_01426
OG0000950	Prav	Prbn.g_01014	Prav.g_01505
OG0000950	Pras	Prbn.g_01014	Pras.g_00289
OG0000950	Prad	Prbn.g_01014	Prad.g_00567
OG0000950	Prau	Prbn.g_01014	Prau.g_01436
OG0000950	Praa	Prbn.g_01014	Praa.g_01395
OG0000950	Prbi	Prbn.g_01014	Prbi.g_01489
OG0000950	Praz	Prbn.g_01014	Praz.g_01097
OG0000950	Prba	Prbn.g_01014	Prba.g_00154
OG0000950	Pray	Prbn.g_01014	Pray.g_01787
OG0000950	Prag	Prbn.g_01014	Prag.g_01425
OG0000950	Praw	Prbn.g_01014	Praw.g_01052
OG0000950	Prai	Prbn.g_01014	Prai.g_01392
OG0000950	Prbm	Prbn.g_01014	Prbm.g_02077
OG0000950	Prbc	Prbn.g_01014	Prbc.g_00228
OG0000950	Praj	Prbn.g_01014	Praj.g_01995
OG0000950	Prbb	Prbn.g_01014	Prbb.g_02044
OG0000950	Prbl	Prbn.g_01014	Prbl.g_00843
OG0000950	Prbk	Prbn.g_01014	Prbk.g_00526
OG0000950	Prbj	Prbn.g_01014	Prbj.g_01514
OG0000950	Praf	Prbn.g_01014	Praf.g_02394
OG0000950	Prah	Prbn.g_01014	Prah.g_02242
OG0000950	Pral	Prbn.g_01014	Pral.g_00287
OG0000950	Prat	Prbn.g_01014	Prat.g_01769
OG0000950	Prbh	Prbn.g_01014	Prbh.g_01599
OG0000950	Pram	Prbn.g_01014	Pram.g_01815
OG0000950	Prap	Prbn.g_01014	Prap.g_01598
OG0000950	Prbf	Prbn.g_01014	Prbf.g_00514
OG0000950	Prbg	Prbn.g_01014	Prbg.g_01829
OG0000950	Prak	Prbn.g_01014	Prak.g_01824
OG0000950	Prbe	Prbn.g_01014	Prbe.g_00792
OG0000951	Praq	Prbn.g_00195	Praq.g_00276
OG0000951	Prac	Prbn.g_00195	Prac.g_00429
OG0000951	Prar	Prbn.g_00195	Prar.g_00357
OG0000951	Prbd	Prbn.g_00195	Prbd.g_01707
OG0000951	Prav	Prbn.g_00195	Prav.g_01560
OG0000951	Prau	Prbn.g_00195	Prau.g_01510
OG0000951	Pras	Prbn.g_00195	Pras.g_00332
OG0000951	Praa	Prbn.g_00195	Praa.g_01458
OG0000951	Prao	Prbn.g_00195	Prao.g_01379
OG0000951	Prab	Prbn.g_00195	Prab.g_01448
OG0000951	Pran	Prbn.g_00195	Pran.g_00751
OG0000951	Prba	Prbn.g_00195	Prba.g_00115
OG0000951	Praz	Prbn.g_00195	Praz.g_01059
OG0000951	Pray	Prbn.g_00195	Pray.g_01740
OG0000951	Prax	Prbn.g_00195	Prax.g_01751
OG0000951	Prai	Prbn.g_00195	Prai.g_01445
OG0000951	Prbi	Prbn.g_00195	Prbi.g_01571
OG0000951	Prad	Prbn.g_00195	Prad.g_00533
OG0000951	Prae	Prbn.g_00195	Prae.g_01441
OG0000951	Praw	Prbn.g_00195	Praw.g_01101
OG0000951	Prag	Prbn.g_00195	Prag.g_01470
OG0000951	Prbk	Prbn.g_00195	Prbk.g_01929
OG0000951	Prbl	Prbn.g_00195	Prbl.g_00152
OG0000951	Prbj	Prbn.g_00195	Prbj.g_01304
OG0000951	Praf	Prbn.g_00195	Praf.g_01765
OG0000951	Prah	Prbn.g_00195	Prah.g_00435
OG0000951	Prbb	Prbn.g_00195	Prbb.g_01668
OG0000951	Prbc	Prbn.g_00195	Prbc.g_00690
OG0000951	Praj	Prbn.g_00195	Praj.g_01613
OG0000951	Prbm	Prbn.g_00195	Prbm.g_01691
OG0000951	Prat	Prbn.g_00195	Prat.g_01333
OG0000951	Pral	Prbn.g_00195	Pral.g_01184
OG0000951	Prbh	Prbn.g_00195	Prbh.g_00079
OG0000951	Pram	Prbn.g_00195	Pram.g_01398
OG0000951	Prak	Prbn.g_00195	Prak.g_01374
OG0000951	Prap	Prbn.g_00195	Prap.g_00104
OG0000951	Prbf	Prbn.g_00195	Prbf.g_00140
