Orthogroup	Species	Prak	Orthologs
OG0000998	Prax	Prak.g_01435	Prax.g_01687
OG0000998	Prae	Prak.g_01435	Prae.g_01500
OG0000998	Prbi	Prak.g_01435	Prbi.g_01631
OG0000998	Prao	Prak.g_01435	Prao.g_01437
OG0000998	Prau	Prak.g_01435	Prau.g_01572
OG0000998	Prbd	Prak.g_01435	Prbd.g_01648
OG0000998	Praa	Prak.g_01435	Praa.g_01517
OG0000998	Prad	Prak.g_01435	Prad.g_00473
OG0000998	Praz	Prak.g_01435	Praz.g_01000
OG0000998	Pray	Prak.g_01435	Pray.g_01681
OG0000998	Prba	Prak.g_01435	Prba.g_00347
OG0000998	Prag	Prak.g_01435	Prag.g_01531
OG0000998	Praw	Prak.g_01435	Praw.g_00378
OG0000998	Prav	Prak.g_01435	Prav.g_01619
OG0000998	Praq	Prak.g_01435	Praq.g_00335
OG0000998	Prar	Prak.g_01435	Prar.g_00806
OG0000998	Prac	Prak.g_01435	Prac.g_00370
OG0000998	Prab	Prak.g_01435	Prab.g_01507
OG0000998	Pran	Prak.g_01435	Pran.g_00692
OG0000998	Prai	Prak.g_01435	Prai.g_01502
OG0000998	Prah	Prak.g_01435	Prah.g_01217
OG0000998	Prbj	Prak.g_01435	Prbj.g_00036
OG0000998	Prbk	Prak.g_01435	Prbk.g_01654
OG0000998	Prbl	Prak.g_01435	Prbl.g_01086
OG0000998	Praf	Prak.g_01435	Praf.g_00956
OG0000998	Pral	Prak.g_01435	Pral.g_01115
OG0000998	Prat	Prak.g_01435	Prat.g_01399
OG0000998	Prbc	Prak.g_01435	Prbc.g_00751
OG0000998	Prbb	Prak.g_01435	Prbb.g_01728
OG0000998	Praj	Prak.g_01435	Praj.g_01674
OG0000998	Prbm	Prak.g_01435	Prbm.g_01752
OG0000998	Pram	Prak.g_01435	Pram.g_01333
OG0000998	Prbh	Prak.g_01435	Prbh.g_00144
OG0000998	Prbe	Prak.g_01435	Prbe.g_00267
OG0000998	Prap	Prak.g_01435	Prap.g_00165
OG0000998	Prbn	Prak.g_01435	Prbn.g_00256
OG0000998	Prbg	Prak.g_01435	Prbg.g_00635
OG0000998	Prbf	Prak.g_01435	Prbf.g_00201
OG0000999	Prao	Prak.g_01437	Prao.g_01439
OG0000999	Prax	Prak.g_01437	Prax.g_01685
OG0000999	Praa	Prak.g_01437	Praa.g_01519
OG0000999	Prae	Prak.g_01437	Prae.g_01502
OG0000999	Prbi	Prak.g_01437	Prbi.g_01633
OG0000999	Pras	Prak.g_01437	Pras.g_00394
OG0000999	Prau	Prak.g_01437	Prau.g_01574
OG0000999	Prbd	Prak.g_01437	Prbd.g_01646
OG0000999	Pray	Prak.g_01437	Pray.g_01679
OG0000999	Prba	Prak.g_01437	Prba.g_00345
OG0000999	Praz	Prak.g_01437	Praz.g_00998
OG0000999	Prad	Prak.g_01437	Prad.g_00471
OG0000999	Prac	Prak.g_01437	Prac.g_00368
OG0000999	Prar	Prak.g_01437	Prar.g_00804
OG0000999	Praq	Prak.g_01437	Praq.g_00337
OG0000999	Praw	Prak.g_01437	Praw.g_00380
OG0000999	Prag	Prak.g_01437	Prag.g_01533
OG0000999	Prav	Prak.g_01437	Prav.g_01621
OG0000999	Pran	Prak.g_01437	Pran.g_00690
OG0000999	Prab	Prak.g_01437	Prab.g_01509
OG0000999	Prai	Prak.g_01437	Prai.g_01504
OG0000999	Praf	Prak.g_01437	Praf.g_00554
OG0000999	Prbj	Prak.g_01437	Prbj.g_01674
OG0000999	Prbk	Prak.g_01437	Prbk.g_02016
OG0000999	Prbl	Prak.g_01437	Prbl.g_00466
OG0000999	Prah	Prak.g_01437	Prah.g_01605
OG0000999	Prat	Prak.g_01437	Prat.g_01403
OG0000999	Pral	Prak.g_01437	Pral.g_01112
OG0000999	Prbc	Prak.g_01437	Prbc.g_00754
OG0000999	Prbb	Prak.g_01437	Prbb.g_01731
OG0000999	Praj	Prak.g_01437	Praj.g_01677
OG0000999	Prbm	Prak.g_01437	Prbm.g_01755
OG0000999	Prbh	Prak.g_01437	Prbh.g_00146
OG0000999	Pram	Prak.g_01437	Pram.g_01331
OG0000999	Prbn	Prak.g_01437	Prbn.g_00258
OG0000999	Prbe	Prak.g_01437	Prbe.g_00265
OG0000999	Prbf	Prak.g_01437	Prbf.g_00203
OG0000999	Prbg	Prak.g_01437	Prbg.g_00637
OG0000999	Prap	Prak.g_01437	Prap.g_00167
OG0001000	Prai	Prak.g_01439	Prai.g_01505
OG0001000	Praq	Prak.g_01439	Praq.g_00338
OG0001000	Prad	Prak.g_01439	Prad.g_00470
OG0001000	Prar	Prak.g_01439	Prar.g_00803
OG0001000	Prao	Prak.g_01439	Prao.g_01440
OG0001000	Prac	Prak.g_01439	Prac.g_00367
OG0001000	Prab	Prak.g_01439	Prab.g_01510
OG0001000	Prag	Prak.g_01439	Prag.g_01534
OG0001000	Pran	Prak.g_01439	Pran.g_00689
OG0001000	Praz	Prak.g_01439	Praz.g_00997
OG0001000	Prav	Prak.g_01439	Prav.g_01622
OG0001000	Pray	Prak.g_01439	Pray.g_01678
OG0001000	Prba	Prak.g_01439	Prba.g_00344
OG0001000	Praw	Prak.g_01439	Praw.g_00381
OG0001000	Prae	Prak.g_01439	Prae.g_01503
OG0001000	Prau	Prak.g_01439	Prau.g_01575
OG0001000	Prbd	Prak.g_01439	Prbd.g_01645
OG0001000	Prbi	Prak.g_01439	Prbi.g_01634
OG0001000	Pras	Prak.g_01439	Pras.g_00395
OG0001000	Prax	Prak.g_01439	Prax.g_01684
OG0001000	Praa	Prak.g_01439	Praa.g_01520
OG0001000	Praj	Prak.g_01439	Praj.g_01678
OG0001000	Prbm	Prak.g_01439	Prbm.g_01756
OG0001000	Prbc	Prak.g_01439	Prbc.g_00755
OG0001000	Prbb	Prak.g_01439	Prbb.g_01732
OG0001000	Praf	Prak.g_01439	Praf.g_00542
OG0001000	Prbl	Prak.g_01439	Prbl.g_00456
OG0001000	Prah	Prak.g_01439	Prah.g_01615
OG0001000	Prbj	Prak.g_01439	Prbj.g_01684
OG0001000	Prbk	Prak.g_01439	Prbk.g_02006
OG0001000	Prat	Prak.g_01439	Prat.g_01405
OG0001000	Pral	Prak.g_01439	Pral.g_01110
OG0001000	Prbg	Prak.g_01439	Prbg.g_00639
OG0001000	Prbe	Prak.g_01439	Prbe.g_00263
OG0001000	Prbf	Prak.g_01439	Prbf.g_00205
OG0001000	Prbh	Prak.g_01439	Prbh.g_00147
OG0001000	Pram	Prak.g_01439	Pram.g_01330
OG0001000	Prbn	Prak.g_01439	Prbn.g_00260
OG0001000	Prap	Prak.g_01439	Prap.g_00169
OG0001001	Pras	Prak.g_01441	Pras.g_00396
OG0001001	Praq	Prak.g_01441	Praq.g_00339
OG0001001	Prar	Prak.g_01441	Prar.g_00802
OG0001001	Prac	Prak.g_01441	Prac.g_00366
OG0001001	Prav	Prak.g_01441	Prav.g_01623
OG0001001	Prag	Prak.g_01441	Prag.g_01535
OG0001001	Praw	Prak.g_01441	Praw.g_00382
OG0001001	Prao	Prak.g_01441	Prao.g_01441
OG0001001	Prad	Prak.g_01441	Prad.g_00469
OG0001001	Pray	Prak.g_01441	Pray.g_01677
OG0001001	Prba	Prak.g_01441	Prba.g_00343
OG0001001	Praz	Prak.g_01441	Praz.g_00996
OG0001001	Praa	Prak.g_01441	Praa.g_01521
OG0001001	Prbi	Prak.g_01441	Prbi.g_01635
OG0001001	Prau	Prak.g_01441	Prau.g_01576
OG0001001	Prbd	Prak.g_01441	Prbd.g_01644
OG0001001	Prax	Prak.g_01441	Prax.g_01683
OG0001001	Prae	Prak.g_01441	Prae.g_01504
OG0001001	Prab	Prak.g_01441	Prab.g_01511
OG0001001	Pran	Prak.g_01441	Pran.g_00688
OG0001001	Prai	Prak.g_01441	Prai.g_01507
OG0001001	Prbj	Prak.g_01441	Prbj.g_01686
OG0001001	Prbl	Prak.g_01441	Prbl.g_00454
OG0001001	Prbk	Prak.g_01441	Prbk.g_02004
OG0001001	Praf	Prak.g_01441	Praf.g_00540
OG0001001	Prah	Prak.g_01441	Prah.g_01617
OG0001001	Praj	Prak.g_01441	Praj.g_01679
OG0001001	Prbb	Prak.g_01441	Prbb.g_01733
OG0001001	Prbc	Prak.g_01441	Prbc.g_00756
OG0001001	Prbm	Prak.g_01441	Prbm.g_01757
OG0001001	Pral	Prak.g_01441	Pral.g_01108
OG0001001	Prat	Prak.g_01441	Prat.g_01407
OG0001001	Pram	Prak.g_01441	Pram.g_01328
OG0001001	Prbh	Prak.g_01441	Prbh.g_00149
OG0001001	Prbn	Prak.g_01441	Prbn.g_00262
OG0001001	Prbg	Prak.g_01441	Prbg.g_00641
OG0001001	Prap	Prak.g_01441	Prap.g_00171
OG0001001	Prbe	Prak.g_01441	Prbe.g_00261
OG0001001	Prbf	Prak.g_01441	Prbf.g_00207
OG0001002	Praz	Prak.g_01443	Praz.g_00994
OG0001002	Pray	Prak.g_01443	Pray.g_01675
OG0001002	Prba	Prak.g_01443	Prba.g_00341
OG0001002	Prax	Prak.g_01443	Prax.g_01681
OG0001002	Prau	Prak.g_01443	Prau.g_01578
OG0001002	Pras	Prak.g_01443	Pras.g_00399
OG0001002	Prbi	Prak.g_01443	Prbi.g_01637
OG0001002	Prbd	Prak.g_01443	Prbd.g_01642
OG0001002	Prae	Prak.g_01443	Prae.g_01506
OG0001002	Praa	Prak.g_01443	Praa.g_01523
OG0001002	Prao	Prak.g_01443	Prao.g_01443
OG0001002	Prad	Prak.g_01443	Prad.g_00467
OG0001002	Praw	Prak.g_01443	Praw.g_00384
OG0001002	Prag	Prak.g_01443	Prag.g_01537
OG0001002	Prai	Prak.g_01443	Prai.g_01509
OG0001002	Prab	Prak.g_01443	Prab.g_01513
OG0001002	Pran	Prak.g_01443	Pran.g_00686
OG0001002	Prav	Prak.g_01443	Prav.g_01625
OG0001002	Prac	Prak.g_01443	Prac.g_00364
OG0001002	Praq	Prak.g_01443	Praq.g_00341
OG0001002	Prar	Prak.g_01443	Prar.g_00800
OG0001002	Praf	Prak.g_01443	Praf.g_00538
OG0001002	Prah	Prak.g_01443	Prah.g_01619
OG0001002	Prbj	Prak.g_01443	Prbj.g_01688
OG0001002	Prbl	Prak.g_01443	Prbl.g_00452
OG0001002	Prbk	Prak.g_01443	Prbk.g_02002
OG0001002	Prbm	Prak.g_01443	Prbm.g_01759
OG0001002	Praj	Prak.g_01443	Praj.g_01681
OG0001002	Prbc	Prak.g_01443	Prbc.g_00758
OG0001002	Prbb	Prak.g_01443	Prbb.g_01735
OG0001002	Prat	Prak.g_01443	Prat.g_01409
OG0001002	Pral	Prak.g_01443	Pral.g_01106
OG0001002	Prbh	Prak.g_01443	Prbh.g_00151
OG0001002	Pram	Prak.g_01443	Pram.g_01326
OG0001002	Prbn	Prak.g_01443	Prbn.g_00264
OG0001002	Prbe	Prak.g_01443	Prbe.g_00259
OG0001002	Prap	Prak.g_01443	Prap.g_00173
OG0001002	Prbg	Prak.g_01443	Prbg.g_00643
OG0001002	Prbf	Prak.g_01443	Prbf.g_00209
OG0001003	Prab	Prak.g_01444	Prab.g_01514
OG0001003	Pran	Prak.g_01444	Pran.g_00685
OG0001003	Prai	Prak.g_01444	Prai.g_01510
OG0001003	Prar	Prak.g_01444	Prar.g_00799
OG0001003	Praq	Prak.g_01444	Praq.g_00342
OG0001003	Prac	Prak.g_01444	Prac.g_00363
OG0001003	Prad	Prak.g_01444	Prad.g_00466
OG0001003	Prao	Prak.g_01444	Prao.g_01444
OG0001003	Prau	Prak.g_01444	Prau.g_01579
OG0001003	Pras	Prak.g_01444	Pras.g_00400
OG0001003	Prbd	Prak.g_01444	Prbd.g_01641
OG0001003	Prax	Prak.g_01444	Prax.g_01680
OG0001003	Prav	Prak.g_01444	Prav.g_01626
OG0001003	Praa	Prak.g_01444	Praa.g_01524
OG0001003	Prae	Prak.g_01444	Prae.g_01507
OG0001003	Prbi	Prak.g_01444	Prbi.g_01638
OG0001003	Prba	Prak.g_01444	Prba.g_00340
OG0001003	Pray	Prak.g_01444	Pray.g_01674
OG0001003	Praz	Prak.g_01444	Praz.g_00993
OG0001003	Prag	Prak.g_01444	Prag.g_01538
OG0001003	Praw	Prak.g_01444	Praw.g_00385
OG0001003	Praf	Prak.g_01444	Praf.g_00537
OG0001003	Prbj	Prak.g_01444	Prbj.g_01689
OG0001003	Prbk	Prak.g_01444	Prbk.g_02001
OG0001003	Prbl	Prak.g_01444	Prbl.g_00451
OG0001003	Prah	Prak.g_01444	Prah.g_01620
OG0001003	Prbb	Prak.g_01444	Prbb.g_01736
OG0001003	Praj	Prak.g_01444	Praj.g_01682
OG0001003	Prbm	Prak.g_01444	Prbm.g_01760
OG0001003	Prbc	Prak.g_01444	Prbc.g_00759
OG0001003	Pral	Prak.g_01444	Pral.g_01105
OG0001003	Prat	Prak.g_01444	Prat.g_01410
OG0001003	Pram	Prak.g_01444	Pram.g_01325
OG0001003	Prbh	Prak.g_01444	Prbh.g_00152
OG0001003	Prbf	Prak.g_01444	Prbf.g_00210
OG0001003	Prbn	Prak.g_01444	Prbn.g_00265
OG0001003	Prbe	Prak.g_01444	Prbe.g_00258
OG0001003	Prbg	Prak.g_01444	Prbg.g_00644
OG0001003	Prap	Prak.g_01444	Prap.g_00174
OG0001004	Prav	Prak.g_01445	Prav.g_01627
OG0001004	Prag	Prak.g_01445	Prag.g_01539
OG0001004	Praw	Prak.g_01445	Praw.g_00386
OG0001004	Praq	Prak.g_01445	Praq.g_00343
OG0001004	Prar	Prak.g_01445	Prar.g_00798
OG0001004	Prac	Prak.g_01445	Prac.g_00362
OG0001004	Praa	Prak.g_01445	Praa.g_01525
OG0001004	Prbi	Prak.g_01445	Prbi.g_01639
OG0001004	Pras	Prak.g_01445	Pras.g_00401
OG0001004	Prad	Prak.g_01445	Prad.g_00465
OG0001004	Prba	Prak.g_01445	Prba.g_00339
OG0001004	Pray	Prak.g_01445	Pray.g_01673
OG0001004	Praz	Prak.g_01445	Praz.g_00992
OG0001004	Prae	Prak.g_01445	Prae.g_01508
OG0001004	Prau	Prak.g_01445	Prau.g_01580
OG0001004	Prax	Prak.g_01445	Prax.g_01679
OG0001004	Prbd	Prak.g_01445	Prbd.g_01640
OG0001004	Prao	Prak.g_01445	Prao.g_01445
OG0001004	Prab	Prak.g_01445	Prab.g_01515
OG0001004	Pran	Prak.g_01445	Pran.g_00684
OG0001004	Prai	Prak.g_01445	Prai.g_01511
OG0001004	Prat	Prak.g_01445	Prat.g_01411
OG0001004	Pral	Prak.g_01445	Pral.g_01104
OG0001004	Praj	Prak.g_01445	Praj.g_01683
OG0001004	Prbb	Prak.g_01445	Prbb.g_01737
OG0001004	Prbc	Prak.g_01445	Prbc.g_00760
OG0001004	Prbm	Prak.g_01445	Prbm.g_01761
OG0001004	Prbk	Prak.g_01445	Prbk.g_02596
OG0001004	Prbj	Prak.g_01445	Prbj.g_02538
OG0001004	Prbl	Prak.g_01445	Prbl.g_01604
OG0001004	Prah	Prak.g_01445	Prah.g_00538
OG0001004	Praf	Prak.g_01445	Praf.g_01653
OG0001004	Pram	Prak.g_01445	Pram.g_01324
OG0001004	Prbh	Prak.g_01445	Prbh.g_00153
OG0001004	Prbn	Prak.g_01445	Prbn.g_00266
OG0001004	Prap	Prak.g_01445	Prap.g_00175
OG0001004	Prbf	Prak.g_01445	Prbf.g_00211
OG0001004	Prbe	Prak.g_01445	Prbe.g_00257
OG0001004	Prbg	Prak.g_01445	Prbg.g_00645
OG0001005	Prav	Prak.g_01446	Prav.g_01628
OG0001005	Praw	Prak.g_01446	Praw.g_00387
OG0001005	Prag	Prak.g_01446	Prag.g_01540
OG0001005	Prax	Prak.g_01446	Prax.g_01678
OG0001005	Prbd	Prak.g_01446	Prbd.g_01639
OG0001005	Pras	Prak.g_01446	Pras.g_00402
OG0001005	Prau	Prak.g_01446	Prau.g_01581
OG0001005	Prae	Prak.g_01446	Prae.g_01509
OG0001005	Prbi	Prak.g_01446	Prbi.g_01640
OG0001005	Praa	Prak.g_01446	Praa.g_01526
OG0001005	Prba	Prak.g_01446	Prba.g_00338
OG0001005	Pray	Prak.g_01446	Pray.g_01672
OG0001005	Praz	Prak.g_01446	Praz.g_00991
OG0001005	Prad	Prak.g_01446	Prad.g_00464
OG0001005	Prao	Prak.g_01446	Prao.g_01446
OG0001005	Prar	Prak.g_01446	Prar.g_00797
OG0001005	Praq	Prak.g_01446	Praq.g_00344
OG0001005	Prac	Prak.g_01446	Prac.g_00361
OG0001005	Prai	Prak.g_01446	Prai.g_01512
OG0001005	Prab	Prak.g_01446	Prab.g_01516
OG0001005	Pran	Prak.g_01446	Pran.g_00683
OG0001005	Praj	Prak.g_01446	Praj.g_01684
OG0001005	Prbc	Prak.g_01446	Prbc.g_00761
OG0001005	Prbb	Prak.g_01446	Prbb.g_01738
OG0001005	Prbm	Prak.g_01446	Prbm.g_01762
OG0001005	Prat	Prak.g_01446	Prat.g_01412
OG0001005	Pral	Prak.g_01446	Pral.g_01103
OG0001005	Prbj	Prak.g_01446	Prbj.g_01690
OG0001005	Prbk	Prak.g_01446	Prbk.g_02000
OG0001005	Prbl	Prak.g_01446	Prbl.g_00450
OG0001005	Prah	Prak.g_01446	Prah.g_01621
OG0001005	Praf	Prak.g_01446	Praf.g_00536
OG0001005	Prbh	Prak.g_01446	Prbh.g_00154
OG0001005	Pram	Prak.g_01446	Pram.g_01323
OG0001005	Prbg	Prak.g_01446	Prbg.g_00646
OG0001005	Prbe	Prak.g_01446	Prbe.g_00256
OG0001005	Prbf	Prak.g_01446	Prbf.g_00212
OG0001005	Prbn	Prak.g_01446	Prbn.g_00267
OG0001005	Prap	Prak.g_01446	Prap.g_00176
OG0001006	Prao	Prak.g_01448	Prao.g_01448
OG0001006	Prad	Prak.g_01448	Prad.g_00462
OG0001006	Pray	Prak.g_01448	Pray.g_01670
OG0001006	Prba	Prak.g_01448	Prba.g_00336
OG0001006	Praz	Prak.g_01448	Praz.g_00989
OG0001006	Prav	Prak.g_01448	Prav.g_01630
OG0001006	Praa	Prak.g_01448	Praa.g_01528
OG0001006	Prbd	Prak.g_01448	Prbd.g_01637
OG0001006	Pras	Prak.g_01448	Pras.g_00405
OG0001006	Prau	Prak.g_01448	Prau.g_01583
OG0001006	Prax	Prak.g_01448	Prax.g_01676
OG0001006	Prbi	Prak.g_01448	Prbi.g_01642
OG0001006	Prae	Prak.g_01448	Prae.g_01511
OG0001006	Prag	Prak.g_01448	Prag.g_01542
OG0001006	Praw	Prak.g_01448	Praw.g_00389
OG0001006	Prac	Prak.g_01448	Prac.g_00359
OG0001006	Praq	Prak.g_01448	Praq.g_00346
OG0001006	Prar	Prak.g_01448	Prar.g_00795
OG0001006	Prai	Prak.g_01448	Prai.g_01514
OG0001006	Prab	Prak.g_01448	Prab.g_01518
OG0001006	Pran	Prak.g_01448	Pran.g_00681
OG0001006	Prbb	Prak.g_01448	Prbb.g_01740
OG0001006	Prbc	Prak.g_01448	Prbc.g_00763
OG0001006	Praj	Prak.g_01448	Praj.g_01686
OG0001006	Prbm	Prak.g_01448	Prbm.g_01764
OG0001006	Prat	Prak.g_01448	Prat.g_01414
OG0001006	Pral	Prak.g_01448	Pral.g_01101
OG0001006	Prbj	Prak.g_01448	Prbj.g_01692
OG0001006	Prbl	Prak.g_01448	Prbl.g_00448
OG0001006	Prbk	Prak.g_01448	Prbk.g_01998
OG0001006	Prah	Prak.g_01448	Prah.g_01623
OG0001006	Praf	Prak.g_01448	Praf.g_00534
OG0001006	Prbh	Prak.g_01448	Prbh.g_00156
OG0001006	Pram	Prak.g_01448	Pram.g_01321
OG0001006	Prap	Prak.g_01448	Prap.g_00178
OG0001006	Prbg	Prak.g_01448	Prbg.g_00648
OG0001006	Prbe	Prak.g_01448	Prbe.g_00254
OG0001006	Prbf	Prak.g_01448	Prbf.g_00214
OG0001006	Prbn	Prak.g_01448	Prbn.g_00269
OG0001007	Praq	Prak.g_01449	Praq.g_00347
OG0001007	Prac	Prak.g_01449	Prac.g_00358
OG0001007	Prar	Prak.g_01449	Prar.g_00794
OG0001007	Praw	Prak.g_01449	Praw.g_00390
OG0001007	Prag	Prak.g_01449	Prag.g_01543
OG0001007	Prad	Prak.g_01449	Prad.g_00461
OG0001007	Prae	Prak.g_01449	Prae.g_01512
OG0001007	Pras	Prak.g_01449	Pras.g_00406
OG0001007	Prau	Prak.g_01449	Prau.g_01584
OG0001007	Prbd	Prak.g_01449	Prbd.g_01636
OG0001007	Prax	Prak.g_01449	Prax.g_01675
OG0001007	Prbi	Prak.g_01449	Prbi.g_01643
OG0001007	Prao	Prak.g_01449	Prao.g_01449
OG0001007	Praa	Prak.g_01449	Praa.g_01529
OG0001007	Prav	Prak.g_01449	Prav.g_01631
OG0001007	Prba	Prak.g_01449	Prba.g_00335
OG0001007	Praz	Prak.g_01449	Praz.g_00988
OG0001007	Pray	Prak.g_01449	Pray.g_01669
OG0001007	Pran	Prak.g_01449	Pran.g_00680
OG0001007	Prab	Prak.g_01449	Prab.g_01519
OG0001007	Prai	Prak.g_01449	Prai.g_01515
OG0001007	Prbb	Prak.g_01449	Prbb.g_01741
OG0001007	Prbc	Prak.g_01449	Prbc.g_00764
OG0001007	Praj	Prak.g_01449	Praj.g_01687
OG0001007	Prbm	Prak.g_01449	Prbm.g_01765
OG0001007	Prbl	Prak.g_01449	Prbl.g_00447
OG0001007	Prbj	Prak.g_01449	Prbj.g_01693
OG0001007	Prbk	Prak.g_01449	Prbk.g_01997
OG0001007	Praf	Prak.g_01449	Praf.g_00533
OG0001007	Prah	Prak.g_01449	Prah.g_01624
OG0001007	Prat	Prak.g_01449	Prat.g_01415
OG0001007	Pral	Prak.g_01449	Pral.g_01100
OG0001007	Pram	Prak.g_01449	Pram.g_01320
OG0001007	Prbh	Prak.g_01449	Prbh.g_00157
OG0001007	Prbe	Prak.g_01449	Prbe.g_00253
OG0001007	Prbn	Prak.g_01449	Prbn.g_00270
OG0001007	Prap	Prak.g_01449	Prap.g_00179
OG0001007	Prbf	Prak.g_01449	Prbf.g_00215
OG0001007	Prbg	Prak.g_01449	Prbg.g_00649
OG0001008	Praw	Prak.g_01450	Praw.g_00391
OG0001008	Prag	Prak.g_01450	Prag.g_01544
OG0001008	Prae	Prak.g_01450	Prae.g_01513
OG0001008	Prav	Prak.g_01450	Prav.g_01632
OG0001008	Prau	Prak.g_01450	Prau.g_01585
OG0001008	Praq	Prak.g_01450	Praq.g_00348
OG0001008	Pras	Prak.g_01450	Pras.g_00407
OG0001008	Praa	Prak.g_01450	Praa.g_01530
OG0001008	Prac	Prak.g_01450	Prac.g_00357
OG0001008	Prbi	Prak.g_01450	Prbi.g_01644
OG0001008	Prar	Prak.g_01450	Prar.g_00793
OG0001008	Prad	Prak.g_01450	Prad.g_00460
OG0001008	Prbd	Prak.g_01450	Prbd.g_01635
OG0001008	Prax	Prak.g_01450	Prax.g_01674
OG0001008	Prao	Prak.g_01450	Prao.g_01450
OG0001008	Pray	Prak.g_01450	Pray.g_01668
OG0001008	Praz	Prak.g_01450	Praz.g_00987
OG0001008	Prba	Prak.g_01450	Prba.g_00334
OG0001008	Prai	Prak.g_01450	Prai.g_01516
OG0001008	Pran	Prak.g_01450	Pran.g_00679
OG0001008	Prab	Prak.g_01450	Prab.g_01520
OG0001008	Prbc	Prak.g_01450	Prbc.g_00765
OG0001008	Prbb	Prak.g_01450	Prbb.g_01742
OG0001008	Praj	Prak.g_01450	Praj.g_01688
OG0001008	Prbm	Prak.g_01450	Prbm.g_01766
OG0001008	Prbj	Prak.g_01450	Prbj.g_01694
OG0001008	Prbk	Prak.g_01450	Prbk.g_01996
OG0001008	Prbl	Prak.g_01450	Prbl.g_00446
OG0001008	Praf	Prak.g_01450	Praf.g_00532
OG0001008	Prah	Prak.g_01450	Prah.g_01625
OG0001008	Pral	Prak.g_01450	Pral.g_01099
OG0001008	Prat	Prak.g_01450	Prat.g_01416
OG0001008	Prbh	Prak.g_01450	Prbh.g_00158
OG0001008	Pram	Prak.g_01450	Pram.g_01319
OG0001008	Prbg	Prak.g_01450	Prbg.g_00650
OG0001008	Prap	Prak.g_01450	Prap.g_00180
OG0001008	Prbn	Prak.g_01450	Prbn.g_00271
OG0001008	Prbe	Prak.g_01450	Prbe.g_00252
OG0001008	Prbf	Prak.g_01450	Prbf.g_00216
OG0001009	Pray	Prak.g_01451	Pray.g_01667
OG0001009	Praz	Prak.g_01451	Praz.g_00986
OG0001009	Prba	Prak.g_01451	Prba.g_00333
OG0001009	Prax	Prak.g_01451	Prax.g_01673
OG0001009	Praw	Prak.g_01451	Praw.g_00392
OG0001009	Prag	Prak.g_01451	Prag.g_01545
OG0001009	Prav	Prak.g_01451	Prav.g_01633
OG0001009	Prbd	Prak.g_01451	Prbd.g_01634
OG0001009	Prau	Prak.g_01451	Prau.g_01586
OG0001009	Pras	Prak.g_01451	Pras.g_00408
OG0001009	Praa	Prak.g_01451	Praa.g_01531
OG0001009	Prae	Prak.g_01451	Prae.g_01514
OG0001009	Prao	Prak.g_01451	Prao.g_01451
OG0001009	Prbi	Prak.g_01451	Prbi.g_01645
OG0001009	Prad	Prak.g_01451	Prad.g_00459
OG0001009	Praq	Prak.g_01451	Praq.g_00349
OG0001009	Prac	Prak.g_01451	Prac.g_00356
OG0001009	Prar	Prak.g_01451	Prar.g_00792
OG0001009	Prab	Prak.g_01451	Prab.g_01521
OG0001009	Pran	Prak.g_01451	Pran.g_00678
OG0001009	Prai	Prak.g_01451	Prai.g_01517
OG0001009	Prbc	Prak.g_01451	Prbc.g_00766
OG0001009	Praj	Prak.g_01451	Praj.g_01690
OG0001009	Prbb	Prak.g_01451	Prbb.g_01744
OG0001009	Prbm	Prak.g_01451	Prbm.g_01768
OG0001009	Prat	Prak.g_01451	Prat.g_01417
OG0001009	Pral	Prak.g_01451	Pral.g_01098
OG0001009	Praf	Prak.g_01451	Praf.g_00530
OG0001009	Prah	Prak.g_01451	Prah.g_01627
OG0001009	Prbk	Prak.g_01451	Prbk.g_01994
OG0001009	Prbj	Prak.g_01451	Prbj.g_01696
OG0001009	Prbl	Prak.g_01451	Prbl.g_00444
OG0001009	Prbh	Prak.g_01451	Prbh.g_00159
OG0001009	Pram	Prak.g_01451	Pram.g_01318
OG0001009	Prbe	Prak.g_01451	Prbe.g_00251
OG0001009	Prap	Prak.g_01451	Prap.g_00181
OG0001009	Prbg	Prak.g_01451	Prbg.g_00651
OG0001009	Prbn	Prak.g_01451	Prbn.g_00272
OG0001009	Prbf	Prak.g_01451	Prbf.g_00217
OG0001010	Prar	Prak.g_01452	Prar.g_00791
OG0001010	Praq	Prak.g_01452	Praq.g_00350
OG0001010	Prac	Prak.g_01452	Prac.g_00355
OG0001010	Pray	Prak.g_01452	Pray.g_01666
OG0001010	Praz	Prak.g_01452	Praz.g_00985
OG0001010	Prba	Prak.g_01452	Prba.g_00332
OG0001010	Prae	Prak.g_01452	Prae.g_01515
OG0001010	Prav	Prak.g_01452	Prav.g_01634
OG0001010	Pras	Prak.g_01452	Pras.g_00409
OG0001010	Prau	Prak.g_01452	Prau.g_01587
OG0001010	Prbd	Prak.g_01452	Prbd.g_01633
OG0001010	Praa	Prak.g_01452	Praa.g_01532
OG0001010	Prax	Prak.g_01452	Prax.g_01672
OG0001010	Prad	Prak.g_01452	Prad.g_00458
OG0001010	Prbi	Prak.g_01452	Prbi.g_01646
OG0001010	Prao	Prak.g_01452	Prao.g_01452
OG0001010	Praw	Prak.g_01452	Praw.g_00393
OG0001010	Prag	Prak.g_01452	Prag.g_01546
OG0001010	Prab	Prak.g_01452	Prab.g_01522
OG0001010	Pran	Prak.g_01452	Pran.g_00677
OG0001010	Prai	Prak.g_01452	Prai.g_01518
